Tamil,Marathi
நேரியல்,रेखीय
நிமிடத்திற்கு கோடுகள் (LPM),ओळी प्रति मिनिट (LPM)
இணைப்பு,दुवा
இணைக்கப்பட்ட பட்டியல்,लिंक केलेली यादी
லினக்ஸ்,लिनक्स
திரவ படிக காட்சி (எல்சிடி),लिक्विड क्रिस्टल डिस्प्ले (एलसीडी)
பட்டியல் செயலாக்கம்,यादी प्रक्रिया
இலக்கியம்,शाब्दिक
வாழ்க,राहतात
நேரடி முனை,थेट नोड
ஏற்றவும்,लोड
சுமை தொகுதி,लोड मॉड्यूल
உள்ளூர்,स्थानिक
உள்ளூர் அணுகல்,स्थानिक प्रवेश
உள்ளூர் பகுதி நெட்வொர்க் (Lan),स्थानिक क्षेत्र नेटवर्क (लॅन)
உள்ளூர் வரையறை,स्थानिक व्याख्या
உள்ளூர் பரிமாற்றம்,स्थानिक विनिमय
உள்ளூர் நினைவகம்,स्थानिक स्मृती
உள்ளூர் முறை,स्थानिक मोड
உள்ளூர் மாறி,स्थानिक व्हेरिएबल
பூட்டு,कुलूप
பூட்டப்பட்ட கோப்பு,लॉक केलेली फाइल
உள்நுழை = உள்நுழை,लॉग इन = लॉग ऑन करा
வெளியேறு-வெளியேறு,लॉग ऑफ-लॉग आउट
பதிவு செய்தல்,लॉगिंग
தர்க்க பகுப்பாய்வி,तर्क विश्लेषक
தர்க்க வெடிகுண்டு,लॉजिक बॉम्ब
தர்க்க அட்டை,लॉजिक कार्ड
தர்க்க விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),लॉजिक चार्ट (फ्लो चार्ट)
தர்க்க சுற்று,लॉजिक सर्किट
தர்க்க வடிவமைப்பு,तर्कशास्त्र रचना
தர்க்க வரைபடம்,तर्कशास्त्र आकृती
தர்க்க ஓட்ட விளக்கப்படம்,तर्क प्रवाह चार्ट
தர்க்க செயல்பாடு,तर्कशास्त्र कार्य
தர்க்க வாயில்,लॉजिक गेट
தர்க்க நிரலாக்கம்,लॉजिक प्रोग्रामिंग
தர்க்க மாற்றம்,तर्कशास्त्र शिफ्ट
தர்க்க நிலை,तर्क स्थिती
தர்க்க சுவிட்ச்,लॉजिक स्विच
தர்க்க அலகு,तर्कशास्त्र युनिट
தருக்க,तार्किक
தருக்க இணைப்பு,तार्किक कनेक्शन
தருக்க தரவு அமைப்பு,तार्किक डेटा संरचना
தருக்க வரைபடம்,तार्किक आकृती
தருக்க வெளிப்பாடு,तार्किक अभिव्यक्ती
தருக்க பாய்வு விளக்கப்படம் (ஓட்டம் விளக்கப்படம்),लॉजिकल फ्लो चार्ट (फ्लो चार्ट)
தருக்க IF,तार्किक IF
தருக்க செயல்பாடு,तार्किक ऑपरेशन
தருக்க ஆபரேட்டர்,लॉजिकल ऑपरेटर
தர்க்கரீதியான உறவு,तार्किक संबंध
தருக்க திட்டம்,तार्किक योजना
தருக்க சின்னம்,तार्किक चिन्ह
தருக்க வகை,तार्किक प्रकार
தருக்க மதிப்பு,तार्किक मूल्य
தருக்க மாறி,लॉजिकल व्हेरिएबल
முன்னே பார்,पुढे पहा वाहून
முன்னே பார்,सेट पुढे पहा
பார்-அப்,वर बघ
லூப்,पळवाट
வளைய கட்டுப்பாடு,पळवाट नियंत्रण
வளைய துவக்கம்,लूप आरंभ करणे
வளைய மாற்றம்,लूप सुधारणा
வளைய நெட்வொர்க்,लूप नेटवर्क
வளைய தொடக்கம்,पळवाट सुरू
லூப் முடித்தல்,लूप समाप्ती
லூப்-பேக் சோதனை,लूप-बॅक चाचणी
தளர்வாக இணைக்கப்பட்டது,सैलपणे जोडलेले
இழப்பற்ற சுருக்கம்,दोषरहित कॉम्प्रेशन
இழப்பு சுருக்கம்,हानीकारक कॉम्प्रेशन
குறைந்த பைட்,कमी बाइट
குறைந்த அளவிலான மொழி,निम्न पातळीची भाषा
குறைந்த பாஸ் வடிகட்டி,कमी पास फिल्टर
குறைந்த எல்லை,कमी बंधन
மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு),मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण)
இயந்திரம்,मशीन
இயந்திர முகவரி,मशीन पत्ता
இயந்திர குறியீடு,मशीन कोड
இயந்திர சுழற்சி,मशीन सायकल
இயந்திரம் சார்ந்த மொழி,मशीनवर अवलंबून असलेली भाषा
இயந்திரம் சார்ந்த மென்பொருள்,मशीनवर अवलंबून असलेले सॉफ्टवेअर
இயந்திர பிழை,मशीन त्रुटी
இயந்திரம் செயலற்ற நேரம்,मशीन निष्क्रिय वेळ
இயந்திர சுயாதீன மொழி,मशीन स्वतंत्र भाषा
இயந்திர அறிவுறுத்தல்,मशीन सूचना
இயந்திர நுண்ணறிவு,मशीन बुद्धिमत्ता
இயந்திர மொழி,मशीन भाषा
இயந்திர வழி கற்றல்,मशीन लर्निंग
இயந்திர செயல்பாடு,मशीन ऑपरेशन
இயந்திரம் சார்ந்த மொழி,मशीन ओरिएंटेड भाषा
இயந்திர ஓட்டம்,मशीन चालवणे
இயந்திர உருவகப்படுத்துதல்,मशीन सिम्युलेशन
இயந்திரம் கெட்டுப்போன நேரம்,मशीनचा वेळ खराब झाला
இயந்திர மொழிபெயர்ப்பு,मशीन भाषांतर
இயந்திர வார்த்தை,मशीन शब्द
மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்),मॅक्रो (= मॅक्रो सूचना)
மேக்ரோ வாதம்,मॅक्रो युक्तिवाद
மேக்ரோ சட்டசபை திட்டம்,मॅक्रो असेंब्ली प्रोग्राम
மேக்ரோ அழைப்பு,मॅक्रो कॉल
மேக்ரோ குறியீடு,मॅक्रो कोड
மேக்ரோ கட்டளை,मॅक्रो कमांड
மேக்ரோ பிரகடனம்,मॅक्रो घोषणा
மேக்ரோ வரையறை,मॅक्रो व्याख्या
மேக்ரோ ஓட்ட விளக்கப்படம்,मॅक्रो फ्लो चार्ट
மேக்ரோ ஜெனரேட்டர்,मॅक्रो जनरेटर
மேக்ரோ அறிவுறுத்தல்,मॅक्रो सूचना
மேக்ரோ மொழி,मॅक्रो भाषा
மேக்ரோ நூலகம்,मॅक्रो लायब्ररी
மேக்ரோ அளவுரு,मॅक्रो पॅरामीटर
மேக்ரோ செயலாக்கம்,मॅक्रो प्रक्रिया
மேக்ரோ செயலி,मॅक्रो प्रोसेसर
மேக்ரோ நிரலாக்க,मॅक्रो प्रोग्रामिंग
மேக்ரோ முன்மாதிரி,मॅक्रो प्रोटोटाइप
மேக்ரோ-குறியீடு,मॅक्रो-कोडिंग
மாகாபைட் (MB),मॅगाबाइट (MB)
மந்திர பாத்திரம்,जादूचे पात्र
மந்திர எண்,जादूची संख्या
காந்த குமிழி நினைவகம்,चुंबकीय बबल मेमरी
காந்த அட்டை,चुंबकीय कार्ड
காந்த செல்,चुंबकीय सेल
காந்த தன்மை,चुंबकीय वर्ण
காந்த மைய சேமிப்பு,चुंबकीय कोर स्टोरेज
காந்த வட்டு,चुंबकीय डिस्क
காந்த வட்டு முகவரி,चुंबकीय डिस्क पत्ता
காந்த வட்டு நினைவகம்,चुंबकीय डिस्क मेमरी
காந்த டிரம்,चुंबकीय ड्रम
காந்த குறியாக்கம்,चुंबकीय एन्कोडिंग
காந்த தலை,चुंबकीय डोके
காந்த மை,चुंबकीय शाई
காந்த மை எழுத்து அங்கீகாரம் (MICR),चुंबकीय शाई वर्ण ओळख (MICR)
காந்த ஊடகம்,चुंबकीय माध्यम
காந்த வாசிப்பு,चुंबकीय वाचन
காந்த பதிவு,चुंबकीय रेकॉर्डिंग
காந்த சேமிப்பு,चुंबकीय संचयन
காந்தப் பட்டை,चुंबकीय पट्टी
காந்த நாடா,चुंबकीय टेप
காந்த நாடா கெட்டி,चुंबकीय टेप काडतूस
காந்த நாடா இயக்கி,चुंबकीय टेप ड्राइव्ह
காந்த நாடா தலைப்பு,चुंबकीय टेप शीर्षलेख
காந்த நாடா நூலகர்,चुंबकीय टेप ग्रंथपाल
காந்த நாடா போக்குவரத்து,चुंबकीय टेप वाहतूक
காந்த நாடா அலகு,चुंबकीय टेप युनिट
காந்த மெல்லிய படலம்,चुंबकीय पातळ फिल्म
காந்த பாதை,चुंबकीय ट्रॅक
காந்த ஒளி சேமிப்பு,मॅग्नेटो ऑप्टिक स्टोरेज
காந்தவியல் அச்சுப்பொறி,मॅग्नेटोग्राफिक प्रिंटर
காந்தத்தடுப்பு,मॅग्नेटोस्ट्रक्शन
காந்தத்தடுப்பு மாத்திரை,चुंबकीय प्रतिबंधात्मक टॅब्लेट
அஞ்சல் பெட்டி,मेल बॉक्स
அஞ்சல் இணைப்பு,मेल विलीनीकरण
முக்கிய கட்டுப்பாட்டு அலகு,मुख्य नियंत्रण युनिट
முக்கிய சட்டகம்,मुख्य चौकट
முக்கிய சட்ட அமைப்பு,मुख्य फ्रेम सिस्टम
முதன்மை நினைவகம்,मुख्य स्मृती
முக்கிய திட்டம்,मुख्य कार्यक्रम
முக்கிய சேமிப்பு,मुख्य स्टोरेज
முக்கிய சுவிட்ச்,मुख्य स्विच
பராமரிப்பு,देखभाल
பராமரிப்பு குழு,देखभाल पॅनेल
பராமரிப்பு நேரம்,देखभाल वेळ
முக்கிய சுழற்சி,प्रमुख चक्र
முக்கிய சாதனம்,प्रमुख साधन
முக்கிய விசை,प्रमुख की
முக்கிய மாநிலம்,प्रमुख राज्य
முக்கிய கட்டமைப்பு,प्रमुख रचना
முக்கிய பணி,प्रमुख कार्य
பெரும்பான்மை உறுப்பு,बहुसंख्य घटक
பெரும்பான்மை வாயில்,बहुसंख्य गेट
பெரும்பான்மை செயல்பாடு,बहुसंख्य ऑपरेशन
ஒப்பனை நேரம்,मेकअप वेळ
செயலிழப்பு வழக்கமான,खराब कार्य दिनचर्या
மேலாண்மை வளர்ச்சி,व्यवस्थापन विकास
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),व्यवस्थापन माहिती प्रणाली (MIS)
மேலாண்மை அறிவியல்,व्यवस्थापन विज्ञान
மான்செஸ்டர் குறியீட்டு முறை,मँचेस्टर कोडिंग
பன்மடங்கு,मॅनिफोल्डिंग
கையாளப்பட்ட மாறி,फेरफार केलेले चल
குறியீட்டு முறையை கையாளுதல்,अनुक्रमणिका हाताळणे
மனிதன்-இயந்திர உருவகப்படுத்துதல்,मनुष्य-मशीन सिम्युलेशन
கையேடு முகவரி சுவிட்ச்,मॅन्युअल पत्ता स्विच
கையேடு பகுப்பாய்வு,मॅन्युअल विश्लेषण
கைமுறை பதில்,मॅन्युअल उत्तर देणे
கைமுறை நுழைவு,मॅन्युअल एंट्री
கையேடு பரிமாற்றம்,मॅन्युअल एक्सचेंज
கைமுறை உள்ளீடு,मॅन्युअल इनपुट
கைமுறை செயல்பாடு,मॅन्युअल ऑपरेशन
பல பல உறவுகள்,अनेक ते अनेक संबंध
பல ஒரு குறிவிலக்கி,अनेक ते एक डीकोडर
வரைபட முறை,नकाशा पद्धत
விவரணையாக்கம்,मॅपिंग
விளிம்பு,समास
விளிம்பு பிழை,मार्जिन त्रुटी
விளிம்பு சோதனை,किरकोळ तपासणी
விளிம்பு சோதனை,किरकोळ चाचणी
குறி கண்டறிதல்,चिन्ह ओळख
குறி வாசிப்பு,वाचन चिन्हांकित करा
குறி ஸ்கேனிங்,मार्क स्कॅनिंग
குறி உணர்வு,चिन्हांकित अर्थ
குறிப்பான்,मार्कर
குறியிடுதல்,चिन्हांकित करणे
குறிக்கும் அலை,चिन्हांकित लहर
மார்க்கோவ் சங்கிலி,मार्कोव्ह साखळी
மார்க்கோவ் ஆதாரம்,मार्कोव्ह स्त्रोत
குறி மொழி,मार्क-अप भाषा
மாசர்,मासेर
மாசர்,मासेर
முகமூடி,मुखवटा
முகமூடி பிட்,मास्क बिट
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
முகமூடி பதிவு,मास्क रजिस्टर
முகமூடி ROM,मुखवटा घातलेला रॉम
மறைத்தல்,मुखवटा
வெகுஜன தரவு,वस्तुमान डेटा
நிறை நினைவகம்,वस्तुमान मेमरी
பெருமளவில் இணையாக,मोठ्या प्रमाणात समांतर
குரு,मास्टर
முதன்மை அட்டை,मास्टर कार्ड
முதன்மை கடிகாரம்,मास्टर घड्याळ
மாஸ்டர் கன்சல்,मास्टर कन्सोल
பிரதான தரவு,मास्टर डेटा
முதன்மை வரைபடம்,मुख्य आकृती
முதன்மை கோப்பு,मास्टर फाइल
முதன்மை குழு,मुख्य गट
முதன்மை விசை,गुरुकिल्ली
முதன்மை நூலக நாடா,मास्टर लायब्ररी टेप
முதன்மை செயலி,मास्टर प्रोसेसर
முதன்மை திட்டம்,मास्टर प्रोग्राम
முதன்மை நிலையம்,मास्टर स्टेशन
மாஸ்டர் டேப்,मास्टर टेप
முதன்மை முனையம்,मास्टर टर्मिनल
மாஸ்டர்/அடிமை சாதனம்,मास्टर/स्लेव्ह डिव्हाइस
எஜமானர்/அடிமை முறை,मास्टर / गुलाम प्रणाली
பொருத்துக,जुळवा
பொருத்தம்,जुळणारे
கணித நிரலாக்கம்,गणितीय प्रोग्रामिंग
கணித உருவகப்படுத்துதல்,गणितीय अनुकरण
மேட்ரிக்ஸ்,मॅट्रिक्स
அணி அச்சுப்பொறி,मॅट्रिक्स प्रिंटर
அணி சுவிட்ச்,मॅट्रिक्स स्विच
அணி அட்டவணை,मॅट्रिक्स सारणी
அதிகபட்ச கணினி,मॅक्सी संगणक
அதிகபட்ச கணினி,कमाल संगणक
அதிகபட்ச உறுப்பு,जास्तीत जास्त घटक
அதிகபட்சம் (நிலையான தொகை),कमाल मुदत (मानक बेरीज टर्म)
மேக்ஸ்வெல் டீமான்,मॅक्सवेल डिमन
சராசரி,मीन
பழுதுபார்க்கும் நேரம் என்று பொருள்,म्हणजे दुरुस्तीची वेळ
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,म्हणजे अपयशाची वेळ
பழுதுபார்க்கும் நேரம்,दुरुस्तीसाठी वेळ
பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR),दुरुस्तीची वेळ (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
நடுத்தர கால சேமிப்பு சாதனம்,मध्यम मुदतीचे स्टोरेज डिव्हाइस
ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்),मेगाबिट प्रति सेकंद (MB Ps)
உறுப்பினர் பொருள்,सदस्य ऑब्जेक्ट
உறுப்பினர் பதிவு,सदस्य रेकॉर्ड
நினைவு,स्मृती
நினைவக வரிசை,मेमरी अॅरे
நினைவக வங்கி,मेमरी बँक
நினைவக இடையக பதிவு,मेमरी बफर रजिस्टर
நினைவக பேருந்து,मेमरी बस
மெமரி கார்டு,मेमरी कार्ड
நினைவக செல்,मेमरी सेल
நினைவக சுருக்கம்,मेमरी कॉम्पॅक्शन
நினைவக கோர்,मेमरी कोर
நினைவக சுழற்சி,स्मृती चक्र
நினைவக தரவு பதிவு,मेमरी डेटा रजिस्टर
நினைவக திணிப்பு,मेमरी डंप
நினைவக பரிமாற்றம்,मेमरी एक्सचेंज
நினைவக படிநிலை,मेमरी पदानुक्रम
நினைவக அறிவுறுத்தல்,मेमरी सूचना
நினைவக மேலாண்மை,मेमरी व्यवस्थापन
நினைவக வரைபடம்,मेमरी नकाशा
நினைவக வரைபட I/O,मेमरी मॅप केलेले I/O
நினைவக மாதிரி,मेमरी मॉडेल
நினைவக தொகுதி,मेमरी मॉड्यूल
நினைவக சுட்டி பதிவு,मेमरी पॉइंटर रजिस्टर
ஞாபக சக்தி,स्मृती शक्ती
நினைவக பாதுகாப்பு,मेमरी संरक्षण
நினைவக குறிப்பு வழிமுறை,मेमरी संदर्भ सूचना
நினைவக குடியிருப்பு திட்டம்,मेमरी निवासी कार्यक्रम
நினைவக அலகு,मेमरी युनिट
பட்டியல்,मेनू
மெனு பார்,मेनू बार
மெனு டிரைவ்,मेनू ड्राइव्ह
மெனு தேர்வு,मेनू निवड
மெனு-உந்துதல் நிரல்,मेनू-चालित कार्यक्रम
ஒன்றிணைக்கவும்,विलीन
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,एक्सचेंज क्रमवारी विलीन करा
ஒன்றிணைக்கும் வகை,क्रमवारी विलीन करा
இணைத்தல்,विलीन करणे
கண்ணி நெட்வொர்க்,जाळी नेटवर्क
செய்தி அனுப்புதல்,मेसेजिंग
செய்தி,संदेश
செய்தி அங்கீகாரம்,संदेश प्रमाणीकरण
செய்தி பெட்டி,संदेश बॉक्स
செய்தி சுற்று,संदेश सर्किट
செய்தி வடிவம்,संदेश स्वरूप
செய்தி தலைப்பு,संदेश शीर्षलेख
செய்தி முறை,संदेश मोड
செய்தி அனுப்புதல்,संदेश जात आहे
செய்தி வாக்கெடுப்பு,संदेश मतदान
செய்தி வரிசை,संदेश रांग
செய்தி சுவிட்ச்,संदेश स्विच
செய்தி உரை,संदेश मजकूर
செய்தி பரிமாற்ற முகவர்,संदेश हस्तांतरण एजंट
மெட்டா அசெம்பிளர்,मेटा असेंबलर
மெட்டா வகுப்பு,मेटा वर्ग
மெட்டா தொகுப்பு,मेटा संकलन
மெட்டா கம்பைலர்,मेटा कंपाइलर
மெட்டா மொழி,मेटा भाषा
மெட்டா நெட்வொர்க்,मेटा नेटवर्क
மெட்டா அமைப்பு,मेटा सिस्टम
முறை,पद्धत
பெருநகரப் பகுதி நெட்வொர்க் (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
மைக்ரோ,सूक्ष्म
மைக்ரோ குறியீடு,सूक्ष्म कोड
மைக்ரோ கணினி,सूक्ष्म संगणक
நுண் கட்டுப்படுத்தி,सूक्ष्म नियंत्रक
நுண் சுழற்சி,सूक्ष्म सायकल
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,सूक्ष्म इलेक्ट्रॉनिक्स
மைக்ரோ சிறிய அங்கீகாரம்,सूक्ष्म सूक्ष्म प्राधिकरण
மைக்ரோ ஆர்டர்,सूक्ष्म ऑर्डर
மைக்ரோ/மெயின்பிரேம் இணைப்பு,मायक्रो/मेनफ्रेम लिंक
மைக்ரோசிப்,मायक्रोचिप
மைக்ரோகோபோல்,मायक्रोकोबोल
மைக்ரோகோட்,मायक्रोकोड
மைக்ரோஃபிச்,मायक्रोफिचे
மைக்ரோஃப்ளாப்பி,मायक्रोफ्लॉपी
மைக்ரோஃபார்ம் ரீடர்,मायक्रोफॉर्म रीडर
மைக்ரோஃப்ரேம்,मायक्रोफ्रेम
மைக்ரோகிராபிக்ஸ்,मायक्रोग्राफिक्स
ஒலிவாங்கி,मायक्रोफोन
மைக்ரோஃபோட்டோகிராஃப்,मायक्रोफोटोग्राफ
நுண்செயலி அலகு,मायक्रोप्रोसेसिंग युनिट
நுண்செயலி,मायक्रोप्रोसेसर
நுண்செயலி சிப்,मायक्रोप्रोसेसर चिप
நுண்செயலி தொகுப்பி,मायक्रोप्रोसेसर कंपाइलर
நுண்செயலி அலகு (MPU),मायक्रोप्रोसेसर युनिट (MPU)
நுண் நிரல்,मायक्रोप्रोग्राम
நுண்வரிசை,सूक्ष्म अनुक्रम
மைக்ரோசாப்ட்,मायक्रोसॉफ्ट
மைக்ரோசாஃப்ட் ஜன்னல்கள்,मायक्रोसॉफ्ट विंडोज
மைக்ரோவேவ்,मायक्रोवेव्ह
நுண்ணலை இணைப்பு,मायक्रोवेव्ह लिंक
நுண்ணலை பரப்புதல்,मायक्रोवेव्ह प्रसार
நடுத்தர மேலாண்மை,मध्यम व्यवस्थापन
மிடில்வேர்,मिडलवेअर
மிடிகம்ப்யூட்டர்,मिडीकॉम्प्युटर
நடுப்புள்ளி,मध्यबिंदू
இடைக்காலம்,मध्यावधी
இடம்பெயர்வு பாதை,स्थलांतर मार्ग
ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),प्रति सेकंद दशलक्ष सूचना (MIPS)
சிறிய கணினி,लघुसंगणक
மினிடிஸ்கெட்,मिनीडिस्केट
குறைந்தபட்ச கர்னல்,किमान कर्नल
குறைந்தபட்ச தயாரிப்பு,किमान उत्पादन
குறைந்தபட்ச மரம்,किमान झाड
minimax (min-max) அல்காரிதம்,minimax (किमान-कमाल) अल्गोरिदम
குறைந்தபட்ச செயல்முறை,किमान प्रक्रिया
குறைந்தபட்ச செலவு பரந்த மரம்,झाडासाठी किमान खर्च
குறைந்தபட்ச தாமதக் குறியீட்டு முறை,किमान विलंब कोडिंग
சிறிய சாதனம்,किरकोळ उपकरण
மின்டெரிம்,मिंटरिम
கழித்தல் கொடி,वजा ध्वज
கழித்தல் கொடி,वजा ध्वज
கழித்தல் மண்டலம்,वजा क्षेत्र
கண்ணாடி,आरसा
கண்ணாடி தளம்,मिरर साइट
கலப்பு-ரேடிக்ஸ் குறியீடு,मिश्र मूलांक नोटेशन
கலவை,मिक्सर
நினைவாற்றல்,मेमोनिक
நினைவு முகவரி,मेमोनिक पत्ता
நினைவாற்றல்,नेमोनिक्स
கைபேசி,मोबाईल
மொபைல் கம்ப்யூட்டிங்,मोबाइल संगणन
மாதிரி,मॉडेल
முறையற்ற ஆசிரியர்,मोडलेस संपादक
மாடலிங்,मॉडेलिंग
மோடம்,मोडेम
மிதமான,मध्यम
நிதானம்,संयत
மதிப்பீட்டாளர்,नियंत्रक
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,सुधारित सूचना
மாற்றியமைப்பவர்,सुधारक
மாற்றி பிட்,सुधारक बिट
மாற்றியமைக்கவும்,सुधारित करा
மட்டு,मॉड्यूलर
மாடுலாரிட்டி,मॉड्यूलरिटी
பண்பேற்றம்,मॉड्युलेशन
தொகுதி,मॉड्यूल
தொகுதி கட்டமைப்பு,मॉड्यूल आर्किटेक्चर
கண்காணிக்கவும்,मॉनिटर
கண்காணிப்பு திட்டம்,देखरेख कार्यक्रम
மோனோக்ரோம் காட்சி,मोनोक्रोम डिस्प्ले
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,मोनोलिथिक इंटिग्रेटेड सर्किट
ஒற்றைக்கல் தொழில்நுட்பம்,मोनोलिथिक तंत्रज्ञान
மோனோஸ்பேஸ் எழுத்துரு,मोनोस्पेस फॉन्ट
மோனோஸ்டபிள்,मोनोस्टेबल
மோனோடோரிசிட்டி,मोनोटोरिसिटी
மார்பு,मॉर्फ
மார்பிம்,मॉर्फीम
மார்பிசம்,मॉर्फिझम
அடமானம்,गहाण
mosfet (MOSFET),mosfet (MOSFET)
மிக முக்கியமான பிட்,सर्वात लक्षणीय बिट
தாய் பலகை,मदर बोर्ड
அம்மா பதிவு,आई नोंदणी
இயக்க படம்,चलचित्रपट
மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG),मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG)
மவுண்ட்,माउंट
சுட்டி,उंदीर
நகர்வு,हलवा
பாத்திரத்தை நகர்த்தவும்,वर्ण हलवा
MS-DOS,एमएस-डॉस
MS-விண்டோஸ்,एमएस-विंडोज
பல அம்சம்,बहु पैलू
பல செயலி,मल्टी प्रोसेसर
பல நிரலாக்க,मल्टी प्रोग्रामिंग
பல பணி,मल्टी टास्किंग
மல்டிபஸ்,मल्टीबस
மல்டிகாஸ்ட்,मल्टीकास्ट
மல்டிகாஸ்ட் முகவரி,मल्टीकास्ट पत्ता
மல்டிகாஸ்டிங்,मल्टीकास्टिंग
மல்டிசிப்,मल्टीचिप
மல்டிக்ஸ்,मल्टीक्स
பல வேலை செயல்பாடு,मल्टी-जॉब ऑपरेशन
பல நிலை நினைவகம்,बहुस्तरीय मेमरी
மல்டிமீடியா தொழில்நுட்பம்,मल्टीमीडिया तंत्रज्ञान
மல்டிமோட்,मल्टीमोड
பல,अनेक
பல துல்லியம்,एकाधिक अचूकता
பல பின்னடைவு,एकाधिक प्रतिगमन
மல்டிபிளக்ஸ்,मल्टिप्लेक्स
மல்டிபிளக்ஸ் முறை,मल्टिप्लेक्स मोड
மல்டிபிளெக்சர்,मल्टिप्लेक्सर
மல்டிபிளெக்சிங்,मल्टिप्लेक्सिंग
பலமுனை நெட்வொர்க்,मल्टीपॉइंट नेटवर्क
பல செயலாக்கம்,मल्टीप्रोसेसिंग
பல்செயலி அமைப்பு,मल्टीप्रोसेसर प्रणाली
பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (MIME)
பல அட்டவணை,अनेक वेळापत्रक
மல்டிஸ்டேஷன்,मल्टीस्टेशन
மல்டித்ரெடிங்,मल्टीथ्रेडिंग
பல மதிப்புள்ள தர்க்கம்,बहुमूल्य तर्कशास्त्र
பன்முக பகுப்பாய்வு,बहुविविध विश्लेषण
மல்டிவிபிரேட்டர்,मल्टीव्हायब्रेटर
பரஸ்பர விலக்கல்,परस्पर बहिष्कार
பரஸ்பர தகவல்,परस्पर माहिती
அப்பாவி பயனர்,भोळा वापरकर्ता
பெயர் சேவையகம்,नाव सर्व्हर
NAND செயல்பாடு,NAND ऑपरेशन
நானோ,नॅनो
குறுகிய இசைக்குழு,अरुंद बँड
தேசிய தகவல் உள்கட்டமைப்பு,राष्ट्रीय माहिती पायाभूत सुविधा
தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO),राष्ट्रीय माहिती मानक संघटना (NAND NISO)
சொந்த குறியீடு,मूळ कोड
சொந்த தொகுப்பாளர்,मूळ कंपाइलर
சொந்த மென்பொருள்,मूळ सॉफ्टवेअर
இயற்கை தொகுப்பி,नैसर्गिक कंपाइलर
இயற்கை மொழி செயலாக்கம்,नैसर्गिक भाषा प्रक्रिया
இயற்கை மொழி வினா,नैसर्गिक भाषा क्वेरी
இயற்கை எண்,नैसर्गिक संख्या
வழிசெலுத்தல்,नेव्हिगेशन
நேவிகேட்டர்,नेव्हिगेटर
எதிர்மறை தர்க்கம்,नकारात्मक तर्क
உள்ளமை வளையம்,नेस्टेड लूप
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,नेस्टेड मॅक्रो
நிகர,नेट
நிகர முகவரி,निव्वळ पत्ता
நிகர குடிமகன்,निव्वळ नागरिक
நெட்ஸ்கேப் நேவிகேட்டர்,नेटस्केप नेव्हिगेटर
பிணைய அணுகல் கட்டுப்பாடு,नेटवर्क प्रवेश नियंत्रण
பிணைய கட்டமைப்பு,नेटवर्क आर्किटेक्चर
பிணைய கோப்பு முறைமை (NFS),नेटवर्क फाइल सिस्टम (NFS)
பிணைய ஒருமைப்பாடு,नेटवर्क अखंडता
பிணைய இணைப்பு,नेटवर्क इंटरकनेक्शन
பிணைய அடுக்கு,नेटवर्क स्तर
பிணைய மேலாண்மை,नेटवर्क व्यवस्थापन
பிணைய இடவியல்,नेटवर्क टोपोलॉजी
நெட்வொர்க் மெய்நிகர் முனையம்,नेटवर्क आभासी टर्मिनल
நடுநிலை ரிலே,तटस्थ रिले
நடுநிலை பரிமாற்றம்,तटस्थ प्रसारण
புதிய வரி எழுத்து,नवीन ओळ वर्ण
புதிய ஒத்திசைவு,नवीन समक्रमण
NFS/நெட்வொர்க் கோப்பு,NFS/नेटवर्क फाइल
நிப்பிள்,निबळे
ஒன்பது நிரப்பு,नऊचे पूरक
