Kannada,English
ಸ್ಥಳೀಯ ಚರ್ಚೆ,Local talk
ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್,Lock in amplifier
ಪಾಲಕ,Lock up
ನಿರ್ಬಂಧದ ಲೂಪ್,Locked loop
ಅಧಿವೇಶನ ಆರಂಭ,Log on
ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ,Log periodic antenna
ಪ್ರಚಾರ ಬರವಣಿಗೆ,Logging
ತರ್ಕ ವಿಶ್ಲೇಷಕ,Logic analyser
ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ,Logic cell array
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,Logic circuit
ವಾದ ಪ್ರವೇಶ,Logic entry
ವಾದ ಒಟ್ಟು,Logic family
ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ,Logic function
ಲಾಜಿಕ್ ಗೇಟ್,Logic gate
ತರ್ಕ ವಿಶ್ಲೇಷಣೆ,Logical analysis
ಜನರು,Logo
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,Logarithmic amplifier
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,Logarithmic amplifier
ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ,Logarithmic decrement
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,Logarithmic scales
ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ,Long tailed pair
ದೊಡ್ಡ ಪದ,Long word
"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ",Loudspeaker
ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ,Low frequency compensation
ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ,Low frequency noise
ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್,Low frequency notch filter
ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,Low frequency propagation
ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,Low frequencytransformer
ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್,Low level analog signal
ಕಡಿಮೆ ಶಬ್ದ,Low noise
ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್,Low noise cable
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,Low pass filter
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,Low pass filter
ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್,Low pass RC circuit
ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ,Low threshold logic
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ,Low voltage power supply
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,Lower side frequency
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,Lower side frequency
LP ಸ್ಲಾಟ್,LP groove
ಎಲ್ಪಿ ದಾಖಲೆ,LP record
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,LS voltage offset protection
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,LSB
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,LSD
ಬೃಹತ್ ಏಕೀಕರಣ,LSI
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,LT (low tension)
ನೋಡು,Lug
ಲುಮೆನ್,Lumen
ಲುಮೆನ್ ಗಂಟೆ,Lumen hour
ಪ್ರಕಾಶಮಾನತೆ,Luminance
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,Luminance signal
ಜ್ವಾಲೆಯ ಹರಿವು,Luminous flux
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,Lummer-Brodhun photometer
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,Lumped components mode
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,LVDT
ಯಂತ್ರ ಚಕ್ರ,Machine cycle
ಯಂತ್ರ ಭಾಷೆ,Machine language
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,Macintosh computer
ಮ್ಯಾಜಿಕ್ ಚಹಾ,Magic tee
ಅಯಸ್ಕಾಂತ,Magnet
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,Magnetic amplifier
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,Magnetic bubble memory (MBM)
ಕಾಂತೀಯ ಕೋರ್,Magnetic core
ಕಾಂತೀಯ ಜೋಡಣೆ,Magnetic coupling
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,Magnetic data storage
ಕಾಂತೀಯ ವಿಚಲನ,Magnetic deflection
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,Magnetic disk
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,Magnetic field
ಕಾಂತೀಯ ಹರಿವು,Magnetic flux
ಕಾಂತೀಯ ಗಮನ,Magnetic focusing
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,Magnetic hysteresis
ಕಾಂತೀಯ ಬಲದ ರೇಖೆ,Magnetic lines of force
ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ,Magnetic pick up
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,Magnetic polarity
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,Magnetic polarity
ಕಾಂತೀಯ ಶುದ್ಧತ್ವ,Magnetic saturation
ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ,Magnetic shielding
ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ,Magnetic storm
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,Magnetic tape
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,Magnetometer
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್),Magneto motive force (mmf)
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,Magnetron
ವರ್ಧನೆ,Magnification
ಸಂಪುಟ,Magnitude
ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ,Magnitude comparator
ಪ್ರಮಾಣ ಕಾರ್ಯ,Magnitude function
ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್,Main frame computer
ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್,Main line current
ಬಹುಪಾಲು ವಾಹಕ,Majority carrier
ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ,Majority carrier current
"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ",Male connector
MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್),MAN (metropolitan area network)
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,Manchester coding
ಮಾನವ ಶಬ್ದ,Man-made noise
ಮಂಟಿಸ್ಸಾ,Mantissa
ಮ್ಯಾಪಿಂಗ್,Mapping
ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ,Marconi antenna
ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ,Mark/Space ratio
ಹೊದಿಕೆ,Mask
ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್,Mask programmed ROM
ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ,Maskable interrupt
ಕವರ್ ರೋಮ್,Masked ROM
"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ",Mass
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,Master clock
ಮಾಸ್ಟರ್ ಆಂದೋಲಕ,Master oscillator
ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್,Matched filter
ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್,Matched load
ಹೊಂದಾಣಿಕೆಗೆ,Matching
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ,Matrix equation
ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ,MATV (master antenna T.V.)
ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ,Maximum forward current
ಗರಿಷ್ಠ ಲಾಭ,Maximumgain
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ,Maximum power transfer theorem
ಗರಿಷ್ಠ ಸ್ಕೋರ್,Maximum rating
ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್,Maximum reverse voltage
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF),Maximum usable frequency (MUF)
ಗರಿಷ್ಠ,Maxterm
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ,Maxwell's equation
ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ,MCA (micro channel architecture)
M- ಪಡೆದ ಫಿಲ್ಟರ್,M-derived filter
ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ,Mean free path
ಸರಾಸರಿ ಮೌಲ್ಯ,Mean value
ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ,Mean-square value
ಅಳತೆ ಉಪಕರಣ,Measuring instrument
ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್,Mechanical filter
ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,Medical Electronics
ಮೆಗಾ ಓಮ್,Mega Ohm
ಮೆಗಾಬೈಟ್,Megabyte
ಮೆಗ್ಗರ್,Megger
ಸ್ಮರಣಾರ್ಥ,Memory
ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ,Memory access time
ಮೆಮೊರಿ ಅರೇ,Memory array
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,Memory buffer register
ಮೆಮೊರಿ ಕೋಶ,Memory cell
ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ,Memory cell race around condition
ಮೆಮೊರಿ ಚಿಪ್,Memory chip
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,Memory circuit
ಮೆಮೊರಿ ಚಕ್ರ,Memory cycle
ನೆನಪಿನ ಚಕ್ರ,Memory cycle time
ಮೆಮೊರಿ ನಕ್ಷೆ,Memory map
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್,Memory mapped I/o
ಮೆಮೊರಿ ಓದುವಿಕೆ,MEMR (memory read)
ನೆನಪಿನ ಬರವಣಿಗೆ,MEMW (memory writer)
"ಮೆನು, ಕ್ಯಾಟಲಾಗ್",Menu
ಅಕ್ಷೀಯ ಸಮತಲ,Meridian plane
ನಿವ್ವಳ,Mesh
ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ,Mesh analysis
ಜಾಲರಿ ಸ್ಟ್ರೀಮ್,Mash current
ಜಾಲರಿ ಸಮೀಕರಣ,Mesh equation
ಲೋಹದ,Metal
ಲೋಹದ ಪೆಟ್ಟಿಗೆ,Metal can (box)
ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್,Metal film resistor
ಲೋಹೀಕರಣ,Metallization
ಮೀಟರ್,Meter
MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್),MFTD (multifrequency tone dialing)
ಮೊ,Mho
MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್),MIC (microwave integrated circuit)
ಮೈಕಾ ಕೆಪಾಸಿಟರ್,Mica capacitor
MICR,MICR (magnetic ink character recognition)
ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು,Micro bending
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,Microcomputer
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,Microcontroller
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,Microelectronics
ಮೈಕ್ರೋಫಾರ್ಡ್,Microfarad
ಸೂಕ್ಷ್ಮಮೀನು,Microfiche
ಸೂಕ್ಷ್ಮ ಸೂಚನೆ,Micro-instruction
ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,Microkernel based operating system
ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ,Micro logic
ಮೈಕ್ರಾನ್,Micron (10-6)
ಮೈಕ್ರೊಫೋನ್,Microphone
ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ,Microphonic effect
"ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್",Microprocessor
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್,Microprocessor code
ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ,Micro program
"ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್",Microprogramming
ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್,Microsecond
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ,Micro strip antenna
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್,Micro strip transmission line
"ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್",Microwave
ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್,Microwave amplifier
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,Microwave antenna
ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್,Microwave link
ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,Microwave propagation window
ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್,Microwave tube
ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ,Mid band range
MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್),MIDI (musical instrument digital interface)
ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್,Miller effect capacitance
ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್,Miller integrator
ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್,Miller time base
ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ,Miller's theorem
ಮಿಲಿಮೀಟರ್,Milliammeter
ಮಿಲಿ ಆಂಪಿಯರ್,Milliampere
ಮಿಲಿ ಹೆನ್ರಿ,Millihenry
ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ,Milliman's theorem
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,Miniaturization
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,Minority carrier
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್,Minority carrier current
ಮಿಂಟರ್ಮ್,Minterm
ವ್ಯವಕಲನ,Minuend
ಎಂ.ಪಿ.ಎಸ್.,MIPS (million instruction per second)
ತಪ್ಪು ಜೋಡಣೆ,Misalignment
ಕ್ಷಯಿಸುವಿಕೆ,Mistuning
ಮಿಕ್ಸರ್,Mixer
ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ),MMU (memory management unit)
ಸ್ಮರಣಾರ್ಥ,Mnemonics
ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,Mobile electron
ಚಲನಶೀಲತೆ,Mobility
ಮಾದರಿ ವಿಚಲನ,Modal dispersion
ಮೋಡ್,Mode
ಮಾದರಿ,Model
ಮೋಡೆಮ್,Modem
ಬದಲಾಗದ ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಕೋಡಿಂಗ್,Modified frequency modulation encoding)
ಮಾಡ್ಯುಲರ್ ವಿನ್ಯಾಸ,Modular design
ಮಾಡ್ಯುಲೇಟೆಡ್,Modulated
ಸಮನ್ವಯತೆ,Modulation
ಮಾಡ್ಯುಲೇಷನ್ ಆಳ,Modulation depth
ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,Modulation index
ಮಾಡ್ಯುಲೇಶನ್ ಶೇಕಡಾವಾರು,Modulation percentage
ಘಟಕ,Module
ಮಾಡ್ಯುಲಸ್ ಎನ್ ಗುಣಕ,Modulo-N counter
ಕ್ಯಾಲ್ಕುಲೇಟರ್ ಮಾಡ್ಯುಲಸ್,Modulus of counter
ಅಣು,Molecule
ಪ್ರಚೋದನೆ,Momentum
ಮಾನಿಟರ್,Monitor
ಏಕವರ್ಣದ,Monochrome
ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ,Monochrome display
ಏಕಶಿಲೆಯ (IC),Monolithic IC
ಒಂದೇ ನಾಡಿ,Monopulse
ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,Monostable multivibrator
ಏಕರೂಪತೆ,Monotoxicity
ಮೂರ್ ಕಾನೂನು,Moor's law
ಮೋರ್ಸ್ ಕೋಡ್,Morse code
mosfet,MOSFET
ಅರ್ಥಪೂರ್ಣ ಪಾತ್ರ,Most significant character
ಮದರ್ ಬೋರ್ಡ್,Motherboard
ಮೋಟಾರ್,Motor
ಮೋಟಾರ್ ಕ್ರಿಯೆ,Motor action
ಆರೋಪ,Mount
ಇಲಿ,Mouse
ಚಲಿಸಬಲ್ಲ ಸುರುಳಿ ಧ್ವನಿವರ್ಧಕ,Moving coil loudspeaker
ಚಾಲನೆಯಲ್ಲಿರುವ ಮೀಟರ್,Moving coil meter
ಸಂಪೆಗ್,MPEG (motion picture experts group)
ಎಂಪಿಯು,MPU (microprocessor unit)
MSD (ಅತಿ ಹೆಚ್ಚು ಅಂಕ),MSD (most significant digit)
MS ವಿಂಡೋಸ್,MS-windows
ಎಂ.ಟಿ.ಬಿ.ಎಫ್. (ವ್ಯತ್ಯಾಸ ವೈಫಲ್ಯ ಸರಾಸರಿ),MTBF (mean time between failures)
ಬಹುಕಾಲಮ್ ಕ್ಲೈಸ್ಟ್ರಾನ್,Multicavity klystron
ಪಾಲಿಮರ್ ಕನೆಕ್ಟರ್,Multiconductor connector
ಮಲ್ಟಿಮೀಡಿಯಾ,Multimedia
ಮಲ್ಟಿಮೀಟರ್,Multimeter
ಬಹು ಹೊರಸೂಸುವ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Multiple emitter transistor
ಮಲ್ಟಿಟ್ರೇಸಿಂಗ್,Multiple trace
ಅರ್ಹತೆ,Multiplicand
ಗುಣಕ,Multiplier
ಬಹು ಸಂಪನ್ಮೂಲ,Multiprocessing
ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್,Multiprogramming
ಬಹು ಶ್ರೇಣಿ,Multirange
ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್,Multistage amplifier
ಬಹುಕ್ರಿಯಾತ್ಮಕ,Multitasking
ಮ್ಯೂಟ್ ಮಾಡಿ,Mute
ಪರಸ್ಪರ ಗುಣಲಕ್ಷಣಗಳು,Mutual characteristics
ಪರಸ್ಪರ ವಾಹಕತೆ,Mutual conductance
ಪರಸ್ಪರ ಜೋಡಣೆ,Mutual coupling
ಪರಸ್ಪರ ಪ್ರೇರಣೆ,Mutual inductance
ಪರಸ್ಪರ ಸಂಬಂಧ,Mutual reactance
ಮೈಲಾರ್ ಪಿಸಿ. ಬಿತ್ತು,Mylar-PC board
ಎನ್-ಮ್ಯಾಟರ್,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
ನಂದ್-ನಂದ ಸರ್ಕ್ಯೂಟ್,NAND-NAND circuit
"ನ್ಯಾನೋ ಸೆಕೆಂಡ್ (- ಗೆ, )",Nano-second (10-9 sec)
ನೇಪಿಯರ್ ಕಾನೂನು,Napier's rule
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,Narrow band
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಶಬ್ದ,Narrow band noise
ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಪಾರ್ಕ್ ಶಬ್ದ,Narrow band pass filter
ಸ್ಥಳೀಯ ಇಂಟರ್ಪ್ರಿಟರ್,Native-compiler
ನೈಸರ್ಗಿಕ ಲೆಕ್ಕಾಚಾರ,Natural count
ನೈಸರ್ಗಿಕ ಆವರ್ತನ,Natural frequency
ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್,Natural logarithm
ಸಮೀಪದ ಕರೆ,Near call
ನಡುಕ ಬಳಿ,Near jump
"ಸೂಜಿ ವೇಗ, ದಾಸ್ತಾನು ವೇಗ",Needle velocity
ನಿಷೇಧ,Negation
ನಿಷೇಧ ಸೂಚನೆ,Negation indicator
ನಿಷೇಧದ ಚಿಹ್ನೆ,Negation symbol
ನಕಾರಾತ್ಮಕ ಗೇಟ್,Negative gate
ಋಣಾತ್ಮಕ ಅಂತಿಮ ಗೇಟ್,Negative AND gate
ನಕಾರಾತ್ಮಕ ಬಂಧ,Negative clamper
ಋಣಾತ್ಮಕ ಕತ್ತರಿಸುವುದು,Negative clipper
ನಕಾರಾತ್ಮಕ ಕೋರ್,Negative edge
ಋಣಾತ್ಮಕ ಹೊರಸೂಸುವ ಟ್ರೇಲಿಂಗ್,Negative emitter follower
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ,Negative feedback
ಋಣಾತ್ಮಕ ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,Negative feedback amplifier
ನಕಾರಾತ್ಮಕ ವಾದ,Negative logic
ಋಣಾತ್ಮಕ ಅಥವಾ ಗೇಟ್,Negative OR gate
ಋಣಾತ್ಮಕ ಧ್ರುವೀಯತೆ,Negative polarity
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ,Negative resistance
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ ವಲಯ,Negative resistance region
ನಕಾರಾತ್ಮಕ ಪೂರೈಕೆ,Negative supply
ಋಣಾತ್ಮಕ ತಾಪಮಾನ,Negative temperature
ಋಣಾತ್ಮಕ ತಾಪಮಾನ ಗುಣಾಂಕ,Negative temperature coefficient
ನಕಾರಾತ್ಮಕ ಪ್ರಸರಣ,Negative transmission
ನಕಾರಾತ್ಮಕ ಮರ,Negative tree
ನಕಾರಾತ್ಮಕ ಸುರಂಗ ಡಯೋಡ್,Negative tunnel diode
ನಕಾರಾತ್ಮಕ ತಪ್ಪು,Negative-false
ನಕಾರಾತ್ಮಕ ಸತ್ಯ,Negative-true
ಅತ್ಯಲ್ಪ,Negligible
ನೆಮ್ಯಾಟಿಕ್ ದ್ರವ ಸ್ಫಟಿಕ,Nematic liquid crystal
ನಕಾರಾತ್ಮಕ ಮೋಡ್,Nemative mode
ನಿಯಾನ್ ದೀಪ,Neon lamp
ಚಿಕ್ಕನಿದ್ರೆ,Neper
ನೆಸ್ಟೆಡ್ ಶಾಖೆ,Nested branching
ನೆಸ್ಟೆಡ್ ಕೆಲಸದ ಧ್ವಜ,Nested task flag
ಗೂಡು,Nesting
ಸಂಪೂರ್ಣ ಅಶುದ್ಧತೆಯ ಸಾಂದ್ರತೆ,Net impurity concentration
ನಿವ್ವಳ ಪಟ್ಟಿ,Net list
"ನೆಟ್ವರ್ಕ್, ನೆಟ್ವರ್ಕ್",Network
ನೆಟ್ವರ್ಕ್ ಡ್ರೈವ್,Network drive
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟರ್,Network driver
ನೆಟ್ವರ್ಕ್ ಮಾದರಿ,Network model
ನೆಟ್ವರ್ಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,Network operating system
ನೆಟ್ವರ್ಕ್ ಸರ್ವರ್,Network server
ನೆಟ್ವರ್ಕ್ ರಚನೆ,Network structure
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,Network theory
ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ,Network topology
ಮೂಡಿ ಬಂದಿದೆ,Neutral
ತಟಸ್ಥ ರೇಖೆ,Neutral line
ಖಿನ್ನತೆಗೆ ಒಳಗಾದ ವಲಯ,Neutral region
ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್,Neutralising circuit
ತಟಸ್ಥಗೊಳಿಸುವಿಕೆ,Neutralization
ನ್ಯೂಟ್ರಾನ್,Neutron
ಮುಂದಿನ ಪೀಳಿಗೆಯ CPU,New generation CP
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,New line character
ನ್ಯೂಜಿಲೆಂಡ್ ವೈರಸ್,New-Zealand virus
ಮುಂದಿನ ಹಂತ,Next state
ಮುಂದಿನ ಹಂತದ ಸಮೀಕರಣ,Next state equation
ಮುಂದಿನ ಹಂತದ ಟೇಬಲ್,Next state table
ಮೆಲ್ಲಗೆ,Nibble
ಮೆಲ್ಲಗೆ ಮೆಮೊರಿ ಚಿಪ್,Nibble memory chip
ಮೆಲ್ಲಗೆ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,Nibble multiplexer
ನಿಕೋಲಸ್ ಚಾರ್ಟ್,Nicholas chart
ರಾತ್ರಿ ಪರಿಣಾಮ,Night effect
ಒಂಬತ್ತು ಮಾರ್ಗ ಟೇಪ್,Nine track tape
ಒಂಬತ್ತು ಪೂರಕ,Nine's complement
en ಪಾಚಿ,NMOS
en ಪಾಚಿ ವಿಲೋಮ,NMOS inverter
ಸಾಮೂಹಿಕ ಪ್ರಕ್ರಿಯೆ,NMOS process
en ಪಾಚಿಯ ರಚನೆ,NMOS structure
en ಪಾಚಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,NMOS transistor
ಶೂನ್ಯ ಲೋಡ್ ಪ್ರಸ್ತುತ,No load current
ಸುಕ್ಕುಗಟ್ಟಿದ ಕೇಬಲ್,No twist cable
ನೋಡ್ಯುಲರ್,Nodal
"ನೋಡ್, ನೋಡ್",Node
ನೋಡ್ ಅವನತಿ,Node minimization
ಶಬ್ದ,Noise
ಶಬ್ದ ಹಿಮಕುಸಿತ,Noise avalanche
ಶಬ್ದ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,Noise band-width
ಶಬ್ದ ಸ್ಫೋಟ,Noise burst
ಶಬ್ದ ರದ್ದತಿ ಮೈಕ್ರೊಫೋನ್,Noise cancelling microphone
ಶಬ್ದ ಗುಣಕ,Noise factor
