Kannada,Hindi
ಟೆಂಪ್ಲೇಟ್ ಟೆಂಪ್ಲೇಟ್,आदि प्ररूप खाका पट्ट
ಅಪ್ಲಿಕೇಶನ್ ಮೌಲ್ಯಮಾಪನ,अनुयोगी मूल्यांकन
LC,एल.सी.
LCALL ಸೂಚನೆಗಳು,LCALL निर्देश
ld,एल.डी.
"ಮುನ್ನಡೆ, ಮುನ್ನಡೆ","अग्रता, लेड"
ಆದ್ಯತೆಯ ಪರಿಹಾರ ರೀಚಾರ್ಜ್ ಆಂಪ್ಲಿಫೈಯರ್,अग्रता प्रतिकारीत पुनर्भरण प्रवर्धक
ಮುಂಭಾಗದ ಕೋರ್,अग्रग कोर
ತುಕ್ಕು ಅನಲಾಗ್ ಸ್ವಿಚಿಂಗ್,क्षरण अनुरूप स्विचन
ಸವೆತ ಹರಿವು,क्षरण फ्लक्स
ಸವೆತ ಮೋಡ್,क्षरण विधा
ಪ್ಯಾಡಾಕ್ ಕೊಳಲು ಆಂಪ್ಲಿಫಯರ್,मंडूक प्लुति प्रवर्धक
ಪ್ಯಾಡಾಕ್ ಪ್ಲುಟಿ ಪರೀಕ್ಷೆ,मंडूक प्लुति परीक्षण
ಕಲಿಕೆಯ ರೇಖೆ,अधिगमन वक्र
ಲೀಸ್ಡ್ ಲೈನ್ ಮೋಡೆಮ್,पट्टायित लाइन मोडेम
ಗುತ್ತಿಗೆ ಸಮಯ,पट्टायिक समय
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,अल्पतम सार्थक द्वयंक
ಲೆಕ್ಲಾಂಚ್ ಡ್ರೈ ಸೆಲ್,लेकलान्श शुष्क सेल
ಬೆಳಕು ಹೊರಸೂಸುವ ಡಯೋಡ್,प्रकाश उत्सर्जक डायोड
ಎಲ್ಇಡಿ ಸೂಚಕ,LED सूचक
ಅಪ್ರದಕ್ಷಿಣಾಕಾರ ಧ್ರುವೀಕರಣ,वामावर्ती ध्रुवण
ಎಡ ಸಮರ್ಥನೆ,वाम औचित्य
ದಂತಕಥೆ,दंतकथा
ಲ್ಯಾಂಗ್ ಕಾನೂನು,लेंज नियम
ಲಿಯೋ ಪ್ರಿಂಟರ್,लीओ मुद्रित्र
ಅಕ್ಷರದ ಗುಣಮಟ್ಟ,अक्षर गुणता
ಮಟ್ಟದ ಸಕ್ರಿಯ ಹೂಡಿಕೆ,स्तर सक्रिय निवेश
ಮಟ್ಟದ ಕೋಡಿಂಗ್,स्तर कोडन
ಮಟ್ಟದ ಪರಿವರ್ತಕ,स्तर विस्थापक
ಮಟ್ಟದ ವರ್ಗಾವಣೆ,स्तर स्थानांतरण
ಶ್ರೇಣೀಕರಣ,स्तरीकरण
ಮಟ್ಟದ ಸೂಕ್ಷ್ಮ ಅಂತರಾಯಮ್,स्तर संवेदी अंतारायम
ಅಕ್ಷರಶಃ ಶಹಾನ್,शाब्दिक शाहन
ನಿಘಂಟು,शब्दकोश
ಲೈಡೆನ್ ಜಾರ್,लीडेन जार
ಇಂಟರ್ಪ್ರಿಟರ್ ಸಂಗ್ರಹ,अनुभाषक संग्रह
ವಾಹಕ ವಯಸ್ಸು,वाहक आयु-काल
ಬೆಳಕು,प्रकाश
ಬೆಳಕಿನ ಕರ್ವ್,आलोक वक्र
ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED),प्रकाश उत्सर्जक डायोड (एल.ई.डी)
ಬೆಳಕಿನ ಲಾಭ,प्रकाश लब्धि
ಫೋಟೋಮೀಟರ್,प्रदीप्तिमापी
ಬೆಳಕಿನ ಸ್ಟೈಲಸ್,प्रकाश लेखनी
ಬೆಳಕಿನ ಟ್ಯೂಬ್,प्रकाश नली
ಮಿತಿಗಾರ,सीमक
ಕನಿಷ್ಠ ವಿಕಿರಣ,सीमांत विकिरण
ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್,लिंडेमान इलेक्ट्रोमापी
ಲೈನ್ ಕೋಡ್,रेखा कोड
ಸಾಲಿನ ನಿರ್ಬಂಧ,रेखा प्रतिबंधन
ಲೈನ್ ಚಾಲಕ,रेखा चालक
ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್,रेखा हैंडलर
ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್,रेखा अंतरापृष्ठ
ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,रेखा निर्गम ट्रांसफॉर्मर
ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್,रेखा वर्णक्रम
ಲೈನ್ ಸಿಂಕ್ SMPS,रेखा तुल्यकलित एस.एम.पी.एस.
ರೇಖೆಯ ತರಂಗ ರೂಪ,रेखा तरंग रूप
ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್,रैखिक प्रवर्धक
ರೇಖೀಯ ಶ್ರೇಣಿ,रैखिक व्यूह
ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,रैखिक सहसंबंध गुणांक
ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ,रैखिक विरूपण
ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್,रेखीय प्रवणीत जंक्शन
ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ,रैखिक अंतवेंशन
ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ,रैखिक मॉडुलन विधि
ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್,रैखिक कला फिल्टर
ರೇಖೀಯ ಧ್ರುವೀಕರಣ,रैखिक ध्रुवण
ರೇಖೀಯ ಪ್ರದೇಶ,रैखिक क्षेत्र
ರೇಖೀಯ ನಿಯಂತ್ರಕ,रैखिक नियंत्रक
ರೇಖೀಯ ಚಲನೆ,रैखिक गति
ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್,रैखिक स्विचन
ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್,रेखीय आयाम माडुलित निकाय
"ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್","लिंक परत, श्रृंखला परत"
ಸರಣಿ ಕಾರ್ಯಕ್ರಮ,श्रृंखलक क्रमादेश
ಸಂಪರ್ಕಿಸುವ ಮಿತಿ,संयोजक सीमक
ತುಟಿ ಮೈಕ್ರೊಫೋನ್,ओष्ठ माइक्रोफोन
ಲಿಸಾಜು ಆಕೃತಿ,लिसाजू आकृति
ಲಿಸಾಜೌಸ್ ವಿಧಾನ,लिसाजू विधि
ಪ್ರೇಕ್ಷಕರು,श्रोता
ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ,श्रोता श्रांति
ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ,श्रवण शीर्षफोन
ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ,लिथियम प्राथमिक बैटरी
ಶಿಲಾಶಾಸ್ತ್ರ,लिथोमुद्रण
ರಾಕ್ ಮುದ್ರಣ,शिला मुद्रण
ಲೈವ್ ಸಂಗೀತ,जीवंत संगीत
ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್,लायड फिशर चुंबकीय वर्ग
ಲೋಡ್ ಮಾಡಿ,लोड
ಲೋಡ್ ಅಂಶ,भार गुणक
ಲೋಡ್ ಪ್ರತಿರೋಧ,लोड प्रतिबाधा
ಲಿಫ್ಟ್ ಲೈನ್,उद्भार रेखा
ಲೋಡ್,भारण
ಹಾಲೆ ವೈಮಾನಿಕ,लोब एरियल
ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN),स्थानिक जालक्रम (LAN)
ಸ್ಥಳೀಯ ಬಸ್,स्थानीय बस
ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ,स्थानीय बस वीडियो तंत्र
ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್,स्थानीय प्रसार बस
ಸ್ಥಳೀಯ ಚರ್ಚೆ,स्थानीय वार्ता
ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್,अभिबंधन प्रवर्धक
ಪಾಲಕ,अभिबंधक
ನಿರ್ಬಂಧದ ಲೂಪ್,अभिबंध पाश
ಅಧಿವೇಶನ ಆರಂಭ,सत्रारंभ
ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ,लघुगुणकीय आवर्त्ती ऐन्टेना
ಪ್ರಚಾರ ಬರವಣಿಗೆ,प्रचा लेखन
ತರ್ಕ ವಿಶ್ಲೇಷಕ,तर्क विश्लेषक
ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ,तर्क सेल व्यूह
ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,तर्क परिपथ
ವಾದ ಪ್ರವೇಶ,तर्क प्रविष्टि
ವಾದ ಒಟ್ಟು,तर्क कुल
ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ,तर्क कलन
ಲಾಜಿಕ್ ಗೇಟ್,तर्क गेट
ತರ್ಕ ವಿಶ್ಲೇಷಣೆ,तर्क विश्लेषण
ಜನರು,लोगो
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,लघुगुणकीय अभिवर्धक
ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್,लघुगणक प्रवर्धक
ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ,लघुगणकीय अपक्षय
ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್,लघुगणकीय पैमाना
ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ,दीर्घपुच्छ युग्म
ದೊಡ್ಡ ಪದ,बड़ा शब्द
"ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ","लाउडस्पीकर, ध्वनि विस्तारक युक्ति"
ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ,निम्न आवृत्ति प्रतिकारण
ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ,निम्न आवृत्ति रव
ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್,निम्न आवृत्ति खाँच फिल्टर
ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ,निम्न आवृत्ति संचरण
ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,निम्न आवृत्ति ट्रांसफॉर्मर
ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್,"निम्न स्तर, अनुरूप संकेत"
ಕಡಿಮೆ ಶಬ್ದ,निम्न रव
ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್,निम्न रव केबल
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,निम्न पारक फिल्टर
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,निम्न पारक फिल्टर
ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್,निम्न पारक RC परिपथ
ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ,निम्न देहली तर्क
ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ,निम्न वोल्टता शक्ति स्रोत
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,निम्न पार्श्व आवृत्ति
ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ,निम्न पार्श्व आवृत्ति
LP ಸ್ಲಾಟ್,LP खाँचा
ಎಲ್ಪಿ ದಾಖಲೆ,LP रिकार्ड
ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ,LS वोल्टता ऑफसेट रक्षण
ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ,अल्पतम सार्थक द्वयंक
ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್,अल्पतम सार्थक अंक
ಬೃಹತ್ ಏಕೀಕರಣ,विशाल एकीकरण
ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ,निम्न विभव
ನೋಡು,लग
ಲುಮೆನ್,ल्यूमेन
ಲುಮೆನ್ ಗಂಟೆ,ल्यूमेन घंटा
ಪ್ರಕಾಶಮಾನತೆ,ज्योतिर्मयता
ಪ್ರಕಾಶ ಚಿಹ್ನೆ,ज्योतिर्मयता संकेत
ಜ್ವಾಲೆಯ ಹರಿವು,ज्योति फ्लक्स
ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್,ल्यूमर-ब्रोधन फोटोमीटर
ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ,स्थानीकृत घटक मॉडल
ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,रेखीय वोल्टता विभेद ट्रांसफॉर्मर
ಯಂತ್ರ ಚಕ್ರ,मशीन कालचक्र
ಯಂತ್ರ ಭಾಷೆ,मशीन भाषा
ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್,मैकितोश कंप्यूटर
ಮ್ಯಾಜಿಕ್ ಚಹಾ,मैजिक टी
ಅಯಸ್ಕಾಂತ,चुंबक
ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್,चुंबकीय प्रवर्धक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,चुंबकीय बुदबुद स्मृति
ಕಾಂತೀಯ ಕೋರ್,चुंबकीय क्रोड
ಕಾಂತೀಯ ಜೋಡಣೆ,चुंबकीय युग्मन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ,चुंबकीय आँकड़ा भंडारण
ಕಾಂತೀಯ ವಿಚಲನ,चुंबकीय विक्षेप
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,चुंबकीय डिस्क
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್,चुंबकीय क्षेत्र
ಕಾಂತೀಯ ಹರಿವು,चुंबकीय फ्लक्स
ಕಾಂತೀಯ ಗಮನ,चुंबकीय फोकसन
ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್,चुंबकीय शैथिल्य
ಕಾಂತೀಯ ಬಲದ ರೇಖೆ,चुंबकीय बल रेखा
ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ,चुंबकीय उद्ग्राही
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,चुंबकीय ध्रुवता
ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ,चुंबकीय ध्रुवता
ಕಾಂತೀಯ ಶುದ್ಧತ್ವ,चुंबकीय संतृप्ति
ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ,चुंबकीय परिरक्षण
ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ,चुंबकीय प्रक्षोभ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,चुंबकीय टेप
ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,मैगनेटोमीटर
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್),चुंबकीय प्रेरक बल (mmf)
ಮ್ಯಾಗ್ನೆಟ್ರಾನ್,मैग्नेट्रॉन
ವರ್ಧನೆ,आवर्धन
ಸಂಪುಟ,परिमाण
ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ,परिमाण तुलनित्र
ಪ್ರಮಾಣ ಕಾರ್ಯ,परिमाण फलन
ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್,वृहत् अभिकलित्र
ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್,मुख्य लाइन धारा
ಬಹುಪಾಲು ವಾಹಕ,बहुसंख्यक वाहक
ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ,बहुसंख्यक वाहक धारा
"ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ","पुम संयोजक, पुंसंयोजक"
MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್),मैन (महानगरीय क्षेत्र नेटवर्क)
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,मैनचेस्टर कोडन
ಮಾನವ ಶಬ್ದ,मानव-जनित रव
ಮಂಟಿಸ್ಸಾ,अपूर्णांश
ಮ್ಯಾಪಿಂಗ್,प्रतिचित्रण
ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ,मारकोनी ऐंटेना
ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ,चिन्ह/दिक्काल अनुपात
ಹೊದಿಕೆ,आवरण
ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್,मास्क प्रोग्रामित रॉम
ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ,अच्छादनशील अंतरायन
ಕವರ್ ರೋಮ್,आच्छद रोम
"ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ","मात्रा, द्रव्यमान"
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,मास्टर घड़ी
ಮಾಸ್ಟರ್ ಆಂದೋಲಕ,मास्टर दोलित्र
ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್,सुमेलित फिल्टर
ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್,सुमेलित लोड
ಹೊಂದಾಣಿಕೆಗೆ,सुमेलन
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ,मैट्रिक्स समीकरण
ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ,प्रधान ऐन्टेना टी.वी.
ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ,अधिकतम अग्रधारा
ಗರಿಷ್ಠ ಲಾಭ,अधिकतम लब्धि
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ,अधिकतम शक्ति अंतरण प्रमेय
ಗರಿಷ್ಠ ಸ್ಕೋರ್,अधिकतम अनुमतांक
ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್,अधिकतम व्युत्क्रम वोल्टता
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF),अधिकतम उपयोज्य आवृति (MUF)
ಗರಿಷ್ಠ,मैक्सटर्म
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ,मैक्सवेल समीकरण
ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ,सूक्ष्म चैनल संरचना
M- ಪಡೆದ ಫಿಲ್ಟರ್,एम-व्युत्पन्न फिल्टर
ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ,माध्य मुक्त पथ
ಸರಾಸರಿ ಮೌಲ್ಯ,औसत मान
ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ,वर्गमाध्य मूल्य
ಅಳತೆ ಉಪಕರಣ,मापक यंत्र
ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್,यांत्रिक फिल्टर
ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,चिकित्सा इलेक्ट्रॉनिकी
ಮೆಗಾ ಓಮ್,मेगा ओम
ಮೆಗಾಬೈಟ್,मेगाबाइट
ಮೆಗ್ಗರ್,मेगर
ಸ್ಮರಣಾರ್ಥ,स्मृति
ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ,स्मृति अभिगम काल
ಮೆಮೊರಿ ಅರೇ,स्मृति सरणी
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,स्मृति बफर पंजी
ಮೆಮೊರಿ ಕೋಶ,स्मृति कोशिका
ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ,स्मृति कोशिका 'रेस अराउंड' अवस्था
ಮೆಮೊರಿ ಚಿಪ್,स्मृति चिप
ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್,सूक्ष्म परिपथ
ಮೆಮೊರಿ ಚಕ್ರ,स्मृति चक्र
ನೆನಪಿನ ಚಕ್ರ,स्मृति चक्रकाल
ಮೆಮೊರಿ ನಕ್ಷೆ,स्मृति प्रतिचित्र
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್,स्मृति प्रतिचित्रित निवेश/निर्गम
ಮೆಮೊರಿ ಓದುವಿಕೆ,स्मृति पठन
ನೆನಪಿನ ಬರವಣಿಗೆ,स्मृति लेखन
"ಮೆನು, ಕ್ಯಾಟಲಾಗ್","मेन्यू, प्रसूचि"
ಅಕ್ಷೀಯ ಸಮತಲ,अक्षीय तल
ನಿವ್ವಳ,जाल
ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ,जाल विश्लेषण
ಜಾಲರಿ ಸ್ಟ್ರೀಮ್,जाल धारा
ಜಾಲರಿ ಸಮೀಕರಣ,जाल समीकरण
ಲೋಹದ,धातु
ಲೋಹದ ಪೆಟ್ಟಿಗೆ,धातु-बॉक्स
ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್,धातु फिल्म प्रतिरोधक
ಲೋಹೀಕರಣ,धात्विकीकरण
ಮೀಟರ್,मीटर
MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್),एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग)
ಮೊ,मो
MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್),एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ)
ಮೈಕಾ ಕೆಪಾಸಿಟರ್,अभ्रक संधारित्र
MICR,एम.आई.सी.आर.
ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು,सूक्ष्म बंकन
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,माइक्रो कंप्यूटर
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,सूक्ष्म नियंत्रक
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,सूक्ष्म इलेक्ट्रॉनिकी
ಮೈಕ್ರೋಫಾರ್ಡ್,माइक्रोफैराड
ಸೂಕ್ಷ್ಮಮೀನು,माइक्रोफिश
ಸೂಕ್ಷ್ಮ ಸೂಚನೆ,सूक्ष्म अनुदेश
ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,सूक्ष्माष्टि आधारित प्रचालन निकाय
ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ,सूक्ष्म तर्क
ಮೈಕ್ರಾನ್,माइक्रोन
ಮೈಕ್ರೊಫೋನ್,माइक्रोफोन
ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ,सूक्ष्मकर्णी प्रभाव
"ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್","माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र"
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್,सूक्ष्म संसाधित्र कोड
ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ,माइक्रो प्रोग्राम
"ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್","सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन"
ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್,माइक्रो सेकंड
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಆಂಟೆನಾ,सूक्ष्म पट्टी ऐंटेना
ಮೈಕ್ರೋ ಸ್ಟ್ರಿಪ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಲೈನ್,सूक्ष्म पट्टी संचरण लाइन
"ಮೈಕ್ರೋವೇವ್, ಮೈಕ್ರೋವೇವ್","सूक्ष्म तरंग, माइक्रोवेव"
ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್,सूक्ष्म तरंग प्रवर्धक
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,सूक्ष्म तरंग ऐंटेना
ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್,सूक्ष्म तरंग कड़ी
ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,सूक्ष्म तरंग संचरण विंडो
ಮೈಕ್ರೋವೇವ್ ಟ್ಯೂಬ್,सूक्ष्म तरंग नली
ಮಧ್ಯಮ ಬ್ಯಾಂಡ್ ಶ್ರೇಣಿ,मध्य बैंड परास
MIDI (ವಾದ್ಯ ಡಿಜಿಟಲ್ ಇಂಟರ್ಫೇಸ್),एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक)
ಮಿಲ್ಲರ್ ಪರಿಣಾಮ ಕೆಪಾಸಿಟನ್ಸ್,मिलर प्रभाव धारिता
ಮಿಲ್ಲರ್ ಇಂಟಿಗ್ರೇಟರ್,मिलर समाकलित्र
ಮಿಲ್ಲರ್ ಕರೆ ಬೇಸ್,मिलर काल आधार
ಮಿಲ್ಲರ್ ಪ್ರಮೇಯ,मिलर प्रमेय
ಮಿಲಿಮೀಟರ್,मिलीआमीटर
ಮಿಲಿ ಆಂಪಿಯರ್,मिली ऐम्पीयर
ಮಿಲಿ ಹೆನ್ರಿ,मिली हेनरी
ಮಿಲ್ಮನ್ ಪ್ರಮೇಯ,मिलमैन प्रमेय
ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ,लघुकरण
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,अल्पसंख्यक वाहक
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ ಸ್ಟ್ರೀಮ್,अल्पसंख्यक वाहक धारा
ಮಿಂಟರ್ಮ್,मिनटर्म
ವ್ಯವಕಲನ,व्यवकल्य
ಎಂ.ಪಿ.ಎಸ್.,मि.प.स.
ತಪ್ಪು ಜೋಡಣೆ,अपसंरेखण
ಕ್ಷಯಿಸುವಿಕೆ,अपस्वरण
ಮಿಕ್ಸರ್,मिश्रक
ಎಂಎಂಯು (ನೆನಪಿನ ನಿರ್ವಹಣಾ ಘಟಕ),एम.एम.यू. (स्मृति प्रबंधन इकाई)
ಸ್ಮರಣಾರ್ಥ,स्मरक
ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,गतिशील इलेक्ट्रॉन
ಚಲನಶೀಲತೆ,गतिशीलता
ಮಾದರಿ ವಿಚಲನ,मोडीय विक्षेपण
