Punjabi,Marathi
ਮਾਈਕ੍ਰੋਫੋਨਿਕ ਗੜਬੜ,मायक्रोफोनिक डिस्टर्बन्स
ਮਾਈਕ੍ਰੋਫੋਨ ਸ਼ੋਰ,मायक्रोफोन आवाज
ਮਾਈਕ੍ਰੋਫੋਨ ਸ਼ੋਰ,मायक्रोफोन आवाज
ਮਾਈਕ੍ਰੋਫੋਨ ਆਉਟਪੁੱਟ,मायक्रोफोन आउटपुट
ਮਾਈਕ੍ਰੋਸਕੋਪ ਫੋਟੋ,सूक्ष्मदर्शक छायाचित्र
"ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫੀ, ਮਾਈਕ੍ਰੋਸਕੋਪ ਫੋਟੋਗ੍ਰਾਫੀ","मायक्रोफोटोग्राफी, मायक्रोस्कोप फोटोग्राफी"
"ਮਾਈਕ੍ਰੋਫੋਟੋਮੀਟਰ, ਮਾਈਕ੍ਰੋਫੋਟੋਮੀਟਰ","मायक्रोफोटोमीटर, मायक्रोफोटोमीटर"
ਮਾਈਕ੍ਰੋਫੋਟੋਮੈਟਰੀ,मायक्रोफोटोमेट्री
ਮਾਈਕ੍ਰੋਫਿਜ਼ਿਕਸ,सूक्ष्म भौतिकशास्त्र
ਸੂਖਮ ਪ੍ਰੋਜੈਕਸ਼ਨ,सूक्ष्म प्रक्षेपण
ਮਾਈਕ੍ਰੋਸਕੋਪ,सूक्ष्मदर्शक
ਸੂਖਮ ਵਾਈਬ੍ਰੇਸ਼ਨ,सूक्ष्म कंपने
ਮਾਈਕਰੋ ਇਰੀਡੀਏਸ਼ਨ ਦਾ ਦ੍ਰਿਸ਼ਟਾਂਤ,सूक्ष्म विकिरण चित्रण
ਮਾਈਕ੍ਰੋਰੇਡੀਓਮੀਟਰ,मायक्रोरेडिओमीटर
ਮਾਈਕਰੋ ਅਪਵਰਤਨ,सूक्ष्म अपवर्तन
ਮਾਈਕ੍ਰੋਫੋਟੋਮੀਟਰ,मायक्रोफोटोमीटर
ਮਾਈਕਰੋ ਵਹਾਅ,सूक्ष्म प्रवाह
"ਮਾਈਕ੍ਰੋਸਕੋਪ, ਮਾਈਕ੍ਰੋਸਕੋਪ","सूक्ष्मदर्शक, सूक्ष्मदर्शक"
ਮਾਈਕ੍ਰੋਸਕੋਪ ਦੀ ਗਿਣਤੀ ਵਿਧੀ,सूक्ष्मदर्शक मोजणी पद्धत
ਮਾਈਕ੍ਰੋਸਕੋਪ ਦਰਸ਼ਕ,सूक्ष्मदर्शक दर्शक
ਮਾਈਕ੍ਰੋਸਕੋਪ ਸਲਾਈਡ,मायक्रोस्कोप स्लाइड
"ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ, ਮਾਈਕ੍ਰੋਸਕੋਪ, ਮਾਈਕ੍ਰੋਸਕੋਪ","सूक्ष्मदर्शक, सूक्ष्मदर्शक, सूक्ष्मदर्शक"
ਮਾਈਕ੍ਰੋ ਮੌਜੂਦਾ ਘਣਤਾ,सूक्ष्म वर्तमान घनता
ਮਾਈਕਰੋ ਵੇਰਵਾ,सूक्ष्म वर्णन
ਮਾਈਕ੍ਰੋਸਕੋਪ ਉਪਕਰਣ,सूक्ष्मदर्शक उपकरणे
ਸੂਖਮ ਫਾਰਮੂਲਾ,सूक्ष्म सूत्र
ਮਾਈਕਰੋ ਅਨਾਜ,सूक्ष्म धान्य
ਮਾਈਕ੍ਰੋਸਕੋਪ ਪ੍ਰਕਾਸ਼ਕ,सूक्ष्मदर्शक प्रकाशक
ਵਧੀਆ ਸਮੱਗਰੀ,बारीक साहित्य
ਸੂਖਮ ਕਾਨੂੰਨ,सूक्ष्म कायदा
ਸੂਖਮ ਚੁੰਬਕੀ ਖੇਤਰ,सूक्ष्म चुंबकीय क्षेत्र
ਮਾਈਕ੍ਰੋ ਮੈਕਸਵੈੱਲ ਸਮੀਕਰਨ,सूक्ष्म मॅक्सवेल समीकरण
ਮਾਈਕ੍ਰੋਸਕੋਪ ਅੰਦੋਲਨ,सूक्ष्मदर्शक हालचाली
microparticle,सूक्ष्म कण
ਮਾਈਕ੍ਰੋ ਪਲਾਂਟ,सूक्ष्म वनस्पती
ਮਾਈਕ੍ਰੋ ਰਿਵਰਸਬਿਲਟੀ,सूक्ष्म उलटक्षमता
ਮਾਈਕ੍ਰੋਮੀਟਰ ਸਥਿਤੀ,मायक्रोमीटर स्थिती
ਮਾਈਕਰੋਸਕੋਪਿਕ ਬਣਤਰ,सूक्ष्म रचना
"ਮਾਈਕ੍ਰੋਸਕੋਪ ਤਕਨੀਕ, ਮਾਈਕ੍ਰੋਸਕੋਪ ਤਕਨੀਕ","सूक्ष्मदर्शक तंत्र, सूक्ष्मदर्शक तंत्र"
ਮਾਈਕਰੋ ਮੁੱਲ,सूक्ष्म मूल्य
ਮਾਈਕਰੋ ਪਰਿਵਰਤਨ,सूक्ष्म भिन्नता
ਮਾਈਕ੍ਰੋਸਕੋਪ ਟੈਸਟ,सूक्ष्मदर्शक चाचणी
ਮਾਈਕ੍ਰੋਸਕੋਪ ਵਿਧੀ,सूक्ष्मदर्शक पद्धती
ਮਾਈਕ੍ਰੋਸਕੋਪ,सूक्ष्मदर्शक
ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ,मायक्रोसेकंद
ਮਾਈਕ੍ਰੋ ਭੂਚਾਲ,सूक्ष्म भूकंप
microseismic ਮੰਜ਼ਿਲ,microseismic मजला
microseismic ਅੰਦੋਲਨ,microseismic चळवळ
microseismic oscillation,microseismic दोलन
ਸੂਖਮ ਭੂਚਾਲ ਵਿਗਿਆਨੀ,सूक्ष्म भूकंपशास्त्रज्ञ
microseismometer,microseismometer
ਮਾਈਕ੍ਰੋਸਪੈਕਟਰਲ ਫੋਟੋਮੀਟਰ,मायक्रोस्पेक्ट्रल फोटोमीटर
ਮਾਈਕ੍ਰੋਸਪੈਕਟ੍ਰਮ ਫੋਟੋਮੈਟ੍ਰਿਕ ਵਿਧੀ,मायक्रोस्पेक्ट्रम फोटोमेट्रिक पद्धत
ਮਾਈਕ੍ਰੋਸਪੈਕਟ੍ਰਮ ਫੋਟੋਮੈਟਰੀ,मायक्रोस्पेक्ट्रम फोटोमेट्री
"ਮਾਈਕ੍ਰੋਸਪੈਕਟਰੋਸਕੋਪ, ਮਾਈਕ੍ਰੋਸਪੈਕਟਰੋਸਕੋਪ","मायक्रोस्पेक्ट्रोस्कोप, मायक्रोस्पेक्ट्रोस्कोप"
ਮਾਈਕ੍ਰੋਸਪੈਕਟ੍ਰਮ,मायक्रोस्पेक्ट्रम
"ਮਾਈਕ੍ਰੋਸਟੇਟ, ਮਾਈਕ੍ਰੋਸਟੇਟ","मायक्रोस्टेट, मायक्रोस्टेट"
ਮਾਈਕਰੋ ਸੰਚਾਰ ਲਾਈਨ,सूक्ष्म ट्रान्समिशन लाइन
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈੱਸ, ਮਾਈਕ੍ਰੋ ਟੈਕਨਾਲੋਜੀ","सूक्ष्म प्रक्रिया, सूक्ष्म तंत्रज्ञान"
ਮਾਈਕਰੋ ਟੂਲ,सूक्ष्म साधने
microtorror,मायक्रोटोरर
ਮਾਈਕ੍ਰੋਟ੍ਰੋਨ,मायक्रोट्रॉन
ਮਹਾਨ ਵੈਕਿਊਮ ਪੰਪ,महान व्हॅक्यूम पंप
ਮਾਈਕਰੋ ਦ੍ਰਿਸ਼ਟੀ,सूक्ष्म दृष्टी
ਮਾਈਕ੍ਰੋ ਵੇਵ,सूक्ष्म लहर
ਮਾਈਕ੍ਰੋਵੇਵ ਧੁਨੀ,मायक्रोवेव्ह ध्वनीशास्त्र
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ,मायक्रोवेव्ह अँटेना
ਮਾਈਕ੍ਰੋਵੇਵ attenuator,मायक्रोवेव्ह अॅटेन्युएटर
ਮਾਈਕ੍ਰੋਵੇਵ ਸਰਕਟ,मायक्रोवेव्ह सर्किट
ਮਾਈਕ੍ਰੋਵੇਵ ਦੀ ਸ਼ੁਰੂਆਤੀ ਚੇਤਾਵਨੀ,मायक्रोवेव्ह लवकर चेतावणी
ਮਾਈਕ੍ਰੋਵੇਵ ਅਰਲੀ ਚੇਤਾਵਨੀ ਰਾਡਾਰ,मायक्रोवेव्ह अर्ली वॉर्निंग रडार
ਮਾਈਕ੍ਰੋ ਵੇਵ ਫਿਲਟਰ,सूक्ष्म लहरी फिल्टर
ਮਾਈਕ੍ਰੋਵੇਵ ਬਾਰੰਬਾਰਤਾ,मायक्रोवेव्ह वारंवारता
ਮਾਈਕ੍ਰੋਵੇਵ ਸਰਕੂਲੇਟਰ,मायक्रोवेव्ह सर्कुलेटर
ਮਾਈਕ੍ਰੋਵੇਵ ਹੀਟਿੰਗ,मायक्रोवेव्ह हीटिंग
ਮਾਈਕ੍ਰੋਵੇਵ ਮਿਕਸਰ,मायक्रोवेव्ह मिक्सर
ਮਾਈਕ੍ਰੋਵੇਵ ਆਪਟਿਕਸ,मायक्रोवेव्ह ऑप्टिक्स
ਮਾਈਕ੍ਰੋਵੇਵ ਪਾਵਰ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,मायक्रोवेव्ह पॉवर ट्रान्समिशन
ਮਾਈਕ੍ਰੋਵੇਵ ਰਾਡਾਰ,मायक्रोवेव्ह रडार
ਮਾਈਕ੍ਰੋਵੇਵ ਰਾਡਾਰ ਰਿਸੀਵਰ,मायक्रोवेव्ह रडार रिसीव्हर
ਮਾਈਕ੍ਰੋਵੇਵ ਰਾਡਾਰ ਟ੍ਰਾਂਸਮੀਟਰ,मायक्रोवेव्ह रडार ट्रान्समीटर
ਮਾਈਕ੍ਰੋਵੇਵ ਰੇਡੀਓਮੈਟਰੀ,मायक्रोवेव्ह रेडिओमेट्री
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਰਿਫਲੈਕਟੋਮੀਟਰ,सूक्ष्म रिफ्लेक्टोमीटर
ਮਾਈਕ੍ਰੋਵੇਵ ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ,मायक्रोवेव्ह अपवर्तक निर्देशांक
ਮਾਈਕ੍ਰੋਵੇਵ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ,मायक्रोवेव्ह स्पेक्ट्रोग्राफर
ਮਾਈਕ੍ਰੋਵੇਵ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,मायक्रोवेव्ह स्पेक्ट्रोस्कोपी
ਮਾਈਕ੍ਰੋਵੇਵ ਸਪੈਕਟ੍ਰਮ,मायक्रोवेव्ह स्पेक्ट्रम
ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰਣ ਲਾਈਨ,मायक्रोवेव्ह ट्रान्समिशन लाइन
ਮਾਈਕ੍ਰੋ ਵੇਵ ਗੜਬੜ,सूक्ष्म लहरींचा त्रास
ਮਾਈਕ੍ਰੋਵੇਵ Ultrasonics,मायक्रोवेव्ह अल्ट्रासोनिक्स
ਮਾਈਕ੍ਰੋਵੇਵ ਡਿਟੈਕਟਰ,मायक्रोवेव्ह डिटेक्टर
ਮਾਈਕ੍ਰੋਵੇਵ ਗੇਜ,मायक्रोवेव्ह गेज
ਅੱਧੀ ਰਾਤ ਦਾ ਸੂਰਜ,मध्यरात्रीचा सूर्य
ਮੱਧ ਬਿੰਦੂ ਬਾਈਸਨ,मध्य बिंदू बायसन
ਮੱਧ ਰੇਂਜ ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,मध्यम श्रेणी मॉड्यूलेशन वारंवारता
ਮਾਰਗ ਵਿਚਕਾਰਲਾ ਪੜਾਅ,मार्ग मध्यवर्ती टप्पा
ਮੈਰੀਡੀਅਨ,मेरिडियन
ਅੱਧੀ ਰਾਤ,मध्यरात्री
ਮੈਰੀਡੀਅਨ,मेरिडियन
ਮੱਧ ਬਿੰਦੂ ਨਿਕਾਸ,मध्य बिंदू निर्गमन
ਕੇਂਦਰੀ ਬਿੰਦੂ,मध्यवर्ती बिंदू
ਮੱਧ ਪਰਿਸਰ,मध्यम परिसर
ਮੱਧ ਕ੍ਰਮ ਵਿਧੀ,मध्यम क्रम पद्धत
ਮਿਡਾਸ,मिडास
ਮੱਧ ਮਾਰਗ ਦੀ ਦਿਸ਼ਾ,मध्यमार्गी दिशा
ਮੱਧ ਸੰਕੇਤਕ,मधला सूचक
ਮੱਧ ਜਹਾਜ਼,मध्य विमान
ਮੱਧ-ਵੱਡਦਰਸ਼ੀ ਦਰਸ਼ਕ,मध्य-भिंग दर्शक
ਮੱਧ ਪੰਨਾ,मधले पान
ਔਸਤ,मध्यक
ਮੋਡ ਤਰੰਗ ਲੰਬਾਈ,मोड तरंगलांबी
midat,midat
m ਖਿੰਡਾਉਣਾ,मी विखुरणे
Me-Grunaigen ਸਮੀਕਰਨ,मी-ग्रुनाइजेन समीकरण
ਆਉਣ ਵਾਲਾ ਆਇਨ,येणारे आयन
ਪਹੁੰਚ ਸੂਚਕਾਂਕ,प्रवेश निर्देशांक
ਪਹੁੰਚ ਸੰਭਾਵਨਾ,प्रवेश क्षमता
ਮਿੱਲ,गिरणी
ਮੀਲ,मैल
"ਆਕਾਸ਼ ਗੰਗਾ, ਦੁਗਧਮੇਖਲਾ","आकाश गंगा, दुग्धमेखला"
ਮਿਲਰ ਸਰਕਟ,मिलर सर्किट
ਮਿਲਰ ਪ੍ਰਭਾਵ,मिलर प्रभाव
ਮਿਲਰ ਇੰਡੈਕਸ,मिलर निर्देशांक
ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ,मिलर इंटिग्रेटर
ਮਿਲਰ ਢੰਗ,मिलर पद्धत
ਮਿਲਰ ਟਾਈਮਲਾਈਨ,मिलर टाइमलाइन
"ਮਿਲੀਮੀਟਰ, ਮਿਲੀਮੀਟਰ","मिलिमीटर, मिलिमीटर"
ਮਿਲੀ ਐਂਪੀਅਰ,मिली अँपिअर
ਮਿਲੀਬਾਰ,मिलीबार
ਮਿਲੀਬਰਨ,मिलिबर्न
ਮਿਲਿਕਿਊਰੀ,मिलिक्युरी
ਮਿਲਿਕਿਊਰੀ ਘੰਟਾ,मिलिक्युरी तास
ਸਾਈਕਲ ਮਿਲਿਆ,सायकल सापडली
"ਮਿਲੀ ਸਕਿੰਟ ਬਰਾਬਰ, ਮਿਲੀ-ਬਰਾਬਰ, ਮਿਲੀ-ਬਰਾਬਰ","मिलिसेकंद समतुल्य, मिलि समतुल्य, मिलि समतुल्य"
"ਮਿੱਲੀ ਬਰਾਬਰ ਭਾਰ, ਮਿਲੀਸਕਿੰਟ ਬਰਾਬਰ ਭਾਰ","मिली समतुल्य वजन, मिलीसेकंद समतुल्य वजन"
ਮਿਲੀਗ੍ਰਾਮ,मिग्रॅ
ਮਿਲੀਲੀਟਰ,मिलीलीटर
ਮਿਲੀ-ਪੁੰਜ-ਇਕਾਈ,मिली-वस्तुमान-एकक
ਮਿਲੀਮੀਟਰ,मिलिमीटर
ਪਾਰਦਰਸ਼ੀ ਮਿਲੀਮੀਟਰ,ट्रान्सेंडेंटल मिलिमीटर
ਪਾਣੀ ਮਿਲੀਮੀਟਰ,पाणी मिलिमीटर
ਮਿਲੀਮੀਟਰ ਲਹਿਰ,मिलिमीटर लाट
ਮਿਲੀਮੀਟਰ ਵੇਵ ਟਿਊਬ,मिलिमीटर वेव्ह ट्यूब
ਮਿਲੀਮੋ,मिलीमो
ਮਿਲੀਮਾਈਕ੍ਰੋਨ,मिलीमायक्रॉन
ਮਿਲੀਮਾਈਕ੍ਰੋਸਕਿੰਟ,मिलीमायक्रोसेकंद
"ਦਸ ਮਿਲੀਅਨ, ਦਸ ਮਿਲੀਅਨ","दहा दशलक्ष, दहा दशलक्ष"
ਮਿਲੀਫੋਟੋ,मिलिफोटो
ਮਿਲੀਵੋਲਟ,मिलिव्होल्ट
"ਮਿਲੀਵੋਲਟ ਮੀਟਰ, ਮਿਲੀਵੋਲਟ ਮੀਟਰ","मिलिव्होल्ट मीटर, मिलिव्होल्ट मीटर"
ਮਿਲੀਵਾਟ,मिलीवॅट
ਮੇਰਾ ਖੋਜੀ,खाण शोधक
ਬਿੱਕਫੋਰਡ ਫਿਊਜ਼,बिकफोर्ड फ्यूज
ਖਣਿਜ,खनिजे
ਛੋਟਾ ਪ੍ਰਸਾਰਣ ਮਾਰਗ,लहान प्रेषण मार्ग
ਛੋਟਾ ਟ੍ਰਾਂਸਮੀਟਰ ਮਾਰਗ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,लहान ट्रान्समीटर मार्ग प्राप्तकर्ता
ਸ਼ਾਰਟ ਸਰਕਟ,शॉर्ट सर्किट
ਛੋਟੇ ਵਾਲਵ,सूक्ष्म झडप
ਛੋਟਾ ਕਰਨਾ,लहान करणे
ਮਾਈਕਰੋਸਕੋਪਿਕ ਰਿਕਾਰਡ,सूक्ष्म रेकॉर्ड
ਘੱਟੋ-ਘੱਟ ਮਾਰਗ,किमान मार्ग
"ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਨੀਵਾਂ","सर्वात कमी, सर्वात कमी, सर्वात कमी, सर्वात कमी"
ਸਭ ਤੋਂ ਘੱਟ ਉਬਾਲਣ ਬਿੰਦੂ,सर्वात कमी उकळत्या बिंदू
ਘੱਟੋ-ਘੱਟ ਪਾਬੰਦੀ,किमान निर्बंध
ਘੱਟੋ ਘੱਟ ਭਟਕਣਾ,किमान विचलन
ਸਭ ਤੋਂ ਛੋਟੀ ਦੂਰੀ ਡੀਕੋਡਰ,सर्वात कमी अंतर डीकोडर
ਘੱਟੋ-ਘੱਟ ਇਗਨੀਸ਼ਨ ਮੌਜੂਦਾ,किमान इग्निशन करंट
ਘੱਟ ਤੋਂ ਘੱਟ ਪ੍ਰੇਰਿਤ ਟ੍ਰੈਕਸ਼ਨ,किमान प्रेरित कर्षण
ਸਭ ਤੋਂ ਘੱਟ ionization,सर्वात कमी आयनीकरण
ਸਭ ਤੋਂ ਘੱਟ ionizing ਸਪੀਡ,सर्वात कमी आयनीकरण गती
ਘੱਟ ਬਿੰਦੂ,कमी बिंदू
ਘੱਟੋ-ਘੱਟ ਪਹੁੰਚ ਪ੍ਰੋਗਰਾਮਿੰਗ,किमान प्रवेश प्रोग्रामिंग
ਮਿੰਕੋਵਸਕੀ ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ,मिन्कोव्स्की इलेक्ट्रोडायनामिक्स
minkowski ਫੋਰਸ,मिन्कोव्स्की बल
ਮਿੰਕੋਵਸਕੀ ਫੰਕਸ਼ਨ,मिन्कोव्स्की कार्य
ਮਿੰਕੋਵਸਕੀ ਸਮਾਂ ਮਿਆਦ,मिन्कोव्स्की कालावधी
ਮਿੰਕੋਵਸਕੀ ਆਬਾਦੀ,मिन्कोव्स्की लोकसंख्या
"ਮਿੰਕੋਵਸਕੀ ਦਿਵਸ, ਮਿੰਕੋਵਸਕੀ ਵਿਸ਼ਵ","मिन्कोव्स्की डे, मिन्कोव्स्की वर्ल्ड"
ਮਿਆਦ ਦਾ ਸਮਾਂ,मुदत वेळ
"ਛੋਟਾ ਡਾਇਟੋਨਿਕ ਸਵਰਗ੍ਰਾਮ, ਛੋਟਾ ਡਾਇਟੋਨਿਕ ਸਵਰਗ੍ਰਾਮ","शॉर्ट डायटॉनिक स्वरग्राम, शॉर्ट डायटोनिक स्वरग्राम"
ਪ੍ਰਾਇਮਰੀ ਤੱਤ,प्राथमिक घटक
ਸਹਾਇਕ ਲੋਬ,ऍक्सेसरी लोब
ਛੋਟਾ ਟੋਨ,लहान टोन
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,अल्पसंख्याक वाहक
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਦੀ ਉਮਰ,अल्पसंख्याक वाहक वय
ਘੱਟ ਗਿਣਤੀ emitters,अल्पसंख्याक उत्सर्जित करणारे
"ਨਿਸ਼ਾਨ ਜ਼ੋਨ, ਕਰਜ਼ਾ ਜ਼ੋਨ","बोधचिन्ह क्षेत्र, कर्जबाजारीपणा क्षेत्र"
"ਕਲਾ, ਮਿੰਟ, ਮਿੰਟ","कला, मिनिट, मिनिट"
ਘੱਟ ਪਾਰਾ ਕੈਥੋਡ,कमी पारा कॅथोड
"ਵਿਸਫੋਟ, ਢਹਿ","स्फोट होणे, कोसळणे"
ਮਾਰੀਚਿਕਾ,मारिचिका
ਮੀਰਾਂ (ਮਿਜ਼ਾਈਲ ਪਰਸਾਨ),मिरान (क्षेपणास्त्र परसान)
"ਸ਼ੀਸ਼ਾ, ਚਿਹਰਾ","आरसा, चेहरा"
ਮਿਰਰ ਪ੍ਰਭਾਵ,मिरर प्रभाव
ਮਿਰਰ ਫਾਰਮੂਲਾ,आरसा सूत्र
ਸ਼ੀਸ਼ੇ ਪ੍ਰਤੀਬਿੰਬ,आरशातील प्रतिबिंब
ਮਿਰਰ ਚਿੱਤਰ ਪੈਟਰਨ,मिरर प्रतिमा नमुना
ਪ੍ਰਤੀਬਿੰਬ ਰਿਸ਼ਤਾ,मिरर प्रतिबिंब संबंध
ਸਮੁੰਦਰ ਰਿਫਲੈਕਟੋਮੀਟਰ,महासागर रिफ्लेक्टोमीटर
"ਪ੍ਰਤੀਬਿੰਬ, ਸ਼ੀਸ਼ੇ ਦੀ ਲਾਈਨ","प्रतिबिंब, मिरर लाइन"
ਮਿਰਰਿੰਗ ਮਸ਼ੀਨ,मिररिंग मशीन
"ਪ੍ਰਤਯਪ ਨਿਊਕਲੀਅਸ, ਪ੍ਰਤਯਪ ਨਿਊਕਲੀਅਸ","प्रत्यप न्यूक्लियस, प्रत्याप न्यूक्लियस"
ਮਿਰਰ nuclide,मिरर न्यूक्लाइड
ਸ਼ੀਸ਼ੇ ਦੀ ਕਾਰਵਾਈ,मिरर ऑपरेशन
ਮਿਰਰ ਆਪਟਿਕਸ,मिरर ऑप्टिक्स
ਸ਼ੀਸ਼ੇ ਦੀ ਜੋੜੀ,आरशाची जोडी
ਸ਼ੀਸ਼ੇ ਦਾ ਜਹਾਜ਼,मिरर विमान
ਸ਼ੀਸ਼ੇ ਦਾ ਰਿਸ਼ਤਾ,आरसा संबंध
ਮਿਰਰ ਰੋਟੇਸ਼ਨਲ ਸ਼ਾਫਟ,मिरर रोटेशनल शाफ्ट
ਵਸਤੂ ਪ੍ਰਤੀਬਿੰਬ ਆਈਸੋਮਰ,ऑब्जेक्ट रिफ्लेक्शन आयसोमर
polyreflective ਗੂੰਜ,polyreflective अनुनाद
mirt,mirt
ਮਿਸ਼ਰਣਯੋਗਤਾ,मिसळण्याची क्षमता
ਮੇਲ ਖਾਂਦੀ ਲਾਈਨ,न जुळणारी ओळ
kumelon,कुमेलोन
"ਅਨੁਭਵ, ਭੁਲੇਖਾ","अंतर्ज्ञान, चुकीची दिशा"
ਅੱਪ ਰਿਕਾਰਡਿੰਗ,अप रेकॉर्डिंग
ਸਭ ਤੋਂ ਛੋਟੀ ਦੂਰੀ,सर्वात कमी अंतर
"ਮਿਜ਼ਾਈਲਾਂ, ਮਿਜ਼ਾਈਲਾਂ","क्षेपणास्त्रे, क्षेपणास्त्रे"
ਮਿਜ਼ਾਈਲ ਮਾਸਟਰ,क्षेपणास्त्र मास्टर
ਮਿਜ਼ਾਈਲ ਵਾਪਸ,क्षेपणास्त्र परत
ਖਗੋਲ ਵਿਗਿਆਨ,खगोलशास्त्र
ਗੁੰਮ ਇਲੈਕਟ੍ਰੋਨ,गहाळ इलेक्ट्रॉन
ਗੁੰਮ ਲਾਈਨ,गहाळ ओळी
"ਅਣਅਟੈਂਡਡ ਪੁੰਜ ਸਪੈਕਟਰੋਮੀਟਰ, ਅਣਅਟੈਂਡਡ ਪੁੰਜ ਸਪੈਕਟਰੋਮੀਟਰ","अप्राप्य वस्तुमान स्पेक्ट्रोमीटर, अप्राप्य वस्तुमान स्पेक्ट्रोमीटर"
ਗੁੰਮ ਪਲਸ ਡਿਟੈਕਟਰ,गहाळ पल्स डिटेक्टर
ਅਪਮਾਨਜਨਕਤਾ,असभ्यता
ਮਿਸ਼ਰਤ ਕ੍ਰਿਸਟਲ,मिश्र धातु क्रिस्टल
ਮਿਸ਼ਰਤ ਪਿਘਲਣ ਬਿੰਦੂ ਵਿਧੀ,मिश्र धातु वितळण्याची पद्धत
ਮਿਸ਼ਰਤ ਪਾਊਡਰ ਵਿਧੀ,मिश्र पावडर पद्धत
"ਮਿਕਸਰ, ਮਿਕਸਰ, ਮਿਕਸਰ (ਵਿਅਕਤੀ)","मिक्सर, मिक्सर, मिक्सर (व्यक्ती)"
ਮਿਕਸਰ ਕਪਲਿੰਗ ਸਰਕਟ,मिक्सर कपलिंग सर्किट
ਮਿਕਸਰ ਐਂਪਲੀਫਾਇਰ,मिक्सर अॅम्प्लीफायर
ਮੈਮੋਨਿਕ ਕੋਡ,नेमोनिक कोड
ਐਮ.ਐਨ.ਓ. (ਧਾਤੂ ਨਾਈਟਰਾਈਡ ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ),M.N.Os. (मेटल नायट्राइड ऑक्साइड सेमीकंडक्टर)
ਮਲਟੀਪਲ ਵੰਡ,एकाधिक विभाजन
ਮੋਬਾਈਲ ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,मोबाइल डिजिटल संगणक
"ਚਲਣਾ, ਹਿਲਾਉਣਾ, ਚਲਣਾ","हलवणे, हलवणे, हलवणे"
ਪੋਰਟੇਬਲ antenna,पोर्टेबल अँटेना
ਮੋਬਾਈਲ ਟੈਲੀਮੈਟਰੀ,मोबाइल टेलीमेट्री
ਗਤੀਸ਼ੀਲ ਅਨੁਕੂਲਤਾ,डायनॅमिक अनुरूपता
ਗਤੀਸ਼ੀਲਤਾ ਗੁਣਾਂਕ,गतिशीलता गुणांक
ਗਤੀਸ਼ੀਲਤਾ phenotypic ਅਨੁਕੂਲਤਾ,गतिशीलता phenotypic अनुरूपता
ਮੋਬੀਅਸ ਰੋਧਕ,मोबियस रेझिस्टर
ਚੁੱਪ ਗੋਲੀਬਾਰੀ,शांत गोळीबार
ਧਰੁਵੀਕਰਨ ਮਾਈਕ੍ਰੋਸਕੋਪ,ध्रुवीकरण सूक्ष्मदर्शक
"ਢੰਗ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ, ਮੋਡ, ਮੋਡ, ਪੜਾਅ, ਮੋਡ","पद्धत, पद्धत, प्रणाली, मोड, मोड, मोड, स्टेज, मोड"
ਮੋਡ ਫਿਲਟਰ,मोड फिल्टर
ਮੋਡ ਦਖਲ,मोड हस्तक्षेप
ਮੋਡ ਜੰਪ,मोड जंप
ਵਾਈਬ੍ਰੇਸ਼ਨ ਮੋਡ,कंपन मोड
ਮੋਡ ਸ਼ੁੱਧਤਾ,मोड अचूकता
oscillation ਦੀ ਉਲੰਘਣਾ,दोलन उल्लंघन
oscillation ਦੀ ਉਲੰਘਣਾ,दोलन उल्लंघन
ਮੋਡ ਬਲੌਕਰ,मोड ब्लॉकर
ਮੋਡ transducer,मोड ट्रान्सड्यूसर
ਚਿੱਤਰਕਾਰੀ ਤਾਰਾ ਦਾ ਚੱਕਰ,उदाहरणात्मक तारकीय वर्तुळ
Madelung ਸਥਿਰ,मॅडेलंग स्थिर
ਮੋਡਮ,मोडेम
ਕੋਡਰ,कोडर
ਦਰਮਿਆਨਾ ਮਾਨ,मध्यम मान
ਔਸਤਨ ਜ਼ਹਿਰੀਲਾ,मध्यम विषारी
ਨਿਰਾਸ਼ਾਜਨਕ,उदासीन
