Marathi,Punjabi
-मूल्य,-ਮੁੱਲ
"नफा, नफा","ਲਾਭ, ਲਾਭ"
"गॅलेक्टिक, गॅलेक्टिक, गॅलेक्टिक","galactic, galactic, galactic"
"आकाशगंगा, आकाशगंगा, आकाशगंगा","ਗਲੈਕਸੀ, ਗਲੈਕਸੀ, ਗਲੈਕਸੀ"
मंदाकिनी,ਮੰਦਾਕਿਨੀ
गॅलन,ਗੈਲਨ
गॅल्व्हॅनिक सेल,galvanic ਸੈੱਲ
जस्त प्लेटिंग,ਜ਼ਿੰਕ ਪਲੇਟਿੰਗ
गॅल्वनाइज्ड वायर,ਗੈਲਵੇਨਾਈਜ਼ਡ ਤਾਰ
"गॅल्व्हानोमीटर, गॅल्व्हनोमीटर","galvanometer, galvanometer"
"कॉन्ट्रास्ट इंडेक्स, गॅमा","ਕੰਟ੍ਰਾਸਟ ਇੰਡੈਕਸ, ਗਾਮਾ"
पुरलेला कॅपेसिटर,ਦਫ਼ਨਾਇਆ capacitor
"अंतर, अंतर, अंतर","ਪਾੜਾ, ਪਾੜਾ, ਪਾੜਾ"
"कचरा, कचरा","ਕੂੜਾ, ਕੂੜਾ"
गॅस्केट,ਗੈਸਕੇਟ
गॅसन,ਗੈਸਨ
"गेट इलेक्ट्रोड, वाल्व्ह, गेट्स, दहन परिसर, गेट्स","ਗੇਟ ਇਲੈਕਟ੍ਰੋਡਜ਼, ਵਾਲਵ, ਗੇਟ, ਕੰਬਸ਼ਨ ਪਰਿਸਰ, ਗੇਟ"
दरवाजा सर्किट,ਦਰਵਾਜ਼ਾ ਸਰਕਟ
"गेज, गेज, गेज","ਗੇਜ, ਗੇਜ, ਗੇਜ"
गेज क्षेत्र,ਗੇਜ ਖੇਤਰ
गॉस-डोळा,ਗੌਸ-ਅੱਖ
गॉसियन वितरण,ਗੌਸੀ ਵੰਡ
गॉस,ਗੌਸ
"बनावट, गेज","ਜਾਅਲੀ, ਗੇਜ"
गियर,ਗੇਅਰ
गीजर ट्यूब,ਗੀਜਰ ਟਿਊਬ
सामान्य,ਜਨਰਲਾਈਜ਼ਡ
सामान्यीकृत आकृती,ਸਧਾਰਣ ਚਿੱਤਰ
सामान्य चित्र,ਆਮ ਤਸਵੀਰ
व्यापक संज्ञा,ਵਿਆਪਕ ਮਿਆਦ
"व्यापक सापेक्षतावाद, सापेक्षतेचा सिद्धांत","ਵਿਆਪਕ ਸਾਪੇਖਵਾਦ, ਸਾਪੇਖਤਾ ਦਾ ਸਿਧਾਂਤ"
पालक कार्य,ਮਾਪੇ ਫੰਕਸ਼ਨ
प्रजनन दर,ਜਣਨ ਦਰ
"पालक, जनरेटर","ਮਾਤਾ-ਪਿਤਾ, ਜਨਰੇਟਰ"
"geocentric, geocentric","geocentric, geocentric"
भूचुंबकीय,ਭੂ-ਚੁੰਬਕੀ
भूचुंबकत्व,geomagnetism
"भौमितिक, भौमितिक घटक","ਜਿਓਮੈਟ੍ਰਿਕ, ਜਿਓਮੈਟ੍ਰਿਕ ਫੈਕਟਰ"
भूभौतिक,ਭੂ-ਭੌਤਿਕ
भूभौतिकशास्त्रज्ञ,ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ
समकालिक उपग्रह,ਸਮਕਾਲੀ ਸੈਟੇਲਾਈਟ
Gav (गीगा इलेक्ट्रॉन व्होल्ट),Gav (ਗੀਗਾ ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ)
फसवणूक मूर्ती,ਧੋਖਾਧੜੀ ਦੀ ਮੂਰਤੀ
फसवणूक,ਧੋਖਾ
राक्षस नेबुला,ਵਿਸ਼ਾਲ ਨੇਬੂਲਾ
राक्षस तारा,ਵਿਸ਼ਾਲ ਤਾਰਾ
मागचा कोन,ਪਿੱਛੇ ਕੋਣ
"रांगणे, शरणागती पत्करणे","ਰੀਂਗਣਾ, ਸਮਰਪਣ ਕਰਨਾ"
आत्मसमर्पण,ਸਮਰਪਣ
C प्रतिबिंब,C ਪ੍ਰਤੀਬਿੰਬ
c हस्तांतरण,c ਤਬਾਦਲਾ
"विस्पन (सं.), विसी (वि.)","ਵਿਸਪਨ (ਐਡੀ.), ਵਿਸੀ (ਵੀ.)"
तेज,ਚਮਕ
उष्णता स्विच,ਗਰਮੀ ਸਵਿੱਚ
चांगला कंडक्टर,ਚੰਗਾ ਕੰਡਕਟਰ
सुक्रिस्टल,sucrystal
सर्वोत्तम प्रतिबिंब,ਵਧੀਆ ਪ੍ਰਤੀਬਿੰਬਤਾ
उत्कृष्ट दृश्यमानता,ਸ਼ਾਨਦਾਰ ਦਿੱਖ
नियामक,ਰੈਗੂਲੇਟਰ
"श्रेणी, स्थिती, श्रेणी, क्रम (क्रम), श्रेणी निर्धारण (Cr.)","ਗ੍ਰੇਡ, ਸਥਿਤੀ, ਗ੍ਰੇਡ, ਆਰਡਰ (ਨੰਬਰ), ਗ੍ਰੇਡ ਨਿਰਧਾਰਨ (ਸੀ.ਆਰ.)"
"श्रेणीबद्ध, श्रेणीबद्ध, संतुलित","ਦਰਜਾਬੰਦੀ, ਦਰਜਾਬੰਦੀ, ਸੰਤੁਲਿਤ"
"ग्रेडियंट, ग्रेडियंट","ਗਰੇਡੀਐਂਟ, ਗਰੇਡੀਐਂਟ"
कॅलिब्रेटेड,ਕੈਲੀਬਰੇਟ ਕੀਤਾ
"कण, धान्य, धान्य, धान्य, धान्य, रेणू, उत्पात, 8. लाकडी रेषा","ਕਣ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਰੇਣੂ, ਉਤਪਤ, 8. ਲੱਕੜ ਲਾਈਨ"
"ग्रॅन्युलॅरिटी, ग्रॅन्युलॅरिटी","ਗ੍ਰੈਨੁਲੈਰਿਟੀ, ਗ੍ਰੈਨਿਊਲਿਟੀ"
"हरभरा, हरभरा","ਗ੍ਰਾਮ, ਗ੍ਰਾਮ"
"आलेख, आलेख, आलेख","ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼"
ग्राफिक्स,ਗਰਾਫਿਕਸ
"रेषा, धागा, प्रीटिक्युल","ਲਾਈਨ, ਧਾਗਾ, ਅਗਾਊਂ"
"grating, tightening (kr.), grinding","grating, tightening (kr.), ਪੀਸਣਾ"
गुरुत्वाकर्षणमापक,ਗਰੈਵੀਮੀਟਰ
"गुरुत्वाकर्षण, गुरुत्वाकर्षण","ਗੰਭੀਰਤਾ, ਗੰਭੀਰਤਾ"
गुरुत्वाकर्षण प्रवेग,ਗਰੈਵੀਟੇਸ਼ਨਲ ਪ੍ਰਵੇਗ
गुरुत्वाकर्षण,ਗਰੈਵੀਟਨ
गुरुत्वाकर्षण,ਗੰਭੀਰਤਾ
परत दर,ਵਾਪਸ ਦਰ
किरकोळ प्रभाव,ਮਾਮੂਲੀ ਪ੍ਰਭਾਵ
पृष्ठभाग घटना,ਸਤਹ ਘਟਨਾ
"जाळी, ग्रिड","ਜਾਲ, ਗਰਿੱਡ"
सकल वैशिष्ट्ये,ਸਕਲ ਗੁਣ
गंभीर त्रुटी,ਗੰਭੀਰ ਗਲਤੀ
तळमजला,ਜ਼ਮੀਨੀ ਮੰਜ਼ਿਲ
भूकंप फलक,ਭੂਚਾਲ ਪਲਾਕ
पृथ्वीची क्षमता,ਧਰਤੀ ਦੀ ਸੰਭਾਵਨਾ
सापेक्ष गती,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"वर्ग, गट, संघटना","ਕਲਾਸ, ਸਮੂਹ, ਐਸੋਸੀਏਸ਼ਨ"
क्रिस्टल वाढ,ਕ੍ਰਿਸਟਲ ਵਾਧਾ
वाढ,ਵਾਧਾ
दिग्दर्शन,ਨਿਰਦੇਸ਼ਨ
दिग्दर्शित,ਨਿਰਦੇਸ਼ਿਤ
लोकसंख्या प्रभाव,ਆਬਾਦੀ ਪ੍ਰਭਾਵ
समुद्रपर्यटन,ਕਰੂਜ਼
रोटेशनल स्टॅबिलायझर,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
समुद्रपर्यटन डायनॅमिक्स,ਕਰੂਜ਼ਿੰਗ ਗਤੀਸ਼ੀਲਤਾ
समुद्रपर्यटन वारंवारता,ਕਰੂਜ਼ ਬਾਰੰਬਾਰਤਾ
रोटेशनल चुंबकीय,ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ
चुंबकत्व,ਚੁੰਬਕਤਾ
रोटेशनल स्टॅबिलायझर,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
रोटेशनल स्थिरीकरण,ਰੋਟੇਸ਼ਨਲ ਸਥਿਰਤਾ
"अर्धी रुंदी, अर्धी रुंदी","ਅੱਧੀ ਚੌੜਾਈ, ਅੱਧੀ ਚੌੜਾਈ"
हॉल गुणांक,ਹਾਲ ਗੁਣਾਂਕ
हॉल प्रभाव,ਹਾਲ ਪ੍ਰਭਾਵ
"वातावरण, आभा","ਮਾਹੌਲ, ਆਭਾ"
"हॅमिलटोनियन (वि.), हॅमिलटोनियन (सं.)","ਹੈਮਿਲਟੋਨੀਅਨ (ਵੀ.), ਹੈਮਿਲਟੋਨੀਅਨ (ਐਡੀ.)"
"मॅन्युअल लेन्स, हँड लेन्स","ਮੈਨੁਅਲ ਲੈਂਸ, ਹੈਂਡ ਲੈਂਸ"
हार्ड कोर,ਹਾਰਡ ਕੋਰ
मजबूत करणारा,ਮਜ਼ਬੂਤ
कडक होणे,ਸਖ਼ਤ ਕਰਨਾ
जास्तीत जास्त छिद्र पाडणारा किरण,ਵੱਧ ਤੋਂ ਵੱਧ ਛੇਦ ਕਰਨ ਵਾਲੀ ਕਿਰਨ
अल्ट्राफास्ट गामा किरण,ਅਲਟਰਾਫਾਸਟ ਗਾਮਾ ਰੇ
चुकीचे निदान,ਗਲਤ ਨਿਦਾਨ
"कडकपणा, भेदकता","ਕਠੋਰਤਾ, ਘੁਸਪੈਠ"
श्रवण कमजोरी,ਸੁਣਨ ਦੀ ਕਮਜ਼ੋਰੀ
अल्ट्राफास्ट एक्स-रे,ਅਲਟਰਾਫਾਸਟ ਐਕਸ-ਰੇ
"harmonic, harmonic, harmonic, harmonic","ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ"
"परस्पर विश्लेषण, गुणवत्ता","ਇੰਟਰਐਕਟਿਵ ਵਿਸ਼ਲੇਸ਼ਣ, ਗੁਣਵੱਤਾ"
संवाद,ਸੰਚਾਰ
harty अंदाजे,ਹਾਰਟੀ ਅਨੁਮਾਨ
हार्टले सर्किट,ਹਾਰਟਲੇ ਸਰਕਟ
हायड्रोजन बॉम्ब,ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ
मथळा,"ਸਿਰਲੇਖ, ਸਿਰਲੇਖ"
"थेट आघात, समोरासमोर टक्कर","ਸਿੱਧਾ ਪ੍ਰਭਾਵ, ਸਿਰ-ਉੱਤੇ ਟੱਕਰ"
उष्णता,ਗਰਮੀ
गरम करणे,ਹੀਟਿੰਗ
उष्णतेची लाट,ਗਰਮੀ ਦੀ ਲਹਿਰ
खगोलीय शरीर (उष्णतेची लाट),ਆਕਾਸ਼ੀ ਸਰੀਰ (ਗਰਮੀ ਦੀ ਲਹਿਰ)
मोठे केंद्रक,ਵੱਡੇ ਨਿਊਕਲੀਅਸ
लांब जोडणी,ਲੰਬੀ ਜੋੜੀ
"उंची, उंची, उंची","ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ"
उंची प्रभाव,ਉਚਾਈ ਪ੍ਰਭਾਵ
हेटलर-लंडन वाद,ਹੇਟਲਰ-ਲੰਡਨ ਵਿਵਾਦ
कुंडलिनी,ਕੁੰਡਲਨੀ
सूर्यकेंद्री,ਸੂਰਜੀ ਕੇਂਦਰਿਤ
हेल्महोल्ट मुक्त ऊर्जा,ਹੈਲਮਹੋਲਟਸ ਮੁਕਤ ਊਰਜਾ
हेन्री,ਹੈਨਰੀ
छापलेले,ਛਾਪਿਆ
हर्ट्झ-वेव्ह,ਹਰਟਜ਼-ਲਹਿਰ
हज,ਹੱਜ
विषम ऊर्जा इलेक्ट्रॉन,ਅਜੀਬ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
विषम आकृती,ਵਿਭਿੰਨ ਅੰਕੜੇ
विषम,ਵਿਭਿੰਨ
"heteronuclear, heteronuclear","heteronuclear, heteronuclear"
heisler मिश्र धातु,heisler ਮਿਸ਼ਰਤ
हेक्स अक्ष,ਹੈਕਸ ਧੁਰਾ
"षटकोनी क्रिस्टल, चतुर्भुज क्रिस्टल","ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ, ਚਤੁਰਭੁਜ ਕ੍ਰਿਸਟਲ"
छोटा कॅमेरा,ਛੋਟਾ ਕੈਮਰਾ
"थर्मोमेट्री, हायपरथर्मोमेट्री","ਥਰਮਾਮੀਟਰੀ, ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ"
"उच्च व्होल्टेज, उच्च व्होल्टेज","ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ"
"भोक, भोक, भोक","ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ"
होलोग्राम,ਹੋਲੋਗ੍ਰਾਮ
होलोग्राफी,ਹੋਲੋਗ੍ਰਾਫੀ
"एकजिनसीपणा, एकजिनसीपणा","ਸਮਰੂਪਤਾ, ਸਮਰੂਪਤਾ"
"एकसंध, एकसंध, एकसंध, एकसंध, एकसंध, एकसंध","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
हुकचा कायदा,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
क्षैतिज,ਹਰੀਜੱਟਲ
"अश्वशक्ती, अश्वशक्ती","ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ"
आदरातिथ्य,ਪਰਾਹੁਣਚਾਰੀ
गरम बँड,ਗਰਮ ਬੈਂਡ
सुपर ऊर्जा वाहक,ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ
उच्च ऊर्जा इलेक्ट्रॉन,ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
रंग सावली,ਰੰਗ ਸ਼ੇਡ
"हम, आम्ही","ਹਮ, ਅਸੀਂ"
"आर्टिफिकेशन, ओलावणे","ਉਚਾਰਨ, ਨਮੀ"
आर्द्रता,humidor
"आर्द्रता, आर्द्रता","ਨਮੀ, ਨਮੀ"
huygens कायदा,huygens ਕਾਨੂੰਨ
संकरित,ਹਾਈਬ੍ਰਿਡ
संकरीकरण,ਹਾਈਬ੍ਰਿਡੀਕਰਨ
हायड्रॉलिक,ਹਾਈਡ੍ਰੌਲਿਕ
"hydrodynamic, hydrodynamic","hydrodynamic, hydrodynamic"
"hydrodynamics, hydrodynamics, hydrodynamics","hydrodynamics, hydrodynamics, hydrodynamics"
हायड्रोजन पदार्थ,ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ
जलविज्ञान,ਹਾਈਡ੍ਰੋਲੋਜੀ
पाणी मंडळ,ਜਲ ਬੋਰਡ
हायड्रोस्टॅटिक,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ
"हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स","hydrostatics, hydrostatics"
"हायग्रोमीटर, हायग्रोमीटर","ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ"
हायग्रोमेट्री,ਹਾਈਗ੍ਰੋਮੈਟਰੀ
हायग्रोमीटर,ਹਾਈਗ੍ਰੋਮੀਟਰ
हायग्रोस्कोपिक,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ
हायपरबोलिक,ਹਾਈਪਰਬੌਲਿਕ
उच्च चार्ज हायपर चार्ज,ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ
सूक्ष्म,ਘੱਟੋ-ਘੱਟ
लांब दृष्टी,ਲੰਬੀ ਨਜ਼ਰ
hyperrani - केंद्रक,hyperrani - ਨਿਊਕਲੀਅਸ
हायपरॉन,hyperon
सुपरसोनिक,ਸੁਪਰਸੋਨਿਕ
सुपर आकाश,ਸੁਪਰ ਅਸਮਾਨ
गृहीतक,ਪਰਿਕਲਪਨਾ
"काल्पनिक, काल्पनिक","ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ"
उत्कलनांक,ਉਬਾਲਣ ਬਿੰਦੂ
तंद्री,ਨੀਂਦ
बर्फ,ਬਰਫ਼
बर्फ-क्रिस्टल,ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ
आदर्श,ਆਦਰਸ਼
आदर्श केले,ਆਦਰਸ਼ਕ
"एकसारखे, एकसारखे, अविभाज्य","ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ"
"ओळख, ओळख, ओळख, ओळख","ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ"
"आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन","ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ"
"एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व","ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ"
कामहीन,ਕੰਮ ਰਹਿਤ
"निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ","ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ"
प्रज्वलित करणे,ਜਗਾਉਣ ਲਈ
प्रज्वलित करणारा,igniter
प्रज्वलन,ਇਗਨੀਸ਼ਨ
सूचना दुर्लक्ष,ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ
प्रदीपन घनता,ਰੋਸ਼ਨੀ ਘਣਤਾ
प्रकाशक,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
प्रकाशक,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
प्रदीपन मापक,ਰੋਸ਼ਨੀ ਗੇਜ
प्रकाशक,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
प्रतिबिंब,ਪ੍ਰਤੀਬਿੰਬ
"काल्पनिक, काल्पनिक, काल्पनिक","ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ"
बुडलेली वस्तू,ਡੁੱਬੀ ਵਸਤੂ
विसर्जन,ਡੁੱਬਣਾ
प्रतिबाधा प्रवेश,ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼
"प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप","ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ"
प्रभाव प्रभाव,ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ
प्रतिबाधा,ਰੁਕਾਵਟ
धक्कादायक,ਹੈਰਾਨ ਕਰਨ ਵਾਲਾ
दबाव लागू,ਲਾਗੂ ਦਬਾਅ
"impregnated, embedded","impregnated, embedded"
आवेग,ਭਾਵਨਾ
अशुद्ध,ਅਸ਼ੁੱਧ
बाह्य चालकता (बाह्य चालकता),ਬਾਹਰੀ ਚਾਲਕਤਾ (ਬਾਹਰੀ ਚਾਲਕਤਾ)
ऐकण्यायोग्यता,ਸੁਣਨਯੋਗਤਾ
ऐकू न येणारा,ਸੁਣਨਯੋਗ ਨਹੀਂ
तप्त झाल्यावर प्रकाशमान होणारा,incandescence
तप्त झाल्यावर प्रकाशमान होणारा,ਚਮਕਦਾਰ
रॅपसोडिक,rapsodic
आगामी,ਆਗਾਮੀ
संकुचितता,ਸੰਕੁਚਿਤਤਾ
वाढीव दोलन,ਵਧੀ ਹੋਈ ਓਸਿਲੇਸ਼ਨ
वाढलेले चुंबकत्व,ਵਧਿਆ ਚੁੰਬਕਤਾ
मोफत वितरण,ਮੁਫਤ ਵੰਡ
"अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित","ਅਨੰਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, 4 ਅਨਿਸ਼ਚਿਤ"
"घातक, सूचक, 3 निर्देशांक","ਘਾਤਕ, ਸੰਕੇਤਕ, 3 ਸੂਚਕਾਂਕ"
"अप्रत्यक्ष, अप्रत्यक्ष","ਅਸਿੱਧੇ, ਅਸਿੱਧੇ"
प्रेरणा दिली,ਪ੍ਰੇਰਿਤ
"आगमन, प्रेरण, प्रेरण","ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
प्रेरणादायी,ਪ੍ਰੇਰਣਾਦਾਇਕ
प्रेरक,ਪ੍ਰੇਰਕ
जडत्व,inertial
अक्षय स्रोत,ਅਮੁੱਕ ਸਰੋਤ
"अनंत, अनंत","ਬੇਅੰਤ, ਬੇਅੰਤ"
"अनंत, अनंत","ਅਨੰਤਤਾ, ਬੇਅੰਤ"
"अनंत, अनंत","ਬੇਅੰਤ, ਬੇਅੰਤ"
ज्वलनशीलता,ਜਲਣਸ਼ੀਲਤਾ
ज्वलनशील,ਜਲਣਸ਼ੀਲ
आवक,ਪ੍ਰਵਾਹ
आवक,ਪ੍ਰਵਾਹ
माहिती,ਜਾਣਕਾਰੀ
खूप कमी वारंवारता,ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ
इन्फ्रारेड,ਇਨਫਰਾਰੈੱਡ
ऐकू न येणारा,ਸੁਣਨਯੋਗ ਨਹੀਂ
अवा श्राविकी,ਆਵਾ ਸ਼ਰਵਿਕੀ
विसंगतता,ਅਸੰਗਤਤਾ
असमान,ਵੱਖਰਾ
आरंभिक,ਸ਼ੁਰੂਆਤੀ
इंजेक्शन,ਟੀਕਾ
प्रविष्ट करा,ਦਾਖਲ ਕਰੋ
"आतील, आतील, आतील, आतील","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ"
"इनपुट (n.), इनपुट (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
उद्धट,ਗੁੰਡਾਗਰਦੀ
लिव्हेशन,ਲਾਈਵਸ਼ਨ
"क्षुल्लक, नगण्य","ਮਾਮੂਲੀ, ਮਾਮੂਲੀ"
पर्यवेक्षण,ਨਿਗਰਾਨੀ
"स्थापना, स्थापना, स्थापना","ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ"
क्षण,ਪਲ
सूचना,ਹਿਦਾਇਤ
मशीन,ਮਸ਼ੀਨ
यांत्रिक,ਮਕੈਨੀਕਲ
"यांत्रिकीकरण, असेंब्ली","ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ"
"इन्सुलेट, इन्सुलेट","ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
इन्सुलेट,ਇੰਸੂਲੇਟਿੰਗ
"insulating, insulating, insulating","ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
"1 संपूर्ण संख्या, पूर्णांक","1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
अखंडता,ਅਖੰਡਤਾ
"अविभाज्य, पूर्णांक","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
एकीकरण,ਏਕੀਕਰਣ
"तीव्र, चिडलेला","ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ"
तीव्रता,ਤੀਬਰਤਾ
"कर्षण, प्रवेग","ਖਿੱਚ, ਪ੍ਰਵੇਗ"
"तीव्रता, तीव्रता, तीव्रता","ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ"
तीव्र,ਤੀਬਰ
परस्परसंवाद,ਗੱਲਬਾਤ ਕਰਨੀ
आंतरपरमाणू,ਅੰਤਰ-ਪਰਮਾਣੂ
"देवाणघेवाण, व्यवहार","ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ"
"परस्परावलंबन, परस्परावलंबन","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
परस्परावलंबी,ਪਰਸਪਰ ਨਿਰਭਰ
परस्पर प्रसार,ਆਪਸੀ ਫੈਲਾਅ
इंटरफेस पृष्ठ,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
क्रॉस फिल,ਕਰਾਸ ਭਰਨ
इंटरफेस कोन,ਇੰਟਰਫੇਸ ਕੋਣ
"हस्तक्षेप, हस्तक्षेप, अडथळा","ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ"
अंतरगॅलेक्टिक,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)"
"synapse, synapse","synapse, synapse"
"मध्यवर्ती, दुय्यम, मध्य, मध्य","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
intermetallic,intermetallic
"मधूनमधून, मधूनमधून","ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
intermolecular,ਅੰਤਰ-ਆਣੂ
अंतर्गत,ਅੰਦਰੂਨੀ
आंतरराष्ट्रीय,ਅੰਤਰਰਾਸ਼ਟਰੀ
इंटरस्टिशियल,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
आंतरग्रहीय,ਅੰਤਰਗ੍ਰਹਿ
इंटरपोलेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
अर्थपूर्णता,ਸਾਰਥਕਤਾ
"निर्वाचक, दुभाषी","ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
व्यत्यय आणणारा,ਰੁਕਾਵਟ
छेदन करणारा,ਨੂੰ ਕੱਟਣਾ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
मध्यांतर,ਅੰਤਰਾਲ
इंटरस्टेलर,ਇੰਟਰਸਟਲਰ
इंटरस्टिशियल,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
"अंतर, अंतर","ਪਾੜਾ, ਪਾੜਾ"
बंद,ਬੰਦ ਕਰੋ
शेवटी,ਅੰਤ ਵਿੱਚ
आंतरपरमाणू,ਅੰਤਰ-ਪਰਮਾਣੂ
"नाझ (वारसा), अंतर (अंतर्गत)","ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
खात्रीने,ਯਕੀਨਨ
"शोध, शोध","ਕਾਢ, ਕਾਢ"
"व्यस्त, उलट, विरुद्ध","ਉਲਟ, ਉਲਟ, ਉਲਟ"
"उलटा, उलटा","ਉਲਟਾ, ਉਲਟਾ"
