Punjabi,Bengali
ਮਾਇਓਕਾਰਡੀਅਲ ਇਨਫਾਰਕਸ਼ਨ,মায়োকার্ডিয়াল ইনফার্কশন
ਮਾਇਓਕਾਰਡੀਅਮ,মায়োকার্ডিয়াম
ਮਾਇਓਪਿਤਿ ilip ਲਿਅਮ,মায়োপিথেলিয়াম
ਮਾਇਓਫਿਬ੍ਰਿਲ,মায়োফিব্রিল
ਮਾਇਓਜਨਿਕ ਵਿਧੀ,মায়োজেনিক প্রক্রিয়া
ਮਾਇੋਗਲੋਬਿਨ,মায়োগ্লোবিন
ਮਾਇਓਮੈਟ੍ਰਿਅਮ,মায়োমেট্রিয়াম
ਮਾਇਓਸਿਨ,মায়োসিন
ਰਹਿਤਿਆਈ,মাইরিস্টিকাসেই
ਮਾਇਰੇਮੈਕੋਫਿਲੀ,Myrmecofily
ਮਾਈਕਸੋਮਾਈਸੈੱਟਜ਼ ਮੈਂਬਰ,মাইক্সোমাইসেটস সদস্য
ਮੈਟੈਟਰਸ,মেটাটারাস
N-acetyl galactosamine,এন-এসিটাইল গ্যালাক্টোসামাইন
ਨਜਾ,নাজা
ਨੈਨੋਗ੍ਰਾਮ,ন্যানোগ্রাম
ਨੈਫਥਲੇਨ,নেফথালেন
ਐਨਪਿਫਾਰਮ ਰੂਟ,ন্যাপিফর্ম রুট
ਨਾਰਾਵੀਆ,নারাভেলিয়া
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,মাদক
ਨਾਸਕ,অনুনাসিক থল
ਨਾਸੋਫੈਰਨੈਕਸ,নাসোফেরিনেক্স
ਨਾਸਟਿਕ (ਨਾਮ),Nstic (nastism)
ਨਾਸਿਕ ਕਿਸਮ,Nstic টাইপ
ਬੰਦਤਾ (ਜਨਮ ਦਰ),প্রাকৃতিক (জন্মের হার)
ਰਾਸ਼ਟਰੀ ਏਡਜ਼ ਕੰਟਰੀਬ੍ਰੇਸ਼ਨ (ਨੈਕੋ),জাতীয় এইডস কনট্রাল অর্গানাইজেশন (ন্যাকো)
ਨੈਸ਼ਨਲ ਪਾਰਕ,জাতীয় উদ্যান
ਰਾਸ਼ਟਰੀ ਬੀਜ ਕਾਰਪੋਰੇਸ਼ਨ (ਐਨਐਸਸੀ),জাতীয় বীজ কর্পোরেশন (এনএসসি)
ਦੇਸੀ ਐਂਟੀਜੇਨ,নেটিভ অ্যান্টিজেন
ਨੇਟਿਵ ਰਾਕ,নেটিভ রক
ਨੇਟਿਵ ਸਪੀਸੀਜ਼,নেটিভ প্রজাতি
ਕੁਦਰਤੀ ਐਫੀਲੀਅਟੀ,প্রাকৃতিক সখ্যতা
ਕੁਦਰਤੀ ਬੁਜ਼ਾਈ,প্রাকৃতিক বার্ধক্য
ਕੁਦਰਤੀ ਅਲੋਪਤਾ,প্রাকৃতিক বিলুপ্তি
ਕੁਦਰਤੀ ਵਾਧਾ,প্রাকৃতিক বৃদ্ধি
ਕੁਦਰਤੀ ਕਾਤਲ ਸੈੱਲ,প্রাকৃতিক কিলার সেল
ਕੁਦਰਤੀ ਪੇਸਮੇਕਰ,প্রাকৃতিক পেসমেকার
ਕੁਦਰਤੀ ਕੀਟ ਕੰਟਰੋਲ,প্রাকৃতিক কীটপতঙ্গ নিয়ন্ত্রণ
ਕੁਦਰਤੀ ਵਿਗਿਆਨ,প্রাকৃতিক বিজ্ঞান
ਕੁਦਰਤੀ ਚੋਣ,প্রাকৃতিক নির্বাচন
ਕੁਦਰਤੀ ਸੰਸਾਰ,প্রাকৃতিক বিশ্ব
ਕੁਦਰਤੀ ਜ਼ੋਨ,প্রাকৃতিক অঞ্চল
ਕੁਦਰਤਵਾਦੀ,প্রকৃতিবিদ
ਮਤਲੀ,বমি বমি ভাব
ਗਰਦਨ,ঘাড়
ਗਰਦਨ,ঘাড়
ਨੇਕਰੋਸਿਸ,নেক্রোসিস
ਅੰਮ੍ਰਿਤ ਚੂਸਣਾ,অমৃত চুষছে
ਸੰਕੇਤਕ,অমৃত
ਨੇਕਰੀ,অমৃত
ਨੇਕਰੀ,অমৃত
ਨੇਕਟੁਰਸ,নেকচারাস
ਨਕਾਰਾਤਮਕ (ਰੋਕ) ਗੱਲਬਾਤ,নেতিবাচক (বাধা) মিথস্ক্রিয়া
ਨਕਾਰਾਤਮਕ ਫੀਡ ਵਾਪਸ,নেতিবাচক প্রতিক্রিয়া
ਨਕਾਰਾਤਮਕ ਤੌਰ ਤੇ ਚਾਰਜ ਕੀਤਾ ਗਿਆ,নেতিবাচকভাবে অভিযুক্ত
ਨੇਮੈਟਹੇਲੇਮਿੰਸ,নেমাথালমিন্থেস
ਨੈਟੋਡੋਡ,নেমাটোড
ਨਿਓਪਲਾਸਮ,নিওপ্লাজম
ਨਿਓਪਲਾਸਮ,নিওপ্লাজম
ਨੇਪੰਥਸੈ,নেপেন্থেসি
ਨੇਪੰਸ਼ਾਂ,নেপেনস
ਨੇਫ੍ਰਿਡੀਆ,নেফ্রিডিয়া
ਨੇਫਰੀਡਲ ਨਹਿਰ,নেফ্রাইডিয়াল খাল
ਨੇਫ੍ਰਿਡਿਯਪੋਰ,নেফ্রিডিওপোর
ਨੇਫ੍ਰੋਨ,নেফ্রন
ਨੇਫੋਨਸਟੋਮ,নেফ্রস্টোম
ਨੇਪਚਿ .ਨ ਦਾ ਪਿਆਲਾ,নেপচুনের কাপ
ਨੇਰੀਅਮ,নেরিয়াম
ਨਸ ਸੈੱਲ,স্নায়ু কোষ
ਨਸ ਪ੍ਰਭਾਵ,স্নায়ু প্রবণতা
ਨਰਵ ਰਿੰਗ,নার্ভ রিং
ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,স্নায়ুতন্ত্র
ਨਿ newsoder,নেসোডার্ম
ਨੈਸੇਰੀਅਨ ਗੋਨੋਰੀਆ,নেসেরিয়া গনোরিয়া
ਨੈੱਟ ਚਾਰਜ,নেট চার্জ
ਸ਼ੁੱਧ ਪ੍ਰਾਇਮਰੀ ਉਤਪਾਦਕਤਾ,নেট প্রাথমিক উত্পাদনশীলতা
ਸ਼ੁੱਧ ਉਤਪਾਦਨ ਕੁਸ਼ਲਤਾ,নেট উত্পাদন দক্ষতা
ਨੈੱਟਵਰਕ ਸਪੀਸੀਜ਼,নেটওয়ার্ক প্রজাতি
ਨਿਮਰ ਪਲੇਟ,নিউরাল প্লেট
ਨਿ ne ਰਲੈਥੀਨੀਆ,নিউরাসথেনিয়া
Neurilemma,নিউরিলেমা
Neuro Hypophysis,নিউরো হাইপোফাইসিস
Neuroendocriney ਸਿਸਟਮ,নিউরোএন্ডোক্রাইন সিস্টেম
Neuropithilium,নিউরোপিথেলিয়াম
ਨਿ uro ਰਤਲੀਆ ਸੈੱਲ,নিউরোগলিয়া সেল
Neurohypophysis,নিউরোহাইপোফাইসিস
ਨਿ ur ਰੋਮਸਕੂਲਰ ਫੰਕਸ਼ਨ,নিউরোমাসকুলার ফাংশন
ਨਿ ur ਰੋਨ,নিউরন
ਨਿ ur ਰੋਫਿਸਿਨ-ਪ੍ਰੋਟੀਨ ਬਾਂਡ,নিউরোফাইসিন-প্রোটিন বন্ড
ਨਿ ne ਰੋਸਪੋਰਾ,নিউরোস্পোরা
ਨਿ ur ਰੋਸਰਜਨ,নিউরোসার্জন
ਨਿ ur ਰੋਟਿਕ ਚਿੰਤਾ,নিউরোটিক উদ্বেগ
ਨਿ ur ਰੋਟਿਕ ਵਿਅਕਤੀਗਤ,নিউরোটিক স্বতন্ত্র
Neurotransmetter,নিউরোট্রান্সমিটার
ਨਿ ur ਰੋਲੇਸ਼ਨ,নিউরুলেশন
ਨਿਰਪੱਖਤਾ,নিরপেক্ষকরণ
Neutrofilil,নিউট্রোফিল
ਨਵਾਂ ਯੋਜਨਾਬੱਧ,নতুন সিস্টেমেটিক্স
ਨਿਆਸੀਨ,নিয়াসিন
ਨਿਸ਼ਿਮਾਈਜ਼ੇਸ਼ਨ,কুলুঙ্গি বিশেষীকরণ
Niche,কুলুঙ্গি
ਨਿਕੋਟਿਨਮਾਈਡ ਐਡੀਨੇਨ,নিকোটিনামাইড অ্যাডেনিন
ਨਿਕੋਟਿਨ,নিকোটিন
ਨਿਕੋਟਿਨਿਕ ਐਸਿਡ,নিকোটিনিক অ্যাসিড
ਨਿੰਦਾ ਕਰਨ ਵਾਲੀ ਝਿੱਲੀ,Nictitating ঝিল্লি
ਨਾਈਜੀਲਾ,কালোজিরা
ਰਾਤ ਦਾ ਫੁੱਲ,নাইট ফুল
ਨੀਲ ਪਰਚ,নীল পার্চ
ਨਿਸਲ ਸਰੀਰ,নিসল বডি
ਨਿਸਲ ਦਾ ਦਾਣਾ,নিসেলের গ্রানুল
ਨਾਈਟ੍ਰਿਕ ਆਕਸਾਈਡ,নাইট্রিক অক্সাইড
ਨਾਈਟ੍ਰੇਸ਼ਨ,নাইট্রিফিকেশন
ਨਾਈਟ੍ਰਾਇਜ਼ ਬੈਕਟੀਰੀਆ,নাইট্রিফাইং ব্যাকটিরিয়াম
Nitroselluse,নাইট্রোসেলুলোজ
ਨਾਈਟ੍ਰਾਬੈਕਟਰ,নাইট্রোব্যাক্টর
ਨਾਈਟ੍ਰੋਕੋਕਸ,নাইট্রোকোকাস
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,নাইট্রোজেন সংমিশ্রণ
ਨਾਈਟ੍ਰੋਜਨ ਫਿਕਸਿੰਗ ਐਕਟਿਨੋਮਾਈਸਾਈਟਸ,নাইট্রোজেন ফিক্সিং অ্যাক্টিনোমাইসেটস
ਨਾਈਟ੍ਰੋਜਨ ਕਮੀ,নাইট্রোজেন হ্রাস
ਨਾਈਟ੍ਰੋਜਨਸ,নাইট্রোজেনেস
ਨਾਈਟ੍ਰੋਜਨਸਸ ਕੂੜਾ ਕਰਕਟ,নাইট্রোজেনাস বর্জ্য
ਨਾਈਟਰੋਸੋਮੋਨਸ,নাইট্রোসোমোনাস
Noccardia,নোককার্ডিয়া
Noctiluca,Noctiluca
Nod Gene,নোড জিন
ਨੋਡ,নোড
ਨਾਨੁਡਲ,নোডুল
ਸ਼ੋਰ ਬੈਰੀਅਰ,শব্দ বাধা
ਰੌਲਾ ਪ੍ਰਦੂਸ਼ਣ,শব্দ দূষণ
ਨਾਮਕਰਨ,নামকরণ
ਗੈਰ-ਖਾਤਲੀ ਦਾ ਪੱਧਰ,অ-অ্যালিকেলিক স্তর
ਗੈਰ-ਐਕਸੀਅਸ ਪੜਾਅ,অ-জলীয় পর্যায়
ਗੈਰ-ਬਾਇਓਡੀਗਰੇਟੇਬਲ,নন-বায়োডেগ্রেডেবল
ਨਾਨ-ਕੋਰਡੇਟ ਅਤੇ ਕੋਰਦੀਟ,অ-কর্ডেট এবং কর্ডেট
ਗੈਰ-ਪ੍ਰਤੀਯੋਗੀ ਰੋਕ,অ-প্রতিযোগিতামূলক বাধা
ਗੈਰ-ਚੱਕਰਵਾਤ ਦੀ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,নন-সাইক্লিক ফটোফোসফোরিলেশন
ਗੈਰ-ਸਾਇਟੋਪਲਾਸਮਿਕ ਖੇਤਰ,নন-সাইটোপ্লাজমিক অঞ্চল
ਗੈਰ-ਵਿਗਾੜ,অ-বিচ্ছিন্নতা
ਕੋਈ ਨਹੀਂ,Nonendospermic
ਗੈਰ-ਪਾਚਕ ਗਲਾਈਕੋਸੀਲੇਸ਼ਨ (ਗਲੇਕੇਸ਼ਨ),অ-এনজাইমেটিক গ্লাইকোসিলেশন (গ্লাইকেশন)
ਗੈਰ-ਜਲਣਸ਼ੀਲ,অ-ফ্ল্যামেবল
ਗੈਰ-ਫੁੱਲਦਾਰ ਪੌਦਾ,অ-ফুলের উদ্ভিদ
ਗੈਰ-ਕਾਰਜਸ਼ੀਲ,অ-কার্যকরী
ਗੈਰ-ਹਰੇ,অ-সবুজ
ਗੈਰ-ਹਿਸਟਨ ਕ੍ਰੋਮੋਸੋਮਲ ਪ੍ਰੋਟੀਨ,নন-হিস্টোন ক্রোমোসোমাল প্রোটিন
ਗੈਰ ਹਿਸਟਨ ਪ੍ਰੋਟੀਨ,নন-হিস্টোন প্রোটিন
ਗੈਰ-ਕਾਨੂੰਨੀ ਪੌਦਾ,অ-লিগুমিনাস উদ্ভিদ
ਗੈਰ-ਲਿਬਰਿਫਾਈਡ,অ-নির্দেশিত
ਗੈਰ-ਸੀਮਤ ਚਾਨਣ,সীমাবদ্ধ আলো
ਗੈਰ-ਜੀਵਿਤ ਸਰੋਤ,জীবিত সংস্থান
ਗੈਰ-ਮਨਘੜਤ,নন-মেডুলেটেড
ਗੈਰ-ਮਾਤਾ ਫਾਰਮ,নন-মোটাইল ফর্ম
ਗੈਰ-ਮਨੋਰਥ,নন-মোটিলে বীজ
ਗੈਰ-ਮਾਇਨੀਨੀਟਿਡ,নন-মাইলিনেটেড
ਗੈਰ-ਦੇਸੀ ਪ੍ਰਜਾਤੀਆਂ,অ-নেটিভ প্রজাতি
ਗੈਰ-ਆਕਸੀਜਨਿਕ,অ-অক্সিজেনিক
ਗੈਰ-ਫੋਟੋਸੀਟੀਟੇਟਿਕ ਫੰਜਾਈ,নন-ফোটোসিন্থেটিক ছত্রাক
ਗੈਰ-ਬਿੰਦੂ ਸਰੋਤ,অ-পয়েন্ট উত্স
ਗੈਰ-ਪੋਲਰ ਪੂਛ,নন-পোলার লেজ
ਗੈਰ-ਮਾਤਰਾ ਨਿਗਰਾਨੀ,অ-পরিমাণগত পর্যবেক্ষণ
ਗੈਰ-ਰਿਸੀਫਲਿਕ ਤਰਕਸ਼ੀਲਤਾ,নন-রিসিপ্রোকাল ট্রান্সলোকেশন
ਗੈਰ-ਘਟਾਉਣਾ ਖੰਡ,অ-হ্রাসকারী চিনি
ਗੈਰ-ਸੈਂਸ ਆਰ ਐਨ ਏ,নন-সেন্স আরএনএ
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,বিষাক্ত নয়
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,বিষহীন
ਗੈਰ-ਵਾਜਬ ਮਿਹਰਬਾਨੀ,অ-ভার্টিব্রেট কর্ডেট
ਗੈਰ-ਲੱਕੜ ਦੇ ਜੰਗਲਾਤ ਉਤਪਾਦ,কাঠের অরণ্য পণ্য
ਨੋਰਡਰੇਨਾਲੀਨ,নোরড্রেনালাইন
Noadrenalinergic,নোরড্রেনালিনার্জিক
ਨੱਕ ਦਾ ਟੁਕੜਾ,নাক টুকরা
Nostoc,নস্টোক
ਨੋਟੋਹੋਰਡ,নোটোকর্ড
ਪੋਸ਼ਣ,পুষ্টি
ਨੂਸੇਲਸ,নিউকেলাস
ਪਰਮਾਣੂ ਲਿਫਾਫਾ,পারমাণবিক খাম
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਗੂੰਜ,পারমাণবিক চৌম্বকীয় অনুরণন
ਪ੍ਰਮਾਣੂ ਝਿੱਲੀ,পারমাণবিক ঝিল্লি
ਪ੍ਰਮਾਣੂ ਪੌਦਾ,পারমাণবিক উদ্ভিদ
ਨਿ nuc ਕਲੀਕ ਨੇ ਭੁਗਤਾਨ ਕੀਤਾ,নিউক্লিক পেইড
ਪਰਕਲ,নিউক্লয়েড
ਪ੍ਰਮਾਣਕ ਪ੍ਰਬੰਧਕ,নিউক্লোলার সংগঠক
ਪ੍ਰਮਾਣੂ,নিউক্লিওলাস
ਨਿਵੇਕਲਾ,নিউক্লিওপ্লাজম
ਨਿ news ਕਲੀਫੋਲਡਰਸੋਵਾਇਰਸ,নিউক্লিওপোলিহেড্রোভাইরাস
ਨਿ newle ਕਲੀਓਸਾਈਡ,নিউক্লিওসাইড
ਨਿਵੇਕੋਲ,নিউক্লিওসোম
ਨਿਵੇਕਾਈਡ,নিউক্লিওটাইড
ਨਿ nuc ਕਲੀਅਸ,নিউক্লিয়াস
ਨੂਡੀਫਲੋਰੇ,নুডিফ্লোরে
ਨਸ਼ਟ ਕਰਨਾ,বাতিলকরণ
Nuallismic,নুলিসমিক
NUNBAT (ਐਂਟੀਟਰ),Numbat (অ্যান্টিটার)
ਅੰਗਾਂ ਦੀ ਸੁੰਨ ਹੋਣਾ,অঙ্গগুলির অসাড়তা
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ (ਐਨ.ਏ.),সংখ্যার অ্যাপারচার (এনএ)
ਸੰਖਿਆਤਮਕ ਟੈਕਸਨੀਮੀ,সংখ্যার শ্রেণীবদ্ধ
ਅਵੈਟਰਡ ਪੈਡ,বিবাহ প্যাড
ਗਿਰੀ ਦੇ ਮਾਸਪੇਸ,বাদাম মাংসল
ਗਿਰੀਦਾਰ,বাদাম
ਪੌਸ਼ਟਿਕ,পুষ্টিকর
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,পুষ্টিকর সাইক্লিং
ਪੌਸ਼ਟਿਕ ਅਨੌਖੀ,পুষ্টিকর স্থাবর
ਪੌਸ਼ਟਿਕ ਗਰੀਬ,পুষ্টিকর দরিদ্র
ਪੌਸ਼ਟਿਕ ਹੱਲ,পুষ্টিকর সমাধান
ਪੋਸ਼ਣ,পুষ্টি
ਪੋਸ਼ਣ ਸੰਬੰਧੀ ਗੁਣ,পুষ্টির গুণ
ਪੌਸ਼ਟਿਕ,পুষ্টিকর
ਪੌਸ਼ਟਿਕ ਟਿਸ਼ੂ,পুষ্টিকর টিস্যু
ਪੌਸ਼ਟਿਕ ਮੁੱਲ,পুষ্টিকর মান
Nux vomica,নক্স ভোমিকা
NYCTINSTY,Nyctinsty
ਨਿੰਫ,নিমফ
ਨਿੰਫੀਆ,নিমফিয়া
ਓਕ,ওক
ਓਬੇਲੀਆ,ওবেলিয়া
ਉਦੇਸ਼,উদ্দেশ্য
ਉਦੇਸ਼ ਲੈਂਜ਼,উদ্দেশ্য লেন্স
ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,বাধ্যতামূলক পরজীবী
ਰੋਸ਼ਨੀ ਦਾ ਤੰਦਰੁਸਤੀ ਸ਼ਤੀਰ,আলোর তির্যক মরীচি
!,Olong
ਨਿਰੀਖਣ,পর্যবেক্ষণ
ਆਬਜ਼ਰਵੇਟਰੀ,পর্যবেক্ষণ
Obत्useuse.,অবসন্ন
ਓਕਸੀਪਿਟਲ ਕੰਡੀਲ,ওসিপিটাল কনডাইল
ਓਕੋਪਟਲ ਲੋਬ,ওসিপিটাল লোব
ਸਮੁੰਦਰ ਦਾ ਜਾਨਵਰ,মহাসাগরীয় প্রাণী
ਸਮੁੰਦਰ ਦਾ ਪੌਦਾ,মহাসাগর উদ্ভিদ
ਸਮੁੰਦਰੀ ਪ੍ਰਣਾਲੀ,মহাসাগর ব্যবস্থা
ਓਸੀਮਿਅਮ ਪਵਿੱਤਰ ਅਸਥਾਨ,Ocimum anctum
ਆਕਟੋਪਸ,অক্টোপাস
ਓਕੁਲਰ,Ocular
ਓਕੂਲਰ ਲੈਂਜ਼,ওকুলার লেন্স
ਗੰਧ ਰਹਿਤ,গন্ধহীন
ਓਏਥਰਾ ਲਾਮਕੀਨਾ,ওনোথেরা লামার্কিয়ানা
ਓਈਸੋਫੈਜੀਲ ਸਪਿੰਸਕਟਰ,ওসোফেজিয়াল স্পিঙ্কটার
ਓਸੋਫੈਗਸਸ,Oesophagous
ਓਸਟ੍ਰਸ ਚੱਕਰ,Oestrus চক্র
ਆਫਸੈੱਟ,অফসেট
Sp ਲਾਦ,অফস্প্রিং
ਤੇਲ ਗਲੈਂਡ,তেল গ্রন্থি
ਤੇਲ ਡੁੱਬਣ ਦਾ ਉਦੇਸ਼,তেল নিমজ্জন উদ্দেশ্য
ਤੇਲ ਚੋਣਾ,তেল ছিটকে
ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ,ওকাজাকি খণ্ড
Orlfactory ਬੱਲਬ,ঘ্রাণ বাল্ব
Orlfactory cortx,ঘ্রাণীয় কর্টেক্স
Lefquctory lobe,ঘ্রাণ লোব
Orlfactory ਰੀਸੈਸਟਰ,ঘ্রাণ রিসেপ্টর
ਓਲੀਗੋਸੀਨ,অলিগোসিন
ਓਲੀਗੋਸੈਕਚਰਾਈਡ,অলিগোস্যাকচারাইড
ਓਲੀਗੋਸਕ੍ਰਾਈਡ ਚੇਨ,অলিগোস্কচারাইড চেইন
ਓਲੀਗੋਥੋਫਿਕ ਮਿੱਟੀ,অলিগোট্রফিক মাটি
ਓਲੋਕੇਲਸ,অলোকালেস
Ummaimidium,ওমমেটিডিয়াম
ਓਮਨੀਵੋਰ,সর্বভুক
ਸਰਬੋਤਮ,সর্বজনীন
ਓਨਕੋ ਜੀ,অনকোজিন
ਓਸਕੋਜੀਨੇਸਿਸ,অনকোজেনেসিস
ਓਨਕੈਨਿਕ ਤਬਦੀਲੀ,অনকোজেনিক রূপান্তর
ਇਕ ਕੈਸਟ੍ਰੋਨ ਇਕ ਪੌਲੀਪੈਪਟਾਈਡ,একটি সিস্ট্রন ওয়ান পলিপপটিড
ਇਕ ਜੀਨ ਇਕ ਪਾਚਕ ਧਾਰਣਾ,একটি জিন একটি এনজাইম অনুমান
ਇਕ ਜੀਨ ਇਕ ਪੋਲੀਪੈਪਟਾਈਡ,একটি জিন একটি পলিপপটিড
ਮਰੀਅਨਹ ਦਾ ਇਕ ਵਾਦਲ,পেরিয়ানথের এক ঘূর্ণি
ਕੱਟ,ONTONY
Oocyte,ওসাইটি
ਓਗਰਾਮਸ,ওগামাস
ਓੋਗਮੀ,ওগামি
ਓਵੇਜੀਨੇਸਿਸ,Oogenesis
ਓਸਪੋਰ,ওস্পোর
ਧੁੰਦਲਾ,অস্বচ্ছ
ਓਪਲਿਨ,অপারিন হালদেন হাইপোথিসিস
ਓਪਨ ਸਿਸਟਮ,মুক্ত ব্যবস্থা
ਓਪਰਕੂਲਮ,অপারকুলাম
ਓਪਰਨ,অপেরন
ਓਫੀਰਾ,ওফিউরা
ਘ੍ਰਿਣਾ,Ofrys
ਨੇਤਰ ਸਰਜਰੀ,চক্ষু অস্ত্রোপচার
ਅਫ਼ੀਮ ਨਸ਼ੀਲੇ ਪਦਾਰਥ,আফিম মাদক
ਮੌਕੇ ਦੀ ਲਾਗ,সুবিধাবাদী সংক্রমণ
ਇਸਦੇ ਉਲਟ,বিপরীত
ਓਪਸਿਨ,ওপসিন
Opsonisation,অপসোনাইজেশন
ਆਪਟਿਕ,অপটিক
ਆਪਟਿਕ,অপটিক
ਆਪਟਿਕ ਲੋਬ,অপটিক লোব
ਆਪਟਿਕ ਨਰਵ,অপটিক নার্ভ
ਆਪਟੀਕਲ ਪਾਰਦਰਸ਼ੀ ਕੁਵੇਟ,অপটিক্যালি স্বচ্ছ কিউভেট
ਸਰਵੋਤਮ ਤਾਪਮਾਨ,সর্বোত্তম তাপমাত্রা
ਓਪਿੰਡਾ,ওপুনিয়া
ਮੌਖਿਕ ਪ੍ਰਸ਼ਾਸਨ,মৌখিক প্রশাসন
ਮੌਖਿਕ ਝਿੱਲੀ,মৌখিক ঝিল্লি
ਓਰੰਗ ਯੂਟਾਨ,ওরাং উটান
Orbiculululululululular,অরবিকুলার
ਬਗੀਚੇ,বাগান
ਆਰਚਿਡ,অর্কিড
ਓਰਕਿਨੇਡੇਸੀ,অর্কিডেসি
ਆਰਡਰ,অর্ডার
ਆਰਡਰ,অর্ডার
ਆਰਡੀਵੀਆਈਵੀਅਨ ਅਵਧੀ,অর্ডোভিশিয়ান পিরিয়ড
ਧਾਤ ਦਾ ਬਦਬੂ,আকরিক গন্ধযুক্ত
ਕੋਰਟੀ ਦਾ ਅੰਗ,কর্টির অঙ্গ
ਅੰਗ ਸਿਸਟਮ,অঙ্গ তন্ত্র
ਅੰਗ ਟਰਾਂਸਪਲਾਂਟ,অঙ্গ প্রতিস্থাপন
Organelle,অর্গানেল
ਜੈਵਿਕ ਮਿਸ਼ਰਿਤ,জৈব যৌগ
ਜੈਵਿਕ ਪਦਾਰਥ,জৈবপদার্থ
ਜੈਵਿਕ ਪਦਾਰਥ,জৈবপদার্থ
ਜੈਵਿਕ ਵਿਕਾਸ,জৈব বিবর্তন
ਜੈਵਿਕ ਬਣੇ ਰਹਿੰਦੇ ਹਨ,জৈব অবশিষ্ট
ਜੀਵਤ ਪੱਧਰ,জীবের স্তর
ਜੈਵਸੀ,অর্গোজেনেসিস
ਰੁਝਾਨ,ওরিয়েন্টেশন
ਧਰਤੀ ਦਾ ਮੂਲ,পৃথিবীর উত্স
ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਦਾ ਮੂਲ,প্রতিলিপি এর মূল
ਸਪੀਸੀਜ਼ ਦਾ ਮੁੱ.,প্রজাতির উতপত্তি
ਅਸਲ ਆਬਾਦੀ,মূল জনসংখ্যা
ਸਜਾਵਟੀ ਪੌਦਾ,শোভাময় উদ্ভিদ
Ornithifyily,অরনিথফিলি
Ornithine,অরনিথাইন
Ornitorizhus,অরনিথোরহিংচাস
Orobabanchea,ওরোবানচিয়া
ਓਰੋਹੱਪਸ,ওরোহিপ্পাস
ਓਰੋ-ਫੈਰਿਨਕਸ,ওরো-ফ্যারিনেক্স
ਆਰਥੋਡਾਕਸ ਰਾਜ,অর্থোডক্স রাজ্য
ਆਰਥੋਫੋਸਫੇਟ,অর্থোফসফেট
ਓਰੀਜ਼ਾ ਸਾਤੀਵਾ,ওরিজা স্যাটিভা
SscillosCope ਸਕਰੀਨ,অসিলোস্কোপ স্ক্রিন
ਓਸਕਲਮ,অসকুলাম
Osmoconformer,ওসমোকনফর্মার
म्कार्क,অসমোলারিটি
ਮਦੁੱਲਾ ਦੀ ਆਜ਼ਾਦਤਾ,মেডুলার অসম্লারিটি
ਓਸਮੋਲੀਟ,অসমোলাইট
ਓਸਮੋਰਨੇਸੈਪਟਰ,ওসমোরসেপ্টর
ਓਸੋਰਗੂਲੇਸ਼ਨ,ওসমোরগুলেশন
ਓਸੋਰਗੂਲੇਸ਼ਨ - ਓਸੋਰਗੂਲੇਟਰ,ওসমোরগুলেশন - ওসমোরগুলেটর
ਓਸੋਮੋਟਿਕ ਇਕਾਗਰਤਾ,অসমোটিক ঘনত্ব
ਓਸੋਮੋਟਿਕ ਸਥਿਤੀ,অসমোটিক অবস্থা
ਓਸੋਮੋਟਿਕ ਪ੍ਰਭਾਵ,অসমোটিক প্রভাব
ਓਸਮੋਟਿਕ ਵਹਾਅ,অসমোটিক প্রবাহ
ਓਸੋਮੋਟਿਕ ਲਹਿਰ,অসমোটিক আন্দোলন
ਓਸੋਮੋਟਿਕ ਸਮਰੱਥਾ,অসমোটিক সম্ভাবনা
ਓਸੋਮੋਟਿਕ ਸਦਮਾ,অসমোটিক শক
ਬਹੁਤ ਸਰਗਰਮ,Osmotically সক্রিয়
ਓਸਪੈਨਿਸ,ওসপেনিস
ਓਸੇਨ,ওসেইন
ਐੱਸ,Oscicle
ਜਾਰੀ,Ossified
ਓਸਟੀਚਾਇਥੀਜ਼,অস্টিচথিস
ਓਸਟੀਟਾਈਟਸ ਫਾਈਬਰੋਸਾ ਸਾਇਸਟਿਕਾ,অস্টেটিস ফাইব্রোসা সিস্টিকা
ਗਠੀਏ,অস্টিওআর্থারাইটিস
ਓਸਟੀਓਸਾਈਟ,অস্টিওসাইট
ਓਸਟੀਓਪਰੋਰੋਸਿਸ,অস্টিওপোরোসিস
ਓਸਟਿਅਮ,অস্টিয়াম
ਸ਼ੁਤਰਮੁਰਗ,উটপাখি
ਓਟੋਨੀਅਮ,ওটোকনিয়াম
ਓਟੋਲਿਥ ਆਰਟ,অটোলিথ অঙ্গ
ਓਟੋਲਿਥ,ওটোলিথ
ਆਉਚ-ਆਵਰ ਬਿਮਾਰੀ,ওচ-স্পর্শ রোগ
