Bengali,Punjabi
আয়রন বয়স,ਲੋਹੇ ਦੀ ਉਮਰ
লোহার পর্দা,ਲੋਹੇ ਦਾ ਪਰਦਾ
আয়রন গার্ড,ਆਇਰਨ ਗਾਰਡ
লোহার রেশন,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
লোহার দিক,ਲੋਹੇ ਦੇ ਪਾਸੇ
লোহার টিপযুক্ত তীর,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
ইস্তমিয়ান গেমস,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
জেনিসারি,ਜੈਨੀਸਰੀ
দারোয়ান,ਦਰਬਾਨ
দারোয়ান,ਦਰਬਾਨ
জ্যাভলিন,ਜੈਵਲਿਨ
জিম ক্রো আইন,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
জিঙ্গো,ਜਿੰਗੋ
জিঙ্গো,ਜਿੰਗੋ
জিঙ্গো,ਜਿੰਗੋ
জিঙ্গোইজম,ਜਿੰਗੋਇਜ਼ਮ
যৌথ অভিযান,ਸਾਂਝੀ ਕਾਰਵਾਈ
যৌথ নিয়ন্ত্রণ,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
যৌথ দখল,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
জুরি,ਜਿਊਰੀ
শুধু কারণ,ਹੁਣੇ ਹੀ ਕਾਰਨ
রাখা,ਰੱਖੋ
আর্কাইভের রক্ষক,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
কেটলি-ড্রাম,ਕੇਤਲੀ-ਡਰੰਮ
মূল শব্দ,ਮੁੱਖ ਸ਼ਬਦ
রাজা,ਰਾਜਾ
রাজ্য,ਰਾਜ
কিংলেট,ਕਿੰਗਲੇਟ
কিং মেকার,ਕਿੰਗ ਮੇਕਰ
রাজত্ব,ਬਾਦਸ਼ਾਹਤ
রাজত্ব,ਬਾਦਸ਼ਾਹਤ
রান্নাঘরের তাক,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
নাইট,ਨਾਈਟ
রাজত্ব,ਬਾਦਸ਼ਾਹਤ
Kinghts হাসপাতালের,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
সেন্ট জন নাইট,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
নাইট টেম্পলার,ਨਾਈਟ ਟੈਂਪਲਰ
Ku Klux Klan (KKK),Ku Klux Klan (KKK)
কুমিন্তং,ਕੁਮਿੰਟੰਗ
সাধারণ,ਲੋਕਾਈ
ল্যান্স,ਲਾਂਸ
ল্যান্সার,ਲੈਂਸਰ
পরে গুপ্তরা,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
বৈধ উত্তরাধিকারী,ਕਾਨੂੰਨੀ ਵਾਰਸ
অনাচার (=বিশৃঙ্খলা),ਕੁਧਰਮ (=ਵਿਕਾਰ)
অনাচার (=বিশৃঙ্খলা),ਕੁਧਰਮ (=ਵਿਕਾਰ)
আইন প্রভুরা,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
ধার্মিকতার আইন,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
জাতির লীগ,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
উত্তরাধিকার (= উইল),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
উত্তরাধিকার (= উইল),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
আইনগত উত্তরাধিকারী,ਕਾਨੂੰਨੀ ਵਾਰਸ
লিগেট,ਕਾਨੂੰਨੀ
লিগেট,ਕਾਨੂੰਨੀ
লিগেট,ਕਾਨੂੰਨੀ
কিংবদন্তি,ਦੰਤਕਥਾ
কিংবদন্তি,ਦੰਤਕਥਾ
সৈন্যদল,ਫੌਜ
সৈন্যদল,ਫੌਜ
লিজিয়ন অফ অনার,ਲੀਜਨ ਆਫ਼ ਆਨਰ
লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট),Lese majesty (= Lese majeste)
কম রাজ্য,ਘੱਟ ਰਾਜ
বিশ্বাস পত্র,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
লিজ-প্রভু,ਲੀਗ-ਪ੍ਰਭੂ
লিজ ম্যান,ਲੀਗ ਆਦਮੀ
লিজ ম্যান,ਲੀਗ ਆਦਮੀ
যাবজ্জীবন কারাদণ্ড,ਉਮਰ ਕੈਦ
বংশ,ਵੰਸ਼
লিটল ইংল্যান্ডার,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
ছোট যান (= কম যানবাহন),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
উপকূলীয় রাষ্ট্র,ਲਿਟੋਰਲ ਰਾਜ
লিটার্জি,ਲੀਟੁਰਜੀ
লিটার্জি,ਲਿਟੁਰਜੀ
স্থানীয় আনুগত্য,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
স্থানীয় স্ব-সরকার,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
দীর্ঘ সংসদ,ਲੰਬੀ ਸੰਸਦ
নিম্ন দেশগুলি,ਨੀਵੇਂ ਦੇਸ਼
অনুগত,ਵਫ਼ਾਦਾਰ
আনুগত্য,ਵਫ਼ਾਦਾਰੀ
ম্যাকিয়াভেলিয়ান নীতি,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
ম্যাগনা কার্টা,ਮੈਗਨਾ ਕਾਰਟਾ
ম্যাগনাম কনসিলিয়াম,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
মালুম নিষেধ,ਮਲਮ ਮਨਾਹੀ
মান্দামুস,ਮੰਦਾਮਸ
ম্যান্ডেট,ਆਦੇਸ਼
"আদেশ, শ্রেণী &#39;ক&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;"
"আদেশ, শ্রেণী &#39;বি&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;"
"ম্যান্ডেট, ক্লাস &#39;সি&#39;","ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;"
ম্যান্ডেট সিস্টেম,ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ
বাধ্যতামূলক অবস্থা,ਲਾਜ਼ਮੀ ਰਾਜ
ম্যাঙ্গোনেল,ਮੰਗੋਨਲ
ঘোষণাপত্র,ਮੈਨੀਫੈਸਟੋ
কৌশল,ਚਾਲਾਂ
যুদ্ধের মানুষ,ਜੰਗ ਦਾ ਮਨੁੱਖ
ম্যানর,ਮਨੋਰ
ম্যানর,ਮਨੋਰ
জনশক্তি,ਮਨੁੱਖ-ਸ਼ਕਤੀ
জনশক্তি,ਮਨੁੱਖ-ਸ਼ਕਤੀ
ম্যানুমিশন,ਮੈਨੂਮਿਸ਼ਨ
মনুমিত,ਮਨੁਮਿਤ
পাণ্ডুলিপি,ਹੱਥ-ਲਿਖਤ
পাণ্ডুলিপি,ਹੱਥ-ਲਿਖਤ
পাণ্ডুলিপি,ਹੱਥ-ਲਿਖਤ
ডাকাত,ਲੁਟੇਰਾ
সামুদ্রিক বেল্ট,ਸਮੁੰਦਰੀ ਪੱਟੀ
সামুদ্রিক সভ্যতা,ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ
সামুদ্রিক পতাকা,ਸਮੁੰਦਰੀ ਝੰਡਾ
সামুদ্রিক ক্ষমতা,ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ
সামুদ্রিক সার্বভৌমত্ব,ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ
সামুদ্রিক যুদ্ধ,ਸਮੁੰਦਰੀ ਯੁੱਧ
মার্কুইস,ਮਾਰਕੁਇਸ
মার্কুইসেট,ਮਾਰਕਿਸੇਟ
সেনাশাসন,ਮਾਰਸ਼ਲ ਲਾਅ
মার্শাল রেস,ਮਾਰਸ਼ਲ ਦੌੜ
শহীদ,ਸ਼ਹੀਦ
হত্যাকাণ্ড,ਕਤਲੇਆਮ
কৌশলের ভর,ਚਾਲ ਦਾ ਪੁੰਜ
মাস্টার-এ-আর্মস,ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ
অনুষ্ঠান - এর গুরু,ਰਸਮਾਂ ਦਾ ਮਾਲਕ
গৃহকর্তা,ਘਰ ਦਾ ਮਾਲਕ
ঘোড়ার মাস্টার,ਘੋੜੇ ਦਾ ਮਾਸਟਰ
রোলস মাস্টার,ਰੋਲਸ ਦੇ ਮਾਸਟਰ
ম্যাচ,ਮੈਚ
ম্যাচ,ਮੈਚ
ম্যাচলক,ਮੈਚਲਾਕ
বৈবাহিক জোট,ਵਿਆਹੁਤਾ ਗਠਜੋੜ
ভূমধ্য শক্তি,ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ
মেনশেভিক,ਮੇਨਸ਼ੇਵਿਕ
ভাড়াটে বাহিনী,ਭਾੜੇ ਦੀ ਫੌਜ
ভাড়াটে সৈনিক,ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ
বণিক,ਵਪਾਰੀ
মধ্যবয়সী,ਵਿਚਕਾਰਲਾ ਯੁੱਗ
মধ্যপ্রাচ্য,ਮਧਿਅਪੂਰਵ
মধ্যপথ,ਮੱਧ ਬੀਤਣ
মধ্যপথ,ਮੱਧ ਮਾਰਗ
মধ্য পথ (=মিডল কোর্স),ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ)
অভিবাসী,ਪਰਵਾਸੀ
মাইগ্রেশন,ਪਰਵਾਸ
মাইগ্রেশন,ਪਰਵਾਸ
মাইগ্রেশন,ਪਰਵਾਸ
সামরিকবাদ,ਮਿਲਟਰੀਵਾਦ
সামরিকবাদ,ਮਿਲਟਰੀਵਾਦ
সামরিকবাদ,ਮਿਲਟਰੀਵਾਦ
সামরিকবাদ,ਮਿਲਟਰੀਵਾਦ
সামরিকবাদী,ਫੌਜੀ
সামরিকবাদী,ਫੌਜੀ
সামরিকীকরণ,ਫੌਜੀਕਰਨ
সামরিকীকরণ,ਫੌਜੀਕਰਨ
সামরিকীকরণ,ਫੌਜੀਕਰਨ
সামরিক কৌশলবিদ (=কৌশলবিদ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
সামরিক কৌশলবিদ (=কৌশলবিদ),ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ)
সামরিক কৌশল (=কৌশল),ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ)
মিলিশিয়া,ਮਿਲੀਸ਼ੀਆ
মিলিশিয়া,ਮਿਲੀਸ਼ੀਆ
দুঃশাসন,ਕੁਸ਼ਾਸਨ
হারানো সুত্র,ਗੁੰਮ ਲਿੰਕ
মিশন,ਮਿਸ਼ਨ
মিশন,ਮਿਸ਼ਨ
মিশন,ਮਿਸ਼ਨ
মিশ্র জাতি,ਮਿਸ਼ਰਤ ਦੌੜ
আধুনিক ইতিহাস,ਆਧੁਨਿਕ ਇਤਿਹਾਸ
জীবনযাত্রাপ্রণালী,ਵਿਧੀ ਵਿਵੇਂਡੀ
একাধিপত্য,ਮੋਨਾਚਿਜ਼ਮ
রাজা,ਮੋਨਾਰਕ
রাজা,ਮੋਨਾਰਕ
রাজতন্ত্র,ਰਾਜਸ਼ਾਹੀਵਾਦ
রাজতন্ত্র,ਰਾਜਸ਼ਾਹੀਵਾਦ
রাজতন্ত্রবাদী,ਰਾਜਸ਼ਾਹੀ
রাজতন্ত্র,ਰਾਜਸ਼ਾਹੀ
মঠ,ਮੱਠ
মঠ,ਮੱਠ
মঠ,ਮੱਠ
সন্ন্যাস,ਮੱਠਵਾਦ
সন্ন্যাস,ਮੱਠਵਾਦ
সন্ন্যাসী,ਭਿਕਸ਼ੂ
মাতৃভূমি,ਮਾਤਾ ਦੇਸ਼
মাতৃভূমি,ਮਾਤ ਭੂਮੀ
সংসদের মা,ਸੰਸਦਾਂ ਦੀ ਮਾਂ
মুক্রকারস,ਮੁਕਰਕਰਸ
মমি,ਮੰਮੀ
যাদুঘর,ਅਜਾਇਬ ਘਰ
মাস্কেট,ਮਸਕਟ
মাস্কেটিয়ার,ਮਸਕਟੀਅਰ
মাস্কেট্রি,ਮਸਕੈਟਰੀ
মাস্কেট্রি,ਮਸਕੈਟਰੀ
মাস্টার মাস্টার,ਮਾਸਟਰ ਮਾਸਟਰ
মাস্টার-রোল,ਮਸਟਰ-ਰੋਲ
মাস্টার-রোল,ਮਸਟਰ-ਰੋਲ
বিদ্রোহ,ਬਗਾਵਤ
বিদ্রোহ আইন,ਬਗਾਵਤ ਐਕਟ
রহস্য জাহাজ,ਰਹੱਸਮਈ ਜਹਾਜ਼
বর্ণনামূলক,ਬਿਰਤਾਂਤ
জাতি,ਕੌਮ
স্থানীয়,ਮੂਲ
দেশীয় রাজ্য,ਮੂਲ ਰਾਜ
প্রকৃতিবাদ,ਕੁਦਰਤਵਾਦ
প্রাকৃতিক অধিকার,ਕੁਦਰਤੀ ਅਧਿਕਾਰ
নাৎসি,ਨਾਜ਼ੀ
নাৎসি বিপ্লব,ਨਾਜ਼ੀ ਇਨਕਲਾਬ
নাৎসিবাদ,ਨਾਜ਼ੀਵਾਦ
পূর্ব কাছাকাছি,ਪੂਰਬ ਦੇ ਨੇੜੇ
নিগ্রো,ਨੀਗਰੋ
নিগ্রোফিল,ਨੇਗਰੋਫਿਲ
নেগ্রোফিলিজম,ਨੇਗਰੋਫਿਲਿਜ਼ਮ
নিগ্রোফোবিয়া,ਨੇਗਰੋਫੋਬੀਆ
নিরপেক্ষ,ਨਿਰਪੱਖ
নিরপেক্ষ দেশ,ਨਿਰਪੱਖ ਦੇਸ਼
নতুন চুক্তি,ਨਵੀਂ ਡੀਲ
নতুন বিশ্ব,ਨਵੀਂ ਦੁਨੀਆਂ
আভিজাত্য,ਕੁਲੀਨਤਾ
উন্নতচরিত্র,ਨੇਕ
উন্নতচরিত্র,ਨੇਕ
যাযাবর,ਨਾਮਵਰ
যাযাবর দল,ਖਾਨਾਬਦੋਸ਼ ਭੀੜ
যাযাবর,ਖਾਨਾਬਦੋਸ਼
অহিংস সন্ধি,ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ
অ-আগ্রাসন চুক্তি,ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ
যুদ্ধহীন রাষ্ট্র,ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ
অসহযোগিতা,ਅਸਹਿਯੋਗ
অসহযোগ আন্দোলন,ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ
বিপরীত,ਉਲਟ
বিপরীত,ਉਲਟ
গণতন্ত্র (=জনতাতন্ত্র),ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ)
অক্লোক্র্যাট,ਓਕਲੋਕ੍ਰੇਟ
অফিসের নথিপত্র,ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼
পুরোনো জগৎ,ਪੁਰਾਣੀ ਦੁਨੀਆਂ
অলিগার্কি,ਕੁਲੀਨਤਾ
আক্রমণ,ਹਮਲਾ
খোলা আলোচনা,ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ
খোলা প্রশ্ন,ਖੁੱਲ੍ਹਾ ਸਵਾਲ
রেকর্ড খুলুন,ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ
প্রাচ্য,ਪੂਰਬੀ
প্রাচ্যবাদ,ਪੂਰਬੀਵਾਦ
প্রাচ্যবাদ,ਪੂਰਬੀਵਾਦ
প্রাচ্যবিদ,ਪੂਰਬੀ
উৎপত্তি,ਮੂਲ
উৎপত্তি,ਮੂਲ
অর্থোগ্রাফি,ਆਰਥੋਗ੍ਰਾਫੀ
শত্রুতার প্রাদুর্ভাব,ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ
আউট-পোস্ট,ਆਊਟ-ਪੋਸਟ
ওভার-লর্ড,ਅਪਰ-ਪ੍ਰਭੂ
অগ্রাহ্য করা,ਓਵਰ-ਰਾਈਡ
অগ্রাহ্য করা,ਓਵਰ-ਰਾਈਡ
পৌত্তলিক,ਮੂਰਤੀ
পৌত্তলিক,ਮੂਰਤੀ
পৌত্তলিকতা,ਮੂਰਤੀਵਾਦ
পৌত্তলিকতা,ਮੂਰਤੀਵਾਦ
প্যাগোডা,ਪਗੋਡਾ
প্যাগোডা,ਪਗੋਡਾ
প্যাগোডা,ਪਗੋਡਾ
প্রাসাদ চক্রান্ত,ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ
প্যালাটিনেট,ਪੈਲੇਟਿਨੇਟ
তাল পাতা,ਤਾੜ-ਪੱਤੀ
অব্যবহিত পূর্ববর্তী রবিবার,ਪਾਮ ਐਤਵਾਰ
প্যানেগরিস্ট,ਪੈਨੇਗਰਿਸਟ
আতঙ্ক,ਘਬਰਾਹਟ
আতঙ্ক,ਘਬਰਾਹਟ
আতঙ্কগ্রস্ত,ਘਬਰਾਉਣ ਵਾਲਾ
পোপপদ,ਪੋਪਸੀ
পোপপদ,ਪੋਪਸੀ
পোপপদ,ਪੋਪਸੀ
পোপপদ,ਪੋਪਸੀ
পাপল বলদ,ਪਾਪਲ ਬਲਦ
পোপবাদ,ਪੋਪਵਾਦ
পোপবাদ,ਪੋਪਵਾਦ
পোপবাদী,ਪੋਪਵਾਦੀ
পোপ রাজ্য,ਪੋਪ ਰਾਜ
প্যাপিজম (=পেপিস্ট্রি),ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ)
পাপিস্ট,ਪਾਪੀ
প্যাপিরাস,ਪਪਾਇਰਸ
উপমা,ਦ੍ਰਿਸ਼ਟਾਂਤ
প্যারামাউন্ট,ਸਰਬੋਤਮ
সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি),ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ)
প্যারামাউন্ট ভদ্রমহিলা,ਸਰਬੋਤਮ ਇਸਤਰੀ
পরম প্রভু,ਪਰਮ-ਪ੍ਰਭੂ
পার্চমেন্ট,ਪਰਚਮ
পার্চমেন্ট,ਪਰਚਮ
পার্চমেন্ট,ਪਰਚਮ
ক্ষমা,ਮਾਫ਼ ਕਰਨਾ
কথাবার্তা,ਪਾਰਲੇ
কথাবার্তা,ਪਾਰਲੇ
সংসদ (=সংসদ),ਸੰਸਦ (=ਸੰਸਦ)
সংসদ,ਸੰਸਦ
সংসদ,ਸੰਸਦ
সংসদ,ਸੰਸਦ
সংসদ আইন,ਸੰਸਦ ਐਕਟ
সংসদ সদস্য,ਸੰਸਦ ਮੈਂਬਰ
সংসদ সদস্য,ਸੰਸਦ ਮੈਂਬਰ
সংসদীয় এজেন্ট,ਸੰਸਦੀ ਏਜੰਟ
পারনেলিজম,ਪਾਰਨੇਲਿਜ਼ਮ
প্যারোল,ਪੈਰੋਲ
প্যারোল,ਪੈਰੋਲ
প্যারিসাইড,ਪੈਰੀਸਾਈਡ
প্যারিসাইড,ਪੈਰੀਸਾਈਡ
পক্ষপাতমূলক,ਪੱਖਪਾਤੀ
পক্ষপাতমূলক,ਪੱਖਪਾਤੀ
পক্ষপাতমূলক,ਪੱਖਪਾਤੀ
পাস,ਪਾਸ
পাস শব্দ (=ঘড়ি শব্দ),ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ)
প্যাট্রিয়ার্ক,ਪਤਿਤ
প্যাট্রিয়ার্কস,ਪਤਿਤ
প্যাট্রিশিয়ান,ਪੈਟਰੀਸ਼ੀਅਨ
পিতৃত্ব,ਪਤਿਤ
প্যাক্স ব্রিটানিকা,ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ
প্যাক্স রোমানা,ਪੈਕਸ ਰੋਮਾਣਾ
বংশ,ਵੰਸ਼
বংশ,ਵੰਸ਼
বংশানুক্রমিক ব্যক্তি,ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ
সমকক্ষ ব্যক্তি,ਪੀਰ
সমকক্ষ ব্যক্তি,ਪੀਰ
পিরেজ,ਪੀਰੇਜ
পিরেজ,ਪੀਰੇਜ
পিরেজ,ਪੀਰੇਜ
আয়ারল্যান্ডের সহকর্মীরা,ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ
স্কটল্যান্ডের সহকর্মীরা,ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ
উপদ্বীপের প্রচারণা,ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ
উপদ্বীপ যুদ্ধ,ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ
পেনান্ট,ਪੈਨੈਂਟ
জনগণের সনদ (=জাতীয় সনদ),ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ)
পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট),ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ)
বেপরোয়া,ਧੋਖਾਧੜੀ
সময়কাল,ਮਿਆਦ
সময়কাল,ਮਿਆਦ
পরিধি,ਪਰੀਫੇਰੀ
স্থায়ী বন্দোবস্ত,ਸਥਾਈ ਬੰਦੋਬਸਤ
চিরন্তন জাঁকজমক,ਸਦੀਵੀ ਜਾਗੀਰ
ফ্যালানক্স,ਫਾਲੈਂਕਸ
ফ্যালানক্স,ਫਲੈਂਕਸ
ফেরাউন,ਫਰੌਨ
পিকটোগ্রাম,ਪਿਕਟੋਗ੍ਰਾਮ
পিকটোগ্রাফ,ਪਿਕਟੋਗ੍ਰਾਫ
পিকটোগ্রাফ,ਪਿਕਟੋਗ੍ਰਾਫ
তীর্থযাত্রী,ਤੀਰਥ
তীর্থযাত্রী পিতারা,ਸ਼ਰਧਾਲੂ ਪਿਤਾ
পিলেজ,ਲੁੱਟ
পিলেজ,ਲੁੱਟ
স্তম্ভ,ਥੰਮ੍ਹ
পিলার এডিক্টস (অশোকের),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
পিলার এডিক্টস (অশোকের),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
পিলার এডিক্টস (অশোকের),ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ)
জলদস্যু,ਸਮੁੰਦਰੀ ਡਾਕੂ
জলদস্যু,ਸਮੁੰਦਰੀ ਡਾਕੂ
পিচড যুদ্ধ,ਖੜੀ ਲੜਾਈ
পটভূমি,ਪਲਾਟ
পলিস,ਪੋਲਿਸ
পলিস,ਪੋਲਿਸ
পলিটার্ক,ਰਾਜਨੀਤਿਕ
পলিটিক্যাল এজেন্ট,ਸਿਆਸੀ ਏਜੰਟ
রাজনৈতিক আশ্রয়,ਸਿਆਸੀ ਸ਼ਰਨ
রাজনৈতিক বাসিন্দা,ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ
রাজনৈতিক সন্ত্রাস,ਸਿਆਸੀ ਅੱਤਵਾਦ
মাথট,ਪੋਲ ਟੈਕਸ
পন্টুন,ਪੋਂਟੂਨ
প্রিমিয়ার,ਪ੍ਰੀਮੀਅਰ
প্রিমিয়ার,ਪ੍ਰੀਮੀਅਰ
প্রিমিয়ারশিপ,ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ
প্রেসিডেন্সি,ਪ੍ਰਧਾਨਗੀ
প্রেসিডেন্সি,ਪ੍ਰਧਾਨਗੀ
রাষ্ট্রপতি,ਪ੍ਰਧਾਨ
রাষ্ট্রপতি,ਪ੍ਰਧਾਨ
প্রেসিডিয়াম,ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ
প্রধানমন্ত্রী,ਪ੍ਰਧਾਨ ਮੰਤਰੀ
প্রিমোজেনিচার,ਪ੍ਰਿਮੋਜਨੀਚਰ
রাজপুত্র,ਪ੍ਰਿੰ
রাজপুত্র,ਪ੍ਰਿੰ
প্রিন্স বিশপ,ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ
প্রিন্স কনসোর্ট,ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ
প্রিন্স রিজেন্ট,ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ
পিন্স regnant,ਪਿੰਸ ਰੀਗਨੈਂਟ
রাজকুমারী রিজেন্ট,ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ
রাজকুমারী,ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ
প্রিন্সিপ্যালিটি,ਰਿਆਸਤ
প্রিন্সিপ্যালিটি,ਰਿਆਸਤ
প্রিন্সিপ্যালিটি,ਰਿਆਸਤ
পুরস্কার,ਇਨਾਮ
পুরস্কার,ਇਨਾਮ
উপহার স্বরূপ,ਇਨਾਮੀ ਰਕਮ
পেশাদার সৈনিক,ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ
প্রতিশ্রুতি,ਵਾਅਦਾ
প্রমোনটরি ফোর্ট,ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ
প্রটেক্টরেট,ਰੱਖਿਅਕ
প্রটেক্টরেট,ਰੱਖਿਅਕ
প্রটেক্টরেট,ਰੱਖਿਅਕ
প্রোটেগ,ਪ੍ਰੋਟੇਜ
উদ্ভব,ਉਪਦੇਸ਼
উদ্ভব,ਉਪਦੇਸ਼
প্রোভেনেন্স সিস্টেম,ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ
ইহুদিবাদী,ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ
জনশত্রু,ਜਨਤਕ ਦੁਸ਼ਮਣ
জনশত্রু,ਜਨਤਕ ਦੁਸ਼ਮਣ
বিরাম,ਵਿਰਾਮ
পুনিক যুদ্ধ,ਪੁਨਿਕ ਯੁੱਧ
পিউরিটান,ਪਿਉਰਿਟਨ
Putsch,ਪੁਸ਼
কোয়াড্রিগা,ਕਵਾਡਰਿਗਾ
চতুর্মুখী জোট,ਚੌਗੁਣਾ ਗਠਜੋੜ
কোয়েকার,ਕਵੇਕਰ
রাণী,ਰਾਣੀ
রানী সহধর্মিণী,ਰਾਣੀ ਪਤਨੀ
কুইন দোহার,ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ
কুইনডম,ਮਹਾਰਾਣੀ
কুইনডম,ਮਹਾਰਾਣੀ
রানী মা,ਰਾਣੀ ਮਾਂ
রাজকুমারী,ਰਾਣੀ ਰਾਜੀ
কুইসলিং,ਕੁਇਜ਼ਲਿੰਗ
কুইসলিং,ਕੁਇਜ਼ਲਿੰਗ
ভাড়া ছাড়ুন,ਕਿਰਾਇਆ ਛੱਡ ਦਿਓ
কাঁপুনি,ਕੰਬਣੀ
ওয়ারেন্টো,ਵਾਰੰਟੋ
জাতি,ਦੌੜ
জাতিগত আধিপত্য,ਨਸਲੀ ਸਰਵਉੱਚਤਾ
তাক,ਰੈਕ
তাক,ਰੈਕ
অভিযান,ਛਾਪਾ ਮਾਰਿਆ
অভিযান,ਛਾਪਾ ਮਾਰਿਆ
রামপার্ট,ਰਾਮਪਾਰਟ
রামপার্ট,ਰਾਮਪਾਰਟ
লুণ্ঠন,ਲੁੱਟ
মুক্তিপণ,ਰਿਹਾਈ
মুক্তিপণ,ਰਿਹਾਈ
ধ্বংসযজ্ঞ,ਤਬਾਹੀ
ধ্বংসযজ্ঞ,ਤਬਾਹੀ
রাজত্ব,ਖੇਤਰ
রিয়ার গার্ড,ਪਿਛਲਾ ਗਾਰਡ
রিয়ার গার্ড অ্যাকশন,ਰੀਅਰ ਗਾਰਡ ਐਕਸ਼ਨ
