Assamese,Odiya
সংখ্যাগৰিষ্ঠ বাহক,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
"পাম্প সমন্বয়ক, পুনঃসংযোজিত","ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |"
MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক),MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ)
মানচেষ্টাৰ ক&#39;ডিং,ମାନଚେଷ୍ଟର କୋଡିଂ |
মানুহৰ কোলাহল,ମାନବ ଶବ୍ଦ |
mantissa,mantissa
মেপিং,ମ୍ୟାପିଂ
মাৰ্কোনি এন্টেনা,ମାର୍କୋନି ଆଣ୍ଟେନା |
চিহ্ন/সময় অনুপাত,ଚିହ୍ନ / ସମୟ ଅନୁପାତ |
কভাৰটো,ଆବରଣ
মাস্ক প্ৰগ্ৰেম কৰা rom,ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |
ভাল কামৰ বাধা,ଭଲ କାମ ବାଧା
কভাৰ ৰম,କଭର୍ ରୋମ୍ |
"আয়তন, ভৰ","ଭଲ୍ୟୁମ୍, ମାସ"
মাষ্টাৰ ঘড়ী,ମାଷ୍ଟର ଘଣ୍ଟା |
মাষ্টাৰ দোলক,ମାଷ୍ଟର ଓସିଲେଟର
মিল থকা ফিল্টাৰ,ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |
মিল থকা লোড,ମେଳ ହୋଇଥିବା ଭାର
মিল থকা,ମେଳ ଖାଉଛି
মেট্ৰিক্স সমীকৰণ,ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |
হেড এন্টেনা টিভি,ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |
সৰ্বোচ্চ ফৰৱাৰ্ড,ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |
সৰ্বোচ্চ লাভ,ସର୍ବାଧିକ ଲାଭ
সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য,ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |
সৰ্বোচ্চ নম্বৰ,ସର୍ବାଧିକ ସ୍କୋର |
সৰ্বোচ্চ বিপৰীত ভোল্টেজ,ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |
সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF),ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF)
maxterm,maxterm
মেক্সৱেল সমীকৰণ,ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |
মাইক্ৰ&#39; চেনেলৰ গঠন,ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |
M-উত্পন্ন ফিল্টাৰ,M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |
মানে মুক্ত পথ,ଅର୍ଥ ମୁକ୍ତ ପଥ |
গড় মূল্য,ହାରାହାରି ମୂଲ୍ୟ
বৰ্গ গড় মান,ବର୍ଗର ଅର୍ଥ
জোখ লোৱা যন্ত্ৰ,ମାପ ଯନ୍ତ୍ର
যান্ত্ৰিক ফিল্টাৰ,ଯାନ୍ତ୍ରିକ ଫିଲ୍ଟର୍ |
চিকিৎসা ইলেক্ট্ৰনিকছ,ଡାକ୍ତରୀ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
মেগা ওম,ମେଗା ଓହମ୍
মেগাবাইট,ମେଗାବାଇଟ୍ |
megger,ମେଗର୍
স্মৃতিচাৰণ,ସ୍ମୃତି
মেমৰি অভিগম সময়,ସ୍ମୃତି ପ୍ରବେଶ ସମୟ |
মেমৰি এৰে,ମେମୋରୀ ଆରେ
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
স্মৃতিশক্তি কোষ,ମେମୋରୀ ସେଲ୍
স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়,ମେମୋରୀ ସେଲ୍ &#39;ଚାରିପାଖରେ ଦ race ଡ଼&#39; |
মেমৰি চিপ,ମେମୋରୀ ଚିପ୍
মাইক্ৰ&#39; চাৰ্কিট,ମାଇକ୍ରୋ ସର୍କିଟ |
স্মৃতি চক্ৰ,ସ୍ମୃତି ଚକ୍ର
স্মৃতি চক্ৰ,ସ୍ମୃତି ଚକ୍ର
মেমৰি মেপ,ସ୍ମୃତି ମାନଚିତ୍ର
মেমৰি মেপ কৰা ইনপুট/আউটপুট,ମେମୋରୀ ମ୍ୟାପ୍ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍
স্মৃতিশক্তি পঢ়া,ସ୍ମୃତି ପଠନ |
স্মৃতি লিখা,ସ୍ମୃତି ଲେଖା
"মেনু, কেটেলগ","ମେନୁ, କାଟାଲଗ୍ |"
অক্ষীয় সমতল,ଅକ୍ଷୀୟ ବିମାନ |
জাল,ନେଟ୍
জাল বিশ্লেষণ,ଜାଲ୍ ବିଶ୍ଳେଷଣ |
মেছ ষ্ট্ৰিম,ଜାଲ୍ ଷ୍ଟ୍ରିମ୍ |
মেছ সমীকৰণ,ଜାଲ ସମୀକରଣ
ধাতু,ଧାତୁ |
ধাতুৰ বাকচ,ଧାତୁ ବାକ୍ସ
ধাতুৰ ফিল্ম ৰেজিষ্টৰ,ଧାତୁ ଚଳଚ୍ଚିତ୍ର ପ୍ରତିରୋଧକ |
ধাতৱীকৰণ,ଧାତୁକରଣ
মিটাৰ,ମିଟର
এম এফ টি ডি (একাধিক টোন ডায়েলিং),MFTD (ଏକାଧିକ ସ୍ୱର ଡାଏଲିଂ)
মো,ମୋ
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),MIC (ମାଇକ୍ରୋୱେଭ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍)
মাইকা কেপাচিটৰ,ମିକା କ୍ୟାପେସିଟର୍ |
এম আই চি আৰ,MICR
সূক্ষ্ম চিহ্ন,ସୂକ୍ଷ୍ମ ଚିହ୍ନ
মাইক্ৰ&#39;কম্পিউটাৰ,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
মাইক্ৰ&#39;ফেৰাড,ମାଇକ୍ରୋଫାରାଡ୍ |
মাইক্ৰ&#39;ফিছ,ମାଇକ୍ରୋଫିସ୍ |
মাইক্ৰ&#39; নিৰ্দেশনা,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶ
মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম,ମାଇକ୍ରୋସ୍କୋପିକ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
সূক্ষ্ম যুক্তি,ସୂକ୍ଷ୍ମ ଯୁକ୍ତି
মাইক্ৰন,ମାଇକ୍ରୋନ୍ |
মাইক্ৰ&#39;ফোন,ମାଇକ୍ରୋଫୋନ୍ |
মাইক্ৰ’টনিক প্ৰভাৱ,ମାଇକ୍ରୋଟୋନିକ୍ ପ୍ରଭାବ |
"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ","ମାଇକ୍ରୋପ୍ରୋସେସର୍, ମାଇକ୍ରୋପ୍ରୋସେସର୍ |"
মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড,ମାଇକ୍ରୋପ୍ରୋସେସର କୋଡ୍ |
মাইক্ৰ&#39; প্ৰগ্ৰেম,ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |
"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং","ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ, ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |"
মাইক্ৰ&#39; ছেকেণ্ড,ମାଇକ୍ରୋ ସେକେଣ୍ଡ୍ |
মাইক্ৰ&#39; ষ্ট্ৰিপ এন্টেনা,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଆଣ୍ଟେନା |
মাইক্ৰ&#39; ষ্ট্ৰিপ ট্ৰেন্সমিছন লাইন,ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |
"মাইক্ৰৱেভ, মাইক্ৰৱেভ","ମାଇକ୍ରୋୱେଭ୍, ମାଇକ୍ରୋୱେଭ୍ |"
মাইক্ৰৱেভ এম্প্লিফায়াৰ,ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
মাইক্ৰৱেভ এন্টেনা,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
মাইক্ৰ&#39; ৱেভ লিংক,ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |
মাইক্ৰৱেভ ট্ৰেন্সমিছন উইণ্ড&#39;,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
মাইক্ৰৱেভ টিউব,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |
মিড বেণ্ড ৰেঞ্জ,ମଧ୍ୟମ ବ୍ୟାଣ୍ଡ ପରିସର |
MIDI (যন্ত্ৰৰ ডিজিটেল আন্তঃপৃষ্ঠ),MIDI (ଯନ୍ତ୍ରପାତି ଡିଜିଟାଲ୍ ଇଣ୍ଟରଫେସ୍)
মিলাৰ ইফেক্ট কেপাচিটেন্স,ମିଲର୍ ପ୍ରଭାବ କ୍ଷମତା |
মিলাৰ ইন্টিগ্ৰেটৰ,ମିଲର୍ ଇଣ୍ଟିଗ୍ରେଟର୍ |
মিলাৰ কল বেচ,ମିଲର୍ କଲ୍ ବେସ୍ |
মিলাৰ উপপাদ্য,ମିଲର୍ ଥିଓରେମ୍ |
মিলিমিটাৰ,ମିଲିମିଟର
মিলি এম্পিয়াৰ,ମିଲି ଆମ୍ପେର୍ |
মিলি হেনৰী,ମିଲି ହେନେରୀ |
মিলমেনৰ উপপাদ্য,ମିଲମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |
চুটি কৰা,କ୍ଷୁଦ୍ରତା
সংখ্যালঘু বাহক,ସଂଖ୍ୟାଲଘୁ ବାହକ |
সংখ্যালঘু বাহক ধাৰা,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
মিনটাৰ্ম,ମିନିଟର୍ମ୍ |
বিয়োগ কৰা,ବିତରଣ
এম.পি.এছ.,M.P.S.
মিছালাইনমেন্ট,ଭୁଲ ଭୁଲ
এবলেচন,ଅବ୍ଲିସନ୍ |
মিক্সাৰ,ମିକ୍ସର୍
এম এম ইউ (স্মৃতি ব্যৱস্থাপনা একক),MMU (ମେମୋରୀ ମ୍ୟାନେଜମେଣ୍ଟ ୟୁନିଟ୍)
স্মৃতিভ্ৰংশ,ମେନେମୋନିକ୍ |
গতিশীল ইলেক্ট্ৰন,ଇଲେକ୍ଟ୍ରନ୍ ଗତିଶୀଳ |
গতিশীলতা,ଗତିଶୀଳତା |
মডাল বিচ্যুতি,ମୋଡାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |
ধৰণ,ମୋଡ୍
নমুনা,ମଡେଲ୍
মডেম,ମୋଡେମ୍
অপৰিৱৰ্তিত কম্পাঙ্ক মডুলেচন ক&#39;ডিং,ଅପରିବର୍ତ୍ତିତ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍ କୋଡିଂ |
মডিউলাৰ ডিজাইন,ମଡ୍ୟୁଲାର୍ ଡିଜାଇନ୍ |
মডুলেটেড,ମଡ୍ୟୁଲେଡ୍
মডুলেচন,ମଡ୍ୟୁଲେସନ୍
মডুলেচন গভীৰতা,ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |
মডুলেচন সূচকাংক,ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ
মডুলেচন শতাংশ,ମୋଡ୍ୟୁଲେସନ୍ ପ୍ରତିଶତ
মডিউল,ମଡ୍ୟୁଲ୍
মডুলাছ n বহুগুণক,ମଡ୍ୟୁଲସ୍ n ଗୁଣକ
কেলকুলেটৰ মডুলাছ,କାଲକୁଲେଟର ମଡ୍ୟୁଲସ୍
অণু,ଅଣୁ
ইম্পলছ,ପ୍ରେରଣା |
কাৰোবাৰ ওপৰত চকু ৰখা,ମନିଟର
একৰঙী,ଏକଚାଟିଆ
একৰঙী প্ৰদৰ্শন,ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |
একক (IC),ମୋନୋଲିଥିକ୍ (ଆଇସି)
একক নাড়ী,ଏକକ ନାଡ |
একস্থিৰ মাল্টিভাইব্ৰেটৰ,monostationary multivibrator
একাকাৰীতা,ସମାନତା
মূৰৰ নিয়ম,ମୋର୍ ନିୟମ |
মৰ্চ ক&#39;ড,ମୋର୍ସ୍ କୋଡ୍ |
mosfet,ମସଫେଟ୍ |
অতি অৰ্থপূৰ্ণ চৰিত্ৰ,ସବୁଠାରୁ ଅର୍ଥପୂର୍ଣ୍ଣ ଚରିତ୍ର |
মাদাৰ বৰ্ড,ମଦର ବୋର୍ଡ |
মটৰ,ମୋଟର |
মটৰ ক্ৰিয়া,ମୋଟର କାର୍ଯ୍ୟ
আৰোপ কৰা,ଅପରାଧ
নিগনি,ମାଉସ୍
চলনশীল কুণ্ডলী লাউডস্পীকাৰ,ଚଳନଶୀଳ କୁଣ୍ଡଲି ଲାଉଡ ସ୍ପିକର |
চলি থকা মিটাৰ,ଚାଲୁଥିବା ମିଟର |
ছাম্পেগ,Sampeg
এম পি ইউ,MPU
এম এছ ডি (সৰ্বোচ্চ নম্বৰ),MSD (ସର୍ବାଧିକ ସ୍କୋର)
এম এছ উইণ্ড’জ,MS ୱିଣ୍ଡୋଜ୍ |
এম.টি.বি.এফ. (পাৰ্থক্য বিফলতাৰ মধ্যমা),M.T.B.F. (ପାର୍ଥକ୍ୟ ବିଫଳତା ମଧ୍ୟମ)
বহুস্তম্ভযুক্ত klystron,ବହୁମୁଖୀ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
পলিমাৰ সংযোগকাৰী,ପଲିମର ସଂଯୋଜକ |
মাল্টিমিডিয়া,ମଲ୍ଟିମିଡ଼ିଆ
মাল্টিমিটাৰ,ମଲ୍ଟିମିଟର
একাধিক এমিটাৰ ট্ৰেঞ্জিষ্টৰ,ଏକାଧିକ ଏମିଟର ଟ୍ରାନଜିଷ୍ଟର |
মাল্টিট্ৰেচিং,ବହୁମୁଖୀ
merit,ଯୋଗ୍ୟତା
বহুগুণক,ଗୁଣକ
বহু সম্পদ,ଏକାଧିକ ଉତ୍ସ
মাল্টিপ্ৰগ্ৰেমিং,ଏକାଧିକ ପ୍ରୋଗ୍ରାମିଂ
একাধিক পৰিসৰ,ଏକାଧିକ ପରିସର
বহুপদ পৰিবৰ্ধক,ପଲିନୋମିଆଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
বহুকাৰ্য্যকৰী,ବହୁମୁଖୀ
নিঃশব্দ,ମୂକ
পাৰস্পৰিক বৈশিষ্ট্য,ପାରସ୍ପରିକ ଗୁଣ
পাৰস্পৰিক পৰিবাহীতা,ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |
পাৰস্পৰিক সংযোজন,ପାରସ୍ପରିକ ଯୋଡି |
পাৰস্পৰিক প্ৰেৰণা,ପାରସ୍ପରିକ ପ୍ରେରଣା |
পাৰস্পৰিকতা,ପାରସ୍ପରିକତା
মাইলাৰ পিচি। sow,ମାଇଲର୍ PC ବୁଣନ୍ତୁ |
এন-পদাৰ্থ,N- ବିଷୟ |
NAMPS,NAMPS
নন্দ-নন্দ বৰ্তনী,nand-nand ସର୍କିଟ |
"নেনো ছেকেণ্ড (- to, )","ନାନୋ ଦ୍ୱିତୀୟ (- ରୁ, )"
নেপিয়াৰৰ নিয়ম,ନାପିଅର୍ ନିୟମ |
সংকীৰ্ণ বেণ্ড,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |
সংকীৰ্ণ বেণ্ডৰ শব্দ,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
সংকীৰ্ণ বেণ্ড পাৰ্ক শব্দ,ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ପାର୍କ ଶବ୍ଦ |
স্থানীয় দোভাষী,ଦେଶୀ ଅନୁବାଦକ
প্ৰাকৃতিক গণনা,ପ୍ରାକୃତିକ ଗଣନା
প্ৰাকৃতিক কম্পাঙ্ক,ପ୍ରାକୃତିକ ଆବୃତ୍ତି |
প্ৰাকৃতিক লগাৰিদম,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
নিয়াৰকল,ନିକଟବର୍ତ୍ତୀ
কঁপনিৰ ওচৰত,କମ୍ପନ ନିକଟରେ
"বেজীৰ বেগ, তথ্যৰ বেগ","ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |"
নিষেধাজ্ঞা,ନିଷେଧ |
নিষেধাজ্ঞা জাননী,ନିଷେଧ ବିଜ୍ଞପ୍ତି |
নিষেধাজ্ঞা চিহ্ন,ନିଷେଧ ପ୍ରତୀକ |
ঋণাত্মক গেট,ନକାରାତ୍ମକ ଫାଟକ |
ঋণাত্মক শেষৰ গেট,ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |
ঋণাত্মক বন্ধন,ନକାରାତ୍ମକ ବନ୍ଧନ |
ঋণাত্মক ছিয়াৰিং,ନକାରାତ୍ମକ କାଟିବା |
ঋণাত্মক কোৰ,ନକାରାତ୍ମକ କୋର୍ |
ঋণাত্মক এমিটাৰ ট্ৰেইলিং,ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |
ঋণাত্মক পুনৰ বিনিয়োগ,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |
ঋণাত্মক পুনৰ বিনিয়োগ পৰিবৰ্ধক,ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |
ঋণাত্মক যুক্তি,ନକାରାତ୍ମକ ଯୁକ୍ତି
ঋণাত্মক OR গেট,ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |
ঋণাত্মক মেৰুত্ব,ନକାରାତ୍ମକ ପୋଲାରିଟି |
ঋণাত্মক প্ৰতিৰোধ ক্ষমতা,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ
ঋণাত্মক প্ৰতিৰোধ মণ্ডল,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |
ঋণাত্মক যোগান,ନକାରାତ୍ମକ ଯୋଗାଣ |
ঋণাত্মক উষ্ণতা,ନକାରାତ୍ମକ ତାପମାତ୍ରା
ঋণাত্মক উষ্ণতা সহগ,ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |
ঋণাত্মক সংক্ৰমণ,ନକାରାତ୍ମକ ସଂକ୍ରମଣ
ঋণাত্মক গছ,ନକାରାତ୍ମକ ଗଛ |
ঋণাত্মক সুৰংগ ডাইঅ&#39;ড,ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |
ঋণাত্মক মিছা,ନକାରାତ୍ମକ ମିଥ୍ୟା |
নেতিবাচক সত্য,ନକାରାତ୍ମକ ସତ୍ୟ |
নগণ্য,ଅବହେଳିତ |
নেমেটিক তৰল স্ফটিক,ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |
ঋণাত্মক ধৰণ,ନକାରାତ୍ମକ ମୋଡ୍ |
নিয়ন লেম্প,ନିନ୍ ଲ୍ୟାମ୍ପ |
নেপাৰ,ନାପର୍
নেষ্টেড শাখা,ବସା ଶାଖା |
নেষ্টেড ৱৰ্ক চিন,ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |
বাহ সজা,ବସା ବାନ୍ଧିବା |
নিৰপেক্ষ অশুদ্ধিৰ ঘনত্ব,ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |
নেট তালিকা,ନିଟ୍ ତାଲିକା |
"নেটৱাৰ্ক, নেটৱাৰ্ক","ନେଟୱର୍କ, ନେଟୱର୍କ"
নে&#39;টৱৰ্ক ড্ৰাইভ,ନେଟୱର୍କ ଡ୍ରାଇଭ
নেটৱৰ্ক অপাৰেটৰ,ନେଟୱର୍କ ଅପରେଟର
নেটৱাৰ্ক মডেল,ନେଟୱର୍କ ମଡେଲ |
নে&#39;টৱৰ্ক অপাৰেটিং চিস্টেম,ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
নে&#39;টৱৰ্ক চাৰ্ভাৰ,ନେଟୱର୍କ ସର୍ଭର |
নেটৱাৰ্ক গঠন,ନେଟୱର୍କ ଗଠନ
নেটৱৰ্ক তত্ত্ব,ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |
নে&#39;টৱৰ্ক টপোলজি,ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |
নিস্তেজ,ମୁଡି |
নিৰপেক্ষ ৰেখা,ନିରପେକ୍ଷ ରେଖା |
ডিপ্ৰেছড জ&#39;ন,ଉଦାସୀନ ଜୋନ୍ |
নিষ্ক্ৰিয়কৰণ বৰ্তনী,ନିରପେକ୍ଷତା ସର୍କିଟ |
নিষ্ক্ৰিয়কৰণ,ନିରପେକ୍ଷତା |
নিউট্ৰন,ନ୍ୟୁଟ୍ରନ୍ |
পৰৱৰ্তী প্ৰজন্মৰ CPU,ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |
নতুন শাৰী আখৰ,ନୂତନ ରେଖା ବର୍ଣ୍ଣ
নিউজিলেণ্ড ভাইৰাছ,ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ
পৰৱৰ্তী পৰ্যায়,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ
পৰৱৰ্তী পৰ্যায়ৰ সমীকৰণ,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |
পৰৱৰ্তী পৰ্যায়ৰ টেবুল,ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |
nibble,ନିବଲ୍
nibble মেমৰি চিপ,ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |
nibble মাল্টিপ্লেক্সাৰ,ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
nicholas চাৰ্ট,ନିକୋଲାସ୍ ଚାର୍ଟ |
ৰাতিৰ প্ৰভাৱ,ରାତିର ପ୍ରଭାବ
নটা পথ টেপ,ନଅ ପାଥ୍ ଟେପ୍ |
ন&#39;ৰ পৰিপূৰক,ନଅଟିର ସଂପନ୍ନ |
en moss,en moss
en moss বিপৰীতমুখী,en moss inverse
গণ প্ৰক্ৰিয়া,ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |
en moss গঠন,en moss structure
en moss ট্ৰেঞ্জিষ্টৰ,en moss ଟ୍ରାନଜିଷ୍ଟର |
শূন্য লোড কাৰেণ্ট,ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |
crimped কেবল,ଖଣ୍ଡିଆ କେବୁଲ୍ |
নোডুলাৰ,ନୋଡୁଲାର୍ |
"ন&#39;ড, ন&#39;ড","ନୋଡ୍, ନୋଡ୍"
ন&#39;ডৰ অৱক্ষয়,ନୋଡ୍ ଅବକ୍ଷୟ |
হুলস্থূল,ଶବ୍ଦ
শব্দ হিমস্খলন,କୋଳାହଳ
শব্দ বেণ্ড সম্প্ৰসাৰণ,ଶବ୍ଦ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର
শব্দ ফাটি গ’ল,ଶବ୍ଦ ଫାଟିଗଲା |
শব্দ বাতিল কৰা মাইক্ৰ&#39;ফোন,ମାଇକ୍ରୋଫୋନ୍ ବାତିଲ୍ କରୁଥିବା ଶବ୍ଦ |
শব্দ বহুগুণক,ଶବ୍ଦ ଗୁଣକ
শব্দ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ,ଶବ୍ଦ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
ৰভাংক,ravank
শব্দ অপ্ৰভাৱিত,ଶବ୍ଦ ପ୍ରଭାବିତ ନୁହେଁ |
কোলাহলপূৰ্ণ ইমপালছ,କୋଳାହଳପ୍ରଦ ପ୍ରେରଣା |
শব্দ সীমিতকাৰী,ଶବ୍ଦ ସୀମା
শব্দৰ প্ৰান্ত,ଶବ୍ଦ ମାର୍ଜିନ
শব্দ জোখা,ଶବ୍ଦ ମାପ
শব্দ বিভাজন,ଶବ୍ଦ ବିଭାଜନ |
শব্দ কোৱাণ্টাইজেচন,ଶବ୍ଦ ପରିମାଣ
"শব্দ হ্ৰাস, শব্দ হ্ৰাস","ଶବ୍ଦ ହ୍ରାସ, ଶବ୍ଦ ହ୍ରାସ |"
শব্দ প্ৰতিৰোধ ক্ষমতা,ଶବ୍ଦ ପ୍ରତିରୋଧ
শব্দৰ প্ৰতিনিধিত্ব,ଶବ୍ଦ ପ୍ରତିନିଧିତ୍ୱ
শব্দ স্পাইক,ଶବ୍ଦ ସ୍ପାଇକ୍ |
শব্দৰ উষ্ণতা,ଶବ୍ଦ ତାପମାତ୍ରା
ফ্লপি ডিষ্ক ড্ৰাইভ,ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ |
নামমাত্ৰ ইম্পিডেন্স,ନାମମାତ୍ର ପ୍ରତିବନ୍ଧକ |
ফোকাচ মূল্য,ଫୋକାଲ୍ ମୂଲ୍ୟ
অৰৈখিক বিকৃতি,ଅଣ-ର ar ଖିକ ବିକୃତି |
অচল,ଅଦୃଶ୍ୟ |
অনুৰণিত,ପ୍ରତିକ୍ରିୟାଶୀଳ |
নন-ৰেজোনেণ্ট এন্টেনা,ଅଣ-ରିଜୋନାଣ୍ଟ ଆଣ୍ଟେନା |
ক্ষতিপূৰণহীন কাৰ্য্যকৰী পৰিবৰ্ধক,କ୍ଷତିପୂରଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
অ-পৰিপূৰক,ଅସମ୍ପୂର୍ଣ୍ଣ
ডাইলেক্ট্ৰিক,ଡାଇଲେକ୍ଟ୍ରିକ୍ |
সংলগ্ন তথ্য গঠন,ସଂଲଗ୍ନ ଡାଟା ଗଠନ
আক্ৰমণাত্মক ৰান,ଆକ୍ରମଣାତ୍ମକ ରନ୍ |
ডাইভাৰচন মোড,ଡାଇଭର୍ସନ ମୋଡ୍ |
