Malayalam,Hindi
മെംബ്രൺ ബന്ധിത,झिल्ली परिबद्ध
മെംബ്രൺ ലിപിഡ്,झिल्ली लिपिड
മെംബ്രൺ പ്രവേശനക്ഷമത,कला पारगम्यता
മെംബ്രൻ സാധ്യത,कला-विभव
മെംബ്രണസ് ലാബിഗ്രിന്ത്,"कला लेब्रिंथ, कला गहन"
മെംബ്രണസ് ഷീറ്റ്,कलामय परत
മെമ്മറി സെൽ,स्मृति कोशिका
മെൻഡലിന്റെ നിയമം,मेन्डेल नियम
മെൻഡലിയൻ ഡിസോർഡർ,मेन्डेलीय विकार
നിഷെ,"तानिका, मस्तिष्कावरण"
നിഞ്ചൈറ്റിസ്,"तानिकाशोथ, मेनिंजाइटिस"
ആർത്തവ ചക്രം,आर्तव चक्र
മാനസിക പ്രിയങ്കരമക്ഷരാമം,मानसिक विक्षिप्तता
ബുദ്ധിമാന്ദ്യം,मानसिक मंदता
മെർക്കുറി വിഷബാധ,पारद विषाक्तता
കരുതലുള്ളത്,विभज्योतक
മെർട്ടിസ്മാറ്റിക് സെൽ,विभज्योतक कोशिका
മെലിസ്റ്റിമാറ്റിക് മേഖല,विभज्योतकी क्षेत्र
മെലിറ്റസിറ്റിക് വളർച്ച,विभज्योतक वृद्धि
മെറോക്രൈൻ ഗ്രന്ഥി,अंशस्रावी ग्रंथि
മെറോമെയോസിൻ,मीरोमायोसिन
Merychipsus,मेरीचिप्पस
മെസർച്ചിയം,वृषणयोजिनी
മെസെൻസ്ഫാലോൺ,"मध्यमस्तिष्क, मीसेनसेफेलॉन"
മെസെഞ്ചിമൽ ടിഷ്യു,मध्योतक ऊतक
മെസെന്ററോൺ,"मध्यांत्र, मेसेन्ट्रॉन"
മെസെന്ററി,"आंत्रयोजनी, मेसेन्टरी"
മെസിക് അവസ്ഥ,आर्द्र अवस्था
മെസോകാർപ്പ്,मध्यफलभित्ति
മഷോഡെർം,"मध्यजन स्तर, मेसोडर्म"
മെസോഗ്ലോയ,"मध्यश्लेषस्तर, मीजोग्लिया"
മെസോഹെപ്പ്,मीसोहिप्पस
മെസോഫിൽ സെൽ,पर्णमध्योतक कोशिका
മെസസോം,"मध्यकाय, मीजोसोम"
മെസോതോറാസിക്,मध्यवक्षीय
മെസോതോറാക്സ്,मध्यवक्ष
മെസോവേരിയം,"अंडाशय योजनी, मीसोवेरियम"
മെസോസോയിക് കാലഘട്ടം,मध्यजीवी महाकल्प
മെസഞ്ചർ ആർഎൻഎ,दूत आर. एन. ए.
ഉപാപചയ ഫ്ലക്സ്,उपापचयी अभिवाह
ഉപാപചയ പാത,उपापचयी पथ
ഉപാപദാബലവും,उपापचयित
പരിണാമം,उपापचय
ഉപാപചയ വ്യക്തത,उपापचयी स्वांगीकारक
മെറ്റാകാർപാൽ,"करभिका, मेटाकार्पल"
മെറ്റനന്റൈൻറിക്,मध्यकेंद्री
മെറ്റാച്രോമാറ്റിക് ഗ്രാനുലേ,विविधरंजक कणिका
ലോഹ സൂചി,"धातु सूची, धातु सुई"
മെറ്റാലിക് ഓക്സൈഡ്,धात्विक ऑक्साइड
മെട്ടമേറിസം,विखंडावस्था
മാംസം,कायांतरण
മെറ്റായാൻഫ്രിയം,पश्च वृक्कक
മെറ്റാഫേസ്,मध्यावस्था
മെറ്റാഫേസ് പ്ലേറ്റ്,मध्यावस्था प्लेट
മെറ്റാഫാസിക് പ്ലേറ്റ്,मध्यावस्थीय पट्टिका
മെറ്റാപോളേഷൻ,उत्तरसमष्टि
മെറ്റാസ്റ്റാസിസ്,परास्थापन
മെറ്റാസ്റ്റാസിസ്,उपापचय
മെറ്റാറ്റാർസാൽ,प्रपदिका
മെറ്റാതോറാസിക്,पश्चवक्षीय
മെറ്റാതോറാക്സ്,पश्चवक्ष
മെറ്റാസോവാൻസ്,"उत्तरजंतु, मेटाजोअन प्राणी"
മെറ്റാസെൻസ്ഫലോൺ,"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क"
കാര്യപരിശോധന,परास्थापित होना
മെത്തഡോൺ,मेथाडोन
മെത്തിമോഗ്ലോബിൻ,मेट्हीमोग्लोबिन
മെഥമോഗ്ലോബിനെമിയ,मेट्हीमोग्लोबिन-रक्तता
മീഥെയ്ൻ,मेथेन
മെത്തനോബക്രിയം,मैथेनोबैक्टीरियम
മെത്തനോജൻ,"मेथैनजन, मेथेनजनक"
മെഥൈൽ ബുധൻ,मेथिल पारा
മെത്തിലേറ്റഡ് തൊപ്പി,मेथिलित आच्छद
മെത്തിലീൻ നീല,मेथिलीन ब्लू
മെത്തിലോഫിലസ്,मेथिलोफिलस
മെത്തിലോട്രോഫസ്,"मेथिलोट्रॉफस, मेथिलपोषी"
സൂക്ഷ്മ പോഷകൻ,सूक्ष्मपोषक
സൂക്ഷ്മാണുകാരന്,सूक्ष्मजीव
മൈക്രോപ്രോപ്റ്റേഷൻ,सूक्ष्मप्रवर्धन
മൈക്രോടെക്നിക്,सूक्ष्मतकनीक
മൈക്രോ സർക്കിറ്ററൽ ഡിംറൈറേഷൻ,सूक्ष्मसंरचनात्मक ह्रास
മൈക്രോബ് (സൂക്ഷ്മജീവിതം),सूक्ष्मजीव
സൂക്ഷ്മപരിശോധനയുള്ള ക്ലോണിംഗ്,सूक्ष्मजीवी क्लोनन
സൂക്ഷ്മജീവയിലെ സസ്യജാലങ്ങൾ,सूक्ष्मजीवी वनस्पतिजात्
മൈക്രോബയോളജി,सूक्ष्मजैविकी
മൈക്രോബോഡി,सूक्ष्मपिंड
മൈക്രോക്ലൈമേഷൻ,सूक्ष्मजलवायु
മൈക്രോവെയ്ലി,सूक्ष्मविकास
സൂക്ഷ്മശാസ്ത്രജ്ഞൻ,सूक्ष्मतंतुक
മൈക്രോഫോസിൽ,सूक्ष्मजीवाश्म
സൂക്ഷ്മരണം,सूक्ष्मअंतःक्षेपण
സൂക്ഷ്മാണുകാരന്,सूक्ष्मजीव
മെത്തിലോട്രോഫസ്,"मेथिलोट्रॉफस, मेथिलपोषी"
സൂക്ഷ്മ പോഷകൻ,सूक्ष्मपोषक
സൂക്ഷ്മാണുകാരന്,सूक्ष्मजीव
മൈക്രോഫാഗസ്,सूक्ष्मभक्षी
മൈക്രോ ഫാജി,सूक्ष्मभक्षकता
മൈക്രോപൈൽ എൻഡ്,बीजांडद्वारी सिरा
സൂക്ഷ്മപരിശോധന,बीजांडद्वार
സൂക്ഷ്മപരിശോധന,अंडद्वार
സൂക്ഷ്മപരിശോധന,सूक्ष्मद्वार
മൈക്രോറേറ്റലൈറ്റ്,सूक्ष्मअनुषंगी
സൂക്ഷ്മദര്ശിനി,सूक्ष्मदर्शी
സൂക്ഷ്മതൈ,सूक्ष्मदर्शिकी
മൈക്രോമെറി,माइक्रोस्पर्मी
മൈക്രോസ്ഫിയർ,सूक्ष्मगोलक
മൈക്രോസ്പോർച്ചർഗ്യം,लघुबीजाणुधानी
മൈക്രോസ്പോർമെന്റ് ടെട്രാഡ്,चतुष्की लघुबीजाणु
മൈക്രോസ്പോർഫിൾ,लघुबीजाणुपर्ण
മൈക്രോസ്പോറം,माइक्रोस्पोरम
മൈക്രോടോം,"सूक्ष्मकर्तक, माइक्रोटोम"
മൈക്രോട്യൂബിൾ ട്രിപ്പിൾ,सूक्ष्मनलिका त्रिक
മൈക്രോടോംബൂൾ ഇരട്ട,सूक्ष्मनलिका द्विक
മൈക്രോവില്ലി,सूक्ष्मांकुर
മാന്റ്റൈൻഷൻ,मूत्रण
മിഡ്ബെയ്ൻ,मध्यमस्तिष्क
മിഡിൽ സെറെബെല്ലർ പെഡങ്കിൾ,मध्यअनुमस्तिष्क वृंतक
മധ്യ ചെവി,मध्यकर्ण
മിഡിൽ ലമെല്ല,मध्य पटलिका
മിഡ്ഗട്ട്,मध्यांत्र
മിഡ്വൈഫ് ടോഡ്,धातृ भेक
കുടിയേറ്റക്കാരൻ,प्रवासी
കുടിയേറ്റം,"प्रवास, अभिगमन"
പാൽ പഞ്ചസാര,दुग्ध शर्करा
പാൽ ഉൽപാദിപ്പിക്കുന്ന ഗ്രന്ഥി,दुग्ध उत्पादक ग्रंथि
മില്ലറ്റ്,"मिलेट (ज्वार, बाजरा आदि)"
ലിറ്ററിന് മില്ലിയോസ്മോൾ,प्रति लिटर मिलीओसमॉल
മിൽവാസ്,मिल्वस
മിമിക്രി,अनुहरण
മിനാമത്ത രോഗം,मिनामाता रोग
അയിര്,खनिज
ധാതു ഘടകം,खनिज तत्व
ധാതു പോഷകാഹാരം,खनिज-पोषण
ധാതുവൽക്കരണം,खनिजन
മിനരലോ കോർട്ടികോയിഡ്,मिनरलो कॉर्टिकॉइड
മിനിയേച്ചർ മാഗ്നെറ്റ്,लघु चुंबक
ഖനന പ്രവർത്തനം,"खनन प्रचालन, खनन संक्रिया"
മിനിസാറ്റലൈറ്റ്,लघुअनुषंगी
ചെറിയ തോട്,छोटी खाँच
Miiocene,मध्यनूतन
മിയോഹിപ്പസ്,माइयोहिप्पस
മിറാബിലിസ്,मिराबिलिस
ലഘകം,"न्यूनीकरण, अल्पीकरण"
മിടോകോൺട്രിയ,"सूत्रकणिका, माइटोकॉन्ड्रिया"
മൈറ്റോകോൺഡ്രിയൽ മാട്രിക്സ്,सूत्रकणिकीय आधात्री
മൈറ്റോസിസ്,"सूत्रीविभाजन, समसूत्रण"
മിതൽ വാൽവ് (BICUSPID വാൽവ്),मिट्रल कपाट (द्विवलनी कपाट)
മിക്സഡ് ഗ്രന്ഥി,मिश्रित ग्रंथि
മിക്സഡ് ഞരമ്പുകൾ,मिश्रित तंत्रिकाएँ
മിക്സോട്രോഫിക്,"मिश्रपोषित, मिश्रपोषी"
മൊബൈൽ കാരിയർ,चल वाहक
മൊബൈൽ ഉറവിടം,चल स्रोत
ചലനക്ഷമത,गतिशीलता
മിതമായ പരിക്ക്,मध्यम क्षति
മോഡേൺ മെഡിസിൻ,आधुनिक आयुर्विज्ञान
ആധുനിക സമൂഹം,आधुनिक समाज
മോഡനിബിലിറ്റി,अपरिवर्तनशीलता
പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം,रूपांतरित द्विसंकर अनुपात
പരിഷ്ക്കരിച്ച റൂട്ട്,रूपांतरित जड़
മൊഡ്യൂലേറ്റ്,"अभिनियंत्रित करना, मॉडुलेट"
പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ,कार्य मॉडुलन
മോഡുലേറ്റർ പദാർത്ഥം,मॉडुलक पदार्थ
ഈര്പ്പം,नमी
ഈർപ്പം കമ്മി,नमी-न्यूनता
മോലാർ പല്ലുകൾ,चर्वणक
അണപ്പല്ല്,"दाढ़, चर्वणक"
പെരുച്ചാഴി,छछुंद
പെരുച്ചാഴി,तिल
പെരുച്ചാഴി,गोल
മോൾ (മോൾ),"मोल, ग्राम अणु"
മോളിക്യുലർ ബയോളജി,अणुजैविकी
മോളിക്യുലർ ജനിതക വിശകലനം,आण्विक आनुवंशिक विश्लेषण
തന്മാത്രാ നില,आण्विक स्तर
തന്മാത്ര മെസഞ്ചർ,आण्विक दूत
മോളിക്ലാർ ചലനം,आण्विक गति
തന്മാത്ര നൈട്രജൻ വാതകം,आण्विक नाइट्रोजन गैस
തന്മാത്രാ സംഘടന,आण्विक संगठन
തന്മാത്ര കത്രിക,आण्विक कैंची
തന്മാത്രാ ശസ്ത്രക്രിയാ സമീപനം,आण्विक शल्यकार्य विधि
തന്മാത്ര സ്യൂച്ചർ,आण्विक सीवन
തന്മാത്ര,अणु
മോളസ്ക്,"मृदुकवची, मोलस्क प्राणी"
Molluscivors,मौलस्कहारी
മോളിബ്ഡിനം,मॉलिब्डेनम
മോമോഡിക്ക,मोमोर्डिका
മോൺന്റിയൻ,मोनैन्ड्रिया (एकपुंकेसरी वर्ग)
മോൺണ്ടി,"एकपुमंगता, एकपुंधानिता"
മെറാസ് പർശസ്,मोनैस्कस परप्यूरियस
മോനേര,मोनेरा
മോണിലിഫോം,मालाकार
നിരന്തരം നിരീക്ഷിക്കുക,मॉनीटर
നിരന്തരം നിരീക്ഷിക്കുക,मॉनीटर करना
മോണോ ലെയർ,एकस्तरी
മോണോഡെൽഫീസ്,एकसंघी
മോണോബാസിക് ഫോസ്ഫേറ്റ്,एकक्षारकी फॉस्फेट
മോണോബ്ലാസ്റ്റിക്,एकलकोरकी
മോണോകാഷ്യൽ,एकलशाखी
മോണോക്ലലൈലി,एकपरिदलपुंजी
മോണോസിസ്ട്രിക്,एकसिस्ट्रोनी
മോണോക്ലോണൽ ആന്റിബോഡി,एकक्लोनी प्रतिरक्षी
മോണോകോക്കസ്,मानोकॉकस
മോണോകോട്ടിഡൺ,एकबीजपत्र
മോണോസിസ്റ്റിക്,एकगुहिक
മോണോസിസ്റ്റിസ്,मोनोसिस्टिस
മോണോസൈറ്റ്,"एकलाणु, मोनोसाइट"
മോണോസിഷ്യസ്,उभयलिंगाश्रयी
മോണോഗ്രാഫ്,मोनोग्राफ
മോനോഹൈബ്രിഡ്,एकसंकर
മോണോമർ,एकलक
മോണോമെറിക് ജി-ആക്ടിൻ,एकलकी G-ऐक्टिन
മോണോസക്ചറൈഡ്,मोनोसैकेराइड
മോണോസോഡിയം ഉപ്പ്,मोनोसोडियम लवण
മോണോസോമിക്,एकसूत्री
മോണോസ്പെയർ,एकशुक्राणुता
മോണോസ്പോറിക് വികസനം,एकबीजाणु परिवर्धन
മോണോട്രോപ്പ,मोनोट्रोपा
Monosygot സമാന ഇരട്ട,एकयुग्मजी सर्वसम यमज
മോൺട്രിയൽ ഉടമ്പടി,मॉन्ट्रियल संधि
മൂഡ് ഡിസോർഡർ,"भावदशा विकार, मूड विकार"
മോറിംഗ,मोरिंगा
മോർഫലാക്സിസ് (മോർഫാകാക്റ്റിക്),अंगांतरण (अंगांतरणी)
മോർഫിൻ,मॉर्फीन
മോർഫോജെനിസിസ്,संरचनाविकास
മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ,आकारिकी अनुकूलन
മോർഫോളജി,आकारिकी
മോഴ്സ് കോഡ്,"मोर्स कूट, मोर्स कोड"
മരണനിരപ്പ്,मृत्यु दर
മരണനിരപ്പ്,मर्त्यता
മരണനിരപ്പ്,मृत्यु
മൊസൈസിസം,मोजेकता
മൊസൈക് കാഴ്ച,मोजेक दृष्टि
ചതുപ്പുനിലം,मॉस
നിശാശലഭം,शलभ
മാതൃ അക്ഷം,मातृ अक्ष
Minkif,"अनुकल्प, रुपांकन, मोटिफ"
കാലഹരണപ്പെട്ട ഫോം,गतिशील रूप
കരിനിൽ ബീപ്പ്,चल बीजाणु
മോട്ടോര് ഫൈബർ,प्रेरक रेशा
മോട്ടോർ ന്യൂറോൺ,प्रेरक न्यूरॉन
അച്ചുത,फफूंद
ചലനം,गति
ലോക്കോമോന്റെ ചലനം,चलन गति
എം-ഫേസ് ഘടകം പ്രോത്സാഹിപ്പിക്കുന്നു (എംപിഎഫ്),M-प्रावस्था वर्धक कारक
മിറിഗൽ,मृगल
മ്യൂക്കോവലിക്ക്,म्यूकोपेप्टाइड
മ്യൂക്കോപ്രോട്ടൻ,म्यूकोप्रोटीन
മ്യൂക്കോളർ,म्यूकर
മ്യൂക്കോസ അസോസിയേറ്റഡ് ലിംഫോയിഡ് ടിഷ്യു,श्लेष्मला-संबद्ध लसीकाभ ऊतक
മ്യൂക്കോസ മെംബ്രൺ,श्लेष्मा झिल्ली
കഫം ഗ്രന്ഥി,श्लेष्मा ग्रंथि
കഫം മെംബറേൻ (മ്യൂക്കോസ),श्लेष्मल झिल्ली (श्लेष्मिका)
മഫ്ലിംഗ് ശബ്ദം,"आवाज़ दबाना, दबी हुई आवाज़"
മുള്ളറിയൻ മിമിക്രി,म्यूलेरी अनुहरण
മൾട്ടിക്കിലാർ ജീവികൾ,बहुकोशिकीय जीव
മൾട്ടിക്കോലോറൂർ ഫ്ലൂറസെൻസ്,बहुरंगी प्रतिदीप्ति
മൾട്ടിപോസ്റ്റേറ്റ്,"बहुशिरीय, बहुशिरामय"
മൊണ്ടിക്കം,बहुविखंडन
മൾട്ടിലോഡ് - 375,मल्टीलोड - 375
മൾട്ടിനസ്ലെറ്റ്,बहुकेंद्रकी
മൾട്ടിനോവലറ്റെ ടെറസ്റ്റർ,मल्टीओव्युलेटी टेरेस्ट्रिस
ഗുളിക,बहुअंडोत्सर्जी
മൾട്ടിപരൈസം,बहुपरजीविता
മൾട്ടിപ്പരസ്,बहुप्रजक
മൾട്ടിപ്പരസ്,बहुशाखी
ഒന്നിലധികം അല്ലെൽ,"बहु विकल्पी, बहुऐलील"
ഒന്നിലധികം അല്ലെലിസം,बहुविकल्पता
ഒന്നിലധികം വിഘടനം,बहुखंडन
ഒന്നിലധികം അണ്ഡോത്പാദന ഭ്രൂണം ട്രാൻസ്ഫർ ടെക്നിക് (മോൺ),बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक
ഗുണനം,गुणन
ഗുണിത വളർച്ച,गुणात्मक वृद्धि
മൾട്ടി റിപോളാർ നാഡി സെൽ,बहुध्रुवी तंत्रिका कोशिका
മൾട്ടി റിപോളാർ ന്യൂറോൺ,"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन"
മൾട്ടി പർപ്പസ് ഉപകരണം,बहुप्रयोजी यंत्र
മമ്പള്,"गलसुआ, कर्णमूलरोथ"
മുറിൻ,"मूषजाति, म्यूरीन"
മേശക്കൻ ആഭ്യന്തര,मस्का डोमेस्टिका
മുസ്സിഡേ,मस्किडी
മസിൽ ഫൈബർ,पेशी रेश
പേശി വിശ്രമം,पेशी शिथिलन
പേശി ടിഷ്യു,पेशी ऊतक
പേശി,पेशीय
പേശി ഡിസ്ട്രോഫി,पेशी दुष्पोषण
പേശി ഡിസ്ട്രോഫി,पेशी अपविकास
പേശി കാൽ,पेशी पाद
പേശി പ്രസ്ഥാനം,पेशीय गति
പേശി പിരിമുറുക്കം,पेशीय तनाव
മസ്കുലസ്,पेशीय
മസ്കുലാരിസ് തീവ്ര,अंत पेशी
പേശകം,पेशीन्यास
കൂണ്,"छत्रक, मशरुम"
മുത്തുച്ചിട്ട്,"मस्ल, शंबु"
മ്യൂട്ടജെൻ,उत्परिवर्तजन
മ്യൂട്ടന്റ് അല്ലെൽ,उत्परिवर्ती विकल्पी
മ്യൂട്ടേഷൻ,उत्परिवर्तन
മ്യൂട്ടേഷൻ ബ്രീഡിംഗ്,उत्परिवर्ती प्रजनन
മ്യൂട്ടേഷൻ സിദ്ധാന്തം,उत्परिवर्तन सिद्धांत
പരസ്പരസംബന്ധമായവാദം,सहोपकारिता
പരസ്പരം പ്രയോജനകരമായ,परस्पर लाभकारी
മയസ്തീനിയ ഗ്രാവിസ്,गंभीर पेशीदुर्बलता
Mycelium,"कवकजाल, माइसीलियम"
മൈകോബാക്ടീരിയ,माइकोबैक्टीरियम
Mycobiont,कवकांश
മൈക്കിക് ആസിഡ്,माइकोइक अम्ल
മൈകോപ്ലാസ്മ,माइकोप्लाज़्मा
Mycorhiza,कवकमूल
Mycorhizal,कवकमूलीय
മൈലെൻസ്ഫലോൺ,मायलेनसेफैलॉन
മൈലിൻ കവചം,मायलिन आच्छद
മൈലിനേറ്റഡ്,"माइलिनयुक्त, माइलिनित"
മയോകാർഡിയൽ ഫൈബർ,पेशी हृद्स्तर रेशा
ഹൃദയാഘാതം,हृद्पेशी धमनी रोधगलन
മയോകാർഡിയം,मध्य हृद् स्तर
Myoepillium,पेशीयउपकला
Myofibril,"पेशीरेशक, मायोफाइब्रिल"
മയോജെനിക് സംവിധാനം,पेशीजनित क्रियाविधि
മയോഗ്ലോബിൻ,मायोग्लोबिन
മൊമെട്രിയം,पेशीस्तर
മയോസിൻ,मायोसिन
Myrificaceaee,मिरिस्टिकेसी
Myrmecophily,चींटीरागिता
മൈക്സോമിസെറ്റ്സ് അംഗം,वम्ररागिता
മെറ്റാറ്റാറ്റസ്,प्रपद
N-acetatl ഗാലക്റ്റോസാമൈൻ,एन-ऐसीटिल गैलेक्टोसऐमीन
നജ,नाजा
നാനോഗ്രാം,नैनोग्राम
നാഫ്തെലീൻ,नैफ्थेलीन
നാപിഫോം റൂട്ട്,कुंभी-रूप जड़
നാരവേലിയ,नारावेलिया
മയക്കുമരുന്ന്,"स्तब्धक, स्वापक, नार्कोटिक"
നാസൽ സാക്,नासा कोश
നാസോഫറിനാല്,नासाग्रसनी
നാസ്റ്റിക് (നാസ്റ്റിസം),अनुकुंचन
നാസ്റ്റിക് തരം,अनुकुंचन प्रकार
നതാത്വം (ജനന നിരക്ക്),जन्मदर
ദേശീയ എയ്ഡ്സ് കോൺട്രാറൽ ഓർഗനൈസേഷൻ (നാക്കോ),राष्ट्रीय एड्स नियंत्रण संगठन (नाको)
ദേശിയ ഉദ്യാനം,"राष्ट्रीय उद्यान, नेशनल पार्क"
ദേശീയ വിത്ത് കോർപ്പറേഷൻ (എൻഎസ്സി),राष्ट्रीय बीज निगम
നേറ്റീവ് ആന്റിജൻ,प्राकृत प्रतिजन
നേറ്റീവ് റോക്ക്,प्राकृत शैल
നേറ്റീവ് സ്പീഷിസുകൾ,स्थानीय जाति
പ്രകൃതിദത്ത ബന്ധം,प्राकृतिक बंधुता
സ്വാഭാവിക വാർദ്ധക്യം,प्राकृतिक कालप्रभावन
സ്വാഭാവിക വംശനാശം,प्राकृतिक विलोपन
സ്വാഭാവിക വർദ്ധനവ്,प्राकृतिक वृद्धि
പ്രകൃതിദത്ത കൊലയാളി സെൽ,प्राकृतिक मारक कोशिका
പ്രകൃതിദത്ത പേസ്മേക്കർ,प्राकृतिक गतिचालक
സ്വാഭാവിക കീടങ്ങളെ നിയന്ത്രിക്കുന്നു,प्राकृतिक पीड़क नियंत्रण
പ്രകൃതി ശാസ്ത്രം,प्राकृतिक विज्ञान
സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്,प्राकृतिक वरण
പ്രകൃതി ലോകം,प्राकृतिक जगत्
പ്രകൃതി മേഖല,प्राकृतिक क्षेत्र
പ്രകൃതിശാസ്ത്രജ്ഞൻ,"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ"
ഓക്കാനം,"मतली, उत्क्लेश"
കഴുത്ത്,"ग्रीवा, गर्दन"
കഴുത്ത്,कंठ
നെക്രോസിസ്,ऊतकक्षय
അമൃത് മുലയൂട്ടുന്നു,मकरंद चूषण
സൂക്ഷ്മമുള്ളവ,मकरंदधारी
അക്ചര്ട്രി,मकरंद कोष
അക്ചര്ട്രി,पोषी कोशिका
നെക്സുറസ്,नेक्ट्यूरस
നെഗറ്റീവ് (തടസ്സം) ഇടപെടൽ,नकारात्मक (संदमनकारी) पारस्परिक क्रिया
നെഗറ്റീവ് ഫീഡ് ബാക്ക്,ऋणात्मक पुनर्भरण
നെഗറ്റീവ് ചാർജ്ജ്,ऋणावेशित
നെമത്തലീമിൻറ്,निमैटहेल्मिनथीज
നെമറ്റോഡ്,सूत्रकृमि
നിയോപ്ലാസം,नववृद्धि
നിയോപ്ലാസം,अर्बुद
നേപ്പന്തേ,नेपेन्थेसी
നേപ്പന്തേശ്,नेपेन्थीस
നെഫ്രിഡിയ,वृक्कक
നെഫ്രൈഡിയൽ കനാൽ,वृक्कक-नाल
നെഫ്രിഡിയോപോർ,वृक्ककरंध्र
നെഫ്രോൺ,"वृक्काणु, नेफ्रॉन"
നെഫ്രോട്രോസ്റ്റോം,वृक्ककमुख
നെപ്റ്റ്യൂണിന്റെ കപ്പ്,नेप्ट्यून चषक
നൈറയം,"कनेर, नीरियम"
നാഡി സെൽ,तंत्रिका कोशिका
നാഡി പ്രേരണ,तंत्रिका आवेग
നാഡി റിംഗ്,तंत्रिका वलय
നാഡീവ്യൂഹം,तंत्रिका-तंत्र
നെസോഡെം,मध्यजनस्तर
നെസ്സേറിയ ഗൊണോറിയ,नीसेरिया गोनोरि
നെറ്റ് ചാർജ്,नेट आवेश
അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത,निबल प्राथमिक उत्पादकता
നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത,नेट उत्पादन दक्षता
നെറ്റ്വർക്ക് സ്പീഷീസ്,जाल जाति
ന്യൂറൽ പ്ലേറ്റ്,तंत्रिका पट्टिका
ന്യൂറസ്തീനിയ,तंत्रिकादौर्बल्य
ന്യൂറിലെംമ,तंत्रिकाच्छद
ന്യൂറോ ഹൈപ്പോഫിസിസ്,तंत्रिका पीयूषिका
ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം,तंत्रि अंतःस्रावी तंत्र
ന്യൂറോപിത്ലിയം,तंत्रिउपकला
ന്യൂറോഗ്ലിയ സെൽ,तंत्रिबंध कोशिका
ന്യൂറോഹിപൊഫിസിസ്,तंत्रिका हाइपोफाइसिस
ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ,तंत्रिका-पेशी प्रकार्य
ന്യൂറോൺ,"तंत्रिकोशिका, न्यूरॉन"
ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്,न्यूरोफाइसिन प्रोटीन बंध
ന്യൂറോസ്പോറ,न्यूरोस्पोरा
ന്യൂറോസർജിയൻ,तंत्रिशल्य चिकित्सक
ന്യൂറോട്ടിക് ഉത്കണ്ഠ,विक्षिप्तिजन्य दुश्चिंता
ന്യൂറോട്ടിക് വ്യക്തി,"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति"
ന്യൂറോ ട്രാൻസ്മിറ്റർ,तंत्रिप्रेषी
ശദ്ധയോടൊല്,तंत्रिकायन
നിഷ്പക്ഷത,उदासीनीकरण
ന്യൂട്രോഫിൽ,"उदासीन रंजी, उभयरंजी"
പുതിയ ചിട്ടമ്മികൾ,नव वर्गिकी
നിയാസിൻ,नियासीन
നിച് സ്പെഷ്യലൈസേഷൻ,निकेत विशिष्टीकरण
മാടം,निकेत
നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ,निकोटिनैमाइड ऐडेनीन
നിക്കോട്ടിൻ,निकोटीन
നിക്കോട്ടിനിക് ആസിഡ്,निकोटीनिक अम्ल
മെംബ്രൺ,निमेषक झिल्ली
നിഗീതേ,नाइजेला
രാത്രി പുഷ്പം,रात्रि-पुष्प
നൈൽ വിഭവങ്ങൾ,नाइल पर्च
Nissl ശരീരം,निस्सल पिंड
നിസ്ലിന്റെ ഗ്രാനുലേ,निस्सल कणिका
നൈട്രിക് ഓക്സൈഡ്,नाइट्रिक ऑक्साइड
നൈട്രിഫിക്കേഷൻ,"नाइट्रीकरण, नाइट्रीयन"
ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു,नाइट्रीकारी जीवाणु
നൈട്രോസെല്ലുലോസ്,नाइट्रोसेलुलोस
നൈട്രോബാക്ടറി,नाइट्रोबैक्टर
നൈട്രോകോക്കസ്,नाइट्रोकोकस
നൈട്രജൻ സ്വാംശീകരണം,नाइट्रोजन स्वांगीकरण
നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ,नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज
നൈട്രജൻ കുറയ്ക്കൽ,नाइट्रोजन अपचयन
നൈട്രജനേസ്,नाइट्रोजिनेस
നൈട്രജൻ മാലിന്യങ്ങൾ,नाइट्रोजनी अपशिष्ट
നൈട്രോസോനാസ്,नाइट्रोसोमोनास
നോക്കാർഡിയ,नोकार्डिया
Nottiluca,नॉक्टील्यूका
നോഡ് ജീൻ,नॉड जीन
നോഡ്,पर्वसंधि
നോഡ്യൂൾ,ग्रंथिका
ശബ്ദം തടസ്സം,रव अवरोध
ശബ്ദ മലിനീകരണം,ध्वनि प्रदूषण
നാമപദം,नामपद्धति
