Odiya,Gujarati
ଇଣ୍ଟରବ୍ଲକ୍ ଫାଙ୍କ |,કળશ
"ବାଧା
 ଟର୍ମିନାଲ୍","વિઘટિત
 અંતિમ"
ପାରସ୍ପରିକ ଟ୍ରଙ୍କ୍,અટકાયત થડ
ଇଣ୍ଟରସେପ୍ଟ ଅପରେଟର୍ |,વિક્ષેપ
ବାଧା ସେବା,વિક્ષેપ
ଇଣ୍ଟରକମ୍ୟୁମନେସନ୍ ସିଷ୍ଟମ୍ |,આંતર -પદ્ધતિ પદ્ધતિ
ଇଣ୍ଟରକମ୍ ସେବା |,આંતરકોમ સેવા
"ଆନ୍ତ c- ସଂଯୋଗକାରୀ
 ଏକକ","સંબંધ
 એકમ"
ଆନ୍ତ c- ାପନ କରନ୍ତୁ |,આંતરડા
"ଆନ୍ତରିକତା
 ଚ୍ୟାନେଲ୍ |","ઉપદ્રવ
 માર્ગ"
ଇଣ୍ଟରଫେସ୍,પ્રસારણ
"ଇଣ୍ଟରଫେସ୍
 ସଞ୍ଚାଳକ","પ્રસારણ
 પ્રોસેસર"
ଇଣ୍ଟରଫେସ୍ ରୁଟିନ୍ |,પ્રજનન
"ଇଣ୍ଟରଫେସ୍
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ","પ્રસારણ
 વિશિષ્ટતા"
ଆନ୍ତରିକତା,વિધિ
ଆଭ୍ୟନ୍ତରୀଣ ଲେବଲ୍ |,આંતરિક લેબલ
ଇଣ୍ଟରଲାଙ୍ଗୁଡ଼ି |,આંતરવંચન
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,ઇન્ટરલેવ
ମଧ୍ୟ ଅନ୍ତର୍ଭୁକ୍ତ ଆରେ |,ઇન્ટરલીવ્ડ એરે
"ଅନ୍ତର୍ଭୁକ୍ତ |
 ସଦସ୍ୟତା","અંતરે
 આવરણ"
ଅନ୍ତର୍ଭୁକ୍ତ,સાંધા
ଅନ୍ତର୍ଭୁକ୍ତ,ગાળો
"ମଧ୍ୟବର୍ତ୍ତୀ
 ବଫର୍","મધ્યમ
 બફર"
"ମଧ୍ୟବର୍ତ୍ତୀ
 ବଣ୍ଟନ
 ଫ୍ରେମ୍","મધ્યમ
 વિતરણને લગતું
 ક્રમાંક"
"ମଧ୍ୟବର୍ତ୍ତୀ
 ଉପକରଣ","મધ્યમ
 સામાન"
ମଧ୍ୟବର୍ତ୍ତୀ ନୋଡ୍ |,મધ્યવર્તી નોડ
"ମଧ୍ୟବର୍ତ୍ତୀ ପାସ୍ |
 (ସର୍ଟିଂ)","મધ્યવર્તી પાસ
 (સ ing ર્ટિંગ)"
ମଧ୍ୟବର୍ତ୍ତୀ ସମୁଦାୟ,મધ્યવર્તી કુલ
ମଧ୍ୟବର୍ତ୍ତୀ ବିଳମ୍ବ |,મધ્યવર્તી વિલંબ
ମଧ୍ୟବର୍ତ୍ତୀ ତ୍ରୁଟି |,તૂટક તૂટક ભૂલ
ଇଣ୍ଟରମିକ୍ସ ଟେପ୍ |,અંતરાલ ટેપ
ଆନ୍ତରିକ ବ୍ଲକ,આંતરિક અવરોધ
ଆନ୍ତରିକ ଫର୍ମାଟ,આંતરિક ફોર્મેટ
"ଆଭ୍ୟନ୍ତରୀଣ
 ବନ୍ଧ୍ୟା","આંતરિક
 વિભાજન"
ଆନ୍ତରିକ ବାଧା,આંતરિક વિક્ષેપ
ଆନ୍ତରିକ ଲେବଲ୍,આંતરિક લેબલ
ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି,આંતરિક યાદગાર
ଆନ୍ତରିକ ଉପକରଣ,આંતરિક મોડેલ
ଆନ୍ତରିକ ନାମ,આંતરિક નામ
ଆଭ୍ୟନ୍ତରୀଣ ପଦ୍ଧତି |,આંતરિક કાર્યપદ્ધતિ
ଆନ୍ତରିକ ପାଠକ,આંતરિક વાચક
ଆଭ୍ୟନ୍ତରୀଣ ସ୍କିମା |,આંતરિક સ્કીમા
ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟ |,આંતરિક પ્રકાર
ଆନ୍ତରିକ ସଂରକ୍ଷଣ,આંતરિક સંગ્રહ
ଆନ୍ତରିକ ପାଠ,આંતરિક લખાણ
ଇଣ୍ଟରନେଟ୍ ଟାଇମର୍,આંતરિક સમયર
ଆଭିକିଷ୍ଟ ଲେଖକ,આંતરિક લેખક
"ଆନ୍ତର୍ଜାତୀୟ |
 ବ el ୍ଜନିକ୍ |
 ଭାଷା","આંતરરાષ્ટ્રીય
 બીજગણિત
 ભાષા"
"ଆନ୍ତର୍ଜାତୀୟ |
 ଦିଗ ଦୂରତା
 ଡାଏଲ୍ କରିବା","આંતરરાષ્ટ્રીય
 દિશા
 ક dialંગ"
"ଆନ୍ତର୍ଜାତୀୟ |
 ସଂଗଠନ ପାଇଁ
 ମାନକ
 (ISO)","આંતરરાષ્ટ્રીય
 વ્યવસ્થા
 માનકીકરણ
 (આઇએસઓ)"
"ଆନ୍ତର୍ଜାତୀୟ |
 ରେକର୍ଡ ବାହକ |","આંતરરાષ્ટ્રીય
 રેકોર્ડ કેરિયર"
ଏଣ୍ଟରଫଏସ୍ ଟ୍ରଙ୍କ୍ |,આંતર- થડ
ବାଧା ଦେବା,વિખવાદ
InterPosation snurun,અંતરાલ થડ
ଅନୁବାଦକ,દુભાષિયા
ଅନୁବାଦକ କୋଡ୍,દુભાષિયા સંહિતા
ବ୍ୟାଖ୍ୟା ସଂକେତ,અર્થઘટન
"ବ୍ୟାଖ୍ୟା କର
 ନିଷ୍ପାଦନ","અર્થઘટન
 અમલ"
"ବ୍ୟାଖ୍ୟା କର
 ପ୍ରୋଗ୍ରାମ୍","અર્થઘટન
 કાર્યક્રમ"
"ବ୍ୟାଖ୍ୟା କର
 ନିତ୍ୟକର୍ମ |","અર્થઘટન
 રોજિંદા"
"ବ୍ୟାଖ୍ୟା କରନ୍ତୁ ଟ୍ରାକ୍ କରନ୍ତୁ |
 ପ୍ରୋଗ୍ରାମ୍","અર્થઘટન ટ્રેસ
 કાર્યક્રમ"
ଇଣ୍ଟରଭାଇଡର୍ ଗ୍ୟାପ୍ |,હસ્તક્ષેપ ગેપ
ଇଣ୍ଟର୍ରୋବାଙ୍ଗ |,ઇન્ટ્રોબેંગ
ପଚରାଉଚରା |,પ્રશંસાત્મક
ପଚରାଉଚରା,પૂછપરછ
ଆନ୍ତରିକ,પૂછપરછ કરનાર
"ଇଣ୍ଟରପଟପୁଟ୍ ଅନୁରୋଧ |
 ସଙ୍କେତ","આંતરિક વિનંતી
 સંકેત"
ବାଧା ଡ୍ରାଇଭର,વિક્ષેપ
ହସ୍ତତନ୍ତ ହ୍ୟାଣ୍ଡେଲର୍ |,અવરોધવું
"ବା ବ୍ୟାଘାତ
 ନିତ୍ୟକର୍ମ |","વિક્ષેપજનક
 રોજિંદા"
"ବା ବ୍ୟାଘାତ
ସିଷ୍ଟମ୍","વિક્ષેપજનક
પદ્ધતિ"
"ବାଧା
 ନେଟୱର୍କ","અટકાયત
 નેટવર્ક"
ବାଧା ଦେବା,વિલંબમાં વિક્ષેપ પાડવો
ମଞ୍ଚର ସଂଯୋଗ,અવરોધવું
ବାଧା ମାସ୍କ |,વિક્ષેપિત માસ્ક
ପ୍ରାଥମିକତା ବାଧା,અવરોધવું
ବାଧା ଷ୍ଟାକିଂ |,વિક્ષેપ
ବାଧା ଜାଲ,અવરોધવું
"ବାଧା ଟ୍ରିଗର |
 ସଙ୍କେତ","અવરોધવું
 સંકેત"
ବାଧା ଭେନେକ୍ଟର |,અવરોધવું
ଇଣ୍ଟରସେଟଲେଟ୍ ଲିଙ୍କ୍ |,આંતરસાત્લાઇટ લિંક
"ଛକ
 କଦଳୀ","અંતરીક
 મુક્કો મારવો તે"
"ଇଣ୍ଟରସିମ୍ବୋଲ |
 ହସ୍ତକ୍ଷେପ","આંતરપ્રિમિબોલ
 હસ્તક્ષેપ"
"ବ୍ୟବଧାନ ସେବା
 ମୂଲ୍ୟ","અંતરાલ સેવા
 મૂલ્ય"
ସାକ୍ଷାତକାର ଟାଇମର୍ |,અંતરાલનો સમય
ଆନ୍ତରିକତାରଡ଼ିଆଚନା,પરસ્પર કાર્ય
ଅନ୍ତରଙ୍ଗ,ઘનિષ્ઠ
ଇଣ୍ଟ୍ରାଷ୍ଟେଟ୍ ଟୋଲ୍ |,અંતર્ગત ટોલ
ଅନୁପ୍ରବେଶ ସ୍ୱର,અંકુશ
ଅବ val ଧ ବର୍ଣ୍ଣ |,અમાન્ય
"ଅବ val ଧ ସ୍ୱତନ୍ତ୍ର |
 ସନ୍ଦର୍ଭ","અમાન્ય
 સંદર્ભ"
"ଅବ val ଧ ଚାବି |
 ସର୍ତ୍ତ","અમાન્ય કી
 શરત"
"ଭଣ୍ଡାର ମାଷ୍ଟର
 ଫାଇଲ୍ |","સૂચિ માસ્ટર
 ફાઈલ"
ଓଲଟା,Vertંધું કરવું
ଓଲଟା ଫାଇଲ୍ |,Vertલૂશ ફાઇલ
ଜିଭର୍,Inલટું
ନିମନ୍ତ୍ରଣ ତାଲିକା |,આમંત્રણ સૂચિ
ଆହ୍,વૃત્તિ
ଆହ୍ .ାନ କର |,આગ્રહક
ନିମନ୍ତ୍ରିତ ପ୍ରଣାଳୀ |,ઉપદ્રવની કાર્યપદ્ધતિ
ଫୋନିଙ୍ଗ୍ ବ୍ଲକ୍ |,આગળ ધપતી અવરોધ
Ionerrured ସଙ୍କେତ |,કર્તવ્ય -સંકેત
"ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ |
 ତ୍ରୁଟି","વસૂલાતપાત્ર
 ભૂલ"
ଅପ୍ରାସଙ୍ଗିକତା |,અસંગતિ
"ଅବିସ୍ମରଣୀୟ |
 ଚୁମ୍ବକୀୟ ପ୍ରକ୍ରିୟା |","ફેરવી ન શકાય એવું
 ચુંબકીય પ્રક્રિયા"
ଅଲଗାସ୍ଥାନ,અલગ સ્થાન
ISO Size,આઇએસઓ કદ
ISO ମାନକ,આઇ.એસ.ઓ. માનક
ଆଇଟମ୍ ଅଗ୍ରଗତି |,બાબત
ବସ୍ତୁ ଗଣନା,વસ્તુની ગણતરી
ଆଇଟମ୍ ଆକାର |,વસ્તુનું કદ
Iteetere,ભારપૂર્વક કહેવું
ପୁନରାବୃତ୍ତି,પુનરાગમન
ପୁନରାବୃତ୍ତି ଫ୍ୟାକ୍ଟର୍ |,પુનરાવર્તન પરિબળ
ପୁନରାବୃତ୍ତି ରୁଟିନ୍ |,પુનરાવર્તન
ଏହାର,અનુરામી-જૂથ
ନିର୍ଯ୍ୟାତିକ କାର୍ଯ୍ୟ,પુનરાવર્તિત કામગીરી
ଓଭର୍ସନ୍ ନୋଟେସନ୍ |,આંચકી
ଠେକୁଟର୍,ગફલત
ଚାକିରି ବ୍ୟାଚ୍,નોકરીની બેચ
ଚାକିରି ଶ୍ରେଣୀ,રોજગાર વર્ગ
ଚାକିରି ନିୟନ୍ତ୍ରଣ,કાર્ય -નિયંત્રણ
"ଚାକିରି ନିୟନ୍ତ୍ରଣ
 ଭାଷା","કાર્ય -નિયંત્રણ
 ભાષા"
"ଚାକିରି ନିୟନ୍ତ୍ରଣ
 ଷ୍ଟେଟମେଣ୍ଟ","કાર્ય -નિયંત્રણ
 નિવેદન"
ଚାକିରି ସଂଜ୍ଞା,રોજગાર વ્યાખ્યા
ଚାକିରି-ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |,નોકરીમાં પ્રવાહ નિયંત્રણ
କାର୍ଯ୍ୟ ଇନପୁଟ୍ ଉପକରଣ |,જોબ ઇનપુટ ઉપકરણ
କାର୍ଯ୍ୟ ଇନପୁଟ୍ ଫାଇଲ୍ |,કામ ઇનપુટ ફાઇલ
ଚାକିରି ଇନପୁଟ୍ ଷ୍ଟ୍ରିମ୍ |,રોજગાર ઇનપુટ પ્રવાહ
ଚାକିରି ଲାଇବ୍ରେରୀ |,નોકરીનું પુસ્તકાલય
ଚାକିରି ପରିଚାଳନା,રોજગાર વ્યવસ્થા
ଚାକିରି ନାମ,નોકરીનું નામ
"ଚାକିରି-ଆଧାରିତ
 ଭାଷା","નોકરીમાં લક્ષી
 ભાષા"
"ଚାକିରି-ଆଧାରିତ
 ଟର୍ମିନାଲ୍","નોકરીમાં લક્ષી
 અંતિમ"
କାର୍ଯ୍ୟ ଆଉଟପୁଟ୍ ଉପକରଣ,કાર્યપદ્ધતિ
କାର୍ଯ୍ୟ ଆଉଟପୁଟ୍ ଫାଇଲ୍ |,કાર્યપદ્ધતિ ફાઇલ
ଚାକିରି ଆଉଟପୁଟ୍ ଷ୍ଟ୍ରିମ୍ |,કાર્યપદ્ધતિ
ଚାକିରି ପ୍ୟାକ୍ ଏରିଆ,જોબ પેક ક્ષેત્ર
ଚାକିରି ପ୍ରାଥମିକତା,કાર્ય -અગ્રતા
ଚାକିରି ପ୍ରକ୍ରିୟାକରଣ,કાર્ય -પ્રક્રિયા
କାର୍ଯ୍ୟ ପ୍ରୋଗ୍ରାମ ମୋଡ୍ |,જોબ પ્રોગ્રામ મોડ
"ଚାକିରି-ପୁନରୁଦ୍ଧାର
 ନିୟନ୍ତ୍ରଣ ଫାଇଲ |","વ્યવસાય-પાકી
 નિયંત્રણ ફાઈલ"
କାର୍ଯ୍ୟ ପୃଥକ ପୃଷ୍ଠା |,જોબ વિભાજક પૃષ્ઠ
କାର୍ଯ୍ୟ ବକ୍ତବ୍ୟ,કાર્ય -પત્રક
ଚାକିରି ପାଦ,કાર્ય -પગલું
ଚାକିରି ପର୍ଯ୍ୟାୟ ଆରମ୍ଭ |,કાર્ય -પગલું દીક્ષા
ଚାକିରି ପଦକ୍ଷେପ ପୁନ rest ଆରମ୍ଭ |,જોબ સ્ટેપ ફરીથી પ્રારંભ
ଚାକିରି ବାଡି,નોકરીની લાકડી
ଚାକିରି ଷ୍ଟ୍ରିମ୍ |,વ્યવસાય પ્રવાહ
କାର୍ଯ୍ୟ ସମର୍ଥନ କାର୍ଯ୍ୟ,કાર્ય -સમર્થન કાર્ય
ଜଗଲ୍,ધક્કો મારવો
ଯୋଗ ଦିଅନ୍ତୁ |,જોડવું
ମିଳିତ ପ୍ରବେଶ ମୂଲ୍ୟ,સંયુક્ત પ્રવેશ -ખર્ચ
ମିଳିତ ସୂଚନା ବିଷୟବସ୍ତୁ |,સંયુક્ત માહિતી સામગ્રી
ଜୋସୋନ୍ ଜଙ୍କସନ |,જોસેફસન જંકશન
ପତ୍ରିକା,રોજમેળ
ସାମ୍ବାଦିକ,લાતરિયો
ଜର୍ନାଲ୍ ରିପୋର୍ଟ,રોજમેળ અહેવાલ
ଜର୍ନାଲ୍ ଟେପ୍ |,નમેલી ટેપ
ଜମ୍ବୋ ଗ୍ରୁପ୍ |,જમઈ જૂથ
ଜମ୍ପର୍,ગડબડી
ଜମ୍ପର୍ ଚୟନଯୋଗ୍ୟ |,જમ્પર પસંદ કરવા યોગ્ય
ଜମ୍ପ ନିର୍ଦ୍ଦେଶ,વધતી સૂચના
ଜୁନ୍ଟର,એક જ્કર
ଜଙ୍କ୍ |,કચરો
ଯଥାର୍ଥତା |,ઉચિતતા
ଯଥାର୍ଥତା ରେଞ୍ଜ |,ઉચિત શ્રેણી
ଯଥାର୍ଥ ମାର୍ଜିନ୍ |,વાજબી ગાળો
କର୍ନାଫ୍ ମାନଚିତ୍ର |,કરણી નકશો
କାଟାକନା |,કટાકના
କର୍ସଙ୍ଗ |,ઉશ્કેરણી
କୀବୋର୍ଡ୍,પાટિયું
"କୀବୋର୍ଡ୍
 କମ୍ପ୍ୟୁଟର","પાટિયું
 કોમ્પ્યુટર"
କୀବୋର୍ଡ୍ ଏଣ୍ଟ୍ରି |,પાટિયું નોંધ
କୀବୋର୍ଡ୍ ପ୍ରଶ୍ନ,પાટિયું તપાસ
କୀବୋର୍ଡ୍ ଲକଆଉଟ୍ |,પાટિયું
"କୀବୋର୍ଡ୍
 Perforator","પાટિયું
 છિદ્રક"
କୀବୋର୍ଡ୍ ପଞ୍ଚ |,કીબોર્ડ પંચ
"କୀବୋର୍ଡ୍
 ପଠାନ୍ତୁ / ଗ୍ରହଣ କରନ୍ତୁ |","પાટિયું
 મોકલો/પ્રાપ્ત કરો"
କି କ୍ଲିକ୍,મુખ્ય ક્લિક
କି-କ୍ଲିକ୍ ଫିଲ୍ଟର |,કી-ક્લિક ફિલ્ટર
କି-ଡ୍ରାଇଭନ,મહત્ત્વનું
"ସିଧାସଳଖ ନିର୍ଦ୍ଦେଶନାମା
 ପ୍ରବେଶ","ચાહક
 પ્રવેશ"
କି-ଏନକ୍ରିପ୍ଟ ଚାବି |,કી-એન્ક્રિપ્ટિંગ કી
କି ପ୍ରବେଶ,મુખ્ય નોંધ
"କି ଫୋଲ୍ଡର୍ =
 ଧୋଇବା","કી ફોલ્ડિંગ =
 હસવું"
ଚାବି ଚାବି କରିବା,ચાવી
ତରଙ୍ଗ,ઉત્સવ
କି ମ୍ୟାଟ୍ |,સાદડી
କି ପ୍ୟାଡ୍,મુખ્ય પ padડ
କି ପର୍ଯ୍ୟାୟ |,મુખ્ય તબક્કો
କି ନାଡ |,મુખ્ય નાડી
କି-ପଲସିଂ ସଙ୍କେତ |,ધૂમ્રપાનનો સંકેત
କି ପୁଞ୍ଚ |,મુખ્ય પંચ
ମୁଖ୍ୟ ସର୍ଟିଂ,મુખ્ય વર્ગીકરણ
କି ଷ୍ଟ୍ରୋକ୍ |,મુખ્ય સ્ટ્રોક
"କି-ଷ୍ଟ୍ରୋକ୍ |
 ଯା ification ୍ଚ","કીકથ
 ખરાઈ"
କି ଟେପ୍,કી ટેપ
କି ଟେଲିଫୋନ୍ ସେଟ୍ |,મુખ્ય ટેલિફોન સેટ
"କି ଟେଲିଫୋନ୍ |
 ସିଷ୍ଟମ୍","મુખ્ય ટેલિફોન
 પદ્ધતિ"
କି-ରୁ-ଡିସ୍କ |,ચાવી
ଫ୍ଲପି ପାଇଁ ଚାବି |,ફ્લોપીની ચાવી
ଟେପ୍ ପାଇଁ ଚାବି |,ટેપ
କି ଟ୍ରାନ୍ସଫର୍ମେସନ୍ |,ચાવીરૂપ પરિવર્તન
"ମୁଖ୍ୟ ଶବ୍ଦ
ପ୍ରସଙ୍ଗ","મુખ્ય શબ્દ
સંદર્ભ"
"କି-ଶବ୍ଦ
 ପାରାମିଟର","શબ્દ
 પરિમાણ"
କିଲୋବଳ |,કિલોબ aud ડ
କିଲୋବାଇଟ୍ |,કિલોબાઇટ
କିଲୋମେଗା |,કિલોમગા
କିପ୍ସ (କିଲୋମିଷ୍ଟ୍ରାନ୍ସ-ପର୍ଭଣ୍ଡ),કીપ્સ (કિલોઇંસ્ટ્રક્શન-પેરસેકન્ડ)
ନିର୍ଣ୍ଣୟକାରୀ,લેબલ
ସାଧାରଣ ଭାବରେ ନାମିତ |,લેબલ ધરાવતું
ଲେବାନନ,લેબલિંગ
ଲେବଲ୍ ତାଲିକା,લેબલ યાદી
ଲେବଲ୍ ରେକର୍ଡ |,લેબલ રેકોર્ડ
ଲେବଲ୍ ଭେରିଏବଲ୍ |,ચલ ચલ
ଲେସ୍ କାର୍ଡ |,શેકવામાં આવેલું કાર્ડ
ଲ୍ୟାଣ୍ଡ-ଲାଇନ୍ ସୁବିଧା |,જમીન-લાઇન સુવિધા
ଭାଷା (କୋବଲ୍),ભાષા (કોબોલ)
"ଭାଷା
 Convercer","ભાષા
 એકત્રીકરણ કરનાર"
"ଭାଷା
 ଅନୁବାଦକ","ભાષા
 દુભાષિયા"
"ଭାଷା
 ସଞ୍ଚାଳକ","ભાષા
 પ્રોસેસર"
"ଭାଷା
 ଷ୍ଟେଟମେଣ୍ଟ","ભાષા
 નિવેદન"
ଭାଷା ଉପସେଟ |,ભાષા -ઉપસ્કરણ
"ଭାଷା
 ଅନୁବାଦ
 ବ feature ଶିଷ୍ଟ୍ୟ","ભાષા
 ભાષાંતર
 લક્ષણ"
"ଭାଷା
 ଅନୁବାଦକ","ભાષા
 ભાષાંતર કરનાર"
"ବୃହତ ପରିମାଣ
 ଏକୀକରଣ","મોટા પાયે
 એકીકરણ"
"ଲେଜର
 ଯୋଗାଯୋଗ |","વાટાઘાટ કરનાર
 વાતચીત"
"ଲେଜର ଏମୁଲେସନ |
 ସଂରକ୍ଷଣ","લેસર પ્રવાહી દૂતો
 સંગ્રહ"
ଲେଜର ଜେଟ ପ୍ରିଣ୍ଟର୍ |,લેસર જેટ પ્રિન્ટર
ଲ୍ୟାଚ୍,ખડતલ
ଲଚିଂ,ઉશ્કેરાટ
ବିଳମ୍ବ (ସମୟ),લેટન્સી (સમય)
"ପାର୍ଶ୍ୱ ଅନାବଶ୍ୟକତା |
 ଯାଞ୍ଚ କରନ୍ତୁ |","પાર્શ્વ
 તપાસ"
ଲାଟେରାଲ୍ ଓଲଟା |,પાર્શ્વ
ନେତା,નેતા
ନେତା ରେକର୍ଡ |,અગત્ય
ଅଗ୍ରଣୀ ନିୟନ୍ତ୍ରଣ |,અગ્રણી નિયંત્રણ
ଅଗ୍ରଣୀ ନିଷ୍ପତ୍ତି,અગ્રણી નિર્ણય
ଅଗ୍ରଣୀ ଶେଷ,મુખ્ય અંત
ଅଗ୍ରଣୀ ଗ୍ରାଫିକ୍ସ |,અગ્રણી ગ્રાફિક્સ
ଶୂନ,અગ્રણી શૂન્ય
ଲିପ୍ଫ୍ରୋଗ ପରୀକ୍ଷା |,કૂદકો
ଲିଜ୍ ଚ୍ୟାନେଲ |,લીઝીકૃત માળા
"ଲିଜ୍ ସର୍କିଟ୍ |
 ଡାଟା-ଟ୍ରାନ୍ସମିସନ୍ |
 ସେବା","લીઝ્ડ સર્કિટ
 માહિતી સંક્રમણ
 સેવા"
ଲିଜ୍ ଲାଇନ୍ |,લીઝેલી રેખા
ଲିଜ୍,લીઝેલું
"ଅତିକମରେ ବାରମ୍ବାର |
 ବ୍ୟବହୃତ ସ୍ମୃତି |","ઓછામાં ઓછું વારંવાર
 વપરાયેલ મેમરી"
"ବର୍ତ୍ତମାନ ଅତି କମରେ ବ୍ୟବହୃତ |
 ସ୍ମୃତି","ઓછામાં ઓછું તાજેતરમાં વપરાય છે
 યાદ"
ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |,ઓછામાં ઓછું
"ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ବର୍ଣ୍ଣ","ઓછામાં ઓછું
 પાત્ર"
"ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ଅଙ୍କ","ઓછામાં ઓછું
 અંક"
"ବାମ ହାତ ମାର୍ଜିନ
 Indent","ડાબી બાજુ
 માંગ"
ବାମ ଯଥାର୍ଥତା |,ડાબી ઉચિત
ଗୋଡ,પગ
ଲମ୍ବ,લંબાઈ
"ଲମ୍ବ
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ","લંબાઈ
 વિશિષ્ટતા"
ଚିଠି,અક્ષર
ଲେଟର କୋଡ୍,પત્ર -આચાર
ଚିଠିଟି,પત્ર લખવો
ଅକ୍ଷର ଗୁଣ,પત્ર -ગુણવત્તા
ଚିଠି ଶିଫ୍ଟ |,પત્ર -પાળી
ସ୍ତର,સ્તર
ସ୍ତର କ୍ଷତିପୂରଣକାରୀ |,કક્ષાના વળતર આપનાર
ସ୍ତରୀୟ ସୂଚକ,કક્ષાના સૂચક
ଲେପନ ନମ୍ବର,ક levelલસ સંખ્યા
ପ୍ରବେଶର ସ୍ତର |,પ્રવેશ -સ્તર
ଠିକଣା ସ୍ତର,સંબોધન
ସ୍ତର-ଗୋଟିଏ ଭେରିଏବଲ୍ |,સ્તર-એક ચલ
ସ୍ତର କ୍ରମ,સમતલ હુકમ
ସ୍ତର ଓଭରଲୋଡ୍ |,સ્તના ઓવરલોડ
"ସ୍ତରର ଉତ୍ସ
 ଭାଷା","કક્ષા
 ભાષા"
"ସ୍ତରୀୟ ରାଜ୍ୟ
 ପଞ୍ଜିକରଣ କର |","કક્ષાના રાજ્યો
 નોંધણી કરવી"
ଲେକ୍ସିମେ |,શણગારવું
ଲେକ୍ସିକନ୍ |,શબ્દકોશ
ପାଠାଗାର,ગ્રંથપાલ
ଲାଇବୁରିଆନ୍ ପ୍ରୋଗ୍ରାମ୍ |,ગ્રંથાલય કાર્યક્રમ
ଲାଇବ୍ରେରୀ |,પુસ્તકાલય
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,ગ્રંથાલયની ડિરેક્ટરી
ଲାଇବ୍ରେରୀ ସୁବିଧା |,ગ્રંથાલયની સુવિધા
ଲାଇବ୍ରେରୀ ଫାଇଲ୍ ଏଡିଟର୍ |,ગ્રંથાલય ફાઇલ સંપાદક
ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ |,ગ્રંથાલય કાર્યક્રમ
ଲାଇବ୍ରେରୀ ରୁଟିନ୍ |,સુસજ્જ
ଲାଇବ୍ରେରୀ ସବ୍ରୋଆରାଇନ୍ |,ગ્રંથાલય
ଲାଇବ୍ରେରୀ ଟେପ୍ |,ગ્રંથાલયની ટેપ
ଲାଇବ୍ରେରୀ ଟ୍ରାକ୍ |,ગ્રંથાલયનો પાટા
"ଲାଇସେନ୍ସପ୍ରାପ୍ତ
 ଡକ୍ୟୁମେଣ୍ଟେସନ୍","પરાક્રમિત
 દસ્તાવેજીકરણ"
"ଲାଇସେନ୍ସପ୍ରାପ୍ତ
 ପ୍ରକାଶନ |","પરાક્રમિત
 પ્રકાશન"
ହାଲୁକା ବଟନ୍,પ્રકાશ બટન
ହାଲୁକା ଅବତରଣ,પ્રકાશ -નળી
"ହାଲୁକା-ନିର୍ଗତ |
 ଡାୟୋଡ୍","પ્રકાશ-ઉત્સુક
 પશુ -વ્યવસ્થા"
"ହାଲୁକା-ନିର୍ଗତ |
 ଡାୟଡ୍ ଡିସପ୍ଲେ |","પ્રકાશ-ઉત્સુક
 ડાયોડ પ્રદર્શન"
ହାଲୁକା ଗାଇଡ୍ |,પ્રકાશ માર્ગદર્શિકા
ହାଲୁକା ବନ୍ଧୁକ,પ્રકાશ બંદૂક
ଲାଇଟ୍ କଲମ,પ્રકાશ કલમ
ହାଲୁକା କଲମ ଧ୍ୟାନ |,પ્રકાશ કલમનું ધ્યાન
ଲାଇଟ୍ ପଶ୍ଚିମ ଚିହ୍ନଟ |,પ્રકાશ પેન -તપાસ
ହାଲୁକା କଲମ ହିଟ୍ |,પ્રકાશ પેન હિટ
ହାଲୁକା କଲମ ଷ୍ଟ୍ରାଇକ୍ |,પ્રકાશ કલમ હડતાલ
ହାଲୁକା କଲମ ଟ୍ରାକିଂ |,પ્રકાશ પેન ટ્રેકિંગ
ହାଲୁକା ସ୍ଥିରତା |,પ્રકાશ સ્થિરતા
ସୀମିତ ଯାଞ୍ଚ |,મર્યાદા તપાસ
"ସୀମିତ ଦୂରତା |
 ଆଡାପ୍ଟର","મર્યાદિત અંતર
 અનુકૂલન"
ସୀମା,મર્યાદા
ସୀମା ସର୍କିଟ |,મર્યાદિત સર્કિટ
ରେଖା,પંક્તિ
ରେଖା ଆଡାପ୍ଟର |,રેખા
ଲାଇନ୍ ଆଡାପ୍ଟର ୟୁନିଟ୍ |,રેખા
"ରେଖା ସୀମା |
 ସ୍ୱୟଂଚାଳିତଟି","રેખીય
 નકલો"
ର line ଖ୍ୟ ମିଶ୍ରଣ |,રેખીય પટ્ટી
ର line ଖ୍ୟ ବିକୃତି |,રેખીય વિકૃતિ
"ର line ଖ୍ୟ ଏକୀଭୂତ ହୋଇଛି |
 ସର୍କିଟ","રેખીય એકીકૃત
 સરકીટ"
ର line ଖ,સુશોભન
ରେଖା ଭାଷା |,રેખીય ભાષા
