Tamil,Malayalam
வளைய துவக்கம்,ലൂപ്പ് സമാരംഭം
வளைய மாற்றம்,ലൂപ്പ് പരിഷ്ക്കരണം
வளைய நெட்வொர்க்,ലൂപ്പ് നെറ്റ്വർക്ക്
வளைய தொடக்கம்,ലൂപ്പ് ആരംഭം
லூப் முடித்தல்,ലൂപ്പ് അവസാനിപ്പിക്കൽ
லூப்-பேக் சோதனை,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
தளர்வாக இணைக்கப்பட்டது,അയഞ്ഞ കപ്പിൾഡ്
இழப்பற்ற சுருக்கம்,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
இழப்பு சுருக்கம்,നഷ്ടമായ കംപ്രഷൻ
குறைந்த பைட்,കുറഞ്ഞ ബൈറ്റ്
குறைந்த அளவிலான மொழி,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
குறைந்த பாஸ் வடிகட்டி,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
குறைந்த எல்லை,താഴ്ന്ന പരിധി
மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
இயந்திரம்,യന്ത്രം
இயந்திர முகவரி,മെഷീൻ വിലാസം
இயந்திர குறியீடு,മെഷീൻ കോഡ്
இயந்திர சுழற்சி,മെഷീൻ സൈക്കിൾ
இயந்திரம் சார்ந்த மொழி,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
இயந்திரம் சார்ந்த மென்பொருள்,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
இயந்திர பிழை,യന്ത്ര പിശക്
இயந்திரம் செயலற்ற நேரம்,മെഷീൻ നിഷ്ക്രിയ സമയം
இயந்திர சுயாதீன மொழி,യന്ത്ര സ്വതന്ത്ര ഭാഷ
இயந்திர அறிவுறுத்தல்,യന്ത്ര നിർദ്ദേശം
இயந்திர நுண்ணறிவு,യന്ത്ര ബുദ്ധി
இயந்திர மொழி,യന്ത്രഭാഷ
இயந்திர வழி கற்றல்,യന്ത്ര പഠനം
இயந்திர செயல்பாடு,യന്ത്ര പ്രവർത്തനം
இயந்திரம் சார்ந்த மொழி,യന്ത്രാധിഷ്ഠിത ഭാഷ
இயந்திர ஓட்டம்,മെഷീൻ റൺ
இயந்திர உருவகப்படுத்துதல்,മെഷീൻ സിമുലേഷൻ
இயந்திரம் கெட்டுப்போன நேரம்,മെഷീൻ കേടായ സമയം
இயந்திர மொழிபெயர்ப்பு,യന്ത്ര വിവർത്തനം
இயந்திர வார்த்தை,യന്ത്ര വാക്ക്
மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
மேக்ரோ வாதம்,മാക്രോ വാദം
மேக்ரோ சட்டசபை திட்டம்,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
மேக்ரோ அழைப்பு,മാക്രോ കോൾ
மேக்ரோ குறியீடு,മാക്രോ കോഡ്
மேக்ரோ கட்டளை,മാക്രോ കമാൻഡ്
மேக்ரோ பிரகடனம்,മാക്രോ പ്രഖ്യാപനം
மேக்ரோ வரையறை,മാക്രോ നിർവചനം
மேக்ரோ ஓட்ட விளக்கப்படம்,മാക്രോ ഫ്ലോ ചാർട്ട്
மேக்ரோ ஜெனரேட்டர்,മാക്രോ ജനറേറ്റർ
மேக்ரோ அறிவுறுத்தல்,മാക്രോ നിർദ്ദേശം
மேக்ரோ மொழி,മാക്രോ ഭാഷ
மேக்ரோ நூலகம்,മാക്രോ ലൈബ്രറി
மேக்ரோ அளவுரு,മാക്രോ പാരാമീറ്റർ
மேக்ரோ செயலாக்கம்,മാക്രോ പ്രോസസ്സിംഗ്
மேக்ரோ செயலி,മാക്രോ പ്രൊസസർ
மேக்ரோ நிரலாக்க,മാക്രോ പ്രോഗ്രാമിംഗ്
மேக்ரோ முன்மாதிரி,മാക്രോ പ്രോട്ടോടൈപ്പ്
மேக்ரோ-குறியீடு,മാക്രോ-കോഡിംഗ്
மாகாபைட் (MB),മാഗബൈറ്റ് (MB)
மந்திர பாத்திரம்,മാന്ത്രിക കഥാപാത്രം
மந்திர எண்,മാന്ത്രിക സംഖ്യ
காந்த குமிழி நினைவகம்,കാന്തിക ബബിൾ മെമ്മറി
காந்த அட்டை,കാന്തിക കാർഡ്
காந்த செல்,കാന്തിക കോശം
காந்த தன்மை,കാന്തിക സ്വഭാവം
காந்த மைய சேமிப்பு,കാന്തിക കോർ സംഭരണം
காந்த வட்டு,കാന്തിക ഡിസ്ക്
காந்த வட்டு முகவரி,കാന്തിക ഡിസ്ക് വിലാസം
காந்த வட்டு நினைவகம்,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
காந்த டிரம்,കാന്തിക ഡ്രം
காந்த குறியாக்கம்,കാന്തിക എൻകോഡിംഗ്
காந்த தலை,കാന്തിക തല
காந்த மை,കാന്തിക മഷി
காந்த மை எழுத்து அங்கீகாரம் (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
காந்த ஊடகம்,കാന്തിക മാധ്യമം
காந்த வாசிப்பு,കാന്തിക വായന
காந்த பதிவு,കാന്തിക റെക്കോർഡിംഗ്
காந்த சேமிப்பு,കാന്തിക സംഭരണം
காந்தப் பட்டை,കാന്തിക സ്ട്രിപ്പ്
காந்த நாடா,കാന്തിക ടേപ്പ്
காந்த நாடா கெட்டி,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
காந்த நாடா இயக்கி,കാന്തിക ടേപ്പ് ഡ്രൈവ്
காந்த நாடா தலைப்பு,കാന്തിക ടേപ്പ് തലക്കെട്ട്
காந்த நாடா நூலகர்,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
காந்த நாடா போக்குவரத்து,കാന്തിക ടേപ്പ് ഗതാഗതം
காந்த நாடா அலகு,കാന്തിക ടേപ്പ് യൂണിറ്റ്
காந்த மெல்லிய படலம்,കാന്തിക നേർത്ത ഫിലിം
காந்த பாதை,കാന്തിക ട്രാക്ക്
காந்த ஒளி சேமிப்பு,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
காந்தவியல் அச்சுப்பொறி,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
காந்தத்தடுப்பு,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
காந்தத்தடுப்பு மாத்திரை,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
அஞ்சல் பெட்டி,മെയിൽ ബോക്സ്
அஞ்சல் இணைப்பு,മെയിൽ ലയനം
முக்கிய கட்டுப்பாட்டு அலகு,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
முக்கிய சட்டகம்,പ്രധാന ഫ്രെയിം
முக்கிய சட்ட அமைப்பு,പ്രധാന ഫ്രെയിം സിസ്റ്റം
முதன்மை நினைவகம்,പ്രധാന മെമ്മറി
முக்கிய திட்டம்,പ്രധാന പ്രോഗ്രാം
முக்கிய சேமிப்பு,പ്രധാന സംഭരണം
முக்கிய சுவிட்ச்,പ്രധാന സ്വിച്ച്
பராமரிப்பு,മെയിന്റനൻസ്
பராமரிப்பு குழு,മെയിന്റനൻസ് പാനൽ
பராமரிப்பு நேரம்,അറ്റകുറ്റപ്പണി സമയം
முக்கிய சுழற்சி,പ്രധാന ചക്രം
முக்கிய சாதனம்,പ്രധാന ഉപകരണം
முக்கிய விசை,പ്രധാന കീ
முக்கிய மாநிலம்,പ്രധാന സംസ്ഥാനം
முக்கிய கட்டமைப்பு,പ്രധാന ഘടന
முக்கிய பணி,പ്രധാന ദൗത്യം
பெரும்பான்மை உறுப்பு,ഭൂരിപക്ഷ ഘടകം
பெரும்பான்மை வாயில்,ഭൂരിപക്ഷ ഗേറ്റ്
பெரும்பான்மை செயல்பாடு,ഭൂരിപക്ഷ പ്രവർത്തനം
ஒப்பனை நேரம்,മേക്കപ്പ് സമയം
செயலிழப்பு வழக்கமான,തകരാർ പതിവ്
மேலாண்மை வளர்ச்சி,മാനേജ്മെന്റ് വികസനം
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
மேலாண்மை அறிவியல்,മാനേജ്മെന്റ് സയൻസ്
மான்செஸ்டர் குறியீட்டு முறை,മാഞ്ചസ്റ്റർ കോഡിംഗ്
பன்மடங்கு,മാനിഫോൾഡിംഗ്
கையாளப்பட்ட மாறி,കൃത്രിമ വേരിയബിൾ
குறியீட்டு முறையை கையாளுதல்,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
மனிதன்-இயந்திர உருவகப்படுத்துதல்,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
கையேடு முகவரி சுவிட்ச்,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
கையேடு பகுப்பாய்வு,മാനുവൽ വിശകലനം
கைமுறை பதில்,മാനുവൽ ഉത്തരം
கைமுறை நுழைவு,മാനുവൽ എൻട്രി
கையேடு பரிமாற்றம்,മാനുവൽ എക്സ്ചേഞ്ച്
கைமுறை உள்ளீடு,മാനുവൽ ഇൻപുട്ട്
கைமுறை செயல்பாடு,മാനുവൽ പ്രവർത്തനം
பல பல உறவுகள்,പലതും പലതുമായ ബന്ധം
பல ஒரு குறிவிலக்கி,പലതും ഒരു ഡീകോഡറും
வரைபட முறை,മാപ്പ് രീതി
விவரணையாக்கம்,മാപ്പിംഗ്
விளிம்பு,മാർജിൻ
விளிம்பு பிழை,മാർജിൻ പിശക്
விளிம்பு சோதனை,മാർജിനൽ ചെക്ക്
விளிம்பு சோதனை,മാർജിനൽ ടെസ്റ്റ്
குறி கண்டறிதல்,അടയാളം കണ്ടെത്തൽ
குறி வாசிப்பு,മാർക്ക് വായന
குறி ஸ்கேனிங்,അടയാളം സ്കാനിംഗ്
குறி உணர்வு,മാർക്ക് സെൻസ്
குறிப்பான்,മാർക്കർ
குறியிடுதல்,അടയാളപ്പെടുത്തുന്നു
குறிக்கும் அலை,അടയാളപ്പെടുത്തൽ തരംഗം
மார்க்கோவ் சங்கிலி,മാർക്കോവ് ചെയിൻ
மார்க்கோவ் ஆதாரம்,മാർക്കോവ് ഉറവിടം
குறி மொழி,അടയാളപ്പെടുത്തൽ ഭാഷ
மாசர்,മാസർ
மாசர்,മാസർ
முகமூடி,മുഖംമൂടി
முகமூடி பிட்,മുഖംമൂടി ബിറ്റ്
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
முகமூடி பதிவு,മാസ്ക് രജിസ്റ്റർ
முகமூடி ROM,മുഖംമൂടി ധരിച്ച റോം
மறைத்தல்,മാസ്കിംഗ്
வெகுஜன தரவு,ബഹുജന ഡാറ്റ
நிறை நினைவகம்,മാസ് മെമ്മറി
பெருமளவில் இணையாக,വൻതോതിൽ സമാന്തരമായി
குரு,മാസ്റ്റർ
முதன்மை அட்டை,മാസ്റ്റർ കാർഡ്
முதன்மை கடிகாரம்,മാസ്റ്റർ ക്ലോക്ക്
மாஸ்டர் கன்சல்,മാസ്റ്റർ കൺസോൾ
பிரதான தரவு,മാസ്റ്റർ ഡാറ്റ
முதன்மை வரைபடம்,മാസ്റ്റർ ഡയഗ്രം
முதன்மை கோப்பு,മാസ്റ്റർ ഫയൽ
முதன்மை குழு,മാസ്റ്റർ ഗ്രൂപ്പ്
முதன்மை விசை,മാസ്റ്റർ കീ
முதன்மை நூலக நாடா,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
முதன்மை செயலி,മാസ്റ്റർ പ്രൊസസർ
முதன்மை திட்டம்,മാസ്റ്റർ പ്രോഗ്രാം
முதன்மை நிலையம்,മാസ്റ്റർ സ്റ്റേഷൻ
மாஸ்டர் டேப்,മാസ്റ്റർ ടേപ്പ്
முதன்மை முனையம்,മാസ്റ്റർ ടെർമിനൽ
மாஸ்டர்/அடிமை சாதனம்,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
எஜமானர்/அடிமை முறை,യജമാനൻ/അടിമ സംവിധാനം
பொருத்துக,പൊരുത്തം
பொருத்தம்,പൊരുത്തപ്പെടുന്നു
கணித நிரலாக்கம்,ഗണിത പ്രോഗ്രാമിംഗ്
கணித உருவகப்படுத்துதல்,ഗണിത അനുകരണം
மேட்ரிக்ஸ்,മാട്രിക്സ്
அணி அச்சுப்பொறி,മാട്രിക്സ് പ്രിന്റർ
அணி சுவிட்ச்,മാട്രിക്സ് സ്വിച്ച്
அணி அட்டவணை,മാട്രിക്സ് പട്ടിക
அதிகபட்ச கணினி,പരമാവധി കമ്പ്യൂട്ടർ
அதிகபட்ச கணினி,മാക്സികമ്പ്യൂട്ടർ
அதிகபட்ச உறுப்பு,പരമാവധി ഘടകം
அதிகபட்சம் (நிலையான தொகை),പരമാവധി (സാധാരണ തുക കാലാവധി)
மேக்ஸ்வெல் டீமான்,മാക്സ്വെൽ ഡെമൺ
சராசரி,അർത്ഥം
பழுதுபார்க்கும் நேரம் என்று பொருள்,അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
பழுதுபார்க்கும் நேரம்,നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR),നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
நடுத்தர கால சேமிப்பு சாதனம்,ഇടത്തരം സംഭരണ ഉപകരണം
ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்),മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps)
உறுப்பினர் பொருள்,അംഗ വസ്തു
உறுப்பினர் பதிவு,അംഗ റെക്കോർഡ്
நினைவு,മെമ്മറി
நினைவக வரிசை,മെമ്മറി അറേ
நினைவக வங்கி,മെമ്മറി ബാങ്ക്
நினைவக இடையக பதிவு,മെമ്മറി ബഫർ രജിസ്റ്റർ
நினைவக பேருந்து,മെമ്മറി ബസ്
மெமரி கார்டு,മെമ്മറി കാര്ഡ്
நினைவக செல்,മെമ്മറി സെൽ
நினைவக சுருக்கம்,മെമ്മറി കോംപാക്ഷൻ
நினைவக கோர்,മെമ്മറി കോർ
நினைவக சுழற்சி,മെമ്മറി സൈക്കിൾ
நினைவக தரவு பதிவு,മെമ്മറി ഡാറ്റ രജിസ്റ്റർ
நினைவக திணிப்பு,മെമ്മറി ഡംപ്
நினைவக பரிமாற்றம்,മെമ്മറി എക്സ്ചേഞ്ച്
நினைவக படிநிலை,മെമ്മറി ശ്രേണി
நினைவக அறிவுறுத்தல்,മെമ്മറി നിർദ്ദേശം
நினைவக மேலாண்மை,മെമ്മറി മാനേജ്മെന്റ്
நினைவக வரைபடம்,മെമ്മറി മാപ്പ്
நினைவக வரைபட I/O,മെമ്മറി മാപ്പ് ചെയ്ത I/O
நினைவக மாதிரி,മെമ്മറി മോഡൽ
நினைவக தொகுதி,മെമ്മറി മൊഡ്യൂൾ
நினைவக சுட்டி பதிவு,മെമ്മറി പോയിന്റർ രജിസ്റ്റർ
ஞாபக சக்தி,ഓർമ്മ ശക്തി
நினைவக பாதுகாப்பு,മെമ്മറി സംരക്ഷണം
நினைவக குறிப்பு வழிமுறை,മെമ്മറി റഫറൻസ് നിർദ്ദേശം
நினைவக குடியிருப்பு திட்டம்,മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം
நினைவக அலகு,മെമ്മറി യൂണിറ്റ്
பட்டியல்,മെനു
மெனு பார்,മെനു ബാർ
மெனு டிரைவ்,മെനു ഡ്രൈവ്
மெனு தேர்வு,മെനു തിരഞ്ഞെടുക്കൽ
மெனு-உந்துதல் நிரல்,മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം
ஒன்றிணைக்கவும்,ലയിപ്പിക്കുക
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക
ஒன்றிணைக்கும் வகை,ലയിപ്പിക്കുക
இணைத்தல்,ലയിപ്പിക്കുന്നു
கண்ணி நெட்வொர்க்,മെഷ് നെറ്റ്വർക്ക്
செய்தி அனுப்புதல்,സന്ദേശമയയ്‌ക്കൽ
செய்தி,സന്ദേശം
செய்தி அங்கீகாரம்,സന്ദേശ പ്രാമാണീകരണം
செய்தி பெட்டி,സന്ദേശ ബോക്സ്
செய்தி சுற்று,സന്ദേശ സർക്യൂട്ട്
செய்தி வடிவம்,സന്ദേശ ഫോർമാറ്റ്
செய்தி தலைப்பு,സന്ദേശ തലക്കെട്ട്
செய்தி முறை,സന്ദേശ മോഡ്
செய்தி அனுப்புதல்,സന്ദേശം കൈമാറുന്നു
செய்தி வாக்கெடுப்பு,സന്ദേശ വോട്ടെടുപ്പ്
செய்தி வரிசை,സന്ദേശ ക്യൂ
செய்தி சுவிட்ச்,സന്ദേശ സ്വിച്ച്
செய்தி உரை,സന്ദേശ വാചകം
செய்தி பரிமாற்ற முகவர்,സന്ദേശ കൈമാറ്റ ഏജന്റ്
மெட்டா அசெம்பிளர்,മെറ്റാ അസംബ്ലർ
மெட்டா வகுப்பு,മെറ്റാ ക്ലാസ്
மெட்டா தொகுப்பு,മെറ്റാ സമാഹാരം
மெட்டா கம்பைலர்,മെറ്റാ കമ്പൈലർ
மெட்டா மொழி,മെറ്റാ ഭാഷ
மெட்டா நெட்வொர்க்,മെറ്റാ നെറ്റ്വർക്ക്
மெட்டா அமைப்பு,മെറ്റാ സിസ്റ്റം
முறை,രീതി
பெருநகரப் பகுதி நெட்வொர்க் (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
மைக்ரோ,മൈക്രോ
மைக்ரோ குறியீடு,മൈക്രോ കോഡ്
மைக்ரோ கணினி,മൈക്രോ കമ്പ്യൂട്ടർ
நுண் கட்டுப்படுத்தி,മൈക്രോ കൺട്രോളർ
நுண் சுழற்சி,മൈക്രോ സൈക്കിൾ
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,മൈക്രോ ഇലക്ട്രോണിക്സ്
மைக்ரோ சிறிய அங்கீகாரம்,മൈക്രോ മിനി ഓതറൈസേഷൻ
மைக்ரோ ஆர்டர்,മൈക്രോ ഓർഡർ
மைக்ரோ/மெயின்பிரேம் இணைப்பு,മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്
மைக்ரோசிப்,മൈക്രോചിപ്പ്
மைக்ரோகோபோல்,മൈക്രോകോബോൾ
மைக்ரோகோட்,മൈക്രോകോഡ്
மைக்ரோஃபிச்,മൈക്രോഫിഷ്
மைக்ரோஃப்ளாப்பி,മൈക്രോഫ്ലോപ്പി
மைக்ரோஃபார்ம் ரீடர்,മൈക്രോഫോം റീഡർ
மைக்ரோஃப்ரேம்,മൈക്രോഫ്രെയിം
மைக்ரோகிராபிக்ஸ்,മൈക്രോഗ്രാഫിക്സ്
ஒலிவாங்கி,മൈക്രോഫോൺ
மைக்ரோஃபோட்டோகிராஃப்,മൈക്രോഫോട്ടോഗ്രാഫ്
நுண்செயலி அலகு,മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്
நுண்செயலி,മൈക്രോപ്രൊസസർ
நுண்செயலி சிப்,മൈക്രോപ്രൊസസർ ചിപ്പ്
நுண்செயலி தொகுப்பி,മൈക്രോപ്രൊസസർ കമ്പൈലർ
நுண்செயலி அலகு (MPU),മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു)
நுண் நிரல்,മൈക്രോപ്രോഗ്രാം
நுண்வரிசை,മൈക്രോസെക്വൻസ്
மைக்ரோசாப்ட்,മൈക്രോസോഫ്റ്റ്
மைக்ரோசாஃப்ட் ஜன்னல்கள்,മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ
மைக்ரோவேவ்,മൈക്രോവേവ്
நுண்ணலை இணைப்பு,മൈക്രോവേവ് ലിങ്ക്
நுண்ணலை பரப்புதல்,മൈക്രോവേവ് പ്രചരണം
நடுத்தர மேலாண்மை,മധ്യ മാനേജ്മെന്റ്
மிடில்வேர்,മിഡിൽവെയർ
மிடிகம்ப்யூட்டர்,മിഡികമ്പ്യൂട്ടർ
நடுப்புள்ளி,മധ്യഭാഗം
இடைக்காலம்,ഇടക്കാല
இடம்பெயர்வு பாதை,മൈഗ്രേഷൻ പാത
ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
சிறிய கணினி,മിനികമ്പ്യൂട്ടർ
மினிடிஸ்கெட்,മിനിഡിസ്കെറ്റ്
குறைந்தபட்ச கர்னல்,ഏറ്റവും കുറഞ്ഞ കേർണൽ
குறைந்தபட்ச தயாரிப்பு,കുറഞ്ഞ ഉൽപ്പന്നം
குறைந்தபட்ச மரம்,ഏറ്റവും കുറഞ്ഞ വൃക്ഷം
minimax (min-max) அல்காரிதம்,മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം
குறைந்தபட்ச செயல்முறை,മിനിമാക്സ് നടപടിക്രമം
குறைந்தபட்ச செலவு பரந்த மரம்,ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം
குறைந்தபட்ச தாமதக் குறியீட்டு முறை,ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്
சிறிய சாதனம்,ചെറിയ ഉപകരണം
மின்டெரிம்,മിന്ററിം
கழித்தல் கொடி,മൈനസ് പതാക
கழித்தல் கொடி,മൈനസ് പതാക
கழித்தல் மண்டலம்,മൈനസ് സോൺ
கண்ணாடி,കണ്ണാടി
கண்ணாடி தளம்,കണ്ണാടി സൈറ്റ്
கலப்பு-ரேடிக்ஸ் குறியீடு,മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ
கலவை,മിക്സർ
நினைவாற்றல்,ഓർമ്മപ്പെടുത്തൽ
நினைவு முகவரி,സ്മരണിക വിലാസം
நினைவாற்றல்,മെമ്മോണിക്സ്
கைபேசி,മൊബൈൽ
மொபைல் கம்ப்யூட்டிங்,മൊബൈൽ കമ്പ്യൂട്ടിംഗ്
மாதிரி,മോഡൽ
முறையற்ற ஆசிரியர்,മാതൃകയില്ലാത്ത എഡിറ്റർ
மாடலிங்,മോഡലിംഗ്
மோடம்,മോഡം
மிதமான,മിതത്വം
நிதானம்,മോഡറേഷൻ
மதிப்பீட்டாளர்,മോഡറേറ്റർ
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,പരിഷ്കരിച്ച നിർദ്ദേശം
மாற்றியமைப்பவர்,മോഡിഫയർ
மாற்றி பிட்,മോഡിഫയർ ബിറ്റ്
மாற்றியமைக்கவும்,പരിഷ്ക്കരിക്കുക
மட்டு,മോഡുലാർ
மாடுலாரிட்டி,മോഡുലാരിറ്റി
பண்பேற்றம்,മോഡുലേഷൻ
தொகுதி,മൊഡ്യൂൾ
தொகுதி கட்டமைப்பு,മൊഡ്യൂൾ ആർക്കിടെക്ചർ
கண்காணிக்கவும்,മോണിറ്റർ
கண்காணிப்பு திட்டம்,നിരീക്ഷണ പരിപാടി
மோனோக்ரோம் காட்சி,മോണോക്രോം ഡിസ്പ്ലേ
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
ஒற்றைக்கல் தொழில்நுட்பம்,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
மோனோஸ்பேஸ் எழுத்துரு,മോണോസ്പേസ് ഫോണ്ട്
மோனோஸ்டபிள்,മോണോസ്റ്റബിൾ
மோனோடோரிசிட்டி,മോണോട്ടോറിസിറ്റി
மார்பு,മോർഫ്
மார்பிம்,മോർഫീം
மார்பிசம்,മോർഫിസം
அடமானம்,ജാമ്യം
mosfet (MOSFET),മോസ്ഫെറ്റ് (MOSFET)
மிக முக்கியமான பிட்,ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്
தாய் பலகை,മദർ ബോർഡ്
அம்மா பதிவு,അമ്മ രജിസ്റ്റർ
இயக்க படம்,ചലച്ചിത്രം
மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG),മോഷൻ പിക്ചർ വിദഗ്ധ സംഘം (എംപിഇജി)
மவுண்ட்,മൗണ്ട്
சுட்டி,മൗസ്
நகர்வு,നീക്കുക
பாத்திரத்தை நகர்த்தவும்,ചലിക്കുന്ന സ്വഭാവം
MS-DOS,MS-DOS
MS-விண்டோஸ்,MS-Windows
பல அம்சம்,ബഹുമുഖം
பல செயலி,മൾട്ടി പ്രൊസസർ
பல நிரலாக்க,മൾട്ടി പ്രോഗ്രാമിംഗ്
பல பணி,മൾട്ടി ടാസ്കിംഗ്
மல்டிபஸ்,മൾട്ടിബസ്
மல்டிகாஸ்ட்,മൾട്ടികാസ്റ്റ്
மல்டிகாஸ்ட் முகவரி,മൾട്ടികാസ്റ്റ് വിലാസം
மல்டிகாஸ்டிங்,മൾട്ടികാസ്റ്റിംഗ്
மல்டிசிப்,മൾട്ടിചിപ്പ്
மல்டிக்ஸ்,മൾട്ടിക്സ്
பல வேலை செயல்பாடு,മൾട്ടിജോബ് പ്രവർത്തനം
பல நிலை நினைவகம்,മൾട്ടി ലെവൽ മെമ്മറി
மல்டிமீடியா தொழில்நுட்பம்,മൾട്ടിമീഡിയ സാങ്കേതികവിദ്യ
மல்டிமோட்,മൾട്ടിമോഡ്
பல,ഒന്നിലധികം
பல துல்லியம்,ഒന്നിലധികം കൃത്യത
பல பின்னடைவு,ഒന്നിലധികം റിഗ്രഷൻ
மல்டிபிளக்ஸ்,മൾട്ടിപ്ലക്സ്
மல்டிபிளக்ஸ் முறை,മൾട്ടിപ്ലക്സ് മോഡ്
மல்டிபிளெக்சர்,മൾട്ടിപ്ലക്‌സർ
மல்டிபிளெக்சிங்,മൾട്ടിപ്ലെക്സിംഗ്
பலமுனை நெட்வொர்க்,മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്
பல செயலாக்கம்,മൾട്ടിപ്രോസസിംഗ്
பல்செயலி அமைப்பு,മൾട്ടിപ്രൊസസർ സിസ്റ്റം
பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME),മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ വിപുലീകരണം (MIME)
பல அட்டவணை,മൾട്ടിഷെഡ്യൂൾ
மல்டிஸ்டேஷன்,മൾട്ടിസ്റ്റേഷൻ
மல்டித்ரெடிங்,മൾട്ടിത്രെഡിംഗ്
