Gujarati,Punjabi
જેકોબિયન મેટ્રિક્સ,ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ
સેટમાં જોડાવા,ਸੈੱਟਾਂ ਦਾ ਜੋੜ
સંયુક્ત,ਸੰਯੁਕਤ
સંયુક્ત ઘનતા કાર્ય,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
સંયુક્ત આવર્તન કાર્ય,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
સંયુક્ત રીતે નિર્ભર ચલ,ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
સંયુક્ત સંભાવના,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
જોડાઓ (=યુનિયન),ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ)
કૂદી,ਛਾਲ
જમ્પ અવ્યવસ્થા,ਛਾਲ ਬੰਦ
વાજબીપણું,ਜਾਇਜ਼
ન્યાયી ઠેરવવું,ਜਾਇਜ਼ ਠਹਿਰਾਓ
Karnaugh નકશો,Karnaugh ਨਕਸ਼ਾ
કર્નલ,ਕਰਨਲ
મેપિંગની કર્નલ,ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ
ગતિશાસ્ત્ર,ਕਿਨੇਮੈਟਿਕਸ
ગતિ ઊર્જા,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
ગતિશાસ્ત્ર,ਗਤੀ ਵਿਗਿਆਨ
કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ,ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ
ક્રોનેકર ડેલ્ટા,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
કર્ટોસિસ,kurtosis
લેગ્રેન્જનું કાર્ય,Lagrange ਦੇ ਫੰਕਸ਼ਨ
લેગ્રેન્જના ગુણક,Lagrange ਦੇ ਗੁਣਕ
લેમિના,ਲਾਮਿਨਾ
લેપ્લેસ ટ્રાન્સફોર્મ,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
મોટી સંખ્યામાં,ਵੱਡੀ ਗਿਣਤੀ
સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ),ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ)
બાજુની સપાટી,ਪਾਸੇ ਦੀ ਸਤਹ
લેટિન ચોરસ,ਲਾਤੀਨੀ ਵਰਗ
latus ગુદામાર્ગ,latus ਗੁਦਾ
કાયદો,ਕਾਨੂੰਨ
વેગ ઉમેરવાનો કાયદો,ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ઉમેરણનો કાયદો,ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ઘટતા વળતરનો કાયદો,ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ
ગુરુત્વાકર્ષણનો કાયદો,ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ
જૂથો માટે હોમોમોર્ફિઝમનો કાયદો,ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
વધતા ખર્ચનો કાયદો,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
સૂચકાંકોનો કાયદો,ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ
જડતાનો કાયદો,ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ
મોટી સંખ્યામાં કાયદો,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
સંભાવનાનો કાયદો,ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ
સાઇન્સનો કાયદો,ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ
ઘાતાંકના નિયમો,ਘਾਤਕ ਦੇ ਨਿਯਮ
ગતિના નિયમો,ਗਤੀ ਦੇ ਨਿਯਮ
સ્તર,ਪਰਤ
અગ્રણી ગુણાંક,ਮੋਹਰੀ ਗੁਣਾਂਕ
અગ્રણી કર્ણ,ਮੋਹਰੀ ਵਿਕਰਣ
અગ્રણી સબમેટ્રિક્સ,ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ
અગ્રણી શબ્દ,ਮੋਹਰੀ ਮਿਆਦ
ઓછામાં ઓછું,ਘੱਟੋ-ਘੱਟ
ન્યૂનતમ સામાન્ય બહુવિધ (LCM),ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM)
ઓછામાં ઓછું તત્વ,ਘੱਟੋ-ਘੱਟ ਤੱਤ
ઓછામાં ઓછો ચોરસ,ਘੱਟੋ-ਘੱਟ ਵਰਗ
ઓછામાં ઓછું ઉપલા બાઉન્ડ,ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ
ડાબી કોસેટ,ਖੱਬੇ coset
ડાબા હાથે,ਖੱਬੇ ਹੱਥ
ડાબા હાથનો સ્ક્રૂ,ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ
ડાબું ઊલટું,ਖੱਬੇ ਉਲਟ
ડાબી ગુણાકાર,ਖੱਬਾ ਗੁਣਾ
લીબનિટ્ઝ સૂત્ર,ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ
લંબાઈ,ਲੰਬਾਈ
લેપ્ટોક્યુર્ટિક,leptokurtic
લેપ્ટોક્યુર્ટિક વળાંક,leptokurtic ਵਕਰ
લેપ્ટોક્યુર્ટોસિસ,leptokurtosis
સ્તર વળાંક,ਪੱਧਰ ਕਰਵ
આત્મવિશ્વાસનું સ્તર,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
મહત્વનું સ્તર,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
લેક્સિકોગ્રાફિકલી,ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ
લેક્સિકોગ્રાફિકલ ઓર્ડર,ਕੋਸ਼ਿਕ ਕ੍ਰਮ
સંભાવના કાર્ય,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
સંભાવના ગુણોત્તર પરીક્ષણ,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
મર્યાદા,ਸੀਮਾ
મર્યાદિત,ਸੀਮਿਤ ਕਰਨਾ
મર્યાદિત મૂલ્ય,ਸੀਮਤ ਮੁੱਲ
મર્યાદિત વેગ,ਸੀਮਤ ਗਤੀ
સરેરાશ મર્યાદા,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
એકીકરણની મર્યાદા,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
ક્રમની મર્યાદા,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ),ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
મર્યાદા વેગ,ਸੀਮਤ ਗਤੀ
રેખા,ਲਾਈਨ
રેખીય,ਰੇਖਿਕ
રેખીય બીજગણિત,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
રેખીય બીજગણિત સમીકરણ,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
રેખીય અંદાજ,ਰੇਖਿਕ ਅਨੁਮਾਨ
રેખીય એસિમ્પ્ટોટ,ਰੇਖਿਕ ਲੱਛਣ
રેખીય ગુણાંક,ਰੇਖਿਕ ਗੁਣਾਂਕ
રેખીય સંયોજન,ਰੇਖਿਕ ਸੁਮੇਲ
રેખીય અવરોધો,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
રેખીય અવલંબન,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
રેખીય વિભેદક સમીકરણ,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
રેખીય પરિમાણ,ਰੇਖਿਕ ਮਾਪ
રેખીય સમીકરણ,ਰੇਖਿਕ ਸਮੀਕਰਨ
રેખીય સ્વરૂપ,ਰੇਖਿਕ ਰੂਪ
રેખીય અપૂર્ણાંક પરિવર્તન,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ
રેખીય કાર્ય,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
રેખીય કાર્યાત્મક,ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ
રેખીય જૂથ,ਰੇਖਿਕ ਸਮੂਹ
રેખીય સ્વતંત્રતા,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
રેખીય સ્વતંત્ર સંબંધ,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
રેખીય અસમાનતા,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
રેખીય અસંગત વિભેદક સમીકરણ,ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ
રેખીય અભિન્ન સમીકરણ,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
રેખીય પ્રક્ષેપ,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
રેખીયતા,ਰੇਖਿਕਤਾ
રેખીય રીતે નિર્ભર,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
રેખીય રીતે સ્વતંત્ર,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
રેખીય મેપિંગ,ਰੇਖਿਕ ਮੈਪਿੰਗ
રેખીય ક્રમ,ਰੇਖਿਕ ਕ੍ਰਮ
રેખીય ક્રમ,ਰੇਖਿਕ ਕ੍ਰਮ
રેખીય પ્રોગ્રામિંગ,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
રેખીય પ્રોગ્રામિંગ સમસ્યા,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
રેખીય રીગ્રેસન,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
રેખીય રીગ્રેસન ગુણાંક,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
રેખીય સંબંધ,ਰੇਖਿਕ ਸਬੰਧ
રેખીય જગ્યા (= વેક્ટર જગ્યા),ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
રેખીય સબસ્પેસ,ਰੇਖਿਕ ਉਪਸਪੇਸ
રેખીય પરિવર્તન,ਰੇਖਿਕ ਤਬਦੀਲੀ
રેખીય વલણ,ਰੇਖਿਕ ਰੁਝਾਨ
રેખીય નિષ્પક્ષ અંદાજ,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
રેખીય વેગ,ਰੇਖਿਕ ਵੇਗ
રેખા અભિન્ન,ਲਾਈਨ ਅਟੁੱਟ
આંતરછેદની રેખા,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
રીગ્રેસનની રેખા,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
સ્થાનિક વેક્ટર,ਸਥਾਨਕ ਵੈਕਟਰ
સ્થાનિક શ્રેષ્ઠ,ਸਥਾਨਕ ਸਰਵੋਤਮ
સ્થાન,ਟਿਕਾਣਾ
લોગ,ਲੌਗ
લઘુગણક,ਲਘੂਗਣਕ
લઘુગણક ચોકસાઈ,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
લઘુગણક ગણતરી,ਲਘੂਗਣਕ ਗਣਨਾ
લઘુગણક વળાંક,ਲਘੂਗਣਕ ਵਕਰ
લઘુગણક વ્યુત્પન્ન,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
લઘુગણક તફાવત,ਲਘੂਗਣਕ ਅੰਤਰ
લઘુગણક કાર્ય,ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ),ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
લઘુગણક સામાન્ય વિતરણ,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
લઘુગણક સંબંધ,ਲਘੂਗਣਕ ਸਬੰਧ
લઘુગણક સ્કેલ,ਲਘੂਗਣਕ ਸਕੇਲ
લઘુગણક શ્રેણી,ਲਘੂਗਣਕ ਲੜੀ
લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર),ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
લઘુગણક કોષ્ટક (=લોગ ટેબલ),ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
લઘુગણક (લોગ),ਲਘੂਗਣਕ (ਲਾਗ)
તર્ક,ਤਰਕ
તાર્કિક રીતે સમકક્ષ,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
લોજિસ્ટિક વળાંક,ਲੌਜਿਸਟਿਕ ਕਰਵ
સામાન્ય વિતરણ,ਸਾਧਾਰਨ ਵੰਡ
રેખાંશ,ਲੰਬਕਾਰ
લૂપ,ਲੂਪ
લોટરી,ਲਾਟਰੀ
નીચલી પટ્ટી,ਹੇਠਲੀ ਪੱਟੀ
ના જેટલું કે તેનાથી ઓછું,ਹੇਠਲੀ ਸੀਮਾ
નીચલા રીમેન અભિન્ન,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
ઓછી રકમ,ਘੱਟ ਰਕਮ
નીચલા ત્રિકોણાકાર મેટ્રિક્સ,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
મેકલોરિનનું વિસ્તરણ,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
જાદુઈ સંખ્યા,ਮੈਜਿਕ ਨੰਬਰ
જાદુઈ ચોરસ,ਜਾਦੂ ਵਰਗ
તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા),ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
મેઇલ કરેલ પ્રશ્નાવલી,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
મેલ મોજણી,ਡਾਕ ਸਰਵੇਖਣ
મેજરન્ટ (ઉપલા બાઉન્ડ),ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
મુખ્ય ચાપ,ਪ੍ਰਮੁੱਖ ਚਾਪ
મોટા સમૂહ,ਵੱਡਾ ਸੈੱਟ
ઘણા મૂલ્યવાન કાર્ય,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
નકશો,ਨਕਸ਼ਾ
સમૂહમાં નકશો,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
સમૂહનું મેપિંગ,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
સીમાંત સંભાવના,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
ગાણિતિક વિશ્લેષણ,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ગાણિતિક દલીલ,ਗਣਿਤਿਕ ਦਲੀਲ
ગાણિતિક કેન્દ્ર,ਗਣਿਤ ਕੇਂਦਰ
ગાણિતિક જટિલતા,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
ગાણિતિક અર્થશાસ્ત્ર,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
ગાણિતિક અપેક્ષા,ਗਣਿਤਿਕ ਉਮੀਦ
ગાણિતિક સ્વરૂપ,ਗਣਿਤਿਕ ਰੂਪ
ગાણિતિક રચના,ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
ગાણિતિક ઓળખ,ਗਣਿਤ ਦੀ ਪਛਾਣ
ગાણિતિક તર્ક,ਗਣਿਤਿਕ ਤਰਕ
ગાણિતિક મોડેલ,ਗਣਿਤਿਕ ਮਾਡਲ
ગાણિતિક ખ્યાલ,ਗਣਿਤਿਕ ਧਾਰਨਾ
મેટ્રિક્સ ડિગોનલાઇઝેશન,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
મેટ્રિક્સ વ્યસ્ત,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
મેટ્રિક્સ વ્યુત્ક્રમ,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
મેટ્રિક્સ પદ્ધતિ,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
મેટ્રિક્સ ગુણાકાર,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
સ્થિરાંકોનું મેટ્રિક્સ,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
અસરકારકતાનું મેટ્રિક્સ,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
મેટ્રિક્સ ઓપરેટર,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
મેટ્રિક્સ બહુપદી,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
મેટ્રિક્સ પ્રિન્ટીંગ,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
મેટ્રિક્સ ઉત્પાદન,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
મહત્તમ,ਵੱਧ ਤੋਂ ਵੱਧ
મહત્તમ,ਵੱਧ ਤੋਂ ਵੱਧ
મહત્તમ નિરપેક્ષ મૂલ્ય,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
મહત્તમ F- ગુણોત્તર,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
મહત્તમ સંભાવના,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
મહત્તમ,ਵੱਧ ਤੋਂ ਵੱਧ
મહત્તમ માપદંડ,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
કાર્યની મહત્તમ,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
સરેરાશ વિચલન,ਮਤਲਬ ਭਟਕਣਾ
સરેરાશ ચોરસ વિચલન,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
સરેરાશ ચોરસ ભૂલ,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
સરેરાશ કિંમત,ਮਤਲਬ ਮੁੱਲ
સરેરાશ મૂલ્ય પ્રમેય,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
કર્ટોસિસનું માપ,kurtosis ਦਾ ਮਾਪ
મધ્યક,ਔਸਤ
મધ્ય કેન્દ્ર,ਮੱਧ ਕੇਂਦਰ
મેસોકર્ટિક વળાંક,mesokurtic ਵਕਰ
મેસોકર્ટોસિસ,mesokurtosis
સંદેશ,ਸੁਨੇਹਾ
પદ્ધતિ,ਢੰਗ
દૂર કરવાની પદ્ધતિ,ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ
વ્યુત્ક્રમની પદ્ધતિ,ਉਲਟ ਦੀ ਵਿਧੀ
પુનરાવર્તનની પદ્ધતિ,ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ
ઓછામાં ઓછા ચોરસની પદ્ધતિ,ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ
ક્ષણોની પદ્ધતિ,ਪਲ ਦੀ ਵਿਧੀ
સમાન ત્રિકોણની પદ્ધતિ,ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ
સૌથી ઊભો ઉતરવાની પદ્ધતિ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ
સમીકરણની પદ્ધતિ,ਸਾਰ ਦੀ ਵਿਧੀ
અનિર્ધારિત ગુણાંકની પદ્ધતિ,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ
મેટ્રિક જગ્યા,ਮੀਟਰਿਕ ਸਪੇਸ
મેટ્રિક સિસ્ટમ,ਮੀਟਰਿਕ ਸਿਸਟਮ
મેટ્રિક એકમ,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
સૂક્ષ્મ સિદ્ધાંત,ਮਾਈਕਰੋ ਥਿਊਰੀ
મધ્ય,ਮੱਧ
મધ્યમ ગાળા,ਮੱਧ ਮਿਆਦ
મધ્ય બિંદુ,ਮੱਧ ਬਿੰਦੂ
મધ્ય બિંદુ સૂત્ર,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
ન્યૂનતમ બહુપદી,ਨਿਊਨਤਮ ਬਹੁਪਦ
ન્યૂનતમ સિદ્ધાંત,ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ
ન્યૂનતમ,ਘੱਟੋ-ਘੱਟ
ન્યૂનતમ બિંદુ (વળાંકનો),ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ)
ન્યૂનતમ બહુપદી,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
કાર્યની મિનિટ,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min
નાની ચાપ,ਮਾਮੂਲੀ ਚਾਪ
નાની અક્ષ,ਮਾਮੂਲੀ ਧੁਰੀ
લઘુકૃત સબસેટ,ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ
માઈનસ,ਘਟਾਓ
બાદબાકીનું ચિહ્ન,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
મિશ્ર અપૂર્ણાંક,ਮਿਸ਼ਰਤ ਭਾਗ
મિશ્ર વ્યૂહરચના,ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ
મોડ,ਮੋਡ
મોડ્યુલસ,ਮਾਡਿਊਲਸ
જટિલ સંખ્યાનું મોડ્યુલસ,ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ
ક્ષણ,ਪਲ
મોમેન્ટ જનરેટીંગ ફંક્શન,ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
બળની ક્ષણ,ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ
આવર્તન વિતરણની ક્ષણ,ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ
જડત્વની ક્ષણ,ਜੜਤਾ ਦਾ ਪਲ
વેગની ક્ષણ,ਗਤੀ ਦਾ ਪਲ
વેગ,ਗਤੀ
એકવિધ,monomial
મોનોમોર્ફિક,ਮੋਨੋਮੋਰਫਿਕ
મોનોમોર્ફિઝમ,ਮੋਨੋਮੋਰਫਿਜ਼ਮ
એકવિધ,ਮੋਨੋਟੋਨ
મોનોટોન વધતો ક્રમ,ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ
એકવિધ રીતે,monotonically
એકવિધ રીતે વધતી જતી નેટ,monotonically ਵਧਦਾ ਜਾਲ
એકવિધ રીતે વધતો ક્રમ,monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ
એકવિધ કાર્ય,ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
મોન્ટે કાર્લો ગણતરી,ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ
મોન્ટે કાર્લો પદ્ધતિ,ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ
મોરા (રમત),ਮੋਰਾ (ਖੇਡ)
મૃત્યુના આંકડા,ਮੌਤ ਦੇ ਅੰਕੜੇ
સૌથી વધુ સંભવિત,ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ
ગતિ,ਮੋਸ਼ਨ
મૂવિંગ એવરેજ,ਮੂਵਿੰਗ ਔਸਤ
એમ-સ્પેસ,ਐਮ-ਸਪੇਸ
ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ,ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ
બહુનિર્ણય સમસ્યા,ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
બહુપરીમાણીય સામાન્ય વિતરણ,ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ
બહુપરીમાણીય રેન્ડમ ચલ,ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા,ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
બહુપદી,ਬਹੁਨਾਮੀ
બહુપદી વિતરણ,ਬਹੁਨਾਮੀ ਵੰਡ
બહુવિધ,ਮਲਟੀਪਲ
બહુવિધ પસંદગીની સમસ્યા,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
બહુવિધ કનેક્ટેડ ડોમેન,ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ
બહુવિધ સહસંબંધ,ਮਲਟੀਪਲ ਸਬੰਧ
બહુવિધ આવર્તન કોષ્ટક,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
બહુવિધ અભિન્ન,ਮਲਟੀਪਲ ਅਟੁੱਟ
બહુવિધ એકીકરણ,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
બહુવિધ રીગ્રેસન,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
બહુવિધ રીગ્રેસન વિશ્લેષણ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
બહુવિધ રીગ્રેસન ગુણાંક,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
બહુવિધ રીગ્રેસન સમીકરણ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
બહુવિધ મૂળ,ਮਲਟੀਪਲ ਰੂਟ
ગુણાકાર,ਗੁਣਾ
કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું),ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો),ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
