Odiya,Kannada
"ବାର୍ତ୍ତା ତ୍ରୁଟି |
 ରେକର୍ଡ","ಸಂದೇಶ ದೋಷ
 ದಾಖಲೆ"
ବାର୍ତ୍ତା ବିନିମୟ,ಸಂದೇಶ ವಿನಿಮಯ
ବାର୍ତ୍ତା କ୍ଷେତ୍ର |,ಸಂದೇಶ ಕ್ಷೇತ್ರ
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,ಸಂದೇಶ ಸ್ವರೂಪ
ବାର୍ତ୍ତା ହେଡର୍ |,ಸಂದೇಶ ಹೆಡರ್
ବାର୍ତ୍ତା ମୋଡ୍ |,ಸಂದೇಶ ಕ್ರಮ
ବାର୍ତ୍ତା ନମ୍ବର |,ಸಂದೇಶ ನಿಶ್ಚೇಷ್ಟಿತ
ବାର୍ତ୍ତା ମତଦାନ |,ಸಂದೇಶ ಮತದಾನ
"ବାର୍ତ୍ତା |
 ପ୍ରକ୍ରିୟାକରଣ
 ପ୍ରୋଗ୍ରାମ୍","ಸಂದೇಶ
 ಸಂಸ್ಕರಣೆ
 ಕಾರ್ಯಕ್ರಮ"
ବାର୍ତ୍ତା ଧାଡି |,ಸಂದೇಶ ಕ್ಯೂ ಕ್ಯೂ
ବାର୍ତ୍ତା ରାଉଟିଙ୍ଗ୍ |,ಸಂದೇಶ ರೂಟಿಂಗ್
"ବାର୍ତ୍ତା ବୁଡ଼ିବା |
 (= ବାର୍ତ୍ତା |
 ରସିଦ)","ಸಂದೇಶ ಸಿಂಕ್
 (= ಸಂದೇಶ
 ರಿಸೀವರ್)"
ବାର୍ତ୍ତା ଉତ୍ସ |,ಸಂದೇಶ ಮೂಲ
ବାର୍ତ୍ତା ସୁଇଚ୍ |,ಸಂದೇಶ ಬದಲಾಯಿಸು
ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |,ಸಂದೇಶ ಬದಲಾಯಿಸುವುದು
"ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
 କେନ୍ଦ୍ର","ಸಂದೇಶ ಬದಲಾಯಿಸುವುದು
 ಕೇಂದ್ರ"
"ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
 ନେଟୱର୍କ","ಸಂದೇಶ ಬದಲಾಯಿಸುವುದು
 ಜಾಲ"
ବାର୍ତ୍ତା ଟେଲିକମ୍,ಸಂದೇಶ ದೂರಸಂಪರ್ಕ
ବାର୍ତ୍ତା ପାଠ୍ୟ |,ಸಂದೇಶ ಪಠ್ಯ
"ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର
 ଅଂଶ","ಸಂದೇಶ ವರ್ಗಾವಣೆ
 ಭಾಗ"
ମେସେଜିଂ,ಹೊಣೆಗಾರಿಕೆ
ମେଟା ଏକତ୍ରିତ ବ୍ୟକ୍ତି |,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
ମେଟା ସଂକଳନ |,ಮೆಟಾ ಸಂಕಲನ
ମେଟା କମ୍ପାଇଲର୍ |,ಮೆಟಾ ಕಂಪೈಲರ್
ମେଟା ଭାଷା |,ಮೆಟಾ ಭಾಷೆ
"ଧାତବ ସୁବିଧା |
 ଟର୍ମିନାଲ୍","ಲೋಹೀಯ ಸೌಲಭ್ಯ
 ಅಂತಿಮ"
ମେଟାସାସେକ୍ଟ,ಮಂತ್ರ ವ್ಯವಸ್ಥೆ
"ମାଇକ୍ରୋ କ୍ରାଇଭିଟ୍ |
 ବିଚ୍ଛିନ୍ନତା |","ಮೈಕ್ರೋ ಸರ್ಕಿಟಿ
 ಪ್ರತ್ಯೇಕತೆ"
ମାଇକ୍ରୋକୋବୋଲ |,ಮೈಕ್ರೋಕಾಬಲ್
ମାଇକ୍ରୋ କୋଡ୍ |,ಸೂಕ್ಷ್ಮ ಸಂಕೇತ
ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |,ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್
"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଉପାଦାନ","ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್
 ಅಂಶ"
"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ବିକାଶ
 ସିଷ୍ଟମ୍","ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್
 ಅಭಿವೃದ್ಧಿ
 ವ್ಯವಸ್ಥೆ"
"ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
 ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |","ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂರ್
 ಪದ ಸಂಸ್ಕರಣೆ"
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
ମାଇକ୍ରୋସକେଲ୍ |,ಮೈಕ್ರೋಸೈಕಲ್
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ಸೂಕ್ಷ್ಮ ವಿದ್ಯುದರ್ತನ
ମାଇକ୍ରୋଫେହେ,ಮೈಕ್ರೋಫಿರ
ମାଇକ୍ରୋଫିଲ୍ମ୍,ಮೈಕ್ರೋಫಿಲ್
ମାଇକ୍ରୋଫ୍ଲୋପେଲି |,ಮೈಕ್ರೋ ಶಿಷ್ಟಾಚಾರ
ମାଇକ୍ରୋଫ୍ଲୋଚାର୍ଟ |,ಮೈಕ್ರೋಫ್ಲೌಚಾರ್ಟ್
ମାଇକ୍ରୋ 9 ରିଡର୍ |,ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ
"ମାଇକ୍ରୋ 9 ରିଡର୍ |
 କପିଅର୍","ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ
 ಕಪಾಟು"
"ମାଇକ୍ରୋ 9 ରିଡର୍ |
 ପ୍ରିଣ୍ଟର୍","ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುಗ
 ಮುದ್ರಕ"
ଅଶୁଦ୍ରତା,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
ମାଇକ୍ରୋମିଜ ଆଜ,ಸೂಕ್ಷ್ಮ ಆಯಾಮ
ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶନାମା |,ಸೂಕ್ಷ್ಮ ಸೂಚ
"ମାଇକ୍ରୋନିଣ୍ଟେସନ୍ |
 କ୍ରମ |","ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ
 ಅನುಕ್ರಮ"
ମାଇକ୍ରୋମନାଫ୍ରେମ୍ |,ಮೈಕ್ರೋ ಕಪಾಟು
ମାଇକ୍ରୋମାଇଜରାଇଜେସନ୍,ಮೈಕ್ರೋಮೋಮಿನ್ಯಾಟುರೇಶನ್
ମାଇକ୍ରୋଡେରର୍ |,ಸೂಕ್ಷ್ಮ ಬೆರೆತ
ମାଇକ୍ରୋଫଟୋଗ୍ରାଫ୍ |,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
ମାଇକ୍ରୋଫଟୋଗ୍ରାଫି,ಮೈಕ್ರೋ ಚಿತ್ರಕಥೆ
"ମାଇକ୍ରୋପ୍ରୋସେସିଂ
 ଏକକ","ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್
 ಘಟಕ"
ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର,ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଆନିପ୍ରିଣ୍ଟେଜର |","ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
 ವಿಶ್ಲೇಷಕ"
"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ଥାପତ୍ୟ","ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
 ವಾಸ್ತುಶಿಲ್ಪಿ"
"ମାଇକ୍ରୋ ପ୍ରୋଟିବେସର ବିଟ୍
 ସ୍ଲାଇସ୍ |","ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್ ಬಿಟ್
 ತುಂಡು"
"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ଚିପ୍","ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
 ಚೂರು"
"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସଙ୍କଳନକାରୀ","ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
 ಕೊಲೆಗಡುಕ"
"ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
 ସ୍ମୃତି ଅନ୍ତରାପୃଷ୍ଠତା","ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
 ಮೆಮೊರಿ ಸಂಪರ್ಕಸಾಧನ"
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |,ಮೈಕ್ರೋಗ್ರಾಂ
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |","ಮೈಕ್ರೋಗ್ರಾಂ
 ನಿಯಂತ್ರಣ ತರ್ಕ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋର୍ କରନ୍ତୁ","ಮೈಕ್ರೋಗ್ರಾಂ
 ನಿಯಂತ್ರಣ ಅಂಗಡಿ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ଷେତ୍ର","ಮೈಕ್ರೋಗ್ರಾಂ
 ಹೊಲತು"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ନିର୍ଦ୍ଦେଶ ସେଟ୍","ಮೈಕ್ರೋಗ್ರಾಂ
 ಬೋಧನಾ ನಿಗದಿ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମଡ୍ |
 ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର","ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಮ್ ಮಾಡಲಾದ
 ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋସେଟ୍ମ୍ସର |","ಮೈಕ್ರೋಗ್ರಾಂ
 ಮೈಕ್ರೋಅಸೆಂಬ್ಲರ್"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ମାଇକ୍ରୋକୋଡ୍ |","ಮೈಕ್ರೋಗ್ರಾಂ
 ಮೈಕ್ರೋ ಪ್ರದೇಶ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 କ୍ରମ","ಮೈಕ್ರೋಗ್ರಾಂ
 ಅನುಕ್ರಮಣಕಾರ"
"ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
 ଷ୍ଟୋର୍ କରନ୍ତୁ |","ಮೈಕ್ರೋಗ್ರಾಂ
 ಸಂಗ್ರಹ"
ମାଇକ୍ରୋପରିକି ମାଇକ୍ରୋନ୍ୱେନ୍ସ |,ಮೈಕ್ರೋಸೆಕ್ಟ್
ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
ମଧ୍ୟମ ପିଚ୍ |,ಮಧ್ಯಮ ಮುತ್ತು
ମଧ୍ୟମଜର |,ಮಧ್ಯವಾರ್ತಿ
MIDIMOUPERER |,ಮಿಡಿಕಂಪರ್
ସ୍ଥାନାନ୍ତରଣ,ವಲಸೆ
ସ୍ଥାନାନ୍ତରଣ ପଥ,ವಲಸೆ ಮಾರ್ಗ
"ମିନିମାସମ୍ |
 ପ୍ରୋଗ୍ରାମ୍","ಮಿನಿಯಾಸ್ಸೆಂಬ್ಲರ್
 ಕಾರ್ಯಕ್ರಮ"
ମିନିକୋମାପ୍ରିଟର୍,ಕಿರು ಕಂಪ್ಯೂಟರ್
"ମିନିକୋମାପ୍ରିଟର୍
 ଏକତ୍ରିତ |","ಕಿರು ಕಂಪ್ಯೂಟರ್
 ಷೋಬರೆ"
ମିନିଡିଡିସ୍କେଟେଟ୍ |,ಒಂದು ಬಗೆಯ ಉಣ್ಣಿ
ମିନିଫ୍ଲାପି ଡିସ୍କ |,ಮಿನಿ
ସର୍ବନିମ୍ନ ମେସିନ୍ |,ಕನಿಷ್ಠ ಯಂತ್ರ
ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
ସର୍ବନିମ୍ନ ରାଶି |,ಕನಿಷ್ಠ ಮೊತ್ತ
ସର୍ବନିମ୍ନ ଗଛ |,ಸಣ್ಣ ಮರ
"ମିନିମା
 ପ୍ରଣାଳୀ","ಸಣ್ಣಪುಟ್ಟ
 ವಿಧಾನ"
"ସର୍ବନିମ୍ନ ଆକ୍ସେସ୍
 ସହଯୋଗ","ಕನಿಷ್ಠ ಪ್ರವೇಶ
 ಕೋಡಿಂಗ್"
"ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ
 ବାଜିବା ଗଛ |","ಕನಿಷ್ಠ ವೆಚ್ಚ
ಕನಿಷ್ಠ ವೆಚ್ಚ
 ವ್ಯಾಪಕ ಮರ"
"ସର୍ବନିମ୍ନ ବିଳମ୍ବ |
 ପ୍ରୋଗ୍ରାମିଂ","ಕನಿಷ್ಠ ವಿಳಂಬ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್"
"ସର୍ବନିମ୍ନ ଦୂରତା |
 କୋଡ୍","ಕನಿಷ್ಠ
 ಸಂಹಿತೆ"
"ସର୍ବନିମ୍ନ ବିଳମ୍ବତା |
 ସହଯୋଗ","ಕನಿಷ್ಠ ಸುಪ್ತತೆ
 ಕೋಡಿಂಗ್"
ଛୋଟ ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |,ಸಣ್ಣ ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ
ସାମାନ୍ୟ ଚକ୍ର,ಸಣ್ಣ ಚಕ್ರ
ସଂଖ୍ୟାଲଘୁ ବାହକ |,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
ଛୋଟ ଛୋଟ ଚାବି |,ಮಿನಾರ್ಮೋಸ್ಟ್ ಕೀ
ଛୋଟ ଗଠନ |,ಸಣ್ಣ ರಚನೆ
ନାବାଳକ ସମୁଦାୟ,ಮೊತ್ತದ
ମୃତ୍ତିକା,ಚಿರತೆ
ମାଇନସ୍ ପତାକା |,ಮೈದಾನದ ಧ್ವಜ
ମାଇନସ୍ ଜୋନ୍,ಮೈನಸ್ ವಲಯ
ମିପସ୍,ಮರಿ ಮರ
"ବିବିଧ
 ସମୟ","ವಿವಿಧ
 ಕಾಲ"
ଭୁଲ୍,ತಪ್ಪು
"MIS (ପରିଚାଳନା)
 ସୂଚନା
 ସିଷ୍ଟମ୍)","ತಪ್ಪು (ನಿರ್ವಹಣೆ
 ಮಾಹಿತಿ
 ಸಿಸ್ಟಮ್)"
ଭୁଲ ବ୍ୟାଖ୍ୟା,ತಪ್ಪುಗ್ರಹಿಕೆ
ତ୍ରୁଟି ନିଖୋଜ ତ୍ରୁଟି |,ಕಾಣೆಯಾಗಿದೆ
ଭୁଲ,ತಪ್ಪು
"ମିଶ୍ରିତ ଆଧାର |
 ଉଲ୍ଲେଖ","ಮಿಶ್ರಿತ
 ನಿದರ್ಶನ"
"ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା ବ୍ୟବସ୍ଥ","ಮಿಶ್ರಿತ
 ಸಂಖ್ಯೆ"
"ମିଶ୍ରିତ ଆଧାର |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍","ಮಿಶ್ರಿತ
 ಪ್ರಸಾರ
 ವ್ಯವಸ್ಥೆ"
"ମିଶ୍ରିତ ମୋଡ୍ |
 ଅଭିବ୍ୟକ୍ତି","ಮಿಶ್ರ ಕ್ರಮ
 ಅಭಿವ್ಯಕ್ತಿ"
"ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ଉଲ୍ଲେଖ","ಮಿಶ್ರಿತ
 ನಿದರ್ಶನ"
"ମିଶ୍ରିତ-ରେଡିକ୍ସ |
 ସଂଖ୍ୟା
 ସିଷ୍ଟମ୍","ಮಿಶ್ರಿತ
 ಪ್ರಸಾರ
 ವ್ಯವಸ್ಥೆ"
"ମିଶ୍ରିତ ରେଡିକ୍ସ |
 ସିଷ୍ଟମ୍","ಮಿಶ್ರಿತ ರಾಡಿಕ್ಸ್
 ವ್ಯವಸ್ಥೆ"
"ମିଶ୍ରିତ ପ୍ରକାର |
 ଅଭିବ୍ୟକ୍ତି","ಮಿಶ್ರ ಪ್ರಕಾರ
 ಅಭಿವ್ಯಕ್ತಿ"
ମିସୋନିକ୍ |,ಜ್ಞಾಪಕ
ମିଣ୍ଟେମିକ୍ ଠିକଣା |,ಜ್ಞಾಪಕ ವಿಳಾಸ
ମିଣ୍ଟୋନିକ୍ ନାମ |,ಜ್ಞಾಪಕ ಹೆಸರು
"ମିସୋନିକ୍ |
 ଅପରେସନ୍ କୋଡ୍","ಜ್ಞಾಪಕ
 ಕಾರ್ಯಾಚರಣೆ ಸಂಹಿತೆ"
ମନେମୋନିକ୍ ପ୍ରତୀକ |,ಸ್ಮಾರಕ ಚಿಹ್ನೆ
ମଡେଲ୍ ଷ୍ଟେଟମେଣ୍ଟ୍ |,ಮಾದರಿ ಹೇಳಿಕೆ
"ମୋଡେମ୍ ଏନକ୍ରିପସନ୍
 ଉପକରଣ","ಮೋಡೆಮ್ ಗೂ ry ನಿಶ್ಚಯ
 ಸಾಧನ"
ପରିବର୍ତ୍ତନଶୀଳ ସ୍ତର |,ಮಾರ್ಪಾಡು ಮಟ್ಟ
ମୋଡିଫାୟର୍,ಮಾರ್ಪಡಿಸುವವನು
ମୋଡିଫାୟର୍ ବିଟ୍,ಮಾರ್ಪಡಕ ಬಿಟ್
ମୋଡିଫାୟର୍ ରେଜିଷ୍ଟର |,ಮಾರ್ಪಡಕ ನೋಂದಣಿ
ନିର୍ଦ୍ଦେଶକୁ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,ಸೂಚನೆಯನ್ನು ಮಾರ್ಪಡಿಸಿ
ଟିକେଟ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,ಟಿಕೆಟ್ ಅನ್ನು ಮಾರ್ಪಡಿಸಿ
ମୋଡୁଲା,ಮೋಡಿ
"ମଡ୍ୟୁଲାର୍ |
 ଗାଣିତିକ","ರೂಪಿನ
 ಅಂಕಗಣಿತದ"
ମଡ୍ୟୁଲାର୍ କାଉଣ୍ଟର |,ರೂಪಾಂತರ
Modelulerity |,ರೂಪರೇಖೆ
"ମଡ୍ୟୁଲାର୍ |
 ପ୍ରୋଗ୍ରାମିଂ","ರೂಪಿನ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್"
"ମନଲୋପର
 Demoduster","ರೂಪರೇಖಕ
 ಡೆಮೊಡಲೇಟರ್"
ମୋଡଲେସନ୍ ହାର,ವ್ಯರ್ಥ ದರ
"ମଡ୍ୟୁଲ୍ |
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ","ಘಟಕ
 ನಿರ್ದಿಷ್ಟತೆ"
ମୋନାଡିକ୍ |,ಮೊನಚಾದ
"ମୋନଡିକ୍ ବୁଲିଅନ୍ |
 ଅପରେଟର୍","ಮೊನಾಡಿಕ್ ಬೂಲಿಯನ್
 ನಿರ್ವಾಹಕ"
ମୋନାଡିକ୍ ଅପରେସନ୍ |,ಮೊನಾಡಿಕ್ ಕಾರ್ಯಾಚರಣೆ
ମୋନାଡିକ୍ ଅପରେଟର |,ಮೊನಾಡಿಕ್ ನಿರ್ವಾಹಕ
"ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍","ನ ಮೇಲ್ವಿಚಾರಣೆ
 ಕಾರ್ಯಕ್ರಮಗಳು"
"ମନିଟରିଂ
 ପ୍ରୋଗ୍ରାମ୍","ಉಸ್ತುವಾರಿ
 ಕಾರ್ಯಕ್ರಮ"
ମନିଟର ପ୍ରିଣ୍ଟର୍ |,ಮುದ್ರಕವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ
ମନିଟର ପ୍ରୋଗ୍ରାମ,ಕಾರ್ಯಕ್ರಮವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ
ମନିଟର ୟୁନିଟ୍ |,ಘಟಕವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಿ
ମୋନେଟର କନସୋଲ୍ |,ಮಾಪಕ ಕನ್ಸೋಲ್
"Monolitic |
 ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |","ಏಕಶಿಲೆಯ
 ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್"
Monolithic ଷ୍ଟୋରେଜ୍ |,ಏಕಶಿಲೆಯ ಸಂಗ್ರಹ
"Monolitic |
 ଟେକ୍ନୋଲୋଜି","ಏಕಶಿಲೆಯ
 ತಂತ್ರಜ್ಞಾನ"
ଗତିଶୀଳ |,ಏಕಸ್ತುಗಳ
"ଗତିଶୀଳ |
 ମଲ୍ଟିଭାଟିଟର","ಏಕಸ್ತುಗಳ
 ಬಹುಕೈಥರಗಾರ"
"ଏକକେବଲ୍ ଟ୍ରିଗର |
 ସର୍କିଟ","ಮೊನೊಸ್ಟೇಬಲ್ ಪ್ರಚೋದಕ
 ಸುತ್ತಾಟ"
ମୋର୍ଫେମ୍ |,ಮಾರ್ಫೀಮ್
ମର୍ଫିଜିମ୍,ರೂಪಾಂತರ
ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |,ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್
"ଅଧିକାଂଶ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ବର୍ଣ୍ଣ","ಅತ್ಯಂತ ಗಮನಾರ್ಹವಾದ
 ಪಾತ್ರ"
ମା,ತಾಯಿಯ ಮಂಡಳಿ
ମାତା ରେଜିଷ୍ଟର |,ತಾಯಿ ನೋಂದಣಿ
ମାଉଣ୍ଟ,ಆರೋಹಿಸು
ଆର୍ଟ ଆଟ୍ରିବ୍ୟୁଟ୍ |,ಆರೋಹಿಸು ಗುಣಲಕ್ಷಣ
ଘୁଞ୍ଚାନ୍ତୁ |,ಚಲಿಸು
ଗତି ଫାଇଲ |,ಚಲನೆ ಕೊಡೆ
"ହାରାହାରି ଗତିଶୀଳ |
 ପଦ୍ଧତି","ಚಲಿಸುವ ಸರಾಸರಿ
 ವಿಧಾನ"
ମଲ୍ଟିଆକେସ୍ ସିଷ୍ଟମ୍ |,ಬಹುಕಾಲೀತ್ರ
"ମଲ୍ଟିପାରଡ୍
 ଆହ୍","ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್
 ಸೇರಿಸುವುದು"
"ମଲ୍ଟିପାରଡ୍
 କଲିଂ ସୁବିଧା","ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್
 ಕರೆ ಮಾಡುವ ಸೌಲಭ್ಯ"
"ମଲ୍ଟିପାରଡ୍
 ନିର୍ଦ୍ଦେଶ","ಮಲ್ಟಿಯಾಡ್ ಡ್ರೆಸ್
 ಸೂಚನಾ"
ବହୁମୂଦିତ |,ಬಹು -ಪರಿಶ್ರಮ
ମଲ୍ଟିବସ୍,ಬಹುಕ್ಯಿತ
ମଲ୍ଟିଚିପ୍,ಬಾಯಿ
"ବହୁଘର ମାସ
 ଆରେ","ಬಹುಧಮನಿಯ
 ರಂಗ"
"ବହୁଘର ମାସ
 ଭାଷା","ಬಹುಧಮನಿಯ
 ಭಾಷೆ"
"ବହୁମୁଖୀ |
 ନେଟୱର୍କ","ಬೃಹತ್
 ಜಾಲ"
ବହୁରାଷ୍ଟ୍ରୀୟ ରେଖା |,ಮಲ್ಟಿಡೋಪ್ ರೇಖೆ
"ମଲ୍ଟି
 ଡିପୋଲ୍ ଆଣ୍ଟେନା |","ಬಹುಸಂಖ್ಯಾತ
 ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ"
"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପଲସିଂ","ಬಹುರೂಪತೆ
 ನಾಚಿಕೆಗೇಡಿ"
"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପୁଲବ୍ଲଟନ୍ ସେଟ୍ |","ಬಹುರೂಪತೆ
 ಪುಷ್‌ಬಟನ್ ಸೆಟ್"
"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ପ୍ରାପ୍ତକର୍ତ୍ତା |","ಬಹುರೂಪತೆ
 ರವಾನೆಗಾರ"
"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ସଙ୍କେତ","ಬಹುರೂಪತೆ
 ಸಂಕೇತ"
"ମଲ୍ଟିଫ୍ଟରସିସିସିରେ |
 ଟର୍ମିନାଲ୍","ಬಹುರೂಪತೆ
 ಅಂತಿಮ"
"ମଲ୍ଟିଫଙ୍କସନ
 ସିଷ୍ଟମ୍","ಬಹುಕಾಲೀಭವನ
 ವ್ಯವಸ್ಥೆ"
ମଲ୍ଟିଜୋବ ଅପରେସନ୍ |,ಮಲ್ಟಿಜಾಬ್ ಕಾರ್ಯಾಚರಣೆ
ବାଲ୍ୟଲାାୟର୍ ଡିଭାଇସ୍ |,ಬಹುಪದರದ ಸಾಧನ
ମଲ୍ଟିଓପେଭେଲ୍ ଠିକଣା,ಬಹುಮಟ್ಟದ ವಿಳಾಸ
ମଲ୍ଟିଙ୍ଗଭଭେଲ୍ ମେମୋରୀ,ಬಹುಮಟ್ಟದ ಮೆಮೊರಿ
ମଲ୍ଟିଓପେଭେଲ୍ ସୁରକ୍ଷା,ಬಹುಮಟ್ಟದ ಭದ್ರತೆ
"ମଲ୍ଟିଓପେଭେଲ୍
 ସବ୍ରୋଟାଇନ୍ |","ಬಹುಮಟ್ಟದ
 ಪ್ರವಾಹದ"
ବହୁମୁଖୀ,ಬಹುಮಟ್ಟಿಗೆ ಸದ್ದು ಮಾಡಿದ
ମଲ୍ଟିମିଡ଼ିଆ ମେଲ୍,ಮಲ್ಟಿಮೀಡಿಯ ಮೇಲ್
"ମଲ୍ଟିମୋଡ୍ |
 କାଉଣ୍ଟର","ಬಹುಕೋಶತೆ
 ಪ್ರತಿಕೂಲತೆ"
ବହୁଗୁଣ ସର୍ଟ |,ಮಲ್ಟಿಪಾಸ್ ವಿಂಗಡಣೆ
ଏକାଧିକ ଆକ୍ସେସ୍ |,ಬಹು ಪ್ರವೇಶ
"ଏକାଧିକ ଠିକଣା
 ନିର୍ଦ୍ଦେଶ","ಬಹು ವಿಳಾಸ
 ಸೂಚನಾ"
"ଏକାଧିକ
 ଆସାଇନମେଣ୍ଟ","ಬಹು
 ನಿಯೋಜನೆ"
ଏକାଧିକ ଶୃଙ୍ଖଳା,ಬಹು ಸರಪಳಿ
ଏକାଧିକ ସଂଯୋଜକ |,ಬಹು ಕನೆಕ್ಟರ್
"ଏକାଧିକ
 ଘୋଷଣା","ಬಹು
 ಪ್ರಕಟಿಸುವುದು"
"ଏକାଧିକ ଡୋମେନ୍ |
 ନେଟୱର୍କ","ಬಹು ಡೊಮೇನ್
 ಜಾಲ"
"ଏକାଧିକ ଚାକିରି
 ପ୍ରକ୍ରିୟାକରଣ","ಬಹು ಕೆಲಸ
 ಸಂಸ್ಕರಣೆ"
