Punjabi,Marathi
ਜੱਟ,Jute
ਜੱਸੇਜ਼,जॅसिड्स
ਕੂਲਿਨ,काओलिन
ਕਾਓਲਿਨਾਈਟ,Kaolinite
ਕਾਓਲਿਨਾਈਟ,Kaolinite
ਕੈਰੀਨਚਯਮਾ,कॅरीन्चीमा
ਕੈਰੀਓਡਮਾ,Karyodesma
ਕੈਰੀਗਮੀ,Karyogamy
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),कॅरोग्राम (इडिओग्राम)
ਕਰੈਕਿਨੇਸਿਸ,Karyokinesis
ਕੈਰੀਓਲੋਜੀ,कॅरोलॉजी
Karyoolysis,कॅरोलिसिस
ਕੈਰੀਓਨ,कॅरियन
ਕੈਰੀਓਟਾਈਪ,कॅरिओटाइप
ਕੈੱਲਪ (ਐਲਗੀ),केल्प (एकपेशीय वनस्पती)
ਕੈਲਵਿਨ ਚੱਕਰ,केल्विन सायकल
ਕੇਟਿਨ,केराटिन
ਕਰਨਲ,कर्नल
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,खैरा रोग
ਸਾਉਣੀ,खरीफ
ਮਜ਼ਾਕ ਕਰਨਾ,विनोद
ਕਿਨੇਟੋਕੋਰ,किनेटोचोर
ਕਿਚਨ ਗਾਰਡਨ,किचन गार्डन
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,क्लेनफिल्टर सिंड्रोम
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,क्लेनो फ्रॅगमेंट
ਬੰਦ,नॉचिंग
ਕੋਚ ਦਾ ਅਹੁਦਾ,कोचचे पोस्ट्युलेट
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),कोप्पेनचे वर्गीकरण (हवामान)
ਕਰਬਸ ਚੱਕਰ,क्रेब्स सायकल
ਕੁਰਟੋਸਿਸ,कुर्टोसिस
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),केव्हीके (कृषी विगीयन केंद्र)
ਕੜਮ,कडम
ਕਲੇ,काळे
ਗਾਂ ਘਾਹ,कॅन्स गवत
ਕਾਰੌਂਦਾ,कारोंडा
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","मूत्रपिंड बीन, राजमाह"
ਕੀਵੀਫਰੀਨ,किविफ्रीट
ਨੋਲ ਗਾਲ,नोल खोल
ਕੋਡੋਮਪੁਲੀ,कोडाम्पुली
ਕੋਡੋ ਬਾਜਲੇਟ,कोडो बाजरी
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),कोकम बटर ट्री (मॅंगोस्टीन)
ਖਾਪਰਾ ਬੀਟਲ,खाप्रा बीटल
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),एल.डी. 50 (प्राणघातक डोस 50)
ਲੈਬ ਲੈਂਡ,लॅब टू लँड
ਲੇਬਲ,लेबल
ਕਿਰਤ,श्रम
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,लाख ऑपेरॉन मॉडेल
ਦੁੱਧ ਚੁੰਘਾਉਣ,स्तनपान
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),दुग्धशर्करा
ਲੈਕਟੋਜ਼,दुग्धशर्करा
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,लॅगिंग स्ट्रँड
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,लॅम्बडा क्लोनिंग वेक्टर
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,लॅमिनेर एअर प्रवाह
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,दिवा ब्रश गुणसूत्र
ਜ਼ਮੀਨ,जमीन
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,जमीन क्षमता वर्गीकरण
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,जमीन क्षमता नकाशा
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,जमीन अधोगती
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,जमीन समकक्ष प्रमाण
ਲੈਂਡ ਲੈਵਲਿੰਗ,जमीन समतल
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,जमीन पुनर्प्राप्ती
ਲੈਂਡਸਕੇਪਿੰਗ,लँडस्केपींग
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,जमीन योग्यता
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,जमीन वापर नमुना
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,लॅन्जरहन्स पेशी
ਲੈਪ ਰੇਟ,लॅप्स रेट
ਲਾਰਵਾ,अळ्या
ਲੇਟੈਂਸੀ,विलंब
ਲੇਟ,सुप्त
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,सुप्त संक्रमण
ਪਾਸੇ,बाजूकडील
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,नंतरच्या माती
ਲੈਟੇਕਸ,लेटेक्स
ਲਾਠੀਵਾਦ,लॅथिरिझम
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),लॅटिन स्क्वेअर डिझाइन (एलएसडी)
ਜਾਲੀ,जाळी
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,तडजोडीच्या फायद्याचा कायदा
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,निरंतर परतावा कायदा
ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,क्षीण परतावा कायदा
ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ,वाढत्या रीटन्सचा कायदा
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,मर्यादित घटकांचा कायदा
ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ,किमान कायदा
ਬਦਲ ਦਾ ਕਾਨੂੰਨ,प्रतिस्थापनाचा कायदा
ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,चल प्रमाणात कायदा
ਪਰਤ,थर
ਖਾਕਾ,लेआउट
ਲੀਚੇਟ,लीचेट
ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ,लीचिंग कार्यक्षमता
ਲੈਣ ਤੋਂ ਲੈ ਕੇ,लीचिंग आवश्यकता
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,अग्रगण्य स्ट्रँड
ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ,पानांचे क्षेत्र कालावधी
ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ,लीफ एरिया इंडेक्स
ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ,लीफ एरिया रेशो
ਪੱਤਾ ਮਾਈਨਰ,लीफ खाण कामगार
ਪੱਤਾ ਟੈਸਟਿੰਗ,लीफ टेस्टिंग
ਪੱਤਾ,पान
ਪਰਚਾ,पत्रक
ਲੀਜ਼,लीज
ਫਲ਼ੀ,शेंगा
ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ),लीसा - (कमी उर्जा इनपुट टिकाऊ शेती)
ਲੈਂਟਿਕਲ,लेन्टिसेल
ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ,लेन्टो केशिका बिंदू
Letoxtonema,लेपटोनमा
Lextospirosis,लेप्टोस्पायरोसिस
ਲੀਰੋ-ਮੌਰਫਿਕ,लेरो-मॉर्फिक
ਜਖਮ,घाव
ਜਾਨਲੇਵਾ,प्राणघातक उत्परिवर्तन
ਲੁੱਕੋਪਲਾਸਟ,ल्युकोप्लास्ट
ਪੱਧਰ ਦੇ ਛੱਤ,स्तरीय टेरेस
ਲੇਵਲਰ (ਲੇਵੀਲਰ),लेव्हलर (लेव्हलर)
ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ),समतल (जमीन)
ਲੇਅ ਖੇਤੀ,ले शेती
ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ,लिबिगचा किमान कायदा
ਭੰਡਾਰਨ,बंधन
ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ,हलकी भरपाई बिंदू
ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ,हलकी संपृक्तता तीव्रता
ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ,प्रकाश ट्रान्समिशन रेशो
ਹਲਕਾ ਜਾਲ,हलका सापळा
ਸੀਮਿਤ,मर्यादा
ਸੀਮਾ,मर्यादा
ਸੀਮਤ ਕਾਰਕ,मर्यादित घटक
ਲਿਮੋਨਾਈਟ,लिमोनाइट
ਲਾਈਨ,ओळ
ਲੀਨੀਅਰ ਜਵਾਬ,रेखीय प्रतिसाद
ਲਿੰਕਜ,दुवा
ਲਿੰਕੇਜ ਸਮੂਹ,दुवा गट
ਲਿੰਕ,लिंकर
ਲਿੰਟ ਇੰਡੈਕਸ,लिंट इंडेक्स
ਲਾਈਨਟਰਸ,लाइन्टर्स
ਲਿਪਿਡ,लिपिड
ਲਿਪੋਲੀਸਿਸ,लिपोलिसिस
ਤਰਲ,लिक्विडेशन
ਲਿਸਟਰ,लिस्टर
ਲਿਸਟਰ,लिस्टर
ਸੂਚੀ,सूची
Lithospere,लिथोस्फीयर
ਕੂੜਾ,कचरा
ਲਾਈਵ ਮਲਚ,लाइव्ह मल्च
ਜਿਗਰਵੋਰਟ,लिव्हरवॉर्ट
ਪਸ਼ੂ,पशुधन
ਸਥਾਨਕ ਨਿਯੰਤਰਣ,स्थानिक नियंत्रण
ਟਿਕਾਣੇ,लोकस
ਟਿੱਡੀ,टोळ
ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼),लॉजिंग (पीक निवास)
ਲੋਡਿਕੂਲ,Lodicule
ਲਾਹਨਤ,लोस
ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ,लॉगरथिमिक ट्रान्सफॉर्मेशन
ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ,लांब -दिवस वनस्पती
ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,लाँग वेव्ह रेडिएशन
ਲੂਪ,लूप
Lopping,लोपिंग
ਲੰਬਰ,लाकूड
ਲੱਕਸ,लक्स
ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ),लक्झरी वापर (पोषक)
ਲਗਜ਼ਰੀ ਜੀਨ,लक्झरी जीन्स
ਲਾਇਕੋਪਿਨ,लाइकोपीन
ਲਿੰਫ,लिम्फ
ਲਸੀਮੀਟਰ,लायसिमीटर
ਸੈੱਲ ਦਾ lysis,सेलचे लिसिस
ਲਿੰਗੀ,लायझोनी
ਲਾਇਸੋਸੋਮ,लायसोसोम
ਪਤਸਿਮੇਮ,लायझोझाइम
Lac ਰੁੱਖ,लाख वृक्ष
Lac,लाख
"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ","बाईची बोट, भेंडी"
ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ,लँड कॅलट्रॉप्स
ਲੌਨਟਾਨਾ,लँटाना
ਲਾਥੀਰਸ,लॅथिरस
ਲੀਕ,लीक
ਨਿੰਬੂ ਘਾਹ,गवती चहा
ਨਿੰਬੂ,लिंबू
ਦਾਲ,मसूर
ਲੇਕਿ ur ਨਸ,लेक्वोरिस
ਸਲਾਦ,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड
ਲਿਲੀ,कमळ
ਚੂਨਾ,चुना
ਅਲਸੀ,अलसी
ਲੀਚੀ,लिची
ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ,लहान बाजरी
ਲੌਂਗ ਤਰਬੂਜ,लांब खरबूज
ਲੰਬੀ ਮਿਰਚ,लांब मिरपूड
ਭੌਤਿਕ,Loquat
ਕਮਲ,कमळ
Lurcesne,Lurcerne
Lac ਕੀੜੇ,लाख कीटक
ਲੇਡੀ ਬਰਡ ਬੀਟਲ,लेडी बर्ड बीटल
ਪੱਤਾ ਮਾਈਨਰ,लीफ खाण कामगार
ਪੱਤਾ ਰੋਲਰ,लीफ रोलर
ਪੱਤਾ ਵੈਬਬਰ,लीफ वेबर
ਟਿੱਡੀ,टोळ
ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ,मॅक्रो इव्होल्यूशन
ਮੈਕ੍ਰੋਲਮੇਟ,मॅक्रोक्लीमेट
ਮੈਕਰੋਮੋਲਕੋਲ,मॅक्रोमोलिक्यूल
ਮੈਕਰੋਟੇਸ਼ਨ,मॅक्रोमेशन
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,मॅक्रोन्यूट्रिएंट
ਮੈਕਰੌਪੋਰਸ,मॅक्रोपोरेस
ਮੈਗਗੋਟ,मॅगगॉट
ਮੈਗਮਾ,मॅग्मा
ਮੈਗਨੇਸ਼ੀਆ,मॅग्नेशिया
ਮੈਗਨੀਸ਼ੀਅਮ,मॅग्नेशियम
ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ,चुंबकीय स्टिरर
ਵਿਸ਼ਾਲਤਾ,परिमाण
ਮੂਹਾ ਕੇਕ,महुआ केक
ਰੱਖਿਅਕ ਲਾਈਨ,देखभालकर्ता ओळ
ਰੱਖ ਰਖਾਵ,देखभाल
ਮੱਕੀ ਸ਼ਰਨ,मका शेलर
ਮਰਦ ਨਿਰਜੀਵ,नर निर्जंतुकीकरण
ਖਰਾਬ,विकृती
ਖਰਾਬ,विकृती
ਕੁਪੋਸ਼ਣ,कुपोषण
ਗਲਤ,गैरवर्तन
ਖਰਾਬ,माल्टिंग
ਖੁਰਲੀ,व्यवस्थापक
ਮੈਂਗ੍ਰੋਵ,खारफुटी
ਮੈਨੋਮੀਟਰ,मॅनोमीटर
ਮੈਨੋਮੀਟਰ,मॅनोमीटर
Mantissa (loarithm),मॅन्टिसा (लॉगरिदमचा)
ਖਾਦ,खत
ਖਾਦ,खनिज
ਹਾਸ਼ੀਏ,सीमान्त
ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ,सीमान्त खर्च
ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ,सीमान्त जमीन
ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ,सीमान्त उत्पादन
ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ,सीमान्त परतावा
ਸਮੁੰਦਰੀ,सागरी
ਮਾਰਕਰ (ਜੈਨੇਟਿਕ),मार्कर (अनुवांशिक)
ਮਾਰਕੀਟ,बाजार
ਮਾਰਕਿਟੇਬਲ,विक्रेता
ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ,विक्रेता अधिशेष
ਮਾਰਕੀਟ ਸਰਪਲੱਸ,विपणन अधिशेष
ਮਾਰਕੀਟਿੰਗ,विपणन
ਮਾਰਸ਼,मार्श
ਪੁੰਜ ਵਹਾਅ,मोठा प्रवाह
ਪੁੰਜ ਚੋਣ,वस्तुमान निवड
ਪੁੰਜ-ਸਪੈਕਟ੍ਰੋਮੀਟਰ,मास-स्पेक्ट्रोमीटर
ਮਸਤ,मास्ट
ਜਣੇਪੇ ਵਿਰਾਸਤ,मातृ वारसा
ਮੇਲ,वीण
ਮੈਟ੍ਰਿਕ ਸਮਰੱਥਾ,मॅट्रिक क्षमता
ਪੱਕਣ,परिपक्वता
ਪਰਿਪੱਕਤਾ (ਫਸਲ),परिपक्वता (पीक)
ਵੱਧ ਤੋਂ ਵੱਧ ਉਪਲਬਧ ਪਾਣੀ,जास्तीत जास्त उपलब्ध पाणी
ਵੱਧ ਤੋਂ ਵੱਧ ਫਸਲਿੰਗ,जास्तीत जास्त पीक
ਵੱਧ ਤੋਂ ਵੱਧ ਬਚੀ ਸੀਮਾ,जास्तीत जास्त अवशेष मर्यादा
ਵੱਧ ਤੋਂ ਵੱਧ ਟਿਕਾ able ਉਪਜ,जास्तीत जास्त टिकाऊ उत्पन्न
ਵੱਧ ਤੋਂ ਵੱਧ ਥਰਮਾਮੀਟਰ,जास्तीत जास्त थर्मामीटर
ਵੱਧ ਤੋਂ ਵੱਧ ਪਾਣੀ ਵਾਲੀ ਸਮਰੱਥਾ,जास्तीत जास्त पाणी धारण करण्याची क्षमता
ਮੈਦਾਨ ਬਗੀਚੇ,कुरण बाग
Maly,मीली
ਮਤਲਬ ਭਟਕਣਾ,म्हणजे विचलन
ਭਾਵ ਜ਼ਿੰਦਗੀ (ਪ੍ਰਮਾਣੂ),म्हणजे जीवन (अणु)
ਮਤਲਬ ਸਮੁੰਦਰ ਦਾ ਪੱਧਰ,म्हणजे समुद्राची पातळी
ਮਤਲਬ ਵਰਗ,सरासरी चौकोन
ਮਾਪ,उपाय
ਮਾਪ,मोजमाप
ਮਕੈਨੀਕਲ,यांत्रिक
ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ (ਮਿੱਟੀ),यांत्रिक विश्लेषण (माती)
ਮਕੈਨੀਕਲ ਰੁਕਾਵਟ,यांत्रिक प्रतिबिंब
ਮਕੈਨੀਜ਼ਡ ਖੇਤੀ,यांत्रिकी शेती
ਮੀਡੀਅਨ,मध्यम
ਚਿਕਿਤਸਕ ਪੌਦਾ,औषधी वनस्पती
ਮੈਡੀਟੇਰੀਅਨ ਜਲਵਾਯੂ,भूमध्य हवामान
ਮੇਗੈਗਾਮੋਨੇਜਨੇਸਿਸ,मेगागॅमेटोजेनेसिस
ਮੇਗਾਸਪੋਰੰਗੀਆ,मेगास्पोरंगिया
ਮੈਗਾਸਪੋਰ (ਮੈਕਰੋਪੋਰ),मेगासपोर (मॅक्रोस्पोर)
Meagasporogenisis,मेगास्पोरोजेनेसिस
Meiosis,मेयोसिस
ਮਿੱਟੀ,मधुर माती
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,डीएनए वितळविणे
ਝਿੱਲੀ ਫਿਲਟਰ,पडदा फिल्टर
ਮੈਂਡੇਲਿਅਨ ਵਿਰਾਸਤ,मेंडेलियन वारसा
ਗੰਦਗੀ,मेंडेलिझम
ਮੈਨੈਂਡਲ ਦੀ ਵਿਰਾਸਤ ਦਾ ਕਾਨੂੰਨ,मेंडेलचा वारसा कायदा
ਵਪਾਰੀ,व्यापारी
ਪਾਰਾ,बुध
ਬੇਰਹਿਮ,मेरिस्टेम
ਮੇਸੋਲਮੇਟ,मेसोक्लीमेट
Mesoderm,मेसोडर्म
ਮੇਸੋਫਿਲ,मेसोफिल
ਮੇਸੋਫਾਈਟ,मेसोफाइट
ਮੇਸੋ-ਪਿਓਜ਼,मेसो-पोर्स
Mesospere,मेसोस्फीअर
ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ (ਐਮ-ਆਰ ਐਨ ਏ),मेसेंजर आरएनए (एम-आरएनए)
Metabolism,चयापचय
Metabolites,चयापचय
ਧਾਤ ਦਾ ਡੈਮ,धातू धरण
ਮੈਟਾਮੋਰਫਿਕ ਚੱਟਾਨਾਂ,मेटामॉर्फिक खडक
ਮੈਟਮੋਰਫੋਸਿਸ,मेटामॉर्फोसिस
ਮਛੂਤ,मेटाफेस
ਮੈਟਸਟ੍ਰਸਸ,मेटास्ट्रस
ਪਾਚਕ,मेटाक्सेनिया
ਮੀਟਰ ਵਿਗਿਆਨ,हवामानशास्त्र
ਮੈਥੇਮੋਗਲੋਬਿਨੇਮੀਆ,मेथेमोग्लोबिनेमिया
Method ੰਗ ਪ੍ਰਦਰਸ਼ਨ,पद्धत प्रात्यक्षिक
ਮੀਕਾ,मीका
ਮਾਈਕਰੋ ਬੇਸਿਨ,मायक्रो बेसिन
ਮਾਈਕਰੋ ਫੂਨਾ,सूक्ष्म प्राणी
ਮਾਈਕਰੋਬ,सूक्ष्मजंतू
ਮਾਈਕਰੋਬਾਇਲ ਬਾਇਓਮਾਸ ਕਾਰਬਨ,मायक्रोबियल बायोमास कार्बन
ਮਾਈਕਰੋਬਾਇਲ ਡੀਗ੍ਰੇਡੇਸ਼ਨ,मायक्रोबियल डीग्रेडेशन
ਮਾਈਕਰੋਬਾਇਲ ਕੀਟਨਾਸ਼ਕ,सूक्ष्मजीव कीटकनाशक
ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,मायक्रोबायोलॉजी
ਮਾਈਕਰੋਬਾਇਟਿਕ,मायक्रोबायोटिक
ਮਾਈਕਰੋਕਲੀਮੇਟ,मायक्रोक्लीमेट
ਮਾਈਕ੍ਰੋਜ਼ਵਾਇਸ਼ਨ,मायक्रोइन्वायरनमेंट
ਮਾਈਕ੍ਰੋਫਲੋਰਾ,मायक्रोफ्लोरा
ਮਾਈਕਰੋਗਾਮੇਟੋਜੀਨੇਸਿਸ,मायक्रोगामेटोजेनेसिस
ਮਾਈਕ੍ਰਿਤੀ,सूक्ष्मकरण
ਮਾਈਕ੍ਰੋਮੇਟੋਰੋਲੋਜੀ,मायक्रोमेटोरोलॉजी
ਮਾਈਕਰੋਨਟੀਐਂਟ,मायक्रोन्यूट्रिएंट
ਮਾਈਕ੍ਰੋਪੋਲਟ,मायक्रोप्लॉट
ਮਾਈਕ੍ਰੋਫੋਰ,मायक्रोपोर
ਮਾਈਕ੍ਰੋਪਾਈਲ,मायक्रोपाईल
ਮਾਈਕਰੋਸਕੋਪੀ,मायक्रोस्कोपी
ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ,मायक्रोस्पोरॅंगियम
ਮਾਈਕਰੋਸਪੋਰ ਸਭਿਆਚਾਰ,मायक्रोस्पोर संस्कृती
ਮਾਈਕਰੋਸਪੋਰ ਮਾਂ ਸੈੱਲ,मायक्रोस्पोर मदर सेल
ਮਾਈਕਰੋਸਪੋਰਸ,मायक्रोस्पोर
ਮਾਈਕ੍ਰੋਟੋਮ,मायक्रोटोम
ਮਾਈਕ੍ਰੋਟੋਗ੍ਰਾਫੀ,मायक्रोटोपोग्राफी
ਮਿਡ-ਸੀਜ਼ਨ ਸੁਧਾਰ,मध्य-हंगाम दुरुस्ती
ਮਾਈਗ੍ਰੇਸ਼ਨ,स्थलांतर
ਦੁੱਧ ਅਨਾਜ ਪੜਾਅ,दूध धान्य स्टेज
ਮਿਲਪੀਦ,मिलपीड
ਮਿਲਟਸ,बाजरी
ਮਿਲਿੰਗ ਰਿਕਵਰੀ,मिलिंग पुनर्प्राप्ती
ਮਿਲਿੰਗ,मिलिंग
ਖਣਿਜ ਪੋਸ਼ਣ,खनिज पोषण
ਖਣਿਜ ਮਿੱਟੀ,खनिज माती
ਖਣਿਜ,खनिजकरण
ਖਣਿਜ,खनिज
ਘੱਟੋ ਘੱਟ ਥਰਮਾਮੀਟਰ,किमान थर्मामीटर
ਘੱਟੋ ਘੱਟ ਖੇਤ,किमान नांगरलेली जमीन
ਮਾਮੂਲੀ ਫਸਲਾਂ,किरकोळ पिके
Miyotic ਇੰਡੈਕਸ,मिओटिक इंडेक्स
ਗਲਤ ਵਿਆਖਿਆ,मिसन्स उत्परिवर्तन
ਧੁੰਦਲੀ ਸਿੰਚਾਈ,धुके सिंचन
ਧੁੰਦ,धुके
ਮਾਈਟੋਚੋਂਡਰੀਆ,माइटोकॉन्ड्रिया
ਮੀਟੋਸਿਸ,माइटोसिस
ਮਿਟਸਚਰਲਿਚ ਦਾ ਕਾਨੂੰਨ,मित्स्चरलिचचा कायदा
ਮਿਕਸਡ ਫਸਲ,मिश्रित पीक
ਮਿਕਸਡ ਖੇਤੀ,मिश्र शेती
ਮਿਕਸਡ ਖਾਦ,मिश्रित खत
ਮਿਕਸਡ ਚਰਾਉਣ ਵਾਲੇ,मिश्र चरणे
ਮਿਕਸਡ ਸਵਰਡ,मिश्रित स्वार्ड
ਮਾਡਲ,मॉडेल
ਮਾਡਲਿੰਗ,मॉडेलिंग
ਸੰਸ਼ੋਧਿਤ ਵਾਤਾਵਰਣ ਪੈਕਜਿੰਗ,सुधारित वातावरण पॅकेजिंग
ਨਮੀ ਉਪਲਬਧਤਾ ਇੰਡੈਕਸ,ओलावा उपलब्धता निर्देशांक
ਨਮੀ ਘਾਟਾ ਇੰਡੈਕਸ,ओलावा तूट निर्देशांक
ਨਮੀ ਬਰਾਬਰ,ओलावा समतुल्य
ਨਮੀ ਸ਼ਾਸਨ,ओलावा शासन
ਨਮੀ ਜਾਰੀ ਕਰਵ,ओलावा रीलिझ वक्र
ਨਮੀ ਧਾਰਨ,ओलावा धारणा
ਨਮੀ ਦਾ ਤਣਾਅ,ओलावा ताण
ਨਮੀ ਤਣਾਅ,ओलावा तणाव
ਨਮੀ,ओलावा
ਮੋਲਰ ਹੱਲ,मोलर सोल्यूशन
ਗੁੜ,गुळ
ਮੋਲ ਡਰੇਨੇਜ,तीळ ड्रेनेज
ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ,आण्विक जीवशास्त्र
ਅਣੂ ਪ੍ਰਜਨਨ,आण्विक प्रजनन
ਅਣੂ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,आण्विक संकरीत
ਮੋਲਸਕਾਈਡ,मोलस्किसाईड
ਮੁਦਰਾ ਲਾਭ ਇੰਡੈਕਸ (ਮਾਈ),आर्थिक लाभ निर्देशांक (एमएआय)
ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ,मोनोक्लोनल अँटीबॉडी
ਮੋਨੋਕੋਟਲੇਡਨਜ਼,मोनोकोटायलेडन्स
ਮੋਨੋਕ੍ਰੋਪ (ਏਕਾਧਿਕਾਰ),मोनोक्रॉप (मोनोकल्चर)
ਮੋਨੋਇੰਸ,मोनोएसियस
ਮੋਨੋਸੇਨੇਸਿਸ,मोनोजेनेसिस
ਮੋਨੋਹਾਇਬ੍ਰਿਡ,मोनोहायब्रिड
ਮੋਨੋਜ਼ੀਗੋਟਿਕ,मोनोझिगोटिक
ਮੌਨਸੂਨ,मॉन्सून
ਮੋਂਟੀਮੋਰਿਲੋਨਾਈਟ,मॉन्टमोरिलोनाइट
ਮੂਅਰ,मूर
ਮੋਰ,मोर
ਮੋਰਗਨ ਯੂਨਿਟ,मॉर्गन युनिट
ਮੋਰਫੋਜੀਨੇਸਿਸ,मॉर्फोजेनेसिस
ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ,मॉर्फोलॉजिकल रुपांतर
ਰੂਪ ਵਿਗਿਆਨ,मॉर्फोलॉजी
ਗਿਰਵੀਨਾਮਾ,गहाण
Mottle,मोटल
ਪਿਘਲਣਾ,चिखल
ਮੋਲਡ,मूस
ਮੋਲਿੰਗ,Multing
ਟੀਲਾ ਸਭਿਆਚਾਰ,मॉंड संस्कृती
ਸਭ ਤੋਂ ਵੱਧ ਪਰਤ,मॉंड लेयरिंग
ਕਮਰ,मॉवर
ਕਣਕ,Mowing
ਮੁਖੜਾ,म्यूसीलेज
ਚੁੱਪ ਮਿੱਟੀ,मक माती
ਚਿੱਕੜ,चिखल
ਮਫਲ,मफल
ਮਲਚ ਦੀ ਖੇਤੀ,गवत शेती
ਮਲਚ ਦਾ ਖੇਤ,तणाचा वापर ओले गवत
ਮਲਚ,गवत
ਮਲਚਿੰਗ,मल्चिंग
Mull,मुल
