Malayalam,Odiya
യന്ത്ര പ്രവർത്തനം,ମେସିନ୍ ଅପରେସନ୍
യന്ത്രാധിഷ്ഠിത ഭാഷ,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
മെഷീൻ റൺ,ମେସିନ୍ ଚଲାଇବା |
മെഷീൻ സിമുലേഷൻ,ମେସିନ୍ ଅନୁକରଣ
മെഷീൻ കേടായ സമയം,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
യന്ത്ര വിവർത്തനം,ମେସିନ୍ ଅନୁବାଦ
യന്ത്ര വാക്ക്,ମେସିନ୍ ଶବ୍ଦ |
മാക്രോ (=മാക്രോ നിർദ്ദേശം),ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
മാക്രോ വാദം,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
മാക്രോ കോൾ,ମାକ୍ରୋ କଲ୍ |
മാക്രോ കോഡ്,ମାକ୍ରୋ କୋଡ୍ |
മാക്രോ കമാൻഡ്,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
മാക്രോ പ്രഖ്യാപനം,ମାକ୍ରୋ ଘୋଷଣା
മാക്രോ നിർവചനം,ମାକ୍ରୋ ସଂଜ୍ଞା
മാക്രോ ഫ്ലോ ചാർട്ട്,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
മാക്രോ ജനറേറ്റർ,ମାକ୍ରୋ ଜେନେରେଟର
മാക്രോ നിർദ്ദേശം,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
മാക്രോ ഭാഷ,ମାକ୍ରୋ ଭାଷା |
മാക്രോ ലൈബ്രറി,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
മാക്രോ പാരാമീറ്റർ,ମାକ୍ରୋ ପାରାମିଟର |
മാക്രോ പ്രോസസ്സിംഗ്,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
മാക്രോ പ്രൊസസർ,ମାକ୍ରୋ ସଞ୍ଚାଳକ |
മാക്രോ പ്രോഗ്രാമിംഗ്,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
മാക്രോ പ്രോട്ടോടൈപ്പ്,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
മാക്രോ-കോഡിംഗ്,ମାକ୍ରୋ-କୋଡିଂ |
മാഗബൈറ്റ് (MB),ମାଗାବାଇଟ୍ (MB)
മാന്ത്രിക കഥാപാത്രം,ଯାଦୁ ଚରିତ୍ର |
മാന്ത്രിക സംഖ്യ,ଯାଦୁ ସଂଖ୍ୟା
കാന്തിക ബബിൾ മെമ്മറി,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
കാന്തിക കാർഡ്,ଚୁମ୍ବକୀୟ କାର୍ଡ |
കാന്തിക കോശം,ଚୁମ୍ବକୀୟ କକ୍ଷ |
കാന്തിക സ്വഭാവം,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
കാന്തിക കോർ സംഭരണം,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
കാന്തിക ഡിസ്ക്,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
കാന്തിക ഡിസ്ക് വിലാസം,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
കാന്തിക ഡ്രം,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
കാന്തിക എൻകോഡിംഗ്,ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
കാന്തിക തല,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
കാന്തിക മഷി,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
കാന്തിക മാധ്യമം,ଚୁମ୍ବକୀୟ ମିଡିଆ |
കാന്തിക വായന,ଚୁମ୍ବକୀୟ ପଠନ |
കാന്തിക റെക്കോർഡിംഗ്,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
കാന്തിക സംഭരണം,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
കാന്തിക സ്ട്രിപ്പ്,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
കാന്തിക ടേപ്പ്,ଚୁମ୍ବକୀୟ ଟେପ୍ |
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
കാന്തിക ടേപ്പ് ഡ്രൈവ്,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
കാന്തിക ടേപ്പ് തലക്കെട്ട്,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
കാന്തിക ടേപ്പ് ഗതാഗതം,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
കാന്തിക ടേപ്പ് യൂണിറ്റ്,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
കാന്തിക നേർത്ത ഫിലിം,ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
കാന്തിക ട്രാക്ക്,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,ଚୁମ୍ବକୀୟ
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
മെയിൽ ബോക്സ്,ମେଲ୍ ବାକ୍ସ
മെയിൽ ലയനം,ମେଲ୍ ମିଶ୍ରଣ |
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
പ്രധാന ഫ്രെയിം,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
പ്രധാന ഫ്രെയിം സിസ്റ്റം,ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
പ്രധാന മെമ്മറി,ମୁଖ୍ୟ ସ୍ମୃତି
പ്രധാന പ്രോഗ്രാം,ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
പ്രധാന സംഭരണം,ମୁଖ୍ୟ ଭଣ୍ଡାର |
പ്രധാന സ്വിച്ച്,ମୁଖ୍ୟ ସୁଇଚ୍
മെയിന്റനൻസ്,ରକ୍ଷଣାବେକ୍ଷଣ
മെയിന്റനൻസ് പാനൽ,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
അറ്റകുറ്റപ്പണി സമയം,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
പ്രധാന ചക്രം,ପ୍ରମୁଖ ଚକ୍ର |
പ്രധാന ഉപകരണം,ପ୍ରମୁଖ ଉପକରଣ
പ്രധാന കീ,ମୁଖ୍ୟ ଚାବି |
പ്രധാന സംസ്ഥാനം,ପ୍ରମୁଖ ରାଜ୍ୟ |
പ്രധാന ഘടന,ପ୍ରମୁଖ ଗଠନ
പ്രധാന ദൗത്യം,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
ഭൂരിപക്ഷ ഘടകം,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ഭൂരിപക്ഷ ഗേറ്റ്,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ഭൂരിപക്ഷ പ്രവർത്തനം,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
മേക്കപ്പ് സമയം,ମେକଅପ୍ ସମୟ |
തകരാർ പതിവ്,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
മാനേജ്മെന്റ് വികസനം,ପରିଚାଳନା ବିକାଶ
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
മാനേജ്മെന്റ് സയൻസ്,ପରିଚାଳନା ବିଜ୍ଞାନ |
മാഞ്ചസ്റ്റർ കോഡിംഗ്,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
മാനിഫോൾഡിംഗ്,ମନିଫୋଲ୍ଡିଂ |
കൃത്രിമ വേരിയബിൾ,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,ଇଣ୍ଡେକ୍ସ କରିବା
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
മാനുവൽ വിശകലനം,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
മാനുവൽ ഉത്തരം,ମାନୁଆଲ ଉତ୍ତର
മാനുവൽ എൻട്രി,ମାନୁଆଲ ପ୍ରବେଶ
മാനുവൽ എക്സ്ചേഞ്ച്,ମାନୁଆଲ ବିନିମୟ
മാനുവൽ ഇൻപുട്ട്,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
മാനുവൽ പ്രവർത്തനം,ମାନୁଆଲ୍ ଅପରେସନ୍ |
പലതും പലതുമായ ബന്ധം,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
പലതും ഒരു ഡീകോഡറും,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
മാപ്പ് രീതി,ମାନଚିତ୍ର ପଦ୍ଧତି
മാപ്പിംഗ്,ମ୍ୟାପିଂ
മാർജിൻ,ମାର୍ଜିନ୍
മാർജിൻ പിശക്,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
മാർജിനൽ ചെക്ക്,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
മാർജിനൽ ടെസ്റ്റ്,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
അടയാളം കണ്ടെത്തൽ,ଚିହ୍ନ ଚିହ୍ନଟ
മാർക്ക് വായന,ପ reading ଼ିବା ଚିହ୍ନ |
അടയാളം സ്കാനിംഗ്,ମାର୍କ ସ୍କାନିଂ
മാർക്ക് സെൻസ്,ଚିହ୍ନ ଚିହ୍ନ
മാർക്കർ,ମାର୍କର
അടയാളപ്പെടുത്തുന്നു,ମାର୍କିଂ
അടയാളപ്പെടുത്തൽ തരംഗം,ତରଙ୍ଗ ଚିହ୍ନିତ
മാർക്കോവ് ചെയിൻ,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
മാർക്കോവ് ഉറവിടം,ମାର୍କୋଭ ଉତ୍ସ |
അടയാളപ്പെടുത്തൽ ഭാഷ,ମାର୍କ ଅପ୍ ଭାଷା |
മാസർ,ମାସର
മാസർ,ମାସର
മുഖംമൂടി,ମାସ୍କ
മുഖംമൂടി ബിറ്റ്,ମାସ୍କ ବିଟ୍ |
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
മാസ്ക് രജിസ്റ്റർ,ମାସ୍କ ରେଜିଷ୍ଟର |
മുഖംമൂടി ധരിച്ച റോം,ମାସ୍କଡ୍ ROM |
മാസ്കിംഗ്,ମାସ୍କିଂ |
ബഹുജന ഡാറ്റ,ବହୁ ତଥ୍ୟ
മാസ് മെമ്മറി,ଜନ ସ୍ମୃତି
വൻതോതിൽ സമാന്തരമായി,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
മാസ്റ്റർ,ଗୁରୁ
മാസ്റ്റർ കാർഡ്,ମାଷ୍ଟର କାର୍ଡ |
മാസ്റ്റർ ക്ലോക്ക്,ମାଷ୍ଟର ଘଣ୍ଟା |
മാസ്റ്റർ കൺസോൾ,ମାଷ୍ଟର କନସୋଲ୍ |
മാസ്റ്റർ ഡാറ്റ,ମୂଖ୍ୟ ତଥ୍ୟ |
മാസ്റ്റർ ഡയഗ്രം,ମୂଖ୍ୟ ଚିତ୍ର
മാസ്റ്റർ ഫയൽ,ମାଷ୍ଟର ଫାଇଲ୍ |
മാസ്റ്റർ ഗ്രൂപ്പ്,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
മാസ്റ്റർ കീ,ମାଷ୍ଟର କି
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
മാസ്റ്റർ പ്രൊസസർ,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
മാസ്റ്റർ പ്രോഗ്രാം,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
മാസ്റ്റർ സ്റ്റേഷൻ,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
മാസ്റ്റർ ടേപ്പ്,ମାଷ୍ଟର ଟେପ୍ |
മാസ്റ്റർ ടെർമിനൽ,ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
യജമാനൻ/അടിമ സംവിധാനം,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
പൊരുത്തം,ମ୍ୟାଚ୍
പൊരുത്തപ്പെടുന്നു,ମେଳ ଖାଉଛି
ഗണിത പ്രോഗ്രാമിംഗ്,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
ഗണിത അനുകരണം,ଗାଣିତିକ ଅନୁକରଣ
മാട്രിക്സ്,ମାଟ୍ରିକ୍ସ
മാട്രിക്സ് പ്രിന്റർ,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
മാട്രിക്സ് സ്വിച്ച്,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
മാട്രിക്സ് പട്ടിക,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
പരമാവധി കമ്പ്യൂട്ടർ,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
മാക്സികമ്പ്യൂട്ടർ,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
പരമാവധി ഘടകം,ସର୍ବାଧିକ ଉପାଦାନ |
പരമാവധി (സാധാരണ തുക കാലാവധി),maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
മാക്സ്വെൽ ഡെമൺ,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
അർത്ഥം,ଅର୍ଥ
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ଅର୍ଥ ମରାମତି ସମୟ |
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ବିଫଳତାର ସମୟ |
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,ମରାମତି ପାଇଁ ସମୟ |
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),ମରାମତି ପାଇଁ ସମୟ (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
ഇടത്തരം സംഭരണ ഉപകരണം,ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps)
അംഗ വസ്തു,ସଦସ୍ୟ ବସ୍ତୁ |
അംഗ റെക്കോർഡ്,ସଦସ୍ୟ ରେକର୍ଡ |
മെമ്മറി,ସ୍ମୃତି
മെമ്മറി അറേ,ମେମୋରୀ ଆରେ
മെമ്മറി ബാങ്ക്,ମେମୋରୀ ବ୍ୟାଙ୍କ
മെമ്മറി ബഫർ രജിസ്റ്റർ,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
മെമ്മറി ബസ്,ମେମୋରୀ ବସ୍
മെമ്മറി കാര്ഡ്,ମେମୋରୀ କାର୍ଡ
മെമ്മറി സെൽ,ମେମୋରୀ ସେଲ୍
മെമ്മറി കോംപാക്ഷൻ,ସ୍ମୃତି ସଙ୍କୋଚନ
മെമ്മറി കോർ,ମେମୋରୀ କୋର୍
മെമ്മറി സൈക്കിൾ,ସ୍ମୃତି ଚକ୍ର
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |
മെമ്മറി ഡംപ്,ମେମୋରୀ ଡମ୍ପ
മെമ്മറി എക്സ്ചേഞ്ച്,ସ୍ମୃତି ବିନିମୟ
മെമ്മറി ശ്രേണി,ସ୍ମୃତି କ୍ରମ
മെമ്മറി നിർദ്ദേശം,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
മെമ്മറി മാനേജ്മെന്റ്,ସ୍ମୃତି ପରିଚାଳନା
മെമ്മറി മാപ്പ്,ସ୍ମୃତି ମାନଚିତ୍ର
മെമ്മറി മാപ്പ് ചെയ്ത I/O,ମେମୋରୀ ମ୍ୟାପ୍ I / O
മെമ്മറി മോഡൽ,ମେମୋରୀ ମଡେଲ୍ |
മെമ്മറി മൊഡ്യൂൾ,ମେମୋରୀ ମଡ୍ୟୁଲ୍
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |
ഓർമ്മ ശക്തി,ସ୍ମୃତି ଶକ୍ତି
മെമ്മറി സംരക്ഷണം,ସ୍ମୃତି ସୁରକ୍ଷା
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |
മെമ്മറി യൂണിറ്റ്,ମେମୋରୀ ୟୁନିଟ୍
മെനു,ମେନୁ
മെനു ബാർ,ମେନୁ ବାର୍ |
മെനു ഡ്രൈവ്,ମେନୁ ଡ୍ରାଇଭ୍ |
മെനു തിരഞ്ഞെടുക്കൽ,ମେନୁ ଚୟନ
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
ലയിപ്പിക്കുക,ମିଶ୍ରଣ କରନ୍ତୁ |
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |
ലയിപ്പിക്കുക,ମିଶ୍ରଣ ସର୍ଟ
ലയിപ്പിക്കുന്നു,ମିଶ୍ରଣ
മെഷ് നെറ്റ്വർക്ക്,ଜାଲ ନେଟୱାର୍କ
സന്ദേശമയയ്‌ക്കൽ,ମେସେଜିଂ
സന്ദേശം,ବାର୍ତ୍ତା |
സന്ദേശ പ്രാമാണീകരണം,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
സന്ദേശ ബോക്സ്,ବାର୍ତ୍ତା ବାକ୍ସ
സന്ദേശ സർക്യൂട്ട്,ବାର୍ତ୍ତା ସର୍କିଟ |
സന്ദേശ ഫോർമാറ്റ്,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
സന്ദേശ തലക്കെട്ട്,ବାର୍ତ୍ତା ହେଡର୍ |
സന്ദേശ മോഡ്,ବାର୍ତ୍ତା ମୋଡ୍
സന്ദേശം കൈമാറുന്നു,ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |
സന്ദേശ വോട്ടെടുപ്പ്,ବାର୍ତ୍ତା ମତଦାନ
സന്ദേശ ക്യൂ,ବାର୍ତ୍ତା କ୍ରମ |
സന്ദേശ സ്വിച്ച്,ମେସେଜ୍ ସୁଇଚ୍ |
സന്ദേശ വാചകം,ବାର୍ତ୍ତା ପାଠ
സന്ദേശ കൈമാറ്റ ഏജന്റ്,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
മെറ്റാ അസംബ്ലർ,ମେଟା ଆସେମ୍ବଲର୍ |
മെറ്റാ ക്ലാസ്,ମେଟା କ୍ଲାସ୍ |
മെറ്റാ സമാഹാരം,ମେଟା ସଂକଳନ
മെറ്റാ കമ്പൈലർ,ମେଟା କମ୍ପାଇଲର୍
മെറ്റാ ഭാഷ,ମେଟା ଭାଷା |
മെറ്റാ നെറ്റ്വർക്ക്,ମେଟା ନେଟୱାର୍କ |
മെറ്റാ സിസ്റ്റം,ମେଟା ସିଷ୍ଟମ୍ |
രീതി,ପଦ୍ଧତି
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN)
മൈക്രോ,ମାଇକ୍ରୋ |
മൈക്രോ കോഡ്,ମାଇକ୍ରୋ କୋଡ୍
മൈക്രോ കമ്പ്യൂട്ടർ,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
മൈക്രോ കൺട്രോളർ,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
മൈക്രോ സൈക്കിൾ,ମାଇକ୍ରୋ ଚକ୍ର |
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
മൈക്രോ മിനി ഓതറൈസേഷൻ,ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |
മൈക്രോ ഓർഡർ,ମାଇକ୍ରୋ କ୍ରମ |
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |
മൈക്രോചിപ്പ്,ମାଇକ୍ରୋଚିପ୍ |
മൈക്രോകോബോൾ,ମାଇକ୍ରୋକୋବଲ୍ |
മൈക്രോകോഡ്,ମାଇକ୍ରୋକୋଡ୍ |
മൈക്രോഫിഷ്,ମାଇକ୍ରୋଫିଚ୍ |
മൈക്രോഫ്ലോപ്പി,ମାଇକ୍ରୋଫ୍ଲପି |
മൈക്രോഫോം റീഡർ,ମାଇକ୍ରୋଫର୍ମ ପାଠକ |
മൈക്രോഫ്രെയിം,ମାଇକ୍ରୋଫ୍ରେମ୍ |
മൈക്രോഗ്രാഫിക്സ്,ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |
മൈക്രോഫോൺ,ମାଇକ୍ରୋଫୋନ୍ |
മൈക്രോഫോട്ടോഗ്രാഫ്,ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |
മൈക്രോപ്രൊസസർ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
മൈക്രോപ്രൊസസർ ചിപ്പ്,ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |
മൈക്രോപ്രൊസസർ കമ്പൈലർ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |
മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു),ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU)
മൈക്രോപ്രോഗ്രാം,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
മൈക്രോസെക്വൻസ്,ମାଇକ୍ରୋସେକେନ୍ସ |
മൈക്രോസോഫ്റ്റ്,ମାଇକ୍ରୋସଫ୍ଟ |
മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ,ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |
മൈക്രോവേവ്,ମାଇକ୍ରୋୱେଭ୍ |
മൈക്രോവേവ് ലിങ്ക്,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
മൈക്രോവേവ് പ്രചരണം,ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |
മധ്യ മാനേജ്മെന്റ്,ମଧ୍ୟମ ପରିଚାଳନା
മിഡിൽവെയർ,ମିଡିଲୱେର୍ |
മിഡികമ്പ്യൂട്ടർ,ମିଡିକମ୍ପୁଟର |
മധ്യഭാഗം,ମିଡପଏଣ୍ଟ |
ഇടക്കാല,ମଧ୍ୟବର୍ତ୍ତୀ
മൈഗ്രേഷൻ പാത,ସ୍ଥାନାନ୍ତରଣ ପଥ
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS)
മിനികമ്പ്യൂട്ടർ,minicomputer
മിനിഡിസ്കെറ്റ്,ମିନିଡିସ୍କେଟ୍ |
ഏറ്റവും കുറഞ്ഞ കേർണൽ,ସର୍ବନିମ୍ନ କର୍ଣ୍ଣଲ |
കുറഞ്ഞ ഉൽപ്പന്നം,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
ഏറ്റവും കുറഞ്ഞ വൃക്ഷം,ସର୍ବନିମ୍ନ ଗଛ |
മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം,ମିନିମାକ୍ସ (ମିନି-ସର୍ବାଧିକ) ଆଲଗୋରିଦମ |
മിനിമാക്സ് നടപടിക്രമം,ମିନିମାକ୍ସ ପ୍ରଣାଳୀ |
ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം,ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |
