Malayalam,Gujarati
കോംപാക്ഷൻ,કોમ્પેક્શન
ചാന്ദ്ര ദിനം,ચંદ્ર દિવસ
ചന്ദ്രഗ്രഹണം,ચંદ્રગ્રહણ
ചാന്ദ്ര മണിക്കൂർ,ચંદ્ર કલાક
ചന്ദ്രൻ കോൺ,ચંદ્ર કોણ
ചാന്ദ്ര കുറവ്,ચંદ્ર નીચું
ചന്ദ്രൻ മഴവില്ല്,ચંદ્ર મેઘધનુષ્ય
ചന്ദ്രൻ ഉപഗ്രഹം,ચંદ્ર ઉપગ્રહ
ചന്ദ്രന്റെ ഘട്ടം മാറ്റം,ચંદ્ર તબક્કામાં ફેરફાર
ചാന്ദ്ര വർഷം,ચંદ્ર વર્ષ
luneberg ലെൻസ്,luneberg લેન્સ
ലൂസെക് (യൂണിറ്റ്),લ્યુસેક (એકમ)
ലക്സ്,લક્સ
ലക്ഷ്മീറ്റർ,luxmeter
ലൈഡൻ-സാച്ച്‌സ്-ടെയ്‌ലർ ബന്ധം,લિડેન-સેક્સ-ટેલર સંબંધ
ലൈമാൻ ട്രാം ലൈൻ,લીમેન ટ્રામ લાઇન
ലൈമാൻ പരിധി,લીમેન મર્યાદા
ലൈമാൻ ക്വാണ്ടം,લીમેન ક્વોન્ટમ
ലൈമാൻ സീരീസ്,લીમેન સિરીઝ
ലൈമാൻ വികിരണം,લીમેન રેડિયેશન
ലൈറിഡ്,લીરીડ
എം സെന്റർ,એમ કેન્દ્ર
എം-ക്യാപ്ചർ,એમ-કેપ્ચર
എം-ഇലക്ട്രോൺ,એમ-ઇલેક્ટ્રોન
എം.കെ.എസ് രീതി,MKS પદ્ધતિ
പരമാവധി സെറ്റ് ലെവൽ,મહત્તમ સેટ સ્તર
മാക് മൈക്കൽ വിസ്കോമീറ്റർ,મેક માઈકલ વિસ્કોમીટર
മാക്-ആംഗിൾ,માચ-એન્ગલ
മാച്ച് സർക്കിൾ,માચ વર્તુળ
ചാരം,રાખ
മാക് ഡയമണ്ട്,માચ હીરા
മാക് ഫാൻ,માચ ચાહક
മാക് ഇന്റർസെക്ഷൻ,માચ આંતરછેદ
മാച്ച് ലൈൻ,માચ લાઇન
മാച്ച് ലിസ്റ്റ്,mach યાદી
മാച്ച് ഭരണം,mach નિયમ
മാച്ച് തണ്ട്,માચ સ્ટેમ
മാച്ച് തരംഗം,માચ તરંગ
മാഷ് യൂണിറ്റ്,મેશ એકમ
യന്ത്ര സമാഹാരം,મશીન સંકલન
മെക്കാനിക്കൽ നിയന്ത്രണം,યાંત્રિક નિયંત્રણ
യന്ത്രചക്രം,મશીન વ્હીલ
മെക്കാനിക്കൽ പിശക്,યાંત્રિક ભૂલ
മെഷീൻ വിതരണക്കാരൻ,મશીન સપ્લાયર
മെഷീൻ-ഫിറ്റർ,મશીન-ફિટર
യന്ത്ര സമയം,મશીન કલાકો
യന്ത്ര ഭാഷാ നിർദ്ദേശം,મશીન ભાષા સૂચના
യന്ത്രഭാഷ യന്ത്രഭാഷ,મશીન ભાષા મશીન ભાષા
മെഷീൻ ലാംഗ്വേജ് പ്രോഗ്രാമിംഗ്,મશીન ભાષા પ્રોગ્રામિંગ
യന്ത്ര പഠനം,મશીન લર્નિંગ
മെഷീൻ സ്ക്രിപ്റ്റ്,મશીન સ્ક્રિપ્ટ
മെഷീൻ സിമുലേഷൻ,મશીન સિમ્યુલેશન
യന്ത്ര വിവർത്തനം,મશીન અનુવાદ
യന്ത്ര യൂണിറ്റ്,મશીન એકમ
യന്ത്ര വാക്ക്,મશીન શબ્દ
ഉപകരണ അസൈൻമെന്റ് പ്രശ്നം,ઉપકરણ સોંપણી સમસ્યા
യന്ത്രവത്കൃത ഭാഷ,યાંત્રિક ભાષા
യന്ത്രഭാഷ,મશીન ભાષા
"മക്കെൻസി-സമവാക്യം, ഫെക്നറുടെ നിയമം","મેકેન્ઝી-સમીકરણ, ફેકનરનો કાયદો"
മക്കി ലൈൻ,મેકી લાઇન
"സ്ഥൂല, ശ്രേഷ്ഠ, ദീർഘ, ഗുരു","સ્થૂળ, મહાન, લાંબો, ગુરુ"
മാക്രോ ക്രിസ്റ്റലിൻ,મેક્રો સ્ફટિકીય
മാക്രോ നിർദ്ദേശം,મેક્રો સૂચના
മാസ്റ്റർ ഇൻസ്ട്രക്ഷൻ പ്രോഗ്രാമിംഗ്,માસ્ટર સૂચના પ્રોગ્રામિંગ
മാക്രോ അക്കൗണ്ട്,મેક્રો એકાઉન્ટ
മാക്രോ എഴുത്ത്,મેક્રો લેખન
മാക്രോസ്കോപ്പിക്,મેક્રોસ્કોપિક
"സൂക്ഷ്മ, സ്ഥൂല, സ്ഥൂല, സ്ഥൂല","માઇક્રોસ્કોપિક, મેક્રો, મેક્રોસ્કોપિક, મેક્રોસ્કોપિક"
മാക്രോ സ്ഥിരാങ്കം,મેક્રો કોન્સ્ટન્ટ
മാക്രോ കോർഡിനേറ്റുകൾ,મેક્રો કોઓર્ડિનેટ્સ
മാക്രോ ശ്രേണി,મેક્રો શ્રેણી
മൊത്ത ഇലാസ്റ്റിക് ഗുണകം,કુલ સ્થિતિસ્થાપક ગુણાંક
മാക്രോ ഇലക്ട്രോഡൈനാമിക്സ്,મેક્રો ઇલેક્ટ્રોડાયનેમિક્સ
മാക്രോ ഘടകം,મેક્રો તત્વ
മാക്രോ തുടർച്ചയായ സമവാക്യം,મેક્રો સાતત્ય સમીકરણ
"മാക്രോ ഫ്ലക്സ് മാറ്റം, മാക്രോ ഫ്ലക്സ് മാറ്റം","મેક્રો ફ્લક્સ ફેરફાર, મેક્રો ફ્લક્સ ફેરફાર"
ബൾക്ക് കണങ്ങൾ,જથ્થાબંધ કણો
ഗ്രോസ് സ്റ്റോപ്പിംഗ് പവർ,એકંદર અટકાવવાની શક્તિ
മാക്രോ സമമിതി,મેક્રો સમપ્રમાણતા
മാക്രോ സിദ്ധാന്തം,મેક્રો સિદ્ધાંત
മൊത്ത വേഗത,એકંદર વેગ
മൊത്തത്തിലുള്ള അളവ്,કુલ વોલ્યુમ
മാക്രോ വോള്യം ന്യൂനപക്ഷം,મેક્રો વોલ્યુમ લઘુમતી
മാക്രോസ്കോപ്പിക്,મેક્રોસ્કોપિક
സൂപ്പർ അക്കോസ്റ്റിക്സ്,સુપર ધ્વનિશાસ્ત્ર
വായുവിലൂടെയുള്ള കാന്തിക ഡിറ്റക്ടർ,એરબોર્ન મેગ્નેટિક ડિટેક્ટર
മിഷിഗൺ അൽഗോരിതം ഡീകോഡർ,મિશિગન અલ્ગોરિધમ ડીકોડર
മദ്ലുങ് സ്ഥിരാങ്കം,મેડલંગ સતત
മാഡിസ്റ്റർ,madister
മാഡ്രെ,madre
madt ട്രാൻസിസ്റ്റർ,madt ટ્રાન્ઝિસ્ટર
മാഗി-റിഗി ലെഡുക് പ്രഭാവം,મેગી-રીગી લેડુક અસર
മാന്ത്രിക കൊമ്പ്,જાદુઈ હોર્ન
"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്","મેજિક ફાનસ, સચિત્ર ફાનસ"
"മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ","માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર"
"ഹൈബ്രിഡ് ടീ, മാജിക് ടീ","વર્ણસંકર ચા, જાદુઈ ચા"
മാഗ് (യൂണിറ്റ്),મેગ્ન (એકમ)
കാന്തം ചാലക പരിശോധന,ચુંબક વહન પરીક્ષણ
മാഗ്നൽ ബേസ്,મેગ્નલ આધાર
കാന്തിക മെറിഡിയൻ,ચુંબકીય મેરિડીયન
മാഗ്നസിൻ,મેગ્નેસિન
കാന്തം,ચુંબક
കാന്തിക ചാർജ്,ચુંબકીય ચાર્જ
കാന്തം ശക്തി,ચુંબક શક્તિ
മാഗ്നെറ്റോ-കോർ ആന്റിന,મેગ્નેટો-કોર એન્ટેના
കാന്തിക,ચુંબકીય
കാന്തിക സജീവമാക്കൽ,ચુંબકીય સક્રિયકરણ
വായുവിലൂടെയുള്ള കാന്തിക ഡിറ്റക്ടർ,એરબોર્ન મેગ્નેટિક ડિટેક્ટર
കാന്തിക ആംപ്ലിഫയർ,ચુંબકીય એમ્પ્લીફાયર
കാന്തിക ഐസോട്രോപിസം,ચુંબકીય આઇસોટ્રોપિઝમ
കാന്തിക ഐസോട്രോപിസം ഊർജ്ജം,ચુંબકીય આઇસોટ્રોપિઝમ ઊર્જા
കാന്തിക അപാകത,ચુંબકીય વિસંગતતા
കാന്തിക അനോമലി ഡിറ്റക്ടർ,ચુંબકીય વિસંગતતા ડિટેક્ટર
കാന്തിക ആർക്ക് സിദ്ധാന്തം,ચુંબકીય ચાપ સિદ્ધાંત
കാന്തിക അസമമിതി തരംഗം,ચુંબકીય અસમપ્રમાણ તરંગ
കാന്തിക അക്ഷം,ચુંબકીય અક્ષ
കാന്തം വടി,ચુંબક લાકડી
"കാന്തിക ദിശ, കാന്തിക ദിശ ആംഗിൾ","ચુંબકીય દિશા, ચુંબકીય દિશા કોણ"
കാന്തിക ശമിപ്പിക്കൽ,ચુંબકીય શમન
കാന്തിക പ്രതിരോധം,ચુંબકીય રેઝિસ્ટર
കാന്തിക പ്രതിരോധ രീതി,ચુંબકીય પ્રતિકાર પદ્ધતિ
കാന്തിക കുമിള,ચુંબકીય પરપોટો
കാന്തിക സവിശേഷതകൾ,ચુંબકીય લાક્ષણિકતાઓ
കാന്തിക സർക്യൂട്ട്,ચુંબકીય સર્કિટ
കാന്തിക വികർഷണ ശക്തി,ચુંબકીય નિવારણ બળ
കാന്തിക കോയിൽ,ચુંબકીય કોઇલ
കാന്തിക കോമ്പസ്,ચુંબકીય હોકાયંત્ર
കാന്തിക സ്ഥിരാങ്കം,ચુંબકીય સ્થિરાંક
കാന്തിക നിയന്ത്രണ പാറ്റേൺ,ચુંબકીય નિયંત્રણ પેટર્ન
കാന്തിക കോർ,ચુંબકીય કોર
കാന്തിക കംപ്ലിംഗ്,ચુંબકીય જોડાણ
കാന്തിക പാത,ચુંબકીય માર્ગ
കാന്തിക ക്യൂറി ചൂടാക്കൽ,ચુંબકીય ક્યુરી હીટિંગ
കാന്തിക വൃത്തം,ચુંબકીય વર્તુળ
മാഗ്നറ്റിക് ഡാംപിംഗ്,ચુંબકીય ભીનાશ
കാന്തിക അടിത്തറ,ચુંબકીય આધાર
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക വ്യതിയാനം,ચુંબકીય વિચલન
കാന്തിക വ്യതിയാനം മാസ് സ്പെക്ട്രോമീറ്റർ,ચુંબકીય વિચલન માસ સ્પેક્ટ્રોમીટર
കാന്തിക സാന്ദ്രത,ચુંબકીય ઘનતા
കാന്തിക ഡിറ്റക്ടർ,ચુંબકીય ડિટેક્ટર
കാന്തിക ഡിഫ്യൂസിവിറ്റി,ચુંબકીય પ્રસારતા
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക ദ്വിധ്രുവം,ચુંબકીય દ્વિધ્રુવ
കാന്തിക ബൈപോളാർ ആന്റിന,ચુંબકીય બાયપોલર એન્ટેના
കാന്തിക ദ്വിധ്രുവ നിമിഷം,ચુંબકીય દ્વિધ્રુવ ક્ષણ
കാന്തിക ദ്വിധ്രുവ വികിരണം,ચુંબકીય દ્વિધ્રુવ કિરણોત્સર્ગ
കാന്തിക കാലാവസ്ഥ,ચુંબકીય હવામાન
കാന്തിക അസ്വസ്ഥത,ચુંબકીય વિક્ષેપ
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക ബൈനറി,ચુંબકીય દ્વિસંગી
കാന്തികധ്രുവം,ચુંબકીય ધ્રુવ
കാന്തിക ചുഴി,ચુંબકીય વમળ
കാന്തിക ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,ચુંબકીય ઇલેક્ટ્રોન માઇક્રોસ્કોપ
കാന്തിക ഘടകം,ચુંબકીય તત્વ
കാന്തിക ഊർജ്ജം,ચુંબકીય ઊર્જા
കാന്തിക ഊർജ്ജ സാന്ദ്രത,ચુંબકીય ઊર્જા ઘનતા
കാന്തിക എൻട്രോപ്പി,ચુંબકીય એન્ટ્રોપી
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക ആവേശം,ચુંબકીય ઉત્તેજના
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തികക്ഷേത്ര പ്രക്ഷുബ്ധത,ચુંબકીય ક્ષેત્ર વિક્ષેપ
കാന്തികക്ഷേത്ര റിവേഴ്സിബിലിറ്റി,ચુંબકીય ક્ષેત્ર રિવર્સિબિલિટી
കാന്തികക്ഷേത്ര ശക്തി,ચુંબકીય ક્ષેત્રની શક્તિ
കാന്തിക ഫിലിം,ચુંબકીય ફિલ્મ
കാന്തിക തകരാർ കണ്ടെത്തൽ,ચુંબકીય ફોલ્ટ ડિટેક્ટર
കാന്തിക അനുരണനം,ચુંબકીય રેઝોનન્સ
കാന്തിക ദ്രാവക ക്ലച്ച്,ચુંબકીય પ્રવાહી ક્લચ
കാന്തിക ദ്രാവക ചലനാത്മകത,ચુંબકીય પ્રવાહી ગતિશીલતા
കാന്തിക പ്രവാഹം,ચુંબકીય પ્રવાહ
കാന്തിക ഫ്ലക്സ് സാന്ദ്രത,ચુંબકીય પ્રવાહ ઘનતા
കാന്തിക ഫോക്കസ്,ચુંબકીય ફોકસ
കാന്തിക ശക്തി,ચુંબકીય બળ
കാന്തിക മോഡലിംഗ്,ચુંબકીય મોડેલિંગ
കാന്തിക ഫെറോഇലക്ട്രിസിറ്റി,ચુંબકીય ફેરોઈલેક્ટ્રીસીટી
കാന്തിക ഘർഷണ ക്ലച്ച്,ચુંબકીય ઘર્ષણ ક્લચ
കാന്തിക വിടവ്,ચુંબકીય અંતર
"കാന്തിക ഗേറ്റ്, കാന്തിക ഗേറ്റ്","મેગ્નેટિક ગેટ, મેગ્નેટિક ગેટ"
കാന്തിക ഗേജ്,ચુંબકીય ગેજ
കാന്തിക ഗ്രൂപ്പ്,ચુંબકીય જૂથ
കാന്തിക ടോപ്പ്,ચુંબકીય ટોચ
കാന്തം വടക്കൻ കോണി,ચુંબક ઉત્તર કોણ
മാഗ്നറ്റിക് മൈക്രോസ്കോപ്പിക് ഘടന സ്ഥിരത,મેગ્નેટિક માઇક્રોસ્કોપિક સ્ટ્રક્ચર કોન્સ્ટન્ટ
മാഗ്നെറ്റോസിന്തസിസ്,ચુંબક સંશ્લેષણ
കാന്തിക ഇൻഡക്ഷൻ,ચુંબકીય ઇન્ડક્શન
കാന്തിക ഇൻഡക്ഷൻ വെക്റ്റർ,ચુંબકીય ઇન્ડક્શન વેક્ટર
കാന്തിക അസമമിതി,ચુંબકીય અસમપ્રમાણતા
"കാന്തിക മഷി, കാന്തിക മഷി","ચુંબકીય શાહી, ચુંબકીય શાહી"
കാന്തിക തീവ്രത,ચુંબકીય તીવ્રતા
കാന്തിക തടസ്സം,ચુંબકીય અવરોધક
കാന്തം സംരക്ഷകൻ,ચુંબક રક્ષક
കാന്തിക അക്ഷാംശം,ચુંબકીય અક્ષાંશ
കാന്തിക മണ്ണൊലിപ്പ്,ચુંબકીય ધોવાણ
കാന്തിക ദൈർഘ്യം,ચુંબકીય લંબાઈ
കാന്തിക ലെൻസ്,ચુંબકીય લેન્સ
കാന്തിക ഫ്ലക്സ് ലൈൻ,ચુંબકીય પ્રવાહ રેખા
കാന്തിക ശക്തി രേഖ,ચુંબકીય બળ રેખા
കാന്തിക ഊർജ്ജ വിസർജ്ജനം,ચુંબકીય ઊર્જાનું વિસર્જન
കാന്തിക മാക് നമ്പർ,મેગ્નેટિક મેક નંબર
കാന്തിക ഭൂപടം,ચુંબકીય નકશો
കാന്തിക മാധ്യമം,ચુંબકીય માધ્યમ
"കാന്തിക മെമ്മറി, കാന്തിക മെമ്മറി സിസ്റ്റം, കാന്തിക മെമ്മറി","ચુંબકીય મેમરી, મેગ્નેટિક મેમરી સિસ્ટમ, મેગ્નેટિક મેમરી"
കാന്തിക മെറിഡിയൻ,ચુંબકીય મેરિડીયન
കാന്തിക കണ്ണാടി,ચુંબકીય અરીસો
കാന്തിക മോഡുലേറ്റർ,ચુંબકીય મોડ્યુલેટર
കാന്തിക നിമിഷം,ચુંબકીય ક્ષણ
കാന്തികധ്രുവം,ચુંબકીય ધ્રુવ
കാന്തിക സൂചി,ચુંબકીય સોય
കാന്തിക വടക്ക്,ચુંબકીય ઉત્તર
കാന്തിക സംഖ്യ,ચુંબકીય સંખ્યા
കാന്തിക അഷ്ടധ്രുവം,ચુંબકીય અષ્ટધ્રુવ
കാന്തിക പരിക്രമണ ക്വാണ്ടം നമ്പർ,મેગ્નેટિક ઓર્બિટલ ક્વોન્ટમ નંબર
കാന്തിക ഓസിലേറ്റർ,ચુંબકીય ઓસિલેટર
കാന്തിക സമുദ്ര സംഖ്യ,ચુંબકીય મહાસાગર નંબર
കാന്തിക പാത,ચુંબકીય માર્ગ
കാന്തിക പെൻഡുലം,ચુંબકીય લોલક
കാന്തിക മണ്ഡലം,મેગ્નેટિઝમ ક્ષેત્ર
"കാന്തികത, കാന്തികത","મેગ્નેટિઝમ, મેગ્નેટિઝમ"
കാന്തിക പ്ലാസ്മ,ચુંબકીય પ્લાઝ્મા
കാന്തിക ധ്രുവീകരണം,ચુંબકીય ધ્રુવીકરણ
കാന്തികധ്രുവം,ચુંબકીય ધ્રુવ
കാന്തിക ധ്രുവത്തിന്റെ ശക്തി,ચુંબકીય ધ્રુવ શક્તિ
കാന്തിക സാധ്യത,ચુંબકીય સંભવિત
കാന്തിക പൊടി പൊതിഞ്ഞ ലേസ്,મેગ્નેટિક પાવડર કોટેડ લેસ
കാന്തിക പൊടി ഇംപ്രെഗ്നതെദ് ടേപ്പ്,ચુંબકીય પાવડર ફળદ્રુપ ટેપ
കാന്തിക മർദ്ദം,ચુંબકીય દબાણ
കാന്തിക പ്രിന്റിംഗ്,ચુંબકીય પ્રિન્ટીંગ
കാന്തിക അന്വേഷണം കാന്തിക അന്വേഷണം,ચુંબકીય તપાસ ચુંબકીય તપાસ
കാന്തിക പ്രൊഫൈൽ,ચુંબકીય પ્રોફાઇલ
മാഗ്നറ്റിക് പ്രോസ്പെക്റ്റിംഗ്,ચુંબકીય પૂર્વેક્ષણ
കാന്തിക പുള്ളി,ચુંબકીય ગરગડી
കാന്തിക പുള്ളി സെപ്പറേറ്റർ,ચુંબકીય ગરગડી વિભાજક
കാന്തിക പമ്പ്,ચુંબકીય પંપ
കാന്തിക ചതുരാകൃതിയിലുള്ള ലെൻസ്,ચુંબકીય ક્વાડ્રપોલ લેન્સ
കാന്തിക ക്വാണ്ടം പോയിന്റുകൾ,ચુંબકીય ક્વોન્ટમ પોઈન્ટ
കാന്തിക വായന തല,ચુંબકીય વાંચન વડા
കാന്തിക വീണ്ടെടുക്കൽ,ચુંબકીય પુનઃપ્રાપ્તિ
കാന്തിക റെക്കോർഡർ,ચુંબકીય રેકોર્ડર
കാന്തിക റെക്കോർഡിംഗ്,ચુંબકીય રેકોર્ડિંગ
കാന്തിക ഇളവ്,ચુંબકીય છૂટછાટ
കാന്തികക്ഷേത്രം,ચુંબકીય ક્ષેત્ર
കാന്തിക പ്രതിരോധം,ચુંબકીય પ્રતિકાર
കാന്തിക അനുരണനം,ચુંબકીય રેઝોનન્સ
കാന്തിക അനുരണന അബ്സോർബർ,ચુંબકીય રેઝોનન્સ શોષક
കാന്തിക അനുരണന ഇൻഡക്ഷൻ,ચુંબકીય રેઝોનન્સ ઇન્ડક્શન
മാഗ്നറ്റിക് റെസൊണൻസ് ആക്സിലറേറ്റർ,ચુંબકીય રેઝોનન્સ પ્રવેગક
കാന്തിക അനുരണന സ്പെക്ട്രം,ચુંબકીય રેઝોનન્સ સ્પેક્ટ્રમ
കാന്തിക റെയ്നാൽഡ് നമ്പർ,મેગ્નેટિક રેનાલ્ડ નંબર
കാന്തിക ശക്തി,ચુંબકીય શક્તિ
കാന്തിക ഭ്രമണം,ચુંબકીય પરિભ્રમણ
കാന്തിക ഭ്രമണ സ്പെക്ട്രം,ચુંબકીય પરિભ્રમણ સ્પેક્ટ્રમ
കാന്തിക സാച്ചുറേഷൻ,ચુંબકીય સંતૃપ્તિ
കാന്തിക വെക്റ്റർ സാധ്യത,ચુંબકીય વેક્ટર સંભવિત
കാന്തിക സ്കാനിംഗ്,ચુંબકીય સ્કેનિંગ
കാന്തിക വിസരണം,ચુંબકીય સ્કેટરિંગ
കാന്തിക കവർ,ચુંબકીય કવર
"കാന്തിക മേഖല, കാന്തിക മേഖല","ચુંબકીય ક્ષેત્ર, ચુંબકીય ક્ષેત્ર"
കാന്തിക വേർതിരിവ്,ચુંબકીય વિભાજન
കാന്തിക ഐസൊലേറ്റർ,ચુંબકીય આઇસોલેટર
കാന്തിക ഷെൽ,ચુંબકીય શેલ
"കാന്തിക കവചം, സ്റ്റാറ്റിക് കാന്തിക ഷീൽഡ്","ચુંબકીય કવચ, સ્થિર ચુંબકીય ઢાલ"
കാന്തിക ഷീൽഡിംഗ് സ്ഥിരാങ്കം,ચુંબકીય રક્ષણ સતત
മാഗ്നെറ്റിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ,ચુંબકીય વિસ્થાપન રજિસ્ટર
"മാഗ്നറ്റിക് ഷണ്ട്, മാഗ്നറ്റിക് പ്രൊഫൈലർ","મેગ્નેટિક શંટ, મેગ્નેટિક પ્રોફાઇલર"
കാന്തിക വിനോദ ഗ്രൂപ്പ്,ચુંબકીય લેઝર જૂથ
കാന്തിക സ്പെക്ട്രോഗ്രാഫർ,ચુંબકીય સ્પેક્ટ્રોગ્રાફર
കാന്തിക സ്പെക്ട്രോമീറ്റർ,ચુંબકીય સ્પેક્ટ્રોમીટર
കാന്തിക സ്പെക്ട്രം,ચુંબકીય સ્પેક્ટ્રમ
കാന്തിക സ്പിന്നിംഗ് ക്വാണ്ടം നമ്പർ,મેગ્નેટિક સ્પિનિંગ ક્વોન્ટમ નંબર
കാന്തിക മൃദുത്വം,ચુંબકીય અસ્થિરતા
കാന്തിക പ്രക്ഷുബ്ധത,ચુંબકીય વિક્ષેપ
കാന്തിക വികലമായ ഊർജ്ജം,ચુંબકીય વિકૃતિ ઊર્જા
കാന്തിക സമ്മർദ്ദം,ચુંબકીય તણાવ
കാന്തിക പേജ് റെക്കോർഡിംഗ്,ચુંબકીય પૃષ્ઠ રેકોર્ડિંગ
കാന്തിക സർവേ,ચુંબકીય સર્વેક્ષણ
കാന്തിക പ്രവണത,ચુંબકીય વલણ
"കാന്തിക ലേസ്, മാഗ്നറ്റിക് ടേപ്പ്","મેગ્નેટિક લેસ, મેગ્નેટિક ટેપ"
കാന്തിക ടേപ്പ് റീഡർ,ચુંબકીય ટેપ રીડર
"മാഗ്നറ്റിക് ലേസ് റെക്കോർഡിംഗ്, മാഗ്നറ്റിക് ടേപ്പ് റെക്കോർഡിംഗ്","મેગ્નેટિક લેસ રેકોર્ડિંગ, મેગ્નેટિક ટેપ રેકોર્ડિંગ"
പ്രകാശത്തിന്റെ കാന്തിക സിദ്ധാന്തം,પ્રકાશનો ચુંબકીય સિદ્ધાંત
കാന്തിക തെർമോമീറ്റർ,ચુંબકીય થર્મોમીટર
കാന്തിക കേവല കോണീയ മൊമെന്റം ക്വാണ്ടം നമ്പർ,ચુંબકીય નિરપેક્ષ કોણીય મોમેન્ટમ ક્વોન્ટમ નંબર
കാന്തിക അനുരണനം,ચુંબકીય રેઝોનન્સ
"കാന്തിക പരിവർത്തനം, കാന്തിക പരിവർത്തനം","ચુંબકીય ટ્રાન્સડ્યુસર, મેગ્નેટિક ટ્રાન્સડ્યુસર"
കാന്തിക ശക്തി ട്യൂബ്,ચુંબકીય બળ ટ્યુબ
കാന്തിക ഇൻഡക്ഷൻ ട്യൂബ്,ચુંબકીય ઇન્ડક્શન ટ્યુબ
കാന്തിക വാൻ,ચુંબકીય વેન
മാഗ്നറ്റ് ഫാൻ ഗേജ്,મેગ્નેટ ફેન ગેજ
കാന്തിക കറങ്ങുന്ന നക്ഷത്രം,ચુંબકીય ફરતો તારો
"കാന്തിക വ്യതിയാനം, കാന്തിക വ്യതിയാനം","ચુંબકીય ભિન્નતા, ચુંબકીય વિચલન"
കാന്തിക വെക്റ്റർ,ચુંબકીય વેક્ટર
കാന്തിക വൈബ്രേറ്റർ,ચુંબકીય વાઇબ્રેટર
കാന്തിക വിസ്കോസിറ്റി,ચુંબકીય સ્નિગ્ધતા
കാന്തിക വോളിയം ശക്തി,ચુંબકીય વોલ્યુમ બળ
കാന്തിക ഭ്രമാത്മക മോതിരം,ચુંબકીય ભ્રામક રીંગ
കാന്തിക തരംഗം,ચુંબકીય તરંગ
കാന്തിക കിണർ,ચુંબકીય સારી રીતે
കാന്തിക വയർ,ચુંબકીય વાયર
കാന്തിക കണക്റ്റർ,ચુંબકીય કનેક્ટર
കാന്തിക ഒപ്റ്റിക്കൽ പ്രഭാവം,ચુંબકીય ઓપ્ટિકલ અસર
കാന്തം തരംഗം,ચુંબક તરંગ
കാന്തികമായി അനിസോട്രോപിക്,ચુંબકીય રીતે એનિસોટ્રોપિક
കാന്തികമായി കപ്പിൾഡ് സർക്യൂട്ട്,ચુંબકીય રીતે જોડાયેલ સર્કિટ
കാന്തിക വൈകല്യമുള്ള ദിവസം,ચુંબકીય રીતે વિક્ષેપિત દિવસ
കാന്തികമായി ശാന്തമായ ദിവസം,ચુંબકીય રીતે શાંત દિવસ
പാരാമാഗ്നറ്റിക്,પેરામેગ્નેટિક
കാന്തികശാസ്ത്രം,મેગ્નેટોલોજી
കാന്തിക പദാർത്ഥം,ચુંબકીય સામગ્રી
കാന്തികവൽക്കരണം,ચુંબકીકરણ
കാന്തികവൽക്കരണ വക്രം,ચુંબકીયકરણ વળાંક
കാന്തികവൽക്കരണം റിവേഴ്സൽ,ચુંબકીયકરણ રિવર્સલ
കാന്തികമാക്കൽ വെക്റ്റർ,ચુંબકીયકરણ વેક્ટર
കാന്തികമാക്കാൻ,ચુંબકીકરણ કરવું
മാഗ്നെറ്റോമീറ്റർ,મેગ્નેટોમીટર
കാന്തികവൽക്കരണം,ચુંબકીકરણ
മാഗ്നെറ്റൈസേഷൻ കോയിൽ,ચુંબકીકરણ કોઇલ
കാന്തിക പ്രവാഹം,ચુંબકીય પ્રવાહ
കാന്തികമണ്ഡലം,ચુંબકમંડળ
"മാഗ്നറ്റിക് ഫോക്കസിംഗ്, മാഗ്നറ്റിക് ഫോക്കസിംഗ്","મેગ્નેટિક ફોકસિંગ, મેગ્નેટિક ફોકસિંગ"
മാഗ്നെറ്റോമീറ്റർ,મેગ્નેટોમીટર
കാന്തികത,ચુંબકત્વ
കാന്തിക ശക്തി,ચુંબકીય બળ
മാഗ്നെറ്റോ,ચુંબક
മാഗ്നെറ്റോ-റെസിലൻസ് കപ്ലിംഗ്,ચુંબક-સ્થિતિસ્થાપકતા જોડાણ
കാന്തം ഇലാസ്തികത,ચુંબક સ્થિતિસ્થાપકતા
കാന്തം മെക്കാനിക്കൽ പ്രഭാവം,ચુંબક યાંત્રિક અસર
മാഗ്നറ്റ് മെക്കാനിക്കൽ അനുപാതം,મેગ્નેટ મિકેનિકલ રેશિયો
കാന്തം ശബ്ദ തരംഗം,ચુંબક એકોસ્ટિક તરંગ
മാഗ്നറ്റ് ഡൈനാമിക്സ്,ચુંબક ગતિશીલતા
കാന്തിക-ഓമ്മീറ്റർ,મેગ્નેટો-ઓહ્મમીટર
കാന്തിക വൈദ്യുത പ്രഭാവം,મેગ્નેટોઇલેક્ટ્રિક અસર
