Malayalam,English
അനിവാര്യമായ പ്രോഗ്രാം ഭാഷ,imperative programme language
അനിവാര്യമായ പ്രസ്താവന,imperative statement
പരോക്ഷമായ വിലാസം,implicit address
അസാധ്യമായ സംഭവം,impossible event
നിഷ്ക്രിയ നോഡ്,inactive node
പൊരുത്തക്കേട്,inconsistency
ഇൻക്രിമെന്റും,increment
സൂചിക,index
സൂചിക ഡാറ്റ ഇനം,index data item
സൂചിക ഫയൽ,index file
സൂചിക രജിസ്റ്റർ,index register
സൂചിക ക്രമം,index sequential
സൂചികയിലുള്ള വിലാസം,indexed addressing
സൂചികയിലുള്ള ഭാഷ,indexed language
ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻസ് ഫയൽ,indexed sequence file
ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻഷ്യൽ സ്‌ക്‌സസ് രീതി (ISAM),indexed sequential sccess method (ISAM)
പരോക്ഷ അഭിസംബോധന,indirect addressing
ഇൻഫോർമാറ്റിക്സ്,Informatics
വിവരങ്ങൾ,Information
വിവര ബിറ്റ്,information bit
വിവര മാനേജ്മെന്റ്,information management
ഇൻഫർമേഷൻ മാനേജ്മെന്റ് സിസ്റ്റം (IMS),information management system (IMS)
വിവരങ്ങൾ വീണ്ടെടുക്കൽ,information retrieval
വിവര സംവിധാനം,information system
വിവര സാങ്കേതിക വിദ്യ (ഐടി),information technology (IT)
ഇൻഫ്രാസ്ട്രക്ചർ മാനേജ്മെന്റ്,infrastructure management
അനന്തരാവകാശം,Inheritance
പാരമ്പര്യ പിശക്,inherited error
പ്രാരംഭം,Initial
പ്രാരംഭ വിലാസം,initial address
പ്രാരംഭ അവസ്ഥ,initial state
ആരംഭിക്കൽ,Initialization
മഷി ജെറ്റ് പ്രിന്റർ,ink jet printer
അസംഖ്യം,Innumerable
ഐ-നോഡ് പട്ടിക,i-node table
പ്രവർത്തനരഹിതമായ സമയം,inoperable time
ഇൻപുട്ട് ബഫർ രജിസ്റ്റർ,input buffer register
ഇൻപുട്ട് ഔട്ട്പുട്ട് പ്രോസസർ (I/O പ്രോസസർ),input output processor (I/O processor)
ഇൻപുട്ട് ഔട്ട്പുട്ട് രജിസ്റ്റർ (I/O രജിസ്റ്റർ),input output register (I/O register)
ഇൻപുട്ട് ഔട്ട്‌പുട്ട് സ്റ്റേറ്റ്‌മെന്റ് (I/O സ്റ്റേറ്റ്‌മെന്റ്),input output statement (I/O statement)
ഇൻപുട്ട്/ഔട്ട്പുട്ട് (I/O),input/output (I/O)
ഇൻപുട്ട്/ഔട്ട്പുട്ട് ബഫർ (I/O ബഫർ),input/output buffer (I/O buffer)
ഇൻപുട്ട്/ഔട്ട്പുട്ട് ഉപകരണം (I/O ഉപകരണം),input/output device (I/O device)
തിരുകുക,Insert
ഉൾപ്പെടുത്തൽ അടുക്കുക,insertion sort
ഇൻസ്റ്റലേഷൻ സമയം,installation time
ഉദാഹരണം,Instance
നിർദ്ദേശം,Instruction
നിർദ്ദേശ കൗണ്ടർ,instruction counter
നിർദ്ദേശ ചക്രം,instruction cycle
നിർദ്ദേശ സെറ്റ്,instruction set
പൂർണ്ണസംഖ്യ പ്രോഗ്രാമിംഗ്,integer programming
പൂർണ്ണസംഖ്യ വേരിയബിൾ,integer variable
സംയോജിത മോഡം,integrated modem
സംയോജിത സേവന ഡിജിറ്റൽ നെറ്റ്‌വർക്ക് (ISDN),integrated services digital network (ISDN)
സമഗ്രത,Integrity
ബുദ്ധിയുള്ള കൺട്രോളർ,intelligent controller
ഇന്റലിജന്റ് ടെർമിനൽ,intelligent terminal
ഇന്റർ ബ്ലോക്ക്,inter block
ഇന്റർ ബ്ലോക്ക് വിടവ്,inter block gap
ഇന്റർ കമ്മ്യൂണിക്കേഷൻ സിസ്റ്റം,inter communication system
ഇടപെടൽ,Interaction
സംവേദനാത്മക ഗ്രാഫിക്സ്,interactive graphics
സംവേദനാത്മക കീബോർഡ് പ്രിന്റർ,interactive keyboard printer
ഇന്റർകോം സേവനം,intercom service
ഇന്റർഫേസ്,Interface
ഇന്റർലീവിംഗ്,Interleaving
ഇന്റർമീഡിയറ്റ് ബഫർ,intermediate buffer
ആന്തരിക ബ്ലോക്ക്,internal block
ആന്തരിക ആശയവിനിമയം,internal communication
ആന്തരിക വിഘടനം,internal fragmentation
ആന്തരിക മെമ്മറി,internal memory
ആന്തരിക തരം,internal sort
ആന്തരിക ടൈമർ,internal timer
ഇന്റർനാഷണൽ ഓർഗനൈസേഷൻ ഫോർ സ്റ്റാൻഡേർഡൈസേഷൻ (ഐഎസ്ഒ),international organization for standardization (ISO)
അന്താരാഷ്ട്ര സാങ്കേതിക പിന്തുണ സംഘടന,international technical support organization
ഇന്റർനെറ്റ്,Internet
ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് ടാസ്‌ക് ഫോഴ്‌സ് (IETF),internet engineering task force (IETF)
ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ,internet explorer
ഇന്റർനെറ്റ് വേട്ട,internet hunt
ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്,internet monthly report
ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്,internet packet exchange
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP),internet protocol (IP)
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ നീക്കം (IP),internet protocol remove (IP)
ഇന്റർനെറ്റ് റിലേ ചാറ്റ് (IRC),internet relay chat (IRC)
ഇന്റർനെറ്റ് സേവന ദാതാവ്,internet service provider
ഇന്റർനെറ്റ് സേവനങ്ങളുടെ പട്ടിക,internet services list
ഇന്റർനെറ്റ് സൊസൈറ്റി,internet society
ഇന്റർനെറ്റ് ഉപകരണങ്ങൾ,internet tools
ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു,internet working
ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു,internet working
ഇന്റർപോളേഷൻ,Interpolation
വ്യാഖ്യാനിക്കുക,Interpret
വ്യാഖ്യാതാവ്,Interpreter
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,interprocess communication
തടസ്സപ്പെടുത്തുക,Interrupt
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,interrupt handler
തടസ്സപ്പെടുത്തുക മാസ്ക്,interrupt mask
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,interrupt signal
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,interrupt vector
തടസ്സം,Interruption
വിഭജിക്കുക,Intersect
ഇൻട്രാനെറ്റ്,Intranet
മാറ്റമില്ലാത്ത,Invariant
ഇൻവെന്ററി മാസ്റ്റർ ഫയൽ,inventory master file
വിപരീത മൾട്ടിപ്ലക്സർ,inverse multiplexer
വിപരീത സ്കാനിംഗ്,inverse scanning
വിപരീത ഫയൽ,inverted file
വിപരീത ലിസ്റ്റ് ഫയൽ,inverted list file
വിപരീത പേജ് പട്ടിക,inverted page table
ഇൻവെർട്ടർ,Inverter
ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു,internet working
ഇന്റർപോളേഷൻ,Interpolation
വ്യാഖ്യാനിക്കുക,Interpret
വ്യാഖ്യാതാവ്,Interpreter
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,interprocess communication
തടസ്സപ്പെടുത്തുക,Interrupt
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,interrupt handler
തടസ്സപ്പെടുത്തുക മാസ്ക്,interrupt mask
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,interrupt signal
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,interrupt vector
തടസ്സം,Interruption
വിഭജിക്കുക,Intersect
ഇൻട്രാനെറ്റ്,Intranet
മാറ്റമില്ലാത്ത,Invariant
ഇൻവെന്ററി മാസ്റ്റർ ഫയൽ,inventory master file
വിപരീത മൾട്ടിപ്ലക്സർ,inverse multiplexer
വിപരീത സ്കാനിംഗ്,inverse scanning
വിപരീത ഫയൽ,inverted file
വിപരീത ലിസ്റ്റ് ഫയൽ,inverted list file
വിപരീത പേജ് പട്ടിക,inverted page table
ഇൻവെർട്ടർ,Inverter
ജോലി മാനേജ്മെന്റ്,job management
തൊഴിലധിഷ്ഠിത ഭാഷ,job oriented language
ജോലി മുൻഗണന,job priority
ജോലി ഷെഡ്യൂളിംഗ്,job scheduling
ജോലി ക്രമപ്പെടുത്തൽ,job sequencing
ജോലി പട്ടിക,job table
ചേരുക (ചേരുക),join (JOIN)
ജോയിന്റ് ഫോട്ടോഗ്രാഫിക് ഗ്രൂപ്പ് (jpg),joint photographic group (jpg)
ജേണൽ,Journal
സന്തോഷം വടി,joy stick
വിധി,Judgement
ചാടുക,Jump
ജമ്പ് നിർദ്ദേശം,jump instruction
ജമ്പർ,Jumper
ജംഗ്ഷൻ,Junction
ജങ്ക്,Junk
ന്യായീകരണം,Justification
കെ ബൈറ്റുകൾ,k bytes
കർണൗഗ് മാപ്പ്,karnaugh map
കർണൗഗ് മാപ്പ്,karnaugh map
കെബി (കിലോ ബൈറ്റ്),KB (Kilo Byte)
കേർണൽ,Kernel
കേർണൽ മോഡ്,kernel mode
കെർണിംഗ്,Kerning
താക്കോൽ,Key
കീ ബോർഡ്,key board
കീ ബൗൺസ്,key bounce
കീ ക്ലിക്ക്,key click
കീ കംപ്രഷൻ,key compression
കീ ഡിസ്ക്,key disk
കീ എൻക്രിപ്ഷൻ,key encryption
പ്രധാന ഫീൽഡ്,key field
കീ ഫയൽ,key file
കീ ഫ്രെയിം,key frame
പ്രധാന മാനേജ്മെന്റ്,key management
കീ പാഡ്,key pad
കീ പാഡ്,key pad
പ്രധാന വാക്യം,key phrase
കീ പൾസ്,key pulse
കീ പഞ്ച്,key punch
കീ വർഗ്ഗീകരണം,key sorting
കീ സ്ട്രോക്ക്,key stroke
പരിവർത്തനത്തെ അഭിസംബോധന ചെയ്യുന്നതിനുള്ള താക്കോൽ,key to address transformation
ഡിസ്കിലേക്കുള്ള കീ,key to disk
ഫ്ലോപ്പിയുടെ താക്കോൽ,key to floppy
ടേപ്പിലേക്കുള്ള താക്കോൽ,key to tape
പ്രധാന വാക്ക്,key word
തൊഴി,Kick
കൊല്ലുക,Kill
കിലോബിറ്റ്,Kilobit
കെട്ടുകൾ,Knots
അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ,knowledge based information services
അറിവ് കണ്ടെത്തൽ,knowledge discovery
വിജ്ഞാന കണ്ടെത്തൽ ഡാറ്റാബേസ് (KDD),knowledge discovery database (KDD)
വിജ്ഞാന എഞ്ചിനീയറിംഗ്,knowledge engineering
വിജ്ഞാന മാനേജ്മെന്റ്,knowledge management
വിജ്ഞാന പ്രവർത്തകൻ,knowledge worker
ലാൻ അഡാപ്റ്റർ,Lan adapter
ലാൻ സെർവർ,Lan server
LAN ജോലിസ്ഥലം,LAN workplace
ലാൻഡ്സ്കേപ്പ്,Landscape
ലാൻഡ്സ്കേപ്പ്,Landscape
ഭാഷ,Language
ഭാഷാ വ്യാഖ്യാതാവ്,language interpreter
ഭാഷാ പ്രോസസ്സർ,language processor
ഭാഷാ വിവർത്തകൻ,language translator
ലാപ്ടോപ്പ്,Laptop
വലിയ തോതിലുള്ള ഏകീകരണം (എൽഎസ്ഐ),large scale integration (lsi)
വലിയ തോതിലുള്ള ഏകീകരണം (LSI),large scale integration (LSI)
ലേസർ,Laser
ലേസർ പ്രിന്റർ,laser printer
അവസാനം ആദ്യം പുറത്തായി (LIFO),last in first out (LIFO)
പാളി,Layer
ലേഔട്ട്,Layout
ഇല,Leaf
ഇല നോഡ്,leaf node
ഇല സൈറ്റ്,leaf site
പാട്ടത്തിനെടുക്കുക,Lease
പാട്ടത്തിനെടുത്ത ചാനൽ,leased channel
പാട്ടത്തിനെടുത്ത ലൈൻ,leased line
ഏറ്റവും കുറഞ്ഞ ബിറ്റ് (എൽഎസ്ബി),least significant bit (lsb)
ഏറ്റവും കുറഞ്ഞ അക്കം,least significant digit
പൈതൃക വ്യവസ്ഥ,legacy system
ലെമ്മ,Lemma 
അക്ഷര നിലവാരം (LQ),letter quality (LQ)
ലെക്സെം,Lexeme
ലെക്സിക്കോഗ്രാഫി,Lexicography
പുസ്തകശാല,Library
ലൈബ്രറി പ്രോഗ്രാം,library program
ലൈബ്രറി സബ്-റോട്ടീൻ,library sub-routine
ലൈസൻസ് കരാർ,licence agrement
ലൈറ്റ് എമിറ്റർ ഡയോഡ് (എൽഇഡി),light emitter diode (LED)
നേരിയ തോക്ക്,light gun
നേരിയ പേന,light pen
ലൈൻ അഡാപ്റ്റർ,line adapter
ലൈൻ എഡിറ്റിംഗ്,line editing
ലൈൻ പ്രിന്റർ,line printer
ലീനിയർ,Linear
മിനിറ്റിലെ വരികൾ (LPM),lines per minute (LPM)
ലിങ്ക്,Link
ലിങ്ക് ചെയ്ത പട്ടിക,linked list
ലിനക്സ്,LINUX
ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി),liquid crystal display (LCD)
ലിസ്റ്റ് പ്രോസസ്സിംഗ്,list processing
അക്ഷരാർത്ഥം,Literal
തത്സമയം,Live
ലൈവ് നോഡ്,live node
ലോഡ് ചെയ്യുക,Load
ലോഡ് മൊഡ്യൂൾ,load module
പ്രാദേശിക,Local
പ്രാദേശിക പ്രവേശനം,local access
ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (ലാൻ),local area network (Lan)
പ്രാദേശിക നിർവചനം,local definition
പ്രാദേശിക കൈമാറ്റം,local exchange
പ്രാദേശിക മെമ്മറി,local memory
പ്രാദേശിക മോഡ്,local mode
പ്രാദേശിക വേരിയബിൾ,local variable
പൂട്ടുക,Lock
ലോക്ക് ചെയ്ത ഫയൽ,locked file
ലോഗിൻ=ലോഗിൻ ചെയ്യുക,log in=log on
ലോഗ് ഓഫ്-ലോഗ് ഔട്ട്,log off-log out
ലോഗിംഗ്,Logging
ലോജിക് അനലൈസർ,logic analyser
ലോജിക് ബോംബ്,logic bomb
ലോജിക് കാർഡ്,logic card
ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്),logic chart (flow chart)
ലോജിക് സർക്യൂട്ട്,logic circuit
ലോജിക് ഡിസൈൻ,logic design
ലോജിക് ഡയഗ്രം,logic diagram
ലോജിക് ഫ്ലോ ചാർട്ട്,logic flow chart
ലോജിക് ഫംഗ്ഷൻ,logic function
ലോജിക് ഗേറ്റ്,logic gate
ലോജിക് പ്രോഗ്രാമിംഗ്,logic programming
ലോജിക് ഷിഫ്റ്റ്,logic shift
യുക്തിയുടെ അവസ്ഥ,logic state
ലോജിക് സ്വിച്ച്,logic switch
ലോജിക് യൂണിറ്റ്,logic unit
ലോജിക്കൽ,Logical
ലോജിക്കൽ കണക്ഷൻ,logical connection
ലോജിക്കൽ ഡാറ്റ ഘടന,logical data structure
ലോജിക്കൽ ഡയഗ്രം,logical diagram
ലോജിക്കൽ എക്സ്പ്രഷൻ,logical expression
ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്),logical flow chart (flow chart)
ലോജിക്കൽ IF,logical IF
ലോജിക്കൽ പ്രവർത്തനം,logical operation
ലോജിക്കൽ ഓപ്പറേറ്റർ,logical operator
ലോജിക്കൽ ബന്ധം,logical relation
ലോജിക്കൽ സ്കീം,logical scheme
ലോജിക്കൽ ചിഹ്നം,logical symbol
ലോജിക്കൽ തരം,logical type
ലോജിക്കൽ മൂല്യം,logical value
ലോജിക്കൽ വേരിയബിൾ,logical variable
മുന്നോട്ട് നോക്കൂ,look ahead carry
മുന്നോട്ട് നോക്കൂ,look ahead set
തിരയൽ,Look-up
ലൂപ്പ്,Loop
ലൂപ്പ് നിയന്ത്രണം,loop control
ലൂപ്പ് സമാരംഭം,loop initialization
ലൂപ്പ് പരിഷ്ക്കരണം,loop modification
ലൂപ്പ് നെറ്റ്വർക്ക്,loop network
ലൂപ്പ് ആരംഭം,loop start
ലൂപ്പ് അവസാനിപ്പിക്കൽ,loop termination
ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്,loop-back test
അയഞ്ഞ കപ്പിൾഡ്,loosely coupled
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,lossless compression
നഷ്ടമായ കംപ്രഷൻ,lossy compression
കുറഞ്ഞ ബൈറ്റ്,low byte
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,low level language
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,low pass filter
താഴ്ന്ന പരിധി,lower bound
മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം),mac protocol (medium access control)
യന്ത്രം,Machine
മെഷീൻ വിലാസം,machine address
മെഷീൻ കോഡ്,machine code
മെഷീൻ സൈക്കിൾ,machine cycle
യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ,machine dependent language
മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ,machine dependent software
യന്ത്ര പിശക്,machine error
മെഷീൻ നിഷ്ക്രിയ സമയം,machine idle time
യന്ത്ര സ്വതന്ത്ര ഭാഷ,machine independent language
യന്ത്ര നിർദ്ദേശം,machine instruction
യന്ത്ര ബുദ്ധി,machine intelligence
യന്ത്രഭാഷ,machine language
യന്ത്ര പഠനം,machine learning
യന്ത്ര പ്രവർത്തനം,machine operation
യന്ത്രാധിഷ്ഠിത ഭാഷ,machine oriented language
മെഷീൻ റൺ,machine run
മെഷീൻ സിമുലേഷൻ,machine simulation
മെഷീൻ കേടായ സമയം,machine spoiled time
യന്ത്ര വിവർത്തനം,machine translation
യന്ത്ര വാക്ക്,machine word
മാക്രോ (=മാക്രോ നിർദ്ദേശം),macro (=macro instruction)
മാക്രോ വാദം,macro argument
മാക്രോ അസംബ്ലി പ്രോഗ്രാം,macro assembly program
മാക്രോ കോൾ,macro call
മാക്രോ കോഡ്,macro code
മാക്രോ കമാൻഡ്,macro command
മാക്രോ പ്രഖ്യാപനം,macro declaration
മാക്രോ നിർവചനം,macro definition
മാക്രോ ഫ്ലോ ചാർട്ട്,macro flow chart
മാക്രോ ജനറേറ്റർ,macro generator
മാക്രോ നിർദ്ദേശം,macro instruction
മാക്രോ ഭാഷ,macro language
മാക്രോ ലൈബ്രറി,macro library
മാക്രോ പാരാമീറ്റർ,macro parameter
മാക്രോ പ്രോസസ്സിംഗ്,macro processing
മാക്രോ പ്രൊസസർ,macro processor
മാക്രോ പ്രോഗ്രാമിംഗ്,macro programming
മാക്രോ പ്രോട്ടോടൈപ്പ്,macro prototype
മാക്രോ-കോഡിംഗ്,Macro-coding
മാഗബൈറ്റ് (MB),magabyte (MB)
മാന്ത്രിക കഥാപാത്രം,magic character
മാന്ത്രിക സംഖ്യ,magic number
കാന്തിക ബബിൾ മെമ്മറി,magnetic bubble memory
കാന്തിക കാർഡ്,magnetic card
കാന്തിക കോശം,magnetic cell
കാന്തിക സ്വഭാവം,magnetic character
കാന്തിക കോർ സംഭരണം,magnetic core storage
കാന്തിക ഡിസ്ക്,magnetic disk
കാന്തിക ഡിസ്ക് വിലാസം,magnetic disk address
മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി,magnetic disk memory
കാന്തിക ഡ്രം,magnetic drum
കാന്തിക എൻകോഡിംഗ്,magnetic encoding
കാന്തിക തല,magnetic head
കാന്തിക മഷി,magnetic ink
കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR),magnetic ink character recognition (MICR)
കാന്തിക മാധ്യമം,magnetic media
കാന്തിക വായന,magnetic reading
കാന്തിക റെക്കോർഡിംഗ്,magnetic recording
കാന്തിക സംഭരണം,magnetic storage
കാന്തിക സ്ട്രിപ്പ്,magnetic strip
കാന്തിക ടേപ്പ്,magnetic tape
കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്,magnetic tape cartridge
കാന്തിക ടേപ്പ് ഡ്രൈവ്,magnetic tape drive
കാന്തിക ടേപ്പ് തലക്കെട്ട്,magnetic tape header
മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ,magnetic tape librarian
കാന്തിക ടേപ്പ് ഗതാഗതം,magnetic tape transport
കാന്തിക ടേപ്പ് യൂണിറ്റ്,magnetic tape unit
കാന്തിക നേർത്ത ഫിലിം,magnetic thin film
കാന്തിക ട്രാക്ക്,magnetic track
മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം,magneto optic storage
മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ,magnetographic printer
മാഗ്നെറ്റോസ്ട്രിക്ഷൻ,Magnetostriction
മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്,magnetostrictive tablet
മെയിൽ ബോക്സ്,mail box
മെയിൽ ലയനം,mail merge
പ്രധാന നിയന്ത്രണ യൂണിറ്റ്,main control unit
പ്രധാന ഫ്രെയിം,main frame
പ്രധാന ഫ്രെയിം സിസ്റ്റം,main frame system
പ്രധാന മെമ്മറി,main memory
പ്രധാന പ്രോഗ്രാം,main program
പ്രധാന സംഭരണം,main storage
പ്രധാന സ്വിച്ച്,main switch
മെയിന്റനൻസ്,Maintenance
മെയിന്റനൻസ് പാനൽ,maintenance panel
അറ്റകുറ്റപ്പണി സമയം,maintenance time
പ്രധാന ചക്രം,major cycle
പ്രധാന ഉപകരണം,major device
പ്രധാന കീ,major key
പ്രധാന സംസ്ഥാനം,major state
പ്രധാന ഘടന,major structure
പ്രധാന ദൗത്യം,major task
ഭൂരിപക്ഷ ഘടകം,majority element
ഭൂരിപക്ഷ ഗേറ്റ്,majority gate
ഭൂരിപക്ഷ പ്രവർത്തനം,majority operation
മേക്കപ്പ് സമയം,makeup time
തകരാർ പതിവ്,malfunction routine
മാനേജ്മെന്റ് വികസനം,management development
മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്),management information system (MIS)
മാനേജ്മെന്റ് സയൻസ്,management science
മാഞ്ചസ്റ്റർ കോഡിംഗ്,Manchester coding
മാനിഫോൾഡിംഗ്,Manifolding
കൃത്രിമ വേരിയബിൾ,manipulated variable
സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു,manipulating indexing
മനുഷ്യ-മെഷീൻ സിമുലേഷൻ,man-machine simulation
സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്,manual address switch
മാനുവൽ വിശകലനം,manual analysis
മാനുവൽ ഉത്തരം,manual answering
മാനുവൽ എൻട്രി,manual entry
മാനുവൽ എക്സ്ചേഞ്ച്,manual exchange
മാനുവൽ ഇൻപുട്ട്,manual input
മാനുവൽ പ്രവർത്തനം,manual operation
പലതും പലതുമായ ബന്ധം,many to many relationship
പലതും ഒരു ഡീകോഡറും,many to one decoder
മാപ്പ് രീതി,map method
മാപ്പിംഗ്,Mapping
മാർജിൻ,Margin
മാർജിൻ പിശക്,margin error
മാർജിനൽ ചെക്ക്,marginal check
മാർജിനൽ ടെസ്റ്റ്,marginal test
അടയാളം കണ്ടെത്തൽ,mark detection
മാർക്ക് വായന,mark reading
അടയാളം സ്കാനിംഗ്,mark scanning
മാർക്ക് സെൻസ്,mark sense
മാർക്കർ,Marker
അടയാളപ്പെടുത്തുന്നു,Marking
അടയാളപ്പെടുത്തൽ തരംഗം,marking wave
മാർക്കോവ് ചെയിൻ,markov chain
മാർക്കോവ് ഉറവിടം,markov source
അടയാളപ്പെടുത്തൽ ഭാഷ,mark-up language
മാസർ,Maser
മാസർ,Maser
മുഖംമൂടി,Mask
മുഖംമൂടി ബിറ്റ്,mask bit
മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം,mask programmable device
മാസ്ക് രജിസ്റ്റർ,mask register
മുഖംമൂടി ധരിച്ച റോം,masked ROM
മാസ്കിംഗ്,Masking
ബഹുജന ഡാറ്റ,mass data
മാസ് മെമ്മറി,mass memory
വൻതോതിൽ സമാന്തരമായി,massively parallel
മാസ്റ്റർ,Master
മാസ്റ്റർ കാർഡ്,master card
മാസ്റ്റർ ക്ലോക്ക്,master clock
മാസ്റ്റർ കൺസോൾ,master consol
മാസ്റ്റർ ഡാറ്റ,master data
മാസ്റ്റർ ഡയഗ്രം,master diagram
മാസ്റ്റർ ഫയൽ,master file
മാസ്റ്റർ ഗ്രൂപ്പ്,master group
മാസ്റ്റർ കീ,master key
മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്,master library tape
മാസ്റ്റർ പ്രൊസസർ,master processor
മാസ്റ്റർ പ്രോഗ്രാം,master program
മാസ്റ്റർ സ്റ്റേഷൻ,master station
മാസ്റ്റർ ടേപ്പ്,master tape
മാസ്റ്റർ ടെർമിനൽ,master terminal
മാസ്റ്റർ/സ്ലേവ് ഉപകരണം,master/slave device
യജമാനൻ/അടിമ സംവിധാനം,master/slave system
പൊരുത്തം,Match
പൊരുത്തപ്പെടുന്നു,Matching
ഗണിത പ്രോഗ്രാമിംഗ്,mathematical programming
ഗണിത അനുകരണം,mathematical simulation
മാട്രിക്സ്,Matrix
മാട്രിക്സ് പ്രിന്റർ,matrix printer
മാട്രിക്സ് സ്വിച്ച്,matrix switch
മാട്രിക്സ് പട്ടിക,matrix table
പരമാവധി കമ്പ്യൂട്ടർ,maxi computer
മാക്സികമ്പ്യൂട്ടർ,Maxicomputer
പരമാവധി ഘടകം,maximal element
പരമാവധി (സാധാരണ തുക കാലാവധി),maxterm (standard sum term)
മാക്സ്വെൽ ഡെമൺ,maxwell daemon
അർത്ഥം,Mean
അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,mean repair time
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),mean time between failure (MTBF)
പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF),mean time between failure (MTBF)
പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,mean time to failure
നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്,mean time to repair
നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR),mean time to repair (MTTR)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),medium scale integration (MSI)
മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ),medium scale integration (MSI)
ഇടത്തരം സംഭരണ ഉപകരണം,medium term storage device
മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps),megabit per second (MB Ps)
അംഗ വസ്തു,member object
അംഗ റെക്കോർഡ്,member record
മെമ്മറി,Memory
മെമ്മറി അറേ,memory array
മെമ്മറി ബാങ്ക്,memory bank
മെമ്മറി ബഫർ രജിസ്റ്റർ,memory buffer register
മെമ്മറി ബസ്,memory bus
മെമ്മറി കാര്ഡ്,memory card
മെമ്മറി സെൽ,memory cell
മെമ്മറി കോംപാക്ഷൻ,memory compaction
മെമ്മറി കോർ,memory core
മെമ്മറി സൈക്കിൾ,memory cycle
മെമ്മറി ഡാറ്റ രജിസ്റ്റർ,memory data register
മെമ്മറി ഡംപ്,memory dump
മെമ്മറി എക്സ്ചേഞ്ച്,memory exchange
മെമ്മറി ശ്രേണി,memory hierarchy
മെമ്മറി നിർദ്ദേശം,memory instruction
മെമ്മറി മാനേജ്മെന്റ്,memory management
മെമ്മറി മാപ്പ്,memory map
മെമ്മറി മാപ്പ് ചെയ്ത I/O,memory mapped I/O
മെമ്മറി മോഡൽ,memory model
മെമ്മറി മൊഡ്യൂൾ,memory module
മെമ്മറി പോയിന്റർ രജിസ്റ്റർ,memory pointer register
ഓർമ്മ ശക്തി,memory power
