Odiya,Hindi
ମାଇଟ୍,"चिचंड़ी, बरूथी"
ମାଙ୍କଡ଼,बंदर
ମଶା,मच्छर
ପୋକ,"पतंगा, शलभ"
ପାଣିପାଗ ବିଜ୍ଞାନୀ |,मौसम विज्ञानी
ମାଇକ୍ରୋବିଡିଓଲୋଜିଷ୍ଟ |,सूक्ष्म जीवविद्
MyCoogistist,कवक विज्ञानी
ନାନୋଟେକ୍ନୋଲୋଜି |,अतिसूक्ष्मप्रौद्योगिकी
Nappiform,कुंभीरूप
ନାର୍କୋଟିକ୍ |,स्वापक
ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |,अनुकुंचनीय गति
ଜାତୀୟ ପ୍ରଦର୍ଶନ,राष्ट्रीय प्रदर्शन
ଜାତୀୟକରଣ (ଜମିର),भूमि का राष्ट्रीयकरण
ପ୍ରାକୃତିକ,"प्राकृतिक, प्राकृत"
ପ୍ରାକୃତିକ କ୍ଷୟ |,प्राकृतिक अपरदन
ପ୍ରାକୃତିକ ଚାଷ,प्राकृतिक खेती
ପ୍ରାକୃତିକ ସମ୍ପଦ,प्राकृतिक संसाधन
ପ୍ରାକୃତିକ ଚୟନ,प्राकृतिक वरण
ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |,प्राकृतिक वनस्पति
ବେକ (ହୋର୍ଟ),वृंत
ନୋକ୍ରୋସାଇସ୍,ऊतकक्षय
ଅମୃତଭଣ୍ଡା,मकरंद
ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |,ऋणात्मक ऐलीलोपैथी
ନୋଟିସାଇଡ୍ |,सूत्रकृमिनाशी
ନେମାଟୋଡ୍ ପ୍ରତିରୋଧକ ମୂଳ ଅଟେ |,सूत्रकृमिरोधी मूलवृंत
ନେମାଟୋଲୋଜି,सूत्रकृमिविज्ञान
ନୋମୋନି,चिरडिंभता
ନିଟ୍ ଆସିମିସନ୍ ହାର (ନରୀ),नेट स्वांगीकरण दर
ନିଟ୍ ଲାଭ,कुल लाभ
ନିଟ୍ ଆୟ (ଫାର୍ମ ଆୟ),कुल आय (फार्म आय)
ନିଟ୍ ଜଳସେଚନ ଆବଶ୍ୟକତା |,कुल सिंचाई आवश्यकता
ନିଟ୍ ଉତ୍ପାଦକତା |,कुल उत्पादकता
ନେଟ୍ ରିଟର୍ନ,कुल प्रतिफल
ଜାଲ,"जाली लगाना, जाली से पकड़ना"
ନୂର୍ନ,"न्यूरॉन, तंत्रिकोशिका"
ନିରପେକ୍ଷ |,"निष्प्रभावी, उदासीन"
ନିରପେକ୍ଷବାଦ,उदासीनता
ନିରପେୟାରକରଣ,"उदासीनीकरण, निष्प्रभावीकरण"
ନିରପେକ୍ଷ ମାଟି |,उदासीन मृदा
ନ୍ୟୁଟ୍ରନ୍ ଆର୍ଦ୍ରତା ମିଟର |,न्यूट्रॉन नमीमापी
ନାଚେ,"निकेत, कर्मस्थिति, कर्मता"
ନିକୋଟିନ୍ |,निकोटिन
ରାତି ମାଟି |,"मल, विष्ठा"
ନାଇଟ୍ରେଟ୍ ଆସିମିଟ୍ |,नाइट्रेट स्वांगीकरण
ନାଇଟ୍ରେଟ୍ ହ୍ରାସ,नाइट्रेट अवकरण
ବିଷାକ୍ତତା,नाइट्रेट विषाक्तता
ନାଇଟ୍ରସ୍,"शोरा, नाइटर"
ନାଇଟ୍ରିକ୍ ଇନହିବିଟର୍ |,नाइट्रीकरण संदमक
ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |,नाइट्रोजन स्वांगीकरण
ନାଇଟ୍ରୋଜେନ୍ ଚକ୍ର |,नाइट्रोजन चक्र
ନାଇଟ୍ରୋଜେନ ଅଭାବ |,नाइट्रोजन न्यूनता
ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସନ୍ |,नाइट्रोजन स्थिरीकरण
ନଟ୍ରୋଜେନସ୍,नाइट्रोजनी
ନୋବାଇଲାଇଜେସନ୍,उत्कृष्टीकरण
ସମ୍ଭ୍ରାନ୍ତ କଏନ |,"पौंडा, मोटा गन्ना"
ରାତିସାରା,रात्रिचर
ନୋଡ୍,"गांठ, पर्वसंधि, नोड"
ନୋଡୁଲେଟେଡ୍ ଉଦ୍ଭିଦ |,ग्रांथिल (मूल) पादप
ନୋବୁସନ,ग्रंथन
ନୋଡଲ୍ କରନ୍ତୁ |,ग्रंथि
ନାମାଦ୍),"घुमंतू, चलवाही, खानाबदोश"
ସମ୍ଭ୍ରାନ୍ତ,नाम पद्धति
ଅଣ ଆଲେଲେକ୍ସ |,अविकल्पी
ଅଣ କ୍ୟାପିଟିଲାରି pour ାଳି |,अकेशिका रंध्र
ଅଣ ଦକ୍ଷ ଫସଲ |,अप्रतिस्पर्धी सस्य
ନିର୍ବିଶେଷ ପରିବର୍ତ୍ତନ |,निरर्थक उत्परिवर्तन
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ନୁହେଁ |,असार्थक
ଅଣ-ଏସିଡ୍ ଜଟିଳ ଗଠନ |,अनम्लकारी उर्वरक
ଅଣ-ସଂଯୋଜନ,अयुग्मन
ଅଣ-ବର୍ଣ୍ଣିତ (ପଶୁ),अज्ञातकुल (पशु)
ଅଣ-ଜରୁରୀ ଉପାଦାନ |,अनावश्यक तत्व
ଅଣ-ହୋମୋଜେନସ୍ |,असमांग
ଅଣ-ହୋମୋଲୋଜସ୍ |,"असमधर्मी, असमजात"
ଅଣ-ପୋଲାର ଯ ound ଗିକ |,अध्रुवीय यौगिक
ଅଣ-ନବୀକରଣ ଯୋଗ୍ୟ ଶକ୍ତି |,अनवीकरणीय ऊर्जा
ଅଣ-ସିଲେକ୍ଟିଭ୍ ଯୋଗାଯୋଗ ହରବିକାଇଡ୍ |,अवरणात्मक स्पर्श शाकनाशी
ଅଣ-ସିଲେକ୍ଟିଭ୍ ହରବାଇସିଡ୍ |,अवरणात्मक शाकनाशी
ଅଣ-ସିମ୍ବାଜ୍ିକ୍ ନାଇଟ୍ରୋଜେନ୍ ଫିକ୍ସିସନ୍ |,असहजीवी नाइट्रोजन स्थिरीकरण
ସାଧାରଣ ବଣ୍ଟନ,सामान्य वितरण
ସାଧାରଣ ବିହନ,सामान्य पौध
ସାଧାରଣ ସମାଧାନ,सामान्य विलयन
ନର୍ମିଜ୍ କରିବା,सामान्यीकरण
ଉତ୍ତର ବ୍ଲୋଟିଂ |,नार्दर्न शोषण
ଉଲ୍ଲେଖନୀୟ ରୋଗ,"सूचनीय रोग, विज्ञाप्य रोग"
ନା-ରୋପଣ କରିବା ପର୍ଯ୍ୟନ୍ତ |,बिना जुताई के बुवाई
ବିଷାକ୍ତ ତୃଣକ |,अनिष्टकारी खरपतवार
ପରମାଣୁ ଚୁମ୍ବକୀୟ |,नाभिकीय चुंबकीय अनुनाद
ନ୍ୟୁକ୍ଲିୟ ଏସିଡ୍ |,न्यूक्लिक अम्ल
ନ୍ୟୁଲିଭାକ୍ଟର୍,न्यूक्लियोबैक्टर
ନ୍ୟୁକ୍ଲାଇଲସସ୍,"न्यूक्लियोलस, केंद्रिका"
ନ୍ୟୁକଲିଟାଇଡ୍ |,न्यूक्लियोटाइड
ନ୍ୟୁକ୍ଲିୟସ୍,केन्द्रक
ନଲ୍ ହାଇପୋଥେସିସ୍ |,निराकरणीय परिकल्पना
Nullisomic,शून्यसूत्री
েLL- ମ୍ୟୁଟେସନ୍ |,शून्य उत्परिवर्तन
ନର୍ସ ସେଲ୍ |,धात्री कोशिका
ନର୍ସ କ୍ରପ୍ |,"पोषक फसल, पोषक सस्य"
ନର୍ସରୀ,"रोपणी, नर्सरी, पौधशाला"
ବାଦାମ |,"दृढ़ फल, गुठली, दृढ़कण"
ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,पोषक चक्र
ପୁଷ୍ଟିକର ଅଭାବ ଲକ୍ଷଣ |,पोषक न्यूनता लक्षण
ପୁଷ୍ଟିକର,पोषण
ପୁଷ୍ଟିକର ମୂଲ୍ୟ |,पोषण मान
ପୁଷ୍ଟିକର ମୂଲ୍ୟ ସୂଚକାଙ୍କ |,पोषण मान सूचकांक
କୃଷି ସହିତ ଜଡିତ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦଗୁଡିକର ନାମ |,उभयनिष्ठ
ନାଗାଇ କ୍ୟାମ୍ପେଫୋର |,ककरोंदा
ନରସିସସ୍ |,नर्गिस
ନିଗେଲା |,कलौंजी
ନାଇଜର,रामतिल
ନାଇଟ୍ ଜସ୍ମିନ୍ |,रात की रानी
ନିପା ପଦ୍ମ,गोफल
ବାଦାମ ଘାସ |,सागरमोथा
ବାଦାମ ସେଜ୍ |,मोथा
Nutmegg,जायफल
ନେମୋଡେଡ୍ |,सूत्रकृमि
Nut ୱେବଭିଲ୍ |,नट घुन
ନେମୁଟୋଲୋଜିଷ୍ଟ,सूत्रकृमि विज्ञानी
ଏରୋବ ଲଗାନ୍ତୁ |,अविकल्पी वायुजीव
AnaRobobes ବାଧ୍ୟତାମୂଳକ |,अविकल्पी अवायुजीव
ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |,अविकल्पी परजीवी
ବାଧ୍ୟତାମୂଳକ,अविकल्पी
ଅଫ୍ ଷ୍ଟାଟଗୁଡିକ,अवांछित पौधे
ତେଲ କେକ୍,खली
ଓକାଜାକି ଖଣ୍ଡ |,ओकाजाकी खंड
ଓଲେରିକାଲ୍ଟର,"शाकभाजी उत्पादन, शाकभाजी संवर्धन"
ଅଲିଗୋଜି |,अल्पजीन
ଓଲିଗୋନୁଲିଟିଡ୍ |,अल्पन्यूक्लियोटाइड
ଓଲିଭ୍ ତେଲ,जैतून का तेल
ଓମେଗା -3 ଫ୍ୟାଟି ଏସିଡ୍ |,ओमेगा-3-वसीय अम्ल
Omnivours,सर्वाहारी
ଅଯୋଜନ |,अर्बुद जीन
OncOpenentic ଜୀବାଣୁ |,अर्बुदजनक विषाणु
ଅଙ୍କୋଲୋଜି |,"कैंसर विज्ञान, अर्बुदविज्ञान"
ଅନ୍-ଫାର୍ମ ଅନୁସନ୍ଧାନ |,प्रक्षेत्र पर अनुसंधान
Oocyte,अडंक
ପରିଚାଳନା ମୂଲ୍ୟ,प्रचालन लागत
ଓପନ୍ |,"ओपेरॉन, प्रचालेक"
ସୁଯୋଗ କ୍ରପ୍ କରିବା |,अवसरी सस्यन
Optimum doe,इष्टतम मात्रा
ସର୍ବୋତ୍କୃଷ୍ଟ ଅର୍ଥନ dooe ତିକ ମାତ୍ରା |,इष्टतम आर्थिक मात्रा
ବଗିଚା ଦକ୍ଷତା |,फलोद्यान की दक्षता
ଜ organici େଇ କୃଷି,जैविक कृषि
ଜ organic ବିକ କୋଷଲଏଡ୍ |,"कार्बनिक कोलॉइड्स, कार्बनिक कलिल"
ଜ Organ ବିକ ଚାଷ |,जैविक खेती
ଜ organic ବ ଖର |,जैविक खाद
ଜଜିକ୍ ବିଷୟ |,"जैविक पदार्थ, कार्बनिक पदार्थ"
ଜ organic ବିକ ନଟ୍ରୋଜେନ (ମାଟି),जैविक नाइट्रोजन (मृदा)
ଜ Organ ବିକ ଫସଫରସ୍ |,जैविक फॉस्फोरस
ଜ organic ବ ମାଟି |,"कार्बनिक मृदा, जैविक मृदा"
ଜ organic ବିକ ବସ୍,जैविक अपशिष्ट
ଜ organic ବ୍ |,"जैविक, कार्बनिक"
ସଂଗଠିତ ମାର୍କେଟିଂ |,संगठित विपणन
ସଂଗଠନ,अंग विकास
ସଂଗଠନ ମୂଲ୍ୟାଙ୍କନ |,इंद्रियग्राही मूल्यांकन
ଅର୍ନଲାଇନ୍,पक्षिविज्ञान
ଓଡ଼ିଆ ବିହନ |,सुसाध्य बीज
ଅର୍ଥୋଗୋନାଲ୍ ପଲିନୋମିଆଲ୍ ସମୀକରଣ |,लांबिक बहुपद समीकरण
ଓସମୋସିସ୍ |,परासरण
ଓସମୋଟିକ୍ ପ୍ରଭାବ,परासरणी प्रभाव
ଓସମୋଟିକ୍ ସମ୍ଭାବନା |,परासरणी विभव
ବ୍ରେକ୍ ଆଉଟ୍,"उद्भेद, फैलना"
ପ୍ରଜାତି,बहिः प्रजनन
ଚୁଲି,"अवन, बंद चूल्हा"
ଓଭରୱିନ୍ୱର୍ |,शिशिर लंघन
ଓଭରଲିପ୍ ପି generation ଼ି |,अतिव्यापी पीढ़ी
ଓଭମ୍ |,अंडाणु
ଅକ୍ସିଡେସନ୍,ऑक्सीकरण
ଅକ୍ସିଲୋଫାଇଟ୍ |,अम्लोद्भिद्
ଓଟସ୍ |,जई
ତେଲ ଖଜୁରୀ |,तेल ताड़
ଓଲେଣ୍ଡର୍,कनेर
ଅଲିଭ୍,जैतून
ପିଆଜ |,प्याज
ଓଫିୟମ୍ ପପି |,पोस्त
"ଓରିଏଣ୍ଟାଲ୍ ପ୍ଲେନ, ୟୁରୋପୀୟ ବିମାନ ଗଛ |",चिनार
ପ୍ୟାକିଂ,पैकिंग
ପ୍ୟାଡକ୍ |,बाड़ा
ଯୋଡି ହୋଇଥିବା ଧାଡି ରୋପଣ |,युगल पंक्ति बुवाई
ସ୍ଥନତା,"खाद्यता, स्वादिष्टता"
ପାନିକଲ,"पुष्पगुच्छ, यौगिक असीमाक्ष"
ପାରାସୀଙ୍କ ବିସର୍ଜନ |,पराकेंद्री प्रतिलोमन
ପାରାମିଟର,प्राचल
ପରଜୀବୀ,परजीवी
ପାର୍ ବିମାନ,अंशक्वथनन
ପେଣ୍ଟିମା,मृदूतक
ପିତାମାତା ପଥର |,"जनक शैल, मूल शैल"
ନାବିକ ମରୁଡ଼ି,"स्थायी अनावृष्टि, स्थायी सूखा"
18 ପାର୍ଟନେନେସିସ୍,अनिषेकजनन
ଆଂଶିକ କାରକ ଉତ୍ପାଦନ |,आंशिक कारक उत्पादकता
ଅଂଶଗ୍ରହଣକାରୀ ଗ୍ରାମାଞ୍ଚଳ ମୂଲ୍ୟାଙ୍କନ |,सहभागी ग्रामीण आकलन
କଣିକା ଘନତା |,कण घनत्व
ନିଷ୍କ୍ରିୟ ଅବଶୋଷଣ |,निष्क्रिय अवशोषण
ଚାରଣଭୂମି,चरागाह
ପେସ୍ୟୁନାଇଜେସନ୍,पाश्चुरीकरण
PCR (ପଲିମେରୀ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା),पी.सी.आर. (पॉलिमरेज शृंखला अभिक्रिया)
କୃଷକ ଚାଷ,भूस्वामित्व खेती
ପିଟ୍ (ମାଟି),पीट (मृदा)
ପେଡଗୁଡିକ,पेड
ପେଡିକେଲ୍ |,"पुष्पवृंत, वृंत"
Pedigree,वंशावली
ପେଡୋଜେନିସ୍ |,मृदाजनन
ମିଥ୍ୟାବାଦୀ |,मृदाविज्ञान
ଚୋପା,छिलका उतारना
ପିଲିଂ,"छीलना, विशल्कन"
ପେଲେଟିଂ,टिकियाकरण
PerColation |,अंतःस्रवण
ଚିରସ୍ଥାୟୀ |,बहुवर्षीय पादप
Pericantricାଂଶ ବିସର୍ଜନ |,परिकेंद्री प्रतिलोमन
ପେରି-ସହରୀ,परिनगरीय
Permly,पारगम्यता
ଗମ୍ଭୀରତା,स्थायी कृषि
ସ୍ଥାୟୀ ୱିଲିଙ୍ଗ୍ ପଏଣ୍ଟ (pwp),स्थायी म्लानि बिंदु
ନିର୍ଦ୍ଦିଷ୍ଟତା ତୃପ୍ତି |,पारगम्यता गुणांक
Permyion ହାର,पारगम्यता दर
ପରୀମେୟର,पारगम्यतामापी
କ୍ରମାଗତ ହରବିକାଇଡ୍ |,दीर्घस्थायी शाकनाशी
କୀଟନାଶସ୍ତ୍ର,पीड़कनाशी
ପେଟ୍ରୋଫାଇଟ୍ |,शैलोद्भिद्
ଫଜ୍,"विभोजी, फाज"
ଚାପରେ ପ୍ଲାଣ୍ଟିଂ |,समयांतराल बुवाई
ଫାସମିଡ୍ |,"फैस्मिड, प्रणाभक"
Phellogen,कागजन
ପର୍ଯ୍ୟାଖିକ୍ ଯ ounds ଗିକ |,फिनोलिक यौगिक
ଫେନୋଜି,"रूपानुकृति विज्ञान, फलोद्गदिकी"
ଫେନୋଟାଇପ୍ |,"लक्षण प्ररूप, समलक्षणी, लक्षण"
ଫେରୋମୋନିଅନ୍,फीरोमोन
ଭୋର୍ଥ,"पोषवाह, फ्लोएम"
ଫସଫେଟ୍ ଫିକ୍ସିଂ |,फॉस्फेट स्थिरीकरण
ଫସଫେଟ୍ ପଥର |,फॉस्फेट शैल
ଫସଫେଟ୍ ଦ୍ରବ୍ୟୁଟାଇଜେସନ୍ |,फॉस्फेट विलयीकरण
ଫସଫେଟ୍ ସୋଜିଲିଜ୍ |,फॉस्फेट विलयीकरण
ଫସପ୍ୟାଟାଇଡ୍ |,फॉस्फेटाइड
ଫସଫୋ-ଜିପସମ୍ |,फॉस्फो-जिप्सम/फॉस्फोरसयुक्त जिप्सम
ଫସଫୋଲିପିଡ୍ |,फॉस्फोलिपिड
ଫସଫୋରୀ,फॉस्फोरिलीकरण
ଫଟୋ ସ୍ପେକ୍ଟ୍ରୋୋମିଟର |,प्रकाश वर्णक्रमापी
ଫଟୋଆଉଡ଼ିଓଫ୍ରଫ,प्रकाशस्वपोषी
ଫୋଟୋମେକ୍ିକାଲ୍ ପ୍ରତିକ୍ରିୟା |,प्रकाश रासायनिक अभिक्रिया
ଫୋଟୋଡିଂମାସୀକରଣ,प्रकाशिक अपघटन
ଫଟୋଗ୍ରାଟ୍ରି,प्रकाशमिति
ଫଟୋ ବର୍ର୍ଫୋର୍ଫେର୍ଜ୍ସ୍,प्रकाशीय संरचना विकास
ଫୋଟିନ୍,फोटॉन
ଫଟୋ-ଅକ୍ସିଡେସନ୍ |,प्रकाश ऑक्सीकरण
ଫଟୋ,"दीप्तिकाल, प्रकाशकाल"
ଫୋର୍ସିଓବାଦୀତା,दीप्तिकालिता
ଫଟଫେଫୋସଫୋର୍ଡ,प्रकाशीय फॉस्फोरिलीकरण
ଫୋଟୋଆରେକ୍ଟିଭେସନ୍,प्रकाश पुनर्सक्रियण
ଫୋଟୋଲେସ୍ପର୍ |,प्रकाशग्राही
ଫଟୋଗ୍ରାସ୍ପିରେସନ୍,प्रकाशीय श्वसन
ଫଟୋସ nthesis,प्रकाश संश्लेषण
ଫଟୋସାଇନ୍ଥେଟିକ୍ ଦକ୍ଷତା |,प्रकाश संश्लेषी दक्षता
ଫଟୋଶ୍ୟାଣ୍ଟେଟିକ୍ କୋଟିସେଣ୍ଟ୍ |,प्रकाश संश्लेषी गुणांक
ଫଟୋସ nat ରୀୟ ଭାବରେ |,प्रकाश संश्लेषी सक्रिय विकिरण
ଫଟୋଟ୍ରୋପିଜିମ୍ |,प्रकाशानुवर्तन
ଫୁଲା,पर्णाभता
Phillotixky,पर्णविन्यास
ଶାରୀରିକ ପାଣିପାଗ,भौतिक अपक्षय
ଶାରୀରିକ ବ୍ୟାଘାତ,कार्यिकीय विकार
ଶାରୀରିକ ଇଚ୍ଛାକୃତ ମରୁଡ଼ି |,कार्यिकीय शुष्कता
ଶାରୀରିକ କ୍ଷତି |,कार्यिकीय भार ह्रास
ଶାରୀରିକ ପରିପକ୍ୱତା,कार्यिकीय परिपक्वता
ପୃଷ୍ଟି,पादपवर्णक
ପୃ datoextraction,पादप निष्कर्षण
ଫାଇଟୋନାସ୍,पादप भार
ପୃଷ୍ଟୋମୋଡଡ୍,पादप सूत्रकृमि
Phyoremediabation,पादप उपचार
ପୃଷ୍ଜୀସ୍ରୋଫୋର,पादप सिडरोफोर
PhyToToxic,पादप विषालु
ପୃy,फाइटोट्रोन
Pictogract,चित्रालेख
ପାଇ ଚିତ୍ର |,पाइ आरेख
ପାଇଜୋମିଟର |,दाबमापी
ପିଚର୍ ଚାଷ,घट खेती
ସ୍ଥାନ (ସାର),"अवस्थापन, निवेशन (उर्वरक)"
ସ୍ଥାନ,"बीजांडआसन (पौधों में), अपरा, प्लेसेंटा"
ବାଡ଼ିଯାନ |,"सुहागा, पाटा फेरना"
ଉଦ୍ଭିଦ ପ୍ରଜନନ,पादप प्रजनन
ଉଦ୍ଭିଦ ଘନତା |,पादप सघनता
ଉଦ୍ଭାବନ ଉଦ୍ଭିଦ |,पादप पारिस्थितिकी
ଅଭିବୃଦ୍ଧି ପ୍ରୋତ୍ସାହନ |,पादप वृद्धिकारक
ଅଭିବୃଦ୍ଧି ନିୟମକ ଉଦ୍ଭିଦ |,पादप वृद्धि नियामक
ଉଦ୍ଭିଦ ପରିଚୟ,पादप प्रवेशन
ଉଦ୍ଭିଦଗୁଡିକ,पादप पोषक (तत्व)
ଉଦ୍ଭାବନ ପୁଷ୍ଟିକର |,पादप पोषण
କ୍ୱାରାଣ୍ଟାଇନ୍ ନିୟମାବଳୀ |,पादप संगरोध नियमन
ଉଦ୍ଭିଦ ଟିସୁ ପରୀକ୍ଷା |,पादप ऊतक परीक्षण
ବୃକ୍ଷରୋପଣ ଫସଲ |,"रोपणी फसलें, बागानी फसलें"
ରୋପଣକାରୀ,"प्लांटर, रोपण यंत्र"
ବଳକା ସାମଗ୍ରୀ,रोपण सामग्री
ବାଣ୍ଡିବା ଅନୁପାତ,रोपण अनुपात
ପ୍ଲାସା,प्रद्रव्य
ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରା |,प्लाज्मा झिल्ली
ପ୍ଲାଜ୍ମିଡ୍,प्लाज्मिड
ପ୍ଲାଜମୋଡେସମା,प्रद्रव्यतंतु
ପ୍ଲାଜମାଇଲ୍ସ,प्रद्रव्यलयन
ପ୍ଲାଷ୍ଟିକ୍ |,"सुघट्यता, प्लास्टिकता"
ପଟେଷ୍ଟିକର,प्लास्टीकल्चर
ପ୍ଲାଷ୍ଟେଡ୍,लवक
ନୟୋଟ୍ରୋପିକ୍ ଜିନ୍ |,बहुप्रभावी जीन
ପ୍ଲଟ୍ (ପରୀକ୍ଷାମୂଳକ),प्रखंड (प्रायोगिक)
ହଲିଂ,जुताई
ହଳ-,खूड़तली
ହଳ- ସୋଲ୍ ପ୍ଲେସମେଣ୍ଟ |,खूड़तली निवेशन
ପ୍ଲୁଭିଆଲ୍ ଚାଉଳ ଜମି |,वर्षा-आधारित धान की भूमियां
ପ୍ଲୁଭିକ୍ |,वर्षा सबंधी
ନିମୋଟିକ୍ ସ୍ପ୍ରେର୍ |,वायुचालुत फुहारक
ନିମାରଫୋକରେ,श्वसनमूल
ପୋଡ଼ୋଜଲ୍ ମାଟି |,पॉडजोल मृदा
ପୋଡ଼ଜୋଲିଅନେସନ୍,पॉडजोलीभवन
ବିନ୍ଦୁ ମ୍ୟୁଟେସନ୍,बिंदु उत्परिवर्तन
ପଏସନ୍ ବଣ୍ଟନ |,प्वासों वितरण
ପ୍ରଦର୍ଶକ,परागक
ପଲିଏମ୍ବ୍ରୋନି |,बहुभ्रूणता
ପଲିମେରାଇଜେସନ୍,बहुलकन
ପଲିମର୍ଫାଇଜ୍ |,बहुरूपता
ପଲିସିପର୍ମୀ |,बहुपट्टीय गुणसूत्र
ପଲିଟେନ୍ କ୍ରୋମୋଜୋମ୍ |,पॉलीटिन गुणसूत्र
ପୁଏଲୋଜି,फलकृषि विज्ञान
ଜନସଂଖ୍ୟା,"सरंध्रता, आबादी"
ପୋରୋସିଟି (ପୋରେ-ସ୍ପେସ୍),सरंध्रता
ପରବର୍ତ୍ତୀ ଉଦୀୟୃତ,उद्भव-पश्चात्
ଅମଳ ପୋଷ୍ଟ କରନ୍ତୁ |,"कटाई उपरांत, तुड़ाई उपरांत, सस्योत्तर"
ଅମୋଜ-ଅମଳ ଟିଲଗ୍ |,कटाई-उपरांत जुताई
ପୋଲାସିୟମ୍ ଅବଶୋଷଣ ଅନୁପାତ |,पोटैशियम अवशोषण अनुपात
ପୋଟାସିୟମ୍ ଫିକ୍ସେସନ୍ |,पोटैशियम स्थिरीकरण
ସମ୍ଭାବ୍ୟ ଅମ୍ଳତା |,संभाव्य अम्लता
ସମ୍ଭାବ୍ୟ ଫସଲ ଅମଳ |,संभाव्य फसल उपज
ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |,संभाव्य वाष्पन
ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |,संभाव्य वाष्पोपरिवर्तन
କୁକୁଡ଼ା ଚାଷ,कुक्कुट पालन
ପ୍ରିରି,"प्रेयरी, घास का बड़ा मैदान"
ପୂର୍ବ-ପ୍ରସବ ଅବଧି |,फलनपूर्व अवधि
ବିବାଦ,"अवक्षेपण, वर्षण"
ସଠିକତା ଚାଷ,परिशुद्ध कृषि
ସଠିକତା କୃଷି,परिशुद्ध कृषि
ପ୍ରିଣ୍ଟେଟର,परभक्षी
ପୂର୍ବ-ଜରୁରୀକାଳୀନ |,उद्भव-पूर्व
ପୂର୍ବ-ଜରୁରୀକାଳୀନ ଚିକିତ୍ସା |,उद्भव-पूर्व उपचार
ପୂର୍ବ ଚିକିତ୍ସା,बुवाई-पूर्व उपचार (शाकनाशी)
ପ୍ରେସମଦ,प्रेसमड (चीनी की मैली)
ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,दाब प्रवणता
ମୂଲ୍ୟ ଇଲାସୀ,कीमत लोच
ମୂଲ୍ୟ ସୂଚକାଙ୍କ |,कीमत सूचकांक
ପ୍ରାଥମିକ ସଂସ୍କୃତି,प्राथमिक संवर्ध
ପ୍ରାଥମିକ ଅଭିବୃଦ୍ଧି |,प्राथमिक वृद्धि
ପ୍ରାଥମିକ ଟିଲଗ୍ |,प्राथमिक कर्षण
ପ୍ରାଥମିକ,प्रारंभक
ପ୍ରାଥମିକତା (ତମାଖୁ),रचाना (तंबाकू)
ପ୍ରାଥମିକ ପର୍ଯ୍ୟାୟ |,आद्य अवस्था
ସୁନ୍,प्रियोन
ସମ୍ଭାବନା,संभाव्यता
ପ୍ରମାଣ କର |,संपरीक्षक
ସମସ୍ୟା ମୃତ୍ତିକା |,समस्याग्रस्त मृदा
ପ୍ରକ୍ରିୟାକରଣ,प्रसंस्करण
ଉତ୍ପାଦନ କାର୍ଯ୍ୟ,उत्पादन फलन
ଉତ୍ପାଦକତା,अत्पादकता
ଲାଭ,लाभ
Promeny-testing,संतति परीक्षण
ପ୍ରଗତିଶୀଳ କୃଷକ |,प्रगतिशील किसान
ପ୍ରକଳ୍ପ ମୂଲ୍ୟାଙ୍କନ,परियोजना मूल्यांकन
ପ୍ରୋକାରିଓଟ୍ |,अकेन्द्रिक
ପ୍ରମୋଟର,उन्नायक
ପ୍ରୋଫାଇଲାକ୍ଟିକ୍ ସ୍ପ୍ରେ |,रोग निरोधी छिड़काव
ମାଲିକାନା ଚାଷ |,स्वामित्व फसल
ଭେର ମଦ୍ଦାରେ,पुंपूर्वी
ପ୍ରୋଟିନ୍ |,प्रोटीन
ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ,प्रोटीन इंजीनियरी
ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |,प्रोटीन अनुक्रमण
ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |,प्रोटीन संश्लेषण
ତ୍ରୁଟିପୂର୍ଣ୍ଣ |,प्रोटीन संजीनिकी
ପ୍ରୋଟୋଗିନି,स्त्री पूर्वता
ପ୍ରୋଟପ୍ଲାସମ୍,जीवद्रव्य
ପ୍ରୋଟୋଟ୍ରୋଫ,प्रपोषित
ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍),प्रूसिक अम्ल
ଛଉଡିଓଲେଲେଲ୍ |,कूट विकल्पी
ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |,आभासी उभयलिंगी
