Tamil,English
சிறிய தாக்கம்,grazing collision
மேற்பரப்பு நிகழ்வு,grazing incidence
"கண்ணி, கட்டம்",Grid
மொத்த பண்புகள்,gross characteristic
கடுமையான பிழை,gross error
தரைத்தளம்,Ground
பூகம்ப தகடு,grounding plate
பூமி திறன்,ground potential
ஒப்பீட்டு வேகம்,ground speed
"வர்க்கம், குழு, சங்கம்",Group
படிக வளர்ச்சி,growing of crystal
வளர்ச்சி,Growth
இயக்குகிறார்,guidance
இயக்கினார்,guided
மக்கள் தொகை விளைவு,Gunn effect
கப்பல்கள்,Gyration
சுழற்சி நிலைப்படுத்தி,Gyro
பயண இயக்கவியல்,gyrodynamics
கப்பல் அதிர்வெண்,Gyrofrequency
சுழற்சி காந்தம்,Gyromagnetic
காந்தவியல்,Gyromagnetism
சுழற்சி நிலைப்படுத்தி,Gyroscope
சுழற்சி நிலைப்படுத்தல்,gyroscopic stabilization
"அரை அகலம், அரை அகலம்",half breadth
ஹால் குணகம்,Hall coefficient
ஹால் விளைவு,Hall effect
"வளிமண்டலம், ஒளி",Halo
"ஹாமில்டோனியன் (வி.), ஹாமில்டோனியன் (பதிப்பு)",Hamiltonian
"கையேடு லென்ஸ், கை லென்ஸ்",hand lens
கடினமான மைய,hard core
வலுவூட்டுபவர்,Hardener
கடினப்படுத்துதல்,Hardening
அதிகபட்ச துளையிடும் கதிர்,hardest ray
அதிவிரைவு காமா கதிர்,hard gamma ray
தவறாக கண்டறியும்,hard magnetisation
"கடினத்தன்மை, ஊடுருவல்",Hardness
செவித்திறன் குறைபாடு,hardness of hearing
அதிவேக எக்ஸ்-கதிர்கள்,hard X-ray
"ஹார்மோனிக், ஹார்மோனிக், ஹார்மோனிக், ஹார்மோனிக்",Harmonic
"ஊடாடும் பகுப்பாய்வு, தரம்",Harmonics
தொடர்பு,harmonization
ஹார்டி தோராயம்,Hartee approximation
ஹார்ட்லி சுற்று,Hartly circuit
ஹைட்ரஜன் குண்டு,H-bomb
"தலைப்பு, தலைப்பு",Heading
"நேரடி தாக்கம், நேருக்கு நேர் மோதல்",head-on collision
வெப்பம்,heat
வெப்பமூட்டும்,heating
வெப்ப அலை,heat wave
வான உடல் (வெப்ப அலை),heavenly body (=celestial body)
பெரிய கரு,heavier nuclei
நீண்ட இணைப்பு,heavy coupling (=tight coupling)
"உயரம், உயரம், உயரம்",height
உயர விளைவு,height effect
ஹீட்லர்-லண்டன் தகராறு,Heitler-London theory
குண்டலினி,Helical
சூரியமைய,Heliocentric
ஹெல்ம்ஹோல்ட்ஸ் இலவச ஆற்றல்,Helmholtz free energy
ஹென்றி,henry (unit)
அச்சிடப்பட்டது,hermetically sealed
ஹெர்ட்ஸ்-அலை,Hertxian wave
ஹஜ்,hertz (unit)
ஒற்றைப்படை ஆற்றல் எலக்ட்ரான்கள்,heteroenergetic electron
பன்முக உருவங்கள்,data Heterogeneous
பன்முகத்தன்மை கொண்ட,Heterogenous
"ஹீட்டோரோநியூக்ளியர், ஹெட்டோரோநியூக்ளியர்",heterrounuclear
ஹெய்ஸ்லர் அலாய்,Heusler's alloy
ஹெக்ஸ் அச்சு,hexad axis
"அறுகோண படிகம், நாற்கர படிகம்",hexagonal crystal
சிறிய கேமரா,high speed camera
"வெப்பமானி, அதிவெப்பமானி",high temperature thermometry(pyrometry)
"உயர் மின்னழுத்தம், உயர் மின்னழுத்தம்",high tension
"துளை, துளை, துளை",hole
ஹாலோகிராம்,Hologram
ஹாலோகிராபி,holography
"ஒருமைப்பாடு, ஒருமைப்பாடு",Homogeneity
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான",Homogeneous
ஹூக்கின் சட்டம்,Hook's law
கிடைமட்ட,horizontal
"குதிரை சக்தி, குதிரைத்திறன்",horse power
விருந்தோம்பல்,Host
சூடான இசைக்குழு,hot band
சூப்பர் ஆற்றல் கேரியர்,hot carrier
உயர் ஆற்றல் எலக்ட்ரான்,hot electron
வண்ண நிழல்,hue
"ஹம், நாங்கள்",Hum
"உச்சரிப்பு, ஈரமாக்குதல்",Humidification
ஈரப்பதம்,humidifier
"ஈரப்பதம், ஈரப்பதம்",humidity
ஹைஜென்ஸ் சட்டம்,Huygens principle
கலப்பு,hybrid
கலப்பு,hybridisation
"ஹைட்ராலிக், ஹைட்ராலிக், மொபைல் ஹைட்ராலிக், ஹைட்ராலிக்",Hydraulic
"ஹைட்ரோடைனமிக், ஹைட்ரோடைனமிக்",Hydrodynamic
"ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ்",hydrodynamics
ஹைட்ரஜன் பொருள்,hydrogenous material
நீரியல்,Hydrology
நீர் வாரியம்,Hydrosphere
நீர்நிலை,Hydrostatic
"ஹைட்ரோஸ்டேடிக்ஸ், ஹைட்ரோஸ்டேடிக்ஸ்",Hydrostatics
"ஹைக்ரோமீட்டர், ஹைக்ரோமீட்டர்",Hygrometer
ஹைக்ரோமெட்ரி,hygrometry
ஈரப்பதமானி,Hygroscope
ஹைக்ரோஸ்கோபிக்,Hygroscopic
மிகைப்படுத்தல்,Hyperbolic
அதிக கட்டணம் அதிக கட்டணம்,Hypercharge
குறைந்தபட்ச,Hyperfine
நீண்ட பார்வை,hypermetropia
ஹைப்பர்ராணி - கரு,Hypernuclei
ஹைபரான்,hyperon
சூப்பர்சோனிக்,Hypersonic
சூப்பர் வானம்,hyper space
கருதுகோள்,hypothesis
"அனுமானம், அனுமானம்",Hypothetical
கொதிநிலை,hypsometer
தூக்கமின்மை,Hysterisis
பனிக்கட்டி,Ice
பனிக்கட்டி,ice crystel
ஏற்றதாக,Ideal
இலட்சியப்படுத்தப்பட்டது,idealized
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த",Identical
"அடையாளம், அடையாளம், அடையாளம், அடையாளம்",identification
"அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்",identification beacon
"ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்",Identity
வேலையில்லாத,Idle
"செயலற்ற நேரம், நிரல் தேர்வு நேரம்",idle time
பற்றவைக்க,Ignite
பற்றவைப்பான்,Ignitor
பற்றவைப்பு,ignition
அறிவுறுத்தலை புறக்கணித்தல்,Ignore
வெளிச்சம் அடர்த்தி,illuminance
ஒளிரும்,illuminant
ஒளிரும்,Illuminating
வெளிச்சம் அளவுகோல்,illumination photometer
ஒளிரும்,Illuminator
பிரதிபலிப்பு,image
"கற்பனையானது, கற்பனையானது, கற்பனையானது",Imaginary
நீரில் மூழ்கிய பொருள்,immersed body
மூழ்குதல்,Immersion
மின்மறுப்பு ஊடுருவல்,immittance
"தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி",Impact
தாக்க விளைவு,impact effect
மின்தடை,Impedance
அதிர்ச்சியளிக்கிறது,Impinging
அழுத்தம் கொடுக்கப்பட்டது,imposed pressure
"செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட",impregnated
உந்துவிசை,impulse
தூய்மையற்ற,Impure
புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்),impurity conductivity (=extrinsic conductivity)
செவிக்கு புலப்படாமை,Inaudibility
செவிக்கு புலப்படாத,Inaudible
ஒளிரும்,Incandescence
ஒளிரும்,incandescent
ராப்சோடிக்,Incoherent
வரவிருக்கும்,incoming
அடக்க முடியாத தன்மை,Incompressibility
அதிகரிக்கும் அலைவு,increasing oscillation
அதிகரித்த காந்தம்,incremental permeability
இலவச விநியோகம்,independent distribution
"எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற",Indeterminate
"கொடிய, சுட்டி, 3இண்டெக்ஸ்",Index
"மறைமுக, மறைமுக",indirect
உத்வேகம் பெற்றது,Induced
"வருகை, தூண்டல், தூண்டல்",Induction
ஊக்கமளிக்கும்,inductive
தூண்டுபவர்,inductor
செயலற்ற,Inertial
விவரிக்க முடியாத ஆதாரம்,inexhaustible source
"எல்லையற்ற, எல்லையற்ற",Infinite
"முடிவிலி, எல்லையற்ற",Infinities
"எல்லையற்ற, எல்லையற்ற",infinity
எரியக்கூடிய தன்மை,Inflammability
எரியக்கூடியது,Inflammable
வரத்து,Inflow
வரத்து,Influx
தகவல்,information
மிக குறைந்த அதிர்வெண்,infralow-frequency
அகச்சிவப்பு,Infra-red
செவிக்கு புலப்படாத,Infrasonic
அவ ஷ்ரவிகி,Infrasonics
இணக்கமின்மை,Inhomogeneity
வேறுபட்டது,Inhomogeneous
ஆரம்ப,initial
ஊசி,Injection
நுழைய,Inlet
"உள், உள், உள், உள்",Inner
"உள்ளீடு (n.), உள்ளீடு (v.)",Input
இழிவான,Insensitive
வாழ்வு,Insertion
"முக்கியமற்ற, முக்கியமற்ற",insignificant
மேற்பார்வை,Inspection
"நிறுவல், நிறுவல், நிறுவல்",Installation
கணம்,instant
அறிவுறுத்தல்,instruction
இயந்திரம்,instrument
இயந்திரவியல்,Instrumental
"இயந்திரமயமாக்கல், சட்டசபை",Instrumentation
"காப்பு, காப்பு",Insulated
காப்பு,Insulation
"இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்",insulator
"1முழு எண், முழு எண்",Integer
ஒருங்கிணைப்பு,integrability
"ஒருங்கிணைந்த, முழு எண்",integral
ஒருங்கிணைப்பு,Integration
"தீவிர, சீற்றம்",Intense
தீவிரப்படுத்துதல்,intensification
"இழுவை, முடுக்கி",intensifier
"தீவிரம், தீவிரம், தீவிரம்",Intensity
தீவிரமான,Intensive
தொடர்பு,Interaction
அணுக்கரு,interatomic
"பரிமாற்றம், பரிவர்த்தனை",Interchange
"ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்",Interdependency
ஒன்றையொன்று சார்ந்தது,Interdependent
பரஸ்பர பரவல்,inter diffusion
இடைமுகப் பக்கம்,Interface
குறுக்கு நிரப்பு,interface connection (=feed __through)
இடைமுக கோணம்,interfacial angle
"குறுக்கீடு, குறுக்கீடு, தடை",interference
விண்மீன்களுக்கு இடையேயான,Intergalactic
"உள், உள், உள் (வி.), உள், உள், உள் (வி.)",Interior
"ஒத்திசைவு, ஒத்திசைவு",Interlocking
"இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை",Intermediate
உலோகங்களுக்கிடையேயான,Intermetallic
"இடைப்பட்ட, இடைப்பட்ட",intermittent
மூலக்கூறுகளுக்கிடையேயான,Intermolecular
உள்,internal
சர்வதேச,International
இடைநிலை,interplanar
கிரகங்களுக்கு இடையேயான,interplanetary
இடைச்செருகல்,Interpolation
அர்த்தமுள்ள தன்மை,Interpretability
"தேர்வாளர், மொழிபெயர்ப்பாளர்",interpreter
குறுக்கீடு செய்பவர்,interrupter
வெட்டும்,intersecting
"குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு",Intersection
இடைவெளி,interspace
நட்சத்திரங்களுக்கு இடையேயான,Interstellar
இடைநிலை,Interstitial
"இடைவெளி, இடைவெளி",Interval
நெருக்கமான,Intimate
இறுதியில்,Intra
அணுக்கரு,Intra-atomic
"நாஸ் (பரம்பரை), அந்தர் (உள்)",Intrinsic
நிச்சயம்,Invariant
"கண்டுபிடிப்பு, கண்டுபிடிப்பு",Invention
"தலைகீழ், தலைகீழ், எதிர்",Inverse
"தலைகீழ், தலைகீழ்",Inversion
பிரதிநிதித்துவம்,invert
"தலைகீழ், தலைகீழ்",Inverted
குருடர்,inviscid
கொந்தளிப்பான திரவம்,inviscid fluid
கண்ணுக்கு தெரியாதது,Invisibility
கண்ணுக்கு தெரியாத,Invisible
அயனி,Ion
அயனி,Ionic
அயனியாக்கம் செய்யக்கூடியது,Ionisable
"அயனியாக்கம், அயனியாக்கம்",Ionise
"அயனோஸ்பியர், அயனோஸ்பியர்",Ionosphere
அயனோஸ்பியர்,inospheric
கருவிழி,iris (in waveguide)
கதிர்வீச்சு,Irradiated
கதிர்வீச்சு,Irradiation
பகுத்தறிவற்ற,irrational
"ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத",irreducible
ஒழுங்கற்ற,Irregular
மீள முடியாதது,Irreversible
சுழலும்,irrotational
"ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு",isentropic
சப்பான்ட்ரோபிகல்,Isentropically
"நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்",I signal
"ஐசோபார்கள், ஐசோடோப்புகள்",isobar
"ஐசோபாரிக், சமச்சீர், சமநிலை",Isobaric
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு",Isochore
ஐசோ-அயனி,Isochoric
ஒரே மாதிரியான,isochromatic
ஒத்திசைவு வரி,isochronic line
ஒத்திசைவான வேகம்,isochronous motion
ஐசோமெட்ரிக்,Isoclinal
சமபலம்,Isoelectric
சம ஆற்றல்,Isoenergetic
"சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)",Isogonal
"பிரிக்க, (adj.), பிரிக்க",Isolate
"தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை",isolated
"பிரித்தல், பிரித்தல், பிரித்தல்",Isolation
ஐசோமர்,Isomeric
ஐசோமர்,Isomerisation
ஐசோமெரிசம்,Isomerism
"ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்",Isometric
ஐசோமார்பிசம்,Isomorphism
ஐசோமார்பிக்,isomorphous
சமவெப்பம்,Isotherm
சமவெப்பம்,Isothermal
ஐசோடோப்புகள்,Isotope
ஐசோடோப்புகள்,isotopic
ஐசோட்ரோபிக்,Isotropic
வட்ட கோடு,isotropic line (=circular line)
ஐசோமார்பிசம்,Isotropy
மீண்டும் மீண்டும்,Iteration
உள்ளார்ந்த குறைக்கடத்தி,1-type (=intrinsic semiconductor )
ஜாம் இன்டர்ஃபெரோமீட்டர்,Jamin's interferometer
"ஜெர்க், மீள்வலி",Jerk
"ஜெட், தலை",Jet
ஜெட்-ராக்கெட் உந்துவிசை,jet and rocket propulsion
ஜே-ஜே இணைப்பு,j-j coupling
ஜாலி வளைந்த,Jolly's balance
ஜூல்-வெப்பம்,Joule heat
ஜூல்மீட்டர்,joule meter
ஜூல்-தாம்சன் விளைவு,Joule-Thomson effect
ஜூல்,joule (unit)
"மண்வெட்டி, ஜம்ப், புல்லாங்குழல்",Jump
ஒப்பந்தம்,junction
சங்கமிக்கும் இடம்,junction point
சரியான எழுத்து,just scale
"கேசநிதி, அருகாமை",juxtaposition
"கலைடாஸ்கோப், கலைடாஸ்கோப்",kaleidoscope
"கப்பா மேசன்ஸ், கே-மேசன்ஸ்",kappa meson (=k=meson)
கேத்தோடு,kathode (=Cathode)
கானாயன்,kation (=cation)
கே-பேண்ட்,K-band
கே-பிடிப்பு,K-capture (=K-electron capture)
கே-ரிசெப்டர்,K-capturer
கெல்வின் தோராயம்,Kelvin approximation
ஒருமைப்பாட்டின் அலகு,kernel of homomorphism
ker செல்,kerr cell
"திறவுகோல், திரை, திறவுகோல்",Key
"சாவி பலகை, திரைப் பட்டை",key board
தொடக்க உயிர்,key note
முக்கிய துடிப்பு,key pulse
முக்கிய சொல்,key word
கணிப்பு,Kick
எதிர்ப்பு,kick back
கிலோ,Kilo
கிலோஜூல்,kilojoule (KJ)
கிலோபார்செக்,kiloparsec
கிலோடன் குண்டு,kiloton bomb
இயக்கவியல்,Kinematical
முற்றிலும் மாறும்,Kinematically
"இயக்கவியல், மாறும்",Kinetic
மாறும்,Kinetically
எலும்பு முறிவு,Kink
கிளிஸ்ட்ரான்,klystron
கூர்மையான விளிம்பு,knife edge
குருஸ்கல் எல்லை,Kruskal limit
தெர்மோஜெனிக்,Kryogenic
முத்திரை,Label
"குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட",Labelled
ஆய்வகம்,Laboratory
ஏணி,Ladar
எதிரெதிர் திசையில்,Laevorotation
"எதிரெதிர் திசையில், இடது துருவமுனைப்பு",laevorotatory
முன்னும் பின்னுமாக,lag and lead
லாக்ரேஞ்ச் ஒளிபரப்பு,Lagrange's expansion
லக்ராஞ்சியனிசம்,Laggrangian
ஆட்டுக்குட்டி உருவாக்கம்,Lamb shift
"பலகை, பலகை",Lamina
முதுகுத்தட்டு,lamina dorsalis
"மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்",laminar flow
"முலாம், குழு, நிலை, அடுக்கு பிணைப்பு",laminate
அடுக்குப்படுத்தல்,Laminating
லேமினா,Lamination
"விளக்கு, விளக்கு",lamp
"காஜல், தீப் காஜல்",lamp black
நில இடைவெளி விதி,Lande's interval rule
நிலத்தை பிரிக்கும் காரணி,Lande splitting factor
தரையிறக்கம்,Landing
"மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்",lapping
லார்மோர் அதிர்வெண்,Larmor frequency
larmore precession,Larmor precession
லேசர்,Laser
லேசரைசேஷன்,Lasing
இரகசியம்,Latent
"பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு",Lateral
"அட்சரேகை, அட்சரேகை",Latitude
"லட்டு, லட்டு",lattice
லாவ் வகுப்பு,Laue class
ஏவுதல்,Launcher
ஏவுதல்,Launching
துவக்க மேடை,launch pad
வெகுஜன விகித சட்டம்,law of mass action
பல விகித விதி,law of multiple proportion
"அடுக்கு, நிலை",layer
எல்-பேண்ட்,L-band
"முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி",Lead
முன்னோக்கி,leading
"சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்",Leak
"மெல்லுதல், அரிப்பு, கசிவு",Leakage
"குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்",Least
குறைந்தபட்ச எண்ணிக்கை,least count (of a vernier)
தாழ்ப்பாள் கம்பி,Lecher's wire
லெடுக் விளைவு,Leduc effect
செல்லுபடியாகும் ஓம்,legal ohm
-எதிர் மின்னணு,L-electron
நீளம் கட்டுப்பாடு,length contraction
நீளம்,Lengthening
லென்ஸ்,Lens
லென்ஸ் விதி,Lenz's law
தட்டையான சுரங்கப்பாதை,Level
கிடைமட்ட விமானம்,level flight
"சமன்படுத்துதல், சமன்படுத்துதல்",Levelling
"கிடைமட்ட திருகு, சமன்படுத்தும் திருகு",levelling screw
தன்னம்பிக்கை அளவு,level of confidence
முக்கியத்துவம் நிலை,level of significance
"கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்",level surface
"நெம்புகோல், நெம்புகோல்",Lever
மெய்நிகர் அலைவு,Libration
"லிடார், லேசர் அகச்சிவப்பு ரேடார்",Lidar
"வாழ்க்கை, வயது",Life
"தூக்கி, தூக்கி",lift
மீட்பு தருணம்,lift off
"குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி",light
"மிதமான., ஒளிரும்",Lighting
மின்னல்,Lightning
ஒளி ஆண்டு ஒளி ஆண்டு,light year
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான",Like
"வரம்பு, விளிம்பு",Limit
"எல்லை, எல்லை, தீவிர",Limiting
தற்போதைய வரம்பு,limiting magnitude (=magnitude ___limit)
"கோடு, கோடு, நீள்வட்டம்",Line
"நேரியல், நேரியல், நேரியல்",Liner
நேர்கோட்டுப்படுத்தல்,Linearisation
"ஏகபோகம், நேர்கோட்டுத்தன்மை",linearity
"தனித்த, நேரியல்",Linearly
வரி சாத்தியம்,line drop
நேரியல் குறைபாடு,line imperfection (onedimensional)
பக்கவாதம் வரி,line of percussion
நேரியல் நிறமாலை,line spectrum
வரி மின்னழுத்தம்,line voltage
"பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு",Link
திரவமாக்கல்,Liquefaction
திரவமாக்கப்பட்ட,Liquefied
திரவமாக்கப்பட்ட,liquefier
திரவம்,Liquid
திரவ நீர்த்தேக்கம்,liquid bath
திரவ படிகம்,liquid crystal
திரவத்தன்மை,liquidity
திரவ இயக்கப்படும் ராக்கெட்,liquid rocket
லிசாஜு புள்ளிவிவரங்கள்,Lissajous figures
"பட்டியல், பட்டியல்",List
"பட்டியல், பட்டியல்",Listing
குப்பை,litre
நேரடி திட்டம்,live programme
மின்சார கம்பி,live wire
"சுமை, சுமை, சுமை, சுமை, சுமை",load
காந்த கல்,Loadstone
"உள்ளூர், உள்ளூர்",localised
உள்ளூர் அதிகபட்சம்,locally Maxwellian
"இடம், இடம், இடம், இடம், இடம்",Location
கட்டுப்பட்ட தவறு,locked dislocation
"தலாக், சரக்கு",lock in
"இடம், இடம்",Locus
காந்த கல்,Lodestone
மடக்கை,Logarithmic
தர்க்கம்,logic
நியாயமான,logical
"தளவாடங்கள், செயல்பாட்டு அறிவியல்",Logistics
லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்,London Van Der Waals attraction
தொலை பரிமாற்றம்,long distance Transmission
"தீர்க்கரேகை, தீர்க்கரேகை",longitude
ravinech இன் தீர்க்கரேகை,longitude of perihelion
"நீளமான, நீளமான",Longitudinal
நீண்ட உயிரெழுத்து,long note
"லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்",Loop
தளர்வாக பிணைக்கப்பட்டுள்ளது,loosely bound
"அரிதாக நிரம்பிய, நிரம்பிய",lossely packed
லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்,Lorentz Fitzgerald contraction
இழப்பு இல்லாத வரி,lossless line (=loss free line)
சிதைந்த மின்கடத்தா,lossy dielectric
வலிமை,loudness (of sound)
"குறைந்த அழுத்த பகுதி, மன அழுத்தம்",Low
"அவமதிப்பு, குறைந்த",Lowering
"குறைந்த, சிறிய",Lowest
தாழ்வான வெற்றிடம்,low vaccum
ஒளிர்வு,luminance
சந்தீப்தி,Luminescence
கதிர்வீச்சு,Luminescent
சுடர்.,luminosity
"தீப், பிரதீபி, ஜோதி-",luminous
சந்திர நாள்,lunar day
சந்திர கிரகணம்,lunar eclipse
சந்திரன் செயற்கைக்கோள்,lunar satellite
நிலவின் கட்ட மாற்றம்,lunar variation
லக்ஸ்,lux
லைமன் தொடர்,Lyman series
மொத்த,Macro
மொத்த,Macroscopic
"மேஜிக் லாந்தர், சித்திர விளக்கு",magic lantern
"மாயா எண், மந்திர எண், நிரந்தர எண்",magic number
காந்த ரீதியாக,Magnetically
காந்தம்,magnetic
காந்த மின்தடை,magnetic bottle
காந்தமாக்கும்,magnetisable
காந்தமாக்கல்,magnetisation
காந்தவியல்,magnetism
காந்த வெப்ப விளைவு,magnetocaloric effect
காந்த ஹைட்ரோடைனமிக்ஸ்,Magnetohydro-dynamics
காந்த ஹைட்ரோஸ்டேடிக்ஸ்,Magnetohydro-statics
காந்தமானி,Magentometer
காந்தம்,Magneton
காந்த வட்டம்,Magnetosphere
நிலையான காந்தவியல்,magnetostatics
மேக்னட்ரான் ரெக்டிஃபையர்,magnetron rectifier
பெரிதாக்கப்பட்ட படம்,magnified image
உருப்பெருக்கி,magnifier
"பெரிதாக்க, பெரிதாக்க",magnify
"உருப்பெருக்கி, உருப்பெருக்கி-",magnifying
உருப்பெருக்கி லென்ஸ்,magnifying glass (magnifying lens)
"அளவு, அளவு",magnitude
மேக்னான்,Magnon
முக்கிய இசைக்குழு,main band
பிரதான சாலை பிரதான பாதை,Mainline
"பிரதான கம்பி, பிரதான குழாய்",Mains
"பராமரிப்பு, ஊட்டச்சத்து, பராமரிப்பு",Maintenance
மயோரானா சாறு,Majorana effect
முக்கிய அச்சு,major axis
முக்கிய குறைபாடு,major defect
பலவகை,majority
முதன்மை தொனி,major tone
தொடர்பு மற்றும் முறித்து,make and break
இணக்கத்தன்மை,malleability
திறன்கள்,manoeuvre
கைமுறை கையாளுதல்,mainpulation
இயக்குபவர்,manipulator
மனிதர்கள் கொண்ட பலூன்,manned baloon
"மனோமீட்டர், மனோமீட்டர்",Manometer
பாலிஹெட்ரான்,many body
மனிதன் மனிதன் ஆண்டுகள்,man year
"விளிம்பு, விளிம்பு, விளிம்பு",Marginal
விளிம்பு என்ட்ரோபி,marginal entropy
பாதுகாப்பான வளாகம்,margin of safety
மாலுமி Dsuichak,mariner's compass
"மதிப்பெண்கள், மதிப்பெண்கள், மதிப்பெண்கள்",Mark
குறிப்பான்,Marker
மேசர்,Maser
"முகமூடி, முகமூடி, கவர்",Mask
மூடி மறைத்தல்,Masking
"நிறை, நிறை, மொத்த",Mass
நிறை மிகுதி,mass abundance
வெகுஜன விகித எதிர்வினை,mass action
"நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி",mass concentration
வெகுஜன இழப்பு,mass defect
முதன்மை கரு,massive nucleus
வெகுஜன வேகம்,mass motion
வெகுஜன எதிர்ப்பு,mass resistivity
"முதன்மை தட்டு, முதன்மை தட்டு",master plate
பொருத்துக,Match
பொருந்தியது,Matched
பொருந்துகிறது,Matching
"மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்",Matrix
"பொருள், பொருள்",Matter
அதிகபட்சம்,Maxima
"உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த",Maximum
அதிகபட்சமாக அனுமதிக்கப்படுகிறது,maximum permissible
மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்,Maxwell-Boltz-mann distribution law
அதிகபட்ச விநியோகம்,Mazwellian distribution
"மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்",Mc Leod guage
அர்த்தம்,Mean
"இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்",mean free path
சராசரி வயது சராசரி வயது,mean life
சராசரி வாழ்நாள்,mean life time
அளவிடும் படுக்கை,Measure
"அளவிட, அளவிட, அளவிட",measurement
"விசை, இயந்திர",mechanical
இயந்திர நன்மை,mechanical advantage
"படை அறிவியல், இயக்கவியல், இயக்கவியல்",Mechanics
இயந்திரமயமாக்கல்,Mechanisation
"பொறிமுறை, இயக்கவியல்",Mechanism
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை",Median
"மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)",Mega
மெகாகுரி,Megacurie
மகோம்,megohm
மவுஸ்னர் விளைவு,Meissner effect
எம்-எலக்ட்ரான்,M-electron
"ஒலிப்பு, தாளம்",melody
"உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)",Melt
"thaw, thaw",Melting
உருகுநிலை,melting point
"நினைவகம், நினைவக அமைப்பு",Memory
"மாதவிடாய், மாதவிடாய்",Meniscus
"பரியா, சுவரோவியம்",Mercurial
"பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி",mercurial barometer
"பார்திக், மயூரிக்",Mercuric
நடுக்கோடு,meridian
குணகம்,merit (of coil)
கொத்தனார்,Meson
"மசோனி போல், யுகாவா போல்",mesonic potential well (=Yukawa potential well)
செய்தி,Message
"உலோகங்கள், அடிப்படை பொருள்",metal
"உலோக வேலைப்பாடு, உலோக விளக்கம்",metallography
மீமெய்யியல்,metaphysics
அளவாக செலவிடுதல்,metastable
விண்கல்,Meteorite
விண்கல்,Meteoritic
வானிலையியல்,meteorological
வானிலை ஆய்வாளர்,meteorologist
"மீட்டர் பாலம், மீட்டர் பாலம்",meter bridge
"தூரம், மீட்டர்",Metric
மைக்கேல்சனின் இன்டர்ஃபெரோமீட்டர்,Michelson interferometer
மைக்ரோஆம்பியர்,microampere
நுண் பகுப்பாய்வு,micro analysis
