Malayalam,Tamil
ഇടം കയ്യൻ,இடது கை
ഇടത് കൈ സ്ക്രൂ,இடது கை திருகு
ഇടത് വിപരീതം,இடது தலைகீழ்
ഇടത് ഗുണനം,இடது பெருக்கல்
ലെബ്നിറ്റ്സ് ഫോർമുല,லீப்னிட்ஸ் சூத்திரம்
നീളം,நீளம்
ലെപ്റ്റോകുർട്ടിക്,லெப்டோகுர்டிக்
leptokurtic വക്രം,லெப்டோகுர்டிக் வளைவு
leptokurtosis,லெப்டோகுர்டோசிஸ்
ലെവൽ കർവ്,நிலை வளைவு
ആത്മവിശ്വാസത്തിന്റെ നിലവാരം,நம்பிக்கை நிலை
പ്രാധാന്യത്തിന്റെ തലം,முக்கியத்துவம் நிலை
നിഘണ്ടുശാസ്ത്രപരമായി,அகராதி ரீதியாக
നിഘണ്ടു ക്രമം,அகராதி ஒழுங்கு
സാധ്യതാ പ്രവർത്തനം,வாய்ப்பு செயல்பாடு
സാധ്യതാ അനുപാത പരിശോധന,நிகழ்தகவு விகித சோதனை
പരിധി,அளவு
പരിമിതപ്പെടുത്തുന്നു,மட்டுப்படுத்துதல்
പരിമിതപ്പെടുത്തുന്ന മൂല്യം,வரம்புக்குட்பட்ட மதிப்பு
പരിമിതപ്പെടുത്തുന്ന വേഗത,கட்டுப்படுத்தும் வேகம்
അർത്ഥത്തിൽ പരിധി,சராசரி வரம்பு
സംയോജനത്തിന്റെ പരിധി,ஒருங்கிணைப்பின் வரம்பு
ക്രമത്തിന്റെ പരിധി,வரிசையின் வரம்பு
പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്),வரம்பு புள்ளி (=கிளஸ்டர் புள்ளி)
വേഗത പരിമിതപ്പെടുത്തുക,வரம்பு வேகம்
ലൈൻ,வரி
രേഖീയമായ,நேரியல்
രേഖീയ ബീജഗണിതം,நேரியல் இயற்கணிதம்
രേഖീയ ബീജഗണിത സമവാക്യം,நேரியல் இயற்கணித சமன்பாடு
രേഖീയ ഏകദേശം,நேரியல் தோராயம்
രേഖീയ അസിംപ്റ്റോട്ട്,நேரியல் அறிகுறி
രേഖീയ ഗുണകം,நேரியல் குணகம்
രേഖീയ സംയോജനം,நேரியல் கலவை
രേഖീയ നിയന്ത്രണങ്ങൾ,நேரியல் கட்டுப்பாடுகள்
രേഖീയ ആശ്രിതത്വം,நேரியல் சார்பு
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,நேரியல் வேறுபாடு சமன்பாடு
രേഖീയ അളവ്,நேரியல் பரிமாணம்
രേഖീയ സമവാക്യം,நேரியல் சமன்பாடு
രേഖീയ രൂപം,நேரியல் வடிவம்
ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ,நேரியல் பகுதி மாற்றம்
രേഖീയ പ്രവർത്തനം,நேரியல் செயல்பாடு
ലീനിയർ ഫങ്ഷണൽ,நேரியல் செயல்பாட்டு
രേഖീയ ഗ്രൂപ്പ്,நேரியல் குழு
രേഖീയ സ്വാതന്ത്ര്യം,நேரியல் சுதந்திரம்
രേഖീയ സ്വതന്ത്ര ബന്ധം,நேரியல் சுயாதீன உறவு
രേഖീയ അസമത്വം,நேரியல் சமத்துவமின்மை
ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം,நேரியல் சீரற்ற வேறுபாடு சமன்பாடு
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ലീനിയർ ഇന്റർപോളേഷൻ,நேரியல் இடைச்செருகல்
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,நேரியல் குறைந்தபட்ச சதுர பின்னடைவு பகுப்பாய்வு
രേഖീയത,நேர்கோட்டுத்தன்மை
രേഖീയമായി ആശ്രയിക്കുന്നത്,நேரியல் சார்ந்தது
രേഖീയമായി സ്വതന്ത്രമായ,நேரியல் சார்பற்றது
ലീനിയർ മാപ്പിംഗ്,நேரியல் மேப்பிங்
രേഖീയ ക്രമം,நேரியல் வரிசை
രേഖീയ ക്രമപ്പെടുത്തൽ,நேரியல் வரிசைப்படுத்துதல்
ലീനിയർ പ്രോഗ്രാമിംഗ്,நேரியல் நிரலாக்க
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,நேரியல் நிரலாக்க அல்காரிதம்
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,நேரியல் நிரலாக்க சிக்கல்
ലീനിയർ റിഗ്രഷൻ,நேரியல் பின்னடைவு
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,நேரியல் பின்னடைவு குணகம்
രേഖീയ ബന്ധം,நேரியல் உறவு
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்)
രേഖീയ ഉപസ്ഥലം,நேரியல் துணைவெளி
രേഖീയ പരിവർത്തനം,நேரியல் மாற்றம்
രേഖീയ പ്രവണത,நேரியல் போக்கு
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,நேரியல் சார்பற்ற மதிப்பீடு
രേഖീയ പ്രവേഗം,நேரியல் வேகம்
ലൈൻ ഇന്റഗ്രൽ,ஒருங்கிணைந்த வரி
കവലയുടെ വരി,வெட்டும் கோடு
റിഗ്രഷൻ ലൈൻ,பின்னடைவு வரி
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,உள்ளூர்மயமாக்கப்பட்ட திசையன்
പ്രാദേശിക ഒപ്റ്റിമൽ,உள்ளூர் உகந்தது
സ്ഥലം,இடம்
ലോഗ്,பதிவு
ലോഗരിഥമിക്,மடக்கை
ലോഗരിഥമിക് കൃത്യത,மடக்கை துல்லியம்
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,மடக்கை கணக்கீடு
ലോഗരിഥമിക് വക്രം,மடக்கை வளைவு
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,மடக்கை வழித்தோன்றல்
ലോഗരിഥമിക് വ്യത്യാസം,மடக்கை வேறுபாடு
ലോഗരിഥമിക് ഫംഗ്ഷൻ,மடக்கை செயல்பாடு
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),மடக்கை சராசரி (= வடிவியல் சராசரி)
ലോഗരിഥമിക് സാധാരണ വിതരണം,மடக்கை இயல்பான பரவல்
ലോഗരിഥമിക് ബന്ധം,மடக்கை உறவு
ലോഗരിഥമിക് സ്കെയിൽ,மடக்கை அளவுகோல்
ലോഗരിഥമിക് സീരീസ്,மடக்கை தொடர்
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),மடக்கை சுழல் (சமகோண சுழல்)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),மடக்கை அட்டவணை (=பதிவு அட்டவணை)
ലോഗരിതം (ലോഗ്),மடக்கை (பதிவு)
യുക്തി,தர்க்கம்
യുക്തിപരമായി തുല്യം,தர்க்கரீதியாக சமமானது
ലോജിസ്റ്റിക് കർവ്,தளவாட வளைவு
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,lognormal விநியோகம்
രേഖാംശം,தீர்க்கரேகை
ലൂപ്പ്,வளைய
ലോട്ടറി,லாட்டரி
താഴ്ന്ന ബാർ,கீழ் பட்டை
താഴ്ന്ന പരിധി,குறைந்த எல்லை
ലോവർ റീമാൻ ഇന്റഗ്രൽ,கீழ் ரீமான் ஒருங்கிணைந்த
കുറഞ്ഞ തുക,குறைந்த தொகை
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,கீழ் முக்கோண அணி
മക്ലൗറിൻ വിപുലീകരണം,மெக்லாரின் விரிவாக்கம்
മാന്ത്രിക സംഖ്യ,மந்திர எண்
മാന്ത്രിക ചതുരം,மந்திர சதுரம்
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),அளவு வரம்பு (=வரையறுக்கும் அளவு)
മെയിൽ അയച്ച ചോദ്യാവലി,அனுப்பப்பட்ட கேள்வித்தாள்
മെയിൽ സർവേ,அஞ்சல் ஆய்வு
മേജറന്റ് (മുകളിലെ പരിധി),பிரதான (மேல் எல்லை)
പ്രധാന ആർക്ക്,பெரிய வில்
മേജറൈസ്ഡ് സെറ്റ്,பெரிதாக்கப்பட்ட தொகுப்பு
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,பல மதிப்புமிக்க செயல்பாடு
ഭൂപടം,வரைபடம்
സെറ്റിലേക്ക് മാപ്പ്,தொகுப்பில் வரைபடம்
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,ஒரு தொகுப்பின் மேப்பிங்
നാമമാത്ര സംഭാവ്യത,விளிம்பு நிகழ்தகவு
ഗണിത വിശകലനം,கணித பகுப்பாய்வு
ഗണിത വാദം,கணித வாதம்
ഗണിതശാസ്ത്ര കേന്ദ്രം,கணித மையம்
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,கணித சிக்கலானது
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,கணித பொருளாதாரம்
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,கணித எதிர்பார்ப்பு
ഗണിത രൂപം,கணித வடிவம்
ഗണിതശാസ്ത്ര രൂപീകരണം,கணித உருவாக்கம்
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,கணித அடையாளம்
ഗണിതശാസ്ത്ര യുക്തി,கணித தர்க்கம்
ഗണിത മാതൃക,கணித மாதிரி
ഗണിതശാസ്ത്ര ആശയം,கணிதக் கருத்து
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,அணி digonalization
മാട്രിക്സ് വിപരീതം,அணி தலைகீழ்
മാട്രിക്സ് വിപരീതം,அணி தலைகீழ்
മാട്രിക്സ് ആവർത്തന രീതി,அணி மறுசெயல் முறை
മാട്രിക്സ് രീതി,அணி முறை
മാട്രിക്സ് ഗുണനം,அணி பெருக்கல்
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,மாறிலிகளின் அணி
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,செயல்திறன் அணி
മാട്രിക്സ് ഓപ്പറേറ്റർ,மேட்ரிக்ஸ் ஆபரேட்டர்
മാട്രിക്സ് ബഹുപദം,அணி பல்லுறுப்புக்கோவை
മാട്രിക്സ് പ്രിന്റിംഗ്,அணி அச்சிடுதல்
മാട്രിക്സ് ഉൽപ്പന്നം,அணி தயாரிப்பு
പരമാവധി,அதிகபட்சம்
പരമാവധി,அதிகபட்சம்
പരമാവധി കേവല മൂല്യം,அதிகபட்ச முழுமையான மதிப்பு
പരമാവധി എഫ്-അനുപാതം,அதிகபட்ச F- விகிதம்
പരമാവധി സാധ്യത,அதிகபட்ச வாய்ப்பு
പരമാവധി,அதிகபட்சம்
പരമാവധി മാനദണ്ഡം,அதிகபட்ச அளவுகோல்
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,ஒரு செயல்பாட்டின் அதிகபட்சம்
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
അർത്ഥം വ്യതിയാനം,விலகல் என்று பொருள்
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,சதுர விலகல் என்று பொருள்
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,சதுரப் பிழை என்று பொருள்
ശരാശരി മൂല്യം,சராசரி மதிப்பு
ശരാശരി മൂല്യ സിദ്ധാന്തം,சராசரி மதிப்பு தேற்றம்
കുർട്ടോസിസിന്റെ അളവ്,குர்டோசிஸின் அளவுகோல்
ഇടത്തരം,சராசரி
മീഡിയൻ സെന്റർ,சராசரி மையம்
mesokurtic വക്രം,மீசோகர்டிக் வளைவு
mesokurtosis,மீசோகுர்டோசிஸ்
സന്ദേശം,செய்தி
രീതി,முறை
ഉന്മൂലനം രീതി,நீக்கும் முறை
വിപരീത രീതി,தலைகீழ் முறை
ആവർത്തന രീതി,மறு செய்கை முறை
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,குறைந்தபட்ச சதுர முறை
നിമിഷങ്ങളുടെ രീതി,தருணங்களின் முறை
സമാന ത്രികോണങ്ങളുടെ രീതി,ஒத்த முக்கோணங்களின் முறை
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,செங்குத்தான வம்சாவளியின் முறை
സംഗ്രഹത്തിന്റെ രീതി,கூட்டு முறை
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,தீர்மானிக்கப்படாத குணகத்தின் முறை
മെട്രിക് സ്പേസ്,மெட்ரிக் இடம்
മെട്രിക് സിസ്റ്റം,மெட்ரிக் அமைப்பு
മെട്രിക് യൂണിറ്റ്,மெட்ரிக் அலகு
സൂക്ഷ്മ സിദ്ധാന്തം,நுண் கோட்பாடு
മധ്യഭാഗം,நடுத்தர
മധ്യകാലഘട്ടം,நடுத்தர கால
മധ്യ പോയിന്റ്,நடுத்தர புள்ளி
മിഡ് പോയിന്റ് ഫോർമുല,நடுப்புள்ளி சூத்திரம்
കുറഞ്ഞ ബഹുപദം,குறைந்தபட்ச பல்லுறுப்புக்கோவை
മിനിമാക്സ് തത്വം,குறைந்தபட்ச கொள்கை
ഏറ്റവും കുറഞ്ഞത്,குறைந்தபட்சம்
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),குறைந்தபட்ச புள்ளி (வளைவு)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,குறைந்தபட்ச பல்லுறுப்புக்கோவை
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,ஒரு செயல்பாட்டின் நிமிடம்
മൈനർ ആർക്ക്,சிறிய வில்
ചെറിയ അക്ഷം,சிறிய அச்சு
മൈനറൈസ്ഡ് ഉപവിഭാഗം,சிறுமைப்படுத்தப்பட்ட துணைக்குழு
മൈനസ്,கழித்தல்
മൈനസ് ചിഹ്നം,கழித்தல் அடையாளம்
മിക്സഡ് ഫ്രാക്ഷൻ,கலப்பு பின்னம்
സമ്മിശ്ര തന്ത്രം,கலப்பு உத்தி
മോഡ്,முறை
മോഡുലസ്,மாடுலஸ்
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,ஒரு கலப்பு எண்ணின் மாடுலஸ்
നിമിഷം,கணம்
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,கணம் உருவாக்கும் செயல்பாடு
ഒരു ശക്തിയുടെ നിമിഷം,ஒரு சக்தியின் தருணம்
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,அதிர்வெண் விநியோகத்தின் தருணம்
ജഡത്വത്തിന്റെ നിമിഷം,சடத்துவ திருப்பு திறன்
വേഗതയുടെ നിമിഷം,வேகத்தின் தருணம்
ആക്കം,வேகம்
ഏകപക്ഷീയമായ,ஏகத்துவ
ഏകരൂപം,ஒரே மாதிரியான
മോണോമോർഫിസം,ஒற்றை உருவம்
ഏകതാനം,மோனோடோன்
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,மோனோடோன் அதிகரிக்கும் வரிசை
ഏകതാനമായി,ஏகபோகமாக
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,ஏகபோகமாக அதிகரிக்கும் நிகர
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,ஏகபோகமாக அதிகரிக்கும் வரிசை
ഏകതാനമായ പ്രവർത്തനം,ஒரே மாதிரியான செயல்பாடு
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,மான்டே கார்லோ கணக்கீடு
മോണ്ടെ കാർലോ രീതി,மான்டே கார்லோ முறை
മോറ (കളി),மோரா (விளையாட்டு)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,இறப்பு புள்ளிவிவரங்கள்
ഏറ്റവും സാധ്യതയുള്ളത്,மிகவும் சாத்தியமானது
ചലനം,இயக்கம்
മാറുന്ന ശരാശരി,சராசரியாக நகர்கிறது
എം-സ്പെയ്സ്,எம்-ஸ்பேஸ்
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்
ബഹുവിധ തീരുമാന പ്രശ്നം,பல முடிவு பிரச்சனை
ബഹുമുഖ സാധാരണ വിതരണം,பல பரிமாண சாதாரண விநியோகம்
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,பல பரிமாண சீரற்ற மாறி
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,பல குறியீட்டு போக்குவரத்து பிரச்சனை
ബഹുപദം,பல்லுறுப்புக்கோவை
ബഹുപദ വിതരണം,பல்லுறுப்புப் பரவல்
ഒന്നിലധികം,பல
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,பல தேர்வு பிரச்சனை
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,பல இணைக்கப்பட்ட டொமைன்
ഒന്നിലധികം പരസ്പരബന്ധം,பல தொடர்பு
ഒന്നിലധികം ആവൃത്തി പട്ടിക,பல அதிர்வெண் அட்டவணை
ഒന്നിലധികം ഇന്റഗ്രൽ,பல ஒருங்கிணைந்த
ഒന്നിലധികം സംയോജനം,பல ஒருங்கிணைப்பு
ഒന്നിലധികം റിഗ്രഷൻ,பல பின்னடைவு
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,பல பின்னடைவு பகுப்பாய்வு
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,பல பின்னடைவு குணகம்
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,பல பின்னடைவு சமன்பாடு
ഒന്നിലധികം റൂട്ട്,பல வேர்
ഗുണനം,பெருக்கல்
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),நெடுவரிசைகளால் பெருக்கல் (தீர்மானி)
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),வரிசைகளால் பெருக்கல் (தீர்மானி)
ഗുണന ഘടകം,பெருக்கல் காரணி
ഗുണിത പ്രവർത്തനം,பெருக்கல் செயல்பாடு
ഗുണനഗ്രൂപ്പ്,பெருக்கல் குழு
ഗുണിത വിപരീതം,பெருக்கல் தலைகீழ்
ബഹുസ്വരത,பன்முகத்தன்மை
വേരുകളുടെ ബഹുസ്വരത,வேர்களின் பெருக்கம்
പൂജ്യത്തിന്റെ ഗുണിതം,பூஜ்ஜியத்தின் பெருக்கம்
ഗുണനം,பெருக்கி
ഗുണിക്കുക,பெருக்கி
ബഹുവിധ വിതരണം,பல்வகை விநியோகம்
ബഹുവിധ സാധാരണ വിതരണം,பலவகையான சாதாரண விநியோகம்
ബഹുവിധ ജനസംഖ്യ,பலதரப்பட்ட மக்கள் தொகை
പരസ്പരമുള്ള,பரஸ்பர
നബ്ല,நப்லா
നേപ്പിയേറിയൻ,நேப்பிரியன்
നേപ്പീരിയൻ ലോഗരിതം,நேப்பிரியன் மடக்கை
സ്വാഭാവിക ലോഗരിതം,இயற்கை மடக்கை
സ്വാഭാവിക സംഖ്യ,இயற்கை எண்
നോട്ടിക്കൽ മൈൽ,கடல் மைல்
എൻ-ഡൈമൻഷണൽ,n-பரிமாணம்
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n-பரிமாண திசையன் இடம்
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,தேவையான மற்றும் போதுமான நிலை
ആവശ്യമായ അവസ്ഥ,தேவையான நிபந்தனை
നിഷേധം,மறுப்பு
നെഗറ്റീവ്,எதிர்மறை
നെഗറ്റീവ് വക്രത,எதிர்மறை வளைவு
നെഗറ്റീവ് നിശ്ചിത രൂപം,எதிர்மறை திட்டவட்டமான வடிவம்
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,எதிர்மறை திட்டவட்டமான அணி
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,எதிர்மறை அரை-நிச்சயமான வடிவம்
അയൽപ്പക്കം,அக்கம்
നെസ്റ്റഡ് സാമ്പിൾ,உள்ளமைக்கப்பட்ட மாதிரி
മൊത്തം പുനരുൽപാദന നിരക്ക്,நிகர இனப்பெருக்க விகிதம்
ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്,நியூட்டனின் இயக்கவியல்
ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,நியூட்டனின் இயக்க விதிகள்
നെയ്മാൻ അലോക്കേഷൻ,நெய்மன் ஒதுக்கீடு
നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം,நெய்மன் பியர்சன் கோட்பாடு
നിഷ്ക്രിയ മൂലകം,சக்தியற்ற உறுப்பு
nilpotent മാട്രിക്സ്,nilpotent matrix
നോഡ്,முனை
നോൺ-അബെലിയൻ ഗ്രൂപ്പ്,அபிலியன் அல்லாத குழு
കേവലമല്ലാത്ത സംയോജനം,முழுமையற்ற ஒருங்கிணைப்பு
ബീജഗണിതമല്ലാത്തത്,அல்லாத இயற்கணிதம்
ജീർണ്ണതയില്ലാത്ത,சிதையாத
ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு
ഇടതൂർന്നതല്ല,அடர்த்தியற்ற
സാന്ദ്രമല്ലാത്ത സെറ്റ്,அடர்த்தியற்ற தொகுப்பு
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,புள்ளிகளின் எண்ணற்ற முடிவிலி
എണ്ണമറ്റ സെറ്റ്,கணக்கிட முடியாத தொகுப்பு
വ്യത്യസ്തമല്ലാത്ത,வேறுபடுத்த முடியாதது
ശൂന്യമല്ലാത്ത ഉപവിഭാഗം,காலியாக இல்லாத துணைக்குழு
നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി,யூக்ளிடியன் அல்லாத வடிவியல்
ഏകതാനമല്ലാത്ത,ஒரே மாதிரியானவை அல்ல
വിഭജിക്കുന്നതല്ല,குறுக்கிடாத
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം,நேரியல் அல்லாத இயற்கணித சமன்பாடு
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
നോൺ-ലീനിയർ സമവാക്യം,நேரியல் அல்லாத சமன்பாடு
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,நேரியல் அல்லாத நிரலாக்கம்
നോൺ-ലീനിയർ റിഗ്രഷൻ,நேரியல் அல்லாத பின்னடைவு
നോൺ-ലീനിയർ ബന്ധം,நேரியல் அல்லாத உறவு
നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ,எதிர்மறை அல்லாத முழு எண்
നോൺ-നെഗറ്റീവ് വേരിയബിൾ,எதிர்மறை அல்லாத மாறி
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,அளவுரு அல்லாத சோதனை
സാധ്യതയില്ലാത്ത സമീപനം,நிகழ்தகவு இல்லாத அணுகுமுறை
ഏകമല്ലാത്ത മാട്രിക്സ്,ஒருமை அல்லாத அணி
നോൺ-സിമെട്രിക് മാട്രിക്സ്,அல்லாத சமச்சீர் அணி
നിസ്സാരമല്ലാത്തത്,அற்பமானதல்ல
നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്,மறைந்து போகாத தீர்மானிப்பான்
അസാധുവാണ്,வெற்றிடமற்ற
അസാധുവായ ഉപവിഭാഗം,வெற்றிடமற்ற துணைக்குழு
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,பூஜ்ஜியமற்ற தீர்மானிப்பான்
NOR ഗേറ്റ്,NOR வாயில்
സാധാരണ,சாதாரண
സാധാരണ ത്വരണം,சாதாரண முடுக்கம்
സാധാരണ കോൺ,சாதாரண கோணம்
സാധാരണ വക്രം,சாதாரண வளைவு
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,சாதாரண அடர்த்தி செயல்பாடு
സാധാരണ വിതരണം,சாதாரண விநியோகம்
സാധാരണ വിതരണ പ്രവർത്തനം,சாதாரண விநியோக செயல்பாடு
മാട്രിക്സിന്റെ സാധാരണ രൂപം,மேட்ரிக்ஸின் இயல்பான வடிவம்
സാധാരണ ആവൃത്തി,சாதாரண அதிர்வெண்
നോർമലൈസ്ഡ് കർവ്,இயல்பாக்கப்பட்ட வளைவு
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்
നോർമലൈസർ,இயல்பாக்குபவர்
സാധാരണ മാട്രിക്സ്,சாதாரண அணி
സാധാരണ പ്രോബബിലിറ്റി കർവ്,சாதாரண நிகழ்தகவு வளைவு
സാധാരണ സംഭാവ്യത വിതരണം,சாதாரண நிகழ்தகவு விநியோகம்
സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്),சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு)
സാധാരണ രേഖീയ ഇടം,நெறிப்படுத்தப்பட்ட நேரியல் இடம்
ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം,ஒரு திசையன் விதிமுறை
ഗേറ്റ് അല്ല,வாயில் அல்ல
എവിടെയും ഇടതൂർന്ന സെറ്റ്,எங்கும் அடர்த்தியான தொகுப்பு
ശൂന്യമായ സിദ്ധാന്തം,பூஜ்ய கருதுகோள்
നൾ മാട്രിക്സ്,பூஜ்ய அணி
നൾ സെറ്റ്,பூஜ்ய தொகுப்பு
നൾ വെക്റ്റർ,பூஜ்ய திசையன்
നമ്പർ,எண்
നമ്പർ അക്ഷം,எண் அச்சு
നമ്പർ സിസ്റ്റം,எண் அமைப்பு
സംഖ്യ,எண்
സംഖ്യാക്രമം,எண்ணிக்கை
ന്യൂമറേറ്റർ,எண்
സംഖ്യാ ഗുണകം,எண் குணகம்
സംഖ്യാ കണക്കുകൂട്ടൽ,எண் கணக்கீடு
സംഖ്യാപരമായ വ്യത്യാസം,எண் வேறுபாடு
സംഖ്യാ രീതി,எண் முறை
n-വെക്റ്റർ,n-வெக்டார்
n-വെക്റ്റർ സ്പേസ്,n-வெக்டார் இடம்
വസ്തു,பொருள்
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,புறநிலை செயல்பாடு
ചരിഞ്ഞ,சாய்ந்த
ചരിഞ്ഞ ലക്ഷണം,சாய்ந்த அறிகுறி
ചരിഞ്ഞ അക്ഷം,சாய்ந்த அச்சு
ചരിഞ്ഞ ഭാഗം,சாய்வான பகுதி
നിരീക്ഷണം,கவனிப்பு
നിരീക്ഷിച്ച ആവൃത്തി,கவனிக்கப்பட்ட அதிர்வெண்
മങ്ങിയ കോൺ,மழுங்கிய கோணம்
അഷ്ടഭുജം,எண்கோணம்
അഷ്ടതലം,எண்முகம்
ഒക്ടൽ സിസ്റ്റം,எண்ம அமைப்பு
ഒക്ടന്റ്,எண்கோணம்
വിചിത്രമായ,ஒற்றைப்படை
വിചിത്രമായ വക്രം,ஒற்றைப்படை வளைவு
ഒറ്റ സംഖ്യ,ஒற்றைப்படை எண்
വിചിത്രമായ ക്രമമാറ്റം,ஒற்றைப்படை வரிசைமாற்றம்
