English,Bengali
Minisatellite,মিনিসেটেলাইট
Minor groove,মাইনর খাঁজ
Miocene,মায়োসিন
Miohippus,মিওহিপ্পাস
Mirabilis,মীরাবিলিস
Mitigation,প্রশমন
Mitochondria,মাইটোকন্ড্রিয়া
Mitochondrial matrix,মাইটোকন্ড্রিয়াল ম্যাট্রিক্স
Mitosis,মাইটোসিস
Mitral valve (bicuspid valve),মিত্রাল ভালভ (বাইকস্পিড ভালভ)
Mixed gland,মিশ্র গ্রন্থি
Mixed nerves,মিশ্র স্নায়ু
Mixotrophic,মিক্সোট্রফিক
Mobile carrier,মোবাইল ক্যারিয়ার
Mobile source,মোবাইল উত্স
Mobility,গতিশীলতা
Moderate injury,মাঝারি আঘাত
Modern medicine,আধুনিক ঔষধ
Modern society,আধুনিক সমাজ
Modifiability,পরিবর্তনশীলতা
Modified dihybird ratio,পরিবর্তিত ডিহাইবার্ড অনুপাত
Modified root,পরিবর্তিত মূল
Modulate,মডিউল
Modulation of action,কর্মের সংশোধন
Modulator substance,মডুলেটর পদার্থ
Moisture,আর্দ্রতা
Moisture deficit,আর্দ্রতা ঘাটতি
Molar teeth,মোলার দাঁত
Molar,মোলার
Mole,তিল
Mole,তিল
Mole,তিল
Mole (mol),তিল (মোল)
Molecular biology,আণবিক জীববিজ্ঞান
Molecular genetic analysis,আণবিক জিনগত বিশ্লেষণ
Molecular level,আণবিক স্তর
Molecular messenger,আণবিক মেসেঞ্জার
Molecular motion,আণবিক গতি
Molecular nitrogen gas,আণবিক নাইট্রোজেন গ্যাস
Molecular organization,আণবিক সংস্থা
Molecular scissor,আণবিক কাঁচি
Molecular surgical approach,আণবিক অস্ত্রোপচার পদ্ধতির
Molecular suture,আণবিক সিউন
Molecule,অণু
Mollusc,মল্লাস্ক
Molluscivorous,মল্লাস্কিভাস
Molybdenum,মলিবডেনাম
Momordica,মোমর্ডিকা
Monandria,মন্ড্রিয়া
Monandry,মন্ড্রি
Monascus purpureus,মনক্কাস ফিউচারিয়াস
Monera,মোনেরা
Moniliform,মনিলিফর্ম
Monitor,মনিটর
Monitor,মনিটর
Mono layer,মনো স্তর
Monoadelphous,মনোডেলফাস
Monobasic phosphate,মনোব্যাসিক ফসফেট
Monoblastic,মনোব্লাস্টিক
Monochacial,একরঙা
Monochlamydeous,একচেটিয়া
Monocistronic,মনোকিস্ট্রনিক
Monoclonal antibody,মনোক্লোনাল অ্যান্টিবডি
Monococcus,মনোকোকাস
Monocotyledon,মনোকোটাইলডন
Monocystic,মনোকাইস্টিক
Monocystis,মনোকস্টিস
Monocyte,মনোকাইট
Monoecious,মনোইসিয়াস
Monograph,মনোগ্রাফ
Monohybrid,মনোহাইব্রিড
Monomer,মনোমার
Monomeric G-actin,মনোমেরিক জি-অ্যাক্টিন
Monosaccharide,মনোস্যাকারাইড
Monosodium salt,মনোসোডিয়াম লবণ
Monosomic,মনসোমিক
Monospermy,মনোস্পার্মি
Monosporic development,মনোস্পোরিক বিকাশ
Monotropa,মনোট্রোপা
Monozygotic identical twin,মনোজাইগোটিক অভিন্ন যমজ
Montreal treaty,মন্ট্রিল চুক্তি
Mood disorder,মেজাজ ব্যাধি
Moringa,সজনে
Morphallaxis (morphallactic),মরফাল্যাক্সিস (মরফ্যাল্যাকটিক)
Morphine,মরফিন
Morphogenesis,মরফোজেনেসিস
Morphological adaptation,রূপচর্চা অভিযোজন
Morphology,রূপচর্চা
Morse code,মোর্স কোড
Mortality,মৃত্যুহার
Mortality,মৃত্যুহার
Mortality,মৃত্যুহার
Mosaicism,মোজাইকিজম
Mosaic vision,মোজাইক ভিশন
Moss,শ্যাওলা
Moth,মথ
Mother axis,মা অক্ষ
Motif,মোটিফ
Motile form,গতিশীল ফর্ম
Motile spore,গতিশীল বীজ
Motor fibre,মোটর ফাইবার
Motor neuron,মোটর স্নায়ু
Mould,ছাঁচ
Movement,আন্দোলন
Movement of locomotion,লোকোমোশন আন্দোলন
M-phase promoting factor (MPF),এম-ফেজ প্রচারকারী ফ্যাক্টর (এমপিএফ)
Mrigal,এমআরআইজিএল
Mucopeptide,মিউকোপপটিড
Mucoprotein,মিউকোপ্রোটিন
Mucor,মিউকার
Mucosa associated lymphoid tissue,মিউকোসা সম্পর্কিত লিম্ফয়েড টিস্যু
Mucosa membrane,মিউকোসা ঝিল্লি
Mucous gland,মিউকাস গ্রন্থি
Mucous membrane (mucosa),শ্লেষ্মা ঝিল্লি (মিউকোসা)
Muffling noise,মফলিং শব্দ
Mullerian mimicry,মুলেরিয়ান মিমিক্রি
Multicellular organism,মাল্টিসেলুলার অর্গানিজম
Multicolour fluorescence,মাল্টিকালার ফ্লুরোসেন্স
Multicostate,মাল্টিকোস্টেট
Multifission,মাল্টিফিশন
Multiload - 375,মাল্টিলোড - 375
Multinucleate,মাল্টিনুক্লিয়েট
Multiovulatae terrestress,মাল্টিওভুলাটা টেরিস্ট্রেস
Multiovulate,মাল্টিওভুলেট
Multiparasitism,মাল্টিপ্যারাসিটিজম
Multiparous,বহুগুণ
Multiparous,বহুগুণ
Multiple allele,একাধিক অ্যালিল
Multiple allelism,একাধিক অ্যালিলিজম
Multiple fission,একাধিক বিভাজন
Multiple ovulation embryo transfer technique (MOET),একাধিক ডিম্বস্ফোটন ভ্রূণ স্থানান্তর কৌশল (এমওইটি)
Multiplication,গুণ
Multiplicative growth,গুণক বৃদ্ধি
Multipolar nerve cell,মাল্টিপোলার নার্ভ সেল
Multipolar neuron,মাল্টিপোলার নিউরন
Multipurpose instrument,বহুমুখী যন্ত্র
Mumps,মাম্পস
Murein,মুরিন
Musca domestica,মুস্কা ডোমেস্টিকা
Muscidae,মুসসিডে
Muscle fibre,পেশী ফাইবার
Muscle relaxtion,পেশী শিথিল
Muscle tissue,পেশী কোষ
Muscular,পেশী
Muscular dystrophy,পেশীবহুল যথোপযুক্ত পুষ্টির অভাব
Muscular dystrophy,পেশীবহুল যথোপযুক্ত পুষ্টির অভাব
Muscular foot,পেশী পা
Muscular movement,পেশী আন্দোলন
Muscular tension,পেশীবহুল উত্তেজনা
Muscularis,পেশী
Muscularis extrema,পেশীবহুল এক্সট্রিমা
Musculature,পেশী
Mushroom,মাশরুম
Mussel,ঝিনুক
Mutagen,মিউটেজেন
Mutant allele,মিউট্যান্ট অ্যালিল
Mutation,মিউটেশন
Mutation breeding,মিউটেশন প্রজনন
Mutation theory,মিউটেশন তত্ত্ব
Mutualism,পারস্পরিকতা
Mutually beneficial,পারস্পরিক লাভজনক
Myasthenia gravis,মায়াসথেনিয়া গ্রাভিস
Mycelium,মাইসেলিয়াম
Mycobacterium,মাইকোব্যাক্টেরিয়াম
Mycobiont,মাইকোবিয়ন্ট
Mycoic acid,মাইকাইক অ্যাসিড
Mycoplasma,মাইকোপ্লাজমা
Mycorrhiza,মাইকোররিজা
Mycorrhizal,মাইকোররিজাল
Myelencephalon,মাইলেন্সফালন
Myelin sheath,মাইলিন খাপ
Myilinated,মায়ালিনেটেড
Myocardial fibre,মায়োকার্ডিয়াল ফাইবার
Myocardial infarction,মায়োকার্ডিয়াল ইনফার্কশন
Myocardium,মায়োকার্ডিয়াম
Myoepithelium,মায়োপিথেলিয়াম
Myofibril,মায়োফিব্রিল
Myogenic mechanism,মায়োজেনিক প্রক্রিয়া
Myoglobin,মায়োগ্লোবিন
Myometrium,মায়োমেট্রিয়াম
Myosin,মায়োসিন
Myristicaceae,মাইরিস্টিকাসেই
Myrmecophily,Myrmecofily
Myxomycetes member,মাইক্সোমাইসেটস সদস্য
Metatarsus,মেটাটারাস
N-acetyl galactosamine,এন-এসিটাইল গ্যালাক্টোসামাইন
Naja,নাজা
Nanogram,ন্যানোগ্রাম
Naphthalene,নেফথালেন
Napiform root,ন্যাপিফর্ম রুট
Naravelia,নারাভেলিয়া
Narcotic,মাদক
Nasal sac,অনুনাসিক থল
Nasopharynx,নাসোফেরিনেক্স
Nastic (nastism),Nstic (nastism)
Nastic type,Nstic টাইপ
Natality (birth rate),প্রাকৃতিক (জন্মের হার)
National AIDS Contral Organisation (NACO),জাতীয় এইডস কনট্রাল অর্গানাইজেশন (ন্যাকো)
National park,জাতীয় উদ্যান
National seed corporation (NSC),জাতীয় বীজ কর্পোরেশন (এনএসসি)
Native antigen,নেটিভ অ্যান্টিজেন
Native rock,নেটিভ রক
Native species,নেটিভ প্রজাতি
Natural affinity,প্রাকৃতিক সখ্যতা
Natural ageing,প্রাকৃতিক বার্ধক্য
Natural extinction,প্রাকৃতিক বিলুপ্তি
Natural increase,প্রাকৃতিক বৃদ্ধি
Natural killer cell,প্রাকৃতিক কিলার সেল
Natural pacemaker,প্রাকৃতিক পেসমেকার
Natural pest control,প্রাকৃতিক কীটপতঙ্গ নিয়ন্ত্রণ
Natural science,প্রাকৃতিক বিজ্ঞান
Natural selection,প্রাকৃতিক নির্বাচন
Natural world,প্রাকৃতিক বিশ্ব
Natural zone,প্রাকৃতিক অঞ্চল
Naturalist,প্রকৃতিবিদ
Nausea,বমি বমি ভাব
Neck,ঘাড়
Neck,ঘাড়
Necrosis,নেক্রোসিস
Nectar sucking,অমৃত চুষছে
Nectarifarous,অমৃত
Nectary,অমৃত
Nectary,অমৃত
Necturus,নেকচারাস
Negative (inhibition) interaction,নেতিবাচক (বাধা) মিথস্ক্রিয়া
Negative feed back,নেতিবাচক প্রতিক্রিয়া
Negatively charged,নেতিবাচকভাবে অভিযুক্ত
Nemathaleminthes,নেমাথালমিন্থেস
Nematode,নেমাটোড
Neoplasm,নিওপ্লাজম
Neoplasm,নিওপ্লাজম
Nepenthaceae,নেপেন্থেসি
Nepenthes,নেপেনস
Nephridia,নেফ্রিডিয়া
Nephridial canal,নেফ্রাইডিয়াল খাল
Nephridiopore,নেফ্রিডিওপোর
Nephron,নেফ্রন
Nephrostome,নেফ্রস্টোম
Neptune's cup,নেপচুনের কাপ
Nerium,নেরিয়াম
Nerve cell,স্নায়ু কোষ
Nerve impulse,স্নায়ু প্রবণতা
Nerve ring,নার্ভ রিং
Nervous system,স্নায়ুতন্ত্র
Nesoderm,নেসোডার্ম
Nesseria gonorrhoea,নেসেরিয়া গনোরিয়া
Net charge,নেট চার্জ
Net primary productivity,নেট প্রাথমিক উত্পাদনশীলতা
Net production efficiency,নেট উত্পাদন দক্ষতা
Network species,নেটওয়ার্ক প্রজাতি
Neural plate,নিউরাল প্লেট
Neurasthenia,নিউরাসথেনিয়া
Neurilemma,নিউরিলেমা
Neuro hypophysis,নিউরো হাইপোফাইসিস
Neuroendocrine system,নিউরোএন্ডোক্রাইন সিস্টেম
Neuroepithelium,নিউরোপিথেলিয়াম
Neuroglia cell,নিউরোগলিয়া সেল
Neurohypophysis,নিউরোহাইপোফাইসিস
Neuromuscular function,নিউরোমাসকুলার ফাংশন
Neuron,নিউরন
Neurophysin-protein bond,নিউরোফাইসিন-প্রোটিন বন্ড
Neurospora,নিউরোস্পোরা
Neurosurgeon,নিউরোসার্জন
Neurotic anxiety,নিউরোটিক উদ্বেগ
Neurotic individual,নিউরোটিক স্বতন্ত্র
Neurotransmitter,নিউরোট্রান্সমিটার
Neurulation,নিউরুলেশন
Neutralisation,নিরপেক্ষকরণ
Neutrophil,নিউট্রোফিল
New systematics,নতুন সিস্টেমেটিক্স
Niacin,নিয়াসিন
Niche specialisation,কুলুঙ্গি বিশেষীকরণ
Niche,কুলুঙ্গি
Nicotinamide adenine,নিকোটিনামাইড অ্যাডেনিন
Nicotine,নিকোটিন
Nicotinic acid,নিকোটিনিক অ্যাসিড
Nictitating membrane,Nictitating ঝিল্লি
Nigella,কালোজিরা
Night flower,নাইট ফুল
Nile perch,নীল পার্চ
Nissl body,নিসল বডি
Nissl's granule,নিসেলের গ্রানুল
Nitric oxide,নাইট্রিক অক্সাইড
Nitrification,নাইট্রিফিকেশন
Nitrifying bacterium,নাইট্রিফাইং ব্যাকটিরিয়াম
Nitrocellulose,নাইট্রোসেলুলোজ
Nitrobacter,নাইট্রোব্যাক্টর
Nitrococcus,নাইট্রোকোকাস
Nitrogen assimilation,নাইট্রোজেন সংমিশ্রণ
Nitrogen fixing actinomycetes,নাইট্রোজেন ফিক্সিং অ্যাক্টিনোমাইসেটস
Nitrogen reduction,নাইট্রোজেন হ্রাস
Nitrogenase,নাইট্রোজেনেস
Nitrogenous waste,নাইট্রোজেনাস বর্জ্য
Nitrosomonas,নাইট্রোসোমোনাস
Noccardia,নোককার্ডিয়া
Noctiluca,Noctiluca
Nod gene,নোড জিন
Node,নোড
Nodule,নোডুল
Noise barrier,শব্দ বাধা
Noise pollution,শব্দ দূষণ
Nomenclature,নামকরণ
Non-allelic level,অ-অ্যালিকেলিক স্তর
Non-aqueous phase,অ-জলীয় পর্যায়
Non-biodegradable,নন-বায়োডেগ্রেডেবল
Non-chordate and chordate,অ-কর্ডেট এবং কর্ডেট
Non-competitive inhibition,অ-প্রতিযোগিতামূলক বাধা
Non-cyclic photophosphorylation,নন-সাইক্লিক ফটোফোসফোরিলেশন
Non-cytoplasmic area,নন-সাইটোপ্লাজমিক অঞ্চল
Non-disjunction,অ-বিচ্ছিন্নতা
Nonendospermic,Nonendospermic
Non-enzymatic glycosylation (glycation),অ-এনজাইমেটিক গ্লাইকোসিলেশন (গ্লাইকেশন)
Non-flammable,অ-ফ্ল্যামেবল
Non-flowering plant,অ-ফুলের উদ্ভিদ
Non-functional,অ-কার্যকরী
Non-green,অ-সবুজ
Non-histone chromosomal protein,নন-হিস্টোন ক্রোমোসোমাল প্রোটিন
Non-histone protein,নন-হিস্টোন প্রোটিন
Non-leguminous plant,অ-লিগুমিনাস উদ্ভিদ
Non-lignified,অ-নির্দেশিত
Non-limiting light,সীমাবদ্ধ আলো
Non-living resources,জীবিত সংস্থান
Non-medullated,নন-মেডুলেটেড
Non-motile form,নন-মোটাইল ফর্ম
Non-motile spore,নন-মোটিলে বীজ
Non-myelinated,নন-মাইলিনেটেড
Non-native species,অ-নেটিভ প্রজাতি
Non-oxygenic,অ-অক্সিজেনিক
Non-photosynthetic fungi,নন-ফোটোসিন্থেটিক ছত্রাক
Non-point source,অ-পয়েন্ট উত্স
Non-polar tail,নন-পোলার লেজ
Non-quantitative observation,অ-পরিমাণগত পর্যবেক্ষণ
Non-reciprocal translocation,নন-রিসিপ্রোকাল ট্রান্সলোকেশন
Non-reducing sugar,অ-হ্রাসকারী চিনি
Non-sense RNA,নন-সেন্স আরএনএ
Non-toxic,বিষাক্ত নয়
Non-venomous,বিষহীন
Non-vertebrate chordate,অ-ভার্টিব্রেট কর্ডেট
Non-wood forest product,কাঠের অরণ্য পণ্য
Noradrenaline,নোরড্রেনালাইন
Noradrenalinergic,নোরড্রেনালিনার্জিক
Nose piece,নাক টুকরা
Nostoc,নস্টোক
Notochord,নোটোকর্ড
Nourishment,পুষ্টি
Nucellus,নিউকেলাস
Nuclear envelope,পারমাণবিক খাম
Nuclear magnetic resonance,পারমাণবিক চৌম্বকীয় অনুরণন
Nuclear membrane,পারমাণবিক ঝিল্লি
Nuclear plant,পারমাণবিক উদ্ভিদ
Nucleic paid,নিউক্লিক পেইড
Nucleoid,নিউক্লয়েড
Nucleolar organizer,নিউক্লোলার সংগঠক
Nucleolus,নিউক্লিওলাস
Nucleoplasm,নিউক্লিওপ্লাজম
Nucleopolyhedrovirus,নিউক্লিওপোলিহেড্রোভাইরাস
Nucleoside,নিউক্লিওসাইড
Nucleosome,নিউক্লিওসোম
Nucleotide,নিউক্লিওটাইড
Nucleus,নিউক্লিয়াস
Nudiflorae,নুডিফ্লোরে
Nullifying,বাতিলকরণ
Nullisomic,নুলিসমিক
Numbat (anteater),Numbat (অ্যান্টিটার)
Numbness of limbs,অঙ্গগুলির অসাড়তা
Numerical aperture (NA),সংখ্যার অ্যাপারচার (এনএ)
Numerical taxonomy,সংখ্যার শ্রেণীবদ্ধ
Nuptial pad,বিবাহ প্যাড
Nut fleshy,বাদাম মাংসল
Nut,বাদাম
Nutrient,পুষ্টিকর
Nutrient cycling,পুষ্টিকর সাইক্লিং
Nutrient immobilisation,পুষ্টিকর স্থাবর
Nutrient poor,পুষ্টিকর দরিদ্র
Nutrient solution,পুষ্টিকর সমাধান
Nutrition,পুষ্টি
Nutritional quality,পুষ্টির গুণ
Nutritious,পুষ্টিকর
Nutritive tissue,পুষ্টিকর টিস্যু
Nutritive value,পুষ্টিকর মান
Nux vomica,নক্স ভোমিকা
Nyctinasty,Nyctinsty
Nymph,নিমফ
Nymphaea,নিমফিয়া
Oak,ওক
Obelia,ওবেলিয়া
Objective,উদ্দেশ্য
Objective lens,উদ্দেশ্য লেন্স
Obligate parasite,বাধ্যতামূলক পরজীবী
Oblique beam of light,আলোর তির্যক মরীচি
Oblong,Olong
Observation,পর্যবেক্ষণ
Observatory,পর্যবেক্ষণ
Obtuse,অবসন্ন
Occipital condyle,ওসিপিটাল কনডাইল
Occipital lobe,ওসিপিটাল লোব
Ocean animal,মহাসাগরীয় প্রাণী
Ocean plant,মহাসাগর উদ্ভিদ
Oceanic system,মহাসাগর ব্যবস্থা
Ocimum sanctum,Ocimum anctum
Octopus,অক্টোপাস
Ocular,Ocular
Ocular lens,ওকুলার লেন্স
Odourless,গন্ধহীন
Oenothera lamarckiana,ওনোথেরা লামার্কিয়ানা
Oesophageal sphincter,ওসোফেজিয়াল স্পিঙ্কটার
Oesophagous,Oesophagous
Oestrus cycle,Oestrus চক্র
Offset,অফসেট
Offspring,অফস্প্রিং
Oil gland,তেল গ্রন্থি
Oil immersion objective,তেল নিমজ্জন উদ্দেশ্য
Oil spill,তেল ছিটকে
Okazaki fragment,ওকাজাকি খণ্ড
Olfactory bulb,ঘ্রাণ বাল্ব
Olfactory cortex,ঘ্রাণীয় কর্টেক্স
Olfactory lobe,ঘ্রাণ লোব
Olfactory receptor,ঘ্রাণ রিসেপ্টর
Oligocene,অলিগোসিন
Oligosaccharide,অলিগোস্যাকচারাইড
Oligosccharide chain,অলিগোস্কচারাইড চেইন
Oligotrophic soil,অলিগোট্রফিক মাটি
Olocales,অলোকালেস
Ommatidium,ওমমেটিডিয়াম
Omnivore,সর্বভুক
Omnivorous,সর্বজনীন
Oncogene,অনকোজিন
Oncogenesis,অনকোজেনেসিস
Oncogenic transformation,অনকোজেনিক রূপান্তর
One cistron one polypeptide,একটি সিস্ট্রন ওয়ান পলিপপটিড
One gene one enzyme hypothesis,একটি জিন একটি এনজাইম অনুমান
One gene one polypeptide,একটি জিন একটি পলিপপটিড
One whorl of perianth,পেরিয়ানথের এক ঘূর্ণি
Ontogeny,ONTONY
Oocyte,ওসাইটি
Oogamous,ওগামাস
Oogamy,ওগামি
Oogenesis,Oogenesis
Oospore,ওস্পোর
Opaque,অস্বচ্ছ
Oparin Haldane hypothesis,অপারিন হালদেন হাইপোথিসিস
Open system,মুক্ত ব্যবস্থা
Operculum,অপারকুলাম
Operon,অপেরন
Ophiura,ওফিউরা
Ophrys,Ofrys
Ophthalmic surgery,চক্ষু অস্ত্রোপচার
Opiate narcotic,আফিম মাদক
Opportunistic infection,সুবিধাবাদী সংক্রমণ
Opposite,বিপরীত
Opsin,ওপসিন
Opsonisation,অপসোনাইজেশন
Optic,অপটিক
Optic,অপটিক
Optic lobe,অপটিক লোব
Optic nerve,অপটিক নার্ভ
Optically transparent cuvette,অপটিক্যালি স্বচ্ছ কিউভেট
Optimum temperature,সর্বোত্তম তাপমাত্রা
Opuntia,ওপুনিয়া
Oral administration,মৌখিক প্রশাসন
Oral membrane,মৌখিক ঝিল্লি
Orang utan,ওরাং উটান
Orbicular,অরবিকুলার
Orchard,বাগান
Orchid,অর্কিড
Orchidaceae,অর্কিডেসি
Order,অর্ডার
Order,অর্ডার
Ordovician period,অর্ডোভিশিয়ান পিরিয়ড
Ore smelter,আকরিক গন্ধযুক্ত
Organ of corti,কর্টির অঙ্গ
Organ system,অঙ্গ তন্ত্র
Organ transplant,অঙ্গ প্রতিস্থাপন
Organelle,অর্গানেল
Organic compound,জৈব যৌগ
Organic matter,জৈবপদার্থ
Organic matter,জৈবপদার্থ
Organic evolution,জৈব বিবর্তন
Organic remain,জৈব অবশিষ্ট
Organismic level,জীবের স্তর
Organogenesis,অর্গোজেনেসিস
Orientation,ওরিয়েন্টেশন
Origin of earth,পৃথিবীর উত্স
Origin of replication,প্রতিলিপি এর মূল
Origin of species,প্রজাতির উতপত্তি
Original population,মূল জনসংখ্যা
Ornamental plant,শোভাময় উদ্ভিদ
Ornithophily,অরনিথফিলি
Ornithine,অরনিথাইন
Ornithorhynchus,অরনিথোরহিংচাস
Orobanchea,ওরোবানচিয়া
Orohippus,ওরোহিপ্পাস
Oro-pharynx,ওরো-ফ্যারিনেক্স
Orthodox state,অর্থোডক্স রাজ্য
Orthophosphate,অর্থোফসফেট
Oryza sativa,ওরিজা স্যাটিভা
Oscilloscope screen,অসিলোস্কোপ স্ক্রিন
Osculum,অসকুলাম
Osmoconformer,ওসমোকনফর্মার
Osmolarity,অসমোলারিটি
Osmolarity of medulla,মেডুলার অসম্লারিটি
Osmolyte,অসমোলাইট
Osmoreceptor,ওসমোরসেপ্টর
Osmoregulation,ওসমোরগুলেশন
Osmoregulation - osmoregulator,ওসমোরগুলেশন - ওসমোরগুলেটর
Osmotic concentration,অসমোটিক ঘনত্ব
Osmotic condition,অসমোটিক অবস্থা
Osmotic effect,অসমোটিক প্রভাব
Osmotic flow,অসমোটিক প্রবাহ
Osmotic movement,অসমোটিক আন্দোলন
Osmotic potential,অসমোটিক সম্ভাবনা
Osmotic shock,অসমোটিক শক
Osmotically active,Osmotically সক্রিয়
Ospenis,ওসপেনিস
Ossein,ওসেইন
Ossicle,Oscicle
Ossified,Ossified
Osteichthyes,অস্টিচথিস
Osteitis fibrosa cystica,অস্টেটিস ফাইব্রোসা সিস্টিকা
Osteoarthritis,অস্টিওআর্থারাইটিস
Osteocyte,অস্টিওসাইট
Osteoporosis,অস্টিওপোরোসিস
Ostium,অস্টিয়াম
Ostrich,উটপাখি
Otoconium,ওটোকনিয়াম
Otolith organ,অটোলিথ অঙ্গ
Otolith,ওটোলিথ
Ouch-ouch disease,ওচ-স্পর্শ রোগ
Outbreeding,প্রজনন
Outbreeding device,প্রজনন ডিভাইস
Outburst of emotion,আবেগের উত্সাহ
Outcrossing,আউটক্রসিং
Outlet,আউটলেট
Output of nutrient,পুষ্টির আউটপুট
Oval,ডিম্বাকৃতি
Oval window,ডিম্বাকার জানালা
Ovarian follicle,ডিম্বাশয়ের ফলিকেল
Ovarian tubule,ডিম্বাশয়ের টিউবুল
Ovariole,ওভারিওল
Ovary,ডিম্বাশয়
Ovate,ওভেট
Over exploiting,ওভার শোষণ
Overall metabolism,সামগ্রিক বিপাক
Overnutrition,অতিরিক্ত নামকরণ
Oviduct,ডিম্বাশয়
Oviparous,ডিম্বাশয়
Oviposition,ডিম্বাশয়
Ovulation,ডিম্বস্ফোটন
Ovule,ডিম্বাশয়
Ovum,ডিম্বাশয়
Oxalis,অক্সালিস
Oxaloacetic acid (OAA),অক্সালোসেটিক অ্যাসিড (ওএএ)
Oxidation,জারণ
Oxidative phosphorylation,অক্সিডেটিভ phosphorylation
Oxygen dissociation curve,অক্সিজেন বিযুক্তি বক্ররেখা
Oxygenase,অক্সিজেনেস
Oxygenated,অক্সিজেনেটেড
Oxygenation,অক্সিজেনেশন
Oxyntic tubular gland,অক্সিন্টিক টিউবুলার গ্রন্থি
Oxytocin,অক্সিটোসিন
Oyster,ঝিনুক
Ozone,ওজোন
Ozone hole,ওজোন গর্ত
Ozone layer,ওজোন স্তর
Pachynema,পাচিনেমা
Pachytene,পাচাইটেন
Packaging cell,প্যাকেজিং সেল
Packging of DNA helix,ডিএনএ হেলিক্সের প্যাকিং
Paired connection,জোড় সংযোগ
Palaeontological evidence,প্যালেওন্টোলজিকাল প্রমাণ
Palaeontologist,প্যালেওন্টোলজিস্ট
Palaeontology,প্যালেওন্টোলজি
Paleocene,প্যালিওসিন
Paleozoic,প্যালিওজাইক
Palindromic,প্যালিনড্রোমিক
Palindromic nucleotide sequence,প্যালিনড্রোমিক নিউক্লিওটাইড ক্রম
Palm crease,পাম ক্রিজ
Palmate,পলমেট
Palmately compound leaf,প্যালমেটলি যৌগিক পাতা
Palpitation,ধড়ফড়ানি
Pancreatic islet,অগ্ন্যাশয় দ্বীপ
Pangene,পাঙ্গেন
Pannus,পান্নাস
Panspermia,প্যানস্পার্মিয়া
Panthera,প্যানথেরা
Pantothenic acid,Pantothenic অ্যাসিড
Papaver somniferum,পাপাভার সোমনিফেরাম
Paper chromatography,কাগজ ক্রোমাটোগ্রাফি
Papiliooideae,পাপিলিওয়েডি
Papilla,পেপিলা
Papillate,পেপিলেট
Pappus,প্যাপাস
Par focal,পার ফোকাল
Para sympathetic divison,প্যারা সহানুভূতিশীল ডিভিসন
Paracentric,প্যারাসেন্ট্রিক
Paradoxin,প্যারাডক্সিন
Paraffin,প্যারাফিন
Parahippus,প্যারাহিপ্পাস
Parallel evolution,সমান্তরাল বিবর্তন
Parallel vein,সমান্তরাল শিরা
Parallel venation,সমান্তরাল ভেনেশন
Parameter value,প্যারামিটার মান
Parapodium,প্যারাপোডিয়াম
Parasite,পরজীবী
Parasitic,পরজীবী
Parasitic animal,পরজীবী প্রাণী
Parasitism,পরজীবীতা
Parasympathetic,প্যারাসিপ্যাথেটিক
Parathyroid,প্যারাথাইরয়েড
Paratonic movement,প্যারাটোনিক আন্দোলন
Paraventricular nucleus,প্যারাভেন্ট্রিকুলার নিউক্লিয়াস
Parazoa,পরাজোয়া
Parazoan,পরাজোয়ান
Parbhani kranti,পারভানি ক্রান্তি
Parenchyma cell,পেরেনচাইমা সেল
Parenchymatous,পেরেনচাইম্যাটাস
Parental population,পিতামাতার জনসংখ্যা
Parental,পিতামাতার
Parietal,প্যারিটাল
Parietal cell,প্যারিটাল সেল
Parietal lobe,প্রাচীর - সম্বন্ধীয় কানের লতি
Parietales,প্যারিয়েটেলস
Paripinnate,Paripinnate
Parotid gland,কর্ণের নিকটবর্তী গ্রন্থি
Pars distalis,পার্স ডিস্টালিস
Pars intermedia,পার্স ইন্টারমিডিয়া
Parthenium,পার্থেনিয়াম
Parthenocarpy,পার্থেনোকার্পি
Parthenogenesis,পার্থেনোজেনেসিস
Partial pressure,আংশিক চাপ
Partial reflection,আংশিক প্রতিচ্ছবি
Particular matter,বিশেষ বিষয়
Partition coefficient,পার্টিশন সহগ
Pascal,প্যাসকেল
Passive immunity,প্যাসিভ অনাক্রম্যতা
Pasted specimen,পেস্ট নমুনা
Pasteurization,পেস্টুরাইজেশন
Patella,প্যাটেলা
Patella ilium,প্যাটেলা ইলিয়াম
Pathogen,প্যাথোজেন
Pathogenic bacteria,রোগসৃষ্টিকারী জীবাণু
Pathogenicity,রোগজীবাণু
Pathology,প্যাথলজি
Pathology,প্যাথলজি
Pathway,পথ
Pathway,পথ
Patterning growth,প্যাটার্নিং বৃদ্ধি
Pavement epithelium,ফুটপাথ এপিথেলিয়াম
Pavo,পাভো
Pear millet,নাশপাতি বাজরা
Pearl oyster,মুক্তো ঝিনুক
Pectate,পেকটেট
Pectic polysaccharide,পেকটিক পলিস্যাকারাইড
Pectic,পেকটিক
Pectic,পেকটিক
Pectin,পেকটিন
Pectinase,পেকটিনেজ
Pectoral fin,পেক্টোরাল ফিন
Pectoral girdle,বক্ষের ঘের
Pedicellate,পেডিসেললেট
Peduncle,পেডুনল
Peer pressure,পিয়ার চাপ
Pelagic fish,পেলেজিক মাছ
Pellicle,পেলিকাল
Pelvic girdle,শ্রোণী ঘের
Pelvis,শ্রোণী
Pelvis,শ্রোণী
Pelycosaur,পেলিকোসৌর
Penguin,পেঙ্গুইন
Penicillin resistance,পেনিসিলিন প্রতিরোধের
Penicillin,পেনিসিলিন
