Punjabi,Bengali
ਏਕਾਧਿਕਾਰ,একচেটিয়া
ਏਕਾਧਿਕਾਰ,একঘেয়েমি
ਮਾਸਿਕ ਟੂਰ ਡਾਇਰੀ,মাসিক ট্যুর ডায়েরি
ਮਹੀਨੇ ਤੋਂ ਮਹੀਨੇ,মাস থেকে মাস
ਨੈਤਿਕ,নৈতিক
ਮਨੋਬਲ,মনোবল
ਨੈਤਿਕ ਮਿਹਨਤ,নৈতিক স্খলন জনিত
ਮੋਹਰ,স্থগিতাদেশ
ਮੌਤ,মৃত্যুহার
ਗਿਰਵੀਨਾਮਾ,বন্ধক
ਸਭ ਗੁਪਤ,সবচেয়ে গোপনীয়
ਮਾਤਾ - ਭਾਸ਼ਾ,মাতৃভাষা
ਮੋਸ਼ਨ,গতি
ਮੋਸ਼ਨ ਅਧਿਐਨ,গতি অধ্যয়ন
ਪ੍ਰੇਰਣਾ,অনুপ্রেরণা
ਮਨੋਰਥ,উদ্দেশ্য
ਮੋਟੋ,নীতিবাক্য
ਮੂੰਹ,মুখপত্র
ਚੱਲ,অস্থাবর
ਮੂਵ,সরানো
ਅੰਦੋਲਨ,আন্দোলন
ਬਹੁਪੱਖੀ,বহুমুখী
ਮਲਟੀਪਰਪਜ਼,বহুমুখী
ਮਿ municipal ਂਸਪਲ ਟੈਕਸ,পৌর কর
ਅਜਾਇਬ ਘਰ,যাদুঘর
ਸੰਗੀਤ ਰੋਲ,মাস্টার রোল
ਪਰਿਵਰਤਨ,মিউটেশন
ਮੈਟਿਸ ਬਦਬੂ,মুতাটিস মুটান্দিস
ਆਪਸੀ ਸਮਝ,পারস্পরিক সমঝোতা
ਨਾਮ ਕਾਰਡ,নাম ফলক
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,মাদক
ਬਿਰਤਾਂਤ ਦਾ ਮੁਲਾਂਕਣ,আখ্যান মূল্যায়ন
ਬਿਰਤਾਂਤਕਾਰ,বর্ণনাকারী
ਰਾਸ਼ਟਰ,জাতি
ਰਾਸ਼ਟਰੀ,জাতীয়
ਰਾਸ਼ਟਰਵਾਦ,জাতীয়তাবাদ
ਕੌਮੀਅਤ,জাতীয়তা
ਰਾਸ਼ਟਰੀਕਰਨ,জাতীয়করণ
ਰਾਸ਼ਟਰੀ ਭਾਸ਼ਾ,জাতীয় ভাষা
ਰਾਸ਼ਟਰੀ ਬਚਤ ਪ੍ਰਮਾਣ ਪੱਤਰ,জাতীয় সঞ্চয় শংসাপত্র
ਦੇਸੀ,স্থানীয়
ਕੁਦਰਤੀ,প্রাকৃতিক
ਨੈਚੁਰਲਾਈਜ਼ੇਸ਼ਨ,প্রাকৃতিককরণ
ਨੇਵਲ ਫੋਰਸ,নৌবাহিনী
ਨੇਵੀਗੇਬਲ,নাব্যযোগ্য
ਨੇਵੀਗੇਸ਼ਨ,নেভিগেশন
Nayes,নায়েস
ਜ਼ਰੂਰੀ ਕਾਰਵਾਈ,প্রয়োজনীয় ব্যবস্থা
ਲੋੜੀਂਦਾ,প্রয়োজনীয়
ਨਕਾਰਾਤਮਕ,নেতিবাচক
ਅਣਗਹਿਲੀ,অবহেলা
ਅਣਗਹਿਲੀ,অবহেলা
ਅਣਗੌਲਿਆ,নগণ্য
ਗੱਲਬਾਤ,আলোচনার
ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਸਾਧਨ,আলোচনা সাপেক্ষে উপকরণ
ਗੱਲਬਾਤ,আলাপ - আলোচনা
ਗੱਲਬਾਤ ਕਰਨ ਵਾਲਾ,আলোচক
ਨੇਪੋਟਿਜ਼ਮ,নেপোটিজম
ਨੈੱਟ,নেট
ਸ਼ੁੱਧ ਨਿਵੇਸ਼,নিট বিনিয়োগ
ਨਿਰਪੱਖ,নিরপেক্ষ
ਖ਼ਬਰਾਂ,খবর
ਨਿ let ਜ਼ਲੈਟਰ,নিউজলেটার
ਅਖਬਾਰ,সংবাদপত্র
ਖ਼ਬਰਾਂ ਪਾਠਕ,নিউজ রিডার
ਅਗਲਾ ਵਾਰਿਸ,নিকটতম আত্মীয়
ਨਾਈਟ ਡਿ duty ਟੀ,রাতে দায়িত্ব
ਨੀਲ ਰਿਪੋਰਟ,নিল রিপোর্ট
ਕੋਈ ਦਾਖਲਾ ਨਹੀਂ,কোন ভর্তি
ਕੋਈ ਡਿਮਾਂਡ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ (= ਕੋਈ ਡੁਕੇਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ),কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই)
ਨਾਮਕਰਨ,নামকরণ
ਮਾਮੂਲੀ ਕੀਮਤ,নামমাত্র ব্যয়
ਨਾਮਾਤਰ ਮੁੱਲ (= ਫੇਸ ਵੈਲਯੂ),নামমাত্র মান (= মুখের মান)
ਨਾਮਜ਼ਦ,মনোনীত
ਨਾਮਜ਼ਦਗੀ,মনোনয়ন
ਨਾਮਜ਼ਦ,মনোনীত
ਗੈਰ-ਉਮਰ,অ-বয়স
ਗੈਰ-ਯੋਗਦਾਨ ਦੇਣ ਵਾਲੀ,অ-অবদান
ਗੈਰ-ਜ਼ਰੂਰੀ,অপ্রয়োজনীয়
ਗੈਰ-ਗਜ਼ਟਡ,অ-গেজেটেড
ਗੈਰ-ਵਿਆਜ ਸਹਿਣਸ਼ੀਲ,অ-সুদযুক্ত ভারবহন
ਗੈਰ-ਨਿਆਂਇਕ,অ-বিচারিক
ਗੈਰ-ਮੰਤਰੀਆਂ,অ-মন্ত্রমুগ্ধ
ਗੈਰ-ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ,অ-আলোচনাযোগ্য
ਗੈਰ-ਅਧਿਕਾਰੀ,অ - দাপ্তরিক
ਗੈਰ-ਭੁਗਤਾਨ,অ-অর্থ প্রদান
ਗੈਰ-ਭੁਗਤਾਨ ਸਰਟੀਫਿਕੇਟ,অর্থ প্রদান শংসাপত্র
ਗੈਰ-ਅਭਿਆਸ ਭੱਤਾ,অনুশীলন ভাতা
ਗੈਰ-ਆਵਰਤੀ ਖਰਚਾ,পুনরাবৃত্তি ব্যয়
ਪਰਤਾਵਾਂ ਨਹੀ,অফেরতযোগ্য
ਗੈਰ-ਕਾਨੂੰਨੀ,অবিচ্ছিন্ন
ਗੈਰ-ਟੈਕਸਯੋਗ ਆਮਦਨੀ,ট্যাক্সেবল আয়
ਗੈਰ-ਤਕਨੀਕੀ ਪੋਸਟ,অ-প্রযুক্তিগত পোস্ট
ਗੈਰ-ਰਵਾਇਤੀ,অপ্রচলিত
ਨਾਜ਼ਬਾਨੀ ਸੰਚਾਰ,লিখিত যোগাযোগ
ਕੋਈ ਇਤਰਾਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ,কোনও আপত্তি শংসাপত্র
"ਕੋਈ ਲਾਭ ਨਹੀਂ, ਨੁਕਸਾਨ ਨਹੀਂ","কোন লাভ, কোনও ক্ষতি নেই"
ਆਦਰਸ਼,আদর্শ
ਆਮ,সাধারণ
ਸਿਗਰਟਨੋਸ਼ੀ ਮਨ੍ਹਾਂ ਹੈ,ধূমপান নিষেধ
ਨੋਟ ਕਰਨ ਯੋਗ,উল্লেখযোগ্য
ਲਾਗੂ ਨਹੀਂ (ਐਨ.ਏ.),প্রযোজ্য নয় (এন.এ.)
ਉਪਲਬਧ ਨਹੀਂ (ਐਨ.ਏ.),উপলভ্য নয় (এন.এ.)
ਨੋਟ,বিঃদ্রঃ
ਨੋਟਿਸ,বিজ্ঞপ্তি
ਧਿਆਨ ਦੇਣ ਯੋਗ,লক্ষণীয়
ਸੂਚਨਾ,বিজ্ঞপ্তি
ਸੂਚਿਤ ਖੇਤਰ,বিজ্ঞপ্তি অঞ্চল
ਨੋਟਿੰਗ ਅਤੇ ਡਰਾਫਟਿੰਗ,লক্ষ্য এবং খসড়া
ਕਲਪਨਾਤਮਕ ਤਨਖਾਹ,ধারণাগত বেতন
ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਨਹੀਂ,আলোচনা সাপেক্ষে না
ਗੱਲਬਾਤ ਯੋਗ ਸਾਧਨ ਨਹੀਂ,আলোচনা সাপেক্ষে নয়
ਨਿ nuc ਕਲੀਅਸ,নিউক্লিয়াস
ਨਲ,শূন্য
ਨਲ ਅਤੇ ਵੋਇਡ,অকার্যকর
ਗਿਣਤੀ,সংখ্যা
ਨੰਬਰ,সংখ্যা
ਅੰਕ,সংখ্যা
ਸਹੁੰ,শপথ
ਵਫ਼ਾਦਾਰੀ ਦੀ ਸਹੁੰ,আনুগত্যের শপথ
ਦਫਤਰ ਦੀ ਸਹੁੰ,অফিসের শপথ
ਆਗਿਆਕਾਰੀ,আনুগত্য
ਮਾਹਰ,শ্রুতিমধুর
ਆਬਜੈਕਟ,অবজেক্ট
ਇਤਰਾਜ਼,আপত্তি
ਉਦੇਸ਼,উদ্দেশ্য
ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ,বস্তু এবং কারণ
ਲਾਜ਼ਮੀ ਹੈ,বাধ্যতামূলক
ਅਸ਼ਲੀਲ,অশ্লীল
ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ,অশ্লীল অঙ্গভঙ্গি
ਨਿਰੀਖਕ,পর্যবেক্ষক
ਪੁਰਾਣੀ,অপ্রচলিত
ਰੁਕਾਵਟ,বাধা
ਸਪੱਸ਼ਟ,সুস্পষ্ট
ਕਦੇ ਕਦੇ,মাঝে মাঝে
ਕਿੱਤਾ,দখল
ਮਾਲਕ,দখলকারী
ਕਿੱਤਾ,পেশা
ਕਬਜ਼ਾ ਕਰੋ,দখল করা
ਓਕਟੋਈ ਡਿ duty ਟੀ,Octroi শুল্ক
ਦਿਨ ਬੰਦ,ছুটির দিন
ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ,দায়িত্ব বন্ধ
ਅਪਮਾਨਜਨਕ,আপত্তিজনক
ਪੇਸ਼ਕਸ਼,অফার
ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼,অ্যাপয়েন্টমেন্ট অফার
ਦਫਤਰ,দপ্তর
ਦਫਤਰ ਦਾ ਦਫਤਰ,লাভ অফিস
ਅਧਿਕਾਰੀ,দাপ্তরিক
ਅਧਿਕਾਰ,অফিসিয়ালডম
ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ,অফিসিয়াল ডিউটি
ਅਧਿਕਾਰੀ,অফিসিয়াল
ਸਰਕਾਰੀ ਭਾਸ਼ਾ,সরকারী ভাষা
ਅਧਿਕਾਰਤ,আনুষ্ঠানিকভাবে
ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ,অফিসিয়াল রিপোর্ট
ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ,অফিসিয়াল সংস্করণ
ਕਾਰਜਕਾਰੀ,অফিসিয়াল
ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ,রেকর্ড বন্ধ
ਠੀਕ ਹੈ (O.K.),ঠিক আছে (ও.কে.)
ਓਮਬਡਸਮੈਨ,ওম্বডসম্যান
ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ,অ্যাকাউন্টে অনুদান
ਮੰਗ ਉੱਤੇ,চাহিদা সাপেক্ষে
ਕੰਮ ਤੇ,কাজে আছি
ਇਕ ਪਾਸੜ,একতরফা
ਲਾਈਨ 'ਤੇ,লাইনে
'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ,অন-বিশেষ শুল্ক
ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ,চাকরির প্রশিক্ষণ - এর ওপরে
ਆਨਸ,Ownus
ਖੁੱਲਾ ਦਿਨ,কার্য দিবস
ਓਪਨ ਸਿਸਟਮ,মুক্ত ব্যবস্থা
ਖੋਲ੍ਹਣਾ,খোলার
ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ,খোলার ভারসাম্য
ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ,খোলার সময়
ਓਪਨ ਸਿਖਲਾਈ,খোলা শেখা
ਖੁੱਲਾ ਪੱਤਰ,খোলা চিঠি
ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ,উন্মুক্ত বিশ্ববিদ্যালয়
ਓਪਰੇਟਿੰਗ ਲਾਗਤ,পরিচালনা খরচ
ਓਪਰੇਟਿੰਗ ਸਟਾਫ,অপারেটিং স্টাফ
ਓਪਰੇਸ਼ਨ,অপারেশন
ਆਪਰੇਟਿਵ,অপারেটিভ
ਰਾਏ,মতামত
ਵਿਰੋਧੀ ਧਿਰ,বিরোধী দল
ਚੋਣ,বিকল্প
ਮੌਖਿਕ,মৌখিক
ਆਰਡਰ,অর্ডার
ਆਰਡਰ ਚੈੱਕ,অর্ডার চেক
ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ,রিজার্ভেশন অর্ডার
ਆਰਡੀਨੈਂਸ,অধ্যাদেশ
ਸੰਗਠਨ,সংগঠন
ਸੰਸਥਾ ਚਾਰਟ,সংস্থার চার্ট
ਪ੍ਰਬੰਧਕ,সংগঠক
ਅਧਾਰਤ,ভিত্তিক
ਅਸਲ,আসল
ਅਸਲ ਵਿਭਾਗ,মূল বিভাগ
ਅਸਲ ਵਿਕਰੀ ਡੀਡ,মূল বিক্রয় দলিল
ਗੜਬੜਯੋਗ ਮਾਲਕ,অদম্য মালিক
ਪ੍ਰਕੋਪ,প্রাদুর্ভাব
ਪਹਿਰਾਵੇ ਭੱਤਾ,সাজসজ্জা ভাতা
ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ,বহির্গামী সদস্য
ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ,বহির্গামী ফাইল
ਖਰਚੇ,ব্যয়
ਆਉਟਲੈੱਟ,আউটলেট
ਰੂਪਰੇਖਾ,রূপরেখা
ਆਉਟਲੁੱਕ,দৃষ্টিভঙ্গি
ਕੋਰਟ ਤੋਂ ਬਾਹਰ,আদালতের বাইরে
ਤਾਰੀਕ ਤੋ ਬਾਆਦ,তারিখের বাইরে
ਕ੍ਰਮ ਦੇ ਬਾਹਰ,আদেশের বাইরে
ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ,ছাপার বাইরে
ਵਾਰੀ ਤੋਂ ਬਾਹਰ,পালার বাহিরে
ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ,পালা বরাদ্দের বাইরে
ਚੌਕੀ,ফাঁড়ি
ਆਉਟਪੁੱਟ,আউটপুট
ਪੂਰੀ ਖਰੀਦ,সরাসরি ক্রয়
ਆਉਟਸੋਰਸ,আউটসোর্স
ਬਕਾਇਆ,অসামান্য
ਵੱਧ ਉਮਰ,বয়সেরও বেশি
ਕੁਲ ਮਿਲਾ ਕੇ,সামগ্রিকভাবে
ਸਮੁੱਚੀ ਘਾਟਾ,সামগ্রিক ঘাটতি
ਉੱਤੇ ਬਿਲਿੰਗ,বিলিং ওভার
ਓਵਰਚਾਰਜ,ওভারচার্জ
ਬਕਾਇਆ,অতিরিক্ত
ਬਹੁਤ ਜ਼ਿਆਦਾ,অত্যধিক
ਓਵਰਹੈੱਡ ਚਾਰਜ,ওভারহেড চার্জ
ਓਵਰਲੈਪਿੰਗ,ওভারল্যাপিং
ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ,অগ্রাধিকার অগ্রাধিকার
ਓਵਰ-ਨਿਯਮ,ওভার-বিধি
ਨਿਗਰਾਨੀ,তদারকি
ਓਵਰਟਾਈਮ ਤਨਖਾਹ,অতিরিক্ত কাজের বেতন
ਓਵਰਵਲੂਟ,অতিরিক্ত মূল্যায়ন
ਮਾਲਕੀਅਤ,মালিকানা
ਪੈਕੇਜ,প্যাকেজ
ਪੈਕੇਜ ਸੌਦਾ,প্যাকেজ চুক্তি
ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ,প্যাকিং এবং চিহ্নিত
ਪੈਕਿੰਗ ਸੂਚੀ,প্যাকিং তালিকা
ਸਮਝੌਤਾ,চুক্তি
ਦਾ ਭੁਗਤਾਨ,প্রদত্ত
ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ,পরিশোধিত মূলধন
ਪੈਂਫਲਿਟ,পামফলেট
ਪੈਨਲ,প্যানেল
ਕਾਗਜ਼,কাগজ
ਪੈਰਾ,প্যারা
ਪੈਰਾਮਾਉਂਟ,প্যারামাউন্ট
ਮਾਪੇ,পিতামাতা
ਪੇਰੈਂਟਲ,পিতামাতার
ਪੇਰੈਂਟ ਦਫਤਰ,অভিভাবক অফিস
ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ,সমাবস্থা শ্রেষ্ঠত্ব
ਪਾਰਿ ਪੇਸੂ,যুগপত্
ਸਮਾਨਤਾ,সমতা
ਸੰਸਦ,সংসদ
ਹਿੱਸਾ,অংশ
ਭਾਗ ਫਾਈਲ,অংশ ফাইল
ਅੰਸ਼ਕ,আংশিক
ਭਾਗ ਲਓ,অংশগ্রহণ
ਖਾਸ,বিশেষ
ਵੇਰਵੇ,বিশদ বিবরণ
ਭਾਗ,পার্টিশন
ਸਾਥੀ,অংশীদার
ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ,অংশীদারিত্ব দলিল
ਭਾਗ ਭੁਗਤਾਨ,অংশ পেমেন্ট
ਥੋੜਾ ਸਮਾਂ,খন্ডকালীন
ਪਾਰਟੀ,পার্টি
ਬਰਾਬਰ ਮੁੱਲ,সমান মান
ਪਾਸ,পাস
ਬੀਤਣ,উত্তরণ
ਪਾਸਵਰਡ,পাসওয়ার্ড
ਪੇਟੈਂਟ,পেটেন্ট
ਸਰਪ੍ਰਸਤ,পৃষ্ঠপোষক
ਤਨਖਾਹ,পে
ਭੁਗਤਾਨ ਬਿੱਲ,বিল পরিশোধ করুন
ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ,বেতন শংসাপত্র
ਤਨਖਾਹ ਦਿਵਸ,দিন দিন
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ,পে
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ,প্রদানকারী
ਭੁਗਤਾਨ,অর্থ প্রদান
ਅਦਾ ਕਰ ਦਿਓ,পরিশোধ
ਭੁਗਤਾਨ ਆਰਡਰ,বেতন আদেশ
ਤਨਖਾਹ ਰੋਲ,পে রোল
ਤਨਖਾਹ ਸਕੇਲ,বেতন কাঠামো
ਚਿੰਤਤ,অদ্ভুত
ਪੈਨਲ,দণ্ড
ਪੈਨਲ ਕੋਡ,দন্ড বিধি
ਜ਼ੁਰਮਾਨਾ,শাস্তিমূলক সুদ
ਜ਼ੁਰਮਾਨਾ,শাস্তি
ਜ਼ੁਰਮਾਨਾ,জরিমানা
ਬਕਾਇਆ,বিচারাধীন
ਕਲਮ ਹੜਤਾਲ,কলম স্ট্রাইক
ਪੈਨਸ਼ਨ,পেনশন
ਪੈਨਸ਼ਨਯੋਗ,পেনশনযোগ্য
ਪੈਨਸ਼ਨਰ,পেনশনার
ਪੈਨਸ਼ਨ ਸਕੀਮ,পেনশন স্কীম
ਪ੍ਰਤੀ ਵਰ੍ਹਾ,প্রতি বছর
ਪ੍ਰਤੀ ਧਾਰਕ,বাহক প্রতি
ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ),মাথাপিছু (= প্রতি মাথা)
ਪ੍ਰਤੀਸ਼ਤ,শতাংশ
ਸਦੀਵੀ,বহুবর্ষজীবী
ਤਰਜੀਹੀ ਖਰੀਦ,অগ্রাধিকার ক্রয়
ਪ੍ਰਦਰਸ਼ਨ,পারফর্ম
ਪ੍ਰਦਰਸ਼ਨ,কর্মক্ষমতা
ਪੀਰੀਅਡ,পিরিয়ড
ਸਮੇਂ-ਸਮੇਂ ਤੇ,সাময়িকী
ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ,পর্যালোচনা অধীনে সময়কাল
Jejury,মিথ্যা
ਭੱਤਾ,পার্কস
ਸਥਾਈ,স্থায়ী
ਪ੍ਰਤੀ ਪੁਰਸ਼,প্রতি মেনসেম
ਇਜਾਜ਼ਤ,অনুমোদনযোগ্য
ਇਜਾਜ਼ਤ,অনুমতি
ਪਰਮਿਟ,অনুমতি
ਇਜਾਜ਼ਤ,অনুমোদিত
ਸਦੀਵੀ,চিরস্থায়ী
ਸਦੀਵੀ,চিরস্থায়ী
ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ),Perquisites (= perks)
ਨਿੱਜੀ,ব্যক্তিগত
ਨਿੱਜੀ ਜਾਇਦਾਦ,ব্যাক্তিগত সম্পদ
ਨਿੱਜੀ ਬਾਂਡ,ব্যক্তিগত বন্ড
ਸ਼ਖਸੀਅਤ,ব্যক্তিত্ব
ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ,একজন অগ্রহণযোগ্য ব্যক্তি
ਕਰਮਚਾਰੀ,কর্মী
ਕਰਮਚਾਰੀ ਨੀਤੀ,কর্মী নীতি
ਪਰਿਪੇਖ,দৃষ্টিভঙ্গি
ਦ੍ਰਿੜਤਾ,প্ররোচনা
Person ੁਕਵਾਂ,প্রাসঙ্গিক
ਸਜਾਵਟ,পড়ন
ਪਟੀਸ਼ਨ,পিটিশন
ਪਟੀਸ਼ਨਰ,পিটিশনার
ਪੜਾਅ,পর্যায়
ਫੋਟੋ,আলোকচিত্র
ਫੋਟੋਸਟੈਟ,ফটোস্ট্যাট
ਸਰੀਰਕ ਚੈਕਿੰਗ,শারীরিক চেকিং
ਸਰੀਰਕ ਨੁਕਸ,শারীরিক ত্রুটি
ਕਸਰਤ ਸਿੱਖਿਆ,শারীরিক শিক্ষা
ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ,শারীরিক প্রতিবন্ধী
ਸਰੀਰਕ ਤਸਦੀਕ,শারীরিক যাচাইকরণ
ਟੁਕੜੇ,পিসিমিয়াল
ਟੁਕੜਾ ਦਰ,টুকরা হার
ਤੀਰਥ ਯਾਤਰੀ,তীর্থযাত্রী
ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ,পাইলট প্রোগ্রাম
ਪਿੰਨ,পিন
ਪਲੇਸਮੈਂਟ ਸੇਵਾ,প্লেসমেন্ট পরিষেবা
ਜਨਮ ਸਥਾਨ,জন্মস্থান
ਕੰਮ ਦੀ ਜਗ੍ਹਾ,কাজের জায়গা
ਮੁਦਈ,বাদী
ਯੋਜਨਾ,পরিকল্পনা
ਯੋਜਨਾਬੰਦੀ,পরিকল্পনা
ਪੌਦਾ,উদ্ভিদ
ਖਿਡਾਰੀ,খেলোয়াড়
ਪਟੀਸ਼ਨ,আবেদন
ਪਰਦਾਤਾ,আবেদনকারী
ਪਲੇਸਸੀਟ,প্লেবিসাইট
ਵਾਅਦਾ,প্রতিশ্রুতি
ਪੂਰਵਜ ਸੈਸ਼ਨ,পূর্ণাঙ্গ অধিবেশনে
Planpootentiary,প্লেনিপোটেনটিরি
ਪਲਿੰਥ ਖੇਤਰ,প্লিন্থ অঞ্চল
ਨੀਤੀ ਨੂੰ,নীতি
ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ,রাজনৈতিক ক্রিয়াকলাপ
ਚੋਣ,পোল
ਪ੍ਰਦੂਸ਼ਣ,দূষণ
ਰਾਜਨੀਤਿਕ,রাজনৈতিক
ਪੂਲ,পুল
ਪੋਰਟਫੋਲੀਓ,পোর্টফোলিও
ਸਥਿਤੀ,অবস্থান
ਸਕਾਰਾਤਮਕ,ইতিবাচক
ਪੋਸਟ,পোস্ট
ਪੋਸਟ-ਮਿਤੀ,পোস্ট তারিখ
ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ,পোস্ট-ফ্যাক্টো অনুমোদন
ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ,স্নাতকোত্তর
ਦੁਖਦਾਈ,মরণোত্তর
ਪੋਸਟਿੰਗ,পোস্টিং
ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ,পোস্ট মর্টেম পরীক্ষা
ਪੋਸਟਪੋਨ,স্থগিত করা
ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.),পোস্টস্ক্রিপ্ট (পি.এস.)
ਤਾਕਤ,শক্তি
ਮੁਖਤਿਆਰਨਾਮਾ,মোক্তারনামা
ਅਭਿਆਸਯੋਗ,অনুশীলনযোগ্য
ਅਭਿਆਸ,অনুশীলন করা
ਪ੍ਰੀ-ਆਡਿਟ,প্রাক-নিরীক্ষা
ਸਾਵਧਾਨੀ,সতর্কতা
ਉਦਾਹਰਣ,নজির
ਨਿਰਮਾਤਾ,প্রিসিস
ਸਹੀ,সুনির্দিষ্ট
ਬੰਦ ਕਰੋ,বিরত
ਪੂਰਕ,পূর্ব ধারণা
ਪੂਰਵਗਾਮੀ,পূর্বসূরী
ਪ੍ਰਮੁੱਖ,প্রাধান্য
ਪ੍ਰੀਫੇਸ,মুখবন্ধ
ਨੂੰ ਤਰਜੀਹ,পছন্দ
ਪੱਖਪਾਤ,কুসংস্কার
ਮੁ nextmininary ਲੀ,প্রাথমিক
ਅਚਨਚੇਤੀ,অকাল
ਅਹਾਤੇ,প্রাঙ্গণ
ਪ੍ਰੀਮੀਅਮ,প্রিমিয়াম
ਪ੍ਰੀਪੇਡ,প্রিপেইড
ਪ੍ਰੀਪੇਡ ਕਾਰਡ,প্রিপেইড কার্ড
ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ,প্রাক-পরিকল্পিত
ਪ੍ਰੀਪਲੋਨ,প্রিপেন
ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ,প্রাক-গ্রহণযোগ্য বিল
ਰੋਕਥਾਮ,প্রিগ্রেটিভ
ਤਜਵੀਜ਼ਵੀ,প্রেসক্রিপশন
ਨਿਰਧਾਰਤ,নির্ধারিত
ਨਿਰਧਾਰਤ ਫਾਰਮ,নির্ধারিত ফর্ম
ਪੇਸ਼ਕਾਰੀ,উপস্থাপনা
ਸਿਧਾਂਤ,সভাপতিত্ব
ਰਾਸ਼ਟਰਪਤੀ,রাষ্ট্রপতি
ਪ੍ਰੈਸ,প্রেস
ਦਬਾਓ ਕਾੱਪੀ,কপি টিপুন
ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ,গ্যালারী প্রেস
ਮੰਨਿਆ,অনুমান করা হয়েছে
ਤੂਫਾਨੀ ਤਨਖਾਹ,অনুমানমূলক বেতন
ਅਨੁਮਾਨ ਲਗਾਇਆ,অনুমান করা
ਬਹਾਨਾ,অজুহাত
ਪ੍ਰਬਲ,বিরাজ করা
ਰੋਕਣ,প্রতিরোধ
ਰੋਕਥਾਮ,প্রতিরোধ
ਰੋਕਥਾਮ,প্রতিরোধমূলক
ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ),দামের ওঠানামা (= মূল্য চলাচল)
ਕੀਮਤ,মূল্য নির্ধারণ
ਪ੍ਰਿਮਾ ਪੱਖ,প্রাইমা ফেসি
ਮੁੱਖ ਤੌਰ ਤੇ,প্রাথমিকভাবে
ਪ੍ਰਾਇਮਰੀ,প্রাথমিক
ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ,প্রাথমিক প্রাপ্তি
ਪ੍ਰਿੰਸੀਪਲ,অধ্যক্ষ
ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ,অধ্যক্ষ deb ণগ্রহীতা
