Malayalam,Marathi
മുൻനിര ഗുണകം,अग्रगण्य गुणांक
പ്രമുഖ ഡയഗണൽ,अग्रगण्य कर्ण
മുൻനിര സബ്മാട്രിക്സ്,अग्रगण्य सबमॅट्रिक्स
മുൻനിര പദം,अग्रगण्य पद
കുറഞ്ഞത്,किमान
ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM),किमान सामान्य एकाधिक (LCM)
ഏറ്റവും കുറഞ്ഞ ഘടകം,किमान घटक
ഏറ്റവും കുറഞ്ഞ ചതുരം,किमान चौरस
ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി,किमान वरची सीमा
ഇടത് കോസെറ്റ്,डावा कोसेट
ഇടം കയ്യൻ,डावखुरा
ഇടത് കൈ സ്ക്രൂ,डाव्या हाताचा स्क्रू
ഇടത് വിപരീതം,डावीकडे उलट
ഇടത് ഗുണനം,बाकी गुणाकार
ലെബ്നിറ്റ്സ് ഫോർമുല,लीबनिट्झ सूत्र
നീളം,लांबी
ലെപ്റ്റോകുർട്ടിക്,लेप्टोकर्टिक
leptokurtic വക്രം,लेप्टोकर्टिक वक्र
leptokurtosis,लेप्टोकर्टोसिस
ലെവൽ കർവ്,पातळी वक्र
ആത്മവിശ്വാസത്തിന്റെ നിലവാരം,आत्मविश्वासाची पातळी
പ്രാധാന്യത്തിന്റെ തലം,महत्त्व पातळी
നിഘണ്ടുശാസ്ത്രപരമായി,शब्दकोशानुसार
നിഘണ്ടു ക്രമം,कोशशास्त्रीय क्रम
സാധ്യതാ പ്രവർത്തനം,संभाव्य कार्य
സാധ്യതാ അനുപാത പരിശോധന,संभाव्य गुणोत्तर चाचणी
പരിധി,मर्यादा
പരിമിതപ്പെടുത്തുന്നു,मर्यादित करणे
പരിമിതപ്പെടുത്തുന്ന മൂല്യം,मर्यादित मूल्य
പരിമിതപ്പെടുത്തുന്ന വേഗത,मर्यादित वेग
അർത്ഥത്തിൽ പരിധി,सरासरी मर्यादा
സംയോജനത്തിന്റെ പരിധി,एकत्रीकरणाची मर्यादा
ക്രമത്തിന്റെ പരിധി,क्रम मर्यादा
പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്),मर्यादा बिंदू (= क्लस्टर पॉइंट)
വേഗത പരിമിതപ്പെടുത്തുക,वेग मर्यादित करा
ലൈൻ,ओळ
രേഖീയമായ,रेखीय
രേഖീയ ബീജഗണിതം,रेखीय बीजगणित
രേഖീയ ബീജഗണിത സമവാക്യം,रेखीय बीजगणितीय समीकरण
രേഖീയ ഏകദേശം,रेखीय अंदाजे
രേഖീയ അസിംപ്റ്റോട്ട്,रेखीय लक्षण
രേഖീയ ഗുണകം,रेखीय गुणांक
രേഖീയ സംയോജനം,रेखीय संयोजन
രേഖീയ നിയന്ത്രണങ്ങൾ,रेखीय मर्यादा
രേഖീയ ആശ്രിതത്വം,रेखीय अवलंबित्व
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,रेखीय भिन्न समीकरण
രേഖീയ അളവ്,रेखीय परिमाण
രേഖീയ സമവാക്യം,रेखीय समीकरण
രേഖീയ രൂപം,रेखीय फॉर्म
ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ,रेखीय अपूर्णांक परिवर्तन
രേഖീയ പ്രവർത്തനം,रेखीय कार्य
ലീനിയർ ഫങ്ഷണൽ,रेखीय कार्यात्मक
രേഖീയ ഗ്രൂപ്പ്,रेखीय गट
രേഖീയ സ്വാതന്ത്ര്യം,रेखीय स्वातंत्र्य
രേഖീയ സ്വതന്ത്ര ബന്ധം,रेखीय स्वतंत्र संबंध
രേഖീയ അസമത്വം,रेखीय असमानता
ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം,रेखीय एकसंध विभेदक समीकरण
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,रेखीय अविभाज्य समीकरण
ലീനിയർ ഇന്റർപോളേഷൻ,रेखीय प्रक्षेपण
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,रेखीय किमान चौरस प्रतिगमन विश्लेषण
രേഖീയത,रेखीयता
രേഖീയമായി ആശ്രയിക്കുന്നത്,रेखीय अवलंबून
രേഖീയമായി സ്വതന്ത്രമായ,रेखीय स्वतंत्र
ലീനിയർ മാപ്പിംഗ്,रेखीय मॅपिंग
രേഖീയ ക്രമം,रेखीय क्रम
രേഖീയ ക്രമപ്പെടുത്തൽ,रेखीय क्रम
ലീനിയർ പ്രോഗ്രാമിംഗ്,रेखीय प्रोग्रामिंग
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,रेखीय प्रोग्रामिंग अल्गोरिदम
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,रेखीय प्रोग्रामिंग समस्या
ലീനിയർ റിഗ്രഷൻ,रेखीय प्रतिगमन
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,रेखीय प्रतिगमन गुणांक
രേഖീയ ബന്ധം,रेखीय संबंध
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),रेखीय जागा (= वेक्टर स्पेस)
രേഖീയ ഉപസ്ഥലം,रेखीय उपस्थान
രേഖീയ പരിവർത്തനം,रेखीय परिवर्तन
രേഖീയ പ്രവണത,रेखीय कल
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,रेखीय निःपक्षपाती अंदाज
രേഖീയ പ്രവേഗം,रेखीय वेग
ലൈൻ ഇന്റഗ്രൽ,ओळ अविभाज्य
കവലയുടെ വരി,छेदनबिंदूची ओळ
റിഗ്രഷൻ ലൈൻ,प्रतिगमन ओळ
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,स्थानिकीकृत वेक्टर
പ്രാദേശിക ഒപ്റ്റിമൽ,स्थानिक इष्टतम
സ്ഥലം,स्थान
ലോഗ്,लॉग
ലോഗരിഥമിക്,लॉगरिदमिक
ലോഗരിഥമിക് കൃത്യത,लॉगरिदमिक अचूकता
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,लॉगरिदमिक गणना
ലോഗരിഥമിക് വക്രം,लॉगरिदमिक वक्र
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,लॉगरिदमिक व्युत्पन्न
ലോഗരിഥമിക് വ്യത്യാസം,लॉगरिदमिक भिन्नता
ലോഗരിഥമിക് ഫംഗ്ഷൻ,लॉगरिदमिक कार्य
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),लॉगरिदमिक मीन (=भौमितीय मध्य)
ലോഗരിഥമിക് സാധാരണ വിതരണം,लॉगरिदमिक सामान्य वितरण
ലോഗരിഥമിക് ബന്ധം,लॉगरिदमिक संबंध
ലോഗരിഥമിക് സ്കെയിൽ,लॉगरिदमिक स्केल
ലോഗരിഥമിക് സീരീസ്,लॉगरिदमिक मालिका
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),लॉगरिदमिक टेबल (=लॉग टेबल)
ലോഗരിതം (ലോഗ്),लॉगरिदम (लॉग)
യുക്തി,तर्कशास्त्र
യുക്തിപരമായി തുല്യം,तार्किकदृष्ट्या समतुल्य
ലോജിസ്റ്റിക് കർവ്,लॉजिस्टिक वक्र
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,सामान्य वितरण
രേഖാംശം,रेखांश
ലൂപ്പ്,पळवाट
ലോട്ടറി,लॉटरी
താഴ്ന്ന ബാർ,खालचा बार
താഴ്ന്ന പരിധി,कमी बंधन
ലോവർ റീമാൻ ഇന്റഗ്രൽ,लोअर रिमन इंटिग्रल
കുറഞ്ഞ തുക,कमी बेरीज
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,खालचा त्रिकोणी मॅट्रिक्स
മക്ലൗറിൻ വിപുലീകരണം,मॅक्लॉरिनचा विस्तार
മാന്ത്രിക സംഖ്യ,जादूची संख्या
മാന്ത്രിക ചതുരം,जादूचा चौरस
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),परिमाण मर्यादा (=मर्यादित विशालता)
മെയിൽ അയച്ച ചോദ്യാവലി,मेल केलेली प्रश्नावली
മെയിൽ സർവേ,मेल सर्वेक्षण
മേജറന്റ് (മുകളിലെ പരിധി),मेजरंट (वरची सीमा)
പ്രധാന ആർക്ക്,प्रमुख चाप
മേജറൈസ്ഡ് സെറ്റ്,मोठा संच
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,अनेक मौल्यवान कार्य
ഭൂപടം,नकाशा
സെറ്റിലേക്ക് മാപ്പ്,सेट मध्ये नकाशा
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,सेटचे मॅपिंग
നാമമാത്ര സംഭാവ്യത,किरकोळ संभाव्यता
ഗണിത വിശകലനം,गणितीय विश्लेषण
ഗണിത വാദം,गणितीय युक्तिवाद
ഗണിതശാസ്ത്ര കേന്ദ്രം,गणितीय केंद्र
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,गणितीय गुंतागुंत
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,गणितीय अर्थशास्त्र
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,गणितीय अपेक्षा
ഗണിത രൂപം,गणितीय फॉर्म
ഗണിതശാസ്ത്ര രൂപീകരണം,गणितीय सूत्रीकरण
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,गणितीय ओळख
ഗണിതശാസ്ത്ര യുക്തി,गणितीय तर्क
ഗണിത മാതൃക,गणितीय मॉडेल
ഗണിതശാസ്ത്ര ആശയം,गणितीय कल्पना
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,मॅट्रिक्स डिगोनालायझेशन
മാട്രിക്സ് വിപരീതം,मॅट्रिक्स व्यस्त
മാട്രിക്സ് വിപരീതം,मॅट्रिक्स उलटा
മാട്രിക്സ് ആവർത്തന രീതി,मॅट्रिक्स पुनरावृत्ती पद्धत
മാട്രിക്സ് രീതി,मॅट्रिक्स पद्धत
മാട്രിക്സ് ഗുണനം,मॅट्रिक्स गुणाकार
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,स्थिरांकांचे मॅट्रिक्स
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,परिणामकारकतेचे मॅट्रिक्स
മാട്രിക്സ് ഓപ്പറേറ്റർ,मॅट्रिक्स ऑपरेटर
മാട്രിക്സ് ബഹുപദം,मॅट्रिक्स बहुपदी
മാട്രിക്സ് പ്രിന്റിംഗ്,मॅट्रिक्स प्रिंटिंग
മാട്രിക്സ് ഉൽപ്പന്നം,मॅट्रिक्स उत्पादन
പരമാവധി,कमाल केले
പരമാവധി,जास्तीत जास्त
പരമാവധി കേവല മൂല്യം,कमाल निरपेक्ष मूल्य
പരമാവധി എഫ്-അനുപാതം,कमाल एफ-गुणोत्तर
പരമാവധി സാധ്യത,जास्तीत जास्त शक्यता
പരമാവധി,कमाल
പരമാവധി മാനദണ്ഡം,कमाल निकष
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,फंक्शनची कमाल
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,मॅक्सवेल-बोल्टझमन आकडेवारी
അർത്ഥം വ്യതിയാനം,अर्थ विचलन
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,चौरस विचलनाचा अर्थ
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,चौरस त्रुटी
ശരാശരി മൂല്യം,सरासरी मूल्य
ശരാശരി മൂല്യ സിദ്ധാന്തം,सरासरी मूल्य प्रमेय
കുർട്ടോസിസിന്റെ അളവ്,कर्टोसिसचे मोजमाप
ഇടത്തരം,मध्यक
മീഡിയൻ സെന്റർ,मध्यकेंद्र
mesokurtic വക്രം,मेसोकर्टिक वक्र
mesokurtosis,mesokurtosis
സന്ദേശം,संदेश
രീതി,पद्धत
ഉന്മൂലനം രീതി,निर्मूलनाची पद्धत
വിപരീത രീതി,उलटण्याची पद्धत
ആവർത്തന രീതി,पुनरावृत्तीची पद्धत
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,किमान चौरसांची पद्धत
നിമിഷങ്ങളുടെ രീതി,क्षणांची पद्धत
സമാന ത്രികോണങ്ങളുടെ രീതി,समान त्रिकोणांची पद्धत
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,सर्वात उंच उतरण्याची पद्धत
സംഗ്രഹത്തിന്റെ രീതി,बेरीज करण्याची पद्धत
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,अनिर्धारित गुणांकाची पद्धत
മെട്രിക് സ്പേസ്,मेट्रिक जागा
മെട്രിക് സിസ്റ്റം,मेट्रिक प्रणाली
മെട്രിക് യൂണിറ്റ്,मेट्रिक युनिट
സൂക്ഷ്മ സിദ്ധാന്തം,सूक्ष्म सिद्धांत
മധ്യഭാഗം,मधला
മധ്യകാലഘട്ടം,मध्यम मुदत
മധ്യ പോയിന്റ്,मध्यबिंदू
മിഡ് പോയിന്റ് ഫോർമുല,मध्यबिंदू सूत्र
കുറഞ്ഞ ബഹുപദം,किमान बहुपदी
മിനിമാക്സ് തത്വം,किमान तत्त्व
ഏറ്റവും കുറഞ്ഞത്,किमान
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),किमान बिंदू (वक्र)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,किमान बहुपदी
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,फंक्शनचे मि
മൈനർ ആർക്ക്,किरकोळ चाप
ചെറിയ അക്ഷം,किरकोळ अक्ष
മൈനറൈസ്ഡ് ഉപവിഭാഗം,अल्प उपसंच
മൈനസ്,वजा
മൈനസ് ചിഹ്നം,वजा चिन्ह
മിക്സഡ് ഫ്രാക്ഷൻ,मिश्रित अंश
സമ്മിശ്ര തന്ത്രം,मिश्र धोरण
മോഡ്,मोड
മോഡുലസ്,मापांक
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,जटिल संख्येचे मॉड्यूलस
നിമിഷം,क्षण
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,क्षण निर्माण कार्य
ഒരു ശക്തിയുടെ നിമിഷം,शक्तीचा क्षण
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,वारंवारता वितरणाचा क्षण
ജഡത്വത്തിന്റെ നിമിഷം,जडत्वाचा क्षण
വേഗതയുടെ നിമിഷം,गतीचा क्षण
ആക്കം,चालना
ഏകപക്ഷീയമായ,मोनोमिअल
ഏകരൂപം,मोनोमॉर्फिक
മോണോമോർഫിസം,मोनोमॉर्फिझम
ഏകതാനം,मोनोटोन
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,मोनोटोन वाढणारा क्रम
ഏകതാനമായി,नीरसपणे
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,नीरसपणे वाढणारे जाळे
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,नीरसपणे वाढणारा क्रम
ഏകതാനമായ പ്രവർത്തനം,मोनोटोनिक फंक्शन
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,मॉन्टे कार्लो गणना
മോണ്ടെ കാർലോ രീതി,मॉन्टे कार्लो पद्धत
മോറ (കളി),मोरा (खेळ)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,मृत्यूची आकडेवारी
ഏറ്റവും സാധ്യതയുള്ളത്,सर्वात संभाव्य
ചലനം,गती
മാറുന്ന ശരാശരി,बदलती सरासरी
എം-സ്പെയ്സ്,एम-स्पेस
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,इंटिग्रलसाठी एम-चाचणी
ബഹുവിധ തീരുമാന പ്രശ്നം,बहुनिर्णय समस्या
ബഹുമുഖ സാധാരണ വിതരണം,बहुआयामी सामान्य वितरण
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,बहुआयामी यादृच्छिक चल
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,मल्टी-इंडेक्स वाहतूक समस्या
ബഹുപദം,बहुपदी
ബഹുപദ വിതരണം,बहुपदीय वितरण
ഒന്നിലധികം,एकाधिक
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,एकाधिक निवड समस्या
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,एकाधिक कनेक्ट केलेले डोमेन
ഒന്നിലധികം പരസ്പരബന്ധം,एकाधिक सहसंबंध
ഒന്നിലധികം ആവൃത്തി പട്ടിക,एकाधिक वारंवारता सारणी
ഒന്നിലധികം ഇന്റഗ്രൽ,एकाधिक अविभाज्य
ഒന്നിലധികം സംയോജനം,एकाधिक एकत्रीकरण
ഒന്നിലധികം റിഗ്രഷൻ,एकाधिक प्रतिगमन
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,एकाधिक प्रतिगमन विश्लेषण
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,एकाधिक प्रतिगमन गुणांक
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,एकाधिक प्रतिगमन समीकरण
ഒന്നിലധികം റൂട്ട്,एकाधिक रूट
ഗുണനം,गुणाकार
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),स्तंभांद्वारे गुणाकार (निर्धारकाचा)
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),पंक्तींनी गुणाकार (निर्धारकाचा)
ഗുണന ഘടകം,गुणाकार घटक
ഗുണിത പ്രവർത്തനം,गुणाकार कार्य
ഗുണനഗ്രൂപ്പ്,गुणाकार गट
ഗുണിത വിപരീതം,गुणाकार व्यस्त
ബഹുസ്വരത,बहुविधता
വേരുകളുടെ ബഹുസ്വരത,मुळांची बाहुल्यता
പൂജ്യത്തിന്റെ ഗുണിതം,शून्याचे गुणाकार
ഗുണനം,गुणक
ഗുണിക്കുക,गुणाकार
ബഹുവിധ വിതരണം,बहुविविध वितरण
ബഹുവിധ സാധാരണ വിതരണം,बहुविविध सामान्य वितरण
ബഹുവിധ ജനസംഖ്യ,बहुविध लोकसंख्या
പരസ്പരമുള്ള,परस्पर
നബ്ല,nabla
നേപ്പിയേറിയൻ,नेपीरियन
നേപ്പീരിയൻ ലോഗരിതം,नेपीरियन लॉगरिथम
സ്വാഭാവിക ലോഗരിതം,नैसर्गिक लॉगरिथम
സ്വാഭാവിക സംഖ്യ,नैसर्गिक संख्या
നോട്ടിക്കൽ മൈൽ,नॉटिकल मैल
എൻ-ഡൈമൻഷണൽ,n-आयामी
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n-आयामी सदिश जागा
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,आवश्यक आणि पुरेशी स्थिती
ആവശ്യമായ അവസ്ഥ,आवश्यक स्थिती
നിഷേധം,नकार
നെഗറ്റീവ്,नकारात्मक
നെഗറ്റീവ് വക്രത,नकारात्मक वक्रता
നെഗറ്റീവ് നിശ്ചിത രൂപം,नकारात्मक निश्चित फॉर्म
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,ऋण निश्चित मॅट्रिक्स
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,नकारात्मक अर्ध-निश्चित स्वरूप
അയൽപ്പക്കം,शेजार
നെസ്റ്റഡ് സാമ്പിൾ,नेस्टेड सॅम्पलिंग
മൊത്തം പുനരുൽപാദന നിരക്ക്,निव्वळ पुनरुत्पादन दर
ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്,न्यूटोनियन यांत्रिकी
ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല,न्यूटनचे विभाजित फरक सूत्र
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,न्यूटनचे गतीचे नियम
നെയ്മാൻ അലോക്കേഷൻ,Neyman वाटप
നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം,नेमन पिअरसन सिद्धांत
നിഷ്ക്രിയ മൂലകം,शक्‍तिशाली घटक
nilpotent മാട്രിക്സ്,निलपोटेंट मॅट्रिक्स
നോഡ്,नोड
നോൺ-അബെലിയൻ ഗ്രൂപ്പ്,नॉन-अबेलियन गट
കേവലമല്ലാത്ത സംയോജനം,गैर-निरपेक्ष अभिसरण
ബീജഗണിതമല്ലാത്തത്,बिगर बीजगणितीय
ജീർണ്ണതയില്ലാത്ത,नॉन-डिजनरेट
ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय
ഇടതൂർന്നതല്ല,दाट नसलेले
സാന്ദ്രമല്ലാത്ത സെറ്റ്,दाट नसलेला संच
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,गुणांची अगणनीय अनंतता
എണ്ണമറ്റ സെറ്റ്,अगणित संच
വ്യത്യസ്തമല്ലാത്ത,फरक न करता येणारा
ശൂന്യമല്ലാത്ത ഉപവിഭാഗം,रिक्त उपसंच नाही
നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി,नॉन-युक्लिडियन भूमिती
ഏകതാനമല്ലാത്ത,एकसंध नसलेला
വിഭജിക്കുന്നതല്ല,न छेदणारे
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം,नॉन-रेखीय बीजगणितीय समीकरण
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,नॉन-रेखीय विभेदक समीकरण
നോൺ-ലീനിയർ സമവാക്യം,नॉन-रेखीय समीकरण
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,नॉन-लिनियर प्रोग्रामिंग
നോൺ-ലീനിയർ റിഗ്രഷൻ,नॉन-रेखीय प्रतिगमन
നോൺ-ലീനിയർ ബന്ധം,नॉन-रेखीय संबंध
നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ,गैर-ऋण पूर्णांक
നോൺ-നെഗറ്റീവ് വേരിയബിൾ,गैर-नकारात्मक चल
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,नॉन-पॅरामीट्रिक चाचणी
സാധ്യതയില്ലാത്ത സമീപനം,गैर-संभाव्य दृष्टीकोन
ഏകമല്ലാത്ത മാട്രിക്സ്,नॉन-एकवचनी मॅट्रिक्स
നോൺ-സിമെട്രിക് മാട്രിക്സ്,नॉन-सिमेट्रिक मॅट्रिक्स
നിസ്സാരമല്ലാത്തത്,क्षुल्लक
നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്,अदृश्य होणारे निर्धारक
അസാധുവാണ്,नॉन-व्हाइड
അസാധുവായ ഉപവിഭാഗം,नॉन-व्हॉइड उपसंच
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,शून्य निर्धारक
NOR ഗേറ്റ്,ना गेट
സാധാരണ,सामान्य
സാധാരണ ത്വരണം,सामान्य प्रवेग
സാധാരണ കോൺ,सामान्य कोन
സാധാരണ വക്രം,सामान्य वक्र
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,सामान्य घनता कार्य
സാധാരണ വിതരണം,सामान्य वितरण
സാധാരണ വിതരണ പ്രവർത്തനം,सामान्य वितरण कार्य
മാട്രിക്സിന്റെ സാധാരണ രൂപം,मॅट्रिक्ससाठी सामान्य फॉर्म
സാധാരണ ആവൃത്തി,सामान्य वारंवारता
നോർമലൈസ്ഡ് കർവ്,सामान्यीकृत वक्र
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक
നോർമലൈസർ,सामान्यीकरण करणारा
സാധാരണ മാട്രിക്സ്,सामान्य मॅट्रिक्स
സാധാരണ പ്രോബബിലിറ്റി കർവ്,सामान्य संभाव्यता वक्र
സാധാരണ സംഭാവ്യത വിതരണം,सामान्य संभाव्यता वितरण
സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്),सामान्य उपसमूह (=विशिष्ट उपसमूह)
സാധാരണ രേഖീയ ഇടം,सामान्य रेखीय जागा
ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം,वेक्टरचे प्रमाण
ഗേറ്റ് അല്ല,गेट नाही
എവിടെയും ഇടതൂർന്ന സെറ്റ്,कुठेही दाट सेट नाही
ശൂന്യമായ സിദ്ധാന്തം,शून्य गृहीतक
നൾ മാട്രിക്സ്,शून्य मॅट्रिक्स
നൾ സെറ്റ്,शून्य संच
നൾ വെക്റ്റർ,शून्य सदिश
നമ്പർ,संख्या
നമ്പർ അക്ഷം,संख्या अक्ष
നമ്പർ സിസ്റ്റം,संख्या प्रणाली
സംഖ്യ,संख्या
സംഖ്യാക്രമം,संख्या
ന്യൂമറേറ്റർ,अंश
സംഖ്യാ ഗുണകം,संख्यात्मक गुणांक
സംഖ്യാ കണക്കുകൂട്ടൽ,संख्यात्मक गणना
സംഖ്യാപരമായ വ്യത്യാസം,संख्यात्मक भिन्नता
സംഖ്യാ രീതി,संख्यात्मक पद्धत
n-വെക്റ്റർ,n-वेक्टर
n-വെക്റ്റർ സ്പേസ്,n-वेक्टर जागा
വസ്തു,वस्तू
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,वस्तुनिष्ठ कार्य
ചരിഞ്ഞ,तिरकस
ചരിഞ്ഞ ലക്ഷണം,तिरकस लक्षण
ചരിഞ്ഞ അക്ഷം,तिरकस अक्ष
ചരിഞ്ഞ ഭാഗം,तिरकस विभाग
നിരീക്ഷണം,निरीक्षण
നിരീക്ഷിച്ച ആവൃത്തി,निरीक्षण वारंवारता
മങ്ങിയ കോൺ,विशाल कोन
അഷ്ടഭുജം,अष्टकोनी
അഷ്ടതലം,octahedron
ഒക്ടൽ സിസ്റ്റം,ऑक्टल प्रणाली
ഒക്ടന്റ്,ऑक्टंट
വിചിത്രമായ,विषम
വിചിത്രമായ വക്രം,विषम वक्र
ഒറ്റ സംഖ്യ,विषम संख्या
വിചിത്രമായ ക്രമമാറ്റം,विचित्र क्रमपरिवर्तन
വിചിത്രമായ ബഹുപദം,विषम बहुपदी
നൽകൂ,ogive
ഒരു കത്തിടപാടുകൾ,एक ते एक पत्रव्यवहार
ഒന്ന് മുതൽ ഒന്ന് വരെ പ്രവർത്തനം,एक ते एक कार्य
ഒന്നിൽ നിന്ന് ഒരു മാപ്പ്,एक ते एक नकाशा
വൺ-വേ വർഗ്ഗീകരണം,एकतर्फी वर्गीकरण
ഭൂപടത്തിലേക്ക്,नकाशावर
തുറക്കുക,उघडा
തുറന്ന പന്ത്,उघडा चेंडू
തുറന്ന ഇടവേള,खुले अंतराल
തുറന്ന കിരണം,उघडा किरण
തുറന്ന സെറ്റ്,खुला संच
ഓപ്പറേഷൻ,ऑपरेशन
പ്രവർത്തന ഗവേഷണം,ऑपरेशनल संशोधन
പ്രവർത്തന ഗവേഷണം,ऑपरेशन्स संशोधन
ഓപ്പറേറ്റർ,ऑपरेटर
എതിർകോണ്,विरुद्ध कोन
വിപരീത സംഭവം,विरुद्ध घटना
ഒപ്റ്റിമൽ അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,इष्टतम मूलभूत व्यवहार्य उपाय
ഒപ്റ്റിമൽ അവസ്ഥ,इष्टतम स्थिती
