Hindi,Marathi
अंतरजाति स्पर्धा,इंट्रास्पेसिफिक स्पर्धा
आंतरजातीय असंगतता,इंट्रास्पेसिफिक विसंगतता
आंतरजातीय अनिषेच्यता,इंट्रास्पेसिफिक विसंगतता
आंतर वृषण जनन वाहिनी तंत्र,इंट्राएस्टिक्युलर जननेंद्रियाच्या जेडीकक्ट सिस्टम
अंतर्गर्भाशयी वीर्यसेचन,इंट्रायूटरिन इन्सेमिनेम (आययूआय)
अंतर्गभाशय अंतरण,इंट्रायूटरिन ट्रान्सफर (आययूटी)
आंतर प्रोटीन,इंट्रिनिसिक प्रोटीन
आंतर अवरोध,आंतरिक अडथळा
अंतरवगम,इंट्रोसेप्शन
"अव्यक्तेक, इंट्रॉन",इंट्रोन
अंतर्मुखी,छेदन
प्रतिलोमन,उलटा
इनवर्टेज,इनव्हर्टेज
अकशेरुकी प्राणी,इन्व्हर्टेब्रेट्स
अन्वेषक,अन्वेषक
सहपत्रचक्र,Incocre
अनैच्छिक और अरेखित पेशी,अनैच्छिक आणि नॉन-स्ट्रेटेड स्नायू
आयोडीन,आयडोडिन
आयोडोथाइरोनिन,आयोडोथिरोनिन
आयन,आयन
आयन चैनल,आयन चॅनेल
आयन विनिमय वर्णलेखन,आयन एक्सचेंज क्रोमॅटोग्राफी
आयनी आबंध,आयनिक बाँड
आयनी पारस्परिक क्रिया,आयनिक संवाद
आयनाणु (आयनोसाइट),आयनोसाइट
एकीकृत पीड़क प्रबंधन (आई.पी.एम.),समाकलित कीटक व्यवस्थापन (आयपीएम)
आइपोमिया,इपोमोआ
इरीडेसी,इरिडासी
"परितारिका, आइरिस",आयरिस
लौह पुष्टीकृत चावल,लोह तांदूळ तांदूळ
लौह पॉर्फिरिन,लोह पोर्फिरिन
लौह खुरचन,लोह स्क्रॅप
किरण,इरिडिएटेड सेल
किरणित कोशिका,इरिडिएशन
अनियमित,अनियमित
असममित पुष्प,अनियमित फूल
अनुत्क्रमणीय फैलाव,अपरिवर्तनीय विघटन
अंतर्रार्ष्ट्रीय चावन अनुसंधान संस्थान,आंतरराष्ट्रीय तांदूळ संशोधन संस्था
उत्तेजक,चिडचिडे
आसनास्थि,इचियम
श्रोणिखंड,इचियम
लैंगरहैन्स द्वीप समूह,लॅन्गरहन्सचे आयलेट्स
"समआश्लेषिन, आइसोएग्लूटिनिन",आयसोएगग्लुटिनिन
समद्विपार्श्विक पर्ण,Isobailalleral लीफ
"समयुग्मकता, समयुग्मन",Isogamy
समनिरोप,इसोग्राफ्ट
विलगित,पृथक
पृथक्कृत हरितलवक,वेगळ्या क्लोरोप्लास्ट
विलगित ऊतक,पृथक ऊतक
"विलगन, वियोजन, पृथक्करण",अलगीकरण
समावयवी,आयसोमरस
समघनत्व अपकेंद्रण,आयसोपीक्निक सेंट्रीफ्यूगेशन
समपरासारी,समस्थानिक
समस्थानिक,समस्थानिक
समानुवर्ती,समस्थानिक
समदैशिक,समस्थानिक
समदैशिक पट्ट,समस्थानिक बँड
"तनुयोजी, इस्थमस",Isthmus
इटाई-इटाई रोग,इटाई-इटाई रोग
अंतरा गर्भाशय युक्ति (औषध),आययूडीएस (औषधी)
अंतरा गर्माशय युक्ति (औषध-हीन),आययूडीएस (नॉन-मेडिकेटेड)
जैसिड,जॅसिड
जैट्रोफा,जटरोफा
पीलिया,कावीळ
जबड़ा,जबडा
जबड़ारहित कशेरुकी,जावलेस मॉर्टेब्रेट
"अग्रक्षुद्रांत्र, जेजूनम",जेजुनम
जेलीफिश,जेली फिश
"झूम कृषि, स्थानांतरी खेती",झूम शेती
संयुक्त वन प्रबंधन,संयुक्त वन व्यवस्थापन
संधित बहिःकंकाल,जोडलेले एक्सोस्केलेटन
युज्ञ शिरा,गुळगुळीत शिरा
अनुपयोगी डी.एन.ए.,जंक डीएनए
जुरैसिक कल्प,जुरासिक कालावधी
जूट प्रौद्योगिकी,जूट तंत्रज्ञान
किशोर हॉर्मोन,किशोर संप्रेरक
किशोरावस्था,किशोर टप्पा
गुच्छासन्न उपकरण,Justaglomerular उपकरण
कलबासु,काळबासु
केल,काळे
कालमेघ,Kalmeg
कैनेमाइसिन,कानामाइसिन
केंद्रकसंलयन,Karyogamy
गुणसूत्रप्ररूप,कॅरिओटाइप
गुणसूत्र-प्ररूपण,कॅरिओटाइपिंग
काउटिया,कौटिया
कूटक,कील
नौतल,कील
केरेटिनित त्वक् कोशिका,केराटीनिझ्ड त्वचा सेल
कीटोग्लूटैरिक अम्ल,केटोग्लुटरिक acid सिड
कीटोन,केटोन
कीटोन समूह,केटोन गट
कीटोनमेह,केटोनुरिया
कुंजी,की
प्रमुखतम जाति,कीस्टोन प्रजाती
खैर,खैर
खेसरी,खेसरी
"वृक्क अपोहन, वृक्क डायालिसिस",मूत्रपिंड डायलिसिस
गतिज ऊर्जा,गतिज ऊर्जा
काइनेटिन,किनेटिन
"गतिबिंदु, काइनेटोकोर",किनेटोचोर
राजकर्कट,राजा क्रॅब
जगत्,राज्य
"किलकिला, मीनरंक",किंगफिशर
काइनोप्लाज्म,किनोप्लाझम
रसोई अपशिष्ट,स्वयंपाकघर कचरा
क्लाइनफेल्टर संलक्षण,क्लाइनफेल्टर सिंड्रोम
घुटना,गुडघा
क्रन्ज शरीर,क्रॅन्झ शरीरशास्त्र
क्रेब चक्र,क्रेबचे चक्र
बृहद् भगोष्ठ,लबिया मजोरा
लघु भगोष्ठ,लबिया मिनोरा
अधरोष्ठ स्पर्शक,लॅबियल पॅल्प
अस्थिर,लेबल
अधरोष्ठ,लॅबियम
लबलब (बीन),लब्लाब
ऊर्ध्व ओष्ठ,लॅब्रम
"गहन, भ्रमिका, लैबिरिंथ",चक्रव्यूह
लैक,लाख
"लैक प्रचालेक, लैक ऑपेरॉन",लाख ऑपेरॉन
लैसीफर,लॅसिफर
स्तन्यस्रवण,स्तनपान
स्तन्यस्रवण अनार्तव,स्तनपानात्मक अमेनोरिया
दुग्धपोषी,लैक्टट्रॉफ
लैक्टोबैसीलस,लैक्टोबॅसिलस
लैक्टोज उपापचयी एंजाइम,लैक्टोज मेटाबोलिझिंग एंजाइम
"दुग्ध शर्करा, लैक्टोस",दुग्धशर्करा
लैकटूका सैटाइवा,लॅक्टुका सॅटिवा
रिक्तिका,लॅकुना
प्रकृति-सोपान,निसर्गाची शिडी
पश्च रज्जुक,लॅगिंग स्ट्रँड
पटलिका,लॅमला
लेमेलीडेन्स,लॅमेलिडेन्स
लैमिएसी,लॅमियासी
लैमिएलीज,लॅमिलिस
यथार्थ पटल,लॅमिना प्रोप्रिया
"पटल, स्तरिका",लॅमिना
लैमिनेरिया,लॅमिनेरिया
लैंपब्रुश गुणसूत्र,दिवा ब्रश गुणसूत्र
भालाकार,लान्सोलेट
स्थलपादप,जमीन वनस्पती
"स्थल घोंघा, थल शंबुक",जमीन गोगलगाय
लेन्टाना कैमेरा,लँटाना कॅमारा
लैपेरोस्कोप,लेप्रोस्कोप
लेपारटिआ,लॅपर्टिया
"ह्रासदर, च्युतिदर",लॅप्स रेट
लार्कस्पर,लार्कस्पूर
डिंभकीय मर्त्यता,लार्वा मृत्यू
कंठ-ग्रसनी,लॅंगोफॅरेन्क्स
लेसर सूक्ष्म शल्यचिकित्सा,लेसर मायक्रोसर्जरी
लैस्यूरस,Lasiurus
विलंबित अंगमारी,उशीरा ब्लाइट
विलंबित विकासी,उशीरा विकसक
उत्तर अनुक्रमिक जाति,उशीरा सक्कल प्रजाती
"पश्च काष्ठ, उत्तर काष्ठ",उशीरा लाकूड
गुप्त ऊष्मा,सुप्त उष्णता
पार्श्व उपांग,बाजूकडील परिशिष्ट
पार्श्व कलिका,बाजूकडील अंकुर
पार्श्व धूसर शृंग,बाजूकडील राखाडी हॉर्न
"पार्श्व वेंट्रिकल, पार्श्व मस्तिष्कनिलय",बाजूकडील वेंट्रिकल
"रबड़क्षीर, लेटेक्स",लेटेक्स
लेथाइरस सैटाइवस,लॅथिरस सॅटिव्हस
जालक,जाळी
जालक संरचना,जाळीची रचना
लॉरिनी,लॉरिनिया
स्वतंत्र अपव्यूहन नियम,स्वतंत्र वर्गीकरणाचा कायदा
सीमाकारी कारक नियम,मर्यादित घटकांचा कायदा
वंशागति नियम,वारसा कायदा
विसंयोजन नियम,विभाजन कायदा
ऊष्मागतिकी नियम,थर्मोडायनामिक्सचे कायदे
परतन,लेयरिंग
दाब लगाना,लेयरिंग
खनिज पदार्थो का निक्षालन,खनिज पदार्थाची लीचिंग
"सीसा, लेड",आघाडी
अग्र रज्जुक,अग्रगण्य स्ट्रँड
पर्ण आयु,पानांचे वय
पर्ण और धारी किट्ट रोग,पान आणि पट्टी गंज
"पर्ण फलक, पर्णटल",लीफ ब्लेड
पर्ण कुंचन,लीफ कर्ल
पर्ण दिक्विन्यास,लीफ ओरिएंटेशन
पर्ण शिराविन्यास,पानांचे वेनेशन
"पत्ती, पर्ण",पान
पर्णफलक,लीफ-ब्लेड
पर्णरहित,लीफलेस
फुदकना,झेप
चर्मिल पर्ण,चामड्याचे पान
बायाँ महाधमनी चाप,डावी महाधमनी कमान
बायीं हृद् धमनी,डावा ह्रदयाचा धमनी
फलीदार पौधा,लेग्युमिनस प्लांट
"शिंब, फली",शेंगा
"नींबू घास, लेमन ग्रास",गवती चहा
लीमर,लेमर
लेन्स कोशिका,लेन्स सेल
लेन्स,लेन्स
मसूर,मसूर
तेंदुआ,बिबट्या
लीपेस,लेपस
"लेपिस्मा, (सिल्वर फिश)",लेपिस्मा (सिल्व्हर फिश)
कुष्ठ,कुष्ठरोगी
लेप्टोकॉरिसा,लेप्टोकोरिसा
"तनुसूत्र, लेप्टोनीमा",लेपटोनमा
"तनुपट्ट, तनुसूत्र, लेप्टोटीन",लेप्टोटेन
घातक,प्राणघातक
घातक उत्परिवर्तन,प्राणघातक उत्परिवर्तन
श्वेताणु,ल्युकोसाइट
"श्वित्र, ल्यूकोडर्मा",ल्युकोडर्मा
श्वेतलवक,ल्युकोप्लास्ट
"श्वेताणुरक्तता, ल्युकीमिया",ल्यूकेमिया
उत्तोलक,तरफ
लीडिग कोशिका,लेयडिगचा सेल
कठलता,लियाना
कठलतात्मक,लियानस
"जूं, यूका",उवा
"शैक, लाइकेन",लिचेन
जीवन-चक्र,जीवन चक्र
जीवन प्रत्याशा,आयुर्मान
लाइफ जीन,जीवन जनुक
जीवनवृत्त,जीवन इतिहास
जीवन-आधारी क्षमता,जीवन सहाय्यक क्षमता
जीवन-आधारी तंत्र,लाइफ सपोर्टिंग सिस्टम
निर्जीव,निर्जीव
स्नायु,अस्थिबंधन
लाइगेज,लिगासे
बंधन,बंधन
सिंहाघ्र,लिगर
हल्की क्षति,हलकी इजा
प्रकाश सूक्ष्मदर्शी,हलका सूक्ष्मदर्शक
तडित्,लाइटनिंग
लिग्निन,लिग्निन
जीभिकाकार,लिग्युलेट
जीभिका,लिग्यूल
लिलिएसी,लिलियासी
लिलियम,लिलियम
वृक्कद्रोणि,लिलम (लिलस)
"लिली कुल, कुमुदिनी कुल",कमळ कुटुंब
पाद,अंग
शाखा,अंग
अंग,अंग
पाद-अस्थि,अंग हाड
लिंबिक पालि,लिंबिक लोब
"लिंबिक तंत्र, सीमांत तंत्र",लिंबिक सिस्टम
"अपाद उभयचर, पादहीन उभयचर",लिम्बेस उभयचर
"अपाद गोधिका, पादहीन गोधिका",लिम्बस सरडे
लिम्बस,लिंबस
सरोवरी क्षेत्र,लिमनेटिक झोन
"सरोजीवी, सरोवरी",लिमनेटिक
लिमूलस,लिमुलस
वंशक्रम,ओळ
रेखा,ओळ
वंशक्रम,वंश
रेखिक अनुक्रम,रेखीय क्रम
"रैखिक, रेखीय",रेखीय
रेखीकृत प्लैज्मिड,लाइनराइज्ड प्लाझमिड
योजक जाति,लिंक प्रजाती
सहलग्नता,दुवा
लाइपेज़,लिपेस
लिपिड,लिपिड
लिपड द्विस्तर,लिपिड बिलेयर
लिपिड पुच्छ,लिपिड शेपटी
लिपोपॉलिसैकेराइड,लिपोपोलिसेकेराइड
लिपोप्रोटीनी झिल्ली,लिपोप्रोटीनेसियस झिल्ली
द्रव बिंदुक,लिक्विड थेंब
पुटिका द्रव,मद्य फोलिकुली
शैलोद्भिद,लिथोफाइट
स्थलमंडल,लिथोस्फीयर
करकट,कचरा
करकट पात,कचरा गडी बाद होण्याचा क्रम
लघु प्रमस्तिष्क,लहान सेरेब्रम
वेलांचली,लिटोरल झोन
यकृत,यकृत
यकृत पर्णाभ,यकृत फ्लू
यकृताकार,यकृत आकार
लिवर वर्ट,यकृत वॉर्ट
जीवधारी,जिवंत जीव
सजीव समष्टि,जिवंत लोकसंख्या
सजीव संसाधन,जिवंत संसाधने
जीवजगत्,जिवंत जग
एल.एन.जी. - 20,एलएनजी - 20
दुमट (पांशु),चिकणमाती (गाळ)
"महाचिंगट, लॉब्स्टर",लॉबस्टर
लोबुलेरिया,लोब्युलरिया
"गति, संचलन, चलन, गमन",लोकोमोशन
टिड्डी,टोळ
लाडिक्यूल,Lodicule
"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति",लॉगरिथिमिक निसर्ग
वृद्धिघाती वृद्धि,लॉजिस्टिक वाढ
लोलिगो,LOLIGO
दीर्घ प्रदीप्ति काली पादप,लॉग डे प्लांट
अनुदैर्ध्य अक्ष,रेखांशाचा अक्ष
अनुदैर्ध्य द्विखंडन,रेखांशाचा बायनरी विखंडन
अनुदैर्ध्य विदर,रेखांशाचा विच्छेदन
कुंडली,लूप
पाश,लूप
कुंडली-पाश,लूप ट्रॅप
लोफियम,लोफियम
लोरेन्थेसी,Loranthaceae
लॉरेन्थस,लॉरॅन्थस
निम्न भुजा,लोअर हात
"निचला जबड़ा, अधोहनु",खालचा जबडा
तोरई,लफा
कटि-कशेरुक,लंबर कशेरुका
काष्ठ कर्तन (लकड़ी काटना),लाकूड
लंब्रिकस,लंब्रिकस
"अवकाशिका, ल्यूमेन",लुमेन
संपिंडक,लम्पर
"फुप्फुस, फेफड़ा",फुफ्फुस
ल्यूपिन,ल्युपिन
ल्यूपिनस अर्क्टिकस,ल्युपिनस आर्कटिकस
ल्यूटीनकारी हॉर्मोन,ल्युटीनिझिंग हार्मोन (एलएच)
लायेज,लीझ
लाइकोपोडियम,लाइकोपोडियम
लाइकोप्सिडा,लाइकोप्सिडा
लसिका वाहिका,लायम्प जहाज
लसीका ग्रंथि,लिम्फ ग्रंथी
लसिका ग्रंथिक,लिम्फ नोड
"लसीकाणु, लिम्फोसाइट",लिम्फोसाइट
लसीकाभ अंग,लिम्फोईड अवयव
लसीकाभ ऊतक,लिम्फोइड ऊतक
लसीकागुल्म,लिम्फोमा
वीणाकार,Liaute
लाइसर्जिक अम्ल डाइएथलामाइड,Leysergic acid सिड डायथलामाइड (एल.एस.डी.)
लाइसीन,लायसिन
"लयनकाय, लाइसोसोम",लायसोसोम
लाइसोजाइम,लायझोझाइम
मैकाका,मकाका
मैक्रोब्रैकियम,मॅक्रोब्रॅचियम
गुरुविकास,मॅक्रोइव्होल्यूशन
बृहद्जनन,मॅक्रोजेनेसिस
बृहत्णु कोलॉइड,मॅक्रोमोलिक्युलर कोलोइड
महाअणु,मॅक्रोमोलिक्यूल
गुरुकेंद्रक,मॅक्रोन्यूक्लियस
बृहत् पोषक,मॅक्रोन्यूट्रिएंट
महाभक्षक,मॅक्रोफेज (मोठा खाणारा)
महाभक्षकाणु,मॅक्रोफॅगोसाइट
महाभक्षी,मॅक्रोफॅगस
"महाभक्षकता, महाभक्षिता",मॅक्रोफॅगी
बृहत् पादप,मॅक्रोफाइट
मैक्रोपस,मॅक्रोपस
मैकुला,मॅकुला
पीत मैकुला,मॅकुला ल्यूटिया
मैग्नीशियम,मॅग्नेशियम
चुंबकीय अनुनाद प्रतिबिंबन,चुंबकीय अनुनाद प्रतिमा
आवर्धन,वाढ
आवर्धित प्रतिबिंब,भव्य प्रतिमा
आवर्धक लेन्स,ग्लास मॅग्निफाइंग
आवर्धन क्षमता,मोठेपणाची शक्ती
मैग्नोलिया,मॅग्नोलिया
मैग्नोलिएसी,मॅग्नोलियासी
मागुर,मगूर
"कुमारी केश फ़र्न, मैडेन हैयर पर्णांग",मेडेन हेअर फर्न (अ‍ॅडिएंटम)
बड़ी खाँच,प्रमुख खोबणी
मुख्य ऊतक सुसंगति संमिश्र,प्रमुख हिस्टोकॉम्पॅबिलिटी कॉम्प्लेक्स
प्रमुख परासरण-अपघट्यक,मेजर ओस्मोलिट
दीर्घ शिखर,मुख्य शिखर
"नर, पुं-",नर
नर शंकु,नर शंकू
नर युग्मकोद्भिद्,नर गेमोफाइट
नर जनन-छिद्र,नर जननेंद्रियाचे छिद्र
नर पूर्वकेंद्रक,नर प्रोन्यूक्लियस
कुरचित पत्तियाँ,विकृत पान
मैलिक अम्ल,मालिक acid सिड
दुर्दम कोशिका,घातक सेल
दुर्दम अर्बुद,घातक ट्यूमर
नीलसर,मल्लार्ड
"मुद्गर, मैलियस",मॅलेयस
मैलपीगी कणिका,मालपिघियन कॉर्पसकल
मैलपीगी नलिका,मालपिघियन ट्यूब्यूल
माल्टोस,माल्टोज
माल्वेलीज,मालवाले
स्तनधारी,सस्तन प्राणी
मैमेलिया,सस्तन प्राणी
स्तनी - गर्भ,स्तन गर्भ
स्तनग्रंथि,स्तन ग्रंथी
स्तनरूप,मम्मीफॉर्म
"चिबुकास्थि, मैंडिबल",अनिवार्य
चिबुक ग्रंथि,मंडिब्युलर ग्रंथी
मैंगनीज,मॅंगनीज
मैंजीफेरा इंडिका,मंगिफेरा इंडिका
"गरान, मैंग्रोव",मॅनग्रोव्ह
मानव-निर्मित कृषि पारितंत्र,मानवनिर्मित कृषी परिसंस्था
मानवनिर्मित अनाज,मानवनिर्मित अन्नधान्य
मेनैन,मन्नान
"प्रावार, मैंटल",आवरण
"हस्त, हाथ",मानुस
"मैपिल, पुतली",मॅपल
मार्शैन्टिया,मार्चंटिया
सीमांत,सीमान्त
मरिजुआना,मारिजुआना
समुद्री जीवविज्ञान,सागरी जीवशास्त्र
समुद्री पक्षी,सागरी पक्षी
समुद्री समुदाय,सागरी समुदाय
समुद्री अकशेरुकी,सागरी इन्व्हर्टेब्रेट्स
"मरीनो पुंमेष, मरीनो मेंढा",मारिनो रॅम
चिह्नक,मार्कर
बाजार अपशिष्ट,बाजार कचरा
मज्जा गुहा,मज्जा पोकळी
कच्छ,मार्श
कच्छ-शाद्वल अवस्था,मार्श-मेडो स्टेज
वनस्पति-रहित कच्छ,वनस्पतीशिवाय मार्श
शिशुधानी छछुंद,मार्सुपियल तीळ
शिशुधानी विकिरण,मार्सुपियल रेडिएशन
शिशुधानी चूहा,मार्सुपियल रॅट
"शिशुधानी, फलधानी",मार्सुपियम
व्यापक विलोपन,वस्तुमान नामशेष
संहति प्रवाह,मोठा प्रवाह
संहति प्रवाह परिकल्पना,मास फ्लो गृहीतक
मास्ट कोशिका,रेडिओचा सेल
प्रधान ऐगार प्लेट,मास्टर अगर प्लेट
प्रधान प्लेट,मास्टर प्लेट
मातृ मृत्युदर,माता मृत्यू दर
"संगम, मैथुन",वीण
आधात्री,मॅट्रिक्स
परिपक्व ग्रंथिका,परिपक्व नोड्यूल
"नीलशोण रंग, नीलशोण वर्ण",मौवे रंग
"जंभिका, मैक्सिला",मॅक्सिला
"जंभिका स्पर्शक, मैक्सिलरी स्पर्शक",मॅक्सिलरी पॅल्प
अधिकतम वहन क्षमता,जास्तीत जास्त वाहून क्षमता
मिएन्ड्रिना,मेनड्रिना
आयुर्विज्ञान,वैद्यकीय विज्ञान
चिकित्सीय गर्भसमापन,गर्भधारणेची वैद्यकीय समाप्ती (एमटीपी)
चिकित्सीय अनुलेखन,वैद्यकीय लिप्यंतरण
चिकित्सीय सहायता से प्रसव,वैद्यकीयदृष्ट्या सहाय्य वितरण
औषध,औषध
आयुर्विज्ञान,औषध
काय चिकित्सा,औषध
"मध्यांश, मेडुला, मज्जा",मेडुला
"मेडुला आब्लॉन्गेटा, (आयतरूप मज्जा)",मेदुला आयकॉन्गाटा
मज्जा पिरैमिड,मेड्युलरी पिरॅमिड
मज्जायुक्त,मेडुलेटेड
मेडूसा,मेडुसा
महाकेंद्रक कोशिका,मेगा कॅरिओसाइट
मेगाप्लैज्मिड,मेगाप्लास्मिड
गुरुबीजाणुधानी,मेगास्पोरंगियम
गुरुबीजाणुपर्ण,मेगास्पोरोफिल
माइबोमी ग्रंथि,मेबोमियन ग्रंथी
युग्मकजन कोशिका,मेयोसाइट
अर्धसूत्रण,मेयोसिस
"समैकांतरण, मेटाजेनिसिस",मेटागेनेसिस
मेलानिनी शलभ,मेलेनिक मॉथ
मेलानिन कोशिका,मेलानोसाइट
मेलानिन कोशिका उद्दीपक हॉर्मोन,मेलेनोसाइट उत्तेजक संप्रेरक (एमएसएच)
मेलानिन कोशिका उद्दीपक निर्मोचक हॉर्मोन,मेलानोसाइट उत्तेजक रिलीझिंग हार्मोन (एमएसआरएच)
"मैलानिनार्बुद, मैलानोमा",मेलेनोमा
मेलॉइडोजिन इन्कॉग्निटा,मेलोइडोगिन इन्कग्निटा
झिल्ली परिबद्ध,पडदा बाउंड
झिल्ली लिपिड,पडदा लिपिड
कला पारगम्यता,पडदा पारगम्यता
कला-विभव,पडदा संभाव्यता
"कला लेब्रिंथ, कला गहन",पडदा चक्रव्यूह
कलामय परत,पडदा पत्रक
स्मृति कोशिका,मेमरी सेल
मेन्डेल नियम,मेंडेलचा कायदा
मेन्डेलीय विकार,मेंडेलियन डिसऑर्डर
"तानिका, मस्तिष्कावरण",मेनिंज
"तानिकाशोथ, मेनिंजाइटिस",मेनिंजायटीस
आर्तव चक्र,मासिक पाळी
मानसिक विक्षिप्तता,मानसिक प्रिय
मानसिक मंदता,मानसिक दुर्बलता
पारद विषाक्तता,बुध विषबाधा
विभज्योतक,मेरिस्टेम
विभज्योतक कोशिका,मेरिस्टेमॅटिक सेल
विभज्योतकी क्षेत्र,मेरिस्टेमॅटिक प्रदेश
विभज्योतक वृद्धि,मेरिस्टेमॅटिक वाढ
अंशस्रावी ग्रंथि,मेरोक्राइन ग्रंथी
मीरोमायोसिन,मेरोमायोसिन
मेरीचिप्पस,मेरीचिपस
वृषणयोजिनी,मेसार्चियम
"मध्यमस्तिष्क, मीसेनसेफेलॉन",मेसेन्सेफॅलॉन
मध्योतक ऊतक,मेन्स्चिमल टिशू
"मध्यांत्र, मेसेन्ट्रॉन",मेसेन्टरन
"आंत्रयोजनी, मेसेन्टरी",मेसेन्टरी
आर्द्र अवस्था,मेसिक अट
मध्यफलभित्ति,मेसोकार्प
"मध्यजन स्तर, मेसोडर्म",मेसोडर्म
"मध्यश्लेषस्तर, मीजोग्लिया",मेसोग्लोआ
मीसोहिप्पस,मेसोहेप्पस
पर्णमध्योतक कोशिका,मेसोफिल सेल
"मध्यकाय, मीजोसोम",मेसोसोम
मध्यवक्षीय,मेसोथोरॅसिक
मध्यवक्ष,मेसोथोरॅक्स
"अंडाशय योजनी, मीसोवेरियम",मेसोव्हेरियम
मध्यजीवी महाकल्प,मेसोझोइक एरा
दूत आर. एन. ए.,मेसेंजर आरएनए
उपापचयी अभिवाह,चयापचय प्रवाह
उपापचयी पथ,चयापचय मार्ग
उपापचयित,चयापचय
उपापचय,चयापचय
उपापचयी स्वांगीकारक,चयापचय आत्मसंतुष्ट
"करभिका, मेटाकार्पल",मेटाकार्पल
मध्यकेंद्री,मेटासेंट्रिक
विविधरंजक कणिका,मेटाक्रोमॅटिक ग्रॅन्यूल
"धातु सूची, धातु सुई",धातूची सुई
धात्विक ऑक्साइड,धातूचे ऑक्साईड
विखंडावस्था,मेटामेरिझम
कायांतरण,मेटामॉर्फोसिस
पश्च वृक्कक,मेटानेफ्रिडियम
मध्यावस्था,मेटाफेस
मध्यावस्था प्लेट,मेटाफेस प्लेट
मध्यावस्थीय पट्टिका,मेटाफॅसिक प्लेट
उत्तरसमष्टि,मेटापॉप्युलेशन
परास्थापन,मेटास्टेसिस
उपापचय,मेटास्टेसिस
प्रपदिका,मेटाटार्सल
पश्चवक्षीय,मेटाथोरॅसिक
पश्चवक्ष,मेटाथोरॅक्स
"उत्तरजंतु, मेटाजोअन प्राणी",मेटाझोआन्स
"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क",मेटेंसेलॉन
परास्थापित होना,मेटास्टेसाइझ
मेथाडोन,मेथाडोन
मेट्हीमोग्लोबिन,मेथेमोग्लोबिन
मेट्हीमोग्लोबिन-रक्तता,मेथेमोग्लोबिनेमिया
मेथेन,मिथेन
मैथेनोबैक्टीरियम,मिथेनोबॅक्टीरियम
"मेथैनजन, मेथेनजनक",मिथेनोजेन
मेथिल पारा,मिथाइल पारा
मेथिलित आच्छद,मेथिलेटेड कॅप
मेथिलीन ब्लू,मिथिलीन निळा
मेथिलोफिलस,मेथिलोफिलस
"मेथिलोट्रॉफस, मेथिलपोषी",मेथिलोट्रोफस
सूक्ष्मपोषक,मायक्रोन्यूट्रिएंट
सूक्ष्मजीव,सूक्ष्मजीव
सूक्ष्मप्रवर्धन,मायक्रोप्रोपेगेशन
सूक्ष्मतकनीक,मायक्रोटेक्निक
सूक्ष्मसंरचनात्मक ह्रास,मायक्रोआर्किटेक्चरल बिघाड
सूक्ष्मजीव,सूक्ष्मजंतू (सूक्ष्मजीव)
सूक्ष्मजीवी क्लोनन,मायक्रोबियल क्लोनिंग
सूक्ष्मजीवी वनस्पतिजात्,मायक्रोबियल फ्लोरा
सूक्ष्मजैविकी,मायक्रोबायोलॉजी
सूक्ष्मपिंड,मायक्रोबॉडी
सूक्ष्मजलवायु,मायक्रोक्लीमेट
सूक्ष्मविकास,मायक्रोव्होल्यूशन
सूक्ष्मतंतुक,मायक्रोफिलामेंट
सूक्ष्मजीवाश्म,मायक्रोफोसिल
सूक्ष्मअंतःक्षेपण,मायक्रोइन्जेक्शन
सूक्ष्मजीव,सूक्ष्मजीव
"मेथिलोट्रॉफस, मेथिलपोषी",मेथिलोट्रोफस
सूक्ष्मपोषक,मायक्रोन्यूट्रिएंट
सूक्ष्मजीव,सूक्ष्मजीव
सूक्ष्मभक्षी,मायक्रोफॅगस
सूक्ष्मभक्षकता,मायक्रोफॅगी
बीजांडद्वारी सिरा,मायक्रोपायलर एंड
बीजांडद्वार,मायक्रोपाईल
अंडद्वार,मायक्रोपाईल
सूक्ष्मद्वार,मायक्रोपाईल
सूक्ष्मअनुषंगी,मायक्रोसेटलाइट
सूक्ष्मदर्शी,सूक्ष्मदर्शक
सूक्ष्मदर्शिकी,मायक्रोस्कोपी
माइक्रोस्पर्मी,मायक्रोस्पर्मे
सूक्ष्मगोलक,मायक्रोफेअर
लघुबीजाणुधानी,मायक्रोस्पोरॅंगियम
चतुष्की लघुबीजाणु,मायक्रोस्पोर टेट्रॅड
लघुबीजाणुपर्ण,मायक्रोस्पोरफिल
माइक्रोस्पोरम,मायक्रोस्पोरम
"सूक्ष्मकर्तक, माइक्रोटोम",मायक्रोटोम
सूक्ष्मनलिका त्रिक,मायक्रोट्युबल ट्रिपलेट
सूक्ष्मनलिका द्विक,मायक्रोट्यूब्यूल दुहेरी
सूक्ष्मांकुर,मायक्रोव्हिली
मूत्रण,Micurition
मध्यमस्तिष्क,मिडब्रेन
मध्यअनुमस्तिष्क वृंतक,मध्यम सेरेबेलर पेडनकल
मध्यकर्ण,मध्यम कान
मध्य पटलिका,मध्यम लॅमला
मध्यांत्र,मिडगट
धातृ भेक,मिडवाइफ टॉड
प्रवासी,स्थलांतरित
"प्रवास, अभिगमन",स्थलांतर
दुग्ध शर्करा,दुध साखर
दुग्ध उत्पादक ग्रंथि,दूध उत्पादक ग्रंथी
"मिलेट (ज्वार, बाजरा आदि)",बाजरी
