Telugu,Punjabi
మాల్టోస్,ਮਾਲਟੋਜ਼
మాల్వాల్స్,ਮਾਲਵੇਲ
క్షీరదం,ਥਣਧਾਰੀ
క్షీరదం,ਮੈਮਲੀਆ
క్షీర పిండం,ਮੈਮਰੀ ਗਰੱਭਸਥ ਸ਼ੀਸ਼ੂ
పాలని ఉత్పతి చేయు స్త్రీ గ్రంది,ਮੈਮਰੀ ਗਲੈਂਡ
క్షమాపణ,ਥੈਮਫਾਰਮ
మాండబుల్,ਲਾਜ਼ਮੀ
మాండిబ్యులర్ గ్రంథి,ਮੰਡੀਬੀਲਰ ਗਲੈਂਡ
మాంగనీస్,ਮੈਂਗਨੀਜ਼
మాంగిఫెరా ఇండికా,ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ
మడ అడవులు,ਮੈਂਗ੍ਰੋਵ
మానవ నిర్మిత వ్యవసాయ పర్యావరణ వ్యవస్థ,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ
మానవ నిర్మిత తృణధాన్యాలు,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ
మన్నన్,ਮਾਨਨ
మాంటిల్,Mantle
మనుస్,ਮੈਨਸ
మాపుల్,ਮੈਪਲ
మార్చాంటియా,ਮਾਰਚੈਂਟੀਆ
ఉపాంత,ਹਾਸ਼ੀਏ
గంజాయి,ਮਾਰਿਜੁਆਨਾ
మెరైన్ బయాలజీ,ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ
మెరైన్ బర్డ్,ਸਮੁੰਦਰੀ ਪੰਛੀ
సముద్ర సంఘం,ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ
మెరైన్ అకశేరుకాలు,ਸਮੁੰਦਰੀ ਉਲਟਾ
మారినో రామ్,ਮਾਰੀਨੋ ਰਾਮ
మార్కర్,ਮਾਰਕਰ
మార్కెట్ వ్యర్థాలు,ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ
మజ్జ కుహరం,ਮੈਰੋ ਗੁਫਾ
మార్ష్,ਮਾਰਸ਼
మార్ష్-మీడో స్టేజ్,ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ
వృక్షసంపద లేకుండా మార్ష్,ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼
మార్సుపియల్ మోల్,ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ
మార్సుపియల్ రేడియేషన్,ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ
మార్సుపియల్ ఎలుక,ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ
మార్సుపియం,ਮਾਰਸੂਪੀਅਮ
సామూహిక విలుప్తత,ਪੁੰਜ ਅਲੋਪ
ద్రవ్యరాశి ప్రవాహం,ਪੁੰਜ ਵਹਾਅ
సామూహిక ప్రవాహ పరికల్పన,ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ
మాస్ట్ సెల్,ਮਾਸਟ ਸੈੱਲ
మాస్టర్ అగర్ ప్లేట్,ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ
మాస్టర్ ప్లేట్,ਮਾਸਟਰ ਪਲੇਟ
తల్లి మరణాల రేటు,ਜਣੇਪਾ ਮੌਤ ਦਰ
సంభోగం,ਮੇਲ
మాతృక,ਮੈਟਰਿਕਸ
పరిపక్వ నాడ్యూల్,ਪਰਿਪੱਕ ਨੋਡੂਲ
మావ్ కలర్,ਮੌਵ ਰੰਗ
మాక్సిల్లా,ਮੈਕਸੀਲਾ
మాక్సిలరీ పాల్ప్,ਮੈਕਸਿਲਰੀ ਪਾਲਪ
గరిష్ట మోసే సామర్థ్యం,ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ
మెన్డ్రినా,Meandrina
వైద్య శాస్త్రం,ਮੈਡੀਕਲ ਵਿਗਿਆਨ
గర్భం యొక్క వైద్య రద్దు (MTP),ਗਰਭ ਅਵਸਥਾ ਦੀ ਡਾਕਟਰੀ ਸਮਾਪਤੀ (ਐਮਟੀਪੀ)
వైద్య లిప్యంతరీకరణ,ਮੈਡੀਕਲ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
వైద్యపరంగా సహాయక డెలివరీ,ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਲਿਵਰੀ
ఔషధం,ਦਵਾਈ
ఔషధం,ਦਵਾਈ
ఔషధం,ਦਵਾਈ
మెడుల్లా,ਮੈਡਲਲਾ
మెడుల్లా ఆబ్లోంగటా,ਮੈਡਲਲਾ ਬੀਬਰੋਂਗਾਟਾ
మెడుల్లరీ పిరమిడ్,ਮਿਡਲਲਰੀ ਪਿਰਾਮਿਡ
మెడుటెడ్,ਮਧੁਰਭਾਰਤ
మెడుసా,ਮੇਡੂਸਾ
మెగా కార్యోసైట్,ਮੈਗਾ ਕੈਰੀਓਸਾਈਟ
మెగాప్లాస్మిడ్,Megapalasmid
మెగాస్పోరంగియం,ਮੈਗਾਸਪੋਰੰਗਿਅਮ
మెగాస్పోరోఫిల్,ਮੈਗਾਸਪੋਰੋਫਿਲ
మీబోమియన్ గ్రంథి,Meiabomian gland
మీయోసైట్,Meiocyte
మియోసిస్,Meiosis
మెటాజెనిసిస్,ਮੈਟੇਜਨੇਸਿਸ
మెలానిక్ చిమ్మట,Melanic ਕੀੜਾ
మెలనోసైట్,Melanocyte
మెలనోసైట్ స్టిమ్యులేటింగ్ హార్మోన్ (MSH),Melenocyte ਉਤੇਜਕ ਹਾਰਮੋਨ (ਐਮਐਸਐਚ)
మెలనోసైట్ స్టిమ్యులేటింగ్ విడుదల హార్మోన్ (MSRH),Melenocyte ਉਤੇਜਕ ਨੂੰ ਜਾਰੀ ਹਾਰਮੋਨ (MSRH)
మెలనోమా,ਮੇਲਾਨੋਮਾ
మెలోయిడోజైన్ అజ్ఞాత,ਮੇਲੋਇਡੋਗਿਨ ਇਨੋਗਨਟਾ
పొర కట్టుబడి,ਝਿੱਲੀ ਬੰਨ੍ਹ
మెంబ్రేన్ లిపిడ్,ਝਿੱਲੀ ਦਾ ਪਿਆਰਾ
పొర పారగమ్యత,ਝਿੱਲੀ
పొర సంభావ్యత,ਝਿੱਲੀ ਦੀ ਸੰਭਾਵਨਾ
పొర చిక్కైన,ਝਿੱਲੀ
పొర షీట్,ਝਿੱਲੀ ਵਾਲੀ ਸ਼ੀਟ
మెమరీ సెల్,ਮੈਮੋਰੀ ਸੈੱਲ
మెండెల్ యొక్క చట్టం,ਮੈਡਲ ਦਾ ਕਾਨੂੰਨ
మెండెలియన్ రుగ్మత,Mendelian ਵਿਕਾਰ
మెనింగే,ਮੇਨਿੰਗ
మెనింజైటిస్,ਮੈਨਿਨਜਾਈਟਿਸ
ఋతు చక్రం,ਮਾਹਵਾਰੀ ਚੱਕਰ
మానసిక ప్రియమైన,ਮਾਨਸਿਕ ਮਹਾਰਾਈ
మానసిక మాంద్యము,ਮਾਨਸਿਕ ਪਰੇਸ਼ਾਨੀ
మెర్క్యురీ పాయిజనింగ్,ਪਾਰਾ ਜ਼ਹਿਰ
మెరిస్టెమ్,ਬੇਰਹਿਮ
మెరిస్టెమాటిక్ సెల్,ਵਪਾਰਿਕ ਸੈੱਲ
మెరిస్టెమాటిక్ ప్రాంతం,ਮਾਨਤਾਵਾਦੀ ਖੇਤਰ
మెరిస్టెమాటిక్ పెరుగుదల,ਵਪਾਰ ਦੀ ਵਿਕਾਸ
మెరోక్రిన్ గ్రంథి,ਮ੍ਰੋਕ੍ਰਾਈਨ ਗਲੈਂਡ
మెరోమియోసిన్,ਮੇਰੋਮੀਓਸਿਨ
మెరిచిప్పస్,Merychippus
మెస్మార్చియం,ਮੇਸ਼ਾਰਸ਼ੀਅਮ
మెసెన్సెఫలాన్,Metheflan
మెసెన్చైమల్ కణజాలం,Meschechymal ਟਿਸ਼ੂ
మెసెంటెరాన్,ਮੀਟਰਟਰਨ
మెసెంటరీ,ਪੁਸ਼ੀ
మెసిక్ కండిషన్,ਮੇਸਿਕ ਸਥਿਤੀ
మీసోకార్ప్,ਮੇਸਕਰਪ
మీసోడెర్మ్,Mesoderm
మెసోగ్లోయా,ਮੇਸੋਗਲੋਈ
మెసోహెప్పస్,MessoHeppus
మెసోఫిల్ సెల్,ਮੇਸੋਫਾਈਲ ਸੈੱਲ
మీసోసోమ్,ਮੈਸੋososom
మెసోథొరాసిక్,ਮੇਸਥੋਰਾਕੋਕ
మెసోథొరాక్స్,ਮੇਸੋਥੋਰੇਕਸ
మెసోవరియం,ਮੇਸੋਵਰੀਅਮ
మెసోజోయిక్ శకం,ਮੇਸੋਜ਼ੋਇਕ ਯੁੱਗ
మెసెంజర్ RNA,ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
జీవక్రియ ప్రవాహం,ਪਾਚਕ ਫਲੈਕਸ
జీవక్రియ మార్గం,ਪਾਚਕ ਮਾਰਗ
జీవక్రియ,Metabolised
జీవక్రియ,Metabolism
జీవక్రియ అస్సిమిలేటరీ,ਮੈਟਾਬੋਲਿਕ ਅਸਮਿਲੈਟਰੀ
మెటాకార్పాల్,ਮੈਟਾਕਰਪਾਲ
మెటాసెంట్రిక్,ਮੈਟੇਸੈਂਟ
మెటాక్రోమాటిక్ గ్రాన్యూల్,ਪਾਚਕ ਗ੍ਰੈਨੂਲ
మెటల్ సూది,ਧਾਤ ਦੀ ਸੂਈ
లోహ ఆక్సైడ్,ਧਾਤੂ ਆਕਸਾਈਡ
మెటామెరిజం,ਧੁੰਦਲਾ
మెటామార్ఫోసిస్,ਮੈਟਮੋਰਫੋਸਿਸ
మెటాన్‌ఫ్రిడియం,ਮੈਟਾਈਫ੍ਰਿਯਮ
మెటాఫేస్,ਮਛੂਤ
మెటాఫేస్ ప్లేట్,ਮਛੂਆ ਪਲੇਟ
మెటాఫాసిక్ ప్లేట్,ਮਟਰਫਾਸਿਕ ਪਲੇਟ
మెటాపోపులేషన్,ਮੈਟਾਪੌਸ਼ਨ
మెటాస్టాసిస్,ਮੈਟਾਸਟੇਸਿਸ
మెటాస్టాసిస్,ਮੈਟਾਸਟੇਸਿਸ
మెటాటార్సల్,ਮੈਟੇਟਰਸੈਲ
మెటాథొరాసిక్,ਮੈਟਥੋਰਾਸੀਕ
మెటాథొరాక్స్,ਮੈਟਾਥੋਰੇਕਸ
మెటాజోవాన్లు,ਮੈਟਾਜ਼ੋਆਨਜ਼
మెటాఎన్సెఫలోన్,Metaemenfl
మెటాస్టాసైజ్,ਮੈਟਾਸੈਟਸ
మెథడోన్,ਮੈਥੈਡੋਨ
మెథెమోగ్లోబిన్,ਮੀਥੇਮੋਗਲੋਬਿਨ
మెథెమోగ్లోబినిమియా,ਮੈਥੇਮੋਗਲੋਬਾਈਨਮੀਆ
మీథేన్,ਮੀਥੇਨ
మిథనోబాక్టీరియం,ਮੀਥੇਨੋਬੈਟੀਅਮ
మెథనోజెన్,ਮਾਇਥੇਨਜੈਨ
మిథైల్ మెర్క్యురీ,ਮਿਥਾਈਲ ਪਾਰਾ
మిథైలేటెడ్ టోపీ,ਮੈਥਾਈਲੈਟਡ ਕੈਪ
మిథిలీన్ బ్లూ,ਮੈਥਾਈਲੀਨ ਨੀਲਾ
మిథైలోఫిలస్,ਮੈਥਾਈਲੋਫਿਲਸ
మిథైలోట్రోఫస్,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
మైక్రోన్యూట్రియంట్,ਮਾਈਕਰੋਨਟੀਐਂਟ
సూక్ష్మజీవి,ਸੂਖਮ ਜੀਵ
మైక్రోప్రొపగేషన్,ਮਾਈਕਰਪ੍ਰੋਪੈਕਸ਼ਨ
మైక్రోటెక్నిక్,ਮਾਈਕ੍ਰੋਟਚਨੀਕ
మైక్రోఆర్కిటెక్చరల్ క్షీణత,ਮਾਈਕਰੋਆਚੇਟੈਕਚਰਲ ਵਿਗਾੜ
సూక్ష్మజీవుల సంపర్కము,ਮਾਈਕਰੋਬ (ਮਾਈਕਰੋਰੇਗਨਿਜ਼ਮ)
సూక్ష్మజీవుల క్లోనింగ్,ਮਾਈਕਰੋਬਾਇਲ ਕਲੋਨਿੰਗ
సూక్ష్మజీవుల వృక్షజాలం,ਮਾਈਕਰੋਬਾਇਲ ਫਲੋਰ
మైక్రోబయాలజీ,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
మైక్రోబాడీ,ਮਾਈਕਰੋ
మైక్రోక్లైమేట్,ਮਾਈਕਰੋਕਲੀਮੇਟ
మైక్రోస్పూషన్,ਮਾਈਕ੍ਰੋਅਸ਼ਨ
మైక్రోఫిలమెంట్,ਮਾਈਕ੍ਰੋਫਿਲਮੈਂਟ
మైక్రోఫొసిల్,ਮਾਈਕ੍ਰੋਫੋਸਿਲ
మైక్రోఇన్జెక్షన్,ਮਾਈਕ੍ਰੋਇਨਜ
సూక్ష్మజీవి,ਸੂਖਮ ਜੀਵ
మిథైలోట్రోఫస్,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
మైక్రోన్యూట్రియంట్,ਮਾਈਕਰੋਨਟੀਐਂਟ
సూక్ష్మజీవి,ਸੂਖਮ ਜੀਵ
మైక్రోఫాగస్,ਮਾਈਕ੍ਰੋਫੈਗਸ
మైక్రోఫాగి,ਮਾਈਕ੍ਰੋਫਜੀ
మైక్రోపైలర్ ముగింపు,ਮਾਈਕ੍ਰੋਪਲਰ ਐਂਡ
మైక్రోపైల్,ਮਾਈਕ੍ਰੋਪਾਈਲ
మైక్రోపైల్,ਮਾਈਕ੍ਰੋਪਾਈਲ
మైక్రోపైల్,ਮਾਈਕ੍ਰੋਪਾਈਲ
మైక్రోసాటిలైట్,ਮਾਈਕਰੋਸੈਟੇਲਾਈਟ
సూక్ష్మదర్శిని,ਮਾਈਕਰੋਸਕੋਪ
మైక్రోస్కోపీ,ਮਾਈਕਰੋਸਕੋਪੀ
మైక్రోస్పెర్మే,ਮਾਈਕਰੋਸਪਰਸਮੈ
మైక్రోస్పియర్,ਮਾਈਕਰੋਸਪਲੇਅਰ
మైక్రోస్పోరింగియం,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
మైక్రోస్పోర్ టెట్రాడ్,ਮਾਈਕਰੋਸਪੋਰ ਟੈਟ੍ਰਾਡ
మైక్రోస్పోర్ఫిల్,ਮਾਈਕਰੋਸਫੋਰਫੈਲ
మైక్రోస్పోరం,ਮਾਈਕਰੋਸਫੋਰਮ
మైక్రోటోమ్,ਮਾਈਕ੍ਰੋਟੋਮ
మైక్రోట్యూబుల్ ట్రిపుల్,ਮਾਈਕ੍ਰੋਸਟੂਬਲ ਟਰਿੱਪਲੇਟ
మైక్రోటూబ్యూల్ డబుల్,ਮਾਈਕ੍ਰੋਟੂਬੁਲਾ ਡਬਲਟ
మైక్రోవిల్లి,ਮਾਈਕਰੋਵਿਲੀ
మిక్చురిషన్,ਤੁਸੀਂ
మిడ్‌బ్రేన్,ਮਿਡਬ੍ਰੇਨ
మిడిల్ సెరెబెల్లార్ పెడన్కిల్,ਮਿਡਲ ਸੇਰੇਬਲਰ ਪੇਡਨਕਲ
మధ్య చెవి,ਮਿਡਲ ਕੰਨ
మిడిల్ లామెల్లా,ਮਿਡਲ ਲਮੇਲਾ
మిడ్‌గట్,ਮਿਡਗਟ
మంత్రసాని టోడ్,ਦਾਈ ਦੀ ਦਾਈ
వలస,ਪ੍ਰਵਾਸੀ
వలస,ਮਾਈਗ੍ਰੇਸ਼ਨ
పాలు చక్కెర,ਦੁੱਧ ਦੀ ਖੰਡ
పాలు ఉత్పత్తి చేసే గ్రంథి,ਮਿਲਕ-ਉਤਪਾਦਨ ਵਾਲੀ ਗਲੈਂਡ
మిల్లెట్,ਬਾਜਰੇ
లీటరుకు మిల్లియోస్మోల్,ਮਿਲੀਸਕੋਲ ਪ੍ਰਤੀ ਲੀਟਰ
మిల్వస్,ਮਿਲਵਸ
మిమిక్రీ,ਨਕਲ
మినామాటా వ్యాధి,ਮਿਨੀਮਤਾ ਦੀ ਬਿਮਾਰੀ
ఖనిజ,ਖਣਿਜ
ఖనిజ మూలకం,ਖਣਿਜ ਤੱਤ
ఖనిజ పోషణ,ਖਣਿਜ ਪੋਸ਼ਣ
ఖనిజీకరణ,ਖਣਿਜ
ఖనిజ కార్టికాయిడ్,ਮਾਇਨਰਾਲੋ ਕੋਰਟੀਕੋਇਡ
సూక్ష్మ అయస్కాంతం,ਮਿਨੀਚਰ ਚੁੰਬਕ
మైనింగ్ ఆపరేషన్,ਮਾਈਨਿੰਗ ਓਪਰੇਸ਼ਨ
మినిసాటెలైట్,ਮਿਨੀਸੈਟਿਕ
మైనర్ గాడి,ਮਾਮੂਲੀ ਝਰੀ
మియోసిన్,ਮਾਇਓਸਿਨ
మియోహిప్పస్,ਮਿਓਹੀਪਸ
మిరాబిలిస్,ਮਿਸ਼ਰਾਬਿਲਿਸ
తీవ్రతను తగ్గించడం,ਕਥਾ
మైటోకాండ్రియా,ਮਾਈਟੋਚੋਂਡਰੀਆ
మైటోకాన్డ్రియల్ మ్యాట్రిక్స్,ਮਾਈਟੋਚੌਂਡਰੀਅਲ ਮੈਟ੍ਰਿਕਸ
మైటోసిస్,ਮੀਟੋਸਿਸ
మిత్వసి,ਮਟਰਰਲ ਵਾਲਵ (ਬਿਕਸਪਿਡ ਵਾਲਵ)
మిశ్రమ గ్రంథి,ਮਿਕਸਡ ਗਲੈਂਡ
మిశ్రమ నరాలు,ਮਿਕਸਡ ਨਾੜੀ
మిక్సోట్రోఫిక్,ਮਿਕਸਟਰੋਫਿਕ
మొబైల్ క్యారియర్,ਮੋਬਾਈਲ ਕੈਰੀਅਰ
మొబైల్ మూలం,ਮੋਬਾਈਲ ਸਰੋਤ
మొబిలిటీ,ਗਤੀਸ਼ੀਲਤਾ
మితమైన గాయం,ਦਰਮਿਆਨੀ ਸੱਟ
ఆధునిక medicine షధం,ਆਧੁਨਿਕ ਦਵਾਈ
ఆధునిక సమాజం,ਆਧੁਨਿਕ ਸਮਾਜ
సవరణ,ਸੋਧਕ
సవరించిన డైహీబర్డ్ నిష్పత్తి,ਸੰਸ਼ੋਧਿਤ diyhbird ਅਨੁਪਾਤ
సవరించిన రూట్,ਸੋਧਿਆ ਜੜ
మాడ్యులేట్,ਸੋਧ
చర్య యొక్క మాడ్యులేషన్,ਕਾਰਵਾਈ ਦਾ ਸੰਚਾਲਨ
మాడ్యులేటర్ పదార్ధం,ਮੁਹਾਵਰੇ ਪਦਾਰਥ
తేమ,ਨਮੀ
తేమ లోటు,ਨਮੀ ਘਾਟਾ
మోలార్ పళ్ళు,ਮੋਲਰ ਦੰਦ
మోలార్,ਮੋਲਰ
మోల్,ਮੋਲ
మోల్,ਮੋਲ
మోల్,ਮੋਲ
కన్నము,ਮੋਲ (ਮੋਲ)
అణు జీవశాస్త్రం,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
పరమాణు జన్యు విశ్లేషణ,ਅਣੂ ਜੈਨੇਟਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
పరమాణు స్థాయి,ਅਣੂ ਲੈਵਲ
మాలిక్యులర్ మెసెంజర్,ਅਣੂ ਮੈਸੇਂਜਰ
పరమాణు కదలిక,ਅਣੂ ਮੋਸ਼ਨ
పరమాణు నత్రజని వాయువు,ਅਣੂ ਨਾਈਟ੍ਰੋਜਨ ਗੈਸ
మాలిక్యులర్ ఆర్గనైజేషన్,ਅਣੂ ਸੰਗਠਨ
మాలిక్యులర్ కత్తెర,ਅਣੂ ਦੇ ਖਿਸਕਣ ਵਾਲੇ
పరమాణు శస్త్రచికిత్స విధానం,ਅਣੂ ਸਰਜੀਕਲ ਪਹੁੰਚ
మాలిక్యులర్ కుట్టు,ਅਣੂ ਸਾਧਨ
అణువు,ਅਣੂ
మొలస్క్,ਮੱਲਸਕ
మొలస్సివరస్,ਮੋਲਸਕੋਰਸ
మాలిబ్డినం,Molybdenum
మోమోర్డికా,ਮੋਮੋਰਡਿਕਾ
మొనాండ్రియా,ਮੋਨੰਦਰੀਆ
మొనాండ్రీ,ਮੋਨੰਦੇ
మొనాస్కస్ పర్పురియస్,ਮੋਨਸਮ ਫੌਰਗੁਰੇਟ
మోనెరా,ਮੋਨਰਾ
మోనిలిఫార్మ్,ਮੋਨਿਲਿਫਾਰਮ
మానిటర్,ਮਾਨੀਟਰ
మానిటర్,ਮਾਨੀਟਰ
మోనో పొర,ਮੋਨੋ ਪਰਤ
మోనోఅడెల్ఫస్,ਮੋਨੋਡੇਲ
మోనోబాసిక్ ఫాస్ఫేట్,ਮੋਨੋਬਾਸਿਕ ਫਾਸਫੇਟ
మోనోబ్లాస్టిక్,ਬੋਲੋਕਲਾਸਟਿਕ
మోనోకాసియల్,ਮੋਨੋਚੇਸਿਆਲ
మోనోక్లామిడియస్,ਮੋਨੋਕਲਮੀਏਅਸ
మోనోసిస్ట్రోనిక్,ਮੋਨੋਕੋਸਟ੍ਰੋਨਿਕ
మోనోక్లోనల్ యాంటీబాడీ,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
మోనోకాకస్,ਮੋਨੋਕੋਕਸ
మోనోకోటిలెడాన్,ਮੋਨੋਕੋਟਲੇਡਨ
మోనోసిస్టిక్,ਮੋਨੋਸਾਸਟਿਕ
మోనోసిస్టిస్,ਮੋਨੋਸੀਸਟਿਸ
మోనోసైట్,ਮੋਨੋਸਾਈਟ
మోనోసియస్,ਮੋਨੋਇੰਸ
మోనోగ్రాఫ్,ਮੋਨੋਗ੍ਰਾਫ
మోనోహైబ్రిడ్,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
మోనోమర్,ਮੋਨੋਮਰ
మోనోమెరిక్ జి-ఆక్టిన్,ਮੋਨੋਮੇਰਿਕ ਜੀ-ਐਕਟਿਨ
మోనోసాకరైడ్,ਮੋਨੋਸੈਕਰਾਈਡ
మోనోసోడియం ఉప్పు,ਮੋਨੋਸੋਡੀਅਮ ਲੂਣ
మోనోసోమిక్,ਮੋਨੋਸੋਮਿਕ
మోనోస్పెర్మీ,ਮੋਨੋਸਪਰਮੀ
మోనోస్పోరిక్ అభివృద్ధి,ਮੋਨੋਸਪੋਰਿਕ ਵਿਕਾਸ
మోనోట్రోపా,ਮੋਨੋਟ੍ਰੋਪ
మోనోజైగోటిక్ ఒకేలాంటి జంట,ਮੋਨੋਜ਼ੀਗੋਟਿਕ ਇਕੋ ਜਿਹਾ ਜੁੜਵਾਂ
మాంట్రియల్ ఒప్పందం,ਮਾਂਟਰੀਅਲ ਸੰਧੀ
మూడ్ డిజార్డర్,ਮਨੋਦਸ਼ਾ ਵਿਕਾਰ
మోరింగ,ਮੋਰਿੰਗਾ
మర్మమైన ప్రేరకములు,ਮੋਰਫਾਲੈਕਸਿਸ (ਮੋਰਫਾਲਟਿਕ)
మార్ఫిన్,ਮੋਰਫਾਈਨ
మోర్ఫోజెనిసిస్,ਮੋਰਫੋਜੀਨੇਸਿਸ
పదనిర్మాణ అనుసరణ,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
పదనిర్మాణ శాస్త్రం,ਰੂਪ ਵਿਗਿਆਨ
మోర్స్ కోడ్,ਮੋਰਸ ਕੋਡ
మరణాలు,ਮੌਤ
మరణాలు,ਮੌਤ
మరణాలు,ਮੌਤ
మొజాయిసిజం,ਮੂਸਾਵਾਦ
మొజాయిక్ విజన్,ਮੋਜ਼ੇਕ ਦਰਸ਼ਨ
నాచు,ਕਾਈ
చిమ్మట,ਕੀੜਾ
తల్లి అక్షం,ਮਾਂ ਧੁਰਾ
మూలాంశం,Motif
మోటైల్ రూపం,ਮਤਲਈ ਫਾਰਮ
మోటైల్ బీజాంశం,ਮਤਲਈ
మోటారు ఫైబర్,ਮੋਟਰ ਫਾਈਬਰ
మోటారు న్యూరాన్,ਮੋਟਰ ਨਿ ur ਰੋਨ
అచ్చు,ਮੋਲਡ
ఉద్యమం,ਅੰਦੋਲਨ
లోకోమోషన్ యొక్క కదలిక,ਲੋਕੋਮੋਲਸ਼ਨ ਦੀ ਲਹਿਰ
M- ఫేజ్ ప్రమోటింగ్ ఫ్యాక్టర్ (MPF),ਐਮ-ਫੇਜ਼ ਫੈਕਟਰ (ਐਮਪੀਐਫ)
MRIGAL,ਮਰਮਲ
మ్యూకోపెప్టైడ్,Mucopaptide
మ్యూకోప్రొటీన్,ਮੁਕੱਦਮਾ
శ్లేష్మ,ਮੁਕੱਦਮਾ
శ్లేష్మ సంబంధిత కణ కణజలం,ਮੁਫ਼ਤ ਨਾਲ ਸਬੰਧਤ ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ
శ్లేష్మం పొర,ਮਿ uce ਕੋਸਾ ਝਿੱਲੀ
శ్లేష్మ గ్రంధి,ਲੇਸਦਾਰ ਗਲੈਂਡ
శ్లేష్మపొర,ਲੇਸਦਾਰ ਝਿੱਲੀ (ਮੁਕੱਦਮਾ)
మఫ్లింగ్ శబ్దం,ਮਫਲਿੰਗ ਸ਼ੋਰ
ముల్లెరియన్ మిమిక్రీ,ਮਲਲੇਰੀਅਨ ਨਕਲ
మల్టీసెల్యులర్ జీవి,ਮਲਟੀਸਲੂਲਰ ਜੀਵ
మల్టీకోలూర్ ఫ్లోరోసెన్స్,ਮਲਟੀਕਲੋਟ ਫਲੋਰਸੈਂਸ
మల్టీకాస్టేట్,ਮਲਟੀਕੋਸਟੇਟ
మల్టీఫిషన్,ਬਹੁਆਣਾ
మల్టీలోడ్ - 375,ਮਲਟੀਲਿਲੋਡ - 375
మల్టీన్యూక్లియేట్,ਮਲਟੀਨੋਕਲ
మల్టీయోవ్యులాటే భూభాగం,ਮਲਟੀਓਵੂਲੈਟੇਟਰ
మల్టీయోవ్యులేట్,ਮਲਟੀਓਵਲੇਟ
మల్టీపారాసిటిస్,ਬਹੁ-ਮੰਤਸਾਸੀਵਾਦ
మల్టీపరస్,ਬਹੁਪੱਖੀ
మల్టీపరస్,ਬਹੁਪੱਖੀ
బహుళ యుగ్మ వికల్పం,ਮਲਟੀਪਲ ਐਲੇਲ
బహుళ అల్లెలిజం,ਮਲਟੀਪਲ ਅਲੀਸਿਜ਼ਮ
బహుళ విచ్ఛిత్తి,ਮਲਟੀਪਲ ਫੋਹੌਰ
బహుళ అండోత్సర్గము పిండం బదిలీ సాంకేతికత (MOET),ਮਲਟੀਪਲ ਓਵੂਲੇਸ਼ਨ ਭਰੂਣ ਦੀ ਤਕਨੀਕ (ਮੋਏਟ)
గుణకారం,ਗੁਣਾ
గుణకార పెరుగుదల,ਗੁਣਾ ਵਾਧਾ
మల్టీపోలార్ నరాల కణం,ਮਲਟੀਪਲਰ ਨਰਵ ਸੈੱਲ
మల్టీపోలార్ న్యూరాన్,ਮਲਟੀਪੋਲਰ ਨਿ ur ਰੋਨ
బహుళార్ధసాధక పరికరం,ਮਲਟੀਪਰਪਜ਼ ਸਾਧਨ
గవదబిళ్ళ,ਗਮਲੇ
మురేన్,Murein
మస్కా డొమెస్టికా,Musca ਘਰੇਲੂ
మస్సిడే,ਮੁਸਕਰਾਹਟ
కండరాల ఫైబర్,ਮਾਸਪੇਸ਼ੀ ਫਾਈਬਰ
కండరాల సడలింపు,ਮਾਸਪੇਸ਼ੀ ਅਰਾਮ
కండరాల కణజాలం,ਮਾਸਪੇਸ਼ੀ ਟਿਸ਼ੂ
కండర,ਮਾਸਪੇਸ਼ੀ
కండరాల బలహీనత,ਮਾਸਪੇਸ਼ੀ Dystrophy
