Kannada,Malayalam
ಉಪಕಾರ,ലോപ്യം
ಲಾರಂತೇಸಿ,ലോറാന്തേസി
ಲಾರಾಂಥಸ್,ലോറന്തസ്
ಕೆಳಗಿನ ತೋಳು,താഴ്ന്ന ഭുജം
ಕೆಳಗಿನ ದವಡೆ,താഴ്ന്ന താടിയെല്ല്
ಕಸ,ലഫ്
ಸೊಂಟದ ಕಶೇರು,ലംബർ കശേരുക്കൾ
ಚಂಡಮಾರುತ,തടിയിടുന്ന
ಲುಂಬ್ರಿಕಸ್,ലംബ്രൈക്കസ്
ಲುಮೆನ್,ല്യൂമെൻ
ಕುಪ್ಪಳಕ,പൊരുന്നേ
ಶ್ವಾಸಕೋಶ,ശാസകോശം
ಲೂಪಿನ್,ലപ്പിൻ
ಲುಪಿನಸ್ ಆರ್ಕ್ಟಿಕಸ್,ലുപിനസ് ആർട്ടിക്കസ്
ಲ್ಯುಟೈನೈಜಿಂಗ್ ಹಾರ್ಮೋನ್ (ಎಲ್ಹೆಚ್),ഹോർമോൺ (LH) ല്യൂട്ട് ചെയ്യുന്നു
ಹಣ್ಣಾದ,ആസൈറ്റ്
ಸಣ್ಣಕೂಟ,ലൈക്കോപോളിയം
ಸಣ್ಣ,ലിക്കോപ്സിഡ
ಲಂಪಿ,ലൈംപാൽ
ದುಗ್ಧರಸ,ലിംഫ് ഗ്രന്ഥി
ದುಗ್ಧರಸ,ലിംഫ് നോഡ്
ದುಗ್ಧರಸ,ലിംഫോസൈറ്റ്
ದುಗ್ಧರಸ,ലിംഫോയിഡ് അവയവം
ದುಗ್ಧರಸ ಅಂಗಾಂಶ,ലിംഫോയിഡ് ടിഷ്യു
ದುಗ್ಧರಸ,ലിംഫോമ
ಲೈರ್,പാരതര്
ಲೈಸರ್ಜಿಕ್ ಆಸಿಡ್ ಡೈಥ್ಲಾಮೈಡ್ (ಎಲ್.ಎಸ್.ಡಿ.),Lysergic acd diethared (l.s.d.)
ಲೈಸಿನ್,ലൈസിൻ
ಲೈಸೋಸೋಮ್,ലിസോസോം
ಸಣ್ಣ,ലൈസോസിം
ಮದುಗಳಿ,മകാക്ക
ಬೃಹತ್,മാക്രോബ്രാച്ചിയം
ಬೃಹತ್ ವಾತಾವರಣ,മാക്രോവാൾപ്
ಬೃಹತ್ ಜನಕ,മാക്രോജെനിസിസ്
ಮ್ಯಾಕ್ರೋಮೋಲಿಕ್ಯುಲರ್ ಕೊಲಾಯ್ಡ್,മാക്രോമോളിക്യുലാർ കൊളോയിഡ്
ಸ್ಥೂಲಕಾಯ,മാക്രോമോലോൾകൾ
ಸಣ್ಣ,മാക്രോക്രോക്ലിയസ്
ಸಣ್ಣ,മാക്രോണിറ്ററി
ಮ್ಯಾಕ್ರೋಫೇಜ್ (ದೊಡ್ಡ ಭಕ್ಷಕ),മാക്രോഫേജ് (ബിഗ് ഹീറ്റർ)
ಮಂಕಾದ,മാക്രോഫാഗോസൈറ്റ്
ತೂರುವ,മാക്രോഫാഗസ്
ಬೃಹತ್ಕಟನ,മാക്രോഫാഗി
ಬೃಹತ್ಕಾಯಿ,മാക്രോഫൈറ്റ്
ಸಣ್ಣ,മാക്രോപസ്
ಒಂದು ಬಗೆಯ ಮರಿಹುಳು,മാകുല
ಒಂದು ಬಗೆಯ ಮರಿಹುಳು,മാകുല ലൂത്തി
ಮೆಗ್ನಾಲ,മഗ്നീഷ്യം
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಇಮೇಜಿಂಗ್,കാന്തിക പ്രകമ്പന ചിത്രണം
ವರ್ಧನೆ,മാറിഫിക്കേഷൻ
ವಾಗ್ದಾನ ಮಾಡಿದ ಚಿತ್ರ,മാഗ്നിഫൈഡ് ചിത്രം
ಭೂತಗನ್ನಡಿ,ഭൂതക്കണ്ണാടി
ವರ್ಧಕ ಶಕ್ತಿ,മാഗ്നിഫൈപ്പറേഷൻ
ಮ್ಯಾಗ್ನೋಲಿಯ,മഗ്നാളിയം
ಮ್ಯಾಗ್ನೋಲಿಯಾಸೆ,മഗ്നാളിയയേ
ಮಾಗುರ,മാഗൂർ
ಮೇಡನ್ ಹೇರ್ ಫರ್ನ್ (ಅಡಿಯಾಂಟಮ್),കന്യക ഹെയർ ഫാർ (ദിനം)
ಪ್ರಮುಖ ತೋಪು,പ്രധാന തോക്കുക
ಪ್ರಮುಖ ಹಿಸ್ಟೊಕಾಂಪ್ಯಾಬಿಲಿಟಿ ಸಂಕೀರ್ಣ,പ്രധാന ഹിസ്റ്റോകോംബാറ്റിബിളിറ്റി കോംപ്ലക്സ്
ಪ್ರಮುಖ ಆಸ್ಮೋಲೈಟ್,പ്രധാന ഓസ്മോളിറ്റ്
ಪ್ರಮುಖ ಶಿಖರ,പ്രധാന കൊടുമുടി
ಪುರುಷ,ആൺ
ಪುರುಷ ಕೋನ್,പുരുഷ കോൺ
ಪುರುಷ ಗ್ಯಾಮೆಟೊಫೈಟ್,പുരുഷ ഗാംറ്റോഫിറ്റെ
ಪುರುಷ ಜನನಾಂಗದ ದ್ಯುತಿರಂಧ್ರ,പുരുഷ ജനനേന്ദ്രിയപടം
ಪುರುಷ ಪ್ರೋನ್ಯೂಕ್ಲಿಯಸ್,പുരുഷ ഉന്നതസ്
ವಿರೂಪಗೊಂಡ ಎಲೆ,കേടായ ഇല
ಮೆರಿಕ್ ಆಮ್ಲ,മാലിക് ആസിഡ്
ಮಾರಣಾಂತಿಕ ಕೋಶ,മാരകമായ സെൽ
ಮಾರಣಾಂತಿಕ ಗೆಡ್ಡೆ,മാരകമായ ട്യൂമർ
ಮಡುಗ,മല്ലാർഡ്
ಮಣ್ಣು,മല്ലിയസ്
ಮಾಲ್ಪಿನ ಕಾರ್ಪಸ್ಕಲ್,മാൽപിഗൈയൻ കോർപ്പസ്
ಮಾಲ್ಪ್‌ಗಿಯನ್ ಕೊಳವೆಯ,മാൽപിഗീയൻ ട്യൂളർ
ಮಲ್ಟೋಸ್,മല്ക്കോസ്
ಮಾಲ್ವಾಳಿ,മാൽവാൾസ്
ಸಸ್ತನಿ,സസ്തനജീവി
ಸಸ್ತನಿ,സസ്തനി
ಸಸ್ತನಿ ಭ್ರೂಣ,സസ്തനി ഗര്ഭപിണ്ഡത്തിന്റെ
ಸಸ್ತನಿ ಗ್ರಂಥಿ,സസ്തന ഗ്രന്ഥി
ಸಸ್ತವ್ಯಮಂಥ,മമ്മിഫോം
ಆವರಣ,മാധുര്യമാണ്
ಮಾಂಡಬ್ಯುಲರ್ ಗ್ರಂಥಿ,മാൻഡിബുലാർ ഗ്രന്ഥി
ಗುದ್ದ,മാംഗനീസ്
ಮಾಂಗಿಫೆರಾ ಸೂಚಕ,മംഗിഫെറ ഇൻഡിക്ക
ಮಡಿ,മംഗ്രോവ്
ಮಾನವ ನಿರ್ಮಿತ ಕೃಷಿ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,മനുഷ്യൻ നിർമ്മിച്ച കാർഷിക ആവാസവ്യവസ്ഥ
ಮಾನವ ನಿರ್ಮಿತ ಏಕದಳ,മനുഷ്യനിർമിത ധാന്യങ്ങൾ
ಮಡಾನ್,മന്നാൻ
ನಿರುತ್ಸಾಹ,ആന്റില്
ಮಬ್ಬು,നസ്
ಮೇಪಲ್,മേപ്പിൾ
ಮಂಚಲ,മാര്ട്ടെന്റിയ
ಅಂಚಿನ,അരികിലുള്ള
ಗಾಂಜಾ,മരിജുവാന
ಸಮುದ್ರ ಜೀವಶಾಸ್ತ್ರ,മറൈൻ ബയോളജി
ಸಾಗರ ಪಕ್ಷಿ,സമുദ്ര പക്ഷി
ಸಾಗರ ಸಮುದಾಯ,സമുദ്ര സമൂഹം
ಸಮುದ್ರ ಅಕಶೇರುಕಗಳು,സമുദ്ര അകശേരുക്കൾ
ಮರಕುಟಿಗ,മറിനോ റാം
ಗುರುತು,മാർക്കർ
ಮಾರುಕಟ್ಟೆ ತ್ಯಾಜ್ಯ,വിപണി മാലിന്യങ്ങൾ
ಮಜ್ಜೆಯ ಕುಹರ,മജ്ജാ അറ
ಜವಳು,ചതുപ്പുനിലം
ಜವುಗ,മാർഷ്-മെഡോ സ്റ്റേജ്
ಸಸ್ಯವರ್ಗವಿಲ್ಲದೆ ಜವುಗು,സസ്യജാലങ്ങളില്ലാതെ മാർഷ്
ಮಾರ್ಸ್ಪಿಯಲ್ ಮೋಲ್,മാർസുപിയൽ മോൾ
ಮಾರ್ಸ್ಪಿಯಲ್ ವಿಕಿರಣ,മാർഷ്യൂയൽ വികിരണം
ಮಾರ್ಸ್ಪಿಯಲ್ ಇಲಿ,മാർസുപിയൽ എലി
ಮಾರ್ಸನ,മാർസപ്പിയം
ರಾಶಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿ,ബഹുജന വംശനാശം
ಸಾಮೂಹಿಕ ಹರಿ,കൂട്ട ഒഴുക്ക്
ಸಾಮೂಹಿಕ ಹರಿವಿನ ಕಲ್ಪನೆ,മാസ് ഫ്ലോ സിദ്ധാന്തം
ಸಣ್ಣ ಕೋಶ,മാസ്റ്റ് സെൽ
ಮಾಸ್ಟರ್ ಅಗರ್ ಪ್ಲೇಟ್,മാസ്റ്റർ അഗർ പ്ലേറ്റ്
ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್,മാസ്റ്റർ പ്ലേറ്റ്
ತಾಯಿಯ ಮರಣ ಪ್ರಮಾಣ,മാതൃമരണ നിരക്ക്
ಸಂಯಮ,ഇണചേരൽ
ಕುಶಲತೆ,മാട്രിക്സ്
ಪ್ರಬುದ್ಧ ಗಂಟು,പക്വത നോഡ്യൂൾ
ಮಾವ ಬಣ್ಣ,Mauve നിറം
ಮಧುರ,മാക്സില്ല
ಮಧುರ,മാക്സില്ലറി പാൾപ്പ്
ಗರಿಷ್ಠ ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯ,പരമാവധി വഹിക്കുന്ന ശേഷി
ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗಟ್ಟಿ,അർത്ഥം
ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ,വൈദ്യ ശാസ്ത്രം
ಗರ್ಭಧಾರಣೆಯ ವೈದ್ಯಕೀಯ ಮುಕ್ತಾಯ (ಎಂಟಿಪಿ),ഗർഭധാരണത്തിന്റെ വൈദ്യശാനം (എംടിപി)
ವೈದ್ಯಕೀಯ ಪ್ರತಿಲೇಖನ,മെഡിക്കൽ ട്രാൻസ്ക്രിപ്ഷൻ
ವೈದ್ಯಕೀಯವಾಗಿ ಸಹಾಯ ಮಾಡಿದ ವಿತರಣೆ,വൈദ്യശാസ്ത്രപരമായി അസിസ്റ്റഡ് ഡെലിവറി
ಔಷಧಿ,മരുന്ന്
ಔಷಧಿ,മരുന്ന്
ಔಷಧಿ,മരുന്ന്
ಮೆಡುಲ್ಲಿ,മെഡുള്ള
ಮೆಡುಲ್ಲಾ ಆಬ್ಲಾಂಗೆಟಾ,ഉപമസ്തിഷ്കം
ಪದಚೋಸಿ,മെഡല്ലറി പിരമിഡ്
ಚಂಡಮಾರುತ ಮಾಡಿದ,ധ്യാനം
ಮಣ್ಣು,മെഡുസ
ಮೆಗಾ ಕ್ಯಾರಸೈಟ್,മെഗാ കാരിയോസൈറ്റ്
ಮಹತ್ವಾಕಾಂಕ್ಷೆ,മെഗാപ്ലാസ്മിഡ്
ಮಹಾನಗರ,മെഗാസ്പോറൻജിയം
ಮೆಗಾಸ್ಪೊರೊಫಿಲ್,മെഗാസ്പോഫിൽ
ಮೈಬೈಮಿಯನ್ ಗ್ರಂಥಿ,മെബോമിയൻ ഗ്രന്ഥി
ಮಧುರ,Meiocyte
ಮೈಯಾಸೆ,മെയോസിസ്
ಸಮರತೆ,മെറ്റാഗെനെസിസ്
ಮೆಲನಿಕ್ ಚಿಟ್ಟೆ,മെലാനിക് പുഴു
ಮೆಲನೊಯಿಟಿ,Melanocyte
ಮೆಲನೊಸೈಟ್ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಹೆಚ್),മെലനോസൈറ്റ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (MSH)
ಮೆಲನೊಸೈಟ್ ಬಿಡುಗಡೆ ಮಾಡುವ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಆರ್ಹೆಚ್),മെലനോസൈറ്റ് ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ (MSRH)
ಮೆಲನೋಮ,മെലനോമ
ಮೆಲೊಯಿಡೋಜಿನ್ ಅಜ್ಞಾತ,മെലോഡോഗിൻ ആൾമാറാട്ട
ಪೊರೆಯ,മെംബ്രൺ ബന്ധിത
ಪೊರೆಯ ಲಿಪಿ,മെംബ്രൺ ലിപിഡ്
ಪೊರೆಯ ಪ್ರವೇಶಸಾಧ್ಯತೆ,മെംബ്രൺ പ്രവേശനക്ഷമത
ಪೊರೆಯ ಸಾಮರ್ಥ್ಯ,മെംബ്രൻ സാധ്യത
ಪೊರೆಯ ಚಕ್ರವ್ಯೂಹ,മെംബ്രണസ് ലാബിഗ്രിന്ത്
ಪೊರೆಯ ಹಾಳೆ,മെംബ്രണസ് ഷീറ്റ്
ಸ್ಮರಣ ಕೋಶ,മെമ്മറി സെൽ
ಮೆಂಡೆಲ್ ಕಾನೂನು,മെൻഡലിന്റെ നിയമം
ಮೆಂಡೆಲ್ ಅಸ್ವಸ್ಥತೆ,മെൻഡലിയൻ ഡിസോർഡർ
ಪುರುಷರು,നിഷെ
ಮಾಪಕ ಉರಿಯೂತ,നിഞ്ചൈറ്റിസ്
ಋತುಚಕ್ರ,ആർത്തവ ചക്രം
ಮಾನಸಿಕ ಪ್ರಿಯ ರಾಂಜ್ಮೆಂಟ್,മാനസിക പ്രിയങ്കരമക്ഷരാമം
ಮಂದಬುದ್ಧಿ,ബുദ്ധിമാന്ദ്യം
ಪಾದರಸ ವಿಷ,മെർക്കുറി വിഷബാധ
ವರ್ಧನೋತಕ,കരുതലുള്ളത്
ಮೆರಿಸ್ಟೆಮ್ಯಾಟಿಕ್ ಕೋಶ,മെർട്ടിസ്മാറ്റിക് സെൽ
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಪ್ರದೇಶ,മെലിസ്റ്റിമാറ്റിക് മേഖല
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಬೆಳವಣಿಗೆ,മെലിറ്റസിറ്റിക് വളർച്ച
ರೆಕ್ರೈನ್ ಗ್ರಂಥಿ,മെറോക്രൈൻ ഗ്രന്ഥി
ಮೆರೊಮಿಯೊಸಿನ್,മെറോമെയോസിൻ
ಮೆರೆಚಿಪ್ಪಸ್,Merychipsus
ಮೆಷಾರ್ಷಿಯಂ,മെസർച്ചിയം
ಬಗೆಗಿನ,മെസെൻസ്ഫാലോൺ
ಮೆಸೆಂಕಿಮಲ್ ಅಂಗಾಂಶ,മെസെഞ്ചിമൽ ടിഷ്യു
ಮೆನೊಸೆಂಡನ್,മെസെന്ററോൺ
ಚಮತ್ಕಾರ,മെസെന്ററി
ಮೆಸಿಕ್ ಸ್ಥಿತಿ,മെസിക് അവസ്ഥ
ಮಾಪಕ,മെസോകാർപ്പ്
ಮಾಸು,മഷോഡെർം
ಸಕಲಿಯ,മെസോഗ്ലോയ
ಮಾಸು,മെസോഹെപ്പ്
ಮೆಸೊಫಿಲ್ ಕೋಶ,മെസോഫിൽ സെൽ
ಸಮಾಧಿ,മെസസോം
ಮೆರೊಥೊರಾಸಿಕ್,മെസോതോറാസിക്
ಮಂತ್ರಮತಿ,മെസോതോറാക്സ്
ಮೆಸೊವೇರಿಯಂ,മെസോവേരിയം
ಮೆಸೊಜೊಯಿಕ್ ಯುಗ,മെസോസോയിക് കാലഘട്ടം
ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ,മെസഞ്ചർ ആർഎൻഎ
ಚಯಾಪಚಯೂ,ഉപാപചയ ഫ്ലക്സ്
ಚಯಾಪಚಯ ಮಾರ್ಗ,ഉപാപചയ പാത
ಚಯಾಪಚಯಿಕ,ഉപാപദാബലവും
ಚಯಾಪಚಯ,പരിണാമം
ಚಯಾಪಚಯ -ಒಟ್ಟುಗೂಡಿಸುವ,ഉപാപചയ വ്യക്തത
ತತ್ತ್ವ,മെറ്റാകാർപാൽ
ಮೆಟಾಸೆಂಟ್ರೀಯ,മെറ്റനന്റൈൻറിക്
ಮೆಟಾಕ್ರೊಮಾಟಿಕ್ ಹರಳು,മെറ്റാച്രോമാറ്റിക് ഗ്രാനുലേ
ಲೋಹದ ಸೂಜಿ,ലോഹ സൂചി
ಲೋಹೀಯ ಆಕ್ಸಲ್,മെറ്റാലിക് ഓക്സൈഡ്
ವಾಚನಶಾಸ್ತ್ರ,മെട്ടമേറിസം
ರೂಪಾಂತರ,മാംസം
ಮೆಟನೆಫ್ರಿಡಿಯಮ್,മെറ്റായാൻഫ്രിയം
ರೂಪಕ,മെറ്റാഫേസ്
ರೂಪನಾಶಿ,മെറ്റാഫേസ് പ്ലേറ്റ്
ರೂಪಾಂತರದ ತಟ್ಟೆ,മെറ്റാഫാസിക് പ്ലേറ്റ്
ಮಧುಮಾಪಕ,മെറ്റാപോളേഷൻ
ಬಜಾರಿ,മെറ്റാസ്റ്റാസിസ്
ಬಜಾರಿ,മെറ്റാസ്റ്റാസിസ്
ಪತಂಗಲ್,മെറ്റാറ്റാർസാൽ
ರೂಪಾಂತರದ,മെറ്റാതോറാസിക്
ರೂಪರೋಗ,മെറ്റാതോറാക്സ്
ಮೆಟಜೋವಾನ್ಸ್,മെറ്റാസോവാൻസ്
ಮೆಟಾಸೆನ್ಸ್‌ಫಾಲ,മെറ്റാസെൻസ്ഫലോൺ
ಚೂರುಪಾರು,കാര്യപരിശോധന
ಮೆಥಡೋನ್,മെത്തഡോൺ
ಮೆಥೆಮೊಗ್ಲೋಬಿನ್,മെത്തിമോഗ്ലോബിൻ
ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ,മെഥമോഗ്ലോബിനെമിയ
ಮೀಥೇನ್,മീഥെയ്ൻ
ಮೆಥನೊಬಾಕ್ಟರ,മെത്തനോബക്രിയം
ಮೆಥನೊಜೆನ್,മെത്തനോജൻ
ಮೀಥೈಲ್ ಪಾದರಸ,മെഥൈൽ ബുധൻ
ಮೀಥೈಲೇಟೆಡ್ ಕ್ಯಾಪ್,മെത്തിലേറ്റഡ് തൊപ്പി
ಮೀಥಿಲೀನ್ ನೀಲಿ,മെത്തിലീൻ നീല
ಮೀಥೈಲೋಫಿಲಸ್,മെത്തിലോഫിലസ്
ಮೀಥೈಲಾಟ್ರೋಫಸ್,മെത്തിലോട്രോഫസ്
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,സൂക്ഷ്മ പോഷകൻ
ಸೂಕ್ಷ್ಮಜೀವಿ,സൂക്ഷ്മാണുകാരന്
ಮೈಕ್ರೋಪ್ರೊಪ್ರಾಗನ,മൈക്രോപ്രോപ്റ്റേഷൻ
ಸೂಕ್ಷ್ಮ ತಂತ್ರಜ್ಞಾನ,മൈക്രോടെക്നിക്
ಮೈಕ್ರೊ ಆರ್ಕಿಟೆಕ್ಚರಲ್ ಕ್ಷೀಣಿಸುವಿಕೆ,മൈക്രോ സർക്കിറ്ററൽ ഡിംറൈറേഷൻ
ಸೂಕ್ಷ್ಮಜೀವಿ (ಸೂಕ್ಷ್ಮಜೀವಿ),മൈക്രോബ് (സൂക്ഷ്മജീവിതം)
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅಬೀಜ,സൂക്ഷ്മപരിശോധനയുള്ള ക്ലോണിംഗ്
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಸಸ್ಯವರ್ಗ,സൂക്ഷ്മജീവയിലെ സസ്യജാലങ്ങൾ
ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ,മൈക്രോബയോളജി
ಸೂಕ್ಷ್ಮ ಜೀವಿ,മൈക്രോബോഡി
ಮೈಕ್ರೋ ಗಲಿimateೇದ,മൈക്രോക്ലൈമേഷൻ
ಮೈಕ್ರೋ ಕಶೇರು,മൈക്രോവെയ്ലി
ಮೈಕ್ರೋಫಿಲೇಡು,സൂക്ഷ്മശാസ്ത്രജ്ഞൻ
ಮೈಕ್ರೋಫೋಸಿಲ್,മൈക്രോഫോസിൽ
ಮೈಕ್ರೋಇನ್‌ಜೆಕ್ಷನ್,സൂക്ഷ്മരണം
ಸೂಕ್ಷ್ಮಜೀವಿ,സൂക്ഷ്മാണുകാരന്
ಮೀಥೈಲಾಟ್ರೋಫಸ್,മെത്തിലോട്രോഫസ്
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,സൂക്ഷ്മ പോഷകൻ
ಸೂಕ್ಷ್ಮಜೀವಿ,സൂക്ഷ്മാണുകാരന്
ಮೈಕ್ರೋ ದಳ,മൈക്രോഫാഗസ്
ಮೈಕ್ರೋಫ್ಯಸಿ,മൈക്രോ ഫാജി
ಮೈಕ್ರೋಪೈಲಾರ್ ಅಂತ್ಯ,മൈക്രോപൈൽ എൻഡ്
ಮೈಕ್ರೋ ಪಲಾಯನ,സൂക്ഷ്മപരിശോധന
ಮೈಕ್ರೋ ಪಲಾಯನ,സൂക്ഷ്മപരിശോധന
ಮೈಕ್ರೋ ಪಲಾಯನ,സൂക്ഷ്മപരിശോധന
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,മൈക്രോറേറ്റലൈറ്റ്
ಸೂಕ್ಷ್ಮದರ್ಶಕ,സൂക്ഷ്മദര്ശിനി
ಸೂಕ್ಷ್ಮ ದಹೆ,സൂക്ഷ്മതൈ
ಮೈಕ್ರೋಸ್ಪೆರ್ಮೇ,മൈക്രോമെറി
ಸೂಕ್ಷ್ಮ ವರ್ಗ,മൈക്രോസ്ഫിയർ
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,മൈക്രോസ്പോർച്ചർഗ്യം
ಮೈಕ್ರೊಸ್ಪೋರ್ ಟೆಟ್ರಾಡ್,മൈക്രോസ്പോർമെന്റ് ടെട്രാഡ്
ಮೈಕ್ರೋಸ್ಪೋರ್ಫಿಲ್,മൈക്രോസ്പോർഫിൾ
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,മൈക്രോസ്പോറം
ಮೈಕ್ರೋ ಚಿತ್ರ,മൈക്രോടോം
ಮೈಕ್ರೋ ಟಲಿಗೆ,മൈക്രോട്യൂബിൾ ട്രിപ്പിൾ
ಮೈಕ್ರೊಟ್ಯೂಬ್ಯೂಲ್ ಡಬಲ್,മൈക്രോടോംബൂൾ ഇരട്ട
ಮೈಕ್ರೋವಿಲ್ಲೆ,മൈക്രോവില്ലി
ಸಂಚಾರಿ,മാന്റ്റൈൻഷൻ
ಮಧ್ಯಮ,മിഡ്ബെയ്ൻ
ಮಧ್ಯ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್,മിഡിൽ സെറെബെല്ലർ പെഡങ്കിൾ
ಕಿವಿಯ ಮಧ್ಯದ ಕಿವಿಗೆ,മധ്യ ചെവി
ಮಧ್ಯದ ಲ್ಯಾಮೆಲ್ಲಾ,മിഡിൽ ലമെല്ല
ಮಧ್ಯಮ,മിഡ്ഗട്ട്
ಸೂಲಗಿತ್ತಿ ಟೋಡ್,മിഡ്വൈഫ് ടോഡ്
ವಲಸಿಗ,കുടിയേറ്റക്കാരൻ
ವಲಸೆ,കുടിയേറ്റം
ಹಾಲು ಸಕ್ಕರೆ,പാൽ പഞ്ചസാര
ಹಾಲು ಉತ್ಪಾದಿಸುವ ಗ್ರಂಥಿ,പാൽ ഉൽപാദിപ്പിക്കുന്ന ഗ്രന്ഥി
ರಾಗಿ,മില്ലറ്റ്
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿಯೊಸ್ಮೋಲ್,ലിറ്ററിന് മില്ലിയോസ്മോൾ
ಮಂತ್ರವಾದಿ,മിൽവാസ്
ಅನುಕರಣೆ,മിമിക്രി
ಮಿನಾಮಾಟ,മിനാമത്ത രോഗം
ಖನಿಜ,അയിര്
ಖನಿಜ ಅಂಶ,ധാതു ഘടകം
ಖನಿಜ ಪೋಷಣೆ,ധാതു പോഷകാഹാരം
ಖನಿಜೀಕರಣ,ധാതുവൽക്കരണം
ಖನಿಜ ಕಾರ್ಟಿಕಾಯಿಡ್,മിനരലോ കോർട്ടികോയിഡ്
ಮಂತ್ರವಾದ,മിനിയേച്ചർ മാഗ്നെറ്റ്
ಗಣಿಗಾರಿಕೆ,ഖനന പ്രവർത്തനം
ಮಿನಿಸಾಟೆಲೈಟ್,മിനിസാറ്റലൈറ്റ്
ಸಣ್ಣ ತೋಡು,ചെറിയ തോട്
ಮಿಷರೆ,Miiocene
ಮಧುರ,മിയോഹിപ്പസ്
ಪವಾಡಗಳು,മിറാബിലിസ്
ತಗ್ಗಿಸುವುದು,ലഘകം
ಮೈಟೊಕಾಂಡ್ರಿಯ,മിടോകോൺട്രിയ
ಮೈಟೊಕಾಂಡರಿನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,മൈറ്റോകോൺഡ്രിയൽ മാട്രിക്സ്
ಮೈತ್ರಿ,മൈറ്റോസിസ്
ಮಿಟ್ರಲ್ ವಾಲ್ವ್ (ಬೈಕಸ್ಪಿಡ್ ಕವಾಟ),മിതൽ വാൽവ് (BICUSPID വാൽവ്)
ಮಿಶ್ರ ಗ್ರಂಥಿ,മിക്സഡ് ഗ്രന്ഥി
ಮಿಶ್ರ ನರಗಳು,മിക്സഡ് ഞരമ്പുകൾ
ಮಿಶ್ರಣ,മിക്സോട്രോഫിക്
ಮೊಬೈಲ್ ವಾಹಕ,മൊബൈൽ കാരിയർ
ಮೊಬೈಲ್ ಮೂಲ,മൊബൈൽ ഉറവിടം
ಚಲನಶೀಲತೆ,ചലനക്ഷമത
ಮಧ್ಯಮ ಗಾಯ,മിതമായ പരിക്ക്
ಆಧುನಿಕ .ಷಧ,മോഡേൺ മെഡിസിൻ
ಆಧುನಿಕ ಸಮಾಜ,ആധുനിക സമൂഹം
ಮಾರ್ಪಡಿಸುವಿಕೆ,മോഡനിബിലിറ്റി
ಮಾರ್ಪಡಿಸಿದ ಡೈಹೈಬರ್ಡ್ ಅನುಪಾತ,പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം
ಮಾರ್ಪಡಿಸಿದ ಮೂಲ,പരിഷ്ക്കരിച്ച റൂട്ട്
ರೂಪರೇಖೆ,മൊഡ്യൂലേറ്റ്
ಕ್ರಿಯೆಯ ಮಾಡ್ಯುಲೇಷನ್,പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ
ಮಾಡ್ಯುಲೇಟರ್ ವಸ್ತು,മോഡുലേറ്റർ പദാർത്ഥം
ತೇವಾಂಶ,ഈര്പ്പം
ತೇವಾಂಶ,ഈർപ്പം കമ്മി
ಸಣ್ಣ ಹಲ್ಲುಗಳು,മോലാർ പല്ലുകൾ
ಮೋಲಗಳ,അണപ്പല്ല്
ಪೋಲೆ,പെരുച്ചാഴി
ಪೋಲೆ,പെരുച്ചാഴി
ಪೋಲೆ,പെരുച്ചാഴി
ಮೋಲ್ (ಮೋಲ್),മോൾ (മോൾ)
ಅಣು ಜೀವಶಾಸ್ತ್ರ,മോളിക്യുലർ ബയോളജി
ಆಣ್ವಿಕ ಆನುವಂಶಿಕ ವಿಶ್ಲೇಷಣೆ,മോളിക്യുലർ ജനിതക വിശകലനം
ಆಣ್ವಿಕ ಮಟ್ಟ,തന്മാത്രാ നില
ಆಣ್ವಿಕ ಮೆಸೆಂಜರ್,തന്മാത്ര മെസഞ്ചർ
