Tamil,Punjabi
மண் அமைப்பு,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
மண் அமைப்பு,ਮਿੱਟੀ ਦੀ ਬਣਤਰ
மண் வகை,ਮਿੱਟੀ ਦੀ ਕਿਸਮ
சோலம்,ਸੋਲਮ
சோர்ப்ஷன்,ਸੋਰਪਸ਼ਨ
ஸ்பால்கள்,ਸਪੱਲਸ
குறிப்பிட்ட அயனி விளைவு,ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ
சதுர வடிவ இடிபாடுகள்,ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து,ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
நிலையான ஓட்டம்,ਸਥਿਰ ਵਹਾਅ
மிளிரும் படி,ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ
ஒட்டும் தன்மை,ਚਿਪਕਣਾ
ஒட்டும் புள்ளி,ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ
கல்,ਪੱਥਰ
ஸ்லோப் கை மோல்டிங்,ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ
பட்டா கீல்,ਪੱਟੜੀ ਦਾ ਕਬਜਾ
வைக்கோல் பலகை,ਤੂੜੀ ਬੋਰਡ
ஸ்ட்ரீம்,ਸਟ੍ਰੀਮ
மன அழுத்தம்,ਤਣਾਅ
நீட்டுபவர்,ਸਟ੍ਰੈਚਰ
ஸ்ட்ரெச்சர் பிணைப்பு,ਸਟ੍ਰੈਚਰ ਬਾਂਡ
ஸ்ட்ரெச்சர் படிப்பு,ਸਟਰੈਚਰ ਕੋਰਸ
லேசான கயிறு,ਸਤਰ
சரம் பாடநெறி,ਸਤਰ ਕੋਰਸ
கட்டமைப்பு காரணி,ਬਣਤਰ ਕਾਰਕ
கட்டமைப்பு குறியீடு,ਬਣਤਰ ਸੂਚਕਾਂਕ
ஸ்டக்கோ,ਸਟੁਕੋ
வீரியமான,ਸਟੱਡ
ஸ்டைலோபேட்,ਸਟਾਈਲੋਬੇਟ
துணை மண்,ਉਪ ਮਿੱਟੀ
துணை அமைப்பு,ਉਪ ਬਣਤਰ
கூட்டுத்தொகை வளைவு,ਸਮੀਕਰਨ ਵਕਰ
சன் மைக்கா,ਸੂਰਜ ਮੀਕਾ
சூப்பர் கட்டமைப்பு,ਸੁਪਰ ਬਣਤਰ
நிலமளப்போர்,ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ
எஸ்-மதிப்பு,S-ਮੁੱਲ
அங்கும் இங்கும் அசை,ਸਵੈਗ
ஸ்வான் கழுத்து,ਹੰਸ ਦੀ ਗਰਦਨ
கூடாரம்,ਤੰਬੂ
மேஜை கை மோல்டிங்,ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ
டேங்கிங்,ਟੈਂਕਿੰਗ
டெம்பீட்டோ,ਟੈਂਪੀਏਟੋ
வெப்பநிலை மாற்றம்,ਟੈਂਪਰਿੰਗ
டெம்ப்ளேட்,ਟੈਂਪਲੇਟ
டெம்ப்ளேட்,ਟੈਂਪਲੇਟ
டெபிடேரியம்,ਟੇਪੀਡੇਰਿਅਮ
டெரகோட்டா,ਟੈਰਾਕੋਟਾ
டெர்ரா ரோசா,ਟੈਰਾ ਰੋਜ਼ਾ
டெர்ராஸோ,ਟੈਰਾਜ਼ੋ
டெட்ரா பாணி,ਟੈਟਰਾ ਸ਼ੈਲੀ
வரம்பு வரம்பு மதிப்பு,ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ
தொண்டை,ਗਲਾ
கல் மூலம்,ਪੱਥਰ ਦੁਆਰਾ
டைடல் பேசின்,ਟਾਈਡਲ ਬੇਸਿਨ
டை பார்,ਟਾਈ ਪੱਟੀ
கற்றை கட்டவும்,ਟਾਈ ਬੀਮ
டை ராட்,ਟਾਈ ਰਾਡ
Tirs,ਤਿਰਸ
சகிப்புத்தன்மை,ਸਹਿਣਸ਼ੀਲਤਾ
பல்வலி,ਟੂਥਿੰਗ
மேல் மண் அல்லது மேற்பரப்பு மண்,ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ
மொத்த போரோசிட்டி,ਕੁੱਲ porosity
டிரேசரி,ਟਰੇਸਰੀ
ரயில் எதிர்ப்பு,ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ
இடமாற்றம்,ਟਰਾਂਸੇਪਟ
இடைநிலை மண்,ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ
டிரான்ஸ்சம்,ਟ੍ਰਾਂਸੋਮ
போக்குவரத்து மண்,ਆਵਾਜਾਈ ਮਿੱਟੀ
துணை நதி,ਸਹਾਇਕ
டிரிஃபோரியம்,ਟ੍ਰਾਈਫੋਰੀਅਮ
ட்ரைகிளிஃப்,ਟ੍ਰਾਈਗਲਾਈਫ
துண்டிக்கப்பட்ட மண்,ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ
கொந்தளிப்பான ஓட்டம்,ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ
சிறு கோபுரம்,ਬੁਰਜ
டைம்பார் எண்,Tympar ਨੰਬਰ
இறுதி தாங்கும் திறன்,ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
அல்டிமேட் பிஎச்,ਅੰਤਮ ph
ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து,ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
கட்டமைக்கப்படாத சதுர இடிபாடுகள்,ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
அண்டர்கிராஃப்ட்,ਅੰਡਰਕ੍ਰਾਫਟ
நிரப்பப்படாத போரோசிட்டி,ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ
சீரான ஓட்டம்,ਇਕਸਾਰ ਵਹਾਅ
அலகு சட்ட வகை சாரக்கட்டு,ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ
பயனற்ற வேலை,ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ
நிறைவுறா மண்,ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
நிலையற்ற ஓட்டம்,ਅਸਥਿਰ ਵਹਾਅ
மேல் பிளாஸ்டிக் வரம்பு,ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ
பள்ளத்தாக்கு சாக்கடை,ਵੈਲੀ ਗਟਰ
வால்ட்,ਵਾਲਟ
வெட்டாரியம்,ਵੈਟੇਰੀਅਮ
காற்றோட்டம்,ਹਵਾਦਾਰੀ
மறுபடியும்,ਵੈਂਟੀਲੇਟਰ
வெரம்தா,ਵਰਮਦਾਹ
வேஸ்டிபுல்,ਵੈਸਟੀਬਿਊਲ
வில்லா,ਵਿਲਾ
