Odiya,Telugu
"ପାର୍ଶ୍ୱ ଅନାବଶ୍ୟକତା |
 ଯାଞ୍ଚ କରନ୍ତୁ |","పార్శ్వ పునరావృతం
 తనిఖీ"
ଲାଟେରାଲ୍ ଓଲଟା |,పార్శ్వ రివర్సల్
ନେତା,నాయకుడు
ନେତା ରେକର୍ଡ |,లీడర్ రికార్డ్
ଅଗ୍ରଣୀ ନିୟନ୍ତ୍ରଣ |,ప్రముఖ నియంత్రణ
ଅଗ୍ରଣୀ ନିଷ୍ପତ୍ତି,ప్రముఖ నిర్ణయం
ଅଗ୍ରଣୀ ଶେଷ,ప్రముఖ ముగింపు
ଅଗ୍ରଣୀ ଗ୍ରାଫିକ୍ସ |,ప్రముఖ గ్రాఫిక్స్
ଶୂନ,ప్రముఖ సున్నా
ଲିପ୍ଫ୍ରୋଗ ପରୀକ୍ଷା |,లీప్‌ఫ్రాగ్ పరీక్ష
ଲିଜ୍ ଚ୍ୟାନେଲ |,లీజుకు తీసుకున్న ఛానెల్
"ଲିଜ୍ ସର୍କିଟ୍ |
 ଡାଟା-ଟ୍ରାନ୍ସମିସନ୍ |
 ସେବା","లీజుకు ఇచ్చిన సర్క్యూట్
 డేటా-ట్రాన్స్మిషన్
 సేవ"
ଲିଜ୍ ଲାଇନ୍ |,లీజుకు తీసుకున్న పంక్తి
ଲିଜ୍,లీజింగ్
"ଅତିକମରେ ବାରମ୍ବାର |
 ବ୍ୟବହୃତ ସ୍ମୃତି |","తక్కువ తరచుగా
 ఉపయోగించిన మెమరీ"
"ବର୍ତ୍ତମାନ ଅତି କମରେ ବ୍ୟବହୃତ |
 ସ୍ମୃତି","కనీసం ఇటీవల ఉపయోగించబడింది
 మెమరీ"
ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |,తక్కువ ముఖ్యమైనది
"ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ବର୍ଣ୍ଣ","తక్కువ ముఖ్యమైనది
 పాత్ర"
"ଅତିକମରେ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |
 ଅଙ୍କ","తక్కువ ముఖ్యమైనది
 అంకె"
"ବାମ ହାତ ମାର୍ଜିନ
 Indent","ఎడమ చేతి మార్జిన్
 ఇండెంట్"
ବାମ ଯଥାର୍ଥତା |,ఎడమ సమర్థన
ଗୋଡ,కాలు
ଲମ୍ବ,పొడవు
"ଲମ୍ବ
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ","పొడవు
 స్పెసిఫికేషన్"
ଚିଠି,లేఖ
ଲେଟର କୋଡ୍,లెటర్ కోడ్
ଚିଠିଟି,లేఖ అవుట్
ଅକ୍ଷର ଗୁଣ,అక్షర నాణ్యత
ଚିଠି ଶିଫ୍ଟ |,లెటర్ షిఫ్ట్
ସ୍ତର,స్థాయి
ସ୍ତର କ୍ଷତିପୂରଣକାରୀ |,స్థాయి పరిహారం
ସ୍ତରୀୟ ସୂଚକ,స్థాయి సూచిక
ଲେପନ ନମ୍ବର,స్థాయి సంఖ్య
ପ୍ରବେଶର ସ୍ତର |,ప్రాప్యత స్థాయి
ଠିକଣା ସ୍ତର,చిరునామా స్థాయి
ସ୍ତର-ଗୋଟିଏ ଭେରିଏବଲ୍ |,స్థాయి-వన్ వేరియబుల్
ସ୍ତର କ୍ରମ,స్థాయి క్రమం
ସ୍ତର ଓଭରଲୋଡ୍ |,స్థాయి ఓవర్లోడ్
"ସ୍ତରର ଉତ୍ସ
 ଭାଷା","స్థాయి మూలం
 భాష"
"ସ୍ତରୀୟ ରାଜ୍ୟ
 ପଞ୍ଜିକରଣ କର |","స్థాయి రాష్ట్రాలు
 రిజిస్టర్"
ଲେକ୍ସିମେ |,లెక్సీమ్
ଲେକ୍ସିକନ୍ |,నిఘంటువు
ପାଠାଗାର,లైబ్రేరియన్
ଲାଇବୁରିଆନ୍ ପ୍ରୋଗ୍ରାମ୍ |,లైబ్రేరియన్ ప్రోగ్రామ్
ଲାଇବ୍ରେରୀ |,గ్రంధాలయం
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,లైబ్రరీ డైరెక్టరీ
ଲାଇବ୍ରେରୀ ସୁବିଧା |,లైబ్రరీ సౌకర్యం
ଲାଇବ୍ରେରୀ ଫାଇଲ୍ ଏଡିଟର୍ |,లైబ్రరీ ఫైల్ ఎడిటర్
ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ |,లైబ్రరీ ప్రోగ్రామ్
ଲାଇବ୍ରେରୀ ରୁଟିନ୍ |,లైబ్రరీ రొటీన్
ଲାଇବ୍ରେରୀ ସବ୍ରୋଆରାଇନ୍ |,లైబ్రరీ సబ్‌ట్రౌటిన్
ଲାଇବ୍ରେରୀ ଟେପ୍ |,లైబ్రరీ టేప్
ଲାଇବ୍ରେରୀ ଟ୍ରାକ୍ |,లైబ్రరీ ట్రాక్
"ଲାଇସେନ୍ସପ୍ରାପ୍ତ
 ଡକ୍ୟୁମେଣ୍ଟେସନ୍","లైసెన్స్
 డాక్యుమెంటేషన్"
"ଲାଇସେନ୍ସପ୍ରାପ୍ତ
 ପ୍ରକାଶନ |","లైసెన్స్
 ప్రచురణ"
ହାଲୁକା ବଟନ୍,లైట్ బటన్
ହାଲୁକା ଅବତରଣ,లైట్ కండ్యూట్
"ହାଲୁକା-ନିର୍ଗତ |
 ଡାୟୋଡ୍","లైట్-ఎమిటింగ్
 డయోడ్"
"ହାଲୁକା-ନିର୍ଗତ |
 ଡାୟଡ୍ ଡିସପ୍ଲେ |","లైట్-ఎమిటింగ్
 డయోడ్ ప్రదర్శన"
ହାଲୁକା ଗାଇଡ୍ |,లైట్ గైడ్
ହାଲୁକା ବନ୍ଧୁକ,లైట్ గన్
ଲାଇଟ୍ କଲମ,లైట్ పెన్
ହାଲୁକା କଲମ ଧ୍ୟାନ |,లైట్ పెన్ శ్రద్ధ
ଲାଇଟ୍ ପଶ୍ଚିମ ଚିହ୍ନଟ |,లైట్ పెన్ డిటెక్షన్
ହାଲୁକା କଲମ ହିଟ୍ |,లైట్ పెన్ హిట్
ହାଲୁକା କଲମ ଷ୍ଟ୍ରାଇକ୍ |,లైట్ పెన్ సమ్మె
ହାଲୁକା କଲମ ଟ୍ରାକିଂ |,లైట్ పెన్ ట్రాకింగ్
ହାଲୁକା ସ୍ଥିରତା |,కాంతి స్థిరత్వం
ସୀମିତ ଯାଞ୍ଚ |,పరిమితి తనిఖీ
"ସୀମିତ ଦୂରତା |
 ଆଡାପ୍ଟର","పరిమిత దూరం
 అడాప్టర్"
ସୀମା,పరిమితి
ସୀମା ସର୍କିଟ |,పరిమితి సర్క్యూట్
ରେଖା,లైన్
ରେଖା ଆଡାପ୍ଟର |,లైన్ అడాప్టర్
ଲାଇନ୍ ଆଡାପ୍ଟର ୟୁନିଟ୍ |,లైన్ అడాప్టర్ యూనిట్
"ରେଖା ସୀମା |
 ସ୍ୱୟଂଚାଳିତଟି","సరళ సరిహద్దు
 ఆటోమాటా"
ର line ଖ୍ୟ ମିଶ୍ରଣ |,లీనియర్ కాంబినర్
ର line ଖ୍ୟ ବିକୃତି |,సరళ వక్రీకరణ
"ର line ଖ୍ୟ ଏକୀଭୂତ ହୋଇଛି |
 ସର୍କିଟ","లీనియర్ ఇంటిగ్రేటెడ్
 సర్క్యూట్"
ର line ଖ,సరళత
ରେଖା ଭାଷା |,సరళ భాష
ରେଖା ତାଲିକା |,సరళ జాబితా
ରେଖା ଅପ୍ଟିମାଇଜେସନ୍ |,సరళ ఆప్టిమైజేషన్
"ରେଖା
 ପ୍ରୋଗ୍ରାମିଂ","సరళ
 ప్రోగ్రామింగ్"
ର line ଖିକ ନିୟାମକ |,లీనియర్ రెగ్యులేటర్
"ରେଖା
 ପ୍ରତିନିଧିତ୍ୱ","సరళ
 ప్రాతినిథ్యం"
ରେଖା ସନ୍ଧାନ |,సరళ శోధన
ରେଖା ଚୟନ,సరళ ఎంపిక
ର line ଖ୍ୟ ଏକକ |,సరళ యూనిట్
"ଲାଇନ୍-ଟାଇ-ଟାଇମ୍ |
 ପ୍ରିଣ୍ଟର୍ (= ରେଖା |
 ମୁଦ୍ରଣୀ)","లైన్-ఎట్-ఎ-టైమ్
 ప్రింటర్ (= లైన్
 ప్రింటర్)"
ରେଖା ବର୍ଣ୍ଣ,పంక్తి అక్షరం
ରେଖା କୋଡ୍,లైన్ కోడ్
ରେଖା ଏକାଗ୍ରତା |,లైన్ ఏకాగ్రత
ରେଖା ନିୟନ୍ତ୍ରଣ,లైన్ నియంత్రణ
ରେଖା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |,లైన్ కంట్రోల్ బ్లాక్
"ରେଖା ନିୟନ୍ତ୍ରଣ
 ଅନୁଶାସନ (= ରେଖା) |
 ପ୍ରୋଟୋକଲ୍)","లైన్ నియంత్రణ
 క్రమశిక్షణ (= లైన్
 ప్రోటోకాల్"
ରେଖା କାଉଣ୍ଟର |,లైన్ కౌంటర్
ରେଖା ତଥ୍ୟ ସେଟ୍ |,లైన్ డేటా సెట్
ରେଖା ପ୍ରତୀକ ବିଲୋପ କରନ୍ତୁ |,లైన్ తొలగించు చిహ్నం
"ରେଖା ବିଲୋପାଟି
 ବର୍ଣ୍ଣ","లైన్ తొలగింపు
 పాత్ర"
"ରେଖା ଅନୁଶାସନ |
 (= ଲାଇନ୍ ପ୍ରୋଟୋକଲ୍)","లైన్ క్రమశిక్షణ
 (= లైన్ ప్రోటోకాల్)"
"ରେଖା ଚିତ୍ର
 ପ୍ରଦର୍ଶନ","లైన్ డ్రాయింగ్
 ప్రదర్శన"
ରେଖା ଡ୍ରାଇଭର |,లైన్ డ్రైవర్
ରେଖା ସମ୍ପାଦନା |,లైన్ ఎడిటింగ్
"ରେଖା ଶେଷ
 ଆଡଜଷ୍ଟମେଣ୍ଟ୍","లైన్-ఎండ్
 సర్దుబాటు"
"ରେଖା-ଶେଷ ନିୟନ୍ତ୍ରଣ |
 ଚାବି","లైన్-ఎండ్ నియంత్రణ
 కీ"
ରେଖା-ଏଣ୍ଡିଙ୍ଗ୍ ଜୋନ୍ |,లైన్-ఎండింగ్ జోన్
ରେଖା-ଶେଷ ଜୋନ୍ |,లైన్-ఎండ్ జోన్
ରେଖା ଉପକରଣ |,లైన్ పరికరాలు
ରେଖା ଫିଡ୍ |,లైన్ ఫీడ్
ରେଖା ଫିଡ୍ ବର୍ଣ୍ଣ |,లైన్ ఫీడ్ అక్షరం
ଲାଇନ୍ ଫିଲ୍ଟର ସନ୍ତୁଳନ |,లైన్ ఫిల్టర్ బ్యాలెన్స్
ରେଖା ସନ୍ଧାନକାରୀ |,లైన్ ఫైండర్
ରେଖା ଜେନେରେଟର,లైన్ జనరేటర్
ରେଖା ଗୋଷ୍ଠୀ,లైన్ గ్రూప్
ରେଖା ହିଟ୍,లైన్ హిట్
ରେଖା ପ୍ରତିବନ୍ଧକତା |,లైన్ ఇంపెడెన్స్
ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |,పంక్తి సూచిక
ରେଖା ଇଣ୍ଟରଫେସ୍ ବେସ୍ |,లైన్ ఇంటర్ఫేస్ బేస్
ରେଖା କୀ,లైన్ కీ
ରେଖା ସ୍ତର,లైన్ స్థాయి
ଲାଇନ୍ ଲିଙ୍କ୍ ପଲ୍ସିଂ |,లైన్ లింక్ పల్సింగ్
ରେଖା ଭାର |,లైన్ లోడ్
ଲାଇନ୍ ଲୁପ୍ |,లైన్ లూప్
"ଲାଇନ୍ ଲୁପ୍ |
 ପ୍ରତିରୋଧ","లైన్ లూప్
 ప్రతిఘటన"
"ରେଖା
 ଭୁଲ ବ୍ୟାଖ୍ୟା","లైన్
 తప్పు నమోదు"
"ରେଖା ମୋଡ୍, ସୁଇଚ୍","లైన్ మోడ్, మారడం"
ରେଖା ଶବ୍ଦ,లైన్ శబ్దం
ରେଖା ସଂଖ୍ୟା,వరుస సంఖ్య
"ରେଖା ସଂଖ୍ୟା
 ସମ୍ପାଦନା","వరుస సంఖ్య
 ఎడిటింగ్"
ରେଖା ପ୍ରିଣ୍ଟର୍ |,లైన్ ప్రింటర్
ରେଖା ମୁଦ୍ରଣ,లైన్ ప్రింటింగ్
ରେଖା ପ୍ରୋଟୋକଲ୍ |,లైన్ ప్రోటోకాల్
ରେଖା ରିଲେ |,లైన్ రిలే
"ରେଖା ପ୍ରତିକ୍ରିୟା
 ମୋଡ୍","పంక్తి ప్రతిస్పందన
 మోడ్"
ଲାଇନ୍ skew,లైన్ స్కేవ్
ରେଖା ଗତି,లైన్ స్పీడ్
ଲାଇନ୍-ପେଚା |,పంక్తులు-పెర్-అంగుళం
ରେଖା ସ୍ଥିତି,లైన్ స్థితి
ରେଖା ଷ୍ଟ୍ରେଚର୍ |,లైన్ స్ట్రెచర్
ରେଖା ବୃଦ୍ଧି,లైన్ ఉప్పెన
ରେଖା ସୁଇଚ୍,లైన్ స్విచింగ్
ରେଖା ଟ୍ରାଫିକ୍ |,లైన్ ట్రాఫిక్
ଲିଙ୍କ୍,లింక్
ଲିଙ୍କ୍,అనుసంధానం
ଲିଙ୍କ୍ ଏଡିଟର୍ |,లింకేజ్ ఎడిటర్
ଲିଙ୍କ୍ ବିଭାଗ,అనుసంధాన విభాగం
ଲିଙ୍କ୍-ସଂଲଗ୍ନ |,లింక్-అటాచ్డ్
"ଲିଙ୍କ୍-ସଂଲଗ୍ନ |
 ଷ୍ଟେସନ |","లింక్-అటాచ్డ్
 స్టేషన్"
"ଲିଙ୍କ୍-ସଂଲଗ୍ନ |
 ଟର୍ମିନାଲ୍","లింక్-అటాచ్డ్
 టెర్మినల్"
ଲିଙ୍କ୍ ବିଟ୍,లింక్ బిట్
"ଲିଙ୍କ୍-ବାଇ-ଲିଙ୍କ୍ |
 ସଙ୍କେତ","లింక్-బై-లింక్
 సిగ్నలింగ్"
ଲିଙ୍କ୍ ସଂଯୋଗ,లింక్ కనెక్షన్
ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |,లింక్ నియంత్రణ
"ଲିଙ୍କ୍ କଣ୍ଟ୍ରୋଲ୍ |
 ପ୍ରଣାଳୀ","లింక్ నియంత్రణ
 విధానం"
ଲିଙ୍କ୍ ସଂପାଦନା |,లింక్ సవరణ
"ଲିଙ୍କ୍ ହୋଇଥିବା କ୍ରମିକ |
 ଫାଇଲ୍ |","లింక్డ్ సీక్వెన్షియల్
 ఫైల్"
ସବ୍ରୋଟାଇନ୍ ଲିଙ୍କ୍ ହୋଇଛି |,లింక్డ్ సబ్‌ట్రౌటిన్
ଲିନର,లింకర్
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,లింక్ గ్రూప్
ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |,లోడర్‌ను అనుసంధానించడం
"ଲିଙ୍କ୍ ଲୋଡିଙ୍ଗ୍ |
 କାର୍ଯ୍ୟନିର୍ବାହୀ","లోడర్‌ను అనుసంధానించడం
 ఎగ్జిక్యూటివ్"
ଲିଙ୍କ୍ ପ୍ରୋଟୋକଲ୍ |,లింక్ ప్రోటోకాల్
"ଲିସପ (ତାଲିକା)
 ପ୍ରକ୍ରିୟାକରଣ)","లిస్ప్ (జాబితా
 ప్రాసెసింగ్)"
"ତାଲିକା-ନିର୍ଦ୍ଦେଶିତ |
 ସଂକ୍ରମଣ","జాబితా-దర్శకత్వం
 ప్రసార"
ଶୁଣିବା ମୋଡ୍,లిజనింగ్ మోడ్
"ପରିଚାଳନା ତାଲିକା |
 ଷ୍ଟେଟମେଣ୍ଟ","జాబితా నిర్వహణ
 ప్రకటన"
ତାଲିକା,జాబితా
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |,జాబితా ప్రాసెసింగ్
ପ୍ରକ୍ରିୟାକରଣ ଭାଷା ତାଲିକା କରନ୍ତୁ |,జాబితా ప్రాసెసింగ్ భాష
"ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ ତାଲିକା |
 ପ୍ରୋଗ୍ରାମ୍","జాబితా ప్రాసెసింగ్
 ప్రోగ్రామ్"
ଗଠନ ତାଲିକା |,జాబితా నిర్మాణం
ଆକ୍ଷରିକ,అచ్చమైన
ଆକ୍ଷରିକ ଅପରେଣ୍ଡ୍ |,సాహిత్య ఒపెరాండ్
ଆକ୍ଷରିକ ପୁଲ୍ |,సాహిత్య పూల్
ଆକ୍ଷରିକ ସନ୍ଧାନ |,సాహిత్య శోధన
ସାହିତ୍ୟ ସନ୍ଧାନ,సాహిత్య శోధన
ଲାଇଭ୍ କୀବୋର୍ଡ୍ |,లైవ్ కీబోర్డ్
ଲୋଡ୍,లోడ్
ଭାର ସନ୍ତୁଳନ |,లోడ్ బ్యాలెన్సింగ్
ଲୋଡ୍ କାର୍ଡ |,కార్డ్ లోడ్
କୋଇଲା ଲୋଡ୍ କରନ୍ତୁ |,లోడ్ కాయిల్
ଲୋଡ୍ ଲାଇନ୍ |,లోడ్ చేసిన పంక్తి
ଲୋଡ୍ ଉତ୍ପତ୍ତି |,లోడ్ చేయబడిన మూలం
ଲୋଡର୍,లోడర్
"ଲୋଡର୍ ପ୍ରୋଗ୍ରାମ୍
(= ଲୋଡର୍)","లోడర్ ప్రోగ్రామ్
(= లోడర్)"
ଲୋଡର ପ୍ରକାର |,లోడర్ రకం
ଲୋଡ୍ ସୁବିଧା |,లోడ్ సౌకర్యం
ପ୍ରତିଛବି ଲୋଡ୍ କରନ୍ତୁ |,చిత్రాన్ని లోడ్ చేయండి
ଲୋଡ୍ କରୁଛି,లోడ్
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,కాయిల్ లోడ్ అవుతోంది
ତ୍ରୁଟି ଲୋଡିଂ |,లోడ్ లోపం
ଭାର ଧାରଣ କରିବା |,లోడింగ్ విధానం
ରୁଟିନ୍ ଲୋଡିଂ |,లోడింగ్ దినచర్య
ସ୍ତର ଲୋଡ୍ କରନ୍ତୁ |,లోడ్ లెవలింగ్
ମାନଚିତ୍ର ଲୋଡ୍ କରନ୍ତୁ |,మ్యాప్ లోడ్
ଲୋଡ୍ ମୋଡ୍,లోడ్ మోడ్
ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |,లోడ్ మాడ్యూల్
"ଲୋଡ୍ ମଡ୍ୟୁଲ୍ |
 ଲାଇବ୍ରେରୀ |","లోడ్ మాడ్యూల్
 గ్రంధాలయం"
ଲୋଡ୍-ଅନ୍-କଲ୍ |,లోడ్-ఆన్-కాల్
ଲୋଡ୍ ପଏଣ୍ଟ,లోడ్ పాయింట్
"ଲୋଡ୍ ପ୍ରୋଗ୍ରାମ୍
 (= ଲୋଡର୍)","ప్రోగ్రామ్ లోడ్
 (= లోడర్)"
ଲୋଡ୍ ବାଣ୍ଟିବା |,లోడ్ షేరింగ్
ଲୋବ,లోబ్
ସ୍ଥାନୀୟ,స్థానిక
ସ୍ଥାନୀୟ ପ୍ରବେଶ,స్థానిక ప్రాప్యత
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,లోకల్ ఏరియా నెట్వర్క్
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,స్థానిక బ్యాటరీ
ସ୍ଥାନୀୟ କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ |,స్థానిక కేంద్ర కార్యాలయం
ସ୍ଥାନୀୟ ଚ୍ୟାନେଲ |,స్థానిక ఛానెల్
ସ୍ଥାନୀୟ କୋଡ୍ |,స్థానిక కోడ్
ସ୍ଥାନୀୟ ବିନିମୟ |,స్థానిక మార్పిడి
"ଲୋକାଲ୍ ଫର୍ମାଟ୍
 ସଂରକ୍ଷଣ","స్థానిక ఫార్మాట్
 నిల్వ"
ସ୍ଥାନୀୟ ଫର୍ମ ନିୟନ୍ତ୍ରଣ |,స్థానిక రూపాల నియంత్రణ
ସ୍ଥାନୀୟ ରେଖା |,స్థానిక లైన్
ସ୍ଥାନୀୟ ଲକ୍ |,స్థానిక లాక్
ସ୍ଥାନୀୟ ଲୁପ୍ |,స్థానిక లూప్
ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ ହୋଇଛି |,స్థానికంగా జతచేయబడింది
"ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ |
 ଷ୍ଟେସନ |","స్థానికంగా అటాచ్డ్
 స్టేషన్"
ଲୋକାଲ୍ ମୋଡ୍,స్థానిక స్థితి
ସ୍ଥାନୀୟ ଅର୍ଡର ତାର,స్థానిక ఆర్డర్ వైర్
ସ୍ଥାନୀୟ ଓକିଲର୍ |,స్థానిక ఓసిలేటర్
ସ୍ଥାନୀୟ ସେବା କ୍ଷେତ୍ର |,స్థానిక సేవా ప్రాంతం
ସ୍ଥାନୀୟ ପାର୍ଶ୍ୱ |,స్థానిక వైపు
ସ୍ଥାନୀୟ ଷ୍ଟେସନ |,స్థానిక స్టేషన్
"ସ୍ଥାନୀୟ ସୁଇଚ୍
 ସୁବିଧା","స్థానిక మార్పిడి
 సౌకర్యం"
ଲୋକାଲ୍ ଭେରିଏବଲ୍,స్థానిక వేరియబుల్
"ଲୋକାଲ୍ ଭେରିଏବଲ୍
 ପ୍ରତୀକ","స్థానిక వేరియబుల్
 చిహ్నం"
ଖୋଜ,కనుగొనండి
ମୋଡ୍ ରେଖାଡ୍ |,మోడ్‌ను గుర్తించండి
ଅବସ୍ଥାନ,స్థానం
"ଅବସ୍ଥାନ କାଉଣ୍ଟର |
 (= ଅବସ୍ଥାନ |
 ପଞ୍ଜିକରଣ)","స్థాన కౌంటర్
 (= స్థానం
 రిజిస్టర్)"
ଅବସ୍ଥାନ ଜୀବନ,స్థాన జీవితం
ଲୋକେଟର ଉପକରଣ |,లొకేటర్ పరికరం
"ଲୋକେଟର
 ଯୋଗ୍ୟତା","లొకేటర్
 అర్హత"
ଲୋକେଟର ଭେରିଏବଲ୍ |,లొకేటర్ వేరియబుల్
ତାଲା,లాక్
ଲକ୍ ହୋଇଥିବା ନାମ,లాక్ చేసిన పేరు
ଲକ୍ ହୋଇଥିବା ପୃଷ୍ଠା |,లాక్ చేసిన పేజీ
ଲକ୍ ହୋଇଥିବା ରେକର୍ଡ |,లాక్ చేసిన రికార్డ్
ଲକିଂ,లాకింగ్
ଲକ୍ ଆଉଟ୍ |,లాక్ అవుట్
ଲାକଆଉଟ୍ ମଡ୍ୟୁଲ୍ |,లాకౌట్ మాడ్యూల్
ଲକ୍ ଅପ୍ ଟେବୁଲ୍ |,లాక్-అప్ పట్టిక
ଲଗ୍,లాగ్
ଲଗର୍,లాగర్
ଲଗିଂ,లాగింగ్
ଲଜିକାଲ୍ ଆକ୍ସେସ୍ ସ୍ତର |,తార్కిక ప్రాప్యత స్థాయి
ଲଜିକାଲ୍ ଆଡ୍ |,లాజికల్ యాడ్
ଯୁକ୍ତିଯୁକ୍ତ ବିଶ୍ଳେଷଣ |,తార్కిక విశ్లేషణ
"ଲଜିକାଲ୍ ଚାର୍ଟ |
 (= ଫ୍ଲୋ ଚାର୍ଟ)","తార్కిక చార్ట్
 (= ఫ్లో చార్ట్)"
"ଲଜିକାଲ୍ ପିଲା |
 ବିଭାଗ","తార్కిక పిల్లవాడు
 విభాగం"
ଲଜିକାଲ୍ ତୁଳନା ତୁଳନା,తార్కిక పోలిక
ଲଜିକାଲ୍ ସଂକେକ୍ଟେସନ୍ |,తార్కిక సంయోగం
ଯୁକ୍ତିଯୁକ୍ତ ସ୍ଥିର |,తార్కిక స్థిరాంకం
"ଲଜିକାଲ୍ ଡାଟା |
 ଗଠନ","తార్కిక డేటా
 నిర్మాణం"
ଯୁକ୍ତିଯୁକ୍ତ ନିଷ୍ପତ୍ତି |,తార్కిక నిర్ణయం
ଲଜିକାଲ୍ ଡିଜାଇନ୍ |,తార్కిక రూపకల్పన
"ଲଜିକାଲ୍ ଡିଭାଇସ୍ |
 ଠିକଣା","తార్కిక పరికరం
 చిరునామా"
ଲଜିକାଲ୍ ଚିତ୍ର |,తార్కిక రేఖాచిత్రం
ଲଜିକାଲ୍ ପାର୍ଥକ୍ୟ |,తార్కిక వ్యత్యాసం
ଲଜିକାଲ୍ ବିଭ୍ରାନ୍ତିକର |,తార్కిక విచ్ఛిన్నం
ଲଜିକାଲ୍ ଉପାଦାନ |,తార్కిక మూలకం
ଲଜିକାଲ୍ ଏକ୍ସପ୍ରେସନ୍ |,తార్కిక వ్యక్తీకరణ
ଲଜିକାଲ୍ ଫାଇଲ୍ |,తార్కిక ఫైల్
"ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ |
 (ଫ୍ଲୋ ଚାର୍ଟ)","లాజికల్ ఫ్లో చార్ట్
 (ఫ్లో చార్ట్)"
"ଯୁକ୍ତିଯୁକ୍ତ ଗୋଷ୍ଠୀ
 ନିର୍ଦ୍ଦେଶ","తార్కిక సమూహం
 సూచన"
ଯଦି ଲଜିକାଲ୍ ଯଦି,ఉంటే తార్కిక
ଲଜିକାଲ୍ ନିର୍ଦ୍ଦେଶନାମା |,తార్కిక సూచన
ଲଜିକାଲ୍ ସ୍ତର |,తార్కిక స్థాయి
ଲଜିକାଲ୍ ଲାଇନ୍ ଗୋଷ୍ଠୀ |,లాజికల్ లైన్ గ్రూప్
ଯୁକ୍ତିଯୁକ୍ତ ବହୁଗୁଣିତ |,లాజికల్ గుణకారం
ଲଜିକାଲ୍ ସଂଖ୍ୟା |,తార్కిక సంఖ్య
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,తార్కిక ఆపరేషన్
ଲଜିକାଲ୍ ଅପରେଟର୍ |,లాజికల్ ఆపరేటర్
"ଲଜିକାଲ୍ ପେଜ୍ |
 ପରିଚାୟକ","తార్కిక పేజీ
 ఐడెంటిఫైయర్"
"ଲଜିକାଲ୍ ପେଜ୍ |
 ସଂଖ୍ୟା","తార్కిక పేజీ
 సంఖ్య"
"ଯୁକ୍ତିଯୁକ୍ତ ପିତାମାତା |
 ବିଭାଗ","తార్కిక తల్లిదండ్రులు
 విభాగం"
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରାଥମିକ |,తార్కిక ప్రాధమిక
ଲଜିକାଲ୍ ଉତ୍ପାଦ |,తార్కిక ఉత్పత్తి
ଲଜିକାଲ୍ ରେକର୍ଡ |,తార్కిక రికార్డ్
"ଲଜିକାଲ୍ ରେକର୍ଡ |
 ବ୍ଲକ","తార్కిక రికార్డ్
 బ్లాక్"
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ,తార్కిక సంబంధం
ଲଜିକାଲ୍ ସିଫ୍ଟ |,లాజికల్ షిఫ్ట్
ଲଜିକାଲ୍ ଗଠନ |,తార్కిక నిర్మాణం
ଲଜିକାଲ୍ ରାଶି |,తార్కిక మొత్తం
ଲଜିକାଲ୍ ସୁଇଚ୍ |,లాజికల్ స్విచ్
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,తార్కిక చిహ్నం
ଲଜିକାଲ୍ ଟର୍ମ |,తార్కిక పదం
ଲଜିକାଲ୍ ଟାଇମର୍ |,లాజికల్ టైమర్
ଯୁକ୍ତିଯୁକ୍ତ ଅନୁସନ୍ଧାନ |,లాజికల్ ట్రేసింగ్
ଯୁକ୍ତିଯୁକ୍ତ ଟ୍ରାକ୍ |,తార్కిక ట్రాక్
ଲଜିକାଲ୍ ୟୁନିଟ୍ |,తార్కిక యూనిట్
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,లాజికల్ వేరియబుల్
ଲଜିକାଲ୍ ଭଲ୍ୟୁମ୍ |,తార్కిక వాల్యూమ్
ଲଜିକାଲ୍ ଆନାଲିଜର |,లాజికల్ ఎనలైజర్
