Kannada,Marathi
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,स्लॉप हात मोल्डिंग
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,पट्टा बिजागर
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,स्ट्रॉ बोर्ड
ಸ್ಟ್ರೀಮ್,प्रवाह
ಒತ್ತಡ,ताण
ಸ್ಟ್ರೆಚರ್,स्ट्रेचर
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,स्ट्रेचर बाँड
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,स्ट्रेचर कोर्स
ಸ್ಟ್ರಿಂಗ್,स्ट्रिंग
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,स्ट्रिंग कोर्स
ರಚನಾತ್ಮಕ ಅಂಶ,रचना घटक
ರಚನೆ ಸೂಚ್ಯಂಕ,रचना निर्देशांक
ಗಾರೆ,स्टुको
ಸ್ಟಡ್,स्टड
ಸ್ಟೈಲೋಬೇಟ್,स्टायलोबेट
ಉಪ ಮಣ್ಣು,पोट माती
ಉಪ ರಚನೆ,उप रचना
ಸಂಕಲನ ಕರ್ವ್,बेरीज वक्र
ಸೂರ್ಯ ಮೈಕಾ,सूर्य अभ्रक
ಸೂಪರ್ ರಚನೆ,सुपर रचना
ಸರ್ವೇಯರ್,सर्वेक्षक
ಎಸ್-ಮೌಲ್ಯ,एस-मूल्य
ತೋರಣ,स्वॅग
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,हंस मान
ಗುಡಾರ,तंबू
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,टेबल हँड मोल्डिंग
ಟ್ಯಾಂಕಿಂಗ್,टँकिंग
ಟೆಂಪಿಯೆಟ್ಟೊ,टेम्पिएट्टो
ಟೆಂಪರಿಂಗ್,टेंपरिंग
ಟೆಂಪ್ಲೇಟ್,साचा
ಟೆಂಪ್ಲೇಟ್,साचा
ಟೆಪಿಡೇರಿಯಮ್,Tepidarium
ಟೆರಾಕೋಟಾ,टेराकोटा
ಟೆರ್ರಾ ರೋಸಾ,टेरा रोझा
ಟೆರಾಝೋ,टेराझो
ಟೆಟ್ರಾ ಶೈಲಿ,टेट्रा शैली
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,थ्रेशोल्ड मर्यादा मूल्य
ಗಂಟಲು,घसा
ಕಲ್ಲಿನ ಮೂಲಕ,दगडातून
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,भरतीचे खोरे
ಟೈ ಬಾರ್,टाई बार
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,टाय बीम
ಕಟ್ಟಿದ ಸಲಾಕೆ,टाय रॉड
ಟಿರ್ಸ್,तीर्स
ಸಹಿಷ್ಣುತೆ,सहिष्णुता
ಹಲ್ಲುಜ್ಜುವುದು,दात काढणे
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,वरची माती किंवा पृष्ठभागाची माती
ಒಟ್ಟು ಸರಂಧ್ರತೆ,एकूण सच्छिद्रता
ಟ್ರೇಸರಿ,ट्रेसरी
ರೈಲು ಪ್ರತಿರೋಧ,ट्रेन प्रतिकार
ಟ್ರಾನ್ಸೆಪ್ಟ್,ट्रान्सेप्ट
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,संक्रमणकालीन माती
ಟ್ರಾನ್ಸಮ್,ट्रान्सम
ಸಾರಿಗೆ ಮಣ್ಣು,वाहतूक माती
ಉಪನದಿ,उपनदी
ಟ್ರಿಫೊರಿಯಮ್,ट्रायफोरियम
ಟ್ರೈಗ್ಲಿಫ್,ट्रायग्लिफ
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,कापलेली माती
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,अशांत प्रवाह
ತಿರುಗು ಗೋಪುರ,बुर्ज
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,Tympar संख्या
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,अंतिम पत्करण्याची क्षमता
ಅಂತಿಮ ಪಿಎಚ್,अंतिम पीएच
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,uncoursed यादृच्छिक भंगार दगडी बांधकाम
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,अंडरक्रॉफ्ट
ತುಂಬದ ಸರಂಧ್ರತೆ,अपूर्ण सच्छिद्रता
ಏಕರೂಪದ ಹರಿವು,एकसमान प्रवाह
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,युनिट फ्रेम प्रकार मचान
ಅನುತ್ಪಾದಕ ಕೆಲಸ,अनुत्पादक काम
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,असंतृप्त माती
ಅಸ್ಥಿರ ಹರಿವು,अस्थिर प्रवाह
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,वरची प्लास्टिक मर्यादा
ಕಣಿವೆ ಗಟಾರ,दरी गटर
ವಾಲ್ಟ್,तिजोरी
ವೆಟೇರಿಯಮ್,व्हेटेरिअम
ವಾತಾಯನ,वायुवीजन
ವೆಂಟಿಲೇಟರ್,व्हेंटिलेटर
ವೆರಾಮದಾಹ್,वरमदाह
ವೆಸ್ಟಿಬುಲ್,वेस्टिब्युल
ವಿಲ್ಲಾ,व्हिला
