Odiya,Gujarati
ହୋମୋଜାଇଗସ୍ ବଧୂ |,સમલૈંગિક વામન
ହୋମୋଜାଇଗସ୍ ଉଚ୍ଚତା |,સજાતીય
ହୁକ୍ ପୋକ,હિંસક કૃમિ
ହରମୋନାଲ ଚିକିତ୍ସା |,હોર્મોનલ સારવાર
ହରମୋନ୍ ଥେରାପି |,હોર્મોન ઉપચાર
ହରମୋନ୍-ରିସେପ୍ଟର ଜଟିଳ |,હોર્મોન-સ્વીકારેલી સંકુલ
ଶିଙ୍ଗ ଟୋଡ୍ |,શિંગડા ટોડ
ଘୋଡା ବାଟ,ઘોડાની લગામ
ଉଦ୍ୟାନ କୃଷି,બાગાયત
ଡାକ୍ତରଖାନା ବର୍ଜ୍ୟବସ୍ତୁ,હોસ્પિટલ
ହୋଷ୍ଟ,યજમાન
ହୋଷ୍ଟ କକ୍ଷ,યજમાનક
ହୋଷ୍ଟ-ପରଜୀବୀ ସମ୍ପର୍କ |,યજમાન સંબંધ
ହୋଷ୍ଟ ନିର୍ଦ୍ଦିଷ୍ଟତା |,યજમાનની વિશિષ્ટતા
ଗରମ ମରୁଭୂମି |,ગરમ રણ
ଗରମ ମିଶ୍ରିତ ସୁପ୍ |,ગરમ પાતળા સૂપ
ଗରମ ସ୍ପଟ୍,ગરમ સ્થળ
ଘର ରଖୁଥିବା କାର୍ଯ୍ୟ,હાઉસ કીપિંગ ફંક્શન
ଘର-ରଖିବା ଜିନ୍ |,ઘરની જનીન
ମାନବ ଶରୀର,માનવ શરીર
ମାନବ CHORIONIC TonDODotROPIN (HCG),માનવ કોરિઓનિક ગોનાડોટ્રોપિન (એચસીજી)
ମାନବ ଜନସଂଖ୍ୟା,માનવ વસ્તીવિજ્ographyાન
ମାନବ ଜିଦ୍,માનવ જિનોમ
ମାନବ ଅଭିବୃଦ୍ଧି ହରମୋନ୍ (HGH),માનવ વૃદ્ધિ હોર્મોન (એચ.જી.એચ.)
ମାନବ ହୋଷ୍ଟ |,માનવી
ମାନବ ଇମ୍ୟୁନୋଟୋସିକୋଇ ଭାଇରସ୍ (ଏଚ୍.ଆଇ.ଭି),હ્યુમન ઇમ્યુનોડેફિશિયન્સી વાયરસ (એચ.આય.વી)
ମାନବ ସମତଳ ଆଣ୍ଟିଗେନ୍ |,માનવ લ્યુકોસાઇટિક એન્ટિજેન
ମାନବ ଶିକ୍ଷକ ଆଣ୍ଟିରିଟ୍ କମ୍ପ୍ଲେକ୍ସ |,માનવ લ્યુકોસાઇટ એન્ટિગ્ને સંકુલ
ମାନବ ସ୍ଥାନାନ୍ତର ଲାକ୍ଟୋଜାନ |,માનવ પ્લેસેન્ટલ લેક્ટોજેન
ମାନବ ଜନସଂଖ୍ୟା ଚାପ |,માનવ વસ્તી દબાણ
ମାନବ ଜାତି |,માનવ જાતી
ହ୍ୟୁମରସ୍ |,અકસ્માત
ନମ୍ର ଏସିଡ୍ |,ભૌતિક એસિડ
ଆର୍ଦ୍ର,ભેજવાળું
ଆର୍ଦ୍ରତା,ભેજ
ହତାଶ,ભડકે કરવું તે
ହାସ୍ୟରସ,રમૂજ
ହ୍ୟୁମସ୍,ફર્સ્ટ
ହଣ୍ଟିଙ୍ଗଡନ୍ ରୋଗ |,હન્ટિંગડનનો રોગ
ହାଇକିନ୍ସ |,Hyંચી
ହାଲିସ୍ |,અતિશય
ହାଇଡାଇନ୍ କାର୍ଟିଲେଜ୍ |,હાયલાઇન કોમલાસ્થિ
ହାଇଲୁମେରୋନିଡଜ୍ |,અતિથિરોનિડેઝ
ହାଇବ୍ରିଡ୍ |,સંકર
ହାଇବ୍ରିଡ୍ ଆସନସିଟି |,સંકર
F1 ମଞ୍ଜି ର ହାଇବ୍ରିଡ୍ |,એફ 1 બીજ
ହାଇବ୍ରିଡ୍ ଷ୍ଟର୍ଷିଲିଟି |,સંકર
ହାଇବ୍ରିଡ୍ ଯାନବାୟନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,સંકર વાહન તકનીક
ହାଇଡ୍ରାଫ୍ ଡିପଦ୍ଧାନ |,હાઇડ્રાર્ચ પૂર્ણ
ହାଇଡ୍ରେସନ୍ ସେଲ୍ |,જળ -શેલ
ହାଇଡ୍ରିକ୍,જળમાર્ગ
ହାଇଡ୍ରିଲା,જળચત્ત્રો
ହାଇଡ୍ରୋଜେନ୍ ବଣ୍ଡ |,જળચત્ત્રો બોન્ડ
ହାଇଡ୍ରୋଜେନ୍ ସିଆନ୍ସାଇଡ୍ |,હાઇડ્રોજન સાયનાઇડ
ହାଇଡ୍ରୋଜେନ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |,હાઇડ્રોજન ન્યુક્લિયસ
ହାଇଡ୍ରୋଲାସେ |,જળમાર્ગ
ହାଇଡ୍ରୋଲୋଜିକାଲ୍ ଚକ୍ର |,જળચક્ર
ହାଇଡ୍ରୋଲସିଂ |,જળમાર્ગ
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଖଣ୍ଡ ଖଣ୍ଡ |,જળચુક્તિ
ହାଇଦ୍ର୍ରୋନିଷ୍ଟୀ |,જળમાળા
ହାଇଡ୍ରୋଫିଲିକ୍ |,જળચત્ત્વ
ହାଇଡ୍ରୋଫିଲି,જળચુક્ત રીતે
ହାଇଡ୍ରୋଫିଲି,જળચુક્ત રીતે
ହାଇଡ୍ରୋଫୋବିକ୍ |,જળચુક્ત
ହାଇଡ୍ରୋଫାଇଟ୍ |,હાઇડ્રોફાઇટ
ହାଇଡ୍ରୋପୋନିକ୍ସ |,જળવિજ્icsાન
ହାଇଡ୍ରୋସଫେରର୍ |,જળશાસ્ત્ર
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ |,હાઇડ્રોસ્ટેટિક દબાણ
ହାଇଡ୍ରୋନୋମାଲ୍ ଇକୋସିଷ୍ଟମ୍ |,હાઇડ્રોથર્મલ ઇકોસિસ્ટમ
ହାଇଡ୍ରୋନୋମାଲ୍ ଭେଣ୍ଟ୍ |,જળચત્ત્રો
ହାଇଡ୍ରକ୍ସଲି ଗ୍ରୁପ୍ |,જળ -જકલ જૂથ
ହାଇଗ୍ରାଟିକ୍,ભ્રષ્ટ
HALA (ଗଛ ବେଙ୍ଗ),હાયલા (ટ્રી ફ્રોગ)
ହାଇମେନ |,સ્તુતિ
Hyyid,આછકલું
ହାଇ କିଡ୍ ହାଡ |,Hyંચી
ହାଇପ୍ନାଣ୍ଟିଆମ୍ |,સંવાદ
ହାଇପର କୋଲେଷ୍ଟୋରୋଲେମିଆ |,અતિસંવેદન
ହାଇପରଗ୍ଲାଇସେମିଆ |,અતિસંવેદન
ହାଇପରକେୟାର ଆକ୍ଟାଟିସ୍ |,અતિશયોક્તિ
ହାଇପରପୋରାଥାଇଗର୍ମ |,હાયપરપેરિથાઇરોઇડિઝમ
ହାଇପରପ୍ସିଆ,આત્યંતિક
ହାଇସେଫର୍ସନାଇଟ୍ସିଟିଭିଟି |,અતિશયોક્તિ
ଉଚ୍ଚ ରକ୍ତଚାପ,અતિશયતા
ହାଇପରଥାଇରଏଟିଡଜିମ୍,હાયપરથાઇરોડિઝમ
ଉଚ୍ଚ ରକ୍ତଚାପ,અતિશયોક્તિ
ହାଇଫା,કોઇ
ହାଇଫେର୍ନ |,અહંકારી
କପବୀଳା,અરાજતત્વ
କପଟୋଟଲ୍,પમાટ
ହାଇପୋଗ୍ଲାଇସେମିଆ |,હાઈપોગ્લાયકેમિઆ
ହାଇପଗୋନାଡିଜିମ୍,હિપગોનાડવાદ
ହାଇପୋରେଜସ୍ |,નિપુણ
ମୁପୋଗୀ,સંતાપ
ହାଇ ଏକ୍ସପ୍ଲିମୋନିଅନ୍,હિંસક
ହାଇପୋପା ରାଥ୍ୟାରିଏଡାଇଜ୍ରିଜିମ୍ |,હિપોપેરાથાઇરોઇડિઝમ
ହାଇପୋଫ୍ରିନକ୍ସ |,હાયપોફેરિંક્સ
Sypostome,હાયપોસ્ટેમ
Sypostome,હાયપોસ્ટેમ
ହାଇପୋଥାଲାମସ୍ |,પૂર્વજ
ଶୁଳୋପାସିସ୍ |,અનુમાન
କପଟେଟିକାଲ୍ କୋର୍ଡେଟ୍ |,કાલ્પનિક તાર
କପଟେଟିକାଲ୍ ପ୍ରସ୍ତାବ |,કાલ્પનિક દરખાસ્ત
ହାଇ ବିଦୋଜିତ,હિમાયતવાદ
ହାଇପୋଟୋଟିକ୍ |,શિષ્ટાચારને લગતું
ହାଇପୋଟୋଟିକ୍ ସମାଧାନ |,દ્વૈંગિક ઉકેલ
ମୁ arAକୋଟିଆ,હાઈરાકોથેરિયમ
ବରଫ ଯୁଗ,બરાક કાળ
IchHhyphis,કichંગન
ପରିଚୟ,ઓળખ
ଅଳସୁଆ,મૂર્ખ વ્યક્તિ
ଅଳସୁଆ,મૂર્ખ વ્યક્તિ
ଇଗୁଆନା,ક ંગું
ଇଲିୟମ୍ |,ઇલમ
ଆଲୋକିତ ନମୁନା |,રોષણી નમૂના
ଆଲୋକ,રોશની
ପ୍ରତିଛବି |,તસવીર
Ibbibit ଚାପ |,અશક્ત દબાણ
ବାଧ୍ୟତାମୂଳକ |,સંવેદનશીલતા
Imbricate,કateંગું
ଅତ୍ୟାଧୁନିକ ପରିତାଧିକାରୀ |,તદ્દન
ପ୍ରବାସୀ,સ્થળ સ્થળાંતર કરનાર
ଇମିଗ୍ରେସନ,દેશાગરણ
ଇମିଗ୍ରେସନ,દેશાગરણ
ଅମରୋଗାଲାଇଜ୍ |,અમર કરવું
ପ୍ରତିରକ୍ଷା ପ୍ରତିକ୍ରିୟା |,પ્રતિરક્ષા પ્રતિરોધક
ରୋଗପ୍ରତିରୋଧକ ପ୍ରଣାଳୀ,રોગપ્રતિકારક તંત્ર
ପ୍ରତିରକ୍ଷା ପ୍ରଣାଳୀ ବ୍ୟାଧି |,રોગ -પ્રતિબદ્ધ પદ્ધતિ વિકાર
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,પ્રતિરક્ષા
ଇମୁନୋ-ଆପୋଷ ବୁ .ାମଣା |,ઇમ્યુનો-કોમ્પ્રાઇઝ્ડ
ଇମ୍ପୁନୋ ଅଭାବ ରୋଗ |,રોગપ્રતિકારક રોગ
ଇମେନୋ ଇଲେକ୍ଟ୍ରୋଫୋରସ୍ |,ઇમ્યુનો ઇલેક્ટ્રોફોરેસિસ
ଇମେନୋ ଫ୍ଲୋରୋସେଣ୍ଟ୍ ଆଣ୍ଟିବଡି ଲେବଲ୍ |,ઇમ્યુનો ફ્લોરોસન્ટ એન્ટિબોડી લેબલિંગ
ଇମ୍ପୁନୋ ଓକେଣ୍ଟ୍ ଆସେ |,ઇમ્યુનો sorbent ખંડ
ଇମୁନୋ ଦମନକାରୀ ଥେରାପି |,ઇમ્યુનો દમનકારી ઉપચાર
ଇମ୍ପୁନୋ ଦମନକାରୀ |,ઇમ્યુનો દમનકાર
ଇମ୍ୟୁନୋଜେନିକ୍ |,પ્રતિરક્ષિત
ଇମ୍ୟୁନୋଗ୍ଲୋଲମ୍ବୁଲ୍ |,ઇમ્યુનોગ્લોબ્યુલિન
ଇମୁନୋଲୋଜି |,પ્રતિરક્ષાવિજ્ologyાન
ଇମେନୁନୋଡୁଲେଟର |,રોગપ્રતિરક્ષા
ଇମୁନୋଟୋଲେସନ୍ ଥେରାପି |,રોગપ્રતિકારક શક્તિ ઉપચાર
ଇମ୍ୟୁନୋସୁପ୍ରେସିଭ୍ drug ଷଧ |,પ્રતિરક્ષા દવા
ଇମ୍ୟୁଥେରାପି |,અવિવેશી ચિકિત્સા
ଉଦାରିପିନେଟେଟ୍ |,અવિચારી બનાવવું
ଇମ୍ପେରାଟା |,ભિન્નતા
ଅକ୍ଷୟ,ઉદ્ધત
ପ୍ରତିରୋପଣ,રોપવું
ପ୍ରତିରୋପଣ,રોપણી
ଉନ୍ନତ ବିହନ,સુધારેલું બીજ
ଉନ୍ନତ ବିବିଧତା |,સુધારેલ જાત
ସ୍ଥିତିରେ |,મૂળ સ્થાને
ଭିଟ୍ରୋରେ |,વિટ્રોમાં
ଭିଟ୍ରୋ ଫର୍ଟିଲାଇଜେସନ୍ (IVF) ରେ |,વિટ્રો ગર્ભાધાન (IVF) માં
ଭିଭୋରେ,વિવો
ନିଷ୍କ୍ରିୟ |,નિષ્ક્રિય
ଇନବ୍ରେଡ୍ ଲାଇନ୍ |,પાટિયું
ଅଯଥା,પ્રજનન
ପ୍ରତ୍ୟାହାରର ଘଟଣା,પુનર્વિચારણાની ઘટના
ପ୍ରବଳ,ભડકો
ଇନସିଷ୍ଟର୍,જલદી
ଅନ୍ତର୍ଭୂକ୍ତ କୂଳ,સમાવિષ્ટ સંસ્થા
ଅସଙ୍ଗତ ଆଚରଣ |,અસંગત વર્તન
ଅସଙ୍ଗତତା,વિસંગતતા
ଅସଙ୍ଗତତା,વિસંગતતા
ଅସମ୍ପୂର୍ଣ୍ଣ ପ୍ରାଧାନ୍ୟ |,અધૂરું વર્ચસ્વ
ଇନକ୍ୟୁବେଟର,સેવામાં
ଅବିବାହିତ,અયોગ્ય
ଭୋଗୁସ୍,ઉપાય
ଚତୁର ଫଳ |,અનિશ્ચિત ફળ
ଇଣ୍ଡେଣ୍ଟ୍ |,ઈજાગ્રસ્ત
ସ୍ independent ାଧୀନ ପ୍ରକାର,સ્વતંત્ર -ભાત
ସ୍ independent ାଧୀନ ଜିନ୍,સ્વતંત્ર જનીણ
ଇଣ୍ଡିଆନ୍ କାଉନସିଲ୍ ଅଫ୍ କୃଷି ଅନୁସନ୍ଧାନ |,કૃષિ સંશોધન ભારતીય પરિષદ
ଭାରତୀୟ ସଲମାନ |,ભારતીય
ସୂଚକ ପ୍ରଜାତିଗୁଡିକ |,સૂચકાન
Medicine ଷଧର ସ୍ୱଦେଶୀ ସିଷ୍ଟମ୍ |,દવા -પદ્ધતિ
ଇନ୍ଦିଗୋଫେରା |,અતિપ્રતિર
ଇନଡୋର ପ୍ରଦୂଷଣ |,અંદરની પ્રદૂષણ
ପ୍ରେରିତ ଆନ୍ଦୋଳନ |,પ્રેરિત આંદોલન
ପ୍ରେରିତ ମ୍ୟୁଟେସନ୍ |,પ્રેરિત પરિવર્તન
ଇନ୍ଦୁସର୍,પ્રેરક
ଇନ୍ଦୁସର୍ ଜିନ୍ |,પ્રેરક જનીન
ନିରବଚ୍ଛିନ୍ନ ନିୟନ୍ତ୍ରଣ |,પ્રપંચી નિયંત્રણ
ନିର୍ବିଶନୀୟ ଏନଜାଇମ୍ |,અપશબ્દ
କର୍କଟ ରୋଗର ପରିବର୍ତ୍ତନ,કેન્સરનો સમાવેશ
ଶିଳ୍ପ ମେଲାନଜିମ୍ |,Industrialદ્યોગિક વાવાઝોડું
ଶିଳ୍ପ ପ୍ରଦୂଷଣ |,Industrialદ્યોગિક પ્રદૂષણ
ଶିଳ୍ପ ଧୂଆଁ |,Industrialદ્યોગિક ધૂમ્રપાન
ଆଚରଣ ମାଇକ୍ରୋସ୍କୋପି |,નિર્દોષ વિપરીત માઇક્રોસ્કોપી
ଅବିସ୍ମରଣୀୟ ଉତ୍ସଗୁଡିକ |,અખૂટ સાધનસંપત્તિ
ସଂକ୍ରାମକ ରୋଗ,ચેપી રોગ
ସଂକ୍ରମଣ,ચેપ
ସୂଚନାଯୋଗ୍ୟ,અનુમાન
ନିମ୍ନମାନର ସେର୍ବେଲଲର ପେଡୁନଭେଲ୍ |,હલકી ગુણવત્તા
ନିମ୍ନ ମାନସେଣ୍ଟ୍ରିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,ગૌણ મેસેન્ટ્રિક ગેંગલીયન
ଅସୀମ,અનંત
ପ୍ରଦାହ,બળતરા
ପ୍ରଦାହଜନକ ପ୍ରତିବନ୍ଧକ |,સળગતું અવરોધ
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,સજાવટની પ્રતિક્રિયા
ପ୍ରଦାହଜନକ ପ୍ରତିକ୍ରିୟା |,ઉશ્કેરણીજનક પ્રતિભાવ
ମୁଦ୍ରାସ୍ଫୀତି,ફુગાવો
ଅସ୍ତ୍ରଶସ୍ତ୍ର,પ્રવાહ
ସ୍ୱାଇନ୍ ଫ୍ଲୁ,બળવાન
ପ୍ରବାହ,પ્રવાહ
ଇନଫ୍ରିବଟାଲ୍ ଗ୍ରନ୍ଥି |,જખમલી ગ્રંથિ
ଇନଫଣ୍ଡିବୁଲମ୍ |,કundંગું
ଖାଦ୍ୟ ଖାଇବା |,સંતાવેદાર ખોરાક
ସମ୍ବନ୍ଧୀୟତା,ઘટક
In ତୁନିନାଲ୍ କେନାଲ୍ |,નહેર
In ତୁଲିନ୍ ହର୍ନିଆ |,ઇનસ્યુનલ હર્નીયા
ଉତ୍ତରାଧିକାରୀ,વારસો
ଉତ୍ତରାଧିକାରୀ ମଲିକୁଲାର୍ ରୋଗ |,વારસાગત પરમાણુ રોગ
ପ୍ରତିରୋଧ,અવરોધવું
ନିଷ୍କ୍ରିୟ,અટકાવેલ
ହରମୋନ୍ ପ୍ରତିରୋପଣ |,હોર્મોન અટકાવી
ପ୍ରତିବନ୍ଧକ,બંધ
ପ୍ରତିବନ୍ଧକ ପେପ୍ଟାଇଡ୍ |,અવરોધક પેપ્ટાઇડ
ଆରମ୍ଭ,પહેલ
ପ୍ରାରମ୍ଭିକ,આરંભ કરનાર
ଇଞ୍ଜେକ୍ସନ,લપેટાયેલું
କ୍ଷତ,ઈજા
ଇନଲେଟ୍,પ્રવેશ
ଅନ୍ତର୍ନିହିତ ରୋଗୀତା |,જન્મતી પ્રતિરક્ષા
ଇନୋରଗାନିକ୍ ବିବର୍ତ୍ତନ |,અકારણ ઉત્ક્રાંતિ
ଇନୋରଗାନିକ୍ ସାମଗ୍ରୀ |,અકારણ સામગ્રી
ଇନୋସାଇଟୋସ୍ରୋସ୍ରଫୋସେଟ୍ |,અનેક
ପୁଷ୍ଟିକର ଇନପୁଟ୍ |,પોષક તત્વોનું ઇનપુટ
କୀଟ,જંતુ
କୀଟନାଶକ ଚେତାବନୀ |,જંતુ યુદ્ધ કરનાર
କୀଟପତଙ୍ଗ ପୋକ,જંતુનાશક જીવાડો
କୀଟପତଙ୍ଗ ପ୍ରତିରୋଧ |,જંતુ -પ્રતિકાર
କୀଟନାଶକା,જંતુઓ
କୀଟନାଶକ ପ୍ରୋଟିନ୍ |,જંતુનાશક પ્રોટીન
କୀଟନାଶକ,જંતુનાશક
କୀଟନାଶକ,જંતુનાશક
କୀଟନାଶକ ଉଦ୍ଭିଦ |,જંતુનાશક વનસ્પતિ
କ୍ରିୟା,વ્યગ્રતા
ସନ୍ନିବେଶ ନିଷ୍କ୍ରିୟତା |,નિવેશક નિષ્ક્રિયતા
ପ୍ରେରଣାଦାୟକ କ୍ଷମତା |,પ્રેરણાદાયી ક્ષમતા
ପ୍ରେରଣାଦାୟୀ ସଂରକ୍ଷଣ ଭଲ୍ୟୁମ୍ |,પ્રેરણાદાયી અનામત વોલ્યુમ
ପ୍ରାକୃତିକ ବୃଦ୍ଧିର ଇନଷ୍ଟ୍ରିନ୍ସିକ୍ ହାର |,કુદરતી વધારો
ଇନସୁଲେଟ୍ କରନ୍ତୁ |,જુલમ કરવી
ଇନସୁଲିନ୍ |,પડઘો
ଇଣ୍ଟିଗ୍ରାଲ୍ ପ୍ରୋଟିନ୍ |,સિધ્ધાંત
ଏକତ୍ର କର,એકીકૃત
ଏକୀକରଣ,એકીકરણ
ପୂର୍ଣ୍ଣ,ક intંગું
ଆନ୍ତ am ତନ୍ତ୍ର ନେଫାଇଡିୟମ୍ |,અનિયંત્રિત નેફ્રીડિયમ
ପାରସ୍ପରିକ କ୍ରିୟା,ક્રિયાપ્રતિક્રિયા
ନକାରାତ୍ମକ ପ୍ରଭାବ ସହିତ ପାରସ୍ପରିକ କ୍ରିୟା |,નકારાત્મક અસર સાથે ક્રિયાપ્રતિક્રિયા
ପାରସ୍ପରିକ ସେପ୍ଟମ୍ |,આંતરવ્યોક્ત ભાગ
ଆନ୍ତରିକତାର ସହିତ,પરસ્પર પ્રબીધય
ନିୟନ୍ତ୍ରିତ ବ୍ୟକ୍ତିଗତ |,પરસ્પર સંકળાયેલ વ્યક્તિ
ଆନ୍ତ a,આંતર -આધિપારી
ଇଣ୍ଟର୍କାଚ୍ ହୋଇଥିବା ଡିସ୍କ |,વચગાળાના ડિસ્ક
ଇଣ୍ଟରସେଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,એકસાથે મેટ્રિક્સ
ଇଣ୍ଟରସେଲୁଲାର୍ ସ୍ପେସ୍ |,અંતરાલ
ବାଧା,અટકાવવું
ବାଧା,અટકાવવું
ଇଣ୍ଟର-ଚେନ୍ ବଣ୍ଡ |,આંતર-સાંકળ-ખત
ଇଣ୍ଟରର୍ଡୋବଲ୍ ବ୍ରିଗେଡ୍ |,આંતરવ્યોક્ત બ્રિગેડ
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,આંતરડાવિશેષ
ଆନ୍ତ ାଦଶବତା ସ୍ଥାନ |,અંતરાલ -જગ્યા
ଆନ୍ତରିକ,વિલોભણ
ଇଣ୍ଟରଫେଜ୍ କ୍ରୋମୋଜୋମ୍ |,રંગબદલ
ବିପର୍ଟାଲ୍ ସେପ୍ଟମ୍ |,આંતરવક્ષણ
ଇଣ୍ଟରଫାସ୍କିକୁଲାର କାମ୍ବିୟମ୍ |,આંતરડાવિશેષ
ରନେଫର୍ କରିବା,દખલ
ବାଧା,વિખર
ବାଧା,કળશ
ଇଣ୍ଟରଲୁକିନ୍ |,ઇન્ટરલેકિન
ହସ୍ତକ୍ଷେପ,એક સાથે
ମଧ୍ୟବର୍ତ୍ତୀ ଦିନ ଉଦ୍ଭିଦ |,વચગાળાનો છોડ
ମଧ୍ୟବର୍ତ୍ତୀ ଚାବି |,મધ્યવર્તી ફિલામેન્ટ
ମଧ୍ୟବର୍ତ୍ତୀ ଲୋବେ,મધ્યવર્તી લોબ
ମଧ୍ୟବର୍ତ୍ତୀ ଯୋଡି |,મધ્યવર્તી જોડી
ଆନ୍ତରିକ କାନ,આંતરિક કાન
ଆଭ୍ୟନ୍ତରୀଣ ପରିବେଶ,આંતરિક વાતાવરણ
ଆଭ୍ୟନ୍ତରୀଣ ଜୁଗଲାର ଶିରା |,આંતરિક જ્યુગ્યુલર નસ
ଆଭ୍ୟନ୍ତରୀଣ ମର୍ଫୋଲୋଜି |,આંતરિક આકારશાસ્ત્ર
ଆଭ୍ୟନ୍ତରୀଣ ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,આંતરિક પોષક સાયકલિંગ
ଆଭ୍ୟନ୍ତରୀଣ ରିମ୍,આંતરિક લય
ଆନ୍ତର୍ଜାତୀୟ କୋଡ୍ |,આંતરરાષ્ટ્રીય આ અંગેનીકરણ
ଆନ୍ତର୍ଜାତୀୟ ମାନବ ଜେନୋଜ୍ ପ୍ରୋଜେକ୍ଟ |,આંતરરાષ્ટ્રીય માનવ જિનોમ પ્રોજેક્ટ
ଆଭେଜର |,ઇંટનો કરવો
ଆନ୍ତ p,આંતરસંબંધક
ବାଧାପ୍ରାପ୍ତ ଜିନ୍ |,વિક્ષેપિત જનીન
ଆନ୍ତରିକ,પરસ્પર
ଅନ୍ତର୍ନିହିତ ହାଇବ୍ରିସିଡେସନ୍ |,આંતરવિશેષ વર્ણસંકર
ଆନ୍ତ st ରାଜ୍ୟ ସେଲ୍ ହରମୋନ୍ ଉତ୍ସାହିତ କରେ |,ઇન્ટર્સ્ટિશલ સેલ ઉત્તેજક હોર્મોન
ଆନ୍ତ st ରାଜ୍ୟ କକ୍ଷ,આંતરરાજ્ય કોષ
ଆନ୍ତ st ରାଜ୍ୟ ବିଲୋପ,આંતરરાજ્ય કા delી નાખવું
ଆନ୍ତ st ରାଜ୍ୟ FLIUD |,આંતરરાજ્ય
ଆନ୍ତରିକ ହାଇବ୍ରିଡିସନ୍ |,અંતર્ગત સંકર
ହସ୍ତକ୍ଷେପ କ୍ରମରେ |,દરમિયાનગીરીનો ક્રમ
ଅନ୍ତନଳୀ କାସିଆ |,આંતરડાની સીઈસીએ
ଅନ୍ତନଳୀ ରସ,આંતરડાનો રસ
ଅନ୍ତନଳୀ,આંતરડા
ଇଣ୍ଟ୍ରାସେଲୁଲାର୍ ହଜମ |,અંત્રાસ -પાચન
ଇଣ୍ଟ୍ରାକାଇଟୋଲାପସମିକ୍ ଶୁକ୍ରାଣୁ ଇଞ୍ଜେକ୍ସନ୍ (icsi),ઇન્ટ્રાસેટોપ્લાઝમિક શુક્રાણુ ઇન્જેક્શન (આઈસીએસઆઈ)
Intrfasciculical Cambium |,છળ
ଇଣ୍ଟ୍ରାମମଣ୍ଡଲେରା ନେଫ୍ରନ୍ |,અંતર્ગત નેફ્રોન
ଇଣ୍ଟ୍ରାସୀଙ୍କ ପ୍ରତିଯୋଗିତା |,આંતરપ્રિપિક સ્પર્ધા
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,અસંગતતા
ଇଣ୍ଟ୍ରାସିପେକାଇସିଫିକ୍ ଅସଙ୍ଗତି |,અસંગતતા
ଅନ୍ତତାଣଳର ବୃହତ ଜଟିଳ ବ୍ୟବସ୍ଥା |,અંતરિક્ષયાત્મક જે.ડી.સી.ટી.
ଇଣ୍ଟ୍ରାଉଟର୍ନ୍ ଇନସିନିଟି (IUI),ઇન્ટ્રાઉટેરિન ગર્ભાધાન (IUI)
ଇଣ୍ଟ୍ରାଟର୍ାଇନ୍ ଟ୍ରାନ୍ସଫର (IUT),ઇન્ટ્રાઉટેરિન ટ્રાન્સફર (આઇયુટી)
ଅନ୍ତର୍ନିହିତ ପ୍ରୋଟିନ୍ |,આંતરિક પ્રોટીન
ଅନ୍ତର୍ନିହିତ ପ୍ରତିବନ୍ଧକ |,આંતરિક અવરોધ
ଅନ୍ତେବାସୀ,અનુવાદ
ଇଣ୍ଟ୍ରୋନ୍ |,ઉપકાલી
ଇଣ୍ଟ୍ରୋଜ୍ |,અંદરનો ભાગ
ଓଲଟା |,ઉલ્લંઘન
ଅନ୍ଭାଇଟି,Inંધી
ଓଭରଟେବ୍ରାଟ୍ସ |,ચંચળ
ଅନୁସନ୍ଧାନକାରୀ,તપાસનીસ
ଜଡିତ,અનુચિત
ଅନିଚ୍ଛାକୃତ ଏବଂ ଅଣ-ଷ୍ଟ୍ରେଟେଡ୍ ମାଂସପେଶୀ |,અનૈચ્છિક અને બિન-કડક સ્નાયુ
ଅଡାଦିନ,આછું
Iodotyrontine,આયોડોથાયરોન
ଆୟନ,આયન
Ion ଚ୍ୟାନେଲ |,આયોજક
ଆଇନ୍ ଏକ୍ସଚେଞ୍ଜ୍ କ୍ରୋମାଟୋଗ୍ରାଫି |,આયન વિનિમય ક્રોમેટોગ્રાફી
Ionic bond,આયનીય
ଆଇଓନିକ୍ ପାରସ୍ପରିକ କ୍ରିୟା |,આયનીય ક્રિયાપ્રતિક્રિયા
Ionocyte |,આયનોસાઇટ
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା (ipm),ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ)
Ipoomea,Ipોમોઆ
Iredaceae,અણી
ଆଇସିଛି,મેઘધનુષ
ଲୁହା ଦୁର୍ଗର ଚାଉଳ |,લોખંડ
ଆଇରନ୍ ପୋରିଫିରିନ୍ |,લોખંડ
ଲୁହା ସ୍କ୍ରାପ୍ |,લોખંડ
ଅସାଧାରଣ କକ୍ଷ |,ઝળકતું કોષ
