Hindi,Tamil
"गुटतंत्र, स्वल्पतंत्र",தன்னலக்குழு
"धातक आक्रमण, जबरदस्त मारकाट",தாக்குதல்
प्रकट संधिवार्त्ता,திறந்த பேச்சுவார்த்தை
"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न",திறந்த கேள்வி
अप्रतिबद्ध अभिलेख,பதிவுகளைத் திற
प्राच्य,ஓரியண்ட்
प्राच्यवाद,ஓரியண்டலிசம்
2. पूर्व देशीयता,ஓரியண்டலிசம்
प्राच्यविद्,ஓரியண்டலிஸ்ட்
उद्भव,தோற்றம்
"2. उद्गम, उत्पत्ति",தோற்றம்
शुद्ध लेखन,ஆர்த்தோகிராபி
"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।",பகைமை வெடிப்பு
"सीमा चौकी, चौकी",அவுட்-போஸ்ட்
अधिपति,ஓவர்-லார்ட்
"चढ़ आना, कुचलना",ஓவர்-ரைடு
2. प्रत्यादेश करना,ஓவர்-ரைடு
"देवपूजक, पैगन",பாகன்
पैगन,பாகன்
"देवपूजन, मूर्तिपूजा",பேகனிசம்
2. देवपूजावाद,பேகனிசம்
स्तूप,பகோடா
2. बौद्ध मंदिर,பகோடா
3. पैगोडा,பகோடா
राजप्रासाद षड़यंत्र,அரண்மனை சூழ்ச்சிகள்
जागीर,பாலடினேட்
"ताल, ताड़-पत्र",பனை ஓலை
खजूरी रविवार,பாம் ஞாயிறு
"प्रशस्तिकार, विरुदकार",பேனெஜிரிஸ்ட்
आतंक,பீதி
2. तहलका,பீதி
आतंककारक,பீதியை உண்டாக்குபவர்
पोपतंत्र,பாப்பாசி
2. पोप पद,பாப்பாசி
3. पोप अवधि,பாப்பாசி
"4. पोप-परंपरा, पोपीय उत्तराधिकार",பாப்பாசி
पोप का आदेश-पत्र,பாப்பல் காளை
पोपवाद,பாப்பாலிசம்
2. पोपतंत्रीय व्यवस्था,பாப்பாலிசம்
पोपवादी,பாப்பாலிஸ்ட்
पोप-राज्य,போப்பாண்டவர் மாநிலம்
पोपवाद,பாபிசம் (=பாபிஸ்ட்ரி)
पोपवादी,பாபிஸ்ட்
पेपाइरस,பாப்பிரஸ்
दृष्टांत कथा,உவமை
परमोच्च,பாரமவுண்ட்
परमोच्च शक्ति,பாரமவுன்சி (=முக்கிய சக்தி)
सम्राज्ञी,பரம பெண்மணி
सम्राट्,பரம பிரபு
चर्मपत्र,காகிதத்தோல்
"2. पार्चमेंट, चर्मपत्र पांडुलिपि",காகிதத்தோல்
3. पत्र,காகிதத்தோல்
क्षमा,மன்னிக்கவும்
"संधिवार्ता, सुलह की बातचीत",பார்லிஸ்
2. विमर्श,பார்லிஸ்
"पार्लियामेंट, पार्लेमैन",பாராளுமன்றம் (=பாராளுமன்றம்)
पार्लियामेंट,பாராளுமன்றம்
2. संसद,பாராளுமன்றம்
3. पार्लियामेंट,பாராளுமன்றம்
पार्लियामेंट अधिनियम,பாராளுமன்ற சட்டம்
"सांसदिक, संसदविज्ञ",பாராளுமன்ற உறுப்பினர்
"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक",பாராளுமன்ற உறுப்பினர்
संसदीय प्रतिनिधि,பாராளுமன்ற முகவர்
पारनेलवाद,பார்னெலிசம்
पैरोल,பரோல்
2. संबंध मुक्ति,பரோல்
पितृहंता,பாரிசைட்
2. गुरुजनंहंता,பாரிசைட்
"पक्षपाती, पक्षधर",கட்சிக்காரன்
2. लड़ाका,கட்சிக்காரன்
3. गुरिल्ला,கட்சிக்காரன்
"दर्रा, गिरी-द्वार",பாஸ்
संकेत शब्द,கடவுச்சொல் (=வாட்ச் சொல்)
कुल-पिता,தேசபக்தர்
"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।",தேசபக்தர்கள்
कुलीन,பேட்ரிசியன்
पैतृकी,பரம்பரை
पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना,பாக்ஸ் பிரிட்டானிக்கா
"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति",பாக்ஸ் ரோமானா
वंशानुक्रम,பரம்பரை
2. वंश-वृक्ष,பரம்பரை
"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति",பரம்பரை நபர்
पियर,இணையர்
2. समपदस्थ,இணையர்
पियर पद,பீரேஜ்
2. पियर वर्ग,பீரேஜ்
3. पियरेज,பீரேஜ்
आयरलैंड के पियर,அயர்லாந்தின் சகாக்கள்
स्कॉटलैंड के पियर,ஸ்காட்லாந்தின் சகாக்கள்
प्रायद्वीपीय अभियान,தீபகற்ப பிரச்சாரம்
प्रायद्वीपीय युद्ध,தீபகற்ப போர்
पताका,பென்னண்ட்
"लोक माँग पत्र, पीपुल्स चार्टर",மக்கள் சாசனம் (=தேசிய சாசனம்)
जन मोर्चा,மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
विश्वासघात,துரோகம்
अवधि,காலம்
2. काल,காலம்
परिधि,சுற்றளவு
"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त",நிரந்தர தீர்வு
स्थायी जागीर,நிரந்தர ஃபைஃப்
सैन्य व्यूह,ஃபாலன்க்ஸ்
2. फैलेक्स,ஃபாலன்க்ஸ்
"फेरो, फ़राऊन, फेरोन",ஃபிரோ
चित्राक्षर,பிக்டோகிராம்
चित्रलेख,பிக்டோகிராஃப்
2. चित्रमय ग्राफ,பிக்டோகிராஃப்
तीर्थ यात्री,யாத்ரீகர்
पिलग्रिम फादर्स,யாத்திரை தந்தைகள்
लूट,கொள்ளை
2. लूट का माल,கொள்ளை
स्तंभ,தூண்
अशोक के स्तंभ लेख,தூண் ஆணைகள் (அசோகரின்)
स्तंभ लेख,தூண் ஆணைகள் (அசோகரின்)
2. लघु स्तंभ लेख,தூண் ஆணைகள் (அசோகரின்)
"जलदस्यु, समुद्री डाकू, समुद्र दस्यु",கடற்கொள்ளையர்
2. दस्युपोत,கடற்கொள்ளையர்
घमासान युद्ध,களமிறங்கிய போர்
षड़यंत्र,சதி
नगर,போலிஸ்
2. नगर राज्य,போலிஸ்
पुर-शासक,அரசியல் தலைவர்
"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता",அரசியல் முகவர்
राजनीतिक शरण,அரசியல் தஞ்சம்
राजनीतिक राज्य प्रतिनिधि,அரசியல் குடியிருப்பாளர்
राजनैतिक आतंकवाद,அரசியல் பயங்கரவாதம்
व्यक्ति कर,தேர்தல் வரி
"नौका सेतु, नाव पुल",பாண்டூன்
प्रधान,பிரீமியர்
2. प्रधान मंत्री,பிரீமியர்
प्रधान मंत्री-पद,பிரீமியர்ஷிப்
प्रदेश,ஜனாதிபதி பதவி
2. प्रेसीडेन्सी,ஜனாதிபதி பதவி
"प्रधान, अध्यक्ष",ஜனாதிபதி
2. राष्ट्रपति,ஜனாதிபதி
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",பிரசிடியம்
प्रधान मंत्री,பிரதமர்
ज्येष्ठाधिकार,ப்ரிமோஜெனிச்சர்
नरेश,இளவரசன்
2. राजकुमार,இளவரசன்
प्रिंस बिशप,இளவரசர் பிஷப்
"महारानी-पति, प्रिंस कंसर्ट",இளவரசர் மனைவி
राज-अभिभावक,இளவரசர் ரீஜண்ட்
शासक युवराज,பின்ஸ் ரெக்னென்ட்
राज-अभिभाविका,இளவரசி ரீஜண்ட்
ज्येष्ठ राजकुमारी,இளவரசி ராயல்
राज्य,சமஸ்தானம்
2. देशी राज्य,சமஸ்தானம்
3. सामंत देश,சமஸ்தானம்
युद्ध उपहार,பரிசு
2. समुद्री लूट,பரிசு
विजित धन,பரிசுத் தொகை
"पेशेवरसिपाही, व्यावसायिक सैनिक",தொழில்முறை சிப்பாய்
"वचन, वायदा",சத்தியம்
अंतरीप दुर्ग,முன்னோடி கோட்டை
"संरक्षित राज्य, संरक्षित देश",பாதுகாக்கவும்
2. संरक्षण-काल,பாதுகாக்கவும்
प्रोटेक्टोरेट,பாதுகாக்கவும்
आश्रित,பாதுகாவலர்
प्राप्ति-स्थान,ஆதாரம்
2. मूलस्रोत,ஆதாரம்
उद्गम-पद्धति,ஆதார அமைப்பு
यहूदी समर्थक,சார்பு சியோனிஸ்ட்
लोक-शत्रु,பொது எதிரி
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,பொது எதிரி
संधि पूर्व वार्ता,புள்ளிகள்
प्यूनिक युद्ध,பியூனிக் போர்கள்
प्यूरिटन,பியூரிட்டன்
पुश,புட்ச்
चतुरश्व रथ,குவாட்ரிகா
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",நான்கு மடங்கு கூட்டணி
क्वेकर,குவாக்கர்
"रानी, राजमहिषी",ராணி
राजपत्नी,ராணி மனைவி
स्वर्गीय राजा की पत्नी,ராணி வரதட்சணை
सम्राज्ञी का पद,குயின்டம்
2. राज्य,குயின்டம்
राजमाता,ராணி அம்மா
शासिका रानी,அரசி அரசி
"देश-द्रोही, विभीषण",குயிஸ்லிங்
2. क्विसलिंग,குயிஸ்லிங்
सेवामुक्ति लगान,வாடகையை விடுங்கள்
"तरकश, तूणीर",நடுக்கம்
अधिकार-पृच्छा,க்வோ வாரண்டோ
प्रजाति,இனம்
प्रजातीय सर्वोच्चता,இன மேலாதிக்கம்
शिकंजा,ரேக்
2. उत्पीड़क यन्त्र,ரேக்
धावा,ரெய்டு
2. छापा मारना,ரெய்டு
"दुर्ग प्राचीर, परकोटा",கோட்டை
2. दुर्ग-प्राचीर ढाल,கோட்டை
लूट-खसोट करना,ரான்சாக்
"मुक्तिमूल्य, फिरौती",மீட்கும் தொகை
"2. निष्क्रय, निःक्रय",மீட்கும் தொகை
विध्वंस,பேரழிவு
विध्वंस-परिणाम,அழிவுகள்
राज्य,சாம்ராஜ்யம்
"चंदावल, पार्ष्णि",பின்புற காவலர்
चंदावल हमला,பின்புற பாதுகாப்பு நடவடிக்கை
विद्रोही,கிளர்ச்சியாளர்
विद्रोह,கலகம்
विद्रोह-मान्यता,கிளர்ச்சிக்கான அங்கீகாரம்
बलात् निष्कासन,மறுசீரமைப்பு
"वीक्षण, टोह",உளவுத்துறை
पुनर्निर्माण,புனரமைப்பு
"अभिलेख, रिकॉर्ड",பதிவு
"रिकॉर्ड आफिस, अभिलेख कार्यालय",பதிவு அலுவலகம்
अभिलेख की निवृत्ति,பதிவு ஓய்வு
"लालकुर्ती वाला, खुदाई खिदमतगार",சிவப்பு சட்டைகள்
"धर्मसुधार आंदोलन, रिफॉर्मेशन",சீர்திருத்தம்
शरणार्थी,அகதி
राजाधिकार,ரெகாலியா
2. राजचिह्र,ரெகாலியா
3. राजपरिधान,ரெகாலியா
"प्रतिशांसन-व्यवस्था, रीजेंसी",ரீஜென்சி
"प्रतिशासक, रीजेन्ट",ரீஜண்ட்
अभिभावक रानी,ரீஜண்ட் ராணி
"राजहंता, नृपध्न, नृपहंता",ரெஜிசைட்
"राजहंता, रेजिसाइड्स",ரெஜிசைடுகள்
"राज्यकाल, शासन-काल",ஆட்சி
2. शासन-पद्धति,ஆட்சி
"प्रदेश, क्षेत्र",பிராந்தியம்
"राज्य-संवत्, राज्य वर्ष",ஆட்சி ஆண்டு
"शासक, शासन करने वाला",ஆட்சியாளர்
राज्यकाल,ரெக்னம்
"राईख, जर्मन साम्राज्य",ரீச்
राज्य काल,ஆட்சி
2. शाही शासन या राजसी प्राधिकार।,ஆட்சி
राज परिवार,ஆட்சி செய்யும் குடும்பம்
आतंक काल,பயங்கர ஆட்சி
2. आतंक राज्य,பயங்கர ஆட்சி
कुमुक,வலுவூட்டு
कुमुक भेजना,வலுவூட்டல்
"पुनः स्थापना, बहाली",மறுசீரமைப்பு
प्रति स्थापना,மறு முதலீடு
"बदल चौकी, टपाल चौकी",ரிலே இடுகை
"टपाल मार्ग, डाक-मार्ग",ரிலே பாதை
"टपाल व्यवस्था, अभिचालन व्यवस्था",ரிலே அமைப்பு
"रिहाई, मुक्ति",விடுதலை
2. छूट,விடுதலை
"त्याग, परित्याग",துறத்தல்
2. संन्यास,துறத்தல்
बृहत् सूची,ரெபர்ட்டரி (=சரக்கு)
भंडार,களஞ்சியம்
2. संग्रहालय,களஞ்சியம்
"गणराज्य, गणतंत्र",குடியரசு
गणराज्य दिवस,குடியரசு தினம்
लिखित समाधान,ரெஸ்கிரிப்ட்
2. राजाज्ञा,ரெஸ்கிரிப்ட்
रेजीडेंट,குடியிருப்பாளர்
पुनः स्थापना,மறுசீரமைப்பு
(ईसा का) पुनरुत्थान,உயிர்த்தெழுதல்
2. पुनुरूज्जीवन,உயிர்த்தெழுதல்
पीछे हटना,பின்வாங்கவும்
(सिक्के का) पृष्ठ भाग,தலைகீழ் (ஒரு நாணயத்தின்)
विद्रोह,கிளர்ச்சி
क्रांति,புரட்சி
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","புரட்சி, பிரஞ்சு"
अ. दे. Glorious Revolution,புகழ்பெற்ற புரட்சி
औद्योगिक क्रांति,"புரட்சி, தொழில்துறை"
"विप्लव, बल्वा",உயரும்
राटन बरो,ரோட்டன்-போரோ
रफ राइडर्स,ரஃப் ரைடர்ஸ்
राउन्ड हेड्स,வட்டத் தலைகள்
"भगा देना, परास्त करना, खदेड़ना",வழித்தட
"राजा से भेंट, राज-दर्शन",அரச பார்வையாளர்கள்
शाही फरमान,அரச சாசனம்
राजचिह्र,ராயல் க்ரெஸ்ட்
2. राजकिरीट,ராயல் க்ரெஸ்ட்
राजाज्ञा,அரச ஆணை
रूबर‍िक,ரூப்ரிக்
"भग्नावशेष, ध्वंसावशेष, खंडहर",இடிபாடுகள்
"धावक, हरकारा",ஓடுபவர்
"अंतध्वंस, तोड़फोड़",நாசவேலை
खंग,சேபர்
"रिसाला, अश्वारोही दल",சபர்ஸ்
यज्ञ,தியாகம்
2. बलि,தியாகம்
3. बलिदान,தியாகம்
अभय दान,பாதுகாப்பான நடத்தை
"रक्षोपाय, रक्षा-विधान",பாதுகாப்பு
2. सुरक्षण बचाव,பாதுகாப்பு
पूर्व रक्षात्मक कर,பாதுகாப்பு கடமைகள்
धावा,சாலி
धावा द्वार,சாலி-போர்ட்
राजदंड,செங்கோல்
"तलवार, शमशीर",சிமிட்டர்
"द्वितीय संपदा, अभिजात वर्ग",இரண்டாவது எஸ்டேட்
संप्रदाय,பிரிவு
2. पंथ,பிரிவு
कब्जा,வலிப்பு
2. अधिग्रहण,வலிப்பு
सेनेट (प्राचीन रोम की संसद),செனட்
2. सेनेट,செனட்
3. अभिषद्,செனட்
4. सेनेट,செனட்
कृषिदास,செர்ஃப் (=போர்டார் அல்லது வில்லன்)
"2. खिदमती, दास",செர்ஃப் (=போர்டார் அல்லது வில்லன்)
कृषि-दासता,அடிமைத்தனம்
2. कृषि दास-व्यवस्था,அடிமைத்தனம்
नाम मात्र का राजा,நிழல் ராஜா
जहाज कर,கப்பல் பணம்
आक्रामी सेना,அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",குறுகிய பாராளுமன்றம்
झड़प,சண்டை
"दास, गुलाम",அடிமை
दास-प्रथा,அடிமைத்தனம்
"2. दासता, गुलामी",அடிமைத்தனம்
सैनिक राजमर्मज्ञ,சிப்பாய் அரசியல்வாதி
बल्लम,ஈட்டி
हरावल,ஈட்டி-தலை
प्रभाव क्षेत्र,கோளம்
"मुहर-विद्या, मुद्रा-विद्या",ஸ்ப்ராஜிஸ்டிக்ஸ்
पद पुरस्कार व्यवस्था,அமைப்பை கெடுக்கிறது
बड़ा भूस्वामी,ஸ்கொயர்
2. स्कवायर,ஸ்கொயர்
जमींदार वर्ग,ஸ்கியர்ச்சி
2. भूस्वामी प्रभावित तंत्र,ஸ்கியர்ச்சி
ध्वज,தரநிலை
ध्वज-वाहक,தரநிலை-தாங்கி
स्थाई सेना,நிற்கும் இராணுவம்
मानक निर्देश,நிலையான ஆணை
2. स्थाई आज्ञा,நிலையான ஆணை
"राजनीति विशारद, राजनीति मर्मज्ञ",ஸ்டேட்ஸ்மேன்
"प्रस्तर लेख, पाषाणलेख",கல்வெட்டு
तूफानी दस्ता,புயல் படைகள்
"कूट युक्ति, कूट उपाय",தந்திரம்
"युद्ध चालन विद्या, सामरिकी",மூலோபாயம்
2. फौजी दाँव-पेच,மூலோபாயம்
3. रण-फौशल,மூலோபாயம்
सैनिक शासन,ஸ்ட்ராடோக்ரசி
संघर्ष,சச்சரவு
2. मतभेद,சச்சரவு
गढ़,வலுவான பிடிப்பு
2. प्रमुख केंद्र,வலுவான பிடிப்பு
सहायक संधि,துணைத் தொகை
उत्तराधिकारी,அடுத்தடுத்து
उत्तराधिकारी,வாரிசு
मताधिकार,வாக்குரிமை
मताधिकारवादी,வாக்குரிமையாளர்
सल्तनत,சுல்தானகம்
सल्तनत-काल,சுல்தானிய காலம்
अभ्यर्पण,சரணடைதல்
अधिराज,சுசெரெய்ன்
अधिराज्य,சுசெரெய்ன் மாநிலம்
"शमशीरबाज, खड़गधारी, असियोद्धा",வாள்வீரன்
टैमनी समाज,தம்மானி சங்கம்
पानी चढ़ी तलवार,தணிந்த வாள்
काश्तकार,வாடகைக்காரர்
"2. किराएदार, आसामी",வாடகைக்காரர்
"भूभाग, इलाका, अमलदारी",பிரதேசம்
2. प्रदेश,பிரதேசம்
टेरिटरी गवर्नमेन्ट,பிரதேச அரசாங்கம்
"आतंकवाद, संत्रासवाद",பயங்கரவாதம்
"तृतीय वर्ग, जनता, जनसाधारण",மூன்றாம் எஸ்டேட்
तीन वर्ग,மூன்று தோட்டங்கள்
"पथकर, राहदारी",டோல்
चुंगी घर,டோல் ஹவுஸ்
"तूंब, मकबरा",கல்லறை
टोरी,டோரி
"गणचिह्र, कुलचिह्र, टोटेम",டோட்டெம்
मीनार,கோபுரம்
2. मचान,கோபுரம்
"जयस्तंभ, कीर्ति-स्तंभ",வெற்றிக் கோபுரம்
"देशद्रोही, गद्दार",துரோகி
विश्वासघात,துரோகம்
राजद्रोह,தேசத்துரோகம்
संधि,ஒப்பந்தம்
द्वंद्ध युद्ध परीक्षा,போர் மூலம் சோதனை (=போர் மூலம் தடம்)
"खिराज, राजस्व",அஞ்சலி
2. राजकर,அஞ்சலி
खिराजी भूमि,காணிக்கை நிலம்
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,மூன்று கூட்டணி
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",டிரிபிள் entente
विजय,வெற்றி
2. विजय शोभा-यात्रा,வெற்றி
विक्षोभ,கொந்தளிப்பு
निरंकुश-घातक,கொடுங்கோல் கொலை
2. क्रूर घात,கொடுங்கோல் கொலை
निरंकुश शासन,கொடுங்கோன்மை
2. निरंकुशता,கொடுங்கோன்மை
"निरंकुश शासक, अत्याचारी शासक",கொடுங்கோலன்
उलान,உஹ்லன்
उकाज,உகாசே
2. राजाज्ञा,உகாசே
उल्मा,உலமா
अंतिम चेतावनी,அல்டிமேட்டம்
2. अंतिम प्रस्ताव,அல்டிமேட்டம்
अंकिल सैम,மாமா சாம்
अधीनस्थ राजा,கீழ்-ராஜா
युनाइटेड आयरिशर्मन,ஐக்கிய அயர்லாந்துக்காரர்கள்
संयुक्त राष्ट्र संघ,ஐக்கிய நாடுகள்
संयुक्त प्रांत,ஐக்கிய மாகாணங்கள்
2. युनाइटेड प्राविन्सेज़,ஐக்கிய மாகாணங்கள்
एक प्राचीर दुर्ग,மதிப்பற்ற கோட்டை
"चक्रवर्ती राजा, सार्वभौम राज",உலகளாவிய மன்னர்
सर्वजनीन मताधिकार,உலகளாவிய வாக்குரிமை
"विद्रोह, विप्लव",எழுச்சி
"बलादग्रहण, हड़पना",அபகரிப்பு
बलादग्रहणकर्त्ता,அபகரிப்பவர்
"यूटोपिया, काल्पनिक राज्य",கற்பனயுலகு
कला विध्वंसक,வண்டல்
कला विध्वंस,காழ்ப்புணர்ச்சி
नासीर,வான்கார்ட்
"2. सेनामुख, सेनाग्र",வான்கார்ட்
3. हरावल,வான்கார்ட்
वैरेंजियायी,வரங்கியன்
वैरेंजियायी रक्षक,வரங்கியன் காவலர்
असामी,வாசல்
2. दास,வாசல்
"अवराज्य, सामंती राज्य",வாசல் மாநிலம்
पोप परिषद,வாடிகன் கவுன்சில்
"जहाज, पोत",கப்பல்
2. यान,கப்பல்
3. बर्तन,கப்பல்
अo देo viceroy,துணை ராஜா
वाइसराय,வைஸ்ராய்
वाइसराय का पद,துணைவேந்தர் = துணை அரசு
विजेता,விக்டர்
विजय,வெற்றி
कृषिदास,வில்லன்
समुद्र-यात्रा,பயணம்
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",பாதிக்கப்படக்கூடிய கோட்டை
भित्ति चित्रकारी,சுவர் ஓவியம்
2. भित्ति चित्र,சுவர் ஓவியம்
युद्ध,போர்
महान सेनानी,போர் ஆண்டவன்
योद्धा,போர்வீரன்
2. सैनिक,போர்வீரன்
3. जंगलू,போர்வீரன்
"युद्धपोत, जंगी जहाज",போர்க்கப்பல்
संकेत शब्द,கண்காணிப்பு வார்த்தை
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",வளர்ந்த மாநிலம்
कल्याण-कार्य,நலப்பணிகள்
हविग,விக்
"श्वेत ध्वज, सफेद झंडा",வெள்ளை கொடி
"श्वेत जाति का भार, श्वेत जाति का दायित्व",வெள்ளையர்களின் சுமை
विश्व-साम्राज्य,உலகப் பேரரசு
विश्वव्यापी आंदोलन,உலக இயக்கம்
विश्व-राजनीति,உலக அரசியல்
विश्वा-शक्ति,உலக சக்தி
विश्वयुद्ध,உலக போர்
पोत-भंजक,வீக்கர்
विनाशकारी संशोधन,சிதைக்கும் திருத்தம்
"जैनेलेजिया, अप्रवेशन",Xenelasis
विदेशी जनभीति,இனவெறி
यांकी,யாங்கி
पीत परिधान,மஞ்சள் ஜாக்கெட்
पीत जाति,மஞ்சள் மனிதன்
"पीत आतंक, पीत भीति",மஞ்சள் ஆபத்து
सनसनीखेज समाचार पत्र,மஞ்சள் பத்திரிகை
"यंग टर्क, युवा तुर्क",இளம் துருக்கியர்கள்
"जूस, देवाधिपति",ஜீயஸ்
यहूदीवाद,சியோனிசம்
"पारसी धर्म, ज़रथुष्ट्र  धर्म",ஜோராஸ்ட்ரியனிசம்
