Marathi,Tamil
फ्लॉपी डिस्क ड्राइव्ह,நெகிழ் வட்டு இயக்கி
नाममात्र प्रतिबाधा,பெயரளவு மின்மறுப்பு
फोकल मूल्य,குவிய மதிப்பு
नॉन-रेखीय विकृती,நேரியல் அல்லாத விலகல்
अपरिवर्तनीय,மாறாத
अनुनाद,எதிரொலிக்காத
नॉन-रेझोनंट अँटेना,எதிரொலிக்காத ஆண்டெனா
भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर,ஈடுசெய்யப்படாத செயல்பாட்டு பெருக்கி
गैर-पूरक,நிரப்பு அல்லாத
डायलेक्ट्रिक,மின்கடத்தா
संलग्न डेटा संरचना,இணைக்கப்பட்ட தரவு அமைப்பு
आक्रमक धाव,ஆக்ரோஷமான ஓட்டம்
वळव मोड,திசைதிருப்பல் முறை
अविनाशी वाचन,அழியாத வாசிப்பு
dosless विभाजन संदेश,dosless பகிர்வு செய்தி
अस्पष्ट विधान,துல்லியமற்ற அறிக்கை
खराब कामगिरी,மோசமான செயல்திறன்
assanghat mutrak,அஸங்கத் முத்ராக்
आगमनात्मक कुंडली,தூண்டல் இல்லாத ஜாதகம்
नॉन-रिटर्न एम्पलीफायर,திரும்பப் பெறாத பெருக்கி
इनव्हर्स मीन एम्पलीफायर,தலைகீழ் சராசரி பெருக்கி
व्यस्त बफर,தலைகீழ் தாங்கல்
व्यस्त तुलनाकर्ते,தலைகீழ் ஒப்பீட்டாளர்கள்
व्यस्त कॉन्फिगरेशन,தலைகீழ் கட்டமைப்பு
व्यस्त कंपाइलर अॅम्प्लिफायर,தலைகீழ் கம்பைலர் பெருக்கி
व्यस्त व्होल्टेज,தலைகீழ் மின்னழுத்தம்
नॉन-रेखीय,நேரியல் அல்லாத
नॉन-लाइनर कॅपेसिटर,நேரியல் அல்லாத மின்தேக்கி
नॉन-लिनियर सर्किट विश्लेषण,நேரியல் அல்லாத சுற்று பகுப்பாய்வு
नॉन-रेखीय घटक,நேரியல் அல்லாத கூறு
नॉन-लिनियर लोड लाइन,நேரியல் அல்லாத சுமை வரி
नॉन-लिनियर मॉड्युलेशन,நேரியல் அல்லாத பண்பேற்றம்
नॉन-रेखीय प्रतिकार,நேரியல் அல்லாத எதிர்ப்பு
नॉन-लिनियर सिस्टम,நேரியல் அல்லாத அமைப்பு
नॉन-लाइनरिटी,நேரியல் அல்லாத
नॉन-लाइनरिटी त्रुटी,நேரியல் அல்லாத பிழை
सामान्यीकृत वारंवारता,இயல்பாக்கப்பட்ட அதிர்வெண்
आवर्ती नाही,மீண்டும் நிகழாதது
प्रतिसाद न देणारी भाषा,பதிலளிக்காத மொழி
पुनरावृत्ती प्रणाली,மறுமுறை அமைப்பு
सिस्टमलेस डिस्क,அமைப்பு இல்லாத வட்டு
अनुक्रमांक,தொடர் குறியீடு
पृष्ठभाग नसलेला,அல்லாத மேற்பரப்பு
अस्थिर संचयन,நிலையற்ற சேமிப்பு
नॉर,நார்
knorr कार्य,நார் செயல்பாடு
ना गेट,அல்லது வாயில்
knorr कुंडी,நார் தாழ்ப்பாளை
knorr ऑपरेशन,நோர் அறுவை சிகிச்சை
सामान्य घनता कार्य,சாதாரண அடர்த்தி செயல்பாடு
फडफड आवाज,படபடப்பு சத்தம்
सामान्य नमुना,சாதாரண மாதிரி
सामान्यीकृत प्रवेश,இயல்பாக்கப்பட்ட ஊடுருவல்
साधारणपणे बंद mosfet,பொதுவாக மூடப்படும் mosfet
ना-ना नेटवर्क,அல்லது நெட்வொர்க் அல்ல
नॉर्टन मॉडेल्स,நார்டன் மாடல்
उत्तर चुंबकीय ध्रुव,வடக்கு காந்த துருவம்
नॉर्टन प्रा.,நார்டன் பிரைவேட்.
नॉर्टन अॅम्प्लीफायर,நார்டன் பெருக்கி
नॉर्टन सर्किट,நார்டன் சுற்று
नॉर्टन डी.डी.,நார்டன் டி.டி.
नॉर्टन समतुल्य सर्किट,நார்டன் சமமான சுற்று
नॉर्टन व्यस्त आणि व्यस्त,நார்டன் தலைகீழ் மற்றும் தலைகீழ்
नॉर्टन ऑपरेशनल एम्पलीफायर,நார்டன் செயல்பாட்டு பெருக்கி
नॉर्टन युटिलिटी,நார்டன் பயன்பாடு
नाही,இல்லை
कार्य नाही,செயல்படவில்லை
गेट नाही,வாயில் அல்ல
ऑपरेशन नाही,செயல்பாடு அல்ல
नोटेशन पद्धत,குறிப்பு முறை
खोबणी अँटेना,பள்ளம் ஆண்டெனா
खोबणी फिल्टर,பள்ளம் வடிகட்டி
एनपीएन ट्रान्झिस्टर,npn டிரான்சிஸ்டர்
NTSC इंटरफेस,என்.டி.எஸ்.சி இடைமுகம்
n-प्रकारची अशुद्धता,n-வகை அசுத்தங்கள்
n-प्रकारची बाब,n-வகை பொருள்
केंद्रक,கரு
शून्य,பூஜ்யம்
रिक्त जागा,காலியிட வட்டம்
शून्य ऑफसेट व्होल्टेज,பூஜ்ஜிய ஆஃப்செட் மின்னழுத்தம்
रिक्तता सूचक,காலியிட காட்டி
संख्या आधार,எண் அடிப்படை
संख्या आधारित रूपांतरण,எண் அடிப்படையிலான மாற்றம்
गुणांचे नुकसान,புள்ளிகள் சேதம்
नंबर लूप की,எண் வளைய விசை
संख्या प्रणाली,எண் அமைப்பு
संख्यात्मक सह-प्रोसेसर,எண் இணை செயலி
अंकीय की पॅड,எண் விசைப்பலகை
संख्यात्मक छिद्र,எண் துளை
संख्यात्मक अंतर,எண் தூரம்
nuvicon,நுவிகான்
nyquist,நிக்விஸ்ட்
nyquist बँड विस्तार,nyquist இசைக்குழு நீட்டிப்பு
nyquist निकष,nyquist அளவுகோல்கள்
nyquist मध्यांतर,நிக்விஸ்ட் இடைவெளி
nyquist नाडी,nyquist துடிப்பு
nyquist दर,nyquist விகிதம்
nyquist टिकाऊपणा निकष,nyquist ஆயுள் அளவுகோல்கள்
nyquist प्रमेय,நிக்விஸ்ட் தேற்றம்
वस्तुनिष्ठ मॉड्यूल,புறநிலை தொகுதி
वस्तुनिष्ठ कार्यक्रम,புறநிலை திட்டம்
वस्तुनिष्ठ लेन्स,புறநிலை லென்ஸ்
ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग,பொருள் சார்ந்த நிரலாக்கம்
अष्टक,எண்கோணம்
ऐंशी बस रिसिव्हर-पाठवल्या,எண்பது பஸ் ரிசீவர்-அனுப்பப்பட்டது
ऑक्टल संख्या प्रणाली,எண்ம எண் அமைப்பு
अष्टक,எண்கோணம்
विषम कार्य,ஒற்றைப்படை செயல்பாடு
"विषम समता, विषम समानता","ஒற்றைப்படை சமநிலை, ஒற்றைப்படை ஒப்புமை"
"ओडोमीटर, पॅथोमीटर","ஓடோமீட்டர், பாத்தோமீட்டர்"
ऑफ लाइन,ஆஃப் லைன்
गैर-मौखिक प्रतिसाद,வாய்மொழி அல்லாத பதில்
"विसंगती, ऑफसेट","ஒழுங்கின்மை, ஈடு"
ऑफसेट कोन,ஆஃப்செட் கோணம்
ऑफसेट प्रवाह,ஆஃப்செட் ஸ்ட்ரீம்
ऑफसेट त्रुटी,ஆஃப்செட் பிழை
ऑफसेट ऑप्टिमायझेशन,ஆஃப்செட் தேர்வுமுறை
ऑफसेट व्होल्टेज,ஆஃப்செட் மின்னழுத்தம்
ओम,ஓம்
ओमिक संपर्क,ஓமிக் தொடர்பு
ओमिक फील्ड,ஓமிக் புலம்
"ohmmeter, ohmmeter","ஓம்மீட்டர், ஓம்மீட்டர்"
ओमचा कायदा,ஓம் விதி
ohms प्रति व्होल्ट,வோல்ட்டுக்கு ஓம்ஸ்
तेल सर्किट ब्रेकर,எண்ணெய் சர்க்யூட் பிரேக்கர்
सर्व दिशात्मक,சர்வ திசை
सर्वव्यापीता,எங்கும் நிறைந்தது
OMR (ऑप्टिकल कव्हर वाचन),ஓஎம்ஆர் (ஆப்டிகல் கவர் வாசிப்பு)
"ON resistance, ON resistance","ஆன் ரெசிஸ்டன்ஸ், ஆன் ரெசிஸ்டன்ஸ்"
राज्यावर,மாநிலத்தில்
चिप निहित डीकोडर,சிப் மறைமுக குறிவிலக்கி
वन शट स्टॅटिक मल्टीव्हायब्रेटर,ஒன் ஷட் ஸ்டேடிக் மல்டிவைபிரேட்டர்
एक-पास असेंबलर,ஒரு-பாஸ் அசெம்பிளர்
वर्तमान प्रतिकार,தற்போதைய எதிர்ப்பு
प्रवासी नोंदणी,ஒரு பயணி பதிவு
ऑनलाइन प्रणाली,ஆன்லைன் அமைப்பு
"ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर","ஆன்-ஆஃப் கன்ட்ரோலர், ஆன்-ஆஃப் கன்ட்ரோலர்"
ऑन-ऑफ कीिंग,ஆன்-ஆஃப் கீயிங்
ऑपरेशनल एम्पलीफायर,செயல்பாட்டு பெருக்கி
ऑपरेटिंग मीन एम्पलीफायर,இயக்க சராசரி பெருக்கி
ऑपरेशनल तुलनाकर्ता,செயல்பாட்டு ஒப்பீட்டாளர்
ऑपरेशनल अॅम्प्लीफायर गुणक,செயல்பாட்டு பெருக்கி பெருக்கி
ऑपरेशनल सोफोनी अॅम्प्लिफायर,செயல்பாட்டு சோபோனி பெருக்கி
खुले कलेक्टर,திறந்த சேகரிப்பான்
खुली गुंतवणूक,திறந்த முதலீடு
ओपन लूप ओपन लूप,open loop open loop
ओपन वायर लाइन,திறந்த கம்பி வரி
ओपन सर्किट पॅरामीटर,திறந்த சுற்று அளவுரு
ओपन सर्किट प्रतिबाधा,திறந்த சுற்று மின்மறுப்பு
ओपन लूप लाभ,திறந்த வளைய ஆதாயம்
ऑपरेंड,செயல்பாடு
ऑपरेटिंग कोन,இயக்க கோணம்
सक्रियकरण मोड,செயல்படுத்தும் முறை
ऑपरेटिंग पॉइंट,இயக்க புள்ளி
रसद,தளவாடங்கள்
ऑपरेटिंग वारंवारता,இயக்க அதிர்வெண்
"ऑपरेशन, ऑपरेशन","செயல்பாடு, செயல்பாடு"
ऑपरेशन कोड,செயல்பாட்டு குறியீடு
ऑपरेशनल एम्पलीफायर,செயல்பாட்டு பெருக்கி
ऑपरेटर,இயக்குபவர்
ऑप्टिकल बीम,ஒளிக்கற்றை
ऑप्टिकल संप्रेषण,ஒளியியல் தொடர்பு
ऑप्टिकल डिस्क,ஒளியியல் வட்டு
ऑप्टिकल कोडेक,ஆப்டிகல் கோடெக்
ऑप्टिकल फायबर,ஆப்டிகல் ஃபைபர்
ऑप्टिकल इंजेक्शन,ஆப்டிகல் ஊசி
"ऑप्टिकल थर्मामीटर, पायरोमीटर","ஆப்டிகல் தெர்மோமீட்டர், பைரோமீட்டர்"
ऑप्टिकल रेकॉर्डर,ஆப்டிகல் ரெக்கார்டர்
ऑप्टिकल रेकॉर्डिंग,ஒளியியல் பதிவு
ऑप्टिकल स्कॅनिंग,ஆப்டிகல் ஸ்கேனிங்
ऑप्टिकल चौरस,ஒளியியல் சதுரம்
ऑप्टिकल स्टोरेज डिव्हाइस,ஒளியியல் சேமிப்பு சாதனம்
ऑप्टिकल जोडलेले पृथक्करण,ஆப்டிகல் இணைந்த தனிமைப்படுத்தி
"इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह","உகந்த சார்பு, உகந்த சார்பு"
इष्टतम फिल्टर,உகந்த வடிகட்டி
इष्टतम प्रणाली,உகந்த அமைப்பு
इष्टतम काम वारंवारता,உகந்த வேலை அதிர்வெண்
ऑप्टिकल युग्मक,ஆப்டிகல் கப்ளர்
हलके इलेक्ट्रॉनिक्स उपकरण,ஒளி மின்னணு சாதனம்
ऑप्टिकल इलेक्ट्रॉनिक्स,ஒளியியல் மின்னணுவியல்
किंवा गेट,அல்லது வாயில்
वर्ग,வர்க்கம்
फिल्टर क्रम,வடிகட்டி வரிசை
समीकरणाचा क्रम,சமன்பாட்டின் வரிசை
साधे तुळई,எளிய கற்றை
आर्थिक,பொருளாதார
अनुलंब डायनॅमिक,செங்குத்து மாறும்
ऑर्थोगोनल कोड,ஆர்த்தோகனல் குறியீடு
विलंब तत्त्व,தாமதக் கொள்கை
दोलन द्विध्रुव,ஊசலாட்ட இருமுனை
ऑसिलेटर,ஆஸிலேட்டர்
ऑसिलेटर,ஆஸிலேட்டர்
"oscillograph, oscillograph","அலைக்கற்றை, அலைக்காட்டி"
ऑसिलोस्कोप कॅमेरा,அலைக்காட்டி கேமரா
ऑसिलोस्कोप,அலைக்காட்டி
बंद बँड सिग्नल,ஆஃப்-பேண்ட் சமிக்ஞை
समस्या,பிரச்சினை
आउटपुट प्रवेश,வெளியீடு ஊடுருவல்
आउटपुट बफर,வெளியீடு தாங்கல்
आउटपुट वैशिष्ट्ये,வெளியீட்டு பண்புகள்
आउटपुट चालकता,வெளியீடு கடத்துத்திறன்
आउटपुट डिव्हाइस,வெளியீடு சாதனம்
आउटपुट ऑफसेट व्होल्टेज,வெளியீடு ஆஃப்செட் மின்னழுத்தம்
पॉवर आउटपुट,சக்தி வெளியீடு
आउटपुट प्रतिकार,வெளியீடு எதிர்ப்பு
"बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा","வெளியேறும் நிலை, வெளியேறும் நிலை"
आउटपुट प्रॉम्प्ट,வெளியீடு வரியில்
आउटपुट ट्रान्सफॉर्मर,வெளியீடு மின்மாற்றி
मिश्रण,கலவை
अत्यंत जोडलेले,மிகவும் இணைந்தது
हायपरकपलिंग,மிகை இணைப்பு
ओव्हरकरंट रिले,ஓவர் கரண்ட் ரிலே
अति नैराश्य,அதிக மனச்சோர்வு
ऑपरेटिंग गुणक,செயல்படும் பெருக்கி
अतिउत्तेजना,மிகை தூண்டுதல்
ओव्हरफ्लो,நிரம்பி வழிகிறது
ओव्हरलॅप गट,ஒன்றுடன் ஒன்று குழு
ओव्हरमॉड्युलेशन,மிகைப்படுத்தல்
शिकण्याचा प्रवेश,கற்றல் அணுகல்
प्रती सॅम्पलिंग,மேல் மாதிரி
overvoltage subable,துணை மின்னழுத்தம்
ओव्हरव्होल्टेज डिटेक्टर,ஓவர்வோல்டேஜ் டிடெக்டர்
प्रेरणा,உத்வேகம்
समर्थित अॅम्प्लीफायर,இயங்கும் பெருக்கி
"overrunning, overoperating","overrunning, overoperative"
ओव्हरलोड,அதிக சுமை
ओव्हरलोड संरक्षण,அதிக சுமை பாதுகாப்பு
ओव्हरलोड पुनर्प्राप्ती वेळ,சுமை மீட்பு நேரம்
अतिक्रमण,அத்துமீறல்
ओव्हरटोन,மேலோட்டம்
ओव्हन ब्रीझ,ஓவன் ப்ரீஸ்
ऑक्सिडेशन,ஆக்சிஜனேற்றம்
ऑक्साइड फ्रॅक्चर,ஆக்சைடு முறிவு
ऑक्साईड पृथक्करण,ஆக்சைடு விலகல்
पी-चॅनल प्राक्तन,பி-சேனல் விதி
पॅकेजिंग,பேக்கேஜிங்
आकुंचन घनता,சுருக்க அடர்த்தி
पॅडर,திணிப்பு
पॅड कॅपेसिटर,திண்டு மின்தேக்கி
पेडल,மிதி
पेडल स्विच,மிதி சுவிட்ச்
पान,பக்கம்
नेव्हिगेशन की,வழிசெலுத்தல் விசை
पिढी की,தோற்ற விசை
पृष्ठांकन,பேஜினேஷன்
जोडी,ஜோடி
पेपर कॅपेसिटर,காகித மின்தேக்கி
पॅराबॉलिक परावर्तक,பரவளைய பிரதிபலிப்பான்
समांतर काउंटर,இணை கவுண்டர்
समांतर डेटा इनपुट,இணையான தரவு உள்ளீடு
समांतर इंटरफेस,இணையான இடைமுகம்
समांतर छिद्र,இணையான துளை
समांतर संसाधन,இணை வளம்
समांतर अनुनाद,இணையான அதிர்வு
समांतर विस्थापन,இணை இடப்பெயர்ச்சி
समांतर ट्यून केलेले सर्किट,இணையான டியூன் சுற்று
"समांतर-इनपुट, समांतर-आउटपुट","இணை-உள்ளீடு, இணை-வெளியீடு"
"समांतर-इनपुट, ग्रेड-आउट","இணை-உள்ளீடு, கிரேடு-அவுட்"
पॅरामीटर तुल्यकारक,அளவுரு சமநிலைப்படுத்தி
पॅराबॉलिक अॅम्प्लीफायर,பரவளைய பெருக்கி
परजीवी दिशा,ஒட்டுண்ணி திசை
परजीवी घटक,ஒட்டுண்ணி உறுப்பு
परजीवी उत्तेजना,ஒட்டுண்ணி தூண்டுதல்
अवांछित दोलन,தேவையற்ற அலைவுகள்
परजीवी परावर्तक,ஒட்டுண்ணி பிரதிபலிப்பான்
समता,சமத்துவம்
समानता खेळ,சமநிலை விளையாட்டு
समता परीक्षक,சமநிலை சோதனையாளர்
पॅरिटी कोडक,parity kodak
पॅरिटी जनरेटर,சமநிலை ஜெனரேட்டர்
विभागणी,பிரிவு
"परक बँड, परक बंदी","பராக் பேண்ட், பராக் பந்தி"
अक्रिय rinsing पॅड,செயலற்ற கழுவுதல் திண்டு
निष्क्रिय सर्किट,செயலற்ற சுற்று
"निष्क्रिय घटक, निष्क्रिय घटक","செயலற்ற கூறுகள், செயலற்ற கூறுகள்"
निष्क्रिय पॉवर नेटवर्क,செயலற்ற சக்தி நெட்வொர்க்
निष्क्रिय फिल्टर,செயலற்ற வடிகட்டி
निष्क्रिय भार,செயலற்ற சுமை
निष्क्रीय स्खलन,செயலற்ற விந்து வெளியேறுதல்
"कनेक्टर कॉर्ड, कॉर्ड","இணைப்பு தண்டு, தண்டு"
जीर्ण होणे,சிதைவு
मॉडेल जनरेटर,மாதிரி ஜெனரேட்டர்
मॉडेल,மாதிரி
मुद्रित सर्किट बोर्ड (पीसीबी),அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி)
p-चॅनेल,பி-சேனல்
पीक डिटेक्टर,உச்ச கண்டறிதல்
शिखर,உச்சம்
शिखर-शिखर परिमाण,உச்ச-உச்ச பரிமாணம்
शिखर पांढरी पातळी,உச்ச வெள்ளை நிலை
पीक डिटेक्टर,உச்ச கண்டறிதல்
पीक ट्रेलिंग,உச்ச பின்தங்கிய
शिखरन कुंडली,ஷிகரன் குண்ட்லி
पीअर मेसेजिंग,சக செய்தி
पेडेस्टल उंची,பீட உயரம்
पेंटियम,பெண்டியம்
"समस्तर, पीर","சமஸ்தர், பீர்"
टक्केवारी नियमन,சதவீத ஒழுங்குமுறை
टक्के ऊर्जा,சதவீதம் ஆற்றல்
सर्वात जवळचा बिंदू,அருகில் உள்ள புள்ளி
उलाढाल वेळ,விற்றுமுதல் நேரம்
नियतकालिक मोजमाप,கால அளவீடு
नियतकालिक लहरी स्वरूप,தொடர்ச்சியான அலை வடிவம்
किरकोळ टिपा,விளிம்பு குறிப்புகள்
कायम चुंबक,நிலையான கந்தம்
पारगम्यता,ஊடுருவக்கூடிய தன்மை
डायलेक्ट्रिक निर्देशांक,மின்கடத்தா குறியீடு
व्हॅक्यूम डायलेक्ट्रिक,வெற்றிட மின்கடத்தா
पॅराप्लेक्स ग्लास,பாராப்ளெக்ஸ் கண்ணாடி
व्हिज्युअल निर्बंध,காட்சி கட்டுப்பாடு
बॅकलाइट स्क्रीन,பின்னொளி திரை
पी-काच,பி-கண்ணாடி
कला अपारदर्शकता,கலை ஒளிபுகாநிலை
कला कोन,கலை கோணம்
कला बदल रेकॉर्डिंग,கலை மாற்றம் பதிவு
कला तुलनाकर्ता,கலை ஒப்பீட்டாளர்
कला सुधारक,கலை மாற்றி
फेज वर्तमान,கட்ட மின்னோட்டம்
कला शोधक,கலை கண்டுபிடிப்பான்
फेज विचलन स्थिर,நிலை விலகல் மாறிலி
कला विविधीकरण पद्धत,கலை பல்வகைப்படுத்தல் முறை
कला विकृती,கலை சிதைவு
कला एन्कोडिंग,கலை குறியாக்கம்
कला तुल्यकारक,கலை சமநிலைப்படுத்தி
व्यस्त सर्किट,தலைகீழ் சுற்று
कला भूतकाळ,கலை கடந்த காலம்
कला मार्जिन,கலை விளிம்பு
कला मार्जिन,கலை விளிம்பு
कला मोजमाप,கலை அளவீடு
कला मॉड्युलेशन,கலை பண்பேற்றம்
कला लेख,கலை கட்டுரை
फेज विस्थापन गुणांक,கட்ட இடப்பெயர்ச்சி குணகம்
कला विस्थापन ऑसिलेटर,கலை இடப்பெயர்ச்சி ஆஸிலேட்டர்
कला स्प्लिटर,கலை பிரிப்பான்
आर्ट लॅमिनेशन सर्किट,கலை லேமினேஷன் சுற்று
ग्राउंड-सर्फेस कपलिंग,தரை-மேற்பரப்பு இணைப்பு
कला-टू-कला जोडणी,கலை-கலை இணைப்பு
कला वेग,கலை வேகம்
कला समायोजन,கலை சரிசெய்தல்
फेसर,பேஸர்
फासर आकृती,phasor வரைபடம்
फोन समन्वयक,தொலைபேசி ஒருங்கிணைப்பாளர்
फोनोग्राफ,ஃபோனோகிராஃப்
फोनन,ஃபோனான்
फॉस्फर,பாஸ்பர்
सिंटिलेशन,சிந்தித்தல்
प्रकाशित कॅथोड,ஒளிரும் கேத்தோடு
फोटो डायोड,புகைப்பட டையோடு
फोटोडायोड डिटेक्टर,ஃபோட்டோடியோட் டிடெக்டர்
प्रकाश उत्सर्जक सेन्सर,ஒளி உமிழும் சென்சார்
ऑप्टिकल उत्तेजना,ஒளியியல் தூண்டுதல்
प्रकाश अडथळा,ஒளி தடை
फोटो SCR,புகைப்படம் SCR
फोटोव्होल्टेइक प्रभाव,ஒளிமின்னழுத்த விளைவு
फोटोकंडक्टिंग सेल,ஒளிக்கடத்தி செல்
ऑप्टिकल ड्रायव्हर,ஆப்டிகல் டிரைவர்
प्रकाश युग्मक,ஒளி இணைப்பான்
फोटोडिओड,ஃபோட்டோடியோட்
फोटोड्यू डायोड,photodue டையோடு
फोटोइलेक्ट्रिक प्रभाव,ஒளிமின் விளைவு
फोटोइलेक्ट्रिक उत्पादने,ஒளிமின்னழுத்த பொருட்கள்
ऑप्टिकल उत्तेजना,ஒளியியல் தூண்டுதல்
फोटोग्राफिक मुखवटा रचना,புகைப்பட முகமூடி கலவை
फोटोग्राफिक रेकॉर्ड,புகைப்பட பதிவு
प्रकाशित आयनीकरण,வெளியிடப்பட்ட அயனியாக்கம்
"फोटोलिथोग्राफी, फोटोलिथोग्राफी","போட்டோலித்தோகிராபி, போட்டோலித்தோகிராபி"
प्रकाश चमक,ஒளி பிரகாசம்
फोटोइलेक्ट्रॉन अॅम्प्लीफायर,ஒளிமின்னணு பெருக்கி
फोटॉन,ஃபோட்டான்
वास्तविक पत्ता,உன் முகவரி
भौतिक स्थिर सारणी,உடல் நிலையான அட்டவணை
भौतिक स्मरणशक्ती,இயற்பியல் நினைவகம்
py attenuator,py-attenuator
पिको फॅराड (-),பிகோ ஃபராட் (-)
"चित्र घटक, चित्र घटक (पिक्सेल)","படக் கூறு, படக் கூறு (பிக்சல்கள்)"
चित्र माहिती,பட தகவல்
चित्र सिग्नल,பட சமிக்ஞை
चित्र ट्यूब,பட குழாய்
खंडित रेखीय मॉडेल,பிரிக்கப்பட்ட நேரியல் மாதிரி
विभाजन रेखीय अंदाजे,பிரிவு நேரியல் தோராயம்
खंडित रेखीय सर्किट,பிரிக்கப்பட்ட நேரியல் சுற்று
पियर्स क्रिस्टल ऑसिलेटर,துளையிடும் படிக ஆஸிலேட்டர்
इलेक्ट्रोस्टॅटिक प्रभाव,மின்னியல் விளைவு
"समर्थन कार्ड, पिगी बॅक कार्ड","ஒப்புதல் அட்டை, பிக்கி பின் அட்டை"
पायलट वाहक प्रणाली,பைலட் கேரியர்
पिन,பின்
पिन कुशन विकृत रूप,முள் குஷன் சிதைவு
पिन डायोड,முள் டையோடு
पिन भरणे,முள் நிரப்பு
पिन-आकृती,முள்-வரைபடம்
पिन-फोटोडायोड,பின்-ஃபோட்டோடியோட்
आकुंचन व्होल्टेज,சுருக்க மின்னழுத்தம்
आकुंचन रोलर,சுருக்க உருளை
आकुंचन व्होल्टेज,சுருக்க மின்னழுத்தம்
पिंग-पोंग बफर,பிங் பாங் தாங்கல்
गुलाबी रंग,இளஞ்சிவப்பு நிறம்
p-naz-n-diode,p-naz-n-diode
कंपनी,நிறுவனம்
आवाजाची पिच,குரல் சுருதி
पिच गुणक,சுருதி பெருக்கி
पिक्सेल,படத்துணுக்கு
coplanar diode,coplanar டையோடு
coplanar तंत्रज्ञान,coplanar தொழில்நுட்பம்
प्लॅनर ट्रान्झिस्टर,பிளானர் டிரான்சிஸ்டர்
विमान परावर्तक अॅरे,விமான பிரதிபலிப்பான் வரிசை
समतल त्रिकोण,விமான முக்கோணம்
प्लँक स्थिर आहे,பிளாங்க் மாறிலி
लागवड,நடவு
प्लाझ्मा,பிளாஸ்மா
प्लाझ्मा फेड डिपॉझिशन,பிளாஸ்மா உணவு படிவு
प्लाझ्मा कल्चर्ड सीव्हीडी,பிளாஸ்மா வளர்ப்பு CVD
प्लाझ्मा प्रदर्शन,பிளாஸ்மா காட்சி
प्लेट मॉड्युलेशन,தட்டு பண்பேற்றம்
ऐकणे तुल्यकारक,கேட்கும் சமநிலை
कथानक,சதி செய்பவர்
प्लग बोर्ड,பிளக் போர்டு
p-मॉस,p-moss
pn करार,pn ஒப்பந்தம்
pnpn रचना,pnpn அமைப்பு
पीएनपी ट्रान्झिस्टर,PNP டிரான்சிஸ்டர்
फुटलेला आवाज,வெடிப்பு சத்தம்
बिंदू संपर्क डायोड,புள்ளி தொடர்பு டையோடு
एकल संप्रेषण,ஒற்றை தொடர்பு
विष समीकरण,பாய்சன் சமன்பாடு
टोही,உளவு பார்த்தல்
ध्रुवीय चार्ज,துருவ கட்டணம்
ध्रुवीय उपग्रह,துருவ செயற்கைக்கோள்
ध्रुवीय उपग्रह,துருவ செயற்கைக்கோள்
ध्रुवीकरण,துருவப்படுத்தல்
ध्रुवीकरण मार्जिन मल्टिप्लेक्सिंग,துருவமுனைப்பு விளிம்பு மல்டிபிளெக்சிங்
ध्रुवीकृत प्लग,துருவப்படுத்தப்பட்ட பிளக்
ध्रुवीयता,துருவமுனைப்பு
ध्रुवीयता सूचक,துருவமுனைப்பு காட்டி
ध्रुवीकरण,துருவப்படுத்தல்
ध्रुवीकरण भिन्नता,துருவமுனைப்பு வேறுபாடு
ध्रुवीकरण,துருவப்படுத்தல்
ध्रुवीकरण नुकसान,துருவமுனைப்பு இழப்பு
ध्रुव-शून्य प्रतिकार,துருவ-பூஜ்ஜிய எதிர் நடவடிக்கைகள்
"मतदान संकेत, निवड संकेत","வாக்குப்பதிவு சமிக்ஞை, தேர்வு சமிக்ஞை"
मल्टीस्टेज ऑसिलेटर,பலநிலை ஆஸிலேட்டர்
पॉलिसिलिसाइड,பாலிசிலிசைடு
पॉलिसिलिकॉन,பாலிசிலிகான்
पॉलिसिलिकॉन जमा करणे,பாலிசிலிகான் படிவு
पॉलिसिलिकॉन भेसळ करणारे,பாலிசிலிகான் கலப்படம்
पॉलिसिलिकॉन गेट,பாலிசிலிகான் வாயில்
पॉलिसिलिकॉन इनहिबिटर,பாலிசிலிகான் தடுப்பான்
पॉलिस्टर कॅपेसिटर,பாலியஸ்டர் மின்தேக்கி
संख्या उलट करणे,எண் தலைகீழ்
पोर्ट ओळख क्रमांक,துறைமுக அடையாள எண்
पोर्टेबल कॅमेरा,கையடக்க கேமரா
पोर्टेबल कलर बार जनरेटर,போர்ட்டபிள் கலர் பார் ஜெனரேட்டர்
सकारात्मक शेवट,நேர்மறையான முடிவு
सकारात्मक पुनर्गुंतवणूक,நேர்மறை மறு முதலீடு
सकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर,நேர்மறை மறு முதலீட்டு பெருக்கி
स्थिती सूचक,நிலை காட்டி
सकारात्मक गेट,நேர்மறை வாயில்
सकारात्मक पातळी निर्देशक,நேர்மறை நிலை காட்டி
सकारात्मक युक्तिवाद,நேர்மறையான வாதம்
सकारात्मक प्रकाश अडथळा,நேர்மறை ஒளி தடை
सकारात्मक नाडी,நேர்மறை துடிப்பு
