Marathi,Malayalam
निव्वळ सिंचनाची आवश्यकता,അറ്റ് ജലസേചന ആവശ്യകത
निव्वळ उत्पादकता,അറ്റ ഉൽപാദനക്ഷമത
निव्वळ परतावा,നെറ്റ് റിട്ടേൺ
नेटिंग,നെറ്റിംഗ്
मज्जातंतू,ന്യൂറോൺ
तटस्थ,നിക്ഷ്പക്ഷമായ
तटस्थता,ന്യൂട്രലിസം
तटस्थीकरण,നിഷ്പക്ഷത
तटस्थ माती,ന്യൂട്രൽ മണ്ണ്
न्यूट्रॉन ओलावा मीटर,ന്യൂട്രോൺ ഈർപ്പം മീറ്റർ
कोनाडा,മാടം
निकोटीन,നിക്കോട്ടിൻ
रात्रीची माती,രാത്രി മണ്ണ്
नायट्रेट आत्मसात,നൈട്രേറ്റ് സ്വാംശീകരണം
नायट्रेट कपात,നൈട്രേറ്റ് റിഡക്ഷൻ
नायट्रेट विषाक्तता,വിഷാംശം നൈട്രേറ്റ് വിഷാംശം
नायट्रे,നൈട്രെ
नायट्रीफिकेशन इनहिबिटर,നൈട്രിഫിക്കേഷൻ ഇൻഹിബിറ്റർ
नायट्रोजन आत्मसात,നൈട്രജൻ സ്വാംശീകരണം
नायट्रोजन चक्र,നൈട്രജൻ സൈക്കിൾ
नायट्रोजनची कमतरता,നൈട്രജൻ കുറവ്
नायट्रोजन फिक्सेशन,നൈട്രജൻ ഫിക്സേഷൻ
नायट्रोजनस,നൈട്രജനസ്
नोबिलायझेशन,നോബിബൈസേഷൻ
उदात्त छडी,നോബൽ ചൂരൽ
रात्री,രാത്രി)
नोड,നോഡ്
नोड्युलेटेड वनस्पती,നോഡ്യൂലേറ്റഡ് പ്ലാന്റ്
नोड्युलेशन,ഉടുപ്പകമായ
नोड्यूल,നോഡ്യൂൾ
भटक्या विमुक्त,നാമകണ്ഠ
नामांकन,നാമപദം
नॉन le लिक,നോൺ അല്ലേലിക്
नॉन केशिका छिद्र,നോൺ കാപ്പിലറി പോർ
प्रतिस्पर्धी पीक,മത്സരിക്കാത്ത വിള
मूर्खपणाचे उत्परिवर्तन,അസംബന്ധ മ്യൂട്ടേഷൻ
महत्त्वपूर्ण नाही,പ്രാധാന്യമുള്ളത്
नॉन-एसीड फॉर्मिंग खत,ആസിഡ് ഇതര വളം
नॉन-कंजुगेशन,സംയോജനം
नॉन-डिस्क्रिप्ट (प्राणी),ഡിസ്ക്രിപ്റ്റ് (മൃഗം)
अनावश्यक घटक,അനിവാര്യമല്ലാത്ത ഘടകം
नॉन-होमोजेनस,ഏകീകൃതമല്ലാത്തത്
नॉन-होमोलॉजी,നോൺ-ഹോമോലോഗസ്
नॉन-ध्रुवीय कंपाऊंड,ധ്രുവീയ സംയുക്തം
नूतनीकरणयोग्य उर्जा,പുനരുപയോഗ energy ർജ്ജം
नॉन-निवडक संपर्क हर्बिसाईड,അനിയന്ത്രിതമല്ലാത്ത കോൺടാക്റ്റ് കളനാശിനി
निवडक नसलेली औषधी वनस्पती,-തിരഞ്ഞെടുക്കാത്ത കളനാശിനി
नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन,നോൺ നോൺ നോൺ ന്യൂട്രജൻ ഫിക്സേഷൻ
सामान्य वितरण,സാധാരണ വിതരണം
सामान्य रोपे,സാധാരണ തൈകൾ
सामान्य उपाय,സാധാരണ പരിഹാരം
सामान्यीकरण,സാധാരണ നിലയുറപ്പിക്കുക
उत्तर ब्लॉटिंग,വടക്കൻ മായ്ക്കൽ
सूचित रोग,വ്യക്തമാക്കാവുന്ന രോഗം
नो-टू-लागवड,നടീൽ വരെ
हानिकारक तण,വിഷമയമായ കളകൾ
विभक्त चुंबकीय,ന്യൂക്ലിയർ കാന്തിക
न्यूक्लिय acid सिड,ന്യൂക്ലി ആസിഡ്
न्यूक्लियोबॅक्टर,ന്യൂക്ലിയോബോക്റ്റർ
न्यूक्लियोलस,ന്യൂക്ലിയോലസ്
न्यूक्लियोटाइड,ന്യൂക്ലിയോടൈഡ്
न्यूक्लियस,അണുകേന്ദ്രം
शून्य गृहीतक,ശൂന്യമായ അനുമാനങ്ങൾ
न्युलिसोमिक,Nulliisomic
शून्य-मस्त,അസാധുവായ മ്യൂട്ടേഷൻ
नर्स सेल,നഴ്സ് സെൽ
नर्स पीक,നഴ്സ് വിള
रोपवाटीका,ശിശുപരിപാലനസ്ഥലം
नट,കുരു
पौष्टिक सायकलिंग,പോഷക സൈക്ലിംഗ്
पौष्टिक कमतरतेची लक्षणे,പോഷകങ്ങളുടെ കുറവ് ലക്ഷണങ്ങൾ
पोषण,പോഷകാഹാരം
पौष्टिक मूल्य,പോഷക മൂല്യം
पौष्टिक मूल्य निर्देशांक,പോഷകമൂല്യം സൂചിക
शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे,കാർഷിക മേഖലയുമായി ബന്ധപ്പെട്ട പ്രധാന സസ്യങ്ങളുടെ പേരുകൾ
नागाई कापूर,നാഗായ് കർപ്പൂരം
नार्सिसस,നാർസിസസ്
निगेला,നിഗീതേ
नायजर,നൈഗർ
रात्री चमेली,രാത്രി ജാസ്മിൻ
निपा पाम,നിപ ഈന്തപ്പഴം
नट गवत,നട്ട് പുല്ല്
नट झुडूप,നട്ട് സെഡ്ജ്
जायफळ,ജാതിക്ക
नेमाटोड,നെമറ്റോഡ്
नट भुंगा,നട്ട് ഡെവിൾ
नेमाटोलॉजिस्ट,നെമാറ്റോളജിസ്റ്റിന്
बंधनकारक एरोब,AIEROBS ബാധ്യത
अनारॉब्स बंधनकारक,അനീറോബുകൾ ബാധ്യസ്ഥമാക്കുക
परजीवी बंधनकारक,പരാന്നഭോജിയെ ബാധ്യത
बंधनकारक,ബാധ്യതപ്പെടുത്തുക
ऑफ-टाइप झाडे,ഓഫ്-തരം സസ്യങ്ങൾ
तेल केक,ഓയിൽ കേക്ക്
ओकाझाकी तुकडा,Okazaki screatment
Oleructurt,ഒലിക്കറിയെ
ऑलिगोजेन,ഒളിഗോജൻ
ऑलिगोन्यूक्लियोटाइड,ഒലിഗോനോക്കെട്ട്
ऑलिव तेल,ഒലിവ് ഓയിൽ
ओमेगा -3-फॅटी acid सिड,ഒമേഗ -3-ഫാറ്റി ആസിഡ്
सर्वव्यापी,ഓമ്നിവസ്
ऑन्कोजेन,ഓങ്കോജിൻ
ऑन्कोजेनिक विषाणू,ഓങ്കോജെനിക് വൈറസ്
ऑन्कोलॉजी,ഓങ്കോളജി
शेती संशोधन,ഓൺ-ഫാം റിസർച്ച്
ओओसाइट,Ocyyte
ऑपरेटिंग किंमत,നടത്തിപ്പ് ചിലവ്
ओपेरॉन,ഓപ്പറേഷൻ
संधी पीक,അവസര തകരാറുകൾ
इष्टतम डोस,ഒപ്റ്റിമൽ ഡോസ്
इष्टतम आर्थिक डोस,ഒപ്റ്റിമൽ ഡോസ്
फळबागाची कार्यक्षमता,ഓർച്ചാർഡ് കാര്യക്ഷമത
सेंद्रिय शेती,ജൈവ കൃഷി
सेंद्रिय कोलोइड्स,ഓർഗാനിക് കോളലൈസ്
सेंद्रिय शेती,ജൈവ കൃഷി
सेंद्रिय खत,ജൈവ വളം
सेंद्रिय पदार्थ,ജൈവവസ്തു
सेंद्रिय नायट्रोजन (माती),ഓർഗാനിക് നൈട്രജൻ (മണ്ണ്)
सेंद्रिय फॉस्फरस,ഓർഗാനിക് ഫോസ്ഫറസ്
सेंद्रिय माती,ജൈവ മണ്ണ്
सेंद्रिय कचरा,ജൈവ മാലിന്യങ്ങൾ
सेंद्रिय,ജയിച്ചിട്
संघटित विपणन,സംഘടിത മാർക്കറ്റിംഗ്
ऑर्गोजेनेसिस,കോട്ടോറോജെനിസിസ്
ऑर्गेनोलेप्टिक मूल्यांकन,കക്ഷിപ്ത മൂല്യനിർണ്ണയം
ऑर्नेथोलॉजी,ഓർന്നുതശാസ്തം
ऑर्थोडॉक्स बियाणे,ഓർത്തഡോക്സ് സീഡ്
ऑर्थोगोनल बहुपद समीकरण,ഓർത്തോഗണൽ പോളിനോമിയൽ സമവാക്യം
ऑस्मोसिस,ഓസ്മോസിസ്
ओस्मोटिक प्रभाव,ഓസ്മോട്ടിക് ഇഫക്റ്റ്
ओस्मोटिक संभाव्यता,ഓസ്മോട്ടിക് സാധ്യത
उद्रेक,വ്യാപനം
बाहेर प्रजनन,പ്രജനനം
ओव्हन,ചൂള
ओव्हरविंटर,അമിതവിശന്തം
आच्छादित पिढी,തലമുറയെ ഓവർലാപ്പുചെയ്യുന്നു
ओव्हम,അണ്ഡം
ऑक्सिडेशन,ഓക്സിഡേഷൻ
ऑक्सिलोफाईट्स,ഓക്സിലോഫിറ്റുകൾ
ओट्स,ഓട്സ്
तेल पाम,എണ്ണപ്പന
ओलेंदर,ഒലിയാൻഡർ
ऑलिव्ह,ഒലിവുമരം
कांदा,ഉള്ളി
अफू खसखस,ഓപിയം പോപ്പി
"ओरिएंटल विमान, युरोपियन विमान वृक्ष","ഓറിയന്റൽ വിമാനം, യൂറോപ്യൻ തലം മരം"
पॅकिंग,പുറത്താക്കല്
पॅडॉक,പദ്ദോക്ക്
जोडी पंक्ती लावणी,ജോടിയാക്കിയ വരി നടുന്നത്
स्वादिष्टता,പാലറ്റിറ്റി
पॅनिकल,പാനിക്കിൾ
पॅरासेंट्रिक इनव्हर्जन,നെഞ്ചന്തർ വിപരീതം
पॅरामीटर,പാരാമീറ്റർ
परजीवी,പരോപജീവി
पार्बिलिंग,പാർഗോയിലിംഗ്
पॅरेन्कायमा,പാരഞ്ചെമ
पालक रॉक,രക്ഷാകർതൃ പാറ
परमाणु दुष्काळ,പോമർനെന്റ് വരൾച്ച
पार्थेनोजेनेसिस,പാർത്താനോജെനിസിസ്
आंशिक घटक उत्पादकता,ഭാഗിക ഘടകം ഉൽപാദനക്ഷമത
सहभागी ग्रामीण मूल्यांकन,പങ്കാളിത്ത ഗ്രാമീണ വിലയിരുത്തൽ
कण घनता,കണികാ സാന്ദ്രത
निष्क्रिय शोषण,നിഷ്ക്രിയ ആഗിരണം
कुरण,പുല്ത്തകിടി
कुरण,മൂന്വലനം
पीसीआर (पॉलिमरेज चेन रिएक्शन),പിസിആർ (പോളിമറൈസ് ചെയിൻ പ്രതികരണം)
शेतकरी शेती,കർഷക കൃഷി
पीट (माती),തത്വം (മണ്ണ്)
पेड,പെഡ്
पेडीकल,പെഡൽ
वंशावळ,പെഡിഗ്രി
पेडोजेनेसिस,പെഡോജനെസിസ്
पेडोलॉजी,പെഡയോളജി
सोल,തൊലി
सोलणे,പുറംതൊലി
पेलेटिंग,ഉരുളപ്പ്
पाझर,പെർകോലേഷൻ
बारमाही,വറ്റാത്ത
पेरीसेंट्रिक इनव्हर्जन,പെരിസെൻട്രിക് വിപരീതം
पेरी-शहरी,പെരി-അർബൻ
पारगम्यता,അനുകിലി
पर्माकल्चर,അനുവദന
कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी),സ്ഥിരമായ വിൽറ്റിംഗ് പോയിന്റ് (പിഡബ്ല്യുപി)
परवानगी गुणांक,അനുകൂലമായ ഗുണകം
पारगम्यता दर,പ്രവേശനക്ഷര നിരക്ക്
परमममीटर,പതക്കാരി
सतत औषधी वनस्पती,സ്ഥിരമായ കളനാശിനി
कीटकनाशक,കീടനാശിനി
पेट्रोफाइट,പെട്രോഫൈറ്റ്
फेज,ഫേജ്
टप्प्याटप्प्याने लागवड,ഘട്ടംഘട്ടമായി നടീൽ
Phasmid,ഫാസ്മിഡ്
फेलोजेन,ഫല്ലോജൻ
फिनोलिक संयुगे,ഫിനോളിക് സംയുക്തങ്ങൾ
फेनोलॉजी,അന്തര്വാഹകർ
फेनोटाइप,ഫിനോടൈപ്പ്
फेरोमोन,ഫെറോമോൺ
फ्लोम,Flom
फॉस्फेट फिक्सेशन,ഫോസ്ഫേറ്റ് ഫിക്സേഷൻ
फॉस्फेट रॉक,ഫോസ്ഫേറ്റ് റോക്ക്
फॉस्फेट विद्रव्य,ഫോസ്ഫേറ്റ് സോളിയൂഷൻ
फॉस्फेट विद्रव्य,ഫോസ്ഫേറ്റ് സോളിൗലിംഗ്
फॉस्फेटाइड,ഫോസ്ഫാറ്റൈഡ്
फॉस्फो-जिप्सम,ഫോസ്ഫോ-ഗിപ്സം
फॉस्फोलिपिड,ഫോസ്ഫോലിപിഡ്
फॉस्फोरिलेशन,ഫോസ്ഫോറിലേഷൻ
फोटो स्पेक्ट्रोमीटर,ഫോട്ടോ സ്പെക്ട്രോമീറ്റർ
फोटोआटोट्रोफ,ഫോട്ടോഅട്ടോട്രോഫ്
फोटोकॉमिकल प्रतिक्रिया,ഫോട്ടോകോമിക്കൽ പ്രതികരണം
फोटोडसॅम्पोजिशन,ഫോട്ടോഡെസെമിഷൻ
फोटोमेट्री,ഫോട്ടോമെട്രി
फोटोमॉर्फोजेनेसिस,ഫോട്ടോമോർഫോജെനിസിസ്
फोटॉन,ഫോട്ടോൺ
फोटो-ऑक्सिडेशन,ഫോട്ടോ-ഓക്സിഡേഷൻ
फोटोपेरिओड,ഫോട്ടോപോർഡ്
फोटोपेरिओडिझम,ഫോട്ടോപോർഡോഡിസീസ്
फोटोफोस्फोरिलेशन,ഫോട്ടോഫോസ്ഫോറിലേഷൻ
फोटोरिएक्टिव्हिटी,ഫോട്ടോറിക്റ്റിവേഷൻ
फोटोरसेप्टर,ഫോട്ടോകൂറൽ
फोटोरस्पिरेशन,ഫോട്ടോഗ്രാസ്
प्रकाशसंश्लेषण,ഫോട്ടോസിന്തസിസ്
प्रकाशसंश्लेषक कार्यक्षमता,ഫോട്ടോസിന്തറ്റിക് കാര്യക്ഷമത
प्रकाशसंश्लेषक quotent,ഫോട്ടോസിന്തറ്റിക് ക്യൂടന്റ്
प्रकाशसंश्लेषण,ഫോട്ടോസിനെറ്റിക്
फोटोट्रोपिझम,ഫോട്ടോട്രോപ്പിസം
फिलॉडी,ഫൈലോഡി
फिलोटॅक्सी,ഫിലിലോട്ടക്സി
शारीरिक हवामान,ശാരീരിക കാലാവസ്ഥ
शारीरिक विकृती,ഫിസിയോളജിക്കൽ ഡിസോർഡർ
शारीरिक दुष्काळ,ഫിസിയോളജിക്കൽ വരൾച്ച
शारीरिक तोटा,ഫിസിയോളജിക്കൽ നഷ്ടം
शारीरिक परिपक्वता,ഫിസിയോളജിക്കൽ മെച്യൂരിറ്റി
फायटोक्रोम,ഫൈറ്റോക്രോം
फायटोएक्सट्रॅक्शन,Fytoyxട്രാക്ഷൻ
फायटोमास,ഫിട്ടോമസ്
फायटोनमॅटोड,ഫൈറ്റോമറ്റോഡ്
फायटोरमेडिएशन,ഫൈറ്റോറെമിയേഷൻ
फायटोसिडोफोर,ഫൈറ്റോസിഡേഫോർ
फायटोटॉक्सिक,ഫൈറ്റോടോക്സിക്
फायटोट्रॉन,ഫൈറ്റോട്രോൺ
चित्र,ചിതപ്പു
पाई आकृती,പൈ ഡയഗ്രം
पायझोमीटर,പൈസോമീറ്റർ
पिचर शेती,പിച്ചർ കൃഷി
प्लेसमेंट (खत),പ്ലെയ്സ്മെന്റ് (വളം)
प्लेसेंटा,മറുപിള്ള
फळी,പ്ലാച്ചിംഗ്
वनस्पती प्रजनन,നടുക ബ്രീഡിംഗ്
वनस्पतीची घनता,പ്ലാന്റ് സാന്ദ്രത
वनस्पती पर्यावरणशास्त्र,സസ്യ പരിസ്ഥിതിശാസ്ത്രം
वनस्पती वाढीचा प्रवर्तक,സസ്യ വളർച്ച പ്രമോട്ടർ
वनस्पती वाढीचे नियामक,സസ്യങ്ങളുടെ വളർച്ചാ റെഗുലേറ്റർ
वनस्पती परिचय,നടുക
पोषक वनस्पती,നടുക പോഷകങ്ങൾ
वनस्पती पोषण,നടുക പോഷകാഹാരം
वनस्पती अलग ठेवणे नियमन,കപ്പല്വിലക്ക് നിയന്ത്രണം നടുക
वनस्पती ऊतक चाचणी,ടിഷ്യു ടെസ്റ്റ് നടീൽ
वृक्षारोपण पिके,പ്ലാന്റേഷൻ വിളകൾ
लागवड करणारा,ആസൂത്രി
लागवड सामग्री,നടീൽ മെറ്റീരിയൽ
लागवड प्रमाण,നടീൽ അനുപാതം
प्लाझ्मा,പ്ലാസ്മ
प्लाझ्मा झिल्ली,പ്ലാസ്മ മെംബ്രൺ
प्लाझ्मिड,പ്ലാസ്മിഡ്
प्लाझमोड्समॅटा,പ്ലാസ്മോഡെസ്മാത
प्लाझमोलिसिस,പ്ലാസ്മോളിസിസ്
प्लॅस्टीसीटी,പാനിസ്ഥാപാതം
प्लॅस्टिकल्चर,പ്ലാസ്റ്റിക്കൂർ
प्लास्टीड,പ്ലാസ്റ്റിഡ്
प्लीओट्रॉपिक जनुक,പ്ലിയോട്രോപിക് ജീൻ
कथानक (प्रायोगिक),പ്ലോട്ട് (പരീക്ഷണാത്മക)
नांगर,ഉഴുന്നത്
नांगर-सोल,ഉഴവുമുള്ള
नांगर-सोल प्लेसमेंट,പ്ലോൺ-സോൾ പ്ലെയ്സ്മെന്റ്
Pluvial तांदूळ जमीन,പ്ലവിയൽ അരി ഇറങ്ങുന്നു
Pluvic,മ്പാപരമായ
वायवीय फवारणी,ന്യൂമാറ്റിക് സ്പ്രേയർ
न्यूमेटोफोर,ന്യൂമാറ്റോഫോർ
पॉडझोल माती,പോഡ്സോൾ മണ്ണ്
पॉडझोलायझेशन,പോഡ്സോളിസേഷൻ
पॉईंट उत्परिवर्तन,പോയിന്റ് മ്യൂട്ടേഷൻ
पोसन वितरण,പോയിസോൺ വിതരണം
परागकण,പരാക്കോള്ള
पॉलिब्रोनी,പോളിംബ്രോണി
पॉलिमरायझेशन,പോളിമറൈസേഷൻ
पॉलीमॉर्फिझम,പോളിമോർഫിസം
पॉलीस्पर्मी,പോളിസ്പെർമി
पॉलिटीन गुणसूत्र,പോളിടെൻ ക്രോമസോം
पोमोलॉजी,പൊമോളജി
लोकसंख्या,ജനസംഖ
पोर्सिटी (पोअर-स्पेस),പോറോസിറ്റി (പൂർ-സ്പേസ്)
उदयोन्मुख,കാരണം
कापणीनंतर,വിളവെടുപ്പ് പോസ്റ്റുചെയ്യുക
कापणीनंतरची नांगरलेली जमीन,വിളവെടുപ്പ് കൃഷി
पोटॅशियम शोषण प्रमाण,പൊട്ടാസ്യം ആഗിരണം അനുപാതം
पोटॅशियम फिक्सेशन,പൊട്ടാസ്യം ഫിക്സേഷൻ
संभाव्य आंबटपणा,സാധ്യതയുള്ള അസിഡിറ്റി
संभाव्य पीक उत्पन्न,സാധ്യതയുള്ള വിള വിളവ്
संभाव्य बाष्पीभवन,സാധ്യതയുള്ള ബാഷ്പീകരണം
संभाव्य बाष्पीभवन,സാധ്യതയുള്ള ഇടപാടുകളുടെ
पोल्ट्री शेती,കോഴി വളർത്തൽ
प्रेरी,പുല്മൈതാനം
प्री-बेअरिंग कालावधी,പ്രീ-ബിയറിംഗ് കാലയളവ്
पर्जन्यवृष्टी,മഴ
अचूक शेती,കൃത്യമായ കൃഷി
अचूक शेती,കാർഷിക മേഖല
शिकारी,വേട്ടക്കാരന്
पूर्व-उदय,ഉയർന്നുവരുന്നു
पूर्व-उदय उपचार,മുൻകൂട്ടി ഉയർന്നുവരുന്ന ചികിത്സ
प्रीप्लांटिंग ट्रीटमेंट,പ്രവചിക്കുന്ന ചികിത്സ
प्रेसमुड,പത്രങ്ങൾ
दबाव ग्रेडियंट,മർദ്ദ ഗ്രേഡിയന്റ്
किंमत लवचिकता,വില ഇലാസ്തികത
किंमत निर्देशांक,വില സൂചിക
प्राथमिक संस्कृती,പ്രാഥമിക സംസ്കാരം
प्राथमिक वाढ,പ്രാഥമിക വളര്ച്ച
प्राथमिक नांगरलेली जमीन,പ്രാഥമിക ടില്ലേഷൻ
प्राइमर,പ്രിമറർ
प्राइमिंग (तंबाखू),പ്രൈമിംഗ് (പുകയില)
आदिम स्टेज,പ്രാഥമിക ഘട്ടം
Prion,പ്രിയോൺ
संभाव्यता,സംഭാവത
चौकशी,അന്വേഷണം
समस्या माती,പ്രശ്നം മണ്ണ്
प्रक्रिया,നടപടി
उत्पादन कार्य,പ്രൊഡക്ഷൻ പ്രവർത്തനം
उत्पादकता,ഉത്പാദനക്ഷമത
नफा,ലാഭം
वंश-चाचणी,സൊജനി-പരിശോധന
पुरोगामी शेतकरी,പുരോഗമന കർഷകൻ
प्रकल्प मूल्यांकन,പദ്ധതി വിലയിരുത്തൽ
प्रोकेरिओट,പ്രോകാരോട്ട്
प्रवर्तक,പ്രൊമോട്ടർ
प्रोफेलेक्टिक स्प्रे,രോഗപ്രതിജ്ഞാ സ്പ്രേ
मालकीची लागवड,ഉടമസ്ഥാവകാശ കൃഷി
प्रख्यात,പ്രകൃതിദത്ത
प्रथिने,പ്രോട്ടീൻ
प्रथिने अभियांत्रिकी,പ്രോട്ടീൻ എഞ്ചിനീയറിംഗ്
प्रथिने अनुक्रम,പ്രോട്ടീൻ സീക്വൻസിംഗ്
प्रथिने संश्लेषण,പ്രോട്ടീൻ സിന്തസിസ്
प्रोटीमिक्स,പ്രോട്ടമിക്സ്
प्रोटोगनी,പ്രോട്ടോജിനി
प्रोटोप्लाझम,പ്രോട്ടോപ്ലാസം
प्रोटोट्रोफ,പ്രോട്ടോട്രോപ്പ്
प्रुसिक acid सिड (एचसीएन/धुरिन),പ്രോസിക് ആസിഡ് (എച്ച്സിഎൻ / ധൂരിൻ)
स्यूडोलेले,സ്യൂഡോലെലെ
स्यूडोहरमाफ्रोडाइट,സ്യൂഡോർമാഫ്രോഡൈറ്റ്
सायक्रोमीटर,സൈക്കോമീറ്റര്
खड्डे,ചെളിക്കുണ്ട്
मातीची माती,പുഡ് ചെയ്ത മണ്ണ്
पुडलिंग,പുഡ്ലിംഗ്
पल्पिंग,പൾപ്പിംഗ്
नाडी बियाणे,പൾസ് വിത്ത്
पल्व्हरायझेशन,പൾമാറൈസേഷൻ
पल्व्हरायझेशन (माती),പൾവറൈസേഷൻ (മണ്ണ്)
तीक्ष्ण,പങ്കും
शुद्ध संस्कृती,ശുദ്ധമായ സംസ്കാരം
शुद्ध ओळ,ശുദ്ധമായ വരി
शुद्ध ओळ निवड,ശുദ്ധമായ ലൈൻ തിരഞ്ഞെടുക്കൽ
शुद्ध,ശുദ്ധത
शुद्धीकरण,ശുദ്ധീകരണം
शुद्धता चाचणी,ശുദ്ധത പരിശോധന
पिरानोमीटर,പൈറനോമീറ്റർ
पायरेजोमीटर,പൈജിമീറ്റര്
पायरेहेलिओमीटर,പൈറഹെലിയോമീറ്റർ
भात,നെല്ല്
पाल्मरोसा,പാൽമരോസ
पाल्मीरा पाम,പാൽമിര ഈന്തപ്പന
पांडानस,പണ്ഡിനസ്
पपई,പപ്പായ
पॅरा गवत,പാര പുല്ല്
अजमोदा (ओवा),അയമോദകച്ചെടി
"पार्थेनियम, (कॉंग्रेस गवत)","പാർത്താനിയം, (കോൺഗ്രസ് പുല്ല്)"
पॅचौली,പാട്ടൂ ouloulyouly
पीच,പീച്ച്
"मयूर फ्लॉवर, नंदनवन फूल","മയിൽ പുഷ്പം, പാരഡൈസ് ഫ്ലവർ"
नाशपाती,പിയർ
मोती बाजरी,പേൾ മില്ലറ്റ്
मटार,പീസ്
पेकन नट,പെക്കൻ നട്ട്
पेनेल,തന്തള
पेपिनो,പെപ്പിനോ
मिरपूड,കുരുമുളക്
पेरिल्ला,പെരില്ല
पेरीविंकल,പെരിവിങ്കിൾ
पर्सिमॉन,പെർസിമോൺ
फला,ഫൽസ
कबूतर,പാവ്
पिंपेरनेल (अनागॅलिस),പിമ്പപീൽ (അനഗലിസ്)
पाइन,പൈൻമരം
अननस,പൈനാപ്പിൾ
"पिस्ता, हिरवा बदाम","പിസ്ത, ഗ്രീൻ ബദാം"
मनुका,പ്ലം
पॉइंट लबाडी,ചൂണ്ടിക്കാണിച്ച പൊറോട്ട
डाळिंब,മാതളനാരകം
पोंगम,പൊങ്കം
पोपलर,പോപ്ലാർ
खसखस,പോപ്പി
पोर्टुलाका,പോരുണ്ടുക
बटाटा,ഉരുളക്കിഴങ്ങ്
काटेरी खसखस,മുമ്പിലുള്ള പോപ്പി
"अभिमानाचा अभिमान, चीन ट्री","ഇന്ത്യ, ചൈന ട്രീയുടെ അഭിമാനം"
प्रोसो बाजरी,പ്രോസോ മില്ലറ്റ്
सायलियम,സൈലിയം
पुलासान,ശാലസാൻ
पमकिन,പമാണി
पम्मेलो,Pummelo
पेंट केलेले बग,ചായം പൂശിയ ബഗ്
पोपट,തത്ത
मोर,മയൂരം
पॉड बोरर,പോഡ് ബോറർ
पॉड फ्लाय,പോഡ് ഈച്ച
नाडी बीटल,പൾസ് വണ്ട്
पायरिल्ला,പൈറില്ല
पॅथॉलॉजिस्ट,പാത്തോളജിസ്റ്റിന്
पेडोलॉजिस्ट,ഉടമദാസ്റ്റിക്
वनस्पती ब्रीडर,നടുക ബ്രീഡർ
वनस्पती पॅथॉलॉजिस्ट,പാത്തോളജിസ്റ്റ് നടത്തം
वनस्पती फिजिओलॉजिस्ट,പ്ലാന്റ് ഫിസിയോളജിസ്റ്റ്
पोमोलॉजिस्ट,മൂവി
प्रश्न 10,Q 10
क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी),Qtl (ക്വാണ്ടിറ്റേറ്റീവ് സ്വഭാവസംഭക്ഷണം)
चतुष्पाद,ക്വാഡ്രം
चतुर्भुज प्रतिसाद,ക്വാഡ്രാറ്റിക് പ്രതികരണം
चौपट पीक,ക്വാഡ്രുപ്പിൾ ക്രോപ്പിംഗ്
गुणात्मक वारसा,ഗുണപരമായ അനന്തരാവകാശം
गुणवत्ता बियाणे,ഗുണനിലവാരമുള്ള വിത്ത്
परिमाणवाचक अनुवंशशास्त्र,ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം
परिमाणवाचक वारसा,ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം
क्वांटम बियाणे,ക്വാണ്ടം വിത്ത്
विलग्नवास,ക്വാറന്റീൻ
अलग ठेवणे कीटक,കപ്പല്വിലക്ക് കീടങ്ങൾ
क्वार्ट्ज,ക്വാർട്സ്
द्रुत चाचणी,ദ്രുത പരിശോധന
शांतता,രസതന്തം
क्विसेन्ट सेंटर,ക്വിസ്സെന്റ് സെന്റർ
लहान पक्षी,കാട
राणी माशी,രാജ്ഞി തേനീച്ച
आर मूल्य,R മൂല്യം
रबी (हिवाळा) पीक,റാബി (വിന്റർ) വിള
रेसिम,റേസ്മെ
रेडिएशन,വികിരണം
रेडिकल,റാഡിക്കിക്കിറ്റി
रेडिओएक्टिव्हिटी,റേഡിയോ ആക്റ്റിവിറ്റി
रेडिओबायोलॉजी,റേഡിയോബയോളജി
रेडिओमुनो परख,റേഡിയോമുനോഷോ അസ്
रेडिओसोटोप,റേഡിയോസോടോട്ട
पावसाचे पाणी कापणी,മഴവെള്ള സംഭരണം
इंद्रधनुष्य क्रांती,റെയിൻബോ വിപ്ലവം
पाऊस,മഴപാലം
रेनफेड,മഴ പെയ്യുന്നു
पर्जन्यामापक,മഴ ഗേജ്
पावसाळ्याचा हंगाम,മഴക്കാലം
बेड उंच,കിടക്ക ഉയർത്തി
रॅन्चिंग,ചാഞ്ചറിംഗ്
खवटपणा,അശ്രദ്ധ
यादृच्छिक एम्प्लिफाइड पॉलिमॉर्फिक,ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്
यादृच्छिक नमुना,ക്രമരഹിതമായ സാമ്പിൾ
यादृच्छिकरण,ക്രമരഹിതമായ
यादृच्छिक ब्लॉक डिझाइन,ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ
श्रेणी (आकडेवारी),ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ)
