Odiya,Tamil
ରକ୍ଷଣାବେକ୍ଷଣ,பராமரிப்பு
ପ୍ରମୁଖ,பெரிய
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,பெரும்பான்மை
ପ୍ରମୁଖ କାର୍ଯ୍ୟଗୁଡ଼ିକ |,பெரிய படைப்புகள்
ସଜାଇ ହେବା,ஒப்பனை
ମାଲାଡେଜେଣ୍ଟମେଣ୍ଟ |,தவறான சரிசெய்தல்
ମାଲାବିନିଷ୍ଟ୍ରେସନ୍,தவறான செயலாக்கம்
ମାଲାଫିଡସ୍,மலாஃபைட்
ଦୁଷ୍କର୍ମ,தீங்கு
ଦୁଷ୍କର୍ମ,முறைகேடு
ଅସଦାଚରଣ,துன்புறுத்தல்
ପରିଚାଳନା,மேலாண்மை
ପରିଚାଳକ,மேலாளர்
ଆଦେଶ,ஆணை
ବାଧ୍ୟତାମୂଳକ,கட்டாயமாகும்
ମାଣ୍ଡେସ୍,மாண்டேன்கள்
ମାନବର୍ସ |,மனித நேரங்கள்
ମନିଫିଟୋ,அறிக்கை
ମନିପୁଲେସନ୍,கையாளுதல்
ମନିଭର୍,சூழ்ச்சி
ମାନବ ଶକ୍ତି,மனிதவளம்
ମଣିଷ-ଟୁ-ମ୍ୟାନ୍ ର୍ୟାଙ୍କିଙ୍ଗ୍ |,மனிதனுக்கு மனிதனுக்கு தரவரிசை
ମାନୁଆଲ୍ |,கையேடு
ମାନୁଆଲ୍ ଶ୍ରମ,கைமுறையான உழைப்பு
ଉତ୍ପାଦନ,உற்பத்தி
ନିର୍ମାତା,உற்பத்தியாளர்
ପାଣ୍ଡୁଲିପି,கையெழுத்துப் பிரதி
ମାନଚିତ୍ର,வரைபடம்
ମାର୍ଜିନ,விளிம்பு
ମାର୍ଜିନାଲ୍,ஓரளவு
ବୈବାହିକ ସ୍ଥିତି,திருமண நிலை
ମାର୍କେଟିଂ |,சந்தைப்படுத்தல்
ମାର୍କେଟିଂ ଅର୍ଥନୀତି,சந்தைப்படுத்தல் பொருளாதாரம்
ମାର୍କ କର,குறி
ମାର୍କସେଟ୍ |,மதிப்பீட்டு தாள்
ପ୍ରାପ୍ତ ମାର୍କ |,பெற்ற மதிப்பெண்கள்
ମାସ,நிறை
ଜନ ଯୋଗାଯୋଗ,வெகுஜன தொடர்பு
ଜନସଂଖ୍ୟା,வெகுஜன நுகர்வு
ମାସ ପ୍ରତିରୋପଣ |,வெகுஜன நோய்த்தடுப்பு
ଗଣ ମାଧ୍ଯମ,வெகுஜன ஊடகம்
ଜନ ଉତ୍ପାଦନ,பெரும் உற்பத்தி
ମାଷ୍ଟର ଫାଇଲ୍ |,முதன்மை கோப்பு
ସମାରୋହର ଗୁରୁ |,விழாக்களின் மாஸ்டர்
ମାଷ୍ଟର ଯୋଜନା,முதன்மை திட்டம்
ଅନୁଦାନ ସହିତ ମେଳ |,பொருந்தும் மானியம்
ସାମଗ୍ରୀ,பொருள்
ମାତୃତ୍ୱୀୟତା |,மகப்பேறு
ପ୍ରସୂତି ଅବକାଶ,மகப்பேறு விடுப்பு
ମାଟ୍ରିକ୍ଲେଟ୍,மெட்ரிகுலேட்
ପରିସର,திருமண
ପରିପକ୍ୱ,முதிர்ந்த
ପରିପକ୍ୱତା ତାରିଖ,முதிர்ச்சி நாள்
ସର୍ବାଧିକ,அதிகபட்சம்
ଅର୍ଥ,பொருள்
ମାପ,அளவீடு
ମାପ,அளவீட்டு
ମାପଗୁଡିକ,நடவடிக்கைகள்
ଯାନ୍ତ୍ରିକ,பொறிமுறையாளர்
ଯାନ୍ତ୍ରିକ,இயந்திர
ଯନ୍ତ୍ରକ .ଶଳ |,பொறிமுறைகள்
ମିଡିଆ |,ஊடகங்கள்
ମଧ୍ୟସ୍ଥି |,மத்தியஸ்தம்
ଡାକ୍ତରୀ,மருத்துவ
ଡାକ୍ତରୀ ଲାଭ,மருத்துவ நன்மை
ଡାକ୍ତରୀ ପରୀକ୍ଷା,மருத்துவத்தேர்வு
ମେଡିକୋ-ଆଇନଗତ |,மருத்துவ-சட்ட
ମଧ୍ୟମ,நடுத்தர
କ୍ୟାମେରାରେ ସାକ୍ଷାତ |,கேமராவில் சந்திப்பு
ସଦସ୍ୟ,உறுப்பினர்
ମେମୋ,மெமோ
ସ୍ମାରକ,நினைவகம்
ମାନସିକ ଦକ୍ଷତା |,மன திறன்
ମେନୁ,பட்டியல்
ମିଶ୍ରଣ,இணைப்பு
ଯୋଗ୍ୟତା,தகுதி
ମେରିଟ୍ ତାଲିକା,தகுதி பட்டியல்
ସମ୍ମାନ,சிறப்பான
ଯୋଗ୍ୟତା,தகுதி
ମାରିଟ୍ ସ୍କଲାରସିପ୍ |,தகுதி உதவித்தொகை
ବାର୍ତ୍ତା |,செய்தி
ପଦ୍ଧତି,முறை
ସାମୁଦ୍ରିକ,முறை
ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |,பெருநகர பகுதி
ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |,நடுத்தர வருமான குழு
ମଧ୍ୟମ,இடைத்தரகர்
ମିଡୱିରା |,மருத்துவச்சி
ପ୍ରବାସୀ,குடியேறியவர்
ମୁଏଜ୍,மைலேஜ்
ସହଭାଗୀ,போர்க்குணம்
ସହସ୍ର ଲକ୍ଷ,மில்லினியம்
କ୍ଷୁଦ୍ରତା |,மினியேச்சர்
ସର୍ବନିମ୍ନ,குறைந்தபட்சம்
ଖଣି,சுரங்க
ମନ୍ତ୍ରୀ,மந்திரி
ମନ୍ତ୍ରଣାଳୟ,அமைச்சகம்
ନାବାଳକ,மைனர்
ସଂଖ୍ୟାଲଘୁ,சிறுபான்மை
ଛୋଟ କଥାଗୁଡ଼ିକ |,சிறிய படைப்புகள்
ମିନିଟ୍ |,நிமிடங்கள்
ଭୁଲ ତଥ୍ୟ,முறைகேடு
ଅସଦାଚରଣ,தவறான நடத்தை
ନ୍ୟାୟର ଗର୍ଭପାତ |,நீதியின் கருச்சிதைவு
ବିବିଧ,இதர
ବଦମାସି,குறும்பு
ଭୁଲ ତଥ୍ୟ,தவறான வகைப்படுத்தல்
ଦୁଷ୍କର୍ମ,தவறான நடத்தை
ବିଭ୍ରାନ୍ତ,தவறாக
ଭୁଲ ପରିଚାଳନା,தவறான நிர்வாகம்
ଭୁଲ ଉପସ୍ଥାପନା |,தவறாக சித்தரித்தல்
ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |,உண்மைகளை தவறாகப் பேசுதல்
ଭୁଲ ବୁ standing ାମଣା,தவறான புரிதல்
ଅପବ୍ୟବହାର |,தவறாகப் பயன்படுத்துங்கள்
ମିଶ୍ରିତ ଅର୍ଥନୀତି,கலப்பு பொருளாதாரம்
ଯାଦଦେଶ,கும்பல்
ମୋବାଇଲ୍ |,கைபேசி
ଗତିଶୀଳତା |,இயக்கம்
ମୋଡ୍,பயன்முறை
ମଡେଲ୍,மாதிரி
ମୋଡରେଟର୍,மதிப்பீட்டாளர்
ପରିବର୍ତ୍ତନ,மாற்றம்
ମୋଡସ୍ ଅପରେଣ୍ଡି |,மோடஸ் ஓபராண்டி
ମୁଦ୍ରା ଅନୁଦାନ,நாணய மானியம்
ଟଙ୍କା,பணம்
ମନିଟର,கண்காணிக்கவும்
ମୋରନୋଗାମି |,ஒற்றுமை
ମୋନୋଗ୍ରାମ୍ |,மோனோகிராம்
ଏକଚାଟିଆ,ஏகபோகம்
ମନୋଣ୍ଟି |,சலிப்பூட்டும்
ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |,மாதாந்திர சுற்றுப்பயண நாட்குறிப்பு
ମାସରୁ ମାସ,மாதம் முதல் மாதம்
ନ moral ତିକ,தார்மீக
ମନୋବଳ,மன உறுதியை
ନ moral ତିକ ସୂକ୍ଷ୍ମତା |,தார்மீக கொந்தளிப்பு
ମୁଆଟୋରିୟମ୍ |,தடை
ମୃତ୍ୟୁ,இறப்பு
ବନ୍ଧକ,அடமானம்
ଅଧିକାଂଶ ଗୋପନୀୟ |,மிகவும் ரகசியமானது
ମାତୃଭାଷା,தாய் மொழி
ଗତି,இயக்கம்
ଗତି ଅଧ୍ୟୟନ |,இயக்க ஆய்வு
ପ୍ରେରଣା,முயற்சி
ଉଦ୍ଦେଶ୍ୟ,நோக்கம்
ଉଦ୍ଦେଶ୍ୟ,குறிக்கோள்
ମୁହଁ,ஊதுகுழலாக
ଚଳନଶୀଳ |,நகரக்கூடிய
ଘୁଞ୍ଚାନ୍ତୁ |,நகர்வு
ଗତି,இயக்கம்
ବହୁମୂଲ୍ୟ,பலதரப்பட்ட
ବହୁମୁଖୀ ହୁଅ,பல்நோக்கு
ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |,நகராட்சி வரி
ସଂଗ୍ରହାଳୟ,அருங்காட்சியகம்
ମୁଷ୍ଟର୍ ରୋଲ୍ |,மஸ்டர் ரோல்
ମୁଟିସନ୍ |,பிறழ்வு
ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |,முட்டடிஸ் முட்டாண்டிஸ்
ପାରସ୍ପରିକ ବୁ understanding ାମଣା |,பரஸ்பர புரிதல்
ନାମ କାର୍ଡ,பெயா் அட்டை
ନାର୍କୋଟିକ୍ |,போதைப்பொருள்
ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |,விவரிப்பு மதிப்பீடு
ବର୍ଣ୍ଣନାକାରୀ,கதை
ଜାତି,தேசம்
ଜାତୀୟ,தேசிய
ଜାତୀୟତା,தேசியவாதம்
ଜାତୀୟତା,தேசியம்
ଜାତୀୟକରଣ,தேசியமயமாக்கல்
ଜାତୀୟ ଭାଷା,தேசிய மொழி
ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |,தேசிய சேமிப்பு சான்றிதழ்
ଦେଶୀ,பூர்வீகம்
ପ୍ରାକୃତିକ,இயற்கை
ପ୍ରାକୃତିକରଣ,இயற்கைமயமாக்கல்
ନ al ସେନା ଶକ୍ତି,கடற்படை படை
ନାଭିଗେବଲ୍ |,செல்லக்கூடியது
ନାଭିଗେସନ୍,வழிசெலுத்தல்
ନାୟସ୍,நெய்ஸ்
ଆବଶ୍ୟକ କାର୍ଯ୍ୟ,தேவையான நடவடிக்கை
ଆବଶ୍ୟକ |,தேவை
ନକାରାତ୍ମକ,எதிர்மறை
ଅବହେଳା,புறக்கணிப்பு
ଅବହେଳା,அலட்சியம்
ଅବହେଳିତ,மிகக் குறைவு
ବୁ negoti ାମଣା,பேச்சுவார்த்தை
ବୁ negoti ାମଣା ଯନ୍ତ୍ର,பேச்சுவார்த்தைக்குட்பட்ட கருவி
ବୁ .ାମଣା,பேச்சுவார்த்தை
ବୁ that ାମଣାକାରୀ,பேச்சுவார்த்தையாளர்
ନିପୁଟିମ୍,நேபடிசம்
ଜାଲ୍,நிகர
ନିଟ୍ ବିନିଯୋଗ |,நிகர முதலீடு
ନିରପେକ୍ଷ |,நடுநிலை
ସମ୍ବାଦ,செய்தி
ସମ୍ବାଦପତ୍ର,செய்திமடல்
ଖବରକାଗଜ,செய்தித்தாள்
ସମ୍ବାଦ ପାଠକ,செய்தி வாசிப்பாளர்
କିନ୍ନର ପରବର୍ତ୍ତୀ,உறவினருக்கு அடுத்தது
ରାତିର କର୍ତ୍ତବ୍ୟ,இரவு கடமை
ନିଲ୍ ରିପୋର୍ଟ,இல்லை அறிக்கை
କ ad୍ୟକ୍ତି ନାହିଁ |,அனுமதி இல்லை
କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍),கோரிக்கை சான்றிதழ் இல்லை (= நிலுவைத் தொகை சான்றிதழ் இல்லை)
ସମ୍ଭ୍ରାନ୍ତ,பெயரிடல்
ନାମକରଣ ଖର୍ଚ୍ଚ,பெயரளவு செலவு
ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ),பெயரளவு மதிப்பு (= முக மதிப்பு)
ମନୋନୀତ କରନ୍ତୁ |,பரிந்துரைக்கவும்
ନାମ,நியமனம்
ନାମାଙ୍କନ,பரிந்துரைக்கப்பட்டவர்
ଅଣ-ବୟସ,வயது அல்ல
ଅଣ-ଯୋଗଦାନକାରୀ |,முரண்பாடு அல்லாதது
ଅଣ-ଜରୁରୀ |,அத்தியாவசியமற்ற
ଅଣ-ଗେଜିଟେଡ୍ |,கேசெட் அல்லாத
ଅଣ-ସୁଧ ନଥିବା |,வட்டி அல்லாத தாங்கி
ଅଣ-ନ୍ୟାୟିକ |,நீதித்துறை அல்ல
ଅଣ-ମନ୍ତ୍ରୀ,மந்திரி அல்லாத
ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |,பேச்சுவார்த்தைக்குட்பட்டது
ଅଣ-ଅଧିକାରୀ |,உத்தியோகபூர்வமற்ற
ଅଣ ଦେୟ,கட்டணம் செலுத்தாமை
ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |,பணம் செலுத்தாத சான்றிதழ்
ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |,நடைமுறைப்படுத்தாத கொடுப்பனவு
ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |,மீண்டும் நிகழாத செலவு
ଫେରସ୍ତ ହୋଇନଥିବା,திருப்பிச் செலுத்த முடியாதது
ଅଣ-ନିୟମ,சட்டமல்லாதவர்
ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |,வரி விதிக்கப்படாத வருமானம்
ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |,தொழில்நுட்பமற்ற இடுகை
ଅଣ-ପାରମ୍ପାରିକ |,பாரம்பரியமற்ற
ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |,சொல்லாத தொடர்பு
କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |,ஆட்சேபனை சான்றிதழ் இல்லை
"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |","லாபம் இல்லை, இழப்பு இல்லை"
ଆଦର୍ଶ,விதிமுறை
ସାଧାରଣ,சாதாரண
ଧୂମପାନ ନକରିବା,புகை பிடிக்காதீர்
ଉଲ୍ଲେଖନୀୟ |,குறிப்பிடத்தக்க
ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.),பொருந்தாது (N.A.)
ଉପଲବ୍ଧ ନାହିଁ (n.a.),கிடைக்கவில்லை (N.A.)
ଧ୍ୟାନ ଦିଅନ୍ତୁ,குறிப்பு
ନୋଟିସ୍,அறிவிப்பு
ଆଖିଦୃଶିଆ |,கவனிக்கத்தக்கது
ବିଜ୍ଞପ୍ତି,அறிவிப்பு
ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର,அறிவிக்கப்பட்ட பகுதி
ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |,குறிப்பிடுதல் மற்றும் வரைவு
Notalt ଦେୟ,கற்பனையான ஊதியம்
ବୁ negoti ାମଣା ନୁହେଁ,பேச்சுவார்த்தைக்குட்பட்டது அல்ல
ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |,பேச்சுவார்த்தைக்குட்பட்ட கருவி அல்ல
ନ୍ୟୁକ୍ଲିୟସ୍,கரு
ନଲ୍,ஏதுமில்லை
ନଲ୍ ଏବଂ ଶୂନ୍ୟ |,பூஜ்ய மற்றும் வெற்றிட
ସଂଖ୍ୟା,எண்
ସଂଖ୍ୟା,எண்
ସଂଖ୍ୟା,எண்
ଶପଥ,சத்தியம்
ସହାନୁସାର ଶପଥ କର |,உறுதிமொழி
ଅଫିସରେ ଶପଥ,அலுவலக சத்தியம்
ଆଜ୍ଞା,கீழ்ப்படிதல்
Obituary,இரங்கல்
ବସ୍ତୁ,பொருள்
ଆପତ୍ତି,ஆட்சேபனை
ଉଦ୍ଦେଶ୍ୟ,குறிக்கோள்
ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |,பொருள்கள் மற்றும் காரணங்கள்
ବାଧ୍ୟତାମୂଳକ,கடமை
ଅଶ୍ଳୀଳ,ஆபாசமான
ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |,ஆபாச சைகை
ପର୍ଯ୍ୟବେକ୍ଷକ,பார்வையாளர்
ପୁରୁଣା,வழக்கற்றுப் போய்விட்டது
ବାଧା,தடை
ସ୍ପଷ୍ଟ,வெளிப்படையானது
ବେଳେବେଳେ,அவ்வப்போது
ସ୍ଥାନ,ஆக்கிரமிப்பு
ଦଖଲକାରୀ,குடியிருப்பாளர்
ବୃତ୍ତି,தொழில்
ଦଖଲ କରନ୍ତୁ |,ஆக்கிரமிக்க
ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |,ஆக்ட்ரோய் கடமை
ଛୁଟି ଦିନ,விடுமுறை நாள்
ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ,கடமை
ଆପତ୍ତିଜନକ |,தாக்குதல்
ଅଫର୍,சலுகை
ନିଯୁକ୍ତି ପ୍ରଦାନ,நியமனம் வழங்குதல்
କାର୍ଯ୍ୟାଳୟ,அலுவலகம்
ଲାଭ କାର୍ଯ୍ୟାଳୟ,லாப அலுவலகம்
ସରକାରୀ,அதிகாரி
ଅଫିସିଆଲ୍,அதிகாரப்பூர்வ
ସରକାରୀ କର୍ତ୍ତବ୍ୟ,அதிகாரப்பூர்வ கடமை
ଅଧିକାରୀମାନେ,அதிகாரப்பூர்வமானது
ସରକାରୀ ଭାଷା |,உத்தியோகபூர்வ மொழி
ଆନୁଷ୍ଠାନିକ ଭାବରେ |,அதிகாரப்பூர்வமாக
ସରକାରୀ ରିପୋର୍ଟ,அதிகாரப்பூர்வ அறிக்கை
ସରକାରୀ ସଂସ୍କରଣ,அதிகாரப்பூர்வ பதிப்பு
ଅଧିକାରୀ,அலுவலர்
ରେକର୍ଡ ବନ୍ଦ,பதிவிலிருந்து
ଠିକ ଅଛି (o.k.),சரி (ஓ.கே.)
ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍,ஒம்புட்ஸ்மேன்
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,கணக்கு மானியம்
ଦରକାର ଅନୁସାର,தேவைக்கேற்ப
କାର୍ଯ୍ୟରତ,கடமையில்
ଗୋଟିଏପାଖିଆ |,ஒரு பக்க
ଲାଇନ୍ରେ,நிகழ்நிலை
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,சிறப்பு கடமை
ଚାକିରି ତାଲିମ ଉପରେ |,வேலை பயிற்சியில்
ଓଲସ୍,பொறுப்பு
ଖୋଲା ଦିନ,திறந்த நாள்
ଖୋଲା ସିଷ୍ଟମ୍,திறந்த அமைப்பு
ଖୋଲିବା,திறப்பு
ସନ୍ତୁଳନ ଖୋଲିବା |,ஆரம்ப இருப்பு
ଖୋଲିବା ଘଣ୍ଟା |,தொடக்க நேரம்
ଶିଖିବା,திறந்த கற்றல்
ଖୋଲ |,திறந்த கடிதம்
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,திறந்த பல்கலைக்கழகம்
ପରିଚାଳନା ମୂଲ୍ୟ,இயக்க செலவு
ଅପରେଟିଂ କର୍ମଚାରୀ |,இயக்க ஊழியர்கள்
ଅପରେସନ୍,செயல்பாடு
ଅପରେଟର୍ ଲୋଗ୍ |,செயல்படும்
ମତ,கருத்து
ବିରୋଧୀ,எதிர்ப்பு
ବିକଳ୍ପ,விருப்பம்
ମ oral ଖିକ |,வாய்வழி
କ୍ରମ,ஒழுங்கு
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,ஆர்டர் காசோலை
ସଂରକ୍ଷଣର କ୍ରମ,முன்பதிவு வரிசை
ଅର୍ଡିନାନ୍ସ,கட்டளை
ସଂଗଠନ |,அமைப்பு
ସଂଗଠନ ଚାର୍ଟ |,ஸ்தாபன வரைபடம்
ସଂଗଠକ,அமைப்பாளர்
Oriensted,நோக்குநிலை
ମୂଳ,அசல்
ମୂଳ ବିଭାଗ,அசல் துறை
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,அசல் விற்பனை பத்திரம்
ଓଟେନସେନିବଲ୍ ମାଲିକ |,வெளிப்படையான உரிமையாளர்
ବିସ୍ଫୋରଣ,தீவிர நோய்ப் பரவல்
ପୋଷାକ ଭତ୍ତା,ஆடை கொடுப்பனவு
ବହିର୍ଗତ ବ୍ୟକ୍ତି,வெளிச்செல்லும் உறுப்பினர்
ଯାଉଥିବା ଫାଇଲ,வெளிச்செல்லும் கோப்பு
ଆଉଟଲେସ୍,செலவு
ଆଉଟଲେଟ୍,கடையின்
ବାହ୍ୟରେଖା,அவுட்லைன்
ଦୃଷ୍ଟିକୋଣ,அவுட்லுக்
କୋର୍ଟ ବାହାରେ,நீதிமன்றத்திற்கு வெளியே
ପୁରୁଣା,கடந்த காலத்திற்கு வெளியே
କ୍ରମରେ,ஒழுங்கற்ற
ମୁଦ୍ରଣ ବାହାରେ,அச்சிடப்படாதது
ଟର୍ନରୁ,திருப்பத்திற்கு வெளியே
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,திருப்பமான ஒதுக்கீட்டிற்கு வெளியே
ଆଉଟପୋଷ୍ଟ |,புறக்காவல்
ଆଉଟପୁଟ୍,வெளியீடு
ସଠିକ୍ କ୍ରୟ |,வெளிப்படையான கொள்முதல்
ଆଉଟସୋର୍ସ,அவுட்சோர்ஸ்
ଉଲ୍ଲେଖନୀୟ,நிலுவையில் உள்ளது
ବୟସରୁ ଅଧିକ,வயதுக்கு மேற்பட்டவர்கள்
ମୋଟ ଉପରେ,ஒட்டுமொத்த
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,ஒட்டுமொத்த பற்றாக்குறை
ବିଲିଂ ଉପରେ,பில்லிங் மீது
ଓଭରଚାର୍ଜ,அதிக கட்டணம்
ସମୟସୀମା,தாமதமானது
ଅତ୍ୟଧିକ ସମୟ,மிகைப்படுத்திய
ଓଭରହେଡ୍ ଚାର୍ଜ |,மேல்நிலை கட்டணம்
ଓଭରଲେପ୍ |,ஒன்றுடன் ஒன்று
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,முன்னுரிமையை மீறுகிறது
ଅତ୍ୟଧିକ ନିୟମ,ஓவர்-ரூல்
ତଦାରଖ,மேற்பார்வை
ଓଭରଟାଇମ୍ ପେ,கூடுதல் நேர ஊதியம்
ପୂର୍ବାବଲୋକନ,அதிக மதிப்பீட்டு
ମାଲିକାନା,உரிமை
ପ୍ୟାକେଜ୍,தொகுப்பு
ପ୍ୟାକେଜ୍ ଡିଲ୍,தொகுப்பு ஒப்பந்தம்
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,பொதி மற்றும் குறித்தல்
ପ୍ୟାକିଂ ତାଲିକା,பொதி பட்டியல்
ଚୁକ୍ତି,ஒப்பந்தம்
ଦେୟ,பணம்
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,மூலதனம் செலுத்தப்பட்டது
ପୁସ୍ତିକା,துண்டுப்பிரசுரம்
ପ୍ୟାନେଲ୍ |,பேனல்
କାଗଜ,காகிதம்
ପାରା,பாரா
ପାରାମାଉଣ୍ଟ,பாரமவுண்ட்
ପିତାମାତା,பெற்றோர்
ପିତାମାତା,பெற்றோர்
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,பெற்றோர் அலுவலகம்
ସ Pagreecess,சமமான சிறப்பானது
ପାର୍ ନିସ୍ୟୁ |,பரி பாசு
ଯୁଗ,சமநிலை
ସଂସଦ,பாராளுமன்றம்
ଅଂଶ,பகுதி
%,பகுதி கோப்பு
ଆଂଶିକ,பகுதி
ଭାଗ ନେବା,பங்கேற்க
ନିର୍ଦ୍ଦିଷ୍ଟ,குறிப்பாக
ବିଶେଷତା,விவரங்கள்
ବିଭାଜନ,பகிர்வு
ସାଥୀ,கூட்டாளர்
ସହଭାଗୀତା କାର୍ଯ୍ୟ,கூட்டாண்மை பத்திரம்
ଆଂଶିକ ଦେୟ,பகுதி கட்டணம்
ଆଂଶିକ ସମୟ,பகுதி நேரம்
ପାର୍ଟୀ,கட்சி
ପାର୍ ମୂଲ୍ୟ,சம மதிப்பு
ପାସ୍ କର |,பாஸ்
ପାସ୍,பத்தியில்
ପାସୱାର୍ଡ,கடவுச்சொல்
ପେଟେଣ୍ଟ |,காப்புரிமை
ପୃଷ୍ଠପୋଷକ |,புரவலர்
ଦେୟ,செலுத்துங்கள்
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,பணம் செலுத்து
ଦେୟ ସେଟିଂ,ஊதிய சான்றிதழ்
ଦା,காவலன்
ଦେୟ,பணம் செலுத்துபவர்
ଦେୟକାରୀ,பணம் செலுத்துபவர்
ଦେୟ,கட்டணம்
ମୂଲ୍ୟ ଦେବା,செலுத்துங்கள்
ଦେୟ କ୍ରମ,ஊதிய ஆர்டர்
ଦେୟ ରୋଲ୍ |,கட்டண ரோல்
ଦେୟ ସ୍କେଲ,சம்பள விகிதம்
ପେକୁନିୟାରି,பண
ଦଣ୍ଡ,தண்டனை
ପେନାଲ୍ କୋଡ୍,தண்டனை குறியீடு
ଦଣ୍ଡିକର ଆଗ୍ରହ,தண்டனை வட்டி
ଦଣ୍ଡ ଦିଅ |,அபராதம் விதிக்கவும்
ଦଣ୍ଡ,தண்டம்
ବିଚାରାଧୀନ ଅଛି,நிலுவையில் உள்ளது
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,வேலைநிறுத்தம்
ପେନ୍ସନ୍,ஓய்வூதியம்
ପେନସନେବଲ୍ |,ஓய்வூதியம்
ପେନସୋନର୍ |,ஓய்வூதியதாரர்
ପେନ୍ସନ୍ ସ୍କିମ୍ |,ஓய்வூதிய திட்டம்
ବାର୍ଷିକ,ஓராண்டுக்கு
ପ୍ରତିଭାଲର୍,ஒரு தாங்கி
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),தனிநபர் (= ஒரு தலைக்கு)
ଶତକଡା,சதவீதம்
ଚିରସ୍ଥାୟୀ |,வற்றாத
ଅଗ୍ରାଧିକାର କ୍ରୟ |,முன்னுரிமை கொள்முதல்
ପ୍ରଦର୍ଶନ,நிகழ்த்துங்கள்
କାର୍ଯ୍ୟଦକ୍ଷତା,செயல்திறன்
ଅବଧି,காலம்
ପର୍ଯ୍ୟାୟକ୍ରିକ |,குறிப்பிட்ட கால
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,மதிப்பாய்வு செய்யப்பட்ட காலம்
ମିଥ୍ୟା,தவறான
ଭତ୍ତା,சலுகைகளை
ସ୍ଥାୟୀ,நிரந்தர
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,ஒரு மாதத்திற்கு
ଅନୁମତିପ୍ରାପ୍ତ,அனுமதிக்கப்படுகிறது
ଅନୁମତି,அனுமதி
ଅନୁମତି,அனுமதி
ଅନୁମୋଦିତ,அனுமதிக்கப்பட்டது
ଚିରସ୍ଥାୟୀ,நிரந்தர
ଚିରସ୍ଥାୟୀତା |,நிரந்தரம்
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),தேவைகள் (= சலுகைகள்)
ବ୍ୟକ୍ତିଗତ,தனிப்பட்ட
