Odiya,Punjabi
ରେଖା ଆଡାପ୍ଟର |,ਲਾਈਨ ਅਡਾਪਟਰ
ରେଖା ସମ୍ପାଦନା |,ਲਾਈਨ ਸੰਪਾਦਨ
ରେଖା ପ୍ରିଣ୍ଟର୍ |,ਲਾਈਨ ਪ੍ਰਿੰਟਰ
ରେଖା,ਰੇਖਿਕ
ପ୍ରତି ମିନିଟରେ ରେଖା (LPM),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
ଲିଙ୍କ୍ |,ਲਿੰਕ
ଲିଙ୍କ୍ ତାଲିକା |,ਲਿੰਕ ਕੀਤੀ ਸੂਚੀ
LINUX,ਲਿਨਕਸ
ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD),ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
ଆକ୍ଷରିକ,ਸ਼ਾਬਦਿਕ
ଲାଇଭ୍ |,ਲਾਈਵ
ଲାଇଭ୍ ନୋଡ୍ |,ਲਾਈਵ ਨੋਡ
ଲୋଡ୍ କର |,ਲੋਡ ਕਰੋ
ଲୋଡ୍ ମଡ୍ୟୁଲ୍,ਲੋਡ ਮੋਡੀਊਲ
ସ୍ଥାନୀୟ,ਸਥਾਨਕ
ସ୍ଥାନୀୟ ପ୍ରବେଶ,ਸਥਾਨਕ ਪਹੁੰਚ
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (ਲੈਨ)
ସ୍ଥାନୀୟ ପରିଭାଷା |,ਸਥਾਨਕ ਪਰਿਭਾਸ਼ਾ
ସ୍ଥାନୀୟ ବିନିମୟ |,ਸਥਾਨਕ ਮੁਦਰਾ
ସ୍ଥାନୀୟ ସ୍ମୃତି,ਸਥਾਨਕ ਮੈਮੋਰੀ
ସ୍ଥାନୀୟ ମୋଡ୍ |,ਸਥਾਨਕ ਮੋਡ
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
ଲକ୍ କରନ୍ତୁ |,ਤਾਲਾ
ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |,ਤਾਲਾਬੰਦ ਫਾਇਲ
ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |,ਲੌਗ ਇਨ = ਲੌਗ ਇਨ ਕਰੋ
ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |,ਲੌਗ-ਆਉਟ-ਲੌਗ ਆਊਟ
ଲଗିଂ,ਲਾਗਿੰਗ
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
ଲଜିକ୍ ବୋମା |,ਤਰਕ ਬੰਬ
ଲଜିକ୍ କାର୍ଡ |,ਤਰਕ ਕਾਰਡ
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),ਤਰਕ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
ଲଜିକ୍ ସର୍କିଟ୍ |,ਤਰਕ ਸਰਕਟ
ତାର୍କିକ ଡିଜାଇନ୍ |,ਤਰਕ ਡਿਜ਼ਾਈਨ
ତାର୍କିକ ଚିତ୍ର,ਤਰਕ ਚਿੱਤਰ
ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |,ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ
ତାର୍କିକ କାର୍ଯ୍ୟ,ਤਰਕ ਫੰਕਸ਼ਨ
ତାର୍କିକ ଫାଟକ,ਤਰਕ ਗੇਟ
ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ତର୍କ ପରିବର୍ତ୍ତନ,ਤਰਕ ਤਬਦੀਲੀ
ତର୍କ ସ୍ଥିତି |,ਤਰਕ ਸਥਿਤੀ
ଲଜିକ୍ ସୁଇଚ୍ |,ਤਰਕ ਸਵਿੱਚ
ତର୍କ ଏକକ |,ਤਰਕ ਇਕਾਈ
ଯୁକ୍ତିଯୁକ୍ତ |,ਲਾਜ਼ੀਕਲ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ਲਾਜ਼ੀਕਲ ਕੁਨੈਕਸ਼ਨ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
ତାର୍କିକ ଚିତ୍ର,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
ଯୁକ୍ତିଯୁକ୍ତ IF,ਲਾਜ਼ੀਕਲ IF
ଲଜିକାଲ୍ ଅପରେସନ୍,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
ଲଜିକାଲ୍ ଅପରେଟର୍ |,ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |,ਲਾਜ਼ੀਕਲ ਸਬੰਧ
ଲଜିକାଲ୍ ସ୍କିମ୍ |,ਲਾਜ਼ੀਕਲ ਸਕੀਮ
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
ଲଜିକାଲ୍ ପ୍ରକାର |,ਲਾਜ਼ੀਕਲ ਕਿਸਮ
ତାର୍କିକ ମୂଲ୍ୟ,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
ଆଗକୁ ଦେଖ,ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ
ଉପରୁକୁ ଦେଖ,ਝਾਂਕਨਾ
ଲୁପ୍ |,ਲੂਪ
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,ਲੂਪ ਕੰਟਰੋਲ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ਲੂਪ ਸ਼ੁਰੂਆਤ
ଲୁପ୍ ପରିବର୍ତ୍ତନ,ਲੂਪ ਸੋਧ
ଲୁପ୍ ନେଟୱାର୍କ |,ਲੂਪ ਨੈੱਟਵਰਕ
ଲୁପ୍ ଆରମ୍ଭ,ਲੂਪ ਸ਼ੁਰੂ
ଲୁପ୍ ସମାପ୍ତି |,ਲੂਪ ਸਮਾਪਤੀ
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,ਲੂਪ-ਬੈਕ ਟੈਸਟ
ଖାଲି ଯୋଡି |,ਢਿੱਲੀ ਜੋੜੀ
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
କମ୍ ବାଇଟ୍ |,ਘੱਟ ਬਾਈਟ
ନିମ୍ନ ସ୍ତରର ଭାଷା |,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
ନିମ୍ନ ବନ୍ଧା |,ਹੇਠਲੀ ਸੀਮਾ
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
ମେସିନ୍,ਮਸ਼ੀਨ
ଯନ୍ତ୍ର ଠିକଣା,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
ମେସିନ୍ କୋଡ୍,ਮਸ਼ੀਨ ਕੋਡ
ମେସିନ୍ ଚକ୍ର |,ਮਸ਼ੀਨ ਚੱਕਰ
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
ମେସିନ୍ ତ୍ରୁଟି |,ਮਸ਼ੀਨ ਗਲਤੀ
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
ଯନ୍ତ୍ର ବୁଦ୍ଧି,ਮਸ਼ੀਨ ਬੁੱਧੀ
ମେସିନ୍ ଭାଷା,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ଯନ୍ତ୍ର ଶିକ୍ଷା,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
ମେସିନ୍ ଅପରେସନ୍,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
ମେସିନ୍ ଚଲାଇବା |,ਮਸ਼ੀਨ ਰਨ
ମେସିନ୍ ଅନୁକରଣ,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
ମେସିନ୍ ଅନୁବାଦ,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
ମେସିନ୍ ଶବ୍ଦ |,ਮਸ਼ੀਨ ਸ਼ਬਦ
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
ମାକ୍ରୋ କଲ୍ |,ਮੈਕਰੋ ਕਾਲ
ମାକ୍ରୋ କୋଡ୍ |,ਮੈਕਰੋ ਕੋਡ
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ਮੈਕਰੋ ਕਮਾਂਡ
ମାକ୍ରୋ ଘୋଷଣା,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
ମାକ୍ରୋ ସଂଜ୍ଞା,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
ମାକ୍ରୋ ଜେନେରେଟର,ਮੈਕਰੋ ਜਨਰੇਟਰ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ਮੈਕਰੋ ਹਦਾਇਤ
ମାକ୍ରୋ ଭାଷା |,ਮੈਕਰੋ ਭਾਸ਼ਾ
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
ମାକ୍ରୋ ପାରାମିଟର |,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
ମାକ୍ରୋ-କୋଡିଂ |,ਮੈਕਰੋ-ਕੋਡਿੰਗ
ମାଗାବାଇଟ୍ (MB),ਮੈਗਾਬਾਈਟ (MB)
ଯାଦୁ ଚରିତ୍ର |,ਜਾਦੂ ਅੱਖਰ
ଯାଦୁ ସଂଖ୍ୟା,ਮੈਜਿਕ ਨੰਬਰ
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
ଚୁମ୍ବକୀୟ କାର୍ଡ |,ਚੁੰਬਕੀ ਕਾਰਡ
ଚୁମ୍ବକୀୟ କକ୍ଷ |,ਚੁੰਬਕੀ ਸੈੱਲ
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,ਚੁੰਬਕੀ ਅੱਖਰ
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,ਚੁੰਬਕੀ ਡਿਸਕ
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,ਚੁੰਬਕੀ ਡਰੱਮ
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,ਚੁੰਬਕੀ ਸਿਰ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,ਚੁੰਬਕੀ ਸਿਆਹੀ
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,ਚੁੰਬਕੀ ਮੀਡੀਆ
ଚୁମ୍ବକୀୟ ପଠନ |,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,ਚੁੰਬਕੀ ਪੱਟੀ
ଚୁମ୍ବକୀୟ ଟେପ୍ |,ਚੁੰਬਕੀ ਟੇਪ
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,ਚੁੰਬਕੀ ਟਰੈਕ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
ଚୁମ୍ବକୀୟ,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,magnetostrictive ਗੋਲੀ
ମେଲ୍ ବାକ୍ସ,ਮੇਲ ਬਾਕਸ
ମେଲ୍ ମିଶ୍ରଣ |,ਮੇਲ ਅਭੇਦ
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,ਮੁੱਖ ਫਰੇਮ
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
ମୁଖ୍ୟ ସ୍ମୃତି,ਮੁੱਖ ਮੈਮੋਰੀ
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
ମୁଖ୍ୟ ଭଣ୍ଡାର |,ਮੁੱਖ ਸਟੋਰੇਜ਼
ମୁଖ୍ୟ ସୁଇଚ୍,ਮੁੱਖ ਸਵਿੱਚ
ରକ୍ଷଣାବେକ୍ଷଣ,ਰੱਖ-ਰਖਾਅ
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
ପ୍ରମୁଖ ଚକ୍ର |,ਮੁੱਖ ਚੱਕਰ
ପ୍ରମୁଖ ଉପକରଣ,ਮੁੱਖ ਜੰਤਰ
ମୁଖ୍ୟ ଚାବି |,ਮੁੱਖ ਕੁੰਜੀ
ପ୍ରମୁଖ ରାଜ୍ୟ |,ਪ੍ਰਮੁੱਖ ਰਾਜ
ପ୍ରମୁଖ ଗଠନ,ਮੁੱਖ ਬਣਤਰ
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,ਮੁੱਖ ਕੰਮ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ਬਹੁਮਤ ਤੱਤ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ਬਹੁਗਿਣਤੀ ਗੇਟ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ਬਹੁਮਤ ਕਾਰਵਾਈ
ମେକଅପ୍ ସମୟ |,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,ਖਰਾਬ ਰੁਟੀਨ
ପରିଚାଳନା ବିକାଶ,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
ମନିଫୋଲ୍ଡିଂ |,ਮੈਨੀਫੋਲਡਿੰਗ
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
ଇଣ୍ଡେକ୍ସ କରିବା,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ମାନୁଆଲ ଉତ୍ତର,ਦਸਤੀ ਜਵਾਬ
ମାନୁଆଲ ପ୍ରବେଶ,ਦਸਤੀ ਇੰਦਰਾਜ਼
ମାନୁଆଲ ବିନିମୟ,ਦਸਤੀ ਵਟਾਂਦਰਾ
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,ਦਸਤੀ ਇੰਪੁੱਟ
ମାନୁଆଲ୍ ଅପରେସନ୍ |,ਦਸਤੀ ਕਾਰਵਾਈ
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
ମାନଚିତ୍ର ପଦ୍ଧତି,ਨਕਸ਼ਾ ਵਿਧੀ
ମ୍ୟାପିଂ,ਮੈਪਿੰਗ
ମାର୍ଜିନ୍,ਹਾਸ਼ੀਏ
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,ਮਾਮੂਲੀ ਜਾਂਚ
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,ਮਾਮੂਲੀ ਟੈਸਟ
ଚିହ୍ନ ଚିହ୍ନଟ,ਨਿਸ਼ਾਨ ਖੋਜ
ପ reading ଼ିବା ଚିହ୍ନ |,ਮਾਰਕ ਰੀਡਿੰਗ
ମାର୍କ ସ୍କାନିଂ,ਮਾਰਕ ਸਕੈਨਿੰਗ
ଚିହ୍ନ ଚିହ୍ନ,ਮਾਰਕ ਭਾਵਨਾ
ମାର୍କର,ਮਾਰਕਰ
ମାର୍କିଂ,ਨਿਸ਼ਾਨਦੇਹੀ
ତରଙ୍ଗ ଚିହ୍ନିତ,ਮਾਰਕਿੰਗ ਲਹਿਰ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,markov ਚੇਨ
ମାର୍କୋଭ ଉତ୍ସ |,markov ਸਰੋਤ
ମାର୍କ ଅପ୍ ଭାଷା |,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
ମାସର,ਮਾਸਰ
ମାସର,ਮਾਸਰ
ମାସ୍କ,ਮਾਸਕ
ମାସ୍କ ବିଟ୍ |,ਮਾਸਕ ਬਿੱਟ
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
ମାସ୍କ ରେଜିଷ୍ଟର |,ਮਾਸਕ ਰਜਿਸਟਰ
ମାସ୍କଡ୍ ROM |,ਮਾਸਕ ਕੀਤਾ ROM
ମାସ୍କିଂ |,ਮਾਸਕਿੰਗ
ବହୁ ତଥ୍ୟ,ਪੁੰਜ ਡਾਟਾ
ଜନ ସ୍ମୃତି,ਪੁੰਜ ਮੈਮੋਰੀ
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
ଗୁରୁ,ਮਾਸਟਰ
ମାଷ୍ଟର କାର୍ଡ |,ਮਾਸਟਰ ਕਾਰਡ
ମାଷ୍ଟର ଘଣ୍ଟା |,ਮਾਸਟਰ ਘੜੀ
ମାଷ୍ଟର କନସୋଲ୍ |,ਮਾਸਟਰ ਕੰਸੋਲ
ମୂଖ୍ୟ ତଥ୍ୟ |,ਮਾਸਟਰ ਡਾਟਾ
ମୂଖ୍ୟ ଚିତ୍ର,ਮਾਸਟਰ ਚਿੱਤਰ
ମାଷ୍ଟର ଫାଇଲ୍ |,ਮਾਸਟਰ ਫਾਈਲ
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,ਮਾਸਟਰ ਗਰੁੱਪ
ମାଷ୍ଟର କି,ਮਾਸਟਰ ਕੁੰਜੀ
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
ମାଷ୍ଟର ଟେପ୍ |,ਮਾਸਟਰ ਟੇਪ
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,ਮਾਸਟਰ ਟਰਮੀਨਲ
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
ମ୍ୟାଚ୍,ਮੈਚ
ମେଳ ଖାଉଛି,ਮੇਲ ਖਾਂਦਾ
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
ଗାଣିତିକ ଅନୁକରଣ,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
ମାଟ୍ରିକ୍ସ,ਮੈਟਰਿਕਸ
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
