Kannada,Punjabi
ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ,ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ
ಫ್ರಿಯರ್,ਤਪੱਸਿਆ
ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು,ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ
ಗಡಿನಾಡಿನ ಮನುಷ್ಯ,ਸਰਹੱਦੀ ਆਦਮੀ
ಗ್ಯಾಲಿಯನ್,ਗੈਲੀਓਨ
ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್),ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ)
ಗ್ಯಾಲಿಕಾನಿಸಂ,ਗੈਲੀਕਨਵਾਦ
ಗ್ಯಾರಿಸನ್,ਗੈਰੀਸਨ
ಗೌಲ್,ਗੌਲ
ಗೌಂಟ್ಲೆಟ್,ਗੌਂਟਲੇਟ
ಗೌಂಟ್ಲೆಟ್,ਗੌਂਟਲੇਟ
ಗೆಜೆಬೋ,ਗਾਜ਼ੇਬੋ
ಗೆಜೆಬೋ,ਗਾਜ਼ੇਬੋ
ಗೆಜೆಬೋ,ਗਾਜ਼ੇਬੋ
ವಂಶಾವಳಿಯ ಇತಿಹಾಸ,ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ
ವಂಶಾವಳಿಯ ದಾಖಲೆ,ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ
ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ,ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ
ವಂಶಾವಳಿಯ ಮರ,ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ
ವಂಶಾವಳಿ,ਵੰਸ਼ਾਵਲੀ
ವಂಶಾವಳಿ,ਵੰਸ਼ਾਵਲੀ
ಪೀಳಿಗೆ,ਪੀੜ੍ਹੀ
ನರಮೇಧ,ਨਸਲਕੁਸ਼ੀ
ಅನ್ಯಜಾತಿ,ਗ਼ੈਰ-ਯਹੂਦੀ
ಅನ್ಯಜಾತಿ,ਗ਼ੈਰ-ਯਹੂਦੀ
ಅನ್ಯಜಾತಿ,ਗ਼ੈਰ-ਯਹੂਦੀ
ಅನ್ಯಜಾತಿ,ਗ਼ੈਰ-ਯਹੂਦੀ
ಘೆಟ್ಟೋ,ਘੇਟੋ
ಘೆಟ್ಟೋ,ਘੇਟੋ
ಗಿಬೆಟ್,ਗਿੱਬਟ
ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್),ਗਿਲਡ (=ਗਿਲਡ)
ಗ್ಲಾಡಿಯೇಟರ್,ਗਲੇਡੀਏਟਰ
ಅದ್ಭುತ ಕ್ರಾಂತಿ,ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ
ಗೋಲ್ಡನ್ ಹಾರ್ಡ್,ਗੋਲਡਨ ਹੋਰਡ
ಮಹಾಮೈತ್ರಿಕೂಟ,ਮਹਾਨ ਗਠਜੋੜ
ಗ್ರ್ಯಾಂಡಿ,ਗ੍ਰੈਂਡੀ
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,ਗ੍ਰੈਂਡ ਸਾਈਨਰ
ಮಹಾ ಅಂತರ್ಯುದ್ಧ,ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ
ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ),ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ)
ಬೃಹತ್ ಭಾರತ,ਗ੍ਰੇਟਰ ਇੰਡੀਆ
ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್,ਮਹਾਨ Hellas
ಗ್ರೇಟ್ ಹೋರ್ಡ್,ਮਹਾਨ ਭੀੜ
ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ),ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ)
ಗ್ರೇಟ್ ಸೀಲ್,ਮਹਾਨ ਸੀਲ
ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್,ਮਹਾਨ ਟ੍ਰੈਕ
ದೊಡ್ಡ ವಾಹನ,ਮਹਾਨ ਵਾਹਨ
ಚೀನಾದ ಮಹಾಗೋಡೆ,ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ
ಗ್ರೀವ್,ਗ੍ਰੀਵ
ಗಾರ್ಡ್-ಚೇಂಬರ್,ਗਾਰਡ-ਚੰਬਰ
ಗಾರ್ಡ್-ಚೇಂಬರ್,ਗਾਰਡ-ਚੰਬਰ
ಗಾರ್ಡ್-ಚೇಂಬರ್,ਗਾਰਡ-ਚੰਬਰ
ಗುಪ್ತರು,ਗੁਪਤਾ
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ਹੈਜੀਓਗ੍ਰਾਫੀ
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ਹੈਜੀਓਗ੍ਰਾਫੀ
ಹ್ಯಾಜಿಯಾಲಜಿ,ਹੈਜੀਓਲੋਜੀ
ಹ್ಯಾಜಿಯಾಲಜಿ,ਹੈਜੀਓਲੋਜੀ
ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್,ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ,ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ
ಹ್ಯಾಚ್ಮೆಂಟ್,ਹੈਚਮੈਂਟ
ಹೀತೆನ್,ਈਥਨ
ಹೀಥೆನ್,ਈਥਨ
ಹೀಥೆನಿಸಂ,ਹੇਥਨਿਜ਼ਮ
ಹೆಗಿರಾ (ಹೆಜೆರಾ),ਹੇਗੀਰਾ (ਹੀਜਰਾ)
ಹೆಲೆನಿಸಂ,ਹੇਲੇਨਿਜ਼ਮ
ಹೆಲೋಟ್,ਹੇਲੋਟ
ಹೆರಾಲ್ಡ್ರಿ,ਹੇਰਾਲਡਰੀ
ಪರಂಪರೆ,ਵਿਰਾਸਤ
ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು,ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ
ಚಿತ್ರಲಿಪಿ ಲಿಪಿ,ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ
ಹೈ ಚರ್ಚ್,ਉੱਚ ਚਰਚ
ಹೈ ಲ್ಯಾಂಡರ್,ਉੱਚ ਲੈਂਡਰ
ಹಿಂದೂ ಧರ್ಮ,ਹਿੰਦੂ ਧਰਮ
ಇತಿಹಾಸಕಾರ,ਇਤਿਹਾਸਕਾਰ
ಇತಿಹಾಸಕಾರ,ਇਤਿਹਾਸਕਾਰ
ಐತಿಹಾಸಿಕ ಭೌತವಾದ,ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ
ಐತಿಹಾಸಿಕ ಯುಗ,ਇਤਿਹਾਸਕ ਯੁੱਗ
ಐತಿಹಾಸಿಕ ಗಡಿ,ਇਤਿਹਾਸਕ ਸਰਹੱਦ
ಇತಿಹಾಸಕಾರ,ਇਤਿਹਾਸਕਾਰ
ಇತಿಹಾಸಕಾರ,ਇਤਿਹਾਸਕਾਰ
ಇತಿಹಾಸಶಾಸ್ತ್ರ,ਇਤਿਹਾਸਕਾਰੀ
ಇತಿಹಾಸಶಾಸ್ತ್ರ,ਇਤਿਹਾਸਕਾਰੀ
ಇತಿಹಾಸ,ਇਤਿਹਾਸ
ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ,ਹਿੱਟੀ ਸਾਮਰਾਜ
ಪವಿತ್ರ ಮೈತ್ರಿ,ਪਵਿੱਤਰ ਗਠਜੋੜ
ಪವಿತ್ರ ನಗರ,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
ಪವಿತ್ರ ನಗರ,ਪਵਿੱਤਰ ਸ਼ਹਿਰ
ಪವಿತ್ರ ಭೂಮಿ,ਪਵਿੱਤਰ ਧਰਤੀ
ಪವಿತ್ರ ಭೂಮಿ,ਪਵਿੱਤਰ ਧਰਤੀ
ಹೋಲಿ ಲೀಗ್,ਹੋਲੀ ਲੀਗ
ಹೋಲಿ ಲೀಗ್,ਹੋਲੀ ਲੀਗ
ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ),ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ)
ಪವಿತ್ರ ಸಮುದ್ರ,ਪਵਿੱਤਰ ਸਾਗਰ
ಪವಿತ್ರ ಸಮುದ್ರ,ਪਵਿੱਤਰ ਸਾਗਰ
ಪವಿತ್ರ ಯುದ್ಧ,ਪਵਿੱਤਰ ਜੰਗ
ಪವಿತ್ರ ಯುದ್ಧ,ਪਵਿੱਤਰ ਜੰਗ
ಗೃಹ ಸರ್ಕಾರ,ਗ੍ਰਹਿ ਸਰਕਾਰ
ಗೃಹರಕ್ಷಕ,ਹੋਮ ਗਾਰਡ
ತಾಯ್ನಾಡು,ਹੋਮਲੈਂਡ
ಗೃಹ ನಿಯಮ,ਘਰੇਲੂ ਨਿਯਮ
ಹೋಮ್ ರೂಲ್,ਹੋਮ ਰੂਲ
ತಂಡ,ਹੋਰਡ
ತಂಡ,Horde
ಪ್ರತಿಕೂಲ ದೇಶ,ਦੁਸ਼ਮਣ ਦੇਸ਼
ಪ್ರತಿಕೂಲ ಭೂಮಿ,ਵਿਰੋਧੀ ਜ਼ਮੀਨ
ಬಿಸಿ ಅನ್ವೇಷಣೆ,ਗਰਮ ਪਿੱਛਾ
ಮನೆ,ਘਰ
ಮನೆ,ਘਰ
ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್,ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼
ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್,ਲਾਰਡਸ ਦਾ ਘਰ
ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್,ਪ੍ਰਤੀਨਿਧ ਸਦਨ
ಹುಗೆನೋಟ್ಸ್,ਹਿਊਗਨੋਟਸ
ಮಾನವತಾವಾದ,ਮਾਨਵਵਾਦ
ಮಾನವತಾವಾದಿ,ਮਾਨਵਵਾਦੀ
ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್,ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ
ಹಂಕರ್,ਹੰਕਾਰ
ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ),ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ)
ಐಕಾನೊಕ್ಲಾಸ್ಟ್,ਆਈਕੋਨੋਕਲਾਸਟ
ವಿಗ್ರಹಾರಾಧಕ,ਮੂਰਤੀਕਾਰ
ಇಲಾಹಿ ಯುಗ,ਇਲਾਹੀ ਯੁੱਗ
ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ,ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ
ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ,ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ
ಇಮಾಮ್ (ಇಮ್ಮಾಮ್),ਇਮਾਮ (ਇਮਾਮ)
ಇಮಾಮತ್,ਇਮਾਮਤ
ಇಮಾಮತ್,ਇਮਾਮਤ
ಇಮಾಂಬರಃ,ਇਮਾਮਬਾਰਾ
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ਸ਼ਾਹੀ
ಇಂಪೀರಿಯಲ್ ನಗರ,ਸ਼ਾਹੀ ਸ਼ਹਿਰ
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ਸਾਮਰਾਜਵਾਦ
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ,ਸ਼ਾਹੀ ਤਰਜੀਹ
ಅಸಮರ್ಥತೆ,ਅਵਿਵਸਥਾ
ವಂಚಕ,ਪਾਖੰਡੀ
ಸೆರೆವಾಸ,ਕੈਦ
ಸೆರೆವಾಸ,ਕੈਦ
ಆಕ್ರಮಣ,ਘੁਸਪੈਠ
ಆಕ್ರಮಣಕಾರ,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
ಸ್ವಾತಂತ್ರ್ಯ,ਸੁਤੰਤਰਤਾ
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,ਅਜਾਦੀ ਦਿਵਸ
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,ਸੁਤੰਤਰਤਾ ਹਾਲ
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ)
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ
ನಾಸ್ತಿಕ,ਬੇਵਫ਼ਾਈ
ನಾಸ್ತಿಕ,ਬੇਵਫ਼ਾਈ
ಒಳನುಸುಳುವಿಕೆ,ਘੁਸਪੈਠ
ಒಳನುಸುಳುವವನು,ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ
ಮಾಹಿತಿದಾರ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ಮಾಹಿತಿದಾರ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ಮಾಹಿತಿದಾರ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ಮಾಹಿತಿದಾರ,ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ
ಪ್ರವೇಶ,ਪ੍ਰਵੇਸ਼
ಪ್ರವೇಶ,ਪ੍ਰਵੇਸ਼
ಪ್ರವೇಶ,ਪ੍ਰਵੇਸ਼
ವಾಸಸ್ಥಾನ,ਨਿਵਾਸ
ನಿವಾಸಿ,ਵਾਸੀ
ಆನುವಂಶಿಕತೆ,ਵਿਰਾਸਤ
ಆನುವಂಶಿಕತೆ,ਵਿਰਾਸਤ
ಆನುವಂಶಿಕತೆ,ਵਿਰਾਸਤ
ಶಾಸನ,ਸ਼ਿਲਾਲੇਖ
ಲಾಂಛನ,ਨਿਸ਼ਾਨ
ಪ್ರವೇಶದ ಉಪಕರಣ,ਪਹੁੰਚ ਦਾ ਸਾਧਨ
ಸರ್ಕಾರದ ಉಪಕರಣ,ਸਰਕਾਰ ਦਾ ਸਾਧਨ
ದಂಗೆ (ದಂಗೆ),ਬਗਾਵਤ (ਵਿਦਰੋਹ)
ದಂಗೆಕೋರ,ਵਿਦਰੋਹੀ
ದಂಗೆ,ਬਗਾਵਤ
ದಂಗೆ,ਬਗਾਵਤ
ಏಕೀಕರಣ,ਏਕੀਕਰਣ
ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ,ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ
ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ,ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ
ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು),ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ)
ಮಧ್ಯಸ್ಥಿಕೆ,ਵਿਚੋਲਗੀ
ಮಧ್ಯಸ್ಥಗಾರ,ਅੰਤਰਜਾਮੀ
ಮಧ್ಯವರ್ತಿ,ਵਿਚੋਲਾ
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ
ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ,ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ
ಆಂತರಿಕ ಯುದ್ಧ,ਇੰਟਰਸੀਨ ਯੁੱਧ
ಇಂಟರ್ನಿ,ਇੰਟਰਨੀ
ಇಂಟರ್ನಿ,ਇੰਟਰਨੀ
ಇಂಟರ್ನಿ ಶಿಬಿರ,ਇੰਟਰਨੀ ਕੈਂਪ
ಅಂತಃಕರಣ,ਨਜ਼ਰਬੰਦੀ
ಅಂತಃಕರಣ,ਨਜ਼ਰਬੰਦੀ
ಅಂತಃಕರಣ,ਨਜ਼ਰਬੰਦੀ
ಇಂಟರ್‌ನನ್ಸಿಯೋ,ਇੰਟਰਨਨਸੀਓ
ಇಂಟರ್ಪ್ರಿಟರ್,ਦੁਭਾਸ਼ੀਏ
ಇಂಟರ್ಪ್ರಿಟರ್,ਦੁਭਾਸ਼ੀਏ
ಇಂಟರ್ಪ್ರಿಟರ್,ਦੁਭਾਸ਼ੀਏ
ಹಸ್ತಕ್ಷೇಪ,ਦਖਲ
ಕರುಳುವಾಳ,ਅੰਤਰਜਾਮੀ
ಕರುಳು,ਇੰਟੇਸਟੇਟ
ಒಳಸಂಚು,ਸਾਜ਼ਸ਼
ಒಳನುಗ್ಗುವವರು,ਘੁਸਪੈਠੀਏ
ಒಳನುಗ್ಗುವವರು,ਘੁਸਪੈਠੀਏ
ಒಳನುಗ್ಗುವಿಕೆ,ਘੁਸਪੈਠ
ಆಕ್ರಮಣ,ਹਮਲਾ
ಆಕ್ರಮಣ,ਹਮਲਾ
ಹೂಡಿಕೆ ಮಾಡಿ,ਨਿਵੇਸ਼ ਕਰੋ
ಹೂಡಿಕೆ ಮಾಡಿ,ਨਿਵੇਸ਼ ਕਰੋ
ಹೂಡಿಕೆ ಮಾಡಿ,ਨਿਵੇਸ਼ ਕਰੋ
ಹೂಡಿಕೆ ಮಾಡಿ,ਨਿਵੇਸ਼ ਕਰੋ
ಹೂಡಿಕೆ,ਨਿਵੇਸ਼
ಹೂಡಿಕೆ,ਨਿਵੇਸ਼
ಹೂಡಿಕೆ,ਨਿਵੇਸ਼
ಹೂಡಿಕೆ ಸಮಾರಂಭ,ਨਿਵੇਸ਼ ਸਮਾਰੋਹ
ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ,ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ
ಅಜೇಯ ನೌಕಾಪಡೆ,ਅਜਿੱਤ ਆਰਮਾਡਾ
ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ),ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ)
ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ,ਉਲੰਘਣਾ ਰਾਜ
ಅವೇಧನೀಯ ಕೋಟೆ,ਅਭੁੱਲ ਕਿਲ੍ਹਾ
ಕಬ್ಬಿಣದ ಯುಗ,ਲੋਹੇ ਦੀ ਉਮਰ
ಕಬ್ಬಿಣದ ಪರದೆ,ਲੋਹੇ ਦਾ ਪਰਦਾ
ಕಬ್ಬಿಣದ ಕಾವಲು,ਆਇਰਨ ਗਾਰਡ
ಕಬ್ಬಿಣದ ಪಡಿತರ,ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ
ಕಬ್ಬಿಣದ ಬದಿಗಳು,ਲੋਹੇ ਦੇ ਪਾਸੇ
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,ਲੋਹੇ ਵਾਲਾ ਤੀਰ
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,ਇਸਥਮੀਅਨ ਗੇਮਾਂ
ಜನಿಸರಿ,ਜੈਨੀਸਰੀ
ದ್ವಾರಪಾಲಕ,ਦਰਬਾਨ
ದ್ವಾರಪಾಲಕ,ਦਰਬਾਨ
ಜಾವೆಲಿನ್,ਜੈਵਲਿਨ
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ
ಜಿಂಗೊ,ਜਿੰਗੋ
ಜಿಂಗೊ,ਜਿੰਗੋ
ಜಿಂಗೊ,ਜਿੰਗੋ
ಜಿಂಗೋಯಿಸಂ,ਜਿੰਗੋਇਜ਼ਮ
ಜಂಟಿ ಕ್ರಿಯೆ,ਸਾਂਝੀ ਕਾਰਵਾਈ
ಜಂಟಿ ನಿಯಂತ್ರಣ,ਸੰਯੁਕਤ ਕੰਟਰੋਲ
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,ਸੰਯੁਕਤ ਕਬਜ਼ਾ
ತೀರ್ಪುಗಾರರು,ਜਿਊਰੀ
ಕೇವಲ ಕಾರಣ,ਹੁਣੇ ਹੀ ਕਾਰਨ
ಇರಿಸಿಕೊಳ್ಳಿ,ਰੱਖੋ
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ
ಕೆಟಲ್-ಡ್ರಮ್,ਕੇਤਲੀ-ਡਰੰਮ
ಪ್ರಮುಖ ಪದ,ਮੁੱਖ ਸ਼ਬਦ
ರಾಜ,ਰਾਜਾ
ಸಾಮ್ರಾಜ್ಯ,ਰਾਜ
ಕಿಂಗ್ಲೆಟ್,ਕਿੰਗਲੇਟ
ಕಿಂಗ್ ಮೇಕರ್,ਕਿੰਗ ਮੇਕਰ
ರಾಜತ್ವ,ਬਾਦਸ਼ਾਹਤ
ರಾಜತ್ವ,ਬਾਦਸ਼ਾਹਤ
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ
ನೈಟ್,ਨਾਈਟ
ರಾಜತ್ವ,ਬਾਦਸ਼ਾਹਤ
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ
ನೈಟ್ ಟೆಂಪ್ಲರ್,ਨਾਈਟ ਟੈਂਪਲਰ
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),Ku Klux Klan (KKK)
ಕುಮಿಂಟಾಂಗ್,ਕੁਮਿੰਟੰਗ
ಲೌಕಿಕ,ਲੋਕਾਈ
ಲ್ಯಾನ್ಸ್,ਲਾਂਸ
ಲ್ಯಾನ್ಸರ್,ਲੈਂਸਰ
ನಂತರ ಗುಪ್ತರು,ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,ਕਾਨੂੰਨੀ ਵਾਰਸ
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),ਕੁਧਰਮ (=ਵਿਕਾਰ)
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),ਕੁਧਰਮ (=ਵਿਕਾਰ)
ಕಾನೂನು ಪ್ರಭುಗಳು,ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),ਵਿਰਾਸਤ (= ਵਸੀਅਤ)
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,ਕਾਨੂੰਨੀ ਵਾਰਸ
ಕಾನೂನುಬದ್ಧ,ਕਾਨੂੰਨੀ
ಕಾನೂನುಬದ್ಧ,ਕਾਨੂੰਨੀ
ಕಾನೂನುಬದ್ಧ,ਕਾਨੂੰਨੀ
ದಂತಕಥೆ,ਦੰਤਕਥਾ
ದಂತಕಥೆ,ਦੰਤਕਥਾ
ಲೀಜನ್,ਫੌਜ
ಲೀಜನ್,ਫੌਜ
ಲೀಜನ್ ಆಫ್ ಆನರ್,ਲੀਜਨ ਆਫ਼ ਆਨਰ
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),Lese majesty (= Lese majeste)
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,ਘੱਟ ਰਾਜ
ರುಜುವಾತು ಪತ್ರಗಳು,ਭਰੋਸੇ ਦੇ ਪੱਤਰ
ಲೀಜ್-ಲಾರ್ಡ್,ਲੀਗ-ਪ੍ਰਭੂ
ಲೀಜ್ ಮನುಷ್ಯ,ਲੀਗ ਆਦਮੀ
ಲೀಜ್ ಮನುಷ್ಯ,ਲੀਗ ਆਦਮੀ
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,ਉਮਰ ਕੈਦ
ವಂಶಾವಳಿ,ਵੰਸ਼
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,ਲਿਟਲ ਇੰਗਲੈਂਡਰ
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ)
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,ਲਿਟੋਰਲ ਰਾਜ
ಪ್ರಾರ್ಥನೆಗಳು,ਲੀਟੁਰਜੀ
ಧರ್ಮಾಚರಣೆ,ਲਿਟੁਰਜੀ
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ
ದೀರ್ಘ ಸಂಸತ್ತು,ਲੰਬੀ ਸੰਸਦ
ಕಡಿಮೆ ದೇಶಗಳು,ਨੀਵੇਂ ਦੇਸ਼
ನಿಷ್ಠಾವಂತ,ਵਫ਼ਾਦਾਰ
ನಿಷ್ಠೆ,ਵਫ਼ਾਦਾਰੀ
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,ਮੈਗਨਾ ਕਾਰਟਾ
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ
ಮಾಲುಮ್ ನಿಷೇಧ,ਮਲਮ ਮਨਾਹੀ
