Bengali,Punjabi
বর্ণানুক্রম,ਕੋਸ਼ਿਕ ਕ੍ਰਮ
সম্ভাবনা ফাংশন,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
সম্ভাবনা অনুপাত পরীক্ষা,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
সীমা,ਸੀਮਾ
সীমাবদ্ধ,ਸੀਮਿਤ ਕਰਨਾ
সীমিত মান,ਸੀਮਤ ਮੁੱਲ
সীমিত বেগ,ਸੀਮਤ ਗਤੀ
গড় সীমা,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
একীকরণের সীমা,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
অনুক্রমের সীমা,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
সীমা বেগ,ਸੀਮਤ ਗਤੀ
লাইন,ਲਾਈਨ
রৈখিক,ਰੇਖਿਕ
রৈখিক বীজগণিত,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
রৈখিক বীজগণিত সমীকরণ,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
রৈখিক অনুমান,ਰੇਖਿਕ ਅਨੁਮਾਨ
লিনিয়ার অ্যাসিম্পটোট,ਰੇਖਿਕ ਲੱਛਣ
রৈখিক সহগ,ਰੇਖਿਕ ਗੁਣਾਂਕ
রৈখিক সংমিশ্রণ,ਰੇਖਿਕ ਸੁਮੇਲ
রৈখিক সীমাবদ্ধতা,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
রৈখিক নির্ভরতা,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
রৈখিক মাত্রা,ਰੇਖਿਕ ਮਾਪ
একঘাত সমীকরণ,ਰੇਖਿਕ ਸਮੀਕਰਨ
রৈখিক ফর্ম,ਰੇਖਿਕ ਰੂਪ
রৈখিক ভগ্নাংশ রূপান্তর,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ
রৈখিক ফাংশন,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
রৈখিক কার্যকরী,ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ
লিনিয়ার গ্রুপ,ਰੇਖਿਕ ਸਮੂਹ
রৈখিক স্বাধীনতা,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
রৈখিক স্বাধীন সম্পর্ক,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
রৈখিক অসমতা,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ
রৈখিক অবিচ্ছেদ্য সমীকরণ,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
রৈখিক ক্ষেপক,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
রৈখিকতা,ਰੇਖਿਕਤਾ
রৈখিকভাবে নির্ভরশীল,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
রৈখিকভাবে স্বাধীন,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
লিনিয়ার ম্যাপিং,ਰੇਖਿਕ ਮੈਪਿੰਗ
লিনিয়ার অর্ডার,ਰੇਖਿਕ ਕ੍ਰਮ
লিনিয়ার অর্ডারিং,ਰੇਖਿਕ ਕ੍ਰਮ
রৈখিক প্রোগ্রামিং,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
লিনিয়ার প্রোগ্রামিং সমস্যা,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
লিনিয়ার রিগ্রেশন,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
রৈখিক রিগ্রেশন সহগ,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
রৈখিক সম্পর্ক,ਰੇਖਿਕ ਸਬੰਧ
রৈখিক স্থান (=ভেক্টর স্থান),ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ)
লিনিয়ার সাবস্পেস,ਰੇਖਿਕ ਉਪਸਪੇਸ
রৈখিক রূপান্তর,ਰੇਖਿਕ ਤਬਦੀਲੀ
রৈখিক প্রবণতা,ਰੇਖਿਕ ਰੁਝਾਨ
রৈখিক নিরপেক্ষ অনুমান,ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ
রৈখিক বেগ,ਰੇਖਿਕ ਵੇਗ
লাইন অবিচ্ছেদ্য,ਲਾਈਨ ਅਟੁੱਟ
ছেদ লাইন,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
রিগ্রেশন লাইন,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
স্থানীয় ভেক্টর,ਸਥਾਨਕ ਵੈਕਟਰ
স্থানীয় সর্বোত্তম,ਸਥਾਨਕ ਸਰਵੋਤਮ
অবস্থান,ਟਿਕਾਣਾ
লগ,ਲੌਗ
লগারিদমিক,ਲਘੂਗਣਕ
লগারিদমিক নির্ভুলতা,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
লগারিদমিক গণনা,ਲਘੂਗਣਕ ਗਣਨਾ
লগারিদমিক বক্ররেখা,ਲਘੂਗਣਕ ਵਕਰ
লগারিদমিক ডেরিভেটিভ,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
লগারিদমিক পার্থক্য,ਲਘੂਗਣਕ ਅੰਤਰ
লগারিদমিক ফাংশন,ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ
লগারিদমিক গড় (=জ্যামিতিক গড়),ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ)
লগারিদমিক স্বাভাবিক বন্টন,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
লগারিদমিক সম্পর্ক,ਲਘੂਗਣਕ ਸਬੰਧ
লগারিদমিক স্কেল,ਲਘੂਗਣਕ ਸਕੇਲ
লগারিদমিক সিরিজ,ਲਘੂਗਣਕ ਲੜੀ
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ)
লগারিদমিক টেবিল (=লগ টেবিল),ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ)
লগারিদম (লগ),ਲਘੂਗਣਕ (ਲਾਗ)
যুক্তি,ਤਰਕ
যৌক্তিকভাবে সমতুল্য,ਤਰਕ ਨਾਲ ਬਰਾਬਰ
লজিস্টিক বক্ররেখা,ਲੌਜਿਸਟਿਕ ਕਰਵ
স্বাভাবিক বিতরণ,ਸਾਧਾਰਨ ਵੰਡ
দ্রাঘিমাংশ,ਲੰਬਕਾਰ
লুপ,ਲੂਪ
লটারি,ਲਾਟਰੀ
নিম্ন বার,ਹੇਠਲੀ ਪੱਟੀ
নিম্ন সীমা,ਹੇਠਲੀ ਸੀਮਾ
নিম্ন Riemann অবিচ্ছেদ্য,ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ
কম যোগফল,ਘੱਟ ਰਕਮ
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
ম্যাকলরিনের বিস্তার,ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ
জাদু সংখ্যা,ਮੈਜਿਕ ਨੰਬਰ
জাদু বর্গ,ਜਾਦੂ ਵਰਗ
মাত্রার সীমা (=সীমাবদ্ধতা),ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ)
মেইল করা প্রশ্নাবলী,ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ
মেল জরিপ,ਡਾਕ ਸਰਵੇਖਣ
মেজরেন্ট (উপরের সীমানা),ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ)
প্রধান চাপ,ਪ੍ਰਮੁੱਖ ਚਾਪ
বড় সেট,ਵੱਡਾ ਸੈੱਟ
অনেক মূল্যবান ফাংশন,ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
মানচিত্র,ਨਕਸ਼ਾ
সেট মধ্যে মানচিত্র,ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ
একটি সেটের ম্যাপিং,ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
প্রান্তিক সম্ভাবনা,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
গাণিতিক বিশ্লেষণ,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
গাণিতিক যুক্তি,ਗਣਿਤਿਕ ਦਲੀਲ
গাণিতিক কেন্দ্র,ਗਣਿਤ ਕੇਂਦਰ
গাণিতিক জটিলতা,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
গাণিতিক অর্থনীতি,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
গাণিতিক প্রত্যাশা,ਗਣਿਤਿਕ ਉਮੀਦ
গাণিতিক ফর্ম,ਗਣਿਤਿਕ ਰੂਪ
গাণিতিক গঠন,ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ
গাণিতিক পরিচয়,ਗਣਿਤ ਦੀ ਪਛਾਣ
গাণিতিক যুক্তি,ਗਣਿਤਿਕ ਤਰਕ
গানিতিক প্রতিমাণ,ਗਣਿਤਿਕ ਮਾਡਲ
গাণিতিক ধারণা,ਗਣਿਤਿਕ ਧਾਰਨਾ
ম্যাট্রিক্স ডিগোনালাইজেশন,ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ
ম্যাট্রিক্স বিপরীত,ਮੈਟ੍ਰਿਕਸ ਉਲਟ
ম্যাট্রিক্স ইনভার্সন,ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ
ম্যাট্রিক্স পদ্ধতি,ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ
ম্যাট্রিক্স গুণ,ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ
ধ্রুবকের ম্যাট্রিক্স,ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ
কার্যকারিতার ম্যাট্রিক্স,ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ
ম্যাট্রিক্স অপারেটর,ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ
ম্যাট্রিক্স বহুপদী,ਮੈਟਰਿਕਸ ਬਹੁਪਦ
ম্যাট্রিক্স প্রিন্টিং,ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ
ম্যাট্রিক্স পণ্য,ਮੈਟਰਿਕਸ ਉਤਪਾਦ
সর্বাধিক করা,ਵੱਧ ਤੋਂ ਵੱਧ
সর্বোচ্চ,ਵੱਧ ਤੋਂ ਵੱਧ
সর্বোচ্চ পরম মান,ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ
সর্বোচ্চ F-অনুপাত,ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ
সর্বাধিক সম্ভাবনা,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ
maxmin,ਵੱਧ ਤੋਂ ਵੱਧ
সর্বোচ্চ মানদণ্ড,ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ
একটি ফাংশনের সর্বোচ্চ,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ
বিচ্যুতি,ਮਤਲਬ ਭਟਕਣਾ
বর্গাকার বিচ্যুতি,ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ
মানে বর্গাকার ত্রুটি,ਮਤਲਬ ਵਰਗ ਗਲਤੀ
গড় মান,ਮਤਲਬ ਮੁੱਲ
গড় মান উপপাদ্য,ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ
কার্টোসিসের পরিমাপ,kurtosis ਦਾ ਮਾਪ
মধ্যমা,ਔਸਤ
মধ্যম কেন্দ্র,ਮੱਧ ਕੇਂਦਰ
mesokurtic বক্ররেখা,mesokurtic ਵਕਰ
mesokurtosis,mesokurtosis
বার্তা,ਸੁਨੇਹਾ
পদ্ধতি,ਢੰਗ
নির্মূল পদ্ধতি,ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ
বিপরীত পদ্ধতি,ਉਲਟ ਦੀ ਵਿਧੀ
পুনরাবৃত্তি পদ্ধতি,ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ
মুহুর্তের পদ্ধতি,ਪਲ ਦੀ ਵਿਧੀ
অনুরূপ ত্রিভুজ পদ্ধতি,ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ
খাড়া বংশধর পদ্ধতি,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ
সমষ্টি পদ্ধতি,ਸਾਰ ਦੀ ਵਿਧੀ
অনির্ধারিত সহগ পদ্ধতি,ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ
মেট্রিক স্থান,ਮੀਟਰਿਕ ਸਪੇਸ
মেট্রিক সিস্টেম,ਮੀਟਰਿਕ ਸਿਸਟਮ
মেট্রিক ইউনিট,ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ
মাইক্রো তত্ত্ব,ਮਾਈਕਰੋ ਥਿਊਰੀ
মধ্যম,ਮੱਧ
মধ্যবর্তী মেয়াদ,ਮੱਧ ਮਿਆਦ
মধ্য বিন্দু,ਮੱਧ ਬਿੰਦੂ
মধ্যবিন্দু সূত্র,ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ
ন্যূনতম বহুপদ,ਨਿਊਨਤਮ ਬਹੁਪਦ
minimax নীতি,ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ
সর্বনিম্ন,ਘੱਟੋ-ਘੱਟ
ন্যূনতম বিন্দু (বক্ররেখার),ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ)
সর্বনিম্ন বহুপদ,ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ
একটি ফাংশনের মিনিট,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min
গৌণ চাপ,ਮਾਮੂਲੀ ਚਾਪ
ছোট অক্ষ,ਮਾਮੂਲੀ ਧੁਰੀ
ক্ষুদ্র উপসেট,ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ
বিয়োগ,ਘਟਾਓ
ঋণচিহ্ন,ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ
মিশ্র ভগ্নাংশ,ਮਿਸ਼ਰਤ ਭਾਗ
মিশ্র কৌশল,ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ
মোড,ਮੋਡ
মডুলাস,ਮਾਡਿਊਲਸ
একটি জটিল সংখ্যার মডুলাস,ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ
মুহূর্ত,ਪਲ
মুহূর্ত উৎপন্ন ফাংশন,ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ
একটি শক্তির মুহূর্ত,ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ
নিষ্ক্রিয়তা মুহূর্ত,ਜੜਤਾ ਦਾ ਪਲ
গতির মুহূর্ত,ਗਤੀ ਦਾ ਪਲ
গতিবেগ,ਗਤੀ
একচেটিয়া,monomial
মনোমোরফিক,ਮੋਨੋਮੋਰਫਿਕ
মনোমোর্ফিজম,ਮੋਨੋਮੋਰਫਿਜ਼ਮ
একঘেয়ে,ਮੋਨੋਟੋਨ
একঘেয়ে ক্রমবর্ধমান ক্রম,ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ
একঘেয়ে,monotonically
একঘেয়ে নেট বাড়ছে,monotonically ਵਧਦਾ ਜਾਲ
একঘেয়ে ক্রমবর্ধমান,monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ
একঘেয়ে ফাংশন,ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
মন্টে কার্লো হিসাব,ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ
মন্টে কার্লো পদ্ধতি,ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ
মোরা (খেলা),ਮੋਰਾ (ਖੇਡ)
মৃত্যুর পরিসংখ্যান,ਮੌਤ ਦੇ ਅੰਕੜੇ
সবচেয়ে সম্ভাব্য,ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ
গতি,ਮੋਸ਼ਨ
চলন্ত গড়,ਮੂਵਿੰਗ ਔਸਤ
এম-স্পেস,ਐਮ-ਸਪੇਸ
অখণ্ডের জন্য এম-পরীক্ষা,ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ
বহু সিদ্ধান্ত সমস্যা,ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
বহুমাত্রিক স্বাভাবিক বিতরণ,ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
মাল্টি-ইনডেক্স পরিবহন সমস্যা,ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
বহুপদ,ਬਹੁਨਾਮੀ
বহুপদ বন্টন,ਬਹੁਨਾਮੀ ਵੰਡ
একাধিক,ਮਲਟੀਪਲ
একাধিক পছন্দ সমস্যা,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
একাধিক সংযুক্ত ডোমেইন,ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ
একাধিক পারস্পরিক সম্পর্ক,ਮਲਟੀਪਲ ਸਬੰਧ
একাধিক ফ্রিকোয়েন্সি টেবিল,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
একাধিক অবিচ্ছেদ্য,ਮਲਟੀਪਲ ਅਟੁੱਟ
একাধিক ইন্টিগ্রেশন,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
একাধিক সংশ্লেষণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
একাধিক রিগ্রেশন বিশ্লেষণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
একাধিক রিগ্রেশন সহগ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
একাধিক রিগ্রেশন সমীকরণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
একাধিক রুট,ਮਲਟੀਪਲ ਰੂਟ
গুণ,ਗੁਣਾ
কলাম দ্বারা গুণ (নির্ধারক),ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
সারি দ্বারা গুণ (নির্ধারক),ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ)
গুণনীয়ক,ਗੁਣਾ ਕਾਰਕ
গুণক ফাংশন,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
গুনগত দল,ਗੁਣਾਤਮਕ ਸਮੂਹ
গুণক বিপরীত,ਗੁਣਾਤਮਕ ਉਲਟ
বহুগুণ,ਬਹੁਲਤਾ
শিকড়ের বহুগুণ,ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ
শূন্যের বহুগুণ,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
গুণক,ਗੁਣਕ
গুণ,ਗੁਣਾ
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ
বহুমুখী জনসংখ্যা,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
পারস্পরিক,ਆਪਸੀ
নাবলা,ਨਾਬਲਾ
নেপিয়েরিয়ান,ਨੇਪੀਅਰੀਅਨ
নেপিয়েরীয় লগারিদম,ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ
প্রাকৃতিক লগারিদম,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
স্বাভাবিক সংখ্যা,ਕੁਦਰਤੀ ਨੰਬਰ
নটিক্যাল মাইল,ਸਮੁੰਦਰੀ ਮੀਲ
n-মাত্রিক,n-ਆਯਾਮੀ
n-মাত্রিক ভেক্টর স্থান,n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ
প্রয়োজনীয় শর্ত,ਜ਼ਰੂਰੀ ਹਾਲਤ
অস্বীকার,ਨਕਾਰਾ
নেতিবাচক,ਨਕਾਰਾਤਮਕ
নেতিবাচক বক্রতা,ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ
নেতিবাচক নির্দিষ্ট ফর্ম,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ
পাড়া,ਗੁਆਂਢ
নেস্টেড স্যাম্পলিং,ਨੇਸਟਡ ਨਮੂਨਾ
নেট প্রজনন হার,ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ
নিউটনিয়ান মেকানিক্স,ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ
নিউটনের বিভক্ত পার্থক্য সূত্র,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
নিউটনের গতির সূত্র,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
নেইমান বরাদ্দ,ਨੇਮਨ ਦੀ ਵੰਡ
নেইম্যান পিয়ারসন তত্ত্ব,ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ
নিলপোটেন্ট উপাদান,ਨਿਰਪੱਖ ਤੱਤ
নিলপোটেন্ট ম্যাট্রিক্স,ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ
নোড,ਨੋਡ
নন-আবেলিয়ান গ্রুপ,ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ
অ-পরম মিলন,ਗੈਰ-ਪੂਰਨ ਕਨਵਰਜੈਂਸ
অ-বীজগণিত,ਗੈਰ-ਬੀਜਗਣਿਤ
অধঃপতিত,ਗੈਰ-ਡਿਜਨਰੇਟ
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,ਗੈਰ-ਡਿਜਨਰੇਟ ਬੁਨਿਆਦੀ ਸੰਭਵ ਹੱਲ
অ ঘন,ਗੈਰ-ਸੰਘਣੀ
অ ঘন সেট,ਗੈਰ-ਸੰਘਣੀ ਸੈੱਟ
পয়েন্টের অ-গণনাযোগ্য অসীমতা,ਅੰਕਾਂ ਦੀ ਗੈਰ-ਗਿਣਤੀਯੋਗ ਅਨੰਤਤਾ
অ গণনাযোগ্য সেট,ਗੈਰ-ਗਿਣਤੀਯੋਗ ਸੈੱਟ
অ-পার্থক্য,ਗੈਰ-ਭਿੰਨਤਾਯੋਗ
অ খালি উপসেট,ਗੈਰ-ਖਾਲੀ ਉਪ-ਸੈੱਟ
অ-ইউক্লিডীয় জ্যামিতি,ਗੈਰ-ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
অ-সমজাতীয়,ਗੈਰ-ਸਰੂਪ
অ ছেদকারী,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
অ-রৈখিক বীজগণিত সমীকরণ,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
অ-রৈখিক সমীকরণ,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
নন-লিনিয়ার প্রোগ্রামিং,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
নন-লিনিয়ার রিগ্রেশন,ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
অ-রৈখিক সম্পর্ক,ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ
অ নেতিবাচক পূর্ণসংখ্যা,ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ
অ-নেতিবাচক পরিবর্তনশীল,ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ
অ-প্যারামেট্রিক পরীক্ষা,ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ
অ-সম্ভাব্য পদ্ধতি,ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ
অ-একবচন ম্যাট্রিক্স,ਗੈਰ-ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ
অ-প্রতিসম ম্যাট্রিক্স,ਗੈਰ-ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
