Odiya,Bengali
ତାପମାତ୍ରା,টেম্পারিং
ଟେମ୍ପଲେଟ୍ |,টেমপ্লেট
ଟେମ୍ପଲେଟ୍ |,টেমপ্লেট
ଟେପିଡାରିୟମ୍ |,টেপিডারিয়াম
ଟେରାକୋଟା |,পোড়ামাটির
ଟେରା ରୋସା |,টেরা রোজা
ଟେରାଜଜୋ |,টেরাজো
ଟେଟ୍ରା ଶ style ଳୀ,টেট্রা শৈলী
ସୀମା ସୀମା ମୂଲ୍ୟ,থ্রেশহোল্ড সীমা মান
ଗଳା,গলা
ପଥର ମାଧ୍ୟମରେ |,পাথরের মাধ্যমে
ଜୁଆର ବେସିନ |,জোয়ার বেসিন
ଟାଇ ବାର୍ |,টাই বার
ବିମ୍ ବାନ୍ଧ |,টাই মরীচি
ବାଡ଼ି ବାନ୍ଧ |,টাই রড
ତିରସ୍,তিরস
ସହନଶୀଳତା |,সহনশীলতা
ଦାନ୍ତ,দাঁত তোলা
ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |,উপরের মাটি বা পৃষ্ঠের মাটি
ସମୁଦାୟ ପୋରୋସିଟି |,মোট ছিদ্র
ଟ୍ରେସରୀ,ট্রেসরি
ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |,ট্রেন প্রতিরোধ
ଟ୍ରାନ୍ସସେପ୍ଟ,ট্রান্সেপ্ট
ଗତିଶୀଳ ମାଟି |,ক্রান্তিকালীন মাটি
ଟ୍ରାନ୍ସମ୍ |,ট্রান্সম
ପରିବହନ ମାଟି |,পরিবহন মাটি
ଉପନଦୀ,উপনদী
ଟ୍ରାଇଫୋରିୟମ୍ |,ট্রাইফোরিয়াম
ଟ୍ରାଇଗ୍ଲିଫ୍ |,ট্রাইগ্লিফ
କଟା ମାଟି |,কাটা মাটি
ଅଶାନ୍ତ ପ୍ରବାହ |,উত্তাল প্রবাহ
ଟୁରେଟ୍ |,বুরুজ
ଟାଇମ୍ପର୍ ନମ୍,টাইম্পার সংখ্যা
ଅନ୍ତିମ ବହନ କ୍ଷମତା |,চূড়ান্ত ভারবহন ক্ষমতা
ଅନ୍ତିମ ph,চূড়ান্ত পিএইচ
ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |,এলোমেলো ধ্বংসস্তূপের গাঁথনি
ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |,আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি
ଅଣ୍ଡରକ୍ରଫ୍ଟ |,আন্ডারক্রফট
ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |,অপূর্ণ ছিদ্র
ୟୁନିଫର୍ମ ପ୍ରବାହ |,অভিন্ন প্রবাহ
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,ইউনিট ফ্রেম টাইপ ভারা
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,অনুৎপাদনশীল কাজ
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,অসম্পৃক্ত মাটি
ଅସ୍ଥିର ପ୍ରବାହ |,অস্থির প্রবাহ
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,প্লাস্টিকের উপরের সীমা
ଉପତ୍ୟକା,উপত্যকা গটার
ଭାଲ୍ଟ |,ভল্ট
ଭେଟାରିୟମ୍ |,ভেটেরিয়াম
ଭେଣ୍ଟିଲେସନ୍ |,অবাধে বায়ু - চলাচলের ব্যবস্থা
ଭେଣ୍ଟିଲେଟର,ভেন্টিলেটর
ଭେରାମଦା,ভেরামদাহ
ଭେଷ୍ଟିବୁଲ୍ |,ভেস্টিবুল
ଭିଲ୍ଲା,ভিলা
