Punjabi,Kannada
ਫਰਾਂਸੀਸੀ ਕ੍ਰਾਂਤੀ,ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿ
ਤਪੱਸਿਆ,ಫ್ರಿಯರ್
ਫਰਿਆਸੀਅਨ ਕਿਰਾਏਦਾਰ,ಫ್ರೇಸಿಯನ್ ಕೂಲಿ ಸೈನಿಕರು
ਸਰਹੱਦੀ ਆਦਮੀ,ಗಡಿನಾಡಿನ ಮನುಷ್ಯ
ਗੈਲੀਓਨ,ಗ್ಯಾಲಿಯನ್
ਗੈਲੀਕਨ (=ਗੈਲੀਕਨਿਸਟ),ಗ್ಯಾಲಿಕನ್ (=ಗ್ಯಾಲಿಕಾನಿಸ್ಟ್)
ਗੈਲੀਕਨਵਾਦ,ಗ್ಯಾಲಿಕಾನಿಸಂ
ਗੈਰੀਸਨ,ಗ್ಯಾರಿಸನ್
ਗੌਲ,ಗೌಲ್
ਗੌਂਟਲੇਟ,ಗೌಂಟ್ಲೆಟ್
ਗੌਂਟਲੇਟ,ಗೌಂಟ್ಲೆಟ್
ਗਾਜ਼ੇਬੋ,ಗೆಜೆಬೋ
ਗਾਜ਼ੇਬੋ,ಗೆಜೆಬೋ
ਗਾਜ਼ੇਬੋ,ಗೆಜೆಬೋ
ਵੰਸ਼ਾਵਲੀ ਇਤਿਹਾਸ,ವಂಶಾವಳಿಯ ಇತಿಹಾಸ
ਵੰਸ਼ਾਵਲੀ ਰਿਕਾਰਡ,ವಂಶಾವಳಿಯ ದಾಖಲೆ
ਵੰਸ਼ਾਵਲੀ ਸਾਰਣੀ,ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ
ਵੰਸ਼ਾਵਲੀ ਰੁੱਖ,ವಂಶಾವಳಿಯ ಮರ
ਵੰਸ਼ਾਵਲੀ,ವಂಶಾವಳಿ
ਵੰਸ਼ਾਵਲੀ,ವಂಶಾವಳಿ
ਪੀੜ੍ਹੀ,ಪೀಳಿಗೆ
ਨਸਲਕੁਸ਼ੀ,ನರಮೇಧ
ਗ਼ੈਰ-ਯਹੂਦੀ,ಅನ್ಯಜಾತಿ
ਗ਼ੈਰ-ਯਹੂਦੀ,ಅನ್ಯಜಾತಿ
ਗ਼ੈਰ-ਯਹੂਦੀ,ಅನ್ಯಜಾತಿ
ਗ਼ੈਰ-ਯਹੂਦੀ,ಅನ್ಯಜಾತಿ
ਘੇਟੋ,ಘೆಟ್ಟೋ
ਘੇਟੋ,ಘೆಟ್ಟೋ
ਗਿੱਬਟ,ಗಿಬೆಟ್
ਗਿਲਡ (=ਗਿਲਡ),ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್)
ਗਲੇਡੀਏਟਰ,ಗ್ಲಾಡಿಯೇಟರ್
ਸ਼ਾਨਦਾਰ ਇਨਕਲਾਬ,ಅದ್ಭುತ ಕ್ರಾಂತಿ
ਗੋਲਡਨ ਹੋਰਡ,ಗೋಲ್ಡನ್ ಹಾರ್ಡ್
ਮਹਾਨ ਗਠਜੋੜ,ಮಹಾಮೈತ್ರಿಕೂಟ
ਗ੍ਰੈਂਡੀ,ಗ್ರ್ಯಾಂಡಿ
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
ਗ੍ਰੈਂਡ ਸਾਈਨਰ,ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್
ਮਹਾਨ ਸਿਵਲ ਯੁੱਧ,ಮಹಾ ಅಂತರ್ಯುದ್ಧ
ਮਹਾਨ ਵਿਦਾਇਗੀ (ਬੁੱਧ ਦਾ),ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ)
ਗ੍ਰੇਟਰ ਇੰਡੀਆ,ಬೃಹತ್ ಭಾರತ
ਮਹਾਨ Hellas,ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್
ਮਹਾਨ ਭੀੜ,ಗ್ರೇಟ್ ಹೋರ್ಡ್
ਮਹਾਨ ਤਿਆਗ (= ਮਹਾਨ ਰਵਾਨਗੀ),ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ)
ਮਹਾਨ ਸੀਲ,ಗ್ರೇಟ್ ಸೀಲ್
ਮਹਾਨ ਟ੍ਰੈਕ,ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್
ਮਹਾਨ ਵਾਹਨ,ದೊಡ್ಡ ವಾಹನ
ਚੀਨ ਦੀ ਮਹਾਨ ਕੰਧ,ಚೀನಾದ ಮಹಾಗೋಡೆ
ਗ੍ਰੀਵ,ಗ್ರೀವ್
ਗਾਰਡ-ਚੰਬਰ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ਗਾਰਡ-ਚੰਬਰ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ਗਾਰਡ-ਚੰਬਰ,ಗಾರ್ಡ್-ಚೇಂಬರ್
ਗੁਪਤਾ,ಗುಪ್ತರು
ਹੈਜੀਓਗ੍ਰਾਫੀ,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ਹੈਜੀਓਗ੍ਰਾਫੀ,ಹ್ಯಾಜಿಯೋಗ್ರಫಿ
ਹੈਜੀਓਲੋਜੀ,ಹ್ಯಾಜಿಯಾಲಜಿ
ਹੈਜੀਓਲੋਜੀ,ಹ್ಯಾಜಿಯಾಲಜಿ
ਨਿੱਜੀ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್
ਜਨਤਕ ਦਰਸ਼ਕਾਂ ਦਾ ਹਾਲ,ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ
ਹੈਚਮੈਂਟ,ಹ್ಯಾಚ್ಮೆಂಟ್
ਈਥਨ,ಹೀತೆನ್
ਈਥਨ,ಹೀಥೆನ್
ਹੇਥਨਿਜ਼ਮ,ಹೀಥೆನಿಸಂ
ਹੇਗੀਰਾ (ਹੀਜਰਾ),ಹೆಗಿರಾ (ಹೆಜೆರಾ)
ਹੇਲੇਨਿਜ਼ਮ,ಹೆಲೆನಿಸಂ
ਹੇਲੋਟ,ಹೆಲೋಟ್
ਹੇਰਾਲਡਰੀ,ಹೆರಾಲ್ಡ್ರಿ
ਵਿਰਾਸਤ,ಪರಂಪರೆ
ਹਾਇਰੋਗਲਿਫਿਕ ਰੇਖਿਕ ਅੱਖਰ,ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು
ਹਾਇਰੋਗਲਿਫਿਕ ਲਿਪੀ,ಚಿತ್ರಲಿಪಿ ಲಿಪಿ
ਉੱਚ ਚਰਚ,ಹೈ ಚರ್ಚ್
ਉੱਚ ਲੈਂਡਰ,ಹೈ ಲ್ಯಾಂಡರ್
ਹਿੰਦੂ ਧਰਮ,ಹಿಂದೂ ಧರ್ಮ
ਇਤਿਹਾਸਕਾਰ,ಇತಿಹಾಸಕಾರ
ਇਤਿਹਾਸਕਾਰ,ಇತಿಹಾಸಕಾರ
ਇਤਿਹਾਸਕ ਪਦਾਰਥਵਾਦ,ಐತಿಹಾಸಿಕ ಭೌತವಾದ
ਇਤਿਹਾਸਕ ਯੁੱਗ,ಐತಿಹಾಸಿಕ ಯುಗ
ਇਤਿਹਾਸਕ ਸਰਹੱਦ,ಐತಿಹಾಸಿಕ ಗಡಿ
ਇਤਿਹਾਸਕਾਰ,ಇತಿಹಾಸಕಾರ
ਇਤਿਹਾਸਕਾਰ,ಇತಿಹಾಸಕಾರ
ਇਤਿਹਾਸਕਾਰੀ,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ਇਤਿਹਾਸਕਾਰੀ,ಇತಿಹಾಸಶಾಸ್ತ್ರ
ਇਤਿਹਾਸ,ಇತಿಹಾಸ
ਹਿੱਟੀ ਸਾਮਰਾਜ,ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ
ਪਵਿੱਤਰ ਗਠਜੋੜ,ಪವಿತ್ರ ಮೈತ್ರಿ
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,ಪವಿತ್ರ ನಗರ
ਪਵਿੱਤਰ ਸ਼ਹਿਰ,ಪವಿತ್ರ ನಗರ
ਪਵਿੱਤਰ ਧਰਤੀ,ಪವಿತ್ರ ಭೂಮಿ
ਪਵਿੱਤਰ ਧਰਤੀ,ಪವಿತ್ರ ಭೂಮಿ
ਹੋਲੀ ਲੀਗ,ಹೋಲಿ ಲೀಗ್
ਹੋਲੀ ਲੀਗ,ಹೋಲಿ ಲೀಗ್
ਪਵਿੱਤਰ ਰੋਮਨ ਸਾਮਰਾਜ (= ਸਾਮਰਾਜ),ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ)
ਪਵਿੱਤਰ ਸਾਗਰ,ಪವಿತ್ರ ಸಮುದ್ರ
ਪਵਿੱਤਰ ਸਾਗਰ,ಪವಿತ್ರ ಸಮುದ್ರ
ਪਵਿੱਤਰ ਜੰਗ,ಪವಿತ್ರ ಯುದ್ಧ
ਪਵਿੱਤਰ ਜੰਗ,ಪವಿತ್ರ ಯುದ್ಧ
ਗ੍ਰਹਿ ਸਰਕਾਰ,ಗೃಹ ಸರ್ಕಾರ
ਹੋਮ ਗਾਰਡ,ಗೃಹರಕ್ಷಕ
ਹੋਮਲੈਂਡ,ತಾಯ್ನಾಡು
ਘਰੇਲੂ ਨਿਯਮ,ಗೃಹ ನಿಯಮ
ਹੋਮ ਰੂਲ,ಹೋಮ್ ರೂಲ್
ਹੋਰਡ,ತಂಡ
Horde,ತಂಡ
ਦੁਸ਼ਮਣ ਦੇਸ਼,ಪ್ರತಿಕೂಲ ದೇಶ
ਵਿਰੋਧੀ ਜ਼ਮੀਨ,ಪ್ರತಿಕೂಲ ಭೂಮಿ
ਗਰਮ ਪਿੱਛਾ,ಬಿಸಿ ಅನ್ವೇಷಣೆ
ਘਰ,ಮನೆ
ਘਰ,ಮನೆ
ਹਾਊਸ ਆਫ ਕਾਮਨਜ਼,ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್
ਲਾਰਡਸ ਦਾ ਘਰ,ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್
ਪ੍ਰਤੀਨਿਧ ਸਦਨ,ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್
ਹਿਊਗਨੋਟਸ,ಹುಗೆನೋಟ್ಸ್
ਮਾਨਵਵਾਦ,ಮಾನವತಾವಾದ
ਮਾਨਵਵਾਦੀ,ಮಾನವತಾವಾದಿ
ਸੌ ਯਸਰਸ ਦੀ ਜੰਗ,ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್
ਹੰਕਾਰ,ಹಂಕರ್
ਇਬਾਦਤ ਖਾਨਾ (ਪੂਜਾ ਘਰ),ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ)
ਆਈਕੋਨੋਕਲਾਸਟ,ಐಕಾನೊಕ್ಲಾಸ್ಟ್
ਮੂਰਤੀਕਾਰ,ವಿಗ್ರಹಾರಾಧಕ
ਇਲਾਹੀ ਯੁੱਗ,ಇಲಾಹಿ ಯುಗ
ਗੈਰ-ਕਾਨੂੰਨੀ ਜੰਗ,ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ
ਪ੍ਰਕਾਸ਼ਿਤ ਖਰੜੇ,ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ਚਿੱਤਰਿਤ ਹੱਥ-ਲਿਖਤ,ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ
ਇਮਾਮ (ਇਮਾਮ),ಇಮಾಮ್ (ಇಮ್ಮಾಮ್)
ਇਮਾਮਤ,ಇಮಾಮತ್
ਇਮਾਮਤ,ಇಮಾಮತ್
ਇਮਾਮਬਾਰਾ,ಇಮಾಂಬರಃ
ਸ਼ਾਹੀ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ਸ਼ਾਹੀ ਸ਼ਹਿਰ,ಇಂಪೀರಿಯಲ್ ನಗರ
ਸਾਮਰਾਜਵਾਦ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ
ਸ਼ਾਹੀ ਤਰਜੀਹ,ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ
ਅਵਿਵਸਥਾ,ಅಸಮರ್ಥತೆ
ਪਾਖੰਡੀ,ವಂಚಕ
ਕੈਦ,ಸೆರೆವಾಸ
ਕੈਦ,ಸೆರೆವಾಸ
ਘੁਸਪੈਠ,ಆಕ್ರಮಣ
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,ಆಕ್ರಮಣಕಾರ
ਸੁਤੰਤਰਤਾ,ಸ್ವಾತಂತ್ರ್ಯ
ਅਜਾਦੀ ਦਿਵਸ,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
ਸੁਤੰਤਰਤਾ ਹਾਲ,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
ਭਾਰਤੀ ਅਮਰੀਕਨ (= ਲਾਲ ਭਾਰਤੀ = ਅਮਰੀਕੀ ਭਾਰਤੀ),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
ਇੰਡੀਅਨ ਹੋਮ ਰੂਲ ਲੀਗ,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
ਉਦਯੋਗਿਕ ਕ੍ਰਾਂਤੀ,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
ਬੇਵਫ਼ਾਈ,ನಾಸ್ತಿಕ
ਬੇਵਫ਼ਾਈ,ನಾಸ್ತಿಕ
ਘੁਸਪੈਠ,ಒಳನುಸುಳುವಿಕೆ
ਘੁਸਪੈਠ ਕਰਨ ਵਾਲਾ,ಒಳನುಸುಳುವವನು
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ಮಾಹಿತಿದಾರ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ಮಾಹಿತಿದಾರ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ಮಾಹಿತಿದಾರ
ਸੂਚਨਾ ਦੇਣ ਵਾਲਾ,ಮಾಹಿತಿದಾರ
ਪ੍ਰਵੇਸ਼,ಪ್ರವೇಶ
ਪ੍ਰਵੇਸ਼,ಪ್ರವೇಶ
ਪ੍ਰਵੇਸ਼,ಪ್ರವೇಶ
ਨਿਵਾਸ,ವಾಸಸ್ಥಾನ
ਵਾਸੀ,ನಿವಾಸಿ
ਵਿਰਾਸਤ,ಆನುವಂಶಿಕತೆ
ਵਿਰਾਸਤ,ಆನುವಂಶಿಕತೆ
ਵਿਰਾਸਤ,ಆನುವಂಶಿಕತೆ
ਸ਼ਿਲਾਲੇਖ,ಶಾಸನ
ਨਿਸ਼ਾਨ,ಲಾಂಛನ
ਪਹੁੰਚ ਦਾ ਸਾਧਨ,ಪ್ರವೇಶದ ಉಪಕರಣ
ਸਰਕਾਰ ਦਾ ਸਾਧਨ,ಸರ್ಕಾರದ ಉಪಕರಣ
ਬਗਾਵਤ (ਵਿਦਰੋਹ),ದಂಗೆ (ದಂಗೆ)
ਵਿਦਰੋਹੀ,ದಂಗೆಕೋರ
ਬਗਾਵਤ,ದಂಗೆ
ਬਗਾਵਤ,ದಂಗೆ
ਏਕੀਕਰਣ,ಏಕೀಕರಣ
ਰਿਕਾਰਡ ਦੀ ਇਕਸਾਰਤਾ,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
ਰਾਜਾਂ ਦੀ ਅਖੰਡਤਾ,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
ਬੁੱਧੀਜੀਵੀ (ਇੰਟੈਲੀਜੈਂਟਜ਼ੀਆ),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
ਵਿਚੋਲਗੀ,ಮಧ್ಯಸ್ಥಿಕೆ
ਅੰਤਰਜਾਮੀ,ಮಧ್ಯಸ್ಥಗಾರ
ਵਿਚੋਲਾ,ಮಧ್ಯವರ್ತಿ
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
ਅੰਤਰਰਾਸ਼ਟਰੀਵਾਦੀ,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
ਇੰਟਰਸੀਨ ਯੁੱਧ,ಆಂತರಿಕ ಯುದ್ಧ
ਇੰਟਰਨੀ,ಇಂಟರ್ನಿ
ਇੰਟਰਨੀ,ಇಂಟರ್ನಿ
ਇੰਟਰਨੀ ਕੈਂਪ,ಇಂಟರ್ನಿ ಶಿಬಿರ
ਨਜ਼ਰਬੰਦੀ,ಅಂತಃಕರಣ
ਨਜ਼ਰਬੰਦੀ,ಅಂತಃಕರಣ
ਨਜ਼ਰਬੰਦੀ,ಅಂತಃಕರಣ
ਇੰਟਰਨਨਸੀਓ,ಇಂಟರ್‌ನನ್ಸಿಯೋ
ਦੁਭਾਸ਼ੀਏ,ಇಂಟರ್ಪ್ರಿಟರ್
ਦੁਭਾਸ਼ੀਏ,ಇಂಟರ್ಪ್ರಿಟರ್
ਦੁਭਾਸ਼ੀਏ,ಇಂಟರ್ಪ್ರಿಟರ್
ਦਖਲ,ಹಸ್ತಕ್ಷೇಪ
ਅੰਤਰਜਾਮੀ,ಕರುಳುವಾಳ
ਇੰਟੇਸਟੇਟ,ಕರುಳು
ਸਾਜ਼ਸ਼,ಒಳಸಂಚು
ਘੁਸਪੈਠੀਏ,ಒಳನುಗ್ಗುವವರು
ਘੁਸਪੈਠੀਏ,ಒಳನುಗ್ಗುವವರು
ਘੁਸਪੈਠ,ಒಳನುಗ್ಗುವಿಕೆ
ਹਮਲਾ,ಆಕ್ರಮಣ
ਹਮਲਾ,ಆಕ್ರಮಣ
ਨਿਵੇਸ਼ ਕਰੋ,ಹೂಡಿಕೆ ಮಾಡಿ
ਨਿਵੇਸ਼ ਕਰੋ,ಹೂಡಿಕೆ ಮಾಡಿ
ਨਿਵੇਸ਼ ਕਰੋ,ಹೂಡಿಕೆ ಮಾಡಿ
ਨਿਵੇਸ਼ ਕਰੋ,ಹೂಡಿಕೆ ಮಾಡಿ
ਨਿਵੇਸ਼,ಹೂಡಿಕೆ
ਨਿਵੇਸ਼,ಹೂಡಿಕೆ
ਨਿਵੇਸ਼,ಹೂಡಿಕೆ
ਨਿਵੇਸ਼ ਸਮਾਰੋਹ,ಹೂಡಿಕೆ ಸಮಾರಂಭ
ਕੌਮੀਅਤ ਦੇ ਨਾਲ ਨਿਵੇਸ਼ ਕਰੋ,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
ਅਜਿੱਤ ਆਰਮਾਡਾ,ಅಜೇಯ ನೌಕಾಪಡೆ
ਅਸਹਿਣਸ਼ੀਲਤਾ (ਰਾਜ ਦੀ),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
ਉਲੰਘਣਾ ਰਾਜ,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
ਅਭੁੱਲ ਕਿਲ੍ਹਾ,ಅವೇಧನೀಯ ಕೋಟೆ
ਲੋਹੇ ਦੀ ਉਮਰ,ಕಬ್ಬಿಣದ ಯುಗ
ਲੋਹੇ ਦਾ ਪਰਦਾ,ಕಬ್ಬಿಣದ ಪರದೆ
ਆਇਰਨ ਗਾਰਡ,ಕಬ್ಬಿಣದ ಕಾವಲು
ਲੋਹੇ ਦੇ ਰਾਸ਼ਨ,ಕಬ್ಬಿಣದ ಪಡಿತರ
ਲੋਹੇ ਦੇ ਪਾਸੇ,ಕಬ್ಬಿಣದ ಬದಿಗಳು
ਲੋਹੇ ਵਾਲਾ ਤੀਰ,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
ਇਸਥਮੀਅਨ ਗੇਮਾਂ,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
ਜੈਨੀਸਰੀ,ಜನಿಸರಿ
ਦਰਬਾਨ,ದ್ವಾರಪಾಲಕ
ਦਰਬਾਨ,ದ್ವಾರಪಾಲಕ
ਜੈਵਲਿਨ,ಜಾವೆಲಿನ್
ਜਿਮ ਕਰੋ ਕਾਨੂੰਨ,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
ਜਿੰਗੋ,ಜಿಂಗೊ
ਜਿੰਗੋ,ಜಿಂಗೊ
ਜਿੰਗੋ,ಜಿಂಗೊ
ਜਿੰਗੋਇਜ਼ਮ,ಜಿಂಗೋಯಿಸಂ
ਸਾਂਝੀ ਕਾਰਵਾਈ,ಜಂಟಿ ಕ್ರಿಯೆ
ਸੰਯੁਕਤ ਕੰਟਰੋਲ,ಜಂಟಿ ನಿಯಂತ್ರಣ
ਸੰਯੁਕਤ ਕਬਜ਼ਾ,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
ਜਿਊਰੀ,ತೀರ್ಪುಗಾರರು
ਹੁਣੇ ਹੀ ਕਾਰਨ,ಕೇವಲ ಕಾರಣ
ਰੱਖੋ,ಇರಿಸಿಕೊಳ್ಳಿ
ਪੁਰਾਲੇਖ ਦੇ ਰੱਖਿਅਕ,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
ਕੇਤਲੀ-ਡਰੰਮ,ಕೆಟಲ್-ಡ್ರಮ್
ਮੁੱਖ ਸ਼ਬਦ,ಪ್ರಮುಖ ಪದ
ਰਾਜਾ,ರಾಜ
ਰਾਜ,ಸಾಮ್ರಾಜ್ಯ
ਕਿੰਗਲੇਟ,ಕಿಂಗ್ಲೆಟ್
ਕਿੰਗ ਮੇਕਰ,ಕಿಂಗ್ ಮೇಕರ್
ਬਾਦਸ਼ਾਹਤ,ರಾಜತ್ವ
ਬਾਦਸ਼ਾਹਤ,ರಾಜತ್ವ
ਰਸੋਈ ਦੀ ਕੈਬਨਿਟ,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
ਨਾਈਟ,ನೈಟ್
ਬਾਦਸ਼ਾਹਤ,ರಾಜತ್ವ
ਕਿੰਗਹਟਸ ਹਸਪਤਾਲ ਵਾਲੇ,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
ਸੇਂਟ ਜੌਨ ਦੇ ਨਾਈਟਸ,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
ਨਾਈਟ ਟੈਂਪਲਰ,ನೈಟ್ ಟೆಂಪ್ಲರ್
Ku Klux Klan (KKK),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
ਕੁਮਿੰਟੰਗ,ಕುಮಿಂಟಾಂಗ್
ਲੋਕਾਈ,ಲೌಕಿಕ
ਲਾਂਸ,ಲ್ಯಾನ್ಸ್
ਲੈਂਸਰ,ಲ್ಯಾನ್ಸರ್
ਬਾਅਦ ਵਿਚ ਗੁਪਤਾ,ನಂತರ ಗುಪ್ತರು
ਕਾਨੂੰਨੀ ਵਾਰਸ,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
ਕੁਧਰਮ (=ਵਿਕਾਰ),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
ਕੁਧਰਮ (=ਵਿਕਾਰ),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
ਕਾਨੂੰਨ ਦੇ ਮਾਲਕ,ಕಾನೂನು ಪ್ರಭುಗಳು
ਪਵਿੱਤਰਤਾ ਦਾ ਕਾਨੂੰਨ,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
ਰਾਸ਼ਟਰ ਦੀ ਲੀਗ,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
ਵਿਰਾਸਤ (= ਵਸੀਅਤ),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
ਕਾਨੂੰਨੀ ਵਾਰਸ,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
ਕਾਨੂੰਨੀ,ಕಾನೂನುಬದ್ಧ
ਕਾਨੂੰਨੀ,ಕಾನೂನುಬದ್ಧ
ਕਾਨੂੰਨੀ,ಕಾನೂನುಬದ್ಧ
ਦੰਤਕਥਾ,ದಂತಕಥೆ
ਦੰਤਕਥਾ,ದಂತಕಥೆ
ਫੌਜ,ಲೀಜನ್
ਫੌਜ,ಲೀಜನ್
ਲੀਜਨ ਆਫ਼ ਆਨਰ,ಲೀಜನ್ ಆಫ್ ಆನರ್
Lese majesty (= Lese majeste),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
ਘੱਟ ਰਾਜ,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
ਭਰੋਸੇ ਦੇ ਪੱਤਰ,ರುಜುವಾತು ಪತ್ರಗಳು
ਲੀਗ-ਪ੍ਰਭੂ,ಲೀಜ್-ಲಾರ್ಡ್
ਲੀਗ ਆਦਮੀ,ಲೀಜ್ ಮನುಷ್ಯ
ਲੀਗ ਆਦਮੀ,ಲೀಜ್ ಮನುಷ್ಯ
ਉਮਰ ਕੈਦ,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
ਵੰਸ਼,ವಂಶಾವಳಿ
ਲਿਟਲ ਇੰਗਲੈਂਡਰ,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
ਛੋਟਾ ਵਾਹਨ (= ਘੱਟ ਵਾਹਨ),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
ਲਿਟੋਰਲ ਰਾਜ,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
ਲੀਟੁਰਜੀ,ಪ್ರಾರ್ಥನೆಗಳು
ਲਿਟੁਰਜੀ,ಧರ್ಮಾಚರಣೆ
ਸਥਾਨਕ ਵਫ਼ਾਦਾਰੀ,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
ਸਥਾਨਕ-ਸਵੈ ਸਰਕਾਰ,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
ਲੰਬੀ ਸੰਸਦ,ದೀರ್ಘ ಸಂಸತ್ತು
ਨੀਵੇਂ ਦੇਸ਼,ಕಡಿಮೆ ದೇಶಗಳು
ਵਫ਼ਾਦਾਰ,ನಿಷ್ಠಾವಂತ
ਵਫ਼ਾਦਾਰੀ,ನಿಷ್ಠೆ
ਮੈਕਿਆਵੇਲੀਅਨ ਨੀਤੀ,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
ਮੈਗਨਾ ਕਾਰਟਾ,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
ਮੈਗਨਮ ਕਨਸਿਲੀਅਮ,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
ਮਲਮ ਮਨਾਹੀ,ಮಾಲುಮ್ ನಿಷೇಧ
