Gujarati,Kannada
આવેગજન્ય બળ,ಹಠಾತ್ ಶಕ್ತಿ
આવેગજન્ય દબાણ,ಹಠಾತ್ ಒತ್ತಡ
આવેગજન્ય તણાવ,ಹಠಾತ್ ಒತ್ತಡ
આવેગજન્ય રેન્ચ,ಹಠಾತ್ ವ್ರೆಂಚ್
આરોપિત ખર્ચ,ಆಪಾದಿತ ವೆಚ್ಚ
અયોગ્યતા,ಅಸಮರ್ಪಕತೆ
ઘટના તરંગ,ಘಟನೆ ತರಂಗ
વેક્ટરનો ઝોક,ವೆಕ್ಟರ್ನ ಒಲವು
ભ્રમણકક્ષાનો ઝોક,ಕಕ್ಷೆಯ ಇಳಿಜಾರು
ઝોક,ಇಳಿಜಾರು
વલણ,ಒಲವು
ઢાળ વાળી જ઼ગ્યા,ಇಳಿಜಾರಾದ ವಿಮಾನ
સમાવેશ થાય છે,ಒಳಗೊಂಡಿತ್ತು
સમાવેશ,ಸೇರ್ಪಡೆ
અપૂર્ણ ગામા કાર્ય,ಅಪೂರ್ಣ ಗಾಮಾ ಕಾರ್ಯ
અસંગતતા,ಅಸಂಗತತೆ
અસંગત,ಅಸಮಂಜಸ
અસંગત આંકડા,ಅಸಮಂಜಸ ಅಂಕಿಅಂಶ
અસંગત સિસ્ટમ,ಅಸಮಂಜಸ ವ್ಯವಸ್ಥೆ
ખોટું,ತಪ್ಪು
ખોટો નિર્ણય,ತಪ್ಪು ನಿರ್ಧಾರ
વધારો,ಹೆಚ್ಚಳ
કાર્યમાં વધારો,ಹೆಚ್ಚುತ್ತಿರುವ ಕಾರ್ಯ
વધારો,ಹೆಚ್ಚಳ
અનિશ્ચિત,ಅನಿರ್ದಿಷ್ಟ
અનિશ્ચિત સ્વરૂપ,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
અનિશ્ચિત અભિન્ન,ಅನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
અનિશ્ચિત મેટ્રિક્સ,ಅನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
અનિશ્ચિત ચતુર્ભુજ સ્વરૂપ,ಅನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
સ્વતંત્રતા,ಸ್ವಾತಂತ್ರ್ಯ
સ્વતંત્ર ઘટના,ಸ್ವತಂತ್ರ ಘಟನೆ
સ્વતંત્ર કાર્ય,ಸ್ವತಂತ್ರ ಕಾರ್ಯ
સ્વતંત્ર રેન્ડમ ચલ,ಸ್ವತಂತ್ರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
સ્વતંત્ર ચલ,ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್
સ્વતંત્ર વિવિધતા,ಸ್ವತಂತ್ರ ವೈವಿಧ್ಯ
અનિશ્ચિતતા,ಅನಿಶ್ಚಿತತೆ
અનિશ્ચિત,ಅನಿರ್ದಿಷ್ಟ
અનિશ્ચિત સમીકરણ,ಅನಿರ್ದಿಷ್ಟ ಸಮೀಕರಣ
અનિશ્ચિત સ્વરૂપ,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
અનુક્રમણિકા,ಸೂಚ್ಯಂಕ
સમૂહ દ્વારા અનુક્રમિત,ಒಂದು ಗುಂಪಿನಿಂದ ಸೂಚಿಸಲಾಗಿದೆ
અનુક્રમિત કુટુંબ,ಸೂಚ್ಯಂಕ ಕುಟುಂಬ
અનુક્રમણિકા નંબર,ಸೂಚ್ಯಂಕ ಸಂಖ್ಯೆ
પેટાજૂથની અનુક્રમણિકા,ಉಪಗುಂಪಿನ ಸೂಚ್ಯಂಕ
ઇન્ડેક્સ સેટ,ಸೂಚ್ಯಂಕ ಸೆಟ್
સૂચક,ಸೂಚ್ಯಂಕ
સૂચક સમીકરણ,ಸೂಚಕ ಸಮೀಕರಣ
ઉદાસીનતા વળાંક,ಉದಾಸೀನತೆ ರೇಖೆ
પરોક્ષ તફાવત,ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ
પરોક્ષ પુરાવો,ಪರೋಕ್ಷ ಪುರಾವೆ
અવિભાજ્ય,ಅವಿಭಾಜ್ಯ
ઇન્ડક્શન,ಪ್ರವೇಶ
પ્રેરક,ಅನುಗಮನದ
પ્રેરક ધારણા,ಅನುಗಮನದ ಊಹೆ
પ્રેરક વ્યાખ્યા,ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ
પ્રેરક અનુમાન,ಅನುಗಮನದ ನಿರ್ಣಯ
અસમાનતા,ಅಸಮಾನತೆ
અસમાનતાની મર્યાદા,ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ
અસમાનતા,ಅಸಮಾನತೆ
જડતા,ಜಡತ್ವ
ઇન્ર્ટિયા ફોર્સ,inrtia ಬಲ
જડતા,ಜಡತ್ವ
અચોક્કસ તફાવત,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
ઇન્ફ્લેક્સન પોઇન્ટ,ಇನ್ಫ್ಲೆಕ್ಷನ್ ಪಾಯಿಂಟ್ಗಳು
ઇન્ફિમમ,ದುರ್ಬಲ
અનંત,ಅನಂತ
અનંત પરિમાણીય,ಅನಂತ ಆಯಾಮ
અનંત પરિમાણીય વેક્ટર જગ્યા,ಅನಂತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
અનંત રમત,ಅನಂತ ಆಟ
અનંત જૂથ,ಅನಂತ ಗುಂಪು
અનંત અભિન્ન,ಅನಂತ ಅವಿಭಾಜ್ಯ
અનંત વસ્તી,ಅನಂತ ಜನಸಂಖ್ಯೆ
અનંત શ્રેણી,ಅನಂತ ಸರಣಿ
અનંત સમૂહ,ಅನಂತ ಸೆಟ್
અનંત,ಅಪರಿಮಿತ
અનંત તત્વ,ಅಪರಿಮಿತ ಅಂಶ
અનંત જગ્યા,ಅನಂತ ಜಾಗ
અનંત,ಅನಂತತೆಗಳು
અનંત,ಅನಂತ
ફુગાવો પરિબળ,ಹಣದುಬ್ಬರ ಅಂಶ
વક્રીય સ્પર્શક,ವಿಭಕ್ತಿ ಸ್ಪರ್ಶಕ
ઇન્ફ્લેક્શનલ ફોકસિંગ,ವಿಭಕ್ತಿ ಕೇಂದ್ರೀಕರಿಸುವಿಕೆ
ફૂગ,ಬಾಗುವಿಕೆ
કાર્યની માહિતી,ಒಂದು ಕಾರ್ಯದ inf
માહિતી મેટ્રિક્સ,ಮಾಹಿತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
માહિતી પ્રક્રિયા,ಮಾಹಿತಿ ಸಂಸ್ಕರಣ
માહિતી વિજ્ઞાન,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
અસંગત,ಏಕರೂಪದ
અસંગત સમીકરણ,ಏಕರೂಪದ ಸಮೀಕರಣ
અસંગત સિસ્ટમ,ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ
પ્રારંભિક,ಆರಂಭಿಕ
પ્રારંભિક સ્થિતિ,ಆರಂಭಿಕ ಸ್ಥಿತಿ
પ્રારંભિક રેખા,ಆರಂಭಿಕ ಸಾಲು
પ્રારંભિક બિંદુ,ಆರಂಭಿಕ ಬಿಂದು
પ્રારંભિક ઉકેલ,ಆರಂಭಿಕ ಪರಿಹಾರ
પ્રારંભિક વેગ,ಆರಂಭಿಕ ವೇಗ
ઇન્જેક્ટિવ નકશો,ಇಂಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
ઇન્જેક્ટિવ મેપિંગ,ಇಂಜೆಕ್ಟಿವ್ ಮ್ಯಾಪಿಂಗ್
આંતરિક ગુણાકાર,ಆಂತರಿಕ ಗುಣಾಕಾರ
આંતરિક બિંદુ,ಆಂತರಿಕ ಬಿಂದು
આંતરિક ઉત્પાદન,ಆಂತರಿಕ ಉತ್ಪನ್ನ
ઇનપુટ,ಇನ್ಪುಟ್
ઇનપુટ ડેટા,ಇನ್ಪುಟ್ ಡೇಟಾ
ઇનપુટ ગેટ,ಇನ್ಪುಟ್ ಗೇಟ್
ઇનપુટ આઉટપુટ વિશ્લેષણ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ઇનપુટ આઉટપુટ સિસ્ટમ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
ઇનપુટ જથ્થો,ಇನ್ಪುಟ್ ಪ್ರಮಾಣ
ઇનપુટ રજીસ્ટર,ಇನ್ಪುಟ್ ರಿಜಿಸ್ಟರ್
ઇનપુટ ટર્મિનલ,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
અંકિત વર્તુળ,ಕೆತ್ತಲಾದ ವೃತ್ತ
ત્વરિત,ತ್ವರಿತ
તાત્કાલિક,ತತ್ಕ್ಷಣದ
ત્વરિત પ્રવેગક,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
પરિભ્રમણની તાત્કાલિક ધરી,ತಿರುಗುವಿಕೆಯ ತತ್ಕ್ಷಣದ ಅಕ್ಷ
તાત્કાલિક કેન્દ્ર,ತತ್ಕ್ಷಣದ ಕೇಂದ್ರ
ત્વરિત વેગ,ತತ್ಕ್ಷಣದ ವೇಗ
ત્વરિત વોલ્યુમ,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
પૂર્ણાંક,ಪೂರ್ಣಾಂಕ
પૂર્ણાંક રેખીય પ્રોગ્રામિંગ,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
અખંડિતતા,ಸಮಗ್ರತೆ
અવિભાજ્ય,ಸಮಗ್ರ
એકીકૃત વિભેદક સમીકરણ,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
અવિભાજ્ય સમીકરણ,ಸಮಗ್ರ ಸಮೀಕರಣ
એકીકૃત કાર્ય,ಸಮಗ್ರ ಕಾರ್ಯ
અભિન્ન,ಅವಿಭಾಜ್ಯ
અભિન્ન કલન,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ
અભિન્ન વળાંક,ಅವಿಭಾಜ್ಯ ವಕ್ರರೇಖೆ
અભિન્ન ડોમેન,ಅವಿಭಾಜ್ಯ ಡೊಮೇನ್
અભિન્ન સમીકરણ,ಸಮಗ್ರ ಸಮೀಕರಣ
અભિન્ન સંખ્યા,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
પ્રથમ પ્રકારનું અભિન્ન,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
અભિન્ન પ્રતિનિધિત્વ,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
અભિન્ન ચિહ્ન,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
એકીકૃત,ಸಂಯೋಜಿಸಲು
સંકલિત શોષણ ગુણાંક,ಸಂಯೋಜಿತ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
સંકલન પરિબળ,ಸಂಯೋಜಿಸುವ ಅಂಶ
એકીકરણ,ಏಕೀಕರಣ
ભિન્નતા દ્વારા એકીકરણ,ವಿಭಿನ್ನತೆಯ ಮೂಲಕ ಏಕೀಕರಣ
ભાગો દ્વારા એકીકરણ,ಭಾಗಗಳ ಮೂಲಕ ಏಕೀಕರಣ
તર્કસંગતીકરણ દ્વારા એકીકરણ,ತರ್ಕಬದ್ಧತೆಯ ಮೂಲಕ ಏಕೀಕರಣ
અવેજી દ્વારા એકીકરણ,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
ક્રમિક ઘટાડો દ્વારા એકીકરણ,ಸತತ ಕಡಿತದಿಂದ ಏಕೀಕರಣ
શ્રેણી દ્વારા એકીકરણ,ಸರಣಿಯ ಮೂಲಕ ಏಕೀಕರಣ
વેક્ટરનું એકીકરણ,ವೆಕ್ಟರ್ನ ಏಕೀಕರಣ
બંધ સપાટી પર એકીકરણ,ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ ಮೇಲೆ ಏಕೀಕರಣ
ઇન્ટિગ્રેટર,ಸಂಯೋಜಕ
ઇન્ટિગ્રેટર ઘટક,ಇಂಟಿಗ್ರೇಟರ್ ಘಟಕ
ઇન્ટિગ્રો - વિભેદક સમીકરણ,ಸಮಗ್ರ - ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
અટકાવવું,ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
વિનિમયક્ષમ કામગીરી,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ
અદલાબદલી,ವಿನಿಮಯ
આંતરવર્ગીય સહસંબંધ,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
આંતરસંબંધ,ಪರಸ್ಪರ ಸಂಬಂಧ
આંતર સહસંબંધ ગુણાંક,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
પરસ્પર નિર્ભરતા,ಪರಸ್ಪರ ಅವಲಂಬನೆ
પરસ્પર નિર્ભર,ಪರಸ್ಪರ ಅವಲಂಬಿತ
વ્યાજ,ಆಸಕ್ತಿ
ઈન્ટરફેસ,ಇಂಟರ್ಫೇಸ್
ઇન્ટરફેસિયલ કોણ,ಇಂಟರ್ಫೇಶಿಯಲ್ ಕೋನ
એકીકરણ,ಸಮಗ್ರ
સંકલિત,ಸಂಯೋಜಿಸಲಾಗಿದೆ
આંતરિક,ಆಂತರಿಕ
આંતરિક કોણ,ಆಂತರಿಕ ಕೋನ
આંતરિક વિસ્તાર,ಆಂತರಿಕ ಪ್ರದೇಶ
આંતરિક ડોમેન,ಆಂತರಿಕ ಡೊಮೇನ್
આંતરિક તત્વ,ಆಂತರಿಕ ಅಂಶ
સમૂહનો આંતરિક ભાગ,ಒಂದು ಗುಂಪಿನ ಒಳಭಾಗ
આંતરિક વિરોધી કોણ,ಆಂತರಿಕ ವಿರುದ್ಧ ಕೋನ
આંતરિક ગ્રહ,ಆಂತರಿಕ ಗ್ರಹ
આંતરિક બિંદુ,ಆಂತರಿಕ ಬಿಂದು
મધ્યમ,ಮಧ್ಯಂತರ
મધ્યવર્તી બિંદુ,ಮಧ್ಯಂತರ ಬಿಂದು
મધ્યવર્તી મૂલ્ય પ્રમેય,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
આંતરિક દ્વિભાજક,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
પ્રક્ષેપ,ಪ್ರಕ್ಷೇಪಣ
પ્રક્ષેપ સૂત્ર,ಇಂಟರ್ಪೋಲೇಷನ್ ಸೂತ್ರ
આંતરછેદ,ಛೇದಿಸುತ್ತಿದೆ
છેદતી વણાંકો,ಛೇದಿಸುವ ವಕ್ರಾಕೃತಿಗಳು
છેદતી રેખાઓ,ಛೇದಿಸುವ ಸಾಲುಗಳು
આંતરછેદ,ಛೇದಕ
આંતરછેદ વળાંક,ಛೇದನ ಕರ್ವ್
વણાંકોનું આંતરછેદ,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
સમૂહોનું આંતરછેદ,ಸೆಟ್ಗಳ ಛೇದಕ
અંતરાલ,ಮಧ್ಯಂತರ
અંતરાલ અંદાજ,ಮಧ್ಯಂತರ ಅಂದಾಜು
અંતરાલ અંદાજ,ಮಧ್ಯಂತರ ಅಂದಾಜು
અંતરાલ મધ્ય-બિંદુ,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
ઇન્ટ્રા-બ્લોક અસર,ಇಂಟ್ರಾ-ಬ್ಲಾಕ್ ಪರಿಣಾಮ
આંતરવર્ગીય સહસંબંધ,ಅಂತರ್ವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
અવ્યવસ્થા,ಅಸ್ಥಿರತೆ
અપરિવર્તનશીલ,ಅಸ್ಥಿರ
અપરિવર્તનશીલ સિસ્ટમ,ಬದಲಾಗದ ವ್ಯವಸ್ಥೆ
ઇન્વેન્ટરી,ದಾಸ್ತಾನು
ઇન્વેન્ટરી ફાળવણી,ದಾಸ್ತಾನು ಹಂಚಿಕೆ
સંગ્રહ સ્થાન વ્યવસ્થા,ದಾಸ್ತಾನು ನಿರ್ವಾಹಣೆ
ઇન્વેન્ટરી નિયંત્રણ મોડેલ,ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ಮಾದರಿ
ઈન્વેન્ટરી કંટ્રોલ સિસ્ટમ,ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ઇન્વેન્ટરી ચક્ર,ದಾಸ್ತಾನು ಚಕ್ರ
ઇન્વેન્ટરી હોલ્ડિંગ ખર્ચ,ದಾಸ್ತಾನು ಹಿಡುವಳಿ ವೆಚ್ಚ
ઈન્વેન્ટરી પોઈન્ટ,ದಾಸ್ತಾನು ಬಿಂದು
ઇન્વેન્ટરી નીતિ,ದಾಸ್ತಾನು ನೀತಿ
ઇન્વેન્ટરી પરિસ્થિતિ,ದಾಸ್ತಾನು ಪರಿಸ್ಥಿತಿ
વ્યસ્ત,ವಿಲೋಮ
વ્યસ્ત સહસંબંધ,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
વ્યસ્ત કાર્ય,ವಿಲೋಮ ಕಾರ್ಯ
વ્યસ્ત હાયપરબોલિક કાર્ય,ವಿಲೋಮ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
વ્યસ્ત પ્રમાણમાં,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
વ્યસ્ત મેપિંગ,ವಿಲೋಮ ಮ್ಯಾಪಿಂಗ್
વ્યસ્ત સંખ્યા,ವಿಲೋಮ ಸಂಖ್ಯೆ
મેટ્રિક્સનો વ્યસ્ત,ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ನ ವಿಲೋಮ
વ્યસ્ત ક્રમચય,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
વ્યસ્ત પ્રમાણ,ವಿಲೋಮ ಅನುಪಾತ
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
વ્યુત્ક્રમ સૂત્ર,ವಿಲೋಮ ಸೂತ್ರ
ઓર્ડરનું વ્યુત્ક્રમ,ಆದೇಶದ ವಿಲೋಮ
ઉલટાવી શકાય તેવું મેટ્રિક્સ,ಇನ್ವರ್ಟಿಬಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ઉલટાવી શકાય તેવું પરિવર્તન,ತಲೆಕೆಳಗಾದ ರೂಪಾಂತರ
અતાર્કિક,ಅಭಾಗಲಬ್ಧ
અતાર્કિક સમીકરણ,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
અતાર્કિક અભિવ્યક્તિ,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
અતાર્કિક સંખ્યા,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
અતાર્કિક મૂળ,ಅಭಾಗಲಬ್ಧ ಮೂಲ
અફર,ಕಡಿಮೆಗೊಳಿಸಲಾಗದ
ઇરોટેશનલ વેક્ટર,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್
ઇરોટેશનલ વેક્ટર કાર્ય,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್ ಕಾರ್ಯ
ઇરોટેશનલ વેગ,ಉದ್ರೇಕಕಾರಿ ವೇಗ
આઇસોગોનલ,ಸಮಭುಜಾಕೃತಿಯ
isokurtosis,ಐಸೊಕುರ್ಟೋಸಿಸ್
અલગ આવશ્યક એકલતા,ಪ್ರತ್ಯೇಕವಾದ ಅಗತ್ಯ ಏಕತ್ವ
અલગ બિંદુ,ಪ್ರತ್ಯೇಕ ಬಿಂದು
આઇસોમેટ્રિક,ಸಮಮಾಪನ
સમદ્વિબાજુ રૂપરેખાંકન,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
પુનરાવર્તિત અભિન્ન,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
પુનરાવર્તિત પ્રક્ષેપ,ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್
પુનરાવર્તન,ಪುನರಾವರ್ತನೆ
પુનરાવર્તન સૂત્ર,ಪುನರಾವರ್ತನೆ ಸೂತ್ರ
પુનરાવર્તિત એકીકરણ સૂત્ર,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
પુનરાવર્તિત પ્રક્રિયા,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
પુનરાવર્તિત તકનીક,ಪುನರಾವರ್ತಿತ ತಂತ್ರ
જેકોબિયન,ಜಾಕೋಬಿಯನ್
જેકોબિયન નિર્ણાયક,ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ
જેકોબિયન મેટ્રિક્સ,ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
સેટમાં જોડાવા,ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ
સંયુક્ત,ಜಂಟಿ
સંયુક્ત ઘનતા કાર્ય,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
સંયુક્ત આવર્તન કાર્ય,ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ
સંયુક્ત રીતે નિર્ભર ચલ,ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
સંયુક્ત સંભાવના,ಜಂಟಿ ಸಂಭವನೀಯತೆ
જોડાઓ (=યુનિયન),ಸೇರು (=ಯೂನಿಯನ್)
કૂદી,ನೆಗೆಯುವುದನ್ನು
જમ્પ અવ્યવસ્થા,ಜಂಪ್ ಸ್ಥಗಿತ
વાજબીપણું,ಸಮರ್ಥನೆ
ન્યાયી ઠેરવવું,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
Karnaugh નકશો,Karnaugh ನಕ್ಷೆ
કર્નલ,ಕರ್ನಲ್
મેપિંગની કર્નલ,ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್
ગતિશાસ્ત્ર,ಚಲನಶಾಸ್ತ್ರ
ગતિ ઊર્જા,ಚಲನ ಶಕ್ತಿ
ગતિશાસ્ત્ર,ಚಲನಶಾಸ್ತ್ರ
કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ,ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
ક્રોનેકર ડેલ્ટા,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
કર્ટોસિસ,ಕುರ್ಟೋಸಿಸ್
લેગ્રેન્જનું કાર્ય,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
લેગ્રેન્જના ગુણક,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
લેમિના,ಲ್ಯಾಮಿನಾ
લેપ્લેસ ટ્રાન્સફોર્મ,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
મોટી સંખ્યામાં,ದೊಡ್ಡ ಸಂಖ್ಯೆ
સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
બાજુની સપાટી,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
લેટિન ચોરસ,ಲ್ಯಾಟಿನ್ ಚೌಕ
latus ગુદામાર્ગ,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
કાયદો,ಕಾನೂನು
વેગ ઉમેરવાનો કાયદો,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
ઉમેરણનો કાયદો,ಸಂಕಲನದ ಕಾನೂನು
ઘટતા વળતરનો કાયદો,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
ગુરુત્વાકર્ષણનો કાયદો,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
જૂથો માટે હોમોમોર્ફિઝમનો કાયદો,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
વધતા ખર્ચનો કાયદો,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
સૂચકાંકોનો કાયદો,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
જડતાનો કાયદો,ಜಡತ್ವದ ನಿಯಮ
મોટી સંખ્યામાં કાયદો,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
સંભાવનાનો કાયદો,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
સાઇન્સનો કાયદો,ಸೈನ್ಸ್ ಕಾನೂನು
ઘાતાંકના નિયમો,ಘಾತಗಳ ಕಾನೂನುಗಳು
ગતિના નિયમો,ಚಲನೆಯ ನಿಯಮಗಳು
સ્તર,ಪದರ
અગ્રણી ગુણાંક,ಪ್ರಮುಖ ಗುಣಾಂಕ
અગ્રણી કર્ણ,ಪ್ರಮುಖ ಕರ್ಣೀಯ
અગ્રણી સબમેટ્રિક્સ,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
અગ્રણી શબ્દ,ಪ್ರಮುಖ ಪದ
ઓછામાં ઓછું,ಕನಿಷ್ಠ
ન્યૂનતમ સામાન્ય બહુવિધ (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
ઓછામાં ઓછું તત્વ,ಕನಿಷ್ಠ ಅಂಶ
ઓછામાં ઓછો ચોરસ,ಕನಿಷ್ಠ ಚೌಕ
ઓછામાં ઓછું ઉપલા બાઉન્ડ,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
ડાબી કોસેટ,ಎಡ ಕೋಸೆಟ್
ડાબા હાથે,ಎಡಗೈ
ડાબા હાથનો સ્ક્રૂ,ಎಡಗೈ ತಿರುಪು
ડાબું ઊલટું,ಎಡ ವಿಲೋಮ
ડાબી ગુણાકાર,ಎಡ ಗುಣಾಕಾರ
લીબનિટ્ઝ સૂત્ર,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
લંબાઈ,ಉದ್ದ
લેપ્ટોક્યુર્ટિક,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
લેપ્ટોક્યુર્ટિક વળાંક,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
લેપ્ટોક્યુર્ટોસિસ,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
સ્તર વળાંક,ಮಟ್ಟದ ಕರ್ವ್
આત્મવિશ્વાસનું સ્તર,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
મહત્વનું સ્તર,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
લેક્સિકોગ્રાફિકલી,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
લેક્સિકોગ્રાફિકલ ઓર્ડર,ನಿಘಂಟು ಕ್ರಮ
સંભાવના કાર્ય,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
