Tamil,Telugu
பொருள் குறியீடு,ఆబ్జెక్ట్ కోడ్
"பொருள் குறியீடு
 பொருந்தக்கூடிய தன்மை","ఆబ్జెక్ట్ కోడ్
 అనుకూలత"
பொருள் கணினி,ఆబ్జెక్ట్ కంప్యూటర్
பொருள் தளம்,ఆబ్జెక్ట్ డెక్
பொருள் வரையறை,ఆబ్జెక్ట్ డెఫినిషన్
புறநிலை செயல்பாடு,ఆబ్జెక్టివ్ ఫంక్షన్
பொருள் மொழி,ఆబ్జెక్ట్ లాంగ్వేజ్
பொருள் நூலகம்,ఆబ్జెక్ట్ లైబ్రరీ
பொருள் இயந்திரம்,ఆబ్జెక్ట్ మెషిన్
பொருள் மாதிரி,ఆబ్జెక్ట్ మోడల్
பொருள் தொகுதி,ఆబ్జెక్ట్ మాడ్యూల్
"பொருள் தொகுதி
 நூலகம்","ఆబ్జెక్ట్ మాడ్యూల్
 గ్రంధాలయం"
"பொருள் சார்ந்த
 கட்டிடக்கலை","ఆబ్జెక్ట్ ఓరియంటెడ్
 వాస్తుశిల్పం"
"பொருள் சார்ந்த
 மொழி","ఆబ్జెక్ట్ ఓరియంటెడ్
 భాష"
பொருள் பேக்,ఆబ్జెక్ట్ ప్యాక్
பொருள் கட்டம்,ఆబ్జెక్ట్ దశ
பொருள் நிரல்,ఆబ్జెక్ట్ ప్రోగ్రామ్
பொருள் வழக்கமான,ఆబ్జెక్ట్ రొటీన్
பொருள் நேரம்,ఆబ్జెక్ట్ సమయం
ஆக்டல் குறியீடு,ఆక్టల్ కోడ్
ஆக்டல் இலக்க,అష్ట అంకె
ஆக்டல் எண்,అష్ట సంఖ్య
"ஆக்டல் எண்
 அமைப்பு","అష్ట సంఖ్య
 వ్యవస్థ"
மெழுகுவர்த்தி,అక్టోనరీ
ஒற்றைப்படை-சம காசோலை,బేసి-ఈవెన్ చెక్
"ஒற்றைப்படை-சம வார்த்தை
 நேரம்","బేసి-ఈవెన్ పదం
 సమయం"
ஒற்றைப்படை சமநிலை,బేసి సమానత్వం
ஒற்றைப்படை சமநிலை சோதனை,బేసి పారిటీ చెక్
அலுவலக ஆட்டோமேஷன்,ఆఫీస్ ఆటోమేషన్
"அலுவலக தகவல்
 அமைப்பு","కార్యాలయ సమాచారం
 వ్యవస్థ"
ஆஃப்-லைன்,ఆఫ్-లైన్
ஆஃப்லைன் உபகரணங்கள்,ఆఫ్-లైన్ పరికరాలు
ஆஃப்லைன் பயன்முறை,ఆఫ్-లైన్ మోడ్
ஆஃப்லைன் செயலாக்கம்,ఆఫ్-లైన్ ప్రాసెసింగ్
ஆஃப்லைன் சேமிப்பு,ఆఫ్-లైన్ నిల్వ
ஆஃப்லைன் அமைப்பு,ఆఫ్-లైన్ వ్యవస్థ
ஆஃப்லைன் அலகு,ఆఫ్-లైన్ యూనిట్
ஈடுசெய்யும்,ఆఫ్‌సెట్
ஆஃப்செட் பஞ்ச்,ఆఫ్‌సెట్ పంచ్
ஆஃப்செட் ஸ்டேக்கர்,ఆఫ్‌సెట్ స్టాకర్
ஆஃப்செட் சிஸ்டம்,ఆఫ్‌సెట్ సిస్టమ్
ஆஃப்செட் மாறி,ఆఫ్‌సెట్ వేరియబుల్
ஆஃப்-டைம்,సమయం ముగిసింది
பிட்,బిట్ మీద
"ஆன்-சிப் கட்டுப்பாடு
 தர்க்கம்","ఆన్-చిప్ నియంత్రణ
 లాజిక్"
நிபந்தனையில்,షరతుపై
தேவை முறைமையில்,డిమాండ్ వ్యవస్థపై
ஒரு முகவரி,వన్-అడ్రస్
"ஒரு முகவரி
 வழிமுறைகள்","వన్-అడ్రస్
 సూచన"
ஒரு சிப்,వన్-చిప్
"ஒரு பரிமாண
 மொழி","ఒక డైమెన్షనల్
 భాష"
ஒரு உறுப்பு,ఒక-మూలకం
ஒன்றுக்கு ஒன்று,వన్-ఫర్-వన్
"ஒன்றுக்கு ஒன்று
 மொழிபெயர்ப்பு","వన్-ఫర్-వన్
 అనువాదం"
"ஒரு வாயில் (= அல்லது
 நுழைவாயில்","ఒక గేట్ (= = లేదా
 గేట్)"
ஒரு நிலை முகவரி,ఒక-స్థాయి చిరునామా
ஒரு நிலை குறியீடு,ఒక-స్థాయి కోడ్
ஒரு நிலை கடை,ఒక-స్థాయి స్టోర్
"ஒரு நிலை
 சப்ரூட்டீன்","ఒక స్థాయి
 సబ్‌ట్రౌటిన్"
ஒரு வெளியீடு,ఒక-అవుట్పుట్
ஒரு ஷாட் சுற்று,వన్-షాట్ సర్క్యూట్
ஒரு-நிறுத்த செயல்பாடு,వన్-స్టాప్ ఆపరేషన్
"நேருக்கு நேர்
 அசெம்பிளர்","ముఖాముఖి
 సమీకరించేవాడు"
"நேருக்கு நேர்
 செயல்பாடு","ముఖాముఖి
 ఫంక్షన్"
"ஒன்று முதல் ஒன்று
 செயல்பாடு","ఒకటి నుండి ఒకటి
 ఫంక్షన్"
"ஒரு வழி
 தொடர்பு","ఒక మార్గం
 కమ్యూనికేషన్"
ஒரு வழி இணைக்கப்பட்ட பட்டியல்,వన్ వే లింక్డ్ లిస్ట్
"ஒரு வழி
 பரவும் முறை","వన్-వే
 ప్రసార"
ஒரு வழி தண்டு,వన్-వే ట్రంక్
நிகழ்நிலை,ఆన్-లైన్
"ஆன்-லைன் தொகுதி
 செயலாக்கம்","ఆన్-లైన్ బ్యాచ్
 ప్రాసెసింగ్"
"நிகழ்நிலை
 தொடர்பு","ఆన్-లైన్
 కమ్యూనికేషన్"
ஆன்-லைன் கண்டறிதல்,ఆన్-లైన్ డయాగ్నస్టిక్స్
ஆன்-லைன் உபகரணங்கள்,ఆన్-లైన్ పరికరాలు
ஆன்-லைன் ஃப்ளை,ఆన్-లైన్ ఫ్లై
ஆன்-லைன் உள்ளீடு,ఆన్-లైన్ ఇన్పుట్
ஆன்-லைன் பயன்முறை,ఆన్-లైన్ మోడ్
ஆன்-லைன் சதித்திட்டம்,ఆన్-లైన్ ప్లాటర్
ஆன்-லைன் செயலாக்கம்,ఆన్-లైన్ ప్రాసెసింగ్
"ஆன்-லைன் திட்டம்
 வளர்ச்சி","ఆన్-లైన్ ప్రోగ్రామ్
 అభివృద్ధి"
"நிகழ்நிலை
 நிரலாக்க","ఆన్-లైన్
 ప్రోగ్రామింగ్"
ஆன்-லைன் தேடல்,ఆన్‌లైన్ శోధన
ஆன்-லைன் சேமிப்பு,ఆన్-లైన్ నిల్వ
ஆன்-லைன் அமைப்பு,ఆన్-లైన్ సిస్టమ్
ஆன்-லைன் முனையம்,ఆన్-లైన్ టెర్మినల్
"ஆன்-லைன் முனையம்
 சோதனை","ఆన్-లైన్ టెర్మినల్
 పరీక్ష"
ஆன்-லைன் சோதனை,ఆన్-లైన్ పరీక్ష
ஆன்-லைன் சோதனை அமைப்பு,ఆన్-లైన్ పరీక్ష వ్యవస్థ
ஆன்-லைன் அலகு,ఆన్-లైన్ యూనిట్
செயல்பாட்டில்,ఫంక్షన్‌లో
திறந்த முகவரி,ఓపెన్ చిరునామా
திறந்த குறியீடு,ఓపెన్ కోడ్
திறந்த கலெக்டர்,ఓపెన్ కలెక్టర్
"திறந்த கலெக்டர்
 சாதனம்","ఓపెన్ కలెక్టర్
 పరికరం"
தொடர்பு தொனி திறந்த,ఓపెన్ కాంటాక్ట్ టోన్
திறந்த-முடிவு,అవధులు లేకుండుట
திறந்தநிலை வரி,ఓపెన్-ఎండ్ లైన్
கோப்பு திறந்த,ఫైలును తెరవండి
திறந்த வளைய கட்டுப்பாடு,ఓపెన్ లూప్ కంట్రోల్
திறந்த வளைய அமைப்பு,ఓపెన్ లూప్ సిస్టమ్
திறந்த எண்,ఓపెన్ నంబరింగ్
திறந்த வழக்கமான,ఓపెన్ రొటీన్
திறந்த கடை,ఓపెన్ షాప్
"திறந்த கடை
 செயல்பாடு","ఓపెన్ షాప్
 ఆపరేషన్"
திறந்த சப்ரூட்டீன்,ఓపెన్ సబ్‌ట్రౌటిన్
திறந்த அமைப்பு,ఓపెన్ సిస్టమ్
"திறந்த அமைப்புகள்
 ஒன்றோடொன்று","ఓపెన్ సిస్టమ్స్
 ఇంటర్ కనెక్షన్"
"திறந்த அமைப்புகள்
 இன்டர்வொர்க்கிங்","ఓపెన్ సిస్టమ్స్
 ఇంటర్‌వర్కింగ్"
திறந்த கம்பி,ఓపెన్ వైర్
திறந்த-கம்பி வரி,ఓపెన్-వైర్ లైన్
ஓபராண்ட்,ఒపెరాండ్
ஓபரண்ட் புலம்,ఆపరేషన్ ఫీల్డ్
பயன்முறையை இயக்கவும்,మోడ్ ఆపరేట్ చేయండి
இயக்க தாமதம்,ఆపరేటింగ్ ఆలస్యం
"செயல்படும்
 சூழல்","ఆపరేటింగ్
 పర్యావరణం"
இயக்க வரம்பு,ఆపరేటింగ్ పరిధి
இயக்க விகிதம்,ఆపరేటింగ్ నిష్పత్తి
இயக்க இடம்,ఆపరేటింగ్ స్థలం
இயக்க முறைமை,ఆపరేటింగ్ సిస్టమ్
"இயக்க முறைமை
 செயல்பாடு","ఆపరేటింగ్ సిస్టమ్
 ఫంక్షన్"
இயக்க நேரம்,ఆపరేటింగ్ సమయం
"இயக்க மின்னழுத்தம்
 காட்டி","ఆపరేటింగ్ వోల్టేజ్
 సూచిక"
செயல்பாடு,ఆపరేషన్
"செயல்பாட்டு
 எழுத்து","కార్యాచరణ
 పాత్ర"
செயல்பாட்டு முறை,కార్యాచరణ మోడ్
செயல்பாட்டு அடையாளம்,కార్యాచరణ సంకేతం
செயல்பாட்டு அலகு,కార్యాచరణ యూనిట్
செயல்பாட்டு சொல்,కార్యాచరణ పదం
செயல்பாட்டு குறியீடு,ఆపరేషన్ కోడ్
"செயல்பாட்டு கட்டுப்பாடு
 மொழி","ఆపరేషన్ నియంత్రణ
 భాష"
"செயல்பாட்டு கட்டுப்பாடு
 அறிக்கை","ఆపరేషన్ నియంత్రణ
 ప్రకటన"
செயல்பாட்டு சுழற்சி,ఆపరేషన్ చక్రం
ஆபரேஷன் டிகோடர்,ఆపరేషన్ డీకోడర్
"செயல்பாடு
 வெளிப்பாடு","ఆపరేషన్
 వ్యక్తీకరణ"
செயல்பாட்டு புலம்,ఆపరేషన్ ఫీల్డ్
செயல்பாட்டு எண்,ఆపరేషన్ సంఖ్య
செயல்பாட்டு பகுதி,ఆపరేషన్ భాగం
செயல்பாட்டு விகிதம்,ఆపరేషన్ నిష్పత్తి
"செயல்பாட்டு பகுப்பாய்வு
 (= செயல்பாடுகள்
 ஆராய்ச்சி)","కార్యకలాపాల విశ్లేషణ
 (= కార్యకలాపాలు
 పరిశోధన)"
செயல்பாட்டு கட்டுப்பாடு,కార్యకలాపాల నియంత్రణ
"செயல்பாடுகள்
 பல்பணி","కార్యకలాపాలు
 మల్టీ టాస్క్"
செயல்பாட்டு நேரம்,ఆపరేషన్ సమయం
ஆபரேட்டர்,ఆపరేటర్
"ஆபரேட்டர்
 அங்கீகாரம்
 பதிவு","ఆపరేటర్
 అధికారం
 రికార్డ్"
"ஆபரேட்டர்
 கட்டளை","ఆపరేటర్
 కమాండ్"
ஆபரேட்டர் கன்சோல்,ఆపరేటర్ కన్సోల్
"ஆபரேட்டர் கட்டுப்பாடு
 மொழி","ఆపరేటర్ నియంత్రణ
 భాష"
"ஆபரேட்டர் கட்டுப்பாடு
 பேனல்","ఆపరేటర్ నియంత్రణ
 ప్యానెల్"
ஆபரேட்டர் பிழை,ఆపరేటర్ లోపం
"ஆபரேட்டர் வழிகாட்டுதல்
 குறியீடு","ఆపరేటర్ మార్గదర్శకత్వం
 కోడ్"
"ஆபரேட்டர்
 தலையீடு
 பிரிவு","ఆపరేటర్
 జోక్యం
 విభాగం"
ஆபரேட்டர் செய்தி,ఆపరేటర్ సందేశం
ஆபரேட்டர் பகுதி,ఆపరేటర్ భాగం
ஆபரேட்டர் தண்டு,ఆపరేటర్ ట్రంక్
OP பதிவு,OP రిజిస్టర్
"ஆப்டிகல் பைனரி
 தேடல் மரம்","ఆప్టికల్ బైనరీ
 శోధన చెట్టు"
"ஒளியியல் எழுத்து
 அங்கீகாரம்","ఆప్టికల్ పాత్ర
 గుర్తింపు"
ஆப்டிகல் ஃபைபர்,ఆప్టికల్ ఫైబర్
ஆப்டிகல் எழுத்துரு,ఆప్టికల్ ఫాంట్
"ஆப்டிகல் மார்க்
 படித்தல்","ఆప్టికల్ మార్క్
 పఠనం"
ஒளியியல் நினைவகம்,ఆప్టికల్ మెమరీ
ஆப்டிகல் ரீடர்,ఆప్టికల్ రీడర్
ஆப்டிகல் ஸ்கேனர்,ఆప్టికల్ స్కానర్
ஆப்டிகல் ஸ்கேனிங்,ఆప్టికల్ స్కానింగ్
ஆப்டிகல் வாண்ட்,ఆప్టికల్ మంత్రదండం
"உகந்த ஒன்றிணைப்பு
 மரம்","సరైన విలీనం
 చెట్టు"
தேர்வுமுறை,సర్వోత్తమీకరణం
உகந்த குறியீட்டு முறை,ఆప్టిమం కోడింగ్
"உகந்த
 நிரலாக்க","వాంఛనీయ
 ప్రోగ్రామింగ్"
விருப்பம்,ఎంపిక
"விருப்ப நிறுத்தம்
 வழிமுறைகள்","ఐచ్ఛిక హాల్ట్
 సూచన"
"விருப்ப இடைநிறுத்தம்
 வழிமுறைகள்","ఐచ్ఛిక విరామం
 సూచన"
"விருப்ப நிறுத்தம்
 வழிமுறைகள்","ఐచ్ఛిక స్టాప్
 సూచన"
விருப்ப சொல்,ఐచ్ఛిక పదం
விருப்ப பட்டியல்,ఎంపిక జాబితా
ஆப்டோ கப்ளர்,ఆప్టో కప్లర్
ஆப்டோ எலக்ட்ரானிக்ஸ்,ఆప్టోఎలక్ట్రానిక్స్
"ஆப்டோ எலக்ட்ரானிக்
 தொழில்நுட்பம்","ఆప్టోఎలెక్ట్రానిక్
 సాంకేతికం"
ஆப்டோயிசோலேட்டர்,Optoisolater
அல்லது,లేదా
அல்லது சுற்று,లేదా సర్క్యూట్
ஆர்டர் செய்யப்பட்ட மரம்,ఆర్డర్ చేసిన చెట్టు
வரிசைப்படுத்தும் சார்பு,ఆర్డరింగ్ బయాస్
வரிசைப்படுத்தும் உறவு,ఆర్డరింగ్ రిలేషన్
ஒழுங்கு புள்ளிவிவரங்கள்,ఆర్డర్ గణాంకాలు
"கம்பி சுற்றுகளை ஆர்டர் செய்யுங்கள்
 (= ஆர்டர் சுற்று)","ఆర్డర్ వైర్ సర్క్యూట్లు
 (= ఆర్డర్ సర్క్యూట్)"
"ஆர்டர் கம்பி
 மல்டிபிளக்ஸ்","ఆర్డర్ వైర్
 మల్టీప్లెక్స్"
சாதாரண சின்னம்,సాధారణ చిహ్నం
அல்லது உறுப்பு,లేదా మూలకం
"நிறுவன
 தகவல்
 அமைப்பு","సంస్థాగత
 సమాచారం
 వ్యవస్థ"
அல்லது வாயில்,లేదా గేట్
அசல் மொழி,అసలు భాష
அல்லது மிக்சர்,లేదా మిక్సర్
அல்லது செயல்பாடு,లేదా ఆపరేషన్
"ஆர்த்தோகனல்
 பகுப்பாய்வு","ఆర్తోగోనల్
 విశ్లేషణ"
ஆர்த்தோகனல் அடிப்படை,ఆర్తోగోనల్ ప్రాతిపదిక
ஆர்த்தோகனல் பட்டியல்,ఆర్తోగోనల్ జాబితా
"ஆர்த்தோகனல்
 நினைவு","ఆర్తోగోనల్
 మెమరీ"
"ஆர்த்தோனியல்
 பகுப்பாய்வு","ఆర్థోనార్మల్
 విశ్లేషణ"
ஊசலாடும் வரிசை,డోలనం చేసే విధమైన
வெளியே இணைப்பு,అవుట్ కనెక్టర్
வெளியே பட்டம்,అవుట్ డిగ్రీ
வெளிப்புற குறியீடு,బాహ్య కోడ్
"Olter
 மேக்ரோஇன்ஸ்ட்ரக்ஷன்","అవుట్లర్
 మాక్రోఇన్స్ట్రక్షన్"
வெளியீடு,అవుట్పుట్
வெளியீட்டு பகுதி,అవుట్పుట్ ప్రాంతం
வெளியீட்டு கூற்று,అవుట్పుట్ వాదన
வெளியீட்டு தொகுதி,అవుట్పుట్ బ్లాక్
"வெளியீட்டு தடுப்பு
 காரணி","అవుట్పుట్ నిరోధించడం
 కారకం"
வெளியீட்டு திறன்,అవుట్పుట్ సామర్ధ్యం
வெளியீட்டு திறன்,అవుట్పుట్ సామర్థ్యం
வெளியீட்டு சேனல்,అవుట్పుట్ ఛానెల్
வெளியீட்டு தரவு,అవుట్పుట్ డేటా
வெளியீடு சாதனம்,అవుట్పుట్ పరికరం
வெளியீட்டு கோப்பு,అవుట్పుట్ ఫైల్
"வெளியீட்டு வேலை ஸ்ட்ரீம்
 (= வெளியீடு
 ஸ்ட்ரீம்)","అవుట్పుట్ జాబ్ స్ట్రీమ్
 (= అవుట్పుట్
 స్ట్రీమ్)"
"வெளியீடு வரையறுக்கப்பட்டுள்ளது
 செயல்முறை","అవుట్పుట్ లిమిటెడ్
 ప్రక్రియ"
"வெளியீடு வரையறுக்கப்பட்டுள்ளது
 அமைப்பு","అవుట్పుట్ లిమిటెడ్
 వ్యవస్థ"
வெளியீட்டு தொகுதி,అవుట్పుట్ మాడ్యూల్
வெளியீடு பழமையானது,అవుట్పుట్ ఆదిమ
வெளியீட்டு செயல்முறை,అవుట్పుట్ ప్రక్రియ
வெளியீட்டு திட்டம்,అవుట్పుట్ ప్రోగ్రామ్
"வெளியீட்டு திட்டம்
 தொகுதி","అవుట్పుట్ ప్రోగ్రామ్
 మాడ్యూల్"
வெளியீட்டு பஞ்ச்,అవుట్పుట్ పంచ్
வெளியீட்டு வரிசை,అవుట్పుట్ క్యూ
வெளியீட்டு பதிவு,అవుట్పుట్ రిజిస్టర్
"வெளியீட்டு பதிவு
 இடையக","అవుట్పుట్ రిజిస్టర్
 బఫర్"
வெளியீட்டு வழக்கமான,అవుట్పుట్ రొటీన్
"வெளியீட்டு வழக்கமான
 ஜெனரேட்டர்","అవుట్పుట్ రొటీన్
 జనరేటర్"
வெளியீட்டு நிலை,అవుట్పుట్ స్థితి
வெளியீட்டு அறிக்கை,అవుట్పుట్ స్టేట్మెంట్
வெளியீட்டு ஸ்ட்ரீம்,అవుట్పుట్ స్ట్రీమ్
"வெளியீட்டு நாடா
 வரிசைப்படுத்துதல்","అవుట్పుట్ టేప్
 సార్టింగ్"
வெளியீட்டு அலகு,అవుట్పుట్ యూనిట్
வெளியீட்டு வேலை வரிசை,అవుట్పుట్ వర్క్ క్యూ
வெளியீட்டு எழுத்தாளர்,అవుట్పుట్ రచయిత
வெளியே ஸ்பூல் பகுதி,స్పూల్ ప్రాంతం
அதிக திறன்,అధిక సామర్థ్యం
நிரம்பி வழிகிறது,ఓవర్ఫ్లో
வழிதல் சோதனை,ఓవర్ఫ్లో చెక్
வழிதல் நிலை,ఓవర్ఫ్లో కండిషన్
வழிதல் பிழை,ఓవర్ఫ్లో లోపం
வழிதல் விதிவிலக்கு,ఓవర్ఫ్లో మినహాయింపు
வழிதல் புலம்,ఓవర్ఫ్లో ఫీల్డ్
வழிதல் காட்டி,ఓవర్ఫ్లో సూచిక
வழிதல் நிலை,ఓవర్ఫ్లో స్థానం
வழிதல் பதிவு,ఓవర్ఫ్లో రికార్డ్
மேல்நிலை பிட்,ఓవర్ హెడ్ బిట్
"மேல்நிலை
 செயல்பாடு","ఓవర్ హెడ్
 ఆపరేషన్"
மேலடுக்கு விசைப்பலகை,కీబోర్డ్ అతివ్యాప్తి
மேலடுக்கு தொகுதி,అతివ్యాప్తి మాడ్యూల్
மேலடுக்கு பாதை,అతివ్యాప్తి మార్గం
மேலடுக்கு நிரல்,అతివ్యాప్తి కార్యక్రమం
மேலடுக்கு பகுதி,అతివ్యాప్తి ప్రాంతం
மேலடுக்கு பிரிவு,అతివ్యాప్తి విభాగం
மேலடுக்கு அமைப்பு,అతివ్యాప్తి నిర్మాణం
மேலடுக்கு மேற்பார்வையாளர்,అతివ్యాప్తి పర్యవేక్షకుడు
மேலடுக்கு மரம்,అతివ్యాప్తి చెట్టు
ஓவர்லோட்,ఓవర్లోడ్
ஓவர்லோட் சிமுலேட்டர்,ఓవర్‌లోడ్ సిమ్యులేటర్
அதிகப்படியான அச்சிடுதல்,ఓవర్ ప్రింటింగ్
ஓவர் பஞ்ச்,ఓవర్ పంచ్
குறுக்கீடு,అంతరాయాన్ని అధిగమించండి
ஓவர் ஓவர்,ఓవర్ రన్
பிழையை மீறுங்கள்,లోపం ఓవర్‌రన్
சொந்த குறியீட்டு முறை,సొంత కోడింగ్
உரிமையாளர்,యజమాని
வேகக்கட்டுப்பாடு,పేసింగ్
பேக்,ప్యాక్
தொகுப்பு,ప్యాకేజీ
நிரம்பிய வரிசை,ప్యాక్ చేసిన శ్రేణి
நிரம்பிய வடிவம்,ప్యాక్ చేసిన ఫార్మాట్
பாக்கெட்,ప్యాకెట్
"பாக்கெட் அசெம்பிளர்/-
 பிரித்தெடுத்தல்","ప్యాకెట్ సమీకరించేవాడు/-
 విడదీయండి"
பாக்கெட் சட்டசபை,ప్యాకెట్ అసెంబ్లీ
"பாக்கெட்
 பிரித்தெடுத்தல்","ప్యాకెట్
 వేరుచేయడం"
பாக்கெட் வடிவம்,ప్యాకెట్ ఫార్మాట్
"பாக்கெட் அடுக்கு
 நெறிமுறை","ప్యాకెట్ పొర
 ప్రోటోకాల్"
"பாக்கெட் பயன்முறை
 செயல்பாடு","ప్యాకెట్ మోడ్
 ఆపరేషన్"
"பாக்கெட் பயன்முறை
 முனையத்தில்","ప్యాకెట్ మోడ్
 టెర్మినల్"
பாக்கெட் வானொலி,ప్యాకెట్ రేడియో
பாக்கெட் வரிசைமுறை,ప్యాకెట్ సీక్వెన్సింగ్
"பாக்கெட் சுவிட்ச்
 தரவு சேவை","ప్యాకెట్ మారిపోయింది
 డేటా సేవ"
பாக்கெட் மாறுதல்,ప్యాకెట్ స్విచింగ్
பொதி,ప్యాకింగ్
பொதி அடர்த்தி,ప్యాకింగ్ సాంద్రత
பொதி காரணி,ప్యాకింగ్ కారకం
பொதி பின்னம்,ప్యాకింగ్ భిన్నం
பொதி வரிசை,ప్యాకింగ్ క్రమం
திண்டு,ప్యాడ్
திண்டு எழுத்து,ప్యాడ్ పాత్ర
திணிப்பு,పాడింగ్
பக்கம்,పేజీ
பக்க முகவரி,పేజీ చిరునామా
பக்க கட்டுப்பாடு,పేజీ నియంత్రణ
பக்க தரவு தொகுப்பு,పేజీ డేటా సెట్
பக்க ஆழம்,పేజీ లోతు
பக்க ஆழக் கட்டுப்பாடு,పేజీ లోతు నియంత్రణ
பக்க காட்சி,పేజీ ప్రదర్శన
பேஜ் இயந்திரம்,పేజ్డ్ మెషిన్
பேஜ் நினைவகம்,పేజ్ మెమరీ
"பேஜ் நினைவகம்
 மேலாண்மை","పేజ్ మెమరీ
 నిర్వహణ"
"பேஜ்
 பிரிவு","పేజ్
 విభజన"
"பக்க முடிவு
 எழுத்து","పేజీ ముగింపు
 పాత్ర"
பக்க சரிசெய்தல்,పేజీ ఫిక్సింగ్
பக்க கால்,పేజీ అడుగు
பக்க சட்டகம்,పేజీ ఫ్రేమ్
பக்க தலைப்பு,పేజీ శీర్షిక
பக்கம்,పేజీ ఇన్
பக்க விசை,పేజీ కీ
பக்க பூட்டு,పేజీ లాక్
பக்க பூட்டுதல்,పేజీ లాకింగ్
பக்கம் அவுட்,పేజీ అవుట్
பக்க பூல்,పేజీ పూల్
பக்க அச்சுப்பொறி,పేజీ ప్రింటర్
பக்க வாசகர்,పేజీ రీడర్
பக்க சீல்,పేజీ సీలింగ్
பக்க இடமாற்றம்,పేజీ మార్పిడి
பக்க அட்டவணை,పేజీ పట్టిక
பக்க திருப்புதல்,పేజీ మలుపు
மோகம்,Pagination
பேஜிங்,పేజింగ్
பேஜிங் சாதனம்,పేజింగ్ పరికరం
பேஜிங் டிரம்,పేజింగ్ డ్రమ్
பேஜிங் நுட்பம்,పేజింగ్ టెక్నిక్
பேஜிங் முனையம்,పేజింగ్ టెర్మినల్
ஜோடி கேபிள்,జత చేసిన కేబుల్
ஜோடி ஆதாயம்,జత లాభం
பேனல்,ప్యానెల్
குழு தரவு தொகுப்பு,ప్యానెల్ డేటా సెట్
"குழு வரையறை
 திட்டம்","ప్యానెల్ నిర్వచనం
 ప్రోగ్రామ్"
குழு எண்,ప్యానెల్ సంఖ్య
"காகித-அட்வான்ஸ்
 அலகு","పేపర్-అడ్వాన్స్
 యూనిట్"
காகித நெரிசல்,పేపర్ జామ్
காகித உணர்திறன்,పేపర్ సెన్సింగ్
காகித சென்சார்,పేపర్ సెన్సార్
காகித ஸ்கிப்,పేపర్ స్కిప్
காகித நாடா,పేపర్ టేప్
"காகித நாடா
 சேனல்","పేపర్ టేప్
 ఛానెల్"
காகித நாடா குறியீடு,పేపర్ టేప్ కోడ్
"காகித நாடா வெளியீடு
 சாதனம்","పేపర్ టేప్ అవుట్పుట్
 పరికరం"
காகித டேப் ரீடர்,పేపర్ టేప్ రీడర్
"காகித நாடா
 ரெக்கார்டர்","పేపర్ టేప్
 రికార్డర్"
காகித நாடா வேகம்,పేపర్ టేప్ వేగం
காகித நாடா அமைப்பு,పేపర్ టేప్ సిస్టమ్
காகித நாடா வகை,పేపర్ టేప్ రకం
"காகித வீசுதல்
 (= காகித ஸ்கிப்)","పేపర్ త్రో
 (= పేపర్ స్కిప్)"
பரபோலிக் டிஷ்,పారాబొలిక్ డిష్
பரவளைய சுயவிவரம்,పారాబొలిక్ ప్రొఫైల్
பத்தி,పేరా
"பத்தி
 சட்டசபை","పేరా
 అసెంబ్లీ"
பத்தி தலைப்பு,పేరా శీర్షిక
பத்தி விசை,పేరా కీ
பத்தி பெயர்,పేరా పేరు
இணை அணுகல்,సమాంతర ప్రాప్యత
இணை கூடுதலாக,సమాంతర అదనంగా
இணை வழிமுறை,సమాంతర అల్గోరిథం
இணை எண்கணிதம்,సమాంతర అంకగణితం
"இணை எண்கணிதம்
 உறுப்பு","సమాంతర అంకగణితం
 మూలకం"
"இணை பைனரி
 அடி","సమాంతర బైనరీ
 Adder"
"இணை பிட்
 பரவும் முறை","సమాంతర బిట్
 ప్రసార"
பிட் இணையாக,బిట్ ద్వారా సమాంతరంగా
"இணையாக
 எழுத்து","ద్వారా సమాంతరంగా
 పాత్ర"
இணை கணினி,సమాంతర కంప్యూటర్
"இணை தரவு
 கட்டுப்படுத்தி","సమాంతర డేటా
 నియంత్రిక"
"இணை தரவு
 நடுத்தர","సమాంతర డేటా
 మధ్యస్థం"
"இணையாக இணையாக
 வெளியே","సమాంతరంగా సమాంతరంగా
 అవుట్"
"இணையானது
 உள்ளீடு வெளியீடு","సమాంతర
 ఇన్పుట్/అవుట్పుట్"
"சீரியலில் இணையாக
 வெளியே","సీరియల్‌లో సమాంతరంగా
 అవుట్"
இணை இடைமுகம்,సమాంతర ఇంటర్ఫేస్
இணையான தன்மை,సమాంతరత
இணை செயல்பாடு,సమాంతర ఆపరేషన్
இணை துறைமுகம்,సమాంతర పోర్ట్
இணை செயலாக்கம்,సమాంతర ప్రాసెసింగ్
"இணை செயலாக்கம்
 கணினி","సమాంతర ప్రాసెసింగ్
 కంప్యూటర్"
"இணையானது
 நிரலாக்க","సమాంతర
 ప్రోగ్రామింగ్"
"இணை மீண்டும் எழுதுதல்
 அமைப்பு","సమాంతర తిరిగి వ్రాయడం
 వ్యవస్థ"
"இணையான ஓட்டம்
 (= இணை
 செயலாக்கம்)","సమాంతర పరుగు
 (= సమాంతరంగా
 ప్రాసెసింగ్)"
"இணை தேடல்
 சேமிப்பு","సమాంతర శోధన
 నిల్వ"
இணை சேமிப்பு,సమాంతర నిల్వ
இணை முனையம்,సమాంతర టెర్మినల్
"இணையாக-சீரியல்
 மாற்றி","సమాంతర-నుండి-సీరియల్
 కన్వర్టర్"
