Telugu,Odiya
హౌస్ కీపింగ్,ଘର ରଖୁଛି |
హబ్,ହବ୍
హ్యూ,ହୁସ୍
హఫ్మన్ కోడింగ్,ହଫମ୍ୟାନ୍ କୋଡିଂ |
హమ్,ହମ୍
మానవ ఆడియో అవగాహన,ମାନବ ଅଡିଓ ଧାରଣା |
మానవ ఆడియో వ్యవస్థ,ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |
మానవ వినికిడి విధానం,ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |
మానవ వీడియో అవగాహన,ମାନବ ଭିଡିଓ ଧାରଣା |
తేమ,ଆର୍ଦ୍ରତା
హైబ్రిడ్,ହାଇବ୍ରିଡ୍ |
హైబ్రిడ్ సర్క్యూట్,ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |
హైబ్రిడ్ ఇంటర్‌గ్రేటెడ్ సర్క్యూట్,ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
హైడ్రోమీటర్,ହାଇଡ୍ରୋମିଟର |
హైపర్,ହାଇପର
హైపర్ మీడియా,ହାଇପର ମିଡିଆ |
హైపర్ టెక్స్ట్,ହାଇପର ଟେକ୍ସଟ୍ |
హైపర్లింక్,ହାଇପରଲିଙ୍କ୍ |
ఐకాన్,ଆଇକନ୍ |
గుర్తింపు,ପରିଚୟ
ఐడెంటిఫైయర్,ପରିଚାୟକ
మండించండి,ପ୍ରଜ୍ୱଳିତ କର |
జ్వలన,ଇଗ୍ନିସନ୍
ప్రకాశం,ଆଲୋକ
ప్రకాశం,ଆଲୋକ
చిత్రం,ପ୍ରତିଛବି |
చిత్ర యాంటెన్నా,ପ୍ରତିଛବି ଆଣ୍ଟେନା |
చిత్ర సంగ్రహణ,ପ୍ରତିଛବି କ୍ୟାପଚର |
చిత్ర ఐకానోస్కోప్,ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |
చిత్ర మ్యాప్,ପ୍ରତିଛବି ମାନଚିତ୍ର
చిత్రం ఆర్థికాన్,ଇମେଜ୍ ୱର୍ଥିକନ୍ |
బొమ్మ లేదా చిత్రం సరి చేయడం,ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |
చిత్ర సెట్టర్,ପ୍ରତିଛବି ସେଟର୍ |
Inary హాత్మక,କଳ୍ପନା
ఇంపెడెన్స్,ପ୍ରତିରୋଧକ
ఇంపెడెన్స్ మ్యాచింగ్,ପ୍ରତିରୋଧ ମେଳ |
ఇంపెడెన్స్ మ్యాచింగ్ సర్క్యూట్,ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |
ఇంపెడెన్స్ అసమతుల్యత,ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |
ఖాళీ స్థలం యొక్క ఇంపెడెన్స్,ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |
ఇంపెడెన్స్ పరివర్తన,ପ୍ରତିରୋଧ ରୂପାନ୍ତର |
దిగుమతి,ଆମଦାନି କରନ୍ତୁ |
ఇంప్రెగ్నేటెడ్,ଗର୍ଭଧାରଣ
వోల్టేజ్ ఆకట్టుకోండి,ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |
ప్రేరణ,ପ୍ରେରଣା
ప్రేరణ ప్రతిస్పందన,ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |
అశుద్ధ వాహకత,ଅପରିଷ୍କାର ଆଚରଣ |
అశుద్ధ సెమీకండక్షన్,ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |
క్రియారహితం,ନିଷ୍କ୍ରିୟ |
నిష్క్రియాత్మక విండో,ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |
వినబడని,ନିରବଚ୍ଛିନ୍ନ
ప్రకాశించే,ଅବିସ୍ମରଣୀୟ
సంఘటన రే,ଘଟଣା ରୟ
చేర్చడం,ଅନ୍ତର୍ଭୂକ୍ତ
ఇన్కమింగ్ సిగ్నల్,ଆସୁଥିବା ସିଗନାଲ୍ |
సూచిక,ସୂଚକ
స్వదేశీ,ଅଦୃଶ୍ୟ
ఇండక్టెన్స్,ଚିତ୍ତାକର୍ଷକ
ప్రేరక-రియాక్టన్స్,ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |
మంట పదార్థం,ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |
సమాచారం ప్యాచ్,ଇନ୍ଫୋର ପ୍ୟାଚ୍
సమాచారం,ସୂଚନା
సమాచార నిర్మాణం,ସୂଚନା ସ୍ଥାପତ୍ୟ
సమాచార బిట్,ସୂଚନା ବିଟ୍
సమాచార అంకె,ସୂଚନା ଅଙ୍କ
ఇన్ఫర్మేషన్ కియోస్క్,ସୂଚନା କିଓସ୍କ
సమాచార ప్రక్రియ,ସୂଚନା ପ୍ରକ୍ରିୟା
సమాచార సాంకేతికత,ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା
ఇన్ఫోటైన్మెంట్,Invoattion
పరారుణ రేడియేషన్,ଇନଫ୍ରାଡ୍ ବିକିରଣ |
మౌలిక సదుపాయాలు,ଭିତ୍ତିଭୂମି
తీసుకోండి,କନ୍ସଷ୍ଟ
పదార్థాలు,ଉପାଦାନ
ప్రారంభ పదం (IW),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
లోపలి సంకేతాలు,ଭିତର ସଂକେତ
ఇన్నోవేషన్,ଉଦ୍ଭାବନ |
ఇన్పుట్,ଇନପୁଟ୍
ఇన్పుట్ లైన్,ନିବେଶ ରେଖା
ఇన్పుట్ యూనిట్,ନିବେଶ ୟୁନିଟ୍
ఇన్పుట్ వోల్టేజ్,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
ఇన్పుట్-అవుట్పుట్,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
చొప్పించండి,ସନ୍ନିବେଶ କରନ୍ତୁ |
చొప్పించే నష్టం,ସନ୍ନିବେଶ କ୍ଷତି |
సంస్థాపన,ସ୍ଥାପନ
తక్షణ వోల్టేజ్,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
సూచన,ନିର୍ଦ୍ଦେଶ
ఇన్సులేటింగ్ పదార్థం,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
ఇన్సులేషన్,ଇନସୁଲେସନ୍
ఇన్సులేషన్ నిరోధకత,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
ఇన్సులేటర్,ଇନସୁଲେଟର |
ఇంటిగ్రేటెడ్ సర్క్యూట్,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
నెట్‌వర్క్‌ను సమగ్రపరచడం,ନେଟୱାର୍କ ସଂଯୋଗ
ఇంటిగ్రేటర్,ଇଣ୍ଟିଗାର୍ଡ
ఇంటెలిజెన్స్,ବୁଦ୍ଧି
తీవ్రత,ତୀବ୍ରତା
ప్రసంగం యొక్క తీవ్రత,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
ఇంటర్ ఛానల్ జోక్యం,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
ఇంటర్‌లీవ్,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
పరస్పర చర్య,ପାରସ୍ପରିକ କ୍ରିୟା
ఇంటరాక్టివిటీ,ପାରସ୍ପରିକତା
ఇంటర్‌కామ్,ଇଣ୍ଟରକମ୍ |
ఇంటర్కనెక్టివిటీ,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
ఇంటర్ఫేస్,ଇଣ୍ଟରଫେସ୍
ఇంటర్ఫేస్ స్కానింగ్,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
జోక్యం,ହସ୍ତକ୍ଷେପ
జోక్యం జోన్,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
జోక్యం చేసుకునే ఛానెల్,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
జోక్యం చేసుకునే ఫ్రీక్వెన్సీ,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
ఇంటర్‌ఫ్రేమ్,ଆନ୍ତରିକରାତ୍ରା
ఇంటర్‌లీవ్,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
ఇంటర్‌లీవ్డ్,ଅନ୍ତର୍ଭୁକ୍ତ |
ఇంటర్‌లీవ్డ్ స్ట్రీమ్,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
ఇంటర్‌లీవర్,ସାଧାରଣତ। |
ఇంటర్‌లీవింగ్,ଅନ୍ତର୍ଭୁକ୍ତ
ఇంటర్‌లీవింగ్,ଅନ୍ତର୍ଭୁକ୍ତ
ఇంటర్‌లీవింగ్ కాలం,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
ఇంటర్‌లాక్ సర్క్యూట్,ପୂର୍ବରୁ ସର୍କିଟ୍ |
ఇంటర్‌లాక్ స్విచ్,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
ఇంటర్‌లాకింగ్,ତାଲିମପ୍ରାପ୍ତ
ఇంటర్మీడియట్ వైఫల్యం,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
అడపాదడపా,ମଧ୍ୟବର୍ତ୍ତୀ
అడపాదడపా కరెంట్,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
ఇంటర్‌మోడ్యులేషన్,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
ఇంటర్మోడ్యులేషన్ వక్రీకరణ,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
ఇంటర్‌మోడ్యులేషన్ ఉద్గారం,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
ఇంటర్‌మోడ్యులేషన్ పరీక్ష,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
అంతర్జాలం,ଇଣ୍ଟରନେଟ୍
ఇంటర్నెట్ ప్రసారం,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
ఇంటర్నెట్ చాటింగ్,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
ఇంటర్నెట్ రేడియో,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
ఇంటర్నెట్ స్ట్రీమింగ్,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
ఇంటర్నెట్ వీడియో,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
ఇంటర్‌పెరాబిలిటీ,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
ఇంటర్‌పోలేషన్,ଇଣ୍ଟରପୋଲେସନ୍
వ్యాఖ్యాత,ଅନୁବାଦକ
అంతరాయం,ବାଧା
అంతరాయం,ବାଧା
అంతరాయం,ସାଂଘାତିକ
విరామం,ବ୍ୟବଧାନ
ఇంట్రాకోడింగ్,ଅନୁରୂପ
ఇంట్రాఫ్రేమ్,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
ఇంట్రానెట్,ଇଣ୍ଟ୍ରାନେଟ୍ |
ఇంట్రాపికర్,ଚିତ୍ରାଙ୍କ୍ |
ఇంట్రావేబ్,ଇଣ୍ଟ୍ରାୱେବ |
అంతర్గత సెమీకండక్టర్,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
విలోమ కరెంట్,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
విలోమ ప్రాదేశిక ఆపరేట్,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
విలోమ,ଓଲଟା
విలోమ ఎల్ యాంటెన్నా,ଓଲଟା l ଆଣ୍ଟେନା |
విలోమ V యాంటెన్నా,ଓଲଟା ଭି ଆଣ୍ଟେନା |
ఇన్వర్టర్,ଜିଭର୍
సక్రమంగా,ଅନିୟମିତ |
అసంబద్ధమైన మూలకం,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
ఐసోలేషన్ నెట్‌వర్క్,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
ఐసోలేటర్,ଆଇସୋଲେଟର
జామర్,ଜାମର୍
జామింగ్,ଜାମ୍
పరిభాష ఫైల్,ଜାରଗନ୍ ଫାଇଲ୍ |
జావా స్క్రిప్ట్,ଜାଭା ସ୍କ୍ରିପ୍ଟ
జింగిల్,ଜିଙ୍ଗଲ୍
జిట్టర్,ଠେକୁଟର୍
జాయినర్,ଯୋନା
ఉమ్మడి,ମିଳିତ
జాయింటెడ్,ମିଳିତ ଧିକ୍
జంపర్,ଜମ୍ପର୍
జంక్,ଜଙ୍କ୍ |
చెత్త మెయిల్,ଜଙ୍କ୍ ମେଲ୍ |
కెర్నల్,କର୍ଣ୍ଣଲ |
కీ,ଚାବି
కీబోర్డ్,କୀବୋର୍ଡ୍
KEEER,କୀ
కీనోట్,କି /ଟ୍ |
కిలోసైకిల్,କିଲୋସେଲ୍କର |
కిలోవోల్ట్,କିଲୋଲଟ୍ |
కిలోవాట్,କିଡୋୋଟାଟ୍ |
కైనమాటిక్స్,ସମ୍ପର୍କୀୟ
మోకాలి పాయింట్ వోల్టేజ్,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
నాబ్,ଗାଡ଼ି
జ్ఞాన స్థావరం,ଜ୍ଞାନ କୋଷ
జ్ఞాన ప్రాతినిధ్యం,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
L నెట్‌వర్క్,L ନେଟୱର୍କ
L సెక్షన్ ఫిల్టర్,L ବିଭାଗ ଫିଲ୍ଟର୍ |
లాగ్ మరియు సీసం,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
లాగింగ్ కరెంట్,ଲଗିଂ କରେଣ୍ଟ୍ |
లాగింగ్ పవర్ ఫ్యాక్టర్,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
లామినేటెడ్,ବିଳମ୍ବ
దీపం,ପ୍ରଦୀପ
ల్యాప్‌టాప్,ଲାପଟପ୍
లేజర్ ఫ్రీక్వెన్సీ,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
గుప్త లోపం,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
గుప్త వేడి,ଅହଂତ୍ତତା
అక్షాంశం,ଅକ୍ଷାଂଶ
పొర,ସ୍ତର
లేఅవుట్,ଲେଆଉଟ୍ |
లేఅవుట్ ప్రణాళిక,ଲେଆଉଟ୍ ଯୋଜନା
సీసం,ସୀସା |
ప్రముఖ దశ,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
లీక్ ప్రూఫ్,ଲିକ୍ ପ୍ରମାଣ |
లీకేజ్,ଲିକେଜ୍ |
లీజుకు ఇచ్చిన సర్క్యూట్,ଲିଜ୍ ସର୍କିଟ୍ |
లెన్స్,ଲେନ୍ସ
స్థాయి సూచిక,ସ୍ତରୀୟ ସୂଚକ
కాంతి నియంత్రణ,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
లైట్ పెన్,ଲାଇଟ୍ କଲମ
మెరుపు అరెస్టర్,ବଜ୍ରପାତ
పరిమితి,ସୀମା
పరిమితం చేసే యాంప్లిఫైయర్,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
లైన్ నష్టం,ରେଖା କ୍ଷତି |
లైన్ శబ్దం,ରେଖା ଶବ୍ଦ
దృష్టి రేఖను,ଦୃଷ୍ଟିଶକ୍ତ
పంక్తి దశ,ରେଖା ପର୍ଯ୍ୟାୟ
లైన్ ట్రాన్స్మిషన్,ରେଖା ପ୍ରସାରଣ
పంక్తి అన్‌లోడ్ చేయబడింది,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
లీనియర్ క్వాంటిజర్,ର line ଖିକ ପରିମାଣର |
సరళత,ର line ଖ
లైన్-కోక్సియల్,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
లైన్-ఈక్వలైజర్,ରେଖା-ସମାନଜୀବୀ |
లైన్-ఫ్రీక్వెన్సీ,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
లైన్-ఇంపెడెన్స్,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
లైన్-క్వార్టర్ తరంగదైర్ఘ్యం,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
లింక్,ଲିଙ୍କ୍
లింకర్,ଲିନର
లిప్-మైక్రోఫోన్,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
ప్రత్యక్ష ప్రసారం,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
లైవ్ సర్క్యూట్,ଜୀବନ୍ତ ସର୍କିଟ |
ప్రత్యక్ష కార్యక్రమం,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
లోడ్,ଲୋଡ୍
లోడ్ సామర్థ్యం,ଲୋଡ୍ କ୍ଷମତା |
లోడ్ మోసే సామర్థ్యం,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
లోడ్ లక్షణం,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
లోడ్ ఇంపెడెన్స్,ଲୋଡ୍ ଟେପିସନ୍ |
లోడ్ చేయబడింది,ଲୋଡ୍ ହୋଇଛି
లోడర్,ଲୋଡର୍
లోడ్,ଲୋଡ୍ କରୁଛି
కాయిల్ లోడ్ అవుతోంది,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
లోడ్-టెస్ట్,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
లోబ్,ଲୋବ
లోబ్ యాంటెన్నా,ଲବ୍ ଆଣ୍ଟେନା |
లోకల్ ఏరియా నెట్వర్క్,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
స్థానిక బ్యాటరీ,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
స్థానిక ఓసిలేటర్,ସ୍ଥାନୀୟ ଓକିଲର୍ |
లాగ్,ଲଗ୍
లాగ్ బుక్,ଲଗ ବୁକ୍ |
లాగిన్ (లాగిన్ అవ్వండి),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
లాగ్ ఆఫ్ (లాగ్ అవుట్),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
లాగ్ షీట్,ଲଗ୍ ସିଟ୍ |
లోగరిథం,Logarithm
లోగరిథమిక్ యాంప్లిఫైయర్,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
లోగరిథమిక్ నిష్పత్తి,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
లోగరిథమిక్ ప్రతిస్పందన,Logarithmic ପ୍ରତିକ୍ରିୟା |
లోగరిథమిక్ స్కేల్,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
లాగింగ్,ଲଗିଂ
లాజిక్,ତର୍କ
లాజిక్ గేట్,ଏକାଧିକ ଗେଟ୍ |
లాజిక్ ఆపరేషన్,ତର୍କ କାର୍ଯ୍ୟ
తార్కిక,ଯୁକ୍ତିଯୁକ୍ତ
తార్కిక ఫ్రేమ్,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
లోగో ఇన్సర్టర్,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
రేఖాంశం,ଦ୍ରାଘିମା
లూప్,ଲୁପ୍ |
లూప్ యాంటెన్నా,ଲୁପ୍ ଆଣ୍ଟେନା |
లూప్ లాభం,ଲୁପ୍ ଲାଭ |
లూప్ పరీక్ష,ଲୁପ୍ ପରୀକ୍ଷା |
వదులుగా పరిచయం,ଖାଲି ଯୋଗାଯୋଗ |
వదులుగా కలపడం,ଖାଲି କନ୍ସଲିଂ |
లాస్‌లెస్ యాంటెన్నా,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
లాస్‌లెస్ కంప్రెషన్,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
లాస్సీ కంప్రెషన్,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
లౌడ్నెస్ (ధ్వని),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
లౌడ్‌స్పీకర్,ଉଚ୍ଚ ସ୍ୱରରେ
తక్కువ పౌన .పున్యం,ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |
తక్కువ స్థాయి భాష,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
తక్కువ నష్టం ఫీడర్,କମ୍ କ୍ଷତି ଫିଡର୍ |
తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్,କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
తక్కువ శబ్దం రిసీవర్,କମ୍ ଶବ୍ଦ ରିସିଭର୍ |
తక్కువ కక్ష్య ఉపగ్రహ,କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |
తక్కువ పాస్ ఫిల్టర్,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
తక్కువ ప్రతిచర్య ఎర్తింగ్,କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |
తక్కువ నిరోధక మార్గం,ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |
లగ్,ଲୁଗ୍ |
ప్రకాశం,ଲୁମିନାନ୍ସ |
ముద్ద,ଗୁଣ୍ଡ
స్థూల బ్లాక్,ମାକ୍ରୋ ବ୍ଲକ୍ |
స్థూల నిర్వచనం,ମାକ୍ରୋ ସଂଜ୍ଞା
స్థూల దృష్టి,ମାକ୍ରୋ ଦର୍ଶନ |
మేజిక్ కన్ను,ଯାଦୁ ଆଖି
అయస్కాంతం,ଚୁମ୍ବକ
అయిస్కాంత క్షేత్రం,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
అయస్కాంత ప్రవాహం,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |
అయస్కాంత ధ్రువం,ଚୁମ୍ବକୀୟ ପୋଲ |
అయస్కాంత తుఫాను,ଚୁମ୍ବକୀୟ storm ଡ |
మాగ్నెటిక్ స్విచ్,ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |
అయస్కాంత టేప్,ଚୁମ୍ବକୀୟ ଟେପ୍ |
అయస్కాంతత్వం,ଚୁମ୍ବକବାଦ
మెయిల్ విలీనం,ମେଲ୍ ମିଶ୍ରଣ
మెయిలింగ్ జాబితా,ମେଲିଂ ତାଲିକା
ప్రధాన క్యారియర్,ମୁଖ୍ୟ ବାହକ |
నిర్వహించండి,ରକ୍ଷଣାବେକ୍ଷଣ
నిర్వహణ,ରକ୍ଷଣାବେକ୍ଷଣ
నిర్వహణ బృందం,ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |
మెజారిటీ క్యారియర్,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
కాంటాక్ట్ రిలే చేయండి,ଯୋଗାଯୋଗ ରିଲେ କର |
మేక్-అండ్-బ్రేక్ స్విచ్,ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |
మగ-కనెక్టర్,ପୁରୁଷ-ସଂଯୋଜକ |
మనిషి శబ్దం చేశాడు,ମଣିଷ ଶବ୍ଦ କଲା |
నిర్వహణ సమాచార వ్యవస్థ (తప్పు),ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS)
మార్చబడింది,ମନିପ୍ୟୁଲେଟ୍ |
మాన్యువల్ నియంత్రణ,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
మాన్యువల్ పద్ధతి,ମାନୁଆଲ୍ ପଦ୍ଧତି |
ముందు జాగ్రత్త యొక్క మాన్యువల్,ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |
మానవీయంగా పనిచేస్తుంది,ମାନୁଆଲୀ ପରିଚାଳିତ |
తయారీదారు,ନିର୍ମାତା
ముసుగు,ମାସ୍କ
మాస్కీ,ମାସ୍କେ
మాస్కర్,ମାସ୍କର୍
మాస్కింగ్,ମାସ୍କିଂ |
మాస్కింగ్ ప్రవర్తన,ମାସ୍କିଂ ଆଚରଣ |
ఆడియో యొక్క మాస్కింగ్ ప్రభావం,ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |
మాస్కింగ్ థ్రెషోల్డ్,ମାସ୍କିଂ ସୀମା
మాస్కింగ్ టోన్,ମାସ୍କିଂ ସ୍ୱର
మాస్ట్,ମାଷ୍ଟ
మాస్ట్ రేడియేటర్,ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |
మాస్టర్ కంట్రోల్,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
మాస్టర్ ఓసిల్లట్రార్,ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |
మ్యాచ్-ఇంపెడెన్స్,ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |
సరిపోయే నెట్‌వర్క్,ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |
మ్యాచింగ్ స్టబ్,ଷ୍ଟବ୍ ମେଳ |
మ్యాచింగ్ ట్రాన్స్ఫార్మర్,ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |
మెటీరియల్-ప్రోక్వర్,ବସ୍ତୁ-କ୍ରୟ
మాతృక,ମାଟ୍ରିକ୍ସ
గరిష్టీకరణ,ସର୍ବାଧିକକରଣ
గరిష్ట డిమాండ్ సూచిక,ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |
గరిష్ట శక్తి సాంద్రత,ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |
గరిష్ట సున్నితత్వం,ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |
గరిష్ట ఉష్ణోగ్రత,ସର୍ବାଧିକ ତାପମାତ୍ରା
గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ,ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |
గరిష్ట విలువ,ସର୍ବାଧିକ ମୂଲ୍ୟ
వైఫల్యానికి సగటు సమయం,ବିଫଳତାର ଅର୍ଥ ସମୟ |
సగటు విలువ,ଅର୍ଥ ମୂଲ୍ୟ
కొలిచిన సిగ్నల్,ମାପ ହୋଇଥିବା ସଙ୍କେତ |
కొలత,ମାପ
కొలిచే పరికరం,ଉପକରଣ ମାପିବା |
కొలిచే పరికరాలు,ଉପକରଣ ମାପିବା |
