Odiya,Hindi
ବୁଦ୍ଧିମାନ,बोधगम्य
ତୀବ୍ର,तीव्र गहन
ଉଦ୍ଦେଶ୍ୟ,आशय
ପାରସ୍ପରିକ କ୍ରିୟା,अंतःक्रिया
ଇଣ୍ଟରଫିଆ,अन्य बातों के साथ-साथ
ଆନ୍ତ go- ବିଭାଗୀୟ |,अंतराविभागीय
ଆଗ୍ରହ,"ब्याज, हित"
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,हस्तक्षेप करना
ମଧ୍ୟବର୍ତ୍ତୀ,अंतरिम
ମଧ୍ୟବର୍ତ୍ତୀ ଆଦେଶ |,अंतरिम आदेश
ମଧ୍ୟବର୍ତ୍ତୀ ରିଲିଫ୍ |,अंतरिम सहायता
ମଧ୍ୟବର୍ତ୍ତୀ ରିପୋର୍ଟ,अंतरिम रिपोर्ट
ମଧ୍ୟବର୍ତ୍ତୀ,"मध्यवर्ती, (व्यक्‍ति) इंटर पास"
ମଧ୍ୟବର୍ତ୍ତୀ କଲେଜ |,इंटरमीडिएट कॉलेज
ଇଣ୍ଟରନେଟ୍,प्रशिक्षु
ଆଭ୍ୟନ୍ତରୀଣ,"आंतरिक, आभ्यंतरिक"
ଆନ୍ତର୍ଜାତୀୟ ନିୟମ |,अंतरराष्‍ट्रीय विधि
ଇଣ୍ଟର୍ନସିପ୍,प्रशिक्षुता
ଇଣ୍ଟରପୋଲେସନ୍,"प्रक्षेप, अंतर्वेशन"
ବ୍ୟାଖ୍ୟା,"निर्वचन, व्याख्या"
ପଚରାଉଚରା,"परिप्रश्‍न करना, पूछताछ करना"
ବାଧା,"बाधा डालना, टोकना"
ବାଧା,"व्यवधान, रुकावट"
ଆନ୍ତରିକ se,"परस्पर, आपस में"
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ,"बीच में पड़ना, अंत:क्षेप करना"
ହସ୍ତକ୍ଷେପ,"अंत:क्षेप, बीच में पड़ना"
ସାକ୍ଷାତକାର,"साक्षात्कार, इंटरव्यू, भेंटवार्ता"
ସାକ୍ଷାତକାର ଦେବା,"साक्षात्‍कारदाता, साक्षात्‍कारिती"
ସାକ୍ଷାତକାର,साक्षात्‍कर्ता
ଅନ୍ତରଙ୍ଗ,"सूचना देना, प्रज्ञापित करना"
ଅନ୍ତରଙ୍ଗ,"सूचना, प्रज्ञापन"
ଭୟ,"अभित्रास, डराना-धमकाना"
ଅସହିଷ୍ଣୁତା,"असहनशीलता, असहिष्णुता"
ନିଶା,"नशा, मत्‍तता"
ଜ୍ୟୁରତା,जटिलता
ଜଟିଳ,जटिल
ପରିଚୟ କରିବା,"परिचय करना, परिचित कराना, प्रस्तुत करना, समाविष्‍ट करना"
ପରିଚୟ,"परिचय, प्रस्तावना, विषयप्रवेश, पुर:स्थापना"
ଅବ alid ଧ |,"अविधिमान्य, अशक्‍त"
ଅବ val ଧତା |,"अविधिमान्यता, अमान्य, अशक्‍तता"
ସର୍ବଦା,"निरपवाद, सदैव"
ଅନୁସନ୍ଧାନ,"अन्वेषण, तफ़तीश, जांच-पड़ताल"
ନିବେଶ,निवेश
ନିମନ୍ତ୍ରଣ,"निमंत्रण, आमंत्रण"
ଅନିଚ୍ଛାକୃତ |,अनैच्छिक
ଜଡିତ,"अंतर्निहित, संबद्‌ध, अंतर्ग्रस्त, ग्रस्त"
ଇପ୍ସା ଫାଚ୍ |,स्वयमेव
ଇପ୍ସୋ ଶୁଦ୍ଧତା |,विधित:
ଅଯ irr କ୍ତିକ |,"विवेकहीन, तर्कहीन, अतर्कपूर्ण"
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ |,"अशोध्य, लावसूल"
ଅନିୟମିତ |,अनियमित
ଅପ୍ରାସଙ୍ଗିକ,"असंबद्‌ध, असंगत"
ଦାୟିତ୍ୱହୀନ |,ग़ैरजि़म्मेदार
ଅପୂରଣୀୟ |,"अप्रतिसंहरणीय, अटल"
ସମସ୍ୟା,"निर्गम, जारी करना, भेजना, देना, मुद्‍दा, वाद-पद, संतान, अंक"
କ୍ରମ କ୍ରମ,निर्गम आदेश
ପ୍ରସଙ୍ଗ ମୂଲ୍ୟ,निर्गम क़ीमत
ବସ୍ତୁ,मद
ଚାକିରି,"नौकरी, जॉब, कार्य"
କାର୍ଯ୍ୟ ବିସ୍ତୃତି,कार्य विवरण
ଚାକିରି ମୂଲ୍ୟାଙ୍କନ |,कार्य मूल्यांकन
ଚାକିରି ଫ୍ରିଜ୍,"भर्ती कीलन, जॉब कीलन"
ଚାକିରି ଶିକାର,नौकरी की तलाश
ଚାକିରୀ,बेरोजगार
ଚାକିରି-ଆଧାରିତ,"कार्योन्मुख, रोज़गारोन्मुख"
ଚାକିରି ଘୂର୍ଣ୍ଣନ,कार्य चक्रानुक्रम
ଚାକିରି ସନ୍ତୋଷ,कार्य संतुष्‍टि
ଚାକିରି ସୁରକ୍ଷା,जॉब सुरक्षा
ଚାକିରି ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,"कार्य विनिर्देश, कार्य विशिष्‍टयां"
ଚାକିରି ପଦାଙ୍କ,कार्य अध्ययन
ଚାକିରି କାମ,"छुटपुट काम, फुटकर काम"
ଯୋଗ ଦିଅନ୍ତୁ |,"कार्यभार ग्रहण करना, नौकरी शुरू करना, सम्मिलित होना, संयोजित करना, जोड़ना"
ଦେୟ ତାରିଖ,कार्यग्रहण तारीख़
ଦରମା,कार्यग्रहण वेतन
ଯୋଗଦାନ ଅବଧି,कार्यग्रहण अवधि
ଯୋଗଦାନ ରିପୋର୍ଟ,कार्यग्रहण रिपोर्ट
ସମୟ ମଧ୍ୟରେ ଯୋଗଦେବା,कार्यग्रहण अवधि
ମିଳିତ,संयुक्‍त
ମିଳିତ ଖାତା,संयुक्‍त खाता
ଗଣ୍ଠି କ୍ୟାଡ୍ରେ |,संयुक्‍त संवर्ग
ମିଳିତ କମିଟି |,संयुक्‍त समिति
ମିଳିତ ପରାମର୍ଶଦାତା କମିଟି |,संयुक्‍त परामर्शदात्री समिति
ମିଳିତ ପରିବାର,संयुक्‍त परिवार
ମିଳିତ ଭାବରେ |,संयुक्‍त रूप से
ମିଳିତ ଭାବରେ ଏବଂ ବହୁଳ ଭାବରେ |,संयुक्‍त और पृथक् रूप से
ମିଳିତ ମାଲିକାନା,संयुक्‍त स्वामित्व
ମିଳିତ ଦାୟିତ୍ୱମାନା |,संयुक्‍त उत्‍तरदायित्व
ସଂଯୁକ୍ତ ଉଦ୍ୟମ,"संयुक्‍त नवोद्‌‌‌‌यम, संयुक्‍त उद्‌यम"
ପତ୍ରିକା,"दैनिकी, रोज़नामचा, पत्रिका"
ସାମ୍ବାଦିକ,पत्रकार
ବିଚାର,निर्णय
ନ୍ୟାୟାଳର,"न्यायिक, अदालती"
ନ୍ୟାୟିକର ହେପାଜତ |,न्यायिक हिरासत
ନ୍ୟାୟିକ ଅନୁସନ୍ଧାନ |,"न्यायिक जांच, अदालती जांच"
ନ୍ୟାୟିକ ବିଜ୍ଞପ୍ତି |,न्यायिक अवेक्षा
ନ୍ୟାୟିକ ଶକ୍ତି |,न्यायिक शक्‍तियां
ନ୍ୟାୟିକ ସେବା |,न्यायिक सेवा
ନିନ୍ଦା,न्यायपालिका
ନ୍ୟାୟପୂର୍ଣ୍ଣ,"विवेकसम्मत, न्यायसम्मत"
ଜୁନିଅର ପ୍ରଶାସନିକ ଗ୍ରେଡ୍ |,अवर प्रशासन-ग्रेड
ଜୁନିଅର କିରାଣୀ,कनिष्‍ठ लिपिक
ରାଙ୍କରେ ଜୁନିଅର |,ओहदे में कनिष्‍ठ
ସିନିୟରତା,कनिष्‍ठता
ଜୁନିଅର ଅଧିକାଂଶ |,कनिष्‍ठतम
କନିଷ୍ଠ ସ୍କେଲ |,अवर वेतनमान
ଅଧିକାର,अधिकारिता
କେବଳ,उचित
ନ୍ୟାୟ,"न्याय न्यायमूर्ति, न्याय"
ଯଥାର୍ଥ |,"न्याय, न्यायालय के विचार योग्य"
ଯଥାର୍ଥତା,"औचित्य देना, न्यायोचित ठहराना, सफ़ाई देना"
ଚାବି,"आधारभूत, मूल, मुख्य, कुंजी"
କି /ଟ୍ ଠିକଣା |,आधार व्याख्यान
ବ୍ୟାକ୍,उत्कोच
ସମ୍ପର୍କ,स्वजन
Kith ଏବଂ kin,निकट संबंधी
କିପରି ଜାଣ,तकनीकी जानकारी
ଜ୍ଞାନ ଯୋଗ୍ୟ,"सुविज्ञ, जानकार"
ଶ୍ରମ,"श्रम, श्रमिक वर्ग"
ଶ୍ରମ ଚାର୍ଜ |,"मजदूरी, श्रम प्रभार"
ଶ୍ରମ ଚୁକ୍ତିନାମା,श्रम संविदा
ଶ୍ରମ କୋର୍ଟ,श्रम न्यायालय
ଶ୍ରମ ବିବାଦ,श्रम विवाद
ଶ୍ରମ ଶକ୍ତି,श्रमिक शक्‍ति
ଶ୍ରମ ନିୟମ,श्रम विधि
ଶ୍ରମ କକ୍ଷ,प्रसूति कक्ष
ଶ୍ରମିକ ୟୁନିଅନ୍,मज़दूर संघ
ଶ୍ରମ କଲ୍ୟାଣ,"श्रम कल्याण, श्रमिक कल्याण"
ଜମି ଆକ୍ୱିସ୍ |,"भूमि अर्जन, भूमि अधिग्रहण"
ଜମି ଚିହ୍ନ,सीमा चिह्‌न
ଜମି ରେକର୍ଡ |,भू-अभिलेख
ଜମି ସଂସ୍କାର |,भूमि सुधार
ଜମି ରାଜସ୍ୱ,"भू-राजस्व, मालगुज़ारी"
ସ୍ଥାୟୀ ସମାଧାନ,"बंदोबस्त, भू-व्यवस्थापन"
ଜମି କାର୍ଯ୍ୟକାଳ,"पट्टेदारी, भू-धृति"
ଜମି ବ୍ୟବହାର ପ୍ରମାଣପତ୍ର |,भूमि उपयोग प्रमाण-पत्र
ପରେ ଲାପ୍,"बीत जाना, व्यपगत होना, गलती"
ବୃହତ ପରିମାଣ,बड़ा पैमाना
ଶେଷ ତାରିଖ,अंतिम तिथि
ସ୍ଥାୟୀ,स्थायी
ଶେଷରେ,"आखिर में, अततः"
ଶେଷ ଦେୟ,अंतिम भुगतान
ବିଳମ୍ବ,"विलंब से, देर से, स्वर्गीय"
ବିଳମ୍ବିତ ଉପସ୍ଥାନ ବକ୍ତବ୍ୟ |,विलम्ब-उपस्थिति विवरण
ବିଳମ୍ବିତ ଡ୍ୟୁଟି |,अधिसमय ड्यूटी
ବିଳମ୍ବିତ ଦେୟ,देर से भुगतान
ସର୍ବଶେଷ,"अधुनातन, नवीनतम"
ଅଳସୁଆ,प्रशंसनीय
ଉନ୍ମୋଚନ |,"प्रारंभ करना, प्रमोचन"
ନିୟମ,"विधि, कानून"
ନିୟମ ଏବଂ ଆଦେଶ,क़ानून और व्यवस्था
ଆଇନ ବନ୍ଧକ |,क़ानून तोड़ने वाला
ଆଇନ କୋର୍ଟ (= ଆଇନ କୋର୍ଟ),न्यायालय
ମକଦ୍ଦମା,वाद
ଓକିଲ,वकील
ଲାଓଫ୍,कामबंदी
ଲେଆଉଟ୍ |,"अभिन्यास, नक्‍शा"
ନେତା,"नेता, नायक, अग्रणी, प्रमुख"
ନେତୃତ୍ୱର କ୍ଷେତ୍ର |,नेतृत्व का गुण
ଲିଫଲେଟ୍ |,"पर्ची, पत्रक"
ଲିକ୍,"रिसना, भेद बताना"
ଅଧିବର୍ଷ,अधिवर्ष
ଶିଖିବା,"सीखना, अधिगम, विद्‌वत्‍ता"
ଲିଜ୍,"पट्टा, पट्टे पर देना"
ଲିଜ୍ ଆବାସ,पट्टा आवास
ଲିଜ୍ହୋଲ୍ଡ,पट्टाधृति
ଲିଜ୍ହୋଲ୍ଡର,"पट्टाधारी, पट्टेदार"
ଲିଜ୍,"पट्टे पर देना, लीजिंग"
ଛାଡ,"छुट्टी, अनुमति, इजाजत, छोड़ना"
ଛାତି ଛାଡିଦିଅ |,"छुट्टी नकदीकरण, छुट्टी का नगद भुगतान"
ଦରମା ଛାଡ,छुट्टी का वेतन
ଖାଲି ସ୍ଥାନ ଛାଡିଦିଅ |,छुट्टी रिक्‍ति
ବିନା ଦେୟ ଛାଡନ୍ତୁ |,अवेतन छुट्टी
ଦରମା ସହିତ ଛାଡିଦିଅ |,सवेतन छुट्टी
ଅଧ୍ୟାପନା ହଲ,व्याख्यान शाला
ଲେଜର,"खाता, खाता बही"
ଲେଡ଼ର ବାଲାନ୍ସ |,"खाता शेष, बही शेष"
ପୁରୁଣା |,वसीयत-संपदा
ଆଇନଗତ |,"क़ानूनी, विधिक, वैध"
ଆଇନଗତତା,वैधता
ଆଇନଗତକରଣ,वैधीकरण
ଆଇନଗତ ଭାବରେ |,"वैध रूप से, कानूनी तौर पर"
ଆଇନ ଅଭ୍ୟାସ |,"वकालत, विधि व्यवसाय"
ଲେଟେଟେ,वसीयतदार
Legible,"सुवाच्य, पढ़े जाने योग्य"
ବିଧାନସଭା,विधायी
ବିଧାନସଭା ବ୍ୟବସାୟ |,विधायी कार्य
ବିଧାନସଭା,विधानमंडल
ଦୋଷୀତା |,"वैधता, धर्मजता, औचित्यपूर्णता"
ଆଇନଗତ |,"विधिसम्मत, विधि-संगत, धर्मज"
ଅବକାଶ,"अवकाश, फुरसत"
ଅବିରତ,"नरमी, उदारता"
ଲିଜ୍ଧ,पट्टेदार
ଚିଠି,"पत्र, अक्षर"
ଲେଟର ପ୍ୟାଡ୍ |,पत्र-पैड
ଆଡି,उगाही
ଦାୟିତ୍। |,"देनदारी, दायित्व, देयता"
ଦାୟୀ |,"दायी, देनदार, जिम्मेदार"
ଯୋଗାଯୋଗ,संपर्क
ଲାଇବ୍ରେରୀ |,पुस्तकालय
ଲାଇସେନ୍ସ,"अनुज्ञप्‍ति, लाइसेंस, स्वेच्छाचार"
ଲାଇସେନ୍ସଧାରୀଧାରୀ,"अनुज्ञापक, लाइसेन्सदार"
ଲାଇସେନ୍ସପ୍ରାପ୍ତ,"अनुज्ञापित, लाइसेंस-प्राप्त"
ଲାଇସେନ୍ସ,"लाइसेन्सधारी, अनुज्ञापक"
ଲାନ୍,"लियन, पुनर्ग्रहणाधिकार, धारणाधिकार"
ଜୀବନ ପ୍ରମାଣପତ୍ର,जीवन प्रमाणपत्र
ସୀମା,"हद, सीमा, परिसीमा, मर्यादा"
ସୀମା,"सीमा, अवधि"
ସୀମିତ,"सीमित, लिमिटेड"
ସୀମିତ ଚିନ୍ତା |,मर्यादित समुत्थान
ସୀମିତ ଦାୟିତ୍। |,सीमित देयता
ସୀମିତ ଟେଣ୍ଡର |,सीमित निविदा
ଲିଙ୍କ୍,"कड़ी, श्रृंखला, संपर्क"
ଲିଙ୍କ୍ ହୋଇଛି |,संलग्न संबद्‌ध
ଲିଙ୍କ୍ ହୋଇଥିବା ଫାଇଲ |,"संलग्न फ़ाइल, संबद्‌ध फाइल"
ଲିଙ୍କ୍ ଭାଷା,संपर्क भाषा
ବାତିଲ ହୋଇଥିବା କ୍ଷତି |,परिनिर्धारित नुकसानी
ବାତିଲ,"परिसमापन, परिनिर्धारण"
ବଳପ୍ୱିଟିକର,परिसमापक
ତାଲିକା |,सूची
ବ୍ୟବସାୟର ତାଲିକା |,कार्य-सूची
ସାକ୍ଷର |,साक्षर
ଲିଟାଇଟିଆଣ୍ଟ |,मुक़दमेबाज़
ମୋକଦ୍ଦମା,मुक़दमेबाज़ी
ଲିଭାଲଟି ଭତ୍ତା,वर्दी भत्ता
ପଶୁପଲ,पशुधन
ଜୀବନଯାପନ ମାନ,जीवन स्तर
ଜୀବନ୍ତ ମଜୁରୀ,"निर्वाह म़ज़दूरी, निर्वाह वेतन"
ଲୋଡ୍ କରୁଛି,"माल लादना, भारण, लदाई, लदान, अतिरिक्‍त प्रभार, दायित्व सौंपना"
ଋଣ,"कर्ज़, ऋण"
ଲୋଆର୍,लेनदार
୧୦ଙ୍ଗ ବିଭାଗ,प्रदाता विभाग
ଲବି,"लॉबी, पक्ष"
ଲବି,"पक्ष जुटाव, समर्थन जुटाना"
ଅବଧିରେ ଲକ୍ |,परिबंधन अवधि
ଲକ୍ ଆଉଟ୍ |,तालाबंदी
ଲସ୍ତୁମ୍ ଷ୍ଟାଣ୍ଡି |,सुने जाने का अधिकार
ଲଜ୍ଙ୍ଗ୍,"वास, आवास"
ଲଗ ବୁକ୍ |,"लॉक बुक, कार्य पंजिका"
ତର୍କ,"तर्कशास्त्र, तर्क"
ଲୋଗୋ,"लोगो, प्रतीक-चिह्‌‌न"
ଦୀର୍ଘ ଦୂରତା କଲ୍ |,दूरस्थ कॉल
ଲମ୍ବା ହାତ,"हाथ से लिखाई, हस्तलेखन"
ବହୁତ,"खेप, ढेरी, लॉट, बहुत"
ନିମ୍ନ,"निचला, निम्नतर, अवर"
ସର୍ବନିମ୍ନ ହାର,न्यूनतमदर
ନିମ୍ନ ଗ୍ରେଡ୍,"निम्न श्रेणी, घटिया"
ବିଶ୍ୱସ୍ତ,"निष्‍ठावान, वफ़ादार"
ଢେର,"एक राशि, एकमुश्त"
Lumpsum ଅନୁଦାନ,एकमुश्त अनुदान
ଯନ୍ତ୍ରପାତି,"मशीनरी, तंत्र, व्यवस्था"
ସରକାରଙ୍କ ଯନ୍ତ୍ରପାତି |,शासन-व्यवस्था
ପତ୍ରିକା,"पत्रिका, मैगजीन, बारूदघर, शस्त्रागार, गोदाम"
ମେଲିଂ ତାଲିକା,"डाक-सूची, प्रेषण सूची"
ରକ୍ଷଣାବେକ୍ଷଣ,"रखना, भरण-पोषण करना, अनुरक्षण करना, बनाए रखना"
ରକ୍ଷଣାବେକ୍ଷଣ,"अनुरक्षण, रखरखाव, रखना, भरण-पोषण"
ପ୍ରମୁଖ,"वयस्क, बालिग, मुख्य, मेजर"
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,"बहुमत, वयस्कता, बालिगपन, बहुसंख्यक"
ପ୍ରମୁଖ କାର୍ଯ୍ୟଗୁଡ଼ିକ |,बड़े निर्माण कार्य
ସଜାଇ ହେବା,कमी पूरी करना
ମାଲାଡେଜେଣ୍ଟମେଣ୍ଟ |,कुसमायोजन
ମାଲାବିନିଷ୍ଟ୍ରେସନ୍,कुप्रशासन
ମାଲାଫିଡସ୍,दुर्भावनाअसद्‍भावपूर्वक
ଦୁଷ୍କର୍ମ,"विद्‌‌वेष, दुर्भावना"
ଦୁଷ୍କର୍ମ,"अनाचार, कुप्रथा"
ଅସଦାଚରଣ,दुर्व्यवहार
ପରିଚାଳନା,"प्रबंध, प्रबंधन, प्रबंधकवर्ग"
ପରିଚାଳକ,प्रबंधक
ଆଦେଶ,"अधिदेश, आज्ञा"
ବାଧ୍ୟତାମୂଳକ,"आज्ञापक, अनिवार्य"
ମାଣ୍ଡେସ୍,श्रम दिन
ମାନବର୍ସ |,श्रम घंटे
ମନିଫିଟୋ,घोषणापत्र
ମନିପୁଲେସନ୍,"हस्त कौशल, जोड़तोड़, प्रकलन"
ମନିଭର୍,"दांव-पेंच, युक्‍तिचालन"
ମାନବ ଶକ୍ତି,जनशक्‍ति
ମଣିଷ-ଟୁ-ମ୍ୟାନ୍ ର୍ୟାଙ୍କିଙ୍ଗ୍ |,व्यक्‍तिशः श्रेणीकरण
ମାନୁଆଲ୍ |,"पुस्तिका, दीपिका, नियम पुस्तक, नियमावली, कायिक, शारीरिक, हस्त"
ମାନୁଆଲ୍ ଶ୍ରମ,शारीरिक श्रम
ଉତ୍ପାଦନ,विनिर्माण
ନିର୍ମାତା,विनिर्माता
ପାଣ୍ଡୁଲିପି,"पांडुलिपि, हस्तलेख"
ମାନଚିତ୍ର,"मानचित्र, नक़्शा, प्रतिचित्र"
ମାର୍ଜିନ,"हाशिया, उपांत, गुंजाइश"
ମାର୍ଜିନାଲ୍,उपांतिक
ବୈବାହିକ ସ୍ଥିତି,वैवाहिक स्थिति
ମାର୍କେଟିଂ |,विपणन
ମାର୍କେଟିଂ ଅର୍ଥନୀତି,बाजार अर्थव्यवस्था
ମାର୍କ କର,चिह्‌न
ମାର୍କସେଟ୍ |,अंकपत्र
ପ୍ରାପ୍ତ ମାର୍କ |,प्राप्तांक
ମାସ,"जनसमूह, सामूहिक, व्यापक"
ଜନ ଯୋଗାଯୋଗ,जनसंचार
ଜନସଂଖ୍ୟା,व्यापक उपभोग
ମାସ ପ୍ରତିରୋପଣ |,व्यापक प्रतिरक्षण
ଗଣ ମାଧ୍ଯମ,जनसंचार माध्यम
ଜନ ଉତ୍ପାଦନ,"बड़े पैमाने पर उत्पादन, पुंज उत्पादन"
ମାଷ୍ଟର ଫାଇଲ୍ |,"मास्टर फाइल, प्रधान संचिका"
ସମାରୋହର ଗୁରୁ |,समारोह समायोजनक
ମାଷ୍ଟର ଯୋଜନା,"मास्टर प्लान, महायोजना"
ଅନୁଦାନ ସହିତ ମେଳ |,अनुरूप अनुदान
ସାମଗ୍ରୀ,"सामग्री, सामान"
ମାତୃତ୍ୱୀୟତା |,"प्रसूति, मातृत्व"
ପ୍ରସୂତି ଅବକାଶ,प्रसूति छुट्टी
ମାଟ୍ରିକ୍ଲେଟ୍,मैट्रिक पास
ପରିସର,वैवाहिक
ପରିପକ୍ୱ,"परिपक्व, प्रौढ़, परिपक्व होना"
ପରିପକ୍ୱତା ତାରିଖ,परिपक्वता तिथि
ସର୍ବାଧିକ,अधिकतम
ଅର୍ଥ,"साधन, उपाय"
ମାପ,"माप, मापना"
ମାପ,माप
ମାପଗୁଡିକ,उपाय
ଯାନ୍ତ୍ରିକ,"मिस्त्री, मेकैनिक"
ଯାନ୍ତ୍ରିକ,यांत्रिक
ଯନ୍ତ୍ରକ .ଶଳ |,"तंत्र, क्रियाविधि"
ମିଡିଆ |,"माध्यम, जनसंचार माध्यम"
ମଧ୍ୟସ୍ଥି |,"मध्यगता करना, मध्यस्थता करना"
ଡାକ୍ତରୀ,चिकित्सा
ଡାକ୍ତରୀ ଲାଭ,चिकित्सा हितलाभ
ଡାକ୍ତରୀ ପରୀକ୍ଷା,स्वास्थ्य परीक्षा
ମେଡିକୋ-ଆଇନଗତ |,चिकित्सा-विधिक
ମଧ୍ୟମ,माध्यम
କ୍ୟାମେରାରେ ସାକ୍ଷାତ |,बंद कमरे में बैठक
ସଦସ୍ୟ,सदस्य
ମେମୋ,"ज्ञापन, मेमो"
ସ୍ମାରକ,"स्मारक, अभ्यावेदन"
ମାନସିକ ଦକ୍ଷତା |,मानसिक योग्यता
ମେନୁ,"मेनू, व्यंजन"
ମିଶ୍ରଣ,विलयन
ଯୋଗ୍ୟତା,"गुण, योग्यता"
ମେରିଟ୍ ତାଲିକା,योग्यता-क्रमसूची
ସମ୍ମାନ,"गुणवान गुणी, सराहनीय"
ଯୋଗ୍ୟତା,गुणावगुण
ମାରିଟ୍ ସ୍କଲାରସିପ୍ |,योग्यता छात्रवृत्‍ति
ବାର୍ତ୍ତା |,संदेश
ପଦ୍ଧତି,"विधि, प्रणाली, पद्‌धति"
ସାମୁଦ୍ରିକ,कार्यप्रणाली
ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |,महानगर क्षेत्र
ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |,मध्य आय वर्ग
ମଧ୍ୟମ,बिचौलिया
ମିଡୱିରା |,प्रसूति विद्‌या
ପ୍ରବାସୀ,प्रवासी
ମୁଏଜ୍,"मील-दूरी, मील भत्‍ता, लाभ"
ସହଭାଗୀ,लड़ाकूवृत्‍ति
ସହସ୍ର ଲକ୍ଷ,सहस्त्राब्दि
କ୍ଷୁଦ୍ରତା |,"लघु, छोटा"
ସର୍ବନିମ୍ନ,"न्यूनतम, कम-से-कम"
ଖଣି,खनन
ମନ୍ତ୍ରୀ,लिपिकवर्गीय
ମନ୍ତ୍ରଣାଳୟ,मंत्रालय
ନାବାଳକ,"अवयस्क, नाबालिग, लघु"
ସଂଖ୍ୟାଲଘୁ,"अल्पसंख्या, अल्पसंख्यक, अल्पमत, अवयस्कता"
ଛୋଟ କଥାଗୁଡ଼ିକ |,लघु निर्माण कार्य
ମିନିଟ୍ |,"कार्यवृत्‍त, टिप्पण, मिनट्स"
ଭୁଲ ତଥ୍ୟ,दुर्विनियोजन
ଅସଦାଚରଣ,दुर्व्यवहार
ନ୍ୟାୟର ଗର୍ଭପାତ |,न्याय की हत्या
ବିବିଧ,"विविध, फुटकर"
ବଦମାସି,"शरारत, उत्पात"
ଭୁଲ ତଥ୍ୟ,गलत वर्गीकरण
ଦୁଷ୍କର୍ମ,कदाचार
ବିଭ୍ରାନ୍ତ,"गुमराह करना, भ्रम में डालना"
ଭୁଲ ପରିଚାଳନା,कुप्रबंध
ଭୁଲ ଉପସ୍ଥାପନା |,"अन्यथा-प्रस्तुति, अन्यथा-कथन"
ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |,तथ्यों की ग़लतबयानी
ଭୁଲ ବୁ standing ାମଣା,गलतफहमी
ଅପବ୍ୟବହାର |,"दुरुपयोग, दुरुपयोग करना"
ମିଶ୍ରିତ ଅର୍ଥନୀତି,मिश्रित अर्थव्यवस्था
ଯାଦଦେଶ,"भीड़, असंयत भीड़"
ମୋବାଇଲ୍ |,"चल, चलता-फिरता, मोबाइल"
ଗତିଶୀଳତା |,गतिशालता
ମୋଡ୍,"ढंग, प्रकार, रीति, विधा, तरीका"
ମଡେଲ୍,"निदर्श, मॉडल, आदर्श"
ମୋଡରେଟର୍,मर्यादक
ପରିବର୍ତ୍ତନ,आशोधन
ମୋଡସ୍ ଅପରେଣ୍ଡି |,कार्य-प्रणाली
ମୁଦ୍ରା ଅନୁଦାନ,आर्थिक अनुदान
ଟଙ୍କା,"धन, मुद्रा"
ମନିଟର,"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर"
ମୋରନୋଗାମି |,एकविवाह
ମୋନୋଗ୍ରାମ୍ |,गुंफाक्षर
ଏକଚାଟିଆ,एकाधिकार
ମନୋଣ୍ଟି |,एकरसता
ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |,मासिक दौरा डायरी
ମାସରୁ ମାସ,महीने के महीने
ନ moral ତିକ,नैतिक
ମନୋବଳ,"मनोबल, हौसला"
ନ moral ତିକ ସୂକ୍ଷ୍ମତା |,नैतिक अधमता
ମୁଆଟୋରିୟମ୍ |,"अधिस्थान, अधिस्थगन काल"
ମୃତ୍ୟୁ,"मृत्युसंख्या, मृत्युदर"
ବନ୍ଧକ,बंधक
ଅଧିକାଂଶ ଗୋପନୀୟ |,अति गोपनीय
ମାତୃଭାଷା,मातृभाषा
ଗତି,प्रस्ताव
ଗତି ଅଧ୍ୟୟନ |,गति अध्ययन
ପ୍ରେରଣା,अभिप्रेरण
ଉଦ୍ଦେଶ୍ୟ,"उद्‌‌देश्य, अभिप्रेरण, हेतु"
ଉଦ୍ଦେଶ୍ୟ,"आदर्शवाक्य, आदर्शोक्‍ति"
ମୁହଁ,"मुखपत्र, पक्षवक्‍ता"
ଚଳନଶୀଳ |,चल
ଘୁଞ୍ଚାନ୍ତୁ |,"प्रस्ताव रखना, प्रस्तावित करना"
ଗତି,"आंदोलन, संचलन, गतिविधि"
ବହୁମୂଲ୍ୟ,बहुविध
ବହୁମୁଖୀ ହୁଅ,बहु-उद्‌देशीय
ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |,नगरपालिका कर
ସଂଗ୍ରହାଳୟ,संग्रहालय
ମୁଷ୍ଟର୍ ରୋଲ୍ |,उपस्थिति नामावली
ମୁଟିସନ୍ |,"नामांतरण, दाखि़ल-ख़ारिज़"
ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |,यथावश्यक परिवर्तन सहित
ପାରସ୍ପରିକ ବୁ understanding ାମଣା |,आपसी समझ
