Marathi,Bengali
तर्कशास्त्र रचना,লজিক ডিজাইন
तर्कशास्त्र आकृती,লজিক ডায়াগ্রাম
तर्क प्रवाह चार्ट,লজিক ফ্লো চার্ট
तर्कशास्त्र कार्य,লজিক ফাংশন
लॉजिक गेट,লজিক গেট
लॉजिक प्रोग्रामिंग,লজিক প্রোগ্রামিং
तर्कशास्त्र शिफ्ट,যুক্তির পরিবর্তন
तर्क स्थिती,যুক্তি অবস্থা
लॉजिक स्विच,লজিক সুইচ
तर्कशास्त्र युनिट,লজিক ইউনিট
तार्किक,যৌক্তিক
तार्किक कनेक्शन,যৌক্তিক সংযোগ
तार्किक डेटा संरचना,যৌক্তিক তথ্য কাঠামো
तार्किक आकृती,লজিক্যাল ডায়াগ্রাম
तार्किक अभिव्यक्ती,যৌক্তিক অভিব্যক্তি
लॉजिकल फ्लो चार्ट (फ्लो चार्ट),লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট)
तार्किक IF,যৌক্তিক IF
तार्किक ऑपरेशन,যৌক্তিক অপারেশন
लॉजिकल ऑपरेटर,লজিক্যাল অপারেটর
तार्किक संबंध,যৌক্তিক সম্পর্ক
तार्किक योजना,যৌক্তিক স্কিম
तार्किक चिन्ह,যৌক্তিক প্রতীক
तार्किक प्रकार,লজিক্যাল টাইপ
तार्किक मूल्य,যৌক্তিক মান
लॉजिकल व्हेरिएबल,যৌক্তিক পরিবর্তনশীল
पुढे पहा वाहून,এগিয়ে তাকান বহন
सेट पुढे पहा,সামনে সেট দেখুন
वर बघ,খুঁজে দেখো
पळवाट,লুপ
पळवाट नियंत्रण,লুপ নিয়ন্ত্রণ
लूप आरंभ करणे,লুপ ইনিশিয়ালাইজেশন
लूप सुधारणा,লুপ পরিবর্তন
लूप नेटवर्क,লুপ নেটওয়ার্ক
पळवाट सुरू,লুপ শুরু
लूप समाप्ती,লুপ সমাপ্তি
लूप-बॅक चाचणी,লুপ-ব্যাক পরীক্ষা
सैलपणे जोडलेले,ঢিলেঢালাভাবে মিলিত
दोषरहित कॉम्प्रेशन,ক্ষতিহীন কম্প্রেশন
हानीकारक कॉम्प्रेशन,ক্ষতিকর কম্প্রেশন
कमी बाइट,কম বাইট
निम्न पातळीची भाषा,নিম্ন স্তরের ভাষা
कमी पास फिल्टर,কম পাস ফিল্টার
कमी बंधन,নিম্ন সীমা
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
मशीन,মেশিন
मशीन पत्ता,মেশিন ঠিকানা
मशीन कोड,মেশিন কোড
मशीन सायकल,মেশিন চক্র
मशीनवर अवलंबून असलेली भाषा,মেশিন নির্ভর ভাষা
मशीनवर अवलंबून असलेले सॉफ्टवेअर,মেশিন নির্ভর সফটওয়্যার
मशीन त्रुटी,মেশিন ত্রুটি
मशीन निष्क्रिय वेळ,মেশিন অলস সময়
मशीन स्वतंत्र भाषा,মেশিন স্বাধীন ভাষা
मशीन सूचना,মেশিনের নির্দেশনা
मशीन बुद्धिमत्ता,মেশিন বুদ্ধিমত্তা
मशीन भाषा,মেশিন ভাষা
मशीन लर्निंग,মেশিন লার্নিং
मशीन ऑपरेशन,মেশিন অপারেশন
मशीन ओरिएंटेड भाषा,মেশিন ওরিয়েন্টেড ভাষা
मशीन चालवणे,মেশিন চালানো
मशीन सिम्युलेशन,মেশিন সিমুলেশন
मशीनचा वेळ खराब झाला,মেশিন নষ্ট সময়
मशीन भाषांतर,যন্ত্রানুবাদ
मशीन शब्द,মেশিন শব্দ
मॅक्रो (= मॅक्रो सूचना),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
मॅक्रो युक्तिवाद,ম্যাক্রো যুক্তি
मॅक्रो असेंब्ली प्रोग्राम,ম্যাক্রো সমাবেশ প্রোগ্রাম
मॅक्रो कॉल,ম্যাক্রো কল
मॅक्रो कोड,ম্যাক্রো কোড
मॅक्रो कमांड,ম্যাক্রো কমান্ড
मॅक्रो घोषणा,ম্যাক্রো ঘোষণা
मॅक्रो व्याख्या,ম্যাক্রো সংজ্ঞা
मॅक्रो फ्लो चार्ट,ম্যাক্রো ফ্লো চার্ট
मॅक्रो जनरेटर,ম্যাক্রো জেনারেটর
मॅक्रो सूचना,ম্যাক্রো নির্দেশ
मॅक्रो भाषा,ম্যাক্রো ভাষা
मॅक्रो लायब्ररी,ম্যাক্রো লাইব্রেরি
मॅक्रो पॅरामीटर,ম্যাক্রো প্যারামিটার
मॅक्रो प्रक्रिया,ম্যাক্রো প্রক্রিয়াকরণ
मॅक्रो प्रोसेसर,ম্যাক্রো প্রসেসর
मॅक्रो प्रोग्रामिंग,ম্যাক্রো প্রোগ্রামিং
मॅक्रो प्रोटोटाइप,ম্যাক্রো প্রোটোটাইপ
मॅक्रो-कोडिंग,ম্যাক্রো-কোডিং
मॅगाबाइट (MB),ম্যাগাবাইট (এমবি)
जादूचे पात्र,জাদু চরিত্র
जादूची संख्या,জাদু সংখ্যা
चुंबकीय बबल मेमरी,চৌম্বকীয় বুদ্বুদ মেমরি
चुंबकीय कार्ड,চৌম্বক কার্ড
चुंबकीय सेल,চৌম্বক কোষ
चुंबकीय वर्ण,চৌম্বক চরিত্র
चुंबकीय कोर स्टोरेज,চৌম্বকীয় কোর স্টোরেজ
चुंबकीय डिस्क,চৌম্বকীয় ডিস্ক
चुंबकीय डिस्क पत्ता,চৌম্বকীয় ডিস্ক ঠিকানা
चुंबकीय डिस्क मेमरी,চৌম্বকীয় ডিস্ক মেমরি
चुंबकीय ड्रम,চৌম্বক ড্রাম
चुंबकीय एन्कोडिंग,চৌম্বকীয় এনকোডিং
चुंबकीय डोके,চৌম্বকীয় মাথা
चुंबकीय शाई,চৌম্বক কালি
चुंबकीय शाई वर्ण ओळख (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
चुंबकीय माध्यम,চৌম্বক মিডিয়া
चुंबकीय वाचन,চৌম্বকীয় পড়া
चुंबकीय रेकॉर्डिंग,চৌম্বকীয় রেকর্ডিং
चुंबकीय संचयन,চৌম্বকীয় সঞ্চয়স্থান
चुंबकीय पट्टी,চৌম্বক ফালা
चुंबकीय टेप,চৌম্বকীয় টেপ
चुंबकीय टेप काडतूस,চৌম্বক টেপ কার্তুজ
चुंबकीय टेप ड्राइव्ह,চৌম্বকীয় টেপ ড্রাইভ
चुंबकीय टेप शीर्षलेख,চৌম্বকীয় টেপ হেডার
चुंबकीय टेप ग्रंथपाल,চৌম্বক টেপ গ্রন্থাগারিক
चुंबकीय टेप वाहतूक,চৌম্বকীয় টেপ পরিবহন
चुंबकीय टेप युनिट,চৌম্বকীয় টেপ ইউনিট
चुंबकीय पातळ फिल्म,চৌম্বকীয় পাতলা ফিল্ম
चुंबकीय ट्रॅक,চৌম্বক ট্র্যাক
मॅग्नेटो ऑप्टिक स्टोरेज,ম্যাগনেটো অপটিক স্টোরেজ
मॅग्नेटोग्राफिक प्रिंटर,ম্যাগনেটোগ্রাফিক প্রিন্টার
मॅग्नेटोस्ट्रक्शन,ম্যাগনেটোস্ট্রিকশন
चुंबकीय प्रतिबंधात्मक टॅब्लेट,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
मेल बॉक्स,মেইল বক্স
मेल विलीनीकरण,মেইল মার্জ
मुख्य नियंत्रण युनिट,প্রধান নিয়ন্ত্রণ ইউনিট
मुख्य चौकट,প্রধান ফ্রেম
मुख्य फ्रेम सिस्टम,প্রধান ফ্রেম সিস্টেম
मुख्य स्मृती,প্রধান স্মৃতি
मुख्य कार्यक्रम,প্রধান প্রোগ্রাম
मुख्य स्टोरेज,প্রধান স্টোরেজ
मुख्य स्विच,প্রধান সুইচ
देखभाल,রক্ষণাবেক্ষণ
देखभाल पॅनेल,রক্ষণাবেক্ষণ প্যানেল
देखभाल वेळ,রক্ষণাবেক্ষণ সময়
प्रमुख चक्र,প্রধান চক্র
प्रमुख साधन,প্রধান ডিভাইস
प्रमुख की,প্রধান কী
प्रमुख राज्य,প্রধান রাষ্ট্র
प्रमुख रचना,প্রধান কাঠামো
प्रमुख कार्य,প্রধান কাজ
बहुसंख्य घटक,সংখ্যাগরিষ্ঠ উপাদান
बहुसंख्य गेट,সংখ্যাগরিষ্ঠ গেট
बहुसंख्य ऑपरेशन,সংখ্যাগরিষ্ঠ অপারেশন
मेकअप वेळ,মেকআপ সময়
खराब कार्य दिनचर्या,ত্রুটিপূর্ণ রুটিন
व्यवस्थापन विकास,ব্যবস্থাপনা উন্নয়ন
व्यवस्थापन माहिती प्रणाली (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
व्यवस्थापन विज्ञान,ব্যবস্থাপনা বিজ্ঞান
मँचेस्टर कोडिंग,ম্যানচেস্টার কোডিং
मॅनिफोल्डिंग,ম্যানিফোল্ডিং
फेरफार केलेले चल,চালিত পরিবর্তনশীল
अनुक्रमणिका हाताळणे,ম্যানিপুলেটিং ইনডেক্সিং
मनुष्य-मशीन सिम्युलेशन,ম্যান-মেশিন সিমুলেশন
मॅन्युअल पत्ता स्विच,ম্যানুয়াল ঠিকানা সুইচ
मॅन्युअल विश्लेषण,ম্যানুয়াল বিশ্লেষণ
मॅन्युअल उत्तर देणे,ম্যানুয়াল উত্তর
मॅन्युअल एंट्री,ম্যানুয়াল এন্ট্রি
मॅन्युअल एक्सचेंज,ম্যানুয়াল বিনিময়
मॅन्युअल इनपुट,হস্ত পরিচালিত
मॅन्युअल ऑपरेशन,সংক্ষিপ্ত কাজ
अनेक ते अनेक संबंध,অনেক থেকে অনেক সম্পর্ক
अनेक ते एक डीकोडर,অনেক থেকে এক ডিকোডার
नकाशा पद्धत,মানচিত্র পদ্ধতি
मॅपिंग,ম্যাপিং
समास,মার্জিন
मार्जिन त्रुटी,মার্জিন ত্রুটি
किरकोळ तपासणी,প্রান্তিক চেক
किरकोळ चाचणी,প্রান্তিক পরীক্ষা
चिन्ह ओळख,চিহ্ন সনাক্তকরণ
वाचन चिन्हांकित करा,পড়া চিহ্নিত করুন
मार्क स्कॅनिंग,মার্ক স্ক্যানিং
चिन्हांकित अर्थ,মার্ক সেন্স
मार्कर,মার্কার
चिन्हांकित करणे,চিহ্নিত করা
चिन्हांकित लहर,চিহ্নিত তরঙ্গ
मार्कोव्ह साखळी,মার্কভ চেইন
मार्कोव्ह स्त्रोत,মার্কভ উৎস
मार्क-अप भाषा,মার্কআপ ভাষা
मासेर,মাসার
मासेर,মাসার
मुखवटा,মুখোশ
मास्क बिट,মাস্ক বিট
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,মাস্ক প্রোগ্রামেবল ডিভাইস
मास्क रजिस्टर,মাস্ক রেজিস্টার
मुखवटा घातलेला रॉम,মুখোশযুক্ত রম
मुखवटा,মাস্কিং
वस्तुमान डेटा,ভর তথ্য
वस्तुमान मेमरी,ভর মেমরি
मोठ्या प्रमाणात समांतर,ব্যাপকভাবে সমান্তরাল
मास्टर,ওস্তাদ
मास्टर कार्ड,মাস্টার কার্ড
मास्टर घड्याळ,মাস্টার ঘড়ি
मास्टर कन्सोल,মাস্টার কনসোল
मास्टर डेटा,মূল তথ্য
मुख्य आकृती,মাস্টার ডায়াগ্রাম
मास्टर फाइल,প্রধান নথি
मुख्य गट,মাস্টার গ্রুপ
गुरुकिल्ली,প্রধান চাবি
मास्टर लायब्ररी टेप,মাস্টার লাইব্রেরি টেপ
मास्टर प्रोसेसर,মাস্টার প্রসেসর
मास्टर प्रोग्राम,মাস্টার প্রোগ্রাম
मास्टर स्टेशन,মাস্টার স্টেশন
मास्टर टेप,মাস্টার টেপ
मास्टर टर्मिनल,মাস্টার টার্মিনাল
मास्टर/स्लेव्ह डिव्हाइस,মাস্টার/দাস ডিভাইস
मास्टर / गुलाम प्रणाली,প্রভু/দাস ব্যবস্থা
जुळवा,ম্যাচ
जुळणारे,ম্যাচিং
गणितीय प्रोग्रामिंग,গাণিতিক প্রোগ্রামিং
गणितीय अनुकरण,গাণিতিক সিমুলেশন
मॅट्रिक्स,ম্যাট্রিক্স
मॅट्रिक्स प्रिंटर,ম্যাট্রিক্স প্রিন্টার
मॅट्रिक्स स्विच,ম্যাট্রিক্স সুইচ
मॅट्रिक्स सारणी,ম্যাট্রিক্স টেবিল
मॅक्सी संगणक,ম্যাক্সি কম্পিউটার
कमाल संगणक,ম্যাক্সিকম্পিউটার
जास्तीत जास्त घटक,সর্বাধিক উপাদান
कमाल मुदत (मानक बेरीज टर्म),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
मॅक्सवेल डिमन,ম্যাক্সওয়েল ডেমন
मीन,মানে
म्हणजे दुरुस्तीची वेळ,মানে মেরামতের সময়
अयशस्वी दरम्यानचा वेळ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
म्हणजे अपयशाची वेळ,ব্যর্থতার সময় মানে
दुरुस्तीसाठी वेळ,মেরামত করার সময় মানে
दुरुस्तीची वेळ (MTTR),মেরামতের গড় সময় (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
मेगाबिट प्रति सेकंद (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
सदस्य ऑब्जेक्ट,সদস্য বস্তু
सदस्य रेकॉर्ड,সদস্য রেকর্ড
स्मृती,স্মৃতি
मेमरी अॅरे,মেমরি অ্যারে
मेमरी बँक,মেমরি ব্যাংক
मेमरी बफर रजिस्टर,মেমরি বাফার রেজিস্টার
मेमरी बस,মেমরি বাস
मेमरी कार्ड,মেমরি কার্ড
मेमरी सेल,মেমরি সেল
मेमरी कॉम्पॅक्शन,মেমরি কম্প্যাকশন
मेमरी कोर,মেমরি কোর
स्मृती चक्र,মেমরি চক্র
मेमरी डेटा रजिस्टर,মেমরি ডেটা রেজিস্টার
मेमरी डंप,মেমরি ডাম্প
मेमरी एक्सचेंज,মেমরি বিনিময়
मेमरी पदानुक्रम,মেমরি অনুক্রম
मेमरी सूचना,মেমরি নির্দেশনা
मेमरी व्यवस्थापन,স্মৃতি ব্যবস্থাপনা
मेमरी नकाशा,মেমরি মানচিত্র
मेमरी मॅप केलेले I/O,মেমরি ম্যাপ করা I/O
मेमरी मॉडेल,মেমরি মডেল
मेमरी मॉड्यूल,মেমরি মডিউল
मेमरी पॉइंटर रजिस्टर,মেমরি পয়েন্টার রেজিস্টার
स्मृती शक्ती,স্মৃতি শক্তি
मेमरी संरक्षण,মেমরি সুরক্ষা
मेमरी संदर्भ सूचना,মেমরি রেফারেন্স নির্দেশনা
मेमरी निवासी कार्यक्रम,মেমরি আবাসিক প্রোগ্রাম
मेमरी युनिट,মেমরি ইউনিট
मेनू,তালিকা
मेनू बार,মেনু বার
मेनू ड्राइव्ह,মেনু ড্রাইভ
मेनू निवड,মেনু নির্বাচন
मेनू-चालित कार्यक्रम,মেনু-চালিত প্রোগ্রাম
विलीन,একত্রিত করা
एक्सचेंज क्रमवारी विलीन करा,একত্রিত বিনিময় সাজানোর
क्रमवारी विलीन करा,মার্জ সাজান
विलीन करणे,মার্জিং
जाळी नेटवर्क,জাল নেটওয়ার্ক
मेसेजिंग,মেসেজিং
संदेश,বার্তা
संदेश प्रमाणीकरण,বার্তা প্রমাণীকরণ
संदेश बॉक्स,বার্তা বাক্স
संदेश सर्किट,বার্তা সার্কিট
संदेश स्वरूप,বার্তা বিন্যাস
संदेश शीर्षलेख,বার্তা শীর্ষ
संदेश मोड,বার্তা মোড
संदेश जात आहे,বার্তা পাস
संदेश मतदान,বার্তা পোলিং
संदेश रांग,বার্তা সারি
संदेश स्विच,বার্তা সুইচ
संदेश मजकूर,বার্তার পাঠ্য
संदेश हस्तांतरण एजंट,বার্তা স্থানান্তর এজেন্ট
मेटा असेंबलर,মেটা অ্যাসেম্বলার
मेटा वर्ग,মেটা ক্লাস
मेटा संकलन,মেটা সংকলন
मेटा कंपाइलर,মেটা কম্পাইলার
मेटा भाषा,মেটা ভাষা
मेटा नेटवर्क,মেটা নেটওয়ার্ক
मेटा सिस्टम,মেটা সিস্টেম
पद्धत,পদ্ধতি
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
सूक्ष्म,মাইক্রো
सूक्ष्म कोड,মাইক্রো কোড
सूक्ष्म संगणक,মাইক্রো কম্পিউটার
सूक्ष्म नियंत्रक,মাইক্রো কন্ট্রোলার
सूक्ष्म सायकल,মাইক্রো চক্র
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,মাইক্রো ইলেকট্রনিক্স
सूक्ष्म सूक्ष्म प्राधिकरण,ক্ষুদ্র ক্ষুদ্র অনুমোদন
सूक्ष्म ऑर्डर,মাইক্রো অর্ডার
मायक्रो/मेनफ्रेम लिंक,মাইক্রো/মেনফ্রেম লিঙ্ক
मायक्रोचिप,মাইক্রোচিপ
मायक्रोकोबोल,মাইক্রোকোবল
मायक्रोकोड,মাইক্রোকোড
मायक्रोफिचे,মাইক্রোফিচ
मायक्रोफ्लॉपी,মাইক্রোফ্লপি
मायक्रोफॉर्म रीडर,মাইক্রোফর্ম রিডার
मायक्रोफ्रेम,মাইক্রোফ্রেম
मायक्रोग्राफिक्स,মাইক্রোগ্রাফিক্স
मायक्रोफोन,মাইক্রোফোন
मायक्रोफोटोग्राफ,মাইক্রোফটোগ্রাফ
मायक्रोप्रोसेसिंग युनिट,মাইক্রোপ্রসেসিং ইউনিট
मायक्रोप्रोसेसर,মাইক্রোপ্রসেসর
मायक्रोप्रोसेसर चिप,মাইক্রোপ্রসেসর চিপ
मायक्रोप्रोसेसर कंपाइलर,মাইক্রোপ্রসেসর কম্পাইলার
मायक्रोप्रोसेसर युनिट (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
मायक्रोप्रोग्राम,মাইক্রোপ্রোগ্রাম
सूक्ष्म अनुक्रम,মাইক্রোসিকোয়েন্স
मायक्रोसॉफ्ट,মাইক্রোসফট
मायक्रोसॉफ्ट विंडोज,মাইক্রোসফট উইন্ডোজ
मायक्रोवेव्ह,মাইক্রোওয়েভ
मायक्रोवेव्ह लिंक,মাইক্রোওয়েভ লিঙ্ক
मायक्रोवेव्ह प्रसार,মাইক্রোওয়েভ প্রচার
मध्यम व्यवस्थापन,মধ্যম ব্যবস্থাপনা
मिडलवेअर,মিডলওয়্যার
मिडीकॉम्प्युटर,মিডিকম্পিউটার
मध्यबिंदू,মধ্যবিন্দু
मध्यावधी,মিডটার্ম
स्थलांतर मार्ग,অভিবাসন পথ
प्रति सेकंद दशलक्ष सूचना (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
लघुसंगणक,মিনিকম্পিউটার
मिनीडिस्केट,মিনিডিস্কেট
किमान कर्नल,ন্যূনতম কার্নেল
किमान उत्पादन,সর্বনিম্ন পণ্য
किमान झाड,সর্বনিম্ন গাছ
minimax (किमान-कमाल) अल्गोरिदम,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
किमान प्रक्रिया,minimax পদ্ধতি
झाडासाठी किमान खर्च,ন্যূনতম খরচ বিস্তৃত গাছ
किमान विलंब कोडिंग,ন্যূনতম লেটেন্সি কোডিং
किरकोळ उपकरण,ছোট ডিভাইস
मिंटरिम,মিন্টেরিম
वजा ध्वज,বিয়োগ পতাকা
वजा ध्वज,বিয়োগ পতাকা
वजा क्षेत्र,মাইনাস জোন
आरसा,আয়না
मिरर साइट,মিরর সাইট
मिश्र मूलांक नोटेशन,মিশ্র-রেডিক্স স্বরলিপি
मिक्सर,মিক্সার
मेमोनिक,স্মৃতিসংক্রান্ত
मेमोनिक पत्ता,স্মৃতির ঠিকানা
नेमोनिक्स,স্মৃতিবিদ্যা
मोबाईल,মুঠোফোন
मोबाइल संगणन,মোবাইল কম্পিউটিং
मॉडेल,মডেল
मोडलेस संपादक,মডেলহীন সম্পাদক
मॉडेलिंग,মডেলিং
मोडेम,মডেম
मध्यम,পরিমিত
संयत,সংযম
नियंत्रक,মডারেটর
सुधारित सूचना,পরিবর্তিত নির্দেশ
सुधारक,পরিবর্তনকারী
सुधारक बिट,সংশোধক বিট
सुधारित करा,পরিবর্তন করুন
मॉड्यूलर,মডুলার
मॉड्यूलरिटी,মডুলারিটি
मॉड्युलेशन,মড্যুলেশন
मॉड्यूल,মডিউল
मॉड्यूल आर्किटेक्चर,মডিউল আর্কিটেকচার
मॉनिटर,মনিটর
देखरेख कार्यक्रम,পর্যবেক্ষণ প্রোগ্রাম
मोनोक्रोम डिस्प्ले,মনোক্রোম প্রদর্শন
मोनोलिथिक इंटिग्रेटेड सर्किट,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
मोनोलिथिक तंत्रज्ञान,মনোলিথিক প্রযুক্তি
मोनोस्पेस फॉन्ट,মনোস্পেস ফন্ট
मोनोस्टेबल,একচেটিয়া
मोनोटोरिसिटी,একঘেয়েমি
मॉर्फ,মর্ফ
मॉर्फीम,মরফিম
मॉर्फिझम,মর্ফিজম
गहाण,বন্ধক
mosfet (MOSFET),mosfet (MOSFET)
सर्वात लक्षणीय बिट,সবচেয়ে উল্লেখযোগ্য বিট
मदर बोर्ड,মাদার বোর্ড
आई नोंदणी,মা নিবন্ধন
चलचित्रपट,চলচ্চিত্র
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG)
माउंट,মাউন্ট
उंदीर,মাউস
हलवा,সরান
वर्ण हलवा,চরিত্র সরান
एमएस-डॉस,MS-DOS
एमएस-विंडोज,এমএস-উইন্ডোজ
बहु पैलू,বহু দিক
मल्टी प्रोसेसर,মাল্টি প্রসেসর
मल्टी प्रोग्रामिंग,মাল্টি প্রোগ্রামিং
मल्टी टास्किंग,মাল্টি টাস্কিং
मल्टीबस,মাল্টিবাস
मल्टीकास्ट,মাল্টিকাস্ট
मल्टीकास्ट पत्ता,মাল্টিকাস্ট ঠিকানা
मल्टीकास्टिंग,মাল্টিকাস্টিং
मल्टीचिप,মাল্টিচিপ
मल्टीक्स,মাল্টিক্স
मल्टी-जॉब ऑपरेशन,বহু কাজের অপারেশন
बहुस्तरीय मेमरी,বহুস্তর মেমরি
मल्टीमीडिया तंत्रज्ञान,মাল্টিমিডিয়া প্রযুক্তি
मल्टीमोड,মাল্টিমোড
अनेक,একাধিক
एकाधिक अचूकता,একাধিক নির্ভুলতা
एकाधिक प्रतिगमन,একাধিক সংশ্লেষণ
मल्टिप्लेक्स,মাল্টিপ্লেক্স
मल्टिप्लेक्स मोड,মাল্টিপ্লেক্স মোড
मल्टिप्लेक्सर,মাল্টিপ্লেক্সার
मल्टिप्लेक्सिंग,মাল্টিপ্লেক্সিং
मल्टीपॉइंट नेटवर्क,মাল্টিপয়েন্ট নেটওয়ার্ক
मल्टीप्रोसेसिंग,মাল্টিপ্রসেসিং
मल्टीप्रोसेसर प्रणाली,মাল্টিপ্রসেসর সিস্টেম
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME)
अनेक वेळापत्रक,মাল্টিসিডিউল
मल्टीस्टेशन,মাল্টিস্টেশন
मल्टीथ्रेडिंग,মাল্টিথ্রেডিং
बहुमूल्य तर्कशास्त्र,বহুমূল্যযুক্ত যুক্তি
बहुविविध विश्लेषण,বহুচলকীয় বিশ্লেষণ
मल्टीव्हायब्रेटर,মাল্টিভাইব্রেটর
परस्पर बहिष्कार,পারস্পরিক বর্জন
परस्पर माहिती,পারস্পরিক তথ্য
भोळा वापरकर्ता,নিষ্পাপ ব্যবহারকারী
नाव सर्व्हर,নাম সার্ভার
NAND ऑपरेशन,NAND অপারেশন
नॅनो,ন্যানো
अरुंद बँड,সংকীর্ণ ব্যান্ড
राष्ट्रीय माहिती पायाभूत सुविधा,জাতীয় তথ্য অবকাঠামো
राष्ट्रीय माहिती मानक संघटना (NAND NISO),ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO)
मूळ कोड,নেটিভ কোড
मूळ कंपाइलर,নেটিভ কম্পাইলার
मूळ सॉफ्टवेअर,নেটিভ সফটওয়্যার
नैसर्गिक कंपाइलर,প্রাকৃতিক কম্পাইলার
नैसर्गिक भाषा प्रक्रिया,স্বাভাবিক ভাষা প্রক্রিয়াকরণ
नैसर्गिक भाषा क्वेरी,প্রাকৃতিক ভাষা প্রশ্ন
नैसर्गिक संख्या,স্বাভাবিক সংখ্যা
नेव्हिगेशन,নেভিগেশন
नेव्हिगेटर,নেভিগেটর
नकारात्मक तर्क,নেতিবাচক যুক্তি
नेस्टेड लूप,নেস্টেড লুপ
नेस्टेड मॅक्रो,নেস্টেড ম্যাক্রো
नेट,নেট
निव्वळ पत्ता,নেট ঠিকানা
निव्वळ नागरिक,নেট নাগরিক
नेटस्केप नेव्हिगेटर,নেটস্কেপ নেভিগেটর
नेटवर्क प्रवेश नियंत्रण,নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ
नेटवर्क आर्किटेक्चर,নেটওয়ার্ক আর্কিটেকচার
नेटवर्क फाइल सिस्टम (NFS),নেটওয়ার্ক ফাইল সিস্টেম (NFS)
नेटवर्क अखंडता,নেটওয়ার্ক অখণ্ডতা
नेटवर्क इंटरकनेक्शन,নেটওয়ার্ক আন্তঃসংযোগ
नेटवर्क स्तर,নেটওয়ার্ক স্তর
नेटवर्क व्यवस्थापन,নেটওয়ার্ক ব্যবস্থাপনা
नेटवर्क टोपोलॉजी,নেটওয়ার্ক টপোলজি
नेटवर्क आभासी टर्मिनल,নেটওয়ার্ক ভার্চুয়াল টার্মিনাল
तटस्थ रिले,নিরপেক্ষ রিলে
तटस्थ प्रसारण,নিরপেক্ষ সংক্রমণ
नवीन ओळ वर्ण,নতুন লাইন চরিত্র
नवीन समक्रमण,নতুন সিঙ্ক
NFS/नेटवर्क फाइल,NFS/নেটওয়ার্ক ফাইল
निबळे,নিবল
नऊचे पूरक,নাইন এর পরিপূরক
नोड,নোড
गोंगाट,গোলমাল
आवाज मोड,শব্দ মোড
नीरव कोडिंग,শব্দহীন কোডিং
निर्धारवाद नसणे,অনির্ধারণবাদ
वितरणात्मक नाही,অ বিতরণকারী
रिकामा नसलेला संच,খালি সেট না
अप्राइम,অ প্রধান
परस्परसंवादी नसलेले,অ-ইন্টারেক্টিভ
नॉन-टर्मिनल सिस्टम,অ-টার্মিনাল সিস্টেম
अस्थिर स्मृती,অনুদ্বায়ী মেমরি
अस्थिर रॅम,অ-উদ্বায়ী রাম
नॉन-वेटेड कोड,নন-ওয়েটেড কোড
NOP सूचना,NOP নির্দেশনা
ना,NOR
ना गेट,NOR গেট
सामान्य,স্বাভাবিক
सामान्यीकरण,স্বাভাবিককরণ
नॉर्मलायझर,নর্মালাইজার
NOR- ऑपरेशन,NOR- অপারেশন
नाही,না
सर्किट नाही,সার্কিট নয়
समतुल्य गेट नाही,সমতুল্য গেট নয়
ऑपरेशन नाही,অপারেশন নয়
नाही-आणि,না-এন্ড
नाही-आणि ऑपरेशन,না-এবং অপারেশন
नाही-किंवा,না-বা
नाही-किंवा ऑपरेशन,না-বা অপারেশন
