Punjabi,Odiya
1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ,1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |
ਇਕੁਇਟੀ,ଇକ୍ୱିଟି
ਖਾਤਮਾ,ବିଲୋପ
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |
1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ,1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |
ਚੁਸਤ,ସୁନ୍ଦରତା
ਸੁਜਾਨਿਕ,ସୁଜନିକ୍ |
ਮੁਲਾਂਕਣ,ମୂଲ୍ୟାଙ୍କନ
ਭਾਫ਼ ਗੇਜ,ବାଷ୍ପ ଗେଜ୍ |
evaportranspiration,ବାଷ୍ପୀକରଣ
ਸਦੀਵੀ ਇਨਕਲਾਬ,ଅନନ୍ତ ବିପ୍ଳବ |
1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ,1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |
ਵਿਕਾਸ,ବିକାଶ
ਬੰਦ ਕਰ ਦਿਓ,ବିଛିନ୍ନ ହେବା
ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ),ପାରିକଶାୟ (ଉର୍ବରତା)
ਸ਼ੋਸ਼ਣ,ଶୋଷଣ
1. ਖੋਜ 2. ਖੋਜ,1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ
1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ,1. ନିର୍ବାହ 2. ନିର୍ଗମନ
ਆਈ,ଆଖି
1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ,1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,କାରକ ଉତ୍ପାଦକତା |
ਵਪਾਰੀ ਦੀ ਛੋਟ,ବ୍ୟବସାୟୀଙ୍କ ରିହାତି
ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
ਵਿਕਲਪਕ,ବିକଳ୍ପ
1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ,1. ପାଟି 2. ପାଲିହାର |
ਕੁੱਲ,ମୋଟ
ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ,କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |
ਖੇਤੀ ਬਜਟ,ଚାଷ ବଜେଟ୍
ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ,କୃଷି ବ୍ୟବସାୟ
ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ,କ୍ଷେତ୍ର ଯୋଜନା
1. ਕਿਸਾਨ 2. ਕਿਸਾਨ,1. କୃଷକ 2. କୃଷକ
1. ਖੇਤੀ 2. ਖੇਤੀ,1. କୃଷି 2. ଚାଷ
ਟੱਕਰ,ଧକ୍କା |
ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ,ଏକାଧିକ ପ୍ରଜନନ |
ਫਰਮੈਂਟੇਸ਼ਨ,fermentation
ਜਣਨ,ଉର୍ବରତା |
ਖਾਦ,ସାର
ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ,ସାର ବ୍ୟବହାର ଦକ୍ଷତା |
ਰੇਸ਼ੇਦਾਰ,ଫାଇବ୍ରସ୍ |
1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ,1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ
ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ,ମୃତ୍ତିକା ଜଳ ଧାରଣ
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ
1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ,1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |
1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ,1. ଅବନତି 2. ଗର୍ଭଧାରଣ
ਵਹਾਅ ਚਿੱਤਰ,ପ୍ରବାହ ଚିତ୍ର
ਭੋਜਨ ਮੁੱਲ,ଖାଦ୍ୟ ମୂଲ୍ୟ
ਚਾਰਾ,ଖାଇବାକୁ |
ਪੂਰਵ ਅਨੁਮਾਨ,ପୂର୍ବାନୁମାନ
ਜੰਗਲ,ଜଙ୍ଗଲ
ਜੰਗਲਾਤ,ବୃକ୍ଷରୋପଣ
1. ਤਾਦਪਰਨ 2. ਰੂਪ,1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |
ਠੰਡ ਰੋਧਕ,ବରଫ ପ୍ରତିରୋଧକ |
1. ਪਾਲਾ 2. ਝੁਲਸ,1. ପାଲା 2. ବ୍ଲାଇଟ୍ |
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,1. ଫ୍ରିଜ୍
ਫੰਕਸ਼ਨ,କାର୍ଯ୍ୟ
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,1. ଫଳ ପତନ 2. ଫଳ ପତନ |
ਫਲ ਬਣ,ଫଳ ପାଅ |
1. ਧੁਨੀ 2. ਧੁੰਦ,1. ଧୂମପାନ
ਉੱਲੀਨਾਸ਼ਕ,ଫଙ୍ଗିସାଇଡ୍ |
ਐਂਟੀਫੰਗਲ,ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |
ਉੱਲੀ,କବକ
1. ਖੁਦਾ 2. ਸੀਤਾ,1. ଖୁଦ୍ 2. ସୀତା |
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |
ਕਪਾਹ ਉੱਨ,ସୂତା ଲୋମ
ਵਾਲਾਂ ਵਾਲਾ,ଲୋମଶାଳୀ |
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,1. ଗ୍ୟାମେଟସ୍
1. ਬਾਗ 2. ਬਾਗ,1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |
ਜੀਨ ਸੰਗ੍ਰਹਿ,ଜିନ୍ ସଂଗ୍ରହ
ਜੀਨ ਟੈਗਨ,ଜିନ୍ ଟ୍ୟାଗନ୍ |
ਵੰਸ਼ਾਵਲੀ,ବଂଶାନୁକ୍ରମିକ
ਜੀਨ ਨਕਸ਼ਾ,ଜିନ୍ ମାନଚିତ୍ର
ਜੈਨੇਟਿਕਸ,ଜେନେଟିକ୍ସ
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,ସଞ୍ଜିନୀ ସଂଗ୍ରହ |
ਜੀਨੋਮਿਕਸ,ଜେନୋମିକ୍ସ
ਜੀਨੋਟਾਈਪ,ଜେନୋଟାଇପ୍
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |
ਲਿੰਗ,ଲିନେଜ୍ |
1. ਜੀਨਸ 2. ਵੰਸ਼,ବଂଶ 2. ବଂଶ
1. ਜਰਮ 2. ਕੀਟਾਣੂ,1. ଜର୍ମ 2. ଜର୍ମ
ਕੀਟਾਣੂਨਾਸ਼ਕ,ଜୀବାଣୁ
ਉਗਣਾ,ଅଙ୍କୁର
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |
gibberellic ਐਸਿਡ,ଗିବରେଲିକ୍ ଏସିଡ୍ |
ਇਕੱਠਾ ਕਰਨਾ,ସଂଗ୍ରହ
ਤੁਸ਼,ତୁଷ
1. ਗਲੁਟਨ 2. ਪੇਟੂ,1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |
glycolysis,ଗ୍ଲାଇକୋଲିସିସ୍
ਵਧੀਆ,ଭଲ
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |
ਕਲਮ ਅਸੰਗਤ,କଲମ ଅସଙ୍ଗତ |
ਗ੍ਰਾਨਾ,ଗ୍ରାନା
ਦਾਣੇ,ଗ୍ରାନ୍ୟୁଲେସନ୍
ਹਰੀ ਖਾਦ,ସବୁଜ ଖତ
ਹਰੀ ਕ੍ਰਾਂਤੀ,ସବୁଜ ବିପ୍ଳବ |
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,1. ଗୁଣ୍ଡ ରୋଗ
ਵਿਪਰੀਤ ਲਿੰਗੀ,ହେଟେରୋଜକ୍ସୁଆଲ୍ |
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |
ਰੋਮਿਲਵਾਚ,ରୋମିଲୱାଚ୍ |
ਖਾਰੇ ਗੱਠ,ସାଲାଇନ୍ ସିଷ୍ଟ୍ |
ਹੈਰੋ,harrow
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |
ਸੁੱਕਾ ਘਾਹ,ଶୁଖିଲା ଘାସ |
ਸੁੱਕੀ ਫੀਡ,ଶୁଖିଲା ଫିଡ୍ |
ਗੰਜੀ,ganji
ਧੁੰਦ,କୁହୁଡି
ਧੁੰਦਲਾ,ଦୁର୍ବଳ
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |
ਝਰੀ ਦਾ ਅੰਤ,ଗଭୀରର ଶେଷ
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,ଉପର ଛେଦନ
ਵਾੜ,ବାଡ଼
ਹਿਰਾਸਤ,ହେପାଜତ
ਕੁੰਡਲਨੀ,କୁଣ୍ଡାଲିନି |
hematite,ହେମାଟାଇଟ୍ |
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,1. b ଷଧ 2. b ଷଧ |
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,b ଷଧୀୟ
ਖ਼ਾਨਦਾਨੀ,ବଂଶାନୁକ୍ରମିକ
ਖ਼ਾਨਦਾਨੀ,ବଂଶାନୁକ୍ରମିକ
ਲਿੰਗੀ,ସମଲିଙ୍ଗୀ
heterochromatic,ହେଟେରୋକ୍ରୋମାଟିକ୍ |
heterofertilization,ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |
ਪਾਲਣ ਪੋਸ਼ਣ,ପୋଷଣ
ਹੈਕਸਾਡੈਸੀਮਲ,ଷୋଡେସିମାଲ୍ |
ਠੰਡੀ ਸੁਸਤਤਾ,ଶୀତଳତା
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ)
ਹਿਸਟੋਗ੍ਰਾਮ,ହିଷ୍ଟୋଗ୍ରାମ୍ |
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |
1. ਦਹੀਂ 2. ਛਪਾਕੀ,1.curd 2. hive
1. ਨਦੀਨ 2. ਨਦੀਨ,1. ତୃଣକ 2. ତୃଣକ
ਹੋਲਡ,ଧରିବା
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,ଘରୋଇ ଚାଷ
ਹੋਮਿਓਸਟੈਸਿਸ,ହୋମିଓଷ୍ଟାସିସ୍ |
ਵਤਨ,ମାତୃଭୂମି
ਸਮਰੂਪਤਾ,ଏକତା
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |
ਹਮਦਰਦ,ସହାନୁଭୂତି
ਸਮਰੂਪ,ସମଲିଙ୍ଗୀ
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,1. ସ୍ତର 2. ରାଶି
ਬਾਗਬਾਨੀ ਫਸਲ,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି
