Tamil,Odiya
கதை,ବର୍ଣ୍ଣନାକାରୀ
தேசம்,ଜାତି
தேசிய,ଜାତୀୟ
தேசியவாதம்,ଜାତୀୟତା
தேசியம்,ଜାତୀୟତା
தேசியமயமாக்கல்,ଜାତୀୟକରଣ
தேசிய மொழி,ଜାତୀୟ ଭାଷା
தேசிய சேமிப்பு சான்றிதழ்,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
பூர்வீகம்,ଦେଶୀ
இயற்கை,ପ୍ରାକୃତିକ
இயற்கைமயமாக்கல்,ପ୍ରାକୃତିକରଣ
கடற்படை படை,ନ al ସେନା ଶକ୍ତି
செல்லக்கூடியது,ନାଭିଗେବଲ୍ |
வழிசெலுத்தல்,ନାଭିଗେସନ୍
நெய்ஸ்,ନାୟସ୍
தேவையான நடவடிக்கை,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
தேவை,ଆବଶ୍ୟକ |
எதிர்மறை,ନକାରାତ୍ମକ
புறக்கணிப்பு,ଅବହେଳା
அலட்சியம்,ଅବହେଳା
மிகக் குறைவு,ଅବହେଳିତ
பேச்சுவார்த்தை,ବୁ negoti ାମଣା
பேச்சுவார்த்தைக்குட்பட்ட கருவி,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
பேச்சுவார்த்தை,ବୁ .ାମଣା
பேச்சுவார்த்தையாளர்,ବୁ that ାମଣାକାରୀ
நேபடிசம்,ନିପୁଟିମ୍
நிகர,ଜାଲ୍
நிகர முதலீடு,ନିଟ୍ ବିନିଯୋଗ |
நடுநிலை,ନିରପେକ୍ଷ |
செய்தி,ସମ୍ବାଦ
செய்திமடல்,ସମ୍ବାଦପତ୍ର
செய்தித்தாள்,ଖବରକାଗଜ
செய்தி வாசிப்பாளர்,ସମ୍ବାଦ ପାଠକ
உறவினருக்கு அடுத்தது,କିନ୍ନର ପରବର୍ତ୍ତୀ
இரவு கடமை,ରାତିର କର୍ତ୍ତବ୍ୟ
இல்லை அறிக்கை,ନିଲ୍ ରିପୋର୍ଟ
அனுமதி இல்லை,କ ad୍ୟକ୍ତି ନାହିଁ |
கோரிக்கை சான்றிதழ் இல்லை (= நிலுவைத் தொகை சான்றிதழ் இல்லை),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
பெயரிடல்,ସମ୍ଭ୍ରାନ୍ତ
பெயரளவு செலவு,ନାମକରଣ ଖର୍ଚ୍ଚ
பெயரளவு மதிப்பு (= முக மதிப்பு),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
பரிந்துரைக்கவும்,ମନୋନୀତ କରନ୍ତୁ |
நியமனம்,ନାମ
பரிந்துரைக்கப்பட்டவர்,ନାମାଙ୍କନ
வயது அல்ல,ଅଣ-ବୟସ
முரண்பாடு அல்லாதது,ଅଣ-ଯୋଗଦାନକାରୀ |
அத்தியாவசியமற்ற,ଅଣ-ଜରୁରୀ |
கேசெட் அல்லாத,ଅଣ-ଗେଜିଟେଡ୍ |
வட்டி அல்லாத தாங்கி,ଅଣ-ସୁଧ ନଥିବା |
நீதித்துறை அல்ல,ଅଣ-ନ୍ୟାୟିକ |
மந்திரி அல்லாத,ଅଣ-ମନ୍ତ୍ରୀ
பேச்சுவார்த்தைக்குட்பட்டது,ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |
உத்தியோகபூர்வமற்ற,ଅଣ-ଅଧିକାରୀ |
கட்டணம் செலுத்தாமை,ଅଣ ଦେୟ
பணம் செலுத்தாத சான்றிதழ்,ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |
நடைமுறைப்படுத்தாத கொடுப்பனவு,ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |
மீண்டும் நிகழாத செலவு,ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |
திருப்பிச் செலுத்த முடியாதது,ଫେରସ୍ତ ହୋଇନଥିବା
சட்டமல்லாதவர்,ଅଣ-ନିୟମ
வரி விதிக்கப்படாத வருமானம்,ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |
தொழில்நுட்பமற்ற இடுகை,ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |
பாரம்பரியமற்ற,ଅଣ-ପାରମ୍ପାରିକ |
சொல்லாத தொடர்பு,ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |
ஆட்சேபனை சான்றிதழ் இல்லை,କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |
"லாபம் இல்லை, இழப்பு இல்லை","କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |"
விதிமுறை,ଆଦର୍ଶ
சாதாரண,ସାଧାରଣ
புகை பிடிக்காதீர்,ଧୂମପାନ ନକରିବା
குறிப்பிடத்தக்க,ଉଲ୍ଲେଖନୀୟ |
பொருந்தாது (N.A.),ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.)
கிடைக்கவில்லை (N.A.),ଉପଲବ୍ଧ ନାହିଁ (n.a.)
குறிப்பு,ଧ୍ୟାନ ଦିଅନ୍ତୁ
அறிவிப்பு,ନୋଟିସ୍
கவனிக்கத்தக்கது,ଆଖିଦୃଶିଆ |
அறிவிப்பு,ବିଜ୍ଞପ୍ତି
அறிவிக்கப்பட்ட பகுதி,ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର
குறிப்பிடுதல் மற்றும் வரைவு,ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |
கற்பனையான ஊதியம்,Notalt ଦେୟ
பேச்சுவார்த்தைக்குட்பட்டது அல்ல,ବୁ negoti ାମଣା ନୁହେଁ
பேச்சுவார்த்தைக்குட்பட்ட கருவி அல்ல,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
கரு,ନ୍ୟୁକ୍ଲିୟସ୍
ஏதுமில்லை,ନଲ୍
பூஜ்ய மற்றும் வெற்றிட,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
எண்,ସଂଖ୍ୟା
எண்,ସଂଖ୍ୟା
எண்,ସଂଖ୍ୟା
சத்தியம்,ଶପଥ
உறுதிமொழி,ସହାନୁସାର ଶପଥ କର |
அலுவலக சத்தியம்,ଅଫିସରେ ଶପଥ
கீழ்ப்படிதல்,ଆଜ୍ଞା
இரங்கல்,Obituary
பொருள்,ବସ୍ତୁ
ஆட்சேபனை,ଆପତ୍ତି
குறிக்கோள்,ଉଦ୍ଦେଶ୍ୟ
பொருள்கள் மற்றும் காரணங்கள்,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
கடமை,ବାଧ୍ୟତାମୂଳକ
ஆபாசமான,ଅଶ୍ଳୀଳ
ஆபாச சைகை,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
பார்வையாளர்,ପର୍ଯ୍ୟବେକ୍ଷକ
வழக்கற்றுப் போய்விட்டது,ପୁରୁଣା
தடை,ବାଧା
வெளிப்படையானது,ସ୍ପଷ୍ଟ
அவ்வப்போது,ବେଳେବେଳେ
ஆக்கிரமிப்பு,ସ୍ଥାନ
குடியிருப்பாளர்,ଦଖଲକାରୀ
தொழில்,ବୃତ୍ତି
ஆக்கிரமிக்க,ଦଖଲ କରନ୍ତୁ |
ஆக்ட்ரோய் கடமை,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
விடுமுறை நாள்,ଛୁଟି ଦିନ
கடமை,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
தாக்குதல்,ଆପତ୍ତିଜନକ |
சலுகை,ଅଫର୍
நியமனம் வழங்குதல்,ନିଯୁକ୍ତି ପ୍ରଦାନ
அலுவலகம்,କାର୍ଯ୍ୟାଳୟ
லாப அலுவலகம்,ଲାଭ କାର୍ଯ୍ୟାଳୟ
அதிகாரி,ସରକାରୀ
அதிகாரப்பூர்வ,ଅଫିସିଆଲ୍
அதிகாரப்பூர்வ கடமை,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
அதிகாரப்பூர்வமானது,ଅଧିକାରୀମାନେ
உத்தியோகபூர்வ மொழி,ସରକାରୀ ଭାଷା |
அதிகாரப்பூர்வமாக,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
அதிகாரப்பூர்வ அறிக்கை,ସରକାରୀ ରିପୋର୍ଟ
அதிகாரப்பூர்வ பதிப்பு,ସରକାରୀ ସଂସ୍କରଣ
அலுவலர்,ଅଧିକାରୀ
பதிவிலிருந்து,ରେକର୍ଡ ବନ୍ଦ
சரி (ஓ.கே.),ଠିକ ଅଛି (o.k.)
ஒம்புட்ஸ்மேன்,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
கணக்கு மானியம்,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
தேவைக்கேற்ப,ଦରକାର ଅନୁସାର
கடமையில்,କାର୍ଯ୍ୟରତ
ஒரு பக்க,ଗୋଟିଏପାଖିଆ |
நிகழ்நிலை,ଲାଇନ୍ରେ
சிறப்பு கடமை,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
வேலை பயிற்சியில்,ଚାକିରି ତାଲିମ ଉପରେ |
பொறுப்பு,ଓଲସ୍
திறந்த நாள்,ଖୋଲା ଦିନ
திறந்த அமைப்பு,ଖୋଲା ସିଷ୍ଟମ୍
திறப்பு,ଖୋଲିବା
ஆரம்ப இருப்பு,ସନ୍ତୁଳନ ଖୋଲିବା |
தொடக்க நேரம்,ଖୋଲିବା ଘଣ୍ଟା |
திறந்த கற்றல்,ଶିଖିବା
திறந்த கடிதம்,ଖୋଲ |
திறந்த பல்கலைக்கழகம்,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
இயக்க செலவு,ପରିଚାଳନା ମୂଲ୍ୟ
இயக்க ஊழியர்கள்,ଅପରେଟିଂ କର୍ମଚାରୀ |
செயல்பாடு,ଅପରେସନ୍
செயல்படும்,ଅପରେଟର୍ ଲୋଗ୍ |
கருத்து,ମତ
எதிர்ப்பு,ବିରୋଧୀ
விருப்பம்,ବିକଳ୍ପ
வாய்வழி,ମ oral ଖିକ |
ஒழுங்கு,କ୍ରମ
ஆர்டர் காசோலை,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
முன்பதிவு வரிசை,ସଂରକ୍ଷଣର କ୍ରମ
கட்டளை,ଅର୍ଡିନାନ୍ସ
அமைப்பு,ସଂଗଠନ |
ஸ்தாபன வரைபடம்,ସଂଗଠନ ଚାର୍ଟ |
அமைப்பாளர்,ସଂଗଠକ
நோக்குநிலை,Oriensted
அசல்,ମୂଳ
அசல் துறை,ମୂଳ ବିଭାଗ
அசல் விற்பனை பத்திரம்,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
வெளிப்படையான உரிமையாளர்,ଓଟେନସେନିବଲ୍ ମାଲିକ |
தீவிர நோய்ப் பரவல்,ବିସ୍ଫୋରଣ
ஆடை கொடுப்பனவு,ପୋଷାକ ଭତ୍ତା
வெளிச்செல்லும் உறுப்பினர்,ବହିର୍ଗତ ବ୍ୟକ୍ତି
வெளிச்செல்லும் கோப்பு,ଯାଉଥିବା ଫାଇଲ
செலவு,ଆଉଟଲେସ୍
கடையின்,ଆଉଟଲେଟ୍
அவுட்லைன்,ବାହ୍ୟରେଖା
அவுட்லுக்,ଦୃଷ୍ଟିକୋଣ
நீதிமன்றத்திற்கு வெளியே,କୋର୍ଟ ବାହାରେ
கடந்த காலத்திற்கு வெளியே,ପୁରୁଣା
ஒழுங்கற்ற,କ୍ରମରେ
அச்சிடப்படாதது,ମୁଦ୍ରଣ ବାହାରେ
திருப்பத்திற்கு வெளியே,ଟର୍ନରୁ
திருப்பமான ஒதுக்கீட்டிற்கு வெளியே,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
புறக்காவல்,ଆଉଟପୋଷ୍ଟ |
வெளியீடு,ଆଉଟପୁଟ୍
வெளிப்படையான கொள்முதல்,ସଠିକ୍ କ୍ରୟ |
அவுட்சோர்ஸ்,ଆଉଟସୋର୍ସ
நிலுவையில் உள்ளது,ଉଲ୍ଲେଖନୀୟ
வயதுக்கு மேற்பட்டவர்கள்,ବୟସରୁ ଅଧିକ
ஒட்டுமொத்த,ମୋଟ ଉପରେ
ஒட்டுமொத்த பற்றாக்குறை,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
பில்லிங் மீது,ବିଲିଂ ଉପରେ
அதிக கட்டணம்,ଓଭରଚାର୍ଜ
தாமதமானது,ସମୟସୀମା
மிகைப்படுத்திய,ଅତ୍ୟଧିକ ସମୟ
மேல்நிலை கட்டணம்,ଓଭରହେଡ୍ ଚାର୍ଜ |
ஒன்றுடன் ஒன்று,ଓଭରଲେପ୍ |
முன்னுரிமையை மீறுகிறது,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
ஓவர்-ரூல்,ଅତ୍ୟଧିକ ନିୟମ
மேற்பார்வை,ତଦାରଖ
கூடுதல் நேர ஊதியம்,ଓଭରଟାଇମ୍ ପେ
அதிக மதிப்பீட்டு,ପୂର୍ବାବଲୋକନ
உரிமை,ମାଲିକାନା
தொகுப்பு,ପ୍ୟାକେଜ୍
தொகுப்பு ஒப்பந்தம்,ପ୍ୟାକେଜ୍ ଡିଲ୍
பொதி மற்றும் குறித்தல்,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
பொதி பட்டியல்,ପ୍ୟାକିଂ ତାଲିକା
ஒப்பந்தம்,ଚୁକ୍ତି
பணம்,ଦେୟ
மூலதனம் செலுத்தப்பட்டது,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
துண்டுப்பிரசுரம்,ପୁସ୍ତିକା
பேனல்,ପ୍ୟାନେଲ୍ |
காகிதம்,କାଗଜ
பாரா,ପାରା
பாரமவுண்ட்,ପାରାମାଉଣ୍ଟ
பெற்றோர்,ପିତାମାତା
பெற்றோர்,ପିତାମାତା
பெற்றோர் அலுவலகம்,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
சமமான சிறப்பானது,ସ Pagreecess
பரி பாசு,ପାର୍ ନିସ୍ୟୁ |
சமநிலை,ଯୁଗ
பாராளுமன்றம்,ସଂସଦ
பகுதி,ଅଂଶ
பகுதி கோப்பு,%
பகுதி,ଆଂଶିକ
பங்கேற்க,ଭାଗ ନେବା
குறிப்பாக,ନିର୍ଦ୍ଦିଷ୍ଟ
விவரங்கள்,ବିଶେଷତା
பகிர்வு,ବିଭାଜନ
கூட்டாளர்,ସାଥୀ
கூட்டாண்மை பத்திரம்,ସହଭାଗୀତା କାର୍ଯ୍ୟ
பகுதி கட்டணம்,ଆଂଶିକ ଦେୟ
பகுதி நேரம்,ଆଂଶିକ ସମୟ
கட்சி,ପାର୍ଟୀ
சம மதிப்பு,ପାର୍ ମୂଲ୍ୟ
பாஸ்,ପାସ୍ କର |
பத்தியில்,ପାସ୍
கடவுச்சொல்,ପାସୱାର୍ଡ
காப்புரிமை,ପେଟେଣ୍ଟ |
புரவலர்,ପୃଷ୍ଠପୋଷକ |
செலுத்துங்கள்,ଦେୟ
பணம் செலுத்து,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
ஊதிய சான்றிதழ்,ଦେୟ ସେଟିଂ
காவலன்,ଦା
பணம் செலுத்துபவர்,ଦେୟ
பணம் செலுத்துபவர்,ଦେୟକାରୀ
கட்டணம்,ଦେୟ
செலுத்துங்கள்,ମୂଲ୍ୟ ଦେବା
ஊதிய ஆர்டர்,ଦେୟ କ୍ରମ
கட்டண ரோல்,ଦେୟ ରୋଲ୍ |
சம்பள விகிதம்,ଦେୟ ସ୍କେଲ
பண,ପେକୁନିୟାରି
தண்டனை,ଦଣ୍ଡ
தண்டனை குறியீடு,ପେନାଲ୍ କୋଡ୍
தண்டனை வட்டி,ଦଣ୍ଡିକର ଆଗ୍ରହ
அபராதம் விதிக்கவும்,ଦଣ୍ଡ ଦିଅ |
தண்டம்,ଦଣ୍ଡ
நிலுவையில் உள்ளது,ବିଚାରାଧୀନ ଅଛି
வேலைநிறுத்தம்,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
ஓய்வூதியம்,ପେନ୍ସନ୍
ஓய்வூதியம்,ପେନସନେବଲ୍ |
ஓய்வூதியதாரர்,ପେନସୋନର୍ |
ஓய்வூதிய திட்டம்,ପେନ୍ସନ୍ ସ୍କିମ୍ |
ஓராண்டுக்கு,ବାର୍ଷିକ
ஒரு தாங்கி,ପ୍ରତିଭାଲର୍
தனிநபர் (= ஒரு தலைக்கு),ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
சதவீதம்,ଶତକଡା
வற்றாத,ଚିରସ୍ଥାୟୀ |
முன்னுரிமை கொள்முதல்,ଅଗ୍ରାଧିକାର କ୍ରୟ |
நிகழ்த்துங்கள்,ପ୍ରଦର୍ଶନ
செயல்திறன்,କାର୍ଯ୍ୟଦକ୍ଷତା
காலம்,ଅବଧି
குறிப்பிட்ட கால,ପର୍ଯ୍ୟାୟକ୍ରିକ |
மதிப்பாய்வு செய்யப்பட்ட காலம்,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
தவறான,ମିଥ୍ୟା
சலுகைகளை,ଭତ୍ତା
நிரந்தர,ସ୍ଥାୟୀ
ஒரு மாதத்திற்கு,ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
அனுமதிக்கப்படுகிறது,ଅନୁମତିପ୍ରାପ୍ତ
அனுமதி,ଅନୁମତି
அனுமதி,ଅନୁମତି
அனுமதிக்கப்பட்டது,ଅନୁମୋଦିତ
நிரந்தர,ଚିରସ୍ଥାୟୀ
நிரந்தரம்,ଚିରସ୍ଥାୟୀତା |
தேவைகள் (= சலுகைகள்),ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
தனிப்பட்ட,ବ୍ୟକ୍ତିଗତ
தனிப்பட்ட சொத்துக்கள்,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
தனிப்பட்ட பிணைப்பு,ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
ஆளுமை,ବ୍ୟକ୍ତିତ୍ୱ
ஆளுமை அல்லாத கிராட்டா,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
பணியாளர்கள்,କର୍ମଚାରୀ
பணியாளர் கொள்கை,କର୍ମଚାରୀ ନୀତି
முன்னோக்கு,ଦୃଷ୍ଟିକୋଣ
தூண்டுதல்,ମନାଇବା
பொருத்தமானது,ପ୍ରଯୁଜ୍ୟ
பரிசோதனை,ପର୍ସାଲ୍
மனு,ନିବେଦନ
மனுதாரர்,ପେଟିସୋନର୍
கட்டம்,ପର୍ଯ୍ୟାୟ
புகைப்படம்,ଫଟୋଗ୍ରାଫ୍
ஃபோட்டோஸ்டாட்,ଫଟୋଷ୍ଟାଟ
உடல் சோதனை,ଶାରୀରିକ ଯାଞ୍ଚ
உடல் குறைபாடு,ଶାରୀରିକ ତ୍ରୁଟି
உடற்கல்வி,ଶାରୀରିକ ଶିକ୍ଷା
உடல் ஊனமுற்றோர்,ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
உடல் சரிபார்ப்பு,ଶାରୀରିକ ଯାଞ୍ଚ
துண்டு துண்டாக,ଖଣ୍ଡମ
துண்டு விகிதம்,ଖଣ୍ଡ ହାର
யாத்ரீகர்,ତୀର୍ଥଯାତ୍ରୀ
பைலட் திட்டம்,ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
முள்,ପିନ୍
வேலை வாய்ப்பு சேவை,ସ୍ଥାନ ସେବା
பிறந்த இடம்,ଜନ୍ମସ୍ଥାନ
வேலை செய்யும் இடம்,କାର୍ଯ୍ୟ ସ୍ଥାନ
வாதி,ଅଭିଯୋଗକାରୀ
திட்டம்,ଯୋଜନା
திட்டமிடல்,ଯୋଜନା
ஆலை,ଉଦ୍ଭିଦ
ஆட்டக்காரர்,ପ୍ଲେୟାର
மனு,ନିବେଦନ
வாதி,ନିବେଦନକାରୀ |
பொது வாக்கெடுப்பு,Plebiscite
உறுதிமொழி,ପ୍ରତିଶ୍ରୁତି
முழுமையான அமர்வு,ପ୍ଲେନାରୀ ଅଧିବେଶନ |
பிளெனிபோடென்டரி,ପ୍ଲେନିକୋଟେରାରି ​​|
அஸ்திவார பகுதி,ପ୍ଲିନ୍ ଏରିଆ |
கொள்கை,ନୀତି
அரசியல் செயல்பாடு,ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |
கருத்து கணிப்பு,ମତଦାନ
மாசுபாடு,ପ୍ରଦୂଷଣ
அரசியல்,ରାଜନ political ତିକ
குளம்,ପୁଲ୍
போர்ட்ஃபோலியோ,ପୋର୍ଟଫୋଲିଓ
நிலை,ଅବସ୍ଥାନ
நேர்மறை,ସକରାତ୍ମକ |
அஞ்சல்,ପୋଷ୍ଟ କରନ୍ତୁ |
பின் தேதியிட்ட,ପୋଷ୍ଟ-ତାରିଖ
பிந்தைய காரணி அனுமதி,ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |
முதுகலை,ସ୍ନାତକୋତ୍ତର
மரணத்திற்குப் பிந்தைய,Pushumomus
இடுகை,ପୋଷ୍ଟ କରିବା
பிரேத பரிசோதனை,MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |
ஒத்திவைக்கவும்,ସ୍ଥଗିତ ରଖ |
போஸ்ட்ஸ்கிரிப்ட் (பி.எஸ்.),ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ)
சக்தி,ଶକ୍ତି
அங்கீகாரம் பெற்ற நபர்,ଓକିଲଙ୍କ ଶକ୍ତି
நடைமுறையில்,ପ୍ରୟୋଗନୀୟ
பயிற்சி,ଅଭ୍ୟାସ କର |
முன் தணிக்கை,ପୂର୍ବ-ଅଡିଟ୍ |
முன்னெச்சரிக்கை,ସତର୍କତା
முன்னோடி,ଉଦାହରଣ
துல்லியமானது,ପୂର୍ବ
துல்லியமான,ସଠିକ୍
தடை,ସଠିକ୍
முன்நிபந்தனை,ପୂର୍ବ ସଂକଳ୍ପ
முன்னோடி,ପୂର୍ବ
முதன்மையானதாக,ମୁଖ୍ୟତ। |
முன்னுரை,ଉପକ୍ରମଣିକା
விரும்புங்கள்,ପସନ୍ଦ କରନ୍ତୁ |
பாரபட்சம்,କୁସଂସ୍କାର
பூர்வாங்க,ପ୍ରାଥମିକ
முன்கூட்டியே,ଅକାଳ
வளாகம்,ପରିସର
பிரீமியம்,ପ୍ରିମିୟମ୍
ப்ரீபெய்ட்,ପ୍ରିପେଡ୍
ப்ரீபெய்ட் கார்டு,ପ୍ରିପେଡ୍ କାର୍ଡ |
முன் திட்டமிடப்பட்ட,ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ
ப்ரீபோன்,ଉପପୋଚିତ
முன் பெறப்பட்ட மசோதா,ପ୍ରି-ରସିଦ ବିଲ୍ |
தனிச்சிறப்பு,ପ୍ରଚାରକ
பரிந்துரைக்கவும்,Cribe
பரிந்துரைக்கப்பட்டது,ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା
பரிந்துரைக்கப்பட்ட வடிவம்,ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
விளக்கக்காட்சி,ଉପସ୍ଥାପନା
தலைமை,ପୂର୍ବ
ஜனாதிபதி,ରାଷ୍ଟ୍ରପତି
அச்சகம்,ଦବାନ୍ତୁ |
நகலை அழுத்தவும்,କପି ଦବାନ୍ତୁ |
கேலரியை அழுத்தவும்,ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |
கருதப்பட்டது,ଅନୁମାନ କରାଯାଇଥିଲା
ஊக ஊதியம்,ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |
முன்மொழியப்பட்டது,ନିରବଚ୍ଛିନ୍ନ
சாக்குப்போக்கு,ପୂର୍ବ
மேம்படு,ପରାଜିତ |
தடுக்கவும்,ପ୍ରତିରୋଧ କର |
தடுப்பு,ପ୍ରତିରୋଧ
தடுப்பு,ପ୍ରତିଷେଧକ |
விலை ஏற்ற இறக்கங்கள் (= விலை இயக்கங்கள்),ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି)
விலை,ମୂଲ୍ୟ
ப்ரிமா ஃபேஸி,ପ୍ରିମା ଫେସୀ
முதன்மையாக,ମୁଖ୍ୟତ। |
முதன்மை,ପ୍ରାଥମିକ
முதன்மை ரசீது,ପ୍ରାଥମିକ ରସିଦ
முதன்மை,ପ୍ରଧାନ
முதன்மை கடனாளி,ମୁଖ୍ୟ tor ଣଦାତା |
அச்சுப்பொறி,ପ୍ରିଣ୍ଟର୍
அச்சிடுதல்,ମୁଦ୍ରଣ
முன் அறிகுறி,ପୂର୍ବ ସୂଚକ
முன்னுரிமை தரம்,ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |
சிறையில்,କାରାଗାର
கைதி,ବନ୍ଦୀ
தனியுரிமை,ଗୋପନୀୟତା
தனியார் மற்றும் ரகசியமானது,ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |
தனியுரிமை,ସୁବିଧା
சலுகைக் குழு,ସୁବିଧା କମିଟି |
பரிசு,ପୁରସ୍କାର
நிகழ்தகவு,ସମ୍ଭାବନା
ஆய்வு,ପ୍ରମାଣ
தகுதிகாண்,ପରୀକ୍ଷା
தகுதிகாண்,ସମ୍ଭବତ
தகுதிகாண்,ସମ୍ଭବତ। |
விசாரணை,ପ୍ରମାଣ କର |
நடைமுறை விதிகள்,ପ୍ରକ୍ରିୟାଗତ ନିୟମ |
செயல்முறை,ପ୍ରଣାଳୀ
நடவடிக்கைகள்,ପ୍ରକ୍ରିୟା
செயல்முறை,ପ୍ରକ୍ରିୟା
செயலாக்கம்,ପ୍ରକ୍ରିୟାକରଣ
ஊர்வலம்,ଶରଣ
அறிவிக்கவும்,ଘୋଷଣା କର
பிரகடனம்,ପ୍ରକାଶନ
கொள்முதல்,କ୍ରୟ
தயாரிப்பு,ଉତ୍ପାଦ
உற்பத்தி,ଉତ୍ପାଦନ
தொழில்,ବୃତ୍ତି
தொழில்முறை சாதனை,ବୃତ୍ତିଗତ ସଫଳତା |
தேர்ச்சி சான்றிதழ்,ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |
சுயவிவரம்,ପ୍ରୋଫାଇଲ୍
லாபம்,ଲାଭ
திட்டம்,ପ୍ରୋଗ୍ରାମ୍
நிரல் அட்டவணை,ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |
நிரலாக்க,ପ୍ରୋଗ୍ରାମିଂ
முன்னேற்றம்,ପ୍ରଗତି
முற்போக்கான,ପ୍ରଗତିଶୀଳ |
தடைசெய்யப்பட்டது,ନିଷେଧ |
தடைசெய்யப்பட்ட பகுதி,ନିଷେଧ କ୍ଷେତ୍ର |
தடை,ନିଷେଧ |
தடை உத்தரவு,ନିଷେଧୀ କ୍ରମ
திட்டம்,ପ୍ରକଳ୍ପ
திட்டம்,ପ୍ରୋଜେକସନ
முக்கியமானது,ବିଶିଷ୍ଟ
வாக்குறுதி,ପ୍ରତିଜ୍ଞା
உறுதிமொழி,ପ୍ରୋମାସୋରୀ ଟିପ୍ପଣୀ |
