Punjabi,Gujarati
ਮਾਈਕ੍ਰੋਫਿਚ,માઇક્રોફિચ
ਮਾਈਕ੍ਰੋਫਿਲਮ,સુતરાઉ
ਮਾਈਕ੍ਰੋਫਲੋਪਪੀ,સૂક્ષ્મ
ਮਾਈਕ੍ਰੋਫਲੋਵਰਟ,માઇક્રોફ્લોચાર્ટ
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,માઇક્રોફોર્મ રીડર
"ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
 ਕਾੱਪੀਅਰ","માઇક્રોફોર્મ રીડર
 કોઇ"
"ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ
 ਪ੍ਰਿੰਟਰ","માઇક્રોફોર્મ રીડર
 મુદ્રક"
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ,સાધનો
ਮਾਈਕਰੋਮੇਜੇਜ,સૂક્ષ્મ
ਮਾਈਕ੍ਰੋਕੋ ਹਦਾਇਤ,સૂક્ષ્મ સૂચના
"ਮਾਈਕਰੋਇੰਟਰ
 ਤਰਤੀਬ","સુઘડરી
 અનુક્રમ"
ਮਾਈਕ੍ਰਮਾਈਡ,માઇક્રોમેઇનફ્રેમ
ਮਾਈਕ੍ਰੋਨੀਟਰਾਈਜ਼ੇਸ਼ਨ,માઇક્રોમિનીએટ્યુરાઇઝેશન
ਮਾਈਕ੍ਰੋਡਰ,માઇટ્સ
ਮਾਈਕ੍ਰੋਫੋਟੋ,માઇકફોટોગ્રાફ
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫੀ,માઇક્રોફોટોગ્રાફી
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ
 ਯੂਨਿਟ","માઇક્રોપ્રોસેસિંગ
 એકમ"
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,માઇક્રોપ્રોસેસ્રેસ
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਵਿਸ਼ਲੇਸ਼ਕ","માઇક્રોપ્રોસેસ્રેસ
 વિશ્લેષક"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਆਰਕੀਟੈਕਚਰ","માઇક્રોપ્રોસેસ્રેસ
 સ્થાપત્ય"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਬਿੱਟ
 ਟੁਕੜਾ","માઇક્રોપ્રોસેસર બીટ
 કસબ"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਚਿੱਪ","માઇક્રોપ્રોસેસ્રેસ
 ક chંગું"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਕੰਪਾਈਲਰ","માઇક્રોપ્રોસેસ્રેસ
 સંકલન કરનાર"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
 ਮੈਮੋਰੀ ਇੰਟਰਫੇਸ","માઇક્રોપ્રોસેસ્રેસ
 મેમરી ઇન્ટરફેસ"
ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ,માઇક્રોપ્રોગ્રામ
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਕੰਟਰੋਲ ਤਰਕ","માઇક્રોપ્રોગ્રામ
 નિયંત્રણ તર્ક"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਕੰਟਰੋਲ ਸਟੋਰ","માઇક્રોપ્રોગ્રામ
 નિયંત્રણ ભંડાર"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਖੇਤਰ","માઇક્રોપ્રોગ્રામ
 ક્ષેત્ર"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਹਦਾਇਤ ਸੈਟ","માઇક્રોપ્રોગ્રામ
 સૂચના સમૂહ"
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਗ੍ਰਾਮਡ
 ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ","માઇક્રોપ્રોગ્રામ
 માઇક્રોપ્રોસેસ્રેસ"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਮਾਈਕਰੋਸੇਸਮਬਲਰ","માઇક્રોપ્રોગ્રામ
 સૂક્ષ્મ"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਮਾਈਕ੍ਰੋਕੋਡ","માઇક્રોપ્રોગ્રામ
 પારણું"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸੀਕੁਇਂਸਰ","માઇક્રોપ્રોગ્રામ
 અનુક્રમ"
"ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸਟੋਰ","માઇક્રોપ્રોગ્રામ
 દુકાન"
ਮਾਈਕਰੋਸੇਕੈਂਸ,સુક્ષ્મસ્વય
ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ,માઇક્રોવેવ લિંક
ਮਿਡਲ ਪੰਚ,મધ્યમ પંચ
ਮਿਡਲਵੇਅਰ,મધ્યસ્ફક
ਮਿਡਿਕੋਮਪਟਰ,મધ્યમ -કમ્પ્યુટર
ਮਾਈਗ੍ਰੇਸ਼ਨ,સ્થળાંતર
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,સ્થળાંતર માર્ગ
"ਮਿਨੀਅਮਸਬਲਰ
 ਪ੍ਰੋਗਰਾਮ","લઘુ
 કાર્યક્રમ"
ਮਿਨੀਕੋਕਮ,લઘુચિત્ર
"ਮਿਨੀਕੋਕਮ
 ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ","લઘુચિત્ર
 ભેગા કરનાર"
ਮਿਨੀਡੀਸਕੇਟ,લઘુચિત્ર
ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ,લઘુચિત્ર ડિસ્ક
ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ,ન્યૂનતમ યંત્ર
ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ,ન્યૂન ઉત્પાદન
ਘੱਟੋ ਘੱਟ ਰਕਮ,ન્યૂન રકમ
ਘੱਟੋ ਘੱਟ ਰੁੱਖ,ન્યૂન વૃક્ષ
"ਮਿਨੀਮੈਕਸ
 ਵਿਧੀ","નારાજ
 પદ્ધતિ"
"ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ
 ਕੋਡਿੰਗ","લઘુત્તમ પ્રવેશ
 સંજ્ codા"
"ਘੱਟੋ ਘੱਟ ਲਾਗਤ
ਘੱਟੋ ਘੱਟ ਲਾਗਤ
 ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ","લઘુત્તમ ખર્ચ
લઘુત્તમ ખર્ચ
 ગાળતું વૃક્ષ"
"ਘੱਟੋ ਘੱਟ ਦੇਰੀ
 ਪ੍ਰੋਗਰਾਮਿੰਗ","ન્યૂનતમ વિલંબ
 કાર્યક્રમ"
"ਘੱਟੋ ਘੱਟ ਦੂਰੀ
 ਕੋਡ","લઘુત્તમ અંતર
 સંહિતા"
"ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ
 ਕੋਡਿੰਗ","ન્યૂનતમ વિલંબ
 સંજ્ codા"
ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ,કૂમા નિયંત્રણ ક્ષેત્ર
ਮਾਈਨਰ ਚੱਕਰ,નાના ચક્ર
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,લઘુમતી કારીગર
ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ,મીનોર્મોસ્ટ કી
ਮਾਮੂਲੀ structure ਾਂਚਾ,નજીવી માળખું
ਮਾਮੂਲੀ ਕੁੱਲ,મામૂલી સરવાળો
ਮਿੰਟ,મિંટરરમ
ਘਟਾਓ ਝੰਡਾ,બાદ -ધ્વજ
ਘਟਾਓ ਜ਼ੋਨ,બાદબાકીનો વિસ્તાર
ਮਿਪਸ,મિપ્સ
"ਫੁਟਕਲ
 ਸਮਾਂ","પરચુરણ
 સમય"
ਗਲਤ,દુર્વ્યવહાર
"ਮਿਸ (ਪ੍ਰਬੰਧਨ)
 ਜਾਣਕਾਰੀ
 ਸਿਸਟਮ)","મિસ (મેનેજમેન્ટ
 જાણ
 સિસ્ટમ)"
ਗਲਤ,ગેરરીતિ
ਗੁੰਮ ਹੋਈ ਗਲਤੀ,ગુમ ભૂલ
ਗਲਤੀ,ચૂક
"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਸੰਕੇਤ","મિશ્ર આધાર
 સંકેત"
"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ ਸਿਸਟਮ","મિશ્ર આધાર
 સંખ્યા પદ્ધતિ"
"ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ
 ਸਿਸਟਮ","મિશ્ર આધાર
 સંખ્યા
 પદ્ધતિ"
"ਮਿਕਸਡ ਮੋਡ
 ਸਮੀਕਰਨ","મિશ્રિત સ્થિતિ
 અભિમાન"
"ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਸੰਕੇਤ","ભળી
 સંકેત"
"ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਨੰਬਰ
 ਸਿਸਟਮ","ભળી
 સંખ્યા
 પદ્ધતિ"
"ਮਿਕਸਡ ਰੈਡਿਕਸ
 ਸਿਸਟਮ","મિશ્ર રેડિક્સ
 પદ્ધતિ"
"ਮਿਕਸਡ ਕਿਸਮ
 ਸਮੀਕਰਨ","મિશ્ર પ્રકાર
 અભિમાન"
Menonic,સ્મરણ સંબંધી
Menonic ਦਾ ਪਤਾ,ગધનમાંનું સરનામું
ਆਦਮੀ ਦਾ ਨਾਮ,ગધમાનનું નામ
"Menonic
 ਓਪਰੇਸ਼ਨ ਕੋਡ","સ્મરણ સંબંધી
 કામગીરી સંહિતા"
ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ,ગધતેમ પ્રતીક
ਮਾਡਲ ਸਟੇਟਮੈਂਟ,નમૂનો
"ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ
 ਜੰਤਰ","મોડ્યુન એન્ક્રિપ્શન
 સાધન"
ਸੋਧ ਦਾ ਪੱਧਰ,ફેરફાર સ્તર
ਸੋਧਕ,ફેરફાર કરનાર
ਸੋਧਕ ਬਿੱਟ,ફેરફાર કરનાર બીટ
ਸੋਧਕ ਰਜਿਸਟਰ,ફેરફાર કરનાર રજિસ્ટર
ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ,સૂચના સંશોધિત કરવી
ਟਿਕਟ ਨੂੰ ਸੋਧੋ,ટિકિટ સંશોધિત કરવી
ਮਾਡੂਲਾ,મોડ્યુલા
"ਮਾਡਯੂਲਰ
 ਹਿਸਾਬ","મોડ્યુચક
 અંકગણિત"
ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ,મોડ્યુલર
ਮਾਡਿ ular ਲਰਟੀ,મોડ્યુલર
"ਮਾਡਯੂਲਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ","મોડ્યુચક
 કાર્યક્રમ"
"ਮਾਡਲੇਟਰ
 ਡੈਮੋਡੂਟਰ","મોડ્યુલર
 શત્રુ"
ਸੰਚਾਲਨ ਦੀ ਦਰ,મોડ્યુલેશન દર
"ਮੋਡੀ ule ਲ
 ਨਿਰਧਾਰਨ","વિધિ
 વિશિષ્ટતા"
ਮੌਂਦਿਕ,સામૂહિક
"ਮੌਂਦਿਕ ਬੁਲੀਅਨ
 ਓਪਰੇਟਰ","મોનોડિક બુલિયન
 Operatorપરેટર"
ਮੌਂਡੀਕ ਕਾਰਵਾਈ,મોનાડિક ઓપરેશન
ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ,મોનાડિક ઓપરેટર
"ਦੀ ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ","વિવાદ
 કાર્યક્રમો"
"ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ","અનુશ્રવણ
 કાર્યક્રમ"
ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ,મોનિટર પ્રિન્ટર
ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ,નિરીક્ષણ કાર્યક્રમ
ਨਿਗਰਾਨੀ ਇਕਾਈ,નિરીક્ષણ એકમ
ਮੋਨਨੀਟਰ ਕੰਸੋਲ,રોનીસ
"ਮਕਾਨੋਲੀਥੀ
 ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ","એકવિધ
 ઇન્ટિગ્રેટેડ સર્કિટ"
ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ,એકાધિકાર સંગ્રહ
"ਮਕਾਨੋਲੀਥੀ
 ਟੈਕਨੋਲੋਜੀ","એકવિધ
 પ્રાતળતા"
ਮੋਨੋਸਟਬਲ,એકલતાવાળું
"ਮੋਨੋਸਟਬਲ
 ਮਲਟੀਵੀਬ੍ਰੈਟਰ","એકલતાવાળું
 બહુવિધ"
"ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ
 ਸਰਕਟ","એકલવાયા પાકા
 સરકીટ"
ਮੌਰਫਿਮ,મોર્ફિમ
ਮੋਰਫਿਜ਼ਮ,ક morંગું
ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ,સૌથી નોંધપાત્ર બીટ
"ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ
 ਅੱਖਰ","સૌથી નોંધપાત્ર
 પાત્ર"
ਮਦਰ ਬੋਰਡ,માતૃક
ਮਾਂ ਰਜਿਸਟਰ,માતા નોંધણી
ਮਾਉਂਟ,પર્વત
ਮਾ mount ਟ ਗੁਣ,માઉન્ટ લક્ષણ
ਮੂਵ,ખસેડવું
ਅੰਦੋਲਨ ਫਾਈਲ,ગતિવિધિ
"ਹਿਲਾਉਣਾ average ਸਤ
 ਵਿਧੀ","ફરતો સરેરાશ
 પદ્ધતિ"
ਮਲਟੀਵੇਸ ਸਿਸਟਮ,બહુવિધ પદ્ધતિ
"ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲ ਕਰਨਾ","બહુવિધ
 ક callingપન"
"ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲਿੰਗ ਸਹੂਲਤ","બહુવિધ
 ક calling લિંગ સુવિધા"
"ਮਲਟੀ ਦਿਆਲੂ
 ਹਦਾਇਤ","બહુવિધ
 સૂચના"
ਪ੍ਰਸਾਰਿਤ,બહુવિધ
ਮਲਟੀਬੁਸ,બહુવિધ
ਮਲਟੀਚਿੱਪ,છલકાતાં
"ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਐਰੇ","અનેક
 કળ"
"ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਭਾਸ਼ਾ","અનેક
 ભાષા"
"ਮਲਟੀਕਿਮੈਨ
 ਨੈੱਟਵਰਕ","અનેક
 નેટવર્ક"
ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ,બહુપદીની રેખા
"ਬਹੁਤਾਤ
 ਡਿਪੋਲ ਐਂਟੀਨਾ","ઉપદેશ
 દ્વિધ્રુવ"
"ਬਹੁਪੱਖੀ
 ਧੜਕਣਾ","બહુપક્ષીકરણ
 ધબકારા"
"ਬਹੁਪੱਖੀ
 ਪੁਸ਼ਬਟਨ ਸੈੱਟ","બહુપક્ષીકરણ
 પુશબટન સેટ"
"ਬਹੁਪੱਖੀ
 ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ","બહુપક્ષીકરણ
 પ્રાપ્તકર્તા"
"ਬਹੁਪੱਖੀ
 ਇਸ਼ਾਰਾ","બહુપક્ષીકરણ
 સંકેત"
"ਬਹੁਪੱਖੀ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ","બહુપક્ષીકરણ
 અંતિમ"
"ਮਲਟੀਫੰਕਸ਼ਨ
 ਸਿਸਟਮ","બહુપદી
 પદ્ધતિ"
ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ,બહુપદી કામગીરી
ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ,બહુવિધ
ਮਲਟੀਪਲੈਵਲ ਪਤਾ,બહુપદી સરનામું
ਮਲਟੀਲਿਲ ਮੈਮੋਰੀ,બહુપદી મેમરી
ਬਹੁ-ਨਿਰੀਖਣ ਸੁਰੱਖਿਆ,બહુપદી સલામતી
"ਬਹੁ-ਨਿਰਣਾ
 ਸਬਬਰੋਟਾਈਨ","બહુપદી
 Subલટ"
ਬਹੁਪੱਖੀ,સ્વચ્છતા
ਮਲਟੀਮੀਡੀਆ ਮੇਲ,અનેક -ટપાલ
"ਮਲਟੀਮੀਓਡ
 ਕਾ counter ਂਟਰ","બહુવિધ
 કાઉન્ટર"
ਮਲਟੀਪਾਸ ਲੜੀਬੱਧ,શ્રમ
ਮਲਟੀਪਲ ਐਕਸੈਸ,બહુવિધ પ્રવેશ
"ਮਲਟੀਪਲ ਪਤਾ
 ਹਦਾਇਤ","બહુવિધ સરનામું
 સૂચના"
"ਮਲਟੀਪਲ
 ਅਸਾਈਨਮੈਂਟ","બહુવિધ
 સોંપણી"
ਮਲਟੀਪਲ ਚੇਨ,બહુવિધ સાંકળ
ਮਲਟੀਪਲ ਕੁਨੈਕਟਰ,બહુવિધ કનેક્ટર
"ਮਲਟੀਪਲ
 ਘੋਸ਼ਣਾ","બહુવિધ
 જાહેરાત"
"ਮਲਟੀਪਲ ਡੋਮੇਨ
 ਨੈੱਟਵਰਕ","બહુવિધ ડોમેન
 નેટવર્ક"
"ਮਲਟੀਪਲ ਨੌਕਰੀ
 ਕਾਰਵਾਈ","બહુવિધ કામ
 પ્રક્રિયા"
"ਬਹੁਤੀ ਲੰਬਾਈ
 ਕੰਮ ਕਰਨਾ","બહુવિધ લંબાઈ
 કામ"
ਮਲਟੀਪਲ ਓਪਰੇਸ਼ਨ,બહુવિધ કામગીરી
ਮਲਟੀਪਲ ਪੁਆਇੰਟ ਲਾਈਨ,બહુવિધ બિંદુ રેખા
ਕਈ ਸ਼ੁੱਧਤਾ,બહુવિધ ચોકસાઈ
"ਮਲਟੀਪਲ
 ਪ੍ਰੋਗਰਾਮਿੰਗ","બહુવિધ
 કાર્યક્રમ"
ਮਲਟੀਪਲ ਪੰਚਿੰਗ,બહુવિધ પંચિંગ
"ਮਲਟੀਪਲ
 ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ","બહુવિધ
 પિરવર્ષા"
ਮਲਟੀਪਲ ਰੂਟਿੰਗ,બહુવિધ રૂટીંગ
"ਮਲਟੀਪਲ ਕੰਮ
 ਪ੍ਰਬੰਧਨ","બહુવિધ કાર્ય
 સંચાલન"
ਮਲਟੀਪਲ ਸਹੂਲਤ,બહુવિધ ઉપયોગિતા
"ਬਹੁਪੱਖੀ
 ਤਰਕ","બહુવિધ મૂલ્યવાન
 તર્કશાસ્ત્ર"
"ਮਲਟੀਪਲੈਕਸ ਡੇਟਾ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ","મલ્ટીપ્લેક્સ ડેટા
 અંતિમ"
ਮਲਟੀਪਲੈਕਸਡ ਬੱਸ,મલ્ટીપ્લેક્સ્ડ બસ
"ਮਲਟੀਪਲੈਕਸਡ
 ਓਪਰੇਸ਼ਨ","મલ્ટિપ્લેક્સ્ડ
 સંચાલન"
ਮਲਟੀਪਲੈਕਸਰ,મલ્ટીપ્લેક્સર
"ਮਲਟੀਪਲੈਕਸਰ
 ਸਿਮੂਲੇਸ਼ਨ","મલ્ટીપ્લેક્સર
 સિમ્યુલેશન"
ਮਲਟੀਪਲੈਕਸਿੰਗ,મલ્ટિપ્લેક્સિંગ
ਮਲਟੀਪਲੈਕਸ ਲਿੰਕ,મલ્ટીપ્લેક્સ કડી
ਮਲਟੀਪਲੈਕਸ ਮੋਡ,મલ્ટીપ્લેક્સ મોડ
"ਮਲਟੀਪਲੈਕਸ
 ਓਪਰੇਸ਼ਨ","અનેકગણું
 સંચાલન"
ਗੁਣਕ ਫੈਕਟਰ,ગુણાકાર પરિબળ
"ਗੁਣਕ ਕੋਟੀਐਂਟ
 ਰਜਿਸਟਰ","ગુણાકાર
 નોંધણી કરવી"
"ਗੁਣਾ ਪੰਚ
 (= ਗਣਨਾ ਕਰਨਾ
 ਪੰਚ)","ગુણાકાર
 (= ગણતરી
 પંચ)"
ਮਲਟੀਪਲਾਈਟ ਸਰਕਟ,મલ્ટિપોઇન્ટ સર્કિટ
ਮਲਟੀਪਲਾਇਲ ਲਿੰਕ,મલ્ટિપોઇન્ટ લિંક
"ਮਲਟੀਪਲਾਇਲ
 ਨੈੱਟਵਰਕ","મલ્ટિપાયંટ
 નેટવર્ક"
ਬਹੁਪੱਖੀ,ગુણોત્તર
ਮਲਟੀਪ੍ਰੈਸਿੰਗ,મલ્ટિપ્રોસેસિંગ
"ਮਲਟੀਪ੍ਰੈਸਿੰਗ
 ਸਿਸਟਮ","મલ્ટિપ્રોસેસિંગ
 પદ્ધતિ"
ਬਹੁਪੁੱਟ,મલ્ટ અથવા
"ਬਹੁਪੁੱਟ
ਇੰਟਰਲੇਵਿੰਗ","મલ્ટ અથવા
સાંધા"
ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ,ગુણાકાર
"ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਯਾਦਦਾਸ਼ਤ ਦੀ ਰੱਖਿਆ","ગુણાકાર
 મેમરી રક્ષા"
"ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਸਿਸਟਮ","ગુણાકાર
 પદ્ધતિ"
ਮਲਟੀਅਲ ਲੜੀਬੱਧ,બહુસાંખી છટણી
ਮਲਟੀਚੀ ਫਾਈਲ,ગંદકી ફાઇલ
"ਮਲਟੀਸ਼ਨਡੇਲ
 ਨਿਜੀ ਲਾਈਨ","બહુવિધ
 ખાનગી લાઇન"
ਮਲਟੀਸਟੇਸ਼ਨ,અનેક પ્રકાર
"ਮਲਟੀਟਾਸਕ
 ਓਪਰੇਸ਼ਨ","બહુવિધ
 સંચાલન"
ਮਲਟੀਥਰੇਜਿੰਗ,બહુવિધ વાંચન
"ਮਲਟੀਯੂਇਨਿਟ
 ਪ੍ਰੋਸੈਸਰ","બહુપદી
 પ્રોસેસર"
ਮਲਟੀਯੂਜ਼ਰ ਸਿਸਟਮ,બહુવિધ પદ્ધતિ
ਬਹੁਗਿਣਤੀ ਤਰਕ,મલ્ટિવલિવ -તર્કશાસ્ત્ર
ਮਲਟੀਵੀਬ੍ਰੈਟਰ,બહુવિધ
"ਮਲਟੀਵੇਅ ਸਰਚ
 ਰੁੱਖ","મલ્ટિવે શોધ
 ઝાડ"
ਆਪਸੀ ਬਾਹਰ ਕੱ .ਣ,પરસ્પર બાકાત
"ਆਪਸੀ
 ਜਾਣਕਾਰੀ","પરસ્પર
 જાણ"
"ਆਪਸੀ ਜੋੜਾ
 ਕੈਪਸ-ਐਕਸ਼ਨਸ","પરસ્પર જોડી
 અપશબ્દ"
ਨੰਦ,નકામું
ਨੰਦ ਤੱਤ,નંદ તત્વ
ਨੰਦ ਫੰਕਸ਼ਨ,Nંચે કાર્ય
Nand ਓਪਰੇਸ਼ਨ,NAND પરેશન
ਨੈਨੋ ਪ੍ਰੋਸੈਸਰ,Nંચાઈ
"ਨੈਨੋਪ੍ਰੋਗ੍ਰਾਮ
 ਸਟੋਰ","ગાંઠ
 દુકાન"
ਤੰਗ ਬੈਂਡ,સાંકડો બેન્ડ
ਰਾਸ਼ਟਰੀ ਚਰਿੱਤਰ,રાષ્ટ્રીય પાત્ર
"ਰਾਸ਼ਟਰੀ
 ਲੋੜ","રાષ્ટ્રીય
 આવશ્યકતા"
ਦੇਸੀ ਲਗਾਵ,મૂળ જોડાણ
ਨੇਟਿਵ ਕੋਡ,મૂળ આચાર
ਦੇਸੀ ਕੰਪਾਈਲਰ,મૂળ સંકલનકર્તા
ਕੁਦਰਤੀ ਬਾਈਨਰੀ,કુદરતી દ્વિસંગી
"ਕੁਦਰਤੀ ਕਾਰਜ
 ਜੇਨਰੇਟਰ","કુદરતી કામગીરી
 જનરેટર"
ਕੁਦਰਤੀ ਭਾਸ਼ਾ,કુદરતી ભાષા
"ਕੁਦਰਤੀ ਭਾਸ਼ਾ
 ਸਿਸਟਮ","કુદરતી ભાષા
 પદ્ધતિ"
ਸੂਈ,સોય
ਨਕਾਰਾਤਮਕ,નકારી કાateવું
ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼,નકારાત્મક નોંધ
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,નકારાત્મક પ્રતિસાદ
ਨਕਾਰਾਤਮਕ ਤਰਕ,નકારાત્મક તર્કશાસ્ત્ર
ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ,નકારાત્મક સાચું તર્ક
ਨੇਪੰਪੀ,ઉદ્ધતાઈ
"ਨਾ ਤੇ ਨਾ ਹੀ
 ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)
 ਓਪਰੇਸ਼ਨ)","ન ભણતા
 ઓપરેશન (NOR--
 કામગીરી)"
ਨੀਪਰ,NEPRE
"ਨੇਸਟਡ ਕਮਾਂਡ
 ਸੂਚੀ","નેસ્ટેડ આદેશ
 યાદી"
ਨੇਸਟਡ ਮੈਕਰੋਸ,માળા
ਆਲ੍ਹਣਾ ਪੱਧਰ,માળો સ્તર
ਆਲ੍ਹਣਾ ਸਟੋਰ,માળો
ਸ਼ੁੱਧ structure ਾਂਚਾ,ચોખ્ખી માળખું
"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਨਿਯੰਤਰਣ","નેટવર્ક પ્રવેશ
 નિયંત્રણ"
"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਮਸ਼ੀਨ","નેટવર્ક પ્રવેશ
 મશીન"
"ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਕੀਮਤ","નેટવર્ક પ્રવેશ
 કિંમત નિર્ધારણ"
ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ,નેટવર્ક એનાલોગ
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,નેટવર્ક વિશ્લેષક
"ਨੈੱਟਵਰਕ
 ਐਪਲੀਕੇਸ਼ਨ","નેટવર્ક
 નિયમ"
"ਨੈੱਟਵਰਕ
 ਆਰਕੀਟੈਕਚਰ","નેટવર્ક
 સ્થાપત્ય"
"ਨੈੱਟਵਰਕ
 ਜਾਗਰੂਕਤਾ","નેટવર્ક
 જાગરૂકતા"
"ਨੈੱਟਵਰਕ
 ਭਾਗ","નેટવર્ક
 ઘટક"
"ਨੈੱਟਵਰਕ
 ਭੀੜ","નેટવર્ક
 ભીડ"
ਨੈੱਟਵਰਕ ਨਿਰੰਤਰ,નેટવર્ક સ્થિર
"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਮੋਡ","નેટવર્ક નિયંત્રણ
 પદ્ધતિ"
"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪੜਾਅ","નેટવર્ક નિયંત્રણ
 તબક્કો"
"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਪ੍ਰੋਗਰਾਮ
 ਪੀੜ੍ਹੀ","નેટવર્ક નિયંત્રણ
 કાર્યક્રમ
 નિર્માણ"
"ਨੈੱਟਵਰਕ ਕੰਟਰੋਲ
 ਦਸਤਖਤ ਕਰਨ ਵਾਲੇ ਯੂਨਿਟ","નેટવર્ક નિયંત્રણ
 સંકેત એકમ"
