Gujarati,Kannada
બહુવિધ ભરણ,ಬಹು ಭರ್ತಿ
મલ્ટિફ્રેમ,ಮಲ್ಟಿಫ್ರೇಮ್
મલ્ટી ગેટન,ಬಹು ಗೇಟನ್
બહુવિધ શિંગડા,ಬಹು ಕೊಂಬುಗಳು
બહુવિધ આયનીકરણ,ಬಹು ಅಯಾನೀಕರಣ
મલ્ટી કોન્ટેક્ટ જેક,ಬಹು ಸಂಪರ್ಕ ಜ್ಯಾಕ್
બહુવિધ સ્તરો,ಬಹು ಹಂತಗಳು
બહુવિધ માપન,ಬಹು ಅಳತೆ
બહુવિધ મોડ્યુલેશન,ಬಹು ಮಾಡ್ಯುಲೇಶನ್
મલ્ટિન્યુટ્રોન નિવેશ,ಮಲ್ಟಿನ್ಯೂಟ್ರಾನ್ ಅಳವಡಿಕೆ
મલ્ટિન્યુક્લેટ થિયરી,ಬಹು ನ್ಯೂಕ್ಲಿಯೇಟ್ ಸಿದ್ಧಾಂತ
મલ્ટીટાસ્કીંગ કામગીરી,ಬಹುಕಾರ್ಯಕ ಕಾರ್ಯಾಚರಣೆ
બહુવિધ કપ્લર,ಬಹು ಸಂಯೋಜಕ
બહુવિધ ચેપ,ಬಹು ಸೋಂಕುಗಳು
મલ્ટિપાથ ઇવેન્ટ,ಬಹುಮಾರ್ಗ ಘಟನೆ
બહુવિધ પંચિંગ,ಬಹು ಗುದ್ದಾಟ
બહુવિધ શ્વાસ વિતરણ,ಬಹು ಉಸಿರಾಟದ ವಿತರಣೆ
બહુવિધ ચોકસાઇ,ಬಹು ನಿಖರತೆ
બહુવિધ આદિમ કોષો,ಬಹು ಪ್ರಾಚೀನ ಕೋಶಗಳು
બહુવિધ પ્રિઝમ,ಬಹು ಪ್ರಿಸ್ಮ್
બહુવિધ પ્રોગ્રામિંગ,ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್
બહુવિધ પંચિંગ,ಬಹು ಗುದ್ದಾಟ
મલ્ટી રેન્જ પોઇન્ટર,ಬಹು ವ್ಯಾಪ್ತಿಯ ಪಾಯಿಂಟರ್
બહુવિધ પ્રતિક્રિયા,ಬಹು ಪ್ರತಿಕ್ರಿಯೆ
બહુવિધ પ્રતિબિંબ,ಬಹು ಪ್ರತಿಫಲನಗಳು
મલ્ટિરેસોનન્સ સિસ્ટમ,ಬಹು ಅನುರಣನ ವ್ಯವಸ್ಥೆ
બહુવિધ છૂટાછવાયા,ಬಹು ಚದುರುವಿಕೆ
સિસ્મોમીટર બીમ,ಸೀಸ್ಮೋಮೀಟರ್ ಕಿರಣ
બહુવિધ બિંદુ સ્કેનિંગ,ಬಹು ಪಾಯಿಂಟ್ ಸ್ಕ್ಯಾನಿಂಗ್
બહુવિધ સ્ટાર,ಬಹು ನಕ್ಷತ್ರ
મલ્ટીફંક્શન સ્વીચ,ಬಹುಕ್ರಿಯಾತ್ಮಕ ಸ್ವಿಚ್
મલ્ટી ટાર્ગેટ સિસ્ટમ,ಬಹು ಗುರಿ ವ್ಯವಸ್ಥೆ
"બહુવિધ પરીક્ષણ સેટઅપ, બહુવિધ પરીક્ષણ લોગ","ಬಹು ಪರೀಕ್ಷಾ ಸೆಟಪ್, ಬಹು ಪರೀಕ್ಷಾ ಲಾಗ್"
મલ્ટિવે સંકુલ,ಬಹುಮಾರ್ಗ ಸಂಕೀರ್ಣ
બહુવિધ ચળવળ,ಬಹು ಚಲನೆ
મલ્ટિપ્લેક્સ ઇકો,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಪ್ರತಿಧ್ವನಿ
ટ્યુન કરેલ એન્ટેના,ಟ್ಯೂನ್ ಮಾಡಿದ ಆಂಟೆನಾ
મલ્ટિ-ટ્યુન એન્ટેના,ಬಹು-ಶ್ರುತಿ ಆಂಟೆನಾ
"બહુપદી, બહુવિધ","ಬಹುಪದೋಕ್ತಿ, ಬಹು"
બહુપદી કાર્ય,ಬಹುಪದೀಯ ಕಾರ್ಯ
પોલિહેડ્રલ સંભવિત,ಬಹುಮುಖ ಸಾಮರ್ಥ್ಯ
બહુવિધ સ્પર્શ પદ્ધતિ,ಬಹು ಸ್ಪರ್ಶ ವಿಧಾನ
મલ્ટિઇલેક્ટ્રોડ રેઝિસ્ટિવિટી ઓથરિંગ,ಮಲ್ಟಿಎಲೆಕ್ಟ್ರೋಡ್ ರೆಸಿಸಿವಿಟಿ ಆಥರಿಂಗ್
મલ્ટી-સ્ટેજ બીમ ટ્રાન્સમિશન,ಬಹು-ಹಂತದ ಕಿರಣದ ಪ್ರಸರಣ
બહુવિધ,ಬಹು
બહુવિધ માળખું,ಬಹು ರಚನೆ
મલ્ટીપ્લેક્સ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್
મલ્ટીપ્લેક્સ સાધનો,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಉಪಕರಣಗಳು
મલ્ટિપ્લેક્સ હોલોગ્રાફી,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಹೊಲೊಗ್ರಾಫಿ
મલ્ટિપ્લેક્સર,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
મલ્ટીપ્લેક્સીંગ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
મલ્ટિપ્લેક્સ મશીન,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಯಂತ್ರ
ગુણાકાર,ಗುಣಾಕಾರ
ગુણાંક,ಗುಣಾಂಕ
ગુણાકાર પરિબળ,ಗುಣಾಕಾರ ಅಂಶ
ગુણાકાર સમય,ಗುಣಾಕಾರ ಸಮಯ
ગુણાકાર અસર,ಗುಣಾಕಾರ ಪರಿಣಾಮ
બહુવિધ મિશ્રણ,ಬಹು ಮಿಶ್ರಣ
વધતો વરસાદ,ಹೆಚ್ಚುತ್ತಿರುವ ಮಳೆ
"ગુણાકાર લંબાઈ, ગુણાકાર લંબાઈ","ಗುಣಾಕಾರ ಉದ್ದ, ಗುಣಾಕಾರ ಉದ್ದ"
ગુણક,ಗುಣಕ
બહુમતી,ಬಹುತ್ವ
ગુણક,ಗುಣಕ
ગુણક પ્રવેગક સિસ્ટમ,ಗುಣಕ ವೇಗವರ್ಧಕ ವ್ಯವಸ್ಥೆ
ગુણક વિશ્લેષણ,ಗುಣಕ ವಿಶ್ಲೇಷಣೆ
ગુણક પરિબળ,ಗುಣಕ ಅಂಶ
ગુણાકાર સમીકરણ,ಗುಣಾಕಾರ ಸಮೀಕರಣ
ગુણક સૂત્ર,ಗುಣಕ ಸೂತ್ರ
"ગુણક ફોટોનલી, ગુણક ફોટોનલી","ಮಲ್ಟಿಪ್ಲೈಯರ್ ಫೋಟೊನಲಿ, ಮಲ್ಟಿಪ್ಲೈಯರ್ ಫೋಟೊನಲಿ"
ગુણક મૂલ્ય,ಗುಣಕ ಮೌಲ್ಯ
પ્રમોશનલ અસર,ಪ್ರಚಾರದ ಪ್ರಭಾವ
"ગુણાકાર, ગુણાકાર","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
બહુસંબંધિત સુપરકન્ડક્ટર,ಬಹುಸಂಬಂಧಿತ ಸೂಪರ್ ಕಂಡಕ್ಟರ್
બહુ ionized,ಬಹು ಅಯಾನೀಕೃತ
"ગુણાકાર મશીન, ગુણાકાર વેધન","ಗುಣಾಕಾರ ಯಂತ್ರ, ಗುಣಾಕಾರ ಚುಚ್ಚುವಿಕೆ"
પોલીપોલર,ಬಹುಧ್ರುವೀಯ
બહુધ્રુવીય આર્મચર,ಮಲ್ಟಿಪೋಲಾರ್ ಆರ್ಮೇಚರ್
બહુધ્રુવીય ફાઇનર,ಬಹುಧ್ರುವೀಯ ಸೂಕ್ಷ್ಮ
પોલીપોલ,ಪಾಲಿಪೋಲ್
પોલીપોલ પ્રસરણ,ಪಾಲಿಪೋಲ್ ಪ್ರಸರಣ
પોલીપોલ ક્ષેત્ર,ಪಾಲಿಪೋಲ್ ಕ್ಷೇತ್ರ
દ્વિધ્રુવ ક્ષણ,ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
પોલીપોલ ક્રમ,ಪಾಲಿಪೋಲ್ ಅನುಕ್ರಮ
બહુધ્રુવીય કિરણોત્સર્ગ,ಮಲ್ಟಿಪೋಲಾರ್ ವಿಕಿರಣ
પોલીપોલર પ્રતિનિધિત્વ,ಪಾಲಿಪೋಲಾರ್ ಪ್ರಾತಿನಿಧ್ಯ
બહુધ્રુવીય ચેપ,ಮಲ್ಟಿಪೋಲಾರ್ ಸೋಂಕು
મલ્ટિપ્રોગ્રામિંગ,ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್
મલ્ટિ-પ્રોગ્રામ સુપરવાઇઝર,ಬಹು-ಕಾರ್ಯಕ್ರಮದ ಮೇಲ್ವಿಚಾರಕ
મલ્ટી-ફેઝ પ્રોપેલન્ટ,ಬಹು-ಹಂತದ ಪ್ರೊಪೆಲ್ಲಂಟ್
બહુહેતુક રિફ્લેક્ટોમીટર,ಬಹುಪಯೋಗಿ ಪ್ರತಿಫಲಕ ಮಾಪಕ
મલ્ટિમીટર,ಮಲ್ಟಿಮೀಟರ್
બહુવિધ રેઝોનન્ટ લાઇન,ಬಹು ಅನುರಣನ ಸಾಲು
"બહુપદી, બહુપદી","ಬಹುಪದೋಕ್ತಿ, ಬಹುಪದೋಕ್ತಿ"
બહુપદી એમ્પ્લીફાયર,ಬಹುಪದೀಯ ಆಂಪ್ಲಿಫಯರ್
બહુપદી પ્રક્રિયા,ಬಹುಪದೀಯ ಪ್ರಕ್ರಿಯೆ
મલ્ટી સ્ટેપ રોઇંગ,ಬಹು ಹಂತದ ರೋಯಿಂಗ್
"મલ્ટિસ્ટેજ રોકેટ, મલ્ટિસ્ટેજ રોકેટ","ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್, ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್"
બહુપદી એકવિધ એમ્પ્લીફાયર,ಬಹುಪದೀಯ ಏಕತಾನತೆಯ ಆಂಪ್ಲಿಫಯರ್
બહુ-સ્તરવાળી ફાઇબર,ಬಹು-ಪದರದ ಫೈಬರ್
મલ્ટિપાથ રેકોર્ડિંગ સિસ્ટમ,ಮಲ್ಟಿಪಾತ್ ರೆಕಾರ್ಡಿಂಗ್ ಸಿಸ್ಟಮ್
મલ્ટી યુનિટ એન્ટેના,ಬಹು ಘಟಕ ಆಂಟೆನಾ
મેનીફોલ્ડ,ಬಹುದ್ವಾರಿ
બહુવિધતા,ಬಹುತ್ವ
મલ્ટિવાલ્વ એમ્પ્લીફાયર,ಮಲ್ಟಿವಾಲ್ವ್ ಆಂಪ್ಲಿಫಯರ್
મલ્ટિવેક્ટર,ಮಲ್ಟಿವೆಕ್ಟರ್
મલ્ટિવાઇબ્રેટર,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
મલ્ટિવાઇબ્રેટર ઓસિલેટર,ಮಲ್ಟಿವೈಬ್ರೇಟರ್ ಆಂದೋಲಕ
મલ્ટિવોલ્ટેજ ગેજ,ಮಲ್ಟಿವೋಲ್ಟೇಜ್ ಗೇಜ್
મલ્ટી એન્ટેના,ಬಹು ಆಂಟೆನಾ
"muon, mumeson","ಮುವಾನ್, ಮ್ಯೂಮೆಸನ್"
મુની ચાર્જ મુની ચાર્જ,ಮುವಾನಿ ಚಾರ್ಜ್ ಮುಯುನಿ ಚಾರ್ಜ್
માયોનિયમ,ಮಯೋನಿಯಮ್
મોસેસ એન્ટેના,ಮೋಸೆಸ್ ಆಂಟೆನಾ
મશ,ಮುಶ್
બાઘા વિસ્તાર પાથ વિસ્તાર,ಬಾಘಾ ಪ್ರದೇಶದ ಮಾರ್ಗ ಪ್ರದೇಶ
જન્માક્ષર,ಜಾತಕ
મિશન ભૂલ,ಮಿಷನ್ ದೋಷ
સંગીત,ಸಂಗೀತ
સંગીત સ્વરૂપ,ಸಂಗೀತ ರೂಪ
સંગીત ખંડ,ಸಂಗೀತ ಕೊಠಡಿ
સ્વર ગ્રામ,ಸ್ವರ ಗ್ರಾಂ
"સંગીત, સંગીત","ಸಂಗೀತ, ಸಂಗೀತ"
મ્યુઝિકલ એકોસ્ટિક્સ,ಸಂಗೀತದ ಅಕೌಸ್ಟಿಕ್ಸ್
મ્યુઝિકલ એકોસ્ટિક્સ,ಸಂಗೀತದ ಅಕೌಸ್ಟಿಕ್ಸ್
સંગીત બોક્સ,ಸಂಗೀತ ಪೆಟ್ಟಿಗೆ
અવાજ પડઘો,ಧ್ವನಿ ಪ್ರತಿಧ್ವನಿ
ગાયિકા જ્વાલા,ಗಾಯಕಿ ಜ್ವಾಲಾ
"સાધન, સાધન, સાધન","ವಾದ್ಯ, ವಾದ್ಯ, ವಾದ್ಯ"
વોકલ અંતરાલ,ಗಾಯನ ಮಧ್ಯಂತರ
પડઘો પાડતો અવાજ,ಪ್ರತಿಧ್ವನಿಸುವ ಧ್ವನಿ
સંગીતનો સ્કોર,ಸಂಗೀತ ಸ್ಕೋರ್
સંગીતનો સ્વર,ಸಂಗೀತ ಟೋನ್
ચલ ધ્રુવીય પરિભ્રમણ,ವೇರಿಯಬಲ್ ಧ್ರುವೀಯತೆಯ ತಿರುಗುವಿಕೆ
મૌન,ಮೌನ
સ્ટીલ્થ નિયંત્રણ,ರಹಸ್ಯ ನಿಯಂತ್ರಣ
મૌન સંવેદનશીલતા,ಮೌನ ಸೂಕ್ಷ್ಮತೆ
મૌન સ્વીચ,ಮೌನ ಸ್ವಿಚ್
સ્ટીલ્થ સિસ્ટમ,ರಹಸ್ಯ ವ್ಯವಸ್ಥೆ
"પરસ્પર, પરસ્પર","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
પરસ્પર અઝીમુથ,ಪರಸ್ಪರ ಅಜಿಮುತ್
પરસ્પર વાહકતા,ಪರಸ್ಪರ ವಾಹಕತೆ
પરસ્પર અવરોધ,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ
પરસ્પર પ્રેરણા,ಪರಸ್ಪರ ಪ್ರೇರಣೆ
પરસ્પર ઇન્ડક્શન,ಪರಸ್ಪರ ಇಂಡಕ್ಷನ್
પરસ્પર સંભવિત ઊર્જા,ಪರಸ್ಪರ ಸಂಭಾವ್ಯ ಶಕ್ತಿ
પરસ્પર પારસ્પરિકતા,ಪರಸ್ಪರ ಪರಸ್ಪರ
પરસ્પર વિશિષ્ટ,ಪರಸ್ಪರ ವೈಶಿಷ್ಟ್ಯ
પરસ્પર વિશિષ્ટ ઘટનાઓ,ಪರಸ್ಪರ ವಿಶೇಷ ಘಟನೆಗಳು
પરસ્પર અસ્ત્રો,ಪರಸ್ಪರ ಸ್ಪೋಟಕಗಳು
પરસ્પર સુલભ માર્ગ,ಪರಸ್ಪರ ಪ್ರವೇಶಿಸಬಹುದಾದ ಮಾರ್ಗ
પરસ્પર વિશિષ્ટ માપન,ಪರಸ್ಪರ ಪ್ರತ್ಯೇಕ ಮಾಪನ
મુજિક,ಮುಜಿಕ್
કોર્ડ હેડ વેગ,ಬಳ್ಳಿಯ ತಲೆಯ ವೇಗ
mv ટ્યુબ,ಎಂವಿ ಟ್ಯೂಬ್
mylar કેપેસિટર,ಮೈಲಾರ್ ಕೆಪಾಸಿಟರ್
"મ્યોપિયા, મ્યોપિયા","ಸಮೀಪದೃಷ್ಟಿ, ಸಮೀಪದೃಷ್ಟಿ"
મિરિયાફોન,ಮಿರಿಯಾಫೋನ್
એન ઇલેક્ટ્રોન,ಎನ್ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
સતત ક્ષણ ગુણાંક,ಸ್ಥಿರ ಕ್ಷಣ ಗುಣಾಂಕ
એન-શેલ,ಎನ್-ಶೆಲ್
n-સામૂહિક સમસ્યા,ಎನ್-ಮಾಸ್ ಸಮಸ್ಯೆ
એન-ડિસ્પ્લે,ಎನ್-ಡಿಸ್ಪ್ಲೇ
એનપીન ટ્રાન્ઝિસ્ટર,npin ಟ್ರಾನ್ಸಿಸ್ಟರ್
એનપીન ટ્રાયોડ ટ્રાંઝિસ્ટર,ಎನ್ಪಿನ್ ಟ್ರೈಡ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
n-વિસ્થાપન,n-ಸ್ಥಳಾಂತರ
n-વિસ્થાપન નિયમ,n-ಸ್ಥಳಾಂತರ ನಿಯಮ
n-પ્રકારની વાહકતા,n- ಮಾದರಿಯ ವಾಹಕತೆ
n-પ્રકાર સેમિકન્ડક્ટર,ಎನ್-ಟೈಪ್ ಸೆಮಿಕಂಡಕ್ಟರ್
સ્ટીયરેબલ ગ્રહ,ಚಲಿಸಬಲ್ಲ ಗ್ರಹ
"ખીલી, ખીલી","ಉಗುರು, ಉಗುರು"
નેઇલ હેડ બેન્ડ,ಉಗುರು ತಲೆ ಬ್ಯಾಂಡ್
અને પૂરક,ಮತ್ತು ಪೂರಕ
અને પૂરક દરવાજા,ಮತ್ತು ಪೂರಕ ದ್ವಾರಗಳು
નેનો,ನ್ಯಾನೋ
નેનોગ્રામ (એકમ),ನ್ಯಾನೊಗ್ರಾಮ್ (ಘಟಕ)
નેનોમીટર,ನ್ಯಾನೋಮೀಟರ್
નેનો-સેકન્ડ,ನ್ಯಾನೋ-ಸೆಕೆಂಡ್
સાંકડી બેન્ડ ધરી,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಅಕ್ಷ
સાંકડી બીમ શોષણ,ಕಿರಿದಾದ ಕಿರಣದ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
"સંકુચિત નાક, સંકુચિત નસકોરું","ಸಂಕುಚಿತ ಮೂಗು, ಸಂಕುಚಿತ ಮೂಗಿನ ಹೊಳ್ಳೆಗಳು"
સાંકડો અવરોધ,ಕಿರಿದಾದ ತಡೆಗೋಡೆ
સાંકડી-ગેપ સ્પાર્ક ચેમ્બર,ಕಿರಿದಾದ ಅಂತರದ ಸ್ಪಾರ್ಕ್ ಚೇಂಬರ್
અનુનાસિક,ಮೂಗಿನ
કુદરતી વિપુલતા,ನೈಸರ್ಗಿಕ ಸಮೃದ್ಧಿ
કુદરતી પ્રવૃત્તિ,ನೈಸರ್ಗಿಕ ಚಟುವಟಿಕೆ
કુદરતી ઘૂંસપેંઠ,ನೈಸರ್ಗಿಕ ನುಗ್ಗುವಿಕೆ
કુદરતી એન્ટેના આવર્તન,ನೈಸರ್ಗಿಕ ಆಂಟೆನಾ ಆವರ್ತನ
કુદરતી પૃષ્ઠભૂમિ કિરણોત્સર્ગ,ನೈಸರ್ಗಿಕ ಹಿನ್ನೆಲೆ ವಿಕಿರಣ
કુદરતી બીટા રે સ્પેક્ટ્રમ,ನೈಸರ್ಗಿಕ ಬೀಟಾ ರೇ ಸ್ಪೆಕ್ಟ್ರಮ್
કુદરતી સીમા પ્રતિબંધ,ನೈಸರ್ಗಿಕ ಗಡಿ ನಿರ್ಬಂಧ
"કુદરતી પહોળાઈ, કુદરતી પહોળાઈ","ನೈಸರ್ಗಿಕ ಅಗಲ, ನೈಸರ್ಗಿಕ ಅಗಲ"
કુદરતી વાયુમિશ્રણ,ನೈಸರ್ಗಿಕ ಗಾಳಿ
કુદરતી રંગ કેપ્ચર,ನೈಸರ್ಗಿಕ ಬಣ್ಣ ಸೆರೆಹಿಡಿಯುವಿಕೆ
કુદરતી સંવહન,ನೈಸರ್ಗಿಕ ಸಂವಹನ
કુદરતી પ્રવાહ,ನೈಸರ್ಗಿಕ ಹರಿವು
કુદરતી આવર્તન કુદરતી આવર્તન,ನೈಸರ್ಗಿಕ ಆವರ್ತನ ನೈಸರ್ಗಿಕ ಆವರ್ತನ
કુદરતી બળતણ,ನೈಸರ್ಗಿಕ ಇಂಧನ
કુદરતી ગામા રેડિયેશનની તીવ્રતા,ನೈಸರ್ಗಿಕ ಗಾಮಾ ವಿಕಿರಣದ ತೀವ್ರತೆ
"કુદરતી ગેસ, કુદરતી ગેસ","ನೈಸರ್ಗಿಕ ಅನಿಲ, ನೈಸರ್ಗಿಕ ಅನಿಲ"
કુદરતી રેખા વિરામ,ನೈಸರ್ಗಿಕ ರೇಖೆಯ ಸ್ಥಗಿತ
કુદરતી ચુંબક,ನೈಸರ್ಗಿಕ ಮ್ಯಾಗ್ನೆಟ್
કુદરતી ધ્રુવીયતા,ನೈಸರ್ಗಿಕ ಧ್ರುವೀಯತೆ
"કુદરતી ઓસિલેશન, કુદરતી ઓસિલેશન","ನೈಸರ್ಗಿಕ ಆಂದೋಲನ, ನೈಸರ್ಗಿಕ ಆಂದೋಲನ"
કુદરતી સમયગાળો,ನೈಸರ್ಗಿಕ ಸಮಯದ ಅವಧಿ
કુદરતી કિરણોત્સર્ગ,ನೈಸರ್ಗಿಕ ವಿಕಿರಣ
કુદરતી પડઘો,ನೈಸರ್ಗಿಕ ಅನುರಣನ
કુદરતી સ્થિતિ,ನೈಸರ್ಗಿಕ ಸ್ಥಿತಿ
સીમલેસ સિસ્ટમ,ತಡೆರಹಿತ ವ್ಯವಸ್ಥೆ
કુદરતી સહનશીલતા મર્યાદા,ನೈಸರ್ಗಿಕ ಸಹಿಷ್ಣುತೆಯ ಮಿತಿ
કુદરતી સહનશીલતા શ્રેણી,ನೈಸರ್ಗಿಕ ಸಹಿಷ್ಣುತೆಯ ಶ್ರೇಣಿ
કુદરતી ત્રિકોણ,ನೈಸರ್ಗಿಕ ತ್ರಿಕೋನ
કુદરતી મોડેલિંગ,ನೈಸರ್ಗಿಕ ಮಾಡೆಲಿಂಗ್
કુદરતી યુરેનિયમ રિએક્ટર,ನೈಸರ್ಗಿಕ ಯುರೇನಿಯಂ ರಿಯಾಕ್ಟರ್
કુદરતી કંપન કુદરતી કંપન,ನೈಸರ್ಗಿಕ ಕಂಪನ ನೈಸರ್ಗಿಕ ಕಂಪನ
કુદરતી તરંગલંબાઇ,ನೈಸರ್ಗಿಕ ತರಂಗಾಂತರ
સરળ આંસુ,ಸುಲಭ ಕಣ್ಣೀರು
પ્રકાશનું સ્વરૂપ,ಬೆಳಕಿನ ರೂಪ
જગ્યાનું સ્વરૂપ,ಬಾಹ್ಯಾಕಾಶ ಸಮಯದ ರೂಪ
નાવિક સાંકળ (ફૂટ),ನಾವಿಕ ಸರಪಳಿ (ಅಡಿ)
નોટિકલ માઇલ,ನಾಟಿಕಲ್ ಮೈಲಿ
"નાતાલ સંધ્યાપ્રકાશ, નતાલ દ્વાભા","ನಟಾಲ್ ಸಂಧ್ಯಾಪ್ರಕಾಶ್, ನಟಾಲ್ ದ್ವಾಭ"
નેવાગ્લાઇડ,ನೆವಾಗ್ಲೈಡ್
નેવાર,ನೆವಾರ್
નવારો,ನವರೋ
આગળનું દૃશ્ય,ಮುಂಭಾಗದ ನೋಟ
"કામગીરી, નેવિગેશન","ಕಾರ್ಯಾಚರಣೆಗಳು, ಸಂಚರಣೆ"
સ્ટીયરિંગ મદદનીશ,ಸ್ಟೀರಿಂಗ್ ಸಹಾಯಕ
ઓપરેશનલ કટોકટી,ಕಾರ್ಯಾಚರಣೆಯ ಬಿಕ್ಕಟ್ಟು
નેવિગેશન માર્ક,ಸಂಚರಣೆ ಗುರುತು
સ્ટીયરિંગ માઇક્રોફિલ્મ પ્રોજેક્ટર,ಸ್ಟೀರಿಂಗ್ ಮೈಕ್ರೋಫಿಲ್ಮ್ ಪ್ರೊಜೆಕ್ಟರ್
નેવિગેટર,ನ್ಯಾವಿಗೇಟರ್
નિકોલ્સન બોરિઝમ,ನಿಕೋಲ್ಸನ್ ಬೋರಿಸಂ
ઇકો નજીક,ಪ್ರತಿಧ್ವನಿ ಹತ್ತಿರ
અપ્રસ્તુત સંકેતની નજીક,ಕೊನೆಯಲ್ಲಿ ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
મેદાનની નજીક,ಕ್ಷೇತ್ರದ ಹತ್ತಿರ
ઇન્ફ્રારેડની નજીક,ಅತಿಗೆಂಪು ಬಳಿ
અસમર્થતા,ಅಸಮರ್ಥತೆ
(આંખની) નજીકના બિંદુ,(ಕಣ್ಣಿನ) ಸಮೀಪ ಬಿಂದು
બિંદુ સ્ત્રોત,ಪಾಯಿಂಟ್ ಮೂಲ
વારંવાર પડઘો,ಆಗಾಗ್ಗೆ ಅನುರಣನ
અડીને સેટ,ಪಕ್ಕದ ಸೆಟ್
અલ્ટ્રાવાયોલેટની નજીક,ನೇರಳಾತೀತ ಬಳಿ
નજીકનો અભિગમ,ಹತ್ತಿರದ ವಿಧಾನ
નજીકનો પાડોશી,ಹತ್ತಿರದ ನೆರೆಹೊರೆಯವರು
ગોળાકાર ભ્રમણકક્ષા,ವೃತ್ತಾಕಾರದ ಕಕ್ಷೆ
સંપૂર્ણ સ્ફટિક,ಪರಿಪೂರ್ಣ ಸ್ಫಟಿಕ
ગૌણ શ્રેણી,ದ್ವಿತೀಯ ವರ್ಗ
નિહારિકા,ನೀಹಾರಿಕೆ
નિહારિકા વિતરણ,ನೀಹಾರಿಕೆ ವಿತರಣೆ
નિહારિકા પૂર્વધારણા,ನೀಹಾರಿಕೆ ಊಹೆ
નેબ્યુલા રેડિયેશન,ನೀಹಾರಿಕೆ ವಿಕಿರಣ
નિહારિકા સ્પેક્ટ્રમ,ನೀಹಾರಿಕೆ ಸ್ಪೆಕ್ಟ್ರಮ್
નિહારિકા સિદ્ધાંત,ನೀಹಾರಿಕೆ ಸಿದ್ಧಾಂತ
નિહારિકા ફરતો તારો,ನೀಹಾರಿಕೆ ತಿರುಗುವ ನಕ್ಷತ್ರ
"સોય, યાદી","ಸೂಜಿ, ಪಟ್ಟಿ"
"નીડલ બાર, નીડલ બાર","ಸೂಜಿ ಬಾರ್, ಸೂಜಿ ಬಾರ್"
સૂચિ અવાજ,ಪಟ್ಟಿ ಧ್ವನಿ
સૂચક વિચલન,ಸೂಚಕ ವಿಚಲನ
અનુક્રમણિકા તારાવિશ્વો,ಸೂಚ್ಯಂಕ ಗೆಲಕ್ಸಿಗಳು
"પિન વાલ્વ, ઇન્વેન્ટરી વાલ્વ","ಪಿನ್ ಕವಾಟ, ದಾಸ್ತಾನು ಕವಾಟ"
વાદળી દિવાલ,ನೀಲಿ ಗೋಡೆ
વાદળી-સિદ્ધાંત,ನೀಲಿ-ತತ್ವ
"નકારાત્મક, નકારાત્મક, નકારાત્મક","ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ"
નકારાત્મક શોષણ,ಋಣಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
નકારાત્મક એન્ટિપ્રોટોન,ಋಣಾತ್ಮಕ ಆಂಟಿಪ್ರೋಟಾನ್
નકારાત્મક એમ્પ્લીફાયર,ಋಣಾತ್ಮಕ ಆಂಪ್ಲಿಫಯರ್
નકારાત્મક શાખા,ನಕಾರಾತ್ಮಕ ಶಾಖೆ
"લોન ચાર્જ, લોન ચાર્જ","ಸಾಲ ಶುಲ್ಕ, ಸಾಲ ಶುಲ್ಕ"
દેવું ચાર્જ કેરિયર,ಸಾಲ ಶುಲ್ಕ ವಾಹಕ
"ક્રેડિટ સંકેત, દેવું ચિરાલિટી","ಕ್ರೆಡಿಟ್ ಸೂಚನೆ, ಸಾಲದ ಚಿರಾಲಿಟಿ"
ક્રેડિટ ગુણાંક,ಕ್ರೆಡಿಟ್ ಗುಣಾಂಕ
લોન સબસિડી,ಸಾಲ ಸಬ್ಸಿಡಿ
નકારાત્મક ડ્રાઈવર,ನಕಾರಾತ್ಮಕ ಚಾಲಕ
નકારાત્મક સહસંબંધ,ನಕಾರಾತ್ಮಕ ಪರಸ್ಪರ ಸಂಬಂಧ
દેવું જોડાણ,ಸಾಲದ ಜೋಡಣೆ
