Marathi,Hindi
न्यूट्रॉन प्रतिबिंब,न्यूट्रॉन परावर्तन
न्यूट्रॉन समृद्ध,न्यूट्रॉन समृद्ध
न्यूट्रॉन विखुरणे,न्यूट्रॉन प्रकीर्णन
न्यूट्रॉन निवड,न्यूट्रॉन वरण
न्यूट्रॉन मूळ,न्यूट्रॉन उद्गम
"न्यूट्रॉन स्पेक्ट्रोमीटर, न्यूट्रॉन स्पेक्ट्रोमीटर","न्यूट्रॉन स्पेक्ट्रममापी, न्यूट्रॉन स्पेक्ट्रोमीटर"
न्यूट्रॉन स्पेक्ट्रोस्कोपी,न्यूट्रॉन स्पेक्ट्रमिकी
न्यूट्रॉन उष्णता,न्यूट्रॉन ताप
न्यूट्रॉन ट्रान्झिट सिद्धांत,न्यूट्रॉन अभिगमन सिद्धांत
न्यूट्रॉन टर्बाइन,न्यूट्रॉन टरबाइन
न्यूट्रॉन वेग व्हेरिएबल,न्यूट्रॉन वेग वरित्र
"न्यूट्रॉन उत्पादन, न्यूट्रॉन उत्पादन","न्यूट्रॉन उत्पादन, न्यूट्रॉन उत्पाद"
न्यूट्रॉन संक्रमण,न्यूट्रॉनी तत्वांतरण
तटस्थ वर्तुळ सीमा,उदासीन मंडल सीमा
नॉस्टॅल्जिक वर्तुळ,उदासीन मंडल
neva-पडदा,नेवा-परदा
बातम्या प्रसारित,समाचार प्रसारण
बातम्या प्रसारक,समाचार प्रसारक
न्यूटनचा शीतकरणाचा नियम,न्यूटन का शीतन नियम
न्यूटनचा गुरुत्वाकर्षणाचा नियम,न्यूटन का गुरूत्वाकर्षण नियम
न्यूटनचा प्रतिकाराचा नियम,न्यूटन का प्रतिरोध नियम
न्यूटनचे गतीचे नियम,न्यूटन के गति-नियम
न्यूटन रिंग,न्यूटन वलय
न्यूटनचा प्रकाश सिद्धांत,न्यूटन का प्रकाश सिद्धांत
न्यूटोनियन संकल्पना,न्यूटनी धारणाएँ
न्यूटोनियन प्रवाह,न्यूटनी प्रवाह
न्यूटोनियन द्रव,न्यूटनी तरल
newtany फोकस,न्यूटनी फोकस
न्यूटनचा घर्षणाचा नियम,न्यूटनी घर्षण नियम
न्यूटोनियन द्रवपदार्थ,न्यूटनी द्रव
newtany यांत्रिकी,न्यूटनी यांत्रिकी
न्यूटोनियन संभाव्य ऊर्जा,न्यूटनी स्थितिज ऊर्जा
न्यूटनी इंस्ट्रक्शन फ्रेम,न्यूटनी निर्देश फ्रेम
"न्यूटन दुर्बिणी, न्यूटन दुर्बिणी","न्यूटनी दूरबीन, न्यूटनी दूरदर्शक"
न्यूटोनियन परिवर्तन,न्यूटनी रूपांतरण
न्यूटोनियन वेग,न्यूटनी वेग
न्यूटोनियन व्हिस्कोसिटी,न्यूटनी श्यानता
दुसरा शेजारी शेजारी,द्वितीय आसन्न प्रतिवेशी
"निकॅड बॅटरी, निकेल कॅडमियम बॅटरी","निकैड बैटरी, निकैल कैडमियम बैटरी"
निकेल-लोखंडी बॅटरी,निकैल-लोह बैटरी
बाहेर,निकल
निकेल प्रिझम,निकल प्रिज्म
निळी उष्णता,नील ताप
नीर मास स्पेक्ट्रोग्राफर,नीर संहति स्पेक्ट्रमलेखी
रात्री ध्रुवीकरण त्रुटी,रात्रि ध्रुवण त्रुटि
रात्रीचे लढाऊ विमान,रात्रि लड़ाकू विमान
रात्रीची श्रेणी,रात्रि परास
रात्रीची दृष्टी,रात्रि दृष्टि
रात्रीचा सिग्नल,रात्रि संकेत
ध्वनी विकिरण,निशाकाश विकिरण
रात्रीचा प्रकाश स्पेक्ट्रम,रात्रि आलोक स्पेक्ट्रम
रात्रीच्या दृष्टीची श्रेणी,रात्रि दृष्टि परास
नाईट व्हिजन दुर्बिणी,रात्रि-दृष्टि बाइनॉक्युलर
नाईट व्हिजन दुर्बिणी,रात्रि-दृष्टि दूरबीन
नाईल,नाइल
nipko मंडळ,निपको मंडलक
निप्को डिस्क सिस्टम,निपको डिस्क तंत्र
विणणे,निट
नायट्रिल,नाइट्रैलाय
स्वतःची सूचना,अपता अनुदेश
जलद ऑपरेशन,अविलम्ब प्रचालन
शून्य लोड वैशिष्ट्ये,शून्य लोड अभिलक्षण
शून्य लोड स्थिती,शून्य लोड अवस्था
शून्य लोड तोटा,शून्य लोड हानि
शून्य लोड डिस्कनेक्टर,शून्य लोड विसंपर्कक
ऑपरेशन न करण्याच्या सूचना,असंक्रिया अनुदेश
बारीक धातू,उत्कृष्ट धातु
मसुदा तयार करणे,नक्तवीक्षण
क्रोनोमीटर,नक्तवीक्षक
नाईट कॉर्प्स,रात्रिकालीन वाहिनी
रात्री उलटणे,रात्रिकालीन प्रतिलोमन
नोड विश्लेषण,नोडीय विश्लेषण
फिल्टर आकृती,निस्पंद आरेख
नोड समीकरण,नोड समीकरण
सेमीसोलिड फिल्टर करा,निस्पंदीय अर्धसमतल
"नोड्युलर प्लेन, नोड्युलर प्लेन","नोडीय तल, निर्नति तल"
फिल्टर तळाशी,निस्पंद तल
"नोड पॉइंट, नोड पॉइंट, क्लीव्हेज पॉइंट, गाळण्याची प्रक्रिया बिंदू, फॉल पॉइंट","नोडी बिन्दु, आसंधि बिन्दु, निर्नति बिंदु, निस्पंद बिंदु, पात बिंदु"
फिल्टर पॉइंट कीिंग,निस्पंद बिन्दु कुंजीयन
प्रगत स्लाइड,निर्नत स्लाइड
फिल्टर पृष्ठ,निस्पंद पृष्ठ
डिजनरेटिव्ह,अवकारक
"नोड, नोड, पान, निर्ती, फिल्टर, कंडील, गाठ","नोड, आसंधि, पात, निर्नति, निस्पंद, पर्वसंधि, गाँठ"
आवाज जनरेटर,रव जनित्र
गोंगाट कमी करणे,रव न्यूनन
आवाज अवरोधक,रव निरोधक
"आवाज, आवाज","शोर, रव"
आवाज विश्लेषण,रव विश्लेषण
आवाज सहसंबंध,रव स्वसहसंबंध
आवाज बँड-विस्तार,रव बैन्ड-विस्तार
ध्वनीरोधक मायक्रोफोन,रव निरोधी माइक्रोफोन
रेव्ह कोटरन,रव कोटरन
आवाज नियंत्रण,रव नियंत्रण
गोंगाट करणारा वर्तमान जनरेटर,रव धारा जनित्र
आवाज डायोड,रव डायोड
आवाज समतुल्य शक्ती,रव तुल्यांक शक्ति
आवाज समतुल्य प्रतिकार,रव तुल्यांक प्रतिरोध
आवाज त्रुटी,रव त्रुटि
रावणक,रवांक
आवाज क्षेत्र शक्ती,रव क्षेत्र सामर्थ्य
आवाज गुणांक,"रव गुणांक, रवांक"
आवाज फिल्टर,रव फ़िल्टर
आवाज मुक्त प्रणाली,रवमुक्त प्रणाल
गोंगाट करणारा,रव अग्राहिता
आवाज मोठा आवाज पातळी,रव का प्रबलता स्तर
आवाज मर्यादित करणारा,रव सीमक
हायग्रोमीटर,रवमापी
आवाज मॉड्यूलेशन,रव माडुलन
ध्वनी प्रदूषण,रव प्रदूषण
आवाज शक्ती,रव शक्ति
आवाज प्रतिरोधक,रव रोधी
आवाज दडपशाही,रव शमन
आवाज रेटिंग,रव अनुमतांक
आवाजाचे प्रमाण,रव अनुपात
आवाज डॅम्पिंग अँटेना प्रणाली,रव ह्रासक ऐन्टेना तंत्र
आवाज ओलसर गुणांक,रव ह्रासक गुणांक
आवाज प्लेबॅक बँड,रव पार्श्व बैंड
आवाज तापमान,रव ताप
ध्वनी तापमान समतुल्य,रव ताप तुल्यांक
आवाज थर्मामीटर,रव तापमापी
आवाज युनिट,रव मात्रक
आवाज व्होल्टेज जनरेटर,रव वोल्टता जनित्र
रावता,रवता
नावाचा बँड,नामीय बैंड
नाममात्र वारंवारता,नामीय आवृत्ति
नाममात्र प्रतिबाधा,नामीय प्रतिबाधा
नाममात्र ओळ विस्तार,नामीय रेखा विस्तार
संरेखन चार्ट,संरेखण चार्ट
नॉन बाँडिंग इलेक्ट्रॉन जोडी,अनाबंधी इलेक्ट्रॉन युग्म
नॉन-बॉन्डिंग आण्विक कक्षीय,अनाबंधी आण्विक कक्षक
नॉन-कंडक्टिंग कपलिंग,अचालकीय युग्मन
थंड क्षेत्र,कूलमेतर क्षेत्र
स्केलर मायक्रोफोन,अदिशिक माइक्रोफोन
अविभाज्य,अवियोजी
इतर इलेक्ट्रॉनिक्स,अन् इलेक्ट्रॉनी
अपरिवर्तनीय शक्ती,अविनिमयी बल
धारण कालावधी,असरल आवर्त
आगमनात्मक कॉइलिंग,अप्रेरणिक कुंडलन
नॉन-रेखीय अविभाज्य समीकरण,अरैखिक समाकल समीकरण
नॉन-लिनियर प्रोग्रामिंग,अरैखिक प्रोग्रामन
नॉन-लाइनर टाइम बेस,अरैखिक समयाधार
नॉन-लाइनरिटी,अरैखिकता
नॉनलाइनर विकृती,अरैखिकता विरूपण
फ्रॅक्शनल याम,अंशफलकी यमल
आलेखी रिले,अलेखी रिले
असंगत स्वर,असंगीतिक स्वर
नकारात्मक शुल्क नाही,नॉन नेगटिव चरभार
गैर-नकारात्मक निर्बंध,नॉन नेगेटीव्टी प्रतिबंध
"un-ohm सर्किट, नॉन-रेखीय घेर","अन-ओम परिपथान्श, अरैखिक परिपथान्श"
अन-ओमिक संपर्क,अन-ओमीय संपर्क
अन-ओमिक प्रतिकार,अन-ओमीय प्रतिरोध
नॉन-सिक्वेंसिंग,इष्ट्मेत्तर अनुक्रमण
अध्रुवीकृत रिले,अध्रुवित रिले
रेझोनंट फिल लाइन,अनुनादी भरण लाइन
रेझोनंट ट्रान्समिशन लाइन,अनुनादी संचरण लाइन
रेझोनंट वायर,अनुनादी तार
रेझोनंट अँटेना,अनुनादी एंटेना
परस्पर संपर्क स्विच,अलघुकारी सम्पर्क स्विच
नॉन-एक्युम्युलेटर कॅमेरा ट्यूब,असंचायक कैमरा नलिका
असिंक्रोनस,अतुल्यकालिक
नॉन-थर्मल विकिरण,अतापीय विकिरण
शोषून न घेणारे माध्यम,अनवशोषी माध्यम
सक्रिय नसलेले,अ-भारसोक्रिय
मुळसंख्या,अयोज्य संख्या
आणखी एक adiabatic प्रतिक्रिया,अन् एडियाबेटिक अभिक्रिया
"adiabatic संसर्ग, एक adiabatic संसर्ग","अरूद्धोष्म संक्रमम, अन एडियाबेटिक संक्रमण"
अक्षीय दिशा,अनक्षीय दिशा
काळी नसलेली वस्तू,अकृष्ण वस्तु
नॉन-बॉन्डिंग इलेक्ट्रॉन,अनाबंधी इलेक्ट्रॉन
कॅप्चरलेस विघटन,प्रग्रहणहीन विघटन
मध्यवर्ती टक्कर,अकेन्द्रीय संघट्ट
केंद्रीय आत्मविश्वास मध्यांतर,अकेन्द्रीय विश्वास्यता अंतराल
केंद्रीय वितरण,अकेन्द्रीय बंटन
केंद्राभिमुख शक्ती,अकेन्द्रीय बल
केंद्रापसारक शक्ती,अकेन्द्रीय प्रचक्रणाश्रित बल
नॉन-परिसरण क्षेत्र,अपरिसंचारी क्षेत्र
प्रतिष्ठा,"अश्रेण्य, चिरप्रतिष्ठितेतर"
असमान प्रभाव,असंपात प्रभाव
असमान पर्जन्य,असमांतरित वर्षण
अलाइनमेंट,असंरेख
समरेख नसलेला अणू,असंरेखी परमाणु
यादृच्छिक मजला,असंयोगी तल
अदलाबदल करण्यायोग्यता,अक्रमविनिमेयता
डायलेक्ट्रिक,अचालक
पुराणमतवादी नसलेली शक्ती,असंरक्षी बल
असहकार प्रणाली,असहयोगी तंत्र
coolmate विखुरणे,कूलमेतर प्रकीर्णन
उल्लंघन नियम,अलंघन नियम
स्फटिक,अक्रिस्टली
अॅसायक्लिक बदल,अचक्रीय परिवर्तन
दूषित,अनपभ्रष्ट
अयोग्य पातळी,अनपभ्रष्ट स्तर
दूषित अवस्था,अनपभ्रष्ट अवस्था
अविनाशी तपासणी,अविनाशी निरीक्षण
विनाशकारी चाचणी,अनाशक संपरीक्षण
नॉन-रेखीय रेषा,अनारेखी रेखा
गैर-प्रसार,अविसरणशील
"मितीय, मितीय","अविम, अविमीय"
स्केलर अँटेना,अदिशिक ऐन्टेना
अवक्षेपण माध्यम,अक्षेपणी माध्यम
नॉन-डिस्पर्सिव्ह एक्स-रे शोषण मीटर,अपरिक्षेपी ऐक्स-किरण अवचूषणमापी
ऊर्जा संवर्धन,ऊर्जा संरक्षी
"ऊर्जा-संवर्धन करणारे वस्तुमान, नूतनीकरणीय वस्तुमान","ऊर्जा-संरक्षी स्थूण, अक्षयिक स्थूण"
अप्रत्याशित,अप्रत्यास्थ
इलेक्ट्रोलाइटिक,विद्युत् अनपघट्य
इलेक्ट्रोमॅग्नेटिक,अविद्युत चुम्बकीय
असामान्य स्थिती,असाम्य अवस्था
"असामान्य विकार, असंतुलित विकार","असाम्य दुर्व्यवस्था, संतुलनहीन दुर्व्यवस्था"
न्याय्य वितरण,साम्यहीन वितरण
विसंगत थर्मोडायनामिक्स,असाम्य ऊष्मगतिकी
अतुलनीयता,अतुल्यता
"समांतर इलेक्ट्रॉन, भिन्न ऑर्बिटल इलेक्ट्रॉन","तुल्येतर इलेक्ट्रॉन, भिन्नकक्षकीय इलेक्ट्रॉन"
चुंबकीय नसलेले,अलोहचुंबकीय
नॉन-चुंबकीय टप्पा,अलोहचुंबकीय प्रावस्था
असमान गुरुत्वाकर्षण क्षेत्र,असमांग गुरूत्वीय क्षेत्र
असमान गोंधळ,असमांग प्रक्षोभ
नॉन-हायड्रोजन प्रणाली,अ-हाइड्रोजनवत् तंत्र
हायड्रोजन नसलेले,हाइड्रोजनसमेतर
आदर्श वायू,अनादर्श गैस
आदर्श माध्यम,अनादर्श माध्यम
आदर्श कंडक्टर,अनादर्श अधिचालक
मॉडेल प्रणाली,अनादर्श-तंत्र
न घातलेले इंजेक्शन,असम्मिलित अंतः क्षेपक
नॉन-प्रेरणात्मक प्रतिकार,प्रेरणहीन प्रतिरोध
ज्वलनशील,अज्वलनशील
"ज्वलनशील, ज्वलनशील ज्वालासह","अज्वलनशील लेकर, अज्वलनशील प्रलाक्षा"
अपूर्ण,अपूर्णाक
गैर-परस्परसंवादी,अन्योन्यक्रियाहीन
संवाद न करणारा कण,अन्योन्यक्रियाहीन कण
नॉन-इंटरॅपिकल कंजेक्ट लाइन,"अंतरापद संयोगेतर रेखा, नान्तरापद संयोगी रेखा"
नॉन-रेखीय वैशिष्ट्ये,अरैखिक अभिलक्षण
"नॉन-लिनियर सर्किट, विसंगत सर्किट","अरैखिक परिपथांश, अनओमी परिपथांश"
नॉन-रेखीय लवचिकता,अरैखिक प्रत्यास्थता
नॉन-लिनियर इलेक्ट्रोडायनामिक्स,अरैखिक विद्युतगतिकी
करार की,अनुबंध कुंजी
हलके,ज्योतिहीन
चुंबकीय,अचुंबकीय
चुंबकीय नसलेले,अचुंबकीय शेसि
"oscillating, oscillating","अदोलनी, दोलनहीन"
oscillating,दोलनहीन
आच्छादित,अनतिव्यापी
ओव्हरलॅपिंग सिग्नल,अनतिव्यापी संकेत
जोडीरहित तत्त्व,युगलहीन सिद्धांत
अखंड कक्षा,अन-अंतर्वेधी कक्षा
asdanira,असदानीरा
नॉन-कंडक्टिंग फॉस्फर,अप्रकाशिक अचालक फास्फर
अभौतिक,अभौतिक
गैर-भौतिक वर्ण,अभौतिक मूलवर्ण
असममित स्वरूप,असमतलीय संरूप
असमान जाळी,असमतलीय जाल
नॉनपोलर रेणू,अध्रुवी अणु
गैर-संभाव्य ऊर्जा,स्थितिजेत्तर उर्जा
अवरोधित क्षेत्र,"अविभवी क्षेत्र, निर्विभव क्षेत्र"
पूर्व-नियोजन पातळी,पूर्ववियोजनेत्तर स्तर
न विभाज्य जाळी,अविभाज्येत्तर जालक
अवतरण न केलेली पातळी,अक्वान्टित स्तर
"नॉनरेडिएटिव्ह टक्कर, नॉनरेडिएटिव्ह प्रभाव","अविकिरणी टक्कर, अविकिरणी संघात"
"किरणोत्सर्गी, नॉन-रेडिओएक्टिव्ह","रेडियोएक्टिवताहीन, रेडियोसक्रियताहीन"
किरणोत्सर्गी,रेडियोसक्रियाताजन्य
पावसाचे ढग,अवृष्टिवाही मेघ
संधीसाधू,अदिष्टकारी
आवर्ती नसणे,अपरावर्ती
आवर्ती न येणारा चित्रपट,अपरावर्ती फिल्म
लेखन प्रणाली,अलेखी तंत्र
नातेवाईक नसलेले,अनापेक्षिकीय
गैर-सापेक्षतावादी किनेमॅटिक्स,अनापेक्षिकीय शुद्धगतिकी
नॉन-रिलेटिव्हिस्टिक क्वांटम मेकॅनिक्स,अनापेक्षिकीय क्वांटम यांत्रिकी
सापेक्ष नसलेला परिसर,अनापेक्षिकीय परिसर
सापेक्ष नसलेला वेग,अनापेक्षिकीय वेग
आवर्ती नाही,अनावर्ती
आवर्ती पीक इंडक्टन्स,अनावर्ती चरम प्रतिवोल्टता
अप्रतिरोधक,अप्रतिरोधक
अनुनाद नसलेली पद्धत,अनुनादहीन विधि
रेझोनंट प्रोटॉन,अनुनादी प्रोटोन
अपरिवर्तनीय,अनुत्क्रमणीय
रेणू,अदृढ़ अणु
फिरणारी पृथ्वी (उपकरण),अघूर्णी पृथ्वी (युक्ति)
टॉर्क ऑसिलेटर,अघूर्णी दोलक
स्वयं विझवणारा कॅल्क्युलेटर,स्वतः अशमनकरी गणित्र
आसाम संवेदनशीलता,असम सुग्राहिता
एक्स्ट्रापायरामिडल,ज्यव्रकेतर
स्पेक्ट्रल नसलेला रंग,स्पेक्ट्रमेत्तर रंग
अभेद्य स्वर जोडी,अविभिन्न स्वरित युग्म
superconducting ellipsoid,अनतिचालक दीर्घवृत्तज
सुपर कंडक्टर,अनतिचालक
नॉन-ट्रान्झिशनल घटक,सन्क्रमणेत्तर तत्व
खराब अभिसरण,नैकसमान अभिसरण
असमान कूलिंग,असमान शीतलन
आसामचा दबाव,असम दाब
असमान रोटेशन,असमान घूर्णन
आसाम संवेदनशीलता,असम सुग्राहिता
अप्रामाणिकपणा,नैकसमानता
अस्पष्ट,श्यानताहीन
चिकट वायूचा वेग,श्यानताहीन गैस गति
गैर-शून्य कोनीय संवेग,शून्येतर कोणीय संवेग
शून्य नसलेली फिरकी,शून्येतर प्रचक्रण
वातावरणीय निरपेक्ष नियंत्रण,वायुमण्डल निरपेक्ष नियंत्रण
विसंगत विखुरणे,असंगत प्रकीर्णन
आकारहीन ऑसिलेटर,अक्रिस्टलीय दोलित्र
आग्नेय क्रिस्टल,अघनीय क्रिस्टल
नॉन-मेटल,अघनीय धातु
अॅसायक्लिक स्कॅनिंग,अचक्रीय क्रमवीक्षण
unpaired vedika,अयुग्म वेदिका
अॅसायक्लिक बदल,अचक्रीय परिवर्तन
अनिश्चित सापळा,अनिश्चयात्मक जाल
अबाधित शोषण,अविचलनी अवशेषण
परिमाण समीकरण,अविम समीकरण
अमाप,अविम रूप
परिमाण पॅरामीटर,अविम प्राचल
आगाऊ रक्कम,अविम राशि
noex,नोनेक्स
agausian आवाज,अगाउसीय रव
ग्राउंड ट्रान्समिशन,भूप्रकीर्ण संचरण
aholonomic प्रणाली,अहोलोनॉमिक तंत्र
लक्ष्य नसलेले अन्वेषण,लक्ष्येतर अन्वेषण
लक्ष्य नसलेले अन्वेषक,लक्ष्येतर अन्वेषक
विसंगतता,असमांगता
"विषम, विषम","असमांगी, असमघात"
प्रेरक कॅपेसिटर,अप्रेरणिक संधारित्र
आसाम लवचिक प्रभाव,असम प्रत्यास्थ प्रभाव
नॉन-रेखीय कुंडली,अरैखिक कुंडली
नॉन-लाइनर डायनॅमिक सिस्टम,अरैखिक गतिक प्रणाली
नॉन-लाइनर क्रिस्टल,अरैखिक क्रिस्टल
नॉन-लिनियर डॅम्पिंग,अरैखिक अवमंदन
नॉन-लिनियर डायलेक्ट्रिक,अरैखिक परावैद्युत
नॉन-रेखीय विकृती,अरैखिक विरूपण
नॉन-रेखीय समीकरण,अरैखिक समीकरण
नॉन-लाइनर पद्धत,अरैखिक विधि
नॉन-रेखीय कार्य,अरैखिक फलन
नॉन-लिनियर इंडक्टन्स,अरैखिक प्रेरकत्व
नॉन-लिनियर मेष सर्किट,अरैखिक जाल-परिपथ
नॉन-लिनियर ऑप्टिक्स,अरैखिक प्रकाशिकी
नॉन-रेखीय अपवर्तन,अरैखिक अपवर्तन
नॉन-लिनियर स्पेक्ट्रोस्कोपी,अरैखिक स्पेक्ट्रमिकी
नॉन-रेखीय कंपन,अरैखिक कंपन
नॉन-रेखीय चिकट लवचिकता,अरैखिक श्यान प्रत्यास्थता
अनलोकलाइज्ड इलेक्ट्रॉन,अस्थानीयित इलेक्ट्रॉन
nonpolar dielectric,अध्रुवी डाइलेक्ट्रिक
अवतरण न केलेली पातळी,अक्वान्टित स्तर
किरणोत्सर्गी समस्थानिक,अरेडियोसक्रियाताजन्य आइसोटोप
अक्रोमॅटिक रूट,अवर्णी मूलवर्ण
गैर-सापेक्ष अंदाजे,अनापेक्षिकीय सन्निकटन
सापेक्ष नसलेला कण,अनापेक्षिकीय कण
रेझोनंट अँटेना,अनुनादी ऐन्टेना
स्कॅनिंग अँटेना,अक्रमवीक्षक एंटेना
अक्रोमॅटिक उच्चारण,अवर्णात्मक अवतीव्रण
भरतीविरोधी लहरी,ज्वावक्रेतर तरंगरूप
अनस्ट्रेच्ड मॅग्नेट्रॉन,अखांचित मैग्नेट्रोन
aspherical केंद्रक,अगोलीय नाभिक
नॉन-स्टँडर्ड ट्रांसमिशन,अमानक संचरण
असममित,असममितीय
असमान प्रवाह,असमान प्रवाह
विसंगत ध्वनी लहरी,श्यानताहीन ध्वनितरंग
चिकट प्रवाह,श्यानताहीन प्रवाह
चिकट द्रव,श्यानताहीन तरल
चिपचिपा असंप्रेस न करता येणारा द्रव,श्यानताहीन असन्पीड्य तरल
किंवा पूरक,अथवा पूरक
किंवा पूरक दरवाजे,अथवा पूरक द्वार
नॉर्डिम नियम,नॉरडाइम नियम
सामान्य प्रवेग,अभिलंब त्वरण
"उत्तेजित अणू, सामान्य अणू","अनुत्तेजित परमाणु, सामान्य परमाणु"
सामान्य अक्ष,अभिलंब अक्ष
सामान्य बीम तंत्रज्ञान,अभिलंब किरणपुंज तकनीक
सामान्य उकळत्या बिंदू,प्रसामान्य क्वथनांक
साधारणपणे कॉन्टॅक्टर तोडतो,सामान्यतः विच्छेद संपर्कक
सामान्य घटक,अभिलंब घटक
सामान्य ताण घटक,अभिलंबीय प्रतिबल घटक
सामान्य संपर्क,सामान्य संपर्क
सामान्य वर्ण विकृती,प्रसामान्य वर्ण विक्षेपण
सामान्य विस्थापन,प्रसामान्य विस्थापन
सामान्य वितरण,प्रसामान्य बंटन
सामान्य वितरण कार्य,प्रसामान्य बंटन फलन
सामान्य लवचिक वक्र,प्रसामान्य प्रत्यास्थ वक्र
सामान्य उत्सर्जन,सामान्य उत्सर्जन
सामान्य त्रुटी,प्रसामान्य त्रुटि
सामान्य त्रुटी वक्र,प्रसामान्य त्रुटि वक्र
सामान्य दोष,सामान्य भ्रंश
सामान्य उड्डाण,सामान्य उड़ान
सामान्य प्रवाह,अभिलंब फ्लक्स
सामान्य शक्ती,अभिलंब बल
सामान्य वारंवारता,प्रसामान्य बारंबारता
सामान्य कार्य,प्रसामान्य फलन
सामान्य रचना,अभिलंब संघटटन
सामान्य घटना रेडिओमीटर,अभिलंब आपतन विकिरणमापी
सामान्य माहिती,सामान्य सूचन
सामान्य प्रेरण,अभिलंब प्रेरण
सामान्य पेआउट दर,प्रसामान्य च्युति-दर
सामान्य त्रुटी नियम,प्रसामान्य त्रुटि नियम
सामान्य ओळ,सामान्य रेखा
सामान्य चुंबकीकरण वक्र,प्रसामान्य चुंबकन वक्र
सामान्य वाढ,प्रसामान्य आवर्धन
सहसा संबंध संपर्क,सामान्यतः संबंध संपर्कक
सामान्य वस्तुमान विस्थापन,सामान्य द्रव्यमान विस्थापन
सामान्य हळुवार बिंदू,प्रसामान्य गलनांक
सामान्य मिरर प्लेन,अभिलंब दर्पण तल
सामान्य पद्धती,प्रसामान्य विधा
कंपनाचा सामान्य मोड,कंपन की सामान्य विधा
सामान्य संख्या,प्रसामान्य संखा
सामान्य ऑपरेटर,प्रसामान्य संकारक
सामान्य चुंबकत्व,अभिलंबी चुंबकशीलता
सामान्य फोटोइलेक्ट्रिक प्रभाव,प्रसामान्य प्रकाशविद्युत् प्रभाव
सामान्य स्थान,प्रसामान्य स्थान
सामान्य क्षमता,प्रसामान्य विभव
मानक दबाव,मानक दाब
सामान्य संभाव्यता वक्र,प्रसामान्य प्रायिकता वक्र
सामान्य संभाव्यता वितरण,प्रसामान्य प्रायिकता बंटन
सामान्य प्रक्षेपण,अभिलंब प्रक्षेप
सामान्य परिमाण सामान्य परिमाणीकरण,"सामान्य क्वान्टीकरण, नॉर्मल क्वान्टीकरण"
सामान्य यादृच्छिक चल,प्रसामान्य यादृच्छिक चर
"सामान्य प्रतिक्रिया, सामान्य प्रतिक्रिया","अभिलंब प्रतिक्रिया, सामान्य प्रतिक्रिया"
सामान्य स्थिती,सामान्य अवस्था
सामान्य विकृती,अभिलंब विकृति
सामान्य ताण,अभिलंब प्रतिबल
सामान्य दुर्बिणी,सामान्य दूरबीन
मानक तापमान,मानक ताप
सामान्य ताण,सामान्य तनाव
ऐकण्याची सामान्य श्रेणी,श्रवण की सामान्य देहली
सामान्य वेग,अभिलंबीय वेग
सामान्य दृष्टी,प्रसामान्य दृष्टि
साधा झेमन प्रभाव,सरल ज़ेमान प्रभाव
साधे झेमन ट्रायड,सरल ज़ेमान त्रिक
सामान्य विधान कायदा,प्रसामान्य विधामूलक विधि
सामान्यीकृत प्रतिबाधा,प्रसामान्यीकृत प्रतिबाधा
सामान्यीकरण घटक,प्रसामान्यकारक गुणक
सामान्यीकरण,प्रसामान्यीकरण
सामान्यीकरण व्हॉल्यूम,प्रसामान्यीकरण आयतन
सामान्यीकृत प्रवेश,प्रसामान्यीकृत प्रवेश्यता
सामान्यीकृत कपलिंग गुणांक,प्रसामान्यीकृत युग्मन गुणांक
सामान्यीकृत वितरण कार्य,प्रसामान्यीकृत वितरण फलन
सामान्यीकृत प्रतिसाद,प्रसामान्यीकृत अनुक्रियता
सामान्यीकृत व्होल्टेज,प्रसामान्यीकृत वोल्टता
सामान्यीकरण करणारा,प्रसामान्यक
सामान्यीकरण डिव्हाइस,प्रसामान्यकारी युक्ति
सामान्यीकृत प्रवाह,प्रसामान्यीकृत धारा
उत्तर द्या,उत्तर
उत्तराभिमुख ध्रुव उत्तराभिमुख ध्रुव,"उत्तरोन्मुखी ध्रुव, उत्तरमुखी ध्रुव"
उत्तर-दक्षिण पुनरावृत्ती,उत्तर-दक्षिण संशोधन
उत्तर-दक्षिण प्रभाव,उत्तर-दक्षिण प्रभाव
नॉर्टन प्रमेय,नौर्टन प्रमेय
"नाकपुड्या, नाकपुड्या, नाक","नासा, नासिका, नाक"
नासा शंकू,नासा शंकु
nasa-majon,नासा-मज्जन
नासा कर्षण,नासा कर्षण
नाही,"न, नॉट"
"गेट नाही, गेट नाही","not गेट, न गेट"
"नोटेशन, नोटेशन, नोटेशन, नोटेशन","संकेतन, अंकन, अंकन-पद्धति, संकेत पद्धति"
"खोबणी, कोन कट","खांच, कोण कटान"
खोबणी समायोजन,खांच समायोजन
खोबणी अँटेना,खांच ऐन्टेना
खोबणी जाळी,खांच जाल
खोबणी नाडी,खांच स्पंद
स्लॉट dizygote,खांच द्वियुग्मक
ताणलेली दंड चाचणी,खांचित दंड परीक्षण
स्वर,स्वर
कादंबरीचा आधार,नोवल आधार
noviol ग्लास,नोवियोल कांच
नॉक्स (युनिट),नौक्स (मात्रक)
नाही,नाय
"तुंड, खडूस","तुंड, चंचु"
तुंड क्षेत्र प्रमाण,तुंड क्षेत्रानुपात
"नाझल पेटी, चंचू पेटी","नाजल बक्स, चंचु बक्स"
गुळगुळीत ऑपरेशन,चंचु प्रचालन
