Assamese,Marathi
প্ৰাইমোজেনিচাৰ,प्रिमोजेनिचर
প্ৰিন্স,राजकुमार
প্ৰিন্স,राजकुमार
প্ৰিন্স বিচপ,प्रिन्स बिशप
প্ৰিন্স কনচৰ্ট,राजकुमार सोबती
প্ৰিন্স ৰিজেণ্ট,राजकुमार रीजंट
পিন্স ৰেগনেণ্ট,पिंस regnant
ৰাজকুমাৰী ৰিজেণ্ট,राजकुमारी रीजंट
ৰাজকুমাৰী ৰয়েল,राजकुमारी रॉयल
প্ৰিন্সিপালিটি,प्रधानता
প্ৰিন্সিপালিটি,प्रधानता
প্ৰিন্সিপালিটি,प्रधानता
পুৰষ্কাৰ,बक्षीस
পুৰষ্কাৰ,बक्षीस
পুৰস্কাৰৰ ধন,बक्षीस रक्कम
পেছাদাৰী সৈনিক,व्यावसायिक शिपाई
প্ৰতিশ্ৰুতি,वचन
প্ৰমন্টৰী দুৰ্গ,प्रोमोंटरी किल्ला
প্ৰটেক্টৰেট,संरक्षक
প্ৰটেক্টৰেট,संरक्षक
প্ৰটেক্টৰেট,संरक्षक
Protégé,प्रोटेज
উৎপত্তিস্থল,उत्पत्ती
উৎপত্তিস্থল,उत्पत्ती
প্ৰভেনেন্স ব্যৱস্থা,प्रोव्हनन्स सिस्टम
জিয়নিষ্ট সমৰ্থক,झिओनिस्ट समर्थक
ৰাজহুৱা শত্ৰু,सार्वजनिक शत्रू
ৰাজহুৱা শত্ৰু,सार्वजनिक शत्रू
বিৰাম চিহ্ন,विरामचिन्हे
পুনিক যুদ্ধ,पुनिक युद्धे
পিউৰিটান,प्युरिटन
পুচ্চ,पुट्श
কোৱাড্ৰিগা,क्वाड्रिगा
চতুৰ্ভুজ মিত্ৰতা,चौपट युती
কোৱাকাৰ,क्वेकर
ৰাণী,राणी
ৰাণী কনচৰ্ট,राणीची पत्नी
ৰাণী বিধৱা,क्वीन डोजर
কুইনডম,राणी
কুইনডম,राणी
ৰাণী মা,राणी आई
ৰাণী ৰাজত্ব কৰা,राणी regnant
কুইছলিং,क्विझलिंग
কুইছলিং,क्विझलिंग
ভাড়া এৰি দিয়ক,भाडे सोडा
কুইভাৰ,थरथर
Quo warranto,वॉरंटो
জাতি,शर्यत
বৰ্ণবাদী আধিপত্য,वांशिक वर्चस्व
ৰেক,रॅक
ৰেক,रॅक
অভিযান,छापा टाकला
অভিযান,छापा टाकला
ৰেমপাৰ্ট,तटबंदी
ৰেমপাৰ্ট,तटबंदी
ৰেনছাক,लूटमार
মুক্তিপণ,खंडणी
মুক্তিপণ,खंडणी
ৰেভেজ,नासाडी
ৰেভেজ,नासाडी
ৰাজ্য,क्षेत्र
ৰিয়াৰ গাৰ্ড,मागील गार्ड
ৰিয়াৰ গাৰ্ডৰ একচন,मागील गार्ड क्रिया
বিদ্ৰোহী,बंडखोर
বিদ্ৰোহ,बंडखोरी
বিদ্ৰোহৰ স্বীকৃতি,बंडखोरीची ओळख
পুনৰ পৰিবাহী,रिकंडक्शन
গোপনীয়তা,टोपण
পুনৰ্গঠন,पुनर्रचना
নথিভুক্ত,विक्रम
ৰেকৰ্ড অফিচ,रेकॉर्ड ऑफिस
অৱসৰৰ অভিলেখ,विक्रमी निवृत्ती
ৰঙা চাৰ্ট,लाल शर्ट
সংস্কাৰ,सुधारणा
শৰণাৰ্থী,निर्वासित
ৰেগালিয়া,रेगलिया
ৰেগালিয়া,रेगलिया
ৰেগালিয়া,रेगलिया
ৰিজেন্সি,रीजन्सी
ৰিজেণ্ট,रीजेंट
ৰিজেণ্ট কুইন,रीजेंट राणी
ৰেজিচাইড,रेजिसाइड
ৰেজিচাইড,रेजिसाइड्स
শাসন ব্যৱস্থা,राजवट
শাসন ব্যৱস্থা,राजवट
অঞ্চল,प्रदेश
ৰেগনাল বছৰ,Regnal वर्ष
ৰেগনেণ্ট,रेग्नंट
ৰেগনাম,रेग्नम
ৰাইচ,रेच
ৰাজত্ব কৰক,राजवट
ৰাজত্ব কৰক,राजवट
ৰাজত্ব কৰা পৰিয়াল,राज्य करणारे कुटुंब
আতংকৰ ৰাজত্ব,दहशतीचे राज्य
আতংকৰ ৰাজত্ব,दहशतीचे राज्य
শক্তিশালী কৰক,मजबुत करा
শক্তিবৰ্ধক,मजबुतीकरण
পুনৰ নিযুক্তি,पुनर्स्थापना
পুনৰ বিনিয়োগ কৰক,पुन्हा गुंतवणूक करा
ৰিলে পোষ্ট,रिले पोस्ट
ৰিলেৰ পথ,रिले मार्ग
ৰিলে ব্যৱস্থা,रिले प्रणाली
মুক্তি দিয়া,सोडा
মুক্তি দিয়া,सोडा
ত্যাগ,त्याग
ত্যাগ,त्याग
ৰেপাৰ্টৰী (=ইনভেণ্টৰী),रेपर्टरी (=इन्व्हेंटरी)
ভঁৰাল,भांडार
ভঁৰাল,भांडार
ৰিপাব্লিক,प्रजासत्ताक
গণৰাজ্য দিৱস,प्रजासत्ताक दिवस
পুনৰ লিপিবদ্ধ কৰক,रिस्क्रिप्ट
পুনৰ লিপিবদ্ধ কৰক,रिस्क्रिप्ट
বাসিন্দা,रहिवासी
পুনৰুদ্ধাৰ,जीर्णोद्धार
পুনৰুত্থান,पुनरुत्थान
পুনৰুত্থান,पुनरुत्थान
পশ্চাদপসৰণ,माघार
ওলোটা (এটা মুদ্ৰাৰ),उलटे (नाण्याचे)
বিদ্ৰোহ,बंड
বিপ্লৱ,क्रांती
"বিপ্লৱ, ফৰাচী","क्रांती, फ्रेंच"
বিপ্লৱ গৌৰৱময়,क्रांती गौरवशाली
"বিপ্লৱ, ঔদ্যোগিক","क्रांती, औद्योगिक"
ৰাইজিং,उगवतो
পচি যোৱা-বৰো,रॉटन-बरो
ৰাফ ৰাইডাৰ,रफ रायडर्स
ঘূৰণীয়া মূৰ,गोलाकार डोके
ৰাউট,राउट
ৰয়েল দৰ্শক,रॉयल प्रेक्षक
ৰয়েল চাৰ্টাৰ,रॉयल चार्टर
ৰয়েল ক্ৰেষ্ট,रॉयल क्रेस्ट
ৰয়েল ক্ৰেষ্ট,रॉयल क्रेस्ट
ৰয়েল ডিক্রী,शाही हुकूम
ৰুব্ৰীক,रुब्रिक
ধ্বংসাৱশেষ,अवशेष
দৌৰবিদ,धावपटू
ভেঙুচালি কৰা,तोडफोड
ছাবেৰ,साबर
চেব্ৰেছ,सेबर्स
ত্যাগ,त्याग
ত্যাগ,त्याग
ত্যাগ,त्याग
নিৰাপদ আচৰণ,सुरक्षित आचरण
সুৰক্ষা,सेफगार्ड
সুৰক্ষা,सेफगार्ड
সুৰক্ষাৰ কৰ্তব্য,कर्तव्यांचे रक्षण करणे
চেলি,सायली
চেলি-পৰ্ট,सॅली-बंदर
ৰাজদণ্ড,राजदंड
স্কিমিটাৰ,स्किमिटर
দ্বিতীয় বাগিচা,दुसरी इस्टेट
পন্থা,पंथ
পন্থা,पंथ
বাজেয়াপ্ত,जप्ती
বাজেয়াপ্ত,जप्ती
চেনেট,सिनेट
চেনেট,सिनेट
চেনেট,सिनेट
চেনেট,सिनेट
Serf (=bordar বা villein),सेवक (= सीमा किंवा विलेन)
Serf (=bordar বা villein),सेवक (= सीमा किंवा विलेन)
দাসত্ব (serfhood বা serfage),दासत्व (सरफहुड किंवा सर्फेज)
দাসত্ব (serfhood বা serfage),दासत्व (सरफहुड किंवा सर्फेज)
ছাঁ ৰজা,सावलीचा राजा
জাহাজৰ ধন,शिप मनी
শ্বক সৈন্য (=ধুমুহা সৈন্য),शॉक सैन्य (= वादळ सैन्य)
চুটি সংসদ,लहान संसद
স্কিমিছ,चकमक
দাস,गुलाम
দাসত্ব,गुलामगिरी
দাসত্ব,गुलामगिरी
সৈনিক ৰাষ্ট্ৰনেতা,सैनिक राजकारणी
বৰশী,भाला
বৰশীৰ মূৰ,भाला-डोके
গোলক,गोलाकार
স্ফ্ৰেজিষ্টিকছ,स्फ्रागिस्टिक्स
ব্যৱস্থা নষ্ট কৰে,व्यवस्था खराब करते
স্কোৱায়াৰ,स्क्वायर
স্কোৱায়াৰ,स्क्वायर
স্কুয়াৰআৰ্চি,स्क्वायरार्की
স্কুয়াৰআৰ্চি,स्क्वायरार्की
মানদণ্ড,मानक
ষ্টেণ্ডাৰ্ড-বাহক,मानक-वाहक
থিয় হৈ থকা সেনাবাহিনী,उभे सैन्य
ষ্টেণ্ডিং অৰ্ডাৰ,स्थायी आदेश
ষ্টেণ্ডিং অৰ্ডাৰ,स्थायी आदेश
ৰাষ্ট্ৰনেতা,स्टेटसमन
শিলৰ শিলালিপি,दगडी शिलालेख
ধুমুহাৰ সৈন্য,तुफान सैन्य
কৌশল,डावपेच
কৌশল,रणनीती
কৌশল,रणनीती
কৌশল,रणनीती
ষ্ট্ৰেট’ক্ৰেচি,स्ट्रॅटोक्रसी
বিবাদ,कलह
বিবাদ,कलह
শক্তিশালী ধৰি ৰখা,मजबूत पकड
শক্তিশালী ধৰি ৰখা,मजबूत पकड
সহযোগী টেলায়েন্স,उपकंपनी टॅलायन्स
উত্তৰাধিকাৰ,उत्तराधिकारी
উত্তৰাধিকাৰী,उत्तराधिकारी
ভোটাধিকাৰ,मताधिकार
ভোটাধিকাৰী,मताधिकारवादी
চুলতানত্ব,सल्तनत
চুলতানত্বৰ যুগ,सुलतानी काळ
সমৰ্পণ,शरणागती
চুজেৰেইন,सुझरेन
চুজেৰেইন ৰাজ্য,सुझरेन राज्य
তৰোৱালধাৰী,तलवारबाज
টামমানী ছ&#39;চাইটি,तमनी सोसायटी
টেম্পাৰড তৰোৱাল,टेम्पर्ड तलवार
ভাড়াতীয়া,भाडेकरू
ভাড়াতীয়া,भाडेकरू
অঞ্চল,प्रदेश
অঞ্চল,प्रदेश
টেৰিটৰী চৰকাৰ,प्रदेश सरकार
সন্ত্ৰাসবাদ,दहशतवाद
তৃতীয় বাগিচা,तिसरी इस्टेट
তিনিটা বাগিচা,तीन इस्टेट्स
টোল,टोल
টোল হাউচ,टोल घर
সমাধিস্থল,थडगे
ট&#39;ৰী,टोरी
টটেম,टोटेम
টাৱাৰ,टॉवर
টাৱাৰ,टॉवर
বিজয়ৰ টাৱাৰ,विजयाचा टॉवर
বিশ্বাসঘাতক,देशद्रोही
বিশ্বাসঘাতকতা,विश्वासघात
দেশদ্ৰোহ,देशद्रोह
সন্ধি,करार
যুদ্ধৰ দ্বাৰা পৰীক্ষা (=যুদ্ধৰ দ্বাৰা ট্ৰেইল),युद्धाद्वारे चाचणी (= लढाईद्वारे माग)
শ্ৰদ্ধাঞ্জলি,श्रद्धांजली
শ্ৰদ্ধাঞ্জলি,श्रद्धांजली
শ্ৰদ্ধাঞ্জলি ভূমি,श्रद्धांजली भूमी
ট্ৰিপল এলায়েন্স,तिहेरी युती
ট্ৰিপল এণ্টেণ্ট,तिहेरी entente
জয়লাভ,विजय
জয়লাভ,विजय
অস্থিৰতা,गडबड
অত্যাচাৰী হত্যা,अत्याचारी
অত্যাচাৰী হত্যা,अत्याचारी
অত্যাচাৰ,जुलमी
অত্যাচাৰ,जुलमी
অত্যাচাৰী,जुलमी
উহলান,उल्हान
উকাচে,उकासे
উকাচে,उकासे
উলেমা,उलेमा
আলটিমেটাম,अल्टिमेटम
আলটিমেটাম,अल्टिमेटम
ককাক ছেম,सॅम काका
আণ্ডাৰ-কিং,अंडर-राजा
ইউনাইটেড আইৰিছমেন,युनायटेड आयरिशमन
যুক্তৰাষ্ট্ৰ,संयुक्त राष्ट्र
সংযুক্ত প্ৰভিন্স,संयुक्त प्रांत
সংযুক্ত প্ৰভিন্স,संयुक्त प्रांत
ইউনিভেলেটেড দুৰ্গ,अतुलनीय किल्ला
সাৰ্বজনীন ৰজা,सार्वत्रिक सम्राट
সাৰ্বজনীন ভোটাধিকাৰ,सार्वत्रिक मताधिकार
বিদ্ৰোহ,उठाव
দখল কৰা,उपभोग
দখলদাৰী,हडप करणारा
ইউটোপিয়া,युटोपिया
ভাণ্ডাল,तोडफोड
ভাঙি-ছিঙি পেলোৱা,तोडफोड
ভ্যানগাৰ্ড,मोहरा
ভ্যানগাৰ্ড,मोहरा
ভ্যানগাৰ্ড,मोहरा
ভাৰংগিয়ান,वरांगीयन
ভাৰংগিয়ান গাৰ্ড,वरांजीयन गार्ड
ভেছাল,वासल
ভেছাল,वासल
ভেছাল অৱস্থা,वासल राज्य
ভেটিকান কাউন্সিল,व्हॅटिकन कौन्सिल
পাত্ৰ,भांडे
পাত্ৰ,भांडे
পাত্ৰ,भांडे
উপ-ৰজা,उपराजा
ভাইচৰয়,व्हाईसरॉय
ভাইচৰয়লিটি=ভাইচৰয়শ্বিপ,व्हाईसरॉयल्टी = व्हाईसरॉयशिप
ভিক্টৰ,व्हिक्टर
বিজয়,विजय
ভিলেইন,विलेन
জলপথে গমন,जलप्रवास
দুৰ্বল দুৰ্গ,असुरक्षित किल्ला
ৱাল পেইন্টিং,वॉल पेंटिंग
ৱাল পেইন্টিং,भिंत पेंटिंग
যুদ্ধ,युद्ध
যুদ্ধ-প্ৰভু,युद्धाचा अधिपती
যোদ্ধা,योद्धा
যোদ্ধা,योद्धा
যোদ্ধা,योद्धा
যুদ্ধজাহাজ,युद्धनौका
ৱাচ-ৱৰ্ড,पहा-शब्द
কল্যাণকামী ৰাষ্ট্ৰ,कल्याणकारी राज्य
কল্যাণমূলক কাম,कल्याणकारी कार्य
হুইগ,विग
বগা পতাকা,पांढरा झेंडा
বগা মানুহৰ বোজা,व्हाईटमेनचे ओझे
বিশ্ব সাম্ৰাজ্য,जागतिक साम्राज्य
বিশ্ব আন্দোলন,जागतिक चळवळ
বিশ্ব ৰাজনীতি,जागतिक राजकारण
বিশ্ব শক্তি,जागतिक शक्ती
বিশ্বযুদ্ধ,विश्वयुद्ध
ৰেকাৰ,कामगार
ধ্বংসাত্মক সংশোধনী,मोडतोड दुरुस्ती
জেনেলাচিছ,झेनेलासिस
বিদেশী ঘৃণা,झेनोफोबिया
য়েংকি,यँकी
হালধীয়া জেকেট,पिवळे जाकीट
হালধীয়া মানুহ,पिवळा माणूस
হালধীয়া বিপদ,पिवळा धोका
হালধীয়া প্ৰেছ,पिवळा प्रेस
যুৱ তুৰ্কী,तरुण तुर्क
জিউছ,झ्यूस
জায়নিজম,झिओनिझम
জৰদস্তি ধৰ্ম,झोरास्ट्रियन धर्म
