Kannada,Punjabi
ಪರಮಾಣು ಶಾಖ,ਪ੍ਰਮਾਣੂ ਗਰਮੀ
ಪರಮಾಣು ಪ್ರಾಮುಖ್ಯತೆಯ ಕಾರ್ಯ,ਪ੍ਰਮਾਣੂ ਮਹੱਤਤਾ ਫੰਕਸ਼ਨ
ಪರಮಾಣು ಇಂಡಕ್ಷನ್,ਪ੍ਰਮਾਣੂ ਇੰਡਕਸ਼ਨ
"ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮರ್","ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ"
"ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ, ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ","ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ"
ಪರಮಾಣು ಲೇಸರ್,ਪ੍ਰਮਾਣੂ ਲੇਜ਼ਰ
"ಪರಮಾಣು ಮಟ್ಟ, ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ","ਪ੍ਰਮਾਣੂ ਪੱਧਰ, ਪਰਮਾਣੂ ਊਰਜਾ ਦਾ ਪੱਧਰ"
ನ್ಯೂಕ್ಲಿಯಸ್ ರಚನೆ,ਨਿਊਕਲੀਅਸ ਲੇਖਕ
ಪರಮಾಣು ಕಾಂತೀಯ ಕ್ಷಣ,ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪਲ
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ (NMR),ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ (NMR)
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
ಪರಮಾಣು ಕಾಂತೀಯ ವಿನಾಯಿತಿ,ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧਤਾ
ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್ ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಗ್ನೆಟನ್,ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ
ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ,ਪ੍ਰਮਾਣੂ ਪੁੰਜ
"ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಮ್ಯಾಟರ್","ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ, ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ"
ಪರಮಾಣು ಮಾದರಿ,ਪ੍ਰਮਾਣੂ ਮਾਡਲ
ಪರಮಾಣು ಕ್ಷಣ,ਪ੍ਰਮਾਣੂ ਪਲ
ಪರಮಾಣು ಕ್ಷಣದ ಪ್ರಮಾಣ,ਪ੍ਰਮਾਣੂ ਪਲ ਸਕੇਲ
ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್,ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ
ಪರಮಾಣು ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್,ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ ਗੂੰਜ
"ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್, ನ್ಯೂಕ್ಲಿಯರ್ ಪ್ಯಾರಾಮ್ಯಾಗ್ನೆಟಿಸಮ್","ਪਰਮਾਣੂ paramagnetism, ਪ੍ਰਮਾਣੂ paramagnetism"
ಪರಮಾಣು ಕಣ,ਪ੍ਰਮਾਣੂ ਕਣ
ಪರಮಾಣು ದ್ಯುತಿವಿದ್ಯುತ್ ಪರಿಣಾಮ,ਪ੍ਰਮਾਣੂ ਫੋਟੋਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਭਾਵ
ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ ಪರಮಾಣು ಭೌತಶಾಸ್ತ್ರ,ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ
ಪರಮಾಣು ರಾಶಿ,ਪ੍ਰਮਾਣੂ ਢੇਰ
"ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ, ಪರಮಾಣು ಸಾಮರ್ಥ್ಯ","ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ, ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ"
ಪರಮಾಣು ಶಕ್ತಿ ಪರಮಾಣು ಶಕ್ತಿ,ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ
"ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್, ಪರಮಾಣು ಶಕ್ತಿ ರಿಯಾಕ್ಟರ್","ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ, ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ"
ಪರಮಾಣು ಕ್ವಾಡ್ರುಪೋಲ್ ಅನುರಣನ,ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਗੂੰਜ
ನ್ಯೂಕ್ಲಿಯರ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
ಪರಮಾಣು ವಿಕಿರಣ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ਪ੍ਰਮਾਣੂ ਰੇਡੀਏਸ਼ਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
ಪರಮಾಣು ತ್ರಿಜ್ಯ ಪರಮಾಣು ತ್ರಿಜ್ಯ,ਪ੍ਰਮਾਣੂ ਘੇਰਾ ਪ੍ਰਮਾਣੂ ਘੇਰਾ
ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ,ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ
ಪರಮಾಣು ಪ್ರತಿಕ್ರಿಯೆ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ,ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ
ಪರಮಾಣು ರಿಯಾಕ್ಟರ್ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್,ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ
ಪರಮಾಣು ವಿಶ್ರಾಂತಿ,ਪ੍ਰਮਾਣੂ ਆਰਾਮ
"ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್, ನ್ಯೂಕ್ಲಿಯರ್ ರೆಸೋನೆನ್ಸ್","ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ"
ಪರಮಾಣು ಅನುರಣನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਸਮਾਈ
ಪರಮಾಣು ಅನುರಣನ ಇಂಡಕ್ಷನ್,ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਇੰਡਕਸ਼ਨ
"ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ, ಪರಮಾಣು ಅನುರಣನ ಮಟ್ಟ","ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ, ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ"
ಪರಮಾಣು ರಾಕೆಟ್ ಪರಮಾಣು ರಾಕೆಟ್,ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ
ಪರಮಾಣು ಕೋಶ ರಚನೆ,ਪ੍ਰਮਾਣੂ ਸੈੱਲ ਬਣਤਰ
"ಪರಮಾಣು ಮಳೆ, ರಂದ್ರ ಮಳೆ","ਪਰਮਾਣੂ ਵਰਖਾ, ਪਰਫੋਰਰੇਸ਼ਨ ਵਰਖਾ"
ಪರಮಾಣು ಗಾತ್ರದ ಅನುರಣನ,ਪ੍ਰਮਾਣੂ ਆਕਾਰ ਗੂੰਜ
"ಪರಮಾಣು ಜನಸಂಖ್ಯೆ, ಪರಮಾಣು ಜನಸಂಖ್ಯೆ","ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ, ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ"
"ಪರಮಾಣು ವಿದಳನ, ಪರಮಾಣು ದ್ರವ್ಯರಾಶಿ","ਪ੍ਰਮਾਣੂ ਵਿਖੰਡਨ, ਪ੍ਰਮਾਣੂ ਪੁੰਜ"
"ಪರಮಾಣು ಜಾತಿಗಳು, ಪರಮಾಣು ಜಾತಿಗಳು","ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼, ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼"
ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ,ਪ੍ਰਮਾਣੂ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
"ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್","ਪ੍ਰਮਾਣੂ ਸਪਿਨ, ਪ੍ਰਮਾਣੂ ਸਪਿਨ"
ಪರಮಾಣು ಸ್ಪಿನ್ ಕಾರ್ಯ,ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਫੰਕਸ਼ਨ
ಪರಮಾಣು ಸ್ಪಿನ್ ಬಹುತ್ವ,ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਬਹੁਲਤਾ
ಪರಮಾಣು ಸ್ವಯಂ ಪ್ರತಿಕ್ರಿಯೆ,ਪ੍ਰਮਾਣੂ ਸਵੈ ਪ੍ਰਤੀਕਰਮ
ಪರಮಾಣು ಸ್ಥಿರತೆ,ਪ੍ਰਮਾਣੂ ਸਥਿਰਤਾ
ಪರಮಾಣು ಪರ್ಯಾಯ,ਪ੍ਰਮਾਣੂ ਬਦਲ
ನ್ಯೂಕ್ಲಿಯರ್ ಹೈಪರ್ಥರ್ಮಿಯಾ,ਪ੍ਰਮਾਣੂ ਹਾਈਪਰਥਰਮਿਆ
"ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸೂಪರ್ ಪಾಲಿಮರ್","ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ, ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ"
ಪರಮಾಣು ಚಿಹ್ನೆ ಪರಮಾಣು ಚಿಹ್ನೆ,ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ
ಪರಮಾಣು ಥರ್ಮಿಯೋನಿಕ್ ಪರಿವರ್ತಕ,ਪ੍ਰਮਾਣੂ ਥਰਮਿਓਨਿਕ ਕਨਵਰਟਰ
ನ್ಯೂಕ್ಲಿಯರ್ ಥ್ರೆಶೋಲ್ಡ್ ಡಿಟೆಕ್ಟರ್,ਪ੍ਰਮਾਣੂ ਥ੍ਰੈਸ਼ਹੋਲਡ ਡਿਟੈਕਟਰ
ಪರಮಾಣು ಮಾರ್ಗ,ਪ੍ਰਮਾਣੂ ਟ੍ਰੈਕਟ
ಪರಮಾಣು ಸೋರಿಕೆ ಪ್ಲೇಟ್,ਪ੍ਰਮਾਣੂ ਲੀਕ ਪਲੇਟ
"ಪರಮಾಣು ಪರಿವರ್ತನೆ, ಪರಮಾಣು ಪರಿವರ್ತನೆ","ਪ੍ਰਮਾਣੂ ਪਰਿਵਰਤਨ, ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ"
"ಪರಮಾಣು ಸೋಂಕು, ಪರಮಾಣು ವರ್ಗಾವಣೆ","ਪ੍ਰਮਾਣੂ ਸੰਕਰਮਣ, ਪ੍ਰਮਾਣੂ ਸੰਚਾਰ"
ಪರಮಾಣು ಪರಿವರ್ತನೆ,ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ
ಪರಮಾಣು ಶಸ್ತ್ರಾಸ್ತ್ರಗಳು,ਪ੍ਰਮਾਣੂ ਹਥਿਆਰ
ಪರಮಾಣು ಲಾಭ,ਪ੍ਰਮਾਣੂ ਲਾਭ
ಪರಮಾಣು ಜೀಮನ್ ಪರಿಣಾಮ,ਪ੍ਰਮਾਣੂ ਜ਼ੀਮਨ ਪ੍ਰਭਾਵ
ನ್ಯೂಕ್ಲಿಯೇಶನ್,ਨਿਊਕਲੀਏਸ਼ਨ
ಪರಮಾಣು ಸಮಯ,ਪ੍ਰਮਾਣੂ ਸਮਾਂ
ನ್ಯೂಕ್ಲಿಯೊಜೆನೆಸಿಸ್,nucleogenesis
ನ್ಯೂಕ್ಲಿಯಾನ್,ਨਿਊਕਲੀਅਨ
ನ್ಯೂಕ್ಲಿಯಾನ್ ಸಂಖ್ಯೆ,ਨਿਊਕਲੀਓਨ ਨੰਬਰ
ನ್ಯೂಕ್ಲಿಯೊನ್-ಆಂಟಿನ್ಯೂಕ್ಲಿಯೊನ್ ಅಳಿಸುವಿಕೆ,nucleon-antinucleon ਨੂੰ ਹਟਾਉਣਾ
ನ್ಯೂಕ್ಲಿಯೊನಿಕ್ಸ್,ਨਿਊਕਲੀਓਨਿਕਸ
ನ್ಯೂಕ್ಲಿಯೋನಿಯಮ್,ਨਿਊਕਲੀਓਨੀਅਮ
ಪರಮಾಣು,ਪ੍ਰਮਾਣੂ
"ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್","ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ"
ತಡೆ ವಲಯ,ਰੁਕਾਵਟ ਜ਼ੋਨ
ಶೂನ್ಯ,ਜ਼ੀਰੋ
ಶೂನ್ಯ ಪತ್ತೆ,ਜ਼ੀਰੋ ਖੋਜ
ಶೂನ್ಯ ವಿದ್ಯುದ್ವಾರ,ਜ਼ੀਰੋ ਇਲੈਕਟ੍ਰੋਡ
ಶೂನ್ಯ ವಿಚಲನ ಸಾಧನ,ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਟੂਲ
ಶೂನ್ಯ ರೇಖೆ,ਜ਼ੀਰੋ ਲਾਈਨ
ಶೂನ್ಯ ಕ್ಷಣದ ವಿಮಾನ,ਜ਼ੀਰੋ ਪਲ ਪਲੇਨ
ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ,ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ
ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ ಸೂಚಕ,ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ ਸੂਚਕ
ಸಂಪೂರ್ಣ ಶೂನ್ಯ ಶಕ್ತಿ,ਪੂਰਨ ਜ਼ੀਰੋ ਊਰਜਾ
ಶೂನ್ಯ ಬಿಂದು ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,ਜ਼ੀਰੋ ਪੁਆਇੰਟ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ
ಶೂನ್ಯ ಸಮತೋಲನ,ਜ਼ੀਰੋ ਸੰਤੁਲਨ
ಕಿವುಡುತನ,ਸੁਣਨ ਦਾ ਨੁਕਸਾਨ
ಶೂನ್ಯ ಕಿರಣ,ਜ਼ੀਰੋ ਰੇ
ಸಂಖ್ಯೆ,ਗਿਣਤੀ
ಸಂಖ್ಯಾ ವೈಶಿಷ್ಟ್ಯ,ਸੰਖਿਆਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ
ಸಂಖ್ಯಾ ವಿಳಾಸ,ਸੰਖਿਆਤਮਕ ਪਤਾ
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ,ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,ਸੰਖਿਆਤਮਕ ਗਣਨਾ
ಸಂಖ್ಯಾತ್ಮಕ ಮೀಸಲಾತಿ,ਸੰਖਿਆਤਮਕ ਰਿਜ਼ਰਵੇਸ਼ਨ
"ಸಂಖ್ಯಾತ್ಮಕ ವಸ್ತು, ಸಂಖ್ಯಾತ್ಮಕ ಅಂಕಿಅಂಶಗಳು","ਸੰਖਿਆਤਮਕ ਪਦਾਰਥ, ਸੰਖਿਆਤਮਕ ਅੰਕੜੇ"
ಸಂಖ್ಯಾತ್ಮಕ ಮೌಲ್ಯ,ਸੰਖਿਆਤਮਕ ਮੁੱਲ
ಸಂಖ್ಯಾದರ್ಶಕ,ਸੰਖਿਆ ਸਕੋਪ
ಅಕ್ಷದ ವಿಚಲನ ಆಂಟೆನಾ,ਧੁਰੀ ਭਟਕਣਾ antenna
ವಿಭಾಗೇತರ ವಲಯ,ਗੈਰ-ਵਿਭਾਜਨ ਜ਼ੋਨ
"ಅಕ್ಷದ ವಿಚಲನ, ಆಂದೋಲನದ ಕ್ರೆಸ್ಟ್-ತಿರುಗುವಿಕೆ","ਧੁਰੀ ਭਟਕਣਾ, ਕ੍ਰੈਸਟ-ਰੋਟੇਸ਼ਨ"
ಅಕ್ಷದ ವಿಚಲನ ಸ್ಥಿರ,ਧੁਰੀ ਭਟਕਣਾ ਸਥਿਰ
ಅಕ್ಷದ ವಿಚಲನ ದೀರ್ಘವೃತ್ತ,ਧੁਰੀ ਭਟਕਣਾ ਅੰਡਾਕਾਰ
ಆಕ್ಸಿಯೊಮೆಟ್ರಿಕ್ ಸ್ಕ್ಯಾನರ್,axiometric ਸਕੈਨਰ
ನೈಕ್ವಿಸ್ಟ್ ರೇಖಾಚಿತ್ರ,nyquist ਚਿੱਤਰ
ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು,nyquist ਮਾਪਦੰਡ
ನೈಕ್ವಿಸ್ಟ್ ಆವರ್ತನ,nyquist ਬਾਰੰਬਾਰਤਾ
ನೈಕ್ವಿಸ್ಟ್ ಮಧ್ಯಂತರ,nyquist ਅੰਤਰਾਲ
ನೈಕ್ವಿಸ್ಟ್ ಶಬ್ದ ಪ್ರಮೇಯ,nyquist ਸ਼ੋਰ ਪ੍ਰਮੇਯ
ನೈಕ್ವಿಸ್ಟ್ ಸಿಗ್ನಲಿಂಗ್ ದರ,nyquist ਸਿਗਨਲ ਦਰ
ಓ ಎಲೆಕ್ಟ್ರಾನ್,ਓ ਇਲੈਕਟ੍ਰੋਨ
ಓ ಸರ್ಕ್ಯೂಟ್ ಮೆಶ್,ਹੇ ਸਰਕਟ ਜਾਲ
ಓ ಕೋಶ,ਓ ਸੈੱਲ
ಓ-ರೇ,ਓ-ਰੇ
ಒಬೆರಾನ್,ਓਬੇਰੋਨ
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","ਵਸਤੂ, ਸਰੀਰ, ਵਸਤੂ"
ಚಿತ್ರದ ಅಂತ್ಯ,ਚਿੱਤਰ ਦਾ ਅੰਤ
ಚಿತ್ರ ಪ್ರದೇಶ,ਚਿੱਤਰ ਖੇਤਰ
ದೃಶ್ಯ,ਵਿਜ਼ੂਅਲ
"ದೃಶ್ಯ ಮಸೂರ, ವಸ್ತುನಿಷ್ಠ","ਵਿਜ਼ੂਅਲ ਲੈਂਸ, ਉਦੇਸ਼"
ವಸ್ತು ಬಿಂದು,ਵਸਤੂ ਬਿੰਦੂ
ಗುರಿ ಕಾರ್ಯಕ್ರಮ,ਟੀਚਾ ਪ੍ਰੋਗਰਾਮ
ಚಿತ್ರ ಪ್ರದೇಶ,ਚਿੱਤਰ ਖੇਤਰ
"ವಸ್ತುನಿಷ್ಠ (v, ), ವಸ್ತುನಿಷ್ಠ, ವಸ್ತುನಿಷ್ಠ (ಇಲ್ಲ, )","ਉਦੇਸ਼ (v, ), ਉਦੇਸ਼, ਉਦੇਸ਼ (ਨਹੀਂ, )"
ದೃಶ್ಯ ದ್ಯುತಿರಂಧ್ರ,ਦਿੱਖ ਅਪਰਚਰ
ವಸ್ತುನಿಷ್ಠ ಶಕ್ತಿ,ਉਦੇਸ਼ ਸ਼ਕਤੀ
ದೃಶ್ಯ ಮಸೂರ,ਵਿਜ਼ੂਅਲ ਲੈਂਸ
ದೃಶ್ಯ ಪ್ರಿಸ್ಮ್,ਵਿਜ਼ੂਅਲ ਪ੍ਰਿਜ਼ਮ
"ಓರೆಯಾದ ಘಟನೆ, ಓರೆಯಾದ ಘಟನೆ","ਤਿਰਛੀ ਘਟਨਾ, ਤਿਰਛੀ ਘਟਨਾ"
ಅಡ್ಡ ಮಧ್ಯದ ಕೆರಾಮ್,ਕਰਾਸ ਮੱਧਮ keram
ಅಡ್ಡ ಘಟಕ,ਕਰਾਸ ਕੰਪੋਨੈਂਟ
ಓರೆಯಾದ ಅಳಿಸುವಿಕೆ,oblique ਮਿਟਾਉਣਾ
ಓರೆಯಾದ ಬೆಳಕು,oblique ਰੋਸ਼ਨੀ
ಓರೆಯಾದ ಬಂಪ್,oblique ਬੰਪ
ಓರೆಯಾದ ಘಟನೆ ಪ್ರತಿಫಲನ,ਤਿਰਛੀ ਘਟਨਾ ਪ੍ਰਤੀਬਿੰਬਤਾ
ಓರೆಯಾದ ಜಾಲರಿ,oblique ਜਾਲੀ
ಅಡ್ಡ ಛಾಯಾಚಿತ್ರ,ਕਰਾਸ ਫੋਟੋ
ಅಡ್ಡ ಛಾಯಾಗ್ರಹಣ,ਕਰਾਸ ਫੋਟੋਗ੍ਰਾਫੀ
"ಓರೆ ಕಿರಣ, ಓರೆ ಕಿರಣ","slant ray, slant ray"
ಓರೆಯಾದ ಗೋಚರತೆ,ਤਿਰਛੀ ਦਿੱਖ
ಎಕ್ಸ್ಪಿರೇಟರಿ ಆಂದೋಲಕ,ਮਿਆਦ ਪੁੱਗਣ ਵਾਲਾ ਔਸਿਲੇਟਰ
ಓರೆಯಾದ ಪ್ರಿಸ್ಮ್,oblique ਪ੍ਰਿਜ਼ਮ
ಓಬೋ ವ್ಯವಸ್ಥೆ,oboe ਸਿਸਟਮ
ಗಮನಿಸಬಹುದಾದ ಆಪರೇಟರ್,ਨਿਰੀਖਣਯੋਗ ਆਪਰੇਟਰ
ವೀಕ್ಷಣೆ,ਨਿਰੀਖਣ
ವೀಕ್ಷಣಾ ಸರ್ಕ್ಯೂಟ್,ਨਿਰੀਖਣ ਸਰਕਟ
ವೀಕ್ಷಣೆ ದೋಷ,ਨਿਰੀਖਣ ਗਲਤੀ
ವೀಕ್ಷಣಾ ರಂಧ್ರ,ਨਿਰੀਖਣ ਮੋਰੀ
ವೀಕ್ಷಣೆ ದೋಷ,ਨਿਰੀਖਣ ਗਲਤੀ
ವೀಕ್ಷಣಾ ಭವಿಷ್ಯ,ਨਿਰੀਖਣ ਪੂਰਵ ਅਨੁਮਾਨ
"ವೀಕ್ಷಣಾಲಯ, ವೀಕ್ಷಣಾಲಯ","ਆਬਜ਼ਰਵੇਟਰੀ, ਆਬਜ਼ਰਵੇਟਰੀ"
ಗಮನಿಸಿದೆ,ਦੇਖਿਆ ਗਿਆ
ಎತ್ತರವನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਦੇਖਿਆ ਉਚਾਈ
ಗಮನಿಸಿದ ವರ್ಣಮಾಲೆ,ਵਰਣਮਾਲਾ ਦੇਖਿਆ
ಪರಸ್ಪರ ಸಂಬಂಧವನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਦੇਖਿਆ ਗਿਆ ਸਬੰਧ
ಗಮನಿಸಿದ ದೋಷ,ਦੇਖਿਆ ਗਿਆ ਗਲਤੀ
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,ਦੇਖਿਆ ਗਿਆ ਬਾਰੰਬਾਰਤਾ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಕ್ಷೆಯನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਦੇਖਿਆ ਗਿਆ ਗੰਭੀਰਤਾ ਦਾ ਨਕਸ਼ਾ
ಗಮನಿಸಿದ ಪರಿವರ್ತನೆ,ਪਰਿਵਰਤਨ ਦੇਖਿਆ
ಮೌಲ್ಯವನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਦੇਖਿਆ ਮੁੱਲ
ಮೆರಿಡಿಯನ್ ದೂರವನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਮੈਰੀਡੀਅਨ ਦੂਰੀ ਨੂੰ ਦੇਖਿਆ
ಶೂನ್ಯವನ್ನು ಗಮನಿಸಲಾಗಿದೆ,ਜ਼ੀਰੋ ਦੇਖਿਆ
ವೀಕ್ಷಕ,ਦਰਸ਼ਕ
ವೀಕ್ಷಕರ ಮೆರಿಡಿಯನ್,ਨਿਰੀਖਕ ਦਾ ਮੈਰੀਡੀਅਨ
"ಅಡಚಣೆ, ಅಡಚಣೆ","ਰੁਕਾਵਟ, ਰੁਕਾਵਟ"
ಹಿನ್ನಡೆ,ਪ੍ਰਤੀਕਰਮ
ತಡೆಯುವ ಪರಿಣಾಮ,ਬਲਾਕਿੰਗ ਪ੍ਰਭਾਵ
ಅನುಸ್ಥಾಪನ ದಕ್ಷತೆ,ਇੰਸਟਾਲੇਸ਼ਨ ਕੁਸ਼ਲਤਾ
"ಸ್ಥಾಪನೆ ಸಂಖ್ಯೆ, ಅಧ್ಯಾಸನ ಸಂಖ್ಯೆ","ਸਥਾਪਨਾ ਸੰਖਿਆ, ਅਧਿਆਸਨ ਸੰਖਿਆ"
ವ್ಯಾಪಾರ ಬೀದಿ,ਵਪਾਰਕ ਗਲੀ
ವ್ಯಾಪಾರ ರಚನೆ,ਕਾਰੋਬਾਰੀ ਬਣਤਰ
