Kannada,Punjabi
"ಸಮ್ಮಿಳನ, ಸಮ್ಮಿಳನ","fusion, fusion"
ಸಮ್ಮಿಳನ ಬಾಂಬ್,ਫਿਊਜ਼ਨ ਬੰਬ
ಸಮ್ಮಿಳನ ಶಕ್ತಿ,ਫਿਊਜ਼ਨ ਊਰਜਾ
- ಮೌಲ್ಯ,-ਮੁੱਲ
"ಲಾಭ, ಲಾಭ","ਲਾਭ, ਲਾਭ"
"ಗ್ಯಾಲಕ್ಸಿಯ, ಗ್ಯಾಲಕ್ಸಿಯ, ಗ್ಯಾಲಕ್ಸಿಯ","galactic, galactic, galactic"
"ಗ್ಯಾಲಕ್ಸಿ, ಗ್ಯಾಲಕ್ಸಿ, ಗ್ಯಾಲಕ್ಸಿ","ਗਲੈਕਸੀ, ਗਲੈਕਸੀ, ਗਲੈਕਸੀ"
ಮಂದಾಕಿನಿ,ਮੰਦਾਕਿਨੀ
ಗ್ಯಾಲನ್,ਗੈਲਨ
ಗಾಲ್ವನಿಕ್ ಕೋಶ,galvanic ਸੈੱਲ
ಸತು ಲೋಹಲೇಪ,ਜ਼ਿੰਕ ਪਲੇਟਿੰਗ
ಕಲಾಯಿ ತಂತಿ,ਗੈਲਵੇਨਾਈਜ਼ਡ ਤਾਰ
"ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ಗ್ಯಾಲ್ವನೋಮೀಟರ್","galvanometer, galvanometer"
"ಕಾಂಟ್ರಾಸ್ಟ್ ಇಂಡೆಕ್ಸ್, ಗಾಮಾ","ਕੰਟ੍ਰਾਸਟ ਇੰਡੈਕਸ, ਗਾਮਾ"
ಸಮಾಧಿ ಕೆಪಾಸಿಟರ್,ਦਫ਼ਨਾਇਆ capacitor
"ಅಂತರ, ಅಂತರ, ಅಂತರ","ਪਾੜਾ, ਪਾੜਾ, ਪਾੜਾ"
"ತ್ಯಾಜ್ಯ, ಕಸ","ਕੂੜਾ, ਕੂੜਾ"
ಗ್ಯಾಸ್ಕೆಟ್,ਗੈਸਕੇਟ
ಗ್ಯಾಸ್ಸನ್,ਗੈਸਨ
"ಗೇಟ್ ವಿದ್ಯುದ್ವಾರಗಳು, ಕವಾಟಗಳು, ಗೇಟ್ಸ್, ದಹನ ಆವರಣ, ಗೇಟ್ಸ್","ਗੇਟ ਇਲੈਕਟ੍ਰੋਡਜ਼, ਵਾਲਵ, ਗੇਟ, ਕੰਬਸ਼ਨ ਪਰਿਸਰ, ਗੇਟ"
ಬಾಗಿಲು ಸರ್ಕ್ಯೂಟ್,ਦਰਵਾਜ਼ਾ ਸਰਕਟ
"ಗೇಜ್, ಗೇಜ್, ಗೇಜ್","ਗੇਜ, ਗੇਜ, ਗੇਜ"
ಗೇಜ್ ಪ್ರದೇಶ,ਗੇਜ ਖੇਤਰ
ಗಾಸ್-ಕಣ್ಣು,ਗੌਸ-ਅੱਖ
ಗಾಸಿಯನ್ ವಿತರಣೆ,ਗੌਸੀ ਵੰਡ
ಗೌಸ್,ਗੌਸ
"ಖೋಟಾ, ಗೇಜ್","ਜਾਅਲੀ, ਗੇਜ"
ಗೇರ್,ਗੇਅਰ
ಗೀಗರ್ ಟ್ಯೂಬ್,ਗੀਜਰ ਟਿਊਬ
ಸಾಮಾನ್ಯೀಕರಿಸಲಾಗಿದೆ,ਜਨਰਲਾਈਜ਼ਡ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ವ್ಯಕ್ತಿ,ਸਧਾਰਣ ਚਿੱਤਰ
ಸಾಮಾನ್ಯ ಚಿತ್ರ,ਆਮ ਤਸਵੀਰ
ವಿಶಾಲ ಪದ,ਵਿਆਪਕ ਮਿਆਦ
"ವಿಶಾಲ ಸಾಪೇಕ್ಷತಾವಾದ, ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ","ਵਿਆਪਕ ਸਾਪੇਖਵਾਦ, ਸਾਪੇਖਤਾ ਦਾ ਸਿਧਾਂਤ"
ಪೋಷಕ ಕಾರ್ಯ,ਮਾਪੇ ਫੰਕਸ਼ਨ
ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ,ਜਣਨ ਦਰ
"ಪೋಷಕ, ಜನರೇಟರ್","ਮਾਤਾ-ਪਿਤਾ, ਜਨਰੇਟਰ"
"ಭೂಕೇಂದ್ರೀಯ, ಭೂಕೇಂದ್ರೀಯ","geocentric, geocentric"
ಭೂಕಾಂತೀಯ,ਭੂ-ਚੁੰਬਕੀ
ಭೂಕಾಂತೀಯತೆ,geomagnetism
"ಜ್ಯಾಮಿತೀಯ, ಜ್ಯಾಮಿತೀಯ ಅಂಶ","ਜਿਓਮੈਟ੍ਰਿਕ, ਜਿਓਮੈਟ੍ਰਿਕ ਫੈਕਟਰ"
ಭೌಗೋಳಿಕ,ਭੂ-ਭੌਤਿਕ
ಭೂಭೌತಶಾಸ್ತ್ರಜ್ಞ,ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨੀ
ಸಿಂಕ್ರೊನಸ್ ಉಪಗ್ರಹ,ਸਮਕਾਲੀ ਸੈਟੇਲਾਈਟ
Gav (ಗಿಗಾ ಎಲೆಕ್ಟ್ರಾನ್ ವೋಲ್ಟ್),Gav (ਗੀਗਾ ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ)
ವಂಚನೆಯ ವಿಗ್ರಹ,ਧੋਖਾਧੜੀ ਦੀ ਮੂਰਤੀ
ವಂಚನೆ,ਧੋਖਾ
ದೈತ್ಯ ನೀಹಾರಿಕೆ,ਵਿਸ਼ਾਲ ਨੇਬੂਲਾ
ದೈತ್ಯ ನಕ್ಷತ್ರ,ਵਿਸ਼ਾਲ ਤਾਰਾ
ಹಿಂದಿನ ಕೋನ,ਪਿੱਛੇ ਕੋਣ
"ಹರಿದಾಡ, ಶರಣಾಗತಿ","ਰੀਂਗਣਾ, ਸਮਰਪਣ ਕਰਨਾ"
ಶರಣಾಗತಿ,ਸਮਰਪਣ
ಸಿ ಪ್ರತಿಬಿಂಬ,C ਪ੍ਰਤੀਬਿੰਬ
ಸಿ ವರ್ಗಾವಣೆ,c ਤਬਾਦਲਾ
"ವಿಸ್ಪಾನ್ (ಸಂ), ವಿಸಿ (ವಿ.)","ਵਿਸਪਨ (ਐਡੀ.), ਵਿਸੀ (ਵੀ.)"
ತೇಜಸ್ಸು,ਚਮਕ
ಶಾಖ ಸ್ವಿಚ್,ਗਰਮੀ ਸਵਿੱਚ
ಉತ್ತಮ ಕಂಡಕ್ಟರ್,ਚੰਗਾ ਕੰਡਕਟਰ
ಸುಕ್ರಿಸ್ಟಲ್,sucrystal
ಅತ್ಯುತ್ತಮ ಪ್ರತಿಫಲನ,ਵਧੀਆ ਪ੍ਰਤੀਬਿੰਬਤਾ
ಅತ್ಯುತ್ತಮ ಗೋಚರತೆ,ਸ਼ਾਨਦਾਰ ਦਿੱਖ
ನಿಯಂತ್ರಕ,ਰੈਗੂਲੇਟਰ
"ಗ್ರೇಡ್, ಸ್ಟೇಟಸ್, ಗ್ರೇಡ್, ಆರ್ಡರ್ (ಸಂ.), ಗ್ರೇಡ್ ಡಿಟರ್ಮಿನೇಷನ್ (ಸಿಆರ್.)","ਗ੍ਰੇਡ, ਸਥਿਤੀ, ਗ੍ਰੇਡ, ਆਰਡਰ (ਨੰਬਰ), ਗ੍ਰੇਡ ਨਿਰਧਾਰਨ (ਸੀ.ਆਰ.)"
"ಶ್ರೇಣೀಕೃತ, ಶ್ರೇಣೀಕೃತ, ಸಮತೋಲಿತ","ਦਰਜਾਬੰਦੀ, ਦਰਜਾਬੰਦੀ, ਸੰਤੁਲਿਤ"
"ಗ್ರೇಡಿಯಂಟ್, ಗ್ರೇಡಿಯಂಟ್","ਗਰੇਡੀਐਂਟ, ਗਰੇਡੀਐਂਟ"
ಮಾಪನಾಂಕ ನಿರ್ಣಯಿಸಲಾಗಿದೆ,ਕੈਲੀਬਰੇਟ ਕੀਤਾ
"ಕಣ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ರೇಣು, ಉತ್ಪನ್ನ, 8. ಮರ","ਕਣ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਅਨਾਜ, ਰੇਣੂ, ਉਤਪਤ, 8. ਲੱਕੜ ਲਾਈਨ"
"ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ, ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ","ਗ੍ਰੈਨੁਲੈਰਿਟੀ, ਗ੍ਰੈਨਿਊਲਿਟੀ"
"ಗ್ರಾಮ, ಗ್ರಾಮ","ਗ੍ਰਾਮ, ਗ੍ਰਾਮ"
"ಗ್ರಾಫ್, ಗ್ರಾಫ್, ಗ್ರಾಫ್","ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼, ਗ੍ਰਾਫ਼"
ಗ್ರಾಫಿಕ್ಸ್,ਗਰਾਫਿਕਸ
"ಗೆರೆ, ದಾರ, ಮುಂಗಾರು","ਲਾਈਨ, ਧਾਗਾ, ਅਗਾਊਂ"
"ತುರಿಯುವುದು, ಬಿಗಿಗೊಳಿಸುವುದು (kr.), ಗ್ರೈಂಡಿಂಗ್","grating, tightening (kr.), ਪੀਸਣਾ"
ಗುರುತ್ವ ಮಾಪಕ,ਗਰੈਵੀਮੀਟਰ
"ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆ","ਗੰਭੀਰਤਾ, ਗੰਭੀਰਤਾ"
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ,ਗਰੈਵੀਟੇਸ਼ਨਲ ਪ੍ਰਵੇਗ
ಗುರುತ್ವ,ਗਰੈਵੀਟਨ
ಗುರುತ್ವಾಕರ್ಷಣೆ,ਗੰਭੀਰਤਾ
ಹಿಂದಿನ ದರ,ਵਾਪਸ ਦਰ
ಸಣ್ಣ ಪರಿಣಾಮ,ਮਾਮੂਲੀ ਪ੍ਰਭਾਵ
ಮೇಲ್ಮೈ ಸಂಭವ,ਸਤਹ ਘਟਨਾ
"ಜಾಲರಿ, ಗ್ರಿಡ್","ਜਾਲ, ਗਰਿੱਡ"
ಒಟ್ಟು ಗುಣಲಕ್ಷಣಗಳು,ਸਕਲ ਗੁਣ
ಗಂಭೀರ ದೋಷ,ਗੰਭੀਰ ਗਲਤੀ
ನೆಲ ಮಹಡಿಯಲ್ಲಿ,ਜ਼ਮੀਨੀ ਮੰਜ਼ਿਲ
ಭೂಕಂಪದ ಫಲಕ,ਭੂਚਾਲ ਪਲਾਕ
ಭೂಮಿಯ ಸಂಭಾವ್ಯ,ਧਰਤੀ ਦੀ ਸੰਭਾਵਨਾ
ಸಾಪೇಕ್ಷ ವೇಗ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
"ವರ್ಗ, ಗುಂಪು, ಸಂಘ","ਕਲਾਸ, ਸਮੂਹ, ਐਸੋਸੀਏਸ਼ਨ"
ಸ್ಫಟಿಕ ಬೆಳವಣಿಗೆ,ਕ੍ਰਿਸਟਲ ਵਾਧਾ
ಬೆಳವಣಿಗೆ,ਵਾਧਾ
ನಿರ್ದೇಶಿಸುತ್ತಿದ್ದಾರೆ,ਨਿਰਦੇਸ਼ਨ
ನಿರ್ದೇಶಿಸಿದ್ದಾರೆ,ਨਿਰਦੇਸ਼ਿਤ
ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ,ਆਬਾਦੀ ਪ੍ਰਭਾਵ
ಸಮುದ್ರಯಾನ,ਕਰੂਜ਼
ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
ಕ್ರೂಸಿಂಗ್ ಡೈನಾಮಿಕ್ಸ್,ਕਰੂਜ਼ਿੰਗ ਗਤੀਸ਼ੀਲਤਾ
ಕ್ರೂಸ್ ಆವರ್ತನ,ਕਰੂਜ਼ ਬਾਰੰਬਾਰਤਾ
ತಿರುಗುವ ಕಾಂತೀಯ,ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ
ಕಾಂತೀಯತೆ,ਚੁੰਬਕਤਾ
ತಿರುಗುವ ಸ್ಥಿರಕಾರಿ,ਰੋਟੇਸ਼ਨਲ ਸਟੈਬੀਲਾਈਜ਼ਰ
ತಿರುಗುವಿಕೆಯ ಸ್ಥಿರೀಕರಣ,ਰੋਟੇਸ਼ਨਲ ਸਥਿਰਤਾ
"ಅರ್ಧ ಅಗಲ, ಅರ್ಧ ಅಗಲ","ਅੱਧੀ ਚੌੜਾਈ, ਅੱਧੀ ਚੌੜਾਈ"
ಹಾಲ್ ಗುಣಾಂಕ,ਹਾਲ ਗੁਣਾਂਕ
ಹಾಲ್ ಪರಿಣಾಮ,ਹਾਲ ਪ੍ਰਭਾਵ
"ವಾತಾವರಣ, ಸೆಳವು","ਮਾਹੌਲ, ਆਭਾ"
"ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ವಿ.), ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ (ಸಂ)","ਹੈਮਿਲਟੋਨੀਅਨ (ਵੀ.), ਹੈਮਿਲਟੋਨੀਅਨ (ਐਡੀ.)"
"ಮ್ಯಾನುಯಲ್ ಲೆನ್ಸ್, ಹ್ಯಾಂಡ್ ಲೆನ್ಸ್","ਮੈਨੁਅਲ ਲੈਂਸ, ਹੈਂਡ ਲੈਂਸ"
ಹಾರ್ಡ್ ಕೋರ್,ਹਾਰਡ ਕੋਰ
ಬಲವರ್ಧಕ,ਮਜ਼ਬੂਤ
ಗಟ್ಟಿಯಾಗುವುದು,ਸਖ਼ਤ ਕਰਨਾ
ಗರಿಷ್ಠ ರಂದ್ರ ಕಿರಣ,ਵੱਧ ਤੋਂ ਵੱਧ ਛੇਦ ਕਰਨ ਵਾਲੀ ਕਿਰਨ
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಗಾಮಾ ಕಿರಣ,ਅਲਟਰਾਫਾਸਟ ਗਾਮਾ ਰੇ
ತಪ್ಪಾಗಿ ನಿರ್ಣಯಿಸುವುದು,ਗਲਤ ਨਿਦਾਨ
"ಗಡಸುತನ, ನುಗ್ಗುವಿಕೆ","ਕਠੋਰਤਾ, ਘੁਸਪੈਠ"
ಶ್ರವಣ ದೋಷ,ਸੁਣਨ ਦੀ ਕਮਜ਼ੋਰੀ
ಅಲ್ಟ್ರಾಫಾಸ್ಟ್ ಕ್ಷ-ಕಿರಣಗಳು,ਅਲਟਰਾਫਾਸਟ ਐਕਸ-ਰੇ
"ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್, ಹಾರ್ಮೋನಿಕ್","ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ, ਹਾਰਮੋਨਿਕ"
"ಸಂವಾದಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ, ಗುಣಮಟ್ಟ","ਇੰਟਰਐਕਟਿਵ ਵਿਸ਼ਲੇਸ਼ਣ, ਗੁਣਵੱਤਾ"
ಸಂವಹನ,ਸੰਚਾਰ
ಹಾರ್ಟಿ ಅಂದಾಜು,ਹਾਰਟੀ ਅਨੁਮਾਨ
ಹಾರ್ಟ್ಲಿ ಸರ್ಕ್ಯೂಟ್,ਹਾਰਟਲੇ ਸਰਕਟ
ಹೈಡ್ರೋಜನ್ ಬಾಂಬ್,ਹਾਈਡ੍ਰੋਜਨ ਬੰਬ
"ಶಿರೋನಾಮೆ, ಶಿರೋನಾಮೆ","ਸਿਰਲੇਖ, ਸਿਰਲੇਖ"
"ನೇರ ಪರಿಣಾಮ, ಮುಖಾಮುಖಿ ಘರ್ಷಣೆ","ਸਿੱਧਾ ਪ੍ਰਭਾਵ, ਸਿਰ-ਉੱਤੇ ਟੱਕਰ"
ಶಾಖ,ਗਰਮੀ
ಬಿಸಿ,ਹੀਟਿੰਗ
ಶಾಖ ತರಂಗ,ਗਰਮੀ ਦੀ ਲਹਿਰ
ಆಕಾಶಕಾಯ (ಶಾಖದ ಅಲೆ),ਆਕਾਸ਼ੀ ਸਰੀਰ (ਗਰਮੀ ਦੀ ਲਹਿਰ)
ದೊಡ್ಡ ನ್ಯೂಕ್ಲಿಯಸ್,ਵੱਡੇ ਨਿਊਕਲੀਅਸ
ದೀರ್ಘ ಜೋಡಣೆ,ਲੰਬੀ ਜੋੜੀ
"ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ","ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ"
ಎತ್ತರದ ಪರಿಣಾಮ,ਉਚਾਈ ਪ੍ਰਭਾਵ
ಹೀಟ್ಲರ್-ಲಂಡನ್ ವಿವಾದ,ਹੇਟਲਰ-ਲੰਡਨ ਵਿਵਾਦ
ಕುಂಡಲಿನಿ,ਕੁੰਡਲਨੀ
ಸೂರ್ಯಕೇಂದ್ರಿತ,ਸੂਰਜੀ ਕੇਂਦਰਿਤ
ಹೆಲ್ಮ್ಹೋಲ್ಟ್ಸ್ ಉಚಿತ ಶಕ್ತಿ,ਹੈਲਮਹੋਲਟਸ ਮੁਕਤ ਊਰਜਾ
ಹೆನ್ರಿ,ਹੈਨਰੀ
ಮುದ್ರಿಸಲಾಗಿದೆ,ਛਾਪਿਆ
ಹರ್ಟ್ಜ್-ತರಂಗ,ਹਰਟਜ਼-ਲਹਿਰ
ಹಜ್,ਹੱਜ
ಬೆಸ ಶಕ್ತಿ ಎಲೆಕ್ಟ್ರಾನ್‌ಗಳು,ਅਜੀਬ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
ವೈವಿಧ್ಯಮಯ ವ್ಯಕ್ತಿಗಳು,ਵਿਭਿੰਨ ਅੰਕੜੇ
ವೈವಿಧ್ಯಮಯ,ਵਿਭਿੰਨ
"ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್, ಹೆಟೆರೋನ್ಯೂಕ್ಲಿಯರ್","heteronuclear, heteronuclear"
ಹೀಸ್ಲರ್ ಮಿಶ್ರಲೋಹ,heisler ਮਿਸ਼ਰਤ
ಹೆಕ್ಸ್ ಅಕ್ಷ,ਹੈਕਸ ਧੁਰਾ
"ಷಡ್ಭುಜೀಯ ಸ್ಫಟಿಕ, ಚತುರ್ಭುಜ ಸ್ಫಟಿಕ","ਹੈਕਸਾਗੋਨਲ ਕ੍ਰਿਸਟਲ, ਚਤੁਰਭੁਜ ਕ੍ਰਿਸਟਲ"
ಸಣ್ಣ ಕ್ಯಾಮೆರಾ,ਛੋਟਾ ਕੈਮਰਾ
"ಥರ್ಮಾಮೆಟ್ರಿ, ಹೈಪರ್ಥರ್ಮಾಮೆಟ್ರಿ","ਥਰਮਾਮੀਟਰੀ, ਹਾਈਪਰਥਰਮਾਮੀਟਰੀ"
"ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್, ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್","ਉੱਚ ਵੋਲਟੇਜ, ਉੱਚ ਵੋਲਟੇਜ"
"ರಂಧ್ರ, ರಂಧ್ರ, ರಂಧ್ರ","ਮੋਰੀ, ਮੋਰੀ, ਮੋਰੀ"
ಹೊಲೊಗ್ರಾಮ್,ਹੋਲੋਗ੍ਰਾਮ
ಹೊಲೊಗ್ರಫಿ,ਹੋਲੋਗ੍ਰਾਫੀ
"ಏಕರೂಪತೆ, ಏಕರೂಪತೆ","ਸਮਰੂਪਤਾ, ਸਮਰੂਪਤਾ"
"ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ, ಏಕರೂಪದ","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
ಹುಕ್ ಕಾನೂನು,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
ಸಮತಲ,ਹਰੀਜੱਟਲ
"ಅಶ್ವಶಕ್ತಿ, ಅಶ್ವಶಕ್ತಿ","ਹਾਰਸ ਪਾਵਰ, ਹਾਰਸ ਪਾਵਰ"
ಆತಿಥ್ಯ,ਪਰਾਹੁਣਚਾਰੀ
ಬಿಸಿ ಬ್ಯಾಂಡ್,ਗਰਮ ਬੈਂਡ
ಸೂಪರ್ ಶಕ್ತಿ ವಾಹಕ,ਸੁਪਰ ਊਰਜਾ ਕੈਰੀਅਰ
ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಎಲೆಕ್ಟ್ರಾನ್,ਉੱਚ ਊਰਜਾ ਇਲੈਕਟ੍ਰੋਨ
ಬಣ್ಣದ ಛಾಯೆ,ਰੰਗ ਸ਼ੇਡ
"ಹಮ್, ನಾವು","ਹਮ, ਅਸੀਂ"
"ಉಚ್ಚಾರಣೆ, ತೇವಗೊಳಿಸುವಿಕೆ","ਉਚਾਰਨ, ਨਮੀ"
ಆರ್ದ್ರಕ,humidor
"ಆರ್ದ್ರತೆ, ಆರ್ದ್ರತೆ","ਨਮੀ, ਨਮੀ"
ಹೈಜೆನ್ಸ್ ಕಾನೂನು,huygens ਕਾਨੂੰਨ
ಹೈಬ್ರಿಡ್,ਹਾਈਬ੍ਰਿਡ
ಹೈಬ್ರಿಡೈಸೇಶನ್,ਹਾਈਬ੍ਰਿਡੀਕਰਨ
ಹೈಡ್ರಾಲಿಕ್,ਹਾਈਡ੍ਰੌਲਿਕ
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್","hydrodynamic, hydrodynamic"
"ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್, ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್","hydrodynamics, hydrodynamics, hydrodynamics"
ಹೈಡ್ರೋಜನ್ ವಸ್ತು,ਹਾਈਡਰੋਜਨ ਪਦਾਰਥ
ಜಲವಿಜ್ಞಾನ,ਹਾਈਡ੍ਰੋਲੋਜੀ
ಜಲ ಮಂಡಳಿ,ਜਲ ਬੋਰਡ
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ
"ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್, ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್","hydrostatics, hydrostatics"
"ಹೈಗ್ರೋಮೀಟರ್, ಆರ್ದ್ರಮಾಪಕ","ਹਾਈਗਰੋਮੀਟਰ, ਹਾਈਗਰੋਮੀਟਰ"
ಹೈಗ್ರೋಮೆಟ್ರಿ,ਹਾਈਗ੍ਰੋਮੈਟਰੀ
ಹೈಗ್ರೋಮೀಟರ್,ਹਾਈਗ੍ਰੋਮੀਟਰ
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ
ಹೈಪರ್ಬೋಲಿಕ್,ਹਾਈਪਰਬੌਲਿਕ
ಹೆಚ್ಚಿನ ಚಾರ್ಜ್ ಹೈಪರ್ ಚಾರ್ಜ್,ਉੱਚ ਚਾਰਜ ਹਾਈਪਰ ਚਾਰਜ
ಸೂಕ್ಷ್ಮ,ਘੱਟੋ-ਘੱਟ
ದೀರ್ಘ ದೃಷ್ಟಿ,ਲੰਬੀ ਨਜ਼ਰ
ಹೈಪರ್ರಾಣಿ - ನ್ಯೂಕ್ಲಿಯಸ್,hyperrani - ਨਿਊਕਲੀਅਸ
ಹೈಪರಾನ್,hyperon
ಶಬ್ದಾತೀತ,ਸੁਪਰਸੋਨਿਕ
ಸೂಪರ್ ಆಕಾಶ,ਸੁਪਰ ਅਸਮਾਨ
ಕಲ್ಪನೆ,ਪਰਿਕਲਪਨਾ
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","ਕਲਪਨਾਤਮਕ, ਕਲਪਨਾਤਮਕ"
ಕುದಿಯುವ ಬಿಂದು,ਉਬਾਲਣ ਬਿੰਦੂ
ನಿದ್ರಾಹೀನತೆ,ਨੀਂਦ
ಮಂಜುಗಡ್ಡೆ,ਬਰਫ਼
ಐಸ್-ಸ್ಫಟಿಕ,ਬਰਫ਼ ਦਾ ਕ੍ਰਿਸਟਲ
ಆದರ್ಶ,ਆਦਰਸ਼
ಆದರ್ಶೀಕರಿಸಲಾಗಿದೆ,ਆਦਰਸ਼ਕ
"ಒಂದೇ, ಒಂದೇ, ಅವಿಭಾಜ್ಯ","ਸਮਾਨ, ਸਮਾਨ, ਅਟੁੱਟ"
"ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ, ಗುರುತಿಸುವಿಕೆ","ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ, ਪਛਾਣ"
"ಗುರುತಿನ ದಾರಿದೀಪ, ಗುರುತಿನ ದಾರಿದೀಪ","ਪਛਾਣ ਬੀਕਨ, ਪਛਾਣ ਬੀਕਨ"
"ಒಂದೇ, ಒಂದೇ, ಸರ್ವವ್ಯಾಪಿ, ಪ್ರತ್ಯೇಕತೆ","ਸਮਾਨ, ਸਮਾਨ, ਸਰਵ ਵਿਆਪਕ, ਵਿਅਕਤੀਗਤਤਾ"
ಕೆಲಸವಿಲ್ಲದ,ਕੰਮ ਰਹਿਤ
"ನಿಷ್ಕ್ರಿಯ ಸಮಯ, ಪ್ರೋಗ್ರಾಂ ಪರೀಕ್ಷೆಯ ಸಮಯ","ਅਕਿਰਿਆਸ਼ੀਲ ਸਮਾਂ, ਪ੍ਰੋਗਰਾਮ ਪ੍ਰੀਖਿਆ ਦਾ ਸਮਾਂ"
ಉರಿಯಲು,ਜਗਾਉਣ ਲਈ
ಇಗ್ನೈಟರ್,igniter
ದಹನ,ਇਗਨੀਸ਼ਨ
ಸೂಚನೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ,ਹਦਾਇਤ ਦੀ ਅਣਦੇਖੀ
ಪ್ರಕಾಶ ಸಾಂದ್ರತೆ,ਰੋਸ਼ਨੀ ਘਣਤਾ
ಪ್ರಕಾಶಕ,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
ಪ್ರಕಾಶಕ,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
ಪ್ರಕಾಶಮಾನ ಮಾಪಕ,ਰੋਸ਼ਨੀ ਗੇਜ
ಪ್ರಕಾಶಕ,ਰੋਸ਼ਨੀ ਕਰਨ ਵਾਲਾ
ಪ್ರತಿಬಿಂಬ,ਪ੍ਰਤੀਬਿੰਬ
"ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ, ಕಾಲ್ಪನಿಕ","ਕਲਪਿਤ, ਕਾਲਪਨਿਕ, ਕਲਪਨਾਤਮਕ"
ಮುಳುಗಿದ ವಸ್ತು,ਡੁੱਬੀ ਵਸਤੂ
ಮುಳುಗುವಿಕೆ,ਡੁੱਬਣਾ
ಪ್ರತಿರೋಧ ನುಗ್ಗುವಿಕೆ,ਰੁਕਾਵਟ ਪ੍ਰਵੇਸ਼
"ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಪರಿಣಾಮ, ಘರ್ಷಣೆ, ಮರುಕಳಿಸುವಿಕೆ","ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਪ੍ਰਭਾਵ, ਟੱਕਰ, ਰੀਬਾਉਂਡ"
ಪರಿಣಾಮ ಪರಿಣಾಮ,ਪ੍ਰਭਾਵ ਪ੍ਰਭਾਵ
ಪ್ರತಿರೋಧ,ਰੁਕਾਵਟ
