Odiya,Bengali
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,লিনিয়ার সাবস্পেস
ର line ଖିକ ରୂପାନ୍ତର |,রৈখিক রূপান্তর
ର line ଖ୍ୟ ଧାରା |,রৈখিক প্রবণতা
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,রৈখিক নিরপেক্ষ অনুমান
ର line ଖ୍ୟ ବେଗ |,রৈখিক বেগ
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,লাইন অবিচ্ছেদ্য
ଛକ ରେଖା,ছেদ লাইন
ରେଗ୍ରେସନ୍ ରେଖା |,রিগ্রেশন লাইন
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,স্থানীয় ভেক্টর
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,স্থানীয় সর্বোত্তম
ଲୋକସ୍,অবস্থান
ଲଗ୍,লগ
ଲୋଗାରିଥମିକ୍ |,লগারিদমিক
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,লগারিদমিক নির্ভুলতা
ଲୋଗାରିଥମିକ୍ ଗଣନା |,লগারিদমিক গণনা
ଲୋଗାରିଥମିକ୍ ବକ୍ର,লগারিদমিক বক্ররেখা
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,লগারিদমিক ডেরিভেটিভ
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,লগারিদমিক পার্থক্য
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,লগারিদমিক ফাংশন
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),লগারিদমিক গড় (=জ্যামিতিক গড়)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,লগারিদমিক স্বাভাবিক বন্টন
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,লগারিদমিক সম্পর্ক
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,লগারিদমিক স্কেল
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,লগারিদমিক সিরিজ
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),লগারিদমিক টেবিল (=লগ টেবিল)
logarithm (ଲଗ),লগারিদম (লগ)
ତର୍କ,যুক্তি
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,যৌক্তিকভাবে সমতুল্য
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,লজিস্টিক বক্ররেখা
ସାଧାରଣ ବଣ୍ଟନ |,স্বাভাবিক বিতরণ
ଦ୍ରାଘିମା,দ্রাঘিমাংশ
ଲୁପ୍,লুপ
ଲଟେରୀ,লটারি
ନିମ୍ନ ଦଣ୍ଡିକା |,নিম্ন বার
ନିମ୍ନ ବନ୍ଧା |,নিম্ন সীমা
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,নিম্ন Riemann অবিচ্ছেদ্য
କମ୍ ରାଶି,কম যোগফল
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,ম্যাকলরিনের বিস্তার
ଯାଦୁ ସଂଖ୍ୟା,জাদু সংখ্যা
ମ୍ୟାଜିକ୍ ବର୍ଗ,জাদু বর্গ
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),মাত্রার সীমা (=সীমাবদ্ধতা)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,মেইল করা প্রশ্নাবলী
ମେଲ୍ ସର୍ଭେ |,মেল জরিপ
ମହାନ୍ (ଉପର ସୀମା),মেজরেন্ট (উপরের সীমানা)
ପ୍ରମୁଖ ଆର୍କ,প্রধান চাপ
ପ୍ରମୁଖ ସେଟ୍ |,বড় সেট
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,অনেক মূল্যবান ফাংশন
ମାନଚିତ୍ର,মানচিত্র
ସେଟ୍ ରେ ମାନଚିତ୍ର,সেট মধ্যে মানচিত্র
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,একটি সেটের ম্যাপিং
ସାଂଘାତିକ ସମ୍ଭାବନା |,প্রান্তিক সম্ভাবনা
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,গাণিতিক বিশ্লেষণ
ଗାଣିତିକ ଯୁକ୍ତି,গাণিতিক যুক্তি
ଗାଣିତିକ କେନ୍ଦ୍ର,গাণিতিক কেন্দ্র
ଗାଣିତିକ ଜଟିଳତା |,গাণিতিক জটিলতা
ଗାଣିତିକ ଅର୍ଥନୀତି,গাণিতিক অর্থনীতি
ଗାଣିତିକ ଆଶା,গাণিতিক প্রত্যাশা
ଗାଣିତିକ ରୂପ |,গাণিতিক ফর্ম
ଗାଣିତିକ ସୂତ୍ର,গাণিতিক গঠন
ଗାଣିତିକ ପରିଚୟ,গাণিতিক পরিচয়
ଗାଣିତିକ ତର୍କ,গাণিতিক যুক্তি
ଗାଣିତିକ ମଡେଲ୍ |,গানিতিক প্রতিমাণ
ଗାଣିତିକ ଧାରଣା,গাণিতিক ধারণা
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,ম্যাট্রিক্স ডিগোনালাইজেশন
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ম্যাট্রিক্স বিপরীত
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ম্যাট্রিক্স ইনভার্সন
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,ম্যাট্রিক্স পদ্ধতি
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,ম্যাট্রিক্স গুণ
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,ধ্রুবকের ম্যাট্রিক্স
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,কার্যকারিতার ম্যাট্রিক্স
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,ম্যাট্রিক্স অপারেটর
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,ম্যাট্রিক্স বহুপদী
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,ম্যাট্রিক্স প্রিন্টিং
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,ম্যাট্রিক্স পণ্য
ସର୍ବାଧିକ,সর্বাধিক করা
ସର୍ବାଧିକ,সর্বোচ্চ
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,সর্বোচ্চ পরম মান
ସର୍ବାଧିକ F- ଅନୁପାତ |,সর্বোচ্চ F-অনুপাত
ସର୍ବାଧିକ ସମ୍ଭାବନା |,সর্বাধিক সম্ভাবনা
maxmin,maxmin
maxmin criterian,সর্বোচ্চ মানদণ্ড
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,একটি ফাংশনের সর্বোচ্চ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
ଅର୍ଥ ବିଚ୍ୟୁତି |,বিচ্যুতি
ବର୍ଗର ବିଚ୍ୟୁତି |,বর্গাকার বিচ্যুতি
ବର୍ଗ ତ୍ରୁଟି |,মানে বর্গাকার ত্রুটি
ଅର୍ଥ ମୂଲ୍ୟ,গড় মান
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,গড় মান উপপাদ্য
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,কার্টোসিসের পরিমাপ
ମଧ୍ୟମ,মধ্যমা
ମଧ୍ୟମ କେନ୍ଦ୍ର |,মধ্যম কেন্দ্র
ମେସୋକର୍ଟିକ୍ ବକ୍ର,mesokurtic বক্ররেখা
ମେସୋକର୍ଟୋସିସ୍ |,mesokurtosis
ବାର୍ତ୍ତା |,বার্তা
ପଦ୍ଧତି,পদ্ধতি
ବିଲୋପ ପ୍ରଣାଳୀ |,নির্মূল পদ্ধতি
ବିପରୀତ ପଦ୍ଧତି |,বিপরীত পদ্ধতি
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,পুনরাবৃত্তি পদ্ধতি
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,মুহুর্তের পদ্ধতি
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,অনুরূপ ত্রিভুজ পদ্ধতি
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,খাড়া বংশধর পদ্ধতি
ସମୀକରଣର ପଦ୍ଧତି |,সমষ্টি পদ্ধতি
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |,অনির্ধারিত সহগ পদ্ধতি
ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,মেট্রিক স্থান
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,মেট্রিক সিস্টেম
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,মেট্রিক ইউনিট
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,মাইক্রো তত্ত্ব
ମ middle ି,মধ্যম
ମଧ୍ୟମ ଅବଧି,মধ্যবর্তী মেয়াদ
ମଧ୍ୟମ ବିନ୍ଦୁ |,মধ্য বিন্দু
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,মধ্যবিন্দু সূত্র
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ন্যূনতম বহুপদ
ମିନିମାକ୍ସ ନୀତି |,minimax নীতি
ସର୍ବନିମ୍ନ,সর্বনিম্ন
ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର),ন্যূনতম বিন্দু (বক্ররেখার)
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,সর্বনিম্ন বহুপদ
ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍,একটি ফাংশনের মিনিট
ଛୋଟ ଆର୍କ,গৌণ চাপ
ଛୋଟ ଅକ୍ଷ,ছোট অক্ষ
ଛୋଟ ଉପସେଟ |,ক্ষুদ্র উপসেট
ମାଇନସ୍,বিয়োগ
ମାଇନସ୍ ଚିହ୍ନ,ঋণচিহ্ন
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,মিশ্র ভগ্নাংশ
ମିଶ୍ରିତ ରଣନୀତି |,মিশ্র কৌশল
ମୋଡ୍,মোড
ମଡ୍ୟୁଲସ୍,মডুলাস
ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,একটি জটিল সংখ্যার মডুলাস
ମୁହୂର୍ତ୍ତ,মুহূর্ত
ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ,মুহূর্ত উৎপন্ন ফাংশন
ଏକ ବଳର ମୁହୂର୍ତ୍ତ |,একটি শক্তির মুহূর্ত
ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,নিষ্ক্রিয়তা মুহূর্ত
ଗତିର ମୁହୂର୍ତ୍ତ,গতির মুহূর্ত
ଗତି,গতিবেগ
ମୋନୋମିଆଲ୍ |,একচেটিয়া
ମନୋମୋର୍ଫିକ୍ |,মনোমোরফিক
ମନୋମୋର୍ଫିଜିମ୍ |,মনোমোর্ফিজম
ମୋନୋଟୋନ |,একঘেয়ে
ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |,একঘেয়ে ক্রমবর্ধমান ক্রম
ଏକକ ଭାବରେ |,একঘেয়ে
ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |,একঘেয়ে নেট বাড়ছে
ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |,একঘেয়ে ক্রমবর্ধমান
ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ,একঘেয়ে ফাংশন
ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |,মন্টে কার্লো হিসাব
ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |,মন্টে কার্লো পদ্ধতি
ମୋରା (ଖେଳ),মোরা (খেলা)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,মৃত্যুর পরিসংখ্যান
ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |,সবচেয়ে সম্ভাব্য
ଗତି,গতি
ହାରାହାରି ଗତିଶୀଳ |,চলন্ত গড়
M- ସ୍ପେସ୍ |,এম-স্পেস
ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |,অখণ্ডের জন্য এম-পরীক্ষা
ବହୁମୁଖୀ ସମସ୍ୟା |,বহু সিদ্ধান্ত সমস্যা
ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |,বহুমাত্রিক স্বাভাবিক বিতরণ
ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |,মাল্টি-ইনডেক্স পরিবহন সমস্যা
ବହୁମୁଖୀ,বহুপদ
ବହୁମୁଖୀ ବଣ୍ଟନ |,বহুপদ বন্টন
ଏକାଧିକ,একাধিক
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,একাধিক পছন্দ সমস্যা
ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |,একাধিক সংযুক্ত ডোমেইন
ଏକାଧିକ ସମ୍ପର୍କ,একাধিক পারস্পরিক সম্পর্ক
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,একাধিক ফ্রিকোয়েন্সি টেবিল
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,একাধিক অবিচ্ছেদ্য
ଏକାଧିକ ଏକୀକରଣ,একাধিক ইন্টিগ্রেশন
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,একাধিক সংশ্লেষণ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,একাধিক রিগ্রেশন বিশ্লেষণ
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,একাধিক রিগ্রেশন সহগ
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,একাধিক রিগ্রেশন সমীকরণ
ଏକାଧିକ ମୂଳ,একাধিক রুট
ଗୁଣନ,গুণ
ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),কলাম দ্বারা গুণ (নির্ধারক)
ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),সারি দ্বারা গুণ (নির্ধারক)
ଗୁଣନ କାରକ |,গুণনীয়ক
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,গুণক ফাংশন
ବହୁଗୁଣ ଗୋଷ୍ଠୀ |,গুনগত দল
ବହୁଗୁଣ ଓଲଟା |,গুণক বিপরীত
ବହୁଗୁଣ,বহুগুণ
ମୂଳର ବହୁଗୁଣ |,শিকড়ের বহুগুণ
ଶୂନ୍ୟର ଗୁଣ,শূন্যের বহুগুণ
ଗୁଣକ,গুণক
ଗୁଣ କର,গুণ
ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
ବହୁବିଧ ଜନସଂଖ୍ୟା |,বহুমুখী জনসংখ্যা
ପାରସ୍ପରିକ,পারস্পরিক
ନାବଲା |,নাবলা
ନାପିରିଆନ୍ |,নেপিয়েরিয়ান
ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |,নেপিয়েরীয় লগারিদম
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,প্রাকৃতিক লগারিদম
ପ୍ରାକୃତିକ ସଂଖ୍ୟା |,স্বাভাবিক সংখ্যা
ନାଟିକାଲ୍ ମାଇଲ୍ |,নটিক্যাল মাইল
n- ଡାଇମେନ୍ସନାଲ୍ |,n-মাত্রিক
n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-মাত্রিক ভেক্টর স্থান
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
ଆବଶ୍ୟକ ସର୍ତ୍ତ,প্রয়োজনীয় শর্ত
ଅବନତି,অস্বীকার
ନକାରାତ୍ମକ,নেতিবাচক
ନକାରାତ୍ମକ ବକ୍ରତା |,নেতিবাচক বক্রতা
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,নেতিবাচক নির্দিষ্ট ফর্ম
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
ପଡୋଶୀ,পাড়া
ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |,নেস্টেড স্যাম্পলিং
ନିଟ୍ ପ୍ରଜନନ ହାର |,নেট প্রজনন হার
ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |,নিউটনিয়ান মেকানিক্স
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,নিউটনের বিভক্ত পার্থক্য সূত্র
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,নিউটনের গতির সূত্র
ନେମାନ୍ ଆବଣ୍ଟନ |,নেইমান বরাদ্দ
ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |,নেইম্যান পিয়ারসন তত্ত্ব
ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |,নিলপোটেন্ট উপাদান
ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,নিলপোটেন্ট ম্যাট্রিক্স
ନୋଡ୍,নোড
ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |,নন-আবেলিয়ান গ্রুপ
ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |,অ-পরম মিলন
ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |,অ-বীজগণিত
ଅଣ-ଅବକ୍ଷୟ |,অধঃপতিত
ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
ଅଣ-ଘନ |,অ ঘন
ଅଣ-ଘନ ସେଟ୍ |,অ ঘন সেট
ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |,পয়েন্টের অ-গণনাযোগ্য অসীমতা
ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,অ গণনাযোগ্য সেট
ଅଣ-ଭିନ୍ନକ୍ଷମ |,অ-পার্থক্য
ଖାଲି ଖାଲି ଉପସେଟ |,অ খালি উপসেট
ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,অ-ইউক্লিডীয় জ্যামিতি
ଅଣ-ସମଲିଙ୍ଗୀ |,অ-সমজাতীয়
ବିଚ୍ଛେଦ ନୁହେଁ |,অ ছেদকারী
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,অ-রৈখিক বীজগণিত সমীকরণ
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,অ-রৈখিক সমীকরণ
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,নন-লিনিয়ার প্রোগ্রামিং
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,নন-লিনিয়ার রিগ্রেশন
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,অ-রৈখিক সম্পর্ক
ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,অ নেতিবাচক পূর্ণসংখ্যা
ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,অ-নেতিবাচক পরিবর্তনশীল
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,অ-প্যারামেট্রিক পরীক্ষা
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,অ-সম্ভাব্য পদ্ধতি
ଅଣ-ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ |,অ-একবচন ম্যাট্রিক্স
ଅଣ-ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,অ-প্রতিসম ম্যাট্রিক্স
ଅଣ-ତୁଚ୍ଛ,অ তুচ্ছ
ଅଦୃଶ୍ୟ ନିର୍ଣ୍ଣୟକାରୀ |,অ-লুপ্ত নির্ধারক
ଶୂନ୍ୟ ନୁହେଁ |,অ শূন্য
ଶୂନ୍ୟ ନୁହେଁ |,অ-অকার্যকর উপসেট
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,অ-শূন্য নির্ধারক
NOR ଗେଟ୍ |,NOR গেট
ସାଧାରଣ,স্বাভাবিক
ସାଧାରଣ ତ୍ୱରଣ |,স্বাভাবিক ত্বরণ
ସାଧାରଣ କୋଣ,স্বাভাবিক কোণ
ସାଧାରଣ ବକ୍ର,স্বাভাবিক বক্ররেখা
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,স্বাভাবিক ঘনত্ব ফাংশন
ସାଧାରଣ ବଣ୍ଟନ |,স্বাভাবিক বন্টন
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,স্বাভাবিক বন্টন ফাংশন
ମାଟ୍ରିକ୍ସ ପାଇଁ ସାଧାରଣ ଫର୍ମ |,ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,স্বাভাবিক ফ্রিকোয়েন্সি
ସାଧାରଣ ବକ୍ର,স্বাভাবিক বক্ররেখা
ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
ନର୍ମାଲାଇଜର୍,নরমালাইজার
ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |,স্বাভাবিক ম্যাট্রিক্স
ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର,স্বাভাবিক সম্ভাবনা বক্ররেখা
ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |,স্বাভাবিক সম্ভাবনা বন্টন
ସାଧାରଣ ଉପଗୋଷ୍ଠୀ (= ପୃଥକ ଉପଗୋଷ୍ଠୀ),সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী)
ସାଧାରଣ ରେଖା ସ୍ପେସ୍ |,আদর্শ রৈখিক স্থান
ଏକ ଭେକ୍ଟରର ଆଦର୍ଶ |,একটি ভেক্টরের আদর্শ
ଗେଟ୍ ନୁହେଁ |,গেট নয়
କ d ଣସି ସ୍ଥାନରେ ଘନ ସେଟ୍ ନାହିଁ |,কোথাও ঘন সেট নেই
ଶୂନ୍ୟ ଅନୁମାନ,শূন্য অনুমান
ନଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,নাল ম্যাট্রিক্স
ନଲ୍ ସେଟ୍ |,ফাঁকা সেট
ନଲ୍ ଭେକ୍ଟର୍ |,নাল ভেক্টর
ସଂଖ୍ୟା,সংখ্যা
ସଂଖ୍ୟା ଅକ୍ଷ,সংখ্যা অক্ষ
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,সংখ্যা সিস্টেম
ସଂଖ୍ୟା,সংখ্যা
ସଂଖ୍ୟା,সংখ্যা
ସଂଖ୍ୟା,অংক
ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା,সংখ্যাগত সহগ
ସାଂଖ୍ୟିକ ଗଣନା,সংখ্যাগত গণনা
ସାଂଖ୍ୟିକ ଭିନ୍ନତା |,সংখ্যাগত পার্থক্য
ସାଂଖ୍ୟିକ ପଦ୍ଧତି |,সংখ্যাগত পদ্ধতি
n- ଭେକ୍ଟର୍ |,n-ভেক্টর
n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-ভেক্টর স্থান
ବସ୍ତୁ,বস্তু
ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍,উদ্দেশ্য ফাংশন
oblique,তির্যক
oblique asymptote |,তির্যক অ্যাসিম্পটোট
oblique axis,তির্যক অক্ষ
oblique ବିଭାଗ |,তির্যক বিভাগ
ପର୍ଯ୍ୟବେକ୍ଷଣ,পর্যবেক্ষণ
ବାରମ୍ବାର ଦେଖାଯାଏ |,পর্যবেক্ষিত ফ্রিকোয়েন্সি
obtuse କୋଣ |,স্থূলকোণ
ଅଷ୍ଟାଙ୍ଗ,অষ্টভুজ
ଅଷ୍ଟାଡ୍ରନ୍ |,অষ্টহেড্রন
ଅକ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |,অক্টাল সিস্টেম
ଅଷ୍ଟାଣ୍ଟ,অক্ট্যান্ট
ଅଦ୍ଭୁତ,অস্বাভাবিক
ଅଦ୍ଭୁତ ବକ୍ର,বিজোড় বক্ররেখা
ଅଦ୍ଭୁତ ସଂଖ୍ୟା,বিজোড় সংখ্যা
ଅଦ୍ଭୁତ ଅନୁମତି,বিজোড় স্থানান্তর
ଅଦ୍ଭୁତ ବହୁଭୂତ |,অদ্ভুত বহুপদ
ogive,ogive
ଗୋଟିଏରୁ ଗୋଟିଏ ଚିଠି,এক থেকে এক চিঠিপত্র
ଗୋଟିଏ ରୁ ଗୋଟିଏ କାର୍ଯ୍ୟ,এক থেকে এক ফাংশন
ଗୋଟିଏରୁ ଗୋଟିଏ ମାନଚିତ୍ର,এক থেকে এক মানচিত্র
