Kannada,Punjabi
1.ಧೂಳು 2.ಬುಕ್ನೆ,1.ਧੂੜ 2.ਬੁਕਨੀ
1. ಡಸ್ಟರ್ 2. ಸ್ಕ್ಯಾಟರರ್,1. ਡਸਟਰ 2. ਸਕੈਟਰਰ
ಚಿಮುಕಿಸಲು,ਛਿੜਕਣ ਲਈ
1. ಕುಬ್ಜ 2. ವಾಮನ,1. ਬੌਣਾ 2. ਵਾਮਨ
ವಾಮನ ಪಿರಮಿಡ್,ਵਾਮਨ ਪਿਰਾਮਿਡ
ವಾಮಿನಿ ಭವನ,ਵਾਮਿਨੀ ਭਵਨ
ಪರಿಸರ ವಿಜ್ಞಾನ,ਵਾਤਾਵਰਣ
ಅರ್ಥಶಾಸ್ತ್ರ,ਅਰਥ ਗਣਿਤ
ಆರ್ಥಿಕ ದಕ್ಷತೆ,ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ
ಸಾಂದರ್ಭಿಕ ಪ್ರಕಾರ,ਸਥਿਤੀ ਦੀ ਕਿਸਮ
ಹೆಚ್ಚುವರಿ ಶ್ರೇಣೀಕೃತ,ਵਾਧੂ ਪੱਧਰੀ
ಮೃದು,ਨਰਮ
ಮಣ್ಣಿನ ವಿಜ್ಞಾನ,ਮਿੱਟੀ ਵਿਗਿਆਨ
1. ಸೇತುವೆ 2. ಅಂಚು 3. ಸ್ಟ್ರಾಂಡ್ ಮುಚ್ಚುವಿಕೆ,1. ਬ੍ਰਿਜਿੰਗ 2. ਕਿਨਾਰਾ 3. ਸਟ੍ਰੈਂਡ ਕਲੋਜ਼ਰ
ಆಹಾರ ಭಾಗ,ਭੋਜਨ ਦਾ ਹਿੱਸਾ
ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਮੰਗ ਦੀ ਲਚਕਤਾ
ಉತ್ಪಾದನಾ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ
ವಿದ್ಯುದ್ವಿಭಜನೆ,ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ
ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
ಆವಿಯಾಗುವಿಕೆ,ਵਾਸ਼ਪੀਕਰਨ
1. ಶಿರಚ್ಛೇದಕ 2. ಕ್ರಿಮಿನಾಶಕ 3. ಶಿರಚ್ಛೇದಕ 4. ಕ್ರಿಮಿನಾಶಕ,1. ਡੀਕੈਪੀਟੇਟਰ 2. ਨਸਬੰਦੀ 3. ਡੀਕੈਪੀਟੇਟਰ 4. ਨਸਬੰਦੀ
1. ವೀರ್ ಬಂಡಿ 2. ಸ್ಟ್ರಾಬಂಡಿ,1. ਵੀਰ ਬੰਦੀ 2. ਤੂੜੀ
ಭ್ರೂಣ,ਭਰੂਣ
1. ಭ್ರೂಣಶಾಸ್ತ್ರ 2. ಭೌತಶಾಸ್ತ್ರ,1. ਭਰੂਣ ਵਿਗਿਆਨ 2. ਭੌਤਿਕ ਵਿਗਿਆਨ
1. ನಿರ್ಗಮನ 2. ನಿರ್ಗಮನ,1. ਨਿਕਾਸ 2. ਨਿਕਾਸ
ಎಮಲ್ಸಿಫೈಯರ್,emulsifier
ಅಂತರ್ವರ್ಧಕ,ਅੰਤਰਜਾਤੀ
ಇಂಟ್ರಾ ಪಾಯಿಂಟ್ ವಿಭಾಗ,ਅੰਤਰ-ਪੁਆਇੰਟ ਡਿਵੀਜ਼ਨ
ಒಳ-ಪರಾವಲಂಬಿ,ਅੰਤਰ-ਪਰਜੀਵੀ
ಎಂಡೋಸ್ಪರ್ಮ್,ਐਂਡੋਸਪਰਮ
ಉದ್ಯಮ,ਉੱਦਮ
ಕೀಟಶಾಸ್ತ್ರ,ਕੀਟ ਵਿਗਿਆਨ
ಪರಿಸರ,ਵਾਤਾਵਰਣ
1. ಕಿಣ್ವ 2. ಕಿಣ್ವ,1. ਐਨਜ਼ਾਈਮ 2. ਐਨਜ਼ਾਈਮ
ಕ್ಲಸ್ಟರ್ ಕಸಿ,ਕਲੱਸਟਰ ਗ੍ਰਾਫਟਿੰਗ
1. ಎಪಿಫೈಟ್ 2. ಎಪಿಫೈಟ್,1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ
ಈಕ್ವಿಟಿ,ਇਕੁਇਟੀ
ನಿವಾರಣೆ,ਖਾਤਮਾ
ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು,ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ
1. ಅಳತೆ 2. ಜಂಪ್ 3. ಮೌಲ್ಯಮಾಪನ,1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ
ಕೈಚಳಕ,ਚੁਸਤ
ಸುಜನ್ನಿಕ್,ਸੁਜਾਨਿਕ
ಮೌಲ್ಯಮಾಪನ,ਮੁਲਾਂਕਣ
ಉಗಿ ಮಾಪಕ,ਭਾਫ਼ ਗੇਜ
ಆವಿಯಾಗುವಿಕೆ,evaportranspiration
ಶಾಶ್ವತ ಕ್ರಾಂತಿ,ਸਦੀਵੀ ਇਨਕਲਾਬ
1. ನಿತ್ಯಹರಿದ್ವರ್ಣ 2. ನಿತ್ಯಹರಿದ್ವರ್ಣ,1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ
ಅಭಿವೃದ್ಧಿ,ਵਿਕਾਸ
ಕತ್ತರಿಸಿದ,ਬੰਦ ਕਰ ਦਿਓ
ಪರೀಕ್ಷಯ್ (ಫಲವತ್ತತೆ),ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ)
ಶೋಷಣೆ,ਸ਼ੋਸ਼ਣ
1. ಅನ್ವೇಷಣೆ 2. ಪರಿಶೋಧನೆ,1. ਖੋਜ 2. ਖੋਜ
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಹೊರಸೂಸುವಿಕೆ,1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ
ಕಣ್ಣು,ਆਈ
1. ಅಂಶ 2. ಘಟಕ 3. ಅಂಶ 4. ಸಂಪನ್ಮೂಲ,1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ
ಅಂಶ ಉತ್ಪಾದಕತೆ,ਕਾਰਕ ਉਤਪਾਦਕਤਾ
ವ್ಯಾಪಾರಿಯ ರಿಯಾಯಿತಿ,ਵਪਾਰੀ ਦੀ ਛੋਟ
ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ,ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ
ಪರ್ಯಾಯ,ਵਿਕਲਪਕ
1. ಪಟ್ಟಿ 2. ಪಲಿಹಾರ್,1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ
ಒಟ್ಟು,ਕੁੱਲ
ಕ್ಷೇತ್ರ ಮೌಲ್ಯಮಾಪನ,ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ
ಕೃಷಿ ಬಜೆಟ್,ਖੇਤੀ ਬਜਟ
ಕೃಷಿ ವ್ಯಾಪಾರ,ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ
ಕ್ಷೇತ್ರ ಯೋಜನೆ,ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ
1. ರೈತ 2. ರೈತ,1. ਕਿਸਾਨ 2. ਕਿਸਾਨ
1. ಕೃಷಿ 2. ಕೃಷಿ,1. ਖੇਤੀ 2. ਖੇਤੀ
ಘರ್ಷಣೆ,ਟੱਕਰ
ಬಹು ಸಂತಾನೋತ್ಪತ್ತಿ,ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ
ಹುದುಗುವಿಕೆ,ਫਰਮੈਂਟੇਸ਼ਨ
ಫಲವತ್ತತೆ,ਜਣਨ
ಗೊಬ್ಬರ,ਖਾਦ
ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ,ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ
ನಾರಿನಂತಿರುವ,ਰੇਸ਼ੇਦਾਰ
1. ಫಾರ್ಮ್ 2. ಪ್ರದೇಶ 3. ಸ್ಥಳ,1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ
ಮಣ್ಣಿನ ನೀರನ್ನು ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವುದು,ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ
ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ,ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ
1. ನಿಶ್ಚಲತೆ 2. ಸ್ಥಿರೀಕರಣ 3. ಸ್ಥಿರೀಕರಣ,1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ
1. ಮುಳುಗುವಿಕೆ 2. ಒಳಸೇರಿಸುವಿಕೆ,1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ
ನಿರ್ವಹಣಾ ಚಿತ್ರ,ਵਹਾਅ ਚਿੱਤਰ
ಆಹಾರ ಮೌಲ್ಯ,ਭੋਜਨ ਮੁੱਲ
ಮೇವು,ਚਾਰਾ
ಮುನ್ಸೂಚನೆ,ਪੂਰਵ ਅਨੁਮਾਨ
ಅರಣ್ಯ,ਜੰਗਲ
ಅರಣ್ಯೀಕರಣ,ਜੰਗਲਾਤ
1. ತಾಡ್ಪರ್ನ್ 2. ಫಾರ್ಮ್,1. ਤਾਦਪਰਨ 2. ਰੂਪ
ಹಿಮ ನಿರೋಧಕ,ਠੰਡ ਰੋਧਕ
1. ಪಾಲಾ 2. ಬ್ಲೈಟ್,1. ਪਾਲਾ 2. ਝੁਲਸ
1. ಹೆಪ್ಪುಗಟ್ಟಿದ 2. ಹೆಪ್ಪುಗಟ್ಟಿದ,1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ
ಕಾರ್ಯ,ਫੰਕਸ਼ਨ
1. ಹಣ್ಣಿನ ಪತನ 2. ಹಣ್ಣಿನ ಪತನ,1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ
ಹಣ್ಣಾಗುತ್ತವೆ,ਫਲ ਬਣ
1. ಧೂಮೀಕರಣ 2. ಧೂಮೀಕರಣ,1. ਧੁਨੀ 2. ਧੁੰਦ
ಶಿಲೀಂಧ್ರನಾಶಕ,ਉੱਲੀਨਾਸ਼ਕ
ಶಿಲೀಂಧ್ರನಾಶಕ,ਐਂਟੀਫੰਗਲ
ಶಿಲೀಂಧ್ರ,ਉੱਲੀ
1. ಖುದ್ 2. ಸೀತಾ,1. ਖੁਦਾ 2. ਸੀਤਾ
1. ಫ್ಯೂಷನ್ 2. ಫ್ಯೂಷನ್,1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ
ಹತ್ತಿ ಉಣ್ಣೆ,ਕਪਾਹ ਉੱਨ
ಕೂದಲುಳ್ಳ,ਵਾਲਾਂ ਵਾਲਾ
1. ಮರದ ಹುಣ್ಣು 2. ಪಿಟಿಕಾ,1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ
1. ಗ್ಯಾಮೆಟ್‌ಗಳು 2. ಗ್ಯಾಮೆಟ್‌ಗಳು,1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ
1. ಉದ್ಯಾನ 2. ಉದ್ಯಾನ,1. ਬਾਗ 2. ਬਾਗ
1. ಪಾನ್ಸಾಲ್ 2. ಹೈಡ್ರೋಮೀಟರ್,1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ
ಜೀನ್ ಸಂಗ್ರಹ,ਜੀਨ ਸੰਗ੍ਰਹਿ
ಜೀನ್ ಟ್ಯಾಗನ್,ਜੀਨ ਟੈਗਨ
ವಂಶಾವಳಿ,ਵੰਸ਼ਾਵਲੀ
ಜೀನ್ ನಕ್ಷೆ,ਜੀਨ ਨਕਸ਼ਾ
ಆನುವಂಶಿಕ,ਜੈਨੇਟਿਕਸ
1. ಜಿನೋಮ್ 2. ಸಂಜೀನ್,1. ਜੀਨੋਮ 2. ਸੰਗੀਨ
ಸಂಜಿನಿ ಸಂಗ್ರಹ,ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ
ಜೀನೋಮಿಕ್ಸ್,ਜੀਨੋਮਿਕਸ
ಜೀನೋಟೈಪ್,ਜੀਨੋਟਾਈਪ
1. ಜೀನ್ ರಚನೆ 2. ಜೀನ್ ಪ್ರಕಾರ,1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ
ವಂಶಾವಳಿ,ਲਿੰਗ
1. ಕುಲ 2. ವಂಶ,1. ਜੀਨਸ 2. ਵੰਸ਼
1. ಸೂಕ್ಷ್ಮಾಣು 2. ಸೂಕ್ಷ್ಮಾಣು,1. ਜਰਮ 2. ਕੀਟਾਣੂ
ಕ್ರಿಮಿನಾಶಕ,ਕੀਟਾਣੂਨਾਸ਼ਕ
ಮೊಳಕೆಯೊಡೆಯುವಿಕೆ,ਉਗਣਾ
1. ಜರ್ಮ್ಪ್ಲಾಸಂ 2. ಜರ್ಮ್ಪ್ಲಾಸಂ,1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ
ಗಿಬ್ಬರೆಲಿಕ್ ಆಮ್ಲ,gibberellic ਐਸਿਡ
ಕೊಯ್ಲು,ਇਕੱਠਾ ਕਰਨਾ
ತುಶ್,ਤੁਸ਼
1. ಅಂಟು 2. ಹೊಟ್ಟೆಬಾಕತನ,1. ਗਲੁਟਨ 2. ਪੇਟੂ
ಗ್ಲೈಕೋಲಿಸಿಸ್,glycolysis
Sundara,ਵਧੀਆ
ಸುವರ್ಣ ಕ್ರಾಂತಿ,ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ
ಪೆನ್ ಅಸಮಂಜಸ,ਕਲਮ ਅਸੰਗਤ
ಗ್ರಾನಾ,ਗ੍ਰਾਨਾ
ಗ್ರಾನುಲೇಷನ್,ਦਾਣੇ
ಹಸಿರು ಗೊಬ್ಬರ,ਹਰੀ ਖਾਦ
ಹಸಿರು ಕ್ರಾಂತಿ,ਹਰੀ ਕ੍ਰਾਂਤੀ
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ
1. ಗಮ್ ರೋಗ,1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ
ಭಿನ್ನಲಿಂಗೀಯ,ਵਿਪਰੀਤ ਲਿੰਗੀ
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ
ರೋಮಿಲ್ವಾಚ್,ਰੋਮਿਲਵਾਚ
ಲವಣಯುಕ್ತ ಚೀಲ,ਖਾਰੇ ਗੱਠ
ಹಾರೋ,ਹੈਰੋ
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ
ಒಣ ಹುಲ್ಲು,ਸੁੱਕਾ ਘਾਹ
ಒಣ ಆಹಾರ,ਸੁੱਕੀ ਫੀਡ
ಗಂಜಿ,ਗੰਜੀ
ಮಬ್ಬು,ਧੁੰਦ
ಮಸುಕಾದ,ਧੁੰਦਲਾ
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ
ತೋಡು ಕೊನೆಯಲ್ಲಿ,ਝਰੀ ਦਾ ਅੰਤ
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,ਚੋਟੀ ਦੀ ਛਾਂਟੀ
ಬೇಲಿ,ਵਾੜ
ಪಾಲನೆ,ਹਿਰਾਸਤ
ಕುಂಡಲಿನಿ,ਕੁੰਡਲਨੀ
ಹೆಮಟೈಟ್,hematite
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ
ಸಸ್ಯನಾಶಕ,ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ
ಅನುವಂಶಿಕತೆ,ਖ਼ਾਨਦਾਨੀ
ಅನುವಂಶಿಕತೆ,ਖ਼ਾਨਦਾਨੀ
ಉಭಯಲಿಂಗಿ,ਲਿੰਗੀ
ಭಿನ್ನವರ್ಣದ,heterochromatic
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,heterofertilization
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ
ಪೋಷಿಸಿದರು,ਪਾਲਣ ਪੋਸ਼ਣ
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,ਹੈਕਸਾਡੈਸੀਮਲ
ಶೀತ ಸುಪ್ತ,ਠੰਡੀ ਸੁਸਤਤਾ
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ)
ಹಿಸ್ಟೋಗ್ರಾಮ್,ਹਿਸਟੋਗ੍ਰਾਮ
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1. ਦਹੀਂ 2. ਛਪਾਕੀ
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. ਨਦੀਨ 2. ਨਦੀਨ
ಹಿಡಿದು,ਹੋਲਡ
ಖಾಸಗಿ ಫಾರ್ಮ್,ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,ਹੋਮਿਓਸਟੈਸਿਸ
ತಾಯ್ನಾಡು,ਵਤਨ
ಏಕರೂಪತೆ,ਸਮਰੂਪਤਾ
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. ਸਮਰੂਪ 2. ਸਮਰੂਪ
ಸಹಾನುಭೂತಿಯುಳ್ಳ,ਹਮਦਰਦ
ಹೋಮೋಜೈಗಸ್,ਸਮਰੂਪ
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,ਬਾਗਬਾਨੀ ਫਸਲ
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ
