Marathi,Assamese
लॉग इन = लॉग ऑन करा,লগ ইন=লগ অন কৰক
लॉग ऑफ-लॉग आउट,লগ অফ-লগ আউট
लॉगिंग,লগিং
तर्क विश्लेषक,যুক্তি বিশ্লেষক
लॉजिक बॉम्ब,লজিক বোমা
लॉजिक कार्ड,লজিক কাৰ্ড
लॉजिक चार्ट (फ्लो चार्ट),লজিক চাৰ্ট (ফ্ল&#39; চাৰ্ট)
लॉजिक सर्किट,লজিক বৰ্তনী
तर्कशास्त्र रचना,লজিক ডিজাইন
तर्कशास्त्र आकृती,লজিক ডায়েগ্ৰাম
तर्क प्रवाह चार्ट,লজিক ফ্ল&#39; চাৰ্ট
तर्कशास्त्र कार्य,লজিক ফাংচন
लॉजिक गेट,লজিক গেট
लॉजिक प्रोग्रामिंग,লজিক প্ৰগ্ৰেমিং
तर्कशास्त्र शिफ्ट,লজিক শিফ্ট
तर्क स्थिती,লজিক অৱস্থা
लॉजिक स्विच,লজিক চুইচ
तर्कशास्त्र युनिट,লজিক ইউনিট
तार्किक,যুক্তিসংগত
तार्किक कनेक्शन,লজিকেল সংযোগ
तार्किक डेटा संरचना,লজিকেল ডাটা গঠন
तार्किक आकृती,লজিকেল ডায়েগ্ৰাম
तार्किक अभिव्यक्ती,লজিকেল এক্সপ্ৰেচন
लॉजिकल फ्लो चार्ट (फ्लो चार्ट),লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট)
तार्किक IF,লজিকেল IF
तार्किक ऑपरेशन,লজিকেল অপাৰেচন
लॉजिकल ऑपरेटर,লজিকেল অপাৰেটৰ
तार्किक संबंध,যুক্তিসংগত সম্পৰ্ক
तार्किक योजना,যুক্তিসংগত আঁচনি
तार्किक चिन्ह,যুক্তিসংগত চিহ্ন
तार्किक प्रकार,লজিকেল টাইপ
तार्किक मूल्य,লজিকেল মান
लॉजिकल व्हेरिएबल,লজিকেল ভেৰিয়েবল
पुढे पहा वाहून,আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে
सेट पुढे पहा,look ahead set
वर बघ,চোৱা
पळवाट,খান্দৰি
पळवाट नियंत्रण,লুপ নিয়ন্ত্ৰণ
लूप आरंभ करणे,লুপ আৰম্ভণি
लूप सुधारणा,লুপ পৰিবৰ্তন
लूप नेटवर्क,লুপ নেটৱাৰ্ক
पळवाट सुरू,লুপ আৰম্ভ
लूप समाप्ती,লুপ টাৰ্মিনেচন
लूप-बॅक चाचणी,লুপ-বেক পৰীক্ষা
सैलपणे जोडलेले,শিথিলভাৱে সংযুক্ত
दोषरहित कॉम्प्रेशन,ক্ষতিহীন সংকোচন
हानीकारक कॉम्प्रेशन,ক্ষতিকাৰক সংকোচন
कमी बाइट,কম বাইট
निम्न पातळीची भाषा,নিম্নস্তৰৰ ভাষা
कमी पास फिल्टर,লো পাছ ফিল্টাৰ
कमी बंधन,নিম্ন সীমা
मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण),mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ)
मशीन,যন্ত্ৰ
मशीन पत्ता,মেচিনৰ ঠিকনা
मशीन कोड,মেচিন ক&#39;ড
मशीन सायकल,মেচিন চক্ৰ
मशीनवर अवलंबून असलेली भाषा,মেচিন নিৰ্ভৰশীল ভাষা
मशीनवर अवलंबून असलेले सॉफ्टवेअर,মেচিন নিৰ্ভৰশীল চফ্টৱেৰ
मशीन त्रुटी,মেচিনৰ ভুল
मशीन निष्क्रिय वेळ,মেচিনৰ অচল সময়
मशीन स्वतंत्र भाषा,মেচিন স্বাধীন ভাষা
मशीन सूचना,মেচিনৰ নিৰ্দেশনা
मशीन बुद्धिमत्ता,মেচিন বুদ্ধিমত্তা
मशीन भाषा,মেচিন ভাষা
मशीन लर्निंग,মেচিন লাৰ্নিং
मशीन ऑपरेशन,মেচিন অপাৰেচন
मशीन ओरिएंटेड भाषा,যন্ত্ৰমুখী ভাষা
मशीन चालवणे,মেচিন চলোৱা
मशीन सिम्युलेशन,মেচিন চিমুলেচন
मशीनचा वेळ खराब झाला,মেচিন নষ্ট সময়
मशीन भाषांतर,মেচিন অনুবাদ
मशीन शब्द,মেচিন শব্দ
मॅक्रो (= मॅक्रो सूचना),মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা)
मॅक्रो युक्तिवाद,মেক্ৰ&#39; যুক্তি
मॅक्रो असेंब्ली प्रोग्राम,মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম
मॅक्रो कॉल,মেক্ৰ&#39; কল
मॅक्रो कोड,মেক্ৰ&#39; ক&#39;ড
मॅक्रो कमांड,মেক্ৰ&#39; কমাণ্ড
मॅक्रो घोषणा,মেক্ৰ&#39; ঘোষণা
मॅक्रो व्याख्या,মেক্ৰ&#39; সংজ্ঞা
मॅक्रो फ्लो चार्ट,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
मॅक्रो जनरेटर,মেক্ৰ&#39; জেনেৰেটৰ
मॅक्रो सूचना,মেক্ৰ&#39; নিৰ্দেশনা
मॅक्रो भाषा,মেক্ৰ&#39; ভাষা
मॅक्रो लायब्ररी,মেক্ৰ&#39; লাইব্ৰেৰী
मॅक्रो पॅरामीटर,মেক্ৰ&#39; প্ৰাচল
मॅक्रो प्रक्रिया,মেক্ৰ&#39; প্ৰচেছিং
मॅक्रो प्रोसेसर,মেক্ৰ&#39; প্ৰচেছৰ
मॅक्रो प्रोग्रामिंग,মেক্ৰ&#39; প্ৰগ্ৰেমিং
मॅक्रो प्रोटोटाइप,মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ
मॅक्रो-कोडिंग,মেক্ৰ&#39;-ক&#39;ডিং
मॅगाबाइट (MB),মেগাবাইট (MB)
जादूचे पात्र,যাদু চৰিত্ৰ
जादूची संख्या,যাদু সংখ্যা
चुंबकीय बबल मेमरी,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
चुंबकीय कार्ड,চুম্বকীয় কাৰ্ড
चुंबकीय सेल,চুম্বকীয় কোষ
चुंबकीय वर्ण,চুম্বকীয় চৰিত্ৰ
चुंबकीय कोर स्टोरेज,চুম্বকীয় কোৰ সংৰক্ষণ
चुंबकीय डिस्क,চুম্বকীয় ডিস্ক
चुंबकीय डिस्क पत्ता,চুম্বকীয় ডিষ্কৰ ঠিকনা
चुंबकीय डिस्क मेमरी,চুম্বকীয় ডিষ্ক মেমৰি
चुंबकीय ड्रम,চুম্বকীয় ড্ৰাম
चुंबकीय एन्कोडिंग,চুম্বকীয় এনকোডিং
चुंबकीय डोके,চুম্বকীয় মূৰ
चुंबकीय शाई,চুম্বকীয় চিয়াঁহী
चुंबकीय शाई वर्ण ओळख (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
चुंबकीय माध्यम,চুম্বকীয় মাধ্যম
चुंबकीय वाचन,চুম্বকীয় পঢ়া
चुंबकीय रेकॉर्डिंग,চুম্বকীয় ৰেকৰ্ডিং
चुंबकीय संचयन,চুম্বকীয় সংৰক্ষণ
चुंबकीय पट्टी,চুম্বকীয় ষ্ট্ৰিপ
चुंबकीय टेप,চুম্বকীয় টেপ
चुंबकीय टेप काडतूस,চুম্বকীয় টেপ কাৰ্টিজ
चुंबकीय टेप ड्राइव्ह,চুম্বকীয় টেপ ড্ৰাইভ
चुंबकीय टेप शीर्षलेख,চুম্বকীয় টেপ হেডাৰ
चुंबकीय टेप ग्रंथपाल,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
चुंबकीय टेप वाहतूक,চুম্বকীয় টেপ পৰিবহণ
चुंबकीय टेप युनिट,চুম্বকীয় টেপ ইউনিট
चुंबकीय पातळ फिल्म,চুম্বকীয় পাতল ফিল্ম
चुंबकीय ट्रॅक,চুম্বকীয় ট্ৰেক
मॅग्नेटो ऑप्टिक स्टोरेज,চুম্বকীয় অপটিক সংৰক্ষণ
मॅग्नेटोग्राफिक प्रिंटर,চুম্বকীয় প্ৰিন্টাৰ
मॅग्नेटोस्ट्रक्शन,চুম্বকীয় ষ্ট্ৰিকচন
चुंबकीय प्रतिबंधात्मक टॅब्लेट,magnetostrictive টেবলেট
मेल बॉक्स,মেইল বাকচ
मेल विलीनीकरण,মেইল মাৰ্জ কৰক
मुख्य नियंत्रण युनिट,মূল নিয়ন্ত্ৰণ একক
मुख्य चौकट,মূল ফ্ৰেম
मुख्य फ्रेम सिस्टम,মূল ফ্ৰেম ব্যৱস্থা
मुख्य स्मृती,মূল স্মৃতিশক্তি
मुख्य कार्यक्रम,মূল কাৰ্যসূচী
मुख्य स्टोरेज,মূল সংৰক্ষণ
मुख्य स्विच,মূল চুইচ
देखभाल,ব্যৱস্থাপনা
देखभाल पॅनेल,ৰক্ষণাবেক্ষণ পেনেল
देखभाल वेळ,ৰক্ষণাবেক্ষণৰ সময়
प्रमुख चक्र,মুখ্য চক্ৰ
प्रमुख साधन,মুখ্য ডিভাইচ
प्रमुख की,মুখ্য চাবি
प्रमुख राज्य,প্ৰধান ৰাজ্য
प्रमुख रचना,মুখ্য গঠন
प्रमुख कार्य,ডাঙৰ কাম
बहुसंख्य घटक,সংখ্যাগৰিষ্ঠ উপাদান
बहुसंख्य गेट,সংখ্যাগৰিষ্ঠতা গেট
बहुसंख्य ऑपरेशन,সংখ্যাগৰিষ্ঠতা অপাৰেচন
मेकअप वेळ,মেকআপ সময়
खराब कार्य दिनचर्या,বিজুতিৰ ৰুটিন
व्यवस्थापन विकास,ব্যৱস্থাপনা বিকাশ
व्यवस्थापन माहिती प्रणाली (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
व्यवस्थापन विज्ञान,ব্যৱস্থাপনা বিজ্ঞান
मँचेस्टर कोडिंग,মানচেষ্টাৰ ক&#39;ডিং
मॅनिफोल्डिंग,মেনিফল্ডিং
फेरफार केलेले चल,হেতালি খেলা চলক
अनुक्रमणिका हाताळणे,সূচীভুক্তকৰণত হেতালি খেলা
मनुष्य-मशीन सिम्युलेशन,মানুহ-যন্ত্ৰৰ অনুকৰণ
मॅन्युअल पत्ता स्विच,মেনুৱেল ঠিকনা চুইচ
मॅन्युअल विश्लेषण,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
मॅन्युअल उत्तर देणे,হাতৰ দ্বাৰা উত্তৰ দিয়া
मॅन्युअल एंट्री,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
मॅन्युअल एक्सचेंज,মেনুৱেল এক্সচেঞ্জ
मॅन्युअल इनपुट,মেনুৱেল ইনপুট
मॅन्युअल ऑपरेशन,মেনুৱেল অপাৰেচন
अनेक ते अनेक संबंध,বহুতৰ পৰা বহুতৰ সম্পৰ্ক
अनेक ते एक डीकोडर,বহুত এটা ডিকোডাৰলৈ
नकाशा पद्धत,মানচিত্ৰ পদ্ধতি
मॅपिंग,মেপিং
समास,প্ৰান্ত
मार्जिन त्रुटी,মাৰ্জিন ভুল
किरकोळ तपासणी,প্ৰান্তীয় পৰীক্ষা
किरकोळ चाचणी,প্ৰান্তীয় পৰীক্ষা
चिन्ह ओळख,চিহ্ন ধৰা পেলোৱা
वाचन चिन्हांकित करा,মাৰ্ক ৰিডিং
मार्क स्कॅनिंग,স্কেনিং চিহ্নিত কৰক
चिन्हांकित अर्थ,মাৰ্ক চেন্স
मार्कर,মাৰ্কাৰ
चिन्हांकित करणे,চিহ্নিত কৰা
चिन्हांकित लहर,চিহ্নিত কৰা তৰংগ
मार्कोव्ह साखळी,মাৰ্কভ শৃংখল
मार्कोव्ह स्त्रोत,মাৰ্কভ উৎস
मार्क-अप भाषा,মাৰ্ক-আপ ভাষা
मासेर,মাছেৰ
मासेर,মাছেৰ
मुखवटा,মুখা
मास्क बिट,মাস্ক বিট
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
मास्क रजिस्टर,মাস্ক ৰেজিষ্টাৰ
मुखवटा घातलेला रॉम,মাস্ক কৰা ROM
मुखवटा,মাস্কিং
वस्तुमान डेटा,গণ তথ্য
वस्तुमान मेमरी,গণ স্মৃতিশক্তি
मोठ्या प्रमाणात समांतर,বৃহৎ পৰিমাণে সমান্তৰাল
मास्टर,মাষ্টৰ
मास्टर कार्ड,মাষ্টাৰ কাৰ্ড
मास्टर घड्याळ,মাষ্টাৰ ঘড়ী
मास्टर कन्सोल,মাষ্টাৰ কনছল
मास्टर डेटा,মাষ্টাৰ ডাটা
मुख्य आकृती,মাষ্টাৰ ডায়েগ্ৰাম
मास्टर फाइल,মাষ্টাৰ ফাইল
मुख्य गट,মাষ্টাৰ গ্ৰুপ
गुरुकिल्ली,মাষ্টাৰ কি&#39;
मास्टर लायब्ररी टेप,মাষ্টাৰ লাইব্ৰেৰী টেপ
मास्टर प्रोसेसर,মাষ্টাৰ প্ৰচেছৰ
मास्टर प्रोग्राम,মাষ্টাৰ প্ৰগ্ৰেম
मास्टर स्टेशन,মাষ্টাৰ ষ্টেচন
मास्टर टेप,মাষ্টাৰ টেপ
मास्टर टर्मिनल,মাষ্টাৰ টাৰ্মিনেল
मास्टर/स्लेव्ह डिव्हाइस,মাষ্টাৰ/স্লেভ ডিভাইচ
मास्टर / गुलाम प्रणाली,মাষ্টাৰ/স্লেভ ব্যৱস্থা
जुळवा,মিল থকা
जुळणारे,মিল থকা
गणितीय प्रोग्रामिंग,গাণিতিক প্ৰগ্ৰেমিং
गणितीय अनुकरण,গাণিতিক অনুকৰণ
मॅट्रिक्स,মেট্ৰিক্স
मॅट्रिक्स प्रिंटर,মেট্ৰিক্স প্ৰিন্টাৰ
मॅट्रिक्स स्विच,মেট্ৰিক্স চুইচ
मॅट्रिक्स सारणी,মেট্ৰিক্স টেবুল
मॅक्सी संगणक,maxi কম্পিউটাৰ
कमाल संगणक,মেক্সিকম্পিউটাৰ
जास्तीत जास्त घटक,সৰ্বোচ্চ উপাদান
कमाल मुदत (मानक बेरीज टर्म),maxterm (মানক যোগফলৰ সময়সীমা)
मॅक्सवेल डिमन,maxwell ডেমন
मीन,অৰ্থ
म्हणजे दुरुस्तीची वेळ,গড় মেৰামতিৰ সময়
अयशस्वी दरम्यानचा वेळ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
म्हणजे अपयशाची वेळ,বিফলতাৰ সময় বুজাইছে
दुरुस्तीसाठी वेळ,মেৰামতিৰ বাবে সময়
दुरुस्तीची वेळ (MTTR),মেৰামতিৰ বাবে গড় সময় (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,মধ্যমকালীন সংৰক্ষণ ডিভাইচ
मेगाबिट प्रति सेकंद (MB Ps),প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps)
सदस्य ऑब्जेक्ट,সদস্য বস্তু
सदस्य रेकॉर्ड,সদস্যৰ ৰেকৰ্ড
स्मृती,স্মৃতি
मेमरी अॅरे,মেমৰি এৰে
मेमरी बँक,মেমৰি বেংক
मेमरी बफर रजिस्टर,মেমৰি বাফাৰ ৰেজিষ্টাৰ
मेमरी बस,মেমৰি বাছ
मेमरी कार्ड,মেমৰি কাৰ্ড
मेमरी सेल,স্মৃতিশক্তি কোষ
मेमरी कॉम्पॅक्शन,মেমৰি কম্পেকচন
मेमरी कोर,মেমৰি কোৰ
स्मृती चक्र,স্মৃতি চক্ৰ
मेमरी डेटा रजिस्टर,মেমৰি ডাটা ৰেজিষ্টাৰ
मेमरी डंप,মেমৰি ডাম্প
मेमरी एक्सचेंज,স্মৃতি বিনিময়
मेमरी पदानुक्रम,স্মৃতিশক্তিৰ স্তৰ
मेमरी सूचना,স্মৃতিশক্তিৰ নিৰ্দেশনা
मेमरी व्यवस्थापन,স্মৃতিশক্তি ব্যৱস্থাপনা
मेमरी नकाशा,মেমৰি মেপ
मेमरी मॅप केलेले I/O,মেমৰি মেপ কৰা I/O
मेमरी मॉडेल,মেমৰি মডেল
मेमरी मॉड्यूल,মেমৰি মডিউল
मेमरी पॉइंटर रजिस्टर,মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ
स्मृती शक्ती,মেমৰি শক্তি
मेमरी संरक्षण,স্মৃতিশক্তি সুৰক্ষা
मेमरी संदर्भ सूचना,মেমৰি ৰেফাৰেন্স নিৰ্দেশনা
मेमरी निवासी कार्यक्रम,মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম
मेमरी युनिट,মেমৰি ইউনিট
मेनू,মেনু
मेनू बार,মেনু বাৰ
मेनू ड्राइव्ह,মেনু ড্ৰাইভ
मेनू निवड,মেনু নিৰ্বাচন
मेनू-चालित कार्यक्रम,মেনু-চালিত প্ৰগ্ৰেম
विलीन,মাৰ্জ কৰক
एक्सचेंज क्रमवारी विलीन करा,মাৰ্জ এক্সচেঞ্জ sort
क्रमवारी विलीन करा,merge sort
विलीन करणे,মাৰ্জিং কৰা
जाळी नेटवर्क,মেছ নেটৱৰ্ক
मेसेजिंग,বাৰ্তা প্ৰেৰণ কৰা
संदेश,বাৰ্তা
संदेश प्रमाणीकरण,বাৰ্তা প্ৰমাণীকৰণ
संदेश बॉक्स,বাৰ্তা বাকচ
संदेश सर्किट,বাৰ্তা বৰ্তনী
संदेश स्वरूप,বাৰ্তা বিন্যাস
संदेश शीर्षलेख,বাৰ্তাৰ হেডাৰ
संदेश मोड,বাৰ্তা ধৰণ
संदेश जात आहे,বাৰ্তা পাছ কৰা
संदेश मतदान,বাৰ্তা ভোটদান
संदेश रांग,বাৰ্তা শাৰী
संदेश स्विच,বাৰ্তা চুইচ
संदेश मजकूर,বাৰ্তাৰ লিখনী
संदेश हस्तांतरण एजंट,বাৰ্তা স্থানান্তৰ এজেন্ট
मेटा असेंबलर,মেটা এছেম্বলাৰ
मेटा वर्ग,মেটা ক্লাছ
मेटा संकलन,মেটা সংকলন
मेटा कंपाइलर,meta কম্পাইলাৰ
मेटा भाषा,মেটা ভাষা
मेटा नेटवर्क,মেটা নেটৱাৰ্ক
मेटा सिस्टम,মেটা চিস্টেম
पद्धत,প্রণালী
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),মহানগরীয় এলাকা নেটওয়ার্ক (MAN)
सूक्ष्म,মাইক্ৰ&#39;
सूक्ष्म कोड,মাইক্ৰ&#39; ক&#39;ড
सूक्ष्म संगणक,মাইক্ৰ&#39; কম্পিউটাৰ
सूक्ष्म नियंत्रक,মাইক্ৰ&#39; নিয়ন্ত্ৰক
सूक्ष्म सायकल,মাইক্ৰ&#39; চক্ৰ
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
सूक्ष्म सूक्ष्म प्राधिकरण,মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন
सूक्ष्म ऑर्डर,মাইক্ৰ&#39; অৰ্ডাৰ
मायक्रो/मेनफ्रेम लिंक,মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক
मायक्रोचिप,মাইক্ৰ&#39;চিপ
मायक्रोकोबोल,মাইক্ৰ&#39;ক&#39;বল
मायक्रोकोड,মাইক্ৰ&#39;ক&#39;ড
मायक्रोफिचे,মাইক্ৰ&#39;ফিচ
मायक्रोफ्लॉपी,মাইক্ৰ&#39;ফ্লপি
मायक्रोफॉर्म रीडर,মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ
मायक्रोफ्रेम,মাইক্ৰ&#39;ফ্ৰেম
मायक्रोग्राफिक्स,মাইক্ৰ&#39;গ্ৰাফিক্স
मायक्रोफोन,মাইক্ৰ&#39;ফোন
मायक्रोफोटोग्राफ,মাইক্ৰ’ফটোগ্ৰাফ
मायक्रोप्रोसेसिंग युनिट,মাইক্ৰ&#39;প্ৰচেছিং ইউনিট
मायक्रोप्रोसेसर,মাইক্ৰ&#39;প্ৰচেছৰ
मायक्रोप्रोसेसर चिप,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
मायक्रोप्रोसेसर कंपाइलर,মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ
मायक्रोप्रोसेसर युनिट (MPU),মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU)
मायक्रोप्रोग्राम,মাইক্ৰ&#39;প্ৰগ্ৰেম
सूक्ष्म अनुक्रम,মাইক্ৰ&#39;ছিকুৱেন্স
मायक्रोसॉफ्ट,মাইক্ৰ’ছফ্ট
मायक्रोसॉफ्ट विंडोज,মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ
मायक्रोवेव्ह,মাইক্ৰৱেভ
मायक्रोवेव्ह लिंक,মাইক্ৰৱেভ লিংক
मायक्रोवेव्ह प्रसार,মাইক্ৰৱেভ প্ৰসাৰণ
मध्यम व्यवस्थापन,মধ্যম ব্যৱস্থাপনা
मिडलवेअर,মিডলৱেৰ
मिडीकॉम्प्युटर,মিডিকম্পিউটাৰ
मध्यबिंदू,মিডপইন্ট
मध्यावधी,মিডটাৰ্ম
स्थलांतर मार्ग,প্ৰব্ৰজনৰ পথ
प्रति सेकंद दशलक्ष सूचना (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
लघुसंगणक,মিনি কম্পিউটাৰ
मिनीडिस्केट,মিনিডিস্কেট
किमान कर्नल,নূন্যতম কাৰ্ণেল
किमान उत्पादन,নূন্যতম উৎপাদন
किमान झाड,নূন্যতম গছ
minimax (किमान-कमाल) अल्गोरिदम,minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম
किमान प्रक्रिया,minimax পদ্ধতি
झाडासाठी किमान खर्च,নূন্যতম খৰচ স্পেনিং গছ
किमान विलंब कोडिंग,নূন্যতম বিলম্ব ক&#39;ডিং
किरकोळ उपकरण,সৰু ডিভাইচ
मिंटरिम,মিন্টেৰিম
वजा ध्वज,বিয়োগ পতাকা
वजा ध्वज,বিয়োগ পতাকা
वजा क्षेत्र,বিয়োগ জ&#39;ন
आरसा,আইনা
मिरर साइट,মিৰ&#39;ৰ চাইট
मिश्र मूलांक नोटेशन,মিশ্ৰিত-মূল সংকেত
मिक्सर,মিক্সাৰ
मेमोनिक,স্মৃতিভ্ৰংশ
मेमोनिक पत्ता,mnemonic ঠিকনা
नेमोनिक्स,স্মৃতিশক্তি
मोबाईल,ম’বাইল
मोबाइल संगणन,মোবাইল কম্পিউটিং
मॉडेल,নমুনা
मोडलेस संपादक,মোডলেছ সম্পাদক
मॉडेलिंग,মডেলিং
मोडेम,মডেম
मध्यम,মধ্যমীয়া
संयत,মডাৰেচন
नियंत्रक,মডাৰেটৰ
सुधारित सूचना,পৰিৱৰ্তিত নিৰ্দেশনা
सुधारक,পৰিৱৰ্তক
सुधारक बिट,পৰিবৰ্তক বিট
सुधारित करा,শুধৰা
मॉड्यूलर,মডুলাৰ
मॉड्यूलरिटी,মডুলাৰিটি
मॉड्युलेशन,মডুলেচন
मॉड्यूल,মডিউল
मॉड्यूल आर्किटेक्चर,মডিউল স্থাপত্য
मॉनिटर,কাৰোবাৰ ওপৰত চকু ৰখা
देखरेख कार्यक्रम,নিৰীক্ষণ কাৰ্য্যসূচী
मोनोक्रोम डिस्प्ले,মনোক্ৰ&#39;ম প্ৰদৰ্শন
मोनोलिथिक इंटिग्रेटेड सर्किट,একক সংহত বৰ্তনী
मोनोलिथिक तंत्रज्ञान,একক প্ৰযুক্তি
मोनोस्पेस फॉन्ट,monospace ফন্ট
मोनोस्टेबल,মনোষ্টেবল
मोनोटोरिसिटी,একচেটিয়াতা
मॉर्फ,মৰ্ফ
मॉर्फीम,মৰ্ফিম
मॉर्फिझम,মৰ্ফিজম
गहाण,বন্ধক
mosfet (MOSFET),mosfet (MOSFET) গেস্টবুক
सर्वात लक्षणीय बिट,আটাইতকৈ উল্লেখযোগ্য বিট
मदर बोर्ड,মাদাৰ বৰ্ড
आई नोंदणी,মাতৃ পঞ্জীয়ন
चलचित्रपट,চলচ্চিত্ৰ
मोशन पिक्चर एक्स्पर्ट्स ग्रुप (MPEG),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
माउंट,মাউন্ট
उंदीर,নিগনি
हलवा,পদক্ষেপ লোৱা
वर्ण हलवा,move চৰিত্ৰ
एमएस-डॉस,এম এছ-ড’ছ
एमएस-विंडोज,এম এছ-উইণ্ড’জ
बहु पैलू,বহু দিশ
मल्टी प्रोसेसर,মাল্টি প্ৰচেছৰ
मल्टी प्रोग्रामिंग,মাল্টি প্ৰগ্ৰেমিং
मल्टी टास्किंग,মাল্টি টাস্কিং
मल्टीबस,মাল্টিবাছ
मल्टीकास्ट,মাল্টিকাষ্ট
मल्टीकास्ट पत्ता,মাল্টিকাষ্ট ঠিকনা
मल्टीकास्टिंग,মাল্টিকাষ্টিং
मल्टीचिप,মাল্টিচিপ
मल्टीक्स,মাল্টিক্স
मल्टी-जॉब ऑपरेशन,মাল্টিজব অপাৰেচন
बहुस्तरीय मेमरी,বহুস্তৰীয় স্মৃতিশক্তি
मल्टीमीडिया तंत्रज्ञान,মাল্টিমিডিয়া প্ৰযুক্তি
मल्टीमोड,মাল্টিম&#39;ড
अनेक,একাধিক
एकाधिक अचूकता,একাধিক নিখুঁততা
एकाधिक प्रतिगमन,বহুবিধ ৰিগ্ৰেছন
मल्टिप्लेक्स,মাল্টিপ্লেক্স
मल्टिप्लेक्स मोड,মাল্টিপ্লেক্স মোড
मल्टिप्लेक्सर,মাল্টিপ্লেক্সাৰ
मल्टिप्लेक्सिंग,মাল্টিপ্লেক্সিং
मल्टीपॉइंट नेटवर्क,মাল্টিপইন্ট নেটৱৰ্ক
मल्टीप्रोसेसिंग,মাল্টিপ্ৰচেছিং
मल्टीप्रोसेसर प्रणाली,মাল্টিপ্ৰচেছৰ চিস্টেম
बहुउद्देशीय इंटरनेट मेल विस्तार (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
अनेक वेळापत्रक,বহুসূচী
मल्टीस्टेशन,মাল্টিষ্টেচন
मल्टीथ्रेडिंग,মাল্টিথ্ৰেডিং
बहुमूल्य तर्कशास्त्र,বহুমূল্যযুক্ত যুক্তি
बहुविविध विश्लेषण,বহুচলকীয় বিশ্লেষণ
मल्टीव्हायब्रेटर,মাল্টিভাইব্ৰেটৰ
परस्पर बहिष्कार,পাৰস্পৰিক বৰ্জন
परस्पर माहिती,পাৰস্পৰিক তথ্য
भोळा वापरकर्ता,সহজ-সৰল ব্যৱহাৰকাৰী
नाव सर्व्हर,নাম চাৰ্ভাৰ
NAND ऑपरेशन,NAND অপাৰেচন
नॅनो,নেনো
अरुंद बँड,সংকীৰ্ণ বেণ্ড
राष्ट्रीय माहिती पायाभूत सुविधा,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
राष्ट्रीय माहिती मानक संघटना (NAND NISO),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO)
मूळ कोड,স্থানীয় ক&#39;ড
मूळ कंपाइलर,স্থানীয় কম্পাইলাৰ
मूळ सॉफ्टवेअर,স্থানীয় চফ্টৱেৰ
नैसर्गिक कंपाइलर,প্ৰাকৃতিক কম্পাইলাৰ
नैसर्गिक भाषा प्रक्रिया,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
