Odiya,Marathi
ଲାଇଭ୍ ନୋଡ୍ |,थेट नोड
ଲୋଡ୍ କର |,लोड
ଲୋଡ୍ ମଡ୍ୟୁଲ୍,लोड मॉड्यूल
ସ୍ଥାନୀୟ,स्थानिक
ସ୍ଥାନୀୟ ପ୍ରବେଶ,स्थानिक प्रवेश
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍),स्थानिक क्षेत्र नेटवर्क (लॅन)
ସ୍ଥାନୀୟ ପରିଭାଷା |,स्थानिक व्याख्या
ସ୍ଥାନୀୟ ବିନିମୟ |,स्थानिक विनिमय
ସ୍ଥାନୀୟ ସ୍ମୃତି,स्थानिक स्मृती
ସ୍ଥାନୀୟ ମୋଡ୍ |,स्थानिक मोड
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,स्थानिक व्हेरिएबल
ଲକ୍ କରନ୍ତୁ |,कुलूप
ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |,लॉक केलेली फाइल
ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |,लॉग इन = लॉग ऑन करा
ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |,लॉग ऑफ-लॉग आउट
ଲଗିଂ,लॉगिंग
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,तर्क विश्लेषक
ଲଜିକ୍ ବୋମା |,लॉजिक बॉम्ब
ଲଜିକ୍ କାର୍ଡ |,लॉजिक कार्ड
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),लॉजिक चार्ट (फ्लो चार्ट)
ଲଜିକ୍ ସର୍କିଟ୍ |,लॉजिक सर्किट
ତାର୍କିକ ଡିଜାଇନ୍ |,तर्कशास्त्र रचना
ତାର୍କିକ ଚିତ୍ର,तर्कशास्त्र आकृती
ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |,तर्क प्रवाह चार्ट
ତାର୍କିକ କାର୍ଯ୍ୟ,तर्कशास्त्र कार्य
ତାର୍କିକ ଫାଟକ,लॉजिक गेट
ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,लॉजिक प्रोग्रामिंग
ତର୍କ ପରିବର୍ତ୍ତନ,तर्कशास्त्र शिफ्ट
ତର୍କ ସ୍ଥିତି |,तर्क स्थिती
ଲଜିକ୍ ସୁଇଚ୍ |,लॉजिक स्विच
ତର୍କ ଏକକ |,तर्कशास्त्र युनिट
ଯୁକ୍ତିଯୁକ୍ତ |,तार्किक
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,तार्किक कनेक्शन
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,तार्किक डेटा संरचना
ତାର୍କିକ ଚିତ୍ର,तार्किक आकृती
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,तार्किक अभिव्यक्ती
ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),लॉजिकल फ्लो चार्ट (फ्लो चार्ट)
ଯୁକ୍ତିଯୁକ୍ତ IF,तार्किक IF
ଲଜିକାଲ୍ ଅପରେସନ୍,तार्किक ऑपरेशन
ଲଜିକାଲ୍ ଅପରେଟର୍ |,लॉजिकल ऑपरेटर
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |,तार्किक संबंध
ଲଜିକାଲ୍ ସ୍କିମ୍ |,तार्किक योजना
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,तार्किक चिन्ह
ଲଜିକାଲ୍ ପ୍ରକାର |,तार्किक प्रकार
ତାର୍କିକ ମୂଲ୍ୟ,तार्किक मूल्य
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,लॉजिकल व्हेरिएबल
ଆଗକୁ ଦେଖ,पुढे पहा वाहून
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,सेट पुढे पहा
ଉପରୁକୁ ଦେଖ,वर बघ
ଲୁପ୍ |,पळवाट
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,पळवाट नियंत्रण
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,लूप आरंभ करणे
ଲୁପ୍ ପରିବର୍ତ୍ତନ,लूप सुधारणा
ଲୁପ୍ ନେଟୱାର୍କ |,लूप नेटवर्क
ଲୁପ୍ ଆରମ୍ଭ,पळवाट सुरू
ଲୁପ୍ ସମାପ୍ତି |,लूप समाप्ती
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,लूप-बॅक चाचणी
ଖାଲି ଯୋଡି |,सैलपणे जोडलेले
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,दोषरहित कॉम्प्रेशन
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,हानीकारक कॉम्प्रेशन
କମ୍ ବାଇଟ୍ |,कमी बाइट
ନିମ୍ନ ସ୍ତରର ଭାଷା |,निम्न पातळीची भाषा
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,कमी पास फिल्टर
ନିମ୍ନ ବନ୍ଧା |,कमी बंधन
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),मॅक प्रोटोकॉल (मध्यम प्रवेश नियंत्रण)
ମେସିନ୍,मशीन
ଯନ୍ତ୍ର ଠିକଣା,मशीन पत्ता
ମେସିନ୍ କୋଡ୍,मशीन कोड
ମେସିନ୍ ଚକ୍ର |,मशीन सायकल
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,मशीनवर अवलंबून असलेली भाषा
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,मशीनवर अवलंबून असलेले सॉफ्टवेअर
ମେସିନ୍ ତ୍ରୁଟି |,मशीन त्रुटी
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,मशीन निष्क्रिय वेळ
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,मशीन स्वतंत्र भाषा
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,मशीन सूचना
ଯନ୍ତ୍ର ବୁଦ୍ଧି,मशीन बुद्धिमत्ता
ମେସିନ୍ ଭାଷା,मशीन भाषा
ଯନ୍ତ୍ର ଶିକ୍ଷା,मशीन लर्निंग
ମେସିନ୍ ଅପରେସନ୍,मशीन ऑपरेशन
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,मशीन ओरिएंटेड भाषा
ମେସିନ୍ ଚଲାଇବା |,मशीन चालवणे
ମେସିନ୍ ଅନୁକରଣ,मशीन सिम्युलेशन
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,मशीनचा वेळ खराब झाला
ମେସିନ୍ ଅନୁବାଦ,मशीन भाषांतर
ମେସିନ୍ ଶବ୍ଦ |,मशीन शब्द
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),मॅक्रो (= मॅक्रो सूचना)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,मॅक्रो युक्तिवाद
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,मॅक्रो असेंब्ली प्रोग्राम
ମାକ୍ରୋ କଲ୍ |,मॅक्रो कॉल
ମାକ୍ରୋ କୋଡ୍ |,मॅक्रो कोड
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,मॅक्रो कमांड
ମାକ୍ରୋ ଘୋଷଣା,मॅक्रो घोषणा
ମାକ୍ରୋ ସଂଜ୍ଞା,मॅक्रो व्याख्या
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,मॅक्रो फ्लो चार्ट
ମାକ୍ରୋ ଜେନେରେଟର,मॅक्रो जनरेटर
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,मॅक्रो सूचना
ମାକ୍ରୋ ଭାଷା |,मॅक्रो भाषा
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,मॅक्रो लायब्ररी
ମାକ୍ରୋ ପାରାମିଟର |,मॅक्रो पॅरामीटर
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,मॅक्रो प्रक्रिया
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,मॅक्रो प्रोसेसर
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,मॅक्रो प्रोग्रामिंग
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,मॅक्रो प्रोटोटाइप
ମାକ୍ରୋ-କୋଡିଂ |,मॅक्रो-कोडिंग
ମାଗାବାଇଟ୍ (MB),मॅगाबाइट (MB)
ଯାଦୁ ଚରିତ୍ର |,जादूचे पात्र
ଯାଦୁ ସଂଖ୍ୟା,जादूची संख्या
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,चुंबकीय बबल मेमरी
ଚୁମ୍ବକୀୟ କାର୍ଡ |,चुंबकीय कार्ड
ଚୁମ୍ବକୀୟ କକ୍ଷ |,चुंबकीय सेल
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,चुंबकीय वर्ण
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,चुंबकीय कोर स्टोरेज
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,चुंबकीय डिस्क
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,चुंबकीय डिस्क पत्ता
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,चुंबकीय डिस्क मेमरी
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,चुंबकीय ड्रम
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,चुंबकीय एन्कोडिंग
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,चुंबकीय डोके
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,चुंबकीय शाई
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),चुंबकीय शाई वर्ण ओळख (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,चुंबकीय माध्यम
ଚୁମ୍ବକୀୟ ପଠନ |,चुंबकीय वाचन
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,चुंबकीय रेकॉर्डिंग
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,चुंबकीय संचयन
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,चुंबकीय पट्टी
ଚୁମ୍ବକୀୟ ଟେପ୍ |,चुंबकीय टेप
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,चुंबकीय टेप काडतूस
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,चुंबकीय टेप ड्राइव्ह
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,चुंबकीय टेप शीर्षलेख
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,चुंबकीय टेप ग्रंथपाल
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,चुंबकीय टेप वाहतूक
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,चुंबकीय टेप युनिट
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,चुंबकीय पातळ फिल्म
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,चुंबकीय ट्रॅक
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,मॅग्नेटो ऑप्टिक स्टोरेज
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,मॅग्नेटोग्राफिक प्रिंटर
ଚୁମ୍ବକୀୟ,मॅग्नेटोस्ट्रक्शन
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,चुंबकीय प्रतिबंधात्मक टॅब्लेट
ମେଲ୍ ବାକ୍ସ,मेल बॉक्स
ମେଲ୍ ମିଶ୍ରଣ |,मेल विलीनीकरण
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,मुख्य नियंत्रण युनिट
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,मुख्य चौकट
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,मुख्य फ्रेम सिस्टम
ମୁଖ୍ୟ ସ୍ମୃତି,मुख्य स्मृती
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,मुख्य कार्यक्रम
ମୁଖ୍ୟ ଭଣ୍ଡାର |,मुख्य स्टोरेज
ମୁଖ୍ୟ ସୁଇଚ୍,मुख्य स्विच
ରକ୍ଷଣାବେକ୍ଷଣ,देखभाल
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,देखभाल पॅनेल
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,देखभाल वेळ
ପ୍ରମୁଖ ଚକ୍ର |,प्रमुख चक्र
ପ୍ରମୁଖ ଉପକରଣ,प्रमुख साधन
ମୁଖ୍ୟ ଚାବି |,प्रमुख की
ପ୍ରମୁଖ ରାଜ୍ୟ |,प्रमुख राज्य
ପ୍ରମୁଖ ଗଠନ,प्रमुख रचना
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,प्रमुख कार्य
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य घटक
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य गेट
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्य ऑपरेशन
ମେକଅପ୍ ସମୟ |,मेकअप वेळ
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,खराब कार्य दिनचर्या
ପରିଚାଳନା ବିକାଶ,व्यवस्थापन विकास
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),व्यवस्थापन माहिती प्रणाली (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,व्यवस्थापन विज्ञान
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,मँचेस्टर कोडिंग
ମନିଫୋଲ୍ଡିଂ |,मॅनिफोल्डिंग
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,फेरफार केलेले चल
ଇଣ୍ଡେକ୍ସ କରିବା,अनुक्रमणिका हाताळणे
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,मनुष्य-मशीन सिम्युलेशन
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,मॅन्युअल पत्ता स्विच
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,मॅन्युअल विश्लेषण
ମାନୁଆଲ ଉତ୍ତର,मॅन्युअल उत्तर देणे
ମାନୁଆଲ ପ୍ରବେଶ,मॅन्युअल एंट्री
ମାନୁଆଲ ବିନିମୟ,मॅन्युअल एक्सचेंज
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,मॅन्युअल इनपुट
ମାନୁଆଲ୍ ଅପରେସନ୍ |,मॅन्युअल ऑपरेशन
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,अनेक ते अनेक संबंध
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,अनेक ते एक डीकोडर
ମାନଚିତ୍ର ପଦ୍ଧତି,नकाशा पद्धत
ମ୍ୟାପିଂ,मॅपिंग
ମାର୍ଜିନ୍,समास
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,मार्जिन त्रुटी
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,किरकोळ तपासणी
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,किरकोळ चाचणी
ଚିହ୍ନ ଚିହ୍ନଟ,चिन्ह ओळख
ପ reading ଼ିବା ଚିହ୍ନ |,वाचन चिन्हांकित करा
ମାର୍କ ସ୍କାନିଂ,मार्क स्कॅनिंग
ଚିହ୍ନ ଚିହ୍ନ,चिन्हांकित अर्थ
ମାର୍କର,मार्कर
ମାର୍କିଂ,चिन्हांकित करणे
ତରଙ୍ଗ ଚିହ୍ନିତ,चिन्हांकित लहर
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,मार्कोव्ह साखळी
ମାର୍କୋଭ ଉତ୍ସ |,मार्कोव्ह स्त्रोत
ମାର୍କ ଅପ୍ ଭାଷା |,मार्क-अप भाषा
ମାସର,मासेर
ମାସର,मासेर
ମାସ୍କ,मुखवटा
ମାସ୍କ ବିଟ୍ |,मास्क बिट
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,मास्क प्रोग्राम करण्यायोग्य डिव्हाइस
ମାସ୍କ ରେଜିଷ୍ଟର |,मास्क रजिस्टर
ମାସ୍କଡ୍ ROM |,मुखवटा घातलेला रॉम
ମାସ୍କିଂ |,मुखवटा
ବହୁ ତଥ୍ୟ,वस्तुमान डेटा
ଜନ ସ୍ମୃତି,वस्तुमान मेमरी
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,मोठ्या प्रमाणात समांतर
ଗୁରୁ,मास्टर
ମାଷ୍ଟର କାର୍ଡ |,मास्टर कार्ड
ମାଷ୍ଟର ଘଣ୍ଟା |,मास्टर घड्याळ
ମାଷ୍ଟର କନସୋଲ୍ |,मास्टर कन्सोल
ମୂଖ୍ୟ ତଥ୍ୟ |,मास्टर डेटा
ମୂଖ୍ୟ ଚିତ୍ର,मुख्य आकृती
ମାଷ୍ଟର ଫାଇଲ୍ |,मास्टर फाइल
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,मुख्य गट
ମାଷ୍ଟର କି,गुरुकिल्ली
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,मास्टर लायब्ररी टेप
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,मास्टर प्रोसेसर
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,मास्टर प्रोग्राम
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,मास्टर स्टेशन
ମାଷ୍ଟର ଟେପ୍ |,मास्टर टेप
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,मास्टर टर्मिनल
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,मास्टर/स्लेव्ह डिव्हाइस
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,मास्टर / गुलाम प्रणाली
ମ୍ୟାଚ୍,जुळवा
ମେଳ ଖାଉଛି,जुळणारे
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,गणितीय प्रोग्रामिंग
ଗାଣିତିକ ଅନୁକରଣ,गणितीय अनुकरण
ମାଟ୍ରିକ୍ସ,मॅट्रिक्स
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,मॅट्रिक्स प्रिंटर
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,मॅट्रिक्स स्विच
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,मॅट्रिक्स सारणी
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,मॅक्सी संगणक
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,कमाल संगणक
ସର୍ବାଧିକ ଉପାଦାନ |,जास्तीत जास्त घटक
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),कमाल मुदत (मानक बेरीज टर्म)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,मॅक्सवेल डिमन
ଅର୍ଥ,मीन
ଅର୍ଥ ମରାମତି ସମୟ |,म्हणजे दुरुस्तीची वेळ
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),अयशस्वी दरम्यानचा वेळ (MTBF)
ବିଫଳତାର ସମୟ |,म्हणजे अपयशाची वेळ
ମରାମତି ପାଇଁ ସମୟ |,दुरुस्तीसाठी वेळ
ମରାମତି ପାଇଁ ସମୟ (MTTR),दुरुस्तीची वेळ (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),मध्यम प्रमाणात एकत्रीकरण (MSI)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,मध्यम मुदतीचे स्टोरेज डिव्हाइस
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),मेगाबिट प्रति सेकंद (MB Ps)
ସଦସ୍ୟ ବସ୍ତୁ |,सदस्य ऑब्जेक्ट
ସଦସ୍ୟ ରେକର୍ଡ |,सदस्य रेकॉर्ड
ସ୍ମୃତି,स्मृती
ମେମୋରୀ ଆରେ,मेमरी अॅरे
ମେମୋରୀ ବ୍ୟାଙ୍କ,मेमरी बँक
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,मेमरी बफर रजिस्टर
ମେମୋରୀ ବସ୍,मेमरी बस
ମେମୋରୀ କାର୍ଡ,मेमरी कार्ड
ମେମୋରୀ ସେଲ୍,मेमरी सेल
ସ୍ମୃତି ସଙ୍କୋଚନ,मेमरी कॉम्पॅक्शन
ମେମୋରୀ କୋର୍,मेमरी कोर
ସ୍ମୃତି ଚକ୍ର,स्मृती चक्र
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,मेमरी डेटा रजिस्टर
ମେମୋରୀ ଡମ୍ପ,मेमरी डंप
ସ୍ମୃତି ବିନିମୟ,मेमरी एक्सचेंज
ସ୍ମୃତି କ୍ରମ,मेमरी पदानुक्रम
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,मेमरी सूचना
ସ୍ମୃତି ପରିଚାଳନା,मेमरी व्यवस्थापन
ସ୍ମୃତି ମାନଚିତ୍ର,मेमरी नकाशा
ମେମୋରୀ ମ୍ୟାପ୍ I / O,मेमरी मॅप केलेले I/O
ମେମୋରୀ ମଡେଲ୍ |,मेमरी मॉडेल
ମେମୋରୀ ମଡ୍ୟୁଲ୍,मेमरी मॉड्यूल
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,मेमरी पॉइंटर रजिस्टर
ସ୍ମୃତି ଶକ୍ତି,स्मृती शक्ती
ସ୍ମୃତି ସୁରକ୍ଷା,मेमरी संरक्षण
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,मेमरी संदर्भ सूचना
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,मेमरी निवासी कार्यक्रम
ମେମୋରୀ ୟୁନିଟ୍,मेमरी युनिट
ମେନୁ,मेनू
ମେନୁ ବାର୍ |,मेनू बार
ମେନୁ ଡ୍ରାଇଭ୍ |,मेनू ड्राइव्ह
ମେନୁ ଚୟନ,मेनू निवड
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,मेनू-चालित कार्यक्रम
ମିଶ୍ରଣ କରନ୍ତୁ |,विलीन
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,एक्सचेंज क्रमवारी विलीन करा
ମିଶ୍ରଣ ସର୍ଟ,क्रमवारी विलीन करा
ମିଶ୍ରଣ,विलीन करणे
ଜାଲ ନେଟୱାର୍କ,जाळी नेटवर्क
ମେସେଜିଂ,मेसेजिंग
ବାର୍ତ୍ତା |,संदेश
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,संदेश प्रमाणीकरण
ବାର୍ତ୍ତା ବାକ୍ସ,संदेश बॉक्स
ବାର୍ତ୍ତା ସର୍କିଟ |,संदेश सर्किट
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,संदेश स्वरूप
ବାର୍ତ୍ତା ହେଡର୍ |,संदेश शीर्षलेख
ବାର୍ତ୍ତା ମୋଡ୍,संदेश मोड
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,संदेश जात आहे
ବାର୍ତ୍ତା ମତଦାନ,संदेश मतदान
ବାର୍ତ୍ତା କ୍ରମ |,संदेश रांग
ମେସେଜ୍ ସୁଇଚ୍ |,संदेश स्विच
ବାର୍ତ୍ତା ପାଠ,संदेश मजकूर
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,संदेश हस्तांतरण एजंट
ମେଟା ଆସେମ୍ବଲର୍ |,मेटा असेंबलर
ମେଟା କ୍ଲାସ୍ |,मेटा वर्ग
ମେଟା ସଂକଳନ,मेटा संकलन
ମେଟା କମ୍ପାଇଲର୍,मेटा कंपाइलर
ମେଟା ଭାଷା |,मेटा भाषा
ମେଟା ନେଟୱାର୍କ |,मेटा नेटवर्क
ମେଟା ସିଷ୍ଟମ୍ |,मेटा सिस्टम
ପଦ୍ଧତି,पद्धत
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),मेट्रोपॉलिटन एरिया नेटवर्क (MAN)
ମାଇକ୍ରୋ |,सूक्ष्म
ମାଇକ୍ରୋ କୋଡ୍,सूक्ष्म कोड
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,सूक्ष्म संगणक
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,सूक्ष्म नियंत्रक
ମାଇକ୍ରୋ ଚକ୍ର |,सूक्ष्म सायकल
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS),मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,सूक्ष्म इलेक्ट्रॉनिक्स
ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |,सूक्ष्म सूक्ष्म प्राधिकरण
ମାଇକ୍ରୋ କ୍ରମ |,सूक्ष्म ऑर्डर
ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |,मायक्रो/मेनफ्रेम लिंक
ମାଇକ୍ରୋଚିପ୍ |,मायक्रोचिप
ମାଇକ୍ରୋକୋବଲ୍ |,मायक्रोकोबोल
ମାଇକ୍ରୋକୋଡ୍ |,मायक्रोकोड
ମାଇକ୍ରୋଫିଚ୍ |,मायक्रोफिचे
ମାଇକ୍ରୋଫ୍ଲପି |,मायक्रोफ्लॉपी
ମାଇକ୍ରୋଫର୍ମ ପାଠକ |,मायक्रोफॉर्म रीडर
ମାଇକ୍ରୋଫ୍ରେମ୍ |,मायक्रोफ्रेम
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,मायक्रोग्राफिक्स
ମାଇକ୍ରୋଫୋନ୍ |,मायक्रोफोन
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,मायक्रोफोटोग्राफ
ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |,मायक्रोप्रोसेसिंग युनिट
