Tamil,Bengali
ஸ்காட்லாந்தின் சகாக்கள்,স্কটল্যান্ডের সহকর্মীরা
தீபகற்ப பிரச்சாரம்,উপদ্বীপের প্রচারণা
தீபகற்ப போர்,উপদ্বীপ যুদ্ধ
பென்னண்ட்,পেনান্ট
மக்கள் சாசனம் (=தேசிய சாசனம்),জনগণের সনদ (=জাতীয় সনদ)
மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்),পিপলস ফ্রন্ট (=জনপ্রিয় ফ্রন্ট)
துரோகம்,বেপরোয়া
காலம்,সময়কাল
காலம்,সময়কাল
சுற்றளவு,পরিধি
நிரந்தர தீர்வு,স্থায়ী বন্দোবস্ত
நிரந்தர ஃபைஃப்,চিরন্তন জাঁকজমক
ஃபாலன்க்ஸ்,ফ্যালানক্স
ஃபாலன்க்ஸ்,ফ্যালানক্স
ஃபிரோ,ফেরাউন
பிக்டோகிராம்,পিকটোগ্রাম
பிக்டோகிராஃப்,পিকটোগ্রাফ
பிக்டோகிராஃப்,পিকটোগ্রাফ
யாத்ரீகர்,তীর্থযাত্রী
யாத்திரை தந்தைகள்,তীর্থযাত্রী পিতারা
கொள்ளை,পিলেজ
கொள்ளை,পিলেজ
தூண்,স্তম্ভ
தூண் ஆணைகள் (அசோகரின்),পিলার এডিক্টস (অশোকের)
தூண் ஆணைகள் (அசோகரின்),পিলার এডিক্টস (অশোকের)
தூண் ஆணைகள் (அசோகரின்),পিলার এডিক্টস (অশোকের)
கடற்கொள்ளையர்,জলদস্যু
கடற்கொள்ளையர்,জলদস্যু
களமிறங்கிய போர்,পিচড যুদ্ধ
சதி,পটভূমি
போலிஸ்,পলিস
போலிஸ்,পলিস
அரசியல் தலைவர்,পলিটার্ক
அரசியல் முகவர்,পলিটিক্যাল এজেন্ট
அரசியல் தஞ்சம்,রাজনৈতিক আশ্রয়
அரசியல் குடியிருப்பாளர்,রাজনৈতিক বাসিন্দা
அரசியல் பயங்கரவாதம்,রাজনৈতিক সন্ত্রাস
தேர்தல் வரி,মাথট
பாண்டூன்,পন্টুন
பிரீமியர்,প্রিমিয়ার
பிரீமியர்,প্রিমিয়ার
பிரீமியர்ஷிப்,প্রিমিয়ারশিপ
ஜனாதிபதி பதவி,প্রেসিডেন্সি
ஜனாதிபதி பதவி,প্রেসিডেন্সি
ஜனாதிபதி,রাষ্ট্রপতি
ஜனாதிபதி,রাষ্ট্রপতি
பிரசிடியம்,প্রেসিডিয়াম
பிரதமர்,প্রধানমন্ত্রী
ப்ரிமோஜெனிச்சர்,প্রিমোজেনিচার
இளவரசன்,রাজপুত্র
இளவரசன்,রাজপুত্র
இளவரசர் பிஷப்,প্রিন্স বিশপ
இளவரசர் மனைவி,প্রিন্স কনসোর্ট
இளவரசர் ரீஜண்ட்,প্রিন্স রিজেন্ট
பின்ஸ் ரெக்னென்ட்,পিন্স regnant
இளவரசி ரீஜண்ட்,রাজকুমারী রিজেন্ট
இளவரசி ராயல்,রাজকুমারী
சமஸ்தானம்,প্রিন্সিপ্যালিটি
சமஸ்தானம்,প্রিন্সিপ্যালিটি
சமஸ்தானம்,প্রিন্সিপ্যালিটি
பரிசு,পুরস্কার
பரிசு,পুরস্কার
பரிசுத் தொகை,উপহার স্বরূপ
தொழில்முறை சிப்பாய்,পেশাদার সৈনিক
சத்தியம்,প্রতিশ্রুতি
முன்னோடி கோட்டை,প্রমোনটরি ফোর্ট
பாதுகாக்கவும்,প্রটেক্টরেট
பாதுகாக்கவும்,প্রটেক্টরেট
பாதுகாக்கவும்,প্রটেক্টরেট
பாதுகாவலர்,প্রোটেগ
ஆதாரம்,উদ্ভব
ஆதாரம்,উদ্ভব
ஆதார அமைப்பு,প্রোভেনেন্স সিস্টেম
சார்பு சியோனிஸ்ட்,ইহুদিবাদী
பொது எதிரி,জনশত্রু
பொது எதிரி,জনশত্রু
புள்ளிகள்,বিরাম
பியூனிக் போர்கள்,পুনিক যুদ্ধ
பியூரிட்டன்,পিউরিটান
புட்ச்,Putsch
குவாட்ரிகா,কোয়াড্রিগা
நான்கு மடங்கு கூட்டணி,চতুর্মুখী জোট
குவாக்கர்,কোয়েকার
ராணி,রাণী
ராணி மனைவி,রানী সহধর্মিণী
ராணி வரதட்சணை,কুইন দোহার
குயின்டம்,কুইনডম
குயின்டம்,কুইনডম
ராணி அம்மா,রানী মা
அரசி அரசி,রাজকুমারী
குயிஸ்லிங்,কুইসলিং
குயிஸ்லிங்,কুইসলিং
வாடகையை விடுங்கள்,ভাড়া ছাড়ুন
நடுக்கம்,কাঁপুনি
க்வோ வாரண்டோ,ওয়ারেন্টো
இனம்,জাতি
இன மேலாதிக்கம்,জাতিগত আধিপত্য
ரேக்,তাক
ரேக்,তাক
ரெய்டு,অভিযান
ரெய்டு,অভিযান
கோட்டை,রামপার্ট
கோட்டை,রামপার্ট
ரான்சாக்,লুণ্ঠন
மீட்கும் தொகை,মুক্তিপণ
மீட்கும் தொகை,মুক্তিপণ
பேரழிவு,ধ্বংসযজ্ঞ
அழிவுகள்,ধ্বংসযজ্ঞ
சாம்ராஜ்யம்,রাজত্ব
பின்புற காவலர்,রিয়ার গার্ড
பின்புற பாதுகாப்பு நடவடிக்கை,রিয়ার গার্ড অ্যাকশন
கிளர்ச்சியாளர்,বিদ্রোহী
கலகம்,বিদ্রোহ
கிளர்ச்சிக்கான அங்கீகாரம்,বিদ্রোহের স্বীকৃতি
மறுசீரமைப்பு,পুনঃসঞ্চালন
உளவுத்துறை,রিকনেসান্স
புனரமைப்பு,পুনর্গঠন
பதிவு,রেকর্ড
பதிவு அலுவலகம்,রেকর্ড অফিস
பதிவு ஓய்வு,রেকর্ড অবসর
சிவப்பு சட்டைகள்,লাল শার্ট
சீர்திருத்தம்,সংস্কার
அகதி,উদ্বাস্তু
ரெகாலியா,রেগালিয়া
ரெகாலியா,রেগালিয়া
ரெகாலியா,রেগালিয়া
ரீஜென்சி,রিজেন্সি
ரீஜண்ட்,রিজেন্ট
ரீஜண்ட் ராணி,রাজকীয় রানী
ரெஜிசைட்,রেজিসাইড
ரெஜிசைடுகள்,রেজিসাইডস
ஆட்சி,শাসন
ஆட்சி,শাসন
பிராந்தியம்,অঞ্চল
ஆட்சி ஆண்டு,রাজকীয় বছর
ஆட்சியாளர்,রেগন্যান্ট
ரெக்னம்,রেগনাম
ரீச்,রাইখ
ஆட்சி,রাজত্ব
ஆட்சி,রাজত্ব
ஆட்சி செய்யும் குடும்பம்,রাজত্ব করা পরিবার
பயங்கர ஆட்சி,সন্ত্রাসের রাজত্ব
பயங்கர ஆட்சி,সন্ত্রাসের রাজত্ব
வலுவூட்டு,শক্তিশালী করা
வலுவூட்டல்,শক্তিবৃদ্ধি
மறுசீரமைப்பு,পুনঃস্থাপন
மறு முதலீடு,পুনরায় বিনিয়োগ করুন
ரிலே இடுகை,রিলে পোস্ট
ரிலே பாதை,রিলে রুট
ரிலே அமைப்பு,রিলে সিস্টেম
விடுதலை,মুক্তি
விடுதலை,মুক্তি
துறத்தல்,ত্যাগ
துறத்தல்,ত্যাগ
ரெபர்ட்டரி (=சரக்கு),রেপার্টরি (=ইনভেন্টরি)
களஞ்சியம்,ভান্ডার
களஞ்சியம்,ভান্ডার
குடியரசு,প্রজাতন্ত্র
குடியரசு தினம்,প্রজাতন্ত্র দিবস
ரெஸ்கிரிப்ட்,রিস্ক্রিপ্ট
ரெஸ்கிரிப்ட்,রিস্ক্রিপ্ট
குடியிருப்பாளர்,বাসিন্দা
மறுசீரமைப்பு,পুন: প্রতিষ্ঠা
உயிர்த்தெழுதல்,পুনরুত্থান
உயிர்த்தெழுதல்,পুনরুত্থান
பின்வாங்கவும்,পশ্চাদপসরণ
தலைகீழ் (ஒரு நாணயத்தின்),বিপরীত (একটি মুদ্রার)
கிளர்ச்சி,বিদ্রোহ
புரட்சி,বিপ্লব
"புரட்சி, பிரஞ்சு","বিপ্লব, ফরাসি"
புகழ்பெற்ற புரட்சி,বিপ্লব গৌরবময়
"புரட்சி, தொழில்துறை","বিপ্লব, শিল্প"
உயரும்,উদীয়মান
ரோட்டன்-போரோ,পচা-বরো
ரஃப் ரைடர்ஸ்,রাফ রাইডার
வட்டத் தலைகள்,গোলাকার মাথা
வழித்தட,রাউট
அரச பார்வையாளர்கள்,রাজকীয় দর্শক
அரச சாசனம்,রাজকীয় সনদ
ராயல் க்ரெஸ்ட்,রাজকীয় ক্রেস্ট
ராயல் க்ரெஸ்ட்,রাজকীয় ক্রেস্ট
அரச ஆணை,রাজকীয় ফরমান
ரூப்ரிக்,রুব্রিক
இடிபாடுகள்,ধ্বংসাবশেষ
ஓடுபவர்,রানার
நாசவேலை,নাশকতা
சேபர்,সাবের
சபர்ஸ்,সাবার্স
தியாகம்,বলিদান
தியாகம்,বলিদান
தியாகம்,বলিদান
பாதுகாப்பான நடத்தை,নিরাপদ আচরণ
பாதுகாப்பு,নিরাপত্তা বেষ্টনী
பாதுகாப்பு,নিরাপত্তা বেষ্টনী
பாதுகாப்பு கடமைகள்,নিরাপত্তার দায়িত্ব
சாலி,স্যালি
சாலி-போர்ட்,স্যালি-বন্দর
செங்கோல்,রাজদণ্ড
சிமிட்டர்,Scimitar
இரண்டாவது எஸ்டேட்,দ্বিতীয় এস্টেট
பிரிவு,সম্প্রদায়
பிரிவு,সম্প্রদায়
வலிப்பு,খিঁচুনি
வலிப்பு,খিঁচুনি
செனட்,সেনেট
செனட்,সেনেট
செனட்,সেনেট
செனட்,সেনেট
செர்ஃப் (=போர்டார் அல்லது வில்லன்),দাস (= বর্ডার বা ভিলিন)
செர்ஃப் (=போர்டார் அல்லது வில்லன்),দাস (= বর্ডার বা ভিলিন)
அடிமைத்தனம்,দাসত্ব (সার্ফহুড বা সারফেজ)
அடிமைத்தனம்,দাসত্ব (সার্ফহুড বা সারফেজ)
நிழல் ராஜா,ছায়া রাজা
கப்பல் பணம்,শিপ মানি
அதிர்ச்சிப் படைகள் (=புயல் படைகள்),শক সৈন্য (= ঝড় সৈন্য)
குறுகிய பாராளுமன்றம்,সংক্ষিপ্ত সংসদ
சண்டை,ঝগড়া
அடிமை,দাস
அடிமைத்தனம்,দাসত্ব
அடிமைத்தனம்,দাসত্ব
சிப்பாய் அரசியல்வாதி,সৈনিক রাষ্ট্রনায়ক
ஈட்டி,বর্শা
ஈட்டி-தலை,বর্শা-মাথা
கோளம்,গোলক
ஸ்ப்ராஜிஸ்டிக்ஸ்,স্ফ্রাজিস্টিকস
அமைப்பை கெடுக்கிறது,সিস্টেম নষ্ট করে
ஸ்கொயர்,স্কয়ার
ஸ்கொயர்,স্কয়ার
ஸ்கியர்ச்சி,স্কয়ারআর্কি
ஸ்கியர்ச்சி,স্কয়ারআর্কি
தரநிலை,স্ট্যান্ডার্ড
தரநிலை-தாங்கி,মান-ধারক
நிற்கும் இராணுவம்,স্থায়ী সেনাবাহিনী
நிலையான ஆணை,স্থায়ী আদেশ
நிலையான ஆணை,স্থায়ী আদেশ
ஸ்டேட்ஸ்மேன்,স্টেটসম্যান
கல்வெட்டு,পাথরের শিলালিপি
புயல் படைகள்,ঝড় সৈন্য
தந்திரம்,কৌশল
மூலோபாயம்,কৌশল
மூலோபாயம்,কৌশল
மூலோபாயம்,কৌশল
ஸ்ட்ராடோக்ரசி,স্ট্র্যাটোক্র্যাসি
சச்சரவு,কলহ
சச்சரவு,কলহ
வலுவான பிடிப்பு,শক্ত হোল্ড
வலுவான பிடிப்பு,শক্ত হোল্ড
துணைத் தொகை,সাবসিডিয়ারি ট্যালাইন্স
அடுத்தடுத்து,উত্তরাধিকার
வாரிசு,উত্তরাধিকারী
வாக்குரிமை,ভোটাধিকার
வாக்குரிமையாளர்,ভোটাধিকারী
சுல்தானகம்,সালতানাত
சுல்தானிய காலம்,সুলতানি আমল
சரணடைதல்,আত্মসমর্পণ
சுசெரெய்ன்,সুজারেন
சுசெரெய்ன் மாநிலம்,সুজারেন রাজ্য
வாள்வீரன்,তলোয়ারধারী
தம்மானி சங்கம்,তামানি সোসাইটি
தணிந்த வாள்,টেম্পারড তলোয়ার
வாடகைக்காரர்,প্রজা
வாடகைக்காரர்,প্রজা
பிரதேசம்,এলাকা
பிரதேசம்,এলাকা
பிரதேச அரசாங்கம்,অঞ্চল সরকার
பயங்கரவாதம்,সন্ত্রাস
மூன்றாம் எஸ்டேட்,তৃতীয় এস্টেট
மூன்று தோட்டங்கள்,তিনটি এস্টেট
டோல்,টোল
டோல் ஹவுஸ்,টোল বাড়ি
கல்லறை,সমাধি
டோரி,টোরি
டோட்டெம்,টোটেম
கோபுரம்,টাওয়ার
கோபுரம்,টাওয়ার
வெற்றிக் கோபுரம்,বিজয়ের টাওয়ার
துரோகி,বিশ্বাসঘাতক
துரோகம்,বিশ্বাসঘাতকতা
தேசத்துரோகம்,বিশ্বাসঘাতকতা
ஒப்பந்தம்,সন্ধি
போர் மூலம் சோதனை (=போர் மூலம் தடம்),যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল)
அஞ்சலி,শ্রদ্ধাঞ্জলি
அஞ்சலி,শ্রদ্ধাঞ্জলি
காணிக்கை நிலம்,শ্রদ্ধা ভূমি
மூன்று கூட்டணி,তিন জোট
டிரிபிள் entente,ট্রিপল entente
வெற்றி,বিজয়
வெற்றி,বিজয়
கொந்தளிப்பு,অশান্তি
கொடுங்கோல் கொலை,অত্যাচারী হত্যা
கொடுங்கோல் கொலை,অত্যাচারী হত্যা
கொடுங்கோன்மை,অত্যাচার
கொடுங்கோன்மை,অত্যাচার
கொடுங்கோலன்,অত্যাচারী
உஹ்லன்,উহলান
உகாசே,উকাসে
உகாசே,উকাসে
உலமா,ওলামা
அல்டிமேட்டம்,আল্টিমেটাম
அல்டிமேட்டம்,আল্টিমেটাম
மாமா சாம்,চাচা স্যাম
கீழ்-ராஜா,অধীনস্থ রাজা
ஐக்கிய அயர்லாந்துக்காரர்கள்,ইউনাইটেড আইরিশম্যান
ஐக்கிய நாடுகள்,জাতিসংঘ
ஐக்கிய மாகாணங்கள்,ইউনাইটেড প্রদেশ
ஐக்கிய மாகாணங்கள்,ইউনাইটেড প্রদেশ
மதிப்பற்ற கோட்டை,অপ্রত্যাশিত দুর্গ
உலகளாவிய மன்னர்,সর্বজনীন রাজা
உலகளாவிய வாக்குரிமை,সার্বজনীন ভোটাধিকার
எழுச்சி,বিদ্রোহ
அபகரிப்பு,দখল
அபகரிப்பவர்,দখলকারী
கற்பனயுலகு,ইউটোপিয়া
வண்டல்,ভাঙচুর
காழ்ப்புணர்ச்சி,ধ্বংসাত্মক
வான்கார்ட்,ভ্যানগার্ড
வான்கார்ட்,ভ্যানগার্ড
வான்கார்ட்,ভ্যানগার্ড
வரங்கியன்,ভারাঙ্গিয়ান
வரங்கியன் காவலர்,ভারাঙ্গিয়ান প্রহরী
வாசல்,ভাসাল
வாசல்,ভাসাল
வாசல் மாநிலம்,ভাসাল রাষ্ট্র
வாடிகன் கவுன்சில்,ভ্যাটিকান কাউন্সিল
கப்பல்,ভেসেল
கப்பல்,ভেসেল
கப்பல்,ভেসেল
துணை ராஜா,উপরাজ
வைஸ்ராய்,ভাইসরয়
துணைவேந்தர் = துணை அரசு,ভাইসরয়্যালিটি = ভাইসরয়শিপ
விக்டர்,ভিক্টর
வெற்றி,বিজয়
வில்லன்,ভিলেইন
பயணம்,সমুদ্রযাত্রা
பாதிக்கப்படக்கூடிய கோட்டை,অরক্ষিত দুর্গ
சுவர் ஓவியம்,অম্লান চিত্র
சுவர் ஓவியம்,অম্লান চিত্র
போர்,যুদ্ধ
போர் ஆண்டவன்,যুদ্ধ-প্রভু
போர்வீரன்,যোদ্ধা
போர்வீரன்,যোদ্ধা
போர்வீரன்,যোদ্ধা
போர்க்கப்பல்,যুদ্ধজাহাজ
கண்காணிப்பு வார்த்தை,ওয়াচ-শব্দ
வளர்ந்த மாநிலம்,কল্যাণ রাষ্ট্র
நலப்பணிகள்,কল্যাণমূলক কাজ
விக்,হুইগ
வெள்ளை கொடி,সাদা পতাকা
வெள்ளையர்களின் சுமை,হোয়াইটম্যানের বোঝা
உலகப் பேரரசு,বিশ্ব সাম্রাজ্য
உலக இயக்கம்,বিশ্ব আন্দোলন
உலக அரசியல்,বিশ্ব রাজনীতি
உலக சக்தி,বিশ্ব শক্তি
உலக போர்,বিশ্বযুদ্ধ
வீக்கர்,Wreeker
சிதைக்கும் திருத்தம்,ধ্বংসকারী সংশোধনী
Xenelasis,জেনেলাসিস
இனவெறி,জেনোফোবিয়া
யாங்கி,ইয়াঙ্কি
மஞ்சள் ஜாக்கெட்,হলুদ জ্যাকেট
மஞ்சள் மனிதன்,হলুদ মানুষ
மஞ்சள் ஆபத்து,হলুদ বিপদ
மஞ்சள் பத்திரிகை,হলুদ প্রেস
இளம் துருக்கியர்கள்,তরুণ তুর্কিদের
ஜீயஸ்,জিউস
சியோனிசம்,জায়নবাদ
ஜோராஸ்ட்ரியனிசம்,জরথুষ্ট্রবাদ
