Punjabi,Gujarati
1. ਅੰਡਾ ਦੇਣਾ 2. ਅੰਡੇ ਦੀ ਤਾਕਤ,1. એગ લેઇંગ 2. એગ ફોર્સ
ਸੁੱਕਾ ਘਾਹ,સૂકું ઘાસ
ਸੁੱਕੀ ਫੀਡ,શુષ્ક ફીડ
ਗੰਜੀ,ગંજી
ਧੁੰਦ,ઝાકળ
ਧੁੰਦਲਾ,ધૂંધળું
1. ਬਲੀ 2. ਸੀਤਾ 3. ਮੁੰਡਕ 4. ਸਿਖਰ 5. ਸਿਰ 6. ਸਿਰਾ,1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા
ਝਰੀ ਦਾ ਅੰਤ,ખાંચનો અંત
ਚੋਟੀ ਦੀ ਛਾਂਟੀ,ટોચ કાપણી
ਵਾੜ,વાડ
ਹਿਰਾਸਤ,કસ્ટડીમાં
ਕੁੰਡਲਨੀ,કુંડલિની
hematite,હેમેટાઇટ
1. ਜੜੀ ਬੂਟੀ 2. ਜੜੀ ਬੂਟੀ,1. ઔષધિ 2. ઔષધિ
1.ਬੋਟੈਨੀਕਲ ਕਲੈਕਸ਼ਨ 2.ਬੋਟੈਨੀਕਲ ਮਿਊਜ਼ੀਅਮ,1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ
ਜੜੀ-ਬੂਟੀਆਂ ਨਾਸ਼ਕ,હર્બિસાઇડ
ਖ਼ਾਨਦਾਨੀ,આનુવંશિકતા
ਖ਼ਾਨਦਾਨੀ,આનુવંશિકતા
ਲਿੰਗੀ,ઉભયલિંગી
heterochromatic,હેટરોક્રોમેટિક
heterofertilization,હેટરોફર્ટિલાઇઝેશન
1. ਹਾਈਬ੍ਰਿਡੋਜ਼ 2. ਹੇਟਰੋਸਿਸ,1. હાઇબ્રિડોઝ 2. હેટેરોસિસ
ਸੈਕਸਕ੍ਰੋਮੋਸੋਮ,લૈંગિક રંગસૂત્રો
ਪਾਲਣ ਪੋਸ਼ਣ,ઉછેર
ਹੈਕਸਾਡੈਸੀਮਲ,હેક્સાડેસિમલ
ਠੰਡੀ ਸੁਸਤਤਾ,ઠંડી નિષ્ક્રિયતા
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ઉચ્ચ ઘનતા વાવેતર
1. ਪਿਂਡਲਕ 2. ਪਹਾੜੀ (ਝੋਨਾ),1. પિંડલક 2. ટેકરી (ડાંગર)
ਹਿਸਟੋਗ੍ਰਾਮ,હિસ્ટોગ્રામ
ਉੱਚ ਤਕਨੀਕੀ ਬਾਗਬਾਨੀ,ઉચ્ચ તકનીકી બાગાયત
1. ਦਹੀਂ 2. ਛਪਾਕੀ,1. દહીં 2. મધપૂડો
1. ਨਦੀਨ 2. ਨਦੀਨ,1. નીંદણ 2. નીંદણ
ਹੋਲਡ,હોલ્ડિંગ
ਪ੍ਰਾਈਵੇਟ ਫਾਰਮ,ખાનગી ફાર્મ
ਹੋਮਿਓਸਟੈਸਿਸ,હોમિયોસ્ટેસિસ
ਵਤਨ,વતન
ਸਮਰੂਪਤਾ,એકરૂપતા
1. ਸਮਰੂਪ 2. ਸਮਰੂਪ,1. સજાતીય 2. સજાતીય
ਹਮਦਰਦ,સહાનુભૂતિશીલ
ਸਮਰੂਪ,સજાતીય
1. ਖੁਰਲਿਕਾ 2. ਭੋਜਨ ਦਾ ਡੱਬਾ 3. ਹੈਪਰ,1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર
1. ਪਰਤ 2. ਹੋਰਾਈਜ਼ਨ,1. સ્તર 2. ક્ષિતિજ
ਬਾਗਬਾਨੀ ਫਸਲ,બાગાયતી પાક
1. ਬਾਗਬਾਨੀ 2. ਬਾਗਬਾਨੀ 3. ਬਾਗਬਾਨੀ 4. ਬਾਗਬਾਨੀ,1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત
