Hindi,Gujarati
लाइन संपादन,રેખા સંપાદન
"1.लाइन मुद्रक, 2.लाइन प्रिंटर",રેખા પ્રિન્ટર
"1.रैखिक, 2.रेखीय",રેખીય
रेखाएं प्रति मिनट (एल पी एम),લાઇન્સ પ્રતિ મિનિટ (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध",લિંક
श्रृंखलित सूची,લિંક કરેલ સૂચિ
लिनक्स,લિનક્સ
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)",લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD)
सूची प्रक्रमण,યાદી પ્રક્રિયા
"1.आक्षर,2.शाब्दिक",શાબ્દિક
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल",જીવંત
सजीव आसंधि,જીવંત નોડ
"1.भार, 2.लोड",લોડ
"1.लोड मॉडयूल, 2.भार प्रतिरुपक",લોડ મોડ્યુલ
"1.स्थानीय, 2.स्थानिक",સ્થાનિક
स्थानीय अभिगम,સ્થાનિક ઍક્સેસ
स्थानीय क्षेत्र जालक्रम (लैन),લોકલ એરિયા નેટવર્ક (Lan)
स्थानीय स्पष्टता,સ્થાનિક વ્યાખ્યા
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय",સ્થાનિક વિનિમય
स्थानीय स्मृति,સ્થાનિક મેમરી
स्थानीय विधा,સ્થાનિક મોડ
स्थानीय चर,સ્થાનિક ચલ
"पाश, लॉक",તાળું
पाशित संचिका,લૉક કરેલી ફાઇલ
सत्रारंभ,log in=log on
सत्रांत,લોગ ઓફ-લોગ આઉટ
संलेखन,લોગીંગ
तर्क विश्लेषक,તર્ક વિશ્લેષક
तर्क बम,તર્ક બોમ્બ
तर्क कार्ड,લોજિક કાર્ડ
तर्क संचित्र (प्रवाह संचित्र),લોજિક ચાર્ટ (ફ્લો ચાર્ટ)
तर्क परिपथ,લોજિક સર્કિટ
तर्क अभिकल्प,તર્ક ડિઝાઇન
तर्क आरेख,લોજિક ડાયાગ્રામ
तार्किक प्रवाह संचित्र,લોજિક ફ્લો ચાર્ટ
तर्क फलन,તર્ક કાર્ય
तर्क गेट,તર્ક દ્વાર
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन",લોજિક પ્રોગ્રામિંગ
तर्क विस्थापन,તર્ક પરિવર્તન
तर्क अवस्था,તર્કની સ્થિતિ
तर्क स्विच,તર્ક સ્વીચ
तर्क इकाई,તર્ક એકમ
तार्किक,તાર્કિક
तार्किक संयोजन,તાર્કિક જોડાણ
तार्किक आँकड़आ संरचना,લોજિકલ ડેટા માળખું
तर्कसंगत आरेख,લોજિકલ ડાયાગ્રામ
तार्किक व्यंजक,તાર્કિક અભિવ્યક્તિ
तार्किक प्रवाह संचित्र,લોજિકલ ફ્લો ચાર્ટ (ફ્લો ચાર્ટ)
तार्किक आई एफ (तार्किक यदि),તાર્કિક IF
तर्कसंगत संक्रिया,લોજિકલ કામગીરી
तर्कसंगत संकारक,લોજિકલ ઓપરેટર
तर्कसंगत संबंधन,તાર્કિક સંબંધ
तार्किक योजना,તાર્કિક યોજના
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक",તાર્કિક પ્રતીક
तार्किक प्ररुप,તાર્કિક પ્રકાર
तार्किक मान,તાર્કિક મૂલ્ય
तार्किक चर,લોજિકલ ચલ
हासिल अग्रावलोकन,આગળ જુઓ કેરી
अग्रावलोकन समुच्चय,સેટ આગળ જુઓ
अवलोकन,જુઓ
"1.लूप, 2.पाश",લૂપ
पाश नियंत्रण,લૂપ નિયંત્રણ
पाश प्रारंभन,લૂપ આરંભ
पाश आपरिवर्तन,લૂપ ફેરફાર
"1.पाश जालक्रम, 2.पाश नेटवर्क",લૂપ નેટવર્ક
पाश प्रारंभन,લૂપ શરૂઆત
पाश-अवसान,લૂપ સમાપ્તિ
प्रति-पाश परीक्षण,લૂપ-બેક ટેસ્ટ
शिथिल युग्मित,ઢીલી રીતે જોડાયેલી
ह्रास रहित संपीडन,લોસલેસ કમ્પ્રેશન
हासी संपीडन,નુકસાનકારક કમ્પ્રેશન
निम्न बाइट,ઓછી બાઈટ
निम्न स्तर भाषा,નિમ્ન સ્તરની ભાષા
निम्न पारक फिल्टर,નીચા પાસ ફિલ્ટર
"1.निम्न परिबाधित,2. निम्न परिबद्ध",ના જેટલું કે તેનાથી ઓછું
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)",મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
"1.मशीन, 2.यंत्र",મશીન
मशीन पता,મશીન સરનામું
"1.यंत्र कूट, 2.मशीन कोड",મશીન કોડ
यंत्र चक्र,મશીન ચક્ર
यंत्राश्रित भाषा,મશીન આધારિત ભાષા
यंत्राश्रित सॉफ्टवेयर,મશીન આધારિત સોફ્ટવેર
यंत्र त्रुटि,મશીનની ભૂલ
यंत्र निष्क्रिय काल,મશીન નિષ્ક્રિય સમય
यंत्र निरपेक्ष भाषा,મશીન સ્વતંત્ર ભાષા
यंत्रानुदेश,મશીન સૂચના
यंत्र बोध,મશીન બુદ્ધિ
"1.मशीनी भाषा,2.यंत्र भाषा",મશીન ભાષા
यंत्राधिगम,મશીન લર્નિંગ
यंत्र संक्रिया,મશીન કામગીરી
यंत्रमूलक भाषा,મશીન લક્ષી ભાષા
यंत्र निष्पादन,મશીન ચલાવવું
मशीन अनुकार,મશીન સિમ્યુલેશન
यंत्र अपहृत काल,મશીનનો સમય બગડ્યો
मशीनी अनुवाद,મશીન અનુવાદ
मशीन शब्द,મશીન શબ્દ
स्थूल अनुदेश,મેક્રો (=મેક્રો સૂચના)
स्थूल प्राचर,મેક્રો દલીલ
स्थूल कोडांतरण प्रोग्राम,મેક્રો એસેમ્બલી પ્રોગ્રામ
स्थूल आह्वान,મેક્રો કોલ
"1.स्थूल कोड, 2.स्थूल कूट",મેક્રો કોડ
स्थूल समादेश,મેક્રો આદેશ
स्थूल घोषणा,મેક્રો ઘોષણા
स्थूल परिभाषा,મેક્રો વ્યાખ્યા
स्थूल प्रवाह संचित्र,મેક્રો ફ્લો ચાર્ટ
स्थूल जनित्र,મેક્રો જનરેટર
स्थूल अनुदेश,મેક્રો સૂચના
स्थूल भाषा,મેક્રો ભાષા
स्थूल लाइब्रेरी,મેક્રો લાઇબ્રેરી
स्थूल प्राचल,મેક્રો પરિમાણ
स्थूल प्रक्रमण,મેક્રો પ્રોસેસિંગ
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर",મેક્રો પ્રોસેસર
स्थूल प्रोग्रामन,મેક્રો પ્રોગ્રામિંગ
स्थूल आदिप्ररुप,મેક્રો પ્રોટોટાઇપ
"1.स्थूल कूटलेखन, 2.स्थूल कोडन",મેક્રો-કોડિંગ
मेगाबाइट (एम बी),મેગાબાઈટ (MB)
जादुई संप्रतीक,જાદુઈ પાત્ર
जादुई संख्या,જાદુઈ સંખ્યા
चुंबकीय बुदबुद स्मृति,ચુંબકીય બબલ મેમરી
चुंबकीय कार्ड,ચુંબકીય કાર્ડ
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल",ચુંબકીય કોષ
चुंबकीय संप्रतीक,ચુંબકીય પાત્ર
चुंबकीय कोर भंडारण,ચુંબકીય કોર સંગ્રહ
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क",ચુંબકીય ડિસ્ક
चुंबकीय डिस्क पता,ચુંબકીય ડિસ્ક સરનામું
चुंबकीय चक्रिका स्मृति,ચુંબકીય ડિસ્ક મેમરી
चुंबकीय ड्रम,ચુંબકીય ડ્રમ
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन",ચુંબકીય એન્કોડિંગ
चुंबकीय शीर्ष,ચુંબકીય વડા
चुंबकीय स्याही,ચુંબકીય શાહી
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
चुंबकीय माध्यम,ચુંબકીય માધ્યમ
चुंबकीय पठन,ચુંબકીય વાંચન
चुंबकीय अभिलेखन,ચુંબકીય રેકોર્ડિંગ
चुंबकीय भंडारण,ચુંબકીય સંગ્રહ
चुंबकीय पट्टी,ચુંબકીય પટ્ટી
चुंबकीय टेप,ચુંબકીય ટેપ
चुंबकीय टेप कार्टीज,ચુંબકીય ટેપ કારતૂસ
चुंबकीय टेप ड्राइव,ચુંબકીય ટેપ ડ્રાઇવ
चुंबकीय टेप अग्रक,ચુંબકીય ટેપ હેડર
चुंबकीय टेप लाइब्रेरियन,ચુંબકીય ટેપ ગ્રંથપાલ
चुंबकीय टेप अभिगमन,ચુંબકીય ટેપ પરિવહન
चुंबकीय टेप इकाई,ચુંબકીય ટેપ એકમ
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म",ચુંબકીય પાતળી ફિલ્મ
चुंबकीय पथ,ચુંબકીય ટ્રેક
चुंबकीय प्रकाशीय भंडारण,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर",મેગ્નેટોગ્રાફિક પ્રિન્ટર
चुंबकीय विरुपण,મેગ્નેટોસ્ટ્રિક્શન
चुंबकीय विरुपक टिकिया,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
"1.डाक पेटी, 2.मेल बाक्स",મેઈલ બોક્સ
मेल विलय,મેલ મર્જ
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई",મુખ્ય નિયંત્રણ એકમ
मेन फ्रेम,મુખ્ય ફ્રેમ
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र",મુખ્ય ફ્રેમ સિસ્ટમ
"1.मुख्य स्मृति, 2.मुख्य मेमोरी",મુખ્ય મેમરી
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश",મુખ્ય કાર્યક્રમ
मुख्य भंडारण,મુખ્ય સંગ્રહ
"1.मेन स्विच, 2.मुख्य स्विच",મુખ્ય સ્વીચ
"1.अनुरक्षण, 2.रखरखाव",જાળવણી
अनुरक्षण पैनल,જાળવણી પેનલ
अनुरक्षण काल,જાળવણી સમય
वृहत् चक्र,મુખ્ય ચક્ર
मुख्य युक्ति,મુખ્ય ઉપકરણ
मुख्य कुंजी,મુખ્ય ચાવી
मुख्य अवस्था,મુખ્ય રાજ્ય
मुख्य संरचना,મુખ્ય માળખું
मुख्य कार्य,મુખ્ય કાર્ય
बहुसंख्यक अवयव,બહુમતી તત્વ
बहुसंख्यक गेट,બહુમતી દરવાજો
बहुसंख्य संक्रिया,બહુમતી કામગીરી
प्रतिपूर्ति काल,મેકઅપ સમય
कुसंक्रिया रुटीन,ખામીયુક્ત નિયમિત
प्रबंधन विकास,સંચાલન વિકાસ
प्रबंधन सूचना तंत्र (एम आई एस),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
प्रबंध विज्ञान,મેનેજમેન્ટ વિજ્ઞાન
मैनचेस्टर कूटलेखन,માન્ચેસ્ટર કોડિંગ
बहुवलन,મેનીફોલ્ડિંગ
प्रकलित चर,મેનિપ્યુલેટેડ ચલ
प्रकलित सूचकन,ઇન્ડેક્સીંગની હેરફેર
मानव यंत्र अनुकार,મેન-મશીન સિમ્યુલેશન
हस्तचालित पता स्विच,મેન્યુઅલ એડ્રેસ સ્વીચ
मैनुअल विश्लेषण,મેન્યુઅલ વિશ્લેષણ
मैनुअल आह्वान,મેન્યુઅલ જવાબો
मैनुअल प्रविष्टि,મેન્યુઅલ એન્ટ્રી
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र",મેન્યુઅલ વિનિમય
"1.हस्त निवेश, 2. मैनुअल निवेश",મેન્યુઅલ ઇનપુટ
हस्त प्रचालन,મેન્યુઅલ કામગીરી
अनेकानेक संबंध,ઘણા થી ઘણા સંબંધ
बहु-एक-विकोडक,ઘણા થી એક ડીકોડર
प्रतिचित्र विधि,નકશા પદ્ધતિ
प्रतिचित्रण,મેપિંગ
उपांत,માર્જિન
उपांतीय त्रुटि,માર્જિન ભૂલ
उपांतीय जाँच,સીમાંત ચેક
उपांतीय परीक्षण,સીમાંત કસોટી
चिन्ह संसूचन,માર્ક શોધ
चिन्ह पठन,માર્ક વાંચન
चिन्ह क्रमवीक्षण,માર્ક સ્કેનિંગ
चिन्ह बोध,માર્ક સેન્સ
चिन्हक,માર્કર
चिन्हन,માર્કિંગ
चिन्हक तरंग,ચિહ્નિત તરંગ
मार्कोव श्रृंखला,માર્કોવ સાંકળ
मार्कोव स्रोत,માર્કોવ સ્ત્રોત
मार्क-अप भाषा,માર્ક-અપ ભાષા
मेसर,મેસર
मेसर,મેસર
"1.मास्क, 2.आच्छद, 3.प्रच्छाद",મહોરું
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक",માસ્ક બીટ
मास्क प्रोग्राम्य युक्ति,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
आवरण रजिस्टर,માસ્ક રજીસ્ટર
"1.आवृत रॉम, 2.आवृत आर ओ एम",માસ્ક કરેલ ROM
आच्छादन,માસ્કીંગ
विपुल आँकड़ए,માસ ડેટા
"1.विपुल स्मृति, 2.विपुल मेमोरी",માસ મેમરી
विपुलत: समांतर,મોટા પાયે સમાંતર
प्रधान ,માસ્ટર
मास्टर कार्ड,માસ્ટર કાર્ડ
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई",મુખ્ય ઘડિયાળ
प्रधान कन्सोल,માસ્ટર કન્સોલ
प्रधान आँकड़आ,મુખ્ય ડેટા
प्रधान आरेख,માસ્ટર ડાયાગ્રામ
प्रधान संचिका,માસ્ટર ફાઇલ
प्रधान समूह,મુખ્ય જૂથ
मास्टर कुंजी,મુખ્ય કી
प्रधान लाइब्रेरी टेप,માસ્ટર લાઇબ્રેરી ટેપ
प्रधान प्रक्रमक,મુખ્ય પ્રોસેસર
प्रधान प्रोग्राम,માસ્ટર પ્રોગ્રામ
प्रधान केंद्र,મુખ્ય સ્ટેશન
"1.प्रधान टेप, 2.मास्टर टेप",મુખ્ય ટેપ
"1.प्रधान अंतक, 2.प्रधान टर्मिनल",મુખ્ય ટર્મિનલ
प्रधान अधीन युक्ति,માસ્ટર/સ્લેવ ઉપકરણ
प्रधान अधीन तंत्र,માસ્ટર/સ્લેવ સિસ્ટમ
"1.मेल, 2.मिलान, 3.मिलना",મેચ
मिलान,મેચિંગ
गणितीय प्रोग्रामन,ગાણિતિક પ્રોગ્રામિંગ
गणितीय अनुकार,ગાણિતિક સિમ્યુલેશન
"1.मैट्रिक्स, 2.आव्यूह",મેટ્રિક્સ
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक",મેટ્રિક્સ પ્રિન્ટર
मैट्रिक्स स्विच,મેટ્રિક્સ સ્વીચ
आव्यूह सारणी,મેટ્રિક્સ ટેબલ
मैक्सी कंप्यूटर,મેક્સી કમ્પ્યુટર
मैक्सी कंप्यूटर,મેક્સિકોમ્પ્યુટર
उच्चिष्ट अवयव,મહત્તમ તત્વ
योगपद,મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
मैक्सवेल डैमन,મેક્સવેલ ડિમન
"1.मध्यमान, 2.माध्य",મીન
माध्य सुधार काल,અર્થ સમારકામ સમય
अंतर्विफलता माध्य काल,નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
विफलता मध्य माध्यकाल (एम टी बी एफ),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
विफलता का माध्य काल,નિષ્ફળતાનો સમય
मरम्मत माध्य काल,સમારકામ માટેનો સમય
सुधार माध्यकाल (एम टी टी आर),સમારકામ માટેનો સરેરાશ સમય (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),મધ્યમ પાયે એકીકરણ (MSI)
मध्यम समाकलन (एम एस आई),મધ્યમ પાયે એકીકરણ (MSI)
माध्य पद भंडारण युक्ति,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
मेगा बिट प्रति सेकंड (एम बी पी एस),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
अवयव वस्तु,સભ્ય પદાર્થ
अवयव अभिलेख,સભ્ય રેકોર્ડ
"1.स्मृति, 2.मेमोरी",મેમરી
"1.स्मृति सरणी, 2.मेमोरी व्यूह",મેમરી એરે
"1.स्मृति कोष, 2.मेमोरी बैंक",મેમરી બેંક
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी",મેમરી બફર રજિસ્ટર
"1.स्मृति बस,2. मेमोरी बस",મેમરી બસ
स्मृति कार्ड,મેમરી કાર્ડ
स्मृति कोष्ठिका,મેમરી સેલ
स्मृति संहनन,મેમરી કોમ્પેક્શન
"1.स्मृति कोर, 2.मेमोरी कोर",મેમરી કોર
स्मृति चक्र,મેમરી ચક્ર
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी",મેમરી ડેટા રજિસ્ટર
"1.स्मृति निपात ,2.मेमोरी डंप",મેમરી ડમ્પ
"1.स्मृति विनिमय, 2.मेमोरी विनिमय",મેમરી વિનિમય
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम",મેમરી વંશવેલો
स्मृति अनुदेश,મેમરી સૂચના
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन",મેમરી મેનેજમેન્ટ
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र",મેમરી નકશો
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ",મેમરી મેપ કરેલ I/O
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल",મેમરી મોડેલ
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल",મેમરી મોડ્યુલ
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी",મેમરી પોઇન્ટર રજીસ્ટર
स्मृति शक्ति,મેમરી પાવર
स्मृति संरक्षण,મેમરી રક્ષણ
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश",મેમરી સંદર્ભ સૂચના
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश",મેમરી નિવાસી કાર્યક્રમ
"1.स्मृति इकाई, 2.मेमोरी इकाई",મેમરી યુનિટ
मेनू,મેનુ
मेनू बार,મેનુ બાર
मेनू चालित,મેનુ ડ્રાઈવ
मेनू चयन,મેનુ પસંદગી
मेन-चालित प्रोग्राम,મેનુ આધારિત કાર્યક્રમ
"1.अंतरनिहित, 2.विलय",મર્જ કરો
विलय विनिमय छंटाई,વિનિમય સૉર્ટ મર્જ કરો
"1.छंटाई संविलय ,2. प्रसूची वरण",મર્જ સૉર્ટ
"1.विलय, 2.संविलय",મર્જિંગ
जालाक्षि जालक्रम,જાળીદાર નેટવર્ક
संदेशन,મેસેજિંગ
संदेश,સંદેશ
संदेश अभिप्रमाणन,સંદેશ પ્રમાણીકરણ
संदेश कोष्ठ,સંદેશ બોક્સ
संदेश परिपथ,સંદેશ સર્કિટ
संदेश आरूप,સંદેશ ફોર્મેટ
संदेश प्रवेशिका,સંદેશ હેડર
संदेश विधा,સંદેશ મોડ
संदेश प्रेषण,સંદેશ પસાર
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन",સંદેશ મતદાન
संदेश पंक्ति,સંદેશ કતાર
संदेश स्विच,સંદેશ સ્વીચ
संदेश पाठ,સંદેશ ટેક્સ્ટ
संदेश अंतरण अभिकर्मक,સંદેશ ટ્રાન્સફર એજન્ટ
अधि कोडांतरक,મેટા એસેમ્બલર
मेटावर्ग,મેટા વર્ગ
"1.अधि संकलन, 2.अधि अनुभाषण",મેટા સંકલન
"1.अधि अनुभाषक, 2.अधि संकलक",મેટા કમ્પાઇલર
अधिभाषा,મેટા ભાષા
"1.मेटा जालक्रम, 2.मेटा नेटवर्क",મેટા નેટવર્ક
अधितंत्र,મેટા સિસ્ટમ
विधि,પદ્ધતિ
महानगरीय क्षेत्र नेटवर्क (एम ए एन),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
सूक्ष्म,સૂક્ષ્મ
"1.सूक्ष्म कूट,2.सूक्ष्म कोड",માઇક્રો કોડ
सूक्ष्म कंप्यूटर,માઇક્રો કમ્પ્યુટર
माइक्रो नियंत्रक,માઇક્રો કંટ્રોલર
माइक्रो चक्र,સૂક્ષ્મ ચક્ર
सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
माइक्रो इलेक्ट्रॉनिकी,માઇક્રો ઇલેક્ટ્રોનિક્સ
माइक्रो लघुरुपण,સૂક્ષ્મ લઘુ અધિકૃતતા
सूक्ष्म क्रम,માઇક્રો ઓર્ડર
"1.माइक्रो, 2.मेनफ्रेम लिंक",માઇક્રો/મેઇનફ્રેમ લિંક
माइक्रो चिप,માઇક્રોચિપ
माइक्रो कोबोल,માઇક્રોકોબોલ
सूक्ष्म कोड,માઇક્રોકોડ
"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका",માઇક્રોફિચે
माइक्रो फ्लापी,માઇક્રોફ્લોપી
माइक्रोफॉर्म पठन यंत्र,માઇક્રોફોર્મ રીડર
माइक्रो फ्रेम,માઇક્રોફ્રેમ
माइक्रोग्राफिक्स,માઈક્રોગ્રાફિક્સ
माइक्रोफोन,માઇક્રોફોન
माइक्रोफोटोग्राफ,માઇક્રોફોટોગ્રાફ
"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक",માઇક્રોપ્રોસેસિંગ એકમ
माइक्रोप्रोसेसर,માઇક્રોપ્રોસેસર
माइक्रोप्रोसेसर चिप,માઇક્રોપ્રોસેસર ચિપ
माइक्रोप्रोसेसर अनुभाषक,માઇક્રોપ્રોસેસર કમ્પાઇલર
माइक्रो प्रोसेसर यूनिट ( एम पी यू),માઇક્રોપ્રોસેસર યુનિટ (MPU)
"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश",માઇક્રોપ્રોગ્રામ
माइक्रो अनुक्रम,માઇક્રોસિક્વન્સ
माइक्रोसॉफ्ट,માઈક્રોસોફ્ટ
माइक्रोसाफ्ट विंडोज,માઇક્રોસોફ્ટ વિન્ડોઝ
सूक्ष्म तरंग,માઇક્રોવેવ
सूक्ष्म तरंग कड़ई,માઇક્રોવેવ લિંક
सूक्ष्म तरंग संचरण,માઇક્રોવેવ પ્રચાર
मध्य प्रबंधन,મધ્યમ સંચાલન
"1.मध्यवेयर,2. मिडल वेयर",મિડલવેર
मिडी कंप्यूटर,મિડીકોમ્પ્યુટર
मध्य बिंदु,મધ્યબિંદુ
मध्यपद,મધ્યસત્ર
प्रवासन पथ,સ્થળાંતરનો માર્ગ
मिलियन अनुदेश प्रति सेकंड (एम आई पी एस),મિલિયન સૂચના પ્રતિ સેકન્ડ (MIPS)
लघु कंप्यूटर,મિની કોમ્પ્યુટર
लघु डिस्केट,મિનિડિસ્કેટ
"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि",ન્યૂનતમ કર્નલ
अल्पिष्ट गुणनफल,ન્યૂનતમ ઉત્પાદન
अल्पिष्ट वृक्ष,ન્યૂનતમ વૃક્ષ
"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म",મિનિમેક્સ (ન્યૂનતમ-મહત્તમ) અલ્ગોરિધમ
अल्पमहिष्ठ प्रक्रिया,ન્યૂનતમ પ્રક્રિયા
निम्नतम लागत विस्तारिक वृक्ष,લઘુત્તમ ખર્ચ ફેલાયેલા વૃક્ષ
"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन",ન્યૂનતમ લેટન્સી કોડિંગ
लघु युक्ति,નાનું ઉપકરણ
"1.गुणाद, 2.गुणद, 3.गुणनयोग पद",મિન્ટેરિમ
ऋण पताका,માઈનસ ધ્વજ
ऋण पताका,માઈનસ ધ્વજ
ऋण क्षेत्र,માઈનસ ઝોન
दिस्क्प्रतिबिंबित डिस्क,અરીસો
"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति",મિરર સાઇટ
मिश्रित मूलांक अंकन,મિશ્ર-મૂલક સંકેત
मिश्रक,મિક્સર
स्मरक,નેમોનિક
स्मरक पता,નેમોનિક સરનામું
स्मरणोकारी,નેમોનિક્સ
"1.मोबाइल, 2.चल",મોબાઈલ
"1.मोबाइल कंप्यूटन, 2.चल अभिकलन",મોબાઇલ કમ્પ્યુટિંગ
"1.मॉडल, 2.निदर्श",મોડલ
विधारहित संपादक,મોડલેસ એડિટર
"1.निदर्शन, 2.मॉडलन",મોડેલિંગ
मॉडेम,મોડેમ
"1.साधारण माध्य, 2.सामान्य, 3.मध्यम",માધ્યમ
विमंदन,મધ્યસ્થતા
विमंदक,મધ્યસ્થી
आपरिवर्तित अनुदेश,સંશોધિત સૂચના
आपरिवर्तक,મોડિફાયર
आपरिवर्तक बिट,મોડિફાયર બીટ
आपरिवर्तन,ફેરફાર કરો
मॉड्यूलर,મોડ્યુલર
"1.अनुखंडीयता, 2.प्रतिरूपकता",મોડ્યુલારિટી
माड्यूलन,મોડ્યુલેશન
माड्यूल,મોડ્યુલ
अनुखंडीय संरचना,મોડ્યુલ આર્કિટેક્ચર
मॉनिटर,મોનીટર
"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश",મોનીટરીંગ કાર્યક્રમ
एकवर्णी प्रदर्श,મોનોક્રોમ ડિસ્પ્લે
अखंड एकीकृत परिपथ,મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ
एकाश्म प्रौद्योगिकी,મોનોલિથિક ટેકનોલોજી
एकल स्थल फॉन्ट,મોનોસ્પેસ ફોન્ટ
एक स्थितिक,મોનોસ્ટેબલ
एकदिष्टता,મોનોટોરિસિટી
"1.आकार, 2.रूप",મોર્ફ
रुपिम,મોર્ફીમ
आकारिता,મોર્ફિઝમ
"1.गिरवी, 2.बंधक, रेहन",ગીરો
मौसफेट (एम ओ एस एफ ई टी),mosfet (MOSFET)
"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट",સૌથી નોંધપાત્ર બીટ
मदर बोर्ड,મધર બોર્ડ
मदर पंजी,માતા રજીસ્ટર
चलचित्र,ગતિ ચિત્ર
चलचित्र विशेषज्ञ समूह (एम पी ई जी),મોશન પિક્ચર એક્સપર્ટ્સ ગ્રુપ (MPEG)
आरोह,માઉન્ટ
"1.मूषक, 2.माउस",માઉસ
"1.चल, 2.विस्थापन",ચાલ
चल संप्रतीक,પાત્ર ખસેડો
एम एस-डॉस,MS-DOS
एम एस-विंडोज,એમએસ-વિન્ડોઝ
बहु अभिमुखता,બહુવિધ પાસું
बहु प्रक्रमक,મલ્ટી પ્રોસેસર
"1.बहुक्रमादेशन, 2.बहुप्रोग्रामन",મલ્ટી પ્રોગ્રામિંગ
बहुकार्यण,બહુવિધ કાર્ય
बहुबस,મલ્ટીબસ
बहुप्रसारण,મલ્ટિકાસ્ટ
बहुरुपीय पता,મલ્ટિકાસ્ટ સરનામું
बहुप्रसारण,મલ્ટીકાસ્ટિંગ
बहुचिप,મલ્ટીચીપ
मल्टिक्स,મલ્ટિક્સ
बहु-कार्य प्रचालन,મલ્ટિ-જોબ કામગીરી
"1.बहुस्तर स्मृति,2. बहुस्तर मेमोरी",બહુસ્તરીય મેમરી
"1.बहमाध्यम प्रौद्योगिकी, 2.मल्टीमीडिया प्रौदयोगिकी",મલ્ટીમીડિયા ટેકનોલોજી
