Tamil,Kannada
விளிம்பு நிகழ்தகவு,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
கணித பகுப்பாய்வு,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
கணித வாதம்,ಗಣಿತದ ವಾದ
கணித மையம்,ಗಣಿತ ಕೇಂದ್ರ
கணித சிக்கலானது,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
கணித பொருளாதாரம்,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
கணித எதிர்பார்ப்பு,ಗಣಿತದ ನಿರೀಕ್ಷೆ
கணித வடிவம்,ಗಣಿತದ ರೂಪ
கணித உருவாக்கம்,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
கணித அடையாளம்,ಗಣಿತದ ಗುರುತು
கணித தர்க்கம்,ಗಣಿತದ ತರ್ಕ
கணித மாதிரி,ಗಣಿತದ ಮಾದರಿ
கணிதக் கருத்து,ಗಣಿತದ ಕಲ್ಪನೆ
அணி digonalization,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
அணி தலைகீழ்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
அணி தலைகீழ்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
அணி மறுசெயல் முறை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
அணி முறை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
அணி பெருக்கல்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
மாறிலிகளின் அணி,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
செயல்திறன் அணி,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
மேட்ரிக்ஸ் ஆபரேட்டர்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
அணி பல்லுறுப்புக்கோவை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
அணி அச்சிடுதல்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
அணி தயாரிப்பு,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
அதிகபட்சம்,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
அதிகபட்சம்,ಗರಿಷ್ಠ
அதிகபட்ச முழுமையான மதிப்பு,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
அதிகபட்ச F- விகிதம்,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
அதிகபட்ச வாய்ப்பு,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
அதிகபட்சம்,ಗರಿಷ್ಠ
அதிகபட்ச அளவுகோல்,ಗರಿಷ್ಠ ಮಾನದಂಡ
ஒரு செயல்பாட்டின் அதிகபட்சம்,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
விலகல் என்று பொருள்,ವಿಚಲನ ಎಂದರ್ಥ
சதுர விலகல் என்று பொருள்,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
சதுரப் பிழை என்று பொருள்,ಅಂದರೆ ಚದರ ದೋಷ
சராசரி மதிப்பு,ಸರಾಸರಿ ಮೌಲ್ಯ
சராசரி மதிப்பு தேற்றம்,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
குர்டோசிஸின் அளவுகோல்,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
சராசரி,ಮಧ್ಯಮ
சராசரி மையம்,ಮಧ್ಯಮ ಕೇಂದ್ರ
மீசோகர்டிக் வளைவு,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
மீசோகுர்டோசிஸ்,ಮೆಸೊಕರ್ಟೋಸಿಸ್
செய்தி,ಸಂದೇಶ
முறை,ವಿಧಾನ
நீக்கும் முறை,ನಿರ್ಮೂಲನ ವಿಧಾನ
தலைகீழ் முறை,ವಿಲೋಮ ವಿಧಾನ
மறு செய்கை முறை,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
குறைந்தபட்ச சதுர முறை,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
தருணங்களின் முறை,ಕ್ಷಣಗಳ ವಿಧಾನ
ஒத்த முக்கோணங்களின் முறை,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
செங்குத்தான வம்சாவளியின் முறை,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
கூட்டு முறை,ಸಂಕಲನ ವಿಧಾನ
தீர்மானிக்கப்படாத குணகத்தின் முறை,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
மெட்ரிக் இடம்,ಮೆಟ್ರಿಕ್ ಜಾಗ
மெட்ரிக் அமைப்பு,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
மெட்ரிக் அலகு,ಮೆಟ್ರಿಕ್ ಘಟಕ
நுண் கோட்பாடு,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
நடுத்தர,ಮಧ್ಯಮ
நடுத்தர கால,ಮಧ್ಯಮ ಅವಧಿ
நடுத்தர புள்ளி,ಮಧ್ಯ ಬಿಂದು
நடுப்புள்ளி சூத்திரம்,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
குறைந்தபட்ச கொள்கை,ಕನಿಷ್ಠ ತತ್ವ
குறைந்தபட்சம்,ಕನಿಷ್ಠ
குறைந்தபட்ச புள்ளி (வளைவு),ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
ஒரு செயல்பாட்டின் நிமிடம்,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
சிறிய வில்,ಚಿಕ್ಕ ಚಾಪ
சிறிய அச்சு,ಸಣ್ಣ ಅಕ್ಷ
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
கழித்தல்,ಮೈನಸ್
கழித்தல் அடையாளம்,ಮೈನಸ್ ಚಿಹ್ನೆ
கலப்பு பின்னம்,ಮಿಶ್ರ ಭಾಗ
கலப்பு உத்தி,ಮಿಶ್ರ ತಂತ್ರ
முறை,ಮೋಡ್
மாடுலஸ்,ಮಾಡ್ಯುಲಸ್
ஒரு கலப்பு எண்ணின் மாடுலஸ்,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
கணம்,ಕ್ಷಣ
கணம் உருவாக்கும் செயல்பாடு,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
ஒரு சக்தியின் தருணம்,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
அதிர்வெண் விநியோகத்தின் தருணம்,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
சடத்துவ திருப்பு திறன்,ಜಡತ್ವದ ಕ್ಷಣ
வேகத்தின் தருணம்,ಆವೇಗದ ಕ್ಷಣ
வேகம்,ಆವೇಗ
ஏகத்துவ,ಏಕಪದೀಯ
ஒரே மாதிரியான,ಏಕರೂಪ
ஒற்றை உருவம்,ಏಕರೂಪತೆ
மோனோடோன்,ಏಕತಾನತೆ
மோனோடோன் அதிகரிக்கும் வரிசை,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
ஏகபோகமாக,ಏಕತಾನತೆಯಿಂದ
ஏகபோகமாக அதிகரிக்கும் நிகர,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
ஏகபோகமாக அதிகரிக்கும் வரிசை,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
ஒரே மாதிரியான செயல்பாடு,ಏಕತಾನತೆಯ ಕಾರ್ಯ
மான்டே கார்லோ கணக்கீடு,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
மான்டே கார்லோ முறை,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
மோரா (விளையாட்டு),ಮೊರ್ರಾ (ಆಟ)
இறப்பு புள்ளிவிவரங்கள்,ಮರಣ ಅಂಕಿಅಂಶಗಳು
மிகவும் சாத்தியமானது,ಅತ್ಯಂತ ಸಂಭವನೀಯ
இயக்கம்,ಚಲನೆ
சராசரியாக நகர்கிறது,ಚಲಿಸುವ ಸರಾಸರಿ
எம்-ஸ்பேஸ்,ಎಂ-ಸ್ಪೇಸ್
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
பல முடிவு பிரச்சனை,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
பல பரிமாண சாதாரண விநியோகம்,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
பல பரிமாண சீரற்ற மாறி,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
பல குறியீட்டு போக்குவரத்து பிரச்சனை,ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
பல்லுறுப்புக்கோவை,ಬಹುಪದೀಯ
பல்லுறுப்புப் பரவல்,ಬಹುಪದೀಯ ವಿತರಣೆ
பல,ಬಹು
பல தேர்வு பிரச்சனை,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
பல இணைக்கப்பட்ட டொமைன்,ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್
பல தொடர்பு,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
பல அதிர்வெண் அட்டவணை,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
பல ஒருங்கிணைந்த,ಬಹು ಅವಿಭಾಜ್ಯ
பல ஒருங்கிணைப்பு,ಬಹು ಏಕೀಕರಣ
பல பின்னடைவு,ಬಹು ಹಿಂಜರಿತ
பல பின்னடைவு பகுப்பாய்வு,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
பல பின்னடைவு குணகம்,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
பல பின்னடைவு சமன்பாடு,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
பல வேர்,ಬಹು ಮೂಲ
பெருக்கல்,ಗುಣಾಕಾರ
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
வரிசைகளால் பெருக்கல் (தீர்மானி),ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
பெருக்கல் காரணி,ಗುಣಾಕಾರ ಅಂಶ
பெருக்கல் செயல்பாடு,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
பெருக்கல் குழு,ಗುಣಾಕಾರ ಗುಂಪು
பெருக்கல் தலைகீழ்,ಗುಣಾಕಾರ ವಿಲೋಮ
பன்முகத்தன்மை,ಬಹುತ್ವ
வேர்களின் பெருக்கம்,ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ
பூஜ்ஜியத்தின் பெருக்கம்,ಸೊನ್ನೆಯ ಗುಣಾಕಾರ
பெருக்கி,ಗುಣಕ
பெருக்கி,ಗುಣಿಸಿ
பல்வகை விநியோகம்,ಬಹುವಿಧದ ವಿತರಣೆ
பலவகையான சாதாரண விநியோகம்,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
பலதரப்பட்ட மக்கள் தொகை,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
பரஸ்பர,ಪರಸ್ಪರ
நப்லா,ನಬ್ಲಾ
நேப்பிரியன்,ನೇಪಿರಿಯನ್
நேப்பிரியன் மடக்கை,ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್
இயற்கை மடக்கை,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
இயற்கை எண்,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
கடல் மைல்,ನಾಟಿಕಲ್ ಮೈಲಿ
n-பரிமாணம்,n-ಆಯಾಮದ
n-பரிமாண திசையன் இடம்,n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
தேவையான மற்றும் போதுமான நிலை,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ
தேவையான நிபந்தனை,ಅಗತ್ಯ ಸ್ಥಿತಿ
மறுப்பு,ನಿರಾಕರಣೆ
எதிர்மறை,ಋಣಾತ್ಮಕ
எதிர்மறை வளைவு,ಋಣಾತ್ಮಕ ವಕ್ರತೆ
எதிர்மறை திட்டவட்டமான வடிவம்,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ
எதிர்மறை திட்டவட்டமான அணி,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
எதிர்மறை அரை-நிச்சயமான வடிவம்,ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ
அக்கம்,ನೆರೆಹೊರೆ
உள்ளமைக்கப்பட்ட மாதிரி,ನೆಸ್ಟೆಡ್ ಮಾದರಿ
நிகர இனப்பெருக்க விகிதம்,ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ
நியூட்டனின் இயக்கவியல்,ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
நியூட்டனின் இயக்க விதிகள்,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
நெய்மன் ஒதுக்கீடு,ನೇಮನ್ ಹಂಚಿಕೆ
நெய்மன் பியர்சன் கோட்பாடு,ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ
சக்தியற்ற உறுப்பு,ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ
nilpotent matrix,ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
முனை,ನೋಡ್
அபிலியன் அல்லாத குழு,ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು
முழுமையற்ற ஒருங்கிணைப்பு,ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ
அல்லாத இயற்கணிதம்,ಬೀಜಗಣಿತವಲ್ಲದ
சிதையாத,ಅವನತಿಯಾಗದ
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
அடர்த்தியற்ற,ದಟ್ಟವಲ್ಲದ
அடர்த்தியற்ற தொகுப்பு,ದಟ್ಟವಲ್ಲದ ಸೆಟ್
புள்ளிகளின் எண்ணற்ற முடிவிலி,ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ
கணக்கிட முடியாத தொகுப்பு,ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್
வேறுபடுத்த முடியாதது,ಭಿನ್ನವಲ್ಲದ
காலியாக இல்லாத துணைக்குழு,ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ
யூக்ளிடியன் அல்லாத வடிவியல்,ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ
ஒரே மாதிரியானவை அல்ல,ಏಕರೂಪವಲ್ಲದ
குறுக்கிடாத,ಛೇದಿಸದ
நேரியல் அல்லாத இயற்கணித சமன்பாடு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
நேரியல் அல்லாத சமன்பாடு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ
நேரியல் அல்லாத நிரலாக்கம்,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್
நேரியல் அல்லாத பின்னடைவு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ
நேரியல் அல்லாத உறவு,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ
எதிர்மறை அல்லாத முழு எண்,ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ
எதிர்மறை அல்லாத மாறி,ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್
அளவுரு அல்லாத சோதனை,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ
நிகழ்தகவு இல்லாத அணுகுமுறை,ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ
ஒருமை அல்லாத அணி,ಏಕವಚನವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
அல்லாத சமச்சீர் அணி,ಸಮ್ಮಿತೀಯವಲ್ಲದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
அற்பமானதல்ல,ಕ್ಷುಲ್ಲಕವಲ್ಲದ
மறைந்து போகாத தீர்மானிப்பான்,ಕಣ್ಮರೆಯಾಗದ ನಿರ್ಣಾಯಕ
வெற்றிடமற்ற,ಶೂನ್ಯವಲ್ಲದ
வெற்றிடமற்ற துணைக்குழு,ಶೂನ್ಯವಲ್ಲದ ಉಪವಿಭಾಗ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ
NOR வாயில்,NOR ಗೇಟ್
சாதாரண,ಸಾಮಾನ್ಯ
சாதாரண முடுக்கம்,ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ
சாதாரண கோணம்,ಸಾಮಾನ್ಯ ಕೋನ
சாதாரண வளைவு,ಸಾಮಾನ್ಯ ಕರ್ವ್
சாதாரண அடர்த்தி செயல்பாடு,ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
சாதாரண விநியோகம்,ಸಾಮಾನ್ಯ ವಿತರಣೆ
சாதாரண விநியோக செயல்பாடு,ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ
மேட்ரிக்ஸின் இயல்பான வடிவம்,ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗೆ ಸಾಮಾನ್ಯ ರೂಪ
சாதாரண அதிர்வெண்,ಸಾಮಾನ್ಯ ಆವರ್ತನ
இயல்பாக்கப்பட்ட வளைவு,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಕರ್ವ್
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ
இயல்பாக்குபவர்,ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ
சாதாரண அணி,ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சாதாரண நிகழ்தகவு வளைவு,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ
சாதாரண நிகழ்தகவு விநியோகம்,ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு),ಸಾಮಾನ್ಯ ಉಪಗುಂಪು (=ವಿಶಿಷ್ಟ ಉಪಗುಂಪು)
நெறிப்படுத்தப்பட்ட நேரியல் இடம்,ನಿಯಮಿತ ರೇಖೀಯ ಜಾಗ
ஒரு திசையன் விதிமுறை,ವೆಕ್ಟರ್ನ ರೂಢಿ
வாயில் அல்ல,ಗೇಟ್ ಅಲ್ಲ
எங்கும் அடர்த்தியான தொகுப்பு,ಎಲ್ಲಿಯೂ ದಟ್ಟವಾದ ಸೆಟ್
பூஜ்ய கருதுகோள்,ಶೂನ್ಯ ಕಲ್ಪನೆ
பூஜ்ய அணி,ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
பூஜ்ய தொகுப்பு,ಶೂನ್ಯ ಸೆಟ್
பூஜ்ய திசையன்,ಶೂನ್ಯ ವೆಕ್ಟರ್
எண்,ಸಂಖ್ಯೆ
எண் அச்சு,ಸಂಖ್ಯೆಯ ಅಕ್ಷ
எண் அமைப்பு,ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
எண்,ಸಂಖ್ಯಾ
எண்ணிக்கை,ಸಂಖ್ಯಾಶಾಸ್ತ್ರ
எண்,ಸಂಖ್ಯಾಕಾರಕ
எண் குணகம்,ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ
எண் கணக்கீடு,ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
எண் வேறுபாடு,ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ
எண் முறை,ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ
n-வெக்டார்,ಎನ್-ವೆಕ್ಟರ್
n-வெக்டார் இடம்,n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
பொருள்,ವಸ್ತು
புறநிலை செயல்பாடு,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
சாய்ந்த,ಓರೆಯಾದ
சாய்ந்த அறிகுறி,ಓರೆಯಾದ ಲಕ್ಷಣ
சாய்ந்த அச்சு,ಓರೆಯಾದ ಅಕ್ಷ
சாய்வான பகுதி,ಓರೆಯಾದ ವಿಭಾಗ
கவனிப்பு,ವೀಕ್ಷಣೆ
கவனிக்கப்பட்ட அதிர்வெண்,ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ
மழுங்கிய கோணம்,ಚೂಪಾದ ಕೋನ
எண்கோணம்,ಅಷ್ಟಭುಜಾಕೃತಿ
எண்முகம்,ಅಷ್ಟಮುಖಿ
எண்ம அமைப்பு,ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ
எண்கோணம்,ಆಕ್ಟಾಂಟ್
ஒற்றைப்படை,ಬೆಸ
ஒற்றைப்படை வளைவு,ಬೆಸ ವಕ್ರರೇಖೆ
ஒற்றைப்படை எண்,ಬೆಸ ಸಂಖ್ಯೆ
ஒற்றைப்படை வரிசைமாற்றம்,ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ
ஒற்றைப்படை பல்லுறுப்புக்கோவை,ಬೆಸ ಬಹುಪದೋಕ್ತಿ
கொடுக்க,ಕೊಡು
ஒன்றுக்கு ஒரு கடிதம்,ಒಂದರಿಂದ ಒಂದು ಪತ್ರವ್ಯವಹಾರ
ஒன்றுக்கு ஒன்று செயல்பாடு,ಒಂದರಿಂದ ಒಂದು ಕಾರ್ಯ
ஒன்றுக்கு ஒன்று வரைபடம்,ಒಂದರಿಂದ ಒಂದು ನಕ್ಷೆ
ஒரு வழி வகைப்பாடு,ಏಕಮುಖ ವರ್ಗೀಕರಣ
வரைபடத்தில்,ನಕ್ಷೆಯ ಮೇಲೆ
திறந்த,ತೆರೆದ
திறந்த பந்து,ತೆರೆದ ಚೆಂಡು
திறந்த இடைவெளி,ತೆರೆದ ಮಧ್ಯಂತರ
திறந்த கதிர்,ತೆರೆದ ಕಿರಣ
திறந்த தொகுப்பு,ತೆರೆದ ಸೆಟ್
அறுவை சிகிச்சை,ಕಾರ್ಯಾಚರಣೆ
செயல்பாட்டு ஆராய்ச்சி,ಕಾರ್ಯಾಚರಣೆಯ ಸಂಶೋಧನೆ
செயல்பாட்டு ஆராய்ச்சி,ಕಾರ್ಯಾಚರಣೆಗಳ ಸಂಶೋಧನೆ
இயக்குபவர்,ಆಪರೇಟರ್
எதிர் கோணம்,ವಿರುದ್ಧ ಕೋನ
எதிர் நிகழ்வு,ವಿರುದ್ಧ ಘಟನೆ
உகந்த அடிப்படை சாத்தியமான தீர்வு,ಸೂಕ್ತ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
உகந்த நிலை,ಸೂಕ್ತ ಸ್ಥಿತಿ
உகந்த நிறைய அளவு,ಸೂಕ್ತ ಲಾಟ್ ಗಾತ್ರ
உகந்த மதிப்பு,ಸೂಕ್ತ ಮೌಲ್ಯ
உகந்த,ಅತ್ಯುತ್ತಮ
வட்ட பாதையில் சுற்றி,ಕಕ್ಷೆ
உத்தரவு,ಆದೇಶ
ஆர்டர் செய்யப்பட்ட ஜோடி,ಆದೇಶದ ಜೋಡಿ
ஆர்டர் செட்,ಆದೇಶ ಸೆಟ್
ஆர்டர்,ಆದೇಶ
ஒரு தீர்மானிப்பவரின் வரிசை,ನಿರ್ಧಾರಕ ಆದೇಶ
ஒரு குழுவின் வரிசை,ಒಂದು ಗುಂಪಿನ ಆದೇಶ
ஒரு அணி வரிசை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಕ್ರಮ
ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை,ಗುಂಪಿನಲ್ಲಿರುವ ಅಂಶದ ಕ್ರಮ
வேறுபட்ட சமன்பாட்டின் வரிசை,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ
செயல்பாட்டின் வரிசை,ಕಾರ್ಯಾಚರಣೆಯ ಕ್ರಮ
பூஜ்ஜியத்தின் வரிசை,ಶೂನ್ಯದ ಕ್ರಮ
வரிசை எண்,ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆ
சாதாரண வேறுபாடு சமன்பாடு,ಸಾಮಾನ್ಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ஒழுங்குபடுத்து,ಆರ್ಡಿನೇಟ್
oreintability,ಅಸ್ಥಿರತೆ
நோக்குநிலை,ದೃಷ್ಟಿಕೋನ
மேற்பரப்பின் நோக்குநிலை,ಮೇಲ್ಮೈ ದೃಷ್ಟಿಕೋನ
தோற்றம்,ಮೂಲ
ஆயங்களின் தோற்றம்,ನಿರ್ದೇಶಾಂಕಗಳ ಮೂಲ
orthocenter,ಆರ್ಥೋಸೆಂಟರ್
ஆர்த்தோகனல்,ಆರ್ಥೋಗೋನಲ್
ஆர்த்தோகனல் அச்சுகள்,ಆರ್ಥೋಗೋನಲ್ ಅಕ್ಷಗಳು
ஆர்த்தோகனல் குடும்பம்,ಆರ್ಥೋಗೋನಲ್ ಕುಟುಂಬ
