English,Bengali
look ahead set,সামনে সেট দেখুন
Look-up,খুঁজে দেখো
Loop,লুপ
loop control,লুপ নিয়ন্ত্রণ
loop initialization,লুপ ইনিশিয়ালাইজেশন
loop modification,লুপ পরিবর্তন
loop network,লুপ নেটওয়ার্ক
loop start,লুপ শুরু
loop termination,লুপ সমাপ্তি
loop-back test,লুপ-ব্যাক পরীক্ষা
loosely coupled,ঢিলেঢালাভাবে মিলিত
lossless compression,ক্ষতিহীন কম্প্রেশন
lossy compression,ক্ষতিকর কম্প্রেশন
low byte,কম বাইট
low level language,নিম্ন স্তরের ভাষা
low pass filter,কম পাস ফিল্টার
lower bound,নিম্ন সীমা
mac protocol (medium access control),ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ)
Machine,মেশিন
machine address,মেশিন ঠিকানা
machine code,মেশিন কোড
machine cycle,মেশিন চক্র
machine dependent language,মেশিন নির্ভর ভাষা
machine dependent software,মেশিন নির্ভর সফটওয়্যার
machine error,মেশিন ত্রুটি
machine idle time,মেশিন অলস সময়
machine independent language,মেশিন স্বাধীন ভাষা
machine instruction,মেশিনের নির্দেশনা
machine intelligence,মেশিন বুদ্ধিমত্তা
machine language,মেশিন ভাষা
machine learning,মেশিন লার্নিং
machine operation,মেশিন অপারেশন
machine oriented language,মেশিন ওরিয়েন্টেড ভাষা
machine run,মেশিন চালানো
machine simulation,মেশিন সিমুলেশন
machine spoiled time,মেশিন নষ্ট সময়
machine translation,যন্ত্রানুবাদ
machine word,মেশিন শব্দ
macro (=macro instruction),ম্যাক্রো (= ম্যাক্রো নির্দেশ)
macro argument,ম্যাক্রো যুক্তি
macro assembly program,ম্যাক্রো সমাবেশ প্রোগ্রাম
macro call,ম্যাক্রো কল
macro code,ম্যাক্রো কোড
macro command,ম্যাক্রো কমান্ড
macro declaration,ম্যাক্রো ঘোষণা
macro definition,ম্যাক্রো সংজ্ঞা
macro flow chart,ম্যাক্রো ফ্লো চার্ট
macro generator,ম্যাক্রো জেনারেটর
macro instruction,ম্যাক্রো নির্দেশ
macro language,ম্যাক্রো ভাষা
macro library,ম্যাক্রো লাইব্রেরি
macro parameter,ম্যাক্রো প্যারামিটার
macro processing,ম্যাক্রো প্রক্রিয়াকরণ
macro processor,ম্যাক্রো প্রসেসর
macro programming,ম্যাক্রো প্রোগ্রামিং
macro prototype,ম্যাক্রো প্রোটোটাইপ
Macro-coding,ম্যাক্রো-কোডিং
magabyte (MB),ম্যাগাবাইট (এমবি)
magic character,জাদু চরিত্র
magic number,জাদু সংখ্যা
magnetic bubble memory,চৌম্বকীয় বুদ্বুদ মেমরি
magnetic card,চৌম্বক কার্ড
magnetic cell,চৌম্বক কোষ
magnetic character,চৌম্বক চরিত্র
magnetic core storage,চৌম্বকীয় কোর স্টোরেজ
magnetic disk,চৌম্বকীয় ডিস্ক
magnetic disk address,চৌম্বকীয় ডিস্ক ঠিকানা
magnetic disk memory,চৌম্বকীয় ডিস্ক মেমরি
magnetic drum,চৌম্বক ড্রাম
magnetic encoding,চৌম্বকীয় এনকোডিং
magnetic head,চৌম্বকীয় মাথা
magnetic ink,চৌম্বক কালি
magnetic ink character recognition (MICR),চৌম্বক কালি অক্ষর স্বীকৃতি (MICR)
magnetic media,চৌম্বক মিডিয়া
magnetic reading,চৌম্বকীয় পড়া
magnetic recording,চৌম্বকীয় রেকর্ডিং
magnetic storage,চৌম্বকীয় সঞ্চয়স্থান
magnetic strip,চৌম্বক ফালা
magnetic tape,চৌম্বকীয় টেপ
magnetic tape cartridge,চৌম্বক টেপ কার্তুজ
magnetic tape drive,চৌম্বকীয় টেপ ড্রাইভ
magnetic tape header,চৌম্বকীয় টেপ হেডার
magnetic tape librarian,চৌম্বক টেপ গ্রন্থাগারিক
magnetic tape transport,চৌম্বকীয় টেপ পরিবহন
magnetic tape unit,চৌম্বকীয় টেপ ইউনিট
magnetic thin film,চৌম্বকীয় পাতলা ফিল্ম
magnetic track,চৌম্বক ট্র্যাক
magneto optic storage,ম্যাগনেটো অপটিক স্টোরেজ
magnetographic printer,ম্যাগনেটোগ্রাফিক প্রিন্টার
Magnetostriction,ম্যাগনেটোস্ট্রিকশন
magnetostrictive tablet,ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট
mail box,মেইল বক্স
mail merge,মেইল মার্জ
main control unit,প্রধান নিয়ন্ত্রণ ইউনিট
main frame,প্রধান ফ্রেম
main frame system,প্রধান ফ্রেম সিস্টেম
main memory,প্রধান স্মৃতি
main program,প্রধান প্রোগ্রাম
main storage,প্রধান স্টোরেজ
main switch,প্রধান সুইচ
Maintenance,রক্ষণাবেক্ষণ
maintenance panel,রক্ষণাবেক্ষণ প্যানেল
maintenance time,রক্ষণাবেক্ষণ সময়
major cycle,প্রধান চক্র
major device,প্রধান ডিভাইস
major key,প্রধান কী
major state,প্রধান রাষ্ট্র
major structure,প্রধান কাঠামো
major task,প্রধান কাজ
majority element,সংখ্যাগরিষ্ঠ উপাদান
majority gate,সংখ্যাগরিষ্ঠ গেট
majority operation,সংখ্যাগরিষ্ঠ অপারেশন
makeup time,মেকআপ সময়
malfunction routine,ত্রুটিপূর্ণ রুটিন
management development,ব্যবস্থাপনা উন্নয়ন
management information system (MIS),ব্যবস্থাপনা তথ্য সিস্টেম (MIS)
management science,ব্যবস্থাপনা বিজ্ঞান
Manchester coding,ম্যানচেস্টার কোডিং
Manifolding,ম্যানিফোল্ডিং
manipulated variable,চালিত পরিবর্তনশীল
manipulating indexing,ম্যানিপুলেটিং ইনডেক্সিং
man-machine simulation,ম্যান-মেশিন সিমুলেশন
manual address switch,ম্যানুয়াল ঠিকানা সুইচ
manual analysis,ম্যানুয়াল বিশ্লেষণ
manual answering,ম্যানুয়াল উত্তর
manual entry,ম্যানুয়াল এন্ট্রি
manual exchange,ম্যানুয়াল বিনিময়
manual input,হস্ত পরিচালিত
manual operation,সংক্ষিপ্ত কাজ
many to many relationship,অনেক থেকে অনেক সম্পর্ক
many to one decoder,অনেক থেকে এক ডিকোডার
map method,মানচিত্র পদ্ধতি
Mapping,ম্যাপিং
Margin,মার্জিন
margin error,মার্জিন ত্রুটি
marginal check,প্রান্তিক চেক
marginal test,প্রান্তিক পরীক্ষা
mark detection,চিহ্ন সনাক্তকরণ
mark reading,পড়া চিহ্নিত করুন
mark scanning,মার্ক স্ক্যানিং
mark sense,মার্ক সেন্স
Marker,মার্কার
Marking,চিহ্নিত করা
marking wave,চিহ্নিত তরঙ্গ
markov chain,মার্কভ চেইন
markov source,মার্কভ উৎস
mark-up language,মার্কআপ ভাষা
Maser,মাসার
Maser,মাসার
Mask,মুখোশ
mask bit,মাস্ক বিট
mask programmable device,মাস্ক প্রোগ্রামেবল ডিভাইস
mask register,মাস্ক রেজিস্টার
masked ROM,মুখোশযুক্ত রম
Masking,মাস্কিং
mass data,ভর তথ্য
mass memory,ভর মেমরি
massively parallel,ব্যাপকভাবে সমান্তরাল
Master,ওস্তাদ
master card,মাস্টার কার্ড
master clock,মাস্টার ঘড়ি
master consol,মাস্টার কনসোল
master data,মূল তথ্য
master diagram,মাস্টার ডায়াগ্রাম
master file,প্রধান নথি
master group,মাস্টার গ্রুপ
master key,প্রধান চাবি
master library tape,মাস্টার লাইব্রেরি টেপ
master processor,মাস্টার প্রসেসর
master program,মাস্টার প্রোগ্রাম
master station,মাস্টার স্টেশন
master tape,মাস্টার টেপ
master terminal,মাস্টার টার্মিনাল
master/slave device,মাস্টার/দাস ডিভাইস
master/slave system,প্রভু/দাস ব্যবস্থা
Match,ম্যাচ
Matching,ম্যাচিং
mathematical programming,গাণিতিক প্রোগ্রামিং
mathematical simulation,গাণিতিক সিমুলেশন
Matrix,ম্যাট্রিক্স
matrix printer,ম্যাট্রিক্স প্রিন্টার
matrix switch,ম্যাট্রিক্স সুইচ
matrix table,ম্যাট্রিক্স টেবিল
maxi computer,ম্যাক্সি কম্পিউটার
Maxicomputer,ম্যাক্সিকম্পিউটার
maximal element,সর্বাধিক উপাদান
maxterm (standard sum term),সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ)
maxwell daemon,ম্যাক্সওয়েল ডেমন
Mean,মানে
mean repair time,মানে মেরামতের সময়
mean time between failure (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
mean time between failure (MTBF),ব্যর্থতার মধ্যবর্তী সময় (MTBF)
mean time to failure,ব্যর্থতার সময় মানে
mean time to repair,মেরামত করার সময় মানে
mean time to repair (MTTR),মেরামতের গড় সময় (MTTR)
medium scale integration (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
medium scale integration (MSI),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
medium term storage device,মাঝারি মেয়াদী স্টোরেজ ডিভাইস
megabit per second (MB Ps),প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস)
member object,সদস্য বস্তু
member record,সদস্য রেকর্ড
Memory,স্মৃতি
memory array,মেমরি অ্যারে
memory bank,মেমরি ব্যাংক
memory buffer register,মেমরি বাফার রেজিস্টার
memory bus,মেমরি বাস
memory card,মেমরি কার্ড
memory cell,মেমরি সেল
memory compaction,মেমরি কম্প্যাকশন
memory core,মেমরি কোর
memory cycle,মেমরি চক্র
memory data register,মেমরি ডেটা রেজিস্টার
memory dump,মেমরি ডাম্প
memory exchange,মেমরি বিনিময়
memory hierarchy,মেমরি অনুক্রম
memory instruction,মেমরি নির্দেশনা
memory management,স্মৃতি ব্যবস্থাপনা
memory map,মেমরি মানচিত্র
memory mapped I/O,মেমরি ম্যাপ করা I/O
memory model,মেমরি মডেল
memory module,মেমরি মডিউল
memory pointer register,মেমরি পয়েন্টার রেজিস্টার
memory power,স্মৃতি শক্তি
memory protection,মেমরি সুরক্ষা
memory reference instruction,মেমরি রেফারেন্স নির্দেশনা
memory resident program,মেমরি আবাসিক প্রোগ্রাম
memory unit,মেমরি ইউনিট
Menu,তালিকা
menu bar,মেনু বার
menu drive,মেনু ড্রাইভ
menu selection,মেনু নির্বাচন
menu-driven program,মেনু-চালিত প্রোগ্রাম
Merge,একত্রিত করা
merge exchange sort,একত্রিত বিনিময় সাজানোর
merge sort,মার্জ সাজান
Merging,মার্জিং
mesh network,জাল নেটওয়ার্ক
Messagaing,মেসেজিং
Message,বার্তা
message authentication,বার্তা প্রমাণীকরণ
message box,বার্তা বাক্স
message circuit,বার্তা সার্কিট
message format,বার্তা বিন্যাস
message header,বার্তা শীর্ষ
message mode,বার্তা মোড
message passing,বার্তা পাস
message polling,বার্তা পোলিং
message queue,বার্তা সারি
message switch,বার্তা সুইচ
message text,বার্তার পাঠ্য
message transfer agent,বার্তা স্থানান্তর এজেন্ট
meta assembler,মেটা অ্যাসেম্বলার
meta class,মেটা ক্লাস
meta compilation,মেটা সংকলন
meta compiler,মেটা কম্পাইলার
meta language,মেটা ভাষা
meta network,মেটা নেটওয়ার্ক
meta system,মেটা সিস্টেম
Method,পদ্ধতি
metropolitan area network (MAN),মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান)
Micro,মাইক্রো
micro code,মাইক্রো কোড
micro computer,মাইক্রো কম্পিউটার
micro controller,মাইক্রো কন্ট্রোলার
micro cycle,মাইক্রো চক্র
micro electronic mechanical system (MEMS),মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS)
micro electronics,মাইক্রো ইলেকট্রনিক্স
micro miniauthorization,ক্ষুদ্র ক্ষুদ্র অনুমোদন
micro order,মাইক্রো অর্ডার
micro/mainframe link,মাইক্রো/মেনফ্রেম লিঙ্ক
Microchip,মাইক্রোচিপ
Microcobol,মাইক্রোকোবল
Microcode,মাইক্রোকোড
Microfiche,মাইক্রোফিচ
Microfloppy,মাইক্রোফ্লপি
microform reader,মাইক্রোফর্ম রিডার
Microframe,মাইক্রোফ্রেম
Micrographics,মাইক্রোগ্রাফিক্স
Microphone,মাইক্রোফোন
Microphotograph,মাইক্রোফটোগ্রাফ
microprocessing unit,মাইক্রোপ্রসেসিং ইউনিট
Microprocessor,মাইক্রোপ্রসেসর
microprocessor chip,মাইক্রোপ্রসেসর চিপ
microprocessor compiler,মাইক্রোপ্রসেসর কম্পাইলার
microprocessor unit (MPU),মাইক্রোপ্রসেসর ইউনিট (MPU)
Microprogram,মাইক্রোপ্রোগ্রাম
Microsequence,মাইক্রোসিকোয়েন্স
Microsoft,মাইক্রোসফট
microsoft windows,মাইক্রোসফট উইন্ডোজ
Microwave,মাইক্রোওয়েভ
microwave link,মাইক্রোওয়েভ লিঙ্ক
microwave propagation,মাইক্রোওয়েভ প্রচার
middle management,মধ্যম ব্যবস্থাপনা
Middleware,মিডলওয়্যার
Midicomputer,মিডিকম্পিউটার
Midpoint,মধ্যবিন্দু
Midterm,মিডটার্ম
migration path,অভিবাসন পথ
million instructions per second (MIPS),প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS)
minicomputer,মিনিকম্পিউটার
Minidiskette,মিনিডিস্কেট
minimal kernel,ন্যূনতম কার্নেল
minimal product,সর্বনিম্ন পণ্য
minimal tree,সর্বনিম্ন গাছ
minimax (min-max) algorithm,minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম
minimax procedure,minimax পদ্ধতি
minimum cost spanning tree,ন্যূনতম খরচ বিস্তৃত গাছ
minimum latency coding,ন্যূনতম লেটেন্সি কোডিং
minor device,ছোট ডিভাইস
Minterim,মিন্টেরিম
minus flag,বিয়োগ পতাকা
minus flag,বিয়োগ পতাকা
minus zone,মাইনাস জোন
mirror,আয়না
mirror site,মিরর সাইট
mixed-radix notation,মিশ্র-রেডিক্স স্বরলিপি
Mixer,মিক্সার
Mnemonic,স্মৃতিসংক্রান্ত
mnemonic address,স্মৃতির ঠিকানা
Mnemonics,স্মৃতিবিদ্যা
Mobile,মুঠোফোন
mobile computing,মোবাইল কম্পিউটিং
Model,মডেল
modeless editor,মডেলহীন সম্পাদক
Modelling,মডেলিং
Modem,মডেম
Moderate,পরিমিত
Moderation,সংযম
Moderator,মডারেটর
modified instruction,পরিবর্তিত নির্দেশ
Modifier,পরিবর্তনকারী
modifier bit,সংশোধক বিট
Modify,পরিবর্তন করুন
Modular,মডুলার
Modularity,মডুলারিটি
Modulation,মড্যুলেশন
Module,মডিউল
module architecture,মডিউল আর্কিটেকচার
Monitor,মনিটর
monitoring program,পর্যবেক্ষণ প্রোগ্রাম
monocrome display,মনোক্রোম প্রদর্শন
monolithic integrated circuit,মনোলিথিক ইন্টিগ্রেটেড সার্কিট
monolithic technology,মনোলিথিক প্রযুক্তি
monospace font,মনোস্পেস ফন্ট
Monostable,একচেটিয়া
Monotoricity,একঘেয়েমি
Morph,মর্ফ
Morpheme,মরফিম
Morphism,মর্ফিজম
Mortgage,বন্ধক
mosfet (MOSFET),mosfet (MOSFET)
most significant bit,সবচেয়ে উল্লেখযোগ্য বিট
mother board,মাদার বোর্ড
mother register,মা নিবন্ধন
motion picture,চলচ্চিত্র
motion picture experts group (MPEG),মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG)
Mount,মাউন্ট
Mouse,মাউস
Move,সরান
move character,চরিত্র সরান
MS-DOS,MS-DOS
MS-Windows,এমএস-উইন্ডোজ
multi aspect,বহু দিক
multi processor,মাল্টি প্রসেসর
multi programming,মাল্টি প্রোগ্রামিং
multi tasking,মাল্টি টাস্কিং
Multibus,মাল্টিবাস
Multicast,মাল্টিকাস্ট
multicast address,মাল্টিকাস্ট ঠিকানা
Multicasting,মাল্টিকাস্টিং
Multichip,মাল্টিচিপ
Multics,মাল্টিক্স
multijob operation,বহু কাজের অপারেশন
multilevel memory,বহুস্তর মেমরি
multimedia technology,মাল্টিমিডিয়া প্রযুক্তি
Multimode,মাল্টিমোড
Multiple,একাধিক
multiple precision,একাধিক নির্ভুলতা
multiple regression,একাধিক সংশ্লেষণ
Multiplex,মাল্টিপ্লেক্স
multiplex mode,মাল্টিপ্লেক্স মোড
Multiplexer,মাল্টিপ্লেক্সার
Multiplexing,মাল্টিপ্লেক্সিং
multipoint network,মাল্টিপয়েন্ট নেটওয়ার্ক
Multiprocessing,মাল্টিপ্রসেসিং
multiprocessor system,মাল্টিপ্রসেসর সিস্টেম
multipurpose internet mail extention (MIME),বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME)
Multischedule,মাল্টিসিডিউল
Multistation,মাল্টিস্টেশন
Multithreading,মাল্টিথ্রেডিং
multivalued logic,বহুমূল্যযুক্ত যুক্তি
multivariate analysis,বহুচলকীয় বিশ্লেষণ
Multivibrator,মাল্টিভাইব্রেটর
mutual exclusion,পারস্পরিক বর্জন
mutual information,পারস্পরিক তথ্য
naïve user,নিষ্পাপ ব্যবহারকারী
name server,নাম সার্ভার
NAND operation,NAND অপারেশন
Nano,ন্যানো
narrow band,সংকীর্ণ ব্যান্ড
national information infrastructure,জাতীয় তথ্য অবকাঠামো
National Information Standards Organization (NAND NISO),ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO)
native code,নেটিভ কোড
native compiler,নেটিভ কম্পাইলার
native software,নেটিভ সফটওয়্যার
natural compiler,প্রাকৃতিক কম্পাইলার
natural language processing,স্বাভাবিক ভাষা প্রক্রিয়াকরণ
natural language querry,প্রাকৃতিক ভাষা প্রশ্ন
natural number,স্বাভাবিক সংখ্যা
Navigation,নেভিগেশন
Navigator,নেভিগেটর
negative logic,নেতিবাচক যুক্তি
nested loop,নেস্টেড লুপ
nested macros,নেস্টেড ম্যাক্রো
Net,নেট
net address,নেট ঠিকানা
net citizen,নেট নাগরিক
netscape navigator,নেটস্কেপ নেভিগেটর
network access control,নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ
network architecture,নেটওয়ার্ক আর্কিটেকচার
network file system (NFS),নেটওয়ার্ক ফাইল সিস্টেম (NFS)
network integrity,নেটওয়ার্ক অখণ্ডতা
network interconnection,নেটওয়ার্ক আন্তঃসংযোগ
network layer,নেটওয়ার্ক স্তর
network management,নেটওয়ার্ক ব্যবস্থাপনা
network topology,নেটওয়ার্ক টপোলজি
network virtual terminal,নেটওয়ার্ক ভার্চুয়াল টার্মিনাল
neutral relay,নিরপেক্ষ রিলে
neutral transmission,নিরপেক্ষ সংক্রমণ
new line character,নতুন লাইন চরিত্র
new sync,নতুন সিঙ্ক
NFS/network file,NFS/নেটওয়ার্ক ফাইল
Nibble,নিবল
nine's complement,নাইন এর পরিপূরক
Node,নোড
Noise,গোলমাল
noise mode,শব্দ মোড
noiseless coding,শব্দহীন কোডিং
non determinism,অনির্ধারণবাদ
non distributive,অ বিতরণকারী
non empty set,খালি সেট না
non prime,অ প্রধান
Non-interactive,অ-ইন্টারেক্টিভ
non-terminal system,অ-টার্মিনাল সিস্টেম
non-volatile memory,অনুদ্বায়ী মেমরি
non-volatile ram,অ-উদ্বায়ী রাম
non-weighted code,নন-ওয়েটেড কোড
NOP instruction,NOP নির্দেশনা
NOR,NOR
NOR gate,NOR গেট
Normal,স্বাভাবিক
Normalization,স্বাভাবিককরণ
Normalizer,নর্মালাইজার
NOR-operation,NOR- অপারেশন
NOT,না
NOT circuit,সার্কিট নয়
NOT equivalence gate,সমতুল্য গেট নয়
NOT operation,অপারেশন নয়
Not-AND,না-এন্ড
NOT-AND operation,না-এবং অপারেশন
NOT-OR,না-বা
NOT-OR operation,না-বা অপারেশন
NP completeness,এনপি সম্পূর্ণতা
NULL pointer,NULL পয়েন্টার
number theory,সংখ্যা তত্ত্ব
nyquist criteria,nyquist মানদণ্ড
Object,অবজেক্ট
object oriented,অবজেক্ট ওরিয়েন্টেড
octal code,অক্টাল কোড
octal number,অক্টাল সংখ্যা
Octet,অক্টেট
Octree,অক্টরি
odd parity,অদ্ভুত সমতা
office automation,অফিস অটোমেশন
office software,অফিস সফটওয়্যার
Off-line,অফ লাইন
off-line processing,অফ-লাইন প্রক্রিয়াকরণ
Off-set,অফ সেট
omega notation,ওমেগা স্বরলিপি
on-line communication,অনলাইন যোগাযোগ
on-line processing,অনলাইন প্রক্রিয়াকরণ
OP register,ওপি রেজিস্টার
open addressing,খোলা ঠিকানা
open system interconnection,খোলা সিস্টেম আন্তঃসংযোগ
open wire,খোলা তার
Operand,অপারেন্ড
operating system,অপারেটিং সিস্টেম
Operation,অপারেশন
Operator,অপারেটর
optical character recognition,অপটিক্যাল ক্যারেক্টার রেকগনিশন
optical fibre,অপটিক্যাল ফাইবার
optical font,অপটিক্যাল ফন্ট
optical mark recognition (OMR),অপটিক্যাল মার্ক রিকগনিশন (OMR)
optical memory,অপটিক্যাল মেমরি
optical reader,অপটিক্যাল রিডার
optical scanning,অপটিক্যাল স্ক্যানিং
Optimal,সর্বোত্তম
Optimization,অপ্টিমাইজেশান
opto coupler,অপটো কাপলার
Optoelectronics,অপটোইলেক্ট্রনিক্স
Optoisolator,অপটোআইসোলেটর
OR,বা
OR gate,বা গেট
OR operation,বা অপারেশন
order by,দ্বারা আদেশ
order of precedence,অগ্রাধিকারের ক্রম
ordered pair,অর্ডার করা জোড়া
ordered set,অর্ডার করা সেট
ordered tree,আদেশ করা গাছ
output data,আউটপুট ডেটা
output device,আউটপুট ডিভাইস
output file,আউটপুট ফাইল
output module,আউটপুট মডিউল
output statement,আউটপুট বিবৃতি
output stream,আউটপুট স্ট্রীম
output unit,আউটপুট ইউনিট
over flow,ওভার প্রবাহ
over lay,উপর রাখা
over load,ওভার লোড
over printing,মুদ্রণ উপর
over run,ওভার রান
over run error,ওভার রান ত্রুটি
overhead bit,ওভারহেড বিট
Overlap,ওভারল্যাপ
overlay program,ওভারলে প্রোগ্রাম
override interrupt,ওভাররাইড বাধা
Overwrite,ওভাররাইট করুন
own coding,নিজস্ব কোডিং
Pack,প্যাক
Package,প্যাকেজ
Packet,প্যাকেট
packet switching,প্যাকেট সুইচিং
packing factor,প্যাকিং ফ্যাক্টর
Padding,প্যাডিং
Page,পাতা
page addressing,পৃষ্ঠা ঠিকানা
page break,পৃষ্ঠা বিরতি
page footing,পৃষ্ঠা ফুটিং
page in,পৃষ্ঠা
page out,পৃষ্ঠা আউট
page reader,পৃষ্ঠা পাঠক
page swap,পৃষ্ঠা অদলবদল
paged memory,পৃষ্ঠাযুক্ত মেমরি
Paging,পেজিং
palm top,পাম শীর্ষ
paper sensor,কাগজ সেন্সর
parallel algoritham,সমান্তরাল অ্যালগরিথাম
parallel computer,সমান্তরাল কম্পিউটার
parallel interface,সমান্তরাল ইন্টারফেস
parallel port,সমান্তরাল পোর্ট
parallel processing,সমান্তরাল প্রক্রিয়াকরণ
parallel programming,সমান্তরাল প্রোগ্রামিং
Parameter,প্যারামিটার
Parent,অভিভাবক
Parity,সমতা
parse tree,পার্স গাছ
Parser,পার্সার
Parsing,পার্সিং
Partition,বিভাজন
Partitioning,বিভাজন
Password,পাসওয়ার্ড
Path,পথ
pattern recognition,প্যাটার্ন স্বীকৃতি
PC-disk operating system (PCDOS),পিসি-ডিস্ক অপারেটিং সিস্টেম (পিসিডিওএস)
Peer,সমকক্ষ ব্যক্তি
pen plotter,কলম চক্রান্তকারী
Pentium,পেন্টিয়াম
Periodic,পর্যায়ক্রমিক
Peripherals,পেরিফেরাল
Peri,পেরি
permanent virtual circuit,স্থায়ী ভার্চুয়াল সার্কিট
Persistant,অবিচল
personel computer (PC),ব্যক্তিগত কম্পিউটার (পিসি)
personnel digital assistant (PDA),কর্মী ডিজিটাল সহকারী (PDA)
Phantom,ফ্যান্টম
Phase,পর্যায়
Phoneme,ফোনমে
phonetic system,ফোনেটিক সিস্টেম
photo diode,ফটো ডায়োড
Physical,শারীরিক
physical interface,শারীরিক ইন্টারফেস
Pico,পিকো
pie chart,পাই চিত্র
pie graph,পাই গ্রাফ
Pitch,পিচ
Pixel,পিক্সেল
plain ascii (ASCII),প্লেইন ascii (ASCII)
plain text,প্লেইন টেক্সট
Planning,পরিকল্পনা
Platform,প্ল্যাটফর্ম
Plotter,চক্রান্তকারী
plotting head,চক্রান্ত মাথা
Plugboard,প্লাগবোর্ড
Point,বিন্দু
point to point protocol (PPP),পয়েন্ট টু পয়েন্ট প্রোটোকল (পিপিপি)
Pointer,পয়েন্টার
Polarization,মেরুকরণ
Polling,পোলিং
polygon clipping,বহুভুজ ক্লিপিং
Polymorphism,পলিমরফিজম
Polynomial,বহুপদ
POP (post office protocol),POP (পোস্ট অফিস প্রোটোকল)
Pop-up menu,পপ - আপ মেনু
Portability,বহনযোগ্যতা
Portrait,প্রতিকৃতি
post order,পোস্ট অর্ডার
post script,পোস্ট স্ক্রিপ্ট
postamble bit,পোস্টাম্বল বিট
Postfix,পোস্টফিক্স
power down,ক্ষমতা হ্রাস
Power-off,যন্ত্র বন্ধ
Power-on,পাওয়ার অন
Power-up,চালু কর
preamble bit,প্রস্তাবনা বিট
precedance graph,অগ্রাধিকার গ্রাফ
Predicate,পূর্বাভাস
preemptive scheduling,পূর্বনির্ধারিত সময়সূচী
Pre-fix,প্রি-ফিক্স
Preprocessing,প্রিপ্রসেসিং
Process,প্রক্রিয়া
process switch,প্রক্রিয়া সুইচ
Processing,প্রক্রিয়াকরণ
Processor,প্রসেসর
Production,উৎপাদন
Program,কার্যক্রম
program compilation,প্রোগ্রাম সংকলন
Program cash,প্রোগ্রাম নগদ
program debugging,প্রোগ্রাম ডিবাগিং
program design,প্রোগ্রাম ডিজাইন
program evaluation & review technique (PERT),প্রোগ্রাম মূল্যায়ন এবং পর্যালোচনা কৌশল (PERT)
program halt,প্রোগ্রাম বন্ধ
program library,প্রোগ্রাম লাইব্রেরি
program run,প্রোগ্রাম চালানো
Programmer,প্রোগ্রামার
Prolog,প্রোলগ
PROM,PROM
Propagation,প্রচার
Proposition,প্রস্তাব
protected key,সুরক্ষিত কী
Protection,সুরক্ষা
Protocol,প্রোটোকল
protocol translation,প্রোটোকল অনুবাদ
pseudo code,সুডোকোড
public data network,পাবলিক ডেটা নেটওয়ার্ক
public domain,উন্মুক্ত এলাকা
public key encripting,পাবলিক কী এনক্রিপ্টিং
Pulse,স্পন্দন
pulse code modulation,পালস কোড মডুলেশন
pulse digital modulation (PDM),পালস ডিজিটাল মড্যুলেশন (PDM)
pulse train,পালস ট্রেন
Punctuation,বিরাম চিহ্ন
Push,ধাক্কা
push down automata,অটোমেটা নিচে ধাক্কা
pushup list,পুশআপ তালিকা
quad density,চতুর্ভুজ ঘনত্ব
Qualification,যোগ্যতা
Quantifier,কোয়ান্টিফায়ার
Quantize,কোয়ান্টাইজ করুন
Quantizer,কোয়ান্টাইজার
Quantum,কোয়ান্টাম
quantum clock,কোয়ান্টাম ঘড়ি
quantum computing,কোয়ান্টাম কম্পিউটিং
querry by example,উদাহরণ দ্বারা প্রশ্ন
Query,প্রশ্ন
query language,প্রশ্নের ভাষা
query processing,অনুসন্ধান প্রক্রিয়াকরণ
Queue,কিউ
queue management,সারি ব্যবস্থাপনা
queue register,সারি রেজিস্টার
queuing network,সারিবদ্ধ নেটওয়ার্ক
queuining theory,সারিবদ্ধ তত্ত্ব
quick acess memory,দ্রুত অ্যাক্সেস মেমরি
Quotient,ভাগফল
radio frequency interference (RFI),রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI)
Radix,রেডিক্স
random access computer equipment (RACE),র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE)
random access memory (RAM),এলোমেলো অ্যাক্সেস মেমরি (RAM)
random scan,র্যান্ডম স্ক্যান
Raster,রাস্টার
raster scan,রাস্টার স্ক্যান
re engineering,আবার ইঞ্জিনিয়ারিং
re enlargement,পুনরায় বৃদ্ধি
Reachability,নাগালযোগ্যতা
Read,পড়ুন
read head,মাথা পড়া
read only,শুধুমাত্র পাঠযোগ্য
