Assamese,Marathi
বিভক্তিমূলক কেন্দ্ৰীভূতকৰণ,विभक्त लक्ष केंद्रित
inflexion,फुगवणे
এটা ফাংচনৰ inf,फंक्शनची माहिती
তথ্য মেট্ৰিক্স,माहिती मॅट्रिक्स
তথ্য প্ৰক্ৰিয়াকৰণ,माहिती प्रक्रिया
তথ্য বিজ্ঞান,माहिती विज्ञान
অসমতাপূৰ্ণ,एकसंध
অসমতাপূৰ্ণ সমীকৰণ,एकसंध समीकरण
অসমতাপূৰ্ণ ব্যৱস্থা,एकसंध प्रणाली
প্ৰাৰম্ভিক,प्रारंभिक
প্ৰাৰম্ভিক অৱস্থা,प्रारंभिक स्थिती
প্ৰাৰম্ভিক শাৰী,प्रारंभिक ओळ
প্ৰাৰম্ভিক বিন্দু,प्रारंभिक बिंदू
প্ৰাৰম্ভিক সমাধান,प्रारंभिक उपाय
প্ৰাৰম্ভিক বেগ,प्रारंभिक वेग
ইনজেকটিভ মেপ,इंजेक्शन नकाशा
ইনজেকটিভ মেপিং,इंजेक्शन मॅपिंग
ভিতৰৰ গুণন,आतील गुणाकार
ভিতৰৰ বিন্দু,आतील बिंदू
ভিতৰৰ উৎপাদন,अंतर्गत उत्पादन
ইনপুট,इनपुट
ইনপুট ডাটা,इनपुट डेटा
ইনপুট গেট,इनपुट गेट
ইনপুট আউটপুট বিশ্লেষণ,इनपुट आउटपुट विश्लेषण
ইনপুট আউটপুট নিয়ন্ত্ৰণ ব্যৱস্থা,इनपुट आउटपुट नियंत्रण प्रणाली
ইনপুট আউটপুট ব্যৱস্থা,इनपुट आउटपुट सिस्टम
ইনপুট পৰিমাণ,इनपुट प्रमाण
ইনপুট ৰেজিষ্টাৰ,इनपुट रजिस्टर
ইনপুট টাৰ্মিনেল,इनपुट टर्मिनल
লিপিবদ্ধ বৃত্ত,अंकित मंडळ
ক্ষণ,झटपट
তৎক্ষণাত,तात्काळ
তৎক্ষণাত ত্বৰণ,तात्काळ प्रवेग
ঘূৰ্ণনৰ তৎক্ষণাত অক্ষ,रोटेशनचा तात्कालिक अक्ष
তৎক্ষণাত কেন্দ্ৰ,तात्काळ केंद्र
তৎক্ষণাত বেগ,तात्काळ वेग
তৎক্ষণাত আয়তন,तात्काळ खंड
পূৰ্ণসংখ্যা,पूर्णांक
পূৰ্ণসংখ্যা ৰৈখিক প্ৰগ্ৰেমিং,पूर्णांक रेखीय प्रोग्रामिंग
সংহতিযোগ্যতা,अखंडता
সংহতযোগ্য,अविभाज्य
সংহত অৱভেদ্য সমীকৰণ,अविभाज्य विभेदक समीकरण
সংহত সমীকৰণ,अविभाज्य समीकरण
ইন্টিগ্ৰেবল ফাংচন,समाकलित कार्य
অবিচ্ছেদ্য,अविभाज्य
অবিচ্ছেদ্য কেলকুলাছ,अविभाज्य कॅल्क्युलस
অখণ্ড বক্ৰ,अविभाज्य वक्र
অবিচ্ছেদ্য ডমেইন,अविभाज्य डोमेन
অখণ্ড সমীকৰণ,अविभाज्य समीकरण
অখণ্ড সংখ্যা,अविभाज्य संख्या
প্ৰথম ধৰণৰ অবিচ্ছেদ্য,पहिल्या प्रकारचा अविभाज्य
অবিচ্ছেদ্য প্ৰতিনিধিত্ব,अविभाज्य प्रतिनिधित्व
অবিচ্ছেদ্য চিহ্ন,अविभाज्य चिन्ह
সংহত কৰক,समाकलित करा
সংহত শোষণ সহগ,एकात्मिक शोषण गुणांक
সংহতিকাৰী কাৰক,समाकलित करणारा घटक
সংহতি,एकत्रीकरण
পাৰ্থক্যৰ দ্বাৰা সংহতি,भिन्नतेद्वारे एकत्रीकरण
অংশৰ দ্বাৰা সংহতি,भागांद्वारे एकत्रीकरण
যুক্তিবাদৰ দ্বাৰা সংহতি,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
প্ৰতিস্থাপনৰ দ্বাৰা সংহতি,प्रतिस्थापनाद्वारे एकत्रीकरण
ক্ৰমাগত হ্ৰাসৰ দ্বাৰা সংহতি,सलग कपात करून एकत्रीकरण
শৃংখলা অনুসৰি সংহতি,मालिकेद्वारे एकत्रीकरण
ভেক্টৰৰ সংহতি,वेक्टरचे एकत्रीकरण
বন্ধ পৃষ্ঠৰ ওপৰত সংহতি কৰা,बंद पृष्ठभागावर एकत्रीकरण
ইন্টিগ্ৰেটৰ,इंटिग्रेटर
ইন্টিগ্ৰেটৰ উপাদান,इंटिग्रेटर घटक
integro - অৱভেদ্য সমীকৰণ,इंटिग्रो - विभेदक समीकरण
ইন্টাৰচেপ্ট,व्यत्यय
বিনিময়যোগ্য অপাৰেচন,अदलाबदल करण्यायोग्य ऑपरेशन
বিনিময় কৰক,अदलाबदल
আন্তঃশ্ৰেণী সম্পৰ্ক,आंतरवर्गीय सहसंबंध
আন্তঃ সম্পৰ্ক,आंतरसंबंध
আন্তঃ সম্পৰ্ক সহগ,आंतरसंबंध गुणांक
আন্তঃনিৰ্ভৰশীলতা,परस्परावलंबन
আন্তঃনিৰ্ভৰশীল,परस्परावलंबी
সুত,व्याज
আন্তঃপৃষ্ঠ,इंटरफेस
আন্তঃপৃষ্ঠীয় কোণ,इंटरफेसियल कोन
integrand,इंटिग्रँड
সংহত,एकात्मिक
অভ্যন্তৰ,आतील
অভ্যন্তৰীণ কোণ,आतील कोन
অভ্যন্তৰীণ অঞ্চল,अंतर्गत क्षेत्र
অভ্যন্তৰীণ ডমেইন,अंतर्गत डोमेन
অভ্যন্তৰীণ উপাদান,आतील घटक
এটা চেটৰ ভিতৰৰ অংশ,सेटचे आतील भाग
অভ্যন্তৰীণ বিপৰীত কোণ,आतील बाजू विरुद्ध कोन
অভ্যন্তৰীণ গ্ৰহ,अंतर्गत ग्रह
অভ্যন্তৰীণ বিন্দু,आतील बिंदू
অন্তৰ্বৰ্তী,मध्यवर्ती
মধ্যৱৰ্তী বিন্দু,मध्यवर्ती बिंदू
মধ্যৱৰ্তী মূল্য উপপাদ্য,मध्यवर्ती मूल्य प्रमेय
আভ্যন্তৰীণ দ্বিখণ্ড,अंतर्गत दुभाजक
ইন্টাৰপোলেচন,इंटरपोलेशन
ইন্টাৰপলেচন সূত্ৰ,इंटरपोलेशन सूत्र
ছেদ কৰা,छेदन करणारा
ছেদ কৰা বক্ৰ,छेदणारे वक्र
ছেদ কৰা ৰেখা,छेदणाऱ्या रेषा
ছেক্সন,छेदनबिंदू
ছেদক বক্ৰ,छेदनबिंदू वक्र
বক্ৰৰ ছেদ,वक्रांचे छेदनबिंदू
গোটৰ ছেদ,संचांचे छेदनबिंदू
ব্যৱধান,मध्यांतर
ব্যৱধান অনুমান,मध्यांतर अंदाज
inteval অনুমান,inteval अंदाज
ব্যৱধানৰ মধ্যবিন্দু,मध्यांतर बिंदू
ইন্ট্ৰা-ব্লক ইফেক্ট,इंट्रा-ब्लॉक प्रभाव
আন্তঃশ্ৰেণী সম্পৰ্ক,इंट्राक्लास सहसंबंध
অবিৱৰ্তনশীলতা,invariance
অপৰিৱৰ্তিত,अपरिवर्तनीय
অপৰিৱৰ্তিত ব্যৱস্থা,अपरिवर्तनीय प्रणाली
বস্তুৰ তালিকা,यादी
তথ্য-পাতি আবণ্টন,इन्व्हेंटरी वाटप
তথ্য নিয়ন্ত্ৰণ,इन्व्हेंटरी नियंत्रण
তথ্য নিয়ন্ত্ৰণ আৰ্হি,इन्व्हेंटरी कंट्रोल मॉडेल
তথ্য নিয়ন্ত্ৰণ ব্যৱস্থা,इन्व्हेंटरी कंट्रोल सिस्टम
তথ্য-পাতি চক্ৰ,इन्व्हेंटरी सायकल
ইনভেণ্টৰী ধৰি ৰখা খৰচ,इन्व्हेंटरी होल्डिंग खर्च
ইনভেণ্টৰী পইণ্ট,इन्व्हेंटरी पॉइंट
তথ্য-পাতি নীতি,इन्व्हेंटरी धोरण
তথ্য-পাতিৰ পৰিস্থিতি,इन्व्हेंटरी परिस्थिती
বিপৰীতমুখী,व्यस्त
বিপৰীত সম্পৰ্ক,व्यस्त सहसंबंध
বিপৰীত ফলন,व्यस्त कार्य
বিপৰীত হাইপাৰবলিক ফলন,व्यस्त हायपरबोलिक फंक्शन
বিপৰীতভাৱে সমানুপাতিক,व्यस्त प्रमाणात
বিপৰীত মেপিং,व्यस्त मॅपिंग
বিপৰীত সংখ্যা,व्यस्त संख्या
এটা মেট্ৰিক্সৰ বিপৰীত,मॅट्रिक्सचा व्यस्त
বিপৰীত ক্ৰমবিন্যাস,व्यस्त क्रमपरिवर्तन
বিপৰীত অনুপাত,व्यस्त प्रमाण
বিপৰীত ত্ৰিকোণমিতিক ফলন,व्यस्त त्रिकोणमितीय कार्य
ওলোটা সূত্ৰ,उलथापालथ सूत्र
ক্ৰমৰ ওলোটা,ऑर्डरचा उलटा
ওলোটাব পৰা মেট্ৰিক্স,इन्व्हर्टेबल मॅट्रिक्स
ওলোটা ৰূপান্তৰ,अपवर्तनीय परिवर्तन
অযুক্তিকৰ,तर्कहीन
অযুক্তিকৰ সমীকৰণ,तर्कहीन समीकरण
অযুক্তিকৰ প্ৰকাশ,तर्कहीन अभिव्यक्ती
অযুক্তিকৰ সংখ্যা,अपरिमेय संख्या
অযুক্তিকৰ মূল,तर्कहीन मूळ
অকমাব নোৱাৰা,अपरिवर्तनीय
ঘূৰ্ণনশীল ভেক্টৰ,इरोटेशनल वेक्टर
ঘূৰ্ণনশীল ভেক্টৰ ফলন,इरोटेशनल वेक्टर फंक्शन
ঘূৰ্ণনশীল বেগ,इरोटेशनल वेग
সমভুজ,समभुज
আইসোকুৰ্ট&#39;ছিছ,isokurtosis
বিচ্ছিন্ন অপৰিহাৰ্য এককতা,पृथक आवश्यक एकवचन
বিচ্ছিন্ন বিন্দু,अलग बिंदू
সমমিতি,सममितीय
isosceles বিন্যাস,समद्विभुज कॉन्फिगरेशन
পুনৰাবৃত্তি কৰা অখণ্ড,पुनरावृत्ती अविभाज्य
পুনৰাবৃত্তিমূলক আন্তঃপ্ৰক্ষেপণ,पुनरावृत्ती प्रक्षेपण
পুনৰাবৃত্তি,पुनरावृत्ती
পুনৰাবৃত্তি সূত্ৰ,पुनरावृत्ती सूत्र
পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ,पुनरावृत्ती एकीकरण सूत्र
পুনৰাবৃত্তিমূলক পদ্ধতি,पुनरावृत्ती प्रक्रिया
পুনৰাবৃত্তিমূলক কৌশল,पुनरावृत्ती तंत्र
জেকবিয়ান,जेकोबियन
জেকবিয়ান নিৰ্ণায়ক,जेकोबियन निर्धारक
জেকবিয়ান মেট্ৰিক্স,जेकोबियन मॅट्रिक्स
গোটসমূহৰ যোগদান,संच जोडणे
গাঁঠি,संयुक्त
সংযোগ ঘনত্বৰ কাৰ্য্য,संयुक्त घनता कार्य
যৌথ কম্পাঙ্ক কাৰ্য্য,संयुक्त वारंवारता कार्य
যৌথভাৱে নিৰ্ভৰশীল চলক,संयुक्तपणे अवलंबून चल
যৌগিক সম্ভাৱনা,संयुक्त संभाव्यता
যোগদান কৰক (=ইউনিয়ন),सामील व्हा (=संघ)
জাপ মৰা,उडी
জাম্প বিচ্ছিন্নতা,उडी खंडित होणे
ন্যায্যতা প্ৰদান কৰা,औचित्य
ন্যায্যতা দিয়া,समर्थन करणे
কৰ্ণাউৰ মানচিত্ৰ,कर्णॉफ नकाशा
কাৰ্ণেল,कर्नल
মেপিঙৰ কাৰ্ণেল,मॅपिंगचे कर्नल
গতিবিদ্যা,किनेमॅटिक्स
গতিশক্তি,गतीज ऊर्जा
গতিবিদ্যা,गतीशास्त्र
কলমোগ’ৰফ স্মিৰ্নভ পৰীক্ষা,कोल्मोगोरोफ स्मरनोव्ह चाचणी
ক্ৰ&#39;নেকাৰ বদ্বীপ,क्रोनेकर डेल्टा
কুৰ্ট&#39;ছিছ,कर्टोसिस
লেগ্ৰেঞ্জৰ কাৰ্য্য,Lagrange चे कार्य
লেগ্ৰেঞ্জৰ বহুগুণক,Lagrange चे गुणक
লেমিনা,लॅमिना
লেপ্লেচ ৰূপান্তৰ,Laplace परिवर्तन
বৃহৎ সংখ্যা,मोठ्या संख्येने
latent root(=বৈশিষ্ট্যমূলক মূল),सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ)
পাৰ্শ্বীয় পৃষ্ঠ,बाजूकडील पृष्ठभाग
লেটিন বৰ্গক্ষেত্ৰ,लॅटिन चौरस
লেটাছ মলদ্বাৰ,लॅटस गुदाशय
আইন,कायदा
বেগ যোগ কৰাৰ নিয়ম,वेग जोडण्याचा कायदा
যোগকৰণৰ নিয়ম,जोडणीचा कायदा
হ্ৰাস পোৱা লাভৰ নিয়ম,परतावा कमी करण्याचा कायदा
মহাকৰ্ষণৰ নিয়ম,गुरुत्वाकर्षणाचा नियम
গোটৰ বাবে সমৰূপতাৰ নিয়ম,गटांसाठी होमोमॉर्फिझमचा कायदा
আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম,रिंग्ससाठी होमोमॉर्फिझमचा कायदा
খৰচ বৃদ্ধিৰ আইন,वाढत्या खर्चाचा कायदा
সূচকাংকৰ নিয়ম,निर्देशांकांचा कायदा
জড়তাৰ নিয়ম,जडत्वाचा कायदा
বৃহৎ সংখ্যাৰ নিয়ম,मोठ्या संख्येचा कायदा
সম্ভাৱনাৰ নিয়ম,संभाव्यतेचा नियम
পাপৰ নিয়ম,साइन्सचा नियम
সূচকৰ নিয়ম,घातांकांचे नियम
গতিৰ নিয়ম,गतीचे नियम
স্তৰ,थर
লিডিং সহগ,अग्रगण्य गुणांक
লিডিং তিৰ্যক,अग्रगण्य कर्ण
লিডিং চাবমেট্ৰিক্স,अग्रगण्य सबमॅट्रिक्स
লিডিং টাৰ্ম,अग्रगण्य पद
সবাতোকৈ কম,किमान
নূন্যতম সাধাৰণ বহুগুণ (LCM),किमान सामान्य एकाधिक (LCM)
নূন্যতম মৌল,किमान घटक
নূন্যতম বৰ্গক্ষেত্ৰ,किमान चौरस
সৰ্বনিম্ন ওপৰৰ সীমা,किमान वरची सीमा
বাওঁফালৰ coset,डावा कोसेट
বাওহাতেৰে,डावखुरा
বাওঁহাতৰ স্ক্ৰু,डाव्या हाताचा स्क्रू
বাওঁফালৰ বিপৰীত,डावीकडे उलट
বাওঁফালৰ গুণন,बाकी गुणाकार
লেইবনিটজৰ সূত্ৰ,लीबनिट्झ सूत्र
দৈৰ্ঘ্য,लांबी
লেপটকুৰ্টিক,लेप्टोकर्टिक
লেপটকুৰ্টিক বক্ৰ,लेप्टोकर्टिक वक्र
লেপটকুৰ্ট&#39;ছিছ,लेप्टोकर्टोसिस
স্তৰৰ বক্ৰ,पातळी वक्र
আত্মবিশ্বাসৰ স্তৰ,आत्मविश्वासाची पातळी
তাৎপৰ্য্যৰ স্তৰ,महत्त्व पातळी
আভিধানিকভাৱে,शब्दकोशानुसार
অভিধানৰ ক্ৰম,कोशशास्त्रीय क्रम
সম্ভাৱনা ফলন,संभाव्य कार्य
সম্ভাৱনা অনুপাত পৰীক্ষা,संभाव्य गुणोत्तर चाचणी
সীমা,मर्यादा
সীমিত কৰা,मर्यादित करणे
সীমিত মূল্য,मर्यादित मूल्य
সীমিত বেগ,मर्यादित वेग
গড়ত সীমাবদ্ধতা,सरासरी मर्यादा
সংহতিৰ সীমা,एकत्रीकरणाची मर्यादा
ক্ৰমৰ সীমা,क्रम मर्यादा
সীমা বিন্দু (=থুপ বিন্দু),मर्यादा बिंदू (= क्लस्टर पॉइंट)
সীমিত বেগ,वेग मर्यादित करा
ৰেখা,ओळ
ৰৈখিক,रेखीय
ৰৈখিক বীজগণিতীয়,रेखीय बीजगणित
ৰৈখিক বীজগণিতীয় সমীকৰণ,रेखीय बीजगणितीय समीकरण
ৰৈখিক আনুমানিককৰণ,रेखीय अंदाजे
ৰৈখিক এছিম্পট&#39;ট,रेखीय लक्षण
ৰৈখিক সহগ,रेखीय गुणांक
ৰৈখিক সংমিশ্ৰণ,रेखीय संयोजन
ৰৈখিক বাধাসমূহ,रेखीय मर्यादा
ৰৈখিক নিৰ্ভৰশীলতা,रेखीय अवलंबित्व
ৰৈখিক অৱভেদ্য সমীকৰণ,रेखीय भिन्न समीकरण
ৰৈখিক মাত্ৰা,रेखीय परिमाण
ৰৈখিক সমীকৰণ,रेखीय समीकरण
ৰৈখিক ৰূপ,रेखीय फॉर्म
ৰৈখিক ভগ্নাংশ ৰূপান্তৰ,रेखीय अपूर्णांक परिवर्तन
ৰৈখিক ফলন,रेखीय कार्य
ৰৈখিক কাৰ্য্যকৰী,रेखीय कार्यात्मक
ৰৈখিক গোট,रेखीय गट
ৰৈখিক স্বাধীনতা,रेखीय स्वातंत्र्य
ৰৈখিক স্বাধীন সম্পৰ্ক,रेखीय स्वतंत्र संबंध
ৰৈখিক বৈষম্য,रेखीय असमानता
ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ,रेखीय एकसंध विभेदक समीकरण
ৰৈখিক অখণ্ড সমীকৰণ,रेखीय अविभाज्य समीकरण
ৰৈখিক আন্তঃপ্ৰক্ষেপণ,रेखीय प्रक्षेपण
ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
ৰৈখিকতা,रेखीयता
ৰৈখিকভাৱে নিৰ্ভৰশীল,रेखीय अवलंबून
ৰৈখিকভাৱে স্বাধীন,रेखीय स्वतंत्र
ৰৈখিক মেপিং,रेखीय मॅपिंग
ৰৈখিক ক্ৰম,रेखीय क्रम
ৰৈখিক ক্ৰমবিন্যাস,रेखीय क्रम
ৰৈখিক প্ৰগ্ৰেমিং,रेखीय प्रोग्रामिंग
ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম,रेखीय प्रोग्रामिंग अल्गोरिदम
ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,रेखीय प्रोग्रामिंग समस्या
ৰৈখিক ৰিগ্ৰেছন,रेखीय प्रतिगमन
ৰৈখিক ৰিগ্ৰেছন সহগ,रेखीय प्रतिगमन गुणांक
ৰৈখিক সম্পৰ্ক,रेखीय संबंध
ৰৈখিক স্থান (=ভেক্টৰ স্থান),रेखीय जागा (= वेक्टर स्पेस)
ৰৈখিক উপস্থান,रेखीय उपस्थान
ৰৈখিক ৰূপান্তৰ,रेखीय परिवर्तन
ৰৈখিক ধাৰা,रेखीय कल
ৰৈখিক নিৰপেক্ষ অনুমান,रेखीय निःपक्षपाती अंदाज
ৰৈখিক বেগ,रेखीय वेग
ৰেখাৰ অবিচ্ছেদ্য,ओळ अविभाज्य
ছেদক ৰেখা,छेदनबिंदूची ओळ
ৰিগ্ৰেছনৰ ৰেখা,प्रतिगमन ओळ
স্থানীয়কৃত ভেক্টৰ,स्थानिकीकृत वेक्टर
স্থানীয় অনুকূল,स्थानिक इष्टतम
locus,स्थान
কুণ্ডা,लॉग
লগাৰিদমিক,लॉगरिदमिक
লগাৰিদমিক সঠিকতা,लॉगरिदमिक अचूकता
লগাৰিদমিক গণনা,लॉगरिदमिक गणना
লগাৰিদমিক বক্ৰ,लॉगरिदमिक वक्र
লগাৰিদমিক ডেৰাইভেটিভ,लॉगरिदमिक व्युत्पन्न
লগাৰিদমিক পাৰ্থক্য,लॉगरिदमिक भिन्नता
লগাৰিদমিক ফলন,लॉगरिदमिक कार्य
লগাৰিদমিক গড় (=জ্যামিতিক গড়),लॉगरिदमिक मीन (=भौमितीय मध्य)
লগাৰিদমিক স্বাভাৱিক বিতৰণ,लॉगरिदमिक सामान्य वितरण
লগাৰিদমিক সম্পৰ্ক,लॉगरिदमिक संबंध
লগাৰিদমিক স্কেল,लॉगरिदमिक स्केल
লগাৰিদমিক শৃংখলা,लॉगरिदमिक मालिका
লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
লগাৰিদমিক টেবুল (=লগ টেবুল),लॉगरिदमिक टेबल (=लॉग टेबल)
লগাৰিদম (log),लॉगरिदम (लॉग)
তর্ক শাস্ত্র,तर्कशास्त्र
যুক্তিগতভাৱে সমতুল্য,तार्किकदृष्ट्या समतुल्य
লজিষ্টিক বক্ৰ,लॉजिस्टिक वक्र
lognormal বিতৰণ,सामान्य वितरण
দ্ৰাঘিমাংশ,रेखांश
খান্দৰি,पळवाट
লটাৰী,लॉटरी
তলৰ বাৰ,खालचा बार
নিম্ন সীমা,कमी बंधन
নিম্ন Riemann অখণ্ড,लोअर रिमन इंटिग्रल
কম যোগফল,कमी बेरीज
তলৰ ত্ৰিকোণীয় মেট্ৰিক্স,खालचा त्रिकोणी मॅट्रिक्स
মেকল’ৰিনৰ সম্প্ৰসাৰণ,मॅक्लॉरिनचा विस्तार
যাদু সংখ্যা,जादूची संख्या
যাদু বৰ্গক্ষেত্ৰ,जादूचा चौरस
মাত্ৰা সীমা (=সীমিত পৰিমাণ),परिमाण मर्यादा (=मर्यादित विशालता)
মেইল কৰা প্ৰশ্নাৱলী,मेल केलेली प्रश्नावली
মেইল জৰীপ,मेल सर्वेक्षण
majorant (উপৰ সীমা),मेजरंट (वरची सीमा)
মুখ্য চাপ,प्रमुख चाप
majorised ছেট,मोठा संच
বহুতো মূল্যৱান কাৰ্য্য,अनेक मौल्यवान कार्य
মানচিত্ৰ,नकाशा
চেটটোত মেপ কৰক,सेट मध्ये नकाशा
এটা গোটৰ মেপিং,सेटचे मॅपिंग
প্ৰান্তীয় সম্ভাৱনা,किरकोळ संभाव्यता
গাণিতিক বিশ্লেষণ,गणितीय विश्लेषण
গাণিতিক যুক্তি,गणितीय युक्तिवाद
গাণিতিক কেন্দ্ৰ,गणितीय केंद्र
গাণিতিক জটিলতা,गणितीय गुंतागुंत
গাণিতিক অৰ্থনীতি,गणितीय अर्थशास्त्र
গাণিতিক প্ৰত্যাশা,गणितीय अपेक्षा
গাণিতিক ৰূপ,गणितीय फॉर्म
গাণিতিক প্ৰণয়ন,गणितीय सूत्रीकरण
গাণিতিক পৰিচয়,गणितीय ओळख
গাণিতিক যুক্তি,गणितीय तर्क
গাণিতিক আৰ্হি,गणितीय मॉडेल
গাণিতিক ধাৰণা,गणितीय कल्पना
মেট্ৰিক্স ডাইগনালাইজেচন,मॅट्रिक्स डिगोनालायझेशन
মেট্ৰিক্স বিপৰীত,मॅट्रिक्स व्यस्त
মেট্ৰিক্স ওলোটা,मॅट्रिक्स उलटा
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,मॅट्रिक्स पुनरावृत्ती पद्धत
মেট্ৰিক্স পদ্ধতি,मॅट्रिक्स पद्धत
মেট্ৰিক্স গুণন,मॅट्रिक्स गुणाकार
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,स्थिरांकांचे मॅट्रिक्स
ফলপ্ৰসূতাৰ মেট্ৰিক্স,परिणामकारकतेचे मॅट्रिक्स
মেট্ৰিক্স অপাৰেটৰ,मॅट्रिक्स ऑपरेटर
মেট্ৰিক্স বহুপদ,मॅट्रिक्स बहुपदी
মেট্ৰিক্স প্ৰিন্টিং,मॅट्रिक्स प्रिंटिंग
মেট্ৰিক্স উৎপাদন,मॅट्रिक्स उत्पादन
সৰ্বাধিক কৰা হৈছে,कमाल केले
নিচেই সৰহ ভাগ,जास्तीत जास्त
সৰ্বোচ্চ নিৰপেক্ষ মান,कमाल निरपेक्ष मूल्य
সৰ্বোচ্চ F-অনুপাত,कमाल एफ-गुणोत्तर
সৰ্বোচ্চ সম্ভাৱনা,जास्तीत जास्त शक्यता
maxmin,कमाल
maxmin মাপকাঠী,कमाल निकष
এটা ফাংচনৰ সৰ্বোচ্চ,फंक्शनची कमाल
মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা,मॅक्सवेल-बोल्टझमन आकडेवारी
গড় বিচ্যুতি,अर्थ विचलन
গড় বৰ্গ বিচ্যুতি,चौरस विचलनाचा अर्थ
গড় বৰ্গ ভুল,चौरस त्रुटी
গড় মূল্য,सरासरी मूल्य
গড় মূল্য উপপাদ্য,सरासरी मूल्य प्रमेय
কুৰ্ট&#39;ছিছৰ পৰিমাপ,कर्टोसिसचे मोजमाप
মধ্যমীয়া,मध्यक
মধ্যম কেন্দ্ৰ,मध्यकेंद्र
mesokurtic বক্ৰ,मेसोकर्टिक वक्र
mesokurtosis,mesokurtosis
বাৰ্তা,संदेश
প্রণালী,पद्धत
নিষ্কাশনৰ পদ্ধতি,निर्मूलनाची पद्धत
ওলোটা পদ্ধতি,उलटण्याची पद्धत
পুনৰাবৃত্তিৰ পদ্ধতি,पुनरावृत्तीची पद्धत
নূন্যতম বৰ্গৰ পদ্ধতি,किमान चौरसांची पद्धत
ক্ষণৰ পদ্ধতি,क्षणांची पद्धत
একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি,समान त्रिकोणांची पद्धत
ঠেকতম অৱতৰণৰ পদ্ধতি,सर्वात उंच उतरण्याची पद्धत
যোগফলৰ পদ্ধতি,बेरीज करण्याची पद्धत
অনিৰ্দিষ্ট সহগ পদ্ধতি,अनिर्धारित गुणांकाची पद्धत
মেট্ৰিক স্থান,मेट्रिक जागा
মেট্ৰিক ব্যৱস্থা,मेट्रिक प्रणाली
মেট্ৰিক একক,मेट्रिक युनिट
মাইক্ৰ’ তত্ত্ব,सूक्ष्म सिद्धांत
মাজ,मधला
মধ্যকালীন কাৰ্যকাল,मध्यम मुदत
মিড পইণ্ট,मध्यबिंदू
মিড পইণ্ট সূত্ৰ,मध्यबिंदू सूत्र
নূন্যতম বহুপদ,किमान बहुपदी
minimax নীতি,किमान तत्त्व
নূন্যতম,किमान
নূন্যতম বিন্দু (বক্ৰৰ),किमान बिंदू (वक्र)
নূন্যতম বহুপদ,किमान बहुपदी
এটা ফাংচনৰ min,फंक्शनचे मि
ক্ষুদ্ৰ চাপ,किरकोळ चाप
ক্ষুদ্ৰ অক্ষ,किरकोळ अक्ष
ক্ষুদ্ৰকৃত উপগোট,अल्प उपसंच
বিয়োগ,वजा
বিয়োগ চিহ্ন,वजा चिन्ह
মিশ্ৰিত ভগ্নাংশ,मिश्रित अंश
মিশ্ৰিত কৌশল,मिश्र धोरण
ধৰণ,मोड
মডুলাছ,मापांक
এটা জটিল সংখ্যাৰ মডুলাছ,जटिल संख्येचे मॉड्यूलस
মুহূৰ্ত,क्षण
মুহূৰ্ত সৃষ্টিকাৰী ফলন,क्षण निर्माण कार्य
এটা বলৰ মুহূৰ্ত,शक्तीचा क्षण
কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত,वारंवारता वितरणाचा क्षण
জড়তাৰ মুহূৰ্ত,जडत्वाचा क्षण
গতিবেগৰ মুহূৰ্ত,गतीचा क्षण
গতিবেগ,चालना
monomial,मोनोमिअल
একৰূপী,मोनोमॉर्फिक
একৰূপতা,मोनोमॉर्फिझम
monotone,मोनोटोन
একস্বৰ বৃদ্ধি কৰা ক্ৰম,मोनोटोन वाढणारा क्रम
monotonically,नीरसपणे
একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট,नीरसपणे वाढणारे जाळे
একস্বৰত বৃদ্ধি কৰা ক্ৰম,नीरसपणे वाढणारा क्रम
একঘেয়ামী কাৰ্য্য,मोनोटोनिक फंक्शन
মন্টে কাৰ্লো গণনা,मॉन्टे कार्लो गणना
মণ্টে কাৰ্লো পদ্ধতি,मॉन्टे कार्लो पद्धत
morra (খেল),मोरा (खेळ)
মৃত্যুৰ পৰিসংখ্যা,मृत्यूची आकडेवारी
আটাইতকৈ সম্ভাৱ্য,सर्वात संभाव्य
গতি,गती
চলন্ত গড়,बदलती सरासरी
এম-স্পেচ,एम-स्पेस
অখণ্ডৰ বাবে M-পৰীক্ষা,इंटिग्रलसाठी एम-चाचणी
বহু সিদ্ধান্তৰ সমস্যা,बहुनिर्णय समस्या
