Kannada,Odiya
ವಂಶಾವಳಿಯ ಕೋಷ್ಟಕ,ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |
ವಂಶಾವಳಿಯ ಮರ,ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |
ವಂಶಾವಳಿ,ବଂଶାନୁକ୍ରମିକ
ವಂಶಾವಳಿ,ବଂଶାନୁକ୍ରମିକ
ಪೀಳಿಗೆ,ପି Generation ଼ି
ನರಮೇಧ,ଜାତିସଂଘ
ಅನ್ಯಜಾತಿ,ଅଣଯିହୂଦୀ
ಅನ್ಯಜಾತಿ,ଅଣଯିହୂଦୀ
ಅನ್ಯಜಾತಿ,ଅଣଯିହୂଦୀ
ಅನ್ಯಜಾತಿ,ଅଣଯିହୂଦୀ
ಘೆಟ್ಟೋ,ଘେଟୋ |
ಘೆಟ್ಟೋ,ଘେଟୋ |
ಗಿಬೆಟ್,ଗିବ୍ବେଟ୍ |
ಗಿಲ್ಡ್ (=ಗಿಲ್ಡ್),ଗିଲ୍ଡ (= ଗିଲ୍ଡ)
ಗ್ಲಾಡಿಯೇಟರ್,ଗ୍ଲାଡିଏଟର |
ಅದ್ಭುತ ಕ್ರಾಂತಿ,ଗ or ରବମୟ ବିପ୍ଳବ |
ಗೋಲ್ಡನ್ ಹಾರ್ಡ್,ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |
ಮಹಾಮೈತ್ರಿಕೂಟ,ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |
ಗ್ರ್ಯಾಂಡಿ,ଗ୍ରାଣ୍ଡି
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
ಗ್ರ್ಯಾಂಡ್ ಸಿಗ್ನರ್,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
ಮಹಾ ಅಂತರ್ಯುದ್ಧ,ମହାନ ଗୃହଯୁଦ୍ଧ |
ಮಹಾ ನಿರ್ಗಮನ (ಬುದ್ಧನ),ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ)
ಬೃಹತ್ ಭಾರತ,ଗ୍ରେଟର ଭାରତ |
ಗ್ರೇಟ್ ಹೆಲ್ಲಾಸ್,ମହାନ ହେଲାସ୍ |
ಗ್ರೇಟ್ ಹೋರ್ಡ್,ମହାନ ହୋର୍ଡ
ಮಹಾತ್ಯಾಗ (=ಮಹಾನ್ ನಿರ್ಗಮನ),ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ)
ಗ್ರೇಟ್ ಸೀಲ್,ମହାନ ସିଲ୍ |
ಗ್ರೇಟ್ ಟ್ರ್ಯಾಕ್,ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |
ದೊಡ್ಡ ವಾಹನ,ମହାନ ଯାନ
ಚೀನಾದ ಮಹಾಗೋಡೆ,ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |
ಗ್ರೀವ್,ଗ୍ରୀଭ୍ |
ಗಾರ್ಡ್-ಚೇಂಬರ್,ରାକ୍ଷୀ-ଚାମ୍ବର |
ಗಾರ್ಡ್-ಚೇಂಬರ್,ରାକ୍ଷୀ-ଚାମ୍ବର |
ಗಾರ್ಡ್-ಚೇಂಬರ್,ରାକ୍ଷୀ-ଚାମ୍ବର |
ಗುಪ್ತರು,ଗୁପ୍ତା
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ହାଗିଓଗ୍ରାଫି |
ಹ್ಯಾಜಿಯೋಗ್ರಫಿ,ହାଗିଓଗ୍ରାଫି |
ಹ್ಯಾಜಿಯಾಲಜಿ,ହାଜିଓଲୋଜି |
ಹ್ಯಾಜಿಯಾಲಜಿ,ହାଜିଓଲୋଜି |
ಖಾಸಗಿ ಪ್ರೇಕ್ಷಕರ ಹಾಲ್,ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |
ಸಾರ್ವಜನಿಕ ಪ್ರೇಕ್ಷಕರ ಸಭಾಂಗಣ,ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |
ಹ್ಯಾಚ್ಮೆಂಟ್,ହ୍ୟାଚ୍
ಹೀತೆನ್,ହେଥେନ୍ |
ಹೀಥೆನ್,ହେଥେନ୍ |
ಹೀಥೆನಿಸಂ,ହେଥେନିଜିମ୍ |
ಹೆಗಿರಾ (ಹೆಜೆರಾ),ହେଗିରା (ହେଜେରା)
ಹೆಲೆನಿಸಂ,ହେଲେନିଜିମ୍ |
ಹೆಲೋಟ್,ହେଲଟ୍ |
ಹೆರಾಲ್ಡ್ರಿ,ହେରାଲ୍ଡ୍ରି |
ಪರಂಪರೆ,ହେରିଟେଜ୍
ಚಿತ್ರಲಿಪಿಯ ರೇಖೀಯ ಅಕ್ಷರಗಳು,ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |
ಚಿತ್ರಲಿಪಿ ಲಿಪಿ,ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |
ಹೈ ಚರ್ಚ್,ହାଇ ଚର୍ଚ୍ଚ
ಹೈ ಲ್ಯಾಂಡರ್,ହାଇ ଲ୍ୟାଣ୍ଡର୍ |
ಹಿಂದೂ ಧರ್ಮ,ହିନ୍ଦୁ ଧର୍ମ
ಇತಿಹಾಸಕಾರ,Histor ତିହାସିକ
ಇತಿಹಾಸಕಾರ,Histor ତିହାସିକ
ಐತಿಹಾಸಿಕ ಭೌತವಾದ,Histor ତିହାସିକ ବସ୍ତୁବାଦ |
ಐತಿಹಾಸಿಕ ಯುಗ,Histor ତିହାସିକ ଯୁଗ |
ಐತಿಹಾಸಿಕ ಗಡಿ,Histor ତିହାସିକ ସୀମା
ಇತಿಹಾಸಕಾರ,ଇତିହାସକାର
ಇತಿಹಾಸಕಾರ,ଇତିହାସକାର
ಇತಿಹಾಸಶಾಸ್ತ್ರ,ଇତିହାସ ଲିପି
ಇತಿಹಾಸಶಾಸ್ತ್ರ,ଇତିହାସ ଲିପି
ಇತಿಹಾಸ,ଇତିହାସ
ಹಿಟ್ಟೈಟ್ ಸಾಮ್ರಾಜ್ಯ,ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |
ಪವಿತ್ರ ಮೈತ್ರಿ,ପବିତ୍ର ମିଳିତ ମଞ୍ଚ
ಪವಿತ್ರ ನಗರ,ପବିତ୍ର ସହର
ಪವಿತ್ರ ನಗರ,ପବିତ୍ର ସହର
ಪವಿತ್ರ ಭೂಮಿ,ପବିତ୍ର ଭୂମି
ಪವಿತ್ರ ಭೂಮಿ,ପବିତ୍ର ଭୂମି
ಹೋಲಿ ಲೀಗ್,ହୋଲି ଲିଗ୍ |
ಹೋಲಿ ಲೀಗ್,ହୋଲି ଲିଗ୍ |
ಪವಿತ್ರ ರೋಮನ್ ಸಾಮ್ರಾಜ್ಯ (=ಸಾಮ್ರಾಜ್ಯ),ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ)
ಪವಿತ್ರ ಸಮುದ್ರ,ପବିତ୍ର ସମୁଦ୍ର |
ಪವಿತ್ರ ಸಮುದ್ರ,ପବିତ୍ର ସମୁଦ୍ର |
ಪವಿತ್ರ ಯುದ್ಧ,ପବିତ୍ର ଯୁଦ୍ଧ
ಪವಿತ್ರ ಯುದ್ಧ,ପବିତ୍ର ଯୁଦ୍ଧ
ಗೃಹ ಸರ್ಕಾರ,ଗୃହ ସରକାର
ಗೃಹರಕ್ಷಕ,ହୋମ ଗାର୍ଡ |
ತಾಯ್ನಾಡು,ମାତୃଭୂମି |
ಗೃಹ ನಿಯಮ,ଗୃହ ନିୟମ |
ಹೋಮ್ ರೂಲ್,ଗୃହ ନିୟମ
ತಂಡ,ହୋର୍ଡେ |
ತಂಡ,ହୋର୍ଡେ |
ಪ್ರತಿಕೂಲ ದೇಶ,ଶତ୍ରୁ ଦେଶ |
ಪ್ರತಿಕೂಲ ಭೂಮಿ,ଶତ୍ରୁ ଭୂମି |
ಬಿಸಿ ಅನ್ವೇಷಣೆ,ଗରମ ଅନୁସରଣ
ಮನೆ,ଘର
ಮನೆ,ଘର
ಹೌಸ್ ಆಫ್ ಕಾಮನ್ಸ್,ହାଉସ୍ ଅଫ୍ କମନ୍ସ
ಹೌಸ್ ಆಫ್ ಲಾರ್ಡ್ಸ್,ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |
ಹೌಸ್ ಆಫ್ ರೆಪ್ರೆಸೆಂಟೇಟಿವ್ಸ್,ଲୋକସଭା
ಹುಗೆನೋಟ್ಸ್,ହୁଗୁଏନଟ୍ସ |
ಮಾನವತಾವಾದ,ମାନବବାଦ |
ಮಾನವತಾವಾದಿ,ମାନବବାଦୀ |
ಹಂಡ್ರೆಡ್ ಯೆಸರ್ಸ್ ವಾರ್,ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |
ಹಂಕರ್,ହଙ୍କର୍ |
ಇಬಾದತ್ ಖಾನಾ (ಆರಾಧನೆಯ ಮನೆ),ଇବାଦତ ଖାନା (ପୂଜା ଘର)
ಐಕಾನೊಕ್ಲಾಸ್ಟ್,ଆଇକନୋକ୍ଲାଷ୍ଟ |
ವಿಗ್ರಹಾರಾಧಕ,ପ୍ରତିମା
ಇಲಾಹಿ ಯುಗ,ଇଲାହି ଯୁଗ |
ಕಾನೂನುಬಾಹಿರ ಯುದ್ಧ,ବେଆଇନ ଯୁଦ୍ଧ |
ಪ್ರಕಾಶಿತ ಹಸ್ತಪ್ರತಿ,ଆଲୋକିତ ପାଣ୍ଡୁଲିପି
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ಸಚಿತ್ರ ಹಸ್ತಪ್ರತಿ,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
ಇಮಾಮ್ (ಇಮ್ಮಾಮ್),ଇମାମ (ଇମ୍ମାମ୍)
ಇಮಾಮತ್,ଇମାମେଟ୍ |
ಇಮಾಮತ್,ଇମାମେଟ୍ |
ಇಮಾಂಬರಃ,ଇମମ୍ବର
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ସାମ୍ରାଜ୍ୟ
ಇಂಪೀರಿಯಲ್ ನಗರ,ସାମ୍ରାଜ୍ୟ ସହର |
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ,ସାମ୍ରାଜ୍ୟବାଦ |
ಸಾಮ್ರಾಜ್ಯಶಾಹಿ ಆದ್ಯತೆ,ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |
ಅಸಮರ್ಥತೆ,ଅପ୍ରାକୃତିକ |
ವಂಚಕ,ଇମ୍ପୋଷ୍ଟର୍ |
ಸೆರೆವಾಸ,କାରାଗାର
ಸೆರೆವಾಸ,କାରାଗାର
ಆಕ್ರಮಣ,ଆକ୍ରମଣ
ಆಕ್ರಮಣಕಾರ,ଅନୁପ୍ରବେଶକାରୀ |
ಸ್ವಾತಂತ್ರ್ಯ,ସ୍ୱାଧୀନତା
ಸ್ವಾತಂತ್ರ್ಯ ದಿನ,ସ୍ବାଧୀନତା ଦିବସ
ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ,ସ୍ୱାଧୀନତା ହଲ୍
ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್),ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್,ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ,ଶିଳ୍ପ ବିପ୍ଳବ |
ನಾಸ್ತಿಕ,ଅବିଶ୍ୱାସୀ |
ನಾಸ್ತಿಕ,ଅବିଶ୍ୱାସୀ |
ಒಳನುಸುಳುವಿಕೆ,ଅନୁପ୍ରବେଶ
ಒಳನುಸುಳುವವನು,ଅନୁପ୍ରବେଶକାରୀ |
ಮಾಹಿತಿದಾರ,ସୂଚନାଯୋଗ୍ୟ
ಮಾಹಿತಿದಾರ,ସୂଚନାଯୋଗ୍ୟ
ಮಾಹಿತಿದಾರ,ସୂଚନାଦାତା
ಮಾಹಿತಿದಾರ,ସୂଚନାଦାତା
ಪ್ರವೇಶ,ଅନୁପ୍ରବେଶ
ಪ್ರವೇಶ,ଅନୁପ୍ରବେଶ
ಪ್ರವೇಶ,ଅନୁପ୍ରବେଶ
ವಾಸಸ್ಥಾನ,ବାସସ୍ଥାନ
ನಿವಾಸಿ,ନିବାସୀ
ಆನುವಂಶಿಕತೆ,ଉତ୍ତରାଧିକାରୀ |
ಆನುವಂಶಿಕತೆ,ଉତ୍ତରାଧିକାରୀ |
ಆನುವಂಶಿಕತೆ,ଉତ୍ତରାଧିକାରୀ |
ಶಾಸನ,ଲେଖା
ಲಾಂಛನ,ଇନସିନିୟା |
ಪ್ರವೇಶದ ಉಪಕರಣ,ଯୋଗଦାନର ଯନ୍ତ୍ର
ಸರ್ಕಾರದ ಉಪಕರಣ,ସରକାରଙ୍କ ଉପକରଣ
ದಂಗೆ (ದಂಗೆ),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
ದಂಗೆಕೋರ,ବିଦ୍ରୋହୀ
ದಂಗೆ,ବିଦ୍ରୋହ
ದಂಗೆ,ବିଦ୍ରୋହ
ಏಕೀಕರಣ,ଏକୀକରଣ
ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
ಮಧ್ಯಸ್ಥಿಕೆ,ମଧ୍ୟସ୍ଥି |
ಮಧ್ಯಸ್ಥಗಾರ,ମଧ୍ୟସ୍ଥି |
ಮಧ್ಯವರ್ತಿ,ମଧ୍ୟସ୍ଥି |
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,ଆନ୍ତର୍ଜାତୀୟତା
ಅಂತರಾಷ್ಟ್ರೀಯತೆ,ଆନ୍ତର୍ଜାତୀୟତା
ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
ಆಂತರಿಕ ಯುದ್ಧ,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
ಇಂಟರ್ನಿ,ଇଣ୍ଟରନେଟ୍
ಇಂಟರ್ನಿ,ଇଣ୍ଟରନେଟ୍
ಇಂಟರ್ನಿ ಶಿಬಿರ,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
ಅಂತಃಕರಣ,ଇଣ୍ଟର୍ନେଟ୍
ಅಂತಃಕರಣ,ଇଣ୍ଟର୍ନେଟ୍
ಅಂತಃಕರಣ,ଇଣ୍ଟର୍ନେଟ୍
ಇಂಟರ್‌ನನ್ಸಿಯೋ,ଇଣ୍ଟର୍ନିସିଓ |
ಇಂಟರ್ಪ್ರಿಟರ್,ଅନୁବାଦକ
ಇಂಟರ್ಪ್ರಿಟರ್,ଅନୁବାଦକ
ಇಂಟರ್ಪ್ರಿಟರ್,ଅନୁବାଦକ
ಹಸ್ತಕ್ಷೇಪ,ହସ୍ତକ୍ଷେପ
ಕರುಳುವಾಳ,ଆନ୍ତରିକତା
ಕರುಳು,ଅନ୍ତନଳୀ
ಒಳಸಂಚು,ଷଡଯନ୍ତ୍ର
ಒಳನುಗ್ಗುವವರು,ଅନୁପ୍ରବେଶକାରୀ
ಒಳನುಗ್ಗುವವರು,ଅନୁପ୍ରବେଶକାରୀ
ಒಳನುಗ್ಗುವಿಕೆ,ଅନୁପ୍ରବେଶ
ಆಕ್ರಮಣ,ଆକ୍ରମଣ
ಆಕ್ರಮಣ,ଆକ୍ରମଣ
ಹೂಡಿಕೆ ಮಾಡಿ,ବିନିଯୋଗ କରନ୍ତୁ |
ಹೂಡಿಕೆ ಮಾಡಿ,ବିନିଯୋଗ କରନ୍ତୁ |
ಹೂಡಿಕೆ ಮಾಡಿ,ବିନିଯୋଗ କରନ୍ତୁ |
ಹೂಡಿಕೆ ಮಾಡಿ,ବିନିଯୋଗ କରନ୍ତୁ |
ಹೂಡಿಕೆ,ବିନିଯୋଗ
ಹೂಡಿಕೆ,ବିନିଯୋଗ
ಹೂಡಿಕೆ,ବିନିଯୋଗ
ಹೂಡಿಕೆ ಸಮಾರಂಭ,ବିନିଯୋଗ ସମାରୋହ
ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
ಅಜೇಯ ನೌಕಾಪಡೆ,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ),ଅହିଂସା (ରାଜ୍ୟ)
ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ,ଅବ୍ୟବସ୍ଥା |
ಅವೇಧನೀಯ ಕೋಟೆ,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
ಕಬ್ಬಿಣದ ಯುಗ,ଲ Iron ହ ଯୁଗ |
ಕಬ್ಬಿಣದ ಪರದೆ,ଲୁହା ପରଦା |
ಕಬ್ಬಿಣದ ಕಾವಲು,ଲୁହା ଗାର୍ଡ |
ಕಬ್ಬಿಣದ ಪಡಿತರ,ଲୁହା ରାସନ |
ಕಬ್ಬಿಣದ ಬದಿಗಳು,ଲୁହା ପାର୍ଶ୍ୱ |
ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ,ଲୁହା ଟାଇପ୍ ତୀର |
ಇಸ್ತಮಿಯನ್ ಆಟಗಳು,ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |
ಜನಿಸರಿ,ଜାନିସାରୀ |
ದ್ವಾರಪಾಲಕ,ଜାନିଟର୍ |
ದ್ವಾರಪಾಲಕ,ଜାନିଟର୍ |
ಜಾವೆಲಿನ್,ଜାଭେଲିନ୍ |
ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು,ଜିମ୍ କ୍ରୋ ନିୟମ |
ಜಿಂಗೊ,ଜିଙ୍ଗୋ |
ಜಿಂಗೊ,ଜିଙ୍ଗୋ |
ಜಿಂಗೊ,ଜିଙ୍ଗୋ |
ಜಿಂಗೋಯಿಸಂ,ଜିଙ୍ଗୋଜିମ୍ |
ಜಂಟಿ ಕ್ರಿಯೆ,ମିଳିତ କାର୍ଯ୍ୟ
ಜಂಟಿ ನಿಯಂತ್ರಣ,ମିଳିତ ନିୟନ୍ତ୍ରଣ |
ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ,ମିଳିତ ବୃତ୍ତି
ತೀರ್ಪುಗಾರರು,ଖଣ୍ଡପୀଠ
ಕೇವಲ ಕಾರಣ,କେବଳ କାରଣ |
ಇರಿಸಿಕೊಳ್ಳಿ,ରଖନ୍ତୁ |
ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್,ଅଭିଲେଖାଗାରର ରକ୍ଷକ |
ಕೆಟಲ್-ಡ್ರಮ್,କେଟଲ୍-ଡ୍ରମ୍ |
ಪ್ರಮುಖ ಪದ,ମୁଖ୍ୟ ଶବ୍ଦ |
ರಾಜ,ରାଜା
ಸಾಮ್ರಾಜ್ಯ,ରାଜ୍ୟ
ಕಿಂಗ್ಲೆಟ್,କିଙ୍ଗଲେଟ୍ |
ಕಿಂಗ್ ಮೇಕರ್,ରାଜା ନିର୍ମାତା |
ರಾಜತ್ವ,କିଙ୍ଗସିପ୍ |
ರಾಜತ್ವ,କିଙ୍ଗସିପ୍ |
ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್,ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |
ನೈಟ್,ନାଇଟ୍ |
ರಾಜತ್ವ,କିଙ୍ଗହୁଡ୍ |
ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು,କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |
ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್,ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |
ನೈಟ್ ಟೆಂಪ್ಲರ್,ନାଇଟ୍ ଟେମ୍ପଲର୍ |
ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ),କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK)
ಕುಮಿಂಟಾಂಗ್,କୁମିଣ୍ଟାଙ୍ଗ |
ಲೌಕಿಕ,ଲାଇଟି
ಲ್ಯಾನ್ಸ್,ଲାନ୍ସ |
ಲ್ಯಾನ್ಸರ್,ଲାନ୍ସର୍
ನಂತರ ಗುಪ್ತರು,ପରେ ଗୁପ୍ତା |
ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ),ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା)
ಕಾನೂನು ಪ್ರಭುಗಳು,ଆଇନ ପ୍ରଭୁ
ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು,ଧର୍ମର ନିୟମ
ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್,ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್),ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ)
ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ,ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |
ಕಾನೂನುಬದ್ಧ,ଲିଗେଟ୍ |
ಕಾನೂನುಬದ್ಧ,ଲିଗେଟ୍ |
ಕಾನೂನುಬದ್ಧ,ଲିଗେଟ୍ |
ದಂತಕಥೆ,କିମ୍ବଦନ୍ତୀ
ದಂತಕಥೆ,କିମ୍ବଦନ୍ତୀ
ಲೀಜನ್,ଲେଜିଅନ୍ |
ಲೀಜನ್,ଲେଜିଅନ୍ |
ಲೀಜನ್ ಆಫ್ ಆನರ್,ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ
ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ),Lese ମହିମା (= lese majeste)
ಕಡಿಮೆ ರಾಜ್ಯಗಳು,ଛୋଟ ରାଜ୍ୟଗୁଡିକ |
ರುಜುವಾತು ಪತ್ರಗಳು,ବିଶ୍ cred ାସ ପତ୍ର
ಲೀಜ್-ಲಾರ್ಡ್,ଲିଜ୍-ପ୍ରଭୁ
ಲೀಜ್ ಮನುಷ್ಯ,ଲିଜ୍ ମ୍ୟାନ୍ |
ಲೀಜ್ ಮನುಷ್ಯ,ଲିଜ୍ ମ୍ୟାନ୍ |
ಜೀವಾವಧಿ ಶಿಕ್ಷೆ,ଆଜୀବନ କାରାଦଣ୍ଡ |
ವಂಶಾವಳಿ,ବଂଶ
ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್,ଛୋଟ ଇଂଲଣ୍ଡ
ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ),ଛୋଟ ଯାନ (= କମ୍ ଯାନ)
ಸಮುದ್ರತೀರ ರಾಜ್ಯ,ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |
ಪ್ರಾರ್ಥನೆಗಳು,ଲିଟୁର୍ଗିଜ୍ |
ಧರ್ಮಾಚರಣೆ,ଲିଟୁର୍ଜି
ಸ್ಥಳೀಯ ನಿಷ್ಠೆ,ସ୍ଥାନୀୟ ଅନୁଗତତା |
ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ,ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |
ದೀರ್ಘ ಸಂಸತ್ತು,ଦୀର୍ଘ ସଂସଦ |
ಕಡಿಮೆ ದೇಶಗಳು,ନିମ୍ନ ଦେଶଗୁଡିକ |
ನಿಷ್ಠಾವಂತ,ବିଶ୍ୱସ୍ତ
ನಿಷ್ಠೆ,ନିଷ୍ଠା
ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ,ମାଚିଆଭେଲିଆନ୍ ନୀତି |
ಮ್ಯಾಗ್ನ ಕಾರ್ಟ,ମାଗନା କାର୍ଟା |
ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್,ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |
ಮಾಲುಮ್ ನಿಷೇಧ,ମାଲମ୍ ନିଷେଧ |
ಮ್ಯಾಂಡಮಸ್,ମାଣ୍ଡାମସ୍ |
ಆದೇಶ,ଆଦେଶ
"ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;"
"ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;","ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;"
ಆದೇಶ ವ್ಯವಸ್ಥೆ,ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |
ಕಡ್ಡಾಯ ರಾಜ್ಯ,ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |
ಮ್ಯಾಂಗೋನೆಲ್,ମାଙ୍ଗୋନେଲ୍ |
ಪ್ರಣಾಳಿಕೆ,ମନିଫେଷ୍ଟୋ |
ಕುಶಲತೆಗಳು,ମନିଭର୍ସ |
ಮ್ಯಾನ್ ಆಫ್ ವಾರ್,ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |
ಮ್ಯಾನರ್,ମନୋର |
ಮ್ಯಾನರ್,ମନୋର |
ಮಾನವ ಶಕ್ತಿ,ମାନବ ଶକ୍ତି |
ಮಾನವ ಶಕ್ತಿ,ମାନବ ଶକ୍ତି |
ಮ್ಯಾನುಮಿಷನ್,ମାନୁମିସନ୍ |
ಮನುಮಿತ್,ମନୁମିଟ୍ |
ಹಸ್ತಪ್ರತಿ,ପାଣ୍ଡୁଲିପି
ಹಸ್ತಪ್ರತಿ,ପାଣ୍ଡୁଲିପି
ಹಸ್ತಪ್ರತಿ,ପାଣ୍ଡୁଲିପି
ಮಾರೌಡರ್,ମାରୁଦ
