Kannada,Bengali
ಸುವರ್ಣ ಕ್ರಾಂತಿ,সোনালী বিপ্লব
1. ವರ್ಗೀಕರಣ 2. ವರ್ಗೀಕರಣ 3. ಶ್ರೇಣೀಕರಣ,1. শ্রেণীবিভাগ 2. শ্রেণীবিভাগ 3. স্তরবিন্যাস
1. ನಾಟಿ ಸಸ್ಯ 2. ಪೆನಂಬ್ರಲ್ ಸಸ್ಯ,1. কলমযুক্ত উদ্ভিদ 2. পেনম্ব্রাল উদ্ভিদ
ಪೆನ್ ಅಸಮಂಜಸ,কলম অসামঞ্জস্যপূর্ণ
ಗ್ರಾನಾ,গ্রানা
ಗ್ರಾನುಲೇಷನ್,দানাদার
ಹಸಿರು ಗೊಬ್ಬರ,সবুজ সার
ಹಸಿರು ಕ್ರಾಂತಿ,সবুজ বিপ্লব
ಬೆಳವಣಿಗೆ ಮತ್ತು ಅಭಿವೃದ್ಧಿ,বৃদ্ধি এবং উন্নয়ন
1. ಗಮ್ ರೋಗ,1. মাড়ির রোগ
ಭಿನ್ನಲಿಂಗೀಯ,বিষমকামী
1. ಪ್ರಕೃತಿ 2. ಪ್ರಕೃತಿ 3. ರೂಪಗುಣ 4. ತೋರಿಕೆ,1. প্রকৃতি 2. প্রকৃতি 3. রূপগুণ 4. চেহারা
1. ಓಲ 2. ಕರ್ಕಪಟ 3. ಕರ್ಕ,1. ওলা 2. কারকাপাত 3. কারকা
ರೋಮಿಲ್ವಾಚ್,রোমিলওয়াচ
ಲವಣಯುಕ್ತ ಚೀಲ,লবণাক্ত সিস্ট
ಹಾರೋ,হ্যারো
1. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ 2. ಕೊಯ್ಲು ಸೂಚ್ಯಂಕ,1. ফসল কাটার সূচক 2. ফসল কাটার সূচক
1. ಕೊಯ್ಲು 2. ಕೊಯ್ಲು ಮಾಡಿದ ಬೆಳೆ 3. ಮುಗಿದ ಬೆಳೆ 4. ಇಳುವರಿ,1. ফসল কাটা 2. কাটা ফসল 3. সমাপ্ত ফসল 4. ফলন
1. ಕೀಳುವುದು 2. ಕೊಯ್ಲು 3. ಕೀಳುವುದು,1. প্লাকিং 2. ফসল তোলা 3. প্লাকিং
1. ಮೊಟ್ಟೆ ಇಡುವುದು 2. ಮೊಟ್ಟೆಯ ಬಲ,1. ডিম পাড়া 2. ডিম ফোর্স
ಒಣ ಹುಲ್ಲು,শুষ্ক ঘাস
ಒಣ ಆಹಾರ,শুকনো ফিড
ಗಂಜಿ,গেঞ্জি
ಮಬ್ಬು,কুয়াশা
ಮಸುಕಾದ,ঝাপসা
1. ಬಾಲಿ 2. ಸಿಟ್ಟಾ 3. ಮುಂಡಕ್ 4. ಟಾಪ್ 5. ಹೆಡ್ 6. ಸಿರಾ,1. বালি 2. সিত্তা 3. মুন্ডক 4. শীর্ষ 5. মাথা 6. সিরা
ತೋಡು ಕೊನೆಯಲ್ಲಿ,খাঁজ শেষ
ಅಗ್ರ ಸಮರುವಿಕೆಯನ್ನು,শীর্ষ ছাঁটাই
ಬೇಲಿ,বেড়া
ಪಾಲನೆ,হেফাজত
ಕುಂಡಲಿನಿ,কুন্ডলিনী
ಹೆಮಟೈಟ್,হেমাটাইট
1. ಮೂಲಿಕೆ 2. ಮೂಲಿಕೆ,1. ভেষজ 2. ভেষজ
1.ಬೊಟಾನಿಕಲ್ ಕಲೆಕ್ಷನ್ 2.ಬೊಟಾನಿಕಲ್ ಮ್ಯೂಸಿಯಂ,1.বোটানিক্যাল কালেকশন 2.বোটানিক্যাল মিউজিয়াম
ಸಸ್ಯನಾಶಕ,হার্বিসাইড
ಅನುವಂಶಿಕತೆ,বংশগতি
ಅನುವಂಶಿಕತೆ,বংশগতি
ಉಭಯಲಿಂಗಿ,উভকামী
ಭಿನ್ನವರ್ಣದ,heterochromatic
ಹೆಟೆರೊಫರ್ಟಿಲೈಸೇಶನ್,heterofertilization
1. ಹೈಬ್ರಿಡೋಸ್ 2. ಹೆಟೆರೋಸಿಸ್,1. হাইব্রিডোজ 2. হেটেরোসিস
ಲೈಂಗಿಕ ವರ್ಣತಂತುಗಳು,সেক্সক্রোমোজোম
ಪೋಷಿಸಿದರು,লালনপালন
ಹೆಕ್ಸಾಡೆಸಿಮಲ್,হেক্সাডেসিমেল
ಶೀತ ಸುಪ್ತ,ঠান্ডা সুপ্ততা
ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ನೆಡುವಿಕೆ,উচ্চ ঘনত্ব রোপণ
1. ಪಿಂಡ್ಲಾಕ್ 2. ಬೆಟ್ಟ (ಭತ್ತ),1. পিন্ডলক 2. পাহাড় (ধান)
ಹಿಸ್ಟೋಗ್ರಾಮ್,হিস্টোগ্রাম
ಹೈಟೆಕ್ ತೋಟಗಾರಿಕೆ,উচ্চ প্রযুক্তির উদ্যানপালন
1.ಮೊಸರು 2. ಜೇನುಗೂಡು,1. দই 2. মৌচাক
1. ಕಳೆ ಕಿತ್ತಲು 2. ಕಳೆ ಕಿತ್ತಲು,1. আগাছা 2. আগাছা
ಹಿಡಿದು,ধারণ
ಖಾಸಗಿ ಫಾರ್ಮ್,ব্যক্তিগত খামার
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್,হোমিওস্টেসিস
ತಾಯ್ನಾಡು,স্বদেশ
ಏಕರೂಪತೆ,একজাতীয়তা
1. ಏಕರೂಪದ 2. ಏಕರೂಪದ,1. সমজাতীয় 2. সমজাতীয়
ಸಹಾನುಭೂತಿಯುಳ್ಳ,সহানুভূতিশীল
ಹೋಮೋಜೈಗಸ್,সমজাতীয়
1. ಖುರ್ರಿಕಾ 2. ಆಹಾರ ಧಾರಕ 3. ಹ್ಯಾಪರ್,1. খুরিকা 2. খাদ্য পাত্র 3. হ্যাপার
1. ಲೇಯರ್ 2. ಹಾರಿಜಾನ್,1. স্তর 2. দিগন্ত
ತೋಟಗಾರಿಕಾ ಬೆಳೆಗಳು,উদ্যান ফসল
1. ತೋಟಗಾರಿಕೆ 2. ತೋಟಗಾರಿಕೆ 3. ತೋಟಗಾರಿಕೆ 4. ತೋಟಗಾರಿಕೆ,1. হর্টিকালচার 2. হর্টিকালচার 3. হর্টিকালচার 4. হর্টিকালচার
